
[00:00:00.000 --> 00:00:02.000]  各位節目早安
[00:04:09.000 --> 00:04:13.000]  我們一定要清楚熹西家王是一個怎樣的人
[00:04:13.000 --> 00:04:15.000]  很感恩的地方是什麼呢
[00:04:15.000 --> 00:04:18.000]  其實這段詩篇是熹西家王
[00:04:18.000 --> 00:04:22.000]  他一首讚美神拯救人脫離死亡的詩歌
[00:04:22.000 --> 00:04:25.000]  是熹西家王他一首感恩的詩歌
[00:04:25.000 --> 00:04:27.000]  大概是怎樣呢
[00:04:27.000 --> 00:04:29.000]  當熹西家王第一次出現的時候
[00:04:29.000 --> 00:04:31.000]  是在獵王記下第十八章
[00:04:31.000 --> 00:04:33.000]  聖經怎樣介紹這個人呢
[00:04:33.000 --> 00:04:35.000]  是很重要的
[00:04:35.000 --> 00:04:39.000]  他說「熹西家行爺說眼中看為正的事
[00:04:39.000 --> 00:04:42.000]  效法他祖大為一切所行的
[00:04:42.000 --> 00:04:49.000]  他廢去休壇,毀壞儲帳,砍下木偶,打碎摩西所造的銅蛇
[00:04:49.000 --> 00:04:53.000]  因為到那時以色列人迎向銅蛇銷香
[00:04:53.000 --> 00:04:55.000]  熹西家叫銅蛇為銅塊
[00:04:55.000 --> 00:04:58.000]  熹西家倚靠耶和華以色列的神
[00:04:58.000 --> 00:05:03.000]  在他前後的猶大獵王中沒有一個及他的
[00:05:03.000 --> 00:05:06.000]  因為他專靠耶和華,總不離開
[00:05:06.000 --> 00:05:09.000]  謹守耶和華所吩咐摩西的誡命」
[00:05:09.000 --> 00:05:12.000]  這是非常重要的
[00:05:12.000 --> 00:05:17.000]  如果你問我今天我們要去感恩
[00:05:17.000 --> 00:05:20.000]  是不是上帝的命令
[00:05:20.000 --> 00:05:22.000]  我可以夠膽告訴你
[00:05:22.000 --> 00:05:25.000]  這不是上帝的命令
[00:05:25.000 --> 00:05:27.000]  不是你裡面沒有的東西
[00:05:27.000 --> 00:05:29.000]  我規定你一定要去做
[00:05:29.000 --> 00:05:30.000]  不是
[00:05:30.000 --> 00:05:34.000]  而是更多的裡面是一個選擇
[00:05:34.000 --> 00:05:37.000]  更多是生命的經歷
[00:05:37.000 --> 00:05:41.000]  很簡單,我要去多謝肥沙
[00:05:41.000 --> 00:05:45.000]  他做了某些事情令我覺得很感動
[00:05:45.000 --> 00:05:47.000]  所以我想多謝他
[00:05:47.000 --> 00:05:50.000]  不是說我又不認識這個人
[00:05:50.000 --> 00:05:52.000]  我又跟他沒有什麼關係
[00:05:52.000 --> 00:05:54.000]  我也看不到他做了什麼
[00:05:54.000 --> 00:05:56.000]  然後時間,你多謝他吧
[00:05:56.000 --> 00:05:58.000]  多謝什麼都可以,你明白我的意思嗎?
[00:05:58.000 --> 00:06:01.000]  所以在聖經當中,這是很重要的
[00:06:01.000 --> 00:06:06.000]  熹西家他一出現就做了一件事
[00:06:06.000 --> 00:06:11.000]  是他很主動的選擇了要走上帝的路
[00:06:11.000 --> 00:06:13.000]  所以聖經裡面說得很清楚
[00:06:13.000 --> 00:06:15.000]  「我要行耶和華眼中看為正的事」
[00:06:15.000 --> 00:06:17.000]  如果大家有看獅王記上下
[00:06:17.000 --> 00:06:19.000]  這一定是第一句標題
[00:06:19.000 --> 00:06:22.000]  就是究竟那個王是行耶和華眼中看為正
[00:06:22.000 --> 00:06:25.000]  還是行耶和華眼中看為惡
[00:06:25.000 --> 00:06:27.000]  是一個選擇
[00:06:27.000 --> 00:06:30.000]  而他最重要的地方就是跟大衛一樣
[00:06:30.000 --> 00:06:34.000]  做了一件最核心重要的事
[00:06:34.000 --> 00:06:38.000]  上帝最討厭最憎恨的是什麼?
[00:06:38.000 --> 00:06:43.000]  是人拜偶像,不當神是神
[00:06:43.000 --> 00:06:46.000]  拜偶像的意思就是你喜歡怎樣拜就怎樣拜
[00:06:46.000 --> 00:06:48.000]  你喜歡怎樣做就怎樣做
[00:06:48.000 --> 00:06:50.000]  所以為什麼會有休談
[00:06:50.000 --> 00:06:52.000]  就是聖經明明說得很清楚
[00:06:52.000 --> 00:06:54.000]  你們要回來聖殿去見拜神
[00:06:54.000 --> 00:06:57.000]  人不是,人是貪方便
[00:06:57.000 --> 00:06:59.000]  按他自己的喜好
[00:06:59.000 --> 00:07:02.000]  他喜歡在哪裡就哪裡
[00:07:02.000 --> 00:07:04.000]  所以到處都是談
[00:07:04.000 --> 00:07:06.000]  你來我這裡,我這裡比較靈
[00:07:06.000 --> 00:07:09.000]  我這裡比較好
[00:07:09.000 --> 00:07:11.000]  我用一個例子
[00:07:11.000 --> 00:07:15.000]  今天教會,我們有很多不同的地方
[00:07:15.000 --> 00:07:18.000]  堂會,頂梓梅,我想搞清楚
[00:07:18.000 --> 00:07:20.000]  我們有很多不同的堂會
[00:07:20.000 --> 00:07:22.000]  嘉欣樓是一個堂點
[00:07:22.000 --> 00:07:24.000]  錦繡堂是一個堂點
[00:07:24.000 --> 00:07:26.000]  但最重要的是
[00:07:26.000 --> 00:07:30.000]  我們今天是用心靈和誠實去見拜神
[00:07:30.000 --> 00:07:35.000]  不是大家討論這裡的道好聽一點
[00:07:35.000 --> 00:07:37.000]  那裡的道沒有那麼好聽
[00:07:37.000 --> 00:07:42.000]  我們回來就變成一個用你自己的喜好
[00:07:42.000 --> 00:07:44.000]  我喜歡唱李思覺,我不喜歡唱李思覺
[00:07:44.000 --> 00:07:46.000]  我喜歡聽這裡,我不喜歡聽這裡
[00:07:46.000 --> 00:07:49.000]  不是頂梓梅,我們回來是見拜神
[00:07:49.000 --> 00:07:57.000]  每一個堂點只不過是方便我們能夠更有效
[00:07:57.000 --> 00:08:02.000]  或者這麼近,更能夠回到當中一起去敬拜神
[00:08:02.000 --> 00:08:04.000]  就是這麼簡單
[00:08:04.000 --> 00:08:06.000]  我們要回到聖經裡面
[00:08:06.000 --> 00:08:08.000]  所以你會發覺這裡的時間
[00:08:08.000 --> 00:08:10.000]  希西加做了第一件事
[00:08:10.000 --> 00:08:14.000]  是將所有的休壇和偶像、儲像全部拆掉
[00:08:14.000 --> 00:08:16.000]  拆偶像先
[00:08:16.000 --> 00:08:18.000]  第二件事是什麼?
[00:08:18.000 --> 00:08:20.000]  這是很多人都不敢做的
[00:08:20.000 --> 00:08:22.000]  摩西的銅蛇
[00:08:22.000 --> 00:08:24.000]  摩西的銅蛇是什麼?
[00:08:24.000 --> 00:08:26.000]  摩西出現的時候
[00:08:26.000 --> 00:08:31.000]  是一開始侍奉的時候很重要的象徵物
[00:08:31.000 --> 00:08:33.000]  明白我意思嗎?
[00:08:33.000 --> 00:08:34.000]  那這個銅蛇是什麼?
[00:08:34.000 --> 00:08:38.000]  如果用他們當時的文化就是聖物
[00:08:38.000 --> 00:08:44.000]  但是竟然因為希西加見到人們在銅蛇面前燒香
[00:08:44.000 --> 00:08:47.000]  你當了他是神
[00:08:47.000 --> 00:08:52.000]  所以他竟然夠膽將這個聖物拆掉
[00:08:52.000 --> 00:08:54.000]  突然間很不簡單
[00:08:54.000 --> 00:08:57.000]  為什麼這麼重要?
[00:08:57.000 --> 00:09:00.000]  我不知道大家在疫情前會不會去澳門
[00:09:00.000 --> 00:09:03.000]  疫情前我偶爾都會去澳門
[00:09:03.000 --> 00:09:05.000]  但我去澳門不是賭錢
[00:09:05.000 --> 00:09:08.000]  我是很喜歡去看人們天主教的教堂
[00:09:08.000 --> 00:09:09.000]  很漂亮
[00:09:09.000 --> 00:09:12.000]  裡面有一種感覺
[00:09:12.000 --> 00:09:14.000]  很舒服
[00:09:14.000 --> 00:09:15.000]  但是很特別的
[00:09:15.000 --> 00:09:17.000]  如果大家有機會去到那裡
[00:09:17.000 --> 00:09:20.000]  我很記得其中有一間就是在中央廣場
[00:09:20.000 --> 00:09:26.000]  他們的教堂裡面每一個角落的地方都會有一個象
[00:09:26.000 --> 00:09:28.000]  那個可能是聖彼得
[00:09:28.000 --> 00:09:31.000]  那個可能是聖徒
[00:09:31.000 --> 00:09:33.000]  但是很有趣的
[00:09:33.000 --> 00:09:38.000]  我看到每一個象前面都會有一個人站在那裡很小聲的在品神
[00:09:38.000 --> 00:09:41.000]  我就很八卦
[00:09:41.000 --> 00:09:44.000]  我就走近一點
[00:09:44.000 --> 00:09:46.000]  想聽他說什麼
[00:09:46.000 --> 00:09:47.000]  聽他在品什麼
[00:09:47.000 --> 00:09:50.000]  大概的內容是什麼呢?
[00:09:50.000 --> 00:09:57.000]  聖彼得你代我跟上帝說
[00:09:57.000 --> 00:09:59.000]  我這樣這樣這樣
[00:09:59.000 --> 00:10:01.000]  就是一些內容
[00:10:01.000 --> 00:10:03.000]  你明白我的意思嗎?
[00:10:03.000 --> 00:10:05.000]  明明上帝說我們信了他
[00:10:05.000 --> 00:10:07.000]  我們可以跟他直接祈禱
[00:10:07.000 --> 00:10:11.000]  但是他們就要透過彼得再去到上帝面前
[00:10:11.000 --> 00:10:13.000]  他們覺得這樣是什麼?
[00:10:13.000 --> 00:10:14.000]  漂亮一點
[00:10:14.000 --> 00:10:16.000]  透過彼得的神聖
[00:10:16.000 --> 00:10:18.000]  透過彼得他自己的特別
[00:10:18.000 --> 00:10:21.000]  我透過彼得就漂亮一點
[00:10:21.000 --> 00:10:23.000]  所以弟兄姊妹
[00:10:23.000 --> 00:10:25.000]  麻煩你回來找鄧全祈禱
[00:10:25.000 --> 00:10:26.000]  我絕對樂意
[00:10:26.000 --> 00:10:28.000]  但是你不要覺得我漂亮一點
[00:10:28.000 --> 00:10:31.000]  我經常都說我很怕被人當成是廟祝
[00:10:31.000 --> 00:10:34.000]  我們今天其實每一個人在神面前
[00:10:34.000 --> 00:10:36.000]  我們回到聖經當中
[00:10:36.000 --> 00:10:37.000]  他講得很清楚
[00:10:37.000 --> 00:10:40.000]  所以希西加他做了一個很重要的決定
[00:10:40.000 --> 00:10:42.000]  就是他要將這個
[00:10:42.000 --> 00:10:44.000]  他簡直叫做同快
[00:10:44.000 --> 00:10:46.000]  要告訴他很清楚
[00:10:46.000 --> 00:10:48.000]  是同來的
[00:10:48.000 --> 00:10:50.000]  沒有什麼神聖
[00:10:50.000 --> 00:10:53.000]  然後將他拆了
[00:10:53.000 --> 00:10:57.000]  所以你會發覺這個給他的一個註腳是什麼呢?
[00:10:57.000 --> 00:11:03.000]  他比任何一個猶太烈王都更倚靠耶和華
[00:11:03.000 --> 00:11:05.000]  這是他的背景
[00:11:05.000 --> 00:11:06.000]  很重要的
[00:11:06.000 --> 00:11:10.000]  是他一早已經選擇了我要跟隨上帝你自己
[00:11:10.000 --> 00:11:14.000]  而這段經文的背景是在第十九和二十章
[00:11:14.000 --> 00:11:16.000]  當時發生了兩件很重要的事
[00:11:16.000 --> 00:11:22.000]  第一件事就是亞述的軍隊已經打到耶路撒冷的門口
[00:11:22.000 --> 00:11:25.000]  當時亞述已經是侵佔了北國
[00:11:25.000 --> 00:11:27.000]  預備進入來
[00:11:27.000 --> 00:11:28.000]  說真的他作為一個皇帝
[00:11:28.000 --> 00:11:30.000]  我的國家又不是很多人
[00:11:30.000 --> 00:11:33.000]  你記住亞述帝國當時是一路橫掃
[00:11:33.000 --> 00:11:35.000]  你記住是橫掃
[00:11:35.000 --> 00:11:37.000]  怕不怕? 怕
[00:11:37.000 --> 00:11:41.000]  但他立即選擇進入神的聖殿裡
[00:11:41.000 --> 00:11:42.000]  向神禱告
[00:11:42.000 --> 00:11:45.000]  然後上帝就做了一個回應
[00:11:45.000 --> 00:11:48.000]  就是去猜探使者降下瘟疫
[00:11:48.000 --> 00:11:52.000]  一夜之間殺了亞述的軍隊十八萬五千人
[00:11:52.000 --> 00:11:55.000]  第二件事件
[00:11:55.000 --> 00:11:58.000]  就是在希西加病重的時候
[00:11:58.000 --> 00:12:01.000]  其實上帝已經透過先知很清楚跟他說
[00:12:01.000 --> 00:12:03.000]  你會死的
[00:12:03.000 --> 00:12:06.000]  你會歸到你的列祖那裡
[00:12:06.000 --> 00:12:08.000]  但希西加沒有放棄
[00:12:08.000 --> 00:12:13.000]  他繼續在病床上向上帝痛哭禱告
[00:12:13.000 --> 00:12:15.000]  然後聖經形容就是
[00:12:15.000 --> 00:12:17.000]  耶和華聽了希西加的禱告
[00:12:17.000 --> 00:12:19.000]  看見他的眼淚
[00:12:19.000 --> 00:12:21.000]  三天之後
[00:12:21.000 --> 00:12:22.000]  神醫治了他
[00:12:22.000 --> 00:12:25.000]  還賜多了給他十五年的壽命
[00:12:25.000 --> 00:12:28.000]  就是說將他從死亡當中
[00:12:28.000 --> 00:12:31.000]  很真真實實的去救他出來
[00:12:31.000 --> 00:12:34.000]  所以希西加在這裡的時候
[00:12:34.000 --> 00:12:37.000]  他不是只是舉起救恩的杯
[00:12:37.000 --> 00:12:40.000]  他是獻上自己的生命
[00:12:40.000 --> 00:12:41.000]  弟兄姊妹
[00:12:41.000 --> 00:12:42.000]  我想你看到的就是
[00:12:42.000 --> 00:12:43.000]  在這個背景當中
[00:12:43.000 --> 00:12:44.000]  你很清楚
[00:12:44.000 --> 00:12:45.000]  是有一個王
[00:12:45.000 --> 00:12:48.000]  我決意的要去選擇上帝的路
[00:12:48.000 --> 00:12:50.000]  而我在後面所經歷的事
[00:12:50.000 --> 00:12:52.000]  是因為我選擇了上帝的路
[00:12:52.000 --> 00:12:56.000]  所以我經歷了上帝的恩典
[00:12:56.000 --> 00:12:59.000]  很多弟兄姊妹經常問我一個很重要的問題
[00:12:59.000 --> 00:13:00.000]  在我的生命裡面
[00:13:00.000 --> 00:13:03.000]  我怎樣才經歷到上帝
[00:13:03.000 --> 00:13:05.000]  很簡單
[00:13:05.000 --> 00:13:07.000]  就是你在你的生活裡面
[00:13:07.000 --> 00:13:09.000]  你每一件事
[00:13:09.000 --> 00:13:14.000]  你都專注於上帝為你做什麼
[00:13:14.000 --> 00:13:15.000]  你任何的處境
[00:13:15.000 --> 00:13:16.000]  任何的困難
[00:13:16.000 --> 00:13:19.000]  任何的各方面
[00:13:19.000 --> 00:13:20.000]  當你禱告的時候
[00:13:20.000 --> 00:13:21.000]  你懂得求上帝
[00:13:21.000 --> 00:13:23.000]  你就要留意上帝的手
[00:13:23.000 --> 00:13:28.000]  究竟在不在你自己的生活當中
[00:13:28.000 --> 00:13:29.000]  如果當你去留意的時候
[00:13:29.000 --> 00:13:31.000]  我可以夠膽百分之百告訴你
[00:13:31.000 --> 00:13:33.000]  你一定會看到上帝的手
[00:13:33.000 --> 00:13:36.000]  因為我們的每一件事發生
[00:13:36.000 --> 00:13:38.000]  都不是偶然的
[00:13:38.000 --> 00:13:41.000]  我們每一件事都不是無端端出現的
[00:13:41.000 --> 00:13:43.000]  是上帝交織著
[00:13:43.000 --> 00:13:45.000]  去編織著你的人生
[00:13:45.000 --> 00:13:49.000]  你會很清楚看到上帝的手
[00:13:49.000 --> 00:13:53.000]  你的生命裡面就會充滿著上帝的恩典
[00:13:53.000 --> 00:13:55.000]  是這樣的
[00:13:55.000 --> 00:13:58.000]  因為希西加有一個這樣的生命
[00:13:58.000 --> 00:14:00.000]  所以他去到神面前
[00:14:00.000 --> 00:14:03.000]  就有一段這樣的詩歌呈現
[00:14:03.000 --> 00:14:07.000]  我今天會繼續用這段經文
[00:14:07.000 --> 00:14:08.000]  但我想用一個版本
[00:14:08.000 --> 00:14:10.000]  是新譜的版本
[00:14:10.000 --> 00:14:12.000]  我覺得會比較容易讓大家了解
[00:14:12.000 --> 00:14:14.000]  這段詩篇的心情
[00:14:14.000 --> 00:14:16.000]  第一段是一至七節
[00:14:16.000 --> 00:14:19.000]  他說:我愛上主因祂聆聽我的聲音
[00:14:19.000 --> 00:14:22.000]  和我呼求憐憫的禱告
[00:14:22.000 --> 00:14:23.000]  祂既苦身傾聽
[00:14:23.000 --> 00:14:25.000]  只要我一息尚存
[00:14:25.000 --> 00:14:27.000]  就仍要禱告
[00:14:27.000 --> 00:14:29.000]  死亡的繩索纏繞我
[00:14:29.000 --> 00:14:31.000]  焚墓的陰森抓住我
[00:14:31.000 --> 00:14:33.000]  我只看見困苦和憂傷
[00:14:33.000 --> 00:14:35.000]  於是我呼求上主的名
[00:14:35.000 --> 00:14:37.000]  上主啊 求祢救我
[00:14:37.000 --> 00:14:40.000]  上主是多麼仁慈 多麼美善
[00:14:40.000 --> 00:14:43.000]  我們的上帝是這樣滿有憐憫
[00:14:43.000 --> 00:14:47.000]  上主保護那些信心如孩子般單純的人
[00:14:47.000 --> 00:14:49.000]  我面對死亡的時候
[00:14:49.000 --> 00:14:51.000]  祂拯救了我
[00:14:51.000 --> 00:14:53.000]  願我的心回歸安寧
[00:14:53.000 --> 00:14:56.000]  因上主一直恩待我
[00:14:57.000 --> 00:14:59.000]  在這段經文裏面
[00:14:59.000 --> 00:15:04.000]  其實希西加做了一件很重要的事
[00:15:04.000 --> 00:15:08.000]  他在面對困難和威脅的時候
[00:15:08.000 --> 00:15:12.000]  他仍然在上帝的裏面得到平安
[00:15:12.000 --> 00:15:14.000]  我想請各位留意
[00:15:14.000 --> 00:15:16.000]  他的禱告第一句是:我愛你
[00:15:16.000 --> 00:15:18.000]  我愛上帝
[00:15:18.000 --> 00:15:20.000]  你不要小看這句說話
[00:15:20.000 --> 00:15:25.000]  這是他的認定
[00:15:26.000 --> 00:15:30.000]  我很記得我兒子很小的時候
[00:15:30.000 --> 00:15:32.000]  你知道做傳統人一定很忙
[00:15:32.000 --> 00:15:34.000]  去到哪裡都很忙
[00:15:34.000 --> 00:15:36.000]  有時候習慣了
[00:15:36.000 --> 00:15:39.000]  習慣了回到家的時候都繼續處理教會的事
[00:15:39.000 --> 00:15:40.000]  我記得有一次
[00:15:40.000 --> 00:15:41.000]  我兒子很小
[00:15:41.000 --> 00:15:44.000]  我太太照顧著兒子
[00:15:44.000 --> 00:15:46.000]  我太太就向我投訴
[00:15:46.000 --> 00:15:48.000]  她回來之後
[00:15:48.000 --> 00:15:53.000]  那天她約了朋友
[00:15:53.000 --> 00:15:56.000]  她和朋友出去一會
[00:15:56.000 --> 00:15:58.000]  我剛回來
[00:15:58.000 --> 00:15:59.000]  回到家後
[00:15:59.000 --> 00:16:01.000]  我太太就跟我說
[00:16:01.000 --> 00:16:04.000]  她說我也是剛剛到
[00:16:04.000 --> 00:16:05.000]  我說哦
[00:16:05.000 --> 00:16:08.000]  然後我就立刻拿起電話
[00:16:08.000 --> 00:16:10.000]  繼續回應訊息
[00:16:10.000 --> 00:16:12.000]  隔了半個小時
[00:16:12.000 --> 00:16:14.000]  我坐在那裏看著電話的時候
[00:16:14.000 --> 00:16:16.000]  我太太跟我說了一句話
[00:16:16.000 --> 00:16:20.000]  她說為什麼你不問我一句
[00:16:20.000 --> 00:16:22.000]  我吃了飯沒有
[00:16:22.000 --> 00:16:27.000]  我跟她說我的邏輯是什麼
[00:16:27.000 --> 00:16:29.000]  你和朋友出去
[00:16:29.000 --> 00:16:31.000]  你回來的時間都差不多八點了
[00:16:31.000 --> 00:16:33.000]  在這樣的情況下
[00:16:33.000 --> 00:16:34.000]  應該吃了飯
[00:16:34.000 --> 00:16:37.000]  按邏輯你應該和朋友吃完飯才回來
[00:16:37.000 --> 00:16:39.000]  我就沒有問
[00:16:39.000 --> 00:16:42.000]  但接著我很記得
[00:16:42.000 --> 00:16:44.000]  這句話我很記得
[00:16:44.000 --> 00:16:46.000]  我太太後來很生氣
[00:16:46.000 --> 00:16:48.000]  這件事她很生氣
[00:16:48.000 --> 00:16:50.000]  她後來說了一句話
[00:16:50.000 --> 00:16:52.000]  是我到今天隔了這麼多年
[00:16:52.000 --> 00:16:54.000]  我都還記得
[00:16:54.000 --> 00:16:56.000]  你很久都沒有很認真地
[00:16:56.000 --> 00:17:00.000]  跟我說了一句我愛你
[00:17:00.000 --> 00:17:03.000]  當時我其實不是很了解
[00:17:03.000 --> 00:17:04.000]  當時的我
[00:17:04.000 --> 00:17:08.000]  我已經是很願意用口去說的人
[00:17:08.000 --> 00:17:10.000]  我偶爾也會說
[00:17:10.000 --> 00:17:11.000]  但她最特別的
[00:17:11.000 --> 00:17:12.000]  她吸引我的一句話就是
[00:17:12.000 --> 00:17:14.000]  你很久都沒有很認真地
[00:17:14.000 --> 00:17:16.000]  跟我說一句我愛你
[00:17:16.000 --> 00:17:19.000]  我就想什麼叫認真
[00:17:19.000 --> 00:17:22.000]  接著我一直
[00:17:22.000 --> 00:17:25.000]  當然要處理那個關係
[00:17:25.000 --> 00:17:28.000]  後來我就開始明白
[00:17:28.000 --> 00:17:33.000]  就是當你和她說我愛你的時候
[00:17:33.000 --> 00:17:35.000]  你是一個習慣
[00:17:35.000 --> 00:17:38.000]  還是你真的從心底裏
[00:17:38.000 --> 00:17:40.000]  你真的很愛這個人
[00:17:40.000 --> 00:17:42.000]  從心底裏和她說一句我愛你
[00:17:42.000 --> 00:17:45.000]  是不同的
[00:17:45.000 --> 00:17:48.000]  外國文化很流行
[00:17:48.000 --> 00:17:49.000]  I love you daddy
[00:17:49.000 --> 00:17:51.000]  I love you mom
[00:17:51.000 --> 00:17:53.000]  很隨便就可以說
[00:17:53.000 --> 00:17:56.000]  但可以叫完就說I love you
[00:17:56.000 --> 00:17:58.000]  但問題是
[00:17:58.000 --> 00:18:00.000]  其實原來當你要很認真地
[00:18:00.000 --> 00:18:03.000]  跟對方說我愛你的時候
[00:18:03.000 --> 00:18:05.000]  是從心靈裏面出現
[00:18:05.000 --> 00:18:07.000]  氣勢下
[00:18:07.000 --> 00:18:09.000]  她第一句跟上帝祈禱
[00:18:09.000 --> 00:18:11.000]  上帝說我愛你
[00:18:11.000 --> 00:18:13.000]  她這種愛就是
[00:18:13.000 --> 00:18:15.000]  剛才我所說的
[00:18:15.000 --> 00:18:17.000]  她是經歷著上帝在過去裏面
[00:18:17.000 --> 00:18:19.000]  她很確定這個上帝
[00:18:19.000 --> 00:18:21.000]  會聆聽她的祈禱
[00:18:21.000 --> 00:18:23.000]  如果剛才大家有留意我讀那段經文的時候
