
[00:00:00.000 --> 00:00:02.000]  頂止每日主女便平安
[00:11:22.960 --> 00:11:24.960]  所用的工具和方法
[00:11:24.960 --> 00:11:26.960]  影響南宣最大的變化
[00:11:26.960 --> 00:11:28.960]  就是香港新移民
[00:11:28.960 --> 00:11:30.960]  在2021年初
[00:11:30.960 --> 00:11:32.960]  南宣的移民
[00:11:32.960 --> 00:11:34.960]  就逐漸多起來了
[00:11:34.960 --> 00:11:36.960]  當時
[00:11:36.960 --> 00:11:38.960]  南宣在2021年8月
[00:11:38.960 --> 00:11:40.960]  開始實體崇拜的時候
[00:11:40.960 --> 00:11:42.960]  崇拜人數就驟升
[00:11:42.960 --> 00:11:44.960]  崇拜人數就驟升
[00:11:44.960 --> 00:11:46.960]  崇拜人數就驟升
[00:11:46.960 --> 00:11:48.960]  溫布頓所租用的地方
[00:11:48.960 --> 00:11:50.960]  都不夠用
[00:11:50.960 --> 00:11:52.960]  特別大人小朋友
[00:11:52.960 --> 00:11:54.960]  都要找地方住
[00:11:54.960 --> 00:11:56.960]  於是我們只有四處去找地方
[00:11:56.960 --> 00:11:58.960]  南宣就為
[00:11:58.960 --> 00:12:00.960]  神就為南宣
[00:12:00.960 --> 00:12:02.960]  預備了一個殘障人士
[00:12:02.960 --> 00:12:04.960]  托管的中心
[00:12:04.960 --> 00:12:06.960]  由於這個殘障人士
[00:12:06.960 --> 00:12:08.960]  托管中心
[00:12:08.960 --> 00:12:10.960]  只是星期一到星期五來工作
[00:12:10.960 --> 00:12:12.960]  我們能夠租用
[00:12:12.960 --> 00:12:14.960]  星期一的一整天
[00:12:14.960 --> 00:12:16.960]  甚至星期六的半天
[00:12:16.960 --> 00:12:18.960]  在2021年的10月
[00:12:18.960 --> 00:12:20.960]  我們就開始
[00:12:20.960 --> 00:12:24.960]  在這個地方實體崇拜
[00:12:24.960 --> 00:12:26.960]  大壇將中心
[00:12:26.960 --> 00:12:28.960]  沒有足夠的座位
[00:12:28.960 --> 00:12:30.960]  讓我們去崇拜
[00:12:30.960 --> 00:12:32.960]  我們只有自己動手
[00:12:32.960 --> 00:12:34.960]  去裝配買回來的椅子
[00:12:34.960 --> 00:12:38.960]  大人小朋友一起去坐
[00:12:38.960 --> 00:12:40.960]  一下子
[00:12:40.960 --> 00:12:42.960]  下午一百張的椅子
[00:12:42.960 --> 00:12:44.960]  就出現在我們眼前
[00:12:44.960 --> 00:12:46.960]  另一個問題出現了
[00:12:46.960 --> 00:12:48.960]  殘障中心
[00:12:48.960 --> 00:12:50.960]  不能夠提供給我們
[00:12:50.960 --> 00:12:54.960]  擺放椅子和教會雜物的地方
[00:12:54.960 --> 00:12:56.960]  但允許我們在花園
[00:12:56.960 --> 00:12:58.960]  建一間小屋來擺放
[00:12:58.960 --> 00:13:00.960]  於是弟兄們動手了
[00:13:00.960 --> 00:13:02.960]  建了一間儲物的小屋
[00:13:02.960 --> 00:13:04.960]  和兩個儲物大櫃
[00:13:04.960 --> 00:13:06.960]  就好像這樣的
[00:13:06.960 --> 00:13:08.960]  這些都是新移民
[00:13:08.960 --> 00:13:12.960]  他們一起合作做的
[00:13:12.960 --> 00:13:14.960]  一百張椅子
[00:13:14.960 --> 00:13:16.960]  一下子就坐滿人了
[00:13:16.960 --> 00:13:18.960]  現在我們第一堂崇拜
[00:13:18.960 --> 00:13:20.960]  大約有120人
[00:13:20.960 --> 00:13:22.960]  第二堂崇拜有100人
[00:13:22.960 --> 00:13:24.960]  我們第二方面的改變
[00:13:24.960 --> 00:13:28.960]  就是南宣的飲食文化
[00:13:28.960 --> 00:13:30.960]  我可以從私房菜
[00:13:30.960 --> 00:13:32.960]  講到群宴
[00:13:32.960 --> 00:13:34.960]  私房菜是什麼東西呢?
[00:13:34.960 --> 00:13:36.960]  就是在我們家裡開始
[00:13:36.960 --> 00:13:39.960]  因為移民來到英國很多
[00:13:39.960 --> 00:13:42.960]  在星期天和他們在教會
[00:13:42.960 --> 00:13:44.960]  一起聊天是不容易的
[00:13:44.960 --> 00:13:46.960]  而且也很難長談
[00:13:46.960 --> 00:13:48.960]  於是我們就想到
[00:13:48.960 --> 00:13:50.960]  請他們回家吃飯
[00:13:50.960 --> 00:13:52.960]  於是我們就定了每星期五
[00:13:52.960 --> 00:13:54.960]  邀請一兩個家庭
[00:13:54.960 --> 00:13:56.960]  來我們家裡吃飯
[00:13:56.960 --> 00:13:57.960]  認識我們
[00:13:57.960 --> 00:14:00.960]  晚晚弟兄姐妹
[00:14:00.960 --> 00:14:02.960]  有一個交談的題目之一
[00:14:02.960 --> 00:14:05.960]  就是你去過牧師的飯沒有?
[00:14:05.960 --> 00:14:07.960]  你說牧師沒有做什麼菜呢?
[00:14:07.960 --> 00:14:09.960]  是挺好吃的
[00:14:09.960 --> 00:14:14.960]  我們租用了殘障中心
[00:14:14.960 --> 00:14:16.960]  是有廚房的
[00:14:16.960 --> 00:14:18.960]  而崇拜後也是午膳的時間
[00:14:18.960 --> 00:14:21.960]  為免到街外買食物
[00:14:21.960 --> 00:14:24.960]  於是就開展了膳食關注小組
[00:14:24.960 --> 00:14:27.960]  弟姐妹自發地預備送菜
[00:14:27.960 --> 00:14:31.960]  讓大家看看南宣每星期的菜單
[00:14:31.960 --> 00:14:40.960]  在菜單上還寫了教會四個目標
[00:14:40.960 --> 00:14:42.960]  我們也不少得
[00:14:42.960 --> 00:14:45.960]  在英國傳統的聖誕大餐
[00:14:45.960 --> 00:14:47.960]  看看這個菜單
[00:14:47.960 --> 00:14:49.960]  在團年的時候
[00:14:49.960 --> 00:14:51.960]  我們做了團年的盆菜
[00:14:51.960 --> 00:14:53.960]  做了24個盆菜
[00:14:53.960 --> 00:14:55.960]  雖然飲飲食食
[00:14:55.960 --> 00:14:57.960]  我們也不會忘記傳福音
[00:14:57.960 --> 00:14:59.960]  在世界盃決賽那一天
[00:14:59.960 --> 00:15:02.960]  崇拜完結後就借用禮堂
[00:15:02.960 --> 00:15:04.960]  用大銀幕看世界盃
[00:15:04.960 --> 00:15:06.960]  邀請微信主的朋友
[00:15:06.960 --> 00:15:10.960]  看完之後還有吃火鍋
[00:15:10.960 --> 00:15:11.960]  還有微信主
[00:15:11.960 --> 00:15:12.960]  有些微信主出席
[00:15:12.960 --> 00:15:15.960]  我們還有些留下來
[00:15:15.960 --> 00:15:18.960]  讓大家看看南宣星期日的飯菜
[00:15:18.960 --> 00:15:21.960]  真的可以餵飽一百人
[00:15:21.960 --> 00:15:26.960]  飯堂的情況就是這樣
[00:15:26.960 --> 00:15:27.960]  我們在裏面
[00:15:27.960 --> 00:15:30.960]  大家能不能找到我們呢?
[00:15:30.960 --> 00:15:36.960]  第三方面就是從無到有的教會中心
[00:15:36.960 --> 00:15:38.960]  南宣擁有教會中心
[00:15:38.960 --> 00:15:40.960]  真是神莫大的恩典
[00:15:40.960 --> 00:15:43.960]  在神開門關門當中
[00:15:43.960 --> 00:15:46.960]  讓弟兄姊妹體會到神的引領
[00:15:46.960 --> 00:15:48.960]  認定目標
[00:15:48.960 --> 00:15:49.960]  沉著應戰
[00:15:49.960 --> 00:15:53.960]  靠著神終於在2021年11月5日
[00:15:53.960 --> 00:15:56.960]  拿到教會中心的鑰匙
[00:15:56.960 --> 00:15:58.960]  但另一個問題出現了
[00:15:58.960 --> 00:16:00.960]  就是我們沒有錢裝修
[00:16:00.960 --> 00:16:01.960]  登高一副
[00:16:01.960 --> 00:16:03.960]  弟兄姊妹就起來呼應
[00:16:03.960 --> 00:16:07.960]  一起動手去為教會中心裝修
[00:16:07.960 --> 00:16:10.960]  連小朋友都一起出席
[00:16:10.960 --> 00:16:12.960]  來參加遊圍欄
[00:16:12.960 --> 00:16:14.960]  將圍欄遊遊和種花
[00:16:14.960 --> 00:16:18.960]  今天我們能夠享受弟兄姊妹辛勞的成果
[00:16:18.960 --> 00:16:20.960]  在教會的花園
[00:16:20.960 --> 00:16:21.960]  我們有聚會
[00:16:21.960 --> 00:16:23.960]  在教會的室內
[00:16:23.960 --> 00:16:24.960]  不同的房間
[00:16:24.960 --> 00:16:27.960]  我們都有不同的聚會
[00:16:27.960 --> 00:16:29.960]  另一方面想跟大家分享
[00:16:29.960 --> 00:16:33.960]  教會洗禮的人數增加了
[00:16:33.960 --> 00:16:35.960]  隨著教會人數增加
[00:16:35.960 --> 00:16:38.960]  洗禮人數也都上升
[00:16:38.960 --> 00:16:40.960]  不單是這樣
[00:16:40.960 --> 00:16:42.960]  我們更有自己的浸池
[00:16:42.960 --> 00:16:45.960]  不用再去租用其他教會
[00:16:45.960 --> 00:16:48.960]  想甚麼時候洗禮都可以安排
[00:16:48.960 --> 00:16:50.960]  南宣的浸池就是這樣
[00:16:50.960 --> 00:16:52.960]  有自動吹氣
[00:16:52.960 --> 00:16:54.960]  又可以將熱水加熱
[00:16:54.960 --> 00:16:58.960]  洗禮弟兄姊妹曾反映這樣說
[00:16:58.960 --> 00:17:00.960]  水有時還太熱
[00:17:00.960 --> 00:17:02.960]  這個就是南宣的浸池
[00:17:02.960 --> 00:17:05.960]  第五方面想跟大家分享的
[00:17:05.960 --> 00:17:08.960]  就是南宣的智力推動宣教
[00:17:08.960 --> 00:17:10.960]  鼓勵弟兄姊妹參加段宣
[00:17:10.960 --> 00:17:14.960]  疫情之前我們去了柬埔寨
[00:17:14.960 --> 00:17:18.960]  但由於疫情關係我們停辦了兩年
[00:17:18.960 --> 00:17:22.960]  到2022年再出發去曼城
[00:17:22.960 --> 00:17:25.960]  今年我們去了馬島
[00:17:25.960 --> 00:17:27.960]  今年去馬島是很特別的
[00:17:27.960 --> 00:17:28.960]  為甚麼特別呢?
[00:17:28.960 --> 00:17:30.960]  就是因為科技更加進步
[00:17:30.960 --> 00:17:33.960]  我們段宣隊去馬島的時候
[00:17:33.960 --> 00:17:36.960]  每天他們都將他們的行程
[00:17:36.960 --> 00:17:39.960]  傳送到教會裏面
[00:17:39.960 --> 00:17:41.960]  教會負責的弟兄姊妹
[00:17:41.960 --> 00:17:45.960]  就將它傳發到教會的每一個不同的小組
[00:17:45.960 --> 00:17:47.960]  於是整個教會上上下下
[00:17:47.960 --> 00:17:50.960]  就立時知道段宣隊當天做了甚麼
[00:17:50.960 --> 00:17:52.960]  還有怎樣為段宣隊祈禱
[00:17:52.960 --> 00:17:56.960]  有些弟兄姊妹就更加反映說
[00:17:56.960 --> 00:17:59.960]  好像在等待段宣隊的消息
[00:17:59.960 --> 00:18:03.960]  以致自己覺得自己是在做段宣一樣
[00:18:03.960 --> 00:18:06.960]  第六方面我們分享
[00:18:06.960 --> 00:18:11.960]  教會的目者和領袖人數都是增加的
[00:18:11.960 --> 00:18:15.960]  我們兩個在2010年來到南宣
[00:18:15.960 --> 00:18:19.960]  每處崇拜的人數只有雙位數字
[00:18:19.960 --> 00:18:21.960]  怎麼可能支持聘請傳道人呢?
[00:18:21.960 --> 00:18:24.960]  但是在2020年的5月
[00:18:24.960 --> 00:18:27.960]  當時移民潮還沒有開始
[00:18:27.960 --> 00:18:30.960]  我們為了發展普通話事工
[00:18:30.960 --> 00:18:35.960]  我們參加南宣10年之後
