
[00:00:00.000 --> 00:00:04.000]  我們今天很高興有梁永善牧師在我們當中去靜悼
[00:05:19.000 --> 00:05:20.000]  「走後一點啊」
[00:05:20.000 --> 00:05:22.000]  「如果打不到,他會來咬你啊」
[00:05:22.000 --> 00:05:24.000]  「走後一點啊」
[00:05:24.000 --> 00:05:26.000]  這些聲音是不是很熟悉呢?
[00:05:26.000 --> 00:05:28.000]  有禁區的
[00:05:28.000 --> 00:05:31.000]  其實我是害怕那條蛇咬我
[00:05:31.000 --> 00:05:34.000]  我走不了,被我後面的蛇咬了
[00:05:34.000 --> 00:05:36.000]  所以表面上是「走後一點啊」
[00:05:36.000 --> 00:05:37.000]  我打下去
[00:05:37.000 --> 00:05:39.000]  打到的時候,我以為是英雄
[00:05:39.000 --> 00:05:42.000]  打不到,我以為是狗熊,我走了
[00:05:42.000 --> 00:05:44.000]  我拿著鋤頭對著那條蛇
[00:05:44.000 --> 00:05:45.000]  「嘶」
[00:05:45.000 --> 00:05:46.000]  一下子打下去的時候
[00:05:46.000 --> 00:05:50.000]  嘩!打到石屎地上都崩了
[00:05:50.000 --> 00:05:51.000]  有火花
[00:05:51.000 --> 00:05:52.000]  我打完之後
[00:05:52.000 --> 00:05:53.000]  人家拍金訊
[00:05:53.000 --> 00:05:55.000]  整個人手抖來抖去
[00:05:55.000 --> 00:05:56.000]  但很厲害
[00:05:56.000 --> 00:05:59.000]  我打到蛇頭斷了
[00:05:59.000 --> 00:06:00.000]  黏著一點肉
[00:06:00.000 --> 00:06:02.000]  嘩!當時我當了英雄
[00:06:02.000 --> 00:06:04.000]  但如果打蛇打不到頭
[00:06:04.000 --> 00:06:05.000]  就死定了
[00:06:05.000 --> 00:06:07.000]  耶穌被釘十字架
[00:06:07.000 --> 00:06:09.000]  好像失敗,是嗎?
[00:06:09.000 --> 00:06:12.000]  原來就是蛇傷女人後裔的腳筋
[00:06:12.000 --> 00:06:15.000]  但主耶穌從死裡面復活的時候
[00:06:15.000 --> 00:06:16.000]  完成了救贖
[00:06:16.000 --> 00:06:20.000]  破壞了魔鬼的工作
[00:06:20.000 --> 00:06:22.000]  他就傷了蛇的頭
[00:06:22.000 --> 00:06:23.000]  所以你留意到
[00:06:23.000 --> 00:06:25.000]  他是用女人的後裔
[00:06:25.000 --> 00:06:28.000]  這是一個單數
[00:06:28.000 --> 00:06:30.000]  如果你看原文的時候
[00:06:30.000 --> 00:06:32.000]  但如果我們熟悉
[00:06:32.000 --> 00:06:34.000]  在猶太人的記錄裡面
[00:06:34.000 --> 00:06:37.000]  永遠都是說男人的後裔
[00:06:37.000 --> 00:06:39.000]  而不是女人的後裔
[00:06:39.000 --> 00:06:42.000]  所以這裡說女人的後裔是很特別的
[00:06:42.000 --> 00:06:43.000]  而這個特別指的是什麼?
[00:06:43.000 --> 00:06:45.000]  是一個處女
[00:06:45.000 --> 00:06:48.000]  在《耳塞俠書》第七章第十四節裡面
[00:06:48.000 --> 00:06:50.000]  我們一起讀這個預言
[00:06:50.000 --> 00:06:51.000]  第七章第十四節
[00:06:51.000 --> 00:06:52.000]  我們一起讀出
[00:06:52.000 --> 00:07:05.000]  (主持人唸書中)
[00:07:05.000 --> 00:07:07.000]  有同女懷孕生子
[00:07:07.000 --> 00:07:08.000]  即是一個處女
[00:07:08.000 --> 00:07:10.000]  沒有跟別人發生關係
[00:07:10.000 --> 00:07:12.000]  現在很多是少女懷孕
[00:07:12.000 --> 00:07:13.000]  大家知不知道嗎?
[00:07:13.000 --> 00:07:16.000]  很多女生還沒結婚已經懷孕
[00:07:16.000 --> 00:07:17.000]  但很奇怪
[00:07:17.000 --> 00:07:18.000]  我留意到一些新聞
[00:07:18.000 --> 00:07:20.000]  我做年輕人工作
[00:07:20.000 --> 00:07:22.000]  那些年輕女生懷孕
[00:07:22.000 --> 00:07:23.000]  多數父母不太察覺
[00:07:23.000 --> 00:07:25.000]  你胖了這麼多
[00:07:25.000 --> 00:07:26.000]  但不察覺
[00:07:26.000 --> 00:07:27.000]  還有很奇怪
[00:07:27.000 --> 00:07:29.000]  那些十多歲生孩子的
[00:07:29.000 --> 00:07:30.000]  不用進醫院的
[00:07:30.000 --> 00:07:33.000]  在家裡就生出來了
[00:07:33.000 --> 00:07:34.000]  禮數還丟到街上
[00:07:34.000 --> 00:07:36.000]  但正式結婚的
[00:07:36.000 --> 00:07:38.000]  生孩子進醫院
[00:07:38.000 --> 00:07:41.000]  十多個小時都不能生出來
[00:07:41.000 --> 00:07:43.000]  所以十多歲的生產力很強
[00:07:43.000 --> 00:07:45.000]  所以少女懷孕是不奇怪
[00:07:45.000 --> 00:07:46.000]  但當時說什麼?
[00:07:46.000 --> 00:07:50.000]  是一個完全沒有發生過關係的處女
[00:07:50.000 --> 00:07:53.000]  是一個同女懷孕生子
[00:07:53.000 --> 00:07:56.000]  你不要忘記原來在耶穌的年代
[00:07:56.000 --> 00:07:58.000]  或者在舊約的年代
[00:07:58.000 --> 00:08:00.000]  如果一個人還沒結婚
[00:08:00.000 --> 00:08:02.000]  而跟別人發生關係
[00:08:02.000 --> 00:08:04.000]  是一個很嚴重的罪
[00:08:04.000 --> 00:08:05.000]  在《生命記》裡
[00:08:05.000 --> 00:08:08.000]  我們大家可以去詳細看
[00:08:08.000 --> 00:08:10.000]  但我只是抽出二十二十一節
[00:08:10.000 --> 00:08:12.000]  如果結婚的時候
[00:08:12.000 --> 00:08:16.000]  丈夫發覺妻子沒有貞潔的記號的時候
[00:08:16.000 --> 00:08:17.000]  要做什麼?
[00:08:17.000 --> 00:08:19.000]  帶她回娘家
[00:08:19.000 --> 00:08:22.000]  站在門口召集那些鄉紳父老
[00:08:22.000 --> 00:08:24.000]  然後用石頭扔死她
[00:08:24.000 --> 00:08:27.000]  所以是一個很嚴厲的罪
[00:08:27.000 --> 00:08:29.000]  所以你記得
[00:08:29.000 --> 00:08:30.000]  原來恩典不只是美麗
[00:08:30.000 --> 00:08:31.000]  恩典是沉重的
[00:08:31.000 --> 00:08:34.000]  天使妮大奚跟瑪麗亞說
[00:08:34.000 --> 00:08:36.000]  蒙大恩的女子
[00:08:36.000 --> 00:08:38.000]  今天神向妮大奚祝福你
[00:08:38.000 --> 00:08:39.000]  你要懷孕生子
[00:08:39.000 --> 00:08:41.000]  你會來到蒙恩典
[00:08:41.000 --> 00:08:43.000]  你現在覺得瑪麗亞很蒙恩典
[00:08:43.000 --> 00:08:45.000]  你覺得瑪麗亞很害怕嗎?
[00:08:45.000 --> 00:08:47.000]  我怎麼去解釋?
[00:08:47.000 --> 00:08:48.000]  跟約瑟說
[00:08:48.000 --> 00:08:49.000]  我現在懷孕了
[00:08:49.000 --> 00:08:51.000]  這是神的兒子
[00:08:51.000 --> 00:08:52.000]  這是天父的兒子
[00:08:52.000 --> 00:08:54.000]  還是天曉得的兒子?
[00:08:54.000 --> 00:08:55.000]  誰知道?
[00:08:55.000 --> 00:08:56.000]  你想想
[00:08:56.000 --> 00:08:57.000]  如果當一當
[00:08:57.000 --> 00:09:01.000]  我們出外地三個月回來
[00:09:01.000 --> 00:09:03.000]  你的妻子跟你說
[00:09:03.000 --> 00:09:05.000]  我現在懷孕有兩個月了
[00:09:05.000 --> 00:09:06.000]  為什麼?
[00:09:06.000 --> 00:09:08.000]  我性靈成癮了
[00:09:08.000 --> 00:09:09.000]  我懷孕了
[00:09:09.000 --> 00:09:10.000]  這是天父的兒子
[00:09:10.000 --> 00:09:12.000]  我想你會馬上斬死他
[00:09:12.000 --> 00:09:13.000]  所以你留意到
[00:09:13.000 --> 00:09:15.000]  原來瑪麗亞當時是很沉重
[00:09:15.000 --> 00:09:17.000]  因為她沒有結婚
[00:09:17.000 --> 00:09:19.000]  但是她懷孕
[00:09:19.000 --> 00:09:22.000]  但是聖經裡邊一直都很強調
[00:09:22.000 --> 00:09:24.000]  她是由女子所生
[00:09:24.000 --> 00:09:27.000]  在《迦勒泰書》裡邊很清楚地說
[00:09:27.000 --> 00:09:30.000]  及至時候滿足神就差遣她的兒子
[00:09:30.000 --> 00:09:33.000]  為女子所生
[00:09:33.000 --> 00:09:35.000]  且生在律法之下
[00:09:35.000 --> 00:09:37.000]  原來耶穌祂要成為人
[00:09:37.000 --> 00:09:40.000]  經歷人世間一切的痛楚
[00:09:40.000 --> 00:09:44.000]  來讓我們看到一個看不到的神
[00:09:44.000 --> 00:09:48.000]  活生生地彰顯在我們的歷史當中
[00:09:48.000 --> 00:09:50.000]  愛是抽象
[00:09:50.000 --> 00:09:52.000]  但可以實際行動
[00:09:52.000 --> 00:09:55.000]  當你的親人有病
[00:09:55.000 --> 00:09:56.000]  甚至離世
[00:09:56.000 --> 00:09:57.000]  你流眼淚
[00:09:57.000 --> 00:09:58.000]  這就是什麼?
[00:09:58.000 --> 00:10:00.000]  就是一個愛的表達
[00:10:00.000 --> 00:10:03.000]  當新年快到過農曆年
[00:10:03.000 --> 00:10:05.000]  回家的時候
[00:10:05.000 --> 00:10:07.000]  多謝父母對你養育之恩
[00:10:07.000 --> 00:10:10.000]  雖然每句都有些賞錢給他
[00:10:10.000 --> 00:10:12.000]  但會不會在聖年快到時
[00:10:12.000 --> 00:10:14.000]  再給一點錢
[00:10:14.000 --> 00:10:17.000]  父母希望他明天給你
[00:10:17.000 --> 00:10:19.000]  這就是愛的表達
[00:10:19.000 --> 00:10:22.000]  愛要實際行動
[00:10:22.000 --> 00:10:24.000]  耶穌來到這個世界
[00:10:24.000 --> 00:10:26.000]  彰顯神的愛
[00:10:26.000 --> 00:10:28.000]  但更為我們而死
[00:10:28.000 --> 00:10:31.000]  所以當耶穌在建立聖親的那一刻
[00:10:31.000 --> 00:10:33.000]  祂就說了一句話
[00:10:33.000 --> 00:10:35.000]  我們一起來讀
[00:10:35.000 --> 00:10:37.000]  《路加福音》第22章第20節
[00:10:37.000 --> 00:10:39.000]  我們一起來讀出
[00:10:39.000 --> 00:10:49.000]  一件新的事
[00:10:49.000 --> 00:10:51.000]  就是救世主
[00:10:51.000 --> 00:10:53.000]  從女子而生
[00:10:53.000 --> 00:10:57.000]  耶穌來到這個世界為我們建立了新約
[00:10:57.000 --> 00:10:59.000]  我們要想什麼叫舊約
[00:10:59.000 --> 00:11:01.000]  舊約就是創世記
[00:11:01.000 --> 00:11:04.000]  舊約是耶穌未完成救恩之前
[00:11:04.000 --> 00:11:06.000]  人是怎樣才可以得到拯救
[00:11:06.000 --> 00:11:08.000]  他當然要認罪
[00:11:08.000 --> 00:11:09.000]  但要有行動
[00:11:09.000 --> 00:11:12.000]  就要拿牛或羊來獻祭
[00:11:12.000 --> 00:11:14.000]  如果窮的人
[00:11:14.000 --> 00:11:16.000]  沒有能力去養牛或羊
[00:11:16.000 --> 00:11:19.000]  就要用扮寇和小鳥來獻祭
[00:11:19.000 --> 00:11:25.000]  這個制度是要用生畜
[00:11:25.000 --> 00:11:28.000]  但當耶穌為我們而死的時候
[00:11:28.000 --> 00:11:31.000]  今天我們還需要這樣獻祭嗎
[00:11:31.000 --> 00:11:32.000]  我們是不需要了
[00:11:32.000 --> 00:11:35.000]  因為耶穌已經為我們立下了新約
[00:11:35.000 --> 00:11:38.000]  祂的生命就是一個祭身
[00:11:38.000 --> 00:11:40.000]  為我們獻上
[00:11:40.000 --> 00:11:43.000]  今天我們不需要用動物來獻祭
[00:11:43.000 --> 00:11:45.000]  但記不記得聖經裏面說
[00:11:45.000 --> 00:11:46.000]  羅馬書十二章
[00:11:46.000 --> 00:11:47.000]  大家很熟悉第一節
[00:11:47.000 --> 00:11:49.000]  將身體獻上
[00:11:49.000 --> 00:11:50.000]  當作活祭
[00:11:50.000 --> 00:11:52.000]  就是我們的生命
[00:11:52.000 --> 00:11:54.000]  來彰顯神的榮耀
[00:11:54.000 --> 00:11:57.000]  所以舊的事過了去的時候
[00:11:57.000 --> 00:11:58.000]  就不需要存留
[00:11:58.000 --> 00:12:00.000]  只有一件破爛的衣服
[00:12:00.000 --> 00:12:02.000]  可能你會買一件新的衣服來穿
[00:12:02.000 --> 00:12:04.000]  然後你會怎樣呢
[00:12:04.000 --> 00:12:05.000]  可能舊的衣服
[00:12:05.000 --> 00:12:08.000]  用來當地布或扔掉
[00:12:08.000 --> 00:12:10.000]  我們一起看看
[00:12:10.000 --> 00:12:13.000]  帖伯來書第九章第十五節
[00:12:13.000 --> 00:12:14.000]  我們一起讀出
[00:12:14.000 --> 00:12:27.000]  (主席在書中說)
[00:12:27.000 --> 00:12:29.000]  新約的忠報
[00:12:29.000 --> 00:12:31.000]  我再讀第八章第十三節
[00:12:31.000 --> 00:12:40.000]  (主席在書中說)
[00:12:40.000 --> 00:12:41.000]  所以我們知道
[00:12:41.000 --> 00:12:43.000]  原來耶穌基督為我們死
[00:12:43.000 --> 00:12:44.000]  成就了舊屬
[00:12:44.000 --> 00:12:46.000]  展開了一個新的一頁
[00:12:46.000 --> 00:12:48.000]  我們不需要再用
[00:12:48.000 --> 00:12:50.000]  「祭生」來獻祭
[00:12:50.000 --> 00:12:52.000]  耶穌基督是為女子所生
[00:12:52.000 --> 00:12:53.000]  所以對他們來說
[00:12:53.000 --> 00:12:57.000]  這是一件很難接受的事
[00:12:57.000 --> 00:13:00.000]  但這個新事引伸到新約
[00:13:00.000 --> 00:13:02.000]  但約是要怎樣呢
[00:13:02.000 --> 00:13:04.000]  雙方面要遵守
[00:13:04.000 --> 00:13:06.000]  一方面沒有遵守的時候
[00:13:06.000 --> 00:13:08.000]  這個約是不成就的
[00:13:08.000 --> 00:13:09.000]  所以今天
[00:13:09.000 --> 00:13:11.000]  耶穌基督為我們來大日去
[00:13:11.000 --> 00:13:12.000]  擺上了生命
[00:13:12.000 --> 00:13:16.000]  是我們需要來大日去承認自己的罪
[00:13:16.000 --> 00:13:18.000]  我們來大日去
[00:13:18.000 --> 00:13:20.000]  接受這份的救恩
[00:13:20.000 --> 00:13:22.000]  於是我們成為甚麼呢
[00:13:22.000 --> 00:13:25.000]  我們成為新造的人
[00:13:25.000 --> 00:13:27.000]  我們一起來大日去讀
[00:13:27.000 --> 00:13:29.000]  一段聖經
[00:13:29.000 --> 00:13:32.000]  記住你不要想著是你去揀選神
[00:13:32.000 --> 00:13:34.000]  我十三歲開始回教會
[00:13:34.000 --> 00:13:36.000]  那時我還在說
[00:13:36.000 --> 00:13:38.000]  「阿神你不答應我祈禱」
[00:13:38.000 --> 00:13:39.000]  「我不信你了」
[00:13:39.000 --> 00:13:40.000]  我要脅我們的神
[00:13:40.000 --> 00:13:42.000]  以為是我們去信神
[00:13:42.000 --> 00:13:44.000]  其實是聖靈感動我們
[00:13:44.000 --> 00:13:45.000]  我們一起來看
[00:13:45.000 --> 00:13:47.000]  《二世紀書》二十六章第二十六節
[00:13:47.000 --> 00:13:49.000]  這裡提到一個新的心
[00:13:49.000 --> 00:13:50.000]  我們一起來讀
[00:13:50.000 --> 00:14:03.000]  我不知道大家是否記得
[00:14:03.000 --> 00:14:05.000]  有一個廣告
[00:14:05.000 --> 00:14:07.000]  就是紅十字會的廣告
[00:14:07.000 --> 00:14:08.000]  一個很久的廣告
[00:14:08.000 --> 00:14:09.000]  那幅畫是甚麼呢
[00:14:09.000 --> 00:14:12.000]  有個人轉石頭
[00:14:12.000 --> 00:14:15.000]  石頭是轉不出血來的
[00:14:15.000 --> 00:14:18.000]  他說今天我們是需要捐血
[00:14:18.000 --> 00:14:20.000]  鐵石心腸
[00:14:20.000 --> 00:14:23.000]  石心是不會有任何的感動
[00:14:23.000 --> 00:14:24.000]  很真實地說
[00:14:24.000 --> 00:14:26.000]  當我們越來越有犯罪的時候
[00:14:26.000 --> 00:14:30.000]  我們犯罪慢慢越犯越多的時候
[00:14:30.000 --> 00:14:34.000]  我們就會越來越心靈剛硬
[00:14:34.000 --> 00:14:36.000]  當你剛犯錯的時候
[00:14:36.000 --> 00:14:39.000]  你會有些不開心的感受
[00:14:39.000 --> 00:14:41.000]  有些害羞
[00:14:41.000 --> 00:14:43.000]  但當你越犯越多的時候
[00:14:43.000 --> 00:14:45.000]  你就不再介意一回事
[00:14:45.000 --> 00:14:47.000]  有些人說牧師你很辛苦
[00:14:47.000 --> 00:14:48.000]  經常要站著
[00:14:48.000 --> 00:14:50.000]  可能星期六、日一天之內
[00:14:50.000 --> 00:14:51.000]  講三、四堂道
[00:14:51.000 --> 00:14:52.000]  我說不要緊
[00:14:52.000 --> 00:14:53.000]  我很感恩
[00:14:53.000 --> 00:14:54.000]  因為我發覺
[00:14:54.000 --> 00:14:57.000]  在我很小的時候已經揀選了我
[00:14:57.000 --> 00:14:58.000]  因為我很喜歡說話
[00:14:58.000 --> 00:15:00.000]  但家人又不讓我說話
[00:15:00.000 --> 00:15:01.000]  我家人不能說話
[00:15:01.000 --> 00:15:02.000]  我就回學校說話
[00:15:02.000 --> 00:15:04.000]  當我一回學校說話的時候
[00:15:04.000 --> 00:15:06.000]  上課不到三分鐘
[00:15:06.000 --> 00:15:08.000]  「梁永善,出來站」
[00:15:08.000 --> 00:15:09.000]  我被生罰站了
[00:15:09.000 --> 00:15:11.000]  結果那堂課不能說話
[00:15:11.000 --> 00:15:13.000]  第二堂課就回去
[00:15:13.000 --> 00:15:15.000]  但第二堂課一說話不到幾分鐘
[00:15:15.000 --> 00:15:16.000]  「梁永善,出來站」
[00:15:16.000 --> 00:15:19.000]  原來生日沒有寫在黑板上一堂課比我
[00:15:19.000 --> 00:15:21.000]  所以我每一天都要站四至五堂
[00:15:21.000 --> 00:15:22.000]  所以現在我很感恩
[00:15:22.000 --> 00:15:24.000]  我現在講四、五堂道是不累的
[00:15:24.000 --> 00:15:27.000]  原來是從小的時候已經被神有揀選
[00:15:27.000 --> 00:15:30.000]  所以苦難是一個祝福
[00:15:30.000 --> 00:15:34.000]  好了,當我第二次被生罰的時候
[00:15:34.000 --> 00:15:35.000]  很難過
[00:15:35.000 --> 00:15:37.000]  好像很醜怪
[00:15:37.000 --> 00:15:39.000]  但罰得多的時候就沒事了
[00:15:39.000 --> 00:15:40.000]  「梁永善,出來站」
[00:15:40.000 --> 00:15:41.000]  「好啊」
[00:15:41.000 --> 00:15:43.000]  生了死氣的時候
[00:15:43.000 --> 00:15:44.000]  那堂課就笑了
[00:15:44.000 --> 00:15:45.000]  生了轉頭
[00:15:45.000 --> 00:15:46.000]  沒事
[00:15:46.000 --> 00:15:47.000]  「咦」
[00:15:47.000 --> 00:15:48.000]  是不是?
[00:15:48.000 --> 00:15:52.000]  原來人的心是越來越剛硬
[00:15:52.000 --> 00:15:54.000]  後來生要羞辱我
[00:15:54.000 --> 00:15:55.000]  在assembly
[00:15:55.000 --> 00:15:57.000]  即是我們在操場集會
[00:15:57.000 --> 00:16:00.000]  叫我站在三樓教員室外面
[00:16:00.000 --> 00:16:04.000]  我把自己升級到像閱兵一樣
[00:16:04.000 --> 00:16:06.000]  下面大地在我腳下
[00:16:06.000 --> 00:16:07.000]  很厲害的
[00:16:07.000 --> 00:16:10.000]  原來人當他一路犯罪的時候
[00:16:10.000 --> 00:16:13.000]  他的心就變成了石心
[00:16:13.000 --> 00:16:18.000]  不再有任何的愛或對罪的反應
[00:16:18.000 --> 00:16:20.000]  但神去感動我們
[00:16:20.000 --> 00:16:22.000]  將新靈賜予給我們
[00:16:22.000 --> 00:16:24.000]  將這個石心拿走
[00:16:24.000 --> 00:16:26.000]  換成一個肉心
[00:16:26.000 --> 00:16:27.000]  意思是甚麼呢?
[00:16:27.000 --> 00:16:29.000]  是對罪開始有反應
[00:16:29.000 --> 00:16:31.000]  於是我們體會到自己
[00:16:31.000 --> 00:16:32.000]  聖靈工作之下
[00:16:32.000 --> 00:16:35.000]  為罪為義來審判自己的時候
[00:16:35.000 --> 00:16:38.000]  我們來接受這個救贖
[00:16:38.000 --> 00:16:40.000]  於是我們有一個新的開始了
[00:16:40.000 --> 00:16:44.000]  我們一起去讀《君臨多後書》第五章第十七節
[00:16:44.000 --> 00:16:55.000]  (主持人:「當你信主的時候,一個新的開始」)
[00:16:55.000 --> 00:16:57.000]  一個新做的人
[00:16:57.000 --> 00:16:58.000]  特別留意這句
[00:16:58.000 --> 00:17:03.000]  「舊事已過,都變成新的了」
[00:17:03.000 --> 00:17:07.000]  今天,如果我們在祂面前
[00:17:07.000 --> 00:17:10.000]  真心悔改成我們的罪
[00:17:10.000 --> 00:17:12.000]  很寶貴的一件事
[00:17:12.000 --> 00:17:15.000]  神是不會舊事重提
[00:17:15.000 --> 00:17:17.000]  但很可悲地
[00:17:17.000 --> 00:17:19.000]  有時夫婦之間的相處
[00:17:19.000 --> 00:17:21.000]  上一代和下一代的相處
[00:17:21.000 --> 00:17:23.000]  出現了問題又如何呢?
[00:17:23.000 --> 00:17:26.000]  就算對方認錯了
[00:17:26.000 --> 00:17:30.000]  我們的記憶是無法刪除的
[00:17:30.000 --> 00:17:32.000]  一定會舊事重提
[00:17:32.000 --> 00:17:33.000]  但我們的神不是這樣
[00:17:33.000 --> 00:17:37.000]  我們一起來看黎教書第七章十八、十九兩節
[00:17:37.000 --> 00:17:38.000]  我們一起來讀出
[00:17:38.000 --> 00:17:56.000]  (主持人:「十七晚,求王神保佑你」)
[00:17:56.000 --> 00:17:58.000]  很寶貴的
[00:17:58.000 --> 00:18:00.000]  當我們肯悔改認罪的時候
[00:18:00.000 --> 00:18:02.000]  神就饒恕我們的罪
[00:18:02.000 --> 00:18:04.000]  不會再舊事重提
[00:18:04.000 --> 00:18:07.000]  無論你怎樣心的罪
