
[00:00:00.000 --> 00:00:02.400]  開始今晚的茶經班
[00:01:44.400 --> 00:01:49.800]  這個核子因為是透過聽耶穌的聲音
[00:01:49.800 --> 00:01:52.200]  因為他從來都沒有見過耶穌
[00:01:52.200 --> 00:01:54.800]  後來在他面前的這個陌生人
[00:01:54.800 --> 00:01:57.600]  向他來到去邀請
[00:01:57.600 --> 00:01:58.600]  發出邀請
[00:01:58.600 --> 00:02:01.400]  耶穌就是那一位的生命的主
[00:02:01.400 --> 00:02:03.400]  所以這個核子
[00:02:03.400 --> 00:02:05.400]  或者這個已經是復明的
[00:02:05.400 --> 00:02:08.600]  這個可能是青年人
[00:02:08.600 --> 00:02:10.600]  就來到去拜耶穌
[00:02:10.600 --> 00:02:13.400]  在他身邊的法利塞人
[00:02:13.400 --> 00:02:15.000]  和一些群眾
[00:02:15.000 --> 00:02:17.200]  就來到去嘲諷耶穌
[00:02:17.200 --> 00:02:19.800]  難道我們都瞎了嗎
[00:02:19.800 --> 00:02:24.200]  那麼耶穌都語帶的比較嚴肅
[00:02:24.200 --> 00:02:27.000]  如果你們說你自己沒有核眼
[00:02:27.000 --> 00:02:30.800]  其實你們是仍然在那個黑暗裡面
[00:02:30.800 --> 00:02:32.800]  接著就進入第十章
[00:02:32.800 --> 00:02:36.000]  主耶穌就在這個聖殿的附近
[00:02:36.000 --> 00:02:38.000]  來到去講了羊圈
[00:02:38.000 --> 00:02:40.600]  一般性的那個比喻
[00:02:40.600 --> 00:02:43.800]  當時是一個牧羊的世界
[00:02:43.800 --> 00:02:45.800]  那個國家
[00:02:45.800 --> 00:02:48.600]  一些是他們猶太人很明白的
[00:02:48.600 --> 00:02:51.200]  無論是一些的習俗概念
[00:02:51.200 --> 00:02:53.000]  他們能夠掌握到的
[00:02:53.000 --> 00:02:55.400]  但是他們掌握不到的
[00:02:55.400 --> 00:02:58.800]  就是耶穌將自己正正式式的來到去講
[00:02:58.800 --> 00:03:00.200]  他就是門
[00:03:00.200 --> 00:03:02.800]  他就是那一位的好牧人
[00:03:02.800 --> 00:03:04.800]  相對於故宮
[00:03:04.800 --> 00:03:07.800]  相對於過去說自己能夠
[00:03:07.800 --> 00:03:11.200]  如果當時真的針對這些法利塞人
[00:03:11.200 --> 00:03:15.000]  他們一直都聲稱自己就是民族
[00:03:15.000 --> 00:03:19.400]  或者是百姓的中保的守護者
[00:03:19.400 --> 00:03:21.000]  捍衛法律
[00:03:21.000 --> 00:03:23.600]  就是摩西的律法
[00:03:23.600 --> 00:03:26.400]  但是在耶穌的眼裡面
[00:03:26.400 --> 00:03:29.000]  他們只是帶來這些領袖
[00:03:29.000 --> 00:03:32.200]  聲稱自己有這種身份
[00:03:32.200 --> 00:03:36.000]  和有自己這種對百姓的保護
[00:03:36.000 --> 00:03:38.200]  其實在耶穌的眼裡面
[00:03:38.200 --> 00:03:39.800]  在真理的面前
[00:03:39.800 --> 00:03:41.400]  他們只不過是賊
[00:03:41.400 --> 00:03:42.600]  是強盜
[00:03:42.600 --> 00:03:45.400]  不單止不是帶來那個牧羊
[00:03:45.400 --> 00:03:47.000]  帶來那個平安
[00:03:47.000 --> 00:03:49.200]  只會帶來剝奪
[00:03:49.200 --> 00:03:51.400]  帶來的是那個懼怕
[00:03:51.400 --> 00:03:54.000]  所以真正屬神的人
[00:03:54.000 --> 00:03:56.600]  是不會跟隨這些法利塞人的
[00:03:56.600 --> 00:03:58.800]  因為耶穌一而再說
[00:03:58.800 --> 00:04:00.800]  其實羊也是真的
[00:04:00.800 --> 00:04:02.800]  最近我在錦田踩單車
[00:04:02.800 --> 00:04:04.200]  都見到很多羊
[00:04:04.200 --> 00:04:06.000]  現在都多了人養羊
[00:04:06.000 --> 00:04:08.000]  隨便在路邊
[00:04:08.000 --> 00:04:10.000]  你經過他都不會怕
[00:04:10.000 --> 00:04:11.400]  那些狗反而會怕
[00:04:11.400 --> 00:04:13.000]  會一會兒吠你
[00:04:13.000 --> 00:04:14.000]  一會兒就走
[00:04:14.000 --> 00:04:15.600]  那些羊就任你過
[00:04:15.600 --> 00:04:17.000]  牠不理你
[00:04:17.000 --> 00:04:18.000]  很特別的
[00:04:18.000 --> 00:04:20.000]  其實你撞過去牠
[00:04:20.000 --> 00:04:21.000]  牠就會咩的
[00:04:21.000 --> 00:04:22.400]  但牠完全不怕的
[00:04:22.400 --> 00:04:24.400]  都有這種特性
[00:04:24.400 --> 00:04:26.200]  雖然我還沒有測試
[00:04:26.200 --> 00:04:29.400]  牠是否真的聽得明白某些聲音
[00:04:29.400 --> 00:04:31.400]  這個可能要做很多訓練
[00:04:31.400 --> 00:04:34.400]  不過從第十章已經一而再說了
[00:04:34.400 --> 00:04:36.000]  耶穌自己親自說
[00:04:36.000 --> 00:04:37.400]  他說我的羊
[00:04:37.400 --> 00:04:39.400]  是聽我的聲音的
[00:04:39.400 --> 00:04:41.400]  所以這個都辨別到
[00:04:41.400 --> 00:04:43.400]  我們的生命裡面
[00:04:43.400 --> 00:04:45.400]  我們的內心的深處
[00:04:45.400 --> 00:04:49.400]  是否真的有對耶穌的聆聽
[00:04:49.400 --> 00:04:53.400]  我們能夠聽到主的聲音
[00:04:53.400 --> 00:04:56.000]  這個當然是藉著十四章打後
[00:04:56.000 --> 00:04:58.400]  關於聖靈進入我們內心
[00:04:58.400 --> 00:05:01.000]  引導我們進入真理那裡
[00:05:01.000 --> 00:05:04.800]  所以耶穌的門徒就有這個特色
[00:05:04.800 --> 00:05:07.000]  是會聽耶穌的聲音
[00:05:07.000 --> 00:05:08.400]  那個呼喊的
[00:05:08.400 --> 00:05:11.600]  現在我們就看第二個大段落
[00:05:11.600 --> 00:05:13.400]  這個修奠節
[00:05:13.400 --> 00:05:15.400]  修奠節就很明顯
[00:05:15.400 --> 00:05:19.400]  就是主前的164或者165年
[00:05:19.400 --> 00:05:22.400]  當時是推翻了
[00:05:22.400 --> 00:05:25.400]  其實應該說將一個革命
[00:05:25.400 --> 00:05:27.400]  因為當時的敘利亞王
[00:05:27.400 --> 00:05:29.400]  這個埃提亞古四世
[00:05:29.400 --> 00:05:33.400]  就是已經來到去侵奪了猶大
[00:05:33.400 --> 00:05:37.400]  所以他們基本上已經是亡國了
[00:05:37.400 --> 00:05:42.400]  當時因為他們太過對神的褻瀆
[00:05:42.400 --> 00:05:46.400]  居然要斗膽的在聖殿
[00:05:46.400 --> 00:05:50.400]  想顯出一隻豬來做一個祭
[00:05:50.400 --> 00:05:53.400]  所以就激發起猶太人的義士
[00:05:53.400 --> 00:05:56.400]  有一個叫瑪加比家族
[00:05:56.400 --> 00:05:58.400]  其中一個兒子叫馬提亞
[00:05:58.400 --> 00:06:01.400]  來去揭竿起義
[00:06:01.400 --> 00:06:04.400]  招集所有的猶太人
[00:06:04.400 --> 00:06:08.400]  來去打敗埃提亞古四世
[00:06:08.400 --> 00:06:11.400]  又是重光
[00:06:11.400 --> 00:06:13.400]  清理那些污穢
[00:06:13.400 --> 00:06:15.400]  滿天神佛
[00:06:15.400 --> 00:06:18.400]  然後就是修理那個聖殿
[00:06:18.400 --> 00:06:22.400]  所以他們叫做重光節
[00:06:22.400 --> 00:06:23.400]  這個Haluca
[00:06:23.400 --> 00:06:25.400]  重光節就會點燈
[00:06:25.400 --> 00:06:30.400]  相傳說他們在那個八日的抗爭裏面
[00:06:30.400 --> 00:06:31.400]  應該對不起
[00:06:31.400 --> 00:06:33.400]  他們收集聖殿的時候
[00:06:33.400 --> 00:06:36.400]  居然那盞燈的油
[00:06:36.400 --> 00:06:39.400]  一直自己燒是不會燒盡
[00:06:39.400 --> 00:06:42.400]  所以就感覺到好像有一種生命
[00:06:42.400 --> 00:06:45.400]  在那個聖殿裏面
[00:06:45.400 --> 00:06:47.400]  有回那個生命力
[00:06:47.400 --> 00:06:49.400]  所以又叫做重光節
[00:06:49.400 --> 00:06:51.400]  又叫修殿節
[00:06:51.400 --> 00:06:53.400]  由那天開始
[00:06:53.400 --> 00:06:55.400]  即是主前的一百六十幾年
[00:06:55.400 --> 00:06:59.400]  每年都會來去守這個Haluca
[00:06:59.400 --> 00:07:04.400]  就是一個紀念聖殿的重光
[00:07:04.400 --> 00:07:07.400]  就好像我們香港的
[00:07:07.400 --> 00:07:09.400]  日本的那個叫做什麼
[00:07:09.400 --> 00:07:10.400]  重光日
[00:07:10.400 --> 00:07:12.400]  八月十五還是什麼我不知道
[00:07:12.400 --> 00:07:14.400]  類似這樣
[00:07:14.400 --> 00:07:17.400]  所以這個就是猶太人的一個革命
[00:07:17.400 --> 00:07:20.400]  推翻了這個敘利亞王
[00:07:20.400 --> 00:07:21.400]  在這個時候
[00:07:21.400 --> 00:07:23.400]  聖經有記載
[00:07:23.400 --> 00:07:24.400]  第二二節
[00:07:24.400 --> 00:07:27.400]  在耶路撒冷有修殿節
[00:07:27.400 --> 00:07:28.400]  我們都說過了
[00:07:28.400 --> 00:07:33.400]  約翰福音是很特別記載節期的
[00:07:33.400 --> 00:07:36.400]  耶穌給節期有新的意義
[00:07:36.400 --> 00:07:38.400]  這裏是特別記載
[00:07:38.400 --> 00:07:40.400]  所有福音書都沒有記載
[00:07:40.400 --> 00:07:43.400]  是在這裏最後一次
[00:07:43.400 --> 00:07:44.400]  是冬天
[00:07:44.400 --> 00:07:46.400]  所以通常十二月的
[00:07:46.400 --> 00:07:47.400]  或者十一月尾
[00:07:47.400 --> 00:07:48.400]  十二月頭
[00:07:48.400 --> 00:07:51.400]  修殿節
[00:07:51.400 --> 00:07:53.400]  猶太人就叫做重光節
[00:07:53.400 --> 00:07:56.400]  因為已經沒有需要修理聖殿
[00:07:56.400 --> 00:07:58.400]  他們會點燈
[00:07:58.400 --> 00:07:59.400]  家家戶戶都會點
[00:07:59.400 --> 00:08:02.400]  是一個很開心的節期
[00:08:02.400 --> 00:08:05.400]  我忘記了是守多少天
[00:08:05.400 --> 00:08:08.400]  在耶路撒冷有修殿節
[00:08:08.400 --> 00:08:10.400]  是冬天的時候
[00:08:10.400 --> 00:08:14.400]  耶穌在殿裏所羅門的廊下行走
[00:08:14.400 --> 00:08:16.400]  猶太人圍著他說
[00:08:16.400 --> 00:08:18.400]  你叫我們猶疑不定
[00:08:18.400 --> 00:08:19.400]  到什麼時候呢
[00:08:19.400 --> 00:08:20.400]  你若是基督
[00:08:20.400 --> 00:08:23.400]  就明明的告訴我們
[00:08:23.400 --> 00:08:24.400]  耶穌回答說
[00:08:24.400 --> 00:08:26.400]  我已經告訴你們
[00:08:26.400 --> 00:08:27.400]  你們不信
[00:08:27.400 --> 00:08:30.400]  我奉我父之名所行的事
[00:08:30.400 --> 00:08:32.400]  可以為我作見證
[00:08:32.400 --> 00:08:34.400]  不說他的身份
[00:08:34.400 --> 00:08:36.400]  是說耶穌一路做的事情
[00:08:36.400 --> 00:08:39.400]  其實我們已經可以數手指了
[00:08:39.400 --> 00:08:41.400]  剛剛的生下來盲的
[00:08:41.400 --> 00:08:43.400]  可以醫好
[00:08:43.400 --> 00:08:44.400]  是沒有可能的
[00:08:44.400 --> 00:08:46.400]  到今天的科技都沒有可能的
[00:08:46.400 --> 00:08:49.400]  但耶穌可以醫好
[00:08:49.400 --> 00:08:50.400]  不是那些泥
[00:08:50.400 --> 00:08:51.400]  不是那些口水
[00:08:51.400 --> 00:08:53.400]  是神的能力
[00:08:53.400 --> 00:08:55.400]  另外那個三十八年
[00:08:55.400 --> 00:08:57.400]  在畢氏大祠的那個人
[00:08:57.400 --> 00:08:59.400]  又醫好
[00:08:59.400 --> 00:09:02.400]  作者好像已經想告訴我們
[00:09:02.400 --> 00:09:04.400]  不單止是技術
[00:09:04.400 --> 00:09:05.400]  耶穌的言行
[00:09:05.400 --> 00:09:07.400]  耶穌所做的
[00:09:07.400 --> 00:09:09.400]  大家都要盤點一下
[00:09:09.400 --> 00:09:12.400]  所以有他的說話
[00:09:12.400 --> 00:09:14.400]  有他的行動
[00:09:14.400 --> 00:09:16.400]  來印證他是基督
[00:09:16.400 --> 00:09:19.400]  接著十一章更加不用說了
[00:09:19.400 --> 00:09:21.400]  整章告訴我們
[00:09:21.400 --> 00:09:22.400]  拉撒路的復活
[00:09:22.400 --> 00:09:24.400]  耶穌的言詞
[00:09:24.400 --> 00:09:26.400]  都是為著神的榮耀
[00:09:26.400 --> 00:09:28.400]  當然這個為著神的榮耀
[00:09:28.400 --> 00:09:30.400]  神是要叫人
[00:09:30.400 --> 00:09:32.400]  尊榮他的兒子
[00:09:32.400 --> 00:09:34.400]  因為他是受差遣
[00:09:34.400 --> 00:09:36.400]  來到這個世界的
[00:09:36.400 --> 00:09:37.400]  主耶穌
[00:09:37.400 --> 00:09:39.400]  所以叫一個死人
[00:09:39.400 --> 00:09:41.400]  死了的人
[00:09:41.400 --> 00:09:42.400]  可以復活
[00:09:42.400 --> 00:09:44.400]  可以由墳墓走出來
[00:09:44.400 --> 00:09:47.400]  真是石破天驚的
[00:09:47.400 --> 00:09:50.400]  一個本來死了
[00:09:50.400 --> 00:09:52.400]  可以復活的人
[00:09:52.400 --> 00:09:54.400]  因為這樣的緣故
[00:09:54.400 --> 00:09:55.400]  就導致
[00:09:55.400 --> 00:09:57.400]  叫他復活的耶穌
[00:09:57.400 --> 00:09:59.400]  自己就更加招致
[00:09:59.400 --> 00:10:01.400]  猶太人那個
[00:10:01.400 --> 00:10:03.400]  差不多已經是去到
[00:10:03.400 --> 00:10:06.400]  最極致的決心
[00:10:06.400 --> 00:10:08.400]  要致耶穌於死地
[00:10:08.400 --> 00:10:09.400]  所以耶穌
[00:10:09.400 --> 00:10:11.400]  行了這個復活的神蹟
[00:10:11.400 --> 00:10:13.400]  就反而令到他自己
[00:10:13.400 --> 00:10:14.400]  就要面對
[00:10:14.400 --> 00:10:15.400]  那個最大的
[00:10:15.400 --> 00:10:17.400]  在他生命裡面的
[00:10:17.400 --> 00:10:19.400]  審判和刑罰
[00:10:19.400 --> 00:10:21.400]  那個被殺害
[00:10:21.400 --> 00:10:23.400]  但是記住
[00:10:23.400 --> 00:10:25.400]  整個福音書都告訴我們
[00:10:25.400 --> 00:10:27.400]  那個才是耶穌
[00:10:27.400 --> 00:10:29.400]  榮耀的高潮
[00:10:29.400 --> 00:10:31.400]  他來這個世界
[00:10:31.400 --> 00:10:33.400]  所做的就是為了
[00:10:33.400 --> 00:10:35.400]  這個行動
[00:10:35.400 --> 00:10:37.400]  所以很奇妙
[00:10:37.400 --> 00:10:39.400]  人以為是徹底的
[00:10:39.400 --> 00:10:41.400]  打敗一個
[00:10:41.400 --> 00:10:44.400]  說自己是神的人
[00:10:44.400 --> 00:10:46.400]  但是耶穌卻是在
[00:10:46.400 --> 00:10:49.400]  這些人的那個陷害裡面
[00:10:49.400 --> 00:10:52.400]  得著最大最高的榮耀
[00:10:52.400 --> 00:10:55.400]  而且是神可以透過這樣
[00:10:55.400 --> 00:10:56.400]  將救恩
[00:10:56.400 --> 00:10:57.400]  將公義
[00:10:57.400 --> 00:11:00.400]  賜給每一個信耶穌的人
[00:11:00.400 --> 00:11:02.400]  所以我們看《約翰福音》
[00:11:02.400 --> 00:11:04.400]  就一路看到這個進程
[00:11:04.400 --> 00:11:06.400]  耶穌是要得榮耀
[00:11:06.400 --> 00:11:08.400]  我們再看回這裡
[00:11:08.400 --> 00:11:10.400]  如果聖殿
[00:11:10.400 --> 00:11:12.400]  作者第一章我們讀過
[00:11:12.400 --> 00:11:14.400]  對不起第二章我們讀過
[00:11:14.400 --> 00:11:16.400]  已經告訴我們
[00:11:16.400 --> 00:11:19.400]  耶穌以自己為聖殿
[00:11:19.400 --> 00:11:21.400]  所以如果現在在第十章
[00:11:21.400 --> 00:11:23.400]  因為十章是一個
[00:11:23.400 --> 00:11:25.400]  首尾呼應的
[00:11:25.400 --> 00:11:27.400]  就是那個
[00:11:27.400 --> 00:11:29.400]  山引號的段落
[00:11:29.400 --> 00:11:31.400]  因為十一章之後
[00:11:31.400 --> 00:11:33.400]  其實就是一個另外的段落
[00:11:33.400 --> 00:11:36.400]  我們很早期就已經說過
[00:11:36.400 --> 00:11:37.400]  那個分段
[00:11:37.400 --> 00:11:40.400]  所以如果第十章近尾
[00:11:40.400 --> 00:11:42.400]  又再提回死逝約翰
[00:11:42.400 --> 00:11:44.400]  他那個人生
[00:11:44.400 --> 00:11:46.400]  他的傳道
[00:11:46.400 --> 00:11:47.400]  和帶來的果效
[00:11:47.400 --> 00:11:49.400]  所以到第十章
[00:11:49.400 --> 00:11:51.400]  作者是一連串
[00:11:51.400 --> 00:11:53.400]  耶穌的所言所行
[00:11:53.400 --> 00:11:55.400]  現在去到最後
[00:11:55.400 --> 00:11:57.400]  說到這個修殿節
[00:11:57.400 --> 00:11:59.400]  所以就不是
[00:11:59.400 --> 00:12:01.400]  隨隨便便這樣來
[00:12:01.400 --> 00:12:04.400]  無無畏畏地記載
[00:12:04.400 --> 00:12:06.400]  而是好像有一個很特別的
[00:12:06.400 --> 00:12:07.400]  神學的意思
[00:12:07.400 --> 00:12:09.400]  耶穌就比喻到他自己
[00:12:09.400 --> 00:12:11.400]  就是那個的聖殿
[00:12:11.400 --> 00:12:13.400]  我們繼續讀到下面
[00:12:13.400 --> 00:12:15.400]  讀了經文
[00:12:15.400 --> 00:12:17.400]  質問猶太人
[00:12:17.400 --> 00:12:19.400]  我奉我父之名所行的事
[00:12:19.400 --> 00:12:21.400]  可以為我作見證
[00:12:21.400 --> 00:12:23.400]  只是你們不信
[00:12:23.400 --> 00:12:25.400]  因為你們不是我的羊
[00:12:25.400 --> 00:12:27.400]  又開始說到那個揀選
[00:12:27.400 --> 00:12:29.400]  約翰福音好像
[00:12:29.400 --> 00:12:33.400]  完全不會介意
[00:12:33.400 --> 00:12:35.400]  完全不會覺得是
[00:12:35.400 --> 00:12:37.400]  慚愧
[00:12:37.400 --> 00:12:39.400]  因為你們不是我的羊
[00:12:39.400 --> 00:12:41.400]  所以你們有這樣的表現
[00:12:41.400 --> 00:12:43.400]  這個是預定揀選
[00:12:43.400 --> 00:12:45.400]  是神的工作
[00:12:45.400 --> 00:12:47.400]  你們不能夠聽我的聲音
[00:12:47.400 --> 00:12:49.400]  很諷刺
[00:12:49.400 --> 00:12:51.400]  不斷對話不斷針鋒相對
[00:12:51.400 --> 00:12:55.400]  對話了很久的時間
[00:12:55.400 --> 00:12:57.400]  其實嚴格來說
[00:12:57.400 --> 00:12:59.400]  也有差不多一年半
[00:12:59.400 --> 00:13:01.400]  耶穌公開傳道
[00:13:01.400 --> 00:13:03.400]  到後來慢慢慢慢的
[00:13:03.400 --> 00:13:05.400]  比較低調的
[00:13:05.400 --> 00:13:07.400]  去到和十二個門徒去教訓人
[00:13:07.400 --> 00:13:09.400]  或者去行一些
[00:13:09.400 --> 00:13:11.400]  比較內圍的神蹟
[00:13:11.400 --> 00:13:15.400]  不再公開性大規模的行動
[00:13:15.400 --> 00:13:19.400]  但是去到最後的半年
[00:13:19.400 --> 00:13:21.400]  猶太人特別是法利賽人
[00:13:21.400 --> 00:13:25.400]  對耶穌的時刻的留意
[00:13:25.400 --> 00:13:27.400]  找靶病
[00:13:27.400 --> 00:13:29.400]  其實很多對話
[00:13:29.400 --> 00:13:31.400]  但是要記住約翰福音
[00:13:31.400 --> 00:13:35.400]  一而再一而再說揀選
[00:13:35.400 --> 00:13:37.400]  所以在座大家
[00:13:37.400 --> 00:13:39.400]  如果我們能夠被主拯救
[00:13:39.400 --> 00:13:41.400]  成為主的羊
[00:13:41.400 --> 00:13:43.400]  如果我們從小就已經
[00:13:43.400 --> 00:13:45.400]  唱兒童詩歌
[00:13:45.400 --> 00:13:47.400]  我是主的羊
[00:13:47.400 --> 00:13:49.400]  唱到現在五六十歲
[00:13:49.400 --> 00:13:51.400]  其實是很有福
[00:13:51.400 --> 00:13:53.400]  我們人生經歷了很多事情
[00:13:53.400 --> 00:13:55.400]  如果我們能夠
[00:13:55.400 --> 00:13:57.400]  還有智慧
[00:13:57.400 --> 00:13:59.400]  其實應該要的
[00:13:59.400 --> 00:14:01.400]  應該由我們的知識
[00:14:01.400 --> 00:14:03.400]  慢慢轉化成為我們的人生智慧
[00:14:03.400 --> 00:14:05.400]  慢慢認清了
[00:14:05.400 --> 00:14:07.400]  我們經過的終點站
[00:14:07.400 --> 00:14:09.400]  可能下兩個站就到了
[00:14:09.400 --> 00:14:11.400]  所以我們要將我們的智慧
[00:14:11.400 --> 00:14:13.400]  濃縮到
[00:14:13.400 --> 00:14:15.400]  開始要傳承
[00:14:15.400 --> 00:14:17.400]  開始要告訴別人
[00:14:17.400 --> 00:14:19.400]  這位主耶穌很值得我們去跟隨
[00:14:19.400 --> 00:14:21.400]  所以二十七節說
[00:14:21.400 --> 00:14:23.400]  我的羊聽我的聲音
[00:14:23.400 --> 00:14:27.400]  再一次回顧上文說的比喻
[00:14:27.400 --> 00:14:31.400]  這次很明顯針對你們猶太人
[00:14:31.400 --> 00:14:33.400]  你們不是我的羊
[00:14:33.400 --> 00:14:35.400]  不是我沒有做我們的神蹟
[00:14:35.400 --> 00:14:39.400]  不是我沒有說出我自己的身份
[00:14:39.400 --> 00:14:41.400]  不是我要故弄玄虛
[00:14:41.400 --> 00:14:43.400]  唯一的原因
[00:14:43.400 --> 00:14:45.400]  你想想
[00:14:45.400 --> 00:14:47.400]  在港台崇拜
[00:14:47.400 --> 00:14:51.400]  你們不是神的兒女
[00:14:51.400 --> 00:14:53.400]  因為你們聽不到祂的聲音
[00:14:53.400 --> 00:14:55.400]  這些其實是很大的針對性
[00:14:55.400 --> 00:14:57.400]  但是耶穌是完全不會面紅
[00:14:57.400 --> 00:14:59.400]  對著這班猶太人
[00:14:59.400 --> 00:15:01.400]  他們就好像
[00:15:01.400 --> 00:15:03.400]  你給我證據
[00:15:03.400 --> 00:15:05.400]  你給我多些資料
[00:15:05.400 --> 00:15:07.400]  我們就會相信你
[00:15:07.400 --> 00:15:09.400]  但是原來
[00:15:09.400 --> 00:15:11.400]  一方面是他們不懷好意
[00:15:11.400 --> 00:15:13.400]  二來就是
[00:15:13.400 --> 00:15:15.400]  原來他們好像是拖錯枱
[00:15:15.400 --> 00:15:17.400]  根本就不是神的兒女
[00:15:17.400 --> 00:15:19.400]  二十七節
[00:15:19.400 --> 00:15:21.400]  我認識他們
[00:15:21.400 --> 00:15:23.400]  他們也跟著我
[00:15:23.400 --> 00:15:25.400]  認識和跟隨
[00:15:25.400 --> 00:15:27.400]  聽認識跟隨
[00:15:27.400 --> 00:15:29.400]  聆聽
[00:15:29.400 --> 00:15:31.400]  從你自己心靈裡深化
[00:15:31.400 --> 00:15:33.400]  到你真真正正的
[00:15:33.400 --> 00:15:35.400]  甘心樂意的跟隨
[00:15:35.400 --> 00:15:37.400]  羔羊去到哪裡
[00:15:37.400 --> 00:15:39.400]  我們讀啟示錄讀過
[00:15:39.400 --> 00:15:41.400]  我們也跟隨這位耶穌基督
[00:15:41.400 --> 00:15:43.400]  耶穌在哪裡呢
[00:15:43.400 --> 00:15:45.400]  若有人要跟隨我
[00:15:45.400 --> 00:15:47.400]  路加分第十四章
[00:15:47.400 --> 00:15:49.400]  就當寫記
[00:15:49.400 --> 00:15:51.400]  背起他的十字架
[00:15:51.400 --> 00:15:53.400]  神為你安排的人生
[00:15:53.400 --> 00:15:55.400]  來跟隨
[00:15:55.400 --> 00:15:57.400]  如果在當時
[00:15:57.400 --> 00:15:59.400]  用木頭的人去迎牆
[00:15:59.400 --> 00:16:01.400]  大家都知道
[00:16:01.400 --> 00:16:03.400]  羅馬被定罪的
[00:16:03.400 --> 00:16:05.400]  最重的罪犯
[00:16:05.400 --> 00:16:07.400]  可能是叛國
[00:16:07.400 --> 00:16:09.400]  背著自己的十字架
[00:16:09.400 --> 00:16:11.400]  迎牆
[00:16:11.400 --> 00:16:13.400]  所以耶穌
[00:16:13.400 --> 00:16:15.400]  用這些類比
[00:16:15.400 --> 00:16:17.400]  去說門徒
[00:16:17.400 --> 00:16:19.400]  跟隨的代價
[00:16:19.400 --> 00:16:21.400]  當然不是每個人都是這樣
[00:16:21.400 --> 00:16:23.400]  人生都要這樣苦
[00:16:23.400 --> 00:16:25.400]  有些人
[00:16:25.400 --> 00:16:27.400]  在大學裏
[00:16:27.400 --> 00:16:29.400]  我最近搜尋一些
[00:16:29.400 --> 00:16:31.400]  找一些弟兄
[00:16:31.400 --> 00:16:33.400]  在大學裏
[00:16:33.400 --> 00:16:35.400]  相當知名的
[00:16:35.400 --> 00:16:37.400]  國際級的教授
[00:16:37.400 --> 00:16:39.400]  但是到星期日
[00:16:39.400 --> 00:16:41.400]  很謙卑地在教會裏
[00:16:41.400 --> 00:16:43.400]  說道
[00:16:43.400 --> 00:16:45.400]  他不是傳道人
[00:16:45.400 --> 00:16:47.400]  但是小群的教會
[00:16:47.400 --> 00:16:49.400]  這樣來服侍
[00:16:49.400 --> 00:16:51.400]  在深圳
[00:16:51.400 --> 00:16:53.400]  在大學裏
[00:16:53.400 --> 00:16:55.400]  教大學生
[00:16:55.400 --> 00:16:57.400]  用英文來講福音
[00:16:57.400 --> 00:16:59.400]  即是說是學英文
[00:16:59.400 --> 00:17:01.400]  但是用英文講福音
[00:17:01.400 --> 00:17:03.400]  你就可以想像到
[00:17:03.400 --> 00:17:05.400]  不同人有不同的十字架
