
[00:00:00.000 --> 00:00:03.000]  感恩我們簡單有一個祈禱
[00:02:26.000 --> 00:02:28.000]  就是這一位的先駛約翰
[00:02:28.000 --> 00:02:32.000]  我們其實用了一堂時間
[00:02:32.000 --> 00:02:34.000]  上個禮拜就說了
[00:02:34.000 --> 00:02:38.000]  這個耳掃不被神揀選
[00:02:38.000 --> 00:02:42.000]  那瓦閣被神去揀選
[00:02:42.000 --> 00:02:45.000]  似乎羅馬書講的是無條件
[00:02:45.000 --> 00:02:49.000]  因為兩個兒子都未出世
[00:02:49.000 --> 00:02:54.000]  還是在媽媽李伯家的禱福的時候
[00:02:54.000 --> 00:02:58.000]  他們那些善惡都未作出來
[00:02:58.000 --> 00:03:01.000]  就是都未出世 未成長
[00:03:01.000 --> 00:03:06.000]  未受周圍環境的分途污染
[00:03:06.000 --> 00:03:12.000]  那怎麼會有犯罪的可能
[00:03:12.000 --> 00:03:15.000]  而遭致神的拒絕
[00:03:15.000 --> 00:03:17.000]  或者不被揀選呢
[00:03:17.000 --> 00:03:21.000]  新約的作者就往往告訴我們
[00:03:21.000 --> 00:03:25.000]  這個正正就是那個預定論的揀選
[00:03:25.000 --> 00:03:29.000]  當然我們昨晚有機會去聽系統神學
[00:03:29.000 --> 00:03:31.000]  預定論遲些都會講的
[00:03:31.000 --> 00:03:33.000]  會有一堂是講預定論
[00:03:33.000 --> 00:03:36.000]  就是嘉爾文的預定論
[00:03:36.000 --> 00:03:40.000]  當然是從聖經的歸納
[00:03:40.000 --> 00:03:43.000]  來探討這個課題
[00:03:43.000 --> 00:03:45.000]  很多人是不能夠接受
[00:03:45.000 --> 00:03:48.000]  為什麼會被他揀選
[00:03:48.000 --> 00:03:50.000]  而不揀選其他人呢
[00:03:50.000 --> 00:03:53.000]  這個都是一般我們人會問的問題
[00:03:53.000 --> 00:03:55.000]  或者會提出的反對
[00:03:55.000 --> 00:03:58.000]  但是聖經往往就告訴我們
[00:03:58.000 --> 00:04:01.000]  正正我們今天所看的神
[00:04:01.000 --> 00:04:03.000]  就是說我定要揀選雅各
[00:04:03.000 --> 00:04:05.000]  我要愛雅各
[00:04:05.000 --> 00:04:08.000]  和雅各後來衍生的
[00:04:08.000 --> 00:04:10.000]  以色列這個民族
[00:04:10.000 --> 00:04:12.000]  十二支派等等
[00:04:12.000 --> 00:04:16.000]  這個正正就是那個揀選的原初的意思
[00:04:16.000 --> 00:04:18.000]  還有一段經文
[00:04:18.000 --> 00:04:20.000]  上個星期就不夠時間看的
[00:04:20.000 --> 00:04:23.000]  如果看完就會再比較完整一點
[00:04:23.000 --> 00:04:27.000]  就是這個《若書雅記》24章
[00:04:27.000 --> 00:04:31.000]  就是若書雅年老了
[00:04:31.000 --> 00:04:34.000]  她自己110歲差不多要死了
[00:04:34.000 --> 00:04:40.000]  她就講了一個很重要的歷史的一些背景
[00:04:40.000 --> 00:04:43.000]  就是我們這個民族是怎麼來的呢
[00:04:43.000 --> 00:04:46.000]  在若書雅差不多死之前
[00:04:46.000 --> 00:04:50.000]  其實迦南地還有九個半支派
[00:04:50.000 --> 00:04:53.000]  都還沒有得到他們自己的土地
[00:04:53.000 --> 00:04:55.000]  就是神應許了
[00:04:55.000 --> 00:04:58.000]  好像已經規劃了
[00:04:58.000 --> 00:05:01.000]  他們需要自己的民族
[00:05:01.000 --> 00:05:03.000]  當然是那些南丁
[00:05:03.000 --> 00:05:06.000]  就要去打那些迦南人
[00:05:06.000 --> 00:05:08.000]  才可以得到的
[00:05:08.000 --> 00:05:10.000]  六半支派已經得到了
[00:05:10.000 --> 00:05:13.000]  就是劉變和迦德支派
[00:05:13.000 --> 00:05:16.000]  已經得到約旦河東的土地了
[00:05:16.000 --> 00:05:19.000]  所以劉變和迦德支派
[00:05:19.000 --> 00:05:23.000]  他們就會跟隨大軍去打完
[00:05:23.000 --> 00:05:25.000]  才回到約旦河東的
[00:05:25.000 --> 00:05:30.000]  所以後來也衍生了一個竹壇事件
[00:05:30.000 --> 00:05:34.000]  引發幾乎約旦河東和約旦河西
[00:05:34.000 --> 00:05:36.000]  有一些的紛爭
[00:05:36.000 --> 00:05:39.000]  以為他們都沒有吸取歷史教訓
[00:05:39.000 --> 00:05:44.000]  還在那裡好像迦南人那樣
[00:05:44.000 --> 00:05:47.000]  到處去拜那些偶像
[00:05:47.000 --> 00:05:49.000]  他說不是的
[00:05:49.000 --> 00:05:52.000]  我們怕我們的後裔和你們的後裔
[00:05:52.000 --> 00:05:55.000]  將來因為隔了一條約旦河
[00:05:55.000 --> 00:05:58.000]  大家彼此不認識
[00:05:58.000 --> 00:06:00.000]  所以就竹一個壇
[00:06:00.000 --> 00:06:03.000]  就是說我們是以色列人
[00:06:03.000 --> 00:06:08.000]  我們的祖宗一起打迦南人
[00:06:08.000 --> 00:06:12.000]  就有一個這樣的故事
[00:06:12.000 --> 00:06:15.000]  我們看《約書亞記》24章
[00:06:15.000 --> 00:06:17.000]  比較完整的約書亞
[00:06:17.000 --> 00:06:21.000]  講述一個很重要的民族起源
[00:06:21.000 --> 00:06:24.000]  其中很重要的都碰到
[00:06:24.000 --> 00:06:28.000]  瓦國被揀選這裡
[00:06:28.000 --> 00:06:30.000]  24章的《約書亞記》
[00:06:30.000 --> 00:06:32.000]  由第一節開始
[00:06:32.000 --> 00:06:37.000]  約書亞將以色列的眾支派聚集在士堅
[00:06:37.000 --> 00:06:41.000]  照了以色列的長老、族長、審判官
[00:06:41.000 --> 00:06:43.000]  並觀長來
[00:06:43.000 --> 00:06:46.000]  他們就站在神面前
[00:06:46.000 --> 00:06:48.000]  約書亞對眾民說
[00:06:48.000 --> 00:06:51.000]  耶和華說以色列的神如此說
[00:06:51.000 --> 00:06:53.000]  古時你們的列祖
[00:06:53.000 --> 00:06:57.000]  就是阿伯拉罕和拿學的父親
[00:06:57.000 --> 00:07:00.000]  他拉即是阿伯拉罕的爸爸
[00:07:00.000 --> 00:07:02.000]  住在大河
[00:07:02.000 --> 00:07:04.000]  即是右法拉底河
[00:07:04.000 --> 00:07:07.000]  住在大河那邊侍奉別臣
[00:07:07.000 --> 00:07:09.000]  《約書亞記》的24章
[00:07:09.000 --> 00:07:11.000]  《約書亞記》24章
[00:07:11.000 --> 00:07:16.000]  創出李文生書第六卷
[00:07:16.000 --> 00:07:19.000]  《摩西五經》
[00:07:19.000 --> 00:07:21.000]  接著就到《約書亞記》
[00:07:21.000 --> 00:07:23.000]  要背這些口訣
[00:07:23.000 --> 00:07:26.000]  你們沒有翻譯和主義學就不會背了
[00:07:26.000 --> 00:07:29.000]  所以就要補課了
[00:07:29.000 --> 00:07:31.000]  第三節
[00:07:31.000 --> 00:07:33.000]  我將你們的祖宗
[00:07:33.000 --> 00:07:36.000]  阿伯拉罕從大河那邊帶來
[00:07:36.000 --> 00:07:39.000]  令他走遍迦南全地
[00:07:39.000 --> 00:07:42.000]  大河就是右法拉底河
[00:07:42.000 --> 00:07:44.000]  和底格里斯河
[00:07:44.000 --> 00:07:46.000]  即是現在的中東一帶
[00:07:46.000 --> 00:07:49.000]  古代的近東的發源地
[00:07:49.000 --> 00:07:52.000]  即是文化的搖籃
[00:07:52.000 --> 00:07:54.000]  阿伯拉罕就由那裏開始
[00:07:54.000 --> 00:07:56.000]  或者當時叫做阿伯蘭
[00:07:56.000 --> 00:07:59.000]  就由那時開始被神選召
[00:07:59.000 --> 00:08:02.000]  呼召他離開本地
[00:08:02.000 --> 00:08:04.000]  本族 附加
[00:08:04.000 --> 00:08:06.000]  去到神應許的地
[00:08:06.000 --> 00:08:08.000]  就是迦南地
[00:08:08.000 --> 00:08:10.000]  來到他得到這個全地
[00:08:10.000 --> 00:08:12.000]  留意一下
[00:08:12.000 --> 00:08:15.000]  「由使他的子孫眾多」
[00:08:15.000 --> 00:08:18.000]  「把以撒賜給他」
[00:08:18.000 --> 00:08:22.000]  「又把雅各和以素賜給以撒」
[00:08:22.000 --> 00:08:24.000]  其實如果大家來不及
[00:08:24.000 --> 00:08:26.000]  用手機 手機就快些
[00:08:26.000 --> 00:08:28.000]  因為現在揭聖經
[00:08:28.000 --> 00:08:30.000]  都變成神功
[00:08:30.000 --> 00:08:32.000]  變成一些特技人才會這樣
[00:08:32.000 --> 00:08:34.000]  因為太多人已經不揭聖經了
[00:08:34.000 --> 00:08:36.000]  或者都不帶聖經出街了
[00:08:36.000 --> 00:08:39.000]  Apps是一個進步
[00:08:39.000 --> 00:08:41.000]  是一個歷劃時代的
[00:08:41.000 --> 00:08:46.000]  因典的物件
[00:08:46.000 --> 00:08:48.000]  即是大家不用背
[00:08:48.000 --> 00:08:50.000]  都可以按到哪一個書卷
[00:08:50.000 --> 00:08:52.000]  第四節 留意這裏
[00:08:52.000 --> 00:08:56.000]  「又把雅各和以素賜給以撒」
[00:08:56.000 --> 00:08:58.000]  有沒有留意那個次序?
[00:08:58.000 --> 00:09:01.000]  原來約書亞記都已經有次序分了
[00:09:01.000 --> 00:09:05.000]  其實兩兄弟排名的
[00:09:05.000 --> 00:09:09.000]  一般都是由大到小數的
[00:09:09.000 --> 00:09:11.000]  譬如我家就是
[00:09:11.000 --> 00:09:13.000]  我哥叫做曾睿根
[00:09:13.000 --> 00:09:15.000]  根就是根源的根
[00:09:15.000 --> 00:09:18.000]  然後就是榮華富貴
[00:09:18.000 --> 00:09:20.000]  這樣排的
[00:09:20.000 --> 00:09:23.000]  然後又昌又雄
[00:09:23.000 --> 00:09:25.000]  很偉大
[00:09:25.000 --> 00:09:30.000]  如果你是女的
[00:09:30.000 --> 00:09:32.000]  譬如梅蘭菊莊
[00:09:32.000 --> 00:09:34.000]  或者什麼等等
[00:09:34.000 --> 00:09:37.000]  一定要這樣排的
[00:09:37.000 --> 00:09:40.000]  但是如果聖經刻意這樣調轉次序
[00:09:40.000 --> 00:09:44.000]  你就知道原來聖經的啟示
[00:09:44.000 --> 00:09:47.000]  是忠於創世記的事件
[00:09:47.000 --> 00:09:56.000]  是忠於神對以撒的應許
[00:09:56.000 --> 00:09:59.000]  和對利物加的應許
[00:09:59.000 --> 00:10:01.000]  就是說將來大的以素
[00:10:01.000 --> 00:10:03.000]  要服侍那個弟弟
[00:10:03.000 --> 00:10:05.000]  小的就是雅各
[00:10:05.000 --> 00:10:07.000]  雅各成為那個長子
[00:10:07.000 --> 00:10:09.000]  無論他用什麼手段都好
[00:10:09.000 --> 00:10:12.000]  這個是神命定了
[00:10:12.000 --> 00:10:14.000]  所以這裏你就會看到
[00:10:14.000 --> 00:10:16.000]  原來不只是希伯來書的作者
[00:10:16.000 --> 00:10:18.000]  有這種洞見
[00:10:18.000 --> 00:10:22.000]  原來約書亞都已經知道
[00:10:22.000 --> 00:10:24.000]  要這樣排列
[00:10:24.000 --> 00:10:26.000]  其實很不敬
[00:10:26.000 --> 00:10:28.000]  如果分開大兒子小兒子
[00:10:28.000 --> 00:10:30.000]  沒理由大兒子排第二
[00:10:30.000 --> 00:10:34.000]  所以絕對不是守文之誤
[00:10:34.000 --> 00:10:36.000]  不是排版排錯
[00:10:36.000 --> 00:10:39.000]  原來這個是忠於神的揀選
[00:10:39.000 --> 00:10:41.000]  那個預定
[00:10:41.000 --> 00:10:44.000]  有把雅各和以素賜給以撒
[00:10:44.000 --> 00:10:48.000]  將西爾山賜給以素為業
[00:10:48.000 --> 00:10:49.000]  後來雅各
[00:10:49.000 --> 00:10:51.000]  接著就不再講以素了
[00:10:51.000 --> 00:10:53.000]  一直講的就是雅各
[00:10:53.000 --> 00:10:57.000]  這個民族他們的繁衍
[00:10:57.000 --> 00:10:58.000]  一直數下去
[00:10:58.000 --> 00:11:03.000]  等於應許之地的希伯來人
[00:11:03.000 --> 00:11:06.000]  就是神的選民的意思
[00:11:06.000 --> 00:11:10.000]  要留意到後來雅各和他的子孫
[00:11:10.000 --> 00:11:12.000]  去到埃及去
[00:11:12.000 --> 00:11:14.000]  我差遣摩西亞倫
[00:11:14.000 --> 00:11:16.000]  又是倒轉的
[00:11:16.000 --> 00:11:18.000]  亞倫是大兒子
[00:11:18.000 --> 00:11:19.000]  又是倒轉的
[00:11:19.000 --> 00:11:21.000]  當然還有一個大姐姐叫米尼暗
[00:11:21.000 --> 00:11:25.000]  你可以看到摩西是被揀選的領袖
[00:11:25.000 --> 00:11:28.000]  其實阿倫是輔助的
[00:11:28.000 --> 00:11:31.000]  你會看到我差遣摩西亞倫
[00:11:31.000 --> 00:11:33.000]  其實是約書亞那一代
[00:11:33.000 --> 00:11:36.000]  約書亞看著他們回來
[00:11:36.000 --> 00:11:38.000]  帶領他們的族民
[00:11:38.000 --> 00:11:40.000]  離開埃及
[00:11:40.000 --> 00:11:42.000]  約書亞當時也是四十歲
[00:11:42.000 --> 00:11:44.000]  所以你會看到
[00:11:44.000 --> 00:11:47.000]  約書亞也懂得這樣分次序
[00:11:47.000 --> 00:11:52.000]  接著「照我在埃及中所行的降災於埃及
[00:11:52.000 --> 00:11:55.000]  然後把你們領出來」
[00:11:55.000 --> 00:11:57.000]  第六節
[00:11:57.000 --> 00:11:59.000]  「我領你們列祖出埃及
[00:11:59.000 --> 00:12:01.000]  他們就到了紅海
[00:12:01.000 --> 00:12:06.000]  埃及人帶領車輛馬兵追趕你們列祖到紅海
[00:12:06.000 --> 00:12:08.000]  一路如是者」
[00:12:08.000 --> 00:12:12.000]  就講這個民族的一路的發展
[00:12:12.000 --> 00:12:14.000]  他們在曠野
[00:12:14.000 --> 00:12:17.000]  他們怎樣來到去要漂流
[00:12:17.000 --> 00:12:20.000]  後來進入加南
[00:12:20.000 --> 00:12:24.000]  約書亞就講到那些情況那些事件
[00:12:24.000 --> 00:12:27.000]  另外其實還有一個地方要留意的
[00:12:27.000 --> 00:12:30.000]  就是去到這個準備進入加南之前
[00:12:30.000 --> 00:12:32.000]  有一個叫做以東
[00:12:32.000 --> 00:12:34.000]  留意一下下面
[00:12:34.000 --> 00:12:36.000]  第七節
[00:12:36.000 --> 00:12:39.000]  「你們列祖哀求耶和華
[00:12:39.000 --> 00:12:44.000]  因為追兵在紅海邊緣追到來
[00:12:44.000 --> 00:12:46.000]  是一個大的平原
[00:12:46.000 --> 00:12:48.000]  所以前無去路
[00:12:48.000 --> 00:12:50.000]  因為是紅海邊
[00:12:50.000 --> 00:12:58.000]  後面就是埃及的重兵追趕來到
[00:12:58.000 --> 00:13:01.000]  所以必須是一個神蹟
[00:13:01.000 --> 00:13:03.000]  就是紅海要分開
[00:13:03.000 --> 00:13:06.000]  當他們哀求的時候
[00:13:06.000 --> 00:13:11.000]  他就使你們的里門和埃及人中間的黑暗了
[00:13:11.000 --> 00:13:14.000]  又使到海水淹沒埃及人
[00:13:14.000 --> 00:13:16.000]  是淹沒埃及人的
[00:13:16.000 --> 00:13:18.000]  這是另一個角度去講
[00:13:18.000 --> 00:13:20.000]  那個紅海分開
[00:13:20.000 --> 00:13:22.000]  所以新派的
[00:13:22.000 --> 00:13:24.000]  可能大家很少會聽到
[00:13:24.000 --> 00:13:28.000]  新派的教會神學家
[00:13:28.000 --> 00:13:31.000]  他們就說其實那個不是神蹟
[00:13:31.000 --> 00:13:33.000]  那個叫做蘆葦海
[00:13:33.000 --> 00:13:36.000]  即是說其實是一些很淺的水
[00:13:36.000 --> 00:13:42.000]  淺的水怎樣去淹沒埃及的兵呢?
[00:13:42.000 --> 00:13:45.000]  所以如果你要幫聖經解圍
[00:13:45.000 --> 00:13:49.000]  讓那些神蹟不要令到人那麼難去接受
[00:13:49.000 --> 00:13:53.000]  你就盡量當時的地理各方面
[00:13:53.000 --> 00:13:57.000]  其實約書亞只是講得大了
[00:13:57.000 --> 00:13:59.000]  其實那些是蘆葦海
[00:13:59.000 --> 00:14:00.000]  不是紅海分開
[00:14:00.000 --> 00:14:02.000]  即是以色列人都可以走的
[00:14:02.000 --> 00:14:04.000]  就不會淹死的
[00:14:04.000 --> 00:14:07.000]  但這裡很明顯已經告訴我們
[00:14:07.000 --> 00:14:10.000]  是淹死了那些埃及的士兵
[00:14:10.000 --> 00:14:12.000]  不是那些婦孺
[00:14:12.000 --> 00:14:14.000]  不是那些竹蝦的太太
[00:14:14.000 --> 00:14:18.000]  是那些埃及的士兵
[00:14:18.000 --> 00:14:23.000]  接著說又使到海水淹沒埃及人
[00:14:23.000 --> 00:14:25.000]  我在埃及所行的事
[00:14:25.000 --> 00:14:27.000]  你們親眼見過
[00:14:27.000 --> 00:14:31.000]  你們在曠野也住了許多年日
[00:14:31.000 --> 00:14:33.000]  當然是說38年
[00:14:33.000 --> 00:14:38.000]  我領你們到約旦河東阿摩利人所住之地
[00:14:38.000 --> 00:14:40.000]  他們與你們爭戰
[00:14:40.000 --> 00:14:43.000]  我將他們交在你們手中
[00:14:43.000 --> 00:14:46.000]  你們便得了他們的地為業
[00:14:46.000 --> 00:14:49.000]  我也在你們面前將他們滅絕
[00:14:49.000 --> 00:14:53.000]  那時摩訶王西伯的兒子巴勒起來
[00:14:53.000 --> 00:14:55.000]  攻擊以色列人
[00:14:55.000 --> 00:14:58.000]  打發人召了比爾的兒子巴勒
[00:14:58.000 --> 00:15:00.000]  即是騎著驢子那個
[00:15:00.000 --> 00:15:02.000]  騎著驢子會說話的那個
[00:15:02.000 --> 00:15:05.000]  巴勒來救助你們
[00:15:05.000 --> 00:15:07.000]  我不肯聽巴勒的話
[00:15:07.000 --> 00:15:10.000]  所以他倒為你們連連祝福
[00:15:10.000 --> 00:15:14.000]  這樣我便救你們脫離巴勒的手
[00:15:14.000 --> 00:15:16.000]  輾轉
[00:15:16.000 --> 00:15:20.000]  接著一直說他們怎樣將迦南的七族
[00:15:20.000 --> 00:15:27.000]  最大的迦南國家的人
[00:15:27.000 --> 00:15:30.000]  特別是迦南人來滅絕
[00:15:30.000 --> 00:15:35.000]  一直說到約書亞爾加他們年紀老邁
[00:15:35.000 --> 00:15:38.000]  其中有涉及到以東的
[00:15:38.000 --> 00:15:41.000]  有涉及到以素的後人
[00:15:41.000 --> 00:15:43.000]  不過我們不詳細去看
[00:15:43.000 --> 00:15:46.000]  回到馬拉基書這裡的時候
[00:15:46.000 --> 00:15:50.000]  我們要很具體掌握到
[00:15:50.000 --> 00:15:54.000]  就是神來講
[00:15:54.000 --> 00:15:57.000]  我再讀一到第五節
[00:15:57.000 --> 00:15:59.000]  這個馬拉基書
[00:15:59.000 --> 00:16:02.000]  其實馬太福音之前
[00:16:02.000 --> 00:16:06.000]  舊約在我們中文的翻譯本
[00:16:06.000 --> 00:16:10.000]  最後的一卷書就是馬拉基書
[00:16:10.000 --> 00:16:13.000]  第一章耶和華
[00:16:13.000 --> 00:16:17.000]  馬拉基就是傳訊息的意思
[00:16:17.000 --> 00:16:20.000]  傳給以色列的默示
[00:16:20.000 --> 00:16:24.000]  默示又可以是一個burden這個字
[00:16:24.000 --> 00:16:27.000]  即是一個重擔
[00:16:27.000 --> 00:16:30.000]  不只是一個message這麼簡單
[00:16:30.000 --> 00:16:34.000]  或者是一些先知
[00:16:34.000 --> 00:16:37.000]  第二節耶和華說
[00:16:37.000 --> 00:16:39.000]  我曾愛你們
[00:16:39.000 --> 00:16:41.000]  你們卻說
[00:16:41.000 --> 00:16:43.000]  在何時尚愛我們呢?
[00:16:43.000 --> 00:16:46.000]  明顯是一個過去式的
[00:16:46.000 --> 00:16:48.000]  以色列人的領會就是
[00:16:48.000 --> 00:16:51.000]  你過去愛我們
[00:16:51.000 --> 00:16:53.000]  現在如何?
[00:16:53.000 --> 00:16:55.000]  將來會不會愛?
[00:16:55.000 --> 00:16:58.000]  過去愛我們會知道的
[00:16:58.000 --> 00:17:00.000]  有一些事件的
[00:17:00.000 --> 00:17:02.000]  例如剛才講的過紅海
[00:17:02.000 --> 00:17:04.000]  明顯就是一個過去
[00:17:04.000 --> 00:17:06.000]  曾經幫我們這個民族
[00:17:06.000 --> 00:17:10.000]  相信這樣的一個回答
[00:17:10.000 --> 00:17:16.000]  好像完全提不起勁的一種回覆
[00:17:16.000 --> 00:17:23.000]  顯然就是不滿意現狀的心情
[00:17:23.000 --> 00:17:25.000]  這樣的一個態度
[00:17:25.000 --> 00:17:29.000]  來到未必是跟神說
[00:17:29.000 --> 00:17:33.000]  就是直接跟先知反映這種心態
[00:17:33.000 --> 00:17:35.000]  就是是嗎?
[00:17:35.000 --> 00:17:36.000]  過去愛我們
[00:17:36.000 --> 00:17:39.000]  現在還愛不愛我們這個民族呢?
[00:17:39.000 --> 00:17:41.000]  或者古代的人
[00:17:41.000 --> 00:17:45.000]  跟我們不相同的地方就是
[00:17:45.000 --> 00:17:49.000]  很少會個人自己的感受
[00:17:49.000 --> 00:17:52.000]  因為古代都是一些幫國
[00:17:52.000 --> 00:17:54.000]  一些民族
[00:17:54.000 --> 00:17:58.000]  不會有你個人的自己的獨斷獨行
[00:17:58.000 --> 00:18:01.000]  例如等於圍村人
[00:18:01.000 --> 00:18:03.000]  你就可能會明白一點
[00:18:03.000 --> 00:18:05.000]  很多事都是阿公說了算
[00:18:05.000 --> 00:18:07.000]  祠堂說了算
[00:18:07.000 --> 00:18:09.000]  不到你個人有一些
[00:18:09.000 --> 00:18:13.000]  很強的自己主張
[00:18:13.000 --> 00:18:20.000]  這些就是一些強烈的族長的文化
[00:18:20.000 --> 00:18:22.000]  例如現在阿拉伯世界
[00:18:22.000 --> 00:18:25.000]  有些地方都會是這樣的
[00:18:25.000 --> 00:18:30.000]  林牧師我們去印尼宣教探訪
[00:18:30.000 --> 00:18:34.000]  他說那條村如果村長信主
[00:18:34.000 --> 00:18:36.000]  整條村就會跟著信主的
[00:18:36.000 --> 00:18:40.000]  就不能給你個人自己的喜好
[00:18:40.000 --> 00:18:45.000]  這些就很強烈的反映到那種集體性
[00:18:45.000 --> 00:18:47.000]  古代就更加是
[00:18:47.000 --> 00:18:49.000]  所以這裡的反映
[00:18:49.000 --> 00:18:52.000]  很明顯就是想問一問
[00:18:52.000 --> 00:18:54.000]  古代愛
[00:18:54.000 --> 00:18:58.000]  古代的人得到的幫助
[00:18:58.000 --> 00:19:00.000]  但是現在我們這一代人
[00:19:00.000 --> 00:19:02.000]  神怎樣愛我們呢?
[00:19:02.000 --> 00:19:05.000]  我們好像在現在他們的狀態
[00:19:05.000 --> 00:19:07.000]  他們的敬拜
[00:19:07.000 --> 00:19:10.000]  我們說過那個背景
[00:19:10.000 --> 00:19:14.000]  不是有很大的迫不
[00:19:14.000 --> 00:19:17.000]  未去到主前的第二世紀
[00:19:17.000 --> 00:19:21.000]  因為敘利亞王和埃及
[00:19:21.000 --> 00:19:23.000]  他們有一些競爭
[00:19:23.000 --> 00:19:27.000]  以色列夾在中間的一個和心
[00:19:27.000 --> 00:19:31.000]  所以成為了兵家必爭之地
[00:19:31.000 --> 00:19:34.000]  現在他們寫這本書的時候
[00:19:34.000 --> 00:19:38.000]  就未去到一個這麼嚴峻的政治
[00:19:38.000 --> 00:19:41.000]  外力的威脅
[00:19:41.000 --> 00:19:43.000]  所以就似乎現在
[00:19:43.000 --> 00:19:46.000]  他們未有這種太大的
[00:19:46.000 --> 00:19:51.000]  需要為他們猶太教的信仰付代價之前
[00:19:51.000 --> 00:19:53.000]  他們可能就要面對的就是
[00:19:53.000 --> 00:19:57.000]  那個生活開始慢慢趨於平淡
[00:19:57.000 --> 00:20:01.000]  趨於形式化的敬拜生活
[00:20:01.000 --> 00:20:05.000]  所以對於神他們似乎
[00:20:05.000 --> 00:20:07.000]  因為我們下面第六節開始
[00:20:07.000 --> 00:20:12.000]  就已經進入那個敬拜的中心
[00:20:12.000 --> 00:20:17.000]  探討什麼的敬拜才合神心意
[00:20:17.000 --> 00:20:21.000]  怎樣的獻祭才可以滿足神
[00:20:21.000 --> 00:20:25.000]  就是說又沒有外敵
[00:20:25.000 --> 00:20:28.000]  又可以恆常的獻祭敬拜
[00:20:28.000 --> 00:20:31.000]  就是說他們的生活一定是慢慢
[00:20:31.000 --> 00:20:34.000]  慢慢趨於一種形式的平淡
[00:20:34.000 --> 00:20:38.000]  這一份的平淡其實可以是一個危機
[00:20:38.000 --> 00:20:43.000]  所以現在先知馬拉基
[00:20:43.000 --> 00:20:47.000]  就來提一個很大的課題
[00:20:47.000 --> 00:20:53.000]  就是你要改變你自己內心的平淡
[00:20:53.000 --> 00:20:57.000]  就必須要再感受到神的愛
[00:20:57.000 --> 00:20:59.000]  那哪裡去感受呢
