
[00:00:00.000 --> 00:00:04.000]  (主席)謝凱薇牧師在我們當中傳講神的話語
[00:03:41.000 --> 00:03:43.000]  (主席)他認為今天我們所看的這篇
[00:03:43.000 --> 00:03:45.000]  (主席)就是總結前年的14篇
[00:03:45.000 --> 00:03:47.000]  (主席)所以今天我們讀到這篇
[00:03:47.000 --> 00:03:49.000]  (主席)很值得
[00:03:49.000 --> 00:03:51.000]  (主席)因為我們知道了前面的14篇
[00:03:51.000 --> 00:03:53.000]  (主席)今天是第15篇
[00:03:53.000 --> 00:03:55.000]  (主席)其實他形容了一個人的靈情
[00:03:55.000 --> 00:03:57.000]  (主席)靈情是不斷不斷有進步
[00:03:57.000 --> 00:03:59.000]  (主席)你對神追求的心
[00:03:59.000 --> 00:04:01.000]  (主席)渴慕的心
[00:04:01.000 --> 00:04:03.000]  (主席)是不斷有進步的
[00:04:03.000 --> 00:04:05.000]  (主席)當你剛剛信主
[00:04:05.000 --> 00:04:07.000]  (主席)和現在這一刻
[00:04:07.000 --> 00:04:09.000]  (主席)你來到教會
[00:04:09.000 --> 00:04:11.000]  (主席)你去敬拜
[00:04:11.000 --> 00:04:13.000]  (主席)或者你在家裡
[00:04:13.000 --> 00:04:15.000]  (主席)靈修的時候
[00:04:15.000 --> 00:04:17.000]  (主席)你的靈修程度
[00:04:17.000 --> 00:04:19.000]  (主席)剛剛信主的時候
[00:04:19.000 --> 00:04:21.000]  (主席)你的靈情是有進展的
[00:04:21.000 --> 00:04:23.000]  (主席)應該不會原地踏步的
[00:04:23.000 --> 00:04:25.000]  (主席)我看了就是
[00:04:25.000 --> 00:04:27.000]  (主席)他們去讀這個
[00:04:27.000 --> 00:04:29.000]  (主席)教行詩的時候
[00:04:29.000 --> 00:04:31.000]  (主席)一步一步走
[00:04:31.000 --> 00:04:33.000]  (主席)一級一級走的時候
[00:04:33.000 --> 00:04:35.000]  (主席)其實在信程裡面
[00:04:35.000 --> 00:04:37.000]  (主席)他們是表白他們的敬拜
[00:04:37.000 --> 00:04:39.000]  (主席)有屈膝
[00:04:39.000 --> 00:04:41.000]  (主席)有信服
[00:04:41.000 --> 00:04:43.000]  (主席)願意服從神的命令
[00:04:43.000 --> 00:04:45.000]  (主席)去聽從
[00:04:45.000 --> 00:04:47.000]  (主席)你們去唱詩的時候
[00:04:47.000 --> 00:04:49.000]  (主席)你們的心裡是不是有屈膝呢?
[00:04:49.000 --> 00:04:51.000]  (主席)有一個信服的心
[00:04:51.000 --> 00:04:53.000]  (主席)願意去聽神的吩咐呢?
[00:04:53.000 --> 00:04:55.000]  (主席)宣召的對象呢
[00:04:55.000 --> 00:04:57.000]  (主席)其實是
[00:04:57.000 --> 00:04:59.000]  (主席)這裡聖經說到
[00:04:59.000 --> 00:05:01.000]  (主席)耶和華的僕人
[00:05:01.000 --> 00:05:03.000]  (主席)說到眾僕人
[00:05:03.000 --> 00:05:05.000]  (主席)為什麼學者會認為
[00:05:05.000 --> 00:05:07.000]  (主席)會不會是那些朝聖者呢?
[00:05:07.000 --> 00:05:09.000]  (主席)有些人認為
[00:05:09.000 --> 00:05:11.000]  (主席)可能是祭司
[00:05:11.000 --> 00:05:13.000]  (主席)祭司他們在侍奉
[00:05:13.000 --> 00:05:15.000]  (主席)在神的面前
[00:05:15.000 --> 00:05:17.000]  (主席)又或者兩樣都是
[00:05:17.000 --> 00:05:19.000]  (主席)就像所有以色列的眾民
[00:05:19.000 --> 00:05:21.000]  (主席)還有
[00:05:21.000 --> 00:05:23.000]  (主席)那倫茲派的
[00:05:23.000 --> 00:05:25.000]  (主席)祭司在侍奉
[00:05:25.000 --> 00:05:27.000]  (主席)甚至所有
[00:05:27.000 --> 00:05:29.000]  (主席)敬畏耶華的人
[00:05:29.000 --> 00:05:31.000]  (主席)都是的
[00:05:31.000 --> 00:05:33.000]  (主席)很廣泛的
[00:05:33.000 --> 00:05:35.000]  (主席)我們想起詩篇的84篇
[00:05:35.000 --> 00:05:37.000]  (主席)5-8節說到
[00:05:37.000 --> 00:05:39.000]  (主席)靠你有力量
[00:05:39.000 --> 00:05:41.000]  (主席)心中嚮往謝安大道的
[00:05:41.000 --> 00:05:43.000]  (主席)這人有福了
[00:05:43.000 --> 00:05:45.000]  (主席)他們經過流淚谷
[00:05:45.000 --> 00:05:47.000]  (主席)叫這谷變為
[00:05:47.000 --> 00:05:49.000]  (主席)泉源之地
[00:05:49.000 --> 00:05:51.000]  (主席)且有秋雨之福
[00:05:51.000 --> 00:05:53.000]  (主席)蓋滿了泉谷
[00:05:53.000 --> 00:05:55.000]  (主席)他們行走力上加力
[00:05:55.000 --> 00:05:57.000]  (主席)各人到石安
[00:05:57.000 --> 00:05:59.000]  (主席)朝見上帝
[00:05:59.000 --> 00:06:01.000]  (主席)萬軍之耶華說
[00:06:01.000 --> 00:06:03.000]  (主席)上帝呀,求你聽我的禱告
[00:06:03.000 --> 00:06:05.000]  (主席)剛剛大家聽見
[00:06:05.000 --> 00:06:07.000]  (主席)這篇詩篇
[00:06:07.000 --> 00:06:09.000]  (主席)是不是正正都是你的祈求呢
[00:06:09.000 --> 00:06:11.000]  (主席)所以其實都是對
[00:06:11.000 --> 00:06:13.000]  (主席)所有的回眾
[00:06:13.000 --> 00:06:15.000]  (主席)你去敬畏耶華的人
[00:06:15.000 --> 00:06:17.000]  (主席)都是對你說的
[00:06:17.000 --> 00:06:19.000]  (主席)所以這首詩篇
[00:06:19.000 --> 00:06:21.000]  (主席)我們今天看的134篇
[00:06:21.000 --> 00:06:23.000]  (主席)就看到回眾
[00:06:23.000 --> 00:06:25.000]  (主席)當他們在群山裏面聚集的回眾
[00:06:25.000 --> 00:06:27.000]  (主席)他們離開了
[00:06:27.000 --> 00:06:29.000]  (主席)他們離開的時候
[00:06:29.000 --> 00:06:31.000]  (主席)在聖殿裏面
[00:06:31.000 --> 00:06:33.000]  (主席)留守著的這班祭師
[00:06:33.000 --> 00:06:37.000]  (主席)他們就和這班朝聖者
[00:06:37.000 --> 00:06:41.000]  (主席)互相問候對唱
[00:06:41.000 --> 00:06:43.000]  (主席)所以這首詩的對唱
[00:06:43.000 --> 00:06:47.000]  (主席)不是來朝聖的信徒
[00:06:47.000 --> 00:06:49.000]  (主席)而是留守在聖殿的
[00:06:49.000 --> 00:06:51.000]  (主席)這班祭師
[00:06:51.000 --> 00:06:53.000]  (主席)美美人
[00:06:53.000 --> 00:06:55.000]  (主席)所以在這裏看到
[00:06:55.000 --> 00:06:57.000]  (主席)夜間是立在耶華殿中
[00:06:57.000 --> 00:06:59.000]  (主席)是立這個字
[00:06:59.000 --> 00:07:01.000]  (主席)當我們以前沒有看修定本的時候
[00:07:01.000 --> 00:07:03.000]  (主席)是站在的
[00:07:03.000 --> 00:07:05.000]  (主席)站在和是立
[00:07:05.000 --> 00:07:07.000]  (主席)在希臘文裏面
[00:07:07.000 --> 00:07:09.000]  (主席)原來對聖殿裏面的祭師
[00:07:09.000 --> 00:07:11.000]  (主席)美美人即時都會用
[00:07:11.000 --> 00:07:14.000]  (主席)這個是立和站在
[00:07:14.000 --> 00:07:16.000]  (主席)去用的
[00:07:16.000 --> 00:07:18.000]  (主席)很慣常用的字眼
[00:07:18.000 --> 00:07:20.000]  (主席)是立就想起
[00:07:20.000 --> 00:07:22.000]  (主席)站崗的衛兵
[00:07:22.000 --> 00:07:24.000]  (主席)站得很直
[00:07:24.000 --> 00:07:26.000]  (主席)或者看電影
[00:07:26.000 --> 00:07:28.000]  (主席)看到一些皇帝近身
[00:07:28.000 --> 00:07:30.000]  (主席)保護他們
[00:07:30.000 --> 00:07:32.000]  (主席)隨時等候
[00:07:32.000 --> 00:07:34.000]  (主席)他站在那裏做甚麼
[00:07:34.000 --> 00:07:36.000]  (主席)原來是一時
[00:07:36.000 --> 00:07:38.000]  (主席)在神的面前
[00:07:38.000 --> 00:07:40.000]  (主席)很恭謹的去等候
[00:07:40.000 --> 00:07:42.000]  (主席)你想像下
[00:07:42.000 --> 00:07:44.000]  (主席)你是一個很早很早的早晨
[00:07:44.000 --> 00:07:46.000]  (主席)你今天不知道幾點起床
[00:07:46.000 --> 00:07:48.000]  (主席)很早很早的早晨
[00:07:48.000 --> 00:07:50.000]  (主席)然後你看到最後一班朝聖者
[00:07:50.000 --> 00:07:54.000]  (主席)他們去旅行的隊伍
[00:07:54.000 --> 00:07:56.000]  (主席)你看見他們
[00:07:56.000 --> 00:07:58.000]  (主席)記得2008年
[00:07:58.000 --> 00:08:00.000]  (主席)我有機會去聖地
[00:08:00.000 --> 00:08:02.000]  (主席)要上西冷山
[00:08:02.000 --> 00:08:04.000]  (主席)我剛剛到達
[00:08:04.000 --> 00:08:06.000]  (主席)他說半夜要上西冷山
[00:08:06.000 --> 00:08:08.000]  (主席)以我的年紀就不行了
[00:08:08.000 --> 00:08:10.000]  (主席)怎樣撐下去
[00:08:10.000 --> 00:08:16.000]  (主席)當然年輕的同學就去西冷山
[00:08:16.000 --> 00:08:20.000]  (主席)第二天就拍攝了一些很美麗的情景
[00:08:20.000 --> 00:08:22.000]  (主席)讓你看一看
[00:08:22.000 --> 00:08:26.000]  (主席)如果你真的上到去的時候
[00:08:26.000 --> 00:08:28.000]  (主席)你會讚嘆神的創造
[00:08:28.000 --> 00:08:30.000]  (主席)很漂亮的
[00:08:30.000 --> 00:08:32.000]  (主席)他們在天光
[00:08:32.000 --> 00:08:34.000]  (主席)他們就去西冷山
[00:08:34.000 --> 00:08:36.000]  (主席)半夜去就等著天光
[00:08:36.000 --> 00:08:38.000]  (主席)去讚嘆神
[00:08:38.000 --> 00:08:42.000]  (主席)你看見開始
[00:08:42.000 --> 00:08:44.000]  (主席)太陽出來了
[00:08:44.000 --> 00:08:46.000]  (主席)開始照著大地
[00:08:46.000 --> 00:08:48.000]  (主席)很美麗的開始
[00:08:48.000 --> 00:08:50.000]  (主席)大家想想
[00:08:50.000 --> 00:08:52.000]  (主席)在這個地方
[00:08:52.000 --> 00:08:54.000]  (主席)這麼美麗的情景
[00:08:54.000 --> 00:08:56.000]  (主席)這班朝聖者
[00:08:56.000 --> 00:08:58.000]  (主席)他們是很早的
[00:08:58.000 --> 00:09:00.000]  (主席)很早就開始了
[00:09:00.000 --> 00:09:02.000]  (主席)所以在天光破曉時分
[00:09:02.000 --> 00:09:04.000]  (主席)他們出發
[00:09:04.000 --> 00:09:06.000]  (主席)這些朝聖者
[00:09:06.000 --> 00:09:08.000]  (主席)他們看到在聖殿裏面
[00:09:08.000 --> 00:09:10.000]  (主席)在祀奉的
[00:09:10.000 --> 00:09:12.000]  (主席)這班祭師利美人
[00:09:12.000 --> 00:09:14.000]  (主席)他們怎樣去敬拜
[00:09:14.000 --> 00:09:16.000]  (主席)祀奉神
[00:09:16.000 --> 00:09:18.000]  (主席)他們都看到了
[00:09:18.000 --> 00:09:20.000]  (主席)這時這些祭師和利美人
[00:09:20.000 --> 00:09:22.000]  (主席)又看到這班朝聖者
[00:09:22.000 --> 00:09:24.000]  (主席)他們互相文豪自義
[00:09:24.000 --> 00:09:26.000]  (主席)互相在祝福
[00:09:26.000 --> 00:09:28.000]  (主席)所以
[00:09:28.000 --> 00:09:30.000]  (主席)祭師和利美人他們所唱的贊美詩
[00:09:30.000 --> 00:09:32.000]  (主席)就打動了這班
[00:09:32.000 --> 00:09:34.000]  (主席)來朝聖的人
[00:09:34.000 --> 00:09:36.000]  (主席)所以很自然地
[00:09:36.000 --> 00:09:38.000]  (主席)你們去報佳音
[00:09:38.000 --> 00:09:40.000]  (主席)有人在唱
[00:09:40.000 --> 00:09:42.000]  (主席)但另外一隊人聽到
[00:09:42.000 --> 00:09:44.000]  (主席)這些我會唱的歌就會加入
[00:09:44.000 --> 00:09:46.000]  (主席)很開心的去敬拜神
[00:09:46.000 --> 00:09:48.000]  (主席)同樣你想想這個情景
[00:09:48.000 --> 00:09:50.000]  (主席)這班朝聖者聽到
[00:09:50.000 --> 00:09:52.000]  (主席)祭師利美人他們在祀奉
[00:09:52.000 --> 00:09:54.000]  (主席)聽到祝福他們
[00:09:54.000 --> 00:09:56.000]  (主席)唱的歌他們也加入
[00:09:56.000 --> 00:09:58.000]  (主席)這個行列一起很開心的
[00:09:58.000 --> 00:10:00.000]  (主席)去歌頌贊美神
[00:10:00.000 --> 00:10:02.000]  (主席)今天我們就分三部份去看看
[00:10:02.000 --> 00:10:04.000]  (主席)這班
[00:10:04.000 --> 00:10:06.000]  (主席)的侍奉者
[00:10:06.000 --> 00:10:08.000]  (主席)他們怎樣
[00:10:08.000 --> 00:10:10.000]  (主席)去侍奉
[00:10:10.000 --> 00:10:12.000]  (主席)我們看看
[00:10:12.000 --> 00:10:14.000]  (主席)一個守望者
[00:10:14.000 --> 00:10:16.000]  (主席)他的工作是什麼呢
[00:10:16.000 --> 00:10:22.000]  (主席)有台藥櫃
[00:10:22.000 --> 00:10:24.000]  (主席)有侍奉神的面前
[00:10:24.000 --> 00:10:26.000]  (主席)去侍奉
[00:10:26.000 --> 00:10:28.000]  (主席)有奉主的名
[00:10:28.000 --> 00:10:30.000]  (主席)為人祝福
[00:10:30.000 --> 00:10:32.000]  (主席)很開心的情景
[00:10:32.000 --> 00:10:34.000]  (主席)我們可以看到
[00:10:34.000 --> 00:10:36.000]  (主席)這個守望者的工作
[00:10:36.000 --> 00:10:38.000]  (主席)他的工作也很重要
[00:10:38.000 --> 00:10:40.000]  (主席)你看起來好像很平凡
[00:10:40.000 --> 00:10:42.000]  (主席)但是他們去獻祭
[00:10:42.000 --> 00:10:44.000]  (主席)去贊美神的頌贊
[00:10:44.000 --> 00:10:46.000]  (主席)稱頌
[00:10:46.000 --> 00:10:48.000]  (主席)看起來好像
[00:10:48.000 --> 00:10:50.000]  (主席)平平無奇
[00:10:50.000 --> 00:10:52.000]  (主席)但卻很重要
[00:10:52.000 --> 00:10:54.000]  (主席)因為我們對神的稱頌
[00:10:54.000 --> 00:10:56.000]  (主席)就像你們敬拜的時候
[00:10:56.000 --> 00:10:58.000]  (主席)你們對神的敬拜
[00:10:58.000 --> 00:11:00.000]  (主席)你們唱詩讚美
[00:11:00.000 --> 00:11:02.000]  (主席)不是炫耀自己
[00:11:02.000 --> 00:11:04.000]  (主席)而是真心的
[00:11:04.000 --> 00:11:06.000]  (主席)唱出你們的讚美
[00:11:06.000 --> 00:11:08.000]  (主席)所以在這篇文章裡
[00:11:08.000 --> 00:11:10.000]  (主席)你會看到
[00:11:10.000 --> 00:11:12.000]  (主席)朝聖者和侍奉者
[00:11:12.000 --> 00:11:14.000]  (主席)他們彼此之間的交流
[00:11:18.000 --> 00:11:22.000]  (主席)你們看到在侍奉的守望者
[00:11:22.000 --> 00:11:24.000]  (主席)他們不單在白晝去侍奉
[00:11:24.000 --> 00:11:26.000]  (主席)在深夜
[00:11:26.000 --> 00:11:28.000]  (主席)他們繼續
[00:11:28.000 --> 00:11:30.000]  (主席)所以就說到夜間
[00:11:30.000 --> 00:11:32.000]  (主席)侍奉神的面前
[00:11:32.000 --> 00:11:36.000]  (主席)這些利美人
[00:11:36.000 --> 00:11:38.000]  (主席)他們是按著班次的
[00:11:38.000 --> 00:11:40.000]  (主席)他們是二十四班的
[00:11:40.000 --> 00:11:42.000]  (主席)按著班次去輪流的
[00:11:42.000 --> 00:11:44.000]  (主席)去頌贊神
[00:11:44.000 --> 00:11:46.000]  (主席)祭司的職份也一樣
[00:11:46.000 --> 00:11:48.000]  (主席)他們有三種工作
[00:11:48.000 --> 00:11:50.000]  (主席)祭司的台約貴
[00:11:50.000 --> 00:11:52.000]  (主席)也挺有力量的
[00:11:52.000 --> 00:11:54.000]  (主席)你們看到他們在侍奉神的面前
[00:11:54.000 --> 00:11:56.000]  (主席)他們在等候
[00:11:56.000 --> 00:11:58.000]  (主席)他們奉主的名去為人祝福
[00:11:58.000 --> 00:12:00.000]  (主席)所以當我們在亞林文的譯本
[00:12:00.000 --> 00:12:02.000]  (主席)看到一些東西
[00:12:02.000 --> 00:12:04.000]  (主席)就知道在聖殿裡
[00:12:04.000 --> 00:12:06.000]  (主席)這些祭司
[00:12:06.000 --> 00:12:08.000]  (主席)他們徹夜不眠的
[00:12:08.000 --> 00:12:10.000]  (主席)守夜的情結
[00:12:10.000 --> 00:12:12.000]  (主席)他們午夜之後
[00:12:12.000 --> 00:12:14.000]  (主席)這個掌管守門的人
[00:12:14.000 --> 00:12:16.000]  (主席)就在門前
[00:12:16.000 --> 00:12:18.000]  (主席)然後他們幾位祭司
[00:12:18.000 --> 00:12:20.000]  (主席)他們經過火門的邊門
[00:12:20.000 --> 00:12:22.000]  (主席)然後進入內殿
[00:12:22.000 --> 00:12:24.000]  (主席)分成兩隊
[00:12:24.000 --> 00:12:26.000]  (主席)拿著火把
[00:12:26.000 --> 00:12:28.000]  (主席)一個向東一個向西
[00:12:28.000 --> 00:12:30.000]  (主席)他們圍著殿四處巡視
[00:12:30.000 --> 00:12:32.000]  (主席)看是不是一切
[00:12:32.000 --> 00:12:34.000]  (主席)都已經準備就緒
[00:12:34.000 --> 00:12:36.000]  (主席)你會看到就好像
[00:12:36.000 --> 00:12:38.000]  (主席)你開了親管
[00:12:38.000 --> 00:12:40.000]  (主席)就要開門
[00:12:40.000 --> 00:12:42.000]  (主席)之前
[00:12:42.000 --> 00:12:44.000]  (主席)先看看東西收拾好了沒有
[00:12:44.000 --> 00:12:46.000]  (主席)先買東西準備好了沒有
[00:12:46.000 --> 00:12:48.000]  (主席)等下客人來
[00:12:48.000 --> 00:12:50.000]  (主席)有沒有好的招呼
[00:12:50.000 --> 00:12:52.000]  (主席)準備好了就要開門
[00:12:52.000 --> 00:12:54.000]  (主席)這個時候也是
[00:12:54.000 --> 00:12:56.000]  (主席)你會看到一個清晨的開始
[00:12:56.000 --> 00:12:58.000]  (主席)這班祭司們
[00:12:58.000 --> 00:13:00.000]  (主席)他們確定
[00:13:00.000 --> 00:13:02.000]  (主席)今天侍奉的項目準備好了沒有
[00:13:02.000 --> 00:13:04.000]  (主席)這兩班祭司
[00:13:04.000 --> 00:13:06.000]  (主席)他們巡視完之後
[00:13:06.000 --> 00:13:08.000]  (主席)他們就去到一個專門
[00:13:08.000 --> 00:13:10.000]  (主席)大祭司烹飪的地方
[00:13:10.000 --> 00:13:12.000]  (主席)在房間會面
[00:13:12.000 --> 00:13:14.000]  (主席)互相交代
[00:13:14.000 --> 00:13:16.000]  (主席)今天要做的事
[00:13:16.000 --> 00:13:18.000]  (主席)一切準備好之後
[00:13:18.000 --> 00:13:20.000]  (主席)其他的祭司們
[00:13:20.000 --> 00:13:22.000]  (主席)可能已經起床
[00:13:22.000 --> 00:13:24.000]  (主席)沐浴更衣
[00:13:24.000 --> 00:13:26.000]  (主席)準備整天侍奉
[00:13:26.000 --> 00:13:30.000]  (主席)他們來到一個石造的房間
[00:13:30.000 --> 00:13:32.000]  (主席)大祭司在他的監督之下
[00:13:32.000 --> 00:13:34.000]  (主席)大家就祭簽
[00:13:34.000 --> 00:13:36.000]  (主席)然後選擇
[00:13:36.000 --> 00:13:38.000]  (主席)他的工作是什麼
[00:13:38.000 --> 00:13:40.000]  (主席)你抽到哪個工作
[00:13:40.000 --> 00:13:42.000]  (主席)就今天分配給你
[00:13:42.000 --> 00:13:44.000]  (主席)你就開始做你的工作
[00:13:44.000 --> 00:13:46.000]  (主席)就是這樣開始
[00:13:46.000 --> 00:13:48.000]  (主席)他們的工作
[00:13:48.000 --> 00:13:50.000]  (主席)一個守望者
[00:13:50.000 --> 00:13:52.000]  (主席)整夜在一個聖堂裡
[00:13:52.000 --> 00:13:54.000]  (主席)去守望
[00:13:54.000 --> 00:13:56.000]  (主席)正是朝聖者看到最美麗的一刻
[00:13:56.000 --> 00:13:58.000]  (主席)見到他們很敬前神面前
[00:13:58.000 --> 00:14:00.000]  (主席)去讚美
[00:14:00.000 --> 00:14:02.000]  (主席)因為他們守望
[00:14:02.000 --> 00:14:04.000]  (主席)是對神一個敬畏的心
[00:14:04.000 --> 00:14:06.000]  (主席)你試一下
[00:14:06.000 --> 00:14:08.000]  (主席)如果沒有人看到你的時候
[00:14:08.000 --> 00:14:10.000]  (主席)你會做什麼呢
[00:14:10.000 --> 00:14:12.000]  (主席)你會不會
[00:14:12.000 --> 00:14:14.000]  (主席)敷衍一下
[00:14:14.000 --> 00:14:16.000]  (主席)或者偷懶一下
[00:14:16.000 --> 00:14:18.000]  (主席)或者有人看著你
[00:14:18.000 --> 00:14:20.000]  (主席)你會坐得正一點
[00:14:20.000 --> 00:14:22.000]  (主席)你見到這班人
[00:14:22.000 --> 00:14:24.000]  (主席)仍然很恭謹很盡責
[00:14:24.000 --> 00:14:26.000]  (主席)做了一個侍奉
[00:14:26.000 --> 00:14:28.000]  (主席)各位弟姐妹
[00:14:28.000 --> 00:14:30.000]  (主席)今天你和我
[00:14:30.000 --> 00:14:32.000]  (主席)我們都是同路人
[00:14:32.000 --> 00:14:34.000]  (主席)我們在神面前
[00:14:34.000 --> 00:14:36.000]  (主席)做了一個侍奉
[00:14:36.000 --> 00:14:38.000]  (主席)因為在《前書2章9節》
[00:14:38.000 --> 00:14:40.000]  (主席)那裡這樣說
[00:14:40.000 --> 00:14:42.000]  (主席)9到10節
[00:14:42.000 --> 00:14:44.000]  (主席)你們是被揀選的族類
[00:14:44.000 --> 00:14:46.000]  (主席)是君尊的祭司
[00:14:46.000 --> 00:14:48.000]  (主席)是神聖的國度
[00:14:48.000 --> 00:14:50.000]  (主席)是屬上帝的子民
[00:14:50.000 --> 00:14:52.000]  (主席)要使你們宣揚那召你們出黑暗
[00:14:52.000 --> 00:14:54.000]  (主席)入奇妙光明者的美德
[00:14:54.000 --> 00:14:56.000]  (主席)你們從前不是子民
