
[00:00:00.000 --> 00:00:03.000]  好 和大英姐妹一起同心禱告
[00:02:48.880 --> 00:02:51.040]  這個行動為義
[00:02:51.040 --> 00:02:54.800]  所以保羅很巧妙地告訴我們
[00:02:54.800 --> 00:02:57.280]  恩信稱義的阿伯拉罕
[00:02:57.280 --> 00:03:00.240]  是在未受割禮之前的
[00:03:00.240 --> 00:03:05.920]  所以不關乎到阿伯拉罕他的為人
[00:03:05.920 --> 00:03:07.600]  他的好的行為
[00:03:07.600 --> 00:03:10.800]  這是羅馬書要告訴我們
[00:03:10.800 --> 00:03:15.440]  現在唯獨我們要效法阿伯拉罕的信心
[00:03:15.440 --> 00:03:17.600]  就是我們相信神
[00:03:17.600 --> 00:03:22.960]  這位能夠使死人復活的神
[00:03:22.960 --> 00:03:26.720]  我們就是相信耶穌從死復活
[00:03:26.720 --> 00:03:31.440]  將我們的罪帶進他自己的審判
[00:03:31.440 --> 00:03:33.840]  然後耶穌的復活
[00:03:33.840 --> 00:03:36.080]  就帶給我們能夠稱義
[00:03:36.080 --> 00:03:38.800]  這是第四章的結束
[00:03:38.800 --> 00:03:42.560]  所以我們看這段經文的時候
[00:03:42.560 --> 00:03:46.720]  第五章其實是否在說另外的東西呢?
[00:03:46.720 --> 00:03:48.160]  其實不是
[00:03:48.160 --> 00:03:52.320]  因為保羅用了一個希臘文的連接詞
[00:03:52.320 --> 00:03:54.240]  中文都已經反映了
[00:03:54.240 --> 00:03:56.560]  就是「所以」這個字
[00:03:56.560 --> 00:04:00.480]  所以我們的恩信稱義
[00:04:00.480 --> 00:04:02.880]  所以再一次告訴我們
[00:04:02.880 --> 00:04:05.040]  同三章的二十一節
[00:04:05.040 --> 00:04:07.040]  保羅所說的
[00:04:07.040 --> 00:04:10.240]  現在神在律法的以外
[00:04:10.240 --> 00:04:12.880]  來將信心賜給人
[00:04:12.880 --> 00:04:14.720]  就是信的人
[00:04:14.720 --> 00:04:17.760]  應該說信靠耶穌的人
[00:04:17.760 --> 00:04:20.480]  就可以白白的稱義
[00:04:20.480 --> 00:04:23.040]  可以得著神的義
[00:04:23.040 --> 00:04:26.720]  不是人自己換取的所謂公義
[00:04:26.720 --> 00:04:28.560]  而是神的義
[00:04:28.560 --> 00:04:32.880]  藉著耶穌的犧牲賜給信的人
[00:04:32.880 --> 00:04:38.640]  所以再帶我們看三章二十一節
[00:04:38.640 --> 00:04:40.880]  到四章二十五節
[00:04:40.880 --> 00:04:42.880]  這個大的段落
[00:04:42.880 --> 00:04:47.200]  就是神的義如何在地上運作呢?
[00:04:47.200 --> 00:04:50.800]  我們今天就會將第五章
[00:04:50.800 --> 00:04:52.960]  可能我們只能夠去到第十一節
[00:04:52.960 --> 00:04:54.960]  因為十二節開始
[00:04:54.960 --> 00:04:57.440]  有一個很強烈的對比
[00:04:57.440 --> 00:04:59.440]  就是舊的一個人
[00:04:59.520 --> 00:05:00.720]  就是阿當
[00:05:00.720 --> 00:05:04.240]  和新的人類的代表
[00:05:04.240 --> 00:05:05.600]  就是主耶穌
[00:05:05.600 --> 00:05:07.920]  做一個很大的對比
[00:05:07.920 --> 00:05:12.880]  就是恩典和審判做一個這樣的對比
[00:05:12.880 --> 00:05:14.400]  這個可能我們要下一節
[00:05:14.400 --> 00:05:16.880]  甚至下兩節才有機會講到
[00:05:16.880 --> 00:05:19.760]  所以我們今天看第五章
[00:05:19.760 --> 00:05:22.560]  我們就來留意
[00:05:22.560 --> 00:05:24.400]  上一星期也提過
[00:05:24.400 --> 00:05:27.840]  大概可以在這十一節聖經裡面
[00:05:27.840 --> 00:05:31.360]  我們可以找到六個很重要的福氣
[00:05:31.360 --> 00:05:33.920]  這一段經文是講
[00:05:33.920 --> 00:05:37.760]  「恩順清義在耶穌救恩裡面
[00:05:37.760 --> 00:05:41.280]  逃避了神的審判的基督徒
[00:05:41.280 --> 00:05:43.280]  得到什麼福氣呢?」
[00:05:43.280 --> 00:05:45.920]  如果今天晚一點有時間
[00:05:45.920 --> 00:05:47.920]  其實要將這一段
[00:05:47.920 --> 00:05:50.960]  和羅馬書十二章
[00:05:50.960 --> 00:05:57.120]  提到的各種在教會裡面的不同的恩賜的配搭
[00:05:57.120 --> 00:05:59.680]  來做一個簡單的對比
[00:05:59.680 --> 00:06:03.760]  所以基督徒的福氣和你獲得的恩賜
[00:06:03.760 --> 00:06:05.920]  某程度上是兩樣東西
[00:06:05.920 --> 00:06:09.680]  福氣是你個人與神的關係復和
[00:06:09.680 --> 00:06:12.640]  帶來的新的生命
[00:06:12.640 --> 00:06:13.840]  那種流露
[00:06:13.840 --> 00:06:18.160]  但是恩賜就是特別給某一類的人
[00:06:18.160 --> 00:06:19.680]  不同的恩賜
[00:06:19.680 --> 00:06:21.760]  來在教會裡面
[00:06:21.760 --> 00:06:26.880]  為著使教會群體能夠成長
[00:06:26.880 --> 00:06:27.920]  被牧養
[00:06:27.920 --> 00:06:30.960]  得到恩賜帶來的祝福
[00:06:30.960 --> 00:06:37.120]  所以兩者可能未必有太大的分野
[00:06:37.120 --> 00:06:39.040]  不過要留心的
[00:06:39.040 --> 00:06:40.880]  可能待會會講一點
[00:06:40.880 --> 00:06:44.800]  就是我們如果沒有了第五章的福氣
[00:06:44.800 --> 00:06:46.400]  在我們的生命裡面
[00:06:46.400 --> 00:06:49.600]  而我們只是以為擁有那些恩賜
[00:06:49.600 --> 00:06:51.760]  而我們去用那些恩賜
[00:06:51.760 --> 00:06:53.680]  這樣的人就要很小心了
[00:06:53.680 --> 00:06:57.200]  因為沒有這些福氣的人去運用恩賜
[00:06:57.200 --> 00:07:01.200]  可能只會不斷帶來的就是增敬
[00:07:01.200 --> 00:07:03.600]  炫耀自己的才幹
[00:07:03.600 --> 00:07:11.200]  還有未必是有心很想放下身段去服侍
[00:07:11.200 --> 00:07:15.600]  因為恩賜唯一的用途就是去服侍教會
[00:07:15.600 --> 00:07:17.760]  使教會得到益處
[00:07:17.760 --> 00:07:20.000]  當然教會就不是說建築物
[00:07:20.000 --> 00:07:22.720]  是那些人去得到益處的
[00:07:22.720 --> 00:07:26.080]  所以服侍背後一定是要謙卑
[00:07:26.080 --> 00:07:29.840]  一定是覺得自己是神的愛的人
[00:07:29.840 --> 00:07:33.440]  很想去用自己的恩典
[00:07:33.440 --> 00:07:36.960]  神給的恩賜去祝福其他人的
[00:07:36.960 --> 00:07:38.880]  所以如果沒有了這個態度
[00:07:38.880 --> 00:07:41.920]  你擁有的恩賜只會帶來競爭
[00:07:41.920 --> 00:07:43.760]  只會帶來炫耀
[00:07:43.760 --> 00:07:45.440]  你越厲害某些東西
[00:07:45.440 --> 00:07:46.560]  你越炫耀
[00:07:46.560 --> 00:07:48.800]  其實只會帶來更多的增敬
[00:07:48.800 --> 00:07:49.680]  你很厲害嗎?
[00:07:49.680 --> 00:07:51.040]  我用得著聽你的嗎?
[00:07:51.040 --> 00:07:55.200]  其實就不是聖經所說的真正的恩賜
[00:07:55.200 --> 00:08:00.320]  所以當說到今天這十一節的恩典的時候
[00:08:00.320 --> 00:08:01.280]  我們要記得
[00:08:01.280 --> 00:08:05.120]  是我們整個生命從一個罪人
[00:08:05.120 --> 00:08:08.320]  在神的憤怒之下的罪人
[00:08:08.320 --> 00:08:15.280]  而進入一個跟神關係復和的那種福氣的一份恩典
[00:08:15.280 --> 00:08:18.080]  這是比恩賜來得更加重要
[00:08:18.080 --> 00:08:21.040]  所以如果沒有了這樣的福氣
[00:08:21.040 --> 00:08:22.960]  享受這樣的福氣
[00:08:22.960 --> 00:08:25.280]  而我們去運用我們的恩賜
[00:08:25.280 --> 00:08:26.560]  那就要小心了
[00:08:26.560 --> 00:08:28.720]  其實就等於坊間的
[00:08:28.720 --> 00:08:32.160]  大家你爭我奪的那種競爭
[00:08:32.160 --> 00:08:37.200]  就不是聖經所說的恩賜本身的運用
[00:08:37.200 --> 00:08:39.360]  這些就是題外話
[00:08:39.360 --> 00:08:43.440]  這段聖經本身沒有叫我們這樣去聯想
[00:08:43.440 --> 00:08:45.440]  沒有這樣去跟別人競爭的
[00:08:45.440 --> 00:08:47.920]  這段聖經很寶貴的就是
[00:08:47.920 --> 00:08:52.560]  從和好開始進入一個更加終極的和好
[00:08:52.560 --> 00:08:54.640]  所以也是頭尾呼應的
[00:08:54.640 --> 00:08:56.720]  和好這個詞
[00:08:56.720 --> 00:08:59.600]  Peace英文是反映不了的
[00:08:59.600 --> 00:09:01.920]  應該希伯來文這個Salom
[00:09:01.920 --> 00:09:05.520]  就是那種關係上的復和
[00:09:05.520 --> 00:09:09.760]  我一邊說下去就會再跟大家去理解
[00:09:09.760 --> 00:09:13.280]  第五章我們沒有打PARPON出來
[00:09:13.280 --> 00:09:15.680]  可能我用經文去讀一讀
[00:09:15.680 --> 00:09:18.000]  因為十一節其實也挺長的
[00:09:18.000 --> 00:09:19.520]  做PARPON也做幾頁
[00:09:19.520 --> 00:09:24.400]  我等一下會逐點跟大家去做一個思想探討
[00:09:24.400 --> 00:09:27.040]  我先看看第一到第十一節
[00:09:27.040 --> 00:09:30.160]  也盼望大家如果能夠背
[00:09:30.160 --> 00:09:31.200]  盡量背
[00:09:31.200 --> 00:09:34.160]  因為這些經文是相當寶貴
[00:09:34.160 --> 00:09:37.840]  背了它對你自己的內心也有很大的福氣
[00:09:37.840 --> 00:09:40.800]  我們既恩信清義
[00:09:41.360 --> 00:09:44.320]  就藉著我們的主耶穌基督
[00:09:44.320 --> 00:09:46.800]  得與神相和
[00:09:46.800 --> 00:09:48.800]  我們又藉著他
[00:09:48.800 --> 00:09:50.960]  恩信得進入
[00:09:50.960 --> 00:09:52.720]  得進入就是第二個福氣
[00:09:52.720 --> 00:09:57.120]  得進入現在所站的這恩典中
[00:09:57.120 --> 00:10:00.080]  現在的站在恩典
[00:10:00.080 --> 00:10:02.400]  而且這個得以進入
[00:10:02.400 --> 00:10:06.720]  是由一個過去式一直延伸到現在的
[00:10:06.720 --> 00:10:09.280]  就是說一個信主的人
[00:10:09.280 --> 00:10:11.600]  與神一個隔絕
[00:10:11.600 --> 00:10:15.040]  進入到現在在恩典裡面
[00:10:15.040 --> 00:10:16.080]  還有這個字
[00:10:16.080 --> 00:10:17.280]  等一下我會說一點
[00:10:17.280 --> 00:10:19.360]  有些解經家就說這個字
[00:10:19.360 --> 00:10:21.200]  是一些臣子
[00:10:21.200 --> 00:10:24.880]  進見皇帝的那個字
[00:10:24.880 --> 00:10:27.520]  就是入宮面聖的意思
[00:10:27.520 --> 00:10:28.960]  如果我們中國人就明白了
[00:10:28.960 --> 00:10:31.440]  看很多宮廷的劇
[00:10:31.440 --> 00:10:33.200]  什麼時候入宮面聖呢?
[00:10:33.200 --> 00:10:35.440]  就是進入這個字
[00:10:35.440 --> 00:10:38.000]  當時希利文會用這個字
[00:10:38.000 --> 00:10:42.320]  告訴我們現在我們站在恩典中
[00:10:42.320 --> 00:10:45.760]  當然就是在神同在的福氣
[00:10:45.760 --> 00:10:46.800]  叫做恩典
[00:10:46.800 --> 00:10:48.960]  並且歡歡喜喜
[00:10:48.960 --> 00:10:52.400]  歡歡喜喜中文就翻譯不了這個意思
[00:10:52.400 --> 00:10:56.320]  應該加上歡歡喜喜的誇耀
[00:10:56.320 --> 00:10:58.000]  這個盼望
[00:10:58.000 --> 00:10:59.440]  所以你看到英文
[00:10:59.440 --> 00:11:04.240]  是Rejoice和Bose兩者合在一起的希利文
[00:11:04.240 --> 00:11:07.040]  所以是歡歡喜喜的盼望
[00:11:07.040 --> 00:11:10.080]  其實應該是歡歡喜喜的誇耀
[00:11:10.080 --> 00:11:11.360]  誇耀是誇耀
[00:11:11.360 --> 00:11:13.120]  就是誇口這個字
[00:11:13.120 --> 00:11:15.760]  所以等一下我們會說第二節
[00:11:15.760 --> 00:11:19.040]  誇口原來在保羅的書上說了很多
[00:11:19.040 --> 00:11:21.920]  似乎唯一這裡
[00:11:21.920 --> 00:11:24.160]  是很正面的叫我們要誇口
[00:11:24.160 --> 00:11:28.400]  誇口我們現在在這個盼望裡面
[00:11:28.400 --> 00:11:29.440]  什麼盼望呢?
[00:11:29.440 --> 00:11:31.920]  就是神的榮耀
[00:11:31.920 --> 00:11:33.360]  神的榮耀
[00:11:33.360 --> 00:11:35.840]  第八章又會再詳細說了
[00:11:35.840 --> 00:11:37.920]  所以你可以想象到
[00:11:37.920 --> 00:11:40.800]  原先我們是虧缺神的榮耀
[00:11:40.800 --> 00:11:42.480]  原先第一章說
[00:11:42.480 --> 00:11:45.200]  我們是在神的憤怒之下
[00:11:45.200 --> 00:11:51.520]  而且我們與神的榮耀有很大的虧欠
[00:11:51.520 --> 00:11:53.840]  但是現在我們基督徒
[00:11:53.840 --> 00:11:56.240]  因為我們站在這個恩典裡面
[00:11:56.240 --> 00:11:57.680]  我們可以誇耀
[00:11:57.680 --> 00:11:59.200]  我們可以誇口
[00:11:59.200 --> 00:12:00.880]  誇耀就變成很正面
[00:12:00.880 --> 00:12:03.120]  我們可以很誇口
[00:12:03.120 --> 00:12:06.000]  我們有一個日子
[00:12:06.000 --> 00:12:10.320]  就是盼望神的榮耀的彰顯
[00:12:10.320 --> 00:12:12.560]  第三節
[00:12:12.560 --> 00:12:13.920]  不僅如此
[00:12:13.920 --> 00:12:16.320]  就是在患難當中
[00:12:16.320 --> 00:12:19.200]  也是歡歡喜喜的誇耀
[00:12:19.200 --> 00:12:22.080]  原來可以在患難裡面
[00:12:22.080 --> 00:12:24.240]  向患難誇聖
[00:12:24.240 --> 00:12:27.760]  這些是中文的不同翻譯
[00:12:27.760 --> 00:12:30.320]  其實都是誇口這個字
[00:12:30.320 --> 00:12:32.880]  我們可以在患難裡面
[00:12:32.880 --> 00:12:34.160]  誇聖
[00:12:34.160 --> 00:12:35.680]  為什麼呢?
[00:12:35.680 --> 00:12:38.880]  因為知道患難生忍耐
[00:12:38.880 --> 00:12:40.880]  忍耐生老練
[00:12:40.880 --> 00:12:42.880]  老練生盼望
[00:12:42.880 --> 00:12:45.520]  盼望不至於羞恥
[00:12:45.520 --> 00:12:46.800]  所以第四個
[00:12:46.800 --> 00:12:48.320]  就是在患難裡面
[00:12:48.320 --> 00:12:52.720]  我們基督徒有一個很大的力量
[00:12:52.720 --> 00:12:54.720]  就是基督徒才有
[00:12:54.720 --> 00:12:57.120]  所以我們就要操練這些
[00:12:57.120 --> 00:12:59.120]  保羅告訴我們我們要操練
[00:12:59.120 --> 00:13:02.160]  為什麼我們可以歡歡喜喜地誇耀
[00:13:02.160 --> 00:13:04.640]  患難也打不倒我們
[00:13:04.640 --> 00:13:08.320]  因為知道患難就生出忍耐
[00:13:08.320 --> 00:13:11.760]  忍耐又會帶來更加有一種歷練
[00:13:11.760 --> 00:13:13.600]  老練
[00:13:13.600 --> 00:13:15.920]  英文也是experience
[00:13:15.920 --> 00:13:17.200]  就是有經驗
[00:13:17.200 --> 00:13:19.200]  不會很陌生
[00:13:19.200 --> 00:13:21.440]  老練生盼望
[00:13:21.440 --> 00:13:25.040]  又是回到原來一個很大
[00:13:25.040 --> 00:13:27.040]  似乎絕望的基督徒
[00:13:27.040 --> 00:13:28.640]  因為患難
[00:13:28.640 --> 00:13:29.920]  似乎絕望的
[00:13:29.920 --> 00:13:35.040]  但是原來患難會使我們生出更加真確的盼望
[00:13:35.040 --> 00:13:39.680]  更加是屬於我們在患難裡面的人
[00:13:39.680 --> 00:13:42.160]  才會有的盼望
[00:13:42.160 --> 00:13:44.720]  你可以想像得到
[00:13:44.720 --> 00:13:49.520]  所以我們基督徒為什麼不需要懼怕苦難呢?
[00:13:49.520 --> 00:13:52.000]  因為當然沒有人會求苦難的
[00:13:52.000 --> 00:13:54.160]  但是在苦難裡面
[00:13:54.160 --> 00:13:58.480]  原來終極會使我們有更加真確的盼望
[00:13:58.480 --> 00:14:00.880]  這個就是保羅告訴我們
[00:14:00.880 --> 00:14:04.160]  第五節說盼望不至於羞恥
[00:14:04.160 --> 00:14:09.840]  為什麼我們可以不需要有一種這樣的慚愧
[00:14:09.840 --> 00:14:13.920]  有一種這樣的羞恥帶來的可能是痛苦、絕望
[00:14:13.920 --> 00:14:15.360]  為什麼不需要呢?
[00:14:15.360 --> 00:14:18.320]  接著就是第五個福氣
[00:14:18.320 --> 00:14:20.880]  就是充滿了神的愛
[00:14:20.880 --> 00:14:22.960]  那怎麼來得著呢?
[00:14:22.960 --> 00:14:25.520]  因為賜給我們的聖靈
[00:14:25.520 --> 00:14:29.440]  將神的愛囂貫在我們心裡
[00:14:29.440 --> 00:14:35.120]  就是說我們常常有活水供應
[00:14:35.120 --> 00:14:40.560]  而這個活水就是神的愛囂貫在我們的心裡
[00:14:40.560 --> 00:14:43.440]  所以是在心靈裡面的
[00:14:43.440 --> 00:14:46.000]  不斷有活水的囂貫
[00:14:46.000 --> 00:14:49.120]  就是神的愛來囂貫
[00:14:49.120 --> 00:14:53.520]  這個囂貫讓我們在患難裡面
[00:14:53.520 --> 00:14:57.280]  不至於羞愧、羞恥、絕望
[00:14:57.280 --> 00:15:00.320]  這些全部都是福氣
[00:15:00.320 --> 00:15:02.800]  你想想連保羅也說了
[00:15:02.800 --> 00:15:06.320]  連患難都不會打倒一個基督徒
[00:15:06.320 --> 00:15:11.440]  一個在神的恩典裡面復和的基督徒
[00:15:11.440 --> 00:15:12.880]  這樣的時候
[00:15:12.880 --> 00:15:18.400]  就是說沒有東西可以讓我們產生一種悲氣神
[00:15:18.400 --> 00:15:20.560]  在恩典裡面的基督徒
[00:15:20.560 --> 00:15:23.440]  所以在恩典裡面去享受
[00:15:23.440 --> 00:15:27.680]  在教會與神相交的恩賜的運用
[00:15:27.680 --> 00:15:30.160]  才是真正的福事
[00:15:30.160 --> 00:15:32.480]  如果我們回來想演戲
[00:15:32.480 --> 00:15:33.840]  想做一些事情
[00:15:33.840 --> 00:15:35.840]  很快就會被人打沉
[00:15:35.840 --> 00:15:38.000]  別人對你的閒言閒語
[00:15:38.000 --> 00:15:40.080]  對你的諸多挑剔
[00:15:40.080 --> 00:15:42.160]  對你做的事情
[00:15:42.160 --> 00:15:44.480]  你用良心別人當作狗吠
[00:15:44.480 --> 00:15:46.400]  很快就會被人打沉
[00:15:46.400 --> 00:15:50.000]  因為你想回來在教會裡面做你想做的事情
[00:15:50.000 --> 00:15:55.760]  但是如果我們在這六方面能夠有滿足
[00:15:55.760 --> 00:15:59.680]  我們在這份愛的包圍下
[00:15:59.680 --> 00:16:01.520]  神同在的平安
[00:16:01.520 --> 00:16:03.520]  在我們的心靈裡面
[00:16:03.520 --> 00:16:06.960]  這樣的基督徒慢慢去運用恩賜
[00:16:06.960 --> 00:16:09.440]  你的恩賜就會祝福很多人
[00:16:09.440 --> 00:16:13.040]  因為你很知道自己都是無愛的人
[00:16:13.040 --> 00:16:16.560]  所以很多時候你看到一些人做一下
[00:16:16.560 --> 00:16:18.080]  突然間他會全低下
[00:16:18.080 --> 00:16:20.640]  原因可能就是他忘記了
[00:16:20.640 --> 00:16:24.640]  其實在恩典裡面去用恩賜服侍
[00:16:24.640 --> 00:16:28.000]  所以兩者是不能夠分割的
[00:16:28.000 --> 00:16:30.400]  而且如果沒有了前者
[00:16:30.400 --> 00:16:34.560]  今天我們說的這十一節的六個大的方向
[00:16:34.560 --> 00:16:37.200]  一個生命的那種豐滿
[00:16:37.200 --> 00:16:40.240]  而我們只是回來以為做一下事情
[00:16:40.240 --> 00:16:42.720]  演一下戲來用恩賜
[00:16:42.720 --> 00:16:44.800]  那就很慘了
[00:16:44.800 --> 00:16:49.200]  你那個付出帶來的收穫
[00:16:49.200 --> 00:16:52.080]  往往就是令到我們很挫敗的
[00:16:52.080 --> 00:16:53.760]  很不開心的
[00:16:53.760 --> 00:16:56.000]  甚至乎再嚴重一點
[00:16:56.000 --> 00:16:57.680]  連神都生氣了
[00:16:57.680 --> 00:17:00.240]  為什麼你的教會的人會這樣?
[00:17:00.240 --> 00:17:02.720]  那麼就連神都不要了
[00:17:02.720 --> 00:17:04.080]  就不回教會
[00:17:04.080 --> 00:17:06.560]  這樣是一個很可惜的
[00:17:06.560 --> 00:17:08.480]  出發點是很好
[00:17:08.480 --> 00:17:10.080]  但是忘記了
[00:17:10.080 --> 00:17:13.440]  我們就在神同在的恩典底下
[00:17:13.440 --> 00:17:15.280]  去服侍其他人
[00:17:15.280 --> 00:17:17.200]  還有多和少
[00:17:17.200 --> 00:17:20.080]  那個量是顯出還是隱藏
[00:17:20.080 --> 00:17:21.680]  這些反而不重要
[00:17:21.680 --> 00:17:24.320]  這些是神的安排
[00:17:24.320 --> 00:17:26.240]  最後的就是第六節
[00:17:26.240 --> 00:17:29.520]  「盼望不至於羞恥
[00:17:29.520 --> 00:17:32.080]  因為所恃給我們的聖靈
[00:17:32.080 --> 00:17:35.200]  將神的愛囂貫在我們的心裡」
[00:17:35.200 --> 00:17:36.960]  其實應該去到第十一節
[00:17:36.960 --> 00:17:43.760]  才是最終極和好的那份以神為樂
[00:17:43.760 --> 00:17:46.560]  接著保羅就講解一下
[00:17:46.560 --> 00:17:50.160]  這麼大的福氣怎麼運作
[00:17:50.160 --> 00:17:51.040]  第六節
[00:17:51.040 --> 00:17:53.440]  「因我們還軟弱的時候
[00:17:53.440 --> 00:17:56.000]  基督就按鎖定的日期
[00:17:56.000 --> 00:17:57.440]  為罪人死
[00:17:57.440 --> 00:18:00.000]  為義人死是少有的」
[00:18:00.000 --> 00:18:01.120]  因為你是義人
[00:18:01.120 --> 00:18:02.400]  為什麼為你死呢?
[00:18:02.400 --> 00:18:03.440]  為仁人死
[00:18:03.440 --> 00:18:04.560]  為了好的
[00:18:04.560 --> 00:18:07.680]  很有善、有人義的人死呢?
[00:18:07.680 --> 00:18:08.880]  或者有時候會的
[00:18:08.880 --> 00:18:11.920]  但是第八節
[00:18:11.920 --> 00:18:15.520]  「唯有基督在我們還作罪人的時候
[00:18:15.520 --> 00:18:16.800]  為我們死
[00:18:16.800 --> 00:18:18.800]  神的愛就在此
[00:18:18.800 --> 00:18:20.240]  向我們顯明了
[00:18:20.240 --> 00:18:22.240]  還是做罪人的時候
[00:18:22.240 --> 00:18:24.160]  就已經為我們死了」
[00:18:24.160 --> 00:18:30.000]  所以這一份才是神的真正偉大的神聖的愛
[00:18:30.000 --> 00:18:34.000]  明知而故意去死
[00:18:34.000 --> 00:18:35.520]  就是神的愛
[00:18:35.520 --> 00:18:42.160]  明知我們是敵對背叛和藐視神的人
[00:18:42.160 --> 00:18:43.920]  已經為我們死
[00:18:43.920 --> 00:18:47.200]  這真是一份很大的奇妙的愛
[00:18:47.200 --> 00:18:49.120]  第九節
[00:18:49.120 --> 00:18:52.800]  「現在我們既靠著他的血清怡」
[00:18:52.800 --> 00:18:54.320]  再一次講耶穌基督
[00:18:54.320 --> 00:18:57.840]  這位聖子為我們流血
[00:18:57.840 --> 00:18:59.600]  使得我們得到清怡
[00:18:59.600 --> 00:19:03.360]  「更要藉著他免去神的憤怒」
[00:19:03.360 --> 00:19:07.200]  因為這就是和好的描述
[00:19:07.200 --> 00:19:10.640]  第十節
[00:19:10.640 --> 00:19:13.040]  「因為我們作仇敵的時候
[00:19:13.040 --> 00:19:16.560]  且藉著神兒子的死
[00:19:16.560 --> 00:19:18.560]  得與神和好
[00:19:18.560 --> 00:19:20.000]  既以和好
[00:19:20.000 --> 00:19:21.920]  就更要因他的生」
[00:19:21.920 --> 00:19:23.200]  就是耶穌的復活
[00:19:23.200 --> 00:19:24.400]  來得救
[00:19:24.400 --> 00:19:25.760]  「不但如此
[00:19:25.760 --> 00:19:28.400]  我們既藉著我主耶穌基督
[00:19:28.400 --> 00:19:30.160]  得與神和好
[00:19:30.160 --> 00:19:33.200]  也就藉著他以神為樂」
[00:19:33.200 --> 00:19:37.360]  不是以神為一個取笑的對象
[00:19:37.360 --> 00:19:39.040]  以神為樂就是
[00:19:39.040 --> 00:19:43.440]  你想起與神的這種這麼甜蜜的
[00:19:43.440 --> 00:19:46.960]  在耶穌的愛的救恩裏面的交往
[00:19:46.960 --> 00:19:49.360]  帶來的就是我們想起神
[00:19:49.360 --> 00:19:51.120]  我們不會覺得陌生了
[00:19:51.120 --> 00:19:53.360]  我們會覺得很開心
