
[00:00:00.000 --> 00:00:02.000]  各位政士晚安
[00:02:37.560 --> 00:02:38.840]  他可以講很多東西
[00:02:38.840 --> 00:02:40.960]  他說我現在回去天父身邊
[00:02:40.960 --> 00:02:42.560]  預備地方又可以
[00:02:42.560 --> 00:02:47.920]  我可以說上去我預備好我會再來
[00:02:47.920 --> 00:02:50.360]  又或者是我已經勝過死亡
[00:02:50.360 --> 00:02:51.840]  你們以後不用再怕死亡
[00:02:51.840 --> 00:02:54.320]  他可以講很多東西
[00:02:54.320 --> 00:02:55.320]  他不講其他東西
[00:02:55.320 --> 00:02:56.760]  就是講我將權柄
[00:02:56.760 --> 00:03:00.080]  即天上地下的權柄已經賜給我
[00:03:00.080 --> 00:03:02.520]  然後他吩咐門徒要去
[00:03:02.520 --> 00:03:04.600]  這兩樣東西一定有關係
[00:03:04.600 --> 00:03:06.240]  為甚麼他要講權柄
[00:03:06.240 --> 00:03:09.360]  就是說其實你們將來要做的事
[00:03:09.360 --> 00:03:10.520]  你們要傳福音
[00:03:10.520 --> 00:03:12.040]  你們要去到的地方
[00:03:12.040 --> 00:03:13.880]  是需要有權柄的
[00:03:13.880 --> 00:03:17.560]  你需要藉著耶穌基督的權柄去做
[00:03:17.560 --> 00:03:19.080]  他們說去傳福音
[00:03:19.080 --> 00:03:23.000]  去傳福音就是使萬民作上帝的門徒
[00:03:23.000 --> 00:03:26.920]  作上帝的門徒就是加入天國
[00:03:26.920 --> 00:03:29.520]  用現在的講法
[00:03:29.520 --> 00:03:31.800]  即是你要入籍
[00:03:31.800 --> 00:03:34.280]  你要拿一張天國的綠卡
[00:03:34.280 --> 00:03:37.880]  你要由這個角度去到另一個角度
[00:03:37.880 --> 00:03:40.320]  叫那些人過來參加天國
[00:03:40.320 --> 00:03:42.680]  來加入我們天國
[00:03:42.680 --> 00:03:44.400]  你想一下這個舉動
[00:03:44.400 --> 00:03:46.640]  對於當時的人來說
[00:03:46.640 --> 00:03:49.360]  是一個非常之大的挑戰
[00:03:49.360 --> 00:03:51.400]  或者是對於一個政權來說
[00:03:51.400 --> 00:03:53.640]  是非常之敏感的字眼
[00:03:53.640 --> 00:03:55.040]  我想大家現在都明白
[00:03:55.040 --> 00:03:57.880]  有時說一些敏感的字眼
[00:03:57.880 --> 00:04:00.600]  是很容易挑動一個政權的神經
[00:04:00.600 --> 00:04:02.440]  然後就會打壓他們
[00:04:02.440 --> 00:04:05.200]  所以在這個情況下
[00:04:05.200 --> 00:04:07.760]  門徒是真的需要權柄的
[00:04:07.760 --> 00:04:10.880]  天上地下所有的權柄
[00:04:10.880 --> 00:04:13.040]  都在耶穌基督身上
[00:04:13.040 --> 00:04:16.040]  因此你有權去到和政權說
[00:04:16.040 --> 00:04:20.080]  這一班人是屬於耶穌基督
[00:04:20.080 --> 00:04:21.080]  這一班人
[00:04:21.080 --> 00:04:23.720]  耶穌基督呼召他們出來
[00:04:23.720 --> 00:04:25.280]  成為教會
[00:04:25.280 --> 00:04:27.360]  教會的定義是甚麼?
[00:04:27.360 --> 00:04:30.520]  又是浸你班有教
[00:04:30.520 --> 00:04:33.040]  被呼召出來的群體
[00:04:33.040 --> 00:04:34.720]  即是被甚麼呼召?
[00:04:34.720 --> 00:04:36.200]  當然是被上帝呼召
[00:04:36.200 --> 00:04:37.360]  在哪裡出來呢?
[00:04:37.360 --> 00:04:39.200]  在眾人裏面出來
[00:04:39.200 --> 00:04:40.600]  成為一個新的國度
[00:04:40.600 --> 00:04:42.080]  這個就是天國
[00:04:42.080 --> 00:04:43.880]  所以他們真的要權柄的
[00:04:43.880 --> 00:04:45.000]  沒有權怎麼做?
[00:04:45.000 --> 00:04:46.360]  你這班人
[00:04:46.360 --> 00:04:48.480]  走來我國家裏面搗亂
[00:04:48.480 --> 00:04:51.200]  經常聚在一起吃飯
[00:04:51.200 --> 00:04:52.080]  那些錢是哪裡來的?
[00:04:52.080 --> 00:04:53.560]  外國勢力?
[00:04:53.560 --> 00:04:56.680]  經常聚在一起又說吃人肉喝人血
[00:04:56.680 --> 00:04:58.800]  甚麼吃人肉?
[00:04:58.800 --> 00:05:00.960]  耶穌基督的肉
[00:05:00.960 --> 00:05:02.440]  甚麼喝人血?
[00:05:02.440 --> 00:05:03.960]  喝耶穌基督的血
[00:05:03.960 --> 00:05:05.360]  真的,在歷史上
[00:05:05.360 --> 00:05:06.800]  人們就是這樣認為的
[00:05:06.800 --> 00:05:08.040]  這班人都不知道在做甚麼
[00:05:08.040 --> 00:05:09.480]  信的那個
[00:05:09.480 --> 00:05:11.480]  被人釘死了
[00:05:11.480 --> 00:05:13.280]  現在還說他升天了
[00:05:13.280 --> 00:05:15.560]  說是神,其實屍體都不知道去了哪裡
[00:05:15.560 --> 00:05:17.480]  然後整班人經常聚在一起
[00:05:17.480 --> 00:05:19.880]  做一些古古怪怪的事
[00:05:19.880 --> 00:05:21.960]  很多人是這樣去打壓教會
[00:05:21.960 --> 00:05:24.320]  打壓當時的基督徒
[00:05:24.320 --> 00:05:27.360]  他們真的需要權柄
[00:05:27.360 --> 00:05:30.200]  耶穌基督的權柄是保證了門徒
[00:05:30.200 --> 00:05:33.400]  你在地上做的事的合法性
[00:05:33.400 --> 00:05:37.280]  因為上帝已經將權柄交給了耶穌基督
[00:05:37.280 --> 00:05:42.400]  你有權去將屬於上帝的群體呼召出來
[00:05:42.400 --> 00:05:47.240]  其實統治者很流行做一些打壓的動作
[00:05:47.240 --> 00:05:48.400]  你有看聖經的話
[00:05:48.400 --> 00:05:50.400]  當時耶穌出生的時候
[00:05:50.400 --> 00:05:52.120]  希臘王就是這樣打壓的
[00:05:52.120 --> 00:05:55.360]  凡兩歲以下的嬰兒都要怎樣?
[00:05:55.360 --> 00:05:56.360]  殺了
[00:05:56.360 --> 00:05:58.680]  因為他恐懼耶穌基督的來到
[00:05:58.680 --> 00:06:01.840]  是會影響他的權力
[00:06:01.840 --> 00:06:05.240]  他認為耶穌基督來到要作猶太人的王
[00:06:05.240 --> 00:06:06.600]  聽到猶太人的王
[00:06:06.600 --> 00:06:08.920]  生來作猶太人的王這幾個字
[00:06:08.920 --> 00:06:11.200]  就已經觸動了神經
[00:06:11.200 --> 00:06:12.920]  打壓是很正常的
[00:06:12.920 --> 00:06:15.280]  耶穌其實是怎樣死的?
[00:06:15.280 --> 00:06:16.280]  釘十字架,是不是?
[00:06:16.280 --> 00:06:17.880]  每個人都知道
[00:06:17.880 --> 00:06:19.880]  為什麼要釘十字架?
[00:06:19.880 --> 00:06:21.560]  我們一想就是
[00:06:21.560 --> 00:06:22.720]  上帝的安排
[00:06:22.720 --> 00:06:25.800]  耶穌基督要死在十字架上救贖我們
[00:06:25.800 --> 00:06:27.480]  是,這個絕對是真的
[00:06:27.480 --> 00:06:31.080]  祂要死在十字架上救贖我們的罪
[00:06:31.080 --> 00:06:34.160]  但是為什麼會死在十字架上呢?
[00:06:34.160 --> 00:06:36.120]  因為祂經常在聖殿裏面
[00:06:36.120 --> 00:06:39.000]  在會堂裏面去教導人
[00:06:39.000 --> 00:06:44.280]  挑戰民事、法利、賽仁、祭司他們的權益
[00:06:44.280 --> 00:06:45.960]  你們這些人聽了耶穌的說話
[00:06:45.960 --> 00:06:47.800]  就不用聽我的說話了
[00:06:47.800 --> 00:06:49.960]  現在誰才是祭司?
[00:06:49.960 --> 00:06:52.120]  現在誰才是民事?
[00:06:52.120 --> 00:06:56.120]  你們聽這個木匠的兒子的說話
[00:06:56.120 --> 00:06:57.960]  觸動了神經
[00:06:57.960 --> 00:07:00.320]  因此,誣告他
[00:07:00.320 --> 00:07:01.640]  拉了他去比拉多
[00:07:01.640 --> 00:07:03.280]  然後釘死了
[00:07:03.280 --> 00:07:06.520]  你不要忽略了這一部分
[00:07:06.520 --> 00:07:09.840]  耶穌基督是在挑戰一些政權
[00:07:09.840 --> 00:07:14.480]  導致祂被人釘死
[00:07:14.480 --> 00:07:18.000]  我們今天去到今時今日
[00:07:18.000 --> 00:07:23.640]  其實我們是一個福音非常可以傳遞的社會
[00:07:23.640 --> 00:07:26.120]  香港暫時都沒有打壓
[00:07:26.120 --> 00:07:28.480]  暫時你可以去公開傳福音
[00:07:28.480 --> 00:07:30.680]  你天天都見到在地鐵站那裏
[00:07:30.680 --> 00:07:34.040]  有一些人去派單張
[00:07:34.040 --> 00:07:36.320]  雖然那些是異端邪教
[00:07:36.320 --> 00:07:38.480]  但是你都不能不欣賞他們
[00:07:38.480 --> 00:07:39.880]  經常都站在那裏派單張
[00:07:39.880 --> 00:07:41.760]  又沒有人搞他們
[00:07:41.760 --> 00:07:43.400]  香港還是宗教自由的
[00:07:43.400 --> 00:07:45.880]  法輪功還可以大大的橫額放在那裏
[00:07:45.880 --> 00:07:48.640]  去宣揚他們的宗教
[00:07:48.640 --> 00:07:50.840]  香港還是很宗教自由
[00:07:50.840 --> 00:07:54.520]  但是會不會有一天我們失去這個宗教自由呢?
[00:07:54.520 --> 00:07:57.320]  事實上在很多地方
[00:07:57.320 --> 00:07:59.240]  信仰是被打壓的
[00:07:59.240 --> 00:08:02.000]  你一出生就已經被賦予了一個信仰
[00:08:02.000 --> 00:08:03.800]  你是不可以改的
[00:08:03.800 --> 00:08:05.560]  如果你改信其他東西
[00:08:05.560 --> 00:08:09.360]  你是要付上生命的代價
[00:08:09.360 --> 00:08:11.360]  在我們很近的地方
[00:08:11.360 --> 00:08:14.200]  很多教會的十字架被人拆了下來
[00:08:14.200 --> 00:08:16.680]  在我們很近的地方
[00:08:16.680 --> 00:08:19.280]  未成年的人是不可以進教堂的
[00:08:19.280 --> 00:08:22.000]  某些職業的人都不可以進教堂
[00:08:22.000 --> 00:08:25.400]  在教會裏面的人亦都不可以出外面傳福音
[00:08:25.400 --> 00:08:28.120]  慢慢可能我們都要受到這個打壓
[00:08:28.120 --> 00:08:33.080]  在這個時候這個經文對我們來說很寶貴
[00:08:33.080 --> 00:08:37.840]  天上地下的權定是屬於耶穌基督
[00:08:37.840 --> 00:08:39.200]  你不可以不傳福音
[00:08:39.200 --> 00:08:42.160]  你有權去傳
[00:08:42.160 --> 00:08:44.160]  你有權柄去傳福音的
[00:08:44.160 --> 00:08:45.760]  你是合法的
[00:08:45.760 --> 00:08:47.360]  你不要去說犯法了
[00:08:47.360 --> 00:08:48.680]  犯法不要傳福音了
[00:08:48.680 --> 00:08:50.000]  行不行?
[00:08:50.000 --> 00:08:51.520]  不行的
[00:08:51.520 --> 00:08:54.400]  你知道其實我們所受的教育就是
[00:08:54.400 --> 00:08:55.960]  法律是很高的地位
[00:08:55.960 --> 00:08:57.880]  犯法的事就不能做了
[00:08:57.880 --> 00:09:01.120]  萬一有一天傳福音都變成犯法的時候
[00:09:01.120 --> 00:09:03.600]  我們就要思考這個問題
[00:09:03.600 --> 00:09:06.040]  當然我提醒大家
[00:09:06.040 --> 00:09:08.040]  你有權柄去傳道
[00:09:08.040 --> 00:09:09.320]  放膽去傳道
[00:09:09.320 --> 00:09:13.080]  但是上帝賜給你的生命都是寶貴的
[00:09:13.080 --> 00:09:17.440]  不要亂去一些不能夠傳道的地方傳道
[00:09:17.440 --> 00:09:19.840]  我都聽過有一些情況就是
[00:09:19.840 --> 00:09:23.720]  有人拆了兩個宣教士去穆斯林國家
[00:09:23.720 --> 00:09:26.040]  他們做不夠功課
[00:09:26.040 --> 00:09:27.840]  不知道那裏的文化
[00:09:27.840 --> 00:09:31.240]  去到穆斯林國家就站在街上派單張
[00:09:31.240 --> 00:09:36.280]  那兩位宣教士第二天就回到天家那裏了
[00:09:36.280 --> 00:09:37.920]  現實的
[00:09:37.920 --> 00:09:39.960]  上帝賜給我的生命很寶貴
[00:09:39.960 --> 00:09:41.400]  雖然你可以放膽去傳
[00:09:41.400 --> 00:09:43.080]  但是都要有智慧去傳
[00:09:43.080 --> 00:09:45.120]  不過在這裏我依然勉勵大家
[00:09:45.120 --> 00:09:47.680]  在還有宗教自由
[00:09:47.680 --> 00:09:49.760]  還有很自由的時間
[00:09:49.760 --> 00:09:51.680]  你要竭力去傳福音
[00:09:51.680 --> 00:09:53.360]  你要努力去傳福音
[00:09:53.360 --> 00:09:55.800]  如果當有一天我們受到打壓
[00:09:55.800 --> 00:09:57.800]  我們不能夠自由去傳福音的時候
[00:09:57.800 --> 00:09:59.800]  可不可以就這樣算數不傳呢?
[00:09:59.800 --> 00:10:01.800]  我的名字就叫做「唔傳道」
[00:10:01.800 --> 00:10:04.000]  但是你們不可以不傳道的
[00:10:04.000 --> 00:10:06.000]  傳道是一定要的
[00:10:06.000 --> 00:10:09.600]  我講這個位置沒有人笑的
[00:10:09.600 --> 00:10:11.120]  可能太沉重了
[00:10:11.120 --> 00:10:12.240]  講這個訊息
[00:10:12.240 --> 00:10:15.160]  第十九節講甚麼呢?
[00:10:15.160 --> 00:10:18.120]  「所以你們要去,使萬民作我的門徒
[00:10:18.120 --> 00:10:21.360]  奉父子聖靈的名給他們施洗。」
[00:10:21.360 --> 00:10:24.200]  這一節的重點就是你們要去
[00:10:24.200 --> 00:10:26.200]  去是一個命令的語氣
[00:10:26.200 --> 00:10:28.200]  命令即是怎樣?
[00:10:28.200 --> 00:10:30.200]  不做是不行的
[00:10:30.200 --> 00:10:32.200]  不可以不做的
[00:10:32.200 --> 00:10:35.200]  不做是一種對抗
[00:10:35.200 --> 00:10:38.000]  我有個兒子,我兒子七歲
[00:10:38.000 --> 00:10:39.600]  有時候我跟他說話的時候
[00:10:39.600 --> 00:10:41.920]  他分不清楚是命令還是說笑的時候
[00:10:41.920 --> 00:10:44.200]  我就會用一個很嚴厲的語氣
[00:10:44.200 --> 00:10:47.200]  還有用我的雙眼睜大看著他
[00:10:47.200 --> 00:10:49.200]  然後他就知道這是命令
[00:10:49.200 --> 00:10:50.200]  命令又怎樣?
[00:10:50.200 --> 00:10:51.200]  不可以不做
[00:10:51.200 --> 00:10:53.600]  然後死死地氣都要去做
[00:10:53.600 --> 00:10:55.200]  這是命令
[00:10:55.200 --> 00:10:57.200]  我們每一個基督徒都要做
[00:10:57.200 --> 00:11:01.600]  「門徒」這兩個字可能有少少混淆
[00:11:01.600 --> 00:11:03.600]  到底甚麼叫門徒?
[00:11:03.600 --> 00:11:06.600]  是不是那十二個才叫門徒?
[00:11:06.600 --> 00:11:08.600]  十二使徒才算門徒?
[00:11:08.600 --> 00:11:10.200]  還是有一些特別的要求
[00:11:10.200 --> 00:11:12.200]  譬如要上門訓小組
[00:11:12.200 --> 00:11:14.200]  要去老泉報名上門訓
[00:11:14.200 --> 00:11:16.200]  然後受他訓練一輪
[00:11:16.200 --> 00:11:18.200]  你才叫門徒,是不是呢?
[00:11:18.200 --> 00:11:19.200]  不是的
[00:11:19.200 --> 00:11:23.200]  其實門徒即是耶穌基督的跟隨者
[00:11:23.200 --> 00:11:26.200]  其實不單止耶穌收門徒
[00:11:26.200 --> 00:11:28.200]  你看聖經,約翰也有收門徒的
[00:11:28.200 --> 00:11:32.200]  約翰有兩個門徒還過當了在耶穌那裡
[00:11:32.200 --> 00:11:33.800]  門徒就是跟隨者
[00:11:33.800 --> 00:11:37.200]  耶穌基督的門徒就是耶穌基督的跟隨者
[00:11:37.200 --> 00:11:39.200]  這不就是基督徒了
[00:11:39.200 --> 00:11:42.200]  所以其實我們每一個人都是門徒
[00:11:42.200 --> 00:11:44.200]  耶穌的吩咐
[00:11:44.200 --> 00:11:46.200]  要去使人作門徒
[00:11:46.200 --> 00:11:48.200]  你們的門徒去使人作門徒
[00:11:48.200 --> 00:11:49.800]  他變成門徒之後怎樣?
[00:11:49.800 --> 00:11:51.800]  他不就又要使人作門徒了
[00:11:51.800 --> 00:11:53.800]  門徒生門徒,門徒生門徒
[00:11:53.800 --> 00:11:55.800]  這是一個生生不息的循環
[00:11:55.800 --> 00:11:57.800]  我們不斷地循環
[00:11:57.800 --> 00:12:00.800]  才能夠有一代一代的信徒出現
[00:12:00.800 --> 00:12:01.800]  今天,二千年了
[00:12:01.800 --> 00:12:03.800]  你才坐在這裡的
[00:12:03.800 --> 00:12:05.800]  解釋門徒的定義很簡單
[00:12:05.800 --> 00:12:08.800]  不過怎樣才算作門徒呢?
[00:12:08.800 --> 00:12:10.800]  作門徒是甚麼呢?
[00:12:10.800 --> 00:12:11.800]  怎樣做法呢?
[00:12:11.800 --> 00:12:13.800]  耶穌都不在了,我怎樣跟呢?
[00:12:13.800 --> 00:12:15.800]  我有甚麼可以跟呢?
[00:12:15.800 --> 00:12:17.800]  跟從他的教訓
[00:12:17.800 --> 00:12:19.800]  所以耶穌也說
[00:12:19.800 --> 00:12:22.800]  「奉父子聖靈的名給他們施洗
[00:12:22.800 --> 00:12:26.800]  凡我所吩咐你們的都教訓他們遵守」
[00:12:26.800 --> 00:12:29.800]  如果按這個定義去看門徒
[00:12:29.800 --> 00:12:31.800]  起碼有兩件事要做的
[00:12:31.800 --> 00:12:33.800]  第一,就是要受洗
[00:12:33.800 --> 00:12:36.800]  第二,就是遵守耶穌基督的教導
[00:12:36.800 --> 00:12:38.800]  首先洗禮
[00:12:38.800 --> 00:12:43.800]  洗禮就是象徵和耶穌基督同死同復活
[00:12:43.800 --> 00:12:47.800]  洗禮加入教會,我形容就好像結婚一樣
[00:12:47.800 --> 00:12:50.800]  結婚是甚麼呢?結婚就是在眾人面前
[00:12:50.800 --> 00:12:55.800]  眾人面前,兩個人承諾對方的關係
[00:12:55.800 --> 00:12:59.800]  以後不可以有第三方介入在這個婚姻裡面
[00:12:59.800 --> 00:13:00.800]  是不是?
[00:13:00.800 --> 00:13:03.800]  即是不可以有小三、小四那些
[00:13:03.800 --> 00:13:06.800]  兩個人結合,不可以有其他東西介入
[00:13:06.800 --> 00:13:11.800]  洗禮就是人和上帝之間的結合
[00:13:11.800 --> 00:13:14.800]  其他的假神偶像
[00:13:14.800 --> 00:13:20.800]  或者其他所敬拜的東西都不可以介入神和人中間
[00:13:20.800 --> 00:13:24.800]  事實上聖經裡面很多時候都用新郎和新婦
[00:13:24.800 --> 00:13:27.800]  去形容神和教會的關係
[00:13:27.800 --> 00:13:29.800]  洗禮就是在眾人面前見證
[00:13:29.800 --> 00:13:32.800]  這個人歸入耶穌基督
[00:13:32.800 --> 00:13:34.800]  不再被其他東西去引誘
[00:13:34.800 --> 00:13:36.800]  不可以被其他東西介入
[00:13:36.800 --> 00:13:42.800]  所以洗禮其實並不是一個信仰的終點
[00:13:42.800 --> 00:13:44.800]  並不是一個信仰的終點
[00:13:44.800 --> 00:13:47.800]  而是你信徒生命的第一站
[00:13:47.800 --> 00:13:52.800]  但很有趣的,有時候弟兄姊妹上完洗禮班之後就不見了
[00:13:52.800 --> 00:13:54.800]  洗完禮之後不見了
[00:13:54.800 --> 00:13:58.800]  即是他不知道是否覺得洗完禮就回家休息
[00:13:58.800 --> 00:14:00.800]  這樣都有的
[00:14:00.800 --> 00:14:05.800]  但其實洗禮只不過是你人生信仰基督徒生命的一個起點
[00:14:05.800 --> 00:14:07.800]  好像結婚一樣
[00:14:07.800 --> 00:14:09.800]  即是你是不是結婚之後
[00:14:09.800 --> 00:14:10.800]  結婚前什麼都可以
[00:14:10.800 --> 00:14:12.800]  結婚之後什麼都不可以
[00:14:12.800 --> 00:14:14.800]  叫你洗碗你又不肯洗
[00:14:14.800 --> 00:14:15.800]  叫你洗衣服你又不洗
[00:14:15.800 --> 00:14:17.800]  叫你拖地你都推衣服推地
[00:14:17.800 --> 00:14:18.800]  是不是這樣
[00:14:18.800 --> 00:14:20.800]  結婚周年以前拍拖的時候
[00:14:20.800 --> 00:14:23.800]  拍拖周年紀念日那麼大束花
[00:14:23.800 --> 00:14:25.800]  結婚之後還叫老婆煮飯
[00:14:25.800 --> 00:14:27.800]  不出去吃了,貴了
[00:14:27.800 --> 00:14:30.800]  是不是這樣?不是的
[00:14:30.800 --> 00:14:34.800]  結婚是要繼續維繫那個關係
[00:14:34.800 --> 00:14:36.800]  要培養,要昇華
[00:14:36.800 --> 00:14:38.800]  要繼續上去
[00:14:38.800 --> 00:14:40.800]  其實同樣都是
[00:14:40.800 --> 00:14:42.800]  你作門徒
[00:14:42.800 --> 00:14:44.800]  你洗禮之後不是完事
[00:14:44.800 --> 00:14:46.800]  而是你開始你基督徒的生命
[00:14:46.800 --> 00:14:50.800]  你是要繼續一步一步提升層次
[00:14:50.800 --> 00:14:52.800]  你要去到,一路去到哪裡呢
[00:14:52.800 --> 00:14:54.800]  去到世界末日的可以說
[00:14:54.800 --> 00:14:56.800]  做門徒做到你死那一天
[00:14:56.800 --> 00:14:58.800]  做門徒是沒有退休的
[00:14:58.800 --> 00:15:00.800]  即是不說我們打份工有退休
[00:15:00.800 --> 00:15:02.800]  做門徒沒有退休
[00:15:02.800 --> 00:15:04.800]  你不會到了65歲你就不是基督徒
[00:15:04.800 --> 00:15:06.800]  不是到了65歲你不回教會
[00:15:06.800 --> 00:15:09.800]  你作門徒是做到你死那一天
[00:15:09.800 --> 00:15:13.800]  那麼做門徒是不是很困難呢
[00:15:13.800 --> 00:15:16.800]  還有除了洗禮之後
[00:15:16.800 --> 00:15:18.800]  要遵守基督的吩咐
[00:15:18.800 --> 00:15:20.800]  遵守基督的吩咐這件事
[00:15:20.800 --> 00:15:22.800]  其實又是很難的
[00:15:22.800 --> 00:15:25.800]  我舉幾個例子
[00:15:25.800 --> 00:15:27.800]  同樣是馬太科音的經文
[00:15:27.800 --> 00:15:29.800]  在登山補訓那裏說
[00:15:29.800 --> 00:15:32.800]  耶穌說在祭壇上見祭物的時候
[00:15:32.800 --> 00:15:34.800]  若想起有弟兄對你懷恨
[00:15:34.800 --> 00:15:36.800]  就要把祭物留在壇前
[00:15:36.800 --> 00:15:38.800]  先去跟弟兄和好
[00:15:38.800 --> 00:15:40.800]  然後來獻祭物
[00:15:40.800 --> 00:15:42.800]  現代的說法是
[00:15:42.800 --> 00:15:44.800]  你上崇拜的時候
[00:15:44.800 --> 00:15:46.800]  你想起還有一個弟兄跟你懷恨
[00:15:46.800 --> 00:15:48.800]  他還在生我的氣
[00:15:48.800 --> 00:15:50.800]  好,扔下所有東西就去找他和好
[00:15:50.800 --> 00:15:53.800]  和好才回來這個祭壇前獻祭物
[00:15:53.800 --> 00:15:55.800]  難不難
[00:15:55.800 --> 00:15:57.800]  挺難的
[00:15:57.800 --> 00:15:59.800]  說真的在教會裏面叫完交
[00:15:59.800 --> 00:16:01.800]  見到不坐口坐面都算是這樣
[00:16:01.800 --> 00:16:03.800]  見到你還會打聲招呼
[00:16:03.800 --> 00:16:05.800]  現在還在同一個禮堂
[00:16:05.800 --> 00:16:07.800]  其實都難
[00:16:07.800 --> 00:16:09.800]  耶穌說別人打你右邊
[00:16:09.800 --> 00:16:11.800]  連左邊都給他打
[00:16:11.800 --> 00:16:13.800]  被人打完右邊
[00:16:13.800 --> 00:16:15.800]  我不還手都算是這樣
[00:16:15.800 --> 00:16:17.800]  給左邊也打?很難的
[00:16:17.800 --> 00:16:21.800]  耶穌有很多教訓其實很難做
[00:16:21.800 --> 00:16:23.800]  坦白說我們作傳道的
[00:16:23.800 --> 00:16:25.800]  其實都覺得很難做
[00:16:25.800 --> 00:16:27.800]  我們一生的功課
[00:16:27.800 --> 00:16:29.800]  我們不敢誇口
[00:16:29.800 --> 00:16:31.800]  我們已經得著
[00:16:31.800 --> 00:16:33.800]  我所說作門徒做到死那一日
[00:16:33.800 --> 00:16:35.800]  我們都還有東西要學習
