
[00:00:00.000 --> 00:00:03.400]  我從北角帶來向大家的問安
[00:02:38.800 --> 00:02:41.200]  這幾個朋友和若白的辯論
[00:02:41.200 --> 00:02:42.400]  車輪戰的樣子
[00:02:42.400 --> 00:02:43.800]  裡面很多說話道理
[00:02:43.800 --> 00:02:45.600]  此是而非
[00:02:45.600 --> 00:02:48.200]  旁白在這個位置要停一停大家
[00:02:48.200 --> 00:02:50.200]  要打破一個沉默
[00:02:50.200 --> 00:02:53.600]  好好引導當時聽這本書的神的子民
[00:02:53.600 --> 00:02:56.000]  引導今天我們讀這本書的人
[00:02:56.600 --> 00:02:59.200]  回到正軌上再去看
[00:02:59.200 --> 00:03:00.800]  再去看
[00:03:00.800 --> 00:03:03.800]  所以今天我們讀若白的二十八章
[00:03:03.800 --> 00:03:06.200]  我們一起去思想我們自己的人生
[00:03:06.200 --> 00:03:10.000]  到底智慧在哪裡
[00:03:10.000 --> 00:03:13.200]  願意這首與別不同的詩歌
[00:03:13.200 --> 00:03:16.200]  一起校正我們的心態
[00:03:16.200 --> 00:03:18.200]  讓我們找回一個動力
[00:03:18.200 --> 00:03:21.400]  回到我們生命信仰裡面一個很基本
[00:03:21.400 --> 00:03:24.800]  我們怎樣面對我們所讀的聖經的態度
[00:03:25.600 --> 00:03:26.800]  我們就一起祈禱教託
[00:03:26.800 --> 00:03:29.200]  天主上願意祢的話語
[00:03:29.200 --> 00:03:31.400]  讓我們心靈有振奮
[00:03:31.400 --> 00:03:34.000]  願意祢的靈在我們裡面
[00:03:34.000 --> 00:03:36.000]  指教我們當明白的話
[00:03:36.000 --> 00:03:37.200]  多謝祢
[00:03:37.200 --> 00:03:38.600]  祈禱是奉主耶穌基督
[00:03:38.600 --> 00:03:39.600]  得聖名自祈求
[00:03:39.600 --> 00:03:40.600]  阿們
[00:03:40.600 --> 00:03:43.200]  大概很快就說
[00:03:43.200 --> 00:03:44.600]  牧師我知道了
[00:03:44.600 --> 00:03:47.200]  一讀經文大約都知道你想說什麼
[00:03:47.200 --> 00:03:49.400]  人生的智慧在神那裡
[00:03:49.400 --> 00:03:51.600]  要認識多點上帝
[00:03:51.600 --> 00:03:53.600]  記得翻主的學
[00:03:53.600 --> 00:03:55.200]  記得讀經靈修
[00:03:55.200 --> 00:03:56.000]  敬畏主
[00:03:56.000 --> 00:03:57.200]  不要做壞事
[00:03:57.200 --> 00:03:59.000]  那我們就得著人生的智慧了
[00:03:59.000 --> 00:04:01.200]  對
[00:04:01.200 --> 00:04:04.400]  不過我們在這裡再看多一點
[00:04:04.400 --> 00:04:06.200]  再看多一點
[00:04:06.200 --> 00:04:09.000]  既然這件事這麼巧這麼重要
[00:04:09.000 --> 00:04:12.200]  為什麼我們不是很熱衷地做
[00:04:12.200 --> 00:04:14.000]  第二
[00:04:14.000 --> 00:04:16.400]  什麼叫做敬畏主
[00:04:16.400 --> 00:04:18.000]  遠離邪惡
[00:04:18.000 --> 00:04:19.800]  第三
[00:04:19.800 --> 00:04:21.400]  聖經這裡所說的智慧
[00:04:21.400 --> 00:04:24.200]  對於經歷一個連續的苦難的信徒
[00:04:25.200 --> 00:04:26.600]  那個用處在哪裡
[00:04:26.600 --> 00:04:31.600]  我們今天就透過《約伯記》這個28章
[00:04:31.600 --> 00:04:33.800]  一起去找人生的洞見
[00:04:33.800 --> 00:04:35.800]  要找寶藏
[00:04:35.800 --> 00:04:38.400]  藏寶圖就十分重要了
[00:04:38.400 --> 00:04:40.000]  我不知道你小時候
[00:04:40.000 --> 00:04:42.000]  我小時候是看《鮮巴力點記》的
[00:04:42.000 --> 00:04:44.200]  拿著地圖就去尋寶了
[00:04:44.200 --> 00:04:47.400]  是呀找寶藏
[00:04:47.400 --> 00:04:48.400]  要有藏寶圖
[00:04:48.400 --> 00:04:50.600]  要知道那個地方在哪裡
[00:04:50.600 --> 00:04:52.400]  然後你才找到對的人
[00:04:53.000 --> 00:04:54.200]  找到那樣的東西
[00:04:54.200 --> 00:04:57.800]  《約伯記》28章三個地方提過
[00:04:57.800 --> 00:04:59.400]  原文提過地方
[00:04:59.400 --> 00:05:01.600]  同一個字而已
[00:05:01.600 --> 00:05:03.000]  第一節那裡說
[00:05:03.000 --> 00:05:04.600]  今只有惹念的地方
[00:05:04.600 --> 00:05:06.400]  然後12節
[00:05:06.400 --> 00:05:07.800]  聰明之地
[00:05:07.800 --> 00:05:09.600]  聰明的地方在哪裡
[00:05:09.600 --> 00:05:11.400]  23節
[00:05:11.400 --> 00:05:13.400]  智慧的所在
[00:05:13.400 --> 00:05:15.400]  其實原文都是所在的地方
[00:05:15.400 --> 00:05:17.200]  中文未必能夠翻譯出來
[00:05:17.200 --> 00:05:20.000]  三個地方指向
[00:05:20.000 --> 00:05:21.600]  我們今天要掘的寶藏
[00:05:22.200 --> 00:05:23.800]  這個藏寶圖帶我們去找
[00:05:23.800 --> 00:05:25.800]  很重要的這件事
[00:05:25.800 --> 00:05:28.400]  第一段我們剛才看
[00:05:28.400 --> 00:05:29.400]  告訴我們
[00:05:29.400 --> 00:05:32.400]  其實我們人都真的OK的
[00:05:32.400 --> 00:05:33.200]  不是一開始就說
[00:05:33.200 --> 00:05:34.400]  人很不濟
[00:05:34.400 --> 00:05:35.000]  墮落
[00:05:35.000 --> 00:05:35.600]  人有罪
[00:05:35.600 --> 00:05:37.800]  這裡說人的智能很高
[00:05:37.800 --> 00:05:39.800]  你看看第三第四節
[00:05:39.800 --> 00:05:42.200]  不如我們一起讀第三節
[00:05:42.200 --> 00:05:42.800]  預備起
[00:05:42.800 --> 00:05:46.200]  人探求黑暗的盡頭
[00:05:46.200 --> 00:05:49.400]  查明在陰暗中的石礦
[00:05:49.400 --> 00:05:51.400]  直到極處
[00:05:52.200 --> 00:05:54.400]  第四節說在無人居住之處
[00:05:54.400 --> 00:05:55.800]  足跡罕至之地
[00:05:55.800 --> 00:05:57.200]  開坑探礦
[00:05:57.200 --> 00:05:59.200]  他們與人遠離
[00:05:59.200 --> 00:06:01.400]  原在坑中搖來搖去
[00:06:01.400 --> 00:06:05.000]  這裡是二三千年前的人的寫照
[00:06:05.000 --> 00:06:06.400]  他們當時已經懂得將
[00:06:06.400 --> 00:06:08.600]  地裡的山裡的
[00:06:08.600 --> 00:06:11.200]  很遙遠的天涯海角
[00:06:11.200 --> 00:06:12.200]  沒有人居住的地方
[00:06:12.200 --> 00:06:13.600]  那些貴金屬
[00:06:13.600 --> 00:06:15.000]  這裡有說
[00:06:15.000 --> 00:06:16.400]  其實經文繼續說
[00:06:16.400 --> 00:06:18.600]  銀啊金啊鐵啊銅啊藍寶石啊
[00:06:18.600 --> 00:06:21.600]  各樣各樣的珍寶挖出來
[00:06:21.600 --> 00:06:24.400]  這些是當時人視為至寶來的
[00:06:24.400 --> 00:06:25.600]  很有價值的
[00:06:25.600 --> 00:06:27.600]  最近的新聞
[00:06:27.600 --> 00:06:28.800]  我不知道你有沒有看到
[00:06:28.800 --> 00:06:30.000]  說
[00:06:30.000 --> 00:06:32.400]  有些科學家開始拿月球
[00:06:32.400 --> 00:06:34.000]  拿回來的那些泥土
[00:06:34.000 --> 00:06:36.000]  去種植
[00:06:36.000 --> 00:06:37.400]  為什麼
[00:06:37.400 --> 00:06:38.600]  他們要試一下
[00:06:38.600 --> 00:06:40.600]  月球的泥是不是種到一些植物
[00:06:40.600 --> 00:06:43.000]  然後如果是成功的話
[00:06:43.000 --> 00:06:45.000]  就預備在月球上面
[00:06:45.000 --> 00:06:46.400]  將來建一個基地
[00:06:46.400 --> 00:06:48.000]  那就
[00:06:48.000 --> 00:06:51.000]  以至他們可以再去遠一點的地方
[00:06:51.000 --> 00:06:53.000]  不用每次都由地球出發
[00:06:53.000 --> 00:06:54.400]  在月球出發會方便一點
[00:06:54.400 --> 00:06:55.000]  近一點
[00:06:55.000 --> 00:06:56.000]  便利一點
[00:06:56.000 --> 00:06:57.000]  預備去哪裡
[00:06:57.000 --> 00:06:58.000]  去火星
[00:06:58.000 --> 00:07:00.000]  那去火星做什麼呢
[00:07:00.000 --> 00:07:03.000]  那就不是找火星人了
[00:07:03.000 --> 00:07:06.000]  火星原來有很多的
[00:07:06.000 --> 00:07:08.000]  很貴的貴重的金屬
[00:07:08.000 --> 00:07:09.000]  稀土
[00:07:09.000 --> 00:07:12.000]  地球現在欠稀土
[00:07:12.000 --> 00:07:14.000]  稀土是什麼呢
[00:07:14.000 --> 00:07:15.000]  就是你弄你手機那些
[00:07:15.000 --> 00:07:17.000]  那些的晶片
[00:07:17.000 --> 00:07:19.000]  很重要的一些物品
[00:07:19.000 --> 00:07:21.000]  所有的電腦都要用稀土
[00:07:21.000 --> 00:07:23.000]  去提煉一些的礦物
[00:07:23.000 --> 00:07:24.000]  誰擁有稀土
[00:07:24.000 --> 00:07:26.000]  就擁有現在世界很多的資源
[00:07:26.000 --> 00:07:28.000]  但是大家各人去爭了
[00:07:28.000 --> 00:07:29.000]  不夠了
[00:07:29.000 --> 00:07:31.000]  於是要去更遠的地方
[00:07:31.000 --> 00:07:32.000]  去火星
[00:07:32.000 --> 00:07:34.000]  希望可以掘到這些重要的
[00:07:34.000 --> 00:07:36.000]  礦物和戰略資源
[00:07:36.000 --> 00:07:39.000]  經文特異顯出人類的與眾不同
[00:07:39.000 --> 00:07:43.000]  他以當時很厲害的動物來比較
[00:07:43.000 --> 00:07:45.000]  第七節那裡說到飼鳥和老鷹
[00:07:45.000 --> 00:07:46.000]  這些你都知道的了
[00:07:46.000 --> 00:07:47.000]  小朋友都明白
[00:07:47.000 --> 00:07:49.000]  天空的霸主
[00:07:49.000 --> 00:07:50.000]  飛鳥的霸主
[00:07:50.000 --> 00:07:52.000]  而他們的視力
[00:07:52.000 --> 00:07:53.000]  這裡說的是看東西
[00:07:53.000 --> 00:07:56.000]  他們的視力是動物裡面最頂尖的
[00:07:56.000 --> 00:07:57.000]  不過
[00:07:57.000 --> 00:07:59.000]  他們都看不透
[00:07:59.000 --> 00:08:01.000]  人類要去的地方
[00:08:01.000 --> 00:08:04.000]  地上最厲害的猛獸獅子
[00:08:04.000 --> 00:08:05.000]  王者
[00:08:05.000 --> 00:08:07.000]  勇猛
[00:08:07.000 --> 00:08:09.000]  沒有什麼地方他們不敢去的
[00:08:09.000 --> 00:08:10.000]  即使是這樣
[00:08:10.000 --> 00:08:12.000]  都有些他們未能夠踏足
[00:08:12.000 --> 00:08:15.000]  人類將要去的地方
[00:08:15.000 --> 00:08:17.000]  當然今天我們更加明白
[00:08:17.000 --> 00:08:19.000]  他們不可能上太空
[00:08:19.000 --> 00:08:21.000]  人很厲害
[00:08:21.000 --> 00:08:22.000]  是不是
[00:08:22.000 --> 00:08:23.000]  在這些背景
[00:08:23.000 --> 00:08:24.000]  在這些河谷底
[00:08:24.000 --> 00:08:25.000]  甚至水底下的地方
[00:08:25.000 --> 00:08:28.000]  人只要能夠建造水壩
[00:08:28.000 --> 00:08:29.000]  其實經文繼續說下去
[00:08:29.000 --> 00:08:30.000]  截斷水源
[00:08:30.000 --> 00:08:32.000]  就會露出那個河底
[00:08:32.000 --> 00:08:33.000]  水底
[00:08:33.000 --> 00:08:35.000]  他就可以挖到那些寶物
[00:08:35.000 --> 00:08:37.000]  總之這個大地有什麼寶藏
[00:08:37.000 --> 00:08:39.000]  人類就用盡一切的
[00:08:39.000 --> 00:08:41.000]  財智、技術、力量、資源
[00:08:41.000 --> 00:08:43.000]  找到為止
[00:08:44.000 --> 00:08:45.000]  其實你明白的
[00:08:45.000 --> 00:08:48.000]  當你覺得一件事很有價值
[00:08:48.000 --> 00:08:50.000]  你很重視它的時候
[00:08:50.000 --> 00:08:53.000]  你是會排除萬難地去做的
[00:08:53.000 --> 00:08:58.000]  我和小朋友都很喜歡看太空的科學節目
[00:08:58.000 --> 00:09:00.000]  其中一個片段是說到
[00:09:00.000 --> 00:09:02.000]  一個無人太空探測器
[00:09:02.000 --> 00:09:04.000]  他叫做卡西尼號
[00:09:04.000 --> 00:09:06.000]  他在地球出發經過七年之後
[00:09:06.000 --> 00:09:08.000]  去到很遠的土星
[00:09:08.000 --> 00:09:12.000]  然後這個探測器就圍繞土星
[00:09:12.000 --> 00:09:14.000]  在這裡運行十幾年
[00:09:14.000 --> 00:09:17.000]  期間不斷不斷每天去收集
[00:09:17.000 --> 00:09:20.000]  不同的資料、數據
[00:09:20.000 --> 00:09:22.000]  然後拍了很多照片
[00:09:22.000 --> 00:09:24.000]  就經過很遠的路途
[00:09:24.000 --> 00:09:26.000]  傳送回來地球
[00:09:26.000 --> 00:09:29.000]  這個卡西尼所傳送回來的數據
[00:09:29.000 --> 00:09:32.000]  讓人類揭開土星那個環
[00:09:32.000 --> 00:09:34.000]  那麼漂亮的光環的秘密
[00:09:34.000 --> 00:09:35.000]  是什麼來的
[00:09:35.000 --> 00:09:37.000]  它可以存在多久
[00:09:37.000 --> 00:09:39.000]  科學家甚至可以很準確推論到
[00:09:39.000 --> 00:09:42.000]  這個光環還可以存在一億年
[00:09:42.000 --> 00:09:45.000]  不過科學節目裡有一幕
[00:09:45.000 --> 00:09:48.000]  是說一個女科學家
[00:09:48.000 --> 00:09:51.000]  她說她每天最緊張的事
[00:09:51.000 --> 00:09:54.000]  每天一回到基地裡最緊張的事
[00:09:54.000 --> 00:09:57.000]  就是立刻去檢查這個無人機
[00:09:57.000 --> 00:09:59.000]  送回來的資料
[00:09:59.000 --> 00:10:01.000]  看看電腦、看看那個機
[00:10:01.000 --> 00:10:03.000]  有沒有印出什麼東西
[00:10:03.000 --> 00:10:05.000]  然後就檢查這個卡西尼號的數據
[00:10:05.000 --> 00:10:08.000]  那些機器的健康數據
[00:10:08.000 --> 00:10:10.000]  是不是運作良好
[00:10:10.000 --> 00:10:13.000]  那些訊號接收是不是沒有受阻隔
[00:10:13.000 --> 00:10:16.000]  傳送回來的資料有沒有亂碼
[00:10:16.000 --> 00:10:19.000]  她說這些事很重要
[00:10:19.000 --> 00:10:22.000]  她形容自己好像這個無人探測器的媽媽
[00:10:22.000 --> 00:10:27.000]  每天就是為了這部飛行器去掛心、操心、留心
[00:10:27.000 --> 00:10:29.000]  當中我相信你們有媽媽的
[00:10:29.000 --> 00:10:31.000]  你怎樣為孩子操心
[00:10:31.000 --> 00:10:34.000]  這個女科學家就是這樣去掛心
[00:10:34.000 --> 00:10:37.000]  那個很遠在土星的太空探測器
[00:10:37.000 --> 00:10:40.000]  當人重視一件事的時候
[00:10:40.000 --> 00:10:46.000]  是會掛心、留心、操心和賞心的
[00:10:46.000 --> 00:10:49.000]  是會排除萬難這樣去做的
[00:10:49.000 --> 00:10:53.000]  我們都知道神的話語很重要
[00:10:53.000 --> 00:10:55.000]  既然是這樣
[00:10:55.000 --> 00:10:58.000]  為什麼我們不是想知道更多
[00:10:58.000 --> 00:11:01.000]  不是在我們很忙碌的人生裡
[00:11:01.000 --> 00:11:04.000]  怎樣都找些時間去學去問去
[00:11:04.000 --> 00:11:06.000]  找出其中的奧秘呢
[00:11:06.000 --> 00:11:11.000]  若白記的師哥繼續去形容給我們聽
[00:11:11.000 --> 00:11:15.000]  他以採礦、煉金、煉鐵、煉銅當時最高的科技
[00:11:15.000 --> 00:11:17.000]  如果今天寫若白記的話
[00:11:17.000 --> 00:11:19.000]  大概就是講太空科技、軍事科技
[00:11:19.000 --> 00:11:21.000]  我們的互聯網科技
[00:11:21.000 --> 00:11:25.000]  他表達人類的文明那種科技的發展
[00:11:25.000 --> 00:11:27.000]  人類的智能超卓
[00:11:27.000 --> 00:11:31.000]  今天我們的建築物已經可以穿越雲頂了
[00:11:31.000 --> 00:11:35.000]  我來到這裡就看到大家景色優美
[00:11:35.000 --> 00:11:37.000]  全部都是平房
[00:11:37.000 --> 00:11:40.000]  我曾經在將軍澳住過
[00:11:40.000 --> 00:11:42.000]  住50樓那麼高
[00:11:42.000 --> 00:11:45.000]  住50樓高有什麼好處呢
[00:11:45.000 --> 00:11:48.000]  差不多就是因為將軍澳很濕
[00:11:48.000 --> 00:11:51.000]  到了春天的時候就一片雲霧
[00:11:51.000 --> 00:11:53.000]  但是我就稍稍地因為我高
[00:11:53.000 --> 00:11:56.000]  就在雲霧的上面
[00:11:56.000 --> 00:12:00.000]  感覺到人類的建築就是這麼厲害
[00:12:00.000 --> 00:12:04.000]  雲上太陽那樣經常見到
[00:12:04.000 --> 00:12:08.000]  是啊,我們人類的智能科技就是這麼高卓
[00:12:08.000 --> 00:12:10.000]  但是我們的
[00:12:10.000 --> 00:12:13.000]  即使我們知識增長
[00:12:13.000 --> 00:12:17.000]  我們對生命的洞見是不是更有
[00:12:17.000 --> 00:12:19.000]  insight,有更加洞見
[00:12:19.000 --> 00:12:21.000]  是不是對人生更加知道
[00:12:21.000 --> 00:12:24.000]  哪些是可為,哪些是不可為
[00:12:24.000 --> 00:12:26.000]  是不是這樣
[00:12:26.000 --> 00:12:29.000]  其實你打開你的手機,你上IG
[00:12:29.000 --> 00:12:31.000]  你上Facebook
[00:12:31.000 --> 00:12:33.000]  你上任何的討論區
[00:12:33.000 --> 00:12:34.000]  看YouTube
[00:12:34.000 --> 00:12:36.000]  你見到的
[00:12:36.000 --> 00:12:39.000]  是美善,智慧,德行
[00:12:39.000 --> 00:12:43.000]  還是更多的惡俗,愚蠢和邪人
[00:12:43.000 --> 00:12:47.000]  頂姐妹有時候我們覺得
[00:12:47.000 --> 00:12:49.000]  神的話語很重要
[00:12:49.000 --> 00:12:51.000]  不過有時候真的挺悶
[00:12:51.000 --> 00:12:54.000]  會不會因為其實我們心底裡覺得
[00:12:54.000 --> 00:12:56.000]  這個世上有更多的東西值得我們花時間
[00:12:56.000 --> 00:12:58.000]  更加實際
[00:12:58.000 --> 00:13:01.000]  值得我們去不斷追尋去探索
[00:13:01.000 --> 00:13:03.000]  去得到
[00:13:03.000 --> 00:13:06.000]  就好像我們當中在座的弟兄
[00:13:06.000 --> 00:13:08.000]  不知道你是不是和我一樣
[00:13:08.000 --> 00:13:10.000]  很喜歡科技玩意
[00:13:10.000 --> 00:13:12.000]  很喜歡音樂音響
[00:13:12.000 --> 00:13:15.000]  又或者很喜歡機械汽車
[00:13:15.000 --> 00:13:20.000]  總不知道現在有消費券就開始新行
[00:13:20.000 --> 00:13:22.000]  就想買東西
[00:13:22.000 --> 00:13:24.000]  於是怎樣?找很多資料看
[00:13:24.000 --> 00:13:26.000]  不斷上網找
[00:13:26.000 --> 00:13:28.000]  你知道的,一找就找幾個小時
[00:13:28.000 --> 00:13:30.000]  一看就每天都在看
[00:13:30.000 --> 00:13:32.000]  為什麼?因為覺得那些東西
[00:13:32.000 --> 00:13:34.000]  很想得到,很重要
[00:13:34.000 --> 00:13:36.000]  很喜歡,很寶貴
[00:13:36.000 --> 00:13:38.000]  於是我就
[00:13:38.000 --> 00:13:40.000]  賞心、操心、留心
[00:13:40.000 --> 00:13:42.000]  花時間
[00:13:42.000 --> 00:13:44.000]  在這些事情上
[00:13:44.000 --> 00:13:48.000]  聖經呢?
[00:13:48.000 --> 00:13:50.000]  關於神的事呢?
[00:13:50.000 --> 00:13:52.000]  約伯記28章提醒我們
[00:13:52.000 --> 00:13:55.000]  是有科技、人類智能裡面
[00:13:55.000 --> 00:13:57.000]  讓我們看到
[00:13:57.000 --> 00:13:59.000]  我們的世界很吸引
[00:13:59.000 --> 00:14:03.000]  但裡面你是找不到
[00:14:03.000 --> 00:14:05.000]  真正人生的意識
[00:14:05.000 --> 00:14:08.000]  你找不到真正的智慧
[00:14:08.000 --> 00:14:11.000]  約伯記
[00:14:11.000 --> 00:14:13.000]  帶我們去想,那在哪裡找?
[00:14:13.000 --> 00:14:17.000]  第二段,十二節
[00:14:17.000 --> 00:14:19.000]  我又請你跟螢幕一起讀,預備起
[00:14:19.000 --> 00:14:23.000]  然而智慧在何處可尋
[00:14:23.000 --> 00:14:26.000]  聰明之地在哪裡呢?
[00:14:26.000 --> 00:14:28.000]  聖經裡面所說的智慧
[00:14:28.000 --> 00:14:30.000]  就不是智慧
[00:14:30.000 --> 00:14:32.000]  不是在說經驗
[00:14:32.000 --> 00:14:34.000]  不是說我們頭腦積累的知識
[00:14:34.000 --> 00:14:36.000]  也不是說那些才智
[00:14:36.000 --> 00:14:39.000]  有另一個譯本
[00:14:39.000 --> 00:14:41.000]  將第二句頭兩個字
[00:14:41.000 --> 00:14:44.000]  聰明,譯為明智
[00:14:44.000 --> 00:14:48.000]  明智,就是Understanding
[00:14:48.000 --> 00:14:51.000]  Insight
[00:14:51.000 --> 00:14:54.000]  對事物有透徹的領悟
[00:14:54.000 --> 00:14:57.000]  這個是洞見,這個是明智
[00:14:57.000 --> 00:15:00.000]  人類無疑有很高的智能
[00:15:00.000 --> 00:15:03.000]  但未必對人生有洞見
[00:15:03.000 --> 00:15:05.000]  早五六年
[00:15:05.000 --> 00:15:07.000]  香港有一個流行的詞
[00:15:07.000 --> 00:15:10.000]  高分、低能
[00:15:10.000 --> 00:15:13.000]  大概你明白了
[00:15:13.000 --> 00:15:15.000]  是哦
[00:15:15.000 --> 00:15:17.000]  我們發展到今天
[00:15:17.000 --> 00:15:20.000]  人類有互聯網更加厲害
[00:15:21.000 --> 00:15:23.000]  即使是這樣
[00:15:23.000 --> 00:15:25.000]  是否真的對人生有洞見呢?
[00:15:25.000 --> 00:15:28.000]  對生命看得透呢?
[00:15:28.000 --> 00:15:32.000]  十三節上半那裡說
[00:15:32.000 --> 00:15:35.000]  聖經裡面所說的智慧的價值
[00:15:35.000 --> 00:15:37.000]  人不知道
[00:15:37.000 --> 00:15:40.000]  是因為不知道所以不去找
[00:15:40.000 --> 00:15:42.000]  不想去找
[00:15:42.000 --> 00:15:44.000]  當有一天真的知道了
[00:15:44.000 --> 00:15:46.000]  知道極為重要了
[00:15:46.000 --> 00:15:49.000]  於是就用他一生所積累的財富、知識、技術
[00:15:49.000 --> 00:15:52.000]  希望盡一切去換
[00:15:52.000 --> 00:15:55.000]  十五至十九節告訴我們
[00:15:55.000 --> 00:15:57.000]  拿光所有的寶物去換
[00:15:57.000 --> 00:15:58.000]  都換不到
[00:15:58.000 --> 00:16:00.000]  因為那種價值
[00:16:00.000 --> 00:16:01.000]  是無法比較
[00:16:01.000 --> 00:16:04.000]  是買不到這種智慧的
[00:16:04.000 --> 00:16:07.000]  我們所有的都不能換
[00:16:07.000 --> 00:16:12.000]  我不知道這是否我們在疫情裡面的寫照
[00:16:12.000 --> 00:16:15.000]  有些弟兄姊妹在疫情裡面很努力
[00:16:15.000 --> 00:16:17.000]  沒有浪費時間
[00:16:17.000 --> 00:16:19.000]  網上這麼多資源
[00:16:19.000 --> 00:16:20.000]  這麼多不同的課程
[00:16:20.000 --> 00:16:22.000]  主要是學講座、講道
[00:16:22.000 --> 00:16:24.000]  拼命聽
[00:16:24.000 --> 00:16:26.000]  也都可以
[00:16:26.000 --> 00:16:29.000]  有些人真的趁這個機會去讀一些書
[00:16:29.000 --> 00:16:30.000]  去進修
[00:16:30.000 --> 00:16:33.000]  去上一些無牆課室等等
[00:16:33.000 --> 00:16:34.000]  但你慢慢發覺
[00:16:34.000 --> 00:16:38.000]  有時候即使我們以這種的做法
[00:16:38.000 --> 00:16:41.000]  用你有的金錢、時間
[00:16:41.000 --> 00:16:44.000]  在一個短時間裡面去換
