
[00:00:00.000 --> 00:00:05.000]  陳牧師是本堂的傳道人,大家都很熟悉了。
[00:03:20.000 --> 00:03:30.000]  既然講快樂,我們就想一下有些什麼事情,你做了或者你擁有了的時候,你會感到很開心的呢?
[00:03:30.000 --> 00:03:37.000]  在這一兩天有沒有?
[00:03:37.000 --> 00:03:47.000]  這幾天天氣非常的炎熱。在這麼炎熱的天氣底下,下班回到家裡,最好是怎樣呢?
[00:03:47.000 --> 00:03:51.000]  打開冰箱,拿一罐可樂出來。
[00:03:51.000 --> 00:04:03.000]  當你拿開冰箱,喝下去的時候,喝了那罐可樂之後,你會覺得整個人爽快的。
[00:04:03.000 --> 00:04:14.000]  所以告白是沒有錯的。你立即會覺得心曠神怡,萬事勝意。你會覺得整個人爽快的,很開心的。
[00:04:14.000 --> 00:04:23.000]  但是當你喝下去兩三口的時候,你會覺得開始沒有什麼味道。
[00:04:23.000 --> 00:04:30.000]  特別是當那罐可樂暖了之後,是非常的不好喝的,只有甜味。
[00:04:30.000 --> 00:04:36.000]  你會覺得剛才那些開心,一會兒就沒有了。
[00:04:36.000 --> 00:04:42.000]  還開始有些不太開心,因為罐可樂剩下的那些又不知道怎麼辦。
[00:04:42.000 --> 00:04:45.000]  這些快樂只有短暫的。
[00:04:45.000 --> 00:04:53.000]  前段時間,我印尼姐姐的手機壞了,想換手機,問我拿意見。
[00:04:53.000 --> 00:05:02.000]  我就說,總之你只要打電話,最重要是拍照,買個像素高一點的就可以了。
[00:05:02.000 --> 00:05:09.000]  但是回到教會跟人家談的時候,其他的姐妹當然是這樣說的。
[00:05:09.000 --> 00:05:17.000]  你出來工作十幾年了,你幫了家人那麼多,買個貴一點的獎給自己,很應該的。
[00:05:17.000 --> 00:05:19.000]  就買一部貴一點的。
[00:05:19.000 --> 00:05:24.000]  於是就教她,買一部iPhone最高型號的那個。
[00:05:24.000 --> 00:05:27.000]  我說你過半月工資。
[00:05:27.000 --> 00:05:31.000]  她看到我反對,不過其實我不是反對,不關我的事。
[00:05:31.000 --> 00:05:35.000]  她就哭了,哭著說我哄自己開心不行嗎?
[00:05:35.000 --> 00:05:37.000]  我說行行行,你自己決定吧。
[00:05:37.000 --> 00:05:42.000]  她到買的時候,她都打電話給我,說姑姐,好不好?
[00:05:42.000 --> 00:05:46.000]  我說我不敢幫你決定,我的意見已經說了。
[00:05:46.000 --> 00:05:50.000]  回來之後很開心,又搞搞搞,很開心。
[00:05:50.000 --> 00:05:54.000]  第四天早上,又來對實,我哭了。
[00:05:54.000 --> 00:06:01.000]  她說姑姐,我後悔,買個那麼貴的電話,其實用不著買那麼貴,
[00:06:01.000 --> 00:06:09.000]  拿其中一半錢寄回鄉下不就更好,很不開心,很後悔。
[00:06:09.000 --> 00:06:12.000]  這些開心就那麼短暫了。
[00:06:12.000 --> 00:06:15.000]  她跟著問我,你愛不愛?可不可以讓給你?
[00:06:15.000 --> 00:06:20.000]  所以如果你們想買個很高型號的電話,二手的,你們來找我。
[00:06:20.000 --> 00:06:27.000]  這些開心,是會開心的,當你擁有的時候,非常開心的。
[00:06:27.000 --> 00:06:36.000]  但接著沒多久,你就會覺得,在這段盧家芳整章的第十章,
[00:06:36.000 --> 00:06:42.000]  都是說這七十二個人出去做報道的工作。
[00:06:42.000 --> 00:06:48.000]  但在這段經文裡面,卻不斷出現歡樂喜樂這個字。
[00:06:48.000 --> 00:06:55.000]  其實我們可以從這個報道行動當中,我們看到一個快樂人生的秘訣。
[00:06:55.000 --> 00:07:02.000]  我們先看一下,這個是人,笑得很開心的那一排是牙,
[00:07:02.000 --> 00:07:07.000]  那裡有一個雙下巴,這個是天國子民。
[00:07:07.000 --> 00:07:14.000]  我們先看一下整件的事情,就是耶穌基督在地上的工作。
[00:07:14.000 --> 00:07:16.000]  我們擴闊一點去看一下。
[00:07:16.000 --> 00:07:21.000]  在耶穌基督的工作裡面,其實主要是做三件事情。
[00:07:21.000 --> 00:07:26.000]  第一件事就是教導,將真理教給百姓。
[00:07:26.000 --> 00:07:33.000]  第二件事就是宣講神的國,神的國快要臨到,你們要悔改。
[00:07:33.000 --> 00:07:35.000]  其實是在做報道的工作。
[00:07:35.000 --> 00:07:45.000]  第三件事就是到處去醫治各種疾病,其實就好像我們現在做一些關懷的工作。
[00:07:45.000 --> 00:07:52.000]  在耶穌基督做這個工作裡面,祂的起步點或者基礎在哪裡呢?
[00:07:52.000 --> 00:07:57.000]  在馬太方第九章第26節,祂這樣說:
[00:07:57.000 --> 00:08:11.000]  「當耶穌基督看見一大群人的時候,祂就起了憐憫的心,因為他們困苦無助,如同羊沒有牧人一樣。」
[00:08:11.000 --> 00:08:16.000]  耶穌看見一大群人的時候,祂就起了憐憫的心。
[00:08:16.000 --> 00:08:20.000]  通常我們看見一大群人覺得怎樣呢?
[00:08:20.000 --> 00:08:24.000]  很煩的嘛,你看這裡坐的位置就知道了,是不是?
[00:08:24.000 --> 00:08:32.000]  如果你不認識那個人,你一定會跟他隔兩三個位置的,認識的那些人都未必一定坐得那麼近的。
[00:08:32.000 --> 00:08:36.000]  為什麼?就是一般般喜歡黏在一起的。
[00:08:36.000 --> 00:08:52.000]  當你平時在中午的時候,烈日當空,你在中環,在銅鑼灣的地方,你簡直覺得厭煩到死,你很討厭的,很煩躁的。
[00:08:52.000 --> 00:08:59.000]  但是耶穌說當祂見到一群人的時候,祂就起了憐憫的心。
[00:08:59.000 --> 00:09:05.000]  為什麼呢?因為從這些人的面孔裡面,再看進去他們的心靈,
[00:09:05.000 --> 00:09:10.000]  可以看到他們的心靈的困苦和無助。
[00:09:10.000 --> 00:09:18.000]  各位姐妹,其實當我們在搭地鐵的時候,或者在銅鑼灣,中環,或者任何地方都好,
[00:09:18.000 --> 00:09:29.000]  在逛湖都好,當你有時見到人的時候,你看一下他的面容,你可以估到多少他的心境是怎樣的。
[00:09:29.000 --> 00:09:40.000]  不過不知為什麼,總是人的面孔多時都是怎樣的,是「目口目眠,無利感情」。
[00:09:40.000 --> 00:09:45.000]  我經常都形容這些的面孔是什麼?地鐵面。
[00:09:45.000 --> 00:09:52.000]  當你去地鐵,坐地鐵的時候,你就會特別見到那些人,是這樣的。
[00:09:52.000 --> 00:09:57.000]  有時跟人打招呼,「Hi」,很快就打回原狀了。
[00:09:57.000 --> 00:10:06.000]  其實就是在反映人的心靈,不過耶穌看到的就是困苦,看到人的艱難,
[00:10:06.000 --> 00:10:13.000]  看到人的無助,沒有方向,都不知道應該怎樣走。
[00:10:13.000 --> 00:10:23.000]  所以耶穌基督在接受我們開始的時候,很鑒定祂的起步點,就是因著對人的愛,
[00:10:23.000 --> 00:10:30.000]  祂憐憫人,祂不想人落在一個艱苦的人生,一個沒有方向的人生。
[00:10:30.000 --> 00:10:41.000]  然後,就開始猜險人出去了。
[00:10:41.000 --> 00:10:51.000]  在路加坊第九章,祂先猜了十二個門徒,最靠近的十二位,就出去做這個報道。
[00:10:51.000 --> 00:11:02.000]  然後到第十章的時候,就開始猜那七十二個,就是比十二個的都外圍一點。
[00:11:02.000 --> 00:11:06.000]  猜他們出去做什麼呢?
[00:11:06.000 --> 00:11:13.000]  我們在聖經裡面看到,猜他們出去就是宣講神國的事情,
[00:11:13.000 --> 00:11:20.000]  就是猜他們出去做報道的工作,宣佈天國近了,你們要悔改。
[00:11:20.000 --> 00:11:27.000]  同樣地,猜猜他們做醫治的關懷。
[00:11:27.000 --> 00:11:32.000]  七十二個人出去報道了。
[00:11:32.000 --> 00:11:41.000]  在剛剛那裡,第十章,一至十六節,就會先有門徒訓練的。
[00:11:41.000 --> 00:11:48.000]  我們教會,曾姑娘在青年人裡面也有一些門徒訓練的。
[00:11:48.000 --> 00:11:58.000]  在門徒訓練裡面,一定會先打穩他的信仰基礎,然後就會講一些報道的技巧。
[00:11:58.000 --> 00:12:03.000]  今天就講一點點這個信仰的基礎。
[00:12:03.000 --> 00:12:11.000]  他在第十章第二節就講了,他要收的莊家多,做工的人少,
[00:12:11.000 --> 00:12:18.000]  他就跟這七十二個人在那裡講,和田有很多的收成,
[00:12:18.000 --> 00:12:23.000]  不過就不是很夠人手來做事。
[00:12:23.000 --> 00:12:29.000]  大家耕過田沒有?應該還沒有耕過田吧?
[00:12:29.000 --> 00:12:37.000]  但是有時候很久不久,收到一些WhatsApp,說在加州那條路有一個伯伯種菜的,
[00:12:37.000 --> 00:12:42.000]  他說他有收成了,你們快點去光顧他買一些菜。
[00:12:42.000 --> 00:12:46.000]  有沒有收到這些WhatsApp?有些都有,快點去光顧。
[00:12:46.000 --> 00:12:49.000]  為什麼要這麼快光顧呢?
[00:12:49.000 --> 00:12:59.000]  就是因為我們所種的田,所種的米,當收成的時候,就要快點去收成。
[00:12:59.000 --> 00:13:04.000]  他不會等我們,等他一兩個月,不行的。
[00:13:04.000 --> 00:13:12.000]  當他一收成的時候,可能在那一兩個星期裡面就要全收成了。
[00:13:12.000 --> 00:13:21.000]  如果不是久了,那些菜和米就會老了,不好吃,甚至爛了就沒得吃。
[00:13:21.000 --> 00:13:33.000]  又或者突然間一場大雨的時候,就將所有的米和菜全部都淋死了,那時候就血本無歸了。
[00:13:33.000 --> 00:13:43.000]  所以說這個莊稼就已經熟了,要收的莊稼多,但是做工的人少。
[00:13:43.000 --> 00:13:54.000]  他又點出了一樣東西,就說這個莊稼和田,就好像人需要那個福音一樣,要快快去收割。
[00:13:54.000 --> 00:13:59.000]  當然這麼快去收割的時候,當然要快點找人去幫忙,
[00:13:59.000 --> 00:14:10.000]  媽媽也要背著兒子出去收割,所有小孩都不准上學,全部都要去和田幫忙。
[00:14:10.000 --> 00:14:28.000]  因為如果辛苦了半年,辛苦了大半年的東西,不立即去收的時候,可能真的什麼都沒有了,那一年就沒有足夠的食物了。
[00:14:28.000 --> 00:14:40.000]  當這麼多人需要的時候,這麼多人在這個荒的和田需要你去收割的時候,你應該怎樣?快點去收吧!
[00:14:40.000 --> 00:14:44.000]  但是耶穌在這個時間裡面這樣說,
[00:14:44.000 --> 00:14:54.000]  「所以你們要求莊稼的主差遣做工的人出去收他的莊稼。」
[00:14:54.000 --> 00:14:58.000]  耶穌不是說這麼需要的話,快點出去吧!
[00:14:58.000 --> 00:15:03.000]  而是耶穌雖然心急快點去收這個莊稼,
[00:15:03.000 --> 00:15:08.000]  但祂不是隨便叫人衝出去,而是要求人怎樣?
[00:15:08.000 --> 00:15:12.000]  先去祈禱,向誰祈禱?
[00:15:12.000 --> 00:15:25.000]  向這個莊稼的主,向這個莊稼的主人,求他看看差派哪些人,差派多少人,
[00:15:25.000 --> 00:15:34.000]  還有要差派屬於他這個和田裡面的人,來出去收這個莊稼。
[00:15:34.000 --> 00:15:39.000]  他差派這個工人,除了要屬於他自己原地裡面的人外,
[00:15:39.000 --> 00:15:45.000]  即是說要跟他有關係的,能夠跟他一起有這個同一的步伐的。
[00:15:45.000 --> 00:15:56.000]  所以我們知道,我們去做這個侍奉,做這個傳福音,做這個差遣,我們必須要從這個禱告開始。
[00:15:56.000 --> 00:16:03.000]  並且我們知道我們那個禱告的對象,是向這個莊稼的主去祈求。
[00:16:03.000 --> 00:16:08.000]  基督教的信仰是很講這個關係的。
[00:16:08.000 --> 00:16:14.000]  上帝是我們莊稼的主,即是說我們是祂的工人。
[00:16:14.000 --> 00:16:22.000]  祂有絕對的主權去安排我在祂的和田裡面去做什麼。
[00:16:22.000 --> 00:16:32.000]  祂可能安排我去做這個割禾,可能安排我去打谷,又可能安排我負責去澆水。
[00:16:32.000 --> 00:16:39.000]  我一切,我生命裡面的一切,都由祂來安排給我的。
[00:16:39.000 --> 00:16:48.000]  再深一層,從這個莊稼的主,再深一層,我們知道我們作為信徒的,是上帝的子民。
[00:16:48.000 --> 00:16:56.000]  上帝是我們這班信徒天上高的爸爸,那個關係是很密切的。
[00:16:56.000 --> 00:17:06.000]  所以既然祂是我們爸爸的時候,祂也可以引導我們整個人生的路程。
[00:17:06.000 --> 00:17:11.000]  所以在我們人生裡面,有時候有些的際遇不是很好。
[00:17:11.000 --> 00:17:15.000]  生活也都會有些阻滯,有些的痛苦。
[00:17:15.000 --> 00:17:25.000]  就算在我們的侍奉裡面,有時候沒有什麼果效,或者全福音,又會好像沒有什麼人,會有回音。
[00:17:25.000 --> 00:17:32.000]  但是我們不需要介懷,因為這一切的東西,上帝有祂絕對的主權。
[00:17:32.000 --> 00:17:39.000]  我們都不會因為在我們生命裡面有什麼阻滯,有什麼痛楚,然後我們就走了它。
[00:17:39.000 --> 00:17:45.000]  你都不是我主人,你都不給我最好的東西,不給我認為最好的東西給我。
[00:17:45.000 --> 00:17:56.000]  但是我們要堅持一件事,有天地的主,莊稼的主,成為我們生命的主人,這一件是最好的福氣。
[00:17:56.000 --> 00:18:06.000]  有這個全能的上帝,成為我們天上的爸爸,是生命裡面的一個絕對的福氣。
[00:18:06.000 --> 00:18:16.000]  在中國人間,我們自己中國人的民間信仰,用什麼來做這個,講什麼呢?
[00:18:16.000 --> 00:18:23.000]  講功利的嘛,講你漂亮的,我就走去拜你,不漂亮的就拜拜了。
[00:18:23.000 --> 00:18:31.000]  所以在九龍的王大仙,他就說明自己是有求必應的嘛,就想著這樣很多人去拜他。
[00:18:31.000 --> 00:18:36.000]  但是是不是真的有求必應呢?又不知道了。
[00:18:36.000 --> 00:18:44.000]  但是我們作為信徒的,有時候我們會經歷上帝未必隨聽我們的禱告。
[00:18:44.000 --> 00:18:58.000]  所以當我們作為青年人的,我們覺得我沒有拍拖,在教會裡面找不到結婚對象,我又沒有升職,又買不到房子,我有病又得不到醫治。
[00:18:58.000 --> 00:19:03.000]  耶穌都沒有聽我的禱告,好,我不回來了,我不再來了。
[00:19:03.000 --> 00:19:09.000]  但是當我們這樣想的時候,我們就很需要檢討我們信仰的根基。
[00:19:09.000 --> 00:19:14.000]  是不是和這個民間信仰,漂亮我就來,不漂亮我就不來呢?
[00:19:14.000 --> 00:19:25.000]  就算我們沒有結婚,我們沒有升職,我們沒有一個很好的體魄,我們沒有房子,沒有房子買到。
[00:19:25.000 --> 00:19:37.000]  但是不要緊,最重要的是在生命裡面,我們有這個全能的父上帝,成為我們的天上爸爸,千萬不要放棄這個福分。
[00:19:37.000 --> 00:19:44.000]  所以在這個門徒訓練,耶穌基督在給這七十二個人去出外報道的時候,就說明給他們聽了。
[00:19:44.000 --> 00:19:50.000]  你出去報道,可能會遇到很多的艱難,也可能未必一定有果效的。
[00:19:50.000 --> 00:19:57.000]  但是你知道你去依靠的是莊稼的主客。
[00:19:57.000 --> 00:20:03.000]  好,其他有些技巧,今天就不說了,那些技巧。
[00:20:03.000 --> 00:20:12.000]  說到這七十二個人很開心地回來,為什麼這麼開心呢?
[00:20:12.000 --> 00:20:18.000]  因為他們在侍奉的過程中,經歷了很大的果效。
[00:20:18.000 --> 00:20:26.000]  主說:「因你的名,就是鬼也服了我們。」
[00:20:26.000 --> 00:20:34.000]  這七十二個人很開心,因為原本耶穌基督差派出去的時候,就只是做兩件事,
[00:20:34.000 --> 00:20:43.000]  第一件事就是做孫廣臣的國,然後就去醫病。
[00:20:43.000 --> 00:20:48.000]  這個是耶穌基督給了他們權柄出去的。
[00:20:48.000 --> 00:20:57.000]  他們出去做的同時,竟然可以趕走鬼。
[00:20:57.000 --> 00:21:02.000]  所以很興奮地回來報告業績。
[00:21:02.000 --> 00:21:10.000]  其實這七十二個人都很小心地說話,他們知道耶穌不喜歡別人驕傲。
[00:21:10.000 --> 00:21:22.000]  所以他們都說,主,第一句是主,因你的名,是你的功勞來的耶穌,是你的功勞來的。
[00:21:22.000 --> 00:21:26.000]  連鬼都服了我們。
[00:21:26.000 --> 00:21:41.000]  耶穌都給我們高興的,在侍奉的過程中,或者在生活中,或者工作中,有些果效是給我們高興的,可以興奮的。
[00:21:41.000 --> 00:21:50.000]  當然,你為人祈禱,你會頭痛的,祂一祈完禱,祂就告訴你,
[00:21:50.000 --> 00:21:57.000]  我覺得那些痛好像頭破頂瘤,一聲咄咄地走了。現在沒事了,可以繼續工作了。
[00:21:57.000 --> 00:22:06.000]  你興不興奮?又或者你為人跛的,你一為祂祈禱之後,祂就站起來在那裏跑步。
[00:22:06.000 --> 00:22:09.000]  你更加興奮,竟然可以的。
[00:22:09.000 --> 00:22:17.000]  雖然我們都知道不是我們的能力,是耶穌基督給過我們權柄。
[00:22:17.000 --> 00:22:23.000]  現在我們那班門徒更加有精力,能夠趕鬼。
[00:22:23.000 --> 00:22:31.000]  人幾時都會對一些特異功能感到特別興趣的。
[00:22:31.000 --> 00:22:42.000]  有時我會聽一些靈姐妹分享,說那些鬼很厲害的,我見人家趕鬼,懂得說話的,又懂得踢人的。
[00:22:42.000 --> 00:22:48.000]  我會想,這鬼有甚麼厲害的,你也懂得說話,你也懂得踢人的。
[00:22:48.000 --> 00:22:52.000]  我們在講這些經歷的時候應該怎樣說呢?
[00:22:52.000 --> 00:23:05.000]  耶穌基督真是厲害,當我們一奉祂的名,一去趕的時候,那隻鬼就不敢亂說話,不敢亂踢人。
[00:23:05.000 --> 00:23:08.000]  這班門徒很興奮,很自然的。
[00:23:08.000 --> 00:23:17.000]  但耶穌就告訴他們,不要因靈服了你們就歡喜。
[00:23:17.000 --> 00:23:24.000]  有些譯法是不要因鬼服了你們就歡喜。
[00:23:24.000 --> 00:23:36.000]  耶穌說,這個權柄是我的,是我給你們的,但祂也給人在侍奉裡面有果效而得到喜樂的。
[00:23:36.000 --> 00:23:49.000]  但如果我們在侍奉裡面沒有果效,或者在工作裡面失意的時候,那是不是我們就會完全不開心呢?
[00:23:49.000 --> 00:23:59.000]  耶穌不是這樣說的,耶穌在那句話下面說,要因你們的名記錄在天上歡喜。
[00:23:59.000 --> 00:24:09.000]  不要因鬼服了你們就歡喜,要因你們的名記錄在天上歡喜。
[00:24:09.000 --> 00:24:18.000]  因為有時候我們真的很看重我們侍奉的果效,行不行,我們這個工作究竟有沒有成就。
[00:24:18.000 --> 00:24:28.000]  我們覺得,如果那段時間好像妹妹地不太行的時候,或者上帝好像沒有說服我們,我們就很不開心。
[00:24:28.000 --> 00:24:33.000]  如果再久一點好像都不行的時候,那我們就要離開上帝。
[00:24:33.000 --> 00:24:41.000]  但是耶穌基督提醒就是,要因你的名記錄在天上而歡喜。
[00:24:41.000 --> 00:24:53.000]  耶穌給這一班門徒一個警惕,門徒很興奮,耶穌整盤冷水潑下去,其實是給他們一個警惕。
[00:24:53.000 --> 00:25:11.000]  他說,人如果因為有這個祭服鬼的權能,你可以歡喜,但是你不可以讓你裡面那份驕傲一直持續下去。
[00:25:11.000 --> 00:25:25.000]  因為當我們裡面見到自己有任何的東西,覺得自己很了不起,有那份驕傲的時候,就即是將我們的靈魂賣給魔鬼。
[00:25:25.000 --> 00:25:36.000]  那什麼時候我們奉耶穌的名,我們出來去侍奉,無論傳福音或者教導任何東西都好,我們會去經歷到上帝的大能。
[00:25:36.000 --> 00:25:44.000]  我記得我們在蘇丘村報道的時候,我們真的逐家逐戶去拍門,兩個兩個。
[00:25:44.000 --> 00:25:52.000]  拍了半個小時,拍了五間六間,每個人一聽到你是基督徒就一聲關門。
[00:25:52.000 --> 00:26:01.000]  我們覺得很沒癮,為什麼?教會全都填了出來,都沒有人肯理我們,沒有人肯開門跟我們聊天。
[00:26:01.000 --> 00:26:14.000]  於是跟我的拍檔走到一邊,祈禱,「啊,上帝,你讓我們一會再拍門那些,每間都要開門跟我們聊天。」
[00:26:14.000 --> 00:26:21.000]  真的,一祈禱之後,每間都開門,每間都跟我們聊天。
[00:26:21.000 --> 00:26:33.000]  我們會經歷到上帝的大能,但我告訴你,有時祈願都是這樣的,覺得上帝怎麼這樣,都不靈的。
[00:26:33.000 --> 00:26:46.000]  但上帝其實是提醒我們,在我們有經歷的時候,上帝有垂涎我們禱告的時候,我們知道祂是那位又真又活的上帝。
[00:26:46.000 --> 00:26:56.000]  但當我們知道祂是那位又真又活的上帝的時候,我們又看到這個果效的時候,我們千萬不要存有任何驕傲的心。
[00:26:56.000 --> 00:27:04.000]  相反,更加親近祂,也要承認祂一切的主權在祂的手裏面。
[00:27:04.000 --> 00:27:13.000]  耶穌說,你千萬不要為了在侍奉當中忙碌,你就很高興,很多事做,很厲害。
[00:27:13.000 --> 00:27:18.000]  也不要因為在侍奉當中很興旺,又很開心。
[00:27:18.000 --> 00:27:29.000]  祂說,你最重要開心的,就是因為你的名記錄在天上,你在祂的國度裏面能夠有份。
[00:27:29.000 --> 00:27:45.000]  所以,靖姐妹,在地上高,我們有沒有很好的侍奉果效,我們有沒有很好的工作環境,我們有沒有很好的身體,一切的主權都在耶穌基督的裏面。
[00:27:45.000 --> 00:27:56.000]  祂給我們的,感恩不盡。祂不給我們的,我們仍然為著我們在天國的國度裏面有份,我們感謝上帝。
[00:27:57.000 --> 00:28:04.000]  我們接下來看看,耶穌基督自己也有歡樂,是吧?
[00:28:04.000 --> 00:28:10.000]  講到這裏的時候,我們先想一想耶穌基督的樣子。
[00:28:10.000 --> 00:28:18.000]  有很多人說,你想想耶穌基督的樣子,你會想到耶穌的樣子是怎樣的。
[00:28:22.000 --> 00:28:32.000]  是不是這個樣子?很帥的,但通常很深沉的,因為要背十架,很深沉的。
[00:28:32.000 --> 00:28:42.000]  這個一到壽苦節,我們一定想的,你有沒有想過耶穌是這樣的?
[00:28:44.000 --> 00:29:01.000]  想想這段經文,耶穌被聖靈感動歡樂,我覺得一定不會在第一那幅相片,你們出去報道,那些人很開心,
[00:29:01.000 --> 00:29:09.000]  「哇,耶穌,我又治了哪個人,哪個低的又可以走路,我更威風,我還可以趕鬼,耶穌我們很厲害。」
[00:29:09.000 --> 00:29:18.000]  你猜耶穌怎樣跟他們說話呢?「做得好,做得好,不過千萬不要驕傲。」
[00:29:18.000 --> 00:29:25.000]  你猜耶穌會不會這樣?不過我很喜歡下一幅。
[00:29:28.000 --> 00:29:36.000]  我覺得耶穌會這樣說,「大家都做得好,大家都很開心地說話,我又成功趕鬼。」
[00:29:36.000 --> 00:29:41.000]  我相信耶穌會說,「哇,很厲害,給你一個讚。」
[00:29:41.000 --> 00:29:46.000]  「阿國,你都做得不錯,給你兩個讚。」
[00:29:46.000 --> 00:30:05.000]  我覺得耶穌是歡喜的,在21節,正當那時耶穌被聖靈感動而歡喜快樂,因為聖經有另一個翻譯,那時耶穌被聖靈充滿歡喜若狂。
[00:30:05.000 --> 00:30:14.000]  很開心,很興奮,所以絕對不是「做得好,下次再努力一點。」
[00:30:14.000 --> 00:30:31.000]  是興奮,還有歡喜若狂是說到在戰爭的時候,或者比賽的時候,他們贏了,贏了之後那份喜樂。
[00:30:31.000 --> 00:30:49.000]  我記得不知道是多少年之前的香港小姐,剛剛宣佈誰是第一名的時候,那位香港小姐失去儀態,然後新聞罵她完全沒有儀態。
[00:30:49.000 --> 00:30:54.000]  她那份興奮,「哇,我成功了,我做到香港小姐第一名。」
[00:30:54.000 --> 00:31:06.000]  其實就是這個字,我相信耶穌基督是一個開心快樂的人,祂都會為那班門徒感恩。
[00:31:06.000 --> 00:31:20.000]  所以我相信當時耶穌基督說的是「你們做得很好,感謝上帝,不過記住千萬不要驕傲,就算有時你不是很行,
[00:31:20.000 --> 00:31:31.000]  但是你最重要和上帝有一個緊密的關係,你要記住你的爸爸就是天上的高下,你是天父的兒女。」
[00:31:31.000 --> 00:31:45.000]  在祂很開心的時候,耶穌這樣向天父禱告,「父啊,天地的主,我感謝你,因為你把這些字向聰明智慧的人隱藏起來,
[00:31:45.000 --> 00:31:51.000]  而向英孩啟示出來,父啊,你的美意本是如此。」
[00:31:51.000 --> 00:32:04.000]  耶穌基督很開心的時候,先向上帝讚美,去感恩,然後祂開心,因為祂見到這七十二個人而開心。
[00:32:04.000 --> 00:32:20.000]  因為一直跟隨著耶穌基督的人,多數都是基層的人,一些比較貧窮的人,一些無助的人,祂為這七十二個人去感恩,為這七十二個人對祂的信心去感恩。
[00:32:20.000 --> 00:32:32.000]  因為對比猶太人,那些民事的那些法尼塞人,經常挖苦耶穌,頂心探尼,不服他的權柄,你都不相信他是尼塞亞。
[00:32:32.000 --> 00:32:41.000]  那些撒瑪利亞人也不肯接待耶穌,就算你在他們面前行神蹟也好,你走了,你走了,不要了。
[00:32:41.000 --> 00:32:56.000]  但耶穌因著這七十二個人,他們那份單純的心,耶穌說給他權柄,說給權柄你出去宣講,給權柄你出去醫治,他們就走出去了。
[00:32:56.000 --> 00:33:09.000]  而另一方面,耶穌也為這七十二個人,他們出去侍奉的成功而感到高興,因為權柄是祂給他的。
[00:33:09.000 --> 00:33:22.000]  也因著他們的權柄,可以趕鬼,可以醫治病,也在神蹟奇事裏面預示了一件事,就是撒旦的權勢,自終失敗。
[00:33:22.000 --> 00:33:35.000]  所以耶穌基督說,祂看到撒旦從天上高墜下來,就是說這班滿途,他們就算是貧窮的人,基層的人,無助的人,
[00:33:35.000 --> 00:33:43.000]  但他靠著主耶穌基督的名的時候,他同樣可以來擊敗撒旦。
[00:33:43.000 --> 00:34:00.000]  耶穌基督的侍奉,他從一個愛女開始,他看到一大群的人就起了憐憫的心,憐憫他們,不想他們再落入一個困苦無助的境況。
