
[00:00:00.000 --> 00:00:03.000]  「神道為你」報道團的團長
[00:02:02.300 --> 00:02:03.800]  等我來的時候
[00:02:03.800 --> 00:02:06.800]  連本大利都取回來呢?
[00:02:06.800 --> 00:02:11.300]  於是他對那些站在旁邊的人說:
[00:02:11.300 --> 00:02:13.800]  把他者一定奪過來
[00:02:13.800 --> 00:02:15.800]  給那有十錠的
[00:02:15.800 --> 00:02:17.300]  他們對他說:
[00:02:17.300 --> 00:02:20.300]  主啊!他已經有十錠了
[00:02:20.300 --> 00:02:21.300]  主人說:
[00:02:21.300 --> 00:02:25.300]  我告訴你們:凡有的還要給他
[00:02:25.300 --> 00:02:29.300]  沒有的連他所有的也要奪過來
[00:02:29.300 --> 00:02:31.300]  至於我那些受的
[00:02:31.300 --> 00:02:34.300]  不要我作他們的皇的
[00:02:34.300 --> 00:02:38.300]  他把他拉來在我面前殺了
[00:02:38.300 --> 00:02:40.800]  有項福音一章十六字
[00:02:40.800 --> 00:02:42.800]  從他的豐富裡
[00:02:42.800 --> 00:02:45.300]  我們都領受了恩典
[00:02:45.300 --> 00:02:47.300]  而且恩上加恩
[00:02:47.300 --> 00:02:49.300]  讀經完畢
[00:02:49.300 --> 00:02:51.300]  邀請李炳光牧師上台
[00:02:51.300 --> 00:02:52.300]  謝謝
[00:02:52.300 --> 00:02:54.300]  各位早晨
[00:02:54.300 --> 00:02:56.300]  非常歡喜今天有機會
[00:02:56.300 --> 00:02:59.300]  來到一間這麼特色的教會
[00:02:59.300 --> 00:03:02.300]  我是第一次坐在梳化椅
[00:03:02.300 --> 00:03:05.300]  在第一行來崇拜
[00:03:05.300 --> 00:03:08.300]  在我的經驗當中
[00:03:08.300 --> 00:03:10.300]  有兩次
[00:03:10.300 --> 00:03:14.300]  一次是在北韓
[00:03:14.300 --> 00:03:16.300]  我有機會去到北韓
[00:03:16.300 --> 00:03:24.300]  當時我是協進會的主席
[00:03:24.300 --> 00:03:27.300]  因為我們有些救濟品在北韓
[00:03:27.300 --> 00:03:30.300]  所以請我去參觀
[00:03:30.300 --> 00:03:36.300]  他帶我去北韓做禮拜
[00:03:36.300 --> 00:03:39.300]  原來他訂了幾間
[00:03:39.300 --> 00:03:41.300]  給遊客
[00:03:41.300 --> 00:03:43.300]  原來前面第一行
[00:03:43.300 --> 00:03:45.300]  完全是遊客坐的
[00:03:45.300 --> 00:03:48.300]  或者嘉賓坐的
[00:03:48.300 --> 00:03:51.300]  其他全部都是坐椅子
[00:03:51.300 --> 00:03:54.300]  我的課堂
[00:03:54.300 --> 00:03:58.300]  可以說是很特別的感受
[00:03:58.300 --> 00:04:02.300]  因為我不准和任何人聊天
[00:04:02.300 --> 00:04:04.300]  遲到早退
[00:04:04.300 --> 00:04:08.300]  我後來要求和師班聊天
[00:04:08.300 --> 00:04:10.300]  他帶我去第二間課堂
[00:04:10.300 --> 00:04:11.300]  做完禮拜
[00:04:11.300 --> 00:04:13.300]  師班準備走的時候
[00:04:13.300 --> 00:04:15.300]  我和師班聊天
[00:04:15.300 --> 00:04:19.300]  第二間課堂就在台灣
[00:04:19.300 --> 00:04:23.300]  這間課堂是蔣介石和宋美齡
[00:04:23.300 --> 00:04:25.300]  在那裏做禮拜
[00:04:25.300 --> 00:04:27.300]  他們兩個都去了
[00:04:27.300 --> 00:04:30.300]  但是周年華牧師
[00:04:30.300 --> 00:04:34.300]  仍然保持著每個禮拜去廣道
[00:04:34.300 --> 00:04:36.300]  去到一間很特色的課堂
[00:04:36.300 --> 00:04:38.300]  小小的
[00:04:38.300 --> 00:04:42.300]  但前面有兩張梳化椅
[00:04:42.300 --> 00:04:43.300]  我想坐
[00:04:43.300 --> 00:04:45.300]  他說你不能坐
[00:04:45.300 --> 00:04:48.300]  是以前蔣總統
[00:04:48.300 --> 00:04:50.300]  蔣夫人坐的
[00:04:50.300 --> 00:04:53.300]  今天我可以坐
[00:04:53.300 --> 00:04:55.300]  真的很難得
[00:04:55.300 --> 00:04:58.300]  而且
[00:04:58.300 --> 00:05:03.300]  令我引起很多的感想
[00:05:03.300 --> 00:05:08.300]  今天你們給我一個題目叫
[00:05:08.300 --> 00:05:12.300]  堅不離地的信仰
[00:05:12.300 --> 00:05:16.300]  我的辦公室在堅離地
[00:05:16.300 --> 00:05:18.300]  我們堅離地
[00:05:18.300 --> 00:05:21.300]  你堅不離地
[00:05:21.300 --> 00:05:23.300]  其實
[00:05:23.300 --> 00:05:27.300]  我最近才知道這個題目
[00:05:27.300 --> 00:05:29.300]  堅不離地的意思是
[00:05:29.300 --> 00:05:32.300]  不要離地
[00:05:32.300 --> 00:05:36.300]  不要離地是貼近地
[00:05:36.300 --> 00:05:39.300]  我講話和大家有關係
[00:05:39.300 --> 00:05:43.300]  而且不要講一些話是關於頭部的
[00:05:43.300 --> 00:05:45.300]  這樣的時候才覺得
[00:05:45.300 --> 00:05:49.300]  基督教的信仰是與生活有關係的
[00:05:49.300 --> 00:05:51.300]  對不對
[00:05:51.300 --> 00:05:54.300]  其實我一直都強調一件事
[00:05:54.300 --> 00:05:56.300]  基督教的信仰
[00:05:56.300 --> 00:05:58.300]  是和我們每一個生活有關係
[00:05:58.300 --> 00:06:00.300]  尤其是福音
[00:06:00.300 --> 00:06:03.300]  都是和我們的信仰
[00:06:03.300 --> 00:06:05.300]  和我們的生活
[00:06:05.300 --> 00:06:07.300]  不離得開的
[00:06:07.300 --> 00:06:09.300]  所以有很多人認為
[00:06:09.300 --> 00:06:11.300]  講耶穌
[00:06:11.300 --> 00:06:13.300]  長又長
[00:06:13.300 --> 00:06:17.300]  完全是超乎我們日常的體驗
[00:06:17.300 --> 00:06:18.300]  不是的
[00:06:18.300 --> 00:06:20.300]  原來講耶穌是很好聽的
[00:06:20.300 --> 00:06:22.300]  所以幾十年來
[00:06:22.300 --> 00:06:23.300]  我都強調
[00:06:23.300 --> 00:06:25.300]  講耶穌不會打瞌睡
[00:06:25.300 --> 00:06:27.300]  我希望今天大家一起打瞌睡
[00:06:27.300 --> 00:06:28.300]  好不好
[00:06:28.300 --> 00:06:30.300]  首先
[00:06:30.300 --> 00:06:33.300]  我代表我們的教會向大家問安
[00:06:33.300 --> 00:06:36.300]  因為現在他們是逐一禮拜
[00:06:36.300 --> 00:06:38.300]  我和他們
[00:06:38.300 --> 00:06:40.300]  特別是我們第一天早上會講
[00:06:40.300 --> 00:06:45.300]  我要來的是錦繡堂
[00:06:45.300 --> 00:06:46.300]  加州花園
[00:06:46.300 --> 00:06:49.300]  這是我第一次來到的地方
[00:06:49.300 --> 00:06:52.300]  我說你們就為我祈禱吧
[00:06:52.300 --> 00:06:53.300]  即是說
[00:06:53.300 --> 00:06:56.300]  今天我有禱告托住
[00:06:56.300 --> 00:06:59.300]  大家在禱告當中互相關心
[00:06:59.300 --> 00:07:01.300]  希望神特別使用
[00:07:01.300 --> 00:07:04.300]  希望神特別使用他的福音
[00:07:04.300 --> 00:07:06.300]  各位
[00:07:06.300 --> 00:07:08.300]  堅不離地
[00:07:08.300 --> 00:07:09.300]  即是說
[00:07:09.300 --> 00:07:11.300]  和你們有關
[00:07:11.300 --> 00:07:15.300]  所以我定的題目是和你們有關的
[00:07:15.300 --> 00:07:17.300]  剛才在錦繡堂
[00:07:17.300 --> 00:07:20.300]  我就講錦上添花
[00:07:20.300 --> 00:07:21.300]  在嘉欣堂
[00:07:21.300 --> 00:07:24.300]  我就欣賞嘉欣
[00:07:24.300 --> 00:07:26.300]  是不是堅不離地
[00:07:26.300 --> 00:07:29.300]  即是和你們有關係的
[00:07:29.300 --> 00:07:34.300]  其實我很多時候講到和處境有關
[00:07:34.300 --> 00:07:38.300]  而且是
[00:07:38.300 --> 00:07:41.300]  給大家有一種親切感
[00:07:41.300 --> 00:07:43.300]  嘉欣堂
[00:07:43.300 --> 00:07:46.300]  是不是嘉州花園改的呢
[00:07:46.300 --> 00:07:47.300]  還是你們改的呢
[00:07:47.300 --> 00:07:49.300]  我不知道
[00:07:49.300 --> 00:07:51.300]  不過的確是很有意思
[00:07:51.300 --> 00:07:53.300]  欣賞嘉欣
[00:07:53.300 --> 00:07:54.300]  力上加力
[00:07:54.300 --> 00:07:56.300]  榮上加榮
[00:07:56.300 --> 00:07:58.300]  美中加美
[00:07:58.300 --> 00:08:01.300]  福中添福
[00:08:01.300 --> 00:08:05.300]  這些是不是我們所理想的東西呢
[00:08:05.300 --> 00:08:07.300]  是不是我們想得到的東西呢
[00:08:07.300 --> 00:08:09.300]  但是講下去的時候
[00:08:09.300 --> 00:08:12.300]  有時候覺得好像很貪心
[00:08:12.300 --> 00:08:14.300]  有恩點又要加恩
[00:08:14.300 --> 00:08:15.300]  福又要添福
[00:08:15.300 --> 00:08:18.300]  為什麼要加這麼多東西呢
[00:08:18.300 --> 00:08:22.300]  其實我自己在經驗當中
[00:08:22.300 --> 00:08:24.300]  在人生歷程當中
[00:08:24.300 --> 00:08:26.300]  我們很多時候
[00:08:26.300 --> 00:08:30.300]  都會經歷到錦上添花
[00:08:30.300 --> 00:08:32.300]  欣賞嘉欣
[00:08:32.300 --> 00:08:33.300]  比方來說
[00:08:33.300 --> 00:08:36.300]  多年前我在英國
[00:08:36.300 --> 00:08:38.300]  讀書的時候
[00:08:38.300 --> 00:08:41.300]  剛剛壯正皇太子結婚
[00:08:41.300 --> 00:08:44.300]  當時我有很強烈的感受
[00:08:44.300 --> 00:08:47.300]  我說他們真的堅離地
[00:08:47.300 --> 00:08:48.300]  為什麼呢
[00:08:48.300 --> 00:08:51.300]  因為這麼多人失業
[00:08:51.300 --> 00:08:52.300]  這麼多人很貧窮
[00:08:52.300 --> 00:08:55.300]  但是他們竟然之間
[00:08:55.300 --> 00:08:57.300]  兩個人結婚
[00:08:57.300 --> 00:08:59.300]  結果都不是很好
[00:08:59.300 --> 00:09:01.300]  兩個人結婚
[00:09:01.300 --> 00:09:03.300]  令到全國國家震動
[00:09:03.300 --> 00:09:05.300]  並且據說
[00:09:05.300 --> 00:09:08.300]  那個人花了五十萬英鎊
[00:09:08.300 --> 00:09:09.300]  厲害了
[00:09:09.300 --> 00:09:12.300]  那個時候五十萬英鎊很厲害
[00:09:12.300 --> 00:09:14.300]  還有
[00:09:14.300 --> 00:09:15.300]  全國放假
[00:09:15.300 --> 00:09:18.300]  一天薪酬是多少錢呢
[00:09:18.300 --> 00:09:20.300]  你想想
[00:09:20.300 --> 00:09:21.300]  可以說是
[00:09:21.300 --> 00:09:23.300]  很堅不
[00:09:23.300 --> 00:09:25.300]  堅離地
[00:09:25.300 --> 00:09:28.300]  真的離開群眾
[00:09:28.300 --> 00:09:30.300]  很多人失業
[00:09:30.300 --> 00:09:31.300]  很多人
[00:09:31.300 --> 00:09:34.300]  全世界大半部份人口
[00:09:34.300 --> 00:09:36.300]  是飢餓變臨死亡
[00:09:36.300 --> 00:09:38.300]  但是他們兩個人這麼厲害
[00:09:38.300 --> 00:09:39.300]  我覺得
[00:09:39.300 --> 00:09:44.300]  這個真是在兩個人身上的浪費
[00:09:44.300 --> 00:09:47.300]  其實我們都發現到
[00:09:47.300 --> 00:09:50.300]  其實我們香港有很多問題都是這樣的
[00:09:50.300 --> 00:09:54.300]  所謂呢
[00:09:54.300 --> 00:09:57.300]  豬門走肉臭
[00:09:57.300 --> 00:09:59.300]  路有凍死骨
[00:09:59.300 --> 00:10:01.300]  真是
[00:10:01.300 --> 00:10:03.300]  大家有沒有想過呢
[00:10:03.300 --> 00:10:05.300]  香港
[00:10:05.300 --> 00:10:07.300]  在大街上
[00:10:07.300 --> 00:10:09.300]  我親眼見過
[00:10:09.300 --> 00:10:11.300]  大家吃得很舒服
[00:10:11.300 --> 00:10:14.300]  但是我見到一個人
[00:10:14.300 --> 00:10:16.300]  戴著領帶
[00:10:16.300 --> 00:10:17.300]  穿著西裝
[00:10:17.300 --> 00:10:19.300]  玩著公事包
[00:10:19.300 --> 00:10:21.300]  進去
[00:10:21.300 --> 00:10:25.300]  吃人吃剩的東西
[00:10:25.300 --> 00:10:28.300]  香港竟然有這樣的事情發生
[00:10:28.300 --> 00:10:30.300]  有啊
[00:10:30.300 --> 00:10:34.300]  原來的的確確是貧富的懸殊很大
[00:10:34.300 --> 00:10:36.300]  可能你會覺得
[00:10:36.300 --> 00:10:38.300]  他們真是恩上加恩
[00:10:38.300 --> 00:10:40.300]  他們真是錦上添花
[00:10:40.300 --> 00:10:41.300]  但是
[00:10:41.300 --> 00:10:43.300]  告訴大家
[00:10:43.300 --> 00:10:45.300]  可能你會這樣說
[00:10:45.300 --> 00:10:46.300]  這個是
[00:10:46.300 --> 00:10:48.300]  皇宮貴就
[00:10:48.300 --> 00:10:50.300]  或者說
[00:10:50.300 --> 00:10:53.300]  含著銀紙巾出世
[00:10:53.300 --> 00:10:54.300]  或者說
[00:10:54.300 --> 00:10:56.300]  他們特別不同
[00:10:56.300 --> 00:10:58.300]  跟人不同命
[00:10:58.300 --> 00:11:00.300]  所以有錦上添花
[00:11:00.300 --> 00:11:01.300]  恩上加恩
[00:11:01.300 --> 00:11:03.300]  這樣的描繪
[00:11:03.300 --> 00:11:05.300]  其實各位
[00:11:05.300 --> 00:11:07.300]  錦上添花
[00:11:07.300 --> 00:11:08.300]  恩上加恩
[00:11:08.300 --> 00:11:09.300]  美中加美
[00:11:09.300 --> 00:11:10.300]  有人羨慕
[00:11:10.300 --> 00:11:12.300]  有人妒忌
[00:11:12.300 --> 00:11:16.300]  有人說這個世界上只有錦上添花
[00:11:16.300 --> 00:11:19.300]  才有雪中送炭
[00:11:19.300 --> 00:11:21.300]  描寫這個世界
[00:11:21.300 --> 00:11:23.300]  這個世太炎涼
[00:11:23.300 --> 00:11:24.300]  不過
[00:11:24.300 --> 00:11:28.300]  耶穌基督說了一句話
[00:11:28.300 --> 00:11:30.300]  不止一次說
[00:11:30.300 --> 00:11:32.300]  確是有錦上添花
[00:11:32.300 --> 00:11:33.300]  恩上加恩
[00:11:33.300 --> 00:11:35.300]  的意思存在
[00:11:35.300 --> 00:11:37.300]  耶穌不止說一次
[00:11:37.300 --> 00:11:40.300]  說了幾次
[00:11:40.300 --> 00:11:42.300]  記不記得耶穌怎麼說
[00:11:42.300 --> 00:11:44.300]  剛才讀聖經你也看到
[00:11:44.300 --> 00:11:45.300]  耶穌說
[00:11:45.300 --> 00:11:48.300]  凡有的就加給他
[00:11:48.300 --> 00:11:49.300]  沒有的
[00:11:49.300 --> 00:11:50.300]  連他也拿去
[00:11:50.300 --> 00:11:53.300]  給那個有的
[00:11:53.300 --> 00:11:55.300]  凡有的加給
[00:11:55.300 --> 00:11:56.300]  沒有的奪去
[00:11:56.300 --> 00:11:59.300]  這個不是恩上加恩是什麼
[00:11:59.300 --> 00:12:00.300]  是不是
[00:12:00.300 --> 00:12:03.300]  有人曾經
[00:12:03.300 --> 00:12:06.300]  因為這段聖經而困擾
[00:12:06.300 --> 00:12:10.300]  神不會偏待人
[00:12:10.300 --> 00:12:13.300]  聖經不是說
[00:12:13.300 --> 00:12:16.300]  神
[00:12:16.300 --> 00:12:19.300]  是降與給義人
[00:12:19.300 --> 00:12:22.300]  亦降與給不義的人
[00:12:22.300 --> 00:12:24.300]  一頭照好人
[00:12:24.300 --> 00:12:27.300]  亦照不好的人
[00:12:27.300 --> 00:12:29.300]  神愛世人
[00:12:29.300 --> 00:12:30.300]  這個字
[00:12:30.300 --> 00:12:34.300]  即是說神愛所有的人
[00:12:34.300 --> 00:12:36.300]  無論你是有錢還是沒錢
[00:12:36.300 --> 00:12:38.300]  所有人都是愛的
[00:12:38.300 --> 00:12:40.300]  但是為什麼會說
[00:12:40.300 --> 00:12:42.300]  凡有的就加給他
[00:12:42.300 --> 00:12:45.300]  沒有的連他也拿去
[00:12:45.300 --> 00:12:47.300]  這是不是很不公平
[00:12:47.300 --> 00:12:49.300]  如果是做公運工作的
[00:12:49.300 --> 00:12:51.300]  一定會抗議
[00:12:51.300 --> 00:12:53.300]  會批評
[00:12:53.300 --> 00:12:55.300]  但是奇怪
[00:12:55.300 --> 00:12:58.300]  我們基督徒常常用恩上加恩
[00:12:58.300 --> 00:13:01.300]  成為我們祝福的語句
[00:13:01.300 --> 00:13:03.300]  恭祝你恩上加恩
[00:13:03.300 --> 00:13:05.300]  近來聽很多
[00:13:05.300 --> 00:13:10.300]  所以好像有些貪得無厭
[00:13:10.300 --> 00:13:12.300]  過份的要求
[00:13:12.300 --> 00:13:14.300]  其實恩上加恩
[00:13:14.300 --> 00:13:15.300]  美中加美
[00:13:15.300 --> 00:13:17.300]  福中添福
[00:13:17.300 --> 00:13:19.300]  甚至錦上添花
[00:13:19.300 --> 00:13:21.300]  有聖經的根據
[00:13:21.300 --> 00:13:27.300]  而且是配合我們侍奉的主題
[00:13:27.300 --> 00:13:31.300]  亦包括我們實際性的真理
[00:13:31.300 --> 00:13:36.300]  也是有福音的性質在其中
[00:13:36.300 --> 00:13:37.300]  真的
[00:13:37.300 --> 00:13:39.300]  恩上可以加恩
[00:13:39.300 --> 00:13:41.300]  力上可以加力
[00:13:41.300 --> 00:13:43.300]  美中可以加美
[00:13:43.300 --> 00:13:45.300]  榮中可以加榮
[00:13:45.300 --> 00:13:48.300]  這是聖經有寫過的
[00:13:48.300 --> 00:13:51.300]  並且福中可以添福
[00:13:51.300 --> 00:13:54.300]  其實聖經有這樣說
[00:13:54.300 --> 00:13:56.300]  但不過不是人加
[00:13:56.300 --> 00:13:59.300]  是神加給我們的
[00:13:59.300 --> 00:14:03.300]  所以當基督徒盡心盡性盡意盡力
[00:14:03.300 --> 00:14:05.300]  愛主愛人
[00:14:05.300 --> 00:14:08.300]  他的報酬就是恩上加恩
[00:14:08.300 --> 00:14:11.300]  一個人或未信主
[00:14:11.300 --> 00:14:13.300]  或是在誤導
[00:14:13.300 --> 00:14:17.300]  如果你接受上帝的恩典
[00:14:17.300 --> 00:14:21.300]  這個恩典是超過你想所求
[00:14:21.300 --> 00:14:23.300]  聖經說眼睛未看過
[00:14:23.300 --> 00:14:25.300]  耳朵未聽過
[00:14:25.300 --> 00:14:27.300]  人生未想過
[00:14:27.300 --> 00:14:30.300]  或未信主的朋友請你留意
[00:14:30.300 --> 00:14:33.300]  原來你肯接受神的恩典
[00:14:33.300 --> 00:14:36.300]  神的恩典是超過你想所求
[00:14:36.300 --> 00:14:41.300]  所以這個不是在乎甚麼
[00:14:41.300 --> 00:14:45.300]  而是在乎神的恩典
[00:14:45.300 --> 00:14:49.300]  亦在乎我們基督徒侍奉的心態
[00:14:49.300 --> 00:14:53.300]  聖經有四個地方說這句話
[00:14:53.300 --> 00:14:56.300]  剛才所讀的經文
[00:14:56.300 --> 00:15:00.300]  是《路加非音十九章》
[00:15:00.300 --> 00:15:02.300]  主題應該是甚麼呢
[00:15:02.300 --> 00:15:04.300]  我引用的是
[00:15:04.300 --> 00:15:07.300]  聖靈的果子是越結越多
[00:15:07.300 --> 00:15:11.300]  十錠銀紙分給十個人
[00:15:11.300 --> 00:15:14.300]  每人一錠,基數相同
[00:15:14.300 --> 00:15:16.300]  按靈異說
[00:15:16.300 --> 00:15:19.300]  每個基督徒都是一錠
[00:15:19.300 --> 00:15:22.300]  這錠銀紙是預表聖靈
[00:15:22.300 --> 00:15:25.300]  聖靈內注在我們的生命當中
[00:15:25.300 --> 00:15:29.300]  證明我們是神的兒女
[00:15:29.300 --> 00:15:31.300]  沒有這錠銀紙
[00:15:31.300 --> 00:15:35.300]  代表我們沒有重生得救的經驗
[00:15:35.300 --> 00:15:37.300]  聖靈只有一個
[00:15:37.300 --> 00:15:39.300]  普天下的基督徒
[00:15:39.300 --> 00:15:42.300]  都是住在聖靈的裏面
[00:15:42.300 --> 00:15:44.300]  都有這錠銀紙裏面
[00:15:44.300 --> 00:15:47.300]  生長開花結果
[00:15:47.300 --> 00:15:52.300]  所以有所謂聖靈所結的果子
[00:15:52.300 --> 00:15:55.300]  《迦勒大書》有幾章
[00:15:55.300 --> 00:15:57.300]  第五章,大家查一下
[00:15:57.300 --> 00:16:01.300]  五章是講到聖靈所結的果子
[00:16:01.300 --> 00:16:04.300]  但很奇怪,如果你讀原文
[00:16:04.300 --> 00:16:09.300]  聖靈所結的果子是單數的
[00:16:09.300 --> 00:16:12.300]  為甚麼九種果子都是單數的呢
[00:16:12.300 --> 00:16:16.300]  原來,我自己的理解是
[00:16:16.300 --> 00:16:25.300]  人愛、喜樂、和平、忍耐、恩慈、良善、信實、溫柔、節制
[00:16:25.300 --> 00:16:27.300]  這些都不容易做的
[00:16:27.300 --> 00:16:29.300]  我們聖靈的果子
[00:16:29.300 --> 00:16:31.300]  但很重要的是
[00:16:31.300 --> 00:16:34.300]  如果聖靈只有一位
[00:16:34.300 --> 00:16:36.300]  一錠賺十錠
[00:16:36.300 --> 00:16:40.300]  即是說你結了九種果子
[00:16:40.300 --> 00:16:42.300]  一錠賺五錠
[00:16:42.300 --> 00:16:44.300]  你結了五種果子
[00:16:44.300 --> 00:16:47.300]  一定的,包起來,收了它
[00:16:47.300 --> 00:16:49.300]  不肯做任何事的
[00:16:49.300 --> 00:16:52.300]  即是說基督徒領受了聖靈
[00:16:52.300 --> 00:16:54.300]  而沒有見證
[00:16:54.300 --> 00:16:57.300]  今天非基督徒都是一樣
[00:16:57.300 --> 00:17:01.300]  神給我們每個人都有基本的需要
[00:17:01.300 --> 00:17:03.300]  基本的恩典
[00:17:03.300 --> 00:17:06.300]  但我們將祂失落的時候
[00:17:06.300 --> 00:17:08.300]  我們不將祂領受的時候
[00:17:08.300 --> 00:17:10.300]  很坦白說
[00:17:10.300 --> 00:17:12.300]  我們是會失去的
[00:17:12.300 --> 00:17:16.300]  聖經談到結果子的原則是什麼呢?
[00:17:16.300 --> 00:17:19.300]  《約翰福音》十五章第五節說
[00:17:19.300 --> 00:17:22.300]  葡萄樹與枝子的比喻
[00:17:22.300 --> 00:17:24.300]  他說常在主的裡面
[00:17:24.300 --> 00:17:26.300]  主也常在他裡面
[00:17:26.300 --> 00:17:28.300]  這個人就多結果子
[00:17:28.300 --> 00:17:31.300]  因為來了我就不能作甚
[00:17:31.300 --> 00:17:37.300]  《約翰福音》十二章二十四節又這樣說
[00:17:37.300 --> 00:17:39.300]  我實實在在告訴你
[00:17:39.300 --> 00:17:41.300]  一粒墨紙如果不落在地上
[00:17:41.300 --> 00:17:42.300]  死了仍然是一粒
[00:17:42.300 --> 00:17:45.300]  但死了就結出很多紙粒來
[00:17:45.300 --> 00:17:47.300]  你讀到這兩年幾百年有什麼感覺呢?
[00:17:47.300 --> 00:17:51.300]  原來我們在神的裡面
[00:17:51.300 --> 00:17:53.300]  我們會多結果子的
[00:17:53.300 --> 00:17:57.300]  還有時我們是信主的
[00:17:57.300 --> 00:17:59.300]  我們是因主而活
[00:17:59.300 --> 00:18:02.300]  但我們又要為主而死
[00:18:02.300 --> 00:18:05.300]  我們是願意作出犧牲
[00:18:05.300 --> 00:18:09.300]  有了愛就能有喜樂
[00:18:09.300 --> 00:18:12.300]  就能結出和平忍耐
[00:18:12.300 --> 00:18:16.300]  恩慈良善信實溫柔節制等等的果子
[00:18:16.300 --> 00:18:18.300]  當我講到這裡的時候
[00:18:18.300 --> 00:18:22.300]  我就想到一個我自己讀到一段文字
[00:18:22.300 --> 00:18:25.300]  這段文字是一個詩人所寫的
[00:18:25.300 --> 00:18:26.300]  很感動
[00:18:26.300 --> 00:18:28.300]  他說有一次
[00:18:28.300 --> 00:18:31.300]  他用很美麗的文字描寫
[00:18:31.300 --> 00:18:32.300]  去到郊外
[00:18:32.300 --> 00:18:36.300]  看到山頂上有一間破爛的木屋
[00:18:36.300 --> 00:18:38.300]  破爛的木屋
[00:18:38.300 --> 00:18:42.300]  他覺得很奇怪
[00:18:42.300 --> 00:18:44.300]  走上去看看
[00:18:44.300 --> 00:18:46.300]  單單獨立的一間小屋
[00:18:46.300 --> 00:18:47.300]  他就走
[00:18:47.300 --> 00:18:48.300]  越走越遠
[00:18:48.300 --> 00:18:49.300]  越走越遠
[00:18:49.300 --> 00:18:51.300]  越走越遠
[00:18:51.300 --> 00:18:56.300]  走到氣喘氣喘
[00:18:56.300 --> 00:18:58.300]  又渴又疲倦
[00:18:58.300 --> 00:19:00.300]  但快到的時候
[00:19:00.300 --> 00:19:03.300]  看到一條小徑
[00:19:03.300 --> 00:19:06.300]  這條小徑一間種滿了鮮花
[00:19:06.300 --> 00:19:08.300]  很美麗
[00:19:08.300 --> 00:19:10.300]  但他再走進去一點
[00:19:10.300 --> 00:19:14.300]  看見有個木牌寫著
[00:19:14.300 --> 00:19:17.300]  寫著
[00:19:17.300 --> 00:19:19.300]  寫著什麼呢?
[00:19:19.300 --> 00:19:23.300]  寫著「Come in and have a cold drink」
[00:19:23.300 --> 00:19:27.300]  為什麼進來有涼水喝?
[00:19:27.300 --> 00:19:28.300]  他進去
[00:19:28.300 --> 00:19:30.300]  他進去
