
[00:00:00.000 --> 00:00:03.000]  蔡鼎志 各位早上好
[00:02:10.000 --> 00:02:14.000]  反而這四五年很多教會邀請我講講座
[00:02:14.000 --> 00:02:18.000]  講講座 星期六比較有空間
[00:02:18.000 --> 00:02:20.000]  所以我都會答應
[00:02:20.000 --> 00:02:22.000]  但是星期天我想給教會
[00:02:22.000 --> 00:02:24.000]  我自己的教會多一點
[00:02:24.000 --> 00:02:28.000]  講講座那些人都想我講一件事
[00:02:28.000 --> 00:02:31.000]  就是由最初期的社運的時候
[00:02:31.000 --> 00:02:34.000]  到疫情 到國安法
[00:02:34.000 --> 00:02:36.000]  到這一陣子有些人移民
[00:02:36.000 --> 00:02:39.000]  整個社會有很多的轉變
[00:02:39.000 --> 00:02:42.000]  所以很多教會都想找出路
[00:02:42.000 --> 00:02:46.000]  因為我是教靈修科和實踐科的
[00:02:46.000 --> 00:02:48.000]  所以那些牧者就邀請我
[00:02:48.000 --> 00:02:51.000]  講座那邊可不可以給一些指引
[00:02:51.000 --> 00:02:53.000]  一些智慧
[00:02:53.000 --> 00:02:57.000]  實際講起來我就沒有什麼智慧的言語
[00:02:57.000 --> 00:03:01.000]  可以去指引這些教會的弟妹
[00:03:01.000 --> 00:03:04.000]  反而他們的經驗幫我多一點
[00:03:04.000 --> 00:03:07.000]  但是至少我都有一點研究
[00:03:07.000 --> 00:03:11.000]  我就看回在教會歷史中間
[00:03:11.000 --> 00:03:13.000]  有兩樣的主題
[00:03:13.000 --> 00:03:17.000]  是這幾年我們在教會歷史中間
[00:03:17.000 --> 00:03:19.000]  可以有一些借鏡
[00:03:19.000 --> 00:03:22.000]  或者是有一些的亮光
[00:03:22.000 --> 00:03:26.000]  第一個主題就是當局勢變化的時候
[00:03:26.000 --> 00:03:31.000]  教會歷史的教會是怎樣面對
[00:03:31.000 --> 00:03:36.000]  包括他們打戰 政權的轉變
[00:03:36.000 --> 00:03:39.000]  這些教會是怎樣生存的
[00:03:39.000 --> 00:03:43.000]  他們究竟怎樣去面對艱難
[00:03:43.000 --> 00:03:46.000]  這個就是這幾年我想多一點
[00:03:46.000 --> 00:03:48.000]  也都去找資料多一點
[00:03:48.000 --> 00:03:51.000]  第二方面就是疫情期間
[00:03:51.000 --> 00:03:55.000]  我就特別找那些中四幾初期教會
[00:03:55.000 --> 00:03:57.000]  醫療系統差一點的時候
[00:03:57.000 --> 00:04:00.000]  那些黑死病 瘟疫
[00:04:00.000 --> 00:04:03.000]  教會是在做什麼的
[00:04:03.000 --> 00:04:07.000]  就是這麼慘的局勢
[00:04:07.000 --> 00:04:09.000]  他們在做什麼的
[00:04:09.000 --> 00:04:11.000]  我就很有興趣知道
[00:04:11.000 --> 00:04:15.000]  就找到一些答案去講那些講座
[00:04:15.000 --> 00:04:17.000]  不過今天反而我就想
[00:04:17.000 --> 00:04:20.000]  用一段大家可能熟悉的經文
[00:04:20.000 --> 00:04:22.000]  是《史徒行傳》
[00:04:22.000 --> 00:04:24.000]  去跟大家分享
[00:04:24.000 --> 00:04:27.000]  我就看到無論是疫情
[00:04:27.000 --> 00:04:30.000]  或者是一些局勢的轉變
[00:04:30.000 --> 00:04:33.000]  這些靈修操練
[00:04:33.000 --> 00:04:36.000]  特別是一些教會的群體
[00:04:36.000 --> 00:04:38.000]  他們一定會做的
[00:04:38.000 --> 00:04:39.000]  看起來很簡單
[00:04:39.000 --> 00:04:41.000]  其實我今天要講的
[00:04:41.000 --> 00:04:42.000]  未必只是那個角度
[00:04:42.000 --> 00:04:45.000]  就是切切禱告
[00:04:45.000 --> 00:04:47.000]  而且是一起的
[00:04:47.000 --> 00:04:49.000]  一起的切切去禱告
[00:04:49.000 --> 00:04:52.000]  這段經文剛才領事
[00:04:52.000 --> 00:04:56.000]  師班都有幫我們讀出來
[00:04:56.000 --> 00:04:58.000]  第十二章的一到三節
[00:04:58.000 --> 00:05:00.000]  是講一個背景
[00:05:00.000 --> 00:05:03.000]  就是希律王開始迫不得已
[00:05:03.000 --> 00:05:06.000]  耶穌的門徒
[00:05:06.000 --> 00:05:08.000]  和那些信耶穌的人
[00:05:08.000 --> 00:05:11.000]  如果按著聖經的記載
[00:05:11.000 --> 00:05:13.000]  可能這個應該是第三次
[00:05:13.000 --> 00:05:15.000]  第一次就是耶穌
[00:05:15.000 --> 00:05:18.000]  他出生沒多久
[00:05:18.000 --> 00:05:20.000]  記不記得那個經文
[00:05:20.000 --> 00:05:22.000]  他就是被追殺了
[00:05:22.000 --> 00:05:24.000]  然後他們就逃亡了
[00:05:24.000 --> 00:05:26.000]  那時候是第一次
[00:05:26.000 --> 00:05:28.000]  中間有第二次
[00:05:28.000 --> 00:05:30.000]  而司徒行傳的記載
[00:05:30.000 --> 00:05:31.000]  這一段經文
[00:05:31.000 --> 00:05:33.000]  就是第三次了
[00:05:33.000 --> 00:05:35.000]  都是追殺
[00:05:35.000 --> 00:05:38.000]  所以耶穌的第一個門徒
[00:05:38.000 --> 00:05:40.000]  就是這樣殉道的
[00:05:40.000 --> 00:05:41.000]  就是雅各
[00:05:41.000 --> 00:05:43.000]  那個就是耶穌所愛的
[00:05:43.000 --> 00:05:45.000]  其中一個門徒
[00:05:45.000 --> 00:05:46.000]  是雅各
[00:05:46.000 --> 00:05:49.000]  剛剛就被處決了
[00:05:49.000 --> 00:05:52.000]  接下來就會輪到彼得了
[00:05:52.000 --> 00:05:55.000]  所以這個經文的背景
[00:05:55.000 --> 00:05:59.000]  就是彼得快要被處決了
[00:05:59.000 --> 00:06:01.000]  教會用盡很多的辦法
[00:06:01.000 --> 00:06:04.000]  都沒有辦法救出雅各
[00:06:04.000 --> 00:06:07.000]  所以只可以祈禱了
[00:06:07.000 --> 00:06:08.000]  沒辦法的
[00:06:08.000 --> 00:06:11.000]  因為所有人可以想的辦法
[00:06:11.000 --> 00:06:12.000]  都已經想到了
[00:06:12.000 --> 00:06:14.000]  所以這段經文的背景
[00:06:14.000 --> 00:06:16.000]  就是這樣發生的
[00:06:16.000 --> 00:06:20.000]  但是這段經文
[00:06:20.000 --> 00:06:22.000]  我想用一個角度去講
[00:06:22.000 --> 00:06:25.000]  不單單是這個事件本身
[00:06:25.000 --> 00:06:26.000]  這個神蹟
[00:06:26.000 --> 00:06:28.000]  這是一個神蹟
[00:06:28.000 --> 00:06:31.000]  我想講的就是
[00:06:31.000 --> 00:06:34.000]  教會的群體
[00:06:34.000 --> 00:06:36.000]  經歷了這個神蹟之後
[00:06:36.000 --> 00:06:40.000]  接下來會發生什麼事
[00:06:40.000 --> 00:06:43.000]  會發生一個很大的危機
[00:06:43.000 --> 00:06:46.000]  然後經歷一個很大的神蹟
[00:06:46.000 --> 00:06:50.000]  人生後面會發生什麼事
[00:06:50.000 --> 00:06:52.000]  這個才是重點
[00:06:52.000 --> 00:06:54.000]  在講這個之前
[00:06:54.000 --> 00:06:57.000]  我想和大家看看這段經文
[00:06:57.000 --> 00:07:01.000]  發生了什麼神蹟
[00:07:01.000 --> 00:07:07.000]  經文可以這樣分三段
[00:07:07.000 --> 00:07:10.000]  第一段是第三到第四節
[00:07:10.000 --> 00:07:15.000]  就是教會一起切切禱告的原因是什麼
[00:07:15.000 --> 00:07:18.000]  第二段就是第五節
[00:07:18.000 --> 00:07:21.000]  他們怎樣去切切禱告
[00:07:21.000 --> 00:07:25.000]  第三段就是六到十一節
[00:07:25.000 --> 00:07:28.000]  就是這件神蹟是怎樣發生的
[00:07:28.000 --> 00:07:31.000]  接著我先講的應用就是
[00:07:31.000 --> 00:07:34.000]  十二節到十二章結束
[00:07:34.000 --> 00:07:40.000]  第一個禱告的原因就是
[00:07:40.000 --> 00:07:42.000]  如果教會想到辦法
[00:07:42.000 --> 00:07:45.000]  應該都會教出啞窟
[00:07:45.000 --> 00:07:48.000]  其實就想不到第二個辦法
[00:07:48.000 --> 00:07:52.000]  因為所有的方法都用盡了
[00:07:52.000 --> 00:07:54.000]  你可以看到
[00:07:54.000 --> 00:07:57.000]  為什麼用盡辦法都救不出來
[00:07:57.000 --> 00:08:00.000]  因為它有一層一層的門
[00:08:00.000 --> 00:08:03.000]  是破爛了才可以教它的人
[00:08:03.000 --> 00:08:07.000]  還有四個四個排班的兵兵
[00:08:07.000 --> 00:08:10.000]  是這樣看守著它
[00:08:10.000 --> 00:08:12.000]  還有最重要的是
[00:08:12.000 --> 00:08:14.000]  根據考察
[00:08:14.000 --> 00:08:17.000]  兩個人還被它們鎖在一起
[00:08:17.000 --> 00:08:20.000]  你想想左邊一個和右邊一個
[00:08:20.000 --> 00:08:23.000]  用手扣在一起
[00:08:23.000 --> 00:08:24.000]  你怎樣走
[00:08:24.000 --> 00:08:26.000]  你要拖著兩個人走
[00:08:26.000 --> 00:08:28.000]  都很不容易的
[00:08:28.000 --> 00:08:30.000]  就是你沒有辦法逃脫
[00:08:30.000 --> 00:08:33.000]  就是一個完全人的方法
[00:08:33.000 --> 00:08:35.000]  是沒有辦法的
[00:08:35.000 --> 00:08:37.000]  所以就切切禱告
[00:08:37.000 --> 00:08:39.000]  就是這樣出來的
[00:08:40.000 --> 00:08:46.000]  禱告是一齊的
[00:08:46.000 --> 00:08:49.000]  還有這個禱告
[00:08:49.000 --> 00:08:53.000]  自從彼得錄了金之後
[00:08:53.000 --> 00:08:55.000]  我們都會知道
[00:08:55.000 --> 00:08:57.000]  它應該是會回彼得禱告的
[00:08:57.000 --> 00:08:59.000]  但是切切的發生
[00:08:59.000 --> 00:09:03.000]  更加是啞窟被處決了之後
[00:09:03.000 --> 00:09:05.000]  就更加切切了
[00:09:05.000 --> 00:09:07.000]  大家要留意背景
[00:09:07.000 --> 00:09:10.000]  背景是寓意節
[00:09:10.000 --> 00:09:13.000]  根據考察就是
[00:09:13.000 --> 00:09:15.000]  耶路撒冷這些地方
[00:09:15.000 --> 00:09:18.000]  如果是過寓意節或者過節
[00:09:18.000 --> 00:09:22.000]  差不多有三百萬人會湧進來
[00:09:22.000 --> 00:09:24.000]  如果這個時候
[00:09:24.000 --> 00:09:28.000]  發生動亂就很難鎮壓
[00:09:28.000 --> 00:09:30.000]  你想想三百萬人
[00:09:30.000 --> 00:09:32.000]  它的兵兵都不夠
[00:09:32.000 --> 00:09:34.000]  所以最好在這三天中間
[00:09:34.000 --> 00:09:36.000]  或者那個星期裡邊
[00:09:36.000 --> 00:09:39.000]  都不要發生什麼大事
[00:09:39.000 --> 00:09:43.000]  特別是如果是有人暴動的話
[00:09:43.000 --> 00:09:45.000]  就很難去擺平的了
[00:09:45.000 --> 00:09:47.000]  所以就是這樣
[00:09:47.000 --> 00:09:49.000]  它切切禱告
[00:09:49.000 --> 00:09:53.000]  更加是有三天的
[00:09:53.000 --> 00:09:56.000]  就是那個時間很重要的
[00:09:56.000 --> 00:10:00.000]  你說真的很好
[00:10:00.000 --> 00:10:04.000]  有三天大家一起的禱告
[00:10:04.000 --> 00:10:06.000]  試一下想想
[00:10:06.000 --> 00:10:10.000]  這個是經文的一個想像
[00:10:10.000 --> 00:10:14.000]  這些初上主的群體
[00:10:14.000 --> 00:10:17.000]  其實他們的關係
[00:10:17.000 --> 00:10:20.000]  還是在一個形成的過程中間
[00:10:20.000 --> 00:10:23.000]  不過這段經文是這樣的
[00:10:23.000 --> 00:10:25.000]  第一到第十二章
[00:10:25.000 --> 00:10:27.000]  很多人就說
[00:10:27.000 --> 00:10:30.000]  是叫做彼得的行傳
[00:10:30.000 --> 00:10:32.000]  十三章到結束
[00:10:32.000 --> 00:10:34.000]  使徒行傳的主角是誰
[00:10:34.000 --> 00:10:36.000]  問一下大家
[00:10:36.000 --> 00:10:43.000]  這個使徒很威猛的
[00:10:43.000 --> 00:10:45.000]  保祿
[00:10:45.000 --> 00:10:48.000]  就是說到第十二章
[00:10:48.000 --> 00:10:50.000]  初大教會的
[00:10:50.000 --> 00:10:54.000]  正宗的領袖彼得就消失了
[00:10:54.000 --> 00:10:57.000]  他很少在使徒行傳後面
[00:10:57.000 --> 00:10:59.000]  擔任主角
[00:10:59.000 --> 00:11:01.000]  反而保祿出場
[00:11:01.000 --> 00:11:03.000]  接著福音就開始
[00:11:03.000 --> 00:11:07.000]  在被壓迫的苦難下
[00:11:07.000 --> 00:11:10.000]  保祿的行程就展開了
[00:11:10.000 --> 00:11:12.000]  這個就是這段
[00:11:12.000 --> 00:11:19.000]  所以十二章是一個轉折的一章
[00:11:19.000 --> 00:11:21.000]  彼得在這裡之後
[00:11:21.000 --> 00:11:24.000]  你要找他的詳細記載是沒有的
[00:11:24.000 --> 00:11:26.000]  幾乎是很小的
[00:11:26.000 --> 00:11:28.000]  那麼仔細的記載
[00:11:28.000 --> 00:11:30.000]  但是讀者刻意在這裡
[00:11:30.000 --> 00:11:34.000]  把這個神蹟記載得很清楚
[00:11:34.000 --> 00:11:38.000]  之後保祿出場
[00:11:38.000 --> 00:11:42.000]  但其實在彼得過渡到保祿的時候
[00:11:42.000 --> 00:11:44.000]  有一個群體不變的
[00:11:44.000 --> 00:11:46.000]  就是這個群體 教會
[00:11:46.000 --> 00:11:51.000]  似乎教會經歷了這件事之後
[00:11:51.000 --> 00:11:54.000]  他更加準備好
[00:11:54.000 --> 00:11:58.000]  更加有信心
[00:11:58.000 --> 00:12:01.000]  預備去迎接
[00:12:01.000 --> 00:12:05.000]  整個聖靈要推動出來的宣教
[00:12:05.000 --> 00:12:07.000]  他想不到的境界
[00:12:07.000 --> 00:12:11.000]  所以這個神蹟其實與其是說
[00:12:11.000 --> 00:12:14.000]  對彼得的意義很大
[00:12:14.000 --> 00:12:15.000]  不如說回
[00:12:15.000 --> 00:12:19.000]  其實是對那些還是很幼嫩
[00:12:19.000 --> 00:12:22.000]  還是很軟弱的教會
[00:12:22.000 --> 00:12:25.000]  做了一件事在他們的中間
[00:12:25.000 --> 00:12:29.000]  我為什麼說可能對彼得的影響力不是那麼大
[00:12:29.000 --> 00:12:33.000]  如果你理解這些初代的使徒的話
[00:12:33.000 --> 00:12:37.000]  他們隨時都很願意錄獅子鏗
[00:12:37.000 --> 00:12:39.000]  跟隨耶穌 釘十字架
[00:12:39.000 --> 00:12:41.000]  他們是覺得很榮耀的
[00:12:41.000 --> 00:12:44.000]  跟隨基督的腳踵
[00:12:44.000 --> 00:12:45.000]  甚至釘十字架
[00:12:45.000 --> 00:12:49.000]  這個都是他們覺得很榮耀的盼望
[00:12:49.000 --> 00:12:51.000]  還有他們有一個信念
[00:12:51.000 --> 00:12:54.000]  耶穌都快要回來了
[00:12:54.000 --> 00:12:58.000]  這些榮耀的顧民很快會來到
[00:12:58.000 --> 00:13:00.000]  所以他們不怕死
[00:13:00.000 --> 00:13:02.000]  就像保羅所說的
[00:13:02.000 --> 00:13:04.000]  如果他去耶穌那裡好得無比
[00:13:04.000 --> 00:13:08.000]  但他留下來是為了服侍教會
[00:13:08.000 --> 00:13:10.000]  所以你想想彼得
[00:13:10.000 --> 00:13:15.000]  他其實是沒有一些波動的
[00:13:15.000 --> 00:13:18.000]  他甚至可能很羨慕快點去見耶穌
[00:13:18.000 --> 00:13:22.000]  但問題是教會是不能夠失去他的
[00:13:22.000 --> 00:13:25.000]  你看看在耶穌升天之後
[00:13:25.000 --> 00:13:31.000]  彼得其實就是最初的一批信徒的大佬
[00:13:31.000 --> 00:13:34.000]  如果大佬不見了
[00:13:34.000 --> 00:13:37.000]  中間的雅各就死了
[00:13:37.000 --> 00:13:42.000]  究竟誰要帶領教會向前呢?
[00:13:42.000 --> 00:13:44.000]  他們還抱著彼得
[00:13:44.000 --> 00:13:48.000]  比彼得羨慕留在這個世界
[00:13:48.000 --> 00:13:51.000]  如果留下就是為了耶穌
[00:13:51.000 --> 00:13:56.000]  所以第一段經文在第五節的時候
[00:13:56.000 --> 00:13:59.000]  就是在說教會的迫切
[00:13:59.000 --> 00:14:01.000]  不可以失去彼得
[00:14:01.000 --> 00:14:04.000]  下一步要向哪裡去呢?
[00:14:04.000 --> 00:14:07.000]  什麼都沒有了,怎麼走下去?
[00:14:07.000 --> 00:14:09.000]  他面臨著一個危機
[00:14:09.000 --> 00:14:12.000]  面臨著一個不明的轉變
[00:14:12.000 --> 00:14:16.000]  而這個轉變是沒有人可以預估的
[00:14:16.000 --> 00:14:21.000]  就是在這個時候大家切切地禱告
[00:14:21.000 --> 00:14:24.000]  而這個就是一個伏筆
[00:14:24.000 --> 00:14:27.000]  就是在第五節的時候
[00:14:27.000 --> 00:14:31.000]  切切這個字如果看英文的話
[00:14:31.000 --> 00:14:33.000]  NIV都好
[00:14:33.000 --> 00:14:37.000]  就是用一個副詞
[00:14:37.000 --> 00:14:39.000]  Ernstiglich
[00:14:39.000 --> 00:14:42.000]  即是急切
[00:14:42.000 --> 00:14:45.000]  不是不放棄
[00:14:45.000 --> 00:14:50.000]  是沒辦法很專心、很急切
[00:14:50.000 --> 00:14:55.000]  和專心一意的想要神救彼得出來
[00:14:55.000 --> 00:15:04.000]  所以英文就是Praying to God for Him
[00:15:04.000 --> 00:15:08.000]  對著神就會彼得在那裡祈禱、祈求
[00:15:08.000 --> 00:15:12.000]  不過續紙就沒有記載求什麼
[00:15:12.000 --> 00:15:14.000]  不過我可以相信就是
[00:15:14.000 --> 00:15:16.000]  神不要讓他死了
[00:15:16.000 --> 00:15:19.000]  他死了我們就不知道要向哪裡去
[00:15:19.000 --> 00:15:22.000]  這個就是沒有寫內容
[00:15:22.000 --> 00:15:25.000]  但是他們就是見到這個局勢
[00:15:25.000 --> 00:15:28.000]  只有一個出路就是去神那裡
[00:15:28.000 --> 00:15:30.000]  就這麼多
[00:15:30.000 --> 00:15:34.000]  禱告的結果就是
[00:15:34.000 --> 00:15:37.000]  已經祈禱這麼多天了
[00:15:37.000 --> 00:15:43.000]  神都沒有做事
[00:15:43.000 --> 00:15:45.000]  你可以想像
[00:15:45.000 --> 00:15:52.000]  如果我們現在這個加州花園的教會
[00:15:52.000 --> 00:15:55.000]  我們一起一個星期
[00:15:55.000 --> 00:15:57.000]  每天一次次禱告
[00:15:57.000 --> 00:16:00.000]  會發生什麼事
[00:16:00.000 --> 00:16:02.000]  大家很同心的
[00:16:02.000 --> 00:16:06.000]  因為來到這個階段不可以不一起同心
[00:16:06.000 --> 00:16:09.000]  所以你和我距離會拉近
[00:16:09.000 --> 00:16:11.000]  你知道我們穆會這麼多年的人
[00:16:11.000 --> 00:16:13.000]  是很明白教會是這樣的
[00:16:13.000 --> 00:16:17.000]  神是會用很多艱難給教會去成長的
[00:16:17.000 --> 00:16:20.000]  甚至這個都是時代行轉
[00:16:20.000 --> 00:16:23.000]  一直都是苦難艱難中去成長的
[00:16:23.000 --> 00:16:26.000]  但是每次他們就切切祈禱
[00:16:26.000 --> 00:16:30.000]  切切祈禱對那個群體有什麼好處
[00:16:30.000 --> 00:16:31.000]  我是這麼想像的
[00:16:31.000 --> 00:16:33.000]  也是這麼經歷的
[00:16:33.000 --> 00:16:36.000]  就是當教會是很平順的時候
[00:16:36.000 --> 00:16:38.000]  很多時候就因為工作
[00:16:38.000 --> 00:16:41.000]  或者是一些差異
[00:16:41.000 --> 00:16:45.000]  我們就把焦點放在你和我的差異
[00:16:45.000 --> 00:16:49.000]  或者是有些困擾的點
[00:16:49.000 --> 00:16:51.000]  就把眼光放在這裡會多一點
[00:16:51.000 --> 00:16:53.000]  因為平順
[00:16:53.000 --> 00:16:57.000]  沒什麼事的時候就想那些就想多了
[00:16:57.000 --> 00:16:59.000]  但是有些事
[00:16:59.000 --> 00:17:02.000]  外面的壓力挑戰
[00:17:02.000 --> 00:17:06.000]  包括譬如現在這段時間的疫情這一類的
[00:17:06.000 --> 00:17:09.000]  或者前一段時間我去一些教會
[00:17:09.000 --> 00:17:12.000]  說了他們的危機就是
[00:17:12.000 --> 00:17:16.000]  有三分一的頂姐妹就移民
[00:17:16.000 --> 00:17:19.000]  都有一個叫做承傳的危機
[00:17:19.000 --> 00:17:22.000]  因為執事都走了三分一
[00:17:22.000 --> 00:17:24.000]  這些危機的時候
[00:17:24.000 --> 00:17:29.000]  教會就覺得這個挑戰大家要一起來面對
[00:17:29.000 --> 00:17:31.000]  要不你做要不我做
[00:17:31.000 --> 00:17:33.000]  就一起去禱告
[00:17:33.000 --> 00:17:36.000]  反而面對挑戰艱難的時候
[00:17:36.000 --> 00:17:39.000]  大家把目光轉向神
[00:17:39.000 --> 00:17:41.000]  對著這件事
[00:17:41.000 --> 00:17:44.000]  大家可以放下我和你的差異多一點
[00:17:44.000 --> 00:17:46.000]  或者那些小事
[00:17:46.000 --> 00:17:48.000]  相對這麼大的事
[00:17:48.000 --> 00:17:50.000]  那些可以放下的
[00:17:50.000 --> 00:17:57.000]  所以神做事是容許教會在禱告中間
[00:17:57.000 --> 00:17:59.000]  是有些事發生的
[00:17:59.000 --> 00:18:00.000]  這裡沒有記載
[00:18:00.000 --> 00:18:02.000]  但是通常神做事
[00:18:02.000 --> 00:18:06.000]  都是不單單解決那件事
[00:18:06.000 --> 00:18:08.000]  他對於信仰的群體
[00:18:08.000 --> 00:18:10.000]  他是要做一些事的
[00:18:10.000 --> 00:18:12.000]  你可以想像他這樣切切大家
[00:18:12.000 --> 00:18:14.000]  禱告這麼多天
[00:18:14.000 --> 00:18:17.000]  大家的感情是好的
[00:18:17.000 --> 00:18:19.000]  同心是會多一點的
[00:18:19.000 --> 00:18:23.000]  結果就是當大家這樣切切禱告之後
[00:18:23.000 --> 00:18:25.000]  竟然沒有事發生
[00:18:25.000 --> 00:18:27.000]  什麼都沒有發生
[00:18:27.000 --> 00:18:31.000]  第二天就要處決彼得了
[00:18:31.000 --> 00:18:33.000]  所以彼得就想
[00:18:33.000 --> 00:18:34.000]  我猜了
[00:18:34.000 --> 00:18:36.000]  既然都沒有事發生
[00:18:36.000 --> 00:18:37.000]  半夜了
[00:18:37.000 --> 00:18:39.000]  第二天早上就上課
[00:18:39.000 --> 00:18:42.000]  應該被審判就會處決
[00:18:42.000 --> 00:18:44.000]  就睡覺了
[00:18:44.000 --> 00:18:45.000]  很安然
[00:18:45.000 --> 00:18:47.000]  他真的睡得很好
[00:18:47.000 --> 00:18:49.000]  直到天使拍他
[00:18:49.000 --> 00:18:51.000]  所以你可以想像他睡得多好
[00:18:51.000 --> 00:18:53.000]  沒有失眠
[00:18:53.000 --> 00:18:57.000]  天使就把那些扣子弄掉了
[00:18:57.000 --> 00:18:59.000]  然後就邀請他離開
[00:18:59.000 --> 00:19:01.000]  你現在差不多了
[00:19:01.000 --> 00:19:05.000]  他以為這是夢裡面看到的
[00:19:05.000 --> 00:19:08.000]  或者自己微微乎乎看到一些
[00:19:08.000 --> 00:19:10.000]  不知道是什麼來的
[00:19:10.000 --> 00:19:12.000]  他不覺得這是真的
[00:19:12.000 --> 00:19:15.000]  就知道當天使要離開他的時候
[00:19:15.000 --> 00:19:17.000]  他突然間知道
[00:19:17.000 --> 00:19:18.000]  這是最神的
[00:19:18.000 --> 00:19:20.000]  而那個就是天使
[00:19:20.000 --> 00:19:22.000]  在教育的聖經是這樣的
[00:19:22.000 --> 00:19:27.000]  猶太人相信每個人後面有一個天使
[00:19:27.000 --> 00:19:29.000]  其實現在東正教也是
[00:19:29.000 --> 00:19:32.000]  東正教也相信每個人後面有一個天使
[00:19:32.000 --> 00:19:35.000]  我們不會說這些教義的
[00:19:35.000 --> 00:19:40.000]  在新約聖經只有這一段比較明顯
[00:19:40.000 --> 00:19:43.000]  提到天使說話
[00:19:43.000 --> 00:19:45.000]  天使怎樣引導人
[00:19:45.000 --> 00:19:48.000]  所以也是很特別的一段聖經
[00:19:48.000 --> 00:19:52.000]  說起彼得這麼淑靈的人
[00:19:52.000 --> 00:19:55.000]  當他經歷神的介入的時候
[00:19:55.000 --> 00:19:57.000]  他是微微乎乎的
[00:19:57.000 --> 00:19:59.000]  不像我們以為
[00:19:59.000 --> 00:20:02.000]  他應該說你來了
[00:20:02.000 --> 00:20:03.000]  我終於見到你了
[00:20:03.000 --> 00:20:06.000]  不是的,他還以為是假的
[00:20:06.000 --> 00:20:08.000]  這個說什麼呢?
[00:20:08.000 --> 00:20:10.000]  很多時候我們每次禱告
[00:20:10.000 --> 00:20:13.000]  連最淑靈的人
[00:20:13.000 --> 00:20:15.000]  當神在做事的時候
[00:20:15.000 --> 00:20:17.000]  第一個就是神介入的時間
[00:20:17.000 --> 00:20:19.000]  是沒有預期的
[00:20:19.000 --> 00:20:21.000]  第二個就是神介入的方法
[00:20:21.000 --> 00:20:24.000]  你也沒有想過的
[00:20:24.000 --> 00:20:26.000]  甚至神介入的時候
[00:20:26.000 --> 00:20:29.000]  你也未必是這麼清晨的知道
[00:20:29.000 --> 00:20:31.000]  這是神的介入
[00:20:31.000 --> 00:20:37.000]  所以是他回望的時候才知道的
[00:20:37.000 --> 00:20:49.000]  所以彼得對上帝做事的時間
[00:20:49.000 --> 00:20:51.000]  做事的方法
[00:20:51.000 --> 00:20:55.000]  和他自己怎樣認識上帝的經歷
[00:20:55.000 --> 00:20:57.000]  都有影響的
[00:20:57.000 --> 00:21:01.000]  但更大的影響就是
