
[00:00:00.000 --> 00:00:03.560]  好 各位聽眾姐妹 我們一起同心同道
[00:08:47.760 --> 00:08:51.760]  這是一次的耶穌釘十字架的兒行
[00:08:51.760 --> 00:08:52.480]  那麼
[00:08:52.480 --> 00:08:53.800]  神的恩典
[00:08:53.800 --> 00:08:55.720]  藉著耶穌
[00:08:55.720 --> 00:08:59.200]  就可以臨到所有相信的人
[00:08:59.200 --> 00:09:01.840]  所以是臨到相信的人
[00:09:01.840 --> 00:09:03.840]  不是所有地球的人
[00:09:03.840 --> 00:09:05.640]  是相信耶穌的人
[00:09:05.640 --> 00:09:07.560]  才可以得到這份恩典
[00:09:07.560 --> 00:09:08.520]  所以
[00:09:08.520 --> 00:09:11.760]  眾人就因為耶穌的救恩
[00:09:11.760 --> 00:09:14.480]  因為信而帶來清義
[00:09:14.480 --> 00:09:18.280]  這就是耶穌所做帶來的影響
[00:09:18.280 --> 00:09:20.360]  這就是第五章告訴我們
[00:09:20.360 --> 00:09:22.040]  神有什麼宣判呢?
[00:09:22.040 --> 00:09:24.000]  就因為這個人的緣故
[00:09:24.000 --> 00:09:27.320]  恩典現在可以稱義作王了
[00:09:27.320 --> 00:09:28.280]  就是說
[00:09:28.280 --> 00:09:30.840]  現在在神的裡面
[00:09:30.840 --> 00:09:32.000]  永遠
[00:09:32.000 --> 00:09:34.160]  當他還沒回來之前
[00:09:34.160 --> 00:09:36.800]  永遠還可以有月立
[00:09:36.800 --> 00:09:38.200]  有拯救
[00:09:38.200 --> 00:09:39.400]  有恩典
[00:09:39.400 --> 00:09:41.280]  不是一個審判
[00:09:41.280 --> 00:09:42.840]  不是一個定罪
[00:09:42.840 --> 00:09:43.840]  所以
[00:09:43.840 --> 00:09:46.200]  你看到第一章的十八節就是說
[00:09:46.200 --> 00:09:48.360]  一開始保羅告訴我們
[00:09:48.360 --> 00:09:50.520]  其實我們現在人類的光景
[00:09:50.520 --> 00:09:52.200]  因為阿當的緣故
[00:09:52.200 --> 00:09:55.120]  我們現在已經在神的憤怒之下
[00:09:55.120 --> 00:09:59.120]  列舉各種各樣的敵黨神
[00:09:59.120 --> 00:10:00.480]  無論拜偶像
[00:10:00.480 --> 00:10:02.760]  或者是一些道德上的罪惡
[00:10:02.760 --> 00:10:04.280]  是被定罪的
[00:10:04.280 --> 00:10:05.200]  但是現在
[00:10:05.200 --> 00:10:06.800]  因為在耶穌裡面
[00:10:06.800 --> 00:10:08.920]  一個人的義行
[00:10:08.920 --> 00:10:11.360]  就帶給我們得到這個清義
[00:10:11.360 --> 00:10:12.960]  而且是恩典
[00:10:12.960 --> 00:10:15.600]  來藉著義作王
[00:10:15.600 --> 00:10:17.920]  所以不再是死作王
[00:10:17.920 --> 00:10:19.320]  是恩典
[00:10:19.320 --> 00:10:21.880]  藉著耶穌的義行
[00:10:21.880 --> 00:10:23.080]  來作王
[00:10:23.080 --> 00:10:23.680]  就是說
[00:10:23.680 --> 00:10:27.160]  恩典現在是統管著我們的生命
[00:10:27.160 --> 00:10:30.360]  地上各方面的眾生
[00:10:30.360 --> 00:10:31.240]  所以
[00:10:31.240 --> 00:10:34.000]  我們現在為什麼能夠在神裡面
[00:10:34.000 --> 00:10:36.320]  永遠還有恩典
[00:10:36.320 --> 00:10:39.600]  所以我們千萬不要看自己是絕望的人
[00:10:39.600 --> 00:10:42.040]  不要看自己是無助的人
[00:10:42.040 --> 00:10:43.680]  譬如今早我說的
[00:10:43.680 --> 00:10:46.080]  禿鷹團契
[00:10:46.080 --> 00:10:48.880]  我說這個撒瑪利亞的婦人
[00:10:48.880 --> 00:10:53.440]  耶穌點出她的內心的真相
[00:10:53.440 --> 00:10:55.880]  其實是要挽回
[00:10:55.880 --> 00:10:57.200]  是要接納
[00:10:57.200 --> 00:10:58.920]  是要寬恕她
[00:10:58.920 --> 00:11:01.640]  是要讓她生命有盼望
[00:11:01.640 --> 00:11:05.800]  當她感受到這一份愛和盼望的時候
[00:11:05.800 --> 00:11:07.680]  她扔下那些水罐
[00:11:07.680 --> 00:11:09.320]  衝回城裡
[00:11:09.320 --> 00:11:11.400]  告訴城裡的人
[00:11:11.400 --> 00:11:13.040]  你們快點出來看
[00:11:13.040 --> 00:11:17.680]  因為有一個人將我數來所做的事情告訴我
[00:11:17.680 --> 00:11:20.400]  而且這個話不是指責
[00:11:20.400 --> 00:11:21.720]  不是批判
[00:11:21.720 --> 00:11:23.520]  不是來去論斷
[00:11:23.520 --> 00:11:25.080]  而是接納
[00:11:25.080 --> 00:11:26.240]  而是寬容
[00:11:26.240 --> 00:11:28.120]  所以這個婦人
[00:11:28.120 --> 00:11:31.120]  裡面有一份很大的生命力
[00:11:31.120 --> 00:11:32.520]  就是盼望
[00:11:32.520 --> 00:11:36.760]  她邀請城裡的人出來
[00:11:36.760 --> 00:11:38.640]  他們來到見到耶穌
[00:11:38.640 --> 00:11:41.360]  就邀請耶穌在城裡面
[00:11:41.360 --> 00:11:44.040]  在撒瑪利亞城住了兩晚
[00:11:44.040 --> 00:11:46.400]  後來就跟這個婦人說
[00:11:46.400 --> 00:11:47.760]  現在我們信
[00:11:47.760 --> 00:11:51.600]  不僅僅是因為你的勸導
[00:11:51.600 --> 00:11:54.640]  現在是因為我們見到
[00:11:54.640 --> 00:11:55.840]  聽到耶穌
[00:11:55.840 --> 00:11:57.400]  祂說的真理
[00:11:57.400 --> 00:11:58.920]  我們現在相信了
[00:11:58.920 --> 00:12:00.640]  更加知道
[00:12:00.640 --> 00:12:02.600]  祂就是救世主了
[00:12:02.600 --> 00:12:08.040]  所以這個婦人在很大的恩典的接納裡面
[00:12:08.040 --> 00:12:10.240]  是耶穌點出了她的真相
[00:12:10.240 --> 00:12:11.320]  耶穌說
[00:12:11.320 --> 00:12:12.840]  你給我水喝吧
[00:12:12.840 --> 00:12:14.120]  這個婦人說
[00:12:14.120 --> 00:12:16.080]  先生你沒有打水的器具
[00:12:16.080 --> 00:12:17.720]  你怎會有什麼呢?
[00:12:17.720 --> 00:12:20.840]  這個井是我們的祖宗留給我們的
[00:12:20.840 --> 00:12:22.520]  耶穌就說
[00:12:22.520 --> 00:12:23.960]  如果你知道我是誰
[00:12:23.960 --> 00:12:26.080]  你早就求我給你一杯水
[00:12:26.080 --> 00:12:27.280]  這個婦人就說
[00:12:27.280 --> 00:12:28.120]  好啊
[00:12:28.120 --> 00:12:30.400]  先生你給我喝這杯水吧
[00:12:30.400 --> 00:12:31.240]  耶穌就說
[00:12:31.240 --> 00:12:33.320]  你叫你的丈夫來
[00:12:33.320 --> 00:12:35.000]  這個婦人第一句就說
[00:12:35.000 --> 00:12:36.720]  我沒有丈夫
[00:12:36.720 --> 00:12:37.800]  耶穌怎麼說呢?
[00:12:37.800 --> 00:12:39.800]  你已經有五個丈夫了
[00:12:39.800 --> 00:12:42.040]  你現在家裡的都不是你的丈夫了
[00:12:42.040 --> 00:12:43.240]  就是六個
[00:12:43.240 --> 00:12:45.120]  這個婦人就很吃驚
[00:12:45.120 --> 00:12:46.560]  為什麼她會知道呢?
[00:12:46.560 --> 00:12:47.720]  馬上說第二件事
[00:12:47.720 --> 00:12:51.920]  我們知道你們猶太人拜神在耶路撒冷
[00:12:51.920 --> 00:12:56.040]  我們撒馬利亞人敬拜神就在基尼森山
[00:12:56.040 --> 00:12:58.440]  我們知道我們所拜的
[00:12:58.440 --> 00:13:00.440]  你們所拜的你們知不知道呢?
[00:13:00.440 --> 00:13:02.600]  避開那個話題
[00:13:02.600 --> 00:13:04.760]  不要再碰我的內心
[00:13:04.760 --> 00:13:06.440]  但是耶穌不放棄
[00:13:06.440 --> 00:13:07.960]  就跟她說
[00:13:07.960 --> 00:13:11.000]  跟你說話的就是那個尼塞亞
[00:13:11.000 --> 00:13:14.840]  這個婦人不是因為被人奚落
[00:13:14.840 --> 00:13:18.720]  不是因為被人點出她的罪惡
[00:13:18.720 --> 00:13:23.760]  而是耶穌讓她看到她自己的內心
[00:13:23.760 --> 00:13:26.640]  心靈的痛、需要
[00:13:26.640 --> 00:13:29.520]  而且是給她有光、有盼望
[00:13:29.520 --> 00:13:32.600]  是有愛的一個恩典的接納
[00:13:32.600 --> 00:13:37.600]  所以你看到耶穌帶來的是恩典作王
[00:13:37.600 --> 00:13:40.200]  是恩典讓人稱義
[00:13:40.200 --> 00:13:43.800]  是恩典讓人可以在神裡面
[00:13:43.800 --> 00:13:48.760]  得到生命盼望和愛
[00:13:48.760 --> 00:13:51.120]  所以在亞當裡面
[00:13:51.120 --> 00:13:56.960]  逃避罪的蔓延
[00:13:56.960 --> 00:14:02.000]  最帶來的就是更加互相敵視
[00:14:02.000 --> 00:14:03.760]  藏起自己
[00:14:03.760 --> 00:14:07.000]  不敢承認自己是怎樣
[00:14:07.000 --> 00:14:09.480]  很多很多的問題
[00:14:09.480 --> 00:14:11.600]  所以因為罪和死
[00:14:11.600 --> 00:14:14.120]  來籠罩著人類
[00:14:14.120 --> 00:14:16.080]  但是很感謝神
[00:14:16.080 --> 00:14:18.760]  保羅讓我們帶我們回去
[00:14:18.760 --> 00:14:23.360]  現在連那個源頭都可以去更新
[00:14:23.360 --> 00:14:26.040]  是有一個新的源頭就是基督
[00:14:26.040 --> 00:14:27.920]  就是我們的主耶穌
[00:14:27.920 --> 00:14:30.280]  或者叫新的亞當也沒錯的
[00:14:30.280 --> 00:14:32.000]  所以這一段
[00:14:32.000 --> 00:14:33.880]  真的將我們帶回去
[00:14:33.880 --> 00:14:36.440]  那個根源怎樣解決的問題
[00:14:36.440 --> 00:14:40.160]  所以現在我們就能夠從第六章開始
[00:14:40.160 --> 00:14:41.680]  這裡大家沒有問題
[00:14:41.680 --> 00:14:43.680]  我們就從第六章開始
[00:14:43.680 --> 00:14:46.120]  去看回這一段聖經
[00:14:46.120 --> 00:14:50.040]  我太激動了
[00:14:50.040 --> 00:14:52.000]  我慢慢說吧
[00:14:52.000 --> 00:14:54.000]  因為都怕喉嚨不舒服
[00:14:54.000 --> 00:14:58.680]  這一段先用回舊的和合本
[00:14:58.680 --> 00:15:00.120]  大家先聽一聽
[00:15:00.120 --> 00:15:02.720]  但是我今天想跟大家去看的
[00:15:02.720 --> 00:15:04.800]  就是新漢語的譯本
[00:15:04.800 --> 00:15:08.040]  因為它照原文的直譯
[00:15:08.040 --> 00:15:11.440]  有些部份是比舊的和合本
[00:15:11.440 --> 00:15:13.200]  相對會好一點
[00:15:13.200 --> 00:15:17.960]  當然既然是直譯
[00:15:17.960 --> 00:15:21.160]  就不會說文法等等
[00:15:21.160 --> 00:15:22.800]  所以有時可能會有些掉漆
[00:15:22.800 --> 00:15:24.720]  但是某些字眼
[00:15:24.720 --> 00:15:27.960]  它的翻譯可以作為一個參考
[00:15:27.960 --> 00:15:31.480]  都是權威的新的漢語
[00:15:31.480 --> 00:15:34.280]  第六章大家先聽一聽這一段
[00:15:34.280 --> 00:15:36.760]  第五章如果大家還有什麼問題
[00:15:36.760 --> 00:15:38.760]  想搞清楚它
[00:15:38.760 --> 00:15:41.160]  可以在此之下再問我
[00:15:41.160 --> 00:15:42.960]  但是無論如何
[00:15:42.960 --> 00:15:44.640]  舊有的體系
[00:15:44.640 --> 00:15:46.080]  舊有的根源
[00:15:46.080 --> 00:15:47.480]  最帶來的
[00:15:47.480 --> 00:15:51.040]  已經在耶穌裡面過去了
[00:15:51.040 --> 00:15:52.840]  新的源頭開始了
[00:15:52.840 --> 00:15:55.000]  我們在信主裡面
[00:15:55.000 --> 00:15:57.160]  我們現在已經被納入
[00:15:57.160 --> 00:15:59.400]  在新的族類
[00:15:59.400 --> 00:16:02.200]  就是新亞當之下的人了
[00:16:02.200 --> 00:16:04.360]  所以叫做新造的人
[00:16:04.360 --> 00:16:06.040]  保羅經常說的
[00:16:06.040 --> 00:16:07.200]  在《耳筆所書》
[00:16:07.200 --> 00:16:12.440]  《哥倫多後書》五章的十七節
[00:16:12.440 --> 00:16:14.840]  若有人在基督裡面
[00:16:14.840 --> 00:16:17.160]  他就是新創造
[00:16:17.160 --> 00:16:21.320]  過去的事已經過去了
[00:16:21.320 --> 00:16:24.000]  剛才那個例子
[00:16:24.000 --> 00:16:25.600]  撒瑪利亞的婦人
[00:16:25.600 --> 00:16:27.960]  她知道耶穌點出她
[00:16:27.960 --> 00:16:29.600]  其實是寬恕她
[00:16:29.600 --> 00:16:33.400]  使她完全可以沒有了她的過去
[00:16:33.400 --> 00:16:35.200]  她可以由新的開始
[00:16:35.200 --> 00:16:38.400]  這樣來做一個人
[00:16:38.400 --> 00:16:41.400]  第六章羅馬書
[00:16:41.400 --> 00:16:43.400]  它說這樣
[00:16:43.400 --> 00:16:45.200]  這個是Dare for
[00:16:45.200 --> 00:16:46.560]  就是說
[00:16:46.560 --> 00:16:49.760]  所以也有一個這樣的結果
[00:16:49.760 --> 00:16:52.080]  這個結果就是上文說的
[00:16:52.080 --> 00:16:54.600]  現在保羅說得很重
[00:16:54.600 --> 00:16:56.520]  說得很多的就是
[00:16:56.520 --> 00:17:00.320]  恩典廣泛地作王
[00:17:00.320 --> 00:17:01.320]  就是說
[00:17:01.320 --> 00:17:02.680]  剛才我也說了
[00:17:02.680 --> 00:17:05.360]  神閲納我們每一個罪人
[00:17:05.360 --> 00:17:06.600]  在救恩裡面
[00:17:06.600 --> 00:17:08.680]  我們是無條件獲得寬恕
[00:17:08.680 --> 00:17:12.400]  而且恩典是不斷的恩上加恩
[00:17:12.400 --> 00:17:14.360]  可能會衍生在
[00:17:14.360 --> 00:17:18.120]  保羅也要信徒要很小心
[00:17:18.120 --> 00:17:19.920]  特別是羅馬的信徒
[00:17:19.920 --> 00:17:21.640]  不要將救恩
[00:17:21.640 --> 00:17:22.960]  成為了一種
[00:17:22.960 --> 00:17:26.600]  可以在地上成為一個安殊的避難所
[00:17:26.600 --> 00:17:30.360]  來過一些只是開開心心
[00:17:30.360 --> 00:17:32.120]  平平順順的生活
[00:17:32.120 --> 00:17:35.840]  因為整本羅馬書是一個很激動的
[00:17:35.840 --> 00:17:38.280]  萬民都需要福音
[00:17:38.280 --> 00:17:41.440]  萬民都是要恩順清義
[00:17:41.440 --> 00:17:44.480]  萬民都是在神的就坐下
[00:17:44.480 --> 00:17:47.920]  所以如果沒有人去傳福音
[00:17:47.920 --> 00:17:50.480]  萬民聽不到福音
[00:17:50.480 --> 00:17:53.280]  就在那個就坐下滅亡
[00:17:53.280 --> 00:17:56.080]  所以我們得了救恩
[00:17:56.080 --> 00:17:57.600]  在恩典裡面
[00:17:57.600 --> 00:18:00.160]  不是叫我們停留在恩典裡面
[00:18:00.160 --> 00:18:02.280]  而是我們要將這個恩典
[00:18:02.280 --> 00:18:04.960]  成為一個你可以說是一個武器
[00:18:04.960 --> 00:18:09.240]  一個福音的機動的去傳開
