
[00:00:00.000 --> 00:00:02.000]  (字幕:梁繼昌)
[00:02:53.960 --> 00:02:56.960]  (大衛伸手入狼中)
[00:02:56.960 --> 00:02:59.960]  (從裡面逃出一塊石子來)
[00:02:59.960 --> 00:03:01.960]  (用機緣甩去)
[00:03:01.960 --> 00:03:04.960]  (擊中非利士人的前額)
[00:03:04.960 --> 00:03:06.960]  (石子進入額內)
[00:03:06.960 --> 00:03:08.960]  (他就倒 他就撲倒)
[00:03:08.960 --> 00:03:10.960]  (面伏於地)
[00:03:10.960 --> 00:03:16.960]  今天我們很高興很榮幸請到羅錫堅牧師
[00:03:16.960 --> 00:03:19.960]  羅錫堅牧師是播道會總會的總幹事
[00:03:20.560 --> 00:03:22.960]  我們將時間公敬交給羅牧師
[00:03:22.960 --> 00:03:45.960]  今天很開心很感恩能夠和大家一齊敬拜神
[00:03:45.960 --> 00:03:47.960]  一齊思想他的畫
[00:03:48.560 --> 00:03:51.960]  剛才每一首詩歌我都覺得非常美好
[00:03:51.960 --> 00:03:55.960]  我相信天上的天使都會和我們和唱
[00:03:55.960 --> 00:04:02.960]  我想問大家你喜不喜歡看名人傳記
[00:04:02.960 --> 00:04:04.960]  我是喜歡的
[00:04:04.960 --> 00:04:09.960]  我留意每一個歷史上的偉人
[00:04:09.960 --> 00:04:14.960]  他們一生的事業都有一個起飛點
[00:04:15.560 --> 00:04:19.960]  在飛機離地升空的那一剎那
[00:04:19.960 --> 00:04:24.960]  起飛成功就斷定了他們的地位
[00:04:24.960 --> 00:04:27.960]  不成功就散了
[00:04:27.960 --> 00:04:30.960]  不如我和大家看看幾個人
[00:04:30.960 --> 00:04:36.960]  看看你知不知道他們的起飛點在甚麼時候
[00:04:36.960 --> 00:04:40.960]  我應該向哪一邊
[00:04:43.560 --> 00:04:44.960]  拿破崙
[00:04:44.960 --> 00:04:51.960]  大家認為拿破崙一生事業的起飛點在哪
[00:04:51.960 --> 00:05:00.960]  我自己覺得在1793年草倫之役
[00:05:00.960 --> 00:05:03.960]  他帶領一個炮兵團一炮成雄
[00:05:03.960 --> 00:05:07.960]  那時候他是24歲
[00:05:10.560 --> 00:05:13.960]  你會說牧師拿破崙太遠了
[00:05:13.960 --> 00:05:15.960]  可不可以拉近一點
[00:05:15.960 --> 00:05:17.960]  蔣介石
[00:05:17.960 --> 00:05:20.960]  有沒有人聽過蔣介石這個名字
[00:05:20.960 --> 00:05:22.960]  有
[00:05:22.960 --> 00:05:26.960]  你覺得蔣介石的起飛點在哪
[00:05:26.960 --> 00:05:35.960]  有人說在1924年
[00:05:36.560 --> 00:05:40.960]  孫中山委任他為黃埔軍校校長
[00:05:40.960 --> 00:05:43.960]  那時候學生對校長很尊敬
[00:05:43.960 --> 00:05:46.960]  校長每個人都去鞠躬
[00:05:46.960 --> 00:05:48.960]  他說打仗就跟著打仗
[00:05:48.960 --> 00:05:51.960]  這是他人生事業的起飛點
[00:05:51.960 --> 00:05:53.960]  他36歲
[00:05:53.960 --> 00:05:57.960]  牧師這個都很久以前了
[00:05:57.960 --> 00:06:00.960]  有沒有再近一點的
[00:06:00.960 --> 00:06:02.960]  有
[00:06:02.960 --> 00:06:04.960]  這個是誰
[00:06:05.560 --> 00:06:06.960]  黃飛
[00:06:06.960 --> 00:06:09.960]  你認為他事業的起飛點在哪
[00:06:09.960 --> 00:06:12.960]  他哪首歌令他起飛
[00:06:12.960 --> 00:06:16.960]  沒錯
[00:06:16.960 --> 00:06:18.960]  容易受傷的女人
[00:06:18.960 --> 00:06:21.960]  今天我們崇拜期間不唱這首歌
[00:06:21.960 --> 00:06:24.960]  下午你自己唱
[00:06:24.960 --> 00:06:27.960]  那時候是多少年
[00:06:27.960 --> 00:06:31.960]  1992年
[00:06:31.960 --> 00:06:33.960]  如果我沒有記錯的話
[00:06:34.560 --> 00:06:35.960]  你現在幾多歲
[00:06:35.960 --> 00:06:37.960]  23歲
[00:06:37.960 --> 00:06:40.960]  已經out了
[00:06:40.960 --> 00:06:42.960]  黃飛有沒有再近一點的
[00:06:42.960 --> 00:06:44.960]  有
[00:06:44.960 --> 00:06:46.960]  就是你
[00:06:46.960 --> 00:06:49.960]  你一生的事業起飛點在哪
[00:06:49.960 --> 00:06:52.960]  牧師不要提了
[00:06:52.960 --> 00:06:54.960]  我幾十年都沒有起飛
[00:06:54.960 --> 00:06:56.960]  不單止沒有起飛
[00:06:56.960 --> 00:06:58.960]  我連跑道都沒有找到
[00:06:58.960 --> 00:07:02.960]  你不用太難過
[00:07:03.560 --> 00:07:05.960]  將你的心意和希望交給神
[00:07:05.960 --> 00:07:09.960]  今天可能就是你生命起飛的時候
[00:07:09.960 --> 00:07:12.960]  不是我可以幫你起飛
[00:07:12.960 --> 00:07:14.960]  而是上帝幫你起飛
[00:07:14.960 --> 00:07:16.960]  你將你的心意和希望交給上帝
[00:07:16.960 --> 00:07:19.960]  他每一天都給你新的力量和恩典
[00:07:19.960 --> 00:07:21.960]  其實基督徒要起飛
[00:07:21.960 --> 00:07:25.960]  一定要從屬靈生命開始
[00:07:25.960 --> 00:07:27.960]  所以撐了會之後
[00:07:27.960 --> 00:07:29.960]  跟陳牧師、鄧全獨
[00:07:29.960 --> 00:07:32.960]  或其他資深弟兄姐妹傾談
[00:07:33.960 --> 00:07:36.360]  今天我們要看大衛
[00:07:36.360 --> 00:07:41.360]  他的起飛點在哪
[00:07:41.360 --> 00:07:47.360]  就是剛才《撒姆爾記》上17章
[00:07:47.360 --> 00:07:54.360]  這是大衛生命的轉捩點
[00:07:54.360 --> 00:07:57.360]  也是數羅王的轉捩點
[00:07:57.360 --> 00:08:00.360]  當然是哥利亞的終點
[00:08:00.960 --> 00:08:03.360]  在歷史故事中
[00:08:03.360 --> 00:08:08.360]  我們要看上帝要我們學習什麼功課
[00:08:08.360 --> 00:08:14.360]  以致你的人生都可以起飛
[00:08:14.360 --> 00:08:16.360]  挑戰過生命
[00:08:16.360 --> 00:08:18.360]  勝過人生的挑戰
[00:08:18.360 --> 00:08:22.360]  這個屬靈功課不單止適用在個人層面
[00:08:22.360 --> 00:08:26.360]  就算是錦繡堂整個教會都適用
[00:08:26.360 --> 00:08:30.360]  究竟錦繡堂前面有沒有哥利亞
[00:08:30.360 --> 00:08:31.760]  你前面有沒有哥利亞
[00:08:31.760 --> 00:08:34.760]  過去多年上帝祝福錦繡堂
[00:08:34.760 --> 00:08:38.760]  但前面會不會有更嚴峻的環境呢
[00:08:38.760 --> 00:08:43.760]  現在香港的情況會怎樣影響教會個人呢
[00:08:43.760 --> 00:08:48.760]  今天我們在神的話語中得到鼓勵提醒和安慰
[00:08:48.760 --> 00:08:55.760]  首先我要和大家解釋一下歷史事實的背景
[00:08:55.760 --> 00:09:04.160]  以色列人和非理士人多年來都有衝突
[00:09:04.160 --> 00:09:06.160]  大家都知道
[00:09:06.160 --> 00:09:11.160]  蘇羅做了皇帝之後
[00:09:11.160 --> 00:09:14.160]  其實是相當成功的
[00:09:14.160 --> 00:09:19.160]  將非理士人的勢力控制在一個地方叫加沙
[00:09:19.160 --> 00:09:22.160]  加沙現在還是亂亂的
[00:09:22.760 --> 00:09:30.160]  其實非理士人的背景是希臘人的血統
[00:09:30.160 --> 00:09:38.160]  在很多年前從海路來到巴勒斯坦定居在這個地方
[00:09:38.160 --> 00:09:42.160]  他們在科技上有一個優勢
[00:09:42.160 --> 00:09:47.160]  就是他們壟斷了銅鐵的製造技術
[00:09:47.160 --> 00:09:50.160]  這個技術以色列人沒有
[00:09:50.760 --> 00:09:54.160]  現在美國壟斷了晶片的製造技術
[00:09:54.160 --> 00:09:57.160]  我們中國是沒有這麼好的
[00:09:57.160 --> 00:10:02.160]  那他們怎樣壟斷呢
[00:10:02.160 --> 00:10:07.160]  我們看一節經文就是《撒姆爾記信》第13章提到
[00:10:07.160 --> 00:10:08.160]  19到20節
[00:10:08.160 --> 00:10:11.160]  他說哪時以色列全地都找不到一個鐵匠
[00:10:11.160 --> 00:10:15.160]  因為非理士人說恐怕希伯來人製造刀槍
[00:10:15.160 --> 00:10:17.160]  就是不教你
[00:10:17.760 --> 00:10:21.160]  所以說史希爾人要磨鋤泥虎鏟
[00:10:21.160 --> 00:10:24.160]  就各自到非理士人那裏去磨
[00:10:24.160 --> 00:10:26.160]  這就不清晰了
[00:10:26.160 --> 00:10:32.160]  所以非理士人製造的兵器和盔甲是非常之好
[00:10:32.160 --> 00:10:37.160]  剛才讀的第17章沒有讀到頭幾點
[00:10:37.160 --> 00:10:44.160]  在第5節提到一個哥利亞先生所穿的盔甲重57公斤
[00:10:44.760 --> 00:10:48.160]  差不多120磅就像你一樣重
[00:10:48.160 --> 00:10:52.160]  他的槍頭重7公斤
[00:10:52.160 --> 00:10:59.160]  可以說這個海甲是當時的高科技令到以色列人害怕
[00:10:59.160 --> 00:11:02.160]  而哥利亞身高10呎
[00:11:02.160 --> 00:11:06.160]  我們中國人6呎已經很厲害了
[00:11:06.160 --> 00:11:11.160]  有聖經學者研究他就是很多年前
[00:11:11.760 --> 00:11:17.160]  摩西派探子進迦南地見到牛高馬大的人的後裔
[00:11:17.160 --> 00:11:23.160]  我們看到當時戰場的形勢是怎樣的呢
[00:11:23.160 --> 00:11:28.160]  我們看到非理士人在北邊
[00:11:28.160 --> 00:11:30.160]  以色列人在南邊
[00:11:30.160 --> 00:11:32.160]  兩個山那裏
[00:11:32.160 --> 00:11:35.160]  中間隔了一個山谷
[00:11:35.160 --> 00:11:38.160]  任何一邊的軍隊要打對方
[00:11:38.160 --> 00:11:41.160]  就要下到山谷再上去
[00:11:41.160 --> 00:11:42.560]  是相當危險的
[00:11:42.560 --> 00:11:45.560]  所以非理士人就厲害了
[00:11:45.560 --> 00:11:48.560]  他就派出一個哥利亞出來罵戰
[00:11:48.560 --> 00:11:51.560]  還有提出一個戰爭規則
[00:11:51.560 --> 00:11:55.560]  每隊派一個人一戰定勝負
[00:11:55.560 --> 00:12:01.560]  你想像蘇俄和以色列人見到哥利亞身高10呎
[00:12:01.560 --> 00:12:06.560]  他的高科技海甲在陽光之下閃閃生輝
[00:12:06.560 --> 00:12:08.560]  槍頭都重15磅
[00:12:08.560 --> 00:12:10.560]  腳都震了
[00:12:11.560 --> 00:12:12.960]  第十一節
[00:12:12.960 --> 00:12:14.960]  十七章十一節就說
[00:12:14.960 --> 00:12:19.960]  蘇俄和以色列人驚惶極其懼怕
[00:12:19.960 --> 00:12:24.960]  為何蘇俄怕而大衛不怕呢
[00:12:24.960 --> 00:12:26.960]  今天我們要講這件事
[00:12:26.960 --> 00:12:29.960]  這個問題對你和我都很實用
[00:12:29.960 --> 00:12:32.960]  究竟你的生命裏有沒有一個哥利亞
[00:12:32.960 --> 00:12:36.960]  究竟你面對有沒有一些事情是害怕的
[00:12:36.960 --> 00:12:39.960]  你不知道怎樣做但是進退維谷
[00:12:39.960 --> 00:12:45.360]  我們首先看看蘇俄
[00:12:45.360 --> 00:12:48.360]  既然哥利亞這麼高大
[00:12:48.360 --> 00:12:51.360]  以色列人就派一個最高大的出來和他打
[00:12:51.360 --> 00:12:53.360]  誰是最高大
[00:12:53.360 --> 00:12:55.360]  蘇俄
[00:12:55.360 --> 00:12:57.360]  因為蘇俄高人一個頭
[00:12:57.360 --> 00:13:00.360]  但蘇俄沒有出去
[00:13:00.360 --> 00:13:03.360]  他當然讀過我們中國的歷史
[00:13:03.360 --> 00:13:07.360]  他記得重賞之下必有勇夫
[00:13:07.960 --> 00:13:11.360]  於是他鼓勵以色列人出來
[00:13:11.360 --> 00:13:13.360]  他給他三個重獎
[00:13:13.360 --> 00:13:16.360]  在第十五章十三節說
[00:13:16.360 --> 00:13:18.360]  如果誰殺了哥利亞
[00:13:18.360 --> 00:13:23.360]  第一皇帝會給他大財一筆大錢
[00:13:23.360 --> 00:13:25.360]  第二將女兒嫁給他
[00:13:25.360 --> 00:13:28.360]  第三免他所有的納稅
[00:13:28.360 --> 00:13:31.360]  第一獎有大錢當然是好事
[00:13:31.360 --> 00:13:33.360]  第三獎免納稅都很好
[00:13:33.360 --> 00:13:37.360]  第二獎送女兒給你和你結婚本來都應該很好
[00:13:37.360 --> 00:13:40.760]  但大衛娶了女兒後發現不太好
[00:13:40.760 --> 00:13:42.760]  這就後話不提
[00:13:42.760 --> 00:13:45.760]  雖然蘇俄出了重獎
[00:13:45.760 --> 00:13:47.760]  但沒有勇夫出來
[00:13:47.760 --> 00:13:49.760]  沒有人出來打
[00:13:49.760 --> 00:13:51.760]  出來的是大衛
[00:13:51.760 --> 00:13:53.760]  二十歲都未到
[00:13:53.760 --> 00:13:55.760]  面色紅潤容貌俊美
[00:13:55.760 --> 00:13:58.760]  未成人紅薄薄那一面
[00:13:58.760 --> 00:14:03.760]  為什麼大衛不怕哥利亞
[00:14:03.760 --> 00:14:06.760]  而這個身經百戰的蘇俄
[00:14:06.760 --> 00:14:08.160]  竟然是怕哥利亞呢
[00:14:08.160 --> 00:14:10.160]  我想了很久
[00:14:10.160 --> 00:14:12.160]  想到一個結論
[00:14:12.160 --> 00:14:15.160]  大衛和蘇俄之間的分別
[00:14:15.160 --> 00:14:18.160]  在於他們有不同的神學思想
[00:14:18.160 --> 00:14:22.160]  大衛和蘇俄有不同的神學思想
[00:14:22.160 --> 00:14:24.160]  牧師有沒有搞錯
[00:14:24.160 --> 00:14:27.160]  神學思想可以用來打架嗎
[00:14:27.160 --> 00:14:30.160]  神學思想很重要
[00:14:30.160 --> 00:14:32.160]  它左右你一生的決定
[00:14:32.160 --> 00:14:35.160]  你讀什麼書 你做什麼工作
[00:14:35.760 --> 00:14:37.160]  你結婚
[00:14:37.160 --> 00:14:41.160]  你對香港現在的社會議題有什麼取態
[00:14:41.160 --> 00:14:44.160]  完全取決於你的神學思想
[00:14:44.160 --> 00:14:47.160]  所以我為自己定了一個格言
[00:14:47.160 --> 00:14:50.160]  就是神學思想決定一切
[00:14:50.160 --> 00:14:53.160]  Theology determines everything
[00:14:53.160 --> 00:14:55.160]  神學思想決定一切
[00:14:55.160 --> 00:14:57.160]  什麼叫神學思想呢
[00:14:57.160 --> 00:15:02.160]  可以很簡單地說
[00:15:02.760 --> 00:15:08.160]  有系統的透過讀聖經來研究認識神
[00:15:08.160 --> 00:15:15.160]  目的就是認識神 愛神 信服神 榮耀神
[00:15:15.160 --> 00:15:21.160]  神學思想是專心的 敬虔的讀聖經
[00:15:21.160 --> 00:15:25.160]  和實踐上帝透過聖經對你說的話
[00:15:25.160 --> 00:15:27.160]  吩咐你做的事
[00:15:31.760 --> 00:15:34.160]  大衛的神學思想和蘇羅不同
[00:15:34.160 --> 00:15:36.160]  產生不同的行動
[00:15:36.160 --> 00:15:38.160]  蘇羅雖然有多年的作戰經驗
[00:15:38.160 --> 00:15:41.160]  但他對上帝的認識不深
[00:15:41.160 --> 00:15:43.160]  和上帝的關係不深
[00:15:43.160 --> 00:15:47.160]  他就做了錯誤的決定
[00:15:47.160 --> 00:15:49.160]  大衛就不同
[00:15:49.160 --> 00:15:51.160]  大衛的神學思想很清晰
[00:15:51.160 --> 00:15:53.160]  在第45節剛才讀過
[00:15:53.160 --> 00:15:55.160]  大衛有一句話
[00:15:55.160 --> 00:15:59.160]  他說 征戰的勝敗存在乎耶和華
[00:15:59.760 --> 00:16:02.160]  45節大衛對以色列人說
[00:16:02.160 --> 00:16:05.160]  你來攻擊我是靠著刀槍和銅擊
[00:16:05.160 --> 00:16:08.160]  我來攻擊你是靠著萬軍之義和華的名
[00:16:08.160 --> 00:16:13.160]  就是你所辱罵帶領以色列軍隊的上帝
[00:16:13.160 --> 00:16:22.160]  這個就是大衛的神學思想
[00:16:23.760 --> 00:16:30.160]  這個神學思想產生出敬畏和信心
[00:16:30.160 --> 00:16:35.160]  在第26節大衛說
[00:16:35.160 --> 00:16:37.160]  這未受國禮的非利是人是誰
[00:16:37.160 --> 00:16:40.160]  竟敢向永生上帝的軍隊罵陣
[00:16:40.160 --> 00:16:43.160]  這個就是敬畏上帝
[00:16:43.160 --> 00:16:46.160]  信心在第47節
[00:16:46.160 --> 00:16:48.160]  耶和華使人得勝不示勇
[00:16:48.160 --> 00:16:52.160]  刀戎槍因為戰爭的勝敗存在乎耶和華
[00:16:52.760 --> 00:16:56.160]  他必將你交在我們手裏
[00:16:56.160 --> 00:17:02.160]  征戰的勝敗存在乎耶和華
[00:17:02.160 --> 00:17:06.160]  這個敬畏和信心
[00:17:06.160 --> 00:17:08.160]  令到這個二十歲未到的小孩子
[00:17:08.160 --> 00:17:12.160]  成就了數羅生精百線所做不到的事
[00:17:12.160 --> 00:17:14.160]  所以弟兄姊妹
[00:17:14.160 --> 00:17:17.160]  今天我們要在這段經文裏學甚麼功課呢
[00:17:17.160 --> 00:17:19.160]  就是學一件事
[00:17:19.160 --> 00:17:21.160]  究竟我的神學思想是甚麼
[00:17:21.760 --> 00:17:24.160]  因為神學思想決定一切
[00:17:24.160 --> 00:17:26.160]  當你遇見困難的時候
[00:17:26.160 --> 00:17:29.160]  你沒有一個正確的神學思想
[00:17:29.160 --> 00:17:32.160]  因為你看到外面的挑戰
[00:17:32.160 --> 00:17:34.160]  就膽戰心驚
[00:17:34.160 --> 00:17:37.160]  我要和大家分享一個經歷
[00:17:37.160 --> 00:17:40.160]  我自己如何實踐這句話
[00:17:40.160 --> 00:17:43.160]  如何實踐用上帝的神學思想
[00:17:43.160 --> 00:17:47.160]  決定我生活上面對的一個困難
[00:17:47.160 --> 00:17:50.160]  我十七歲就離開了香港
[00:17:50.760 --> 00:17:53.160]  我父親說我自己去加拿大讀書
[00:17:53.160 --> 00:17:55.160]  聽聞那裏福利很好
[00:17:55.160 --> 00:17:57.160]  去到之後才發現不是
[00:17:57.160 --> 00:17:59.160]  捱山捱水讀了四年
[00:17:59.160 --> 00:18:01.160]  讀完大學讀工程
[00:18:01.160 --> 00:18:03.160]  在公司工作
[00:18:03.160 --> 00:18:05.160]  結婚生子
[00:18:05.160 --> 00:18:08.160]  這個故事是關於我的女兒
[00:18:08.160 --> 00:18:11.760]  我在一個城市叫做加勒比
[00:18:11.760 --> 00:18:14.160]  加勒比是加拿大的石油總部
[00:18:14.160 --> 00:18:16.160]  我的女兒現在長大了
[00:18:16.160 --> 00:18:20.160]  現在在英國倫敦美林投資銀行工作
[00:18:20.160 --> 00:18:23.560]  這個故事是關於她十一歲的時候
[00:18:23.560 --> 00:18:26.560]  在小學六年級的事
[00:18:26.560 --> 00:18:33.560]  六年級的小學開課了大約兩個星期
[00:18:33.560 --> 00:18:37.560]  我太太收到校長的電話
[00:18:37.560 --> 00:18:40.560]  加拿大的小學和中學
[00:18:40.560 --> 00:18:44.560]  加拿大的學校不會有小學和中學
[00:18:44.560 --> 00:18:47.560]  所有學校都是小學讀完
[00:18:48.160 --> 00:18:50.560]  就要搬到另一間學校讀中學
[00:18:50.560 --> 00:18:52.560]  中學歸中學 小學歸小學
[00:18:52.560 --> 00:18:55.560]  所以那時候是她最後一年在那裏
[00:18:55.560 --> 00:19:00.560]  校長九月中開課兩個星期就打電話給我
[00:19:00.560 --> 00:19:04.560]  問我可否來校長室我們有些事要談
[00:19:04.560 --> 00:19:08.560]  我太太就去那裏和她談話
[00:19:08.560 --> 00:19:13.560]  校長說我們班裏有一個女孩子
[00:19:13.560 --> 00:19:15.560]  一個白種人的女孩子
[00:19:17.160 --> 00:19:19.560]  她的父親是通緝犯
[00:19:19.560 --> 00:19:22.560]  他打劫銀行現在還在追
[00:19:22.560 --> 00:19:24.560]  她的母親是郵差
[00:19:24.560 --> 00:19:26.560]  但是偷別人的信用卡
[00:19:26.560 --> 00:19:30.560]  這個女孩子其實是很淒涼的
[00:19:30.560 --> 00:19:33.560]  她很多時候都在領養家庭
[00:19:33.560 --> 00:19:36.560]  在Foster Home出出入入
[00:19:36.560 --> 00:19:38.560]  所以很淒涼
[00:19:38.560 --> 00:19:41.560]  但這個女孩子自己都有問題
[00:19:41.560 --> 00:19:43.560]  她的功課又不好
[00:19:43.560 --> 00:19:45.560]  品行也差
[00:19:46.160 --> 00:19:49.560]  所以就逼她小她幾年的同學
[00:19:49.560 --> 00:19:51.560]  去超市和她偷東西
[00:19:51.560 --> 00:19:53.560]  如果不偷就打她
[00:19:53.560 --> 00:19:56.560]  校長對我太太說
[00:19:56.560 --> 00:19:58.560]  為何我要和你談這件事呢
[00:19:58.560 --> 00:20:00.560]  我們偶然之間
[00:20:00.560 --> 00:20:02.560]  從這個學期開始
[00:20:02.560 --> 00:20:05.560]  我們就把這個女孩子和你的女兒
[00:20:05.560 --> 00:20:06.560]  叫Nikki
[00:20:06.560 --> 00:20:07.560]  我女兒的名字叫Nikki
[00:20:07.560 --> 00:20:09.560]  N-I-K-I
[00:20:09.560 --> 00:20:12.560]  她們合作做一個作業
[00:20:12.560 --> 00:20:14.560]  兩個人合作做一個作業
[00:20:15.160 --> 00:20:16.560]  一個計劃
[00:20:16.560 --> 00:20:18.560]  我很驚訝地發現
[00:20:18.560 --> 00:20:20.560]  這個女孩子平時不聽別人的話
[00:20:20.560 --> 00:20:22.560]  但她很聽你的女兒的話
[00:20:22.560 --> 00:20:24.560]  很開心和她一起
[00:20:24.560 --> 00:20:26.560]  而且做出來的作業都不錯
[00:20:26.560 --> 00:20:28.560]  成績好
[00:20:28.560 --> 00:20:31.560]  出乎我們意料之外
[00:20:31.560 --> 00:20:33.560]  校長說
[00:20:33.560 --> 00:20:35.560]  Mrs Law 你知道
[00:20:35.560 --> 00:20:38.560]  今年是我們小學最後一年
[00:20:38.560 --> 00:20:42.560]  我們以後再沒有機會見這個女孩子
[00:20:43.160 --> 00:20:46.560]  既然你的女兒幫得這麼好
[00:20:46.560 --> 00:20:48.560]  影響得這麼好
[00:20:48.560 --> 00:20:50.560]  我們老師開會
[00:20:50.560 --> 00:20:52.560]  想向你提議
[00:20:52.560 --> 00:20:54.560]  得到你的准許
[00:20:54.560 --> 00:20:56.560]  將餘下的一年
[00:20:56.560 --> 00:20:58.560]  由九月中到六月
[00:20:58.560 --> 00:21:00.560]  將這個女孩子和你的女兒
[00:21:00.560 --> 00:21:03.560]  合作做所有的作業
[00:21:03.560 --> 00:21:06.560]  校長說
[00:21:06.560 --> 00:21:08.560]  這麼多年來我們對這個女孩子
[00:21:08.560 --> 00:21:10.560]  都沒有辦法
[00:21:11.160 --> 00:21:13.560]  我相信她將來一定會學壞
[00:21:13.560 --> 00:21:15.560]  好像她父母一樣
[00:21:15.560 --> 00:21:18.560]  現在發現Nicky對她有正面影響
[00:21:18.560 --> 00:21:21.560]  我想這可能是最後一次機會
[00:21:21.560 --> 00:21:23.560]  幫這個女孩子
[00:21:23.560 --> 00:21:25.560]  因為升了中我們都不知道她去哪裏
[00:21:25.560 --> 00:21:28.560]  有沒有人幫她我們不知道
[00:21:28.560 --> 00:21:30.560]  校長說
[00:21:30.560 --> 00:21:33.560]  不過這是一個請求
[00:21:33.560 --> 00:21:36.560]  不是一個要求
[00:21:36.560 --> 00:21:38.560]  因為
[00:21:39.160 --> 00:21:41.560]  這樣做其實有風險
[00:21:41.560 --> 00:21:46.560]  這個女孩子的品行不好
[00:21:46.560 --> 00:21:49.560]  可能會帶壞你的女兒
[00:21:49.560 --> 00:21:52.560]  這個女孩子的心地不好
[00:21:52.560 --> 00:21:55.560]  可能會害你的女兒
[00:21:55.560 --> 00:21:58.560]  這個女孩子的成績不好
[00:21:58.560 --> 00:22:00.560]  肯定會拉低那條curve
[00:22:00.560 --> 00:22:03.560]  如果兩個同學一起合作做功課
[00:22:03.560 --> 00:22:06.560]  兩個都是考第一的100分的
[00:22:07.160 --> 00:22:09.560]  那功課大致上會怎樣
[00:22:09.560 --> 00:22:11.560]  差不多100分
[00:22:11.560 --> 00:22:13.560]  兩個都是10分的
