
[00:00:00.000 --> 00:00:02.000]  以下是宣導的時間
[00:03:35.200 --> 00:03:37.200]  個人的遺書
[00:03:37.200 --> 00:03:39.200]  告訴他
[00:03:39.200 --> 00:03:43.200]  你要去承受神給你的召命
[00:03:43.200 --> 00:03:46.200]  怎樣能夠在這個遺書裏面
[00:03:46.200 --> 00:03:49.200]  將最寶貴的
[00:03:49.200 --> 00:03:53.200]  保羅自己認為是最重要的
[00:03:53.200 --> 00:03:57.200]  來傳遞給提摩太呢?
[00:03:57.200 --> 00:03:59.200]  藉著這一章聖經
[00:03:59.200 --> 00:04:01.200]  因為本來整卷書看更加美麗
[00:04:01.200 --> 00:04:03.200]  不過只能夠很短的時間
[00:04:03.200 --> 00:04:06.200]  只能看這一章聖經
[00:04:06.200 --> 00:04:08.200]  來去看看保羅
[00:04:08.200 --> 00:04:12.200]  怎樣將他自己最寶貴的遺產
[00:04:12.200 --> 00:04:16.200]  傳承給提摩太
[00:04:16.200 --> 00:04:17.200]  有遺言
[00:04:17.200 --> 00:04:19.200]  有遺囑
[00:04:19.200 --> 00:04:20.200]  也就是說
[00:04:20.200 --> 00:04:22.200]  都有遺產
[00:04:22.200 --> 00:04:24.200]  我也有遺產
[00:04:24.200 --> 00:04:25.200]  大家都知道
[00:04:25.200 --> 00:04:26.200]  我都講道講過
[00:04:26.200 --> 00:04:28.200]  我爸爸有很多子女
[00:04:28.200 --> 00:04:30.200]  十三個
[00:04:30.200 --> 00:04:33.200]  他在生的時候
[00:04:33.200 --> 00:04:35.200]  有一個很大的農場
[00:04:35.200 --> 00:04:37.200]  三萬多呎
[00:04:37.200 --> 00:04:38.200]  很大三萬多呎
[00:04:38.200 --> 00:04:41.200]  好幾間這個地方的
[00:04:41.200 --> 00:04:45.200]  他一直都不肯立遺囑
[00:04:45.200 --> 00:04:46.200]  去到一個階段
[00:04:46.200 --> 00:04:48.200]  就不立不成
[00:04:48.200 --> 00:04:53.200]  就去律師樓改一個地契
[00:04:53.200 --> 00:04:55.200]  改名
[00:04:55.200 --> 00:04:58.200]  有一個故事的
[00:04:58.200 --> 00:05:01.200]  我應該有份吧
[00:05:01.200 --> 00:05:03.200]  講到明
[00:05:03.200 --> 00:05:05.200]  做傳道
[00:05:05.200 --> 00:05:06.200]  信耶穌
[00:05:06.200 --> 00:05:08.200]  我不寫你的名
[00:05:08.200 --> 00:05:11.200]  原來我是沒有名的
[00:05:11.200 --> 00:05:12.200]  遺囑
[00:05:12.200 --> 00:05:13.200]  遺言
[00:05:13.200 --> 00:05:15.200]  遺產
[00:05:15.200 --> 00:05:17.200]  沒有我的份
[00:05:17.200 --> 00:05:18.200]  不是很明白
[00:05:18.200 --> 00:05:20.200]  後來明白了
[00:05:20.200 --> 00:05:23.200]  原來為我好
[00:05:23.200 --> 00:05:25.200]  不寫我的名
[00:05:25.200 --> 00:05:27.200]  原來
[00:05:27.200 --> 00:05:29.200]  我家那塊地
[00:05:29.200 --> 00:05:30.200]  其實就沒什麼用
[00:05:30.200 --> 00:05:32.200]  因為很遠
[00:05:32.200 --> 00:05:35.200]  但後來高徹發展
[00:05:35.200 --> 00:05:37.200]  我們都不知道
[00:05:37.200 --> 00:05:40.200]  就在我們家門口經過
[00:05:40.200 --> 00:05:44.200]  所以發展就收了大部份
[00:05:44.200 --> 00:05:46.200]  原來
[00:05:46.200 --> 00:05:47.200]  很早年的時候
[00:05:47.200 --> 00:05:51.200]  我爸爸寫給我另外一個大哥
[00:05:51.200 --> 00:05:53.200]  是兩個人的名字
[00:05:53.200 --> 00:05:55.200]  當時我們很小
[00:05:55.200 --> 00:05:56.200]  真的很小
[00:05:56.200 --> 00:05:58.200]  所以沒有寫我們的名
[00:05:58.200 --> 00:06:02.200]  即是說是一個聯名的兩個人
[00:06:02.200 --> 00:06:04.200]  我這個大哥
[00:06:04.200 --> 00:06:06.200]  不知道什麼原因
[00:06:06.200 --> 00:06:08.200]  知道高徹發展
[00:06:08.200 --> 00:06:10.200]  很多年前
[00:06:10.200 --> 00:06:13.200]  就已經不斷迫害我爸爸
[00:06:13.200 --> 00:06:15.200]  要我爸爸改名
[00:06:15.200 --> 00:06:17.200]  改那個契
[00:06:17.200 --> 00:06:19.200]  和要分契
[00:06:19.200 --> 00:06:20.200]  分了一半
[00:06:20.200 --> 00:06:22.200]  那一半是屬於他的
[00:06:22.200 --> 00:06:25.200]  本來聯名應該是全家族的
[00:06:25.200 --> 00:06:28.200]  後來我爸爸很忍叛
[00:06:28.200 --> 00:06:29.200]  沒辦法忍受了
[00:06:29.200 --> 00:06:31.200]  那些逼迫
[00:06:31.200 --> 00:06:34.200]  終於聽我們其他的兄弟姐妹說
[00:06:34.200 --> 00:06:36.200]  就改名
[00:06:36.200 --> 00:06:38.200]  將他名下的一半
[00:06:38.200 --> 00:06:39.200]  給我們兄弟姐妹
[00:06:39.200 --> 00:06:41.200]  唯一
[00:06:41.200 --> 00:06:43.200]  曾牧師沒有名字
[00:06:43.200 --> 00:06:44.200]  我另外一個弟弟
[00:06:44.200 --> 00:06:46.200]  也是和我一起回教會的
[00:06:46.200 --> 00:06:47.200]  都沒有名字
[00:06:47.200 --> 00:06:49.200]  後來就知道
[00:06:49.200 --> 00:06:53.200]  很後來我才明白原來爸爸的苦心
[00:06:53.200 --> 00:06:55.200]  原來我這個大哥
[00:06:55.200 --> 00:06:57.200]  知道誰有名字
[00:06:57.200 --> 00:06:59.200]  就去找他的媽媽
[00:06:59.200 --> 00:07:00.200]  即是我大媽
[00:07:00.200 --> 00:07:02.200]  去迫害
[00:07:02.200 --> 00:07:04.200]  我姐姐在元朗開小巴
[00:07:04.200 --> 00:07:06.200]  他居然叫他大媽
[00:07:06.200 --> 00:07:08.200]  躺在元朗的街上
[00:07:08.200 --> 00:07:10.200]  說這個女的
[00:07:10.200 --> 00:07:12.200]  這個她的妹妹
[00:07:12.200 --> 00:07:14.200]  搶家產
[00:07:14.200 --> 00:07:16.200]  這樣都做得出
[00:07:16.200 --> 00:07:19.200]  所以我爸爸真的很有智慧
[00:07:19.200 --> 00:07:21.200]  怕我大哥
[00:07:21.200 --> 00:07:23.200]  叫人上來教會搞我
[00:07:23.200 --> 00:07:26.200]  以前教會不是這樣
[00:07:26.200 --> 00:07:28.200]  沒有我的名字
[00:07:28.200 --> 00:07:30.200]  即是他不用搞我
[00:07:30.200 --> 00:07:32.200]  因為我沒有名字
[00:07:32.200 --> 00:07:34.200]  這個遺產
[00:07:34.200 --> 00:07:36.200]  各位弟兄姐妹
[00:07:36.200 --> 00:07:38.200]  使徒保羅
[00:07:38.200 --> 00:07:40.200]  知道自己離世
[00:07:40.200 --> 00:07:42.200]  知道這一位提摩太
[00:07:42.200 --> 00:07:46.200]  是一直跟隨他去傳道
[00:07:46.200 --> 00:07:48.200]  提摩太的內心
[00:07:48.200 --> 00:07:50.200]  怎樣看一位
[00:07:50.200 --> 00:07:52.200]  這麼忠心服侍神的牧者
[00:07:52.200 --> 00:07:54.200]  現在在監獄裏
[00:07:54.200 --> 00:07:56.200]  就快要殉道
[00:07:56.200 --> 00:07:58.200]  到底是不是神的道
[00:07:58.200 --> 00:08:02.200]  不能夠來到去被傳揚呢?
[00:08:02.200 --> 00:08:04.200]  還是保羅
[00:08:04.200 --> 00:08:07.200]  為何會落得這樣人生的下場呢?
[00:08:07.200 --> 00:08:10.200]  保羅就快要離開世界了
[00:08:10.200 --> 00:08:12.200]  他將甚麼最重要的
[00:08:12.200 --> 00:08:14.200]  給提摩太呢?
[00:08:14.200 --> 00:08:16.200]  第一節開始
[00:08:16.200 --> 00:08:18.200]  我兒啊
[00:08:18.200 --> 00:08:21.200]  你要在基督耶穌的恩典上
[00:08:21.200 --> 00:08:24.200]  剛強起來
[00:08:24.200 --> 00:08:26.200]  剛強這個字眼
[00:08:26.200 --> 00:08:28.200]  在舊約的遺言
[00:08:28.200 --> 00:08:30.200]  經常出現
[00:08:30.200 --> 00:08:32.200]  例如
[00:08:32.200 --> 00:08:35.200]  若書雅記的第一章
[00:08:35.200 --> 00:08:37.200]  摩西臨死
[00:08:37.200 --> 00:08:40.200]  叫若書雅
[00:08:40.200 --> 00:08:44.200]  你當剛強壯膽
[00:08:44.200 --> 00:08:46.200]  大衛臨死
[00:08:46.200 --> 00:08:49.200]  叫所羅門
[00:08:49.200 --> 00:08:51.200]  第二章的獵王紀相
[00:08:51.200 --> 00:08:53.200]  第二、第三章
[00:08:53.200 --> 00:08:56.200]  又是叫所羅門
[00:08:56.200 --> 00:08:57.200]  這個兒子
[00:08:57.200 --> 00:08:58.200]  你要做王
[00:08:58.200 --> 00:09:01.200]  你要剛強壯膽
[00:09:01.200 --> 00:09:03.200]  這些是遺言
[00:09:03.200 --> 00:09:05.200]  猶太人他們會這樣用的
[00:09:05.200 --> 00:09:09.200]  保羅在這裏是新約的一個遺言
[00:09:09.200 --> 00:09:11.200]  寫給提摩太
[00:09:11.200 --> 00:09:18.200]  要提摩太在基督耶穌的恩典裏面剛強
[00:09:18.200 --> 00:09:20.200]  其實還有很多很多的
[00:09:20.200 --> 00:09:22.200]  第八節都有
[00:09:22.200 --> 00:09:23.200]  記得耶穌基督
[00:09:23.200 --> 00:09:25.200]  祂是大衛的後裔
[00:09:25.200 --> 00:09:27.200]  從死人當中來復活
[00:09:27.200 --> 00:09:30.200]  這個就是我所傳的福音
[00:09:30.200 --> 00:09:33.200]  然後第一章的提摩太前書
[00:09:33.200 --> 00:09:34.200]  如果你不夠快
[00:09:34.200 --> 00:09:35.200]  不用看了
[00:09:35.200 --> 00:09:36.200]  不用揭了
[00:09:36.200 --> 00:09:38.200]  我讀給大家聽
[00:09:38.200 --> 00:09:39.200]  第十二節開始
[00:09:39.200 --> 00:09:43.200]  我感謝這位賜給我力量的主耶穌基督
[00:09:43.200 --> 00:09:46.200]  因為祂認為我有信心
[00:09:46.200 --> 00:09:48.200]  有可信任
[00:09:48.200 --> 00:09:49.200]  派我去服侍祂
[00:09:49.200 --> 00:09:53.200]  我從前是褻瀆迫害武曼神的人
[00:09:53.200 --> 00:09:56.200]  然而我還蒙了憐憫
[00:09:56.200 --> 00:10:00.200]  因為我是在不信不明白的時候做的
[00:10:00.200 --> 00:10:01.200]  一章十四節
[00:10:01.200 --> 00:10:02.200]  留意這裏
[00:10:02.200 --> 00:10:07.200]  而且我們主的恩典是格外豐盛
[00:10:07.200 --> 00:10:11.200]  使我在基督耶穌裏面有信心和愛心
[00:10:11.200 --> 00:10:12.200]  然後第十五節
[00:10:12.200 --> 00:10:14.200]  大家應該很熟的了
[00:10:14.200 --> 00:10:17.200]  這話是可信可佩服的
[00:10:17.200 --> 00:10:19.200]  是甚麼信可佩服呢
[00:10:19.200 --> 00:10:24.200]  就是基督耶穌降世為要拯救罪人
[00:10:24.200 --> 00:10:26.200]  在罪人當中
[00:10:26.200 --> 00:10:28.200]  我是一個罪魁
[00:10:28.200 --> 00:10:30.200]  都仍然蒙憐憫
[00:10:30.200 --> 00:10:34.200]  我都仍然可以在基督耶穌的信心裏面
[00:10:34.200 --> 00:10:37.200]  恩典裏面來去剛強
[00:10:37.200 --> 00:10:39.200]  這個就是保羅
[00:10:39.200 --> 00:10:43.200]  對他要離世之前
[00:10:43.200 --> 00:10:47.200]  很重視的
[00:10:47.200 --> 00:10:50.200]  他要將這份恩典
[00:10:50.200 --> 00:10:53.200]  在耶穌裏面的恩典
[00:10:53.200 --> 00:10:57.200]  傳遞、傳承給提摩太
[00:10:57.200 --> 00:10:59.200]  提摩太必須要學習
[00:10:59.200 --> 00:11:02.200]  原來在耶穌裏面的恩典
[00:11:02.200 --> 00:11:05.200]  才可以令一個人剛強
[00:11:05.200 --> 00:11:10.200]  才可以令到他接上這個傳道的棒
[00:11:10.200 --> 00:11:13.200]  去將這個福音去傳遞
[00:11:13.200 --> 00:11:19.200]  保羅看到提摩太可能信心有軟弱
[00:11:19.200 --> 00:11:21.200]  亦都他未來到去
[00:11:21.200 --> 00:11:23.200]  好像保羅那樣
[00:11:23.200 --> 00:11:26.200]  曾經一段時間跟隨耶穌
[00:11:26.200 --> 00:11:29.200]  經歷很多很多的困難
[00:11:29.200 --> 00:11:31.200]  都不後退
[00:11:31.200 --> 00:11:33.200]  所以某程度
[00:11:33.200 --> 00:11:35.200]  保羅很想提摩太
[00:11:35.200 --> 00:11:39.200]  盡快學習自己從失敗裏面
[00:11:39.200 --> 00:11:42.200]  他可以來到去有一個成長
[00:11:42.200 --> 00:11:46.200]  就是在失敗裏面仍然不氣餒
[00:11:46.200 --> 00:11:49.200]  仍然去緊緊的靠納耶穌
[00:11:49.200 --> 00:11:51.200]  我最近看了一本書
[00:11:51.200 --> 00:11:55.200]  有一位叫郭瑞祥的教授
[00:11:55.200 --> 00:12:00.200]  是國立台灣大學的一個教授
[00:12:00.200 --> 00:12:03.200]  他是負責教博士班
[00:12:03.200 --> 00:12:05.200]  有一次
[00:12:05.200 --> 00:12:08.200]  有一個博士畢業班的同學
[00:12:08.200 --> 00:12:09.200]  一個女孩
[00:12:09.200 --> 00:12:13.200]  每一季都拿優異獎
[00:12:13.200 --> 00:12:15.200]  去叫這個教授
[00:12:15.200 --> 00:12:18.200]  這個老師幫他寫推薦信
[00:12:18.200 --> 00:12:21.200]  這個老師看了他的成績單
[00:12:21.200 --> 00:12:23.200]  過去四年
[00:12:23.200 --> 00:12:27.200]  每次都是全級第一名
[00:12:27.200 --> 00:12:29.200]  他就很害怕
[00:12:29.200 --> 00:12:31.200]  就跟他說
[00:12:31.200 --> 00:12:35.200]  你要盡快學習失敗
[00:12:35.200 --> 00:12:36.200]  他就很不明白
[00:12:36.200 --> 00:12:38.200]  為什麼老師會這樣說話
[00:12:38.200 --> 00:12:40.200]  我每一季都考第一
[00:12:40.200 --> 00:12:43.200]  為什麼我會需要失敗
[00:12:43.200 --> 00:12:46.200]  然後老師就告訴他一個故事
[00:12:46.200 --> 00:12:49.200]  其實這個故事就是他自己本人
[00:12:49.200 --> 00:12:52.200]  這個老師也是一個優等生
[00:12:52.200 --> 00:12:55.200]  很難進到美國的史丹佛
[00:12:55.200 --> 00:12:58.200]  後來去到MIT的麻省理工
[00:12:58.200 --> 00:13:02.200]  他讀土木工程系
[00:13:02.200 --> 00:13:04.200]  全部第一季
[00:13:04.200 --> 00:13:08.200]  第一年博士的學科全部拿A
[00:13:08.200 --> 00:13:10.200]  後來有一科必修科
[00:13:10.200 --> 00:13:12.200]  但因為他不是他的本科
[00:13:12.200 --> 00:13:16.200]  是必修但不是他擅長的
[00:13:16.200 --> 00:13:18.200]  他就拿了B
[00:13:18.200 --> 00:13:19.200]  就很不開心
[00:13:19.200 --> 00:13:21.200]  又很忐忑
[00:13:21.200 --> 00:13:24.200]  就知道自己考得不好
[00:13:24.200 --> 00:13:27.200]  所以那一年避開不考
[00:13:27.200 --> 00:13:29.200]  第二年再考
[00:13:29.200 --> 00:13:31.200]  延長了一年的時間
[00:13:31.200 --> 00:13:34.200]  希望避開有足夠的時間
[00:13:34.200 --> 00:13:36.200]  再考就會考得好一點
[00:13:36.200 --> 00:13:40.200]  因為他不能夠接受自己拿B
[00:13:40.200 --> 00:13:44.200]  當你一個人每一科都A的時候
[00:13:44.200 --> 00:13:46.200]  不能夠接受自己拿B
[00:13:46.200 --> 00:13:48.200]  這些我們叫學霸
[00:13:48.200 --> 00:13:50.200]  這位國稅長
[00:13:50.200 --> 00:13:53.200]  當時是學生 博士生
[00:13:53.200 --> 00:13:56.200]  第二年再考這一科必修科
[00:13:56.200 --> 00:13:58.200]  他又是沒有信心
[00:13:58.200 --> 00:14:00.200]  因為不是他擅長的
[00:14:00.200 --> 00:14:01.200]  終於失手
[00:14:01.200 --> 00:14:03.200]  第二年也是拿B
[00:14:03.200 --> 00:14:04.200]  很不開心
[00:14:04.200 --> 00:14:05.200]  去跟教授說
[00:14:05.200 --> 00:14:07.200]  跟教授說對不起
[00:14:07.200 --> 00:14:09.200]  教授就拍他的肩膀
[00:14:09.200 --> 00:14:10.200]  多開心
[00:14:10.200 --> 00:14:12.200]  你終於拿到B了
[00:14:12.200 --> 00:14:15.200]  那個國稅長就很不明白
[00:14:15.200 --> 00:14:17.200]  我拿到B你還開心
[00:14:17.200 --> 00:14:21.200]  你終於不需要再給這個A
[00:14:21.200 --> 00:14:23.200]  拿A的這個包袱
[00:14:23.200 --> 00:14:25.200]  來捆綁著你
[00:14:25.200 --> 00:14:27.200]  你現在可以用心的
[00:14:27.200 --> 00:14:28.200]  失敗裏面
[00:14:28.200 --> 00:14:31.200]  不斷的去學習 去更新
[00:14:31.200 --> 00:14:34.200]  他放在心裏面這一句說話
[00:14:34.200 --> 00:14:38.200]  所以他很怕在他教的博士生裏面
[00:14:38.200 --> 00:14:43.200]  個個都是未失敗過的拿A的學生
[00:14:43.200 --> 00:14:46.200]  親愛的弟兄姊妹
[00:14:46.200 --> 00:14:49.200]  保羅邀請提摩泰
[00:14:49.200 --> 00:14:53.200]  要在基督耶穌的恩典上面剛強
[00:14:53.200 --> 00:14:55.200]  然後邀請他
[00:14:55.200 --> 00:14:57.200]  要作基督耶穌的精兵
[00:14:57.200 --> 00:14:58.200]  第二節
[00:14:58.200 --> 00:15:01.200]  你在許多的見證人的面前
[00:15:01.200 --> 00:15:03.200]  聽見我所教導
[00:15:03.200 --> 00:15:05.200]  也都要交託那忠心
[00:15:05.200 --> 00:15:07.200]  而能夠教導別人的人
[00:15:07.200 --> 00:15:10.200]  這個我們稍後再說
[00:15:10.200 --> 00:15:12.200]  那個傳承
[00:15:12.200 --> 00:15:14.200]  不是去到由保羅開始
[00:15:14.200 --> 00:15:16.200]  去到提摩泰結束
[00:15:16.200 --> 00:15:19.200]  是由耶穌為我們釘十字架
[00:15:19.200 --> 00:15:21.200]  死而復活開始
[00:15:21.200 --> 00:15:23.200]  舊恩被傳開
[00:15:23.200 --> 00:15:25.200]  一代一代傳給
[00:15:25.200 --> 00:15:29.200]  願意領受福音的棒的人
[00:15:29.200 --> 00:15:31.200]  如果你選擇在你的人生
[00:15:31.200 --> 00:15:35.200]  願意加入基督耶穌的行列
[00:15:35.200 --> 00:15:37.200]  你就是那個接棒的人
[00:15:37.200 --> 00:15:41.200]  將這個舊恩一路傳給其他世代的人
[00:15:41.200 --> 00:15:44.200]  所以是要交託給那些忠心
[00:15:44.200 --> 00:15:46.200]  能教導別人的人
[00:15:46.200 --> 00:15:49.200]  是說幾代的傳承
[00:15:49.200 --> 00:15:51.200]  一路這樣傳承下去
[00:15:51.200 --> 00:15:52.200]  提摩泰
[00:15:52.200 --> 00:15:53.200]  你不要想多了
[00:15:53.200 --> 00:15:55.200]  不只是你
[00:15:55.200 --> 00:15:57.200]  舊恩是從耶穌開始
[00:15:57.200 --> 00:15:59.200]  由我去傳遞
[00:15:59.200 --> 00:16:00.200]  到你
[00:16:00.200 --> 00:16:03.200]  你要再傳給其他的人
[00:16:03.200 --> 00:16:05.200]  第三節就進入《保羅經文》裏面
[00:16:05.200 --> 00:16:08.200]  你要和我同受苦難
[00:16:08.200 --> 00:16:11.200]  作基督耶穌的精兵
[00:16:11.200 --> 00:16:13.200]  就是這件事
[00:16:13.200 --> 00:16:15.200]  提摩泰要學習失敗
[00:16:15.200 --> 00:16:17.200]  學習看到舊恩
[00:16:17.200 --> 00:16:20.200]  似乎好像被人攻擊
[00:16:20.200 --> 00:16:22.200]  當時提摩泰侯書的年代
[00:16:22.200 --> 00:16:25.200]  應該就是尼祿最愚逸
[00:16:25.200 --> 00:16:27.200]  方中的時代
[00:16:27.200 --> 00:16:29.200]  羅馬的皇帝
[00:16:29.200 --> 00:16:31.200]  基於各種的政治利益
[00:16:31.200 --> 00:16:34.200]  或者拜偶像
[00:16:34.200 --> 00:16:36.200]  來到迪拜基督徒
[00:16:36.200 --> 00:16:37.200]  嫁禍基督徒
[00:16:37.200 --> 00:16:39.200]  種種
[00:16:39.200 --> 00:16:42.200]  但保羅看的是
[00:16:42.200 --> 00:16:44.200]  這個舊恩
[00:16:44.200 --> 00:16:46.200]  可以繼續傳承下去
[00:16:46.200 --> 00:16:49.200]  試想一下耶穌願意來這個世界
[00:16:49.200 --> 00:16:51.200]  願意在十字架上
[00:16:51.200 --> 00:16:53.200]  寂寂無聞地死了
[00:16:53.200 --> 00:16:55.200]  就帶來整個舊恩
[00:16:55.200 --> 00:16:57.200]  傳到全世界
[00:16:57.200 --> 00:17:01.200]  保羅大鵑航上去耶路撒冷
[00:17:01.200 --> 00:17:03.200]  被人誣衊
[00:17:03.200 --> 00:17:04.200]  被人誣告
[00:17:04.200 --> 00:17:06.200]  被人捉拿
[00:17:06.200 --> 00:17:07.200]  本來他的身份
[00:17:07.200 --> 00:17:08.200]  羅馬的公民
[00:17:08.200 --> 00:17:10.200]  他可以釋放的
[00:17:10.200 --> 00:17:11.200]  保羅說不行
[00:17:11.200 --> 00:17:14.200]  我要上告去該撒羅馬的皇帝那裏
[00:17:14.200 --> 00:17:17.200]  所以就輾轉去羅馬
[00:17:17.200 --> 00:17:21.200]  他可以免受這些奴役之苦
[00:17:21.200 --> 00:17:24.200]  但他要來傳揚這個舊恩
[00:17:24.200 --> 00:17:28.200]  最終連羅馬的皇帝
[00:17:28.200 --> 00:17:31.200]  都聽到舊恩
[00:17:31.200 --> 00:17:36.200]  這個阿基柏王
[00:17:36.200 --> 00:17:37.200]  一個分封的王
[00:17:37.200 --> 00:17:39.200]  都可以聽到舊恩
[00:17:39.200 --> 00:17:41.200]  保羅可以在他面前
[00:17:41.200 --> 00:17:44.200]  來講耶穌的舊恩
[00:17:44.200 --> 00:17:45.200]  即是說
[00:17:45.200 --> 00:17:46.200]  保羅告訴我們
[00:17:46.200 --> 00:17:50.200]  雖然他好像犯人一樣被捆綁
[00:17:50.200 --> 00:17:51.200]  而將祭九節
[00:17:51.200 --> 00:17:54.200]  我為這個福音受苦難
[00:17:54.200 --> 00:17:56.200]  甚至好像犯人一樣被捆綁
[00:17:56.200 --> 00:18:01.200]  然而神的話沒有被捆綁
[00:18:01.200 --> 00:18:03.200]  保羅看得很清楚
[00:18:03.200 --> 00:18:05.200]  他為選民的緣故
[00:18:05.200 --> 00:18:09.200]  他不介意自己受這些痛苦
[00:18:09.200 --> 00:18:14.200]  因為舊恩可以傳到帝王之鎵
[00:18:14.200 --> 00:18:17.200]  去到宮廷
[00:18:17.200 --> 00:18:19.200]  提摩太要學習失敗
[00:18:19.200 --> 00:18:23.200]  學習從保羅的眼光
[00:18:23.200 --> 00:18:25.200]  從耶穌的眼光
[00:18:25.200 --> 00:18:29.200]  去看舊恩的傳承
[00:18:29.200 --> 00:18:31.200]  對一個年青人很難的
[00:18:31.200 --> 00:18:32.200]  要學習失敗
[00:18:32.200 --> 00:18:34.200]  要學習苦難
[00:18:34.200 --> 00:18:36.200]  要學習經歷恩典
[00:18:36.200 --> 00:18:38.200]  提摩太又不是像保羅一樣
[00:18:38.200 --> 00:18:40.200]  曾經迫害基督徒
[00:18:40.200 --> 00:18:44.200]  所以保羅說自己是罪人當中的罪魁
[00:18:44.200 --> 00:18:46.200]  提摩太很難去學習
[00:18:46.200 --> 00:18:48.200]  我怎樣學習呢?
[00:18:48.200 --> 00:18:50.200]  是不是我現在又想去迫害基督徒呢?
[00:18:50.200 --> 00:18:52.200]  你不會的
[00:18:52.200 --> 00:18:54.200]  怎樣能夠令提摩太
[00:18:54.200 --> 00:18:58.200]  可以經歷在耶穌裏面的恩典呢?
[00:18:58.200 --> 00:19:01.200]  第四節開始
