
[00:00:00.000 --> 00:00:03.000]  晚上大家一起我們禱告
[00:10:18.300 --> 00:10:20.340]  不可以讓羅馬人殺
[00:10:20.340 --> 00:10:22.060]  所以70年
[00:10:22.060 --> 00:10:25.620]  就整個耶路撒冷完全被攻陷了
[00:10:25.620 --> 00:10:29.100]  所以猶太人全部分散到外國了
[00:10:29.100 --> 00:10:30.340]  你想一下
[00:10:30.340 --> 00:10:31.620]  是10年後而已
[00:10:31.620 --> 00:10:33.660]  保羅尼西
[00:10:33.660 --> 00:10:35.100]  大概這封信
[00:10:35.100 --> 00:10:37.660]  56年到57年寫
[00:10:37.660 --> 00:10:39.220]  10年後
[00:10:39.220 --> 00:10:43.100]  政治上已經有這麼大的動蕩了
[00:10:43.100 --> 00:10:47.780]  所以絕對不是保羅幾人憂天
[00:10:47.780 --> 00:10:50.580]  而是當我們看第13章的時候
[00:10:50.580 --> 00:10:54.340]  我們就知道原來保羅真的很有那個
[00:10:54.340 --> 00:10:57.140]  屬靈的敏銳和智慧
[00:10:57.140 --> 00:11:00.340]  所以我們看到這個就是
[00:11:00.340 --> 00:11:07.060]  12章已經給我們一個很大的生命的大原則
[00:11:07.060 --> 00:11:08.620]  成為了基督徒
[00:11:08.620 --> 00:11:11.900]  就是因為我們蒙受了神很大的愛
[00:11:11.900 --> 00:11:13.820]  救恩的無條件
[00:11:13.820 --> 00:11:17.700]  所以我們已經有聖靈將神的愛
[00:11:17.700 --> 00:11:20.500]  不斷敲冠在我們的心裡
[00:11:20.500 --> 00:11:23.940]  所以基督徒就是一群有愛心的人
[00:11:23.940 --> 00:11:26.300]  所以我們就要面對
[00:11:26.300 --> 00:11:27.540]  所以這個面對
[00:11:27.540 --> 00:11:31.660]  愛心就不是等於一種好像被人濫用
[00:11:31.660 --> 00:11:34.380]  愛心的背後都是有感情的
[00:11:34.380 --> 00:11:35.900]  都是有真理的
[00:11:35.900 --> 00:11:37.580]  都是有思考的
[00:11:37.580 --> 00:11:39.660]  都是有那個理智的
[00:11:39.660 --> 00:11:43.100]  就是說我們是很有理智地
[00:11:43.100 --> 00:11:45.700]  面對不公的迫害
[00:11:45.700 --> 00:11:48.540]  迫不受屈受冤
[00:11:48.540 --> 00:11:50.580]  我們用什麼態度呢?
[00:11:50.580 --> 00:11:52.660]  所以基督徒就不是任人打的
[00:11:52.660 --> 00:11:55.660]  這樣的傻的人
[00:11:55.660 --> 00:11:58.460]  而是有意識地我們知道
[00:11:58.460 --> 00:12:02.740]  我們要用愛去改變人生
[00:12:02.740 --> 00:12:05.580]  一定要用事去聖樂
[00:12:05.580 --> 00:12:10.380]  所以12章已經幫我們打了底
[00:12:10.380 --> 00:12:12.180]  基督徒這個群體
[00:12:12.180 --> 00:12:15.620]  一定是用愛作為我們那個
[00:12:15.620 --> 00:12:19.660]  如果我們用一個兵器或者一個武器
[00:12:19.660 --> 00:12:24.940]  愛就是我們那個大前提的手段
[00:12:24.940 --> 00:12:28.820]  達至問題解決的目標
[00:12:28.820 --> 00:12:31.660]  所以12章不斷在說
[00:12:31.660 --> 00:12:34.500]  我們都是要用善去聖樂
[00:12:34.500 --> 00:12:39.340]  這裡就是在說那些反對一個逆境的環境
[00:12:39.340 --> 00:12:41.900]  但是始終你要面對的
[00:12:41.900 --> 00:12:44.580]  就是當時那個社會的制度
[00:12:44.580 --> 00:12:50.340]  因為保羅不是憑空抽離了他的工作
[00:12:50.340 --> 00:12:53.020]  他現在生活的那個環境
[00:12:53.020 --> 00:12:56.580]  他那個時候就是彌祿作王的時候
[00:12:56.580 --> 00:13:03.220]  早期沒有直接將矛頭針對基督徒
[00:13:03.220 --> 00:13:06.260]  但是因為基督徒剛剛開始沒多久
[00:13:06.260 --> 00:13:09.580]  還沒有真正去到帝國的意大利
[00:13:09.580 --> 00:13:12.660]  成為了一個很主流的勢力
[00:13:12.660 --> 00:13:16.780]  來讓羅馬皇帝感到威脅
[00:13:16.780 --> 00:13:20.020]  還在耶路撒冷一些很小的地方
[00:13:20.020 --> 00:13:21.780]  一直這樣傳播而已
[00:13:21.780 --> 00:13:26.820]  的確保羅現在還沒有第三次旅行的宣教
[00:13:26.820 --> 00:13:29.300]  所以你可以想像到
[00:13:29.300 --> 00:13:31.300]  現在還是很中期
[00:13:31.300 --> 00:13:34.700]  保羅還是很大力去傳播的時候
[00:13:34.700 --> 00:13:37.140]  福音還是在土耳其一帶
[00:13:37.140 --> 00:13:39.620]  歐洲的南面
[00:13:39.620 --> 00:13:42.940]  還沒有去到很遠的意大利那邊的地方
[00:13:42.940 --> 00:13:44.940]  所以你可以想像到
[00:13:44.940 --> 00:13:48.500]  保羅現在正正就是他有意識地
[00:13:48.500 --> 00:13:52.780]  他要將福音帶到意大利
[00:13:52.780 --> 00:13:56.380]  然後再要希望透過意大利的首都
[00:13:56.380 --> 00:13:58.740]  可以將福音透過不同的
[00:13:58.740 --> 00:14:00.740]  可能他那一代的人
[00:14:00.740 --> 00:14:03.620]  或者下一代的年輕的傳道者
[00:14:03.620 --> 00:14:06.780]  來將福音傳到更遠的地方
[00:14:06.780 --> 00:14:09.260]  在他們力所能及的
[00:14:09.260 --> 00:14:10.740]  因為當時的航海
[00:14:10.740 --> 00:14:13.140]  當時的造船都不是那麼先進
[00:14:13.140 --> 00:14:14.660]  所以他能夠做的
[00:14:14.660 --> 00:14:16.660]  只能夠在地中海一帶
[00:14:16.660 --> 00:14:19.420]  離開地中海其實就相當危險了
[00:14:19.420 --> 00:14:21.420]  因為再去到遠一點的
[00:14:21.420 --> 00:14:23.420]  就要進入那些大洋
[00:14:23.420 --> 00:14:26.460]  他們未必有能力去駕馭那些海洋
[00:14:26.460 --> 00:14:28.460]  所以在地中海一帶
[00:14:28.460 --> 00:14:32.380]  都希望能夠將福音傳到最遠的西班牙
[00:14:32.380 --> 00:14:35.420]  所以一定是面對當時的社會
[00:14:35.420 --> 00:14:37.420]  那個制度、那個狀況的
[00:14:37.420 --> 00:14:42.340]  保羅知道他自己本身是猶太人
[00:14:42.340 --> 00:14:45.420]  他自己 我們讀福音書
[00:14:45.420 --> 00:14:48.900]  耶穌的門徒有一個是粉瑞黨的西門
[00:14:48.900 --> 00:14:51.100]  粉瑞黨後來越來越激進
[00:14:51.100 --> 00:14:53.940]  粉瑞黨本身的宗旨已經是激進的了
[00:14:53.940 --> 00:14:57.540]  就是一定要復辟自己的猶太教
[00:14:57.540 --> 00:14:59.540]  以及自己的以色列國
[00:14:59.540 --> 00:15:03.020]  就是要自己的國能夠再獨立
[00:15:03.020 --> 00:15:06.820]  羅馬人再不可以在我們的地圖
[00:15:06.820 --> 00:15:10.340]  來去又分封、又掠奪等等
[00:15:10.340 --> 00:15:11.940]  又駐軍等等
[00:15:11.940 --> 00:15:14.300]  所以你可以想像到
[00:15:14.300 --> 00:15:18.820]  粉瑞黨原來都是當時在耶穌的時代
[00:15:18.820 --> 00:15:24.100]  都已經有一些這樣的對政治和宗教
[00:15:24.100 --> 00:15:27.740]  拉上關係的這樣的混雜了
[00:15:27.740 --> 00:15:30.260]  所以你可以想像到
[00:15:30.260 --> 00:15:33.580]  一定是他們會對於自己的復國
[00:15:33.580 --> 00:15:35.740]  是有一個很大的期望的
[00:15:35.740 --> 00:15:40.980]  所以耶穌不能夠讓他們這樣的主張
[00:15:40.980 --> 00:15:44.900]  他們這樣的這麼好的心靈
[00:15:44.900 --> 00:15:47.380]  那個抱負來達到
[00:15:47.380 --> 00:15:52.620]  耶穌居然不是地上拯救我們的彌賽亞
[00:15:52.620 --> 00:15:56.140]  耶穌只是說自己是神的兒子
[00:15:56.140 --> 00:16:02.060]  但是最終在十字架上是毫無反抗的能力
[00:16:02.060 --> 00:16:04.860]  帶不了我們這個國家
[00:16:04.860 --> 00:16:10.580]  可以來到去有一個革命、一個復國
[00:16:10.580 --> 00:16:14.140]  所以粉瑞黨在耶穌之後
[00:16:14.140 --> 00:16:17.140]  他們就不再是很好的基督徒了
[00:16:17.140 --> 00:16:20.260]  他們就成為了革命的分子了
[00:16:20.260 --> 00:16:22.700]  所以在當時
[00:16:22.700 --> 00:16:26.620]  羅馬帝國已經對猶太人
[00:16:26.620 --> 00:16:29.140]  是已經有一種很嚴重的敵視
[00:16:29.140 --> 00:16:31.180]  其中一個很簡單的原因就是
[00:16:31.180 --> 00:16:35.180]  猶太人是拜獨一真神
[00:16:35.180 --> 00:16:39.980]  不可以在獨一真神以外有任何的敬拜
[00:16:39.980 --> 00:16:44.540]  基督徒都是在這樣的範疇底下
[00:16:44.540 --> 00:16:47.340]  來到去成為基督教的
[00:16:47.340 --> 00:16:50.940]  所以基督徒都是拜獨一的真神的
[00:16:50.940 --> 00:16:53.260]  不過後來就發展到
[00:16:53.260 --> 00:16:54.660]  聖經告訴我們
[00:16:54.660 --> 00:16:56.460]  特別是新約告訴我們
[00:16:56.460 --> 00:16:59.060]  我們是三一真神
[00:16:59.060 --> 00:17:03.100]  所以對猶太人來說
[00:17:03.100 --> 00:17:07.660]  是不能夠拜羅馬的皇帝
[00:17:07.660 --> 00:17:11.380]  當時君王的敬拜就沒有這麼嚴重的
[00:17:11.380 --> 00:17:14.940]  但是越演就越嚴重了
[00:17:14.940 --> 00:17:16.620]  尼祿之後
[00:17:16.620 --> 00:17:18.740]  他已經後期
[00:17:18.740 --> 00:17:20.860]  已經需要全世界
[00:17:20.860 --> 00:17:23.300]  當時他統治的國家的神民
[00:17:23.300 --> 00:17:25.060]  都要敬拜他
[00:17:25.060 --> 00:17:27.620]  就是羅馬的皇帝
[00:17:27.620 --> 00:17:28.820]  就是神
[00:17:28.820 --> 00:17:31.060]  所以對猶太人來說
[00:17:31.060 --> 00:17:34.540]  是一件你寧願殺了我都不能做的事
[00:17:34.540 --> 00:17:35.660]  對基督徒來說
[00:17:35.660 --> 00:17:39.580]  一樣不能夠敬拜這些地上的人
[00:17:39.580 --> 00:17:40.820]  作為神
[00:17:40.820 --> 00:17:45.020]  所以這個已經是足夠是一個理由
[00:17:45.020 --> 00:17:46.300]  是叛亂的了
[00:17:46.300 --> 00:17:50.820]  所以不斷開始那個鎮壓就越來越厲害了
[00:17:50.820 --> 00:17:53.220]  當然有另外一件事就是
[00:17:53.220 --> 00:17:57.020]  尼祿一個很大起高的人
[00:17:57.020 --> 00:18:00.340]  似乎又不是很有能力的一個君王
[00:18:00.340 --> 00:18:04.500]  他就見到舊的羅馬城很殘舊
[00:18:04.500 --> 00:18:06.500]  他想建一個新的羅馬城
[00:18:06.500 --> 00:18:08.500]  就需要很多的稅收
[00:18:08.500 --> 00:18:10.660]  很多的錢
[00:18:10.660 --> 00:18:14.260]  所以元老院就禁止他這樣做
[00:18:14.260 --> 00:18:15.700]  他一不開心
[00:18:15.700 --> 00:18:17.180]  就不知道怎麼辦
[00:18:17.180 --> 00:18:20.740]  就找一些人來嫁禍
[00:18:20.740 --> 00:18:22.580]  燒了那個舊的羅馬城
[00:18:22.580 --> 00:18:25.860]  就好像來到米爾城區那樣
[00:18:25.860 --> 00:18:27.260]  我先下手為強
[00:18:27.260 --> 00:18:28.900]  我燒了那個舊城
[00:18:28.900 --> 00:18:32.380]  就嫁禍給當時的基督徒
[00:18:32.380 --> 00:18:34.900]  所以元老院就沒辦法了
[00:18:34.900 --> 00:18:36.660]  他又可以建一個新的城
[00:18:36.660 --> 00:18:38.220]  就變成那個時候
[00:18:38.220 --> 00:18:45.780]  就用基督徒來做一個這樣的埋單的對象
[00:18:45.780 --> 00:18:47.980]  他就理直氣壯
[00:18:47.980 --> 00:18:50.580]  可以建一個新的羅馬城
[00:18:50.580 --> 00:18:53.540]  這個是教育的歷史告訴我們的
[00:18:53.540 --> 00:18:56.300]  但是其實從耶穌的年代開始
[00:18:56.300 --> 00:18:57.860]  已經告訴我們知道
[00:18:57.860 --> 00:19:03.100]  羅馬人他們成為了整個當時的歐洲
[00:19:03.100 --> 00:19:05.740]  統一了的一個帝國
[00:19:05.740 --> 00:19:10.900]  所以他們要達至他們的尊榮的極權
[00:19:10.900 --> 00:19:14.820]  就慢慢推崇那個君王就是那個神
[00:19:14.820 --> 00:19:19.540]  要拜這個君王就是他們的神
[00:19:19.540 --> 00:19:24.540]  所以這些君王的敬拜就等同於拜偶像
[00:19:24.540 --> 00:19:26.500]  所以猶太人都是很清楚
[00:19:26.500 --> 00:19:28.660]  但問題是這個時候
[00:19:28.660 --> 00:19:30.140]  保羅的年代
[00:19:30.140 --> 00:19:34.060]  還不是一個真的全面迫害基督徒的時候
[00:19:34.060 --> 00:19:39.660]  仍然讓基督徒可以在他們自己的生活裏面
[00:19:39.660 --> 00:19:41.740]  有他們自己的宗教信仰
[00:19:41.740 --> 00:19:44.460]  因為就算猶太人都是
[00:19:44.460 --> 00:19:47.460]  他們可以有自己的聖殿
[00:19:47.460 --> 00:19:50.820]  他們可以有自己的宗教的審判
[00:19:50.820 --> 00:19:56.540]  所以比拉多就跟那些猶太人的拉比
[00:19:56.540 --> 00:19:58.020]  那些法尼塞人說
[00:19:58.020 --> 00:19:59.020]  他有什麼罪呢?
[00:19:59.020 --> 00:20:00.340]  我審過沒有罪的
[00:20:00.340 --> 00:20:02.500]  現在我釋放他了
[00:20:02.500 --> 00:20:05.140]  你們關乎你們宗教的我就不理了
[00:20:05.140 --> 00:20:10.100]  原來猶太人是有一個自己內部的宗教的自治權的
[00:20:10.100 --> 00:20:12.020]  但是關乎到刑事
[00:20:12.020 --> 00:20:13.940]  關乎到同國家的
[00:20:13.940 --> 00:20:15.060]  他們就沒有了
[00:20:15.060 --> 00:20:19.100]  必須要去巡撫比拉多那裏去審判的
[00:20:19.100 --> 00:20:21.900]  所以那些猶太的長老就說
[00:20:21.900 --> 00:20:25.980]  我們沒有殺人的權
[00:20:25.980 --> 00:20:29.220]  所以就逼比拉多要結帳
[00:20:29.220 --> 00:20:31.020]  要將耶穌治罪
[00:20:31.020 --> 00:20:33.380]  所以你可以想像到
[00:20:33.380 --> 00:20:35.820]  羅馬人很清楚
[00:20:35.820 --> 00:20:37.900]  他們會給不同的民族
[00:20:37.900 --> 00:20:40.940]  有你們自己的宗教上的自由
[00:20:40.940 --> 00:20:42.300]  那個自治權
[00:20:42.300 --> 00:20:44.460]  但是關乎到納粹
[00:20:44.460 --> 00:20:48.220]  關乎到一些羅馬自己的法律制度
[00:20:48.220 --> 00:20:51.580]  就必須一切的遵守
