
[00:00:00.000 --> 00:00:02.760]  請姐妹主裡平安
[00:03:27.380 --> 00:03:30.380]  其中的邏輯就是這樣
[00:03:30.380 --> 00:03:34.780]  因為第八章就是斯提反殉道
[00:03:34.780 --> 00:03:38.180]  耶路撒冷的教會大受逼迫
[00:03:38.180 --> 00:03:41.180]  所以除了使徒之外
[00:03:41.180 --> 00:03:44.080]  所有的人都逃走
[00:03:44.080 --> 00:03:47.080]  輾轉輾轉走到去
[00:03:47.080 --> 00:03:49.080]  這個薩馬利亞
[00:03:49.080 --> 00:03:51.880]  在那個地方傳道
[00:03:51.880 --> 00:03:55.080]  使整個薩馬利亞城都歸主
[00:03:55.080 --> 00:03:57.680]  整個城充滿了喜樂
[00:03:57.680 --> 00:04:00.880]  最近香港教會
[00:04:00.880 --> 00:04:05.580]  要走
[00:04:05.580 --> 00:04:07.080]  沒有自由了
[00:04:07.080 --> 00:04:09.080]  要離開
[00:04:09.080 --> 00:04:12.180]  去英國、加拿大
[00:04:12.180 --> 00:04:13.980]  我個人當然不反對
[00:04:13.980 --> 00:04:16.380]  信徒自己有不同的想法
[00:04:16.380 --> 00:04:18.380]  他有不同的打算
[00:04:18.380 --> 00:04:20.180]  有不同的安排
[00:04:20.180 --> 00:04:22.380]  全部是個人可以選擇的
[00:04:22.380 --> 00:04:25.180]  不過如果單純引聖經
[00:04:25.180 --> 00:04:26.580]  就有點欠缺
[00:04:26.580 --> 00:04:29.180]  不夠全面了
[00:04:29.180 --> 00:04:32.280]  因為待會我們要看的經文
[00:04:32.280 --> 00:04:36.380]  就有一個更平衡的發展
[00:04:36.380 --> 00:04:41.480]  也可以回答我們剛才問的兩個重要問題
[00:04:41.480 --> 00:04:43.880]  為什麼聖靈說
[00:04:43.880 --> 00:04:47.480]  要為我分派巴拿、巴和、索羅
[00:04:47.480 --> 00:04:51.680]  去做我召他們去做的工作
[00:04:51.680 --> 00:04:52.880]  我們要問兩個問題
[00:04:52.880 --> 00:04:56.880]  那個教會是一個怎樣的狀態的教會
[00:04:56.880 --> 00:04:59.280]  還有這兩個人
[00:04:59.280 --> 00:05:02.080]  有什麼特別的特質
[00:05:02.080 --> 00:05:05.880]  可以被神、聖靈去差遣呢?
[00:05:05.880 --> 00:05:11.580]  跟大家看看路加怎樣將來龍去脈
[00:05:11.580 --> 00:05:14.980]  交代得很細緻
[00:05:14.980 --> 00:05:18.480]  很值得我們去想一想
[00:05:18.480 --> 00:05:21.680]  其中第四章就已經開始
[00:05:21.680 --> 00:05:22.780]  告訴我們知道
[00:05:22.780 --> 00:05:26.380]  這個巴拿、巴原來不是叫巴拿、巴
[00:05:26.380 --> 00:05:29.380]  他的真名叫做約瑟
[00:05:29.380 --> 00:05:31.580]  他是一個利尾人
[00:05:31.580 --> 00:05:34.380]  居住在塞浦路斯島的利尾人
[00:05:34.380 --> 00:05:36.780]  其實他有很多的田產
[00:05:36.780 --> 00:05:40.480]  就賣了去耶路撒冷侍奉
[00:05:40.480 --> 00:05:41.880]  跟隨使徒
[00:05:41.880 --> 00:05:43.780]  就將那些田產賣了之後
[00:05:43.780 --> 00:05:45.780]  其實應該是在耶路撒冷的田產
[00:05:45.780 --> 00:05:48.080]  因為他是利尾人
[00:05:48.080 --> 00:05:49.280]  賣了之後
[00:05:49.280 --> 00:05:52.980]  將那些價錢全部給了使徒
[00:05:52.980 --> 00:05:55.180]  在福音工作上去用
[00:05:55.180 --> 00:05:57.580]  他就繼續在耶路撒冷
[00:05:57.580 --> 00:06:00.480]  和使徒一起出入
[00:06:00.480 --> 00:06:03.980]  後來這個約瑟
[00:06:03.980 --> 00:06:06.980]  就有使徒幫他改一個花名
[00:06:06.980 --> 00:06:10.080]  這個花名就叫做巴拿、巴
[00:06:10.080 --> 00:06:13.080]  巴拿、巴原來就是勸慰寺
[00:06:13.080 --> 00:06:15.680]  即是一個很擅長去勸勉
[00:06:15.680 --> 00:06:17.780]  去安慰人的人
[00:06:17.780 --> 00:06:20.180]  就叫做巴拿、巴
[00:06:20.180 --> 00:06:21.780]  所以這個名字
[00:06:21.780 --> 00:06:23.780]  後來就成為了他的真名
[00:06:23.780 --> 00:06:27.180]  後來開始全部都是用巴拿、巴
[00:06:27.180 --> 00:06:30.280]  再沒有用約瑟這個名字
[00:06:30.280 --> 00:06:33.180]  去到第十一章
[00:06:33.180 --> 00:06:35.380]  就有些事情發生
[00:06:35.380 --> 00:06:37.380]  第十九節
[00:06:37.380 --> 00:06:41.180]  作者很有系統
[00:06:41.180 --> 00:06:46.380]  他講完了在撒瑪利亞的那些逃難的人
[00:06:46.380 --> 00:06:48.880]  傳福音的事件之後
[00:06:48.880 --> 00:06:50.880]  交代了之後
[00:06:50.880 --> 00:06:53.780]  接著就去到第九章
[00:06:53.780 --> 00:06:55.380]  大家都應該相當熟的
[00:06:55.380 --> 00:06:57.980]  就是掃羅歸主
[00:06:57.980 --> 00:06:59.980]  就是他見到大光
[00:06:59.980 --> 00:07:02.380]  來去照盲了他
[00:07:02.380 --> 00:07:05.780]  他準備去大馬士革抓基督徒的
[00:07:05.780 --> 00:07:07.380]  就盲了
[00:07:07.380 --> 00:07:09.780]  由一個逼巴人的
[00:07:09.780 --> 00:07:12.180]  變成為了傳道人
[00:07:12.180 --> 00:07:13.680]  就去掃羅了
[00:07:13.680 --> 00:07:16.580]  接著第十章就去到
[00:07:16.580 --> 00:07:18.280]  哥尼留的事件
[00:07:18.280 --> 00:07:22.480]  就是彼得在一個異象
[00:07:22.480 --> 00:07:27.380]  見到天上很特別的事情
[00:07:27.380 --> 00:07:29.580]  這些我們不詳細講了
[00:07:29.580 --> 00:07:32.580]  因為今天集中的焦點就是
[00:07:32.580 --> 00:07:34.580]  安提柯的教會
[00:07:34.580 --> 00:07:39.780]  和這兩位的領袖巴拿巴和掃羅
[00:07:39.780 --> 00:07:42.580]  我們去想一想第十九節
[00:07:42.580 --> 00:07:45.580]  十一章的十九節
[00:07:45.580 --> 00:07:48.580]  作者怕我們不記得這件事
[00:07:48.580 --> 00:07:52.980]  特別提到那些因斯提反的事
[00:07:52.980 --> 00:07:56.380]  遭患難四散的門徒
[00:07:56.380 --> 00:07:58.780]  一直走到去肥尼基
[00:07:58.780 --> 00:08:02.380]  塞浦路斯和安提柯
[00:08:02.380 --> 00:08:05.580]  即是說原來不只是走到去撒馬利亞
[00:08:05.580 --> 00:08:08.180]  再遠一些 再北一些
[00:08:08.180 --> 00:08:10.980]  甚至去到塞浦路斯
[00:08:10.980 --> 00:08:14.580]  和去到土耳其的安提柯
[00:08:14.580 --> 00:08:18.080]  你就可以想像到那個
[00:08:18.080 --> 00:08:21.880]  患難而四散的門徒
[00:08:21.880 --> 00:08:25.780]  他們現在怎樣去面對
[00:08:25.780 --> 00:08:30.780]  去消化羅馬帝國和猶太教
[00:08:30.780 --> 00:08:32.780]  兩股的勢力
[00:08:32.780 --> 00:08:43.380]  來壓縮對初期的基督教的對付鎮壓
[00:08:43.380 --> 00:08:44.780]  第八章就交代了
[00:08:44.780 --> 00:08:47.380]  有一些人去了撒馬利亞
[00:08:47.380 --> 00:08:51.380]  現在作者路加再補多一筆
[00:08:51.380 --> 00:08:53.580]  就是說分散了的人
[00:08:53.580 --> 00:08:57.180]  現在走到去肥尼基 塞浦路斯和安提柯
[00:08:57.180 --> 00:09:00.180]  他們不向別人講道
[00:09:00.180 --> 00:09:02.580]  只是向猶太人講
[00:09:02.580 --> 00:09:04.980]  又給我們有一點點線索
[00:09:04.980 --> 00:09:07.780]  猶太人向猶太人講
[00:09:07.780 --> 00:09:09.580]  很合理
[00:09:09.580 --> 00:09:11.780]  猶太人的信徒
[00:09:11.780 --> 00:09:13.780]  在耶路撒冷受逼迫
[00:09:13.780 --> 00:09:15.380]  因為斯提反殉道
[00:09:15.380 --> 00:09:17.780]  就一路走難了
[00:09:17.780 --> 00:09:21.980]  走到去現在來到這個地方
[00:09:21.980 --> 00:09:25.780]  只是向當地的猶太人講道
[00:09:25.780 --> 00:09:28.180]  叫他們信耶穌
[00:09:28.180 --> 00:09:31.380]  背後有什麼含義呢
[00:09:31.380 --> 00:09:32.780]  我們再讀下去
[00:09:32.780 --> 00:09:34.980]  可能會有些端倪了
[00:09:34.980 --> 00:09:36.180]  第20節
[00:09:36.180 --> 00:09:39.980]  但內中有塞浦路斯和古利內人
[00:09:39.980 --> 00:09:41.980]  這兩個是外邦人
[00:09:41.980 --> 00:09:43.980]  塞浦路斯是歐洲人
[00:09:43.980 --> 00:09:48.980]  古利內據聞是非洲的
[00:09:48.980 --> 00:09:53.380]  突然間忘記了名字
[00:09:53.380 --> 00:09:55.180]  就是現代的名字
[00:09:55.180 --> 00:09:57.780]  內中有塞浦路斯和古利內人
[00:09:57.780 --> 00:09:59.580]  他們到了安提柯
[00:09:59.580 --> 00:10:02.180]  都向希臘人講道
[00:10:02.180 --> 00:10:05.180]  和他們講主耶穌的救恩
[00:10:05.180 --> 00:10:07.580]  傳講主耶穌的福音
[00:10:07.580 --> 00:10:09.780]  留意第21節
[00:10:09.780 --> 00:10:13.580]  作者路加很喜歡有一些結論
[00:10:13.580 --> 00:10:14.980]  結論據
[00:10:14.980 --> 00:10:19.380]  他說主耶穌的手與他們同在
[00:10:19.380 --> 00:10:22.980]  他們是走難的門徒
[00:10:22.980 --> 00:10:24.980]  不是使徒
[00:10:24.980 --> 00:10:28.580]  不是什麼很出名的傳道人
[00:10:28.580 --> 00:10:31.380]  他們是走難的門徒
[00:10:31.380 --> 00:10:34.380]  走到塞浦路斯、安提柯
[00:10:34.380 --> 00:10:38.580]  主耶穌的福音與他們同在
[00:10:38.580 --> 00:10:42.380]  信而歸主的人很多
[00:10:42.380 --> 00:10:47.380]  第22節開始有些特別了
[00:10:47.380 --> 00:10:49.380]  因為這個風聲
[00:10:49.380 --> 00:10:51.380]  很多人歸主
[00:10:51.380 --> 00:10:55.180]  猶太人、希臘人歸主
[00:10:55.180 --> 00:10:58.980]  這個風聲傳到耶路撒冷教會的人當中
[00:10:58.980 --> 00:11:02.180]  耶路撒冷教會就是使徒
[00:11:02.180 --> 00:11:03.980]  因為使徒沒有走
[00:11:03.980 --> 00:11:06.380]  使徒留下在耶路撒冷
[00:11:06.380 --> 00:11:08.980]  當然還有其他人沒有走
[00:11:08.980 --> 00:11:10.580]  聽到這個風聲之後
[00:11:10.580 --> 00:11:14.380]  他們就打發巴拿巴去到安提柯
[00:11:14.380 --> 00:11:15.780]  第23節
[00:11:15.780 --> 00:11:17.380]  他到了那裡
[00:11:17.380 --> 00:11:21.180]  看見神所賜的恩就歡喜
[00:11:21.180 --> 00:11:24.780]  勸勉眾人要立定心志
[00:11:24.780 --> 00:11:27.180]  恆久靠主
[00:11:27.180 --> 00:11:31.380]  這裡很值得我們去想一想
[00:11:31.380 --> 00:11:34.980]  巴拿巴這個人的為人
[00:11:34.980 --> 00:11:37.780]  作者也不用我們猜
[00:11:37.780 --> 00:11:42.180]  他去到看見神的恩
[00:11:42.180 --> 00:11:46.780]  巴拿巴是一個猶太人利未人
[00:11:46.780 --> 00:11:50.580]  在耶路撒冷跟隨使徒出入的
[00:11:50.580 --> 00:11:52.980]  現在成為特派的調查員
[00:11:52.980 --> 00:11:54.580]  去調查這個事件
[00:11:54.580 --> 00:11:57.980]  為什麼會有這麼多希臘人信耶穌
[00:11:57.980 --> 00:11:59.380]  是不是真的
[00:11:59.380 --> 00:12:02.180]  以及信成怎樣
[00:12:02.180 --> 00:12:03.980]  要寫報告
[00:12:04.580 --> 00:12:07.780]  巴拿巴去到之後
[00:12:07.780 --> 00:12:09.580]  作者立即告訴我們
[00:12:09.580 --> 00:12:13.380]  他的表現是真的
[00:12:13.380 --> 00:12:15.180]  他看到那件事是真的
[00:12:15.180 --> 00:12:21.580]  因為他看到看見神所賜的恩
[00:12:21.580 --> 00:12:23.180]  在這些人身上
[00:12:23.180 --> 00:12:25.580]  他就歡喜
[00:12:25.580 --> 00:12:28.180]  這麼容易歡喜
[00:12:28.180 --> 00:12:33.780]  看到和你沒有民族背景相同的人信耶穌
[00:12:33.780 --> 00:12:35.780]  你也歡喜
[00:12:35.780 --> 00:12:39.780]  因為當時猶太人有一個很大的偏見
[00:12:39.780 --> 00:12:41.980]  外邦人要歸主
[00:12:41.980 --> 00:12:44.580]  必須要行國禮
[00:12:44.580 --> 00:12:49.980]  必須要受某些猶太傳統的律法
[00:12:49.980 --> 00:12:54.580]  所以巴拿巴是一個胸襟很廣闊的人
[00:12:54.580 --> 00:12:55.980]  屬靈的眼光
[00:12:55.980 --> 00:12:57.580]  屬靈的眼界
[00:12:57.580 --> 00:12:59.980]  對真理的詮釋
[00:12:59.980 --> 00:13:04.180]  又是很有那種前瞻性
[00:13:04.180 --> 00:13:06.180]  看到希臘人歸主
[00:13:06.180 --> 00:13:07.580]  他歡喜
[00:13:07.580 --> 00:13:11.180]  看到的不是人的工作這麼簡單
[00:13:11.180 --> 00:13:13.580]  看見神的恩
[00:13:13.580 --> 00:13:15.180]  就歡喜
[00:13:15.180 --> 00:13:17.980]  作者就立即形容巴拿巴
[00:13:17.980 --> 00:13:19.980]  二十四節
[00:13:19.980 --> 00:13:22.980]  這巴拿巴原是個好人
[00:13:22.980 --> 00:13:25.780]  好人就出好事
[00:13:25.780 --> 00:13:29.780]  好人的心裏面就充滿了好事
[00:13:29.780 --> 00:13:33.780]  對事物的分析的美
[00:13:33.780 --> 00:13:37.780]  教會多不多好人
[00:13:37.780 --> 00:13:39.780]  因為主耶穌的救恩
[00:13:39.780 --> 00:13:42.380]  改變我們成為好人
[00:13:42.380 --> 00:13:45.780]  看事物會有一種屬靈眼光去看
[00:13:45.780 --> 00:13:48.380]  巴拿巴是這樣
[00:13:48.380 --> 00:13:51.580]  滿有聖靈和信心
[00:13:51.580 --> 00:13:53.380]  相當平衡
[00:13:53.380 --> 00:13:55.780]  原來一切的好
[00:13:55.780 --> 00:13:57.180]  來自聖靈
[00:13:57.180 --> 00:13:58.780]  滿有聖靈
[00:13:58.780 --> 00:14:02.180]  和祂對神對人的信心
[00:14:02.180 --> 00:14:05.180]  信心包括信任
[00:14:05.180 --> 00:14:07.780]  下面就繼續說
[00:14:07.780 --> 00:14:10.780]  所以聖靈說
[00:14:10.780 --> 00:14:14.180]  要為我差派兩個人
[00:14:14.180 --> 00:14:16.780]  巴拿巴和素羅
[00:14:16.780 --> 00:14:19.780]  去做我差祂去做的工
[00:14:19.780 --> 00:14:24.580]  其中都不是傻的
[00:14:24.580 --> 00:14:30.580]  做物主比我們更加為顏色英雄的
[00:14:30.580 --> 00:14:32.580]  看人看到的內心
[00:14:32.580 --> 00:14:36.580]  不單純看到外表的表面熱誠的
[00:14:36.580 --> 00:14:41.180]  我們很怕人說我們外面披著羊皮
[00:14:41.180 --> 00:14:43.380]  裏面卻是狼
[00:14:43.380 --> 00:14:47.780]  這個都是我們一生在神的面前要反省
[00:14:47.780 --> 00:14:49.380]  要來追求
[00:14:49.380 --> 00:14:51.780]  但巴拿巴就是一個好人
[00:14:51.780 --> 00:14:57.380]  內心充滿了對別人的肯定、認同
[00:14:57.380 --> 00:14:59.580]  和會有信心
[00:14:59.580 --> 00:15:01.380]  未發生的事
[00:15:01.380 --> 00:15:04.980]  你能不能夠有一種信心去接受呢
[00:15:04.980 --> 00:15:07.380]  這個是巴拿巴
[00:15:07.380 --> 00:15:08.380]  然後
[00:15:08.380 --> 00:15:09.780]  正因為這樣的緣故
[00:15:09.780 --> 00:15:13.380]  有許多人歸服主
[00:15:13.380 --> 00:15:15.580]  不單只是信主
[00:15:15.580 --> 00:15:17.980]  因為巴拿巴的存在
[00:15:17.980 --> 00:15:21.380]  這個調查員的出現
[00:15:21.380 --> 00:15:23.380]  在安提拉
[00:15:23.380 --> 00:15:25.380]  人們不單只是當他是一個
[00:15:25.380 --> 00:15:28.980]  只是路過的一個
[00:15:28.980 --> 00:15:35.980]  好像中央的紀律委員會的人
[00:15:35.980 --> 00:15:37.180]  來做調查
[00:15:37.180 --> 00:15:39.980]  個個都很害怕、很恭敬地給他一些帳目看
[00:15:39.980 --> 00:15:40.980]  看完快點走
[00:15:40.980 --> 00:15:42.180]  這是溫臣來的
[00:15:42.180 --> 00:15:43.980]  一般很害怕
[00:15:43.980 --> 00:15:45.780]  但不是的
[00:15:45.780 --> 00:15:47.780]  巴拿巴的出現
[00:15:47.780 --> 00:15:52.380]  是讓許多人歸服主
[00:15:52.380 --> 00:15:55.980]  不單止不是一個外來人
[00:15:55.980 --> 00:15:58.380]  是看他為一個先知
[00:15:58.380 --> 00:15:59.980]  一位領袖
[00:15:59.980 --> 00:16:02.580]  一位屬靈的前輩
[00:16:02.580 --> 00:16:05.380]  在他身上看到主耶穌
[00:16:05.380 --> 00:16:08.580]  而因為這樣而歸服耶穌
[00:16:08.580 --> 00:16:12.180]  請問我們羨慕不羨慕教會
[00:16:12.180 --> 00:16:16.580]  有這樣的目者、領袖
[00:16:16.580 --> 00:16:20.980]  行動會你能不能夠數到多少個弟兄姊妹
[00:16:20.980 --> 00:16:22.780]  是你認識
[00:16:22.780 --> 00:16:24.780]  而他是一個好人
[00:16:24.780 --> 00:16:26.980]  充滿了聖靈
[00:16:26.980 --> 00:16:28.980]  大有信心
[00:16:28.980 --> 00:16:31.180]  我們的執事
[00:16:31.180 --> 00:16:36.180]  能不能夠隨便數兩個都可以描述到他
[00:16:36.180 --> 00:16:38.780]  而令到你歸服主呢
[00:16:38.780 --> 00:16:42.780]  令到你因為他成為了我們教會的領袖
[00:16:42.780 --> 00:16:45.180]  你歸服主呢
[00:16:45.180 --> 00:16:49.180]  巴拿巴就令到安提阿教會的人
[00:16:49.180 --> 00:16:51.180]  歸服了主
[00:16:51.180 --> 00:16:54.980]  接著第25節
[00:16:54.980 --> 00:16:57.780]  他不單止是一個調查員
[00:16:57.780 --> 00:17:01.380]  他突然間想起這麼多的工作
[00:17:01.380 --> 00:17:02.980]  我可以怎麼做呢
[00:17:02.980 --> 00:17:04.580]  第25節
[00:17:04.580 --> 00:17:08.580]  他又往大掃去找掃爐
[00:17:08.580 --> 00:17:10.380]  找著了
[00:17:10.380 --> 00:17:12.380]  去找
[00:17:12.380 --> 00:17:14.780]  為什麼要去找
[00:17:14.780 --> 00:17:16.980]  找了多久
[00:17:16.980 --> 00:17:18.980]  掃爐現在在做什麼
[00:17:18.980 --> 00:17:20.980]  作者就說你自己想
[00:17:20.980 --> 00:17:23.780]  弟兄姊妹你們自己聯想
[00:17:23.780 --> 00:17:26.580]  掃爐現在是不是很落魄
[00:17:26.580 --> 00:17:28.780]  心靈是不是很枯竭
[00:17:28.780 --> 00:17:32.180]  而讓巴拿巴令到他重新振作
[00:17:32.180 --> 00:17:34.180]  我們要聯想
[00:17:34.180 --> 00:17:37.580]  掃爐為什麼現在在大掃呢
[00:17:37.580 --> 00:17:42.180]  原來他上耶路撒冷
[00:17:42.180 --> 00:17:44.980]  在大馬士革信了主
[00:17:44.980 --> 00:17:47.780]  接著在大馬士革傳福音
[00:17:47.780 --> 00:17:50.380]  被大馬士革的人迫害他
[00:17:50.380 --> 00:17:51.580]  他要走
[00:17:51.580 --> 00:17:53.580]  上到去耶路撒冷
[00:17:53.580 --> 00:17:56.380]  沒有人敢接待他
[00:17:56.380 --> 00:18:00.380]  以為他是二五仔不敢接待他
[00:18:00.380 --> 00:18:03.180]  唯有巴拿巴接待他
[00:18:03.180 --> 00:18:06.380]  將他引去見使徒
[00:18:06.380 --> 00:18:10.180]  接著講了他的得救見證
[00:18:10.180 --> 00:18:12.580]  在路上見到神跡
[00:18:12.580 --> 00:18:14.380]  使徒就信了
[00:18:14.380 --> 00:18:16.780]  就來和使徒一起出入
[00:18:16.780 --> 00:18:20.180]  後來在耶路撒冷的猶太人
[00:18:20.180 --> 00:18:22.980]  要迫害掃爐
[00:18:22.980 --> 00:18:25.380]  所以使徒就將他送走
[00:18:25.380 --> 00:18:30.980]  回到他自己的出生地大掃城
[00:18:30.980 --> 00:18:32.980]  聖經就沒有再交代
[00:18:32.980 --> 00:18:35.180]  掃爐的情況了
[00:18:35.180 --> 00:18:39.580]  到底他是已經心如止水
[00:18:39.580 --> 00:18:42.380]  還是尋潛的準備
[00:18:42.380 --> 00:18:44.780]  我們都要聯想的
[00:18:44.780 --> 00:18:50.180]  因為這個是未曾開發的寶石礦石
[00:18:50.180 --> 00:18:53.580]  未經雕琢的寶龍
[00:18:53.580 --> 00:18:56.980]  誰來到去挖龍點睛呢
[00:18:56.980 --> 00:18:58.580]  巴拿巴
[00:18:58.580 --> 00:19:03.380]  一想起安提阿很近大掃
[00:19:03.380 --> 00:19:07.980]  那個時候沒有那麼多的即時通訊的軟件
[00:19:07.980 --> 00:19:12.780]  他就走到去大掃尋找掃落
[00:19:12.780 --> 00:19:14.380]  找著了
[00:19:14.380 --> 00:19:18.580]  就將他帶到去安提阿
[00:19:18.580 --> 00:19:19.780]  一起
[00:19:19.780 --> 00:19:22.980]  作者告訴我們他們有一年的時間
[00:19:22.980 --> 00:19:24.980]  足有一年的時間
[00:19:24.980 --> 00:19:29.380]  在安提阿來到去和教會一同聚集
[00:19:29.380 --> 00:19:31.180]  每個星期擦餅
[00:19:31.180 --> 00:19:33.980]  每個星期有茶經班聚集
[00:19:33.980 --> 00:19:36.180]  來到去幫助很多的人
[00:19:36.180 --> 00:19:38.580]  教導了許多人
[00:19:38.580 --> 00:19:40.980]  門徒稱為基督徒
[00:19:40.980 --> 00:19:42.980]  就由這裡開始了
[00:19:42.980 --> 00:19:44.580]  門徒
[00:19:44.580 --> 00:19:47.380]  本來就是這樣跟隨耶穌的門徒
[00:19:47.380 --> 00:19:49.380]  後來就被當地的人叫做
[00:19:49.380 --> 00:19:51.780]  這一班人經常聚集的是什麼人呢
[00:19:51.780 --> 00:19:53.780]  叫做基督徒
[00:19:53.780 --> 00:19:55.580]  就是這樣開始了
[00:19:55.580 --> 00:19:57.180]  這裡告訴我們
[00:19:57.180 --> 00:20:03.380]  就是巴拿巴和掃羅一年裡面的茶經教導
[00:20:03.380 --> 00:20:11.980]  令到很多的安提阿人成為了基督徒
[00:20:11.980 --> 00:20:14.580]  巴拿巴
[00:20:14.580 --> 00:20:21.780]  能夠這樣來到去將掃羅帶進去那個侍奉的工場
[00:20:21.780 --> 00:20:24.380]  一點都不簡單的
[00:20:24.380 --> 00:20:29.180]  掃羅到底他現在是什麼屬靈的光景呢
[00:20:29.180 --> 00:20:32.180]  作者沒有交代給我們知道
[00:20:32.180 --> 00:20:34.580]  是不是很勇猛的獅子
[00:20:34.580 --> 00:20:38.580]  等待打開那個鐵籠去傳福音呢
[00:20:38.580 --> 00:20:41.180]  有可能不是的
[00:20:41.180 --> 00:20:44.180]  可能是很灰心
[00:20:44.180 --> 00:20:48.580]  可能需要這個巴拿巴來勸勉他
[00:20:48.580 --> 00:20:51.780]  信任他 接納他
[00:20:51.780 --> 00:20:54.980]  使他能夠真的清清楚楚
[00:20:54.980 --> 00:21:01.580]  他那個呼召神來大用他的可能
[00:21:01.580 --> 00:21:03.780]  就是透過巴拿巴
[00:21:03.780 --> 00:21:05.780]  不單只是舉戰
[00:21:05.780 --> 00:21:09.380]  而且是一個很重要很大的安慰
