
[00:00:00.000 --> 00:00:02.000]  今天有一樣很特別的
[00:03:14.000 --> 00:03:16.000]  認不認識自己?
[00:03:16.000 --> 00:03:18.000]  在一個家裡
[00:03:18.000 --> 00:03:20.000]  在一個家裡
[00:03:20.000 --> 00:03:22.000]  你會做什麼?
[00:03:22.000 --> 00:03:24.000]  有什麼事情
[00:03:24.000 --> 00:03:26.000]  你會在一個家裡參與?
[00:03:26.000 --> 00:03:28.000]  你幫忙探訪
[00:03:28.000 --> 00:03:30.000]  關心
[00:03:30.000 --> 00:03:32.000]  你幫忙為一些重要的事情
[00:03:32.000 --> 00:03:34.000]  去祈禱
[00:03:34.000 --> 00:03:36.000]  幫忙教主
[00:03:36.000 --> 00:03:38.000]  有很多不同的事情
[00:03:38.000 --> 00:03:40.000]  可能是你的參與
[00:03:40.000 --> 00:03:42.000]  幫忙
[00:03:42.000 --> 00:03:44.000]  買好的咖啡回來
[00:03:44.000 --> 00:03:46.000]  幫忙
[00:03:46.000 --> 00:03:48.000]  做好的咖啡
[00:03:48.000 --> 00:03:50.000]  幫忙
[00:03:50.000 --> 00:03:52.000]  預備好美味的奶
[00:03:52.000 --> 00:03:54.000]  加入咖啡
[00:03:54.000 --> 00:03:56.000]  幫忙看看
[00:03:56.000 --> 00:03:58.000]  哪裡有喝完咖啡的杯
[00:03:58.000 --> 00:04:00.000]  都是一個家裡
[00:04:00.000 --> 00:04:02.000]  大家要做的事情
[00:04:02.000 --> 00:04:04.000]  到底你的恩賜
[00:04:04.000 --> 00:04:06.000]  是什麼呢?
[00:04:06.000 --> 00:04:08.000]  你的恩賜是教導?
[00:04:08.000 --> 00:04:10.000]  是行政?
[00:04:10.000 --> 00:04:12.000]  財務?還是服務?
[00:04:12.000 --> 00:04:14.000]  服務一定是大家都可以的
[00:04:14.000 --> 00:04:16.000]  很多不同的事物
[00:04:16.000 --> 00:04:18.000]  都需要我們去服務
[00:04:18.000 --> 00:04:20.000]  還有一些是歌頌讚美
[00:04:20.000 --> 00:04:22.000]  大家一回來
[00:04:22.000 --> 00:04:24.000]  順拜開始的時候
[00:04:24.000 --> 00:04:26.000]  大家很想做一件事
[00:04:26.000 --> 00:04:28.000]  歌頌
[00:04:28.000 --> 00:04:30.000]  讚美主
[00:04:30.000 --> 00:04:32.000]  這是我們回來教會
[00:04:32.000 --> 00:04:34.000]  第一件很想做的
[00:04:34.000 --> 00:04:36.000]  我們都很需要有這樣的恩賜
[00:04:36.000 --> 00:04:38.000]  弟兄姊妹去幫我們
[00:04:38.000 --> 00:04:40.000]  但剛才我們讀了一段經文
[00:04:40.000 --> 00:04:42.000]  他不單說給我們有這些恩賜
[00:04:42.000 --> 00:04:44.000]  還有特別的
[00:04:44.000 --> 00:04:46.000]  他專注的恩賜
[00:04:46.000 --> 00:04:48.000]  首先在第七節他說
[00:04:48.000 --> 00:04:50.000]  我們每一個人
[00:04:50.000 --> 00:04:52.000]  我們都是蒙恩的
[00:04:52.000 --> 00:04:54.000]  蒙了一個恩典
[00:04:54.000 --> 00:04:56.000]  主耶穌基督
[00:04:56.000 --> 00:04:58.000]  每一個人都賜一些恩賜給我們
[00:04:58.000 --> 00:05:00.000]  這些恩賜是主耶穌基督
[00:05:00.000 --> 00:05:02.000]  自己衡量分配的
[00:05:02.000 --> 00:05:04.000]  他覺得我們哪一個
[00:05:04.000 --> 00:05:06.000]  應該有什麼恩賜
[00:05:06.000 --> 00:05:08.000]  他就給我們什麼恩賜
[00:05:08.000 --> 00:05:10.000]  這些是一個恩
[00:05:10.000 --> 00:05:12.000]  是一個禮物
[00:05:12.000 --> 00:05:14.000]  送給我們的
[00:05:14.000 --> 00:05:16.000]  不用給錢買
[00:05:16.000 --> 00:05:18.000]  神就是給了我們
[00:05:18.000 --> 00:05:20.000]  甚至有很多人
[00:05:20.000 --> 00:05:22.000]  他不用學
[00:05:22.000 --> 00:05:24.000]  他做到的
[00:05:24.000 --> 00:05:26.000]  他懂的
[00:05:26.000 --> 00:05:28.000]  但特別他又多說了幾樣東西
[00:05:28.000 --> 00:05:30.000]  他所賜的
[00:05:30.000 --> 00:05:32.000]  還有一些是做使徒
[00:05:32.000 --> 00:05:34.000]  有使徒有先知有傳福音的
[00:05:34.000 --> 00:05:36.000]  有牧師和教師
[00:05:36.000 --> 00:05:38.000]  準備聖徒做侍奉的工作
[00:05:38.000 --> 00:05:40.000]  建立基督的身體
[00:05:40.000 --> 00:05:42.000]  原來神為了在頭家裡面
[00:05:42.000 --> 00:05:44.000]  有人去分配工作
[00:05:44.000 --> 00:05:46.000]  建立頭家
[00:05:46.000 --> 00:05:48.000]  做下督導
[00:05:48.000 --> 00:05:50.000]  他做到一件事
[00:05:50.000 --> 00:05:52.000]  就是分配了幾種人在這裡
[00:05:52.000 --> 00:05:54.000]  一些是做使徒先知
[00:05:54.000 --> 00:05:56.000]  一些是傳福音的
[00:05:56.000 --> 00:05:58.000]  一些是牧師和教師
[00:05:58.000 --> 00:06:00.000]  使徒先知傳福音的
[00:06:00.000 --> 00:06:02.000]  都是有一個「有」字在前面
[00:06:02.000 --> 00:06:04.000]  意思是有這種人在前面
[00:06:04.000 --> 00:06:06.000]  牧者和教師
[00:06:06.000 --> 00:06:08.000]  前面只有一個「有」字
[00:06:08.000 --> 00:06:10.000]  不是有牧者和有教師
[00:06:10.000 --> 00:06:12.000]  表達牧者和教師
[00:06:12.000 --> 00:06:14.000]  是一種人
[00:06:14.000 --> 00:06:16.000]  這是一個人
[00:06:16.000 --> 00:06:18.000]  他會有這樣的
[00:06:18.000 --> 00:06:20.000]  有牧養和教導的恩賜
[00:06:20.000 --> 00:06:22.000]  這是他給我們的
[00:06:22.000 --> 00:06:24.000]  我們當中
[00:06:24.000 --> 00:06:26.000]  有些人可能強項就是
[00:06:26.000 --> 00:06:28.000]  他有一個「有」字
[00:06:28.000 --> 00:06:30.000]  他有一個「有」字
[00:06:30.000 --> 00:06:32.000]  有些人可能強項就是
[00:06:32.000 --> 00:06:36.000]  當教會還沒成立的時候
[00:06:36.000 --> 00:06:38.000]  他幫忙去建立教會
[00:06:38.000 --> 00:06:42.000]  有些是先知講道的能力
[00:06:42.000 --> 00:06:44.000]  有些是傳福音的
[00:06:44.000 --> 00:06:46.000]  明明你跟他說了很多次福音
[00:06:46.000 --> 00:06:48.000]  他都未必肯聽
[00:06:48.000 --> 00:06:50.000]  但某人跟他說
[00:06:50.000 --> 00:06:52.000]  都未說完
[00:06:52.000 --> 00:06:54.000]  「我信了,我祈禱了,可以了」
[00:06:54.000 --> 00:06:56.000]  是這樣的
[00:06:56.000 --> 00:06:58.000]  剛剛信主的時候
[00:06:58.000 --> 00:07:00.000]  我跟他說了很多年福音
[00:07:00.000 --> 00:07:02.000]  他都不斷說
[00:07:02.000 --> 00:07:04.000]  後來有位師母
[00:07:04.000 --> 00:07:06.000]  那晚只跟他說了一句
[00:07:06.000 --> 00:07:08.000]  「你信吧,我和你祈禱」
[00:07:08.000 --> 00:07:10.000]  他不斷地說了很多次
[00:07:10.000 --> 00:07:12.000]  「你信吧,我和你祈禱」
[00:07:12.000 --> 00:07:14.000]  他那晚就真的信了
[00:07:14.000 --> 00:07:16.000]  他那晚就真的信了
[00:07:16.000 --> 00:07:18.000]  有些人
[00:07:18.000 --> 00:07:20.000]  他特別帶領很多人信主
[00:07:20.000 --> 00:07:22.000]  那是神給他的禮物
[00:07:22.000 --> 00:07:24.000]  他就是去
[00:07:24.000 --> 00:07:26.000]  傳福音,叫人能夠信主
[00:07:26.000 --> 00:07:28.000]  有些人
[00:07:28.000 --> 00:07:30.000]  他是對牧羊
[00:07:30.000 --> 00:07:32.000]  關心、教導
[00:07:32.000 --> 00:07:34.000]  很有這種恩賜
[00:07:34.000 --> 00:07:36.000]  在教會當中
[00:07:36.000 --> 00:07:38.000]  他做的是幫助
[00:07:38.000 --> 00:07:40.000]  弟兄姊妹有需要的時候
[00:07:40.000 --> 00:07:42.000]  他就在他們身邊
[00:07:42.000 --> 00:07:44.000]  去關懷他們
[00:07:44.000 --> 00:07:46.000]  陪他們走過一段路
[00:07:46.000 --> 00:07:48.000]  陪他們
[00:07:48.000 --> 00:07:50.000]  可以走過很多不同的路
[00:07:50.000 --> 00:07:52.000]  開始去探學
[00:07:52.000 --> 00:07:54.000]  探索哪一班適合我學
[00:07:54.000 --> 00:07:56.000]  開始去做一下侍奉
[00:07:56.000 --> 00:07:58.000]  開始
[00:07:58.000 --> 00:08:00.000]  面對一些人生
[00:08:00.000 --> 00:08:02.000]  自己的問題、自己的事情
[00:08:02.000 --> 00:08:04.000]  也需要有一些
[00:08:04.000 --> 00:08:06.000]  牧者、教師在身邊
[00:08:06.000 --> 00:08:08.000]  牧者、教師、使徒
[00:08:08.000 --> 00:08:10.000]  先知、傳福音的
[00:08:10.000 --> 00:08:12.000]  都是做一樣的事情
[00:08:12.000 --> 00:08:14.000]  是裝備聖徒
[00:08:14.000 --> 00:08:16.000]  裝備聖徒,做侍奉的工作
[00:08:16.000 --> 00:08:18.000]  建立基督的身體
[00:08:18.000 --> 00:08:20.000]  誰是聖徒?
[00:08:20.000 --> 00:08:22.000]  先看看誰是神聖
[00:08:22.000 --> 00:08:26.000]  是不是頭上有一個光環?
[00:08:26.000 --> 00:08:28.000]  照聖經的教導
[00:08:28.000 --> 00:08:30.000]  每一個信徒
[00:08:30.000 --> 00:08:32.000]  都是聖徒
[00:08:32.000 --> 00:08:34.000]  每一個聖徒
[00:08:34.000 --> 00:08:36.000]  都是平信徒
[00:08:36.000 --> 00:08:38.000]  我們都是在主的恩典當中
[00:08:38.000 --> 00:08:40.000]  我們一起得著這個恩典
[00:08:40.000 --> 00:08:42.000]  就是做聖徒
[00:08:42.000 --> 00:08:44.000]  做聖徒
[00:08:44.000 --> 00:08:46.000]  我們一起走一條路
[00:08:46.000 --> 00:08:48.000]  就是要在信仰當中
[00:08:48.000 --> 00:08:50.000]  我們能夠
[00:08:50.000 --> 00:08:52.000]  一起去到
[00:08:52.000 --> 00:08:54.000]  更認識、更明白
[00:08:54.000 --> 00:08:56.000]  這個信仰
[00:08:56.000 --> 00:08:58.000]  更認識基督
[00:08:58.000 --> 00:09:00.000]  能夠讓整個教會、基督的身體
[00:09:00.000 --> 00:09:02.000]  基督的身體是指教會
[00:09:02.000 --> 00:09:04.000]  整個教會
[00:09:04.000 --> 00:09:06.000]  都能夠均衡地成長
[00:09:06.000 --> 00:09:08.000]  我今早
[00:09:08.000 --> 00:09:10.000]  過來的時候
[00:09:10.000 --> 00:09:12.000]  有位姊妹送我過來
[00:09:12.000 --> 00:09:14.000]  開車送我過來
[00:09:14.000 --> 00:09:16.000]  我從錦繡那邊過來
[00:09:16.000 --> 00:09:18.000]  她開車送我過來的時候
[00:09:18.000 --> 00:09:20.000]  我就知道她有一隻手
[00:09:20.000 --> 00:09:22.000]  她最近打球受傷了
[00:09:22.000 --> 00:09:24.000]  腫了
[00:09:24.000 --> 00:09:26.000]  當我們說均衡成長的時候
[00:09:26.000 --> 00:09:28.000]  我們每一個部份都這麼大
[00:09:28.000 --> 00:09:30.000]  不會某一個位特別
[00:09:30.000 --> 00:09:32.000]  發達了
[00:09:32.000 --> 00:09:34.000]  哪一個位特別小
[00:09:34.000 --> 00:09:36.000]  有的話
[00:09:36.000 --> 00:09:38.000]  都是有不舒服
[00:09:38.000 --> 00:09:40.000]  需要康復
[00:09:40.000 --> 00:09:42.000]  我們需要均衡地成長
[00:09:42.000 --> 00:09:44.000]  我們均衡地成長
[00:09:44.000 --> 00:09:46.000]  是有使徒
[00:09:46.000 --> 00:09:48.000]  有先知、有傳福音
[00:09:48.000 --> 00:09:50.000]  有牧師和教師
[00:09:50.000 --> 00:09:52.000]  帶領著的時候
[00:09:52.000 --> 00:09:54.000]  教會一起成長的時候
[00:09:54.000 --> 00:09:56.000]  整個教會
[00:09:56.000 --> 00:09:58.000]  不再是小朋友
[00:09:58.000 --> 00:10:00.000]  不是說我們當中沒有小朋友
[00:10:00.000 --> 00:10:02.000]  我們有兒童教育在
[00:10:02.000 --> 00:10:04.000]  我們有主一學
[00:10:04.000 --> 00:10:06.000]  不單止是有小朋友
[00:10:06.000 --> 00:10:08.000]  而是每一個人
[00:10:08.000 --> 00:10:10.000]  信心都很堅定
[00:10:10.000 --> 00:10:12.000]  有時小朋友的信心都很強
[00:10:12.000 --> 00:10:14.000]  很堅定
[00:10:14.000 --> 00:10:16.000]  最厲害是和誰傳福音
[00:10:16.000 --> 00:10:18.000]  爺爺、奶奶
[00:10:18.000 --> 00:10:20.000]  你未必能叫他們
[00:10:20.000 --> 00:10:22.000]  回教會
[00:10:22.000 --> 00:10:24.000]  孫女們都能叫他們回教會
[00:10:24.000 --> 00:10:28.000]  我們在信心上
[00:10:28.000 --> 00:10:30.000]  信仰上
[00:10:30.000 --> 00:10:32.000]  不再做一個小孩
[00:10:32.000 --> 00:10:34.000]  以至於別人可以騙我們
[00:10:34.000 --> 00:10:36.000]  哄我們
[00:10:36.000 --> 00:10:38.000]  或者用一些不太清楚的話
[00:10:38.000 --> 00:10:40.000]  引我們去信
[00:10:40.000 --> 00:10:42.000]  一些不正當
[00:10:42.000 --> 00:10:44.000]  的異教
[00:10:44.000 --> 00:10:46.000]  或者異端
[00:10:46.000 --> 00:10:48.000]  這些現在真的很多
[00:10:48.000 --> 00:10:50.000]  甚至有人會在
[00:10:50.000 --> 00:10:52.000]  你坐車的時候
[00:10:52.000 --> 00:10:54.000]  或者等車的時候
[00:10:54.000 --> 00:10:56.000]  有人跟你說
[00:10:56.000 --> 00:10:58.000]  你回教會開不開心?
[00:10:58.000 --> 00:11:00.000]  原來有些人會覺得不開心
[00:11:00.000 --> 00:11:02.000]  然後就說
[00:11:02.000 --> 00:11:04.000]  不開心你來我的教會
[00:11:04.000 --> 00:11:06.000]  你來我的教會就會很開心
[00:11:06.000 --> 00:11:08.000]  其實我不知道他那間是什麼教會
[00:11:08.000 --> 00:11:10.000]  原來要
[00:11:10.000 --> 00:11:12.000]  引人進入異端很容易
[00:11:12.000 --> 00:11:16.000]  你不知道是什麼教會
[00:11:16.000 --> 00:11:18.000]  就可以有人去了那間教會
[00:11:18.000 --> 00:11:20.000]  我們需要更加認識清楚
[00:11:20.000 --> 00:11:22.000]  認識清楚我們的信仰
[00:11:22.000 --> 00:11:24.000]  不要容易被人帶走
[00:11:24.000 --> 00:11:26.000]  不要容易被人騙了
[00:11:26.000 --> 00:11:28.000]  這是神
[00:11:28.000 --> 00:11:30.000]  祂希望教會當中
[00:11:30.000 --> 00:11:32.000]  有這樣的培育
[00:11:32.000 --> 00:11:34.000]  所以教會時時有不同的課程
[00:11:34.000 --> 00:11:36.000]  剛才我聽見鄧全說
[00:11:36.000 --> 00:11:38.000]  我們有一個
[00:11:38.000 --> 00:11:40.000]  淺談三一論的課程
[00:11:40.000 --> 00:11:42.000]  可能不止這些課程
[00:11:42.000 --> 00:11:44.000]  這兩三年
[00:11:44.000 --> 00:11:46.000]  在YouTube上大家聽到
[00:11:46.000 --> 00:11:48.000]  很多不同的教導
[00:11:48.000 --> 00:11:50.000]  最重要是對的
[00:11:50.000 --> 00:11:52.000]  找到一些你熟悉的、知道正確的
[00:11:52.000 --> 00:11:54.000]  教導的導師
[00:11:54.000 --> 00:11:56.000]  或者牧師
[00:11:56.000 --> 00:11:58.000]  回到教會你可以受到
[00:11:58.000 --> 00:12:00.000]  教會覺得是正確的
[00:12:00.000 --> 00:12:02.000]  已經安排好的教導
[00:12:02.000 --> 00:12:04.000]  我們可以得到
[00:12:04.000 --> 00:12:06.000]  正確的教導
[00:12:06.000 --> 00:12:08.000]  正確的教導
[00:12:08.000 --> 00:12:10.000]  讓我們在信仰上
[00:12:10.000 --> 00:12:12.000]  可以朝著正確的方向
[00:12:12.000 --> 00:12:14.000]  一直去成長
[00:12:14.000 --> 00:12:16.000]  這個方向我們一直成長的時候
[00:12:16.000 --> 00:12:20.000]  我們出現一個警方
[00:12:20.000 --> 00:12:22.000]  大家都會信得一樣真
[00:12:22.000 --> 00:12:24.000]  這間教會是什麼教會
[00:12:24.000 --> 00:12:26.000]  保羅這樣寫信給他們
[00:12:26.000 --> 00:12:28.000]  是不是他們當中有不正確的信仰
[00:12:28.000 --> 00:12:30.000]  原來不是
[00:12:30.000 --> 00:12:32.000]  這間教會是伊弗所
[00:12:32.000 --> 00:12:34.000]  伊弗所是保羅花了很多時間
[00:12:34.000 --> 00:12:36.000]  在當中教導他們
[00:12:36.000 --> 00:12:38.000]  起碼他一開始
[00:12:38.000 --> 00:12:40.000]  就用了兩年的時間
[00:12:40.000 --> 00:12:42.000]  在這裡傳福音和建立教會
[00:12:42.000 --> 00:12:44.000]  後來他說
[00:12:44.000 --> 00:12:46.000]  他在這裡差不多三年
[00:12:46.000 --> 00:12:48.000]  在當中除了培育信徒
[00:12:48.000 --> 00:12:50.000]  他還做了一件事
[00:12:50.000 --> 00:12:52.000]  就是繼續安立
[00:12:52.000 --> 00:12:54.000]  接下來的傳道人
[00:12:54.000 --> 00:12:56.000]  長老和牧師
[00:12:56.000 --> 00:12:58.000]  他也在當中建立
[00:12:58.000 --> 00:13:00.000]  讓這間教會在信仰上很穩固
[00:13:00.000 --> 00:13:02.000]  這間教會
[00:13:02.000 --> 00:13:04.000]  在信仰上很穩固
[00:13:04.000 --> 00:13:06.000]  在應該是
[00:13:06.000 --> 00:13:08.000]  頭五個世紀當中
[00:13:08.000 --> 00:13:10.000]  公元這五個世紀
[00:13:10.000 --> 00:13:12.000]  頭五個世紀的時候
[00:13:12.000 --> 00:13:14.000]  基督教信仰的中心地帶
[00:13:14.000 --> 00:13:16.000]  一直移向伊弗所
[00:13:16.000 --> 00:13:18.000]  直到黑暗時期的開始
[00:13:18.000 --> 00:13:20.000]  伊弗所
[00:13:20.000 --> 00:13:22.000]  都是基督教的宗教信仰的中心點
[00:13:22.000 --> 00:13:24.000]  都是基督教的宗教信仰的中心點
[00:13:24.000 --> 00:13:26.000]  都是基督教的宗教信仰的中心點
[00:13:26.000 --> 00:13:28.000]  保羅跟他們說
[00:13:28.000 --> 00:13:30.000]  要很堅定地尋求正確的信仰
[00:13:30.000 --> 00:13:32.000]  讓牧者在當中去牧養
[00:13:32.000 --> 00:13:34.000]  讓牧者在當中去牧養
[00:13:34.000 --> 00:13:36.000]  不是因為他們走錯路
[00:13:36.000 --> 00:13:38.000]  而是告訴他們
[00:13:38.000 --> 00:13:40.000]  要繼續前進
[00:13:40.000 --> 00:13:42.000]  為什麼要繼續去紮好根基呢
[00:13:42.000 --> 00:13:44.000]  伊弗所在2015年
[00:13:44.000 --> 00:13:46.000]  伊弗所城
[00:13:46.000 --> 00:13:48.000]  有很多不同的地方
[00:13:48.000 --> 00:13:50.000]  發掘了出來的
[00:13:50.000 --> 00:13:52.000]  是做了什麼
[00:13:52.000 --> 00:13:54.000]  是文化保育區
[00:13:54.000 --> 00:13:56.000]  是考古出來很多文物
[00:13:56.000 --> 00:13:58.000]  是真實有這個地方
[00:13:58.000 --> 00:14:00.000]  是真實有這個地方
[00:14:00.000 --> 00:14:02.000]  這個地方很繁華
[00:14:02.000 --> 00:14:04.000]  它是近一個海港
[00:14:04.000 --> 00:14:06.000]  它有一個海港
[00:14:06.000 --> 00:14:08.000]  所以船隻可以進去
[00:14:08.000 --> 00:14:10.000]  有很多豐富的漁產
[00:14:10.000 --> 00:14:12.000]  也有很多不同地方來的物品
[00:14:12.000 --> 00:14:14.000]  所以商貿上很發達
[00:14:14.000 --> 00:14:16.000]  這個城市發達
[00:14:16.000 --> 00:14:18.000]  所以有不同的地方去到
[00:14:18.000 --> 00:14:20.000]  它是發達到一個地步
[00:14:20.000 --> 00:14:22.000]  它是羅馬五大城市之一
[00:14:22.000 --> 00:14:24.000]  它是發達到一個地步
[00:14:24.000 --> 00:14:26.000]  所以人口有很多不同的民族在這裏
[00:14:26.000 --> 00:14:28.000]  所以人口有很多不同的民族在這裏
[00:14:28.000 --> 00:14:30.000]  不同的民族在這裏
[00:14:30.000 --> 00:14:32.000]  於是有很多不同的宗教信仰
[00:14:32.000 --> 00:14:34.000]  在保羅去傳福音的時候
[00:14:34.000 --> 00:14:36.000]  是有很多不同宗教信仰的人
[00:14:36.000 --> 00:14:38.000]  是有很多不同宗教信仰的人
[00:14:38.000 --> 00:14:40.000]  信了主 認識了主
[00:14:40.000 --> 00:14:42.000]  開始回教會
[00:14:42.000 --> 00:14:44.000]  他們將家裏裏面
[00:14:44.000 --> 00:14:46.000]  一些不是信基督的書籍和物品
[00:14:46.000 --> 00:14:48.000]  一些不是信基督的書籍和物品
[00:14:48.000 --> 00:14:50.000]  都拿出來燒了
[00:14:50.000 --> 00:14:52.000]  他們信得很認真
[00:14:52.000 --> 00:14:54.000]  有人因此而改學
[00:14:54.000 --> 00:14:56.000]  有人因此而改學
[00:14:56.000 --> 00:14:58.000]  不做他原生所做的
[00:14:58.000 --> 00:15:00.000]  拜祭偶像的行業
[00:15:00.000 --> 00:15:02.000]  這是一個很認真的教會
[00:15:02.000 --> 00:15:04.000]  這是一個很認真的教會
[00:15:04.000 --> 00:15:06.000]  在一個這麼認真的教會的時候
[00:15:06.000 --> 00:15:08.000]  其實它是
[00:15:08.000 --> 00:15:10.000]  它是存在在一個
[00:15:10.000 --> 00:15:12.000]  還有很多異教的地方
[00:15:12.000 --> 00:15:14.000]  而且在第一世紀
[00:15:14.000 --> 00:15:16.000]  一直進展的時候
[00:15:16.000 --> 00:15:18.000]  一直進展的時候
[00:15:18.000 --> 00:15:20.000]  越去到第二世紀的時候
[00:15:20.000 --> 00:15:22.000]  當時的封信已經寫了
[00:15:22.000 --> 00:15:24.000]  這個方向就是
[00:15:24.000 --> 00:15:26.000]  異端在那裏很繁榮
[00:15:26.000 --> 00:15:28.000]  人多
[00:15:28.000 --> 00:15:30.000]  貿易好
[00:15:30.000 --> 00:15:32.000]  交通方便
[00:15:32.000 --> 00:15:34.000]  於是異端在當中
[00:15:34.000 --> 00:15:36.000]  發展得很好
[00:15:36.000 --> 00:15:38.000]  保羅的教導是很有神的感動
[00:15:38.000 --> 00:15:40.000]  保羅的教導是很有神的感動
[00:15:40.000 --> 00:15:42.000]  真的要在信仰正確的時候
[00:15:42.000 --> 00:15:44.000]  扎穩根基
[00:15:44.000 --> 00:15:46.000]  信得更加堅固
[00:15:46.000 --> 00:15:48.000]  認識神 認識得更多
[00:15:48.000 --> 00:15:50.000]  更加穩陣
[00:15:50.000 --> 00:15:52.000]  保羅也跟他們說
[00:15:52.000 --> 00:15:54.000]  他在他要被捉拿的時候
[00:15:54.000 --> 00:15:56.000]  他在他要被捉拿的時候
[00:15:56.000 --> 00:15:58.000]  他將已婚所的長老
[00:15:58.000 --> 00:16:00.000]  他將已婚所的長老
[00:16:00.000 --> 00:16:02.000]  邀請了他們去見最後一面
[00:16:02.000 --> 00:16:04.000]  邀請了他們去見最後一面
