
[00:00:00.000 --> 00:00:04.480]  多謝天父讓我們再一次可以來到他在萬常
[00:01:34.160 --> 00:01:38.360]  奉耶穌基督的名 阿彌陀佛
[00:01:38.360 --> 00:01:44.520]  好 我們開一個大一點的PowerPoint
[00:01:44.520 --> 00:01:47.760]  我們之前一直都在說
[00:01:47.760 --> 00:01:49.560]  我先開那個PowerPoint
[00:01:49.560 --> 00:01:51.400]  今天我想給一個題目
[00:01:51.400 --> 00:01:54.360]  就是上一個星期我們講過
[00:01:54.360 --> 00:01:57.400]  保羅說他知道有一個奧秘
[00:01:57.400 --> 00:02:02.000]  就是當外邦人的得救數目添換之後
[00:02:02.000 --> 00:02:06.040]  以色列整個民族全家要得救
[00:02:06.040 --> 00:02:08.920]  當然我們在第九章已經講到
[00:02:08.920 --> 00:02:13.640]  不是肉身的以色列人就是等於得救的
[00:02:13.640 --> 00:02:16.600]  必須是蒙神揀選
[00:02:16.600 --> 00:02:19.960]  才可以讓他得到這個救恩
[00:02:19.960 --> 00:02:22.200]  所以以色列全家
[00:02:22.200 --> 00:02:24.440]  就不是每一個的以色列人
[00:02:24.440 --> 00:02:26.440]  所以大家要留意這件事
[00:02:26.440 --> 00:02:30.120]  所以由奧秘 接著去到第十一章
[00:02:30.120 --> 00:02:31.800]  我們上個星期有提到
[00:02:31.800 --> 00:02:34.640]  就是一個很大的重站
[00:02:34.640 --> 00:02:39.320]  對於主 特別是對於他的一切
[00:02:39.320 --> 00:02:42.560]  救恩上的那個計劃的智慧
[00:02:42.560 --> 00:02:46.880]  和第八章講到的神的愛
[00:02:46.880 --> 00:02:49.080]  又是有一點點相同的
[00:02:49.080 --> 00:02:51.960]  或者說更加補充那個豐富
[00:02:51.960 --> 00:02:54.880]  這個就是我們在上個星期提到
[00:02:54.880 --> 00:02:59.400]  關乎到奧秘和整個救恩帶給保羅
[00:02:59.400 --> 00:03:02.720]  好像呼喚我們整個宇宙
[00:03:02.720 --> 00:03:05.320]  都要重站我們這一位的主
[00:03:05.320 --> 00:03:09.480]  他的奇妙、他的智慧、他的知識等等
[00:03:09.480 --> 00:03:13.600]  但是十二章我們今天會講
[00:03:13.600 --> 00:03:16.200]  多麼寶貴
[00:03:16.200 --> 00:03:19.000]  保羅突然間改變那個思路
[00:03:19.000 --> 00:03:23.040]  以及將一個由神學那麼高的
[00:03:23.040 --> 00:03:26.000]  神的偉大的智慧
[00:03:26.000 --> 00:03:28.320]  突然間收窄了範圍
[00:03:28.320 --> 00:03:30.880]  就是每一個得救的信徒
[00:03:30.880 --> 00:03:32.880]  就要做一件事
[00:03:32.880 --> 00:03:36.480]  或者說必須要這樣理解自己
[00:03:36.480 --> 00:03:38.400]  由信耶穌的一刻
[00:03:38.400 --> 00:03:40.600]  應該就是這樣理解自己
[00:03:40.600 --> 00:03:43.520]  所以這個就是讓我們看到
[00:03:43.520 --> 00:03:45.800]  得救原來是一個開始
[00:03:45.800 --> 00:03:48.840]  和神的生命有這個連繫
[00:03:48.840 --> 00:03:52.480]  所以和之前的第三章
[00:03:52.480 --> 00:03:56.040]  或者第五章、第六章面對罪的問題
[00:03:56.040 --> 00:03:58.920]  面對內心的救人
[00:03:58.920 --> 00:04:01.040]  其實都是一脈相承的
[00:04:01.040 --> 00:04:04.760]  我們很快看回上一個星期我們講到
[00:04:04.760 --> 00:04:07.760]  第十一章保羅的思路
[00:04:07.760 --> 00:04:10.680]  神是沒有放棄以色列人
[00:04:10.680 --> 00:04:17.480]  然後他也說以色列人現在是暫時被撇棄
[00:04:17.480 --> 00:04:22.880]  但是在神的救恩的智慧計劃裏面
[00:04:22.880 --> 00:04:28.600]  猶太人按照阿伯拉罕他們的先祖
[00:04:28.600 --> 00:04:31.320]  其實就是這一棵樹
[00:04:31.320 --> 00:04:34.120]  就是那棵橄欖樹
[00:04:34.120 --> 00:04:37.560]  所以是神自己親自去栽植的
[00:04:37.560 --> 00:04:39.880]  所以這一棵樹的樹根
[00:04:39.880 --> 00:04:44.080]  那個樹等都還沒有連根拔起
[00:04:44.080 --> 00:04:46.600]  所以有部分的以色列人
[00:04:46.600 --> 00:04:49.200]  當然各時代的以色列人
[00:04:49.200 --> 00:04:52.680]  被神撇棄了
[00:04:52.680 --> 00:04:55.280]  不代表神放棄了以色列人
[00:04:55.280 --> 00:04:58.880]  然後我們又看到在這個過程
[00:04:58.880 --> 00:05:03.680]  保羅很巧妙地用橄欖樹的枝子
[00:05:03.680 --> 00:05:06.280]  本樹的枝子被摺下來
[00:05:06.280 --> 00:05:11.000]  然後有一些野橄欖的外邦人
[00:05:11.000 --> 00:05:14.160]  就可以被摺上這個本樹
[00:05:14.160 --> 00:05:15.960]  作為一個這樣的比喻
[00:05:15.960 --> 00:05:20.800]  就是說現在普遍當主耶穌的救恩
[00:05:20.800 --> 00:05:24.560]  由使徒們在耶路撒冷一直傳開之後
[00:05:24.560 --> 00:05:28.720]  外邦人就很容易因順清賢
[00:05:28.720 --> 00:05:30.880]  明白了耶穌的救恩
[00:05:30.880 --> 00:05:36.360]  接受了主耶穌在十誡上的犧牲代屬
[00:05:36.360 --> 00:05:40.240]  聖靈就會在人的心裏面有感動 有工作
[00:05:40.240 --> 00:05:43.480]  所以你會看到有很多的外邦人
[00:05:43.480 --> 00:05:49.160]  不是猶太人的外邦人陸續的順主
[00:05:49.160 --> 00:05:51.080]  原來有一個目的
[00:05:51.080 --> 00:05:54.640]  就是要激動 要使猶太人嫉妒
[00:05:54.640 --> 00:06:00.720]  以致他們去反思為什麼自己現在在救恩的門外
[00:06:00.720 --> 00:06:04.200]  所以這個就是一個這樣的進程
[00:06:04.200 --> 00:06:06.560]  當然25至32節
[00:06:06.560 --> 00:06:11.840]  就是保羅說到的奧秘以色列全家將要得救
[00:06:11.840 --> 00:06:15.640]  這個就是第十一章的思路
[00:06:15.640 --> 00:06:18.560]  接著我們可以看下面
[00:06:18.560 --> 00:06:21.840]  所以你會看到我們可能要先讀聖經
[00:06:21.840 --> 00:06:28.640]  將很重要的反差給大家有一個這樣的理解
[00:06:28.640 --> 00:06:30.920]  就算我們不需要懂得希臘文
[00:06:30.920 --> 00:06:32.800]  當然懂得更加好
[00:06:32.800 --> 00:06:36.400]  我們已經感受到 中文我們已經感受到
[00:06:36.400 --> 00:06:43.120]  那個由神學到信徒的生活的一個轉折
[00:06:43.120 --> 00:06:44.920]  我們先看看經文
[00:06:44.920 --> 00:06:48.920]  十一章我們再看這個續集
[00:06:48.920 --> 00:06:51.760]  第33節這個續集
[00:06:51.760 --> 00:06:55.000]  他說心災很偉大
[00:06:55.000 --> 00:06:58.840]  十豐富的智慧和知識
[00:06:58.840 --> 00:07:00.920]  這個以賽亞書的40章
[00:07:00.920 --> 00:07:03.240]  和約伯記的41章
[00:07:03.240 --> 00:07:06.560]  他的判斷何其難測
[00:07:06.560 --> 00:07:09.320]  他的蹤跡何其難尋
[00:07:09.320 --> 00:07:11.240]  誰知道主的心
[00:07:11.240 --> 00:07:13.640]  誰作過他的謀事
[00:07:13.640 --> 00:07:15.800]  誰是先給了他
[00:07:15.800 --> 00:07:18.000]  使得後來償還
[00:07:18.000 --> 00:07:20.680]  就是說每個人都可以知道神的心
[00:07:20.680 --> 00:07:22.440]  這是第十二章
[00:07:22.440 --> 00:07:25.920]  第二節就已經要求信徒
[00:07:25.920 --> 00:07:29.280]  要察驗什麼是神
[00:07:29.280 --> 00:07:31.920]  在我們個人或者在教會
[00:07:31.920 --> 00:07:35.800]  那個生命裏面的那個旨意
[00:07:35.800 --> 00:07:39.160]  這裏說沒有人可以察驗神的偉大
[00:07:39.160 --> 00:07:40.400]  神的智慧
[00:07:40.400 --> 00:07:43.680]  在這個救恩裏面那個奇妙
[00:07:43.680 --> 00:07:46.480]  但是十二章立即就告訴我們
[00:07:46.480 --> 00:07:49.840]  每個信徒都要察驗
[00:07:49.840 --> 00:07:52.760]  所以你看見保羅那種豐富
[00:07:52.760 --> 00:07:56.240]  那種奇妙的他得到的啟示
[00:07:56.240 --> 00:08:00.600]  然後告訴我們誰是先給了他
[00:08:00.600 --> 00:08:02.920]  使得後來償還
[00:08:02.920 --> 00:08:05.440]  很多很多的切文句
[00:08:05.440 --> 00:08:08.320]  其實答案是顯而易見的
[00:08:08.320 --> 00:08:11.320]  就是說一切都是神自己
[00:08:11.320 --> 00:08:14.240]  使得救恩來開展
[00:08:14.240 --> 00:08:18.880]  那個過程就是救主來這個世界
[00:08:18.880 --> 00:08:21.920]  或者救若的時候就是醞釀來趁
[00:08:21.920 --> 00:08:22.880]  要降生
[00:08:22.880 --> 00:08:26.320]  接著主耶穌就是這樣來降生
[00:08:26.320 --> 00:08:29.000]  保羅就見到復活的耶穌
[00:08:29.000 --> 00:08:32.400]  接著現在在羅馬書的時期
[00:08:32.400 --> 00:08:34.200]  保羅寫的時候
[00:08:34.200 --> 00:08:39.080]  就是救恩正是被傳於外邦的時候
[00:08:39.080 --> 00:08:41.480]  所以你可以想像到
[00:08:41.480 --> 00:08:47.520]  神就是這樣來讓我們見到他自己的作為
[00:08:47.520 --> 00:08:48.960]  第36節
[00:08:48.960 --> 00:08:51.520]  因為萬有多事本於他
[00:08:51.520 --> 00:08:53.680]  倚靠他 歸於他
[00:08:53.680 --> 00:08:56.080]  願榮耀歸給他
[00:08:56.080 --> 00:08:58.280]  直到永遠 阿們
[00:08:58.280 --> 00:09:04.800]  這個就是保羅來到最後最宏大的一個重擇
[00:09:04.800 --> 00:09:08.000]  所以越是認識救恩
[00:09:08.000 --> 00:09:11.080]  和自己生命關係的基督徒
[00:09:11.080 --> 00:09:13.840]  每一個時代都要重擇著
[00:09:13.840 --> 00:09:18.960]  都要從生命裏面向神發出這一份呼喊
[00:09:18.960 --> 00:09:20.400]  這一份敬拜
[00:09:20.400 --> 00:09:23.960]  因為榮耀真的要歸給他
[00:09:23.960 --> 00:09:26.400]  因為萬有都是本於他
[00:09:26.400 --> 00:09:31.920]  救恩是神用他最奇妙最偉大的智慧
[00:09:31.920 --> 00:09:36.200]  和那個你可以說是最大的犧牲
[00:09:36.200 --> 00:09:40.000]  就是他的愛子為我們人類釘十字架
[00:09:40.000 --> 00:09:42.560]  所以保羅在這裡的時候
[00:09:42.560 --> 00:09:46.640]  再一次將一個敬拜來發出
[00:09:46.640 --> 00:09:50.040]  雖然好像是他個人在寫希利文的時候
[00:09:50.040 --> 00:09:55.680]  自己在枱頭向神發出敬拜
[00:09:55.680 --> 00:10:00.120]  但是都已經足夠我們看到
[00:10:00.120 --> 00:10:02.720]  保羅神學的豐富
[00:10:02.720 --> 00:10:06.520]  對救恩的澎湃的認識
[00:10:06.520 --> 00:10:08.840]  突然間第十二章
[00:10:08.840 --> 00:10:11.560]  很明顯就是一個轉折
[00:10:11.560 --> 00:10:13.560]  是一個新的段落
[00:10:13.560 --> 00:10:16.880]  你怎麼看都看到是一個段落的開始
[00:10:16.880 --> 00:10:20.160]  但是立刻有一個所以在這裡
[00:10:20.160 --> 00:10:23.200]  翁這個希利文的連接詞
[00:10:23.200 --> 00:10:25.520]  他說所以弟兄們
[00:10:25.520 --> 00:10:30.160]  我以神的慈悲勸你們
[00:10:30.160 --> 00:10:35.560]  我用修定版的翻譯
[00:10:35.560 --> 00:10:36.680]  我用修定版
[00:10:36.680 --> 00:10:38.400]  對不起不是修定版
[00:10:38.400 --> 00:10:42.440]  是《新漢語譯本》的第一節
[00:10:42.440 --> 00:10:44.440]  他說所以弟兄們
[00:10:44.440 --> 00:10:47.400]  我以神的憐憫勸你們
[00:10:47.400 --> 00:10:50.800]  要把身體作為活祭獻上
[00:10:50.800 --> 00:10:53.040]  就是這個身體
[00:10:53.040 --> 00:10:54.560]  是聖潔的
[00:10:54.560 --> 00:10:56.560]  是神所喜歡的
[00:10:56.560 --> 00:11:00.120]  這裡相當明顯讓我們看到
[00:11:00.120 --> 00:11:06.240]  在神學的重讚敬拜神之後
[00:11:06.240 --> 00:11:11.080]  就開始保羅探討在教義
[00:11:11.080 --> 00:11:12.840]  神學的教義
[00:11:12.840 --> 00:11:15.520]  去到實際的生活的實踐
[00:11:15.520 --> 00:11:17.280]  生活的實踐
[00:11:17.280 --> 00:11:20.080]  第三節就說那個平台
[00:11:20.080 --> 00:11:22.800]  必須在教會裡面
[00:11:22.800 --> 00:11:25.160]  當然是那些人
[00:11:25.160 --> 00:11:27.080]  不是那個教堂
[00:11:27.080 --> 00:11:29.720]  這些概念大家都要知道
[00:11:29.720 --> 00:11:31.720]  在這樣的情況下
[00:11:31.720 --> 00:11:35.920]  那個實踐首先就是每一個信徒
[00:11:35.920 --> 00:11:41.280]  必須真的要有最大前提的裝備
[00:11:41.280 --> 00:11:44.480]  所以參加侍奉的弟兄姊妹
[00:11:44.480 --> 00:11:47.480]  如果是被洗禮、被得救
[00:11:47.480 --> 00:11:49.760]  其實根本就不是叫侍奉
[00:11:49.760 --> 00:11:52.120]  根本就說不上侍奉神
[00:11:52.120 --> 00:11:55.840]  還有根本就不知道自己原來是活祭
[00:11:55.840 --> 00:11:57.840]  根本就不是活祭
[00:11:57.840 --> 00:12:01.000]  是在神眼中的憤怒
[00:12:01.000 --> 00:12:03.000]  因為第一章已經說了
[00:12:03.960 --> 00:12:05.480]  你可以想像
[00:12:05.480 --> 00:12:08.120]  當我們回頭看這裡的時候
[00:12:08.120 --> 00:12:11.160]  保羅就告訴我們
[00:12:11.160 --> 00:12:14.280]  在這個神學的轉折裡面
[00:12:14.280 --> 00:12:17.800]  他很快將對這位做物主的重贊
[00:12:17.800 --> 00:12:22.920]  轉移在信徒的生活層面裡面
[00:12:22.920 --> 00:12:25.920]  首先對自己裡面的人
[00:12:25.920 --> 00:12:28.280]  生命的轉變
[00:12:28.280 --> 00:12:30.560]  要有一個很強的意識
[00:12:30.560 --> 00:12:32.240]  所以讀羅馬書
[00:12:32.240 --> 00:12:34.400]  很應該看到自己
[00:12:34.400 --> 00:12:35.800]  一邊讀的時候
[00:12:35.800 --> 00:12:39.480]  看到自己原來不再在神的憤怒之下
[00:12:39.480 --> 00:12:41.280]  而是活在神的愛
[00:12:41.280 --> 00:12:42.360]  第八章是
[00:12:42.360 --> 00:12:45.680]  而是活在神的智慧的揀選之下
[00:12:45.680 --> 00:12:47.320]  第九章也是
[00:12:47.320 --> 00:12:49.400]  一邊讀到這裡的時候
[00:12:49.400 --> 00:12:50.440]  告訴我們
[00:12:50.440 --> 00:12:52.320]  我們求告主明的
[00:12:52.320 --> 00:12:55.000]  就是說跟神有一個生命關係
[00:12:55.000 --> 00:12:57.320]  我們開始透過祈禱
[00:12:57.320 --> 00:12:59.720]  跟祂有一個接觸
[00:12:59.720 --> 00:13:01.400]  這樣的基督徒
[00:13:01.400 --> 00:13:03.400]  接著保羅就告訴我們
[00:13:03.400 --> 00:13:05.720]  原來我們個人
[00:13:05.720 --> 00:13:08.040]  在神的救恩裡面
[00:13:08.040 --> 00:13:12.560]  我們立即成為了一個生活上的活祭
[00:13:12.560 --> 00:13:17.320]  所以不是我們的頭腦認同福音
[00:13:17.320 --> 00:13:21.080]  是整個人的裡裡外外
[00:13:21.080 --> 00:13:24.160]  我們在神的救恩裡面
[00:13:24.160 --> 00:13:27.200]  我們是整個生命被救贖
[00:13:27.200 --> 00:13:28.640]  是從裡面
[00:13:28.640 --> 00:13:32.040]  我們認識自己現在的新的身份
[00:13:32.040 --> 00:13:33.560]  新的價值觀
[00:13:33.560 --> 00:13:36.600]  第九節到二十一節
[00:13:36.600 --> 00:13:38.080]  就是新的價值觀
[00:13:38.080 --> 00:13:41.280]  人與人之間相處的價值觀
[00:13:41.280 --> 00:13:43.720]  三到八節
[00:13:43.720 --> 00:13:46.040]  就是在教會這個平台
[00:13:46.040 --> 00:13:48.000]  在這個場景
[00:13:48.000 --> 00:13:51.360]  怎樣能夠運用神給我們的恩賜
[00:13:51.360 --> 00:13:53.160]  你可以想像到
[00:13:53.160 --> 00:13:54.960]  既是有救恩
[00:13:54.960 --> 00:13:57.160]  清楚自己與神的關係
[00:13:57.160 --> 00:13:59.160]  是無礙的兒女
[00:13:59.160 --> 00:14:01.240]  是可以隨時禱告
[00:14:01.240 --> 00:14:05.200]  因為聖靈與我們的心同征
[00:14:05.200 --> 00:14:06.560]  我們是神的兒女
[00:14:06.560 --> 00:14:08.560]  我們可以去到神的面前
[00:14:08.560 --> 00:14:11.120]  接著告訴我們
[00:14:11.120 --> 00:14:14.680]  同時間我們有神給我們的恩賜
[00:14:14.680 --> 00:14:16.680]  這是第三到第八節
[00:14:16.680 --> 00:14:20.880]  其中一個比較大的描述
[00:14:20.880 --> 00:14:23.240]  當然關乎到恩賜
[00:14:23.240 --> 00:14:24.760]  就有很多經文
[00:14:24.760 --> 00:14:28.240]  特別是前十二到第十四章
[00:14:28.240 --> 00:14:32.280]  是詳細地做恩賜的調查表
[00:14:32.280 --> 00:14:33.400]  來講
[00:14:33.400 --> 00:14:34.160]  講這麼多
[00:14:34.160 --> 00:14:36.040]  講這麼詳盡
[00:14:36.040 --> 00:14:38.600]  一定是有問題
[00:14:38.600 --> 00:14:40.240]  才會講這麼詳盡
[00:14:40.240 --> 00:14:43.280]  因為那裡當然是另一個話題
[00:14:43.280 --> 00:14:45.720]  是哥倫多教會
[00:14:45.720 --> 00:14:48.320]  他們爭誰的恩賜最厲害
[00:14:48.320 --> 00:14:49.080]  最厲害
[00:14:49.080 --> 00:14:50.680]  最顯眼
[00:14:50.680 --> 00:14:56.400]  所以保羅再將恩賜的本來目的講出來
[00:14:56.400 --> 00:14:59.200]  但是在羅馬書這裡的恩賜
[00:14:59.200 --> 00:15:01.400]  是相當正面的
[00:15:01.400 --> 00:15:02.600]  告訴我們
[00:15:02.600 --> 00:15:04.600]  每一個基督徒
[00:15:04.600 --> 00:15:08.160]  首先要對救恩有一個降服
[00:15:08.160 --> 00:15:09.320]  敬拜
[00:15:09.320 --> 00:15:10.320]  重讚
[00:15:10.320 --> 00:15:12.320]  你知道自己與神的關係
[00:15:12.320 --> 00:15:15.880]  接著就開始探討
[00:15:15.880 --> 00:15:18.640]  我們在神的救恩裡面
[00:15:18.640 --> 00:15:21.560]  我們獲得什麼新身份呢?
[00:15:21.560 --> 00:15:23.160]  這樣的時候
[00:15:23.160 --> 00:15:26.880]  可能今晚只能夠講第一第二節
[00:15:26.880 --> 00:15:31.800]  我們還沒讀完經文
[00:15:31.800 --> 00:15:34.160]  不如我想跟大家讀第三節
[00:15:34.160 --> 00:15:36.200]  我用舊的和合本
[00:15:36.200 --> 00:15:40.000]  因為我預備了第一到第二節
[00:15:40.000 --> 00:15:43.400]  但是後面那段可能大家先看看
[00:15:43.400 --> 00:15:44.920]  我們可能看到
[00:15:44.920 --> 00:15:46.360]  不如看完這一章
[00:15:46.360 --> 00:15:49.000]  第三節開始
[00:15:49.000 --> 00:15:52.240]  我憑著所賜我的恩
[00:15:52.240 --> 00:15:54.040]  對你們各人說
[00:15:54.040 --> 00:15:57.080]  不如看自己過於所當看的
[00:15:57.080 --> 00:16:02.000]  要照著神所分給我們各人信心的大小
[00:16:02.000 --> 00:16:03.560]  看得合乎中度
[00:16:03.560 --> 00:16:05.560]  合乎中度的是信心
[00:16:05.560 --> 00:16:08.520]  有多大的信心領受
[00:16:08.520 --> 00:16:13.800]  神給你有多少工作的範圍
[00:16:13.800 --> 00:16:15.680]  這是保羅告訴我們
[00:16:15.680 --> 00:16:16.960]  合乎中度
[00:16:16.960 --> 00:16:21.760]  修昔的詞句是相當美麗的
[00:16:21.760 --> 00:16:23.400]  合乎中度
[00:16:23.400 --> 00:16:25.840]  不要過多也不要過少
[00:16:25.840 --> 00:16:30.280]  是一個很美麗的教導
[00:16:30.280 --> 00:16:31.360]  第四節
[00:16:31.360 --> 00:16:33.360]  正如我們一個生子
[00:16:33.360 --> 00:16:34.880]  如何合乎中度呢?
[00:16:34.880 --> 00:16:36.640]  首先就是那個心態
[00:16:36.640 --> 00:16:42.320]  要認定自己是在基督裡面其中一個器官
[00:16:42.320 --> 00:16:44.320]  這就很重要了
[00:16:44.320 --> 00:16:48.640]  不是在基督以外的自己獨立一個人
[00:16:48.640 --> 00:16:52.120]  所以有時候在教會裡面
[00:16:52.120 --> 00:16:54.320]  有些人一不喜歡
[00:16:54.320 --> 00:16:56.320]  他就自己脫離了
[00:16:56.320 --> 00:16:57.640]  不再服侍
[00:16:57.640 --> 00:16:59.040]  這是很可惜的
[00:16:59.040 --> 00:17:01.880]  因為我們是在基督裡面
[00:17:01.880 --> 00:17:03.320]  記住第四節
[00:17:03.320 --> 00:17:07.280]  正如我們一個生子上有很少的肢體
[00:17:07.280 --> 00:17:09.560]  不同的器官
[00:17:09.560 --> 00:17:13.960]  肢體也不都是一樣的容處
[00:17:13.960 --> 00:17:15.440]  很清楚的
[00:17:15.440 --> 00:17:19.400]  有不同的器官發揮過作用
[00:17:19.400 --> 00:17:22.280]  所以保羅就這樣來描述
[00:17:22.280 --> 00:17:26.280]  我們者許多人在基督裡成為一身
[00:17:26.280 --> 00:17:28.160]  一而再出現在基督裡
[00:17:28.160 --> 00:17:29.400]  這個生子
[00:17:29.400 --> 00:17:33.080]  這個很完整的身體
[00:17:33.080 --> 00:17:36.640]  當然是裡裡外外不同的器官
[00:17:36.640 --> 00:17:38.240]  成為一身
[00:17:38.240 --> 00:17:40.200]  然後互相聯絡
[00:17:40.200 --> 00:17:41.240]  作肢體
[00:17:41.240 --> 00:17:43.120]  也是如此
[00:17:43.120 --> 00:17:45.440]  按我們所得的恩賜
[00:17:45.440 --> 00:17:46.600]  各有不同
[00:17:46.600 --> 00:17:47.800]  就是說
[00:17:47.800 --> 00:17:50.760]  我們大家都是活祭的生命
[00:17:50.760 --> 00:17:54.920]  大家都要察驗神的喜悅的旨意
[00:17:54.920 --> 00:17:56.440]  在我們生命裡面
[00:17:56.440 --> 00:17:58.600]  但是我們同時間
[00:17:58.600 --> 00:18:01.600]  都是在基督這個身體裡面
[00:18:01.600 --> 00:18:07.520]  來去被安插在神的幫助
[00:18:07.520 --> 00:18:10.840]  教導下的一個肢體
[00:18:10.840 --> 00:18:13.200]  所以我們就要察驗
[00:18:13.200 --> 00:18:14.600]  我們有什麼恩賜
[00:18:14.600 --> 00:18:16.400]  我們怎樣來去用
[00:18:16.400 --> 00:18:20.600]  所以你看到保羅是非常平衡的
[00:18:20.600 --> 00:18:22.000]  教導信徒
[00:18:22.000 --> 00:18:24.560]  要有一個重點就是
[00:18:24.560 --> 00:18:25.800]  信了耶穌
[00:18:25.800 --> 00:18:27.040]  很簡單來說
[00:18:27.040 --> 00:18:28.400]  信了耶穌
[00:18:28.400 --> 00:18:31.160]  是必須有行動的
[00:18:31.160 --> 00:18:35.160]  在生活裡面的服侍和成長
[00:18:35.160 --> 00:18:37.840]  第六節
[00:18:37.840 --> 00:18:39.120]  按我們所得的恩賜
[00:18:39.120 --> 00:18:40.200]  各有不同
[00:18:40.200 --> 00:18:41.720]  或者說預言的
[00:18:41.720 --> 00:18:44.880]  就當照著信心的程度說預言
[00:18:44.880 --> 00:18:48.120]  當時有這些這樣的預言
[00:18:48.120 --> 00:18:52.000]  這些作預言的先知
[00:18:52.000 --> 00:18:54.480]  例如11章的《聖體行傳》
[00:18:54.480 --> 00:18:56.200]  有一個叫阿加布
[00:18:56.200 --> 00:18:57.640]  就預言
[00:18:57.640 --> 00:19:00.000]  他拿了保羅的皮帶
[00:19:00.000 --> 00:19:05.120]  就說將來這個皮帶的主人
[00:19:05.120 --> 00:19:06.560]  就會被綑綁
[00:19:06.560 --> 00:19:08.960]  帶上耶路撒冷
[00:19:08.960 --> 00:19:11.440]  這些就是講預言
[00:19:11.440 --> 00:19:14.280]  第七節
[00:19:14.280 --> 00:19:15.320]  或作執事
[00:19:15.320 --> 00:19:16.880]  執事是那個部門
[00:19:16.880 --> 00:19:19.360]  就是做一些服侍在教會裡面
[00:19:19.360 --> 00:19:21.920]  可能是一些開會
[00:19:21.920 --> 00:19:23.680]  有些事情要商討
[00:19:23.680 --> 00:19:26.640]  例如當時還有繁文公用
[00:19:26.640 --> 00:19:28.720]  需要預備一些飯吃的
[00:19:28.720 --> 00:19:30.960]  需要有不同的策劃
[00:19:30.960 --> 00:19:32.360]  和編排
[00:19:32.360 --> 00:19:34.280]  這些都需要有一個系統的
[00:19:34.280 --> 00:19:37.000]  所以執事可能就是做這些
[00:19:37.000 --> 00:19:39.000]  很快的 保羅提到
[00:19:39.000 --> 00:19:40.440]  在《提多書》提到
[00:19:40.440 --> 00:19:44.920]  要訂一些寡婦的州制的系統
[00:19:44.920 --> 00:19:47.520]  有些是真寡婦
[00:19:47.520 --> 00:19:52.000]  有些年輕寡婦就不要在教會了
[00:19:52.000 --> 00:19:53.960]  快點去嫁人
[00:19:53.960 --> 00:19:55.880]  有些真的是年老的
[00:19:55.880 --> 00:19:57.400]  無依無靠的
[00:19:57.400 --> 00:19:59.280]  這些就是真寡婦
[00:19:59.280 --> 00:20:02.600]  就要列在寡婦的名冊
[00:20:02.600 --> 00:20:05.120]  按時教會就公認
[00:20:05.120 --> 00:20:10.480]  所以這些都需要有一點智慧、策劃
[00:20:10.480 --> 00:20:14.920]  有那個嚴肅性的弟兄姊妹
[00:20:14.920 --> 00:20:17.480]  來去做
[00:20:17.480 --> 00:20:19.400]  有一個持平等等
[00:20:19.400 --> 00:20:22.040]  這些其實都是一般的智慧
[00:20:22.040 --> 00:20:23.400]  這裡告訴我們
[00:20:23.400 --> 00:20:27.120]  如果作執事就當專一執事
[00:20:27.120 --> 00:20:30.200]  或作教導的就當專一教導
[00:20:30.200 --> 00:20:33.800]  就是大家都在自己的專注裡面
[00:20:33.800 --> 00:20:36.040]  不要和其他人比較
[00:20:36.040 --> 00:20:39.440]  但是專注在自己所做的時候
