
[00:00:00.000 --> 00:00:02.000]  今天講的經文
[00:03:09.000 --> 00:03:11.000]  可能是好像大胃王一樣
[00:03:11.000 --> 00:03:14.000]  是一個驍勇善戰的勇士
[00:03:14.000 --> 00:03:17.000]  又或者好像以利亞一樣
[00:03:17.000 --> 00:03:19.000]  他懂得祈禱降火
[00:03:19.000 --> 00:03:22.000]  就可以消滅一些敵人
[00:03:22.000 --> 00:03:26.000]  他們心目中的都是一些高大威猛英明神武
[00:03:26.000 --> 00:03:31.000]  或者能夠顯神蹟啟示的一個政治式的領袖
[00:03:31.000 --> 00:03:33.000]  希望利塞亞來到
[00:03:33.000 --> 00:03:37.000]  就會帶領我們打走那些外邦人
[00:03:37.000 --> 00:03:39.000]  光復以色列
[00:03:39.000 --> 00:03:42.000]  好了 耶和華的蚌壁來到
[00:03:42.000 --> 00:03:44.000]  是怎樣呢?
[00:03:44.000 --> 00:03:46.000]  但是以塞亞書說
[00:03:46.000 --> 00:03:49.000]  他竟然是一個受苦的僕人
[00:03:49.000 --> 00:03:52.000]  53章2-3節這樣形容
[00:03:52.000 --> 00:03:55.000]  他無階型美容使我們注視他
[00:03:55.000 --> 00:03:58.000]  也無美貌使我們仰慕他
[00:03:58.000 --> 00:04:00.000]  他被藐視 被嫌棄
[00:04:00.000 --> 00:04:02.000]  多受痛苦 常經憂患
[00:04:02.000 --> 00:04:05.000]  好像被人掩面不看一樣
[00:04:05.000 --> 00:04:07.000]  我們也不尊重他
[00:04:07.000 --> 00:04:09.000]  無階型美容
[00:04:09.000 --> 00:04:11.000]  即是不英俊
[00:04:11.000 --> 00:04:13.000]  即是樣子不看得
[00:04:13.000 --> 00:04:16.000]  不會像近來很流行的姜濤
[00:04:16.000 --> 00:04:18.000]  很英俊
[00:04:18.000 --> 00:04:21.000]  其實無階型美容這件事
[00:04:21.000 --> 00:04:24.000]  某程度上真的輸在起跑線
[00:04:24.000 --> 00:04:26.000]  即是樣子是頗重要的
[00:04:26.000 --> 00:04:27.000]  某程度上
[00:04:27.000 --> 00:04:29.000]  但是這個耶和華的僕人竟然
[00:04:29.000 --> 00:04:31.000]  不英俊也不止
[00:04:31.000 --> 00:04:33.000]  他被藐視 被嫌棄
[00:04:33.000 --> 00:04:36.000]  即是看不起他
[00:04:36.000 --> 00:04:37.000]  看不起他
[00:04:37.000 --> 00:04:39.000]  多受痛苦 常經憂患
[00:04:39.000 --> 00:04:40.000]  經常都很辛苦
[00:04:40.000 --> 00:04:42.000]  經常都可能有很多事情要擔心的
[00:04:42.000 --> 00:04:44.000]  最慘是甚麼呢
[00:04:44.000 --> 00:04:47.000]  最後說我們也不尊重他
[00:04:47.000 --> 00:04:49.000]  我們也不尊重他
[00:04:49.000 --> 00:04:52.000]  作者用我們 即是說哪些人
[00:04:52.000 --> 00:04:54.000]  他對著以色列人說
[00:04:54.000 --> 00:04:55.000]  他包了自己
[00:04:55.000 --> 00:04:57.000]  我們這個以色列群體
[00:04:57.000 --> 00:05:00.000]  我們竟然不尊重他
[00:05:00.000 --> 00:05:02.000]  這麼奇怪
[00:05:02.000 --> 00:05:04.000]  你不是等了他很久嗎
[00:05:04.000 --> 00:05:07.000]  不是等了這個以色列的救主
[00:05:07.000 --> 00:05:09.000]  這個尼塞亞很久嗎
[00:05:09.000 --> 00:05:11.000]  他不英俊不要緊
[00:05:11.000 --> 00:05:14.000]  沒有理由我們會藐視他
[00:05:14.000 --> 00:05:16.000]  沒有理由的
[00:05:16.000 --> 00:05:18.000]  這件事這麼奇怪
[00:05:18.000 --> 00:05:21.000]  但是第四節解釋了理由
[00:05:21.000 --> 00:05:23.000]  他承認擔當我們的憂患
[00:05:23.000 --> 00:05:25.000]  背負我們的痛苦
[00:05:25.000 --> 00:05:27.000]  我們卻以為他受責
[00:05:27.000 --> 00:05:31.000]  不是被神擊打腐敗
[00:05:31.000 --> 00:05:33.000]  我們以為
[00:05:33.000 --> 00:05:36.000]  他是被神擊打腐敗
[00:05:36.000 --> 00:05:38.000]  他活該
[00:05:38.000 --> 00:05:40.000]  我們以為他做了壞事
[00:05:40.000 --> 00:05:44.000]  我們以為他做了一些錯的事
[00:05:44.000 --> 00:05:46.000]  你可以對應的
[00:05:46.000 --> 00:05:47.000]  剛才的經文裏面
[00:05:47.000 --> 00:05:49.000]  我們聽的經文裏面也說過
[00:05:49.000 --> 00:05:51.000]  那些人在耶穌受審的時候
[00:05:51.000 --> 00:05:54.000]  他們竟然要一個殺人犯
[00:05:54.000 --> 00:05:57.000]  不要耶穌
[00:05:57.000 --> 00:06:00.000]  他們以為耶穌被聽十字架是活該
[00:06:00.000 --> 00:06:01.000]  是應該的
[00:06:01.000 --> 00:06:06.000]  應該受到法律的制裁
[00:06:06.000 --> 00:06:08.000]  以色列人一直在等待
[00:06:08.000 --> 00:06:10.000]  一直在等待這個救主
[00:06:10.000 --> 00:06:12.000]  這個尼塞亞
[00:06:12.000 --> 00:06:13.000]  但是他們不明白
[00:06:13.000 --> 00:06:15.000]  《以塞亞書》裏面說的
[00:06:15.000 --> 00:06:17.000]  我相信很多人也不明白
[00:06:17.000 --> 00:06:18.000]  我相信很多人
[00:06:18.000 --> 00:06:20.000]  就算耶穌基督來到傳道的時候
[00:06:20.000 --> 00:06:22.000]  他們也不明白
[00:06:22.000 --> 00:06:26.000]  直到耶穌走完十字架的路
[00:06:26.000 --> 00:06:28.000]  他們才知道
[00:06:28.000 --> 00:06:32.000]  原來《以塞亞書》裏面是在說耶穌
[00:06:32.000 --> 00:06:35.000]  耶穌就是那個尼塞亞
[00:06:35.000 --> 00:06:38.000]  我年輕的時候看那些福音電影
[00:06:38.000 --> 00:06:40.000]  我那時候也會覺得
[00:06:40.000 --> 00:06:42.000]  哇 耶穌原來是白人
[00:06:42.000 --> 00:06:44.000]  金頭髮的
[00:06:44.000 --> 00:06:47.000]  通常印象都是長頭髮又亂髮
[00:06:47.000 --> 00:06:49.000]  衣服是白色
[00:06:49.000 --> 00:06:51.000]  又掛著一條紅色的帶
[00:06:51.000 --> 00:06:53.000]  後面跟著一大群叛徒
[00:06:53.000 --> 00:06:54.000]  好像很有型的
[00:06:54.000 --> 00:06:56.000]  好像很帥的
[00:06:56.000 --> 00:06:57.000]  覺得耶穌很帥的
[00:06:57.000 --> 00:07:00.000]  但是不是的
[00:07:00.000 --> 00:07:01.000]  《以塞亞書》告訴我們
[00:07:01.000 --> 00:07:04.000]  他無階型美容
[00:07:04.000 --> 00:07:05.000]  他被人看不起
[00:07:05.000 --> 00:07:06.000]  被人藐視
[00:07:06.000 --> 00:07:08.000]  被人好像掩面不看
[00:07:08.000 --> 00:07:10.000]  遮住不想看
[00:07:10.000 --> 00:07:13.000]  難看到不想見你
[00:07:13.000 --> 00:07:15.000]  他的身世
[00:07:15.000 --> 00:07:17.000]  事實上從耶穌開始
[00:07:17.000 --> 00:07:19.000]  聖靈感人開始
[00:07:19.000 --> 00:07:23.000]  其實他已經常經苦難
[00:07:23.000 --> 00:07:24.000]  他還沒有出生
[00:07:24.000 --> 00:07:26.000]  他地上的父親約瑟
[00:07:26.000 --> 00:07:29.000]  已經想不要他們母子
[00:07:29.000 --> 00:07:33.000]  他一出生就被人追殺
[00:07:33.000 --> 00:07:35.000]  要逃難
[00:07:35.000 --> 00:07:40.000]  最終去到拿撒勒這個小地方
[00:07:40.000 --> 00:07:42.000]  到他出來傳道的時候
[00:07:42.000 --> 00:07:45.000]  帶著一群基層
[00:07:45.000 --> 00:07:47.000]  一群罪人
[00:07:47.000 --> 00:07:50.000]  他只是木匠的兒子
[00:07:50.000 --> 00:07:51.000]  被人取笑他
[00:07:51.000 --> 00:07:55.000]  拿撒勒還有什麼好東西走出來
[00:07:55.000 --> 00:07:58.000]  為什麼耶穌要這麼受苦
[00:07:58.000 --> 00:08:00.000]  為什麼耶穌
[00:08:00.000 --> 00:08:02.000]  作為神的兒子
[00:08:02.000 --> 00:08:04.000]  要受這麼苦
[00:08:04.000 --> 00:08:09.000]  要用一個受苦服人的形象去出現
[00:08:09.000 --> 00:08:10.000]  第五節說
[00:08:10.000 --> 00:08:13.000]  他為我們的過犯受害
[00:08:13.000 --> 00:08:15.000]  為我們的罪被壓傷
[00:08:15.000 --> 00:08:16.000]  因他受懲罰
[00:08:16.000 --> 00:08:17.000]  我們得平安
[00:08:17.000 --> 00:08:18.000]  因他受的鞭傷
[00:08:18.000 --> 00:08:20.000]  我們得醫治
[00:08:20.000 --> 00:08:22.000]  其實這件事我們真的常聽
[00:08:22.000 --> 00:08:24.000]  耶穌為我們受苦
[00:08:24.000 --> 00:08:27.000]  為我們的罪釘死在十字架上
[00:08:27.000 --> 00:08:29.000]  他道成肉身來到我們中間
[00:08:29.000 --> 00:08:31.000]  是拯救我們的
[00:08:31.000 --> 00:08:35.000]  原本這些刑罰應該在我們人的身上
[00:08:35.000 --> 00:08:38.000]  但是耶穌基督他全受了
[00:08:38.000 --> 00:08:40.000]  耶穌基督他取代了我們
[00:08:40.000 --> 00:08:42.000]  但是我們又要問很多問題
[00:08:42.000 --> 00:08:47.000]  例如為什麼他要在二千多年前出生呢
[00:08:47.000 --> 00:08:48.000]  為什麼呢
[00:08:48.000 --> 00:08:50.000]  那時候科技又落後
[00:08:50.000 --> 00:08:52.000]  又沒有車又沒有冷氣
[00:08:52.000 --> 00:08:53.000]  是不是
[00:08:53.000 --> 00:08:55.000]  傳道這麼辛苦
[00:08:55.000 --> 00:08:57.000]  我們現在說到有麥克風
[00:08:57.000 --> 00:08:58.000]  耶穌那時候
[00:08:58.000 --> 00:08:59.000]  你想想登山寶訓的時候
[00:08:59.000 --> 00:09:01.000]  他怎麼可以叫到這麼遠
[00:09:01.000 --> 00:09:03.000]  這麼多人聽到
[00:09:03.000 --> 00:09:05.000]  還有現在科技發達
[00:09:05.000 --> 00:09:07.000]  我們網上直播的
[00:09:07.000 --> 00:09:08.000]  是不是
[00:09:08.000 --> 00:09:10.000]  忘記了和在家的弟兄姊妹打個招呼
[00:09:10.000 --> 00:09:13.000]  全部人全世界人都可以聽到
[00:09:13.000 --> 00:09:14.000]  看到
[00:09:14.000 --> 00:09:16.000]  為什麼耶穌不選擇今天出生呢
[00:09:16.000 --> 00:09:21.000]  要在二千年前這麼辛苦的一個小地方出生
[00:09:21.000 --> 00:09:23.000]  我們還要問的就是
[00:09:23.000 --> 00:09:26.000]  為什麼他只是傳道傳三年呢
[00:09:26.000 --> 00:09:28.000]  前面那三十年他都很辛苦
[00:09:28.000 --> 00:09:30.000]  按我剛才的說法
[00:09:30.000 --> 00:09:31.000]  他要做木匠的兒子
[00:09:31.000 --> 00:09:34.000]  他要過著很多人所要受的苦
[00:09:34.000 --> 00:09:36.000]  他都受過了
[00:09:36.000 --> 00:09:39.000]  這些苦是否也包含在內
[00:09:39.000 --> 00:09:41.000]  還是只是釘十字架那一下
[00:09:41.000 --> 00:09:43.000]  就用來承擔我們痛苦的
[00:09:43.000 --> 00:09:45.000]  前面那些苦呢
[00:09:45.000 --> 00:09:47.000]  還有那三年時間裡面
[00:09:47.000 --> 00:09:49.000]  他都挺辛苦的
[00:09:49.000 --> 00:09:51.000]  那些傳道的時間那些苦
[00:09:51.000 --> 00:09:54.000]  是不是又為我們而受的
[00:09:54.000 --> 00:09:56.000]  很多神學問題在裡面
[00:09:56.000 --> 00:09:57.000]  也都很坦白
[00:09:57.000 --> 00:09:59.000]  我不能夠完全解答到
[00:09:59.000 --> 00:10:02.000]  我相信都沒有什麼人可以完全解答到
[00:10:02.000 --> 00:10:04.000]  耶穌基督的降生
[00:10:04.000 --> 00:10:06.000]  道成肉身是奧秘
[00:10:06.000 --> 00:10:08.000]  是上帝啟示
[00:10:08.000 --> 00:10:10.000]  我們不能夠完全測透
[00:10:10.000 --> 00:10:12.000]  也都不能夠完全知道
[00:10:12.000 --> 00:10:15.000]  我今天講到只能夠將我自己的領受
[00:10:15.000 --> 00:10:17.000]  去到和大家分享
[00:10:17.000 --> 00:10:20.000]  很淺薄的一個領受
[00:10:20.000 --> 00:10:23.000]  我舉一個例子
[00:10:23.000 --> 00:10:26.000]  我太太早兩年開始讀神學
[00:10:26.000 --> 00:10:28.000]  還要和我同一間神學院
[00:10:28.000 --> 00:10:30.000]  同一班老師教她
[00:10:30.000 --> 00:10:32.000]  有一次她回來跟我說
[00:10:32.000 --> 00:10:35.000]  那時候我都知道讀神學辛苦
[00:10:35.000 --> 00:10:38.000]  但原來真的這麼辛苦
[00:10:38.000 --> 00:10:41.000]  她對著功課皺眉頭的樣子
[00:10:41.000 --> 00:10:44.000]  我看到就暗暗地嘴笑
[00:10:44.000 --> 00:10:45.000]  接著我心想
[00:10:45.000 --> 00:10:47.000]  現在你叫辛苦
[00:10:47.000 --> 00:10:49.000]  讀到第四年你就知道了
[00:10:49.000 --> 00:10:53.000]  她以前是知道我有多辛苦
[00:10:53.000 --> 00:10:55.000]  但她親身體會了之後
[00:10:55.000 --> 00:10:58.000]  她發覺原來真的這麼辛苦
[00:10:58.000 --> 00:11:00.000]  重點是
[00:11:00.000 --> 00:11:03.000]  我都知道她知道有多辛苦
[00:11:03.000 --> 00:11:04.000]  明不明
[00:11:04.000 --> 00:11:05.000]  我再講一次
[00:11:05.000 --> 00:11:07.000]  我都知道她知道
[00:11:07.000 --> 00:11:09.000]  主體是我的不是她
[00:11:09.000 --> 00:11:11.000]  我都知道她知道
[00:11:11.000 --> 00:11:12.000]  我知道她明白
[00:11:12.000 --> 00:11:14.000]  我舉一個例子
[00:11:14.000 --> 00:11:15.000]  以前年輕的時候
[00:11:15.000 --> 00:11:19.000]  我見到一些失去至親的人
[00:11:19.000 --> 00:11:21.000]  我知道他很痛苦
[00:11:21.000 --> 00:11:23.000]  在喪禮上我見到他的眼淚
[00:11:23.000 --> 00:11:24.000]  我知道他很辛苦
[00:11:24.000 --> 00:11:26.000]  很不開心很難過很痛苦
[00:11:26.000 --> 00:11:30.000]  但坦白說我不太明白
[00:11:30.000 --> 00:11:32.000]  直到什麼時候明白
[00:11:32.000 --> 00:11:35.000]  當我都失去了至親
[00:11:35.000 --> 00:11:37.000]  那時候我明白
[00:11:37.000 --> 00:11:40.000]  我明白失去了至親有多苦
[00:11:40.000 --> 00:11:43.000]  我想大家可能都會經歷過
[00:11:43.000 --> 00:11:48.000]  有些苦你可以說我知道我明白
[00:11:48.000 --> 00:11:50.000]  但是當你經歷過的時候
[00:11:50.000 --> 00:11:55.000]  那個知道明白是不同層次的了
[00:11:55.000 --> 00:11:58.000]  是不同層次的了
[00:11:58.000 --> 00:12:00.000]  有些事情就是這樣
[00:12:00.000 --> 00:12:04.000]  所以上帝明不明我們
[00:12:04.000 --> 00:12:05.000]  上帝當然不明
[00:12:05.000 --> 00:12:06.000]  創造我們的主
[00:12:06.000 --> 00:12:07.000]  創天造地的主
[00:12:07.000 --> 00:12:09.000]  他一定明
[00:12:09.000 --> 00:12:10.000]  他一定最清楚我們
[00:12:10.000 --> 00:12:11.000]  他一定明
[00:12:11.000 --> 00:12:14.000]  但我們人信不信他明
[00:12:14.000 --> 00:12:16.000]  高高在上的上帝
[00:12:16.000 --> 00:12:21.000]  你會知道造凡人的疾苦
[00:12:21.000 --> 00:12:24.000]  人可能都會有個問號
[00:12:24.000 --> 00:12:27.000]  但當耶穌到誠肉身
[00:12:27.000 --> 00:12:29.000]  來到人類當中
[00:12:29.000 --> 00:12:32.000]  做了三十多年人
[00:12:32.000 --> 00:12:33.000]  我們受過痛苦
[00:12:33.000 --> 00:12:36.000]  他都受過的時候
[00:12:36.000 --> 00:12:38.000]  我們作為人類
[00:12:38.000 --> 00:12:40.000]  我明白你明
[00:12:40.000 --> 00:12:42.000]  我明白上帝你是明
[00:12:42.000 --> 00:12:46.000]  因為你願意親身去經歷
[00:12:46.000 --> 00:12:49.000]  保羅在希伯來書四章十四到十六節說
[00:12:49.000 --> 00:12:52.000]  既然我們有一位偉大
[00:12:52.000 --> 00:12:54.000]  進入高天的大祭司
[00:12:54.000 --> 00:12:56.000]  就是耶穌神的兒子
[00:12:56.000 --> 00:12:59.000]  我們應當持定所宣認的道
[00:12:59.000 --> 00:13:01.000]  因為我們的大祭司
[00:13:01.000 --> 00:13:03.000]  並非不能體恤我們的軟弱
[00:13:03.000 --> 00:13:06.000]  他在各方面受過試探
[00:13:06.000 --> 00:13:07.000]  與我們一樣
[00:13:07.000 --> 00:13:09.000]  只是他們有犯罪
[00:13:09.000 --> 00:13:11.000]  所以我們只管坦然無懼地
[00:13:11.000 --> 00:13:13.000]  來到施恩的寶座前
[00:13:13.000 --> 00:13:16.000]  為要得連率蒙恩位
[00:13:16.000 --> 00:13:19.000]  作及時的幫助
[00:13:19.000 --> 00:13:23.000]  耶穌成為一個軟弱的人
[00:13:23.000 --> 00:13:26.000]  因為我們是軟弱
[00:13:26.000 --> 00:13:28.000]  他要讓我們這些軟弱的人
[00:13:28.000 --> 00:13:33.000]  可以坦然無懼去到他面前
[00:13:33.000 --> 00:13:35.000]  我們軟弱的人
[00:13:35.000 --> 00:13:37.000]  可以坦然無懼去到他面前
[00:13:37.000 --> 00:13:39.000]  因為他都做過人
[00:13:39.000 --> 00:13:44.000]  因為他都曾經是一個軟弱的人
[00:13:44.000 --> 00:13:45.000]  剛才我也說過
[00:13:45.000 --> 00:13:48.000]  耶穌一出生就受了很多苦難
[00:13:48.000 --> 00:13:51.000]  他的形象不似預期
[00:13:51.000 --> 00:13:52.000]  又不英俊
[00:13:52.000 --> 00:13:54.000]  出身又不好
[00:13:54.000 --> 00:13:56.000]  是嗎?
[00:13:56.000 --> 00:13:58.000]  很多以色列人失望
[00:13:58.000 --> 00:14:01.000]  其實我們人都是差不多
[00:14:01.000 --> 00:14:03.000]  今時今日我們很多人
[00:14:03.000 --> 00:14:06.000]  被一種成功神學誤導
[00:14:06.000 --> 00:14:09.000]  我們以為要身光頸靚
[00:14:09.000 --> 00:14:11.000]  事業有成
[00:14:11.000 --> 00:14:14.000]  那些才叫做蒙神喜愛的基督徒
[00:14:14.000 --> 00:14:17.000]  我們以為某一種形象的人
[00:14:17.000 --> 00:14:21.000]  他才是得到很大的恩典
[00:14:21.000 --> 00:14:23.000]  無論面對什麼困難
[00:14:23.000 --> 00:14:24.000]  總之你對神有信心
[00:14:24.000 --> 00:14:27.000]  祈禱最後一定有神蹟到
[00:14:27.000 --> 00:14:29.000]  這樣才叫做成功
[00:14:29.000 --> 00:14:31.000]  這樣才叫做蒙神喜愛
[00:14:31.000 --> 00:14:33.000]  如果不是
[00:14:33.000 --> 00:14:35.000]  我們就會覺得失望
[00:14:35.000 --> 00:14:37.000]  覺得上帝不靈驗
[00:14:37.000 --> 00:14:40.000]  覺得這個信仰不真實
[00:14:40.000 --> 00:14:41.000]  我們祈禱這麼久
[00:14:41.000 --> 00:14:42.000]  也沒有改變一些東西
[00:14:42.000 --> 00:14:45.000]  這個神是不是真的
[00:14:45.000 --> 00:14:49.000]  如果用這些標準去量度
[00:14:49.000 --> 00:14:54.000]  耶穌就是最失敗的那個
[00:14:54.000 --> 00:14:57.000]  因為他最後被人釘死了
[00:14:57.000 --> 00:15:00.000]  跟著他那群門徒都是失敗的
[00:15:00.000 --> 00:15:03.000]  因為每個人都去殉道
[00:15:03.000 --> 00:15:08.000]  你要明白不是這樣去量度的
[00:15:08.000 --> 00:15:13.000]  耶穌基督甚至他的門徒去受苦是有意義的
[00:15:13.000 --> 00:15:16.000]  我們要學習基督的榜樣
[00:15:16.000 --> 00:15:20.000]  耶穌基督叫我們要背起十字架來跟從我
[00:15:20.000 --> 00:15:22.000]  我們有時候忘記了
[00:15:22.000 --> 00:15:25.000]  十字架是一個刑具
[00:15:25.000 --> 00:15:29.000]  你背著它是背上山然後死在上面的
[00:15:29.000 --> 00:15:31.000]  我們現在的十字架很靚
[00:15:31.000 --> 00:15:34.000]  全部都是金碧輝煌
[00:15:34.000 --> 00:15:38.000]  十字架當然現在變成一個恩典的記號
[00:15:38.000 --> 00:15:41.000]  但是耶穌呼召門徒的時候
[00:15:41.000 --> 00:15:45.000]  十字架依然是一個最殘酷的刑具
[00:15:45.000 --> 00:15:47.000]  耶穌呼召門徒那一刻
[00:15:47.000 --> 00:15:51.000]  十字架依然是一個受苦的記號
[00:15:51.000 --> 00:15:56.000]  耶穌呼召門徒去跟從他
[00:15:56.000 --> 00:15:58.000]  不是叫我們要享福
[00:15:58.000 --> 00:16:00.000]  不是說跟從了他之後
[00:16:00.000 --> 00:16:03.000]  就會順風順水 一帆風順
[00:16:03.000 --> 00:16:05.000]  要風得風 要雨得雨
[00:16:05.000 --> 00:16:07.000]  信仰不是這樣的
[00:16:07.000 --> 00:16:09.000]  當然信耶穌是有福的
[00:16:09.000 --> 00:16:11.000]  耶穌應許了我們很多事
[00:16:11.000 --> 00:16:13.000]  有恩典 有憐憫
[00:16:13.000 --> 00:16:18.000]  有聖靈的痛哉 有永生的盼望
[00:16:18.000 --> 00:16:22.000]  耶穌在我們人生裏會帶領我們很多事
[00:16:22.000 --> 00:16:27.000]  但是祂不是只是來帶領我們享福
[00:16:27.000 --> 00:16:29.000]  作為一個基督徒是要跟從祂
[00:16:29.000 --> 00:16:34.000]  要付出 要受苦 要學校基督的榜樣
[00:16:34.000 --> 00:16:37.000]  特別是耶穌基督的降生
[00:16:37.000 --> 00:16:39.000]  祂是為了與人同在
[00:16:39.000 --> 00:16:46.000]  祂和人特別是和一些痛苦 弱勢 罪人
[00:16:46.000 --> 00:16:47.000]  這些人一起
[00:16:47.000 --> 00:16:51.000]  你看聖經大部分時間都是和這些人一起
[00:16:51.000 --> 00:16:53.000]  大部分是和這些人一起
[00:16:53.000 --> 00:16:56.000]  上帝大可以安排一個最好的環境給他們
[00:16:56.000 --> 00:16:58.000]  一出生就含著金鎖匙
[00:16:58.000 --> 00:17:01.000]  在皇室裏面或者祭司的家庭裏面
[00:17:01.000 --> 00:17:03.000]  受著最高等的教育
[00:17:03.000 --> 00:17:06.000]  然後出來的時候萬千寵愛在一身
[00:17:06.000 --> 00:17:08.000]  一群人一群人跟進
[00:17:08.000 --> 00:17:12.000]  偏偏他就是拿撒勒人
[00:17:12.000 --> 00:17:14.000]  木匠的兒子
[00:17:14.000 --> 00:17:18.000]  帶著一群漁夫 罪人 稅吏 妓女
[00:17:18.000 --> 00:17:22.000]  經常被法利賽人去投訴
[00:17:22.000 --> 00:17:26.000]  又去稅吏的家裏
[00:17:26.000 --> 00:17:29.000]  又和罪人一起吃飯
[00:17:29.000 --> 00:17:32.000]  法利賽人這樣想也是正常的
[00:17:32.000 --> 00:17:36.000]  今時今日我心想耶穌在這裏就慘了
