
[00:00:00.000 --> 00:00:07.000]  再一次我們感謝主讓我們能夠進入這個相當大的課題
[00:05:52.000 --> 00:05:54.000]  已經失傳了
[00:05:54.000 --> 00:05:57.000]  所以後來就決定了
[00:05:57.000 --> 00:06:00.000]  原來這些都是可以的
[00:06:00.000 --> 00:06:03.000]  類似在政務處宣誓
[00:06:03.000 --> 00:06:06.000]  在政務官面前宣誓
[00:06:06.000 --> 00:06:08.000]  你遺失了什麼
[00:06:08.000 --> 00:06:10.000]  現在你要來拿回
[00:06:10.000 --> 00:06:11.000]  就給你
[00:06:11.000 --> 00:06:13.000]  類似這樣
[00:06:13.000 --> 00:06:15.000]  第三章我們讀過一段
[00:06:15.000 --> 00:06:16.000]  就是頭一段
[00:06:16.000 --> 00:06:19.000]  就是他們開始都挺同心
[00:06:19.000 --> 00:06:24.000]  來做這個聖殿
[00:06:24.000 --> 00:06:27.000]  就是七月一路準備
[00:06:27.000 --> 00:06:29.000]  七月就有很多節期
[00:06:29.000 --> 00:06:31.000]  催國節
[00:06:31.000 --> 00:06:33.000]  贖罪日
[00:06:33.000 --> 00:06:35.000]  還有鑄平節
[00:06:35.000 --> 00:06:37.000]  七月裡面有三個節期
[00:06:37.000 --> 00:06:40.000]  其中要上去聖殿
[00:06:40.000 --> 00:06:41.000]  即將來
[00:06:41.000 --> 00:06:42.000]  其實不是將來
[00:06:42.000 --> 00:06:45.000]  猶太人由摩西開始
[00:06:45.000 --> 00:06:47.000]  一年有三個重大的節期
[00:06:47.000 --> 00:06:49.000]  他們一定要上耶路撒冷去守的
[00:06:49.000 --> 00:06:51.000]  南丁
[00:06:51.000 --> 00:06:54.000]  如月節
[00:06:54.000 --> 00:06:55.000]  五旬節
[00:06:55.000 --> 00:06:56.000]  還有鑄平節
[00:06:56.000 --> 00:06:57.000]  三個
[00:06:57.000 --> 00:06:59.000]  一定要守的
[00:06:59.000 --> 00:07:01.000]  所以七月他們現在就是秘魯歸回
[00:07:01.000 --> 00:07:04.000]  他們一路去準備
[00:07:04.000 --> 00:07:07.000]  無論是他們住的地方
[00:07:07.000 --> 00:07:09.000]  還有預備那些材料
[00:07:09.000 --> 00:07:12.000]  然後因為他們要起神的殿
[00:07:12.000 --> 00:07:15.000]  所以需要那些很長
[00:07:15.000 --> 00:07:16.000]  很穩固
[00:07:16.000 --> 00:07:19.000]  不會住的香柏木
[00:07:19.000 --> 00:07:21.000]  在這個藥柏
[00:07:21.000 --> 00:07:27.000]  在敘利亞高原的地方
[00:07:27.000 --> 00:07:32.000]  類似是戈蘭高地
[00:07:32.000 --> 00:07:34.000]  伐木之後
[00:07:34.000 --> 00:07:36.000]  就除海
[00:07:36.000 --> 00:07:38.000]  敘利亞的海一直流下來
[00:07:38.000 --> 00:07:41.000]  流到下面藥柏這個地方
[00:07:41.000 --> 00:07:44.000]  就可以拿到這些木
[00:07:44.000 --> 00:07:47.000]  然後起聖殿
[00:07:47.000 --> 00:07:49.000]  我們由第八節開始看
[00:07:49.000 --> 00:07:53.000]  百姓到了耶路撒冷神殿的地方
[00:07:53.000 --> 00:07:55.000]  第二年二月
[00:07:55.000 --> 00:07:57.000]  過了五個多月
[00:07:57.000 --> 00:07:59.000]  去到第二年
[00:07:59.000 --> 00:08:02.000]  一定是以猶太人的曆法
[00:08:02.000 --> 00:08:05.000]  不是以波斯的曆法
[00:08:05.000 --> 00:08:07.000]  因為是不同的
[00:08:07.000 --> 00:08:10.000]  所以正月就是他們的逾月節
[00:08:10.000 --> 00:08:13.000]  所以他們守完逾月節
[00:08:13.000 --> 00:08:18.000]  之後就來到第二年的第二月
[00:08:18.000 --> 00:08:22.000]  開始建造這個聖殿
[00:08:22.000 --> 00:08:26.000]  你可以說是他們守完那些節期
[00:08:26.000 --> 00:08:28.000]  預備好心靈
[00:08:28.000 --> 00:08:30.000]  預備好材料
[00:08:30.000 --> 00:08:32.000]  來準備
[00:08:32.000 --> 00:08:34.000]  即是說經過了很多節期
[00:08:34.000 --> 00:08:36.000]  他們都完了
[00:08:36.000 --> 00:08:38.000]  記得在這個時候
[00:08:38.000 --> 00:08:40.000]  以色列的時代
[00:08:40.000 --> 00:08:42.000]  還沒有那個縱光節
[00:08:42.000 --> 00:08:45.000]  縱光節或者叫修殿節
[00:08:45.000 --> 00:08:49.000]  就是去到主前的第二世紀
[00:08:49.000 --> 00:08:51.000]  就是因為他們繼續
[00:08:51.000 --> 00:08:53.000]  即是他們一直住了之後
[00:08:53.000 --> 00:08:56.000]  其實已經過了尼希米的時代
[00:08:56.000 --> 00:08:58.000]  尼希米是四百多年的主前
[00:08:58.000 --> 00:09:02.000]  所以連尼希米那個時代都過去之後
[00:09:02.000 --> 00:09:06.000]  就去到差不多主前的第二世紀
[00:09:06.000 --> 00:09:09.000]  當時的南方王
[00:09:09.000 --> 00:09:11.000]  敘利亞王
[00:09:11.000 --> 00:09:13.000]  去攻打耶路撒冷
[00:09:13.000 --> 00:09:17.000]  令到耶路撒冷受到圍困
[00:09:17.000 --> 00:09:21.000]  還有敘利亞王這個埃提瓦古四世
[00:09:21.000 --> 00:09:24.000]  非常褻瀆神
[00:09:24.000 --> 00:09:28.000]  非常憎恨猶太人的神
[00:09:28.000 --> 00:09:30.000]  所以他就想到一個辦法
[00:09:30.000 --> 00:09:34.000]  去到聖殿親自獻祭
[00:09:34.000 --> 00:09:37.000]  不過獻豬不是獻牛羊
[00:09:37.000 --> 00:09:41.000]  即是徹底羞辱你們的神耶和華
[00:09:41.000 --> 00:09:45.000]  所以就激發了一個很大的
[00:09:45.000 --> 00:09:49.000]  一個民間的一個部
[00:09:49.000 --> 00:09:54.000]  即是一個家族叫馬提亞家族
[00:09:54.000 --> 00:09:57.000]  應該叫馬加比家族
[00:09:57.000 --> 00:09:59.000]  他的兒子叫馬提亞
[00:09:59.000 --> 00:10:03.000]  來去揭竿起義
[00:10:03.000 --> 00:10:05.000]  因為差不多沒有辦法
[00:10:05.000 --> 00:10:08.000]  你要來去摧毀聖殿
[00:10:08.000 --> 00:10:11.000]  所以猶太人就更加
[00:10:11.000 --> 00:10:16.000]  來去有這個誓死來對抗
[00:10:16.000 --> 00:10:19.000]  所以終於打敗了這個
[00:10:19.000 --> 00:10:21.000]  埃提瓦古四世
[00:10:21.000 --> 00:10:24.000]  他們就去重光那個聖殿
[00:10:24.000 --> 00:10:28.000]  據聞當時聖殿的燈光
[00:10:28.000 --> 00:10:30.000]  是一直都不熄
[00:10:30.000 --> 00:10:32.000]  一直都點著
[00:10:32.000 --> 00:10:35.000]  不知怎樣自己不斷的燒著
[00:10:35.000 --> 00:10:37.000]  是不熄聖殿的光
[00:10:37.000 --> 00:10:40.000]  所以當他們一直去潔淨聖殿之後
[00:10:40.000 --> 00:10:43.000]  就來到去在聖殿裏面
[00:10:43.000 --> 00:10:45.000]  無論是修葺、點燈
[00:10:45.000 --> 00:10:48.000]  後來就叫做重光節
[00:10:48.000 --> 00:10:50.000]  每年都守的,在冬天的
[00:10:50.000 --> 00:10:53.000]  耶穌都有守那個重光節
[00:10:53.000 --> 00:10:54.000]  但是以色列的時候
[00:10:54.000 --> 00:10:56.000]  他們根本都沒有聖殿
[00:10:56.000 --> 00:10:59.000]  他們現在是回來重建聖殿
[00:10:59.000 --> 00:11:04.000]  過了大概200多年
[00:11:04.000 --> 00:11:08.000]  當然你說由他那個536開始回去重建
[00:11:08.000 --> 00:11:10.000]  去到主前的第二世紀
[00:11:10.000 --> 00:11:14.000]  好像165年還是166年
[00:11:14.000 --> 00:11:16.000]  差不多了,是那個時間
[00:11:16.000 --> 00:11:22.000]  就是耶穌還沒出世之前的主前165年
[00:11:22.000 --> 00:11:26.000]  就是那個事件
[00:11:26.000 --> 00:11:30.000]  所以重光節後來是加多的節日
[00:11:30.000 --> 00:11:32.000]  每年猶太人都守的
[00:11:32.000 --> 00:11:34.000]  他們都守這個叫做Halucka
[00:11:34.000 --> 00:11:40.000]  是很開心的一個點燈的節日
[00:11:40.000 --> 00:11:43.000]  第八節就是第二年的二月
[00:11:43.000 --> 00:11:46.000]  撒拉提的兒子所羅巴伯
[00:11:46.000 --> 00:11:50.000]  約撒達的兒子耶穌亞和其餘的弟兄
[00:11:50.000 --> 00:11:52.000]  就是祭司利未人
[00:11:52.000 --> 00:11:56.000]  並一切被擄歸回耶路撒冷的人
[00:11:56.000 --> 00:11:58.000]  都興功建造
[00:11:58.000 --> 00:12:02.000]  又派利未人從二十歲以外的
[00:12:02.000 --> 00:12:05.000]  二十歲以外就是他們可以公職
[00:12:05.000 --> 00:12:09.000]  其實嚴格來說是35歲
[00:12:09.000 --> 00:12:13.000]  才可以來到去在聖殿裡面服事的
[00:12:13.000 --> 00:12:18.000]  30歲可以開始來到去服事
[00:12:18.000 --> 00:12:22.000]  35歲正式的可以來到去做
[00:12:22.000 --> 00:12:26.000]  所以原來在利未人的年代
[00:12:26.000 --> 00:12:30.000]  利未人他們都有五年的實習
[00:12:30.000 --> 00:12:32.000]  實習神學生讀五年
[00:12:32.000 --> 00:12:35.000]  所以他學怎樣侍奉
[00:12:35.000 --> 00:12:37.000]  就跟那些祭司
[00:12:37.000 --> 00:12:39.000]  跟那些老的祭司或者利未人
[00:12:39.000 --> 00:12:41.000]  所以都幾特別的
[00:12:41.000 --> 00:12:43.000]  這個利未人有講的
[00:12:43.000 --> 00:12:45.000]  我不記得第幾章了
[00:12:45.000 --> 00:12:47.000]  就是規定了的
[00:12:47.000 --> 00:12:49.000]  在這個時候
[00:12:49.000 --> 00:12:52.000]  凡是二十歲以外的利未人
[00:12:52.000 --> 00:12:53.000]  因為少
[00:12:53.000 --> 00:12:56.000]  所以要將年齡降低
[00:12:56.000 --> 00:12:57.000]  如果不降低
[00:12:57.000 --> 00:12:59.000]  其實未必夠資格
[00:12:59.000 --> 00:13:01.000]  所以都感恩
[00:13:01.000 --> 00:13:03.000]  有些二十歲以外的
[00:13:03.000 --> 00:13:06.000]  都跟著上去重建
[00:13:06.000 --> 00:13:08.000]  跟著自己的父母
[00:13:08.000 --> 00:13:10.000]  或者自己的族兄弟
[00:13:10.000 --> 00:13:12.000]  上去重建
[00:13:12.000 --> 00:13:15.000]  是利未人才可以在聖殿裡面公職
[00:13:15.000 --> 00:13:17.000]  所以利未人
[00:13:17.000 --> 00:13:19.000]  現在因為未建好聖殿
[00:13:19.000 --> 00:13:21.000]  所以他們幫手做那個
[00:13:21.000 --> 00:13:23.000]  可能是領袖
[00:13:23.000 --> 00:13:25.000]  公頭
[00:13:25.000 --> 00:13:27.000]  督你建造耶和華殿的工作
[00:13:27.000 --> 00:13:29.000]  第九節
[00:13:29.000 --> 00:13:31.000]  於是猶大的後裔
[00:13:31.000 --> 00:13:35.000]  就是耶穌亞和他的子孫與弟兄
[00:13:35.000 --> 00:13:37.000]  革滅和他的子孫
[00:13:37.000 --> 00:13:39.000]  這個第二章讀過了
[00:13:39.000 --> 00:13:42.000]  利未人希拿達的子孫與弟兄
[00:13:42.000 --> 00:13:44.000]  都一同起來
[00:13:44.000 --> 00:13:46.000]  祝你那在神殿作公的人
[00:13:46.000 --> 00:13:48.000]  即是說這些公頭
[00:13:48.000 --> 00:13:50.000]  來做一個領導
[00:13:50.000 --> 00:13:52.000]  猶大之派似乎
[00:13:52.000 --> 00:13:55.000]  可以出到一些比較強的領袖
[00:13:55.000 --> 00:13:58.000]  可能回去的人多
[00:13:58.000 --> 00:14:01.000]  有心的人又有能力的人
[00:14:01.000 --> 00:14:04.000]  可以來做這些領導的工作
[00:14:04.000 --> 00:14:06.000]  所以這樣分工都很重要
[00:14:06.000 --> 00:14:07.000]  第十節
[00:14:07.000 --> 00:14:08.000]  將人
[00:14:08.000 --> 00:14:11.000]  即是那些石匠或者鐵匠
[00:14:11.000 --> 00:14:14.000]  納耶和華殿根基的時候
[00:14:14.000 --> 00:14:16.000]  祭司街村禮服
[00:14:16.000 --> 00:14:19.000]  那些禮服的器皿
[00:14:19.000 --> 00:14:21.000]  聖殿裏面的器皿
[00:14:21.000 --> 00:14:26.000]  是當時古列王頒佈了
[00:14:26.000 --> 00:14:29.000]  要全數給猶太人
[00:14:29.000 --> 00:14:31.000]  他們秘魯歸回
[00:14:31.000 --> 00:14:33.000]  所以這些制服
[00:14:33.000 --> 00:14:34.000]  這些禮服
[00:14:34.000 --> 00:14:37.000]  當然就是利未記摩西
[00:14:37.000 --> 00:14:40.000]  其實應該是出埃及記的時候
[00:14:40.000 --> 00:14:49.000]  摩西領受了神的寓言
[00:14:49.000 --> 00:14:51.000]  那個密使
[00:14:51.000 --> 00:14:53.000]  要他去做
[00:14:53.000 --> 00:14:54.000]  用什麼材料去做
[00:14:54.000 --> 00:14:56.000]  用什麼針線
[00:14:56.000 --> 00:14:58.000]  用什麼質料
[00:14:58.000 --> 00:15:00.000]  是關乎大祭司的
[00:15:00.000 --> 00:15:01.000]  有講究的
[00:15:01.000 --> 00:15:04.000]  進去會幕裏面
[00:15:04.000 --> 00:15:07.000]  和在會幕外面穿的又有不同
[00:15:07.000 --> 00:15:10.000]  譬如你見到警務處長
[00:15:10.000 --> 00:15:12.000]  在不同的場合
[00:15:12.000 --> 00:15:15.000]  他穿的制服都有不同
[00:15:15.000 --> 00:15:18.000]  所以祭司都有他不同的
[00:15:18.000 --> 00:15:20.000]  穿的制服
[00:15:20.000 --> 00:15:23.000]  有時他要去倒垃圾的灰
[00:15:23.000 --> 00:15:26.000]  處理了那些憲制完的灰
[00:15:26.000 --> 00:15:28.000]  他都要換衣服
[00:15:28.000 --> 00:15:31.000]  倒完回來又要洗身
[00:15:31.000 --> 00:15:33.000]  所以其實都很講究
[00:15:33.000 --> 00:15:38.000]  這些其實是利未記很仔細的教導
[00:15:38.000 --> 00:15:42.000]  留意第十節
[00:15:42.000 --> 00:15:45.000]  穿禮服吹號
[00:15:45.000 --> 00:15:48.000]  阿薩的子孫利未人敲拔
[00:15:48.000 --> 00:15:50.000]  阿薩的子孫就是當時
[00:15:50.000 --> 00:15:54.000]  由大衛王所頒佈的
[00:15:54.000 --> 00:15:56.000]  有阿薩歌唱的阿薩
[00:15:56.000 --> 00:16:00.000]  又有那個
[00:16:00.000 --> 00:16:03.000]  我又忘記了名字
[00:16:03.000 --> 00:16:05.000]  我想起了
[00:16:05.000 --> 00:16:08.000]  阿薩的子孫利未人敲拔
[00:16:08.000 --> 00:16:10.000]  有不同的樂器
[00:16:10.000 --> 00:16:13.000]  照以色列王大衛所定的例
[00:16:13.000 --> 00:16:17.000]  這個在歷代誌上又頒佈了
[00:16:17.000 --> 00:16:27.000]  這個耶道頓
[00:16:27.000 --> 00:16:28.000]  希曼
[00:16:28.000 --> 00:16:31.000]  歌唱的希曼的子孫
[00:16:31.000 --> 00:16:34.000]  都站著去讚美耶和華
[00:16:34.000 --> 00:16:38.000]  原來那些師班都有細集
[00:16:38.000 --> 00:16:39.000]  某程度上都是
[00:16:39.000 --> 00:16:41.000]  因為他們一直去訓練
[00:16:41.000 --> 00:16:46.000]  越來越在各方面去精於訓練
[00:16:46.000 --> 00:16:48.000]  所以一個靚的崇拜
[00:16:48.000 --> 00:16:52.000]  所謂靚就是能夠各方面都和諧
[00:16:52.000 --> 00:16:53.000]  就有不同的部
[00:16:53.000 --> 00:16:55.000]  譬如我們有影音部
[00:16:55.000 --> 00:16:57.000]  有聲樂參與
[00:16:57.000 --> 00:16:59.000]  有崇拜的師事
[00:16:59.000 --> 00:17:02.000]  來管理一些秩序
[00:17:02.000 --> 00:17:03.000]  有童工
[00:17:03.000 --> 00:17:04.000]  有其他的
[00:17:04.000 --> 00:17:05.000]  譬如主席
[00:17:05.000 --> 00:17:07.000]  讓整個崇拜
[00:17:07.000 --> 00:17:10.000]  在不同的部份一起去參與
[00:17:10.000 --> 00:17:12.000]  這樣來突顯和諧
[00:17:12.000 --> 00:17:16.000]  和領導會眾一起去敬拜神
[00:17:16.000 --> 00:17:19.000]  這個都是很重要的配搭
[00:17:19.000 --> 00:17:22.000]  任何一個崗位都有它的重要性
[00:17:22.000 --> 00:17:24.000]  所以現在其實
[00:17:24.000 --> 00:17:26.000]  他們雖然被擄了70年
[00:17:26.000 --> 00:17:28.000]  原來這些崗位
[00:17:28.000 --> 00:17:30.000]  其實一直都沒有失傳
[00:17:30.000 --> 00:17:32.000]  一直都有準備
[00:17:32.000 --> 00:17:35.000]  即是說如果亞薩的子孫
[00:17:35.000 --> 00:17:37.000]  他們在巴比倫
[00:17:37.000 --> 00:17:38.000]  在馬來
[00:17:38.000 --> 00:17:39.000]  在波斯
[00:17:39.000 --> 00:17:41.000]  他們都一直沉潛
[00:17:41.000 --> 00:17:46.000]  可能白天就是做他們自己的生意工作
[00:17:46.000 --> 00:17:47.000]  去到星期六
[00:17:47.000 --> 00:17:48.000]  因為他們是安死人
[00:17:48.000 --> 00:17:49.000]  猶太人
[00:17:49.000 --> 00:17:50.000]  安死人
[00:17:50.000 --> 00:17:54.000]  我不知道當時被擄的時間
[00:17:54.000 --> 00:17:57.000]  准不准許他們有自由敬拜
[00:17:57.000 --> 00:18:00.000]  准不准許他們有自己的會堂
[00:18:00.000 --> 00:18:03.000]  因為當時是未衍生會堂
[00:18:03.000 --> 00:18:08.000]  是後來主前的400年左右
[00:18:08.000 --> 00:18:11.000]  舊約和新約中間的400年
[00:18:11.000 --> 00:18:15.000]  就是由會堂的文化開始
[00:18:15.000 --> 00:18:18.000]  因為他們已經分散去到不同地方
[00:18:18.000 --> 00:18:20.000]  尤其是土耳其一帶
[00:18:20.000 --> 00:18:21.000]  歐洲的地方
[00:18:21.000 --> 00:18:24.000]  所以他們就要將它化整為零
[00:18:24.000 --> 00:18:27.000]  所以我們基督徒都要學
[00:18:27.000 --> 00:18:29.000]  遇到壁壩都不怕
[00:18:29.000 --> 00:18:33.000]  只要我們大概大家有5至10個
[00:18:33.000 --> 00:18:35.000]  猶太人就15個左右
[00:18:35.000 --> 00:18:38.000]  他們就會有自己的會堂
[00:18:38.000 --> 00:18:39.000]  他們就會有
[00:18:39.000 --> 00:18:42.000]  重要的就是傳承摩西律法
[00:18:42.000 --> 00:18:44.000]  他們來到去自己中毒
[00:18:44.000 --> 00:18:48.000]  其實令到下一代知道自己是有神
[00:18:48.000 --> 00:18:51.000]  和讀利美記
[00:18:51.000 --> 00:18:53.000]  神期望猶太人是怎樣
[00:18:53.000 --> 00:18:56.000]  所以他們是會有這些傳承
[00:18:56.000 --> 00:18:58.000]  如果你有興趣
[00:18:58.000 --> 00:19:01.000]  安息日你可以去半山
[00:19:01.000 --> 00:19:05.000]  中半山上的猶太廟
[00:19:05.000 --> 00:19:08.000]  我不知道安息日是否讓你進去
[00:19:08.000 --> 00:19:11.000]  你可以去看人家怎樣敬拜
[00:19:11.000 --> 00:19:13.000]  他們真的會有些弟兄
[00:19:13.000 --> 00:19:17.000]  其實好像中間是一個打擂台的擂台
[00:19:17.000 --> 00:19:18.000]  在正中間
[00:19:18.000 --> 00:19:20.000]  其他特別低
[00:19:20.000 --> 00:19:22.000]  椅子都排了
[00:19:22.000 --> 00:19:27.000]  中間就是人們上去大唱詩歌或者讀經
[00:19:27.000 --> 00:19:31.000]  就是猶太人安息日的聚會
[00:19:31.000 --> 00:19:33.000]  婦女坐超等最高的
[00:19:33.000 --> 00:19:35.000]  圍著兩邊
[00:19:35.000 --> 00:19:37.000]  應該是三邊
[00:19:37.000 --> 00:19:39.000]  所以婦女在上面
[00:19:39.000 --> 00:19:41.000]  居高臨下看到
[00:19:41.000 --> 00:19:42.000]  原因是
[00:19:42.000 --> 00:19:44.000]  麻煩你們有這麼遠走這麼遠
[00:19:44.000 --> 00:19:46.000]  正中間是弟兄
[00:19:46.000 --> 00:19:47.000]  是猶太人
