
[00:00:00.000 --> 00:00:04.000]  各位早晨 主佬們平安
[00:01:38.000 --> 00:01:41.000]  我不知道是不是他日間打工 晚上打工
[00:01:41.000 --> 00:01:45.000]  還要照顧保羅 會不會是這樣
[00:01:45.000 --> 00:01:47.000]  但肯定不是懶得做
[00:01:47.000 --> 00:01:51.000]  就是去到俗語所說的仆心仆命去照顧保羅
[00:01:51.000 --> 00:01:55.000]  所以保羅可能透過這些關係
[00:01:55.000 --> 00:01:58.000]  對肥立比教會的情況很清楚
[00:01:58.000 --> 00:02:03.000]  今天他提到有兩位姊妹
[00:02:03.000 --> 00:02:07.000]  有阿諜和秦都基他們吵架了
[00:02:07.000 --> 00:02:12.000]  保羅如何形容這兩位姊妹呢
[00:02:12.000 --> 00:02:19.000]  在第二節提到他們是同父一家
[00:02:19.000 --> 00:02:22.000]  勸有阿諜和秦都基要在主他們同心
[00:02:22.000 --> 00:02:24.000]  求有真實同父一家的
[00:02:24.000 --> 00:02:26.000]  要幫助這兩位女人
[00:02:26.000 --> 00:02:28.000]  因為他們在福音上曾與我
[00:02:28.000 --> 00:02:31.000]  甲利、冕和其餘的同工一同勞苦
[00:02:31.000 --> 00:02:34.000]  他們的名字都在生命冊上
[00:02:34.000 --> 00:02:38.000]  保羅形容他們是同工
[00:02:38.000 --> 00:02:41.000]  他們的身份應該不是低的
[00:02:41.000 --> 00:02:44.000]  在保羅眼中他們是一個很重要的同工
[00:02:44.000 --> 00:02:50.000]  甚至有可能在書信中提名這兩位女人
[00:02:50.000 --> 00:02:54.000]  他們在教會中可能是領導層
[00:02:54.000 --> 00:02:56.000]  他們在教會中不是等閒角色
[00:02:56.000 --> 00:02:58.000]  不是掃地阿嬸
[00:02:58.000 --> 00:03:01.000]  是領導層的福音同工
[00:03:01.000 --> 00:03:03.000]  這裡提到有一個叫同父一額
[00:03:03.000 --> 00:03:05.000]  同父一額是什麼呢
[00:03:05.000 --> 00:03:07.000]  可能在教會中長期的時間
[00:03:07.000 --> 00:03:08.000]  你大概都知道
[00:03:08.000 --> 00:03:10.000]  不過也要解釋一下
[00:03:10.000 --> 00:03:14.000]  同父一額就是牛耕田時背著的東西
[00:03:14.000 --> 00:03:18.000]  同父一額就是兩隻牛一起背著同一個額
[00:03:18.000 --> 00:03:21.000]  一起拖著那些牛扒去耕田
[00:03:21.000 --> 00:03:23.000]  這樣就叫做同父一額
[00:03:23.000 --> 00:03:25.000]  就是大家肩負同一個擔子
[00:03:25.000 --> 00:03:28.000]  不過原文中有些出奇的地方
[00:03:28.000 --> 00:03:32.000]  顯示這是一個男性的稱呼
[00:03:32.000 --> 00:03:33.000]  男性的稱呼
[00:03:33.000 --> 00:03:34.000]  一個陽性的稱呼
[00:03:34.000 --> 00:03:37.000]  好像英文字眼一樣
[00:03:37.000 --> 00:03:39.000]  有陽性、陰性
[00:03:39.000 --> 00:03:41.000]  同父一額是一個陽性的稱呼
[00:03:41.000 --> 00:03:43.000]  那就是暗示什麼呢
[00:03:43.000 --> 00:03:45.000]  這個可能是一個人名
[00:03:45.000 --> 00:03:47.000]  這個可能是一個人名
[00:03:47.000 --> 00:03:48.000]  舉個例子
[00:03:48.000 --> 00:03:49.000]  我有一個朋友叫做清心
[00:03:49.000 --> 00:03:52.000]  通常讀聖經讀到清心的人有福了
[00:03:52.000 --> 00:03:54.000]  大家就會笑一笑
[00:03:54.000 --> 00:03:56.000]  這個人很有福
[00:03:56.000 --> 00:03:58.000]  這樣類似的情況
[00:03:58.000 --> 00:04:02.000]  可能保羅在這裡有一點點玩一個文字遊戲
[00:04:02.000 --> 00:04:04.000]  就是說叫他們
[00:04:04.000 --> 00:04:06.000]  同父一額的人
[00:04:06.000 --> 00:04:08.000]  可能是這個群體
[00:04:08.000 --> 00:04:09.000]  教會的人
[00:04:09.000 --> 00:04:11.000]  或者是指明
[00:04:11.000 --> 00:04:12.000]  同父一額
[00:04:12.000 --> 00:04:13.000]  就是清心
[00:04:13.000 --> 00:04:17.000]  或者是明治的人
[00:04:17.000 --> 00:04:19.000]  我以前有個弟兄叫光明
[00:04:19.000 --> 00:04:22.000]  光明你要為他們帶來光明
[00:04:22.000 --> 00:04:24.000]  類似這樣的文字遊戲
[00:04:24.000 --> 00:04:28.000]  不過是不是只指一個人要做呢
[00:04:28.000 --> 00:04:32.000]  其實在一章一節那裡
[00:04:32.000 --> 00:04:34.000]  一封書信
[00:04:34.000 --> 00:04:37.000]  基督耶穌的僕人保羅和提摩泰
[00:04:37.000 --> 00:04:39.000]  寫信給住在菲律賓
[00:04:39.000 --> 00:04:41.000]  在基督耶穌裡的眾聖徒
[00:04:41.000 --> 00:04:44.000]  以及諸位監督和執事
[00:04:44.000 --> 00:04:48.000]  其實是不是只說給一個人聽呢
[00:04:48.000 --> 00:04:50.000]  我覺得不是的
[00:04:50.000 --> 00:04:52.000]  其實以一封書信的格式來說
[00:04:52.000 --> 00:04:54.000]  所有聽者都有份的
[00:04:54.000 --> 00:04:56.000]  所以有可能的情況就是
[00:04:56.000 --> 00:04:59.000]  要所有的人一起去幫這兩個女人
[00:04:59.000 --> 00:05:01.000]  去到同心
[00:05:01.000 --> 00:05:02.000]  去到和好
[00:05:02.000 --> 00:05:05.000]  到底油畫碟和秦都基之間發生什麼事呢
[00:05:05.000 --> 00:05:06.000]  我們不知道
[00:05:06.000 --> 00:05:09.000]  但是有人的地方就一定有衝突
[00:05:09.000 --> 00:05:11.000]  有衝突也不奇怪
[00:05:11.000 --> 00:05:13.000]  在我教會的生涯裡面
[00:05:13.000 --> 00:05:15.000]  什麼事都可以吵架
[00:05:15.000 --> 00:05:17.000]  廁所沒有廁紙都可以吵
[00:05:17.000 --> 00:05:19.000]  教會是
[00:05:19.000 --> 00:05:21.000]  大家不要幻想
[00:05:21.000 --> 00:05:23.000]  有時候覺得進來教會
[00:05:23.000 --> 00:05:25.000]  就有一種四周都是心心
[00:05:25.000 --> 00:05:27.000]  戴著粉紅色眼鏡
[00:05:27.000 --> 00:05:29.000]  個個都充滿愛心
[00:05:29.000 --> 00:05:30.000]  寫出來這樣
[00:05:30.000 --> 00:05:31.000]  雖然是
[00:05:31.000 --> 00:05:33.000]  比較
[00:05:33.000 --> 00:05:34.000]  跟外面的世界
[00:05:34.000 --> 00:05:35.000]  教會是
[00:05:35.000 --> 00:05:36.000]  講愛的地方
[00:05:36.000 --> 00:05:38.000]  教會是講包容的地方
[00:05:38.000 --> 00:05:40.000]  但是是不是完全沒有衝突呢
[00:05:40.000 --> 00:05:42.000]  我告訴你不是
[00:05:42.000 --> 00:05:45.000]  油畫碟和秦都基他們為了什麼吵呢
[00:05:45.000 --> 00:05:46.000]  沒有人知道
[00:05:46.000 --> 00:05:48.000]  斷股都不是那些
[00:05:48.000 --> 00:05:50.000]  用完廁紙不換
[00:05:50.000 --> 00:05:52.000]  或者吃飯不給錢那些東西
[00:05:52.000 --> 00:05:54.000]  既然他們是教會的領導層
[00:05:54.000 --> 00:05:56.000]  而且保羅要專登寫信去
[00:05:56.000 --> 00:05:58.000]  要求他們合一和好
[00:05:58.000 --> 00:06:00.000]  我相信他們是為了一些
[00:06:00.000 --> 00:06:02.000]  比較重要的事吵架
[00:06:02.000 --> 00:06:04.000]  而另一樣東西就是
[00:06:04.000 --> 00:06:06.000]  我們發覺保羅沒有指出誰對誰錯
[00:06:06.000 --> 00:06:08.000]  以保羅的性格
[00:06:08.000 --> 00:06:09.000]  你想想
[00:06:09.000 --> 00:06:10.000]  有人犯錯
[00:06:10.000 --> 00:06:12.000]  你猜他會罵嗎
[00:06:12.000 --> 00:06:13.000]  一定會罵的
[00:06:13.000 --> 00:06:14.000]  他給他都敢罵
[00:06:14.000 --> 00:06:16.000]  有誰不敢罵
[00:06:16.000 --> 00:06:18.000]  有人犯錯為什麼他不說
[00:06:18.000 --> 00:06:20.000]  油畫碟和秦都基有沒有說誰錯呢
[00:06:20.000 --> 00:06:22.000]  有可能的情況就是
[00:06:22.000 --> 00:06:23.000]  說不到誰錯
[00:06:23.000 --> 00:06:25.000]  兩個都對
[00:06:25.000 --> 00:06:27.000]  其實說真的有時候爭執
[00:06:27.000 --> 00:06:29.000]  特別可能有兩個小孩
[00:06:29.000 --> 00:06:31.000]  兩個都對
[00:06:31.000 --> 00:06:32.000]  一個對一個錯
[00:06:32.000 --> 00:06:33.000]  你很容易解決
[00:06:33.000 --> 00:06:35.000]  你當然罰錯了
[00:06:35.000 --> 00:06:37.000]  但兩個都對的時候你怎麼處理
[00:06:37.000 --> 00:06:39.000]  是不是
[00:06:39.000 --> 00:06:40.000]  兩個都罰那不公道
[00:06:40.000 --> 00:06:41.000]  兩個都不罰
[00:06:41.000 --> 00:06:42.000]  但你們兩個還在吵
[00:06:42.000 --> 00:06:43.000]  那怎麼辦呢
[00:06:43.000 --> 00:06:45.000]  所以其實有時候衝突
[00:06:45.000 --> 00:06:47.000]  不一定說誰對誰錯
[00:06:47.000 --> 00:06:49.000]  最難處理的衝突
[00:06:49.000 --> 00:06:50.000]  就是兩個都對
[00:06:50.000 --> 00:06:52.000]  保羅他可能有一個深切的體會
[00:06:52.000 --> 00:06:54.000]  保羅他本身是一個
[00:06:54.000 --> 00:06:57.000]  迫害教會的法理錯人
[00:06:57.000 --> 00:07:00.000]  所以當他悔改信耶穌的時候
[00:07:00.000 --> 00:07:02.000]  沒有人敢接待他
[00:07:02.000 --> 00:07:03.000]  沒有人敢接待他
[00:07:03.000 --> 00:07:06.000]  大佬你之前是找人來抓我的
[00:07:06.000 --> 00:07:08.000]  你來抓我們
[00:07:08.000 --> 00:07:09.000]  現在你說你信耶穌
[00:07:09.000 --> 00:07:11.000]  當然不信他
[00:07:11.000 --> 00:07:13.000]  但是就有一個人就是巴拿巴
[00:07:13.000 --> 00:07:15.000]  他接納了保羅
[00:07:15.000 --> 00:07:18.000]  並且他引薦保羅去到教會裡面
[00:07:18.000 --> 00:07:20.000]  去見一些使徒
[00:07:20.000 --> 00:07:22.000]  所以我可以說沒有巴拿巴
[00:07:22.000 --> 00:07:23.000]  其實沒有保羅
[00:07:23.000 --> 00:07:25.000]  巴拿巴這個角色很重要
[00:07:25.000 --> 00:07:31.000]  但是去到保羅第二次宣教旅程的時候
[00:07:31.000 --> 00:07:33.000]  保羅和巴拿巴翻臉了
[00:07:33.000 --> 00:07:36.000]  原因就是他們爭論
[00:07:36.000 --> 00:07:41.000]  是否帶馬可這個年輕人一起去宣教
[00:07:41.000 --> 00:07:43.000]  保羅就說不帶
[00:07:43.000 --> 00:07:45.000]  但是巴拿巴就說帶
[00:07:45.000 --> 00:07:48.000]  因為其實之前馬可做錯了一點點事
[00:07:48.000 --> 00:07:49.000]  他臨陣退縮
[00:07:49.000 --> 00:07:51.000]  保羅就覺得不應該帶
[00:07:51.000 --> 00:07:52.000]  因為他臨陣退縮
[00:07:52.000 --> 00:07:55.000]  巴拿巴就覺得無論如何都要給人一次機會
[00:07:55.000 --> 00:07:58.000]  兩個都沒有錯
[00:07:58.000 --> 00:07:59.000]  那怎麼搞呢
[00:07:59.000 --> 00:08:01.000]  最終他們就分道揚鑣
[00:08:01.000 --> 00:08:03.000]  保羅就帶了西拉出去
[00:08:03.000 --> 00:08:06.000]  巴拿巴就帶了馬可出去
[00:08:06.000 --> 00:08:08.000]  就分開去宣教
[00:08:08.000 --> 00:08:11.000]  其實看回這個衝突
[00:08:11.000 --> 00:08:14.000]  兩個都有自己的道理
[00:08:14.000 --> 00:08:16.000]  只不過觀點角度不同
[00:08:16.000 --> 00:08:18.000]  大家看事情的立場不同
[00:08:18.000 --> 00:08:22.000]  值不值得去爭論並分道揚鑣呢
[00:08:22.000 --> 00:08:24.000]  有時候我會想
[00:08:24.000 --> 00:08:26.000]  兩個人看事情就是兩個角度
[00:08:26.000 --> 00:08:28.000]  那怎麼令事情立體一點呢
[00:08:28.000 --> 00:08:30.000]  加多一個人進去
[00:08:30.000 --> 00:08:32.000]  第三個人就有三個角度
[00:08:32.000 --> 00:08:34.000]  有一群人
[00:08:34.000 --> 00:08:37.000]  如果是一群同父一家的人一起去看的時候
[00:08:37.000 --> 00:08:39.000]  可能就多很多不同的角度
[00:08:39.000 --> 00:08:41.000]  那就令事情立體一點
[00:08:41.000 --> 00:08:44.000]  不需要只有他們兩個就困獸鬥
[00:08:44.000 --> 00:08:46.000]  所以很重要的就是
[00:08:46.000 --> 00:08:48.000]  原來我們整個群體
[00:08:48.000 --> 00:08:53.000]  是對整個教會裡面的一些衝突和爭執
[00:08:53.000 --> 00:08:54.000]  是有責任的
[00:08:54.000 --> 00:08:56.000]  我們所有人都有責任
[00:08:56.000 --> 00:08:58.000]  第四節
[00:08:58.000 --> 00:09:00.000]  你們要靠主常常喜樂
[00:09:00.000 --> 00:09:02.000]  我再說你們要喜樂
[00:09:02.000 --> 00:09:06.000]  要讓眾人知道你們謙讓的心
[00:09:06.000 --> 00:09:08.000]  主已經近了
[00:09:08.000 --> 00:09:11.000]  這個是一個很熟悉的金句
[00:09:11.000 --> 00:09:13.000]  這個金句經常都背
[00:09:13.000 --> 00:09:15.000]  但是第一個問題就是
[00:09:15.000 --> 00:09:17.000]  其實
[00:09:17.000 --> 00:09:19.000]  為什麼這裡會這樣說
[00:09:19.000 --> 00:09:22.000]  有時候我們獨立抽了這句金句出來
[00:09:22.000 --> 00:09:23.000]  你們要常常喜樂
[00:09:23.000 --> 00:09:25.000]  什麼都說要喜樂
[00:09:25.000 --> 00:09:28.000]  但是你想想如果你是中文作文
[00:09:28.000 --> 00:09:32.000]  你的題目是有阿諜和秦都基吵架
[00:09:32.000 --> 00:09:34.000]  這樣才算
[00:09:34.000 --> 00:09:37.000]  接著你講著講著就說你們要喜樂
[00:09:37.000 --> 00:09:41.000]  這個喜樂如果和有阿諜和秦都基吵架是沒有關係的話
[00:09:41.000 --> 00:09:43.000]  你就肥硬了
[00:09:43.000 --> 00:09:44.000]  對不對
[00:09:44.000 --> 00:09:46.000]  讀中文或者讀過書就知道
[00:09:46.000 --> 00:09:48.000]  一定是這樣
[00:09:48.000 --> 00:09:51.000]  我閱讀理解都是那篇文一定有關係
[00:09:51.000 --> 00:09:55.000]  但是我們做基督徒不知道為什麼就會飛了前面那一節
[00:09:55.000 --> 00:09:57.000]  你要常常喜樂
[00:09:57.000 --> 00:09:59.000]  就用來解釋什麼呢
[00:09:59.000 --> 00:10:01.000]  解釋你平日開不開心
[00:10:01.000 --> 00:10:03.000]  解釋你平日工作
[00:10:03.000 --> 00:10:05.000]  你有事不高興
[00:10:05.000 --> 00:10:07.000]  你要常常喜樂
[00:10:07.000 --> 00:10:09.000]  有時候是這樣用的
[00:10:09.000 --> 00:10:12.000]  你會發覺第一個問題就是我們有時候抽空了處境
[00:10:12.000 --> 00:10:14.000]  去看這個經文
[00:10:14.000 --> 00:10:19.000]  第二就是我們對於喜樂的了解有時候會有點模糊
[00:10:19.000 --> 00:10:22.000]  喜樂是不是等於開心
[00:10:22.000 --> 00:10:24.000]  你不開心我就說你不喜樂
[00:10:24.000 --> 00:10:25.000]  是不是
[00:10:25.000 --> 00:10:27.000]  常常喜樂
[00:10:27.000 --> 00:10:28.000]  我講開心是什麼呢
[00:10:28.000 --> 00:10:31.000]  開心是有一些東西可能刺激了你
[00:10:31.000 --> 00:10:33.000]  因此你有一個很高興的情緒
[00:10:33.000 --> 00:10:35.000]  吃了一碟飯很好吃
[00:10:35.000 --> 00:10:37.000]  你就可以覺得很開心
[00:10:37.000 --> 00:10:39.000]  或者看了一條笑片
[00:10:39.000 --> 00:10:41.000]  你笑得咔咔咔咔這樣笑你就會覺得很開心
[00:10:41.000 --> 00:10:44.000]  收到一份你很喜歡的禮物你會很開心
[00:10:44.000 --> 00:10:48.000]  但是這個開心是慢慢滑落的
[00:10:48.000 --> 00:10:50.000]  就是你有些東西刺激你就開心
[00:10:50.000 --> 00:10:52.000]  然後你的情緒就滑落
[00:10:52.000 --> 00:10:56.000]  喜樂我形容就是一種狀態
[00:10:56.000 --> 00:10:59.000]  它能夠長期提供一種正能量給你
[00:10:59.000 --> 00:11:02.000]  即使你遇到一些不開心的情況
[00:11:02.000 --> 00:11:07.000]  你都可以用正面的態度去面對這種叫喜樂
[00:11:07.000 --> 00:11:09.000]  是不是
[00:11:09.000 --> 00:11:11.000]  有沒有人會長期開心
[00:11:11.000 --> 00:11:13.000]  沒有什麼不開心的
[00:11:13.000 --> 00:11:16.000]  如果我說做基督徒要長期開心
[00:11:16.000 --> 00:11:18.000]  其實是違反人性的
[00:11:18.000 --> 00:11:20.000]  我還有一個很不人性的方法
[00:11:20.000 --> 00:11:22.000]  或者我情緒在勒索你
[00:11:22.000 --> 00:11:23.000]  一見到你敲我黑面
[00:11:23.000 --> 00:11:25.000]  常常喜樂嘛
[00:11:25.000 --> 00:11:26.000]  你做基督徒是這樣的
[00:11:26.000 --> 00:11:27.000]  你明不明白
[00:11:27.000 --> 00:11:28.000]  不可能是這樣
[00:11:28.000 --> 00:11:31.000]  所以喜樂和開心是不同的
[00:11:31.000 --> 00:11:32.000]  你可以不開心
[00:11:32.000 --> 00:11:34.000]  但是你要喜樂
[00:11:34.000 --> 00:11:35.000]  怎樣喜樂呢
[00:11:35.000 --> 00:11:38.000]  我們就看看保羅怎樣喜樂
[00:11:38.000 --> 00:11:40.000]  好了
[00:11:40.000 --> 00:11:43.000]  九一一章十二到十八節
[00:11:43.000 --> 00:11:45.000]  記得保羅是坐牢的
[00:11:45.000 --> 00:11:47.000]  弟兄們,我要你們知道
[00:11:47.000 --> 00:11:50.000]  我所遭遇的是反而使福音更興旺
[00:11:50.000 --> 00:11:52.000]  以至御刑全軍和其餘的人
[00:11:52.000 --> 00:11:56.000]  都知道我是為基督的緣故受困所的
[00:11:56.000 --> 00:11:58.000]  而且那在主裡的弟兄
[00:11:58.000 --> 00:12:02.000]  多半都因我受的困所而篤信不疑
[00:12:02.000 --> 00:12:05.000]  越發放膽無所懼怕地傳道
[00:12:05.000 --> 00:12:08.000]  有些人傳基督是出於嫉妒紛爭
[00:12:08.000 --> 00:12:10.000]  有些人是出於好意
[00:12:10.000 --> 00:12:12.000]  後者是出於愛心
[00:12:12.000 --> 00:12:16.000]  知道我逢差遣是為福音辯護的
[00:12:16.000 --> 00:12:18.000]  前者傳基督是出於自私
[00:12:18.000 --> 00:12:19.000]  動機不純
[00:12:19.000 --> 00:12:22.000]  企圖要加增我困所的苦楚
[00:12:22.000 --> 00:12:23.000]  這又何妨呢
[00:12:23.000 --> 00:12:25.000]  或是假意或是真心
[00:12:25.000 --> 00:12:26.000]  無論如何
[00:12:26.000 --> 00:12:28.000]  只要基督被傳開了
[00:12:28.000 --> 00:12:31.000]  為此我就歡喜
[00:12:31.000 --> 00:12:33.000]  保羅他坐牢
[00:12:33.000 --> 00:12:35.000]  正常也不會開心到哪裡
[00:12:35.000 --> 00:12:38.000]  但他依然能夠感到歡喜
[00:12:38.000 --> 00:12:40.000]  為什麼他可以歡喜呢
[00:12:40.000 --> 00:12:42.000]  原因就是他竟然說
[00:12:42.000 --> 00:12:44.000]  只要基督被傳開
[00:12:44.000 --> 00:12:46.000]  他就歡喜
[00:12:46.000 --> 00:12:47.000]  不單止如此
[00:12:47.000 --> 00:12:49.000]  傳開的理由是什麼他都不介意
[00:12:49.000 --> 00:12:51.000]  動機不純也可以
[00:12:51.000 --> 00:12:53.000]  有沒有人傳
[00:12:53.000 --> 00:12:55.000]  我們可能要想像一下
[00:12:55.000 --> 00:12:56.000]  傳福音動機不純
[00:12:56.000 --> 00:12:59.000]  為什麼傳福音動機不純呢
[00:12:59.000 --> 00:13:01.000]  在我印象中最不純的
[00:13:01.000 --> 00:13:03.000]  通常是喜歡上一個女生
[00:13:03.000 --> 00:13:04.000]  然後她不相信耶穌
[00:13:04.000 --> 00:13:05.000]  我帶她去信耶穌
[00:13:05.000 --> 00:13:07.000]  然後我就可以跟她拍拖
[00:13:07.000 --> 00:13:10.000]  那時候我年輕的時候是這樣的
[00:13:10.000 --> 00:13:12.000]  那些動機不純
[00:13:12.000 --> 00:13:15.000]  除了這樣之外
[00:13:15.000 --> 00:13:17.000]  有沒有一些動機不純的傳福音
[00:13:17.000 --> 00:13:19.000]  其實有的
[00:13:19.000 --> 00:13:21.000]  有時候可能是為了面子
[00:13:21.000 --> 00:13:23.000]  或者為了自己覺得
[00:13:23.000 --> 00:13:25.000]  自我感覺良好
[00:13:25.000 --> 00:13:27.000]  或者在別人眼中是一個好的基督徒
[00:13:27.000 --> 00:13:30.000]  這個堂會一年都沒有人缺席
[00:13:30.000 --> 00:13:32.000]  又沒有新朋友
[00:13:32.000 --> 00:13:33.000]  你看看我的堂會
[00:13:33.000 --> 00:13:35.000]  每個星期都有新朋友
[00:13:35.000 --> 00:13:36.000]  每個月都有人缺席
[00:13:36.000 --> 00:13:40.000]  洗禮的時候多到排隊下水
[00:13:40.000 --> 00:13:42.000]  看我們多麼興旺
[00:13:42.000 --> 00:13:45.000]  看我們教會多麼被神祝福
[00:13:45.000 --> 00:13:48.000]  這些上帝祝福誰
[00:13:48.000 --> 00:13:50.000]  是值得你囂張的事嗎
[00:13:50.000 --> 00:13:53.000]  但是現實有沒有這樣的試探呢
[00:13:53.000 --> 00:13:55.000]  一定有的
[00:13:55.000 --> 00:13:56.000]  一定有這樣的試探
[00:13:56.000 --> 00:13:57.000]  我們做教會領袖的
[00:13:57.000 --> 00:13:58.000]  很大試探
[00:13:58.000 --> 00:14:00.000]  甚至我做傳道人
[00:14:00.000 --> 00:14:02.000]  你猜猜有人走來跟我說
[00:14:02.000 --> 00:14:05.000]  不傳道你講道真的講得很好
[00:14:05.000 --> 00:14:07.000]  你猜我囂張嗎
[00:14:07.000 --> 00:14:09.000]  有時候這些是試探
[00:14:09.000 --> 00:14:11.000]  我要提醒自己
[00:14:11.000 --> 00:14:14.000]  我不是為了令人讚我而去講那堂道
[00:14:14.000 --> 00:14:17.000]  我不是為了多些人來聽我講道而去講道
[00:14:17.000 --> 00:14:19.000]  我是要釋放神的訊息
[00:14:19.000 --> 00:14:22.000]  其實每一個人
[00:14:22.000 --> 00:14:23.000]  每一個基督徒
[00:14:23.000 --> 00:14:24.000]  我告訴你
[00:14:24.000 --> 00:14:25.000]  你在傳福音的時候
[00:14:25.000 --> 00:14:27.000]  你都面對著一些試探
[00:14:27.000 --> 00:14:30.000]  你去侍奉神的時候
[00:14:30.000 --> 00:14:31.000]  你為神做事的時候
[00:14:31.000 --> 00:14:33.000]  你都面對著一些試探
[00:14:33.000 --> 00:14:35.000]  不過保羅說不要緊
[00:14:35.000 --> 00:14:40.000]  總之基督被傳開我就很開心
[00:14:40.000 --> 00:14:42.000]  你什麼理由都好
[00:14:42.000 --> 00:14:43.000]  傳開我就很高興
[00:14:43.000 --> 00:14:45.000]  我坐牢都覺得很開心
[00:14:45.000 --> 00:14:47.000]  保羅他開心的秘訣是什麼
[00:14:47.000 --> 00:14:53.000]  他不是將他的喜樂掛勾於一些現世的物質上
[00:14:53.000 --> 00:14:55.000]  或者個人的利益上
[00:14:55.000 --> 00:14:57.000]  他不是追求自己名成利就
[00:14:57.000 --> 00:15:00.000]  他不是追求自己發達
[00:15:00.000 --> 00:15:01.000]  股票又升
[00:15:01.000 --> 00:15:02.000]  層樓又升
[00:15:02.000 --> 00:15:07.000]  他不是追求自己在別人眼中是一個大慈善家
[00:15:07.000 --> 00:15:11.000]  或者不是追求自己的子女多如天上繁星
[00:15:11.000 --> 00:15:13.000]  然後個個讀名校
[00:15:13.000 --> 00:15:15.000]  不是追求一些這樣的利益
[00:15:15.000 --> 00:15:18.000]  他追求的是耶穌基督的名被傳開
[00:15:18.000 --> 00:15:24.000]  他喜不喜樂掛勾在福音上
[00:15:24.000 --> 00:15:29.000]  我不是說有名成利就
[00:15:29.000 --> 00:15:33.000]  有經濟財富的利益那些不好
[00:15:33.000 --> 00:15:37.000]  我只是提醒大家喜樂不是掛勾於這些東西
[00:15:37.000 --> 00:15:40.000]  因為如果你的喜樂掛勾於這些東西
[00:15:40.000 --> 00:15:42.000]  有朝一日你的財富失去了
[00:15:42.000 --> 00:15:44.000]  你的事業失去了
[00:15:44.000 --> 00:15:48.000]  你的一些很驕傲的東西失去了的時候
[00:15:48.000 --> 00:15:50.000]  你就不再喜樂
[00:15:50.000 --> 00:15:57.000]  所以我們說的喜樂是要掛勾於耶穌基督的福音裡面
[00:15:57.000 --> 00:16:00.000]  而且第五節那裡說
[00:16:00.000 --> 00:16:04.000]  他有一些末世的味道
[00:16:04.000 --> 00:16:06.000]  第五節那裡說
[00:16:06.000 --> 00:16:12.000]  「要讓眾人知道你們謙讓的心主已經近了」
[00:16:12.000 --> 00:16:15.000]  耶穌基督就快回來了
[00:16:15.000 --> 00:16:18.000]  如果我嘗試用現代的說話去翻譯
[00:16:18.000 --> 00:16:20.000]  保羅的意思是
[00:16:20.000 --> 00:16:23.000]  有阿諜和秦都基的衝突快點解決吧
[00:16:23.000 --> 00:16:25.000]  即是四四六六拆掉吧
[00:16:25.000 --> 00:16:29.000]  你們的喜樂因為耶穌基督就了
[00:16:29.000 --> 00:16:31.000]  你們還浪費時間去爭辯
[00:16:31.000 --> 00:16:33.000]  傳福音吧
[00:16:33.000 --> 00:16:35.000]  就是這樣的意思
[00:16:35.000 --> 00:16:38.000]  有種末世的味道給我們一種張力
[00:16:38.000 --> 00:16:41.000]  我們要喜樂不是因為我們
[00:16:41.000 --> 00:16:43.000]  我們要常常喜樂不是為了我們自己
[00:16:43.000 --> 00:16:47.000]  而是為了處理教會裡面的一些衝突
