
[00:00:00.000 --> 00:00:02.000]  各位弟子妹 早安
[00:01:58.000 --> 00:02:00.000]  從中學習
[00:02:00.000 --> 00:02:02.000]  其實很多人
[00:02:02.000 --> 00:02:04.000]  很喜歡很簡單的
[00:02:04.000 --> 00:02:06.000]  將立場表達
[00:02:06.000 --> 00:02:08.000]  但不太知道當中的論點
[00:02:08.000 --> 00:02:10.000]  上帝感動我寫這個講章
[00:02:10.000 --> 00:02:12.000]  我做了很仔細的
[00:02:12.000 --> 00:02:14.000]  聖經分析
[00:02:14.000 --> 00:02:16.000]  如果你對聖經基礎
[00:02:16.000 --> 00:02:18.000]  不太熟悉
[00:02:18.000 --> 00:02:20.000]  你會感覺我今天講的
[00:02:20.000 --> 00:02:22.000]  信息量很大
[00:02:22.000 --> 00:02:24.000]  但如果你有基礎
[00:02:24.000 --> 00:02:26.000]  你會明白我說什麼
[00:02:26.000 --> 00:02:28.000]  香港教會
[00:02:28.000 --> 00:02:30.000]  很多弟兄姊妹
[00:02:30.000 --> 00:02:32.000]  比較停留在表態式的
[00:02:32.000 --> 00:02:34.000]  陳述上
[00:02:34.000 --> 00:02:36.000]  很少深入的理據
[00:02:36.000 --> 00:02:38.000]  其實這樣很難有進步
[00:02:38.000 --> 00:02:40.000]  在禱告之後
[00:02:40.000 --> 00:02:42.000]  我提到
[00:02:42.000 --> 00:02:44.000]  題目是《舊約聖經》
[00:02:44.000 --> 00:02:46.000]  對深淵的理解
[00:02:46.000 --> 00:02:48.000]  經文是用
[00:02:48.000 --> 00:02:50.000]  《詩篇42章》的第一到第十一節
[00:02:50.000 --> 00:02:52.000]  講到內容有三部分
[00:02:52.000 --> 00:02:54.000]  第一部分
[00:02:54.000 --> 00:02:56.000]  先進行《詩篇》第四十二篇
[00:02:56.000 --> 00:02:58.000]  的釋經
[00:02:58.000 --> 00:03:00.000]  第二部分
[00:03:00.000 --> 00:03:02.000]  「鐵漢」「深淵」這個詞
[00:03:02.000 --> 00:03:04.000]  在整本《舊約聖經》裏面
[00:03:04.000 --> 00:03:06.000]  意思是怎樣
[00:03:06.000 --> 00:03:08.000]  我昨天也看到
[00:03:08.000 --> 00:03:10.000]  那位神學院老師
[00:03:10.000 --> 00:03:12.000]  貼了他的回應的三篇稿
[00:03:12.000 --> 00:03:14.000]  第一篇
[00:03:14.000 --> 00:03:16.000]  其實就是做《詩篇》四十二篇的釋經
[00:03:16.000 --> 00:03:18.000]  聽完我講到
[00:03:18.000 --> 00:03:20.000]  你就知道有什麼相同和不同
[00:03:20.000 --> 00:03:22.000]  第三個我想講的是彼此尊重和自我反省
[00:03:22.000 --> 00:03:26.000]  第一部分
[00:03:26.000 --> 00:03:28.000]  是《詩篇》第四十二篇的釋經
[00:03:28.000 --> 00:03:30.000]  整個討論的重點
[00:03:30.000 --> 00:03:32.000]  其實就是第四十二篇的第七節
[00:03:32.000 --> 00:03:34.000]  你的瀑布發聲
[00:03:34.000 --> 00:03:36.000]  深淵就與深淵響應
[00:03:36.000 --> 00:03:38.000]  你的波浪鴻圖
[00:03:38.000 --> 00:03:40.000]  慢過我身
[00:03:40.000 --> 00:03:42.000]  而這位神學院老師
[00:03:42.000 --> 00:03:44.000]  根據一些
[00:03:44.000 --> 00:03:46.000]  舊約學者的論述
[00:03:46.000 --> 00:03:48.000]  就說鐵漢
[00:03:48.000 --> 00:03:50.000]  這個深淵
[00:03:50.000 --> 00:03:52.000]  在古代近東的世界
[00:03:52.000 --> 00:03:54.000]  是指魔鬼的
[00:03:54.000 --> 00:03:56.000]  如果要理解
[00:03:56.000 --> 00:03:58.000]  這位老師的評論
[00:03:58.000 --> 00:04:00.000]  是否合理
[00:04:00.000 --> 00:04:02.000]  你要做一些聖經的注釋功夫
[00:04:02.000 --> 00:04:06.000]  首先我們要做的就是
[00:04:06.000 --> 00:04:08.000]  《詩篇》四十二篇的上文下理
[00:04:08.000 --> 00:04:10.000]  我們先明白它
[00:04:10.000 --> 00:04:12.000]  《詩篇》四十二篇是分兩個部分
[00:04:12.000 --> 00:04:14.000]  第一個部分是第一到第五節
[00:04:14.000 --> 00:04:16.000]  是講私人的苦況
[00:04:16.000 --> 00:04:18.000]  第六到第十一節
[00:04:18.000 --> 00:04:20.000]  是講私人的祈禱
[00:04:20.000 --> 00:04:24.000]  剛才有姐妹幫我們讀了
[00:04:24.000 --> 00:04:26.000]  我就不嘗試再讀了
[00:04:26.000 --> 00:04:28.000]  我們直接去解釋
[00:04:28.000 --> 00:04:30.000]  《詩篇》第四十二篇
[00:04:30.000 --> 00:04:32.000]  第一到第二節
[00:04:32.000 --> 00:04:34.000]  其實是表達他對神的渴慕
[00:04:34.000 --> 00:04:36.000]  但大家要留心
[00:04:36.000 --> 00:04:38.000]  第三節
[00:04:38.000 --> 00:04:40.000]  他很突然提到
[00:04:40.000 --> 00:04:42.000]  晝夜以眼淚當飲食
[00:04:42.000 --> 00:04:46.000]  你要留意整個經文的
[00:04:46.000 --> 00:04:48.000]  發展方向
[00:04:48.000 --> 00:04:50.000]  第一節是講
[00:04:50.000 --> 00:04:52.000]  鹿渴慕溪水
[00:04:52.000 --> 00:04:54.000]  我心很渴慕神
[00:04:54.000 --> 00:04:56.000]  第三節就來了
[00:04:56.000 --> 00:04:58.000]  晝夜
[00:04:58.000 --> 00:05:00.000]  以眼淚當飲食
[00:05:00.000 --> 00:05:02.000]  情緒出現很大的變化
[00:05:02.000 --> 00:05:04.000]  為什麼一個渴慕神的人
[00:05:04.000 --> 00:05:06.000]  會晝夜以眼淚當飲食呢?
[00:05:06.000 --> 00:05:08.000]  你要問這個問題
[00:05:08.000 --> 00:05:10.000]  因為他們被俘虜到巴比倫
[00:05:10.000 --> 00:05:14.000]  他們想起過去
[00:05:14.000 --> 00:05:16.000]  跟人一起去聖殿崇拜
[00:05:16.000 --> 00:05:18.000]  一起快樂的團契
[00:05:18.000 --> 00:05:20.000]  想起這些事情
[00:05:20.000 --> 00:05:22.000]  他們的內心很憂傷
[00:05:22.000 --> 00:05:24.000]  私人的內心
[00:05:24.000 --> 00:05:26.000]  好像有兩把聲音
[00:05:26.000 --> 00:05:28.000]  有一把很失望
[00:05:28.000 --> 00:05:30.000]  很無奈的聲音
[00:05:30.000 --> 00:05:32.000]  有一把要回歸於神的聲音
[00:05:32.000 --> 00:05:34.000]  私人在痛苦裏
[00:05:34.000 --> 00:05:36.000]  仍然提醒自己
[00:05:36.000 --> 00:05:38.000]  你應當仰望神
[00:05:38.000 --> 00:05:40.000]  讚美神
[00:05:40.000 --> 00:05:42.000]  如果你有了這樣的基礎
[00:05:42.000 --> 00:05:44.000]  去看後面的經文
[00:05:44.000 --> 00:05:46.000]  你就會明白多一些
[00:05:46.000 --> 00:05:48.000]  到第十一節
[00:05:48.000 --> 00:05:50.000]  這裡
[00:05:50.000 --> 00:05:52.000]  我跳過了
[00:05:52.000 --> 00:05:54.000]  因為剛才已經讀了
[00:05:54.000 --> 00:05:56.000]  我們去看第六節
[00:05:56.000 --> 00:05:58.000]  他在講什麼
[00:05:58.000 --> 00:06:00.000]  他很憂傷
[00:06:00.000 --> 00:06:02.000]  我的心在我裏面憂悶
[00:06:02.000 --> 00:06:04.000]  他已經說到
[00:06:04.000 --> 00:06:06.000]  我現在很鬱悶
[00:06:06.000 --> 00:06:08.000]  不過你要留心
[00:06:08.000 --> 00:06:10.000]  我在鬱悶裏面
[00:06:10.000 --> 00:06:12.000]  我仍然去紀念我的上帝
[00:06:12.000 --> 00:06:14.000]  接下來
[00:06:14.000 --> 00:06:16.000]  第七節就有趣了
[00:06:16.000 --> 00:06:18.000]  中文翻譯叫
[00:06:18.000 --> 00:06:20.000]  你的瀑布發聲
[00:06:20.000 --> 00:06:22.000]  心冤就與心冤響應
[00:06:22.000 --> 00:06:24.000]  你的波浪紅塗漫過我身
[00:06:24.000 --> 00:06:26.000]  這位老師就會說
[00:06:26.000 --> 00:06:28.000]  心冤已經是不好的
[00:06:28.000 --> 00:06:30.000]  波浪和紅塗
[00:06:30.000 --> 00:06:32.000]  都是不好的
[00:06:32.000 --> 00:06:34.000]  如果用詩歌
[00:06:34.000 --> 00:06:36.000]  去表達
[00:06:36.000 --> 00:06:38.000]  就應該知道這些全部是惡毒的
[00:06:38.000 --> 00:06:40.000]  壞的
[00:06:40.000 --> 00:06:42.000]  我們看一看這段經文
[00:06:42.000 --> 00:06:44.000]  到今天
[00:06:44.000 --> 00:06:46.000]  我也是在powerpoint
[00:06:46.000 --> 00:06:48.000]  請同工幫我們改的
[00:06:48.000 --> 00:06:50.000]  跳下去看一看英文
[00:06:50.000 --> 00:06:52.000]  我本來想打出
[00:06:52.000 --> 00:06:54.000]  希伯來文
[00:06:54.000 --> 00:06:56.000]  變成英譯
[00:06:56.000 --> 00:06:58.000]  你留心英文的翻譯
[00:06:58.000 --> 00:07:00.000]  跟中文是很不同的
[00:07:00.000 --> 00:07:02.000]  中文一開始
[00:07:02.000 --> 00:07:04.000]  他的瀑布發聲
[00:07:04.000 --> 00:07:06.000]  其實句子結構不是這樣的
[00:07:06.000 --> 00:07:08.000]  deep calls to deep
[00:07:08.000 --> 00:07:10.000]  at the sound of your waterfalls
[00:07:10.000 --> 00:07:12.000]  all your breakers and your waves
[00:07:12.000 --> 00:07:14.000]  have rolled over me
[00:07:14.000 --> 00:07:16.000]  其實是心冤
[00:07:16.000 --> 00:07:18.000]  呼喚另一個心冤
[00:07:18.000 --> 00:07:20.000]  很有意思
[00:07:20.000 --> 00:07:22.000]  一會兒要解釋一下
[00:07:22.000 --> 00:07:24.000]  所以我提議
[00:07:24.000 --> 00:07:26.000]  有一個可能的翻譯
[00:07:26.000 --> 00:07:28.000]  下一章
[00:07:28.000 --> 00:07:30.000]  我的意思是
[00:07:30.000 --> 00:07:32.000]  你的瀑布發聲那段
[00:07:32.000 --> 00:07:34.000]  那個翻譯不是很理想
[00:07:34.000 --> 00:07:36.000]  另外一個翻譯就是
[00:07:36.000 --> 00:07:38.000]  心冤呼喊心冤
[00:07:38.000 --> 00:07:40.000]  我要先加一個逗號
[00:07:40.000 --> 00:07:42.000]  在你瀑布聲中
[00:07:42.000 --> 00:07:44.000]  其實你要想想
[00:07:44.000 --> 00:07:46.000]  在神的瀑布聲中
[00:07:46.000 --> 00:07:48.000]  是有一個心冤的
[00:07:48.000 --> 00:07:50.000]  但是
[00:07:50.000 --> 00:07:52.000]  人的心冤
[00:07:52.000 --> 00:07:54.000]  你剛才的詩人
[00:07:54.000 --> 00:07:56.000]  他含在心冤裏面
[00:07:56.000 --> 00:07:58.000]  然後他就說
[00:07:58.000 --> 00:08:00.000]  你的波浪
[00:08:00.000 --> 00:08:02.000]  紅塗漫過我身
[00:08:02.000 --> 00:08:04.000]  這些全部是詩意的文字
[00:08:04.000 --> 00:08:06.000]  你要問
[00:08:06.000 --> 00:08:08.000]  我這個心冤
[00:08:08.000 --> 00:08:10.000]  因為句子是這樣說
[00:08:10.000 --> 00:08:12.000]  我心冤
[00:08:12.000 --> 00:08:14.000]  call 另一個心冤
[00:08:14.000 --> 00:08:16.000]  呼喚另一個心冤
[00:08:16.000 --> 00:08:18.000]  在裏面是有
[00:08:18.000 --> 00:08:20.000]  你瀑布的聲音
[00:08:20.000 --> 00:08:22.000]  很象徵性
[00:08:22.000 --> 00:08:24.000]  然後就說
[00:08:24.000 --> 00:08:26.000]  你的波浪紅塗漫過我身
[00:08:26.000 --> 00:08:28.000]  究竟這件事
[00:08:28.000 --> 00:08:30.000]  是魔鬼蓋住你
[00:08:30.000 --> 00:08:32.000]  還是惡毒蓋住你
[00:08:32.000 --> 00:08:34.000]  還是一回事
[00:08:34.000 --> 00:08:36.000]  這一節的解釋是很關鍵性
[00:08:36.000 --> 00:08:38.000]  我跳到第八節
[00:08:38.000 --> 00:08:40.000]  我回頭跟你說
[00:08:40.000 --> 00:08:42.000]  會容易些
[00:08:42.000 --> 00:08:44.000]  的確是
[00:08:44.000 --> 00:08:48.000]  古代近東的世界
[00:08:48.000 --> 00:08:50.000]  其實確實是有
[00:08:50.000 --> 00:08:52.000]  心冤是屬於魔鬼的
[00:08:52.000 --> 00:08:54.000]  舊的聖經亦有很多記載
[00:08:54.000 --> 00:08:56.000]  海怪
[00:08:56.000 --> 00:08:58.000]  連拉哈伯的《爾索亞書》裏面也是
[00:08:58.000 --> 00:09:00.000]  就是在說
[00:09:00.000 --> 00:09:02.000]  那些怪獸的東西
[00:09:02.000 --> 00:09:04.000]  問題是
[00:09:04.000 --> 00:09:06.000]  我可不可以用這個思維套進去
[00:09:06.000 --> 00:09:08.000]  詩篇射意篇第七節
[00:09:08.000 --> 00:09:10.000]  我們要看第七節的上下文才可以
[00:09:10.000 --> 00:09:12.000]  我先跳到下面
[00:09:12.000 --> 00:09:14.000]  才可以解釋
[00:09:14.000 --> 00:09:16.000]  你會明白很多
[00:09:16.000 --> 00:09:18.000]  第八節
[00:09:18.000 --> 00:09:20.000]  剛才說到這樣的流程
[00:09:20.000 --> 00:09:22.000]  去到第八節
[00:09:22.000 --> 00:09:24.000]  突然情緒又變了
[00:09:24.000 --> 00:09:26.000]  百州夜和華
[00:09:26.000 --> 00:09:28.000]  必向我思慈愛
[00:09:28.000 --> 00:09:30.000]  黑夜我要歌頌禱告
[00:09:30.000 --> 00:09:32.000]  賜我生命的神
[00:09:32.000 --> 00:09:34.000]  很明顯你會發現情緒的轉折
[00:09:34.000 --> 00:09:36.000]  如果第七節的波浪紅圖
[00:09:36.000 --> 00:09:38.000]  是全部惡毒的東西
[00:09:38.000 --> 00:09:40.000]  你怎樣突然情緒
[00:09:40.000 --> 00:09:42.000]  變了百州夜和華
[00:09:42.000 --> 00:09:44.000]  又給我恩典
[00:09:44.000 --> 00:09:46.000]  你怎樣變到的呢
[00:09:46.000 --> 00:09:48.000]  很難的
[00:09:48.000 --> 00:09:50.000]  很難去明白
[00:09:50.000 --> 00:09:52.000]  當然作者有兩把聲音
[00:09:52.000 --> 00:09:54.000]  但兩把聲音之間的轉折不清晰
[00:09:54.000 --> 00:09:56.000]  所以在這裏
[00:09:56.000 --> 00:09:58.000]  其實出現一個
[00:09:58.000 --> 00:10:00.000]  可以這樣解釋
[00:10:00.000 --> 00:10:02.000]  神的波浪紅圖
[00:10:02.000 --> 00:10:04.000]  不一定是狂風蟹浪
[00:10:04.000 --> 00:10:06.000]  因為剛才說
[00:10:06.000 --> 00:10:08.000]  神的心冤是
[00:10:08.000 --> 00:10:10.000]  瀑布發聲
[00:10:10.000 --> 00:10:12.000]  然後波浪蓋過你
[00:10:12.000 --> 00:10:14.000]  然後你會覺得
[00:10:14.000 --> 00:10:16.000]  神的心冤
[00:10:16.000 --> 00:10:18.000]  是波浪蓋過你
[00:10:18.000 --> 00:10:20.000]  其實是甚麼一回事呢
[00:10:20.000 --> 00:10:22.000]  是洗滌你心靈的浪花
[00:10:22.000 --> 00:10:26.000]  我一會兒會解釋給你聽
[00:10:26.000 --> 00:10:28.000]  在《成本救藥》的確出現這些經文
[00:10:28.000 --> 00:10:30.000]  我一會兒再解釋給你聽
[00:10:30.000 --> 00:10:32.000]  有人形容
[00:10:32.000 --> 00:10:34.000]  人遇到人生的風浪
[00:10:34.000 --> 00:10:36.000]  作者去問
[00:10:36.000 --> 00:10:38.000]  神啊,你是否忘記了我
[00:10:38.000 --> 00:10:40.000]  的確是有,第九節開始
[00:10:40.000 --> 00:10:42.000]  又是說這些
[00:10:42.000 --> 00:10:44.000]  你會看見他翻來覆去的經文
[00:10:44.000 --> 00:10:46.000]  詩人又問自己
[00:10:46.000 --> 00:10:48.000]  我的心啊,你為何憂悶
[00:10:48.000 --> 00:10:50.000]  詩人又問你
[00:10:50.000 --> 00:10:52.000]  你為何這麼悶
[00:10:52.000 --> 00:10:54.000]  為何在我裏面煩躁
[00:10:54.000 --> 00:10:56.000]  他自己知道自己
[00:10:56.000 --> 00:10:58.000]  屬靈生命的狀況
[00:10:58.000 --> 00:11:00.000]  其實我真的
[00:11:00.000 --> 00:11:02.000]  不想回教會崇拜
[00:11:02.000 --> 00:11:04.000]  很悶啊
[00:11:04.000 --> 00:11:06.000]  但詩人有另一把聲音
[00:11:06.000 --> 00:11:08.000]  你應當仰望神
[00:11:08.000 --> 00:11:10.000]  因為我還要
[00:11:10.000 --> 00:11:12.000]  稱頌祂
[00:11:12.000 --> 00:11:14.000]  祂是我念上的光明
[00:11:14.000 --> 00:11:16.000]  是我的神
[00:11:16.000 --> 00:11:18.000]  在信仰的疑問和掙扎裏面
[00:11:18.000 --> 00:11:20.000]  詩人就
[00:11:20.000 --> 00:11:22.000]  自己提醒自己
[00:11:22.000 --> 00:11:24.000]  你不要走得太遠
[00:11:24.000 --> 00:11:26.000]  你要仰望神
[00:11:26.000 --> 00:11:28.000]  讚美神
[00:11:28.000 --> 00:11:30.000]  所以你可以說這首詩的重點
[00:11:30.000 --> 00:11:32.000]  是詩人在痛苦裏面
[00:11:32.000 --> 00:11:34.000]  仍然提醒自己
[00:11:34.000 --> 00:11:36.000]  應該讚美神,仰望神
[00:11:36.000 --> 00:11:38.000]  而在四十二篇第七節裏面
[00:11:38.000 --> 00:11:40.000]  提到的深淵
[00:11:40.000 --> 00:11:42.000]  他並不是要強調
[00:11:42.000 --> 00:11:44.000]  魔鬼或其他
[00:11:44.000 --> 00:11:46.000]  大河
[00:11:46.000 --> 00:11:48.000]  拉哈伯
[00:11:48.000 --> 00:11:50.000]  海怪的力量
[00:11:50.000 --> 00:11:52.000]  也不是說這種力量
[00:11:52.000 --> 00:11:54.000]  能夠蓋過他
[00:11:54.000 --> 00:11:56.000]  而是他面對著很多困境
[00:11:56.000 --> 00:11:58.000]  剛才說了他們秘魯去巴比倫
[00:11:58.000 --> 00:12:00.000]  他沒有辦法像以前
[00:12:00.000 --> 00:12:02.000]  那樣回去敬拜
[00:12:02.000 --> 00:12:04.000]  他想起以前開心的事
[00:12:04.000 --> 00:12:06.000]  現在很失望很傷心
[00:12:06.000 --> 00:12:08.000]  他在困苦之中
[00:12:08.000 --> 00:12:10.000]  用深淵去形容
[00:12:10.000 --> 00:12:12.000]  但他在深淵裏面
[00:12:12.000 --> 00:12:14.000]  他向另一個深淵呼喊
[00:12:14.000 --> 00:12:16.000]  這個深淵不是罪惡的深淵
[00:12:16.000 --> 00:12:18.000]  不是魔鬼的深淵
[00:12:18.000 --> 00:12:20.000]  這是上帝恩典的深淵
[00:12:20.000 --> 00:12:22.000]  以至他覺得
[00:12:22.000 --> 00:12:24.000]  上帝那種海浪
[00:12:24.000 --> 00:12:26.000]  蓋過他的時候
[00:12:26.000 --> 00:12:28.000]  到了第八節
[00:12:28.000 --> 00:12:30.000]  他可以說白晝我經歷神的恩典
[00:12:30.000 --> 00:12:32.000]  如果你覺得這樣去解經
[00:12:32.000 --> 00:12:34.000]  是更加有效的
[00:12:34.000 --> 00:12:36.000]  去幫你明白
[00:12:36.000 --> 00:12:38.000]  詩篇第四十二篇
[00:12:38.000 --> 00:12:40.000]  是可以去接納的
[00:12:40.000 --> 00:12:42.000]  但有些事要印證
[00:12:42.000 --> 00:12:44.000]  舊約聖經哪裏出現過
[00:12:44.000 --> 00:12:46.000]  上帝的深淵是好事
[00:12:46.000 --> 00:12:48.000]  所以我們一定要去做一件事
[00:12:48.000 --> 00:12:50.000]  就是對成本
[00:12:50.000 --> 00:12:52.000]  舊約聖經
[00:12:52.000 --> 00:12:54.000]  深淵這個字出現的情況
[00:12:54.000 --> 00:12:56.000]  去一個了陷
[00:12:56.000 --> 00:12:58.000]  所以第二部份我一定做這件事
[00:12:58.000 --> 00:13:00.000]  就是鐵漢這個字
[00:13:00.000 --> 00:13:02.000]  在成本舊約聖經是怎樣分佈的
[00:13:02.000 --> 00:13:04.000]  在舊約聖經出現了21次
[00:13:04.000 --> 00:13:06.000]  我估計可能各位神學院老師
[00:13:06.000 --> 00:13:08.000]  在下一篇回應
[00:13:08.000 --> 00:13:10.000]  要處理這個問題
[00:13:10.000 --> 00:13:12.000]  我看過那些經文
[00:13:12.000 --> 00:13:14.000]  我不是說完21次的經文
[00:13:14.000 --> 00:13:16.000]  但起碼都講了19次
[00:13:16.000 --> 00:13:18.000]  其實有三方面的含義
[00:13:18.000 --> 00:13:20.000]  第一方面
[00:13:20.000 --> 00:13:22.000]  這個深淵在上帝的控制下
[00:13:22.000 --> 00:13:24.000]  第二
[00:13:24.000 --> 00:13:26.000]  深淵確實帶來威脅
[00:13:26.000 --> 00:13:28.000]  因為古代近東的世界是講這些
[00:13:28.000 --> 00:13:30.000]  但深淵在上帝的控制下
[00:13:30.000 --> 00:13:32.000]  因為古代近東的世界是講這些
[00:13:32.000 --> 00:13:34.000]  但一個很奇妙的地方
[00:13:34.000 --> 00:13:36.000]  就是深淵可以帶來祝福
[00:13:36.000 --> 00:13:38.000]  這個很重要
[00:13:38.000 --> 00:13:40.000]  是來自舊約聖經
[00:13:40.000 --> 00:13:42.000]  在第一節
[00:13:42.000 --> 00:13:44.000]  我要講的經文就是
[00:13:44.000 --> 00:13:46.000]  創世記第一章第二節
[00:13:46.000 --> 00:13:48.000]  地是空虛混沌
[00:13:48.000 --> 00:13:50.000]  淵面黑暗
[00:13:50.000 --> 00:13:52.000]  淵就是鐵漢
[00:13:52.000 --> 00:13:54.000]  神的靈就運行水面
[00:13:54.000 --> 00:13:56.000]  創世記第一章已經在講
[00:13:56.000 --> 00:13:58.000]  這個世界
[00:13:58.000 --> 00:14:00.000]  地是空虛混沌
[00:14:00.000 --> 00:14:02.000]  還有深淵
[00:14:02.000 --> 00:14:04.000]  但神的靈在水面運行
[00:14:04.000 --> 00:14:06.000]  進行創造
[00:14:06.000 --> 00:14:08.000]  所以你會說
[00:14:08.000 --> 00:14:10.000]  黑暗深淵一向都有
[00:14:10.000 --> 00:14:12.000]  但它在神的掌握下
[00:14:12.000 --> 00:14:14.000]  但它在神的掌握下
[00:14:14.000 --> 00:14:16.000]  大家要知道
[00:14:16.000 --> 00:14:18.000]  這就是這個意思
[00:14:18.000 --> 00:14:20.000]  另外一段經文就是
[00:14:20.000 --> 00:14:22.000]  詩篇第36篇第6節
[00:14:22.000 --> 00:14:24.000]  就是講到神的公義好像高山
[00:14:24.000 --> 00:14:26.000]  你的判斷好像深淵
[00:14:26.000 --> 00:14:28.000]  你的判斷好像深淵
[00:14:28.000 --> 00:14:30.000]  又是同一個字鐵漢
[00:14:30.000 --> 00:14:32.000]  神的判斷好像深淵
[00:14:32.000 --> 00:14:34.000]  這就不是惡魔
[00:14:34.000 --> 00:14:36.000]  是你的判斷深不可測
[00:14:36.000 --> 00:14:38.000]  是你的判斷深不可測
[00:14:38.000 --> 00:14:40.000]  又說人民生畜
[00:14:40.000 --> 00:14:42.000]  你都救護
[00:14:42.000 --> 00:14:44.000]  很深刻
[00:14:44.000 --> 00:14:46.000]  很厲害
[00:14:46.000 --> 00:14:48.000]  我真的理解不到這個意思
[00:14:48.000 --> 00:14:50.000]  深淵就是希伯來文的鐵漢
[00:14:50.000 --> 00:14:52.000]  深淵就是希伯來文的鐵漢
[00:14:52.000 --> 00:14:54.000]  經文是用這個字去形容上帝的判斷
[00:14:54.000 --> 00:14:56.000]  所以
[00:14:56.000 --> 00:14:58.000]  這引發另一個問題
[00:14:58.000 --> 00:15:00.000]  我年輕的時候讀舊約聖經
[00:15:00.000 --> 00:15:02.000]  我最喜歡讀舊約聖經
[00:15:02.000 --> 00:15:04.000]  古代近東世界的文化
[00:15:04.000 --> 00:15:06.000]  是影響整本舊約聖經
[00:15:06.000 --> 00:15:08.000]  就算你說
[00:15:08.000 --> 00:15:10.000]  迦南的大神叫El
[00:15:10.000 --> 00:15:12.000]  迦南的大神叫El
[00:15:12.000 --> 00:15:14.000]  去到舊約聖經
[00:15:14.000 --> 00:15:16.000]  變成Elohim
[00:15:16.000 --> 00:15:18.000]  如果你知道Bethel
[00:15:18.000 --> 00:15:20.000]  就是伯特利
[00:15:20.000 --> 00:15:22.000]  就是Bethel
[00:15:22.000 --> 00:15:24.000]  迦南最大的神的家
[00:15:24.000 --> 00:15:26.000]  伯特利就是神的家
[00:15:26.000 --> 00:15:28.000]  所以明天
[00:15:28.000 --> 00:15:30.000]  你一讀過這些
[00:15:30.000 --> 00:15:32.000]  你會知道原來舊約是受古代近東文化影響
[00:15:32.000 --> 00:15:34.000]  不過問題就來了
[00:15:34.000 --> 00:15:36.000]  就是說
[00:15:36.000 --> 00:15:38.000]  古代近東的文化
