
[00:00:00.000 --> 00:00:02.540]  好 我們一起重新普告
[00:06:55.760 --> 00:06:57.760]  很多事情是突然間發生的
[00:06:57.760 --> 00:07:00.760]  按道理你是一個預產期
[00:07:00.760 --> 00:07:02.760]  你是會知道的
[00:07:02.760 --> 00:07:04.760]  連慘難
[00:07:04.760 --> 00:07:07.760]  雖然可能你不知道什麼時候會陣痛
[00:07:07.760 --> 00:07:09.760]  什麼時候會穿羊水
[00:07:09.760 --> 00:07:11.760]  諸如此類的
[00:07:11.760 --> 00:07:14.760]  姐妹可能會比較熟悉
[00:07:14.760 --> 00:07:16.760]  你就會有一個準備的
[00:07:16.760 --> 00:07:18.760]  但是這裡說
[00:07:18.760 --> 00:07:23.760]  去到這麼急的一個臨界點
[00:07:23.760 --> 00:07:26.760]  還是懵然不知
[00:07:26.760 --> 00:07:29.760]  主已經來審判
[00:07:29.760 --> 00:07:31.760]  所以你可以想像得到
[00:07:31.760 --> 00:07:33.760]  那種平安穩妥
[00:07:33.760 --> 00:07:37.760]  牢牢霸佔了信徒的心靈
[00:07:37.760 --> 00:07:40.760]  這是一個大問題
[00:07:40.760 --> 00:07:43.760]  教會如果沒有了這個警醒
[00:07:43.760 --> 00:07:45.760]  只是不斷發展
[00:07:45.760 --> 00:07:47.760]  不斷傳福音
[00:07:47.760 --> 00:07:49.760]  這完全不是錯
[00:07:49.760 --> 00:07:51.760]  但是我們的信徒
[00:07:51.760 --> 00:07:53.760]  原來從來都沒有想過
[00:07:53.760 --> 00:07:55.760]  會有主再來的末日
[00:07:55.760 --> 00:07:57.760]  真的有違反聖經
[00:07:57.760 --> 00:08:00.760]  很大路的啟示
[00:08:00.760 --> 00:08:02.760]  尤其是普羅書信
[00:08:02.760 --> 00:08:05.760]  很大部分都說到這一方面
[00:08:05.760 --> 00:08:07.760]  所以我們要留意
[00:08:07.760 --> 00:08:09.760]  第四節
[00:08:09.760 --> 00:08:10.760]  弟兄們
[00:08:10.760 --> 00:08:12.760]  你們卻不在黑暗裡
[00:08:12.760 --> 00:08:15.760]  叫那日子就是主的日子
[00:08:15.760 --> 00:08:18.760]  臨到你們像賊一樣
[00:08:18.760 --> 00:08:21.760]  其實本來就不應該是這樣的
[00:08:21.760 --> 00:08:25.760]  如果我們正正常常有真理的教導
[00:08:25.760 --> 00:08:28.760]  教會是一個警醒的教會
[00:08:28.760 --> 00:08:32.760]  教會是一個等候主耶穌回來的教會
[00:08:32.760 --> 00:08:34.760]  我們很少會有張椅子
[00:08:34.760 --> 00:08:36.760]  放在講台上
[00:08:36.760 --> 00:08:38.760]  這張椅子是主耶穌回來坐的
[00:08:38.760 --> 00:08:40.760]  大家要有這個意識
[00:08:40.760 --> 00:08:42.760]  回來後為什麼有張空椅子
[00:08:42.760 --> 00:08:45.760]  那是為了主再來的
[00:08:45.760 --> 00:08:47.760]  但我們很少會這樣
[00:08:47.760 --> 00:08:49.760]  這麼有趣的
[00:08:49.760 --> 00:08:52.760]  好像開玩笑的安排
[00:08:52.760 --> 00:08:54.760]  我們也不會
[00:08:54.760 --> 00:08:57.760]  甚至連那個心態
[00:08:57.760 --> 00:08:59.760]  來到禮堂
[00:08:59.760 --> 00:09:01.760]  我們覺察
[00:09:01.760 --> 00:09:03.760]  覺察就是心靈的
[00:09:03.760 --> 00:09:07.760]  Jesus是在這裡的
[00:09:07.760 --> 00:09:10.760]  我們也未必每個人都有這種心態
[00:09:10.760 --> 00:09:12.760]  所以我上星期跟大家說了
[00:09:12.760 --> 00:09:15.760]  你一定要有一個很強烈的意識
[00:09:15.760 --> 00:09:18.760]  你來到這個地方就是敬拜神
[00:09:18.760 --> 00:09:20.760]  你想想
[00:09:20.760 --> 00:09:21.760]  每個人都到齊
[00:09:21.760 --> 00:09:23.760]  三百人坐滿
[00:09:23.760 --> 00:09:27.760]  紅恩就一百三十至一百四十坐滿
[00:09:27.760 --> 00:09:29.760]  但是沒有人會想到
[00:09:29.760 --> 00:09:32.760]  神才是最重要的主角
[00:09:32.760 --> 00:09:35.760]  那個教會就很慘了
[00:09:35.760 --> 00:09:38.760]  因為最重要的是我們完全沒有意識
[00:09:38.760 --> 00:09:41.760]  所以我們不可以擔保每一個人
[00:09:41.760 --> 00:09:44.760]  但至少我們查經班的弟兄姊妹
[00:09:44.760 --> 00:09:48.760]  我們真的要每一次有強烈的意識
[00:09:48.760 --> 00:09:50.760]  主耶穌已經到了
[00:09:50.760 --> 00:09:53.760]  我們是來敬拜祂的
[00:09:53.760 --> 00:09:56.760]  這個就是我們不斷地經歷
[00:09:56.760 --> 00:09:58.760]  就會變成在生活裏
[00:09:58.760 --> 00:10:01.760]  我們慢慢就會有一種敏銳
[00:10:01.760 --> 00:10:04.760]  這個是要這樣學習的
[00:10:04.760 --> 00:10:06.760]  所以這裡告訴我們
[00:10:06.760 --> 00:10:08.760]  我們不是屬於黑暗的
[00:10:08.760 --> 00:10:10.760]  我們不在黑暗裏
[00:10:10.760 --> 00:10:12.760]  叫那個日子來到我們
[00:10:12.760 --> 00:10:14.760]  就好像賊一樣
[00:10:14.760 --> 00:10:16.760]  原來這裡有一個情況
[00:10:16.760 --> 00:10:22.760]  原來不是他不想避開那些賊的光顧
[00:10:22.760 --> 00:10:25.760]  或者是暗中的搶奪
[00:10:25.760 --> 00:10:28.760]  原來這裡又提了一樣東西
[00:10:28.760 --> 00:10:31.760]  是在說如果你在黑暗裏
[00:10:31.760 --> 00:10:36.760]  你就不會意識到有這種的防備
[00:10:36.760 --> 00:10:39.760]  所以這裡就告訴我們
[00:10:39.760 --> 00:10:42.760]  到底我們是屬於黑暗還是屬於光明呢?
[00:10:42.760 --> 00:10:44.760]  所以第五節就說了
[00:10:44.760 --> 00:10:46.760]  你們都是光明之子
[00:10:46.760 --> 00:10:49.760]  都是 每一個信徒
[00:10:49.760 --> 00:10:51.760]  不是你要洗禮才是光明之子
[00:10:51.760 --> 00:10:53.760]  現在你還沒有得住 你還沒有洗禮
[00:10:53.760 --> 00:10:55.760]  你先上初信班吧
[00:10:55.760 --> 00:10:57.760]  去浸禮班吧
[00:10:57.760 --> 00:10:59.760]  都不行 還要成長班
[00:10:59.760 --> 00:11:03.760]  不是 你們都是光明之子
[00:11:03.760 --> 00:11:06.760]  都是白晝之子
[00:11:06.760 --> 00:11:08.760]  所以你可以想像得到
[00:11:08.760 --> 00:11:10.760]  連續說了兩個狀態
[00:11:10.760 --> 00:11:12.760]  光明和白晝
[00:11:12.760 --> 00:11:15.760]  相對於剛才第四節的活在黑暗
[00:11:15.760 --> 00:11:18.760]  所以兩種狀態
[00:11:18.760 --> 00:11:22.760]  就是說一個如果有意識地
[00:11:22.760 --> 00:11:27.760]  知道自己在主救恩裏面的弟兄姊妹
[00:11:27.760 --> 00:11:30.760]  應該就一定是好像餃豬一樣
[00:11:30.760 --> 00:11:35.760]  將你放在主在來的餃豬的盤裏面
[00:11:35.760 --> 00:11:37.760]  你就已經屬於那個了
[00:11:37.760 --> 00:11:39.760]  會抽籤的
[00:11:39.760 --> 00:11:42.760]  我們其實就已經是在主的日子
[00:11:42.760 --> 00:11:44.760]  等候的一班人
[00:11:44.760 --> 00:11:46.760]  所以原來我們一信了主
[00:11:46.760 --> 00:11:48.760]  已經是屬光明的了
[00:11:48.760 --> 00:11:50.760]  不是因為你上了多少班主一學
[00:11:50.760 --> 00:11:53.760]  不是因為你上了多少卷查經班
[00:11:53.760 --> 00:11:55.760]  那個日子會令我們更加認識
[00:11:55.760 --> 00:12:00.760]  對真理的透徹 掌握和實踐
[00:12:00.760 --> 00:12:02.760]  如果我們沒有真理
[00:12:02.760 --> 00:12:04.760]  我們就變成甚麼都不知道
[00:12:04.760 --> 00:12:09.760]  只會按我們自己的喜好來生活
[00:12:09.760 --> 00:12:12.760]  甚至很容易就會人云亦云
[00:12:12.760 --> 00:12:14.760]  人家說甚麼你就信 你就聽
[00:12:14.760 --> 00:12:16.760]  因為你從來都沒有讀過聖經
[00:12:16.760 --> 00:12:18.760]  所以這裡告訴我們
[00:12:18.760 --> 00:12:20.760]  我們屬主的兒女
[00:12:20.760 --> 00:12:23.760]  本身一成為神的兒女
[00:12:23.760 --> 00:12:24.760]  就是光明之子
[00:12:24.760 --> 00:12:26.760]  就是白晝之子
[00:12:26.760 --> 00:12:29.760]  很強烈地 雙重地說了這個身份
[00:12:29.760 --> 00:12:33.760]  既是光明 但同時間又是活在白晝
[00:12:33.760 --> 00:12:36.760]  相對於第四節所說的黑暗
[00:12:36.760 --> 00:12:38.760]  生活的黑暗
[00:12:38.760 --> 00:12:41.760]  所以我們是不屬於黑夜的
[00:12:41.760 --> 00:12:43.760]  也不是屬幽暗
[00:12:43.760 --> 00:12:46.760]  黑夜幽暗 又重覆
[00:12:46.760 --> 00:12:51.760]  本來就是很強調白晝光明
[00:12:51.760 --> 00:12:58.760]  相對於沒有神生命的黑暗 昏暗等等
[00:12:58.760 --> 00:13:04.760]  似乎這裡要有少許竅門
[00:13:04.760 --> 00:13:07.760]  因為屬黑暗的可能都是基督徒
[00:13:07.760 --> 00:13:13.760]  如果堅持要活在那種自我滿足的心態裏
[00:13:13.760 --> 00:13:16.760]  他不知不覺又變成屬黑暗
[00:13:16.760 --> 00:13:19.760]  所以保羅的意思就是很想告訴我們
[00:13:19.760 --> 00:13:23.760]  我們是光明 是白晝之子
[00:13:23.760 --> 00:13:26.760]  但我們要有一個選擇
[00:13:26.760 --> 00:13:30.760]  我們的人生要揀選活在白晝
[00:13:30.760 --> 00:13:32.760]  這就是第六節所說的
[00:13:32.760 --> 00:13:36.760]  所以我們不要垂膠像別人一樣
[00:13:36.760 --> 00:13:38.760]  總要警醒緊守
[00:13:38.760 --> 00:13:43.760]  這是主耶穌對十二使徒的警告
[00:13:43.760 --> 00:13:46.760]  對後世門徒的勸勉
[00:13:46.760 --> 00:13:49.760]  藉著使徒們他們的傳道
[00:13:49.760 --> 00:13:56.760]  繼續去堅持這個事實
[00:13:56.760 --> 00:14:02.760]  教會是一個只能被動等待主回來的教會
[00:14:02.760 --> 00:14:06.760]  我們繼續接續前人
[00:14:06.760 --> 00:14:12.760]  好像傳承給我們的財富一樣
[00:14:12.760 --> 00:14:18.760]  我們接收了前人給我們的信仰
[00:14:18.760 --> 00:14:23.760]  我們要將這個信仰在我們有生之年廣傳
[00:14:23.760 --> 00:14:25.760]  我們去活出
[00:14:25.760 --> 00:14:27.760]  然後當我們過去了
[00:14:27.760 --> 00:14:28.760]  離開這個世界
[00:14:28.760 --> 00:14:31.760]  我們又將這個信仰原原本本
[00:14:31.760 --> 00:14:33.760]  沒有打折扣的
[00:14:33.760 --> 00:14:34.760]  沒有加添的
[00:14:34.760 --> 00:14:37.760]  交付下一代接行的人
[00:14:37.760 --> 00:14:39.760]  可能是青年的目者
[00:14:39.760 --> 00:14:42.760]  可能是下一代的信徒領袖
[00:14:42.760 --> 00:14:45.760]  就要這樣一代一代交接
[00:14:45.760 --> 00:14:48.760]  這裏很重要告訴我們
[00:14:48.760 --> 00:14:50.760]  我們不可以睡覺
[00:14:50.760 --> 00:14:53.760]  好像別人
[00:14:53.760 --> 00:14:55.760]  別人是完全不行的
[00:14:55.760 --> 00:14:58.760]  似乎這裏不是說完全不行的人
[00:14:58.760 --> 00:15:02.760]  是說活在黑暗裏面的人
[00:15:02.760 --> 00:15:05.760]  所以保羅這裏說的別人
[00:15:05.760 --> 00:15:07.760]  沒理由突然間說教外那些
[00:15:07.760 --> 00:15:12.760]  貼手羅尼加城的一些扮偶像的人
[00:15:12.760 --> 00:15:16.760]  可能的 但是範圍似乎這一段的常夏文
[00:15:16.760 --> 00:15:20.760]  是說一些不知不覺沒有了盼望的人
[00:15:20.760 --> 00:15:22.760]  或者沒有了以主在來
[00:15:22.760 --> 00:15:24.760]  說得比較清楚一點
[00:15:24.760 --> 00:15:26.760]  沒有了以主在來
[00:15:26.760 --> 00:15:32.760]  為他人生的主軸的生活形態
[00:15:32.760 --> 00:15:34.760]  這樣就是別人
[00:15:34.760 --> 00:15:38.760]  所以這裏真的要求主讓我們能夠常常
[00:15:38.760 --> 00:15:41.760]  因為不是每個禮拜都要說主在來
[00:15:41.760 --> 00:15:43.760]  說多了你崇拜都不行
[00:15:43.760 --> 00:15:45.760]  但是你不說
[00:15:45.760 --> 00:15:47.760]  弟兄姊妹真的從來不會這樣想
[00:15:47.760 --> 00:15:49.760]  不會自己讀聖經
[00:15:49.760 --> 00:15:52.760]  就變成了一個挺大的掙扎
[00:15:52.760 --> 00:15:55.760]  所以保羅告訴我們
[00:15:55.760 --> 00:15:57.760]  總要警醒緊守
[00:15:57.760 --> 00:15:59.760]  似乎這裏總要警醒緊守
[00:15:59.760 --> 00:16:02.760]  不是說面對羅馬的逼迫王
[00:16:02.760 --> 00:16:06.760]  不是那些周圍現在在教會外面
[00:16:06.760 --> 00:16:09.760]  來抵毀使徒那些
[00:16:09.760 --> 00:16:11.760]  當然是阻礙他們信主
[00:16:11.760 --> 00:16:13.760]  但是這裏是說
[00:16:13.760 --> 00:16:17.760]  你自己怎樣去面對永恆
[00:16:17.760 --> 00:16:20.760]  在臨到的時候
[00:16:20.760 --> 00:16:22.760]  或者你要去永恆的時候
[00:16:22.760 --> 00:16:26.760]  那個心靈的付足
[00:16:26.760 --> 00:16:31.760]  那個才是警醒緊守的個人自己的裝備
[00:16:31.760 --> 00:16:33.760]  就不只是有逼迫
[00:16:33.760 --> 00:16:36.760]  那個現在實際在貼城
[00:16:36.760 --> 00:16:40.760]  貼壽羅尼加城的外面的官長
[00:16:40.760 --> 00:16:43.760]  那些猶太教的人
[00:16:43.760 --> 00:16:46.760]  這樣來抵擋信徒
[00:16:46.760 --> 00:16:49.760]  所以這個總要警醒緊守
[00:16:49.760 --> 00:16:51.760]  是每一個時代每一個信徒
[00:16:51.760 --> 00:16:54.760]  必須自己要有這個裝備
[00:16:54.760 --> 00:16:58.760]  真的每天都懷著感恩的心
[00:16:58.760 --> 00:17:00.760]  不是僥倖 是感恩的心
[00:17:00.760 --> 00:17:03.760]  感謝神我能夠仍然在信仰裏面
[00:17:03.760 --> 00:17:05.760]  蒙主的保守
[00:17:05.760 --> 00:17:08.760]  繼續我是開心活潑的
[00:17:08.760 --> 00:17:12.760]  去為神的福音盡一點綿力
[00:17:12.760 --> 00:17:18.760]  服侍神 求神顯明我有甚麼恩賜
[00:17:18.760 --> 00:17:20.760]  因為聖靈說明了
[00:17:20.760 --> 00:17:28.760]  哥倫多前書的十二章說明了
[00:17:28.760 --> 00:17:32.760]  這位聖靈會隨己意的運行
[00:17:32.760 --> 00:17:35.760]  將各樣的恩賜分給人
[00:17:35.760 --> 00:17:40.760]  所以這個就是我們必須盡快
[00:17:40.760 --> 00:17:43.760]  順主或者去讀一些課程
[00:17:43.760 --> 00:17:45.760]  去發掘你的恩賜
[00:17:45.760 --> 00:17:47.760]  有些已經與生俱來
[00:17:47.760 --> 00:17:49.760]  有些是後天神賜給你的
[00:17:49.760 --> 00:17:51.760]  你去發掘之後
[00:17:51.760 --> 00:17:54.760]  一方面去發掘 發現
[00:17:54.760 --> 00:17:57.760]  然後去發展你的恩賜
[00:17:57.760 --> 00:17:59.760]  一定是那個場景
[00:17:59.760 --> 00:18:03.760]  就是在主的教會裏面去服侍
[00:18:03.760 --> 00:18:06.760]  當然主的教會可以再闊一些
[00:18:06.760 --> 00:18:08.760]  只是禮拜堂裏面
[00:18:08.760 --> 00:18:12.760]  可以是其他神給你的一些機遇
[00:18:12.760 --> 00:18:15.760]  或者你有些傳福音的恩賜
[00:18:15.760 --> 00:18:18.760]  可以去到不同的群體等等
[00:18:18.760 --> 00:18:21.760]  所以總要警醒謹守
[00:18:21.760 --> 00:18:23.760]  就是我們要很意識地
[00:18:23.760 --> 00:18:25.760]  我們是有閒的人
[00:18:25.760 --> 00:18:27.760]  是會離開這個世界的
[00:18:27.760 --> 00:18:29.760]  進入永恆的
[00:18:29.760 --> 00:18:31.760]  我們的警醒謹守
[00:18:31.760 --> 00:18:34.760]  就是以一種心靈
[00:18:34.760 --> 00:18:36.760]  我們準備好
[00:18:36.760 --> 00:18:41.760]  有這樣的福樂去到永恆
[00:18:41.760 --> 00:18:43.760]  但是還沒有去到永恆
[00:18:43.760 --> 00:18:45.760]  因為永恆沒有事要做的
[00:18:45.760 --> 00:18:47.760]  去到永恆之前
[00:18:47.760 --> 00:18:49.760]  其實有很多事要做
[00:18:49.760 --> 00:18:51.760]  我們要為神的國度去效力
[00:18:51.760 --> 00:18:54.760]  不要浪費我們的時間
[00:18:54.760 --> 00:18:58.760]  過多在地上物質的世界
[00:18:58.760 --> 00:19:01.760]  記住物質的世界是很實在的
[00:19:01.760 --> 00:19:03.760]  每分每秒在我們身邊
[00:19:03.760 --> 00:19:05.760]  在我們面前發生的
[00:19:05.760 --> 00:19:07.760]  沒有可能我們突然間
[00:19:07.760 --> 00:19:10.760]  像雲駕霧去到第三度空間
[00:19:10.760 --> 00:19:11.760]  是不會的
[00:19:11.760 --> 00:19:13.760]  我們實在是
[00:19:13.760 --> 00:19:14.760]  你想一下
[00:19:14.760 --> 00:19:15.760]  如果你晚上失眠
[00:19:15.760 --> 00:19:16.760]  三點起床
[00:19:16.760 --> 00:19:18.760]  逐秒到天亮
[00:19:18.760 --> 00:19:20.760]  看一看手錶還是四點
[00:19:20.760 --> 00:19:21.760]  看一看又是五點
[00:19:21.760 --> 00:19:23.760]  如果你有過這些經驗
[00:19:23.760 --> 00:19:25.760]  苦不堪言
[00:19:25.760 --> 00:19:27.760]  但是實實在在
[00:19:27.760 --> 00:19:30.760]  但是永恆就沒有時間了
[00:19:30.760 --> 00:19:32.760]  所以我們要把握
[00:19:32.760 --> 00:19:35.760]  我們一路年歲漸長
[00:19:35.760 --> 00:19:39.760]  經驗累積越來越多
[00:19:39.760 --> 00:19:42.760]  我們應該真的越來越看到
[00:19:42.760 --> 00:19:45.760]  能夠侍奉神是最寶貴
[00:19:45.760 --> 00:19:48.760]  這些詩歌絕對不是騙人的
[00:19:48.760 --> 00:19:50.760]  是真的過來人
[00:19:50.760 --> 00:19:52.760]  尤其是我們越來越發現
[00:19:52.760 --> 00:19:54.760]  時光飛逝
[00:19:54.760 --> 00:19:57.760]  再不侍奉其實就最可惜
[00:19:57.760 --> 00:20:00.760]  所以這裡總要警醒謹守
