
[00:00:00.000 --> 00:00:03.000]  我們經常覺得我們有光環
[00:02:34.000 --> 00:02:36.000]  因為私不入獄
[00:02:36.000 --> 00:02:39.000]  因為所有資源都是捐出來的
[00:02:39.000 --> 00:02:44.000]  所以你會發現即使我在日常生活工作裡
[00:02:44.000 --> 00:02:49.000]  我仍然有些接受不到的事
[00:02:49.000 --> 00:02:53.000]  你會看到社福界或NGO的做事方法
[00:02:53.000 --> 00:02:56.000]  和所謂的奸商管理
[00:02:56.000 --> 00:03:00.000]  即是那些牟利機構的做事方法不一樣
[00:03:00.000 --> 00:03:03.000]  為什麼在牟利機構工作
[00:03:03.000 --> 00:03:05.000]  這麼火都要來呢?
[00:03:05.000 --> 00:03:08.000]  因為每一分錢都是血與汗
[00:03:08.000 --> 00:03:13.000]  淚水與雨水交加之下來的
[00:03:13.000 --> 00:03:16.000]  但如果你在社福界
[00:03:16.000 --> 00:03:18.000]  不好意思,可能是在馬會
[00:03:18.000 --> 00:03:20.000]  可能是在稅收那裡
[00:03:20.000 --> 00:03:23.000]  還有可能是擅長人翁
[00:03:23.000 --> 00:03:26.000]  所以是無法入獄的
[00:03:26.000 --> 00:03:28.000]  所以你會發現
[00:03:28.000 --> 00:03:32.000]  心態和我們如何善待所有資源
[00:03:32.000 --> 00:03:34.000]  這才是最重要的
[00:03:34.000 --> 00:03:37.000]  這句話就停在這裡很久了
[00:03:37.000 --> 00:03:45.000]  這句話是否你的心聲呢?
[00:03:45.000 --> 00:03:47.000]  如果不是你的心聲
[00:03:47.000 --> 00:03:52.000]  怪不得我們工作時經常半天調
[00:03:52.000 --> 00:03:54.000]  又或者怪不得
[00:03:54.000 --> 00:03:58.000]  為什麼我們一遇到挫折
[00:03:58.000 --> 00:04:02.000]  就埋舟,返回原地
[00:04:02.000 --> 00:04:05.000]  為什麼你不會衝過去呢?
[00:04:05.000 --> 00:04:08.000]  鄭秀文的歌
[00:04:08.000 --> 00:04:11.000]  我每一年都有一次這樣的經驗
[00:04:11.000 --> 00:04:13.000]  就是瀕死
[00:04:13.000 --> 00:04:16.000]  今年我是行危行第八年
[00:04:16.000 --> 00:04:18.000]  其實真的有些事
[00:04:18.000 --> 00:04:20.000]  行一百公里
[00:04:20.000 --> 00:04:24.000]  每一年都有瀕死的經驗
[00:04:24.000 --> 00:04:27.000]  尤其是真的有雨水和淚水
[00:04:27.000 --> 00:04:29.000]  是會流淚的
[00:04:29.000 --> 00:04:31.000]  搞不清楚,還有汗水
[00:04:31.000 --> 00:04:33.000]  但無論如何
[00:04:33.000 --> 00:04:36.000]  自己都會問自己為什麼會在那裡
[00:04:36.000 --> 00:04:38.000]  去到瀕死的時候
[00:04:38.000 --> 00:04:40.000]  很想放棄的時候
[00:04:40.000 --> 00:04:42.000]  都會問自己為什麼會在那裡
[00:04:42.000 --> 00:04:44.000]  每一次下山之後
[00:04:44.000 --> 00:04:47.000]  跟父嫂說明年不再行
[00:04:47.000 --> 00:04:49.000]  但不知為什麼明年又來過
[00:04:49.000 --> 00:04:51.000]  現在行了八年
[00:04:51.000 --> 00:04:54.000]  我想我都有資格說
[00:04:54.000 --> 00:04:58.000]  我有多少這句話
[00:04:58.000 --> 00:04:59.000]  這句話怎麼說呢?
[00:04:59.000 --> 00:05:02.000]  我不是一個特別有野心的人
[00:05:02.000 --> 00:05:05.000]  但如果我心裡有一個想法
[00:05:05.000 --> 00:05:08.000]  它就好像一粒種子
[00:05:08.000 --> 00:05:11.000]  然後它就會不斷發芽
[00:05:11.000 --> 00:05:14.000]  有點像毛菌
[00:05:14.000 --> 00:05:17.000]  它就會不斷發毛
[00:05:17.000 --> 00:05:19.000]  如果我不去理它
[00:05:19.000 --> 00:05:21.000]  就很嚴重
[00:05:21.000 --> 00:05:23.000]  因為不是別人催逼你
[00:05:23.000 --> 00:05:25.000]  是自己接受不到
[00:05:25.000 --> 00:05:29.000]  於是它就一直不停
[00:05:29.000 --> 00:05:32.000]  推動自己去做這件事
[00:05:32.000 --> 00:05:36.000]  不知道你有沒有這種境界
[00:05:36.000 --> 00:05:38.000]  我有一點
[00:05:38.000 --> 00:05:40.000]  所以我在工作間裡
[00:05:40.000 --> 00:05:42.000]  以前,當然現在的同事
[00:05:42.000 --> 00:05:46.000]  對我比較敬重
[00:05:46.000 --> 00:05:48.000]  所以就叫我做阿Sir
[00:05:48.000 --> 00:05:50.000]  但在十幾年前
[00:05:50.000 --> 00:05:54.000]  原來同事在愛回家的Pantry
[00:05:54.000 --> 00:05:56.000]  有一天被我發現
[00:05:56.000 --> 00:05:58.000]  原來他們說的啤梨狗
[00:05:58.000 --> 00:06:00.000]  原來我再聽清楚
[00:06:00.000 --> 00:06:02.000]  原來那個是我
[00:06:02.000 --> 00:06:04.000]  我知道大家有養狗的經驗
[00:06:04.000 --> 00:06:06.000]  那些玩具狗
[00:06:06.000 --> 00:06:08.000]  它上不到桌子
[00:06:08.000 --> 00:06:11.000]  但它經常在你的腳跟咬
[00:06:11.000 --> 00:06:12.000]  很煩的
[00:06:12.000 --> 00:06:13.000]  你想踢走它
[00:06:13.000 --> 00:06:16.000]  原來同事形容我是啤梨狗
[00:06:16.000 --> 00:06:19.000]  原來我有些秘技叫咬住不放
[00:06:19.000 --> 00:06:22.000]  富哥原來有時提過
[00:06:22.000 --> 00:06:25.000]  你不理我,我又會再提
[00:06:25.000 --> 00:06:27.000]  到有一天你真的不理我
[00:06:27.000 --> 00:06:28.000]  我會不理你
[00:06:28.000 --> 00:06:30.000]  不過我會去工作
[00:06:30.000 --> 00:06:31.000]  是這樣的
[00:06:31.000 --> 00:06:35.000]  所以我現在要向大家請求
[00:06:35.000 --> 00:06:36.000]  包容我
[00:06:36.000 --> 00:06:40.000]  原來我是有多少這樣的心情工作
[00:06:40.000 --> 00:06:43.000]  當然這句話不是我說的
[00:06:43.000 --> 00:06:46.000]  我今天是特意開始的時候
[00:06:46.000 --> 00:06:50.000]  說幾個沒有光環的人做的事
[00:06:50.000 --> 00:06:52.000]  但他們值不值得學習呢
[00:06:52.000 --> 00:06:54.000]  而他們沒有光環
[00:06:54.000 --> 00:06:57.000]  意思是我們不是在我們的角度
[00:06:57.000 --> 00:07:00.000]  我們是在上帝的恩典裡面
[00:07:00.000 --> 00:07:02.000]  我當他們是不信仰
[00:07:02.000 --> 00:07:03.000]  我不知道是不是
[00:07:03.000 --> 00:07:05.000]  先不要理
[00:07:05.000 --> 00:07:07.000]  但他們走的路
[00:07:07.000 --> 00:07:09.000]  我們值不值得參考呢
[00:07:09.000 --> 00:07:12.000]  又或者我們和他們有什麼分別呢
[00:07:12.000 --> 00:07:15.000]  這個人叫胡維維
[00:07:15.000 --> 00:07:18.000]  其實看上去好像我們中間的靚太
[00:07:18.000 --> 00:07:21.000]  因為他也是80後
[00:07:21.000 --> 00:07:23.000]  38歲現在
[00:07:23.000 --> 00:07:27.000]  但四年前有一樣東西改寫了他的一生
[00:07:27.000 --> 00:07:34.000]  他原來讀傳媒系
[00:07:34.000 --> 00:07:37.000]  國內的浙江大學
[00:07:37.000 --> 00:07:40.000]  你知道讀新聞的
[00:07:40.000 --> 00:07:43.000]  當然是出來想去採訪習近平
[00:07:43.000 --> 00:07:45.000]  A1版的
[00:07:45.000 --> 00:07:48.000]  但他的仕途不是很順利
[00:07:48.000 --> 00:07:52.000]  一個女子去採訪兒童汽車
[00:07:52.000 --> 00:07:53.000]  即是汽車
[00:07:53.000 --> 00:07:55.000]  富康
[00:07:55.000 --> 00:07:58.000]  其實他對機器真的不太懂
[00:07:58.000 --> 00:08:01.000]  本來帶著一些埋怨進入這個行業
[00:08:01.000 --> 00:08:03.000]  經常想走
[00:08:03.000 --> 00:08:04.000]  但不知道為什麼
[00:08:04.000 --> 00:08:06.000]  十年下來
[00:08:06.000 --> 00:08:10.000]  真的自己由機械變成機械
[00:08:10.000 --> 00:08:17.000]  他開始進入機器市場
[00:08:17.000 --> 00:08:21.000]  認識汽車事業的產業
[00:08:21.000 --> 00:08:22.000]  無論如何
[00:08:22.000 --> 00:08:23.000]  為什麼我要說他呢
[00:08:23.000 --> 00:08:25.000]  先吸引一下你
[00:08:25.000 --> 00:08:28.000]  原來他
[00:08:28.000 --> 00:08:30.000]  最近或者去年
[00:08:30.000 --> 00:08:34.000]  你知道有個叫美團來香港上市
[00:08:34.000 --> 00:08:38.000]  美團收購了他的摩拜
[00:08:38.000 --> 00:08:40.000]  四十多億
[00:08:40.000 --> 00:08:41.000]  不好意思
[00:08:41.000 --> 00:08:45.000]  不是埃塞俄比亞的貨幣
[00:08:45.000 --> 00:08:47.000]  是美金
[00:08:47.000 --> 00:08:49.000]  四十多億
[00:08:49.000 --> 00:08:52.000]  現金交易是給他十五億
[00:08:52.000 --> 00:08:55.000]  買了他的公司之後
[00:08:55.000 --> 00:08:57.000]  繼續保持他的團隊
[00:08:57.000 --> 00:08:58.000]  換句話說
[00:08:58.000 --> 00:09:01.000]  他的團隊真的管理得不錯
[00:09:01.000 --> 00:09:04.000]  但原來他的創業是2014年
[00:09:04.000 --> 00:09:05.000]  即是四年
[00:09:05.000 --> 00:09:07.000]  發生什麼事呢
[00:09:07.000 --> 00:09:09.000]  他去歐洲旅行
[00:09:09.000 --> 00:09:12.000]  到晚上六時
[00:09:12.000 --> 00:09:15.000]  突然之間騎上去
[00:09:15.000 --> 00:09:20.000]  踩單車去暢遊街道
[00:09:20.000 --> 00:09:24.000]  他發現他這個卑微的要求
[00:09:24.000 --> 00:09:25.000]  他接受不了
[00:09:25.000 --> 00:09:28.000]  原來每一間都是山山悶悶的
[00:09:28.000 --> 00:09:31.000]  他發現為什麼
[00:09:31.000 --> 00:09:33.000]  我不可以隨時踩單車呢
[00:09:33.000 --> 00:09:35.000]  他將這個種子
[00:09:35.000 --> 00:09:37.000]  放在內心裡
[00:09:37.000 --> 00:09:39.000]  回到上海北京的時候
[00:09:39.000 --> 00:09:41.000]  原來他發現
[00:09:41.000 --> 00:09:43.000]  中國城市的建立
[00:09:43.000 --> 00:09:46.000]  其實真的不是很利民
[00:09:46.000 --> 00:09:48.000]  所以他有個標語
[00:09:48.000 --> 00:09:51.000]  叫做一公里卑微的要求
[00:09:51.000 --> 00:09:53.000]  即是說在城市的建立裡
[00:09:53.000 --> 00:09:57.000]  很多人只想要一公里的旅行
[00:09:57.000 --> 00:09:58.000]  我們想一想
[00:09:58.000 --> 00:10:00.000]  我們加州不是很熟
[00:10:00.000 --> 00:10:02.000]  有時候在想
[00:10:02.000 --> 00:10:04.000]  河北來到城市
[00:10:04.000 --> 00:10:06.000]  我的要求很卑微
[00:10:06.000 --> 00:10:08.000]  為什麼要我傷害這個世界
[00:10:08.000 --> 00:10:11.000]  還要開車放炭呢
[00:10:11.000 --> 00:10:13.000]  可不可以有共享單車呢
[00:10:13.000 --> 00:10:14.000]  先當是這樣
[00:10:14.000 --> 00:10:15.000]  明白我的意思嗎
[00:10:15.000 --> 00:10:17.000]  你在河北來
[00:10:17.000 --> 00:10:19.000]  城市真的沒有一公里
[00:10:19.000 --> 00:10:24.000]  他原來只有這個想法
[00:10:24.000 --> 00:10:26.000]  種在他自己的內心
[00:10:26.000 --> 00:10:31.000]  於是因為他懂得機器
[00:10:31.000 --> 00:10:35.000]  於是將這條橋跟採訪的老闆說
[00:10:35.000 --> 00:10:39.000]  採訪的都是很厲害的人
[00:10:39.000 --> 00:10:40.000]  不要說笑
[00:10:40.000 --> 00:10:42.000]  有一個叫做移動支付
[00:10:42.000 --> 00:10:44.000]  喜歡他的橋
[00:10:44.000 --> 00:10:48.000]  所以那些創業種子的基金
[00:10:48.000 --> 00:10:49.000]  不是他自己的
[00:10:49.000 --> 00:10:51.000]  是別人給他的
[00:10:51.000 --> 00:10:53.000]  但是你又會發現
[00:10:53.000 --> 00:10:54.000]  在香港
[00:10:54.000 --> 00:10:56.000]  在我們附近
[00:10:56.000 --> 00:10:57.000]  尤其是郊野地方
[00:10:57.000 --> 00:10:59.000]  是不是很多單車都這樣扔掉
[00:10:59.000 --> 00:11:01.000]  還有一個品牌破產
[00:11:01.000 --> 00:11:02.000]  都沒有社會責任
[00:11:02.000 --> 00:11:03.000]  就這樣扔掉
[00:11:03.000 --> 00:11:06.000]  因為單車踩兩下就壞了
[00:11:06.000 --> 00:11:09.000]  但胡維為因為他是專家
[00:11:09.000 --> 00:11:11.000]  所以他有個堅持
[00:11:11.000 --> 00:11:13.000]  他要自己做工廠
[00:11:13.000 --> 00:11:15.000]  他不做代工
[00:11:15.000 --> 00:11:21.000]  他要找專業的人做倒模
[00:11:21.000 --> 00:11:23.000]  來做一部單車
[00:11:23.000 --> 00:11:25.000]  那部單車起碼要求
[00:11:25.000 --> 00:11:28.000]  三年之內是不會壞的
[00:11:28.000 --> 00:11:30.000]  還有這部單車的秘技
[00:11:30.000 --> 00:11:32.000]  是不需要泵氣的
[00:11:32.000 --> 00:11:34.000]  很多人說他是傻的
[00:11:34.000 --> 00:11:36.000]  結果他投資的錢
[00:11:36.000 --> 00:11:39.000]  是要借高利貸的
[00:11:39.000 --> 00:11:41.000]  無論如何
[00:11:41.000 --> 00:11:44.000]  我們縮短他的故事
[00:11:44.000 --> 00:11:47.000]  他現在摩拜
[00:11:47.000 --> 00:11:51.000]  已經在全球200個城市
[00:11:51.000 --> 00:11:55.000]  差不多有過百萬的單車
[00:11:55.000 --> 00:11:59.000]  在健壯地行走
[00:11:59.000 --> 00:12:03.000]  這個小故事
[00:12:03.000 --> 00:12:05.000]  我們先停在這裡
[00:12:05.000 --> 00:12:07.000]  我想說第二個故事
[00:12:07.000 --> 00:12:09.000]  在過去這幾年
[00:12:09.000 --> 00:12:12.000]  在美國很多公立學校
[00:12:12.000 --> 00:12:15.000]  尤其是教數學的老師
[00:12:15.000 --> 00:12:17.000]  都是無法工作了
[00:12:17.000 --> 00:12:19.000]  因為他們有課堂上
[00:12:19.000 --> 00:12:21.000]  不過不需要教書
[00:12:21.000 --> 00:12:23.000]  只需要播放影片
[00:12:23.000 --> 00:12:25.000]  然後他自己就變成
[00:12:25.000 --> 00:12:27.000]  晉尼英王的補習老師
[00:12:27.000 --> 00:12:28.000]  做Tutor
[00:12:28.000 --> 00:12:30.000]  由老師變成導師
[00:12:30.000 --> 00:12:33.000]  誰替了他的位呢?
[00:12:33.000 --> 00:12:40.000]  就是耶魯的機電工程系的年青人
[00:12:40.000 --> 00:12:43.000]  如果你看一看
[00:12:43.000 --> 00:12:45.000]  上面是17年尾
[00:12:45.000 --> 00:12:50.000]  福布斯的標題
[00:12:50.000 --> 00:12:55.000]  是遠距了1 Trillion的機會
[00:12:55.000 --> 00:12:58.000]  Trillion就是Billion再上去
[00:12:58.000 --> 00:13:00.000]  是10億
[00:13:00.000 --> 00:13:01.000]  不好意思
[00:13:01.000 --> 00:13:04.000]  10億是美金
[00:13:04.000 --> 00:13:07.000]  這個年青人
[00:13:07.000 --> 00:13:10.000]  他是拒絕了10億的機會
[00:13:10.000 --> 00:13:12.000]  然後你看他的樣子
[00:13:12.000 --> 00:13:14.000]  他應該都是
[00:13:14.000 --> 00:13:16.000]  如果我們在香港的街頭
[00:13:16.000 --> 00:13:17.000]  以前我爸爸那年代
[00:13:17.000 --> 00:13:19.000]  叫這些做下叉
[00:13:19.000 --> 00:13:21.000]  原來是真的
[00:13:21.000 --> 00:13:24.000]  他是孟加拉小子
[00:13:24.000 --> 00:13:26.000]  他又有什麼呢?
[00:13:26.000 --> 00:13:29.000]  這個孟加拉小子
[00:13:29.000 --> 00:13:32.000]  原來他是難民身份
[00:13:32.000 --> 00:13:33.000]  去到美國
[00:13:33.000 --> 00:13:36.000]  在我以前讀書的地方
[00:13:36.000 --> 00:13:38.000]  就是尼泊爾
[00:13:38.000 --> 00:13:40.000]  你知道新奧爾良
[00:13:40.000 --> 00:13:43.000]  盧伊森是狗飯之地
[00:13:43.000 --> 00:13:44.000]  順便問大家
[00:13:44.000 --> 00:13:45.000]  大家知不知道
[00:13:45.000 --> 00:13:48.000]  美國最窮的四個州
[00:13:48.000 --> 00:13:51.000]  路易斯安那
[00:13:51.000 --> 00:13:53.000]  我老婆讀書的阿拉巴馬
[00:13:53.000 --> 00:13:55.000]  我後來讀書的密西西比亞
[00:13:55.000 --> 00:13:57.000]  所以我和我老婆
[00:13:57.000 --> 00:13:59.000]  都去過這三個最窮的州
[00:13:59.000 --> 00:14:02.000]  當然還有一個叫阿卡歐瑪
[00:14:02.000 --> 00:14:05.000]  所以一個孟加拉裔小子
[00:14:05.000 --> 00:14:06.000]  去到最窮的地方
[00:14:06.000 --> 00:14:08.000]  還是狗飯之地的地方
[00:14:08.000 --> 00:14:10.000]  有什麼作為呢?
[00:14:10.000 --> 00:14:12.000]  無論如何他很努力
[00:14:12.000 --> 00:14:14.000]  他的數學很厲害
[00:14:14.000 --> 00:14:17.000]  後來去了北面的MIT
[00:14:17.000 --> 00:14:19.000]  和耶魯星學
[00:14:19.000 --> 00:14:21.000]  但是他有一個表妹
[00:14:21.000 --> 00:14:24.000]  表妹的數學是不行的
[00:14:24.000 --> 00:14:25.000]  那怎麼辦呢?
[00:14:25.000 --> 00:14:27.000]  表哥去了上面
[00:14:27.000 --> 00:14:30.000]  沒有人教他
[00:14:30.000 --> 00:14:33.000]  表哥就躲在自己的蝸居
[00:14:33.000 --> 00:14:35.000]  躲在衣櫃裡
[00:14:35.000 --> 00:14:37.000]  拿一部錄影機
[00:14:37.000 --> 00:14:39.000]  去拍自己的數學片
[00:14:39.000 --> 00:14:42.000]  然後寄回去給表妹
[00:14:42.000 --> 00:14:45.000]  一年365天這樣做
[00:14:45.000 --> 00:14:49.000]  是不是有365片錄影?
[00:14:49.000 --> 00:14:51.000]  所以不要緊的
[00:14:51.000 --> 00:14:53.000]  對空氣說話也不要緊
[00:14:53.000 --> 00:14:55.000]  總之求上帝給你長命百歲
[00:14:55.000 --> 00:14:57.000]  十年下來你就有很多東西
[00:14:57.000 --> 00:14:59.000]  3650個
[00:14:59.000 --> 00:15:03.000]  原來表妹的數學
[00:15:03.000 --> 00:15:05.000]  突飛猛進
[00:15:05.000 --> 00:15:06.000]  然後她行
[00:15:06.000 --> 00:15:08.000]  同學也行嗎?
[00:15:08.000 --> 00:15:11.000]  於是就在校園裡傳這些片
[00:15:11.000 --> 00:15:14.000]  每個人的成績都很不錯
[00:15:14.000 --> 00:15:18.000]  然後這件事總會有人聽到
[00:15:18.000 --> 00:15:20.000]  誰聽到呢?
[00:15:20.000 --> 00:15:22.000]  是阿彪基
[00:15:22.000 --> 00:15:23.000]  為什麼呢?
[00:15:23.000 --> 00:15:24.000]  彪基很厲害
[00:15:24.000 --> 00:15:26.000]  但是他的女兒的數學都很差
[00:15:26.000 --> 00:15:30.000]  於是彪基太太就去找
[00:15:30.000 --> 00:15:35.000]  孟加拉小姐叫Ken
[00:15:35.000 --> 00:15:38.000]  問Ken
[00:15:38.000 --> 00:15:42.000]  你方不方便借你的片給我女兒
[00:15:42.000 --> 00:15:45.000]  他的女兒的成績又突飛猛進
[00:15:45.000 --> 00:15:49.000]  果然是做生意的人
[00:15:49.000 --> 00:15:53.000]  所以彪基太太連同基金經理去找他
[00:15:53.000 --> 00:15:56.000]  你有沒有興趣商業化?
[00:15:56.000 --> 00:16:00.000]  所以就offer了1 trillion給他
[00:16:00.000 --> 00:16:02.000]  就是這樣來的
[00:16:02.000 --> 00:16:07.000]  你發現Ken
[00:16:07.000 --> 00:16:09.000]  Ken
[00:16:09.000 --> 00:16:12.000]  如果你現在有多少懷疑我
[00:16:12.000 --> 00:16:13.000]  又覺得我在吹水
[00:16:13.000 --> 00:16:15.000]  也不應該在教堂裡說這些
[00:16:15.000 --> 00:16:16.000]  不要緊的
[00:16:16.000 --> 00:16:17.000]  你上網吧
[00:16:17.000 --> 00:16:18.000]  現在點進去
[00:16:18.000 --> 00:16:21.000]  是不用付錢的
[00:16:21.000 --> 00:16:25.000]  點進去第二個專頁已經找到你想要的東西
[00:16:25.000 --> 00:16:27.000]  是很簡單的
[00:16:27.000 --> 00:16:30.000]  是very friendly和easy的
[00:16:30.000 --> 00:16:32.000]  不複雜的
[00:16:32.000 --> 00:16:36.000]  最厲害的就是你發現現在Ken Academy
[00:16:36.000 --> 00:16:38.000]  裡面不單止數學
[00:16:38.000 --> 00:16:40.000]  什麼科目都有
[00:16:40.000 --> 00:16:42.000]  不過不知道中文有沒有
[00:16:42.000 --> 00:16:44.000]  為什麼會這樣呢?
[00:16:44.000 --> 00:16:48.000]  為什麼Ken傻傻的會怨他呢?
[00:16:48.000 --> 00:16:50.000]  原來Ken說OK的
[00:16:50.000 --> 00:16:51.000]  錢我是很喜歡的
[00:16:51.000 --> 00:16:53.000]  好像我叫forever rich
[00:16:53.000 --> 00:16:54.000]  我叫永富
[00:16:54.000 --> 00:16:55.000]  錢我很喜歡
[00:16:55.000 --> 00:16:56.000]  不過他有一樣東西
[00:16:56.000 --> 00:16:57.000]  想都想不明白
[00:16:57.000 --> 00:16:59.000]  我接受不到
[00:16:59.000 --> 00:17:00.000]  原因是什麼呢?
[00:17:00.000 --> 00:17:03.000]  因為他是孟加拉的
[00:17:03.000 --> 00:17:05.000]  他比他窮
[00:17:05.000 --> 00:17:07.000]  表妹的成績為什麼可以好呢?
[00:17:07.000 --> 00:17:10.000]  是因為知識不用錢
[00:17:10.000 --> 00:17:12.000]  如果知識要給9.99
[00:17:12.000 --> 00:17:14.000]  我接受不到
[00:17:14.000 --> 00:17:17.000]  好像我這樣出生的人
[00:17:17.000 --> 00:17:20.000]  就不能夠向上流動
[00:17:20.000 --> 00:17:25.000]  就失去了他自己本來的意義
[00:17:25.000 --> 00:17:27.000]  他很喜歡錢
[00:17:27.000 --> 00:17:29.000]  不過他接受不到
[00:17:29.000 --> 00:17:33.000]  知識是有貧富懸殊之分的
[00:17:33.000 --> 00:17:35.000]  所以他就婉拒了
[00:17:35.000 --> 00:17:37.000]  他是不是傻的呢?
[00:17:37.000 --> 00:17:38.000]  如果是我呢
[00:17:38.000 --> 00:17:39.000]  我當然是要了才說
[00:17:39.000 --> 00:17:42.000]  然後叫基太給回頭頭
[00:17:42.000 --> 00:17:43.000]  我們做社企
[00:17:43.000 --> 00:17:45.000]  是不是這樣呢?
[00:17:45.000 --> 00:17:47.000]  同意還是不同意呢?
[00:17:47.000 --> 00:17:49.000]  總之他就轉念之間
[00:17:49.000 --> 00:17:51.000]  他就跟基太說
[00:17:51.000 --> 00:17:52.000]  他說OK的
[00:17:52.000 --> 00:17:55.000]  你有這麼多錢又想做好事
[00:17:55.000 --> 00:17:57.000]  我就不接受投資的
[00:17:57.000 --> 00:17:59.000]  不過我接受捐錢的
[00:17:59.000 --> 00:18:01.000]  你捐給我嗎?
[00:18:01.000 --> 00:18:04.000]  其實都很聰明的
[00:18:04.000 --> 00:18:07.000]  這些人拿了光環來跟你談話
[00:18:07.000 --> 00:18:08.000]  又拿了錢來
[00:18:08.000 --> 00:18:10.000]  但他想給你100元
[00:18:10.000 --> 00:18:11.000]  你問他
[00:18:11.000 --> 00:18:13.000]  你說錢呢?
[00:18:13.000 --> 00:18:15.000]  你投資我做生意就不好
[00:18:15.000 --> 00:18:16.000]  不過你捐錢
[00:18:16.000 --> 00:18:17.000]  你看好我做善事
[00:18:17.000 --> 00:18:19.000]  我接受的
[00:18:19.000 --> 00:18:20.000]  你以為基太是人是鬼
[00:18:20.000 --> 00:18:22.000]  都要給他一半
[00:18:22.000 --> 00:18:26.000]  原來Ken就是因為這樣
[00:18:26.000 --> 00:18:27.000]  如果我的形式
[00:18:27.000 --> 00:18:33.000]  應該不是全球最大的社會企業
[00:18:33.000 --> 00:18:35.000]  因為他的機構
[00:18:35.000 --> 00:18:38.000]  就是這個小小的初心
[00:18:38.000 --> 00:18:40.000]  是贊人熱淚的故事
[00:18:40.000 --> 00:18:42.000]  就是吸引了很多
[00:18:42.000 --> 00:18:45.000]  其他學科的人
[00:18:45.000 --> 00:18:48.000]  義工地無償地幫他拍
[00:18:48.000 --> 00:18:51.000]  所以他所有的知識劑
[00:18:51.000 --> 00:18:53.000]  全部都是義工做的
[00:18:53.000 --> 00:18:55.000]  不是打工做的
[00:18:55.000 --> 00:18:57.000]  所以你會發現
[00:18:57.000 --> 00:19:00.000]  最高的境界
[00:19:00.000 --> 00:19:01.000]  我經常說
[00:19:01.000 --> 00:19:03.000]  就是用義工的心情去打工
[00:19:03.000 --> 00:19:06.000]  你就會感恩因為有薪金
[00:19:06.000 --> 00:19:08.000]  但是我沒有離開
[00:19:08.000 --> 00:19:13.000]  讓這個世界有意義的初心
[00:19:13.000 --> 00:19:16.000]  其實沒有衝突的
[00:19:16.000 --> 00:19:17.000]  大家去旅行
[00:19:17.000 --> 00:19:18.000]  就快聖誕節
[00:19:18.000 --> 00:19:21.000]  下星期可能會不見了一部份人
[00:19:21.000 --> 00:19:22.000]  都不一定
[00:19:22.000 --> 00:19:23.000]  希望你聖誕快樂
[00:19:23.000 --> 00:19:24.000]  無論如何
[00:19:24.000 --> 00:19:25.000]  你如果是自由行
[00:19:25.000 --> 00:19:27.000]  你有沒有用Airbnb的?
[00:19:27.000 --> 00:19:29.000]  有吧?
[00:19:29.000 --> 00:19:33.000]  有沒有發現Airbnb
[00:19:33.000 --> 00:19:36.000]  全球聽說
[00:19:36.000 --> 00:19:39.000]  它進入了
[00:19:39.000 --> 00:19:43.000]  有八百萬個城市
[00:19:43.000 --> 00:19:46.000]  現在它擁有的房屋是三百萬
[00:19:46.000 --> 00:19:48.000]  很厲害
[00:19:48.000 --> 00:19:50.000]  不斷用
[00:19:50.000 --> 00:19:51.000]  你有沒有曾經
