
[00:00:00.000 --> 00:00:02.120]  各位聽眾,聖誕快樂!
[00:07:17.120 --> 00:07:22.120]  聖經裡面說我們是能夠在困難和試煉裡面的時候
[00:07:22.120 --> 00:07:25.120]  都仍然能夠喜樂的,弟兄姊妹
[00:07:25.120 --> 00:07:31.120]  這個才是我們這個信仰真正的價值
[00:07:31.120 --> 00:07:34.120]  這幾天的體驗是什麼呢?
[00:07:34.120 --> 00:07:37.120]  就是我們在一個這麼難的處境裡面
[00:07:37.120 --> 00:07:39.120]  在一個這麼難的環境裡面
[00:07:39.120 --> 00:07:43.120]  我們仍然可以在這個地方
[00:07:43.120 --> 00:07:46.120]  在從敬拜神裡面的時候
[00:07:46.120 --> 00:07:50.120]  我們能夠大聲的告訴別人
[00:07:50.120 --> 00:07:56.120]  我們不怕,因為我們有上帝
[00:07:56.120 --> 00:08:00.120]  我們有盼望,我們很相信有出路
[00:08:00.120 --> 00:08:05.120]  因為我們知道上帝愛我
[00:08:05.120 --> 00:08:09.120]  其實這段經文當中有一個信念就是
[00:08:09.120 --> 00:08:13.120]  就因為祂如此的愛我
[00:08:13.120 --> 00:08:16.120]  所以我能夠在經歷裡面
[00:08:16.120 --> 00:08:20.120]  我能夠伸出忍耐
[00:08:20.120 --> 00:08:22.120]  聖經裡面有一句話
[00:08:22.120 --> 00:08:24.120]  你們所遇見的試探
[00:08:24.120 --> 00:08:26.120]  無非是人所能受的
[00:08:26.120 --> 00:08:28.120]  神是信實的
[00:08:28.120 --> 00:08:32.120]  祂不必得叫你們受試探過於所能受的
[00:08:32.120 --> 00:08:34.120]  在受試探的時候
[00:08:34.120 --> 00:08:36.120]  總要給你們開一條出路
[00:08:36.120 --> 00:08:40.120]  叫你們能夠忍耐得住
[00:08:40.120 --> 00:08:45.120]  上帝的應許是確確實實的告訴你們
[00:08:45.120 --> 00:08:47.120]  今天所發生的所有事情
[00:08:47.120 --> 00:08:49.120]  淋在我們身上的事情
[00:08:49.120 --> 00:08:52.120]  是有原因的
[00:08:52.120 --> 00:08:55.120]  這是一份信念
[00:08:55.120 --> 00:08:58.120]  雖然我們不明白
[00:08:58.120 --> 00:08:59.120]  但是主耶穌說
[00:08:59.120 --> 00:09:02.120]  我給你們受的是你們得的
[00:09:02.120 --> 00:09:03.120]  如果不是的話
[00:09:03.120 --> 00:09:05.120]  我就會開出路給你們離開
[00:09:05.120 --> 00:09:07.120]  你們放心吧
[00:09:07.120 --> 00:09:09.120]  就正因為這個時候
[00:09:09.120 --> 00:09:16.120]  所以我們才能夠堅持和忍耐下去
[00:09:16.120 --> 00:09:17.120]  弟兄姊妹
[00:09:17.120 --> 00:09:19.120]  這裡說忍耐
[00:09:19.120 --> 00:09:25.120]  他就能夠孕育出堅強的品格
[00:09:25.120 --> 00:09:29.120]  最近我在網上看到一個短片
[00:09:29.120 --> 00:09:32.120]  他在一個很大的雪山當中
[00:09:32.120 --> 00:09:38.120]  介紹這棵叫做天山雪蓮
[00:09:38.120 --> 00:09:39.120]  我看到的時候
[00:09:39.120 --> 00:09:42.120]  我的感覺也覺得很驚艷
[00:09:42.120 --> 00:09:44.120]  因為它的環境裡面
[00:09:44.120 --> 00:09:47.120]  真的是寸草不生
[00:09:47.120 --> 00:09:51.120]  全部被風雪掩蓋著
[00:09:51.120 --> 00:09:54.120]  但是它就是在雪山裡面
[00:09:54.120 --> 00:10:01.120]  偏偏就有這種這麼頑強的生命力
[00:10:01.120 --> 00:10:04.120]  今天我們其實每一個人
[00:10:04.120 --> 00:10:07.120]  我們真正出來的這份堅忍的性格
[00:10:07.120 --> 00:10:11.120]  不是在一個風平浪靜的裡面
[00:10:11.120 --> 00:10:13.120]  我經常說我們的上一輩
[00:10:13.120 --> 00:10:16.120]  這麼值得我們去尊敬
[00:10:16.120 --> 00:10:19.120]  這麼值得我們去尊重
[00:10:19.120 --> 00:10:21.120]  原因是因為他比我們
[00:10:21.120 --> 00:10:25.120]  在更困難的環境裡面
[00:10:25.120 --> 00:10:30.120]  去孕育我們出來
[00:10:30.120 --> 00:10:32.120]  我經常聽到我媽媽說最多的時候
[00:10:32.120 --> 00:10:33.120]  在她的年日裡面
[00:10:33.120 --> 00:10:37.120]  就是數毫子過日子
[00:10:37.120 --> 00:10:41.120]  跌了斗嶺我們要追飯
[00:10:41.120 --> 00:10:44.120]  他們在一個不容易找工作的環境裡面
[00:10:44.120 --> 00:10:46.120]  他們在一個不被接納的環境裡面
[00:10:46.120 --> 00:10:50.120]  我媽媽他們那一代叫第一代新移民
[00:10:50.120 --> 00:10:51.120]  在國內發生事的時候
[00:10:51.120 --> 00:10:53.120]  然後來到香港
[00:10:53.120 --> 00:10:56.120]  然後時間就一直靠著很努力的
[00:10:56.120 --> 00:10:59.120]  然後他們就一直建立到今天這樣
[00:10:59.120 --> 00:11:01.120]  我爸爸
[00:11:01.120 --> 00:11:02.120]  在客觀的裡面
[00:11:02.120 --> 00:11:06.120]  我絕對很肯定他是一個很辛苦的人
[00:11:06.120 --> 00:11:08.120]  他是做紗廠的
[00:11:08.120 --> 00:11:10.120]  我媽媽經常告訴我們
[00:11:10.120 --> 00:11:12.120]  回來永遠都是滿身傷的
[00:11:12.120 --> 00:11:15.120]  因為他們那些叫托機頭
[00:11:15.120 --> 00:11:16.120]  一個很大的機頭
[00:11:16.120 --> 00:11:18.120]  以前沒有那麼多的工具
[00:11:18.120 --> 00:11:19.120]  沒有那麼多的器材
[00:11:19.120 --> 00:11:21.120]  沒有那些鏈
[00:11:21.120 --> 00:11:22.120]  那些將他搞上去
[00:11:22.120 --> 00:11:24.120]  是靠人手的肩膀
[00:11:24.120 --> 00:11:28.120]  將他的機心托上去機上
[00:11:28.120 --> 00:11:30.120]  又熱的
[00:11:30.120 --> 00:11:34.120]  每天的時候是做12至14個小時的
[00:11:34.120 --> 00:11:37.120]  但我爸爸在這麼久以來
[00:11:37.120 --> 00:11:39.120]  我從來沒有聽過
[00:11:39.120 --> 00:11:41.120]  他在口中裡面說過一句話
[00:11:41.120 --> 00:11:44.120]  叫做辛苦無
[00:11:44.120 --> 00:11:49.120]  我們的子女到今天的時候
[00:11:49.120 --> 00:11:50.120]  坦白說
[00:11:50.120 --> 00:11:52.120]  當然做上一代的時候
[00:11:52.120 --> 00:11:53.120]  我們跟他說的也不多
[00:11:53.120 --> 00:11:56.120]  我爸爸也是一個不多言的人
[00:11:56.120 --> 00:11:58.120]  我真正經歷到他的幽默
[00:11:58.120 --> 00:12:01.120]  是在他退休的時候
[00:12:01.120 --> 00:12:04.120]  我才知道原來我爸爸是這麼幽默的
[00:12:04.120 --> 00:12:06.120]  當他住在醫院的時候
[00:12:06.120 --> 00:12:08.120]  每次我們探訪的時候
[00:12:08.120 --> 00:12:10.120]  那些護士都跟我說
[00:12:10.120 --> 00:12:13.120]  你爸爸真的搞不定
[00:12:13.120 --> 00:12:14.120]  我說什麼搞不定
[00:12:14.120 --> 00:12:15.120]  搞得他們很麻煩
[00:12:15.120 --> 00:12:16.120]  他說不是
[00:12:16.120 --> 00:12:19.120]  他每次走過都笑死他們
[00:12:19.120 --> 00:12:23.120]  但是我想說
[00:12:23.120 --> 00:12:25.120]  這些環境裡面就孕育了
[00:12:25.120 --> 00:12:28.120]  我爸爸他們這一輩子裡面
[00:12:28.120 --> 00:12:29.120]  這一份這麼堅忍
[00:12:29.120 --> 00:12:31.120]  而我們這些做子女
[00:12:31.120 --> 00:12:34.120]  當我們看到他們這樣的生命的時候
[00:12:34.120 --> 00:12:36.120]  也都影響了我們今天的生命
[00:12:36.120 --> 00:12:39.120]  原來每一件事當中
[00:12:39.120 --> 00:12:42.120]  都不是沒有原因的
[00:12:42.120 --> 00:12:47.120]  原來上帝將我們放在那個環境當中的時候
[00:12:47.120 --> 00:12:51.120]  是要我們在裡面鍛鍊出這種品格出來
[00:12:51.120 --> 00:12:53.120]  而聖經告訴你
[00:12:53.120 --> 00:12:55.120]  這種堅毅的品格
[00:12:55.120 --> 00:12:59.120]  能夠牢固我們對上帝的盼望
[00:12:59.120 --> 00:13:03.120]  其實原來是一個循環
[00:13:03.120 --> 00:13:08.120]  你試我這麼說
[00:13:08.120 --> 00:13:11.120]  今年是我侍奉的20週年
[00:13:11.120 --> 00:13:14.120]  我去看著很多不同的
[00:13:14.120 --> 00:13:17.120]  我去過中型的教會
[00:13:17.120 --> 00:13:19.120]  我去過很基層的教會
[00:13:19.120 --> 00:13:20.120]  我回到這裡
[00:13:20.120 --> 00:13:25.120]  算是一間很中產的教會
[00:13:25.120 --> 00:13:29.120]  我可以很肯定地見證著一件事
[00:13:29.120 --> 00:13:33.120]  就是年輕的基督徒
[00:13:33.120 --> 00:13:37.120]  如果他們在一個太安恕的環境裡面
[00:13:37.120 --> 00:13:40.120]  他們在和上帝的成長當中
[00:13:40.120 --> 00:13:43.120]  是絕對不會好的
[00:13:43.120 --> 00:13:47.120]  今天這麼巧
[00:13:47.120 --> 00:13:49.120]  朱太太做主席
[00:13:49.120 --> 00:13:51.120]  我有機會和她合作
[00:13:51.120 --> 00:13:55.120]  我又看著她的兒子朱子逸長大
[00:13:55.120 --> 00:13:59.120]  我經常說當時我做神學生回來的時候
[00:13:59.120 --> 00:14:01.120]  當日的指引是怎樣的
[00:14:01.120 --> 00:14:03.120]  就是四劍客裡面
[00:14:03.120 --> 00:14:06.120]  我們團契當中只有四個年輕人
[00:14:06.120 --> 00:14:08.120]  每人拿著杯麵
[00:14:08.120 --> 00:14:10.120]  然後走進我們的禮堂
[00:14:10.120 --> 00:14:11.120]  就是幼稚園那裡
[00:14:11.120 --> 00:14:13.120]  然後就坐在那裡
[00:14:13.120 --> 00:14:15.120]  然後我們就開始唱歌
[00:14:15.120 --> 00:14:16.120]  好啊你唱吧
[00:14:16.120 --> 00:14:18.120]  然後他們就拿著杯麵在那裡吃
[00:14:19.120 --> 00:14:21.120]  我好記得這個圖畫
[00:14:21.120 --> 00:14:23.120]  當時我的心態就是
[00:14:23.120 --> 00:14:25.120]  哎呀 糟糕了
[00:14:25.120 --> 00:14:27.120]  這班少爺仔怎麼辦呢
[00:14:27.120 --> 00:14:31.120]  但我想告訴大家
[00:14:31.120 --> 00:14:35.120]  今天大家有機會和朱傳道去聊天
[00:14:35.120 --> 00:14:38.120]  他絕對不是當日的朱子逸
[00:14:38.120 --> 00:14:44.120]  他絕對不是當時拿著杯麵在那裡吃的那個年輕人
[00:14:44.120 --> 00:14:46.120]  為什麼呢
[00:14:47.120 --> 00:14:50.120]  因為他在生命當中經歷了很多
[00:14:50.120 --> 00:14:53.120]  上帝和他走過的路程
[00:14:53.120 --> 00:14:58.120]  大家也聽過他們在家裡很多的見證
[00:14:58.120 --> 00:15:01.120]  弟兄姊妹
[00:15:01.120 --> 00:15:04.120]  從來上帝為我們預備的
[00:15:04.120 --> 00:15:07.120]  都是為了我們最好的
[00:15:07.120 --> 00:15:11.120]  有時或許他會有些
[00:15:11.120 --> 00:15:14.120]  給我們的感覺會不會有些殘忍
[00:15:15.120 --> 00:15:17.120]  弟兄姊妹你放心
[00:15:17.120 --> 00:15:19.120]  這個愛我們的天父
[00:15:19.120 --> 00:15:21.120]  對你是絕對不會殘忍的
[00:15:21.120 --> 00:15:25.120]  但他要鍛鍊出你這種性格
[00:15:25.120 --> 00:15:28.120]  因為我們一生裡面真正的祝福
[00:15:28.120 --> 00:15:31.120]  是對上帝有這份全然的盼望
[00:15:31.120 --> 00:15:36.120]  大家還記得上次
[00:15:36.120 --> 00:15:38.120]  我不知道大家是不是也知道呢
[00:15:38.120 --> 00:15:40.120]  上次Yoyo婚禮的時候
[00:15:40.120 --> 00:15:43.120]  Mary她過來讀經
[00:15:43.120 --> 00:15:46.120]  她剛好在前一天的時候有一個很嚴重的車禍
[00:15:46.120 --> 00:15:51.120]  接著時間竟然這麼嚴重的車禍
[00:15:51.120 --> 00:15:53.120]  連一塊膠布都不用
[00:15:53.120 --> 00:15:58.120]  但當你再見到她的時候
[00:15:58.120 --> 00:16:00.120]  她整個給你的感覺是什麼呢
[00:16:00.120 --> 00:16:02.120]  四平八穩
[00:16:02.120 --> 00:16:04.120]  你在那天見到她讀經的時候
[00:16:04.120 --> 00:16:08.120]  完全感覺不到她發生過一件這麼大的事
[00:16:08.120 --> 00:16:11.120]  我坐在旁邊聽著她兩夫讀經的時候
[00:16:11.120 --> 00:16:13.120]  我看著這個人的時候
[00:16:13.120 --> 00:16:17.120]  我心裡面默默地為他們禱告
[00:16:17.120 --> 00:16:22.120]  這個就是被上帝歷練出來的生命
[00:16:22.120 --> 00:16:27.120]  這個就是他一生平安的印證
[00:16:27.120 --> 00:16:30.120]  弟兄姊妹我們今天最需要的
[00:16:30.120 --> 00:16:34.120]  最需要的就是這一份平安的力量
[00:16:34.120 --> 00:16:36.120]  我們最需要在神的面前
[00:16:36.120 --> 00:16:38.120]  去找到這一份的盼望
[00:16:39.120 --> 00:16:41.120]  而聖經告訴你
[00:16:41.120 --> 00:16:43.120]  這份盼望是不會落空的
[00:16:43.120 --> 00:16:47.120]  因為這個盼望是從上帝的愛而來的
[00:16:47.120 --> 00:16:52.120]  他將他最大的最寶貴的一件事賜給你
[00:16:52.120 --> 00:16:54.120]  那件事叫做聖靈
[00:16:54.120 --> 00:16:57.120]  他聖靈賜給你代表著
[00:16:57.120 --> 00:17:00.120]  隨時隨刻與你同在
[00:17:00.120 --> 00:17:04.120]  隨時會有適時的幫助臨到你身上
[00:17:04.120 --> 00:17:05.120]  弟兄姊妹
[00:17:05.120 --> 00:17:09.120]  上帝已經將他最好的都給了你
[00:17:09.120 --> 00:17:11.120]  弟兄姊妹
[00:17:11.120 --> 00:17:13.120]  我們還用怕什麼呢
[00:17:13.120 --> 00:17:17.120]  請你記得主耶穌的救護恩
[00:17:17.120 --> 00:17:21.120]  是在人最黑暗最絕望的時候臨到的
[00:17:21.120 --> 00:17:22.120]  弟兄姊妹
[00:17:22.120 --> 00:17:27.120]  如果大家稍微讀一下聖經研究一下
[00:17:27.120 --> 00:17:28.120]  你就會知道
[00:17:28.120 --> 00:17:30.120]  在馬拉基書之後
[00:17:30.120 --> 00:17:31.120]  去到耶穌出現
[00:17:31.120 --> 00:17:34.120]  足足有四百年的時間
[00:17:34.120 --> 00:17:38.120]  上帝與以色列人是完全斷絕了來往
[00:17:38.120 --> 00:17:42.120]  在那段日子裏面的時候
[00:17:42.120 --> 00:17:45.120]  他們受了很多的迫害
[00:17:45.120 --> 00:17:46.120]  受了很多的苦
[00:17:46.120 --> 00:17:49.120]  被羅馬人去佔領他們的地方
[00:17:49.120 --> 00:17:53.120]  但是你發覺主耶穌就在這個
[00:17:53.120 --> 00:17:57.120]  最黑暗最絕望的時間
[00:17:57.120 --> 00:18:00.120]  他就在那個夜晚
[00:18:00.120 --> 00:18:02.120]  在馬槽當中
[00:18:02.120 --> 00:18:04.120]  臨到這個世界
[00:18:04.120 --> 00:18:08.120]  所以他就說我來到的時候
[00:18:08.120 --> 00:18:14.120]  我是要將盼望賜給每一個最需要的人
[00:18:14.120 --> 00:18:17.120]  他從來都不和我們計較
[00:18:17.120 --> 00:18:20.120]  因為聖經說他在我們還作罪人的時候
[00:18:20.120 --> 00:18:24.120]  他就救恩已經臨到在我們身上
[00:18:24.120 --> 00:18:26.120]  弟兄姊妹你是怎樣
[00:18:26.120 --> 00:18:27.120]  他是清清楚楚的
[00:18:27.120 --> 00:18:29.120]  我經常鼓勵弟兄姊妹
[00:18:29.120 --> 00:18:31.120]  你不用在神的面前掩飾
[00:18:31.120 --> 00:18:34.120]  其實你不要以為
[00:18:34.120 --> 00:18:37.120]  你可以裝扮到自己怎樣
[00:18:37.120 --> 00:18:38.120]  你不需要裝扮
[00:18:38.120 --> 00:18:40.120]  上帝是看透你的
[00:18:40.120 --> 00:18:47.120]  他只需要你很真實的呈現給他
[00:18:47.120 --> 00:18:51.120]  說真的一句
[00:18:51.120 --> 00:18:52.120]  當我鄧全到
[00:18:52.120 --> 00:18:53.120]  有時候我遇到一些情況
[00:18:53.120 --> 00:18:55.120]  我真的很忍受不住的時候
[00:18:55.120 --> 00:18:58.120]  你猜我想不想去XXY人呢
[00:19:00.120 --> 00:19:02.120]  當然想
[00:19:02.120 --> 00:19:04.120]  但我經常都說
[00:19:04.120 --> 00:19:05.120]  你又猜一下
[00:19:05.120 --> 00:19:08.120]  當然我講這些說話要很小心
[00:19:08.120 --> 00:19:10.120]  我不是鼓勵大家XXY
[00:19:10.120 --> 00:19:11.120]  OK
[00:19:11.120 --> 00:19:12.120]  但反過來
[00:19:12.120 --> 00:19:13.120]  當你很怒氣的時候
[00:19:13.120 --> 00:19:15.120]  你很煩躁的時候
[00:19:15.120 --> 00:19:19.120]  其實我給你的建議最好就是和上帝去說
[00:19:19.120 --> 00:19:21.120]  將你最生氣的那件事
[00:19:21.120 --> 00:19:23.120]  將你最不開心的那件事
[00:19:23.120 --> 00:19:25.120]  你要真實的和他表達
[00:19:25.120 --> 00:19:28.120]  上帝是容許的
[00:19:28.120 --> 00:19:30.120]  大家有看過詩篇嗎
[00:19:30.120 --> 00:19:33.120]  當以色列人去秘魯的時候
[00:19:33.120 --> 00:19:35.120]  去到外國的時候
[00:19:35.120 --> 00:19:37.120]  他們的上帝被人笑
[00:19:37.120 --> 00:19:39.120]  大家看回詩篇當中
[00:19:39.120 --> 00:19:41.120]  你唱些歌給我聽
[00:19:41.120 --> 00:19:43.120]  他們唱歌是給他們聽的嗎
[00:19:43.120 --> 00:19:44.120]  是給上帝聽的嗎
[00:19:44.120 --> 00:19:45.120]  你唱歌給我聽
[00:19:45.120 --> 00:19:47.120]  你們上帝去了哪裡
[00:19:47.120 --> 00:19:50.120]  然後他們的禱告是什麼
[00:19:50.120 --> 00:19:52.120]  上帝我們很慘
[00:19:52.120 --> 00:19:54.120]  上帝你為我伸冤
[00:19:54.120 --> 00:19:56.120]  他用了一個圖畫的時候
[00:19:56.120 --> 00:19:57.120]  是很可怕的
[00:19:57.120 --> 00:20:00.120]  請你將他的鷹鞋摔在石頭上
[00:20:00.120 --> 00:20:02.120]  為什麼會這樣說
[00:20:02.120 --> 00:20:04.120]  因為心裡真的很苦
[00:20:04.120 --> 00:20:08.120]  但是上帝沒有叫你去做
[00:20:08.120 --> 00:20:12.120]  上帝容許你向他申訴
[00:20:12.120 --> 00:20:14.120]  因為你不說他也知道
[00:20:14.120 --> 00:20:19.120]  他容許你向他申訴
[00:20:19.120 --> 00:20:23.120]  但是真正的伸冤者是上帝
[00:20:23.120 --> 00:20:26.120]  所以弟兄姊妹
[00:20:26.120 --> 00:20:28.120]  今天其實上帝
[00:20:28.120 --> 00:20:30.120]  他是告訴我們
[00:20:30.120 --> 00:20:33.120]  為什麼我們可以在他面前的時候
[00:20:33.120 --> 00:20:35.120]  我們可以那麼釋放
[00:20:35.120 --> 00:20:37.120]  因為在他面前
[00:20:37.120 --> 00:20:40.120]  我們可以做回真實的自己
[00:20:40.120 --> 00:20:43.120]  我們不需要偽裝
[00:20:43.120 --> 00:20:45.120]  我們不需要去包裝自己
[00:20:45.120 --> 00:20:49.120]  我們需要的是真真實實地來到神的面前
[00:20:49.120 --> 00:20:52.120]  在他的私恩寶座面前
[00:20:52.120 --> 00:20:54.120]  我們求平安
[00:20:54.120 --> 00:20:56.120]  我們求憐憫
[00:20:56.120 --> 00:20:58.120]  我們求他的愛
