
[00:00:00.000 --> 00:00:01.480]  各位姐妹 早安
[00:02:58.400 --> 00:03:00.160]  是大衛寫的
[00:03:00.160 --> 00:03:02.840]  神啊 你就監察我
[00:03:02.840 --> 00:03:05.000]  監察的意思是
[00:03:05.000 --> 00:03:08.640]  不單只是看著
[00:03:08.640 --> 00:03:11.680]  是很留心的看著我
[00:03:11.680 --> 00:03:14.200]  試煉一下我
[00:03:14.200 --> 00:03:16.680]  盡量逐一說
[00:03:16.680 --> 00:03:19.160]  好像監察著我一樣
[00:03:19.160 --> 00:03:20.160]  你是這樣
[00:03:20.160 --> 00:03:22.520]  看得很實地
[00:03:22.520 --> 00:03:24.440]  看著我的神
[00:03:24.440 --> 00:03:26.480]  看到我一個地步
[00:03:26.480 --> 00:03:28.280]  我走到哪裏
[00:03:28.280 --> 00:03:29.640]  我躺下來起身 坐下來
[00:03:29.640 --> 00:03:32.320]  你什麼都知道 你什麼都看到
[00:03:32.320 --> 00:03:33.880]  我還要說一句話嗎
[00:03:33.880 --> 00:03:38.720]  我還沒說 你都知道我想說什麼了
[00:03:38.720 --> 00:03:39.520]  這個神
[00:03:39.520 --> 00:03:41.360]  你還像什麼呢
[00:03:41.360 --> 00:03:42.880]  你很保護我的
[00:03:42.880 --> 00:03:44.800]  你圍繞著我去保護我
[00:03:44.800 --> 00:03:47.280]  你不單只是像一個盾牌
[00:03:47.280 --> 00:03:49.480]  來幫我擋箭
[00:03:49.480 --> 00:03:51.960]  你好像一個帳幕
[00:03:51.960 --> 00:03:54.440]  包圍著我的身上
[00:03:54.440 --> 00:03:57.080]  這種知識很奇妙
[00:03:57.080 --> 00:04:00.200]  我是不能夠很明白
[00:04:00.200 --> 00:04:02.080]  弟兄姊妹 你的感覺
[00:04:02.080 --> 00:04:04.400]  大衛想說什麼呢
[00:04:04.400 --> 00:04:08.920]  你們很多都是為人父母的
[00:04:08.920 --> 00:04:11.920]  當子女有這種感受的時候
[00:04:11.920 --> 00:04:13.560]  我們是神的兒女
[00:04:13.560 --> 00:04:15.480]  當子女有這種感受的時候
[00:04:15.480 --> 00:04:18.400]  他在表達什麼呢
[00:04:18.400 --> 00:04:19.800]  媽呀
[00:04:19.800 --> 00:04:21.760]  早餐我自己會搞定
[00:04:21.760 --> 00:04:23.920]  天氣冷 我知道的
[00:04:23.920 --> 00:04:25.400]  我記得我在神學院的時候
[00:04:25.400 --> 00:04:28.360]  有一個同學是很好的
[00:04:28.360 --> 00:04:29.480]  不知道大家有沒有知道
[00:04:29.480 --> 00:04:32.800]  神學院有三層 三格床
[00:04:32.800 --> 00:04:34.040]  我讀海外神學院的
[00:04:34.040 --> 00:04:35.760]  我們神學院很出名的一件事
[00:04:35.760 --> 00:04:39.240]  地方夠小
[00:04:39.240 --> 00:04:41.480]  地方夠小 大家很親密的
[00:04:41.480 --> 00:04:43.560]  一間房最小的房間
[00:04:43.560 --> 00:04:45.320]  可以住六個人
[00:04:45.320 --> 00:04:47.000]  就是兩張三格床
[00:04:47.000 --> 00:04:49.480]  大家坐在下格床的時候
[00:04:49.480 --> 00:04:50.680]  膝蓋對膝蓋
[00:04:50.680 --> 00:04:51.440]  長腿的那些
[00:04:51.440 --> 00:04:52.920]  麻煩把腳縮到上面
[00:04:52.920 --> 00:04:54.720]  雙層
[00:04:54.720 --> 00:04:57.400]  我睡第三格 最頂的那一格
[00:04:57.400 --> 00:05:00.440]  中間下面那一格
[00:05:00.440 --> 00:05:03.480]  是不能夠上到那麼高層的
[00:05:03.480 --> 00:05:04.800]  那時候我覺得還挺健康的
[00:05:04.800 --> 00:05:06.360]  可以上高層一點
[00:05:06.360 --> 00:05:08.680]  中間那一格有一個姐妹
[00:05:08.680 --> 00:05:10.240]  是我師妹
[00:05:10.240 --> 00:05:12.160]  但是師妹她總是覺得
[00:05:12.160 --> 00:05:13.560]  我比她年輕
[00:05:13.560 --> 00:05:15.160]  她要關心照顧一下我
[00:05:15.160 --> 00:05:16.520]  我家人又不在香港
[00:05:16.520 --> 00:05:18.240]  於是我每天早上起來
[00:05:18.240 --> 00:05:19.200]  我都還沒有下到地
[00:05:19.200 --> 00:05:21.240]  我第三格還沒有下到地
[00:05:21.240 --> 00:05:22.840]  她就說
[00:05:22.840 --> 00:05:25.600]  明麗 多穿一件衣服
[00:05:25.600 --> 00:05:27.320]  我就很想告訴她
[00:05:27.320 --> 00:05:28.840]  我知道了
[00:05:28.840 --> 00:05:31.720]  我知道了 我每天早上都知道了
[00:05:31.720 --> 00:05:34.120]  夏天她也是這樣說的
[00:05:34.120 --> 00:05:37.480]  啊 你子女會不會有時候有這樣的感覺
[00:05:37.480 --> 00:05:40.080]  媽 我知道了
[00:05:40.080 --> 00:05:42.000]  總之 爸爸
[00:05:42.000 --> 00:05:43.280]  你記住
[00:05:43.280 --> 00:05:48.080]  iPhone出的時候我存在就行了
[00:05:48.080 --> 00:05:50.400]  其他時候
[00:05:50.400 --> 00:05:52.440]  我去黑暗的地方
[00:05:52.440 --> 00:05:53.600]  躺一下
[00:05:53.600 --> 00:05:56.760]  你不用知道 不用見到
[00:05:56.760 --> 00:06:01.080]  但是我好像在這個時候是想告訴天父
[00:06:01.080 --> 00:06:03.480]  是你 我知道你看緊我
[00:06:03.480 --> 00:06:04.840]  你看緊我到一個地步
[00:06:04.840 --> 00:06:08.080]  你不只是讓一個盾牌
[00:06:08.080 --> 00:06:10.360]  來幫我擋一下箭
[00:06:10.360 --> 00:06:12.280]  你簡直就好像一個帳幕
[00:06:12.280 --> 00:06:14.600]  這樣包圍著我
[00:06:14.600 --> 00:06:16.200]  你對我這麼好
[00:06:16.200 --> 00:06:20.640]  但是其實我不是很明白的
[00:06:20.640 --> 00:06:22.400]  我去到哪裡
[00:06:22.400 --> 00:06:24.280]  你都在樹上
[00:06:24.280 --> 00:06:26.920]  我躲不住的
[00:06:26.920 --> 00:06:28.240]  我躲在哪裡
[00:06:28.240 --> 00:06:30.520]  我想飛上天嗎
[00:06:30.520 --> 00:06:32.280]  你都在樹上
[00:06:32.280 --> 00:06:35.840]  我找一個很低層的地方躲下去嗎
[00:06:35.840 --> 00:06:38.200]  你不也是在那裡
[00:06:38.200 --> 00:06:41.440]  等我飛到天底這麼遠的時候
[00:06:41.440 --> 00:06:43.360]  現在有FaceTime
[00:06:43.360 --> 00:06:46.560]  去到美國 英國你都看到兒子
[00:06:46.560 --> 00:06:48.200]  啊
[00:06:48.200 --> 00:06:50.200]  他說其實
[00:06:50.200 --> 00:06:54.520]  我有時候想躲到地底
[00:06:54.520 --> 00:06:56.400]  但是在那裡
[00:06:56.400 --> 00:07:01.800]  你都好像在幫我鋪排著每一樣東西
[00:07:01.800 --> 00:07:03.760]  在那個情況下
[00:07:03.760 --> 00:07:06.680]  為什麼大衛有神看著他
[00:07:06.680 --> 00:07:08.200]  會有這種反應呢
[00:07:08.200 --> 00:07:09.840]  其實我們很多時候祈禱就是說
[00:07:09.840 --> 00:07:12.120]  神啊 你聽啊 你不要不聽啊
[00:07:12.120 --> 00:07:14.200]  你聽我們禱告啊
[00:07:14.200 --> 00:07:16.600]  我心裏面的事很重要的
[00:07:16.600 --> 00:07:17.760]  我為他祈禱的那個人
[00:07:17.760 --> 00:07:20.200]  他很需要你醫治的
[00:07:20.200 --> 00:07:21.560]  我們經常都很想說
[00:07:21.560 --> 00:07:23.600]  神在我們身邊 你聽著啊
[00:07:23.600 --> 00:07:25.000]  你不要太忙
[00:07:25.000 --> 00:07:28.400]  忘記了我的祈禱啊
[00:07:28.400 --> 00:07:29.680]  但是大衛他說
[00:07:29.680 --> 00:07:33.280]  你給我一點空間 天父
[00:07:33.280 --> 00:07:37.080]  有時候我們可能是這樣的
[00:07:37.080 --> 00:07:38.120]  天父我知道了
[00:07:38.120 --> 00:07:41.240]  恢復實體崇拜
[00:07:41.240 --> 00:07:43.200]  不過天父你給我一點空間
[00:07:43.200 --> 00:07:45.480]  都要讓教會給我一點空間
[00:07:45.480 --> 00:07:47.120]  等我由疫情
[00:07:47.120 --> 00:07:49.560]  去到後期要完結的時候
[00:07:49.560 --> 00:07:51.880]  我可以鬆動一下
[00:07:51.880 --> 00:07:54.080]  這幾年真的是
[00:07:54.080 --> 00:07:57.840]  我都不知道自己困在哪裡了
[00:07:57.840 --> 00:08:05.320]  疫情完結都給我一點空間
[00:08:05.320 --> 00:08:09.680]  天父 有時候這個環境很困難的
[00:08:09.680 --> 00:08:13.280]  我心裏面都有我的感受的
[00:08:13.280 --> 00:08:14.760]  我都要躲起來一下
[00:08:14.760 --> 00:08:15.880]  各位姐妹
[00:08:15.880 --> 00:08:17.480]  當弟兄他不太回答你
[00:08:17.480 --> 00:08:19.320]  你問他什麼 他就說
[00:08:19.320 --> 00:08:21.440]  有沒有事啊 沒有
[00:08:21.440 --> 00:08:22.680]  沒有表情的時候
[00:08:22.680 --> 00:08:26.040]  你給他一點空間
[00:08:26.040 --> 00:08:28.400]  無論他想去到海國
[00:08:28.400 --> 00:08:30.360]  或者想找一個深山
[00:08:30.360 --> 00:08:33.760]  你給他幾個小時 一晚
[00:08:33.760 --> 00:08:37.360]  最多一個禮拜 他會回來的
[00:08:37.360 --> 00:08:39.320]  人原來有些時候
[00:08:39.320 --> 00:08:44.720]  需要紓張一下心靈裏面的感受
[00:08:44.720 --> 00:08:47.600]  大衛他都有這些時刻
[00:08:47.600 --> 00:08:49.760]  當他被訴羅追殺的時候
[00:08:49.760 --> 00:08:51.640]  他去了哪裡
[00:08:51.640 --> 00:08:56.320]  本來這個是訴羅殺死千千的
[00:08:56.320 --> 00:09:02.600]  大衛殺死萬萬被人擁戴的大將
[00:09:02.600 --> 00:09:04.680]  他應該是元帥
[00:09:04.680 --> 00:09:07.880]  應該是下一任的皇帝
[00:09:07.880 --> 00:09:10.560]  被大衛追殺的時候
[00:09:10.560 --> 00:09:14.520]  他要將他的父母送去安全的地方
[00:09:14.520 --> 00:09:18.280]  求人去收留他的父母
[00:09:18.280 --> 00:09:20.840]  心想我大衛是誰
[00:09:20.840 --> 00:09:24.120]  為什麼淪落成這樣
[00:09:24.120 --> 00:09:26.040]  當訴羅追殺他的時候
[00:09:26.040 --> 00:09:29.760]  他要躲在山洞裏面
[00:09:29.760 --> 00:09:32.920]  山洞要來做什麼的
[00:09:32.920 --> 00:09:36.160]  山洞應該是當時的人
[00:09:36.160 --> 00:09:38.120]  去到山上
[00:09:38.120 --> 00:09:40.240]  打仗也好 做其他事也好
[00:09:40.240 --> 00:09:42.720]  要躲起來 埋伏
[00:09:42.720 --> 00:09:44.800]  或者要來大解
[00:09:44.800 --> 00:09:48.440]  甚至乎有些山洞是要來做墳墓
[00:09:48.440 --> 00:09:51.600]  我大衛是誰
[00:09:51.600 --> 00:09:55.800]  為什麼淪落到今天
[00:09:55.800 --> 00:09:58.560]  我們覺得他很帥
[00:09:58.560 --> 00:10:00.360]  當訴羅進去大解的時候
[00:10:00.360 --> 00:10:02.080]  大衛在同一個山洞裏面
[00:10:02.080 --> 00:10:04.000]  他剪了他的衣角下來
[00:10:04.000 --> 00:10:05.680]  多帥
[00:10:05.680 --> 00:10:07.080]  多英俊
[00:10:07.080 --> 00:10:12.320]  他的感覺是我手震的
[00:10:12.320 --> 00:10:15.120]  我怎麼知道是他死還是我死
[00:10:15.120 --> 00:10:17.160]  他還有大軍在
[00:10:17.160 --> 00:10:20.280]  陪我躲在山洞裏面有多少人
[00:10:20.280 --> 00:10:24.600]  哪裏能夠及他的大軍
[00:10:24.600 --> 00:10:29.680]  是 他也會有這些時刻
[00:10:29.680 --> 00:10:31.520]  男士在外面工作的時候
[00:10:31.520 --> 00:10:32.520]  其實現在也是
[00:10:32.520 --> 00:10:34.080]  女士 專業人士
[00:10:34.080 --> 00:10:37.000]  在外面工作的時候
[00:10:37.000 --> 00:10:42.560]  每一天都在面對著不同的壓力
[00:10:42.560 --> 00:10:44.240]  在疫情期間
[00:10:44.240 --> 00:10:47.640]  在家工作有在家工作的壓力
[00:10:47.640 --> 00:10:50.120]  出去見人 見客
[00:10:50.120 --> 00:10:52.920]  或者要去辦公室工作的時候
[00:10:52.920 --> 00:10:57.960]  也是當面對著人工作的壓力
[00:10:57.960 --> 00:11:01.400]  面對不同的工作有不同的壓力
[00:11:01.400 --> 00:11:03.160]  甚至於疫情當中
[00:11:03.160 --> 00:11:06.160]  教小朋友 特別幼稚園的時候
[00:11:06.160 --> 00:11:08.800]  你怎麼跟一個三歲的小朋友
[00:11:08.800 --> 00:11:12.280]  我跟你在這裏zoom
[00:11:12.280 --> 00:11:15.680]  哇 老師們 他們真是很厲害
[00:11:15.680 --> 00:11:19.080]  用很多心血去預備
[00:11:19.080 --> 00:11:23.120]  他知道他不單是教那個三歲的小朋友
[00:11:23.120 --> 00:11:25.840]  他教他二十多歲的媽媽
[00:11:25.840 --> 00:11:29.480]  或者是他四十多五十歲的媽媽
[00:11:29.480 --> 00:11:31.240]  因為人家要繼續幫小朋友
[00:11:31.240 --> 00:11:35.400]  啊 你知不知道今天上了什麼課啊
[00:11:35.400 --> 00:11:39.920]  面對很多不同的壓力
[00:11:39.920 --> 00:11:42.960]  有些人他做一年的工作
[00:11:42.960 --> 00:11:46.080]  主要是要簽一張單
[00:11:46.080 --> 00:11:47.240]  我們就會覺得
[00:11:47.240 --> 00:11:51.480]  你另外的三百六十四天就放假了
[00:11:51.480 --> 00:11:53.400]  是那天簽的那張單
[00:11:53.400 --> 00:11:56.320]  他整年的努力就是為了那張單
[00:11:56.320 --> 00:11:59.360]  那張單簽不到的時候是怎樣
[00:11:59.360 --> 00:12:00.480]  他整年的壓力
[00:12:00.480 --> 00:12:04.560]  特別是到那個月 那個星期的感受是怎樣
[00:12:04.560 --> 00:12:07.120]  我們應該知道
[00:12:07.120 --> 00:12:10.920]  有時候你就是這樣 我就是這樣
[00:12:10.920 --> 00:12:13.400]  我們就是在面對不同的事情
[00:12:13.400 --> 00:12:15.040]  不同的壓力
[00:12:15.040 --> 00:12:18.720]  然後身邊的人好像不一定很明白
[00:12:18.720 --> 00:12:20.600]  但是很明白我們的神
[00:12:20.600 --> 00:12:23.120]  我們都可能對他同樣的反應
[00:12:23.120 --> 00:12:25.920]  對家人就會跟他說 你不明白的了
[00:12:25.920 --> 00:12:29.840]  我沒事 我打一下機而已
[00:12:29.840 --> 00:12:32.720]  我打一下機而已 打機 打機 打機
[00:12:32.720 --> 00:12:35.840]  其實是在抒發內心
[00:12:35.840 --> 00:12:40.600]  不是因為那個遊戲有什麼吸引
[00:12:40.600 --> 00:12:43.000]  只是那個是一個
[00:12:43.000 --> 00:12:50.920]  可以跟環境隔開一段時間
[00:12:50.920 --> 00:12:53.680]  大衛他都經歷過
[00:12:53.680 --> 00:12:56.560]  大衛他的經歷告訴我們
[00:12:56.560 --> 00:13:03.200]  他說他感覺到連黑暗都要來壓碎他
[00:13:03.200 --> 00:13:05.760]  這個是很大的壓力
[00:13:05.760 --> 00:13:08.800]  他說周圍你覺得是光
[00:13:08.800 --> 00:13:10.960]  我覺得是很暗
[00:13:10.960 --> 00:13:15.120]  一點盼望也沒有
[00:13:15.120 --> 00:13:18.880]  但是天父 原來多黑也好
[00:13:18.880 --> 00:13:21.520]  你都覺得很有盼望
[00:13:21.520 --> 00:13:26.080]  多暗也好 你都覺得生機處處
[00:13:26.080 --> 00:13:28.600]  對你來說 黑暗算什麼
[00:13:28.600 --> 00:13:32.160]  就是光明
[00:13:32.160 --> 00:13:34.840]  我是你所創造的
[00:13:34.840 --> 00:13:37.880]  但是他說 我是你所創造的
[00:13:37.880 --> 00:13:43.760]  我還沒出生之前 你都已經知道我了
[00:13:43.760 --> 00:13:48.400]  我的心肺
[00:13:48.400 --> 00:13:51.560]  我的心肝脾肺腎 你都知道了
[00:13:51.560 --> 00:13:53.480]  意思是
[00:13:53.480 --> 00:13:58.920]  我心想什麼 怎麼逃得過你的眼睛
[00:13:58.920 --> 00:14:01.000]  你一直監察著我
[00:14:01.000 --> 00:14:05.120]  我心裏面那種恐懼
[00:14:05.120 --> 00:14:07.920]  被追殺時候那種恐懼
[00:14:07.920 --> 00:14:12.880]  要送父母去 請人保護他們的時候
[00:14:12.880 --> 00:14:16.840]  那種無奈和慚愧
[00:14:16.840 --> 00:14:22.840]  面對父母那種 真是沒面見他們的感覺
[00:14:22.840 --> 00:14:26.360]  只有你知道
[00:14:26.360 --> 00:14:28.560]  只有你知道
[00:14:28.560 --> 00:14:32.520]  當我逃難的時候 要裝瘋扮傻
[00:14:32.520 --> 00:14:38.080]  玩口水 查牆壁的時候
[00:14:38.080 --> 00:14:40.520]  被人恥笑的時候
[00:14:40.520 --> 00:14:42.360]  天父
[00:14:42.360 --> 00:14:45.160]  天父只有你知道
[00:14:45.160 --> 00:14:50.040]  只有你知道
[00:14:50.040 --> 00:14:55.040]  在我們最黑暗 最暗中的時候
[00:14:55.040 --> 00:15:00.240]  我心裏面的形態 真實的形態
[00:15:00.240 --> 00:15:04.040]  對你都不是隱藏
[00:15:04.040 --> 00:15:05.680]  都不是隱藏
[00:15:05.680 --> 00:15:11.960]  你是我的主 我的神
[00:15:11.960 --> 00:15:15.440]  我未成年的身體 你一早看過
[00:15:15.440 --> 00:15:18.200]  我未想定的東西
[00:15:18.200 --> 00:15:21.640]  就算我的感受未出生 我都未知 未明白
[00:15:21.640 --> 00:15:24.720]  未了解到自己為甚麼是這樣的時候
[00:15:24.720 --> 00:15:27.200]  你都已經了解我
[00:15:27.200 --> 00:15:30.040]  是呀 你是我的神
[00:15:30.040 --> 00:15:32.160]  我的事你全部知道
[00:15:32.160 --> 00:15:35.200]  不單止這樣 你有一個很奇妙的行動
[00:15:35.200 --> 00:15:37.600]  就是在你的日記簿裏面
[00:15:37.600 --> 00:15:41.160]  我每一件事你都寫在裏面
[00:15:41.160 --> 00:15:46.160]  神呀 你的確沒有忘記我
[00:15:46.160 --> 00:15:48.000]  你的確沒有忘記我
[00:15:48.000 --> 00:15:50.800]  我去到哪裏 你都記得我
[00:15:50.800 --> 00:15:54.040]  我裏面是怎樣 你都知道
[00:15:54.040 --> 00:15:59.040]  不過沒有因為我心裏面那種恐慌
[00:15:59.040 --> 00:16:01.280]  那種絕望
[00:16:01.280 --> 00:16:04.840]  你真的將我當作絕望擺在一邊
[00:16:04.840 --> 00:16:07.280]  你寧願在你的日記簿裏面
[00:16:07.280 --> 00:16:10.720]  還有很多事情為我預備著
[00:16:10.720 --> 00:16:16.920]  每一件事情你都是為我安排到最好的
[00:16:16.920 --> 00:16:19.600]  甚至乎在我覺得最絕望的時候
[00:16:19.600 --> 00:16:26.600]  你要為我做的事情還是像海邊的沙一樣
[00:16:26.600 --> 00:16:29.520]  我心靈清醒過來的時候
[00:16:29.520 --> 00:16:31.600]  我要找回你 天父
[00:16:31.600 --> 00:16:33.680]  我要回到你的身邊
[00:16:33.680 --> 00:16:36.280]  我回到你的身邊做甚麼呢
[00:16:36.280 --> 00:16:38.000]  我是很難受
[00:16:38.000 --> 00:16:40.760]  但我要抓緊一條路
[00:16:40.760 --> 00:16:42.560]  這條路就是
[00:16:42.560 --> 00:16:45.920]  你覺得好的東西 我都要覺得好
[00:16:45.920 --> 00:16:50.320]  你覺得不好的東西 我都覺得不好
[00:16:50.320 --> 00:16:54.440]  我要學習你的價值觀
[00:16:54.440 --> 00:17:00.600]  去接受面對你處理的方法
[00:17:00.600 --> 00:17:03.960]  是的 很多事情是去到絕望
[00:17:03.960 --> 00:17:08.480]  陰暗當中當你懷著一絲絲一點點的盼望
[00:17:08.480 --> 00:17:12.040]  覺得還有一點點光的時候
[00:17:12.040 --> 00:17:15.680]  可能你告訴別人 別人還會恥笑你
[00:17:15.680 --> 00:17:19.640]  沒有用的
[00:17:19.640 --> 00:17:21.680]  半年前
[00:17:21.680 --> 00:17:27.000]  阿Mo 李啟賢
[00:17:27.000 --> 00:17:30.200]  他受傷在醫院的時候
[00:17:30.200 --> 00:17:34.480]  他父親一直堅持的醫治
[00:17:34.480 --> 00:17:37.320]  是父愛我們很明白的
[00:17:37.320 --> 00:17:40.920]  牧師的信心我們都很明白
[00:17:40.920 --> 00:17:45.800]  但我們有多少真的會相信有一天
[00:17:45.800 --> 00:17:50.480]  阿Mo可以站起來
[00:17:50.480 --> 00:17:52.320]  可能我們只是覺得
[00:17:52.320 --> 00:17:57.280]  天父給李牧師一個時間
[00:17:57.280 --> 00:17:59.280]  給師母一段時間
[00:17:59.280 --> 00:18:02.600]  讓他們去接受這件事
[00:18:02.600 --> 00:18:04.680]  誰知道
[00:18:04.680 --> 00:18:07.640]  李啟賢真的可以站起來
[00:18:07.640 --> 00:18:10.120]  走他的第一步
[00:18:10.120 --> 00:18:13.240]  走他新的生命的第一步
[00:18:13.240 --> 00:18:14.800]  不是說他剛剛順了
[00:18:14.800 --> 00:18:20.760]  是他的肉身的生命好像真的重生
[00:18:20.760 --> 00:18:23.120]  這個是他的新的生命
[00:18:23.120 --> 00:18:26.040]  不只是走一步 不只是站起來
[00:18:26.040 --> 00:18:30.360]  他是走了一個圈
[00:18:30.360 --> 00:18:33.320]  是的
[00:18:33.320 --> 00:18:35.240]  生命有沒有盼望
[00:18:35.240 --> 00:18:40.560]  半年前相信很多人都告訴他
[00:18:40.560 --> 00:18:44.400]  堅持要有個限度
[00:18:44.400 --> 00:18:46.440]  但半年後
[00:18:46.440 --> 00:18:48.400]  大家都會告訴他
[00:18:48.400 --> 00:18:50.360]  繼續努力
[00:18:50.360 --> 00:18:53.680]  不只是走一個圈
[00:18:53.680 --> 00:18:54.960]  是的
[00:18:54.960 --> 00:18:58.520]  我們有面對事情的時候
[00:18:58.520 --> 00:19:02.640]  我們的信心是
[00:19:02.640 --> 00:19:06.360]  我們明白神所說的
[00:19:06.360 --> 00:19:09.280]  我們都會相信無論是什麼情況
[00:19:09.280 --> 00:19:12.360]  對李啟賢都是最好的
[00:19:12.360 --> 00:19:14.680]  無論是什麼情況
[00:19:14.680 --> 00:19:18.360]  阿Mo都是去到天父的身邊
[00:19:18.360 --> 00:19:21.520]  不要讓他要受那麼多的苦
[00:19:21.520 --> 00:19:30.280]  但是他不單止可以跟父母有溝通
[00:19:30.280 --> 00:19:33.120]  他可以站起來
[00:19:33.120 --> 00:19:36.040]  可以跨出第一步
[00:19:36.040 --> 00:19:39.320]  可以繼續走下去
[00:19:39.320 --> 00:19:45.160]  他以後每一天都要繼續學習走下去
[00:19:45.160 --> 00:19:50.480]  大衛他有面對他的山洞的時候
[00:19:50.480 --> 00:19:56.520]  面對他要裝瘋賣傻求平安的時候
[00:19:56.520 --> 00:19:58.600]  但是這段時間裡面
[00:19:58.600 --> 00:20:02.600]  神也都施恩典給他
[00:20:02.600 --> 00:20:04.520]  讓他在不同的時候
[00:20:04.520 --> 00:20:07.480]  他都有妻子
[00:20:07.480 --> 00:20:09.640]  他娶了幾個妻子
[00:20:09.640 --> 00:20:14.720]  神給他有兒女
[00:20:14.720 --> 00:20:17.760]  大衛原來他的生命
[00:20:17.760 --> 00:20:20.560]  在神的手中一直都是那麼寶貴的
[00:20:20.560 --> 00:20:23.480]  神安立了他
[00:20:23.480 --> 00:20:27.600]  鼓勵了他做下一任的皇帝的時候
[00:20:27.600 --> 00:20:31.720]  這件事一直都沒有改變
[00:20:31.720 --> 00:20:34.360]  無論他是躲在山洞當中
[00:20:34.360 --> 00:20:37.200]  剪掃來的衣角的時候
[00:20:37.200 --> 00:20:40.320]  或者他裝瘋賣傻的時候
[00:20:40.320 --> 00:20:46.960]  這個英雄一直都存在在神的記事簿當中
[00:20:46.960 --> 00:20:50.240]  神知道他會走過這段艱苦的道路
[00:20:50.240 --> 00:20:51.840]  但是幫助他
[00:20:51.840 --> 00:20:55.640]  幫助他讓他平安經過這個階段
[00:20:55.640 --> 00:21:00.320]  這個是扶持著大衛的神
