
[00:00:00.000 --> 00:00:02.000]  各位定智妹晚安
[00:04:26.000 --> 00:04:27.000]  就很生氣了
[00:04:27.000 --> 00:04:28.000]  第十四節那裏說
[00:04:28.000 --> 00:04:30.000]  有六日應當做工
[00:04:30.000 --> 00:04:32.000]  那六天之內可以來求醫
[00:04:32.000 --> 00:04:34.000]  在安息日卻不可
[00:04:34.000 --> 00:04:37.000]  其實科林書很多經文都是在說
[00:04:37.000 --> 00:04:40.000]  耶穌專登的
[00:04:40.000 --> 00:04:42.000]  安息日經常都治病
[00:04:42.000 --> 00:04:45.000]  這些東西得罪了民事和法利卓人
[00:04:45.000 --> 00:04:47.000]  而且去到一個點就是
[00:04:47.000 --> 00:04:51.000]  他應該是出名到民事和法利卓人都明知道
[00:04:51.000 --> 00:04:52.000]  你安息日一定治病
[00:04:52.000 --> 00:04:54.000]  我就在那一天就欽你
[00:04:54.000 --> 00:04:55.000]  我就看著你
[00:04:55.000 --> 00:04:58.000]  你一治病我就拿來控告你
[00:04:58.000 --> 00:05:01.000]  就去報警抓他
[00:05:01.000 --> 00:05:04.000]  其實為什麼安息日不治病
[00:05:04.000 --> 00:05:06.000]  我剛才所講的就是
[00:05:06.000 --> 00:05:08.000]  以色列人很緊張那個律法
[00:05:08.000 --> 00:05:10.000]  他們怕再得罪耶和華
[00:05:10.000 --> 00:05:11.000]  有更加重的懲罰
[00:05:11.000 --> 00:05:16.000]  於是乎他們希望盡可能
[00:05:16.000 --> 00:05:19.000]  盡可能透過遵守律法
[00:05:19.000 --> 00:05:22.000]  去到重新得到耶和華的請求
[00:05:22.000 --> 00:05:24.000]  以前我可能都有講過
[00:05:24.000 --> 00:05:25.000]  講到的時候
[00:05:25.000 --> 00:05:27.000]  現在的猶太人
[00:05:27.000 --> 00:05:30.000]  他們都是守住安息日
[00:05:30.000 --> 00:05:32.000]  他們安息日去到一個點是
[00:05:32.000 --> 00:05:35.000]  連坐電梯都不可以按掣
[00:05:35.000 --> 00:05:38.000]  我上網找了一個表給大家看一下
[00:05:38.000 --> 00:05:40.000]  就是講有些什麼不可以做
[00:05:40.000 --> 00:05:42.000]  為什麼這麼小
[00:05:42.000 --> 00:05:45.000]  剛才Yoyo給我看了大版的
[00:05:45.000 --> 00:05:49.000]  不上班不工作那些就實了
[00:05:49.000 --> 00:05:51.000]  又不可以修理工具
[00:05:51.000 --> 00:05:53.000]  連相關的動作都不可以做
[00:05:53.000 --> 00:05:55.000]  又不可以補衣服
[00:05:55.000 --> 00:05:57.000]  不可以點火不可以煮食
[00:05:57.000 --> 00:06:00.000]  所以他們是有時間制的
[00:06:00.000 --> 00:06:04.000]  要在安息日之前調好時間制
[00:06:04.000 --> 00:06:05.000]  不然你沒有飯吃
[00:06:05.000 --> 00:06:07.000]  還有什麼電器產品
[00:06:07.000 --> 00:06:10.000]  電視手機那些都不能用
[00:06:10.000 --> 00:06:11.000]  給了我們就死了
[00:06:11.000 --> 00:06:13.000]  不能用手機真是慘
[00:06:13.000 --> 00:06:14.000]  金錢活動
[00:06:14.000 --> 00:06:16.000]  即是買賣那些全部不能做
[00:06:16.000 --> 00:06:18.000]  不可以寫字不可以畫畫
[00:06:18.000 --> 00:06:20.000]  不可以塗改作品
[00:06:20.000 --> 00:06:22.000]  不可以淋花不可以摘花
[00:06:22.000 --> 00:06:23.000]  不可以整理花園
[00:06:23.000 --> 00:06:24.000]  不可以撕紙
[00:06:24.000 --> 00:06:26.000]  甚至撕廁紙
[00:06:26.000 --> 00:06:27.000]  大件事
[00:06:27.000 --> 00:06:29.000]  想想過日子不知怎麼辦
[00:06:29.000 --> 00:06:31.000]  又不可以開車不可以關燈
[00:06:31.000 --> 00:06:33.000]  不可以按任何按鈕
[00:06:33.000 --> 00:06:35.000]  我聽過在那裡的
[00:06:35.000 --> 00:06:37.000]  現在猶太人
[00:06:37.000 --> 00:06:40.000]  他們的電梯是層層停的
[00:06:40.000 --> 00:06:41.000]  因為不可以按按鈕
[00:06:41.000 --> 00:06:42.000]  安息日
[00:06:42.000 --> 00:06:44.000]  如果真的忘記了
[00:06:44.000 --> 00:06:47.000]  沒有設好時間制
[00:06:47.000 --> 00:06:48.000]  那怎麼辦呢
[00:06:48.000 --> 00:06:51.000]  有一個例子就是
[00:06:51.000 --> 00:06:53.000]  他們會走出去
[00:06:53.000 --> 00:06:54.000]  看看那些
[00:06:54.000 --> 00:06:55.000]  看樣子不是猶太人那些
[00:06:55.000 --> 00:06:59.000]  那你看著他
[00:06:59.000 --> 00:07:00.000]  叫你跟著他
[00:07:00.000 --> 00:07:02.000]  跟著他去他家
[00:07:02.000 --> 00:07:04.000]  看著燈掣
[00:07:04.000 --> 00:07:05.000]  不停地射
[00:07:05.000 --> 00:07:06.000]  射到你
[00:07:06.000 --> 00:07:07.000]  你懂得了
[00:07:07.000 --> 00:07:08.000]  你幫他按那個按鈕
[00:07:08.000 --> 00:07:10.000]  他就給你錢
[00:07:10.000 --> 00:07:13.000]  即是有一個酬勞
[00:07:13.000 --> 00:07:14.000]  即是這樣的
[00:07:14.000 --> 00:07:16.000]  嚴守到一個這樣的規矩
[00:07:16.000 --> 00:07:18.000]  可以說是寸步難移
[00:07:18.000 --> 00:07:20.000]  寸步難移
[00:07:20.000 --> 00:07:22.000]  那為什麼要這樣做呢
[00:07:22.000 --> 00:07:23.000]  為什麼要這樣做
[00:07:23.000 --> 00:07:25.000]  律法是不是這樣
[00:07:25.000 --> 00:07:27.000]  聖經有沒有這樣寫
[00:07:27.000 --> 00:07:29.000]  起碼聖經沒有寫到
[00:07:29.000 --> 00:07:31.000]  不可以用手機
[00:07:31.000 --> 00:07:33.000]  有些東西是當時沒有的
[00:07:33.000 --> 00:07:35.000]  那為什麼要這樣做
[00:07:35.000 --> 00:07:38.000]  其實猶太人除了摩西律法之外
[00:07:38.000 --> 00:07:41.000]  他們有一種叫口傳律法
[00:07:41.000 --> 00:07:43.000]  即是這樣說的
[00:07:43.000 --> 00:07:46.000]  即是解釋那個律法
[00:07:46.000 --> 00:07:47.000]  不過他沒有寫下
[00:07:47.000 --> 00:07:51.000]  他不想和摩西律法有衝突
[00:07:51.000 --> 00:07:52.000]  沒有寫下的
[00:07:52.000 --> 00:07:53.000]  口傳的
[00:07:53.000 --> 00:07:55.000]  這條律法就是這樣
[00:07:55.000 --> 00:07:57.000]  就是這樣解釋的
[00:07:57.000 --> 00:07:58.000]  你就應該這樣做
[00:07:58.000 --> 00:08:00.000]  口傳的
[00:08:00.000 --> 00:08:03.000]  而且是加了很多東西在裏面去解釋
[00:08:03.000 --> 00:08:05.000]  其實就是釋法
[00:08:05.000 --> 00:08:07.000]  你本身有條法例在裏面
[00:08:07.000 --> 00:08:09.000]  然後他再解釋釋法
[00:08:09.000 --> 00:08:11.000]  那樣東西叫米事拿
[00:08:11.000 --> 00:08:12.000]  口傳的
[00:08:12.000 --> 00:08:15.000]  不過去到現在已經是寫下了
[00:08:15.000 --> 00:08:17.000]  因為口傳都會流失
[00:08:17.000 --> 00:08:19.000]  以免完全流失
[00:08:19.000 --> 00:08:20.000]  就變成寫下了
[00:08:20.000 --> 00:08:22.000]  他是一些新言
[00:08:22.000 --> 00:08:24.000]  去一些解釋
[00:08:24.000 --> 00:08:27.000]  譬如說為什麼不准淋水落地
[00:08:27.000 --> 00:08:29.000]  為什麼不准淋水落地
[00:08:29.000 --> 00:08:31.000]  因為如果你淋了水落地
[00:08:31.000 --> 00:08:32.000]  浸到粒種子
[00:08:32.000 --> 00:08:34.000]  粒種子就會發芽
[00:08:34.000 --> 00:08:36.000]  粒種子發芽你就灌溉了
[00:08:36.000 --> 00:08:38.000]  灌溉了你就耕種了
[00:08:38.000 --> 00:08:40.000]  耕種了你就做了事
[00:08:40.000 --> 00:08:41.000]  安息人不准做事的
[00:08:41.000 --> 00:08:43.000]  所以不准的
[00:08:43.000 --> 00:08:44.000]  即是如果你有印象
[00:08:44.000 --> 00:08:46.000]  耶穌有一次醫一個盲眼的人
[00:08:46.000 --> 00:08:48.000]  他就吐一口水到泥裏
[00:08:48.000 --> 00:08:50.000]  混合他
[00:08:50.000 --> 00:08:51.000]  他犯了兩條
[00:08:51.000 --> 00:08:52.000]  第一他不灌溉
[00:08:52.000 --> 00:08:54.000]  第二就不准混東西
[00:08:54.000 --> 00:08:56.000]  你剛才看那個表
[00:08:56.000 --> 00:08:58.000]  塗改都不行
[00:08:58.000 --> 00:09:00.000]  你不能寫字
[00:09:00.000 --> 00:09:02.000]  你用塗改液塗這個動作
[00:09:02.000 --> 00:09:03.000]  又好像做事一樣
[00:09:03.000 --> 00:09:05.000]  總之是很複雜的
[00:09:05.000 --> 00:09:07.000]  這些東西很麻煩的
[00:09:07.000 --> 00:09:08.000]  大家明白
[00:09:08.000 --> 00:09:10.000]  聽起來好像很瘋狂
[00:09:10.000 --> 00:09:12.000]  但其實他們的心態就是
[00:09:12.000 --> 00:09:14.000]  嚴格一點
[00:09:14.000 --> 00:09:16.000]  有殺錯沒有放過
[00:09:16.000 --> 00:09:18.000]  因為我們是上帝
[00:09:18.000 --> 00:09:20.000]  很嚴格的
[00:09:20.000 --> 00:09:22.000]  其實大家不陌生的
[00:09:22.000 --> 00:09:24.000]  這幾年的防疫措施都是這樣
[00:09:24.000 --> 00:09:26.000]  其實跟米事蘭沒什麼分別
[00:09:26.000 --> 00:09:28.000]  總之有殺錯沒有放過
[00:09:28.000 --> 00:09:30.000]  千萬不要犯法
[00:09:30.000 --> 00:09:34.000]  然後另一段經文我們看看
[00:09:34.000 --> 00:09:36.000]  說出埃及記
[00:09:36.000 --> 00:09:38.000]  20章8至11節
[00:09:38.000 --> 00:09:40.000]  剛才說過你紀念安息日
[00:09:40.000 --> 00:09:42.000]  特別我們看第10節說
[00:09:42.000 --> 00:09:44.000]  你的兒女
[00:09:44.000 --> 00:09:46.000]  老婆
[00:09:46.000 --> 00:09:48.000]  婢女
[00:09:48.000 --> 00:09:50.000]  生畜以及成女寄居的客女
[00:09:50.000 --> 00:09:52.000]  都不可以做任何的工
[00:09:52.000 --> 00:09:54.000]  為什麼範圍要說得這麼闊
[00:09:54.000 --> 00:09:56.000]  連生畜都不讓做事
[00:09:56.000 --> 00:09:58.000]  不讓做事
[00:09:58.000 --> 00:10:00.000]  就是牛不讓耕田
[00:10:00.000 --> 00:10:02.000]  牛得罪了上帝什麼
[00:10:02.000 --> 00:10:04.000]  牛耕田或者走過
[00:10:04.000 --> 00:10:06.000]  到底得罪了上帝什麼
[00:10:06.000 --> 00:10:08.000]  其實安息日的誡命很簡單
[00:10:08.000 --> 00:10:10.000]  重點不是停
[00:10:10.000 --> 00:10:12.000]  不是不讓做事
[00:10:12.000 --> 00:10:14.000]  而是不讓做事的對象
[00:10:14.000 --> 00:10:16.000]  如果一間學校
[00:10:16.000 --> 00:10:18.000]  譬如香港的學校
[00:10:18.000 --> 00:10:20.000]  有90天的學校假期
[00:10:20.000 --> 00:10:22.000]  你覺得那90天不上學
[00:10:22.000 --> 00:10:24.000]  是因為那間學校
[00:10:24.000 --> 00:10:26.000]  還是因為學生
[00:10:26.000 --> 00:10:28.000]  你不會說因為那間學校
[00:10:28.000 --> 00:10:30.000]  你久不久都要讓他休息
[00:10:30.000 --> 00:10:32.000]  禮堂很累
[00:10:32.000 --> 00:10:34.000]  不會的
[00:10:34.000 --> 00:10:36.000]  情況就是學生需要停
[00:10:36.000 --> 00:10:38.000]  需要休息
[00:10:38.000 --> 00:10:40.000]  所以要有些假期
[00:10:40.000 --> 00:10:42.000]  停止的原因是什麼呢
[00:10:42.000 --> 00:10:44.000]  不是為了學校或學生
[00:10:44.000 --> 00:10:46.000]  安息日停止的對象不是為了上帝
[00:10:46.000 --> 00:10:48.000]  而是為了那些對象
[00:10:48.000 --> 00:10:50.000]  而是為了那些對象
[00:10:50.000 --> 00:10:52.000]  誡命也不是說一些職業的人
[00:10:52.000 --> 00:10:54.000]  譬如農夫要停
[00:10:54.000 --> 00:10:56.000]  漁夫要停
[00:10:56.000 --> 00:10:58.000]  木匠要停
[00:10:58.000 --> 00:11:00.000]  或者斬柴佬不讓斬柴
[00:11:00.000 --> 00:11:02.000]  牧羊人不讓牧羊
[00:11:02.000 --> 00:11:04.000]  不是說這些東西
[00:11:04.000 --> 00:11:06.000]  而是說一些人
[00:11:06.000 --> 00:11:08.000]  作為你
[00:11:08.000 --> 00:11:10.000]  你一定要停
[00:11:10.000 --> 00:11:12.000]  但除了他之外
[00:11:12.000 --> 00:11:14.000]  發現原來他的兒女
[00:11:14.000 --> 00:11:16.000]  即是兒女和奴僕
[00:11:16.000 --> 00:11:18.000]  婢女這些相對弱勢的人
[00:11:18.000 --> 00:11:20.000]  都是要停
[00:11:20.000 --> 00:11:22.000]  兒女其實
[00:11:22.000 --> 00:11:24.000]  他未獨立之前
[00:11:24.000 --> 00:11:26.000]  在當時來說
[00:11:26.000 --> 00:11:28.000]  他只是算是爸爸的財產
[00:11:28.000 --> 00:11:30.000]  其實他都沒有權
[00:11:30.000 --> 00:11:32.000]  奴僕婢女即是奴隸
[00:11:32.000 --> 00:11:34.000]  奴隸就更加沒有人權
[00:11:34.000 --> 00:11:36.000]  當時的奴隸
[00:11:36.000 --> 00:11:38.000]  主人要他做什麼就做什麼
[00:11:38.000 --> 00:11:40.000]  要他生就生
[00:11:40.000 --> 00:11:42.000]  要他死就死
[00:11:42.000 --> 00:11:44.000]  甚至如果主人死了
[00:11:44.000 --> 00:11:46.000]  他們是要陪葬的
[00:11:46.000 --> 00:11:48.000]  當時是這樣的
[00:11:48.000 --> 00:11:50.000]  有一個歷史上的案件
[00:11:50.000 --> 00:11:52.000]  有一個人
[00:11:52.000 --> 00:11:54.000]  是皇帝身邊的人
[00:11:54.000 --> 00:11:56.000]  他擁有很多奴隸
[00:11:56.000 --> 00:11:58.000]  他又不幸他早死
[00:11:58.000 --> 00:12:00.000]  結果牽連大波
[00:12:00.000 --> 00:12:02.000]  他的奴隸如果要跟著他一起死的話
[00:12:02.000 --> 00:12:04.000]  那裡有百多人
[00:12:04.000 --> 00:12:06.000]  但最終
[00:12:06.000 --> 00:12:08.000]  都是陪葬的
[00:12:08.000 --> 00:12:10.000]  這個案件
[00:12:10.000 --> 00:12:12.000]  就是反映當時的奴隸
[00:12:12.000 --> 00:12:14.000]  是沒有人權的
[00:12:14.000 --> 00:12:16.000]  對於主人來說
[00:12:16.000 --> 00:12:18.000]  他們只是一個財產
[00:12:18.000 --> 00:12:20.000]  動物就更加沒有人可以說
[00:12:20.000 --> 00:12:22.000]  沒有人權的
[00:12:22.000 --> 00:12:24.000]  在當時來說
[00:12:24.000 --> 00:12:26.000]  現在的動物權益
[00:12:26.000 --> 00:12:28.000]  在當時來說是不存在的
[00:12:28.000 --> 00:12:30.000]  所以這些其實
[00:12:30.000 --> 00:12:32.000]  都是在社會上很弱勢
[00:12:32.000 --> 00:12:34.000]  寄居的客女
[00:12:34.000 --> 00:12:36.000]  大家很久沒有去旅行了
[00:12:36.000 --> 00:12:38.000]  你可能以為
[00:12:38.000 --> 00:12:40.000]  客女只是去旅行那些
[00:12:40.000 --> 00:12:42.000]  那又不是
[00:12:42.000 --> 00:12:44.000]  其實當時他們人的流動
[00:12:44.000 --> 00:12:46.000]  多數只不過是因為
[00:12:46.000 --> 00:12:48.000]  可能是要做生意
[00:12:48.000 --> 00:12:50.000]  或者是為了生活
[00:12:50.000 --> 00:12:52.000]  或者是為了一些逃避天災人禍
[00:12:52.000 --> 00:12:54.000]  而去別處
[00:12:54.000 --> 00:12:56.000]  如果
[00:12:56.000 --> 00:12:58.000]  今天的說話來說
[00:12:58.000 --> 00:13:00.000]  這些就是難民
[00:13:00.000 --> 00:13:02.000]  寄居的客女他們作為難民
[00:13:02.000 --> 00:13:04.000]  離開故鄉
[00:13:04.000 --> 00:13:06.000]  他們也是在社會上的弱勢
[00:13:06.000 --> 00:13:08.000]  剛才說那些人
[00:13:08.000 --> 00:13:10.000]  和動物
[00:13:10.000 --> 00:13:12.000]  神要他們停下
[00:13:12.000 --> 00:13:14.000]  為什麼要他們停下
[00:13:14.000 --> 00:13:16.000]  因為上帝不叫他們停的話
[00:13:16.000 --> 00:13:18.000]  他們根本就不能停
[00:13:18.000 --> 00:13:20.000]  如果上帝不叫他們停
[00:13:20.000 --> 00:13:22.000]  怎麼會停
[00:13:22.000 --> 00:13:24.000]  主人對奴隸有絕對的權利
[00:13:24.000 --> 00:13:26.000]  當然是每天都用到盡
[00:13:26.000 --> 00:13:28.000]  為了
[00:13:28.000 --> 00:13:30.000]  為了不斷地生產
[00:13:30.000 --> 00:13:32.000]  為了榨乾他們剩餘的價值
[00:13:32.000 --> 00:13:34.000]  在社會上
[00:13:34.000 --> 00:13:36.000]  這些弱勢基本上是不能停
[00:13:36.000 --> 00:13:38.000]  所以其實
[00:13:38.000 --> 00:13:40.000]  我們要明白上帝不是無端端
[00:13:40.000 --> 00:13:42.000]  不讓人做事
[00:13:42.000 --> 00:13:44.000]  而是他需要有些人
[00:13:44.000 --> 00:13:46.000]  如果他不讓他們停下
[00:13:46.000 --> 00:13:48.000]  他們是不能停的
[00:13:48.000 --> 00:13:50.000]  我們應該
[00:13:50.000 --> 00:13:52.000]  都很熟悉的創世紀的經文
[00:13:52.000 --> 00:13:54.000]  是在說神用了六天去創造這個天地
[00:13:54.000 --> 00:13:56.000]  第七天他就定為
[00:13:56.000 --> 00:13:58.000]  聖日安息
[00:13:58.000 --> 00:14:00.000]  神是不是很累
[00:14:00.000 --> 00:14:02.000]  累到
[00:14:02.000 --> 00:14:04.000]  整個世界真的很厲害
[00:14:04.000 --> 00:14:06.000]  那麼累於是要休息一天
[00:14:06.000 --> 00:14:08.000]  神是不是要休息的呢
[00:14:08.000 --> 00:14:10.000]  應該不用的
[00:14:10.000 --> 00:14:12.000]  上帝不用休息的
[00:14:12.000 --> 00:14:14.000]  那他給誰休息
[00:14:14.000 --> 00:14:16.000]  是不是
[00:14:16.000 --> 00:14:18.000]  阿當和阿蛙是不是很累
[00:14:18.000 --> 00:14:20.000]  他第六天才做出來的
[00:14:20.000 --> 00:14:22.000]  一做出來第二天就放假了
[00:14:22.000 --> 00:14:24.000]  你有沒有試過上班
[00:14:24.000 --> 00:14:26.000]  上班就打完卡就走
[00:14:26.000 --> 00:14:28.000]  你今天放假的
[00:14:28.000 --> 00:14:30.000]  沒有的
[00:14:30.000 --> 00:14:32.000]  你一出來就開始可以休息
[00:14:32.000 --> 00:14:34.000]  為什麼會這樣呢
[00:14:34.000 --> 00:14:36.000]  我們要明白神是賜福第七天
[00:14:36.000 --> 00:14:38.000]  他定為安息日
[00:14:38.000 --> 00:14:40.000]  那一天是紀念
[00:14:40.000 --> 00:14:42.000]  上帝創造的圓滿
[00:14:42.000 --> 00:14:44.000]  創世紀那裏
[00:14:44.000 --> 00:14:46.000]  記載上帝他做了每一樣東西
[00:14:46.000 --> 00:14:48.000]  之後他都覺得怎樣
[00:14:48.000 --> 00:14:50.000]  好啊
[00:14:50.000 --> 00:14:52.000]  甚好
[00:14:52.000 --> 00:14:54.000]  好其實就是一種圓滿
[00:14:54.000 --> 00:14:56.000]  美好
[00:14:56.000 --> 00:14:58.000]  你再加多一點東西
[00:14:58.000 --> 00:15:00.000]  就已經是滑蛇添足
[00:15:00.000 --> 00:15:02.000]  多了
[00:15:02.000 --> 00:15:04.000]  已經是去到家無可家的地步
[00:15:04.000 --> 00:15:06.000]  是最好的
[00:15:06.000 --> 00:15:08.000]  於是上帝賜福這一天
[00:15:08.000 --> 00:15:10.000]  人或者動物在這個時候
[00:15:10.000 --> 00:15:12.000]  就可以享受上帝
[00:15:12.000 --> 00:15:14.000]  所創造一切的美好
[00:15:14.000 --> 00:15:16.000]  一切的圓滿
[00:15:16.000 --> 00:15:18.000]  他們的停低不是什麼都不讓做
[00:15:18.000 --> 00:15:20.000]  你想像一下
[00:15:20.000 --> 00:15:22.000]  亞當和夏娃
[00:15:22.000 --> 00:15:24.000]  剛剛誕生在這個世界上
[00:15:24.000 --> 00:15:26.000]  然後安息日
[00:15:26.000 --> 00:15:28.000]  可以做什麼
[00:15:28.000 --> 00:15:30.000]  摘果子吃
[00:15:30.000 --> 00:15:32.000]  不行今天是安息日
[00:15:32.000 --> 00:15:34.000]  不准摘東西
[00:15:34.000 --> 00:15:36.000]  走走可以嗎
