
[00:00:00.000 --> 00:00:08.000]  因為這日要為你們贖罪,潔淨你們,使你們脫離一切的罪,在耶華面前得以潔淨。
[00:05:41.000 --> 00:05:45.000]  所以他們特別在四月,五月,七月,十月,
[00:05:45.000 --> 00:05:49.000]  他們都會有一天特別去做這件事,
[00:05:49.000 --> 00:05:57.000]  今天我們去看看,我們在敬拜裏面,
[00:05:57.000 --> 00:06:00.000]  一個真誠的敬拜是需要以神為中心的,
[00:06:00.000 --> 00:06:08.000]  今天我們讀經文裏面,我們看到這班被擄的人的回歸,
[00:06:08.000 --> 00:06:16.000]  主持五一八五一七年的時候,他們回到自己的地方,
[00:06:16.000 --> 00:06:22.000]  回去這班人開始去懇求神的恩典,去求神的恩,
[00:06:22.000 --> 00:06:27.000]  然後他們就在獻祭去敬拜,敬拜完之後,
[00:06:27.000 --> 00:06:32.000]  他們就向祭司和先知問了一個很嚴肅的問題,
[00:06:32.000 --> 00:06:38.000]  就在撒加利亞的第七章,第三節,
[00:06:38.000 --> 00:06:41.000]  他問什麼問題呢?
[00:06:41.000 --> 00:06:46.000]  他說:我是不是應該像過去這七十年裏面,
[00:06:46.000 --> 00:06:51.000]  每次五月我去齋戒,還用嗎?
[00:06:51.000 --> 00:06:57.000]  因為現在聖殿重建了,我們回來了,還用嗎?
[00:06:57.000 --> 00:07:02.000]  我們看到當他們去問這些話的時候,
[00:07:02.000 --> 00:07:05.000]  然後神又和先知說了,
[00:07:05.000 --> 00:07:10.000]  他說:你七十年做什麼呢?
[00:07:10.000 --> 00:07:16.000]  你五月七月禁食悲哀,是不是真的向我禁食呢?
[00:07:16.000 --> 00:07:19.000]  是一個很尖銳的問題,
[00:07:19.000 --> 00:07:24.000]  我問你,我過去七十年都做的,現在我用不用做?
[00:07:24.000 --> 00:07:27.000]  但神又發問一個問題,
[00:07:27.000 --> 00:07:30.000]  這七十年裏面,你做什麼呢?
[00:07:30.000 --> 00:07:32.000]  你是不是真的向我禁食呢?
[00:07:32.000 --> 00:07:34.000]  又發出一個這樣的問題,他們就想,
[00:07:34.000 --> 00:07:39.000]  他們不是為自己渴嗎?
[00:07:39.000 --> 00:07:42.000]  當耶路撒冷和四圍的城鎮有人居住,
[00:07:42.000 --> 00:07:44.000]  在繁榮,
[00:07:44.000 --> 00:07:50.000]  然後他說到尼加夫和謝菲拉都有人居住的時候,
[00:07:50.000 --> 00:07:55.000]  神就說,這些從前的先知所宣告的,你們不應該聽嗎?
[00:07:55.000 --> 00:07:59.000]  但他們,沒錯,他們每次都去,
[00:07:59.000 --> 00:08:04.000]  如是者,都會紀念到國祠,那幾個月,
[00:08:04.000 --> 00:08:06.000]  他們會去做一樣東西,去禁食,
[00:08:06.000 --> 00:08:11.000]  但神又反問,你是不是真的為我去禁食呢?
[00:08:11.000 --> 00:08:17.000]  他們去這麼艱難的時候,我們看看禁食,
[00:08:17.000 --> 00:08:22.000]  可能你慢慢回到九一的時候,
[00:08:22.000 --> 00:08:24.000]  你可能都曾經試過禁食,
[00:08:24.000 --> 00:08:26.000]  但你禁食是找什麼呢?
[00:08:26.000 --> 00:08:30.000]  其實禁食不是絕食,
[00:08:30.000 --> 00:08:33.000]  禁食又不是反抗的絕食,
[00:08:33.000 --> 00:08:38.000]  你記得,禁食是一些很好的熟齡的操練,
[00:08:38.000 --> 00:08:43.000]  讓你更加專一,可以更加去仰望主,
[00:08:43.000 --> 00:08:48.000]  向主認罪的時候,代表你以謙卑下來,
[00:08:48.000 --> 00:08:54.000]  謙和地表示,求神寬恕,再次使用你,
[00:08:54.000 --> 00:08:59.000]  你可以在禁食裡面重新得力,
[00:08:59.000 --> 00:09:03.000]  所以禁食必須是出於自然的,
[00:09:03.000 --> 00:09:05.000]  沒有人逼著你,
[00:09:05.000 --> 00:09:07.000]  又不用作狀,不用做給人看,
[00:09:07.000 --> 00:09:10.000]  不用梳頭,不用臉,
[00:09:10.000 --> 00:09:14.000]  仍然可以打扮得漂亮,
[00:09:14.000 --> 00:09:17.000]  但你的心是向著神的,
[00:09:17.000 --> 00:09:20.000]  你不用故意那天弄得自己很憔悴,
[00:09:20.000 --> 00:09:22.000]  讓人知道今天很慘,沒有東西吃,
[00:09:22.000 --> 00:09:24.000]  很餓,不用做這個樣子,
[00:09:24.000 --> 00:09:27.000]  神要我們很自然的表達,
[00:09:27.000 --> 00:09:29.000]  不可以帶仇容,
[00:09:29.000 --> 00:09:32.000]  在《馬太福音》說到的,
[00:09:32.000 --> 00:09:37.000]  神對他們說,你們做不是為神,
[00:09:37.000 --> 00:09:42.000]  是為自己,當年這七十年所做的,
[00:09:42.000 --> 00:09:46.000]  他們根本做的時候,沒有注意神,
[00:09:46.000 --> 00:09:48.000]  他們注意自己的光景,
[00:09:48.000 --> 00:09:50.000]  他們沒有注意神,
[00:09:50.000 --> 00:09:52.000]  他們只是紀念七十年裡面,
[00:09:52.000 --> 00:09:54.000]  紀念他們的城被傾覆了,
[00:09:54.000 --> 00:09:55.000]  他們要禁食,
[00:09:55.000 --> 00:09:58.000]  或者紀念省長被殺,
[00:09:58.000 --> 00:10:01.000]  他們去紀念,禁食,
[00:10:01.000 --> 00:10:03.000]  但他們來到神的面前,
[00:10:03.000 --> 00:10:05.000]  他們沒有提神的名,
[00:10:05.000 --> 00:10:07.000]  看到嗎?很重要,
[00:10:07.000 --> 00:10:09.000]  你不是為神禁食,
[00:10:09.000 --> 00:10:11.000]  你沒有連神的名字也沒有提,
[00:10:11.000 --> 00:10:13.000]  那你做什麼呢?
[00:10:13.000 --> 00:10:15.000]  原來你不是存心,
[00:10:15.000 --> 00:10:17.000]  不是專心的,
[00:10:17.000 --> 00:10:19.000]  是向著這個目標,
[00:10:19.000 --> 00:10:20.000]  向神懺悔,
[00:10:20.000 --> 00:10:24.000]  而是你為了其他東西去禁食,
[00:10:24.000 --> 00:10:25.000]  這是很嚴重的問題,
[00:10:25.000 --> 00:10:27.000]  阿振去告訴你,
[00:10:27.000 --> 00:10:29.000]  你有沒有尋求神的面呢?
[00:10:29.000 --> 00:10:30.000]  你去到神的面前,
[00:10:30.000 --> 00:10:32.000]  你還想了很多很多的事,
[00:10:32.000 --> 00:10:34.000]  做了很多很多的儀式,
[00:10:34.000 --> 00:10:37.000]  但主角卻忽略了,
[00:10:37.000 --> 00:10:39.000]  原來你看不到他,
[00:10:39.000 --> 00:10:42.000]  神不滿意他們所做的,
[00:10:42.000 --> 00:10:44.000]  你以為你做了禁食,
[00:10:44.000 --> 00:10:47.000]  就代表你的罪已經除了嗎?
[00:10:47.000 --> 00:10:49.000]  神不滿意他們的態度,
[00:10:49.000 --> 00:10:54.000]  所以其實禁食是表示在悔改的時候,
[00:10:54.000 --> 00:10:55.000]  求神赦免之餘,
[00:10:55.000 --> 00:10:58.000]  是令到神的榮耀得以恢復,
[00:10:58.000 --> 00:11:03.000]  主要目的是令到神的榮耀可以彰顯,
[00:11:03.000 --> 00:11:05.000]  這是很重要的,
[00:11:05.000 --> 00:11:08.000]  所以我們求神再給我們力量,
[00:11:08.000 --> 00:11:09.000]  向前跑的時候,
[00:11:09.000 --> 00:11:11.000]  是力尚加恩,
[00:11:11.000 --> 00:11:12.000]  因為神給你,
[00:11:12.000 --> 00:11:14.000]  就是要彰顯祂的完美,
[00:11:14.000 --> 00:11:18.000]  神的選民不是那麼差的,
[00:11:18.000 --> 00:11:20.000]  就算你很軟弱的時候,
[00:11:20.000 --> 00:11:23.000]  因為你裡面的那個是耶穌基督,
[00:11:23.000 --> 00:11:24.000]  在你裡面,
[00:11:24.000 --> 00:11:26.000]  就算你是啞氣,
[00:11:26.000 --> 00:11:29.000]  也可以很光彩的,
[00:11:29.000 --> 00:11:31.000]  因為祂令到你可以突破,
[00:11:31.000 --> 00:11:33.000]  所以基督的態度就是,
[00:11:33.000 --> 00:11:38.000]  你在軟弱的時候向神求恩的時候,
[00:11:38.000 --> 00:11:40.000]  神就剛強你,
[00:11:40.000 --> 00:11:41.000]  以致讓你可以集納起來,
[00:11:41.000 --> 00:11:42.000]  可以為祂見證,
[00:11:42.000 --> 00:11:46.000]  所以你再次可以令到神的榮耀是彰顯的,
[00:11:46.000 --> 00:11:48.000]  就不是萎縮的,
[00:11:48.000 --> 00:11:50.000]  不是私私宿宿的,
[00:11:50.000 --> 00:11:51.000]  不是隱藏的,
[00:11:51.000 --> 00:11:54.000]  所以祂不滿意的是什麼呢?
[00:11:54.000 --> 00:11:57.000]  你去禁食的時候不用原要的,
[00:11:57.000 --> 00:11:58.000]  不用被人知道的,
[00:11:58.000 --> 00:12:00.000]  你禁食的時候,
[00:12:00.000 --> 00:12:04.000]  不是只有學敬錢的外表,
[00:12:04.000 --> 00:12:06.000]  神不收貨的,
[00:12:06.000 --> 00:12:07.000]  祂不滿意的,
[00:12:07.000 --> 00:12:08.000]  祂不是只看你外表,
[00:12:08.000 --> 00:12:10.000]  祂看你內心,
[00:12:10.000 --> 00:12:12.000]  今天我們來祈禱,
[00:12:12.000 --> 00:12:13.000]  來敬拜,
[00:12:13.000 --> 00:12:15.000]  用心靈成神,
[00:12:15.000 --> 00:12:17.000]  神很看一件事的,
[00:12:17.000 --> 00:12:19.000]  所以我們要有一個真誠,
[00:12:19.000 --> 00:12:23.000]  然後你就自然就會去禁食了,
[00:12:23.000 --> 00:12:26.000]  你的真誠出來的時候,
[00:12:26.000 --> 00:12:28.000]  你會知道自己不行,
[00:12:28.000 --> 00:12:30.000]  真的需要去到神的面前,
[00:12:30.000 --> 00:12:33.000]  自然你的懺悔就會出來,
[00:12:33.000 --> 00:12:35.000]  你不是讓你隔壁的人看的,
[00:12:35.000 --> 00:12:36.000]  不是的,
[00:12:36.000 --> 00:12:37.000]  你是很真心的,
[00:12:37.000 --> 00:12:39.000]  你就會自然流露,
[00:12:39.000 --> 00:12:42.000]  所以向神去表達你的心意,
[00:12:42.000 --> 00:12:45.000]  或者你做得怎樣壞都好,
[00:12:45.000 --> 00:12:46.000]  但是你去到神面前,
[00:12:46.000 --> 00:12:49.000]  你的真我就表達出來了,
[00:12:49.000 --> 00:12:51.000]  神就是要看我們真那一面,
[00:12:51.000 --> 00:12:54.000]  所以就是所謂的聽命,
[00:12:54.000 --> 00:12:56.000]  聖於獻祭,
[00:12:56.000 --> 00:12:57.000]  獻祭也重要,
[00:12:57.000 --> 00:13:00.000]  不過如果你真的得了儀式的話,
[00:13:00.000 --> 00:13:02.000]  神不接受,
[00:13:02.000 --> 00:13:06.000]  祂喜歡你聽祂的話去行,
[00:13:06.000 --> 00:13:09.000]  是多過我們做了很多無謂的儀式,
[00:13:09.000 --> 00:13:13.000]  但是原來神也沒有在當中,
[00:13:13.000 --> 00:13:14.000]  也沒有預留我們,
[00:13:14.000 --> 00:13:16.000]  那就罰做,
[00:13:16.000 --> 00:13:20.000]  所以我們看到原來聽命,
[00:13:20.000 --> 00:13:21.000]  聖於獻祭,
[00:13:21.000 --> 00:13:23.000]  所以很重要的時候,
[00:13:23.000 --> 00:13:26.000]  順從聖於供養的自由,
[00:13:26.000 --> 00:13:28.000]  當然我們今天來敬拜,
[00:13:28.000 --> 00:13:30.000]  我們去侍奉神,
[00:13:30.000 --> 00:13:32.000]  問題就看到了,
[00:13:32.000 --> 00:13:34.000]  我們檢視一下自己,
[00:13:34.000 --> 00:13:36.000]  今天侍奉完就要早來,
[00:13:36.000 --> 00:13:40.000]  為什麼今天排到我,
[00:13:40.000 --> 00:13:42.000]  今天這麼冷,
[00:13:42.000 --> 00:13:44.000]  要排到我這麼早回來,
[00:13:44.000 --> 00:13:47.000]  其實我們早到是應該的,
[00:13:47.000 --> 00:13:48.000]  我們準備,
[00:13:48.000 --> 00:13:50.000]  不早到是不行的,
[00:13:50.000 --> 00:13:52.000]  當然不是說其他人可以遲到,
[00:13:52.000 --> 00:13:54.000]  不是說當天不用當值就可以遲到,
[00:13:54.000 --> 00:13:55.000]  不是的,
[00:13:55.000 --> 00:13:57.000]  但是我們預備的心是大家一樣的,
[00:13:57.000 --> 00:14:00.000]  只不過當天有些責任在身上的時候,
[00:14:00.000 --> 00:14:02.000]  你當然要早點來準備好,
[00:14:02.000 --> 00:14:05.000]  整個氣氛就會好了,
[00:14:05.000 --> 00:14:06.000]  很順暢,
[00:14:06.000 --> 00:14:08.000]  或者你唱詩,
[00:14:08.000 --> 00:14:12.000]  你唱詩會不會因為今天神給你的聲音好,
[00:14:12.000 --> 00:14:15.000]  你又要我唱得最好聽,
[00:14:15.000 --> 00:14:17.000]  我要大聲過你,
[00:14:17.000 --> 00:14:19.000]  我們唱詩,
[00:14:19.000 --> 00:14:23.000]  或者剛才有幾個大學弟弟在敬拜,
[00:14:23.000 --> 00:14:24.000]  我們是不是做show呢,
[00:14:24.000 --> 00:14:25.000]  不是,
[00:14:25.000 --> 00:14:26.000]  我們不是表演,
[00:14:26.000 --> 00:14:27.000]  我們真的很真誠,
[00:14:27.000 --> 00:14:32.000]  希望用弟兄姊妹的心帶動到神的面前,
[00:14:32.000 --> 00:14:34.000]  奉獻又如何呢,
[00:14:34.000 --> 00:14:35.000]  你奉獻的時候,
[00:14:35.000 --> 00:14:37.000]  我今天投了很多錢,
[00:14:37.000 --> 00:14:40.000]  表示我最愛神,
[00:14:40.000 --> 00:14:41.000]  是不是這樣呢,
[00:14:41.000 --> 00:14:43.000]  其實這個也是看我們的心,
[00:14:43.000 --> 00:14:44.000]  或者祈禱,
[00:14:44.000 --> 00:14:45.000]  祈禱很簡單的,
[00:14:45.000 --> 00:14:47.000]  但我們會不會像聖經所說,
[00:14:47.000 --> 00:14:48.000]  法利塞人,
[00:14:48.000 --> 00:14:49.000]  專門在路口讓人看到,
[00:14:49.000 --> 00:14:50.000]  今天我很虔誠,
[00:14:50.000 --> 00:14:52.000]  我們祈禱,
[00:14:52.000 --> 00:14:54.000]  我們去祈禱的時候,
[00:14:54.000 --> 00:14:56.000]  原來這些細微的事,
[00:14:56.000 --> 00:14:57.000]  神也在看,
[00:14:57.000 --> 00:14:59.000]  原來你在神面前,
[00:14:59.000 --> 00:15:01.000]  你的微小的聲音,
[00:15:01.000 --> 00:15:04.000]  可能你沒有力量說出來,
[00:15:04.000 --> 00:15:06.000]  但神知道你的心已經夠了,
[00:15:06.000 --> 00:15:08.000]  你不用大聲叫給人知道,
[00:15:08.000 --> 00:15:10.000]  今天我在哪個地方祈禱,
[00:15:10.000 --> 00:15:11.000]  不需要的,
[00:15:11.000 --> 00:15:12.000]  讓人看到,
[00:15:12.000 --> 00:15:17.000]  原來我們神很著重我們的真誠,
[00:15:17.000 --> 00:15:21.000]  所以我們要去真誠的敬拜,
[00:15:21.000 --> 00:15:24.000]  我們最重要的是土神的喜悅,
[00:15:24.000 --> 00:15:25.000]  我們不要弄錯了,
[00:15:25.000 --> 00:15:27.000]  我們做給人看,
[00:15:27.000 --> 00:15:29.000]  就是土人的喜悅,
[00:15:29.000 --> 00:15:30.000]  差很多,
[00:15:30.000 --> 00:15:31.000]  土神的喜悅,
[00:15:31.000 --> 00:15:34.000]  這是一生我們都要學的,
[00:15:34.000 --> 00:15:36.000]  所以我們土神的喜悅,
[00:15:36.000 --> 00:15:40.000]  其實我們就是要認罪悔改,
[00:15:40.000 --> 00:15:42.000]  原來我們很多時候,
[00:15:42.000 --> 00:15:43.000]  我們做,
[00:15:43.000 --> 00:15:46.000]  有時候可能你很開心去做,
[00:15:46.000 --> 00:15:48.000]  但做到最後的時候,
[00:15:48.000 --> 00:15:52.000]  有時候可能自己就會走出來,
[00:15:52.000 --> 00:15:54.000]  好像抬高了自己,
[00:15:54.000 --> 00:15:55.000]  我們要很小心,
[00:15:55.000 --> 00:15:57.000]  特別我們做侍奉的人,
[00:15:57.000 --> 00:15:58.000]  原來,
[00:15:58.000 --> 00:15:59.000]  像額國師說的,
[00:15:59.000 --> 00:16:03.000]  信心和行為是要一致的,
[00:16:03.000 --> 00:16:08.000]  如果我今天認識很多聖經,
[00:16:08.000 --> 00:16:10.000]  我經常很追求的,
[00:16:10.000 --> 00:16:12.000]  但你沒有行為是死的,
[00:16:12.000 --> 00:16:15.000]  原來神體是這麼嚴重的,
[00:16:15.000 --> 00:16:16.000]  是死的,
[00:16:16.000 --> 00:16:18.000]  所以我們想想我們在門口,
[00:16:18.000 --> 00:16:20.000]  那個芝士,
[00:16:20.000 --> 00:16:23.000]  人們第一眼就看到它,
[00:16:23.000 --> 00:16:26.000]  它是一個榜樣,
[00:16:26.000 --> 00:16:29.000]  人們第一個打關的就看到它,
[00:16:29.000 --> 00:16:31.000]  如果它是無口無面的,
[00:16:31.000 --> 00:16:32.000]  你覺得怎樣呢?
[00:16:32.000 --> 00:16:33.000]  你試一下,
[00:16:33.000 --> 00:16:34.000]  某一天你無口無面的,
[00:16:34.000 --> 00:16:35.000]  叫人看看你,
[00:16:35.000 --> 00:16:37.000]  拍張照片給你看,
[00:16:37.000 --> 00:16:40.000]  看看那些人會不會下次再來呢?
[00:16:40.000 --> 00:16:41.000]  人們很害怕,
[00:16:41.000 --> 00:16:42.000]  為甚麼那個人,
[00:16:42.000 --> 00:16:44.000]  不知道是不是我們沒有錢,
[00:16:44.000 --> 00:16:46.000]  或是我為甚麼得罪他,
[00:16:46.000 --> 00:16:47.000]  為甚麼他無口無面呢?
[00:16:47.000 --> 00:16:50.000]  原來我們很敬賢之餘,
[00:16:50.000 --> 00:16:52.000]  你不要太嚴肅,
[00:16:52.000 --> 00:16:53.000]  你也要笑一下,
[00:16:53.000 --> 00:16:54.000]  寬容一下,
[00:16:54.000 --> 00:16:56.000]  令人不要那麼恐懼,
[00:16:56.000 --> 00:16:58.000]  踏出這個地方,
[00:16:58.000 --> 00:17:00.000]  看到你像門神一樣,
[00:17:00.000 --> 00:17:02.000]  擋住很害怕,
[00:17:02.000 --> 00:17:05.000]  這個就好像我們要悔改了,
[00:17:05.000 --> 00:17:11.000]  你是不是很願意將神的愛活出來呢?
[00:17:11.000 --> 00:17:15.000]  你很寬容地去接待人,
[00:17:15.000 --> 00:17:16.000]  這個也很重要,
[00:17:16.000 --> 00:17:19.000]  所以原來神體重的是甚麼呢?
[00:17:19.000 --> 00:17:21.000]  就是我們要尊重我們的神,
[00:17:21.000 --> 00:17:22.000]  我們要聽祂的話,
[00:17:22.000 --> 00:17:25.000]  所以首先祂指出了我們的錯誤,
[00:17:25.000 --> 00:17:30.000]  就是過往我們那麼享受平安,
[00:17:30.000 --> 00:17:32.000]  為甚麼要平安呢?
[00:17:32.000 --> 00:17:33.000]  就是因為當時我們很聽話,
[00:17:33.000 --> 00:17:34.000]  很聽神的話,
[00:17:34.000 --> 00:17:39.000]  今天我們想要整個民族復興的話,
[00:17:39.000 --> 00:17:41.000]  必須要認罪,
[00:17:41.000 --> 00:17:42.000]  要悔改,
[00:17:42.000 --> 00:17:47.000]  以色列人再次神要重整他們的時候,
[00:17:47.000 --> 00:17:48.000]  我們看到這一點,
[00:17:48.000 --> 00:17:49.000]  同樣今天我們也是,
[00:17:49.000 --> 00:17:51.000]  我們今天說要去侍奉,
[00:17:51.000 --> 00:17:56.000]  我們希望教會大家一起去侍奉,
[00:17:56.000 --> 00:17:58.000]  要很有力量的,
[00:17:58.000 --> 00:18:00.000]  我們要神復興我們的時候,
[00:18:00.000 --> 00:18:02.000]  我們同樣一致的,
[00:18:02.000 --> 00:18:06.000]  我們如果有甚麼是不喜悅的,
[00:18:06.000 --> 00:18:10.000]  我們真的要真心的在神面前認罪悔改,
[00:18:10.000 --> 00:18:11.000]  所以我們看到就是,
[00:18:11.000 --> 00:18:13.000]  以色列人的體重,
[00:18:13.000 --> 00:18:15.000]  四月、五月、七月、十月,
[00:18:15.000 --> 00:18:17.000]  就是這幾個日子裏面,
[00:18:17.000 --> 00:18:21.000]  他們是遭遇了很大的困難,
[00:18:21.000 --> 00:18:24.000]  整個聖殿被毀,
[00:18:24.000 --> 00:18:28.000]  整個城被人攻破了,
[00:18:28.000 --> 00:18:31.000]  省長又被人殺了,
[00:18:31.000 --> 00:18:34.000]  然後整個城被人圍困,
[00:18:34.000 --> 00:18:35.000]  死定了,
[00:18:35.000 --> 00:18:36.000]  是吧?
[00:18:36.000 --> 00:18:37.000]  那麼艱難的時候,
[00:18:37.000 --> 00:18:39.000]  所以難怪他們很憂心,
[00:18:39.000 --> 00:18:41.000]  他們要去自省,
[00:18:41.000 --> 00:18:42.000]  要去禁食,
[00:18:42.000 --> 00:18:45.000]  這些是他們在整個國家裏面,
[00:18:45.000 --> 00:18:46.000]  他們看到是一個國恥,
[00:18:46.000 --> 00:18:48.000]  所以他們不會忘記的,
[00:18:48.000 --> 00:18:49.000]  所以我們看到就是,
[00:18:49.000 --> 00:18:51.000]  在這個艱難的時候,
[00:18:51.000 --> 00:18:54.000]  他們很憂心去禁食,
[00:18:54.000 --> 00:18:58.000]  但是神給他們一個很開心的消息,
[00:18:58.000 --> 00:18:59.000]  在十九節的時候,
[00:18:59.000 --> 00:19:00.000]  神回答他們,
[00:19:00.000 --> 00:19:04.000]  有一天英雄他們會有歡喜快樂的日子,
[00:19:04.000 --> 00:19:08.000]  痛苦悲哀的會變成歡喜快樂,
[00:19:08.000 --> 00:19:12.000]  本來他們想起國家那麼慘的時候,
[00:19:12.000 --> 00:19:13.000]  他們很憂心,
[00:19:13.000 --> 00:19:14.000]  但是神英雄他們有一天,
[00:19:14.000 --> 00:19:16.000]  他們會歡喜快樂的,
[00:19:16.000 --> 00:19:18.000]  以前是就就坐的,
[00:19:18.000 --> 00:19:21.000]  但是今天他們可以蒙福,
[00:19:21.000 --> 00:19:22.000]  你看到嗎?
[00:19:22.000 --> 00:19:24.000]  這個是神給他們的英雄,
[00:19:24.000 --> 00:19:27.000]  當然這是神給他們的盼望,
[00:19:27.000 --> 00:19:32.000]  你們有沒有信心去等候呢?
[00:19:32.000 --> 00:19:34.000]  在目前仍未看到,
[00:19:34.000 --> 00:19:37.000]  因為大家還未聽神的話,
