
[00:00:00.000 --> 00:00:02.000]  第一天早上
[00:02:27.000 --> 00:02:30.000]  正說這些話 即是說那兩個門徒
[00:02:30.000 --> 00:02:32.000]  好像經歷了一件很特別的事
[00:02:32.000 --> 00:02:35.000]  很想我們叫做Debriefing
[00:02:35.000 --> 00:02:38.000]  要說回那件事
[00:02:38.000 --> 00:02:41.000]  剛剛在說的時候
[00:02:41.000 --> 00:02:44.000]  耶穌就親自站在他們當中
[00:02:44.000 --> 00:02:47.000]  然後就說願你們平安
[00:02:47.000 --> 00:02:50.000]  其實願你們平安
[00:02:50.000 --> 00:02:54.000]  也是猶太人慣常的問候語
[00:02:54.000 --> 00:02:56.000]  Shalom
[00:02:56.000 --> 00:02:59.000]  其實在這個世界這麼多戰爭 地震
[00:02:59.000 --> 00:03:01.000]  這麼多的挑戰
[00:03:01.000 --> 00:03:07.000]  其實問平安 或者祝福遇到的人平安
[00:03:07.000 --> 00:03:09.000]  是很重要的事
[00:03:09.000 --> 00:03:13.000]  我不知道今天你和旁邊的弟兄姊妹
[00:03:13.000 --> 00:03:15.000]  有沒有說平安
[00:03:15.000 --> 00:03:19.000]  其實主耶穌說平安這件事
[00:03:19.000 --> 00:03:24.000]  原來對於門徒來說也有一個特別的意思
[00:03:24.000 --> 00:03:29.000]  因為當時的門徒不是太平安
[00:03:29.000 --> 00:03:31.000]  為什麼這樣說呢
[00:03:31.000 --> 00:03:34.000]  我們看37節
[00:03:34.000 --> 00:03:37.000]  他們卻驚慌害怕
[00:03:37.000 --> 00:03:41.000]  以為所看見的是雲
[00:03:41.000 --> 00:03:44.000]  這裡就是說他們即時的反應
[00:03:44.000 --> 00:03:47.000]  但其實當時的門徒
[00:03:47.000 --> 00:03:49.000]  我們看福音書
[00:03:49.000 --> 00:03:51.000]  有時候會看婦女福音
[00:03:51.000 --> 00:03:54.000]  約翰福音有另外一個記載
[00:03:54.000 --> 00:03:57.000]  約翰福音20章19節特別提到
[00:03:57.000 --> 00:04:02.000]  當時的門徒其實有一點風聲鶴唳
[00:04:02.000 --> 00:04:05.000]  耶穌被人抓了然後釘了十架
[00:04:05.000 --> 00:04:08.000]  連彼得也有三次不認耶穌
[00:04:08.000 --> 00:04:14.000]  所以他們其實是一個惶恐的狀況下
[00:04:14.000 --> 00:04:21.000]  所以約翰福音20章19節特別提門就關了
[00:04:21.000 --> 00:04:24.000]  即是說耶穌出現之前
[00:04:24.000 --> 00:04:27.000]  門徒是圍爐取暖
[00:04:27.000 --> 00:04:32.000]  或者在一個不是公開的地方
[00:04:32.000 --> 00:04:36.000]  關上門的地方去談那件事情
[00:04:36.000 --> 00:04:38.000]  為什麼要關上門呢
[00:04:38.000 --> 00:04:41.000]  其實就害怕有恐懼
[00:04:41.000 --> 00:04:44.000]  所以主耶穌一開始
[00:04:44.000 --> 00:04:47.000]  願你們平安這句話
[00:04:47.000 --> 00:04:51.000]  其實是說我們主耶穌基督
[00:04:51.000 --> 00:04:54.000]  除了是一個慣常的問候語
[00:04:54.000 --> 00:04:58.000]  我覺得他是很知道門徒的狀態
[00:04:58.000 --> 00:05:01.000]  所以說願你們平安
[00:05:01.000 --> 00:05:04.000]  因為門徒真的不是太平安
[00:05:04.000 --> 00:05:06.000]  不知道大家有沒有想過
[00:05:06.000 --> 00:05:08.000]  其實我們的天父
[00:05:08.000 --> 00:05:09.000]  我們的主耶穌基督
[00:05:09.000 --> 00:05:12.000]  或者聖靈三位一體的神
[00:05:12.000 --> 00:05:18.000]  其實是很清楚很明白我們內心的感受
[00:05:18.000 --> 00:05:21.000]  即是說在我們未需要表白之前
[00:05:21.000 --> 00:05:25.000]  其實他已經知道我們的情緒
[00:05:25.000 --> 00:05:30.000]  所以他主動地向我們問安
[00:05:30.000 --> 00:05:39.000]  這裡門徒的反應是有一點點令我們覺得奇怪的
[00:05:39.000 --> 00:05:42.000]  如果你看到你老師
[00:05:42.000 --> 00:05:47.000]  他跟你打招呼然後問你安
[00:05:47.000 --> 00:05:53.000]  你應該笑著歡迎他和他握手
[00:05:53.000 --> 00:05:55.000]  正常的反應是這樣
[00:05:55.000 --> 00:06:01.000]  但門徒的反應是驚慌害怕
[00:06:01.000 --> 00:06:04.000]  這裡有兩個情緒字眼
[00:06:04.000 --> 00:06:07.000]  驚慌和害怕是不同的
[00:06:07.000 --> 00:06:10.000]  驚慌就等於
[00:06:10.000 --> 00:06:13.000]  感受花園不會
[00:06:13.000 --> 00:06:18.000]  在外面如果那些雷槍在上面掉下來
[00:06:18.000 --> 00:06:20.000]  啪一聲
[00:06:20.000 --> 00:06:23.000]  驚慌的字眼其實是驚嚇
[00:06:23.000 --> 00:06:25.000]  彈起
[00:06:25.000 --> 00:06:27.000]  好像地震一樣
[00:06:27.000 --> 00:06:30.000]  令我們嚇一跳
[00:06:30.000 --> 00:06:33.000]  除了嚇一跳之外
[00:06:33.000 --> 00:06:35.000]  其實還有一種恐懼
[00:06:35.000 --> 00:06:38.000]  害怕就是一種恐懼的感受
[00:06:38.000 --> 00:06:44.000]  主耶穌基督其實見到門徒有這樣的反應
[00:06:44.000 --> 00:06:50.000]  其實是反映了實際他們正在經歷的一件事
[00:06:50.000 --> 00:06:52.000]  雖然看上去好像不是很明白
[00:06:52.000 --> 00:06:55.000]  但我剛才也給了大家一些線索
[00:06:55.000 --> 00:06:57.000]  就是說
[00:06:57.000 --> 00:06:59.000]  當時他們
[00:06:59.000 --> 00:07:04.000]  不知道會不會被人抓之外
[00:07:04.000 --> 00:07:07.000]  其實當時耶穌基督復活了
[00:07:07.000 --> 00:07:10.000]  有傳到他們面前
[00:07:10.000 --> 00:07:12.000]  但他們還沒有證實
[00:07:12.000 --> 00:07:18.000]  所以他們還沒有100%肯定耶穌復活了
[00:07:18.000 --> 00:07:23.000]  所以看到耶穌的出現
[00:07:23.000 --> 00:07:25.000]  和問他們安
[00:07:25.000 --> 00:07:27.000]  這裡說了
[00:07:27.000 --> 00:07:31.000]  以為他所看見的是雲
[00:07:31.000 --> 00:07:33.000]  為什麼呢
[00:07:33.000 --> 00:07:40.000]  因為我剛才說了
[00:07:40.000 --> 00:07:44.000]  在約翰福音說門都關上
[00:07:44.000 --> 00:07:51.000]  所以耶穌的出現是突然間出現的
[00:07:51.000 --> 00:07:54.000]  穿牆過壁
[00:07:54.000 --> 00:07:56.000]  什麼是可以穿牆過壁的呢
[00:07:56.000 --> 00:08:00.000]  我們中國人的殭屍鬼魂
[00:08:00.000 --> 00:08:02.000]  穿牆過壁
[00:08:02.000 --> 00:08:03.000]  那耶穌是不是呢
[00:08:03.000 --> 00:08:04.000]  當然不是
[00:08:04.000 --> 00:08:06.000]  為什麼他可以呢
[00:08:06.000 --> 00:08:08.000]  因為他是復活的主
[00:08:08.000 --> 00:08:10.000]  是復活的神
[00:08:10.000 --> 00:08:15.000]  所以門徒的反應是可以理解的
[00:08:15.000 --> 00:08:20.000]  我不知道大家在你的生活裡
[00:08:20.000 --> 00:08:24.000]  有沒有遇到什麼情緒狀況
[00:08:24.000 --> 00:08:29.000]  你有沒有將這個情緒狀況
[00:08:29.000 --> 00:08:31.000]  告訴別人
[00:08:31.000 --> 00:08:32.000]  和別人分享
[00:08:32.000 --> 00:08:34.000]  讓別人了解你的狀況呢
[00:08:36.000 --> 00:08:38.000]  其實情緒呢
[00:08:38.000 --> 00:08:42.000]  我本身是教輔導和做輔導工作的
[00:08:42.000 --> 00:08:45.000]  很多時候都要聽別人說他的情緒
[00:08:45.000 --> 00:08:51.000]  但原來情緒我們說有不同的層次
[00:08:51.000 --> 00:08:53.000]  有些是比較外面一點
[00:08:53.000 --> 00:08:55.000]  有些是裡面一點
[00:08:55.000 --> 00:09:00.000]  這個驚慌害怕是一個表層一點的情緒
[00:09:00.000 --> 00:09:03.000]  真正的情緒是什麼呢
[00:09:03.000 --> 00:09:07.000]  其實主耶穌基督就是很清楚我們的狀況
[00:09:07.000 --> 00:09:12.000]  他幫我們處理我們內心的情緒
[00:09:12.000 --> 00:09:14.000]  我們一起看看
[00:09:14.000 --> 00:09:16.000]  38節
[00:09:16.000 --> 00:09:18.000]  耶穌對他們說
[00:09:18.000 --> 00:09:21.000]  你們為什麼驚恐不安
[00:09:21.000 --> 00:09:24.000]  為什麼心裡喜而華呢
[00:09:24.000 --> 00:09:27.000]  這裡有個驚字
[00:09:27.000 --> 00:09:30.000]  如果大家有留意
[00:09:30.000 --> 00:09:32.000]  我選了和修本
[00:09:32.000 --> 00:09:36.000]  去描述片段的情緒字眼
[00:09:36.000 --> 00:09:38.000]  有三對情緒字眼
[00:09:38.000 --> 00:09:40.000]  剛才是驚恐不安
[00:09:40.000 --> 00:09:45.000]  剛才是驚慌害怕
[00:09:45.000 --> 00:09:50.000]  這裡是驚恐不安和疑惑
[00:09:50.000 --> 00:09:52.000]  這兩個情緒
[00:09:52.000 --> 00:09:55.000]  其實就是說
[00:09:55.000 --> 00:09:59.000]  他們驚慌害怕背後
[00:09:59.000 --> 00:10:04.000]  有一些內心的不安
[00:10:04.000 --> 00:10:08.000]  當時的和修本是用受煩來形容的
[00:10:08.000 --> 00:10:11.000]  就是有些困擾的受煩
[00:10:11.000 --> 00:10:16.000]  還有心裡有疑惑
[00:10:16.000 --> 00:10:18.000]  就是有疑惑
[00:10:18.000 --> 00:10:21.000]  疑惑其實也是一種情緒的描述
[00:10:21.000 --> 00:10:26.000]  就是你很困惑、很煩惱、很疑惑
[00:10:26.000 --> 00:10:30.000]  其實耶穌為什麼要問這個問題呢
[00:10:30.000 --> 00:10:40.000]  其實是在幫助門徒處理他們底層內心的感受
[00:10:40.000 --> 00:10:42.000]  我舉一個例子
[00:10:42.000 --> 00:10:44.000]  可能大家會容易明白
[00:10:44.000 --> 00:10:45.000]  這裡也有些媽媽
[00:10:45.000 --> 00:10:48.000]  如果你的兒子擒槍
[00:10:48.000 --> 00:10:50.000]  即是快要掉下來
[00:10:50.000 --> 00:10:52.000]  你看到的時候
[00:10:52.000 --> 00:10:57.000]  你會怎樣反應呢
[00:10:57.000 --> 00:10:59.000]  會不會大聲喝他
[00:10:59.000 --> 00:11:01.000]  臭小子 快要掉下來
[00:11:01.000 --> 00:11:05.000]  當你呼喝大聲叫他的時候
[00:11:05.000 --> 00:11:12.000]  你的兒子感覺到你有什麼情緒呢
[00:11:12.000 --> 00:11:13.000]  生氣
[00:11:13.000 --> 00:11:14.000]  很生氣
[00:11:14.000 --> 00:11:16.000]  媽媽為什麼這麼生氣
[00:11:16.000 --> 00:11:20.000]  但生氣是不是你最底層的情緒呢
[00:11:20.000 --> 00:11:21.000]  不是
[00:11:21.000 --> 00:11:24.000]  是你的secondary emotion
[00:11:24.000 --> 00:11:27.000]  是一個表層的情緒
[00:11:27.000 --> 00:11:28.000]  你的primary
[00:11:28.000 --> 00:11:32.000]  你的內心真正的情緒是恐懼
[00:11:32.000 --> 00:11:34.000]  即是你怕你的兒子跌
[00:11:34.000 --> 00:11:37.000]  所以你就大聲喝止他
[00:11:37.000 --> 00:11:39.000]  給他感覺是生氣
[00:11:39.000 --> 00:11:43.000]  但其實你裡面是恐懼
[00:11:43.000 --> 00:11:49.000]  所以門徒他們驚慌害怕的背後
[00:11:49.000 --> 00:11:51.000]  是很受煩
[00:11:51.000 --> 00:11:54.000]  不知道耶穌是否真的復活了
[00:11:54.000 --> 00:11:56.000]  還有疑惑
[00:11:56.000 --> 00:11:59.000]  因為未親眼見到
[00:11:59.000 --> 00:12:01.000]  行不行
[00:12:01.000 --> 00:12:03.000]  其實在我們的人生裡面
[00:12:03.000 --> 00:12:06.000]  我們都容易流露一些外面的情緒
[00:12:06.000 --> 00:12:09.000]  但我們內心深處的情緒
[00:12:09.000 --> 00:12:14.000]  我們有沒有去接觸呢
[00:12:14.000 --> 00:12:16.000]  譬如我想
[00:12:16.000 --> 00:12:19.000]  如果我講男女之別的話
[00:12:19.000 --> 00:12:25.000]  其實女性是比較善於跟別人分享自己的情緒
[00:12:25.000 --> 00:12:28.000]  男人就比較少
[00:12:28.000 --> 00:12:32.000]  所以有些心理學的研究就說
[00:12:32.000 --> 00:12:35.000]  因為這件事所以女人長命一點
[00:12:35.000 --> 00:12:40.000]  因為她不會壓抑情緒
[00:12:40.000 --> 00:12:44.000]  而是很容易跟別人分享流露
[00:12:44.000 --> 00:12:47.000]  而男士其實特別
[00:12:47.000 --> 00:12:50.000]  我們感覺到脆弱的情感情緒
[00:12:50.000 --> 00:12:53.000]  我們是比較少表達的
[00:12:53.000 --> 00:12:56.000]  譬如很難承認自己害怕
[00:12:56.000 --> 00:13:02.000]  又或者很難承認自己有些事情不行
[00:13:02.000 --> 00:13:04.000]  所以我們說容易死撐
[00:13:04.000 --> 00:13:07.000]  或者覺得羞恥羞愧
[00:13:07.000 --> 00:13:12.000]  男人最容易表達的情緒是什麼
[00:13:12.000 --> 00:13:16.000]  憤怒和煩躁
[00:13:16.000 --> 00:13:19.000]  我們很容易被人感覺到這件事
[00:13:19.000 --> 00:13:26.000]  但譬如有個人他被同事在公司被人誣蔑
[00:13:26.000 --> 00:13:29.000]  其實他可以發火
[00:13:29.000 --> 00:13:32.000]  但他不可以說我受傷
[00:13:32.000 --> 00:13:34.000]  我很傷
[00:13:34.000 --> 00:13:37.000]  說自己很傷是很難的
[00:13:37.000 --> 00:13:43.000]  但你真正的情感就是受傷的情緒
[00:13:43.000 --> 00:13:49.000]  所以我們的主耶穌基督是很明白了解我們的實況
[00:13:49.000 --> 00:13:53.000]  所以他面對的門徒就是問這些問題
[00:13:53.000 --> 00:13:56.000]  有什麼受煩有什麼疑惑
[00:13:56.000 --> 00:14:03.000]  幫他們接觸自己裡面真正的感受是什麼
[00:14:03.000 --> 00:14:07.000]  你今天願意開放你自己
[00:14:07.000 --> 00:14:09.000]  打開你的心
[00:14:09.000 --> 00:14:17.000]  讓主耶穌基督進入你內心的深處
[00:14:17.000 --> 00:14:20.000]  不是停留在一個表面的流露
[00:14:20.000 --> 00:14:26.000]  而是將你最核心的感受都跟他說
[00:14:26.000 --> 00:14:30.000]  我們的主耶穌基督其實是很明白了解我們
[00:14:30.000 --> 00:14:33.000]  和他也很關心我們的情緒
[00:14:33.000 --> 00:14:36.000]  所以他問了這個問題之後
[00:14:36.000 --> 00:14:39.000]  其實就不是停留在那裡
[00:14:39.000 --> 00:14:41.000]  他還會用說話來安慰我們
[00:14:41.000 --> 00:14:44.000]  我們一起來看第39節
[00:14:44.000 --> 00:14:46.000]  39節請
[00:14:46.000 --> 00:14:49.000]  不如我們一起讀
[00:14:49.000 --> 00:14:50.000]  開始
[00:14:50.000 --> 00:14:53.000]  你們看我的手和我的腳
[00:14:53.000 --> 00:14:56.000]  就知道實在是我了
[00:14:56.000 --> 00:14:58.000]  摸摸我
[00:14:58.000 --> 00:15:00.000]  因為魂無骨無肉
[00:15:00.000 --> 00:15:03.000]  你們看我是有的
[00:15:03.000 --> 00:15:05.000]  這裡說了一番說話
[00:15:05.000 --> 00:15:12.000]  進來這間教會的時候都看到釘痕的手
[00:15:12.000 --> 00:15:20.000]  主耶穌基督就是將他的手和腳
[00:15:20.000 --> 00:15:23.000]  為什麼要給他們看
[00:15:23.000 --> 00:15:25.000]  就因為有釘痕
[00:15:25.000 --> 00:15:26.000]  是不是
[00:15:26.000 --> 00:15:28.000]  就是我有釘痕
[00:15:28.000 --> 00:15:31.000]  就是我經歷過死亡
[00:15:31.000 --> 00:15:35.000]  然後復活
[00:15:35.000 --> 00:15:39.000]  還有他知道他們怕什麼
[00:15:39.000 --> 00:15:42.000]  一開始那一節就說
[00:15:42.000 --> 00:15:45.000]  因為看見以為他是魂
[00:15:45.000 --> 00:15:48.000]  耶穌就告訴他們
[00:15:48.000 --> 00:15:51.000]  因為魂是無骨無肉的
[00:15:51.000 --> 00:15:54.000]  你們看我是有的
[00:15:54.000 --> 00:15:55.000]  對不對
[00:15:55.000 --> 00:15:58.000]  就是在對應他們的疑惑
[00:15:58.000 --> 00:16:00.000]  在解決他們的疑惑
[00:16:00.000 --> 00:16:04.000]  你疑惑我是鬼魂是殭屍
[00:16:04.000 --> 00:16:07.000]  我就給你看
[00:16:07.000 --> 00:16:14.000]  還有有骨的
[00:16:14.000 --> 00:16:21.000]  接著40節
[00:16:21.000 --> 00:16:23.000]  說了者說
[00:16:23.000 --> 00:16:28.000]  他就把手和腳給他們看
[00:16:28.000 --> 00:16:31.000]  不單止用說話安慰
[00:16:31.000 --> 00:16:35.000]  還走過去給他們看
[00:16:35.000 --> 00:16:36.000]  行不行
[00:16:36.000 --> 00:16:38.000]  有行動的
[00:16:38.000 --> 00:16:40.000]  我想給大家看
[00:16:40.000 --> 00:16:43.000]  其實我們日常生活裏面
[00:16:43.000 --> 00:16:48.000]  遇到很多困難、困擾
[00:16:48.000 --> 00:16:52.000]  有些時候我會聽到基督徒說
[00:16:52.000 --> 00:16:54.000]  他可能避過一些困難
[00:16:54.000 --> 00:16:57.000]  就說真是好彩
[00:16:57.000 --> 00:17:01.000]  其實我就說沒有好彩這回事
[00:17:01.000 --> 00:17:03.000]  不是好彩
[00:17:03.000 --> 00:17:07.000]  你說我沒有門徒那麼幸福
[00:17:07.000 --> 00:17:11.000]  因為主耶穌基督在他們面前說話
[00:17:11.000 --> 00:17:13.000]  又把手提給他們
[00:17:13.000 --> 00:17:16.000]  我們2000多年後
[00:17:16.000 --> 00:17:18.000]  我們的生活裏面
[00:17:18.000 --> 00:17:21.000]  我們怎樣知道耶穌很實在呢
[00:17:21.000 --> 00:17:26.000]  他是否在幫我們處理人生裏面
[00:17:26.000 --> 00:17:30.000]  有的情緒、困擾呢
[00:17:30.000 --> 00:17:38.000]  其實大家如果豎起我們的天線
[00:17:38.000 --> 00:17:42.000]  去看我們日常生活裏面所做的事
[00:17:42.000 --> 00:17:48.000]  你會發覺你以為或者說給人聽是一些偶然的事
[00:17:48.000 --> 00:17:52.000]  其實你細心想是神的安排
[00:17:52.000 --> 00:17:54.000]  為何你有一天
[00:17:54.000 --> 00:17:56.000]  一日向左走一日向右走
[00:17:56.000 --> 00:17:57.000]  平時你向左走
[00:17:57.000 --> 00:17:59.000]  那天你向右走呢
[00:17:59.000 --> 00:18:01.000]  你向右走之後
[00:18:01.000 --> 00:18:03.000]  你會遇到某一個人
[00:18:03.000 --> 00:18:08.000]  那個人可能在解決你面對的一個問題
[00:18:08.000 --> 00:18:11.000]  又或者你很困擾的時候
[00:18:11.000 --> 00:18:17.000]  你突然間內心浮起一些詩歌、一些經文
[00:18:17.000 --> 00:18:19.000]  是否偶然的呢
[00:18:19.000 --> 00:18:27.000]  為何會出現的呢
[00:18:27.000 --> 00:18:33.000]  那些都是我們的神的供應
[00:18:33.000 --> 00:18:39.000]  祂是在幫我們處理我們內心的困擾
[00:18:39.000 --> 00:18:42.000]  為何回來教會又碰到那位姐妹
[00:18:42.000 --> 00:18:45.000]  那位姐妹又拉我一邊和我分享呢
[00:18:45.000 --> 00:18:47.000]  又為我祈禱呢
[00:18:47.000 --> 00:18:50.000]  不是偶然的
[00:18:50.000 --> 00:18:52.000]  是我們的主
[00:18:52.000 --> 00:18:53.000]  我們的神
[00:18:53.000 --> 00:18:56.000]  是很細心的每一步
[00:18:56.000 --> 00:18:58.000]  每一步這樣
[00:18:58.000 --> 00:19:01.000]  體察到我們的困擾
[00:19:01.000 --> 00:19:03.000]  祂的介入
[00:19:03.000 --> 00:19:08.000]  這裡就是說主耶穌的說話的安慰
[00:19:08.000 --> 00:19:10.000]  和親身
[00:19:10.000 --> 00:19:14.000]  所以我們在透過讀聖經
[00:19:14.000 --> 00:19:18.000]  透過神的話語是會得到安慰的
[00:19:18.000 --> 00:19:22.000]  然後觀察你周圍發生的事情
[00:19:22.000 --> 00:19:25.000]  為何讓我遇到這些事情
[00:19:25.000 --> 00:19:30.000]  有沒有什麼訊息告訴我呢
[00:19:30.000 --> 00:19:37.000]  透過我們肯開放自己底層內心的情緒
[00:19:37.000 --> 00:19:41.000]  然後讓神去安慰
[00:19:41.000 --> 00:19:43.000]  有時候我們不讓神安慰
[00:19:43.000 --> 00:19:46.000]  我們要靠自己做這個做那個
[00:19:46.000 --> 00:19:48.000]  原來神已經安慰了你
[00:19:48.000 --> 00:19:52.000]  你有沒有發覺呢
[00:19:52.000 --> 00:19:56.000]  然後我們的情緒會得到轉化
[00:19:56.000 --> 00:19:59.000]  我們看41節
[00:19:59.000 --> 00:20:02.000]  黃修本很有趣
[00:20:02.000 --> 00:20:05.000]  三對情緒都有個驚字
[00:20:05.000 --> 00:20:07.000]  第一個驚慌
[00:20:07.000 --> 00:20:09.000]  第二驚恐不安
[00:20:09.000 --> 00:20:10.000]  這裡是什麼
[00:20:10.000 --> 00:20:13.000]  又驚又喜
[00:20:13.000 --> 00:20:15.000]  都是個驚字
[00:20:15.000 --> 00:20:17.000]  其實是不同的
[00:20:17.000 --> 00:20:20.000]  第一個驚慌就是嚇一跳那種
[00:20:20.000 --> 00:20:24.000]  第二個驚恐不安就是煩惱的那種
[00:20:24.000 --> 00:20:26.000]  這裡又驚又喜
[00:20:26.000 --> 00:20:30.000]  英文的翻譯是讚嘆
[00:20:30.000 --> 00:20:31.000]  驚嘆
[00:20:31.000 --> 00:20:33.000]  很驚訝
[00:20:33.000 --> 00:20:34.000]  可以嗎
[00:20:34.000 --> 00:20:35.000]  很驚訝
[00:20:35.000 --> 00:20:38.000]  即是面前的主耶穌基督是真的
[00:20:38.000 --> 00:20:40.000]  我聽婦女說
[00:20:40.000 --> 00:20:43.000]  或者聽這兩個門徒開始和我們分享
[00:20:43.000 --> 00:20:45.000]  我都不相信
[00:20:45.000 --> 00:20:48.000]  現在在我面前和我說話
[00:20:48.000 --> 00:20:50.000]  又把手遞給我看
[00:20:50.000 --> 00:20:56.000]  又摸到她有骨有肉
[00:20:56.000 --> 00:20:58.000]  很驚嘆
[00:20:58.000 --> 00:21:00.000]  很驚嘆
[00:21:00.000 --> 00:21:01.000]  和開心
[00:21:01.000 --> 00:21:04.000]  又驚又喜
[00:21:04.000 --> 00:21:08.000]  所以等於當你像過山車一樣
[00:21:08.000 --> 00:21:12.000]  經過了一些情緒的起跌
[00:21:12.000 --> 00:21:15.000]  心情的轉化的時候
[00:21:15.000 --> 00:21:19.000]  不要忘記要去多謝神
[00:21:19.000 --> 00:21:21.000]  要去感恩
[00:21:21.000 --> 00:21:29.000]  是祂將你的內心的情感轉化過來
[00:21:29.000 --> 00:21:33.000]  有沒有留意到自己的起承轉合呢
[00:21:33.000 --> 00:21:36.000]  你的情緒的起承轉合呢
[00:21:36.000 --> 00:21:38.000]  即是走過死任的幽谷
[00:21:38.000 --> 00:21:43.000]  然後內心有個變化
[00:21:43.000 --> 00:21:45.000]  我們看看
[00:21:45.000 --> 00:21:49.000]  他們還在驚又喜的時候
[00:21:49.000 --> 00:21:51.000]  不敢相信的時候
[00:21:51.000 --> 00:21:53.000]  是不是真的
[00:21:53.000 --> 00:21:54.000]  真的嗎
[00:21:54.000 --> 00:21:56.000]  耶穌對他們說
[00:21:56.000 --> 00:22:01.000]  你們這類人有什麼吃的沒有
[00:22:01.000 --> 00:22:04.000]  整段經文
[00:22:04.000 --> 00:22:10.000]  這個故事令我最感動的是這一段
[00:22:10.000 --> 00:22:13.000]  四月一節
[00:22:13.000 --> 00:22:19.000]  你這裡有什麼吃的
[00:22:19.000 --> 00:22:21.000]  那些門徒的反應是什麼
[00:22:21.000 --> 00:22:23.000]  我們再看
[00:22:23.000 --> 00:22:26.000]  他們給了一片烤魚給他
[00:22:26.000 --> 00:22:28.000]  他就接過來
[00:22:28.000 --> 00:22:33.000]  在他面前吃了
[00:22:33.000 --> 00:22:35.000]  耶穌是不是很餓
[00:22:35.000 --> 00:22:38.000]  他是不是很餓
[00:22:38.000 --> 00:22:41.000]  當然不是餓了
[00:22:41.000 --> 00:22:47.000]  他為什麼要問這個問題
[00:22:47.000 --> 00:22:50.000]  門徒又驚又喜的時候
[00:22:50.000 --> 00:22:53.000]  不敢相信
[00:22:53.000 --> 00:22:57.000]  還差一點點
[00:22:57.000 --> 00:22:59.000]  好幾個月之前
[00:22:59.000 --> 00:23:04.000]  無線有一套戲叫做靈氣逼人
[00:23:04.000 --> 00:23:07.000]  現在應該沒有人看無線劇集
[00:23:07.000 --> 00:23:10.000]  那套戲是說一個歌女
[00:23:10.000 --> 00:23:11.000]  被人殺了之後
[00:23:11.000 --> 00:23:14.000]  後來復活
[00:23:14.000 --> 00:23:17.000]  那個歌女很奇怪
[00:23:17.000 --> 00:23:19.000]  除了穿牆過壁之外
[00:23:19.000 --> 00:23:21.000]  她什麼都吃
[00:23:21.000 --> 00:23:24.000]  但正式我們的理解
