
[00:00:00.000 --> 00:00:02.000]  各位電視節目早安
[00:01:45.000 --> 00:01:49.000]  拿著個袋,背包上車
[00:01:49.000 --> 00:01:52.000]  上車後,突然收到電話
[00:01:52.000 --> 00:01:55.000]  聽電話,一邊聽一邊聽
[00:01:55.000 --> 00:01:58.000]  到站下車了,就下車了
[00:01:58.000 --> 00:02:00.000]  一邊講一邊下車
[00:02:00.000 --> 00:02:02.000]  怎料下車後才發覺,忘了拿著個袋
[00:02:02.000 --> 00:02:04.000]  袋放在椅子上
[00:02:04.000 --> 00:02:06.000]  那怎麼辦呢?你當然是去追巴士
[00:02:06.000 --> 00:02:09.000]  追不到,就要去總站
[00:02:09.000 --> 00:02:11.000]  然後去找車長
[00:02:11.000 --> 00:02:14.000]  車長說你去那裏,去新聞營領處
[00:02:14.000 --> 00:02:16.000]  你去到新聞營領處那裏
[00:02:16.000 --> 00:02:18.000]  一講,是這個袋嗎?是呀
[00:02:18.000 --> 00:02:20.000]  打開來看看,裏面的錢包
[00:02:20.000 --> 00:02:22.000]  你的電腦,全部都在這裏
[00:02:22.000 --> 00:02:24.000]  拿回你的東西
[00:02:24.000 --> 00:02:26.000]  好像沒有發生過
[00:02:26.000 --> 00:02:28.000]  撿到的人
[00:02:28.000 --> 00:02:30.000]  路不拾遺
[00:02:30.000 --> 00:02:32.000]  這就是siddakā
[00:02:32.000 --> 00:02:34.000]  公義的社會
[00:02:34.000 --> 00:02:38.000]  在公義的社會裏面,每個人都做回他應該做的事
[00:02:38.000 --> 00:02:40.000]  不是他不拿的東西
[00:02:40.000 --> 00:02:42.000]  這就是公義
[00:02:42.000 --> 00:02:44.000]  公義又好像甚麼呢?
[00:02:44.000 --> 00:02:46.000]  最近有講到有公展會在維園
[00:02:46.000 --> 00:02:48.000]  不知道你們那麼遠會不會特意出去了
[00:02:48.000 --> 00:02:50.000]  不用了,你們有賣物會
[00:02:50.000 --> 00:02:52.000]  一會兒完了就去賣物會
[00:02:52.000 --> 00:02:54.000]  公展會很多人
[00:02:54.000 --> 00:02:56.000]  因為疫情後
[00:02:56.000 --> 00:02:58.000]  大家不是每個人都能夠立即飛到日本
[00:02:58.000 --> 00:03:00.000]  去公展會買東西都好
[00:03:00.000 --> 00:03:02.000]  買一元鮑魚
[00:03:02.000 --> 00:03:04.000]  要排隊入場
[00:03:04.000 --> 00:03:06.000]  排隊
[00:03:06.000 --> 00:03:08.000]  對呀,跟規矩
[00:03:08.000 --> 00:03:10.000]  有秩序
[00:03:10.000 --> 00:03:12.000]  當公展會一開了
[00:03:12.000 --> 00:03:14.000]  大家就按著秩序
[00:03:14.000 --> 00:03:16.000]  輪流入場
[00:03:16.000 --> 00:03:18.000]  這就是公義
[00:03:18.000 --> 00:03:20.000]  siddakā
[00:03:20.000 --> 00:03:22.000]  在這個秩序整形的社會裏面
[00:03:22.000 --> 00:03:24.000]  每個人都做回他應該做的事
[00:03:24.000 --> 00:03:26.000]  要入場就排隊
[00:03:26.000 --> 00:03:28.000]  應該的
[00:03:28.000 --> 00:03:30.000]  如果我們的社會社群天天都是這樣,多好
[00:03:30.000 --> 00:03:32.000]  每個人
[00:03:32.000 --> 00:03:34.000]  自動自覺做回應該做的事
[00:03:34.000 --> 00:03:36.000]  路不拾遺,有秩序
[00:03:36.000 --> 00:03:38.000]  但我們都知道
[00:03:38.000 --> 00:03:40.000]  逢有人的地方
[00:03:40.000 --> 00:03:42.000]  就有問題
[00:03:42.000 --> 00:03:44.000]  排隊很簡單
[00:03:44.000 --> 00:03:46.000]  但有些人不守規矩
[00:03:46.000 --> 00:03:48.000]  要打GYM
[00:03:48.000 --> 00:03:50.000]  因為要搶一元鮑魚
[00:03:50.000 --> 00:03:52.000]  入先入後是有分別的
[00:03:52.000 --> 00:03:54.000]  拿著車子衝衝衝
[00:03:54.000 --> 00:03:56.000]  看到有少少隊友
[00:03:56.000 --> 00:03:58.000]  罅位就滑了進來
[00:03:58.000 --> 00:04:00.000]  這個時候被他打了GYM後面
[00:04:00.000 --> 00:04:02.000]  那個人就說排隊
[00:04:02.000 --> 00:04:04.000]  這裡有位置我不知道
[00:04:04.000 --> 00:04:06.000]  是可以了,隨便吧
[00:04:06.000 --> 00:04:08.000]  兩個就吵了
[00:04:08.000 --> 00:04:10.000]  這個時候
[00:04:10.000 --> 00:04:12.000]  有爭議
[00:04:12.000 --> 00:04:14.000]  不是,你要排隊
[00:04:14.000 --> 00:04:16.000]  大家就口角
[00:04:16.000 --> 00:04:18.000]  附近的
[00:04:18.000 --> 00:04:20.000]  本來正在入場的
[00:04:20.000 --> 00:04:22.000]  工作人員就來問
[00:04:22.000 --> 00:04:24.000]  什麼事,幫他們解決
[00:04:24.000 --> 00:04:26.000]  誰先誰後
[00:04:26.000 --> 00:04:28.000]  他們兩個當然說
[00:04:28.000 --> 00:04:30.000]  是我先我先
[00:04:30.000 --> 00:04:32.000]  就問前面,有沒有看到
[00:04:32.000 --> 00:04:34.000]  看不到,後面幾個,是他
[00:04:34.000 --> 00:04:36.000]  他打GYM
[00:04:36.000 --> 00:04:38.000]  拖著車子的阿善
[00:04:38.000 --> 00:04:40.000]  就說麻煩你排後面
[00:04:40.000 --> 00:04:42.000]  太太,跟我來吧
[00:04:42.000 --> 00:04:44.000]  都買到的,放心吧
[00:04:44.000 --> 00:04:46.000]  這個
[00:04:46.000 --> 00:04:48.000]  就是公正
[00:04:48.000 --> 00:04:50.000]  公正是什麼呢
[00:04:50.000 --> 00:04:52.000]  就是
[00:04:52.000 --> 00:04:54.000]  公義其實有秩序
[00:04:54.000 --> 00:04:56.000]  有人做應該做的事
[00:04:56.000 --> 00:04:58.000]  當這個正常的狀況
[00:04:58.000 --> 00:05:00.000]  被擾亂了
[00:05:00.000 --> 00:05:02.000]  就要引入公正
[00:05:02.000 --> 00:05:04.000]  要解決這個問題
[00:05:04.000 --> 00:05:06.000]  要學原則和方法
[00:05:06.000 --> 00:05:08.000]  這個就是公正
[00:05:08.000 --> 00:05:10.000]  我陳詠英老師的講解
[00:05:10.000 --> 00:05:12.000]  其實會幫助到我們分
[00:05:12.000 --> 00:05:14.000]  什麼是公義,什麼是公正
[00:05:14.000 --> 00:05:16.000]  公義就是一般
[00:05:16.000 --> 00:05:18.000]  我們希望運作正常的社群
[00:05:18.000 --> 00:05:20.000]  公正就是
[00:05:20.000 --> 00:05:22.000]  正常運作裡擾亂了
[00:05:22.000 --> 00:05:24.000]  有爭議,有困難
[00:05:24.000 --> 00:05:26.000]  怎樣去解決
[00:05:26.000 --> 00:05:28.000]  這個就是公正的方式去處理
[00:05:28.000 --> 00:05:30.000]  其實
[00:05:30.000 --> 00:05:32.000]  有人的地方
[00:05:32.000 --> 00:05:34.000]  一個社會
[00:05:34.000 --> 00:05:36.000]  一個社群,一個公司
[00:05:36.000 --> 00:05:38.000]  一個教會,一個團契
[00:05:38.000 --> 00:05:40.000]  一個小組,一個家庭
[00:05:40.000 --> 00:05:42.000]  都會有需要公義和公正
[00:05:42.000 --> 00:05:44.000]  這兩方面在我們生命裡
[00:05:44.000 --> 00:05:46.000]  有這個定義
[00:05:46.000 --> 00:05:48.000]  我們接著就可以看經文
[00:05:48.000 --> 00:05:50.000]  但進入經文之前
[00:05:50.000 --> 00:05:52.000]  我想再和你一起祈禱
[00:05:52.000 --> 00:05:54.000]  求神幫助我們
[00:05:54.000 --> 00:05:56.000]  天上上帝願你的真理
[00:05:56.000 --> 00:05:58.000]  讓我們眼睛看得見
[00:05:58.000 --> 00:06:00.000]  讓我們靈裡都去
[00:06:00.000 --> 00:06:02.000]  明白過來
[00:06:02.000 --> 00:06:04.000]  以致我們作為你的兒女
[00:06:04.000 --> 00:06:06.000]  在日常生活裡
[00:06:06.000 --> 00:06:08.000]  能夠活出你這份公義和良善
[00:06:08.000 --> 00:06:10.000]  幫助我們聽到的時間
[00:06:10.000 --> 00:06:12.000]  祈禱奉主耶穌基督
[00:06:12.000 --> 00:06:14.000]  得聖名字祈求,阿們
[00:06:14.000 --> 00:06:18.000]  《出一及記》的23章1至13節
[00:06:18.000 --> 00:06:20.000]  剛才領事也幫我們讀了
[00:06:20.000 --> 00:06:22.000]  其實有兩幅圖畫
[00:06:22.000 --> 00:06:24.000]  因為你現在
[00:06:24.000 --> 00:06:26.000]  都不用聖經了,我告訴你
[00:06:26.000 --> 00:06:28.000]  這13節其實有兩幅畫面
[00:06:28.000 --> 00:06:30.000]  你應該可以想像到
[00:06:30.000 --> 00:06:32.000]  第一幅就是
[00:06:32.000 --> 00:06:34.000]  一個城門口
[00:06:34.000 --> 00:06:36.000]  等於
[00:06:36.000 --> 00:06:38.000]  AKA他們的
[00:06:38.000 --> 00:06:40.000]  法庭
[00:06:40.000 --> 00:06:42.000]  他們在城門口做法庭
[00:06:42.000 --> 00:06:44.000]  人人都經過,人人都去圍觀
[00:06:44.000 --> 00:06:46.000]  長老坐在城門口,其實就是法庭
[00:06:46.000 --> 00:06:48.000]  一個這樣的場景
[00:06:48.000 --> 00:06:50.000]  另一幅圖畫就是路邊
[00:06:50.000 --> 00:06:52.000]  田邊,日常生活的場景
[00:06:52.000 --> 00:06:54.000]  這兩幅圖畫在這13節
[00:06:54.000 --> 00:06:56.000]  經文裡是交錯出現的
[00:06:56.000 --> 00:06:58.000]  1至3節是講法庭
[00:06:58.000 --> 00:07:00.000]  4至5節是講日常
[00:07:00.000 --> 00:07:02.000]  然後又回到6至9節
[00:07:02.000 --> 00:07:04.000]  又是法庭,10至13節又是講日常
[00:07:04.000 --> 00:07:06.000]  這兩幅圖畫交錯出現
[00:07:06.000 --> 00:07:08.000]  不過有一個共通點
[00:07:08.000 --> 00:07:10.000]  就是記錄了
[00:07:10.000 --> 00:07:12.000]  我們在生活裡
[00:07:12.000 --> 00:07:14.000]  很多處境是有爭議的
[00:07:14.000 --> 00:07:16.000]  一群人一起生活
[00:07:16.000 --> 00:07:18.000]  是會有
[00:07:18.000 --> 00:07:20.000]  大家不同意見,甚至爭執
[00:07:20.000 --> 00:07:22.000]  打鬥
[00:07:22.000 --> 00:07:24.000]  是會有這樣的事出現的
[00:07:24.000 --> 00:07:26.000]  而爭執的對象
[00:07:26.000 --> 00:07:28.000]  或者不同人
[00:07:28.000 --> 00:07:30.000]  是會因為你的權力的分配
[00:07:30.000 --> 00:07:32.000]  你的財富的不同
[00:07:32.000 --> 00:07:34.000]  你的身份的不同
[00:07:34.000 --> 00:07:36.000]  這裡講到窮人
[00:07:36.000 --> 00:07:38.000]  仇敵,寄居的人
[00:07:38.000 --> 00:07:40.000]  有分別
[00:07:40.000 --> 00:07:42.000]  我們可以一次過
[00:07:42.000 --> 00:07:44.000]  先講第一個場景
[00:07:44.000 --> 00:07:46.000]  不如我請弟兄幫我讀這三節
[00:07:46.000 --> 00:07:48.000]  好嗎?預備起
[00:07:48.000 --> 00:07:50.000]  不可隨火
[00:07:50.000 --> 00:07:52.000]  布散謠言
[00:07:52.000 --> 00:07:54.000]  不可與惡人
[00:07:54.000 --> 00:07:56.000]  聯手妄作見證
[00:07:56.000 --> 00:07:58.000]  不可隨眾行惡
[00:07:58.000 --> 00:08:00.000]  不可在爭眾的事上
[00:08:00.000 --> 00:08:02.000]  隨眾偏行
[00:08:02.000 --> 00:08:04.000]  作見證屈枉正直
[00:08:04.000 --> 00:08:06.000]  也不可在爭眾的事上
[00:08:06.000 --> 00:08:08.000]  偏護窮人
[00:08:08.000 --> 00:08:10.000]  然後我們跳去第六至九節
[00:08:10.000 --> 00:08:12.000]  我請姐妹讀
[00:08:12.000 --> 00:08:14.000]  預備起
[00:08:14.000 --> 00:08:16.000]  不可
[00:08:16.000 --> 00:08:18.000]  (字幕:張靚穎)
[00:08:18.000 --> 00:08:20.000]  (字幕:張靚穎)
[00:08:20.000 --> 00:08:22.000]  (字幕:張靚穎)
[00:08:22.000 --> 00:08:24.000]  (字幕:張靚穎)
[00:08:24.000 --> 00:08:26.000]  (字幕:張靚穎)
[00:08:26.000 --> 00:08:28.000]  (字幕:張靚穎)
[00:08:28.000 --> 00:08:30.000]  (字幕:張靚穎)
[00:08:30.000 --> 00:08:32.000]  (字幕:張靚穎)
[00:08:32.000 --> 00:08:34.000]  (字幕:張靚穎)
[00:08:34.000 --> 00:08:36.000]  (字幕:張靚穎)
[00:08:36.000 --> 00:08:38.000]  (字幕:張靚穎)
[00:08:38.000 --> 00:08:40.000]  (字幕:張靚穎)
[00:08:40.000 --> 00:08:42.000]  (字幕:張靚穎)
[00:08:42.000 --> 00:08:44.000]  這兩段
[00:08:44.000 --> 00:08:46.000]  有四段
[00:08:46.000 --> 00:08:48.000]  第一第三段
[00:08:48.000 --> 00:08:50.000]  是剛才說法庭的圖畫
[00:08:50.000 --> 00:08:52.000]  先給我們看到一個原則
[00:08:52.000 --> 00:08:54.000]  我先說原則
[00:08:54.000 --> 00:08:56.000]  在爭議裏面持守公正
[00:08:56.000 --> 00:08:58.000]  爭議即是公義被擾亂
[00:08:58.000 --> 00:09:00.000]  要公正
[00:09:00.000 --> 00:09:02.000]  就不會因為多數人而扭曲事實
[00:09:02.000 --> 00:09:04.000]  這兩組經文
[00:09:04.000 --> 00:09:06.000]  是法庭裏面有人說的
[00:09:06.000 --> 00:09:08.000]  對法庭裏面有人說的
[00:09:08.000 --> 00:09:10.000]  出現在法庭裏面的人要留心
[00:09:10.000 --> 00:09:12.000]  甚麼人呢?
[00:09:12.000 --> 00:09:14.000]  三個可能性在法庭裏面出現
[00:09:14.000 --> 00:09:16.000]  第一當然是被告和原告
[00:09:16.000 --> 00:09:18.000]  第二類就是證人
[00:09:18.000 --> 00:09:20.000]  不關事的
[00:09:20.000 --> 00:09:22.000]  不過可以看到
[00:09:22.000 --> 00:09:24.000]  第三類就是審判官
[00:09:24.000 --> 00:09:26.000]  主要是這三個裏面
[00:09:26.000 --> 00:09:28.000]  有人會在法庭出現
[00:09:28.000 --> 00:09:30.000]  或是判斷
[00:09:30.000 --> 00:09:32.000]  對錯的場面出現
[00:09:32.000 --> 00:09:34.000]  而這段經文主要針對後面兩組人
[00:09:34.000 --> 00:09:36.000]  證人
[00:09:36.000 --> 00:09:38.000]  審判官
[00:09:38.000 --> 00:09:40.000]  聖經有甚麼要教導這兩組人呢?
[00:09:40.000 --> 00:09:42.000]  第一至第三節是有關證人的教導
[00:09:42.000 --> 00:09:44.000]  我先回到經文
[00:09:44.000 --> 00:09:46.000]  開首的第一項
[00:09:46.000 --> 00:09:48.000]  不可除火
[00:09:48.000 --> 00:09:50.000]  布散謠言
[00:09:50.000 --> 00:09:52.000]  其實原文的意思是
[00:09:52.000 --> 00:09:54.000]  直接這樣翻譯的
[00:09:54.000 --> 00:09:56.000]  不要拿起虛假的東西
[00:09:56.000 --> 00:09:58.000]  你見到虛假的東西
[00:09:58.000 --> 00:10:00.000]  你不要拿起
[00:10:00.000 --> 00:10:02.000]  不要將你聽回來
[00:10:02.000 --> 00:10:04.000]  隨手拿來的消息
[00:10:04.000 --> 00:10:06.000]  不知道是不是真的
[00:10:06.000 --> 00:10:08.000]  未經證實的
[00:10:08.000 --> 00:10:10.000]  甚至是一些說笑的
[00:10:10.000 --> 00:10:12.000]  或者喜笑怒罵的東西
[00:10:12.000 --> 00:10:14.000]  就像是一支雜琢一樣當真相散出去
[00:10:14.000 --> 00:10:16.000]  因為這些說話很可能
[00:10:16.000 --> 00:10:18.000]  轉了幾次之後
[00:10:18.000 --> 00:10:20.000]  會變成對一些人的指控
[00:10:20.000 --> 00:10:22.000]  人家就當是事實
[00:10:22.000 --> 00:10:24.000]  這樣說的
[00:10:24.000 --> 00:10:26.000]  其實現代心理學都告訴我們
[00:10:26.000 --> 00:10:28.000]  我們人的記憶很有趣
[00:10:28.000 --> 00:10:30.000]  可以局部改變
[00:10:30.000 --> 00:10:32.000]  所以為甚麼
[00:10:32.000 --> 00:10:34.000]  很多有權力的人
[00:10:34.000 --> 00:10:36.000]  很希望透過一些教育
[00:10:36.000 --> 00:10:38.000]  去改變我們的記憶
[00:10:38.000 --> 00:10:40.000]  當時的記憶
[00:10:40.000 --> 00:10:42.000]  是可以受到虛構的事情影響
[00:10:42.000 --> 00:10:44.000]  有一項研究
[00:10:44.000 --> 00:10:46.000]  研究員就將一張
[00:10:46.000 --> 00:10:48.000]  印有賓尼套的迪士尼廣告
[00:10:48.000 --> 00:10:50.000]  給參與測試的人看
[00:10:50.000 --> 00:10:52.000]  用了很多的形容詞
[00:10:52.000 --> 00:10:54.000]  很多的說話不停地說
[00:10:54.000 --> 00:10:56.000]  這個有賓尼套的迪士尼廣告是怎樣的
[00:10:56.000 --> 00:10:58.000]  有甚麼特色 有甚麼特點
[00:10:58.000 --> 00:11:00.000]  但心水清楚知道
[00:11:00.000 --> 00:11:02.000]  這廣告肯定是錯的
[00:11:02.000 --> 00:11:04.000]  為甚麼
[00:11:04.000 --> 00:11:06.000]  迪士尼沒有賓尼套
[00:11:06.000 --> 00:11:08.000]  你想想
[00:11:08.000 --> 00:11:10.000]  迪士尼沒有賓尼套
[00:11:10.000 --> 00:11:12.000]  賓尼套是華納兄弟
[00:11:12.000 --> 00:11:14.000]  我看你們的樣子
[00:11:14.000 --> 00:11:16.000]  不算太小 應該還能分辨到華納兄弟和迪士尼
[00:11:16.000 --> 00:11:18.000]  OK
[00:11:18.000 --> 00:11:20.000]  賓尼套那一套
[00:11:20.000 --> 00:11:22.000]  那一堆東西是華納兄弟
[00:11:22.000 --> 00:11:24.000]  即使是
[00:11:24.000 --> 00:11:26.000]  都頗明顯的
[00:11:26.000 --> 00:11:28.000]  錯誤
[00:11:28.000 --> 00:11:30.000]  一個錯誤
[00:11:30.000 --> 00:11:32.000]  經過研究員不斷和測試對象
[00:11:32.000 --> 00:11:34.000]  去講解 去讓他看那幅圖畫
[00:11:34.000 --> 00:11:36.000]  竟然在測試裏面
[00:11:36.000 --> 00:11:38.000]  有高達16%的人
[00:11:38.000 --> 00:11:40.000]  以為自己真的
[00:11:40.000 --> 00:11:42.000]  對呀 我小時候去迪士尼
[00:11:42.000 --> 00:11:44.000]  真的和賓尼套拍照
[00:11:44.000 --> 00:11:46.000]  言之鑿鑿
[00:11:46.000 --> 00:11:48.000]  他記憶中說
[00:11:48.000 --> 00:11:50.000]  真的有 還能形容
[00:11:50.000 --> 00:11:52.000]  怎樣和賓尼套抱著
[00:11:52.000 --> 00:11:54.000]  這個假的資料
[00:11:54.000 --> 00:11:56.000]  扭曲了他真實的記憶
[00:11:56.000 --> 00:11:58.000]  和印象
[00:11:58.000 --> 00:12:00.000]  心理學研究出來
[00:12:00.000 --> 00:12:02.000]  很科學化
[00:12:02.000 --> 00:12:04.000]  你看看 連這麼小的事都影響人
[00:12:04.000 --> 00:12:06.000]  所以假的說話
[00:12:06.000 --> 00:12:08.000]  假的傳聞
[00:12:08.000 --> 00:12:10.000]  一些不是真的東西
[00:12:10.000 --> 00:12:12.000]  一句都不要傳
[00:12:12.000 --> 00:12:14.000]  說著說著
[00:12:14.000 --> 00:12:16.000]  就會有人當真
[00:12:16.000 --> 00:12:18.000]  甚至轉過頭來
[00:12:18.000 --> 00:12:20.000]  是會影響到別人
[00:12:20.000 --> 00:12:22.000]  害到別人
[00:12:22.000 --> 00:12:24.000]  我們繼續看
[00:12:24.000 --> 00:12:26.000]  作為證人不單止不可以給
[00:12:26.000 --> 00:12:28.000]  假的證供
[00:12:28.000 --> 00:12:32.000]  第一節 下半
[00:12:32.000 --> 00:12:34.000]  第二個不可
[00:12:34.000 --> 00:12:36.000]  那裏說甚麼
[00:12:36.000 --> 00:12:38.000]  不可與惡人連手
[00:12:38.000 --> 00:12:40.000]  妄作見證
[00:12:40.000 --> 00:12:42.000]  新譯本
[00:12:42.000 --> 00:12:44.000]  是這樣譯的 與惡人攜手
[00:12:44.000 --> 00:12:46.000]  作假見證 惡人原本的文字
[00:12:46.000 --> 00:12:48.000]  是解作一個罪有應得的人
[00:12:48.000 --> 00:12:50.000]  即是他真的有罪
[00:12:50.000 --> 00:12:52.000]  你不可以和他
[00:12:52.000 --> 00:12:54.000]  站在同一陣線
[00:12:54.000 --> 00:12:56.000]  不可以為了幫他脫罪
[00:12:56.000 --> 00:12:58.000]  而作出假的陳述 假的口供
[00:13:00.000 --> 00:13:02.000]  當然一定不可以和他一起去害人
[00:13:02.000 --> 00:13:04.000]  但我想我們都不會
[00:13:04.000 --> 00:13:06.000]  幫壞人的 即明知道
[00:13:06.000 --> 00:13:08.000]  是壞人你不會幫他
[00:13:08.000 --> 00:13:10.000]  但如果在這裏
[00:13:10.000 --> 00:13:12.000]  一起做這件不好的事
[00:13:12.000 --> 00:13:14.000]  是一大班人
[00:13:14.000 --> 00:13:18.000]  整班人
[00:13:18.000 --> 00:13:20.000]  都這樣做
[00:13:20.000 --> 00:13:22.000]  你怎樣
[00:13:22.000 --> 00:13:26.000]  譬如在公司裏面
[00:13:26.000 --> 00:13:28.000]  每個同事都喜歡
[00:13:28.000 --> 00:13:30.000]  照顧某一個人
[00:13:30.000 --> 00:13:32.000]  每個都喜歡
[00:13:32.000 --> 00:13:34.000]  指他背脊
[00:13:34.000 --> 00:13:36.000]  每個都喜歡在老闆面前
[00:13:36.000 --> 00:13:38.000]  有意無意踩低他
[00:13:38.000 --> 00:13:40.000]  都覺得
[00:13:40.000 --> 00:13:42.000]  有他都不要緊 最好他離開
[00:13:42.000 --> 00:13:44.000]  不要在我們這間公司
[00:13:44.000 --> 00:13:46.000]  你身為他的同事
[00:13:46.000 --> 00:13:48.000]  你能不能公公道道地
[00:13:48.000 --> 00:13:50.000]  幫他講一句說話
[00:13:50.000 --> 00:13:52.000]  都不容易 不要講公道說話
[00:13:52.000 --> 00:13:54.000]  你不參與一份
[00:13:56.000 --> 00:13:58.000]  有人在Facebook鬧爆
[00:13:58.000 --> 00:14:00.000]  惡搞
[00:14:00.000 --> 00:14:02.000]  取笑
[00:14:02.000 --> 00:14:04.000]  如果那個流傳的東西
[00:14:04.000 --> 00:14:06.000]  不是建基於一個事實
[00:14:06.000 --> 00:14:08.000]  是有些東西很活該
[00:14:08.000 --> 00:14:10.000]  很絕核 很搞笑
[00:14:10.000 --> 00:14:14.000]  但你能不能公公道道地
[00:14:14.000 --> 00:14:16.000]  不分享 不讚好呢
[00:14:16.000 --> 00:14:22.000]  甚至在某些明顯錯誤的資訊裏面
[00:14:22.000 --> 00:14:24.000]  願意作出中肯的評論呢
[00:14:24.000 --> 00:14:26.000]  你感覺到
[00:14:26.000 --> 00:14:28.000]  不是很容易
[00:14:28.000 --> 00:14:30.000]  我們的選擇可能不是這樣選擇
[00:14:30.000 --> 00:14:32.000]  因為人人都覺得沒什麼
[00:14:32.000 --> 00:14:36.000]  聖經在第二節說
[00:14:36.000 --> 00:14:38.000]  你不可隨眾行惡
[00:14:38.000 --> 00:14:40.000]  這條題我們不可以單單
[00:14:40.000 --> 00:14:42.000]  有多少人一起做這件事
[00:14:42.000 --> 00:14:44.000]  都覺得沒所謂而做
[00:14:44.000 --> 00:14:46.000]  扭曲了事實
[00:14:46.000 --> 00:14:48.000]  影響了判斷
[00:14:48.000 --> 00:14:50.000]  上帝說不可以 這是行惡
[00:14:52.000 --> 00:14:54.000]  你想想為什麼上帝
[00:14:54.000 --> 00:14:56.000]  那時候要和以色列人說這句話
[00:14:56.000 --> 00:14:58.000]  這是出埃及的
[00:14:58.000 --> 00:15:00.000]  出埃及那班是什麼人
[00:15:00.000 --> 00:15:04.000]  奴隸
[00:15:04.000 --> 00:15:06.000]  沒錯 是奴隸
[00:15:06.000 --> 00:15:10.000]  每個都是弱勢社群
[00:15:10.000 --> 00:15:14.000]  每個都是窮人
[00:15:14.000 --> 00:15:16.000]  在埃及做奴隸
[00:15:16.000 --> 00:15:18.000]  當然出來的時候
[00:15:18.000 --> 00:15:20.000]  又問了鄰居拿了一些金
[00:15:20.000 --> 00:15:22.000]  最後那晚
[00:15:22.000 --> 00:15:24.000]  但基本上他們的本質
[00:15:24.000 --> 00:15:26.000]  或者他們一直過去的生活
[00:15:26.000 --> 00:15:28.000]  他們對自己的認知都是窮人
[00:15:28.000 --> 00:15:30.000]  弱勢 需要人幫的
[00:15:30.000 --> 00:15:34.000]  聖經說 神的說話
[00:15:34.000 --> 00:15:36.000]  即使是這樣
[00:15:36.000 --> 00:15:38.000]  你作為我的子民
[00:15:38.000 --> 00:15:40.000]  你不可以不分是非黑白
[00:15:40.000 --> 00:15:42.000]  幫助弱勢的人
[00:15:42.000 --> 00:15:44.000]  更加不可以單從
[00:15:44.000 --> 00:15:46.000]  有多少財富去判斷一個人
[00:15:46.000 --> 00:15:48.000]  是不是罪有應得
[00:15:48.000 --> 00:15:50.000]  現在我們常常說仇富
[00:15:50.000 --> 00:15:54.000]  有人會問 幫人都不行嗎
[00:15:54.000 --> 00:15:56.000]  鋤強扶弱
[00:15:56.000 --> 00:15:58.000]  明知他是弱勢 當然站在他那邊
[00:15:58.000 --> 00:16:00.000]  一定沒有錯的
[00:16:00.000 --> 00:16:02.000]  聖經怎麼說呢
[00:16:02.000 --> 00:16:04.000]  在這裡我們必須回到十誡裡
[00:16:04.000 --> 00:16:06.000]  和這段最有密切關係的第九誡
[00:16:06.000 --> 00:16:08.000]  一起讀這節 第九誡
[00:16:08.000 --> 00:16:10.000]  預備起
