
[00:00:00.000 --> 00:00:01.120]  各位頂節目大家好
[00:04:36.360 --> 00:04:38.640]  雖然面對前路是很多
[00:04:38.640 --> 00:04:40.400]  不能預測的因素
[00:04:40.400 --> 00:04:42.400]  我們前路茫茫
[00:04:42.400 --> 00:04:43.920]  但是求主幫助我們
[00:04:43.920 --> 00:04:45.320]  讓我們立定心志
[00:04:45.320 --> 00:04:47.400]  讓我們繼續要前行的時間
[00:04:47.720 --> 00:04:49.040]  在我們每個人生命裏面
[00:04:49.040 --> 00:04:50.920]  最重要的東西是甚麼
[00:04:50.920 --> 00:04:52.440]  求主繼續的帶領
[00:04:52.440 --> 00:04:54.240]  讓我們一同的去聽道
[00:04:54.240 --> 00:04:54.960]  不單止聽道
[00:04:54.960 --> 00:04:56.240]  也都一起願意行道
[00:04:56.240 --> 00:04:57.280]  求主幫助
[00:04:57.280 --> 00:04:59.040]  多謝主我們的禱告交託
[00:04:59.040 --> 00:05:00.840]  奉耶穌基督明治祈求
[00:05:00.840 --> 00:05:01.640]  阿們
[00:05:01.640 --> 00:05:06.680]  各位聽眾
[00:05:06.680 --> 00:05:08.080]  今天在你的生命裏面
[00:05:08.080 --> 00:05:10.960]  或者在香港的人的生命當中
[00:05:10.960 --> 00:05:12.480]  我們面對著甚麼事情
[00:05:12.480 --> 00:05:16.280]  我想我們最面對得到的
[00:05:16.280 --> 00:05:18.280]  就是第三波的疫情
[00:05:18.280 --> 00:05:19.360]  特別是對教會裏面
[00:05:19.360 --> 00:05:20.640]  更加心痛感受
[00:05:20.640 --> 00:05:23.520]  之前曾經有一段日子好了
[00:05:23.520 --> 00:05:25.720]  我相信很多教會都恢復聚會
[00:05:25.720 --> 00:05:27.840]  但是突然間第三波來臨的時候
[00:05:27.840 --> 00:05:31.320]  教會又要立刻暫停很多實體的聚會
[00:05:31.320 --> 00:05:33.000]  我不知道這個第三波
[00:05:33.000 --> 00:05:35.040]  雖然近來我們看一些確診數字
[00:05:35.040 --> 00:05:36.640]  好像有回落的跡象
[00:05:36.640 --> 00:05:38.920]  但是我們仍然都不能夠掉以輕心
[00:05:38.920 --> 00:05:40.800]  特別在當中世衛列出了
[00:05:40.800 --> 00:05:41.720]  世衛總結的徵狀
[00:05:41.720 --> 00:05:43.200]  我們有時都很擔心
[00:05:43.200 --> 00:05:44.000]  我們看一看的時候
[00:05:44.000 --> 00:05:45.680]  我又經常發燒
[00:05:45.680 --> 00:05:46.800]  我又經常很累
[00:05:46.800 --> 00:05:48.640]  有時間中又喉嚨痛
[00:05:48.640 --> 00:05:50.040]  究竟我是否確診呢
[00:05:50.040 --> 00:05:51.480]  很多很多的擔心
[00:05:51.480 --> 00:05:52.760]  很多很多的憂慮
[00:05:52.760 --> 00:05:53.680]  面對前路
[00:05:53.680 --> 00:05:55.120]  面對接下來的日子
[00:05:55.120 --> 00:05:56.600]  究竟怎麼辦呢
[00:05:56.600 --> 00:05:58.920]  這個會不會都是你今天
[00:05:58.920 --> 00:06:01.920]  處於生命的一個狀態
[00:06:01.920 --> 00:06:03.840]  我想不單止面對疫情
[00:06:03.840 --> 00:06:05.760]  我想如果你今天成為家長的
[00:06:05.760 --> 00:06:06.880]  你都會很明白
[00:06:06.880 --> 00:06:10.600]  特別教育局都宣佈了
[00:06:10.600 --> 00:06:13.040]  我們九月都可以開學了
[00:06:13.040 --> 00:06:14.160]  但是雖然可以開學
[00:06:14.160 --> 00:06:17.120]  但是不能夠去面授課程
[00:06:17.120 --> 00:06:18.960]  就是說繼續都要網上的時候
[00:06:18.960 --> 00:06:21.360]  我不知道今天當你要去面對
[00:06:21.360 --> 00:06:24.160]  網上這個聚會也好
[00:06:24.160 --> 00:06:24.880]  上課也好
[00:06:24.880 --> 00:06:26.560]  你心裏面會不會都有很多的厭倦
[00:06:26.560 --> 00:06:27.440]  又網上
[00:06:27.440 --> 00:06:29.480]  之前已經搞了幾個月網上了
[00:06:29.480 --> 00:06:30.960]  現在又網上
[00:06:30.960 --> 00:06:33.440]  特別是家長你更加頭痛了
[00:06:33.440 --> 00:06:36.520]  想著小朋友終於都可以上學了
[00:06:36.520 --> 00:06:38.760]  不需要在家裏跟他困獸鬥了
[00:06:38.760 --> 00:06:41.120]  結果不行
[00:06:41.120 --> 00:06:42.120]  又來過
[00:06:42.120 --> 00:06:43.320]  又網上
[00:06:43.600 --> 00:06:44.720]  日日如是
[00:06:44.720 --> 00:06:46.200]  好像我一個兒子都是一樣
[00:06:46.200 --> 00:06:49.520]  由星期一到星期五
[00:06:49.520 --> 00:06:52.480]  由早上起床到下午的時候
[00:06:52.480 --> 00:06:54.800]  都要陪著他一同在當中
[00:06:54.800 --> 00:06:56.480]  去網上上課的時候
[00:06:56.480 --> 00:06:59.560]  嘩真的有時候感覺到人都瘋了
[00:06:59.560 --> 00:07:02.640]  可能這個作為家長的
[00:07:02.640 --> 00:07:04.080]  你的心聲是這樣
[00:07:04.080 --> 00:07:06.680]  你的狀態也是這樣
[00:07:06.680 --> 00:07:09.040]  不單止這件事
[00:07:09.040 --> 00:07:11.200]  還有移民潮
[00:07:11.200 --> 00:07:13.280]  面對疫情也好
[00:07:13.280 --> 00:07:14.480]  面對政局也好
[00:07:14.480 --> 00:07:15.840]  很多人
[00:07:15.840 --> 00:07:17.040]  無論教會外
[00:07:17.040 --> 00:07:17.880]  教會內的人
[00:07:17.880 --> 00:07:18.880]  都開始去想一個問題
[00:07:18.880 --> 00:07:21.160]  究竟我會不會去移民
[00:07:21.160 --> 00:07:22.640]  離開這個國家
[00:07:22.640 --> 00:07:24.200]  今天不是要討論究竟留下
[00:07:24.200 --> 00:07:25.400]  還是離開這個問題
[00:07:25.400 --> 00:07:27.320]  而是這個是一個現象
[00:07:27.320 --> 00:07:30.480]  我們是必須要面對的現象
[00:07:30.480 --> 00:07:32.480]  我不知道可能在你心目當中
[00:07:32.480 --> 00:07:33.800]  你都在思考一個問題
[00:07:33.800 --> 00:07:35.720]  特別有年幼的小朋友
[00:07:35.720 --> 00:07:36.760]  特別去想
[00:07:36.760 --> 00:07:39.000]  究竟我繼續選擇留下
[00:07:39.000 --> 00:07:41.680]  還是我要選擇離開
[00:07:42.520 --> 00:07:43.800]  這個是很真實
[00:07:43.800 --> 00:07:45.160]  我們今天每一個人
[00:07:45.160 --> 00:07:47.360]  都在面對的問題
[00:07:47.360 --> 00:07:51.120]  正如約書亞帶著一群的以色列民
[00:07:51.120 --> 00:07:52.320]  他們當下的處境
[00:07:52.320 --> 00:07:54.360]  當然他們不是面對著這個問題
[00:07:54.360 --> 00:07:55.920]  他們面對著另一個問題
[00:07:55.920 --> 00:07:57.440]  但是同樣的時間
[00:07:57.440 --> 00:07:58.200]  他們都會思考
[00:07:58.200 --> 00:08:00.320]  究竟他們的前路是什麼
[00:08:00.320 --> 00:08:03.680]  一群以色列民好像很平靜
[00:08:03.680 --> 00:08:05.520]  進入到迦南地
[00:08:05.520 --> 00:08:07.320]  好像一切都安好了
[00:08:07.320 --> 00:08:10.600]  但是這個是不是真正的真相
[00:08:10.600 --> 00:08:11.600]  是這樣呢
[00:08:11.600 --> 00:08:12.760]  如果你熟悉聖經
[00:08:12.760 --> 00:08:15.440]  約書亞記要進入到士司記的年代
[00:08:15.440 --> 00:08:18.120]  其實士司記都是一個很壯烈
[00:08:18.120 --> 00:08:19.120]  很悲慘
[00:08:19.120 --> 00:08:20.000]  一群以色列民
[00:08:20.000 --> 00:08:22.120]  經歷了很大困難的年代
[00:08:22.120 --> 00:08:26.080]  他們同樣都面對前路茫茫
[00:08:26.080 --> 00:08:28.760]  就正如一段經文
[00:08:28.760 --> 00:08:32.200]  當約書亞帶領一群以色列民
[00:08:32.200 --> 00:08:33.800]  要離開
[00:08:33.800 --> 00:08:35.240]  就是要離開一個地方
[00:08:35.240 --> 00:08:37.040]  要進入到迦南的時間
[00:08:37.040 --> 00:08:39.560]  剛才都說他們第一樣要面對的難關
[00:08:39.560 --> 00:08:41.280]  就是要割約彈劾
[00:08:41.560 --> 00:08:43.240]  但是在割約彈劾的事件裏面
[00:08:43.240 --> 00:08:44.640]  他們經歷了些什麼
[00:08:44.640 --> 00:08:48.400]  他說使你們知道當走的路
[00:08:48.400 --> 00:08:52.640]  因為這條路是你們從來都沒有走過
[00:08:52.640 --> 00:08:57.280]  當日有一群以色列民很明白到一樣東西
[00:08:57.280 --> 00:08:58.960]  是呀面對前路
[00:08:58.960 --> 00:09:00.360]  面對進入到迦南
[00:09:00.360 --> 00:09:02.360]  或者再往後的日子裏面
[00:09:02.360 --> 00:09:04.720]  其實發生什麼事真的不知道
[00:09:04.720 --> 00:09:06.680]  甚至乎說得很清楚
[00:09:06.680 --> 00:09:08.160]  上帝跟他們說得很清楚
[00:09:08.160 --> 00:09:09.120]  你們這條路
[00:09:09.120 --> 00:09:11.720]  根本是你們從來都沒有走過
[00:09:11.720 --> 00:09:15.280]  沒錯有些路從來沒有走過又如何
[00:09:15.280 --> 00:09:19.680]  其實我們過去裏面所走的人生的路
[00:09:19.680 --> 00:09:20.640]  人生的經歷
[00:09:20.640 --> 00:09:22.960]  很多都不是你所能夠估計得到
[00:09:22.960 --> 00:09:25.640]  但重點不是我們究竟知道
[00:09:25.640 --> 00:09:27.200]  接下來的路要怎樣走
[00:09:27.200 --> 00:09:29.120]  問題是當我們信到的時候
[00:09:29.120 --> 00:09:31.520]  你憑著什麼去走這條路
[00:09:31.520 --> 00:09:33.760]  一群以色列民
[00:09:33.760 --> 00:09:35.760]  繼續要走在往後的道路裏面
[00:09:35.760 --> 00:09:38.880]  甚至乎我們形容為要重新再上路的時間
[00:09:39.280 --> 00:09:41.640]  今天他們憑著什麼
[00:09:41.640 --> 00:09:44.040]  能夠繼續走接下來的道路
[00:09:44.040 --> 00:09:46.920]  或者對應我們今天的處境
[00:09:46.920 --> 00:09:49.920]  其實我們同樣都是面對著一條不可知的路
[00:09:49.920 --> 00:09:53.640]  我們要持守的是什麼
[00:09:53.640 --> 00:09:55.440]  三件事第一
[00:09:55.440 --> 00:09:59.360]  你要保持對上帝那份敬畏的心
[00:09:59.360 --> 00:10:02.560]  第二就是你是否願意將你的生命
[00:10:02.560 --> 00:10:03.760]  不單止是你自己
[00:10:03.760 --> 00:10:05.720]  如果你一會兒看回經文的時候
[00:10:05.720 --> 00:10:07.880]  約書下將什麼一同的擺上
[00:10:08.720 --> 00:10:10.720]  他就將他全家的一同擺上
[00:10:10.720 --> 00:10:12.120]  第三就是
[00:10:12.120 --> 00:10:13.360]  在你的生命裏面
[00:10:13.360 --> 00:10:15.160]  雖然面對很多的難關挑戰
[00:10:15.160 --> 00:10:18.920]  你是否仍然都專心一意去依靠這位的上帝呢
[00:10:18.920 --> 00:10:21.080]  我們再進入經文裏面
[00:10:21.080 --> 00:10:22.080]  我們一同思考
[00:10:22.080 --> 00:10:25.560]  約書下到了他人生的晚年
[00:10:25.560 --> 00:10:28.480]  一切的事情他都經歷過
[00:10:28.480 --> 00:10:29.760]  征戰沙場
[00:10:29.760 --> 00:10:31.800]  有什麼風浪他沒有見過
[00:10:31.800 --> 00:10:34.120]  但去到最後的時間
[00:10:34.120 --> 00:10:36.040]  他向一群以色列民
[00:10:36.040 --> 00:10:38.800]  作出一個很重要的挑戰
[00:10:38.800 --> 00:10:42.160]  他再一次提醒一群以色列民
[00:10:42.160 --> 00:10:43.800]  究竟在他們的生命裏面
[00:10:43.800 --> 00:10:45.480]  最重要的東西是什麼
[00:10:45.480 --> 00:10:50.240]  他說現在你們要敬畏耶和華
[00:10:50.240 --> 00:10:51.960]  誠心誠意的侍奉
[00:10:51.960 --> 00:10:55.120]  拒除你們列祖在大河那邊
[00:10:55.120 --> 00:10:57.640]  和埃及改變了侍奉的神明
[00:10:57.640 --> 00:10:58.960]  要侍奉耶和華
[00:10:58.960 --> 00:11:02.320]  若你們認為侍奉耶和華不好
[00:11:02.320 --> 00:11:05.880]  今天就可以選擇所以侍奉的
[00:11:06.880 --> 00:11:09.360]  這是一個很嚴厲的挑戰
[00:11:09.360 --> 00:11:11.760]  好像經歷了這麼多年
[00:11:11.760 --> 00:11:13.520]  一同經歷了這麼多的挑戰
[00:11:13.520 --> 00:11:15.160]  難關加難的事件
[00:11:15.160 --> 00:11:16.880]  今天去到最後
[00:11:16.880 --> 00:11:19.040]  約書下再次挑戰一群以色列民
[00:11:19.040 --> 00:11:21.360]  他說今天你可以再次選擇
[00:11:21.360 --> 00:11:23.480]  究竟你要侍奉的是哪一個
[00:11:23.480 --> 00:11:26.640]  其實不是他們已經一早認定
[00:11:26.640 --> 00:11:28.040]  耶和華是他們生命的
[00:11:28.040 --> 00:11:30.000]  上帝生命的主宰嗎
[00:11:30.000 --> 00:11:31.880]  言下之意其實
[00:11:31.880 --> 00:11:34.600]  其實在一群以色列民的生命當中
[00:11:35.000 --> 00:11:38.800]  仍然有很多不為人知
[00:11:38.800 --> 00:11:42.640]  離棄上帝或棄絕上帝的地方
[00:11:42.640 --> 00:11:44.720]  可能因為進入格林裡面
[00:11:44.720 --> 00:11:47.600]  參集了很多他們愛邦的宗教
[00:11:47.600 --> 00:11:50.640]  他們征戰很多不同的愛邦的民族
[00:11:50.640 --> 00:11:51.960]  特別要說到阿摩利人
[00:11:51.960 --> 00:11:55.800]  可能在被外族的文化所侵入的時候
[00:11:55.800 --> 00:11:58.640]  可能有部分的人在當中敬拜別神
[00:11:58.640 --> 00:12:00.720]  這就是當時一群以色列民
[00:12:00.720 --> 00:12:02.600]  可能所面對的處境
[00:12:02.600 --> 00:12:04.560]  所面對的狀態是甚麼
[00:12:05.160 --> 00:12:08.200]  這件事也讓約書亞看得很清楚
[00:12:08.200 --> 00:12:10.840]  他挑戰一群以色列民
[00:12:10.840 --> 00:12:13.360]  他第一件事首要就是要提醒他們
[00:12:13.360 --> 00:12:16.760]  他說你們要去敬畏耶和華
[00:12:16.760 --> 00:12:21.000]  如果今天你覺得侍奉耶和華不好的話
[00:12:21.000 --> 00:12:23.520]  今天你可以再一次重新的選擇
[00:12:23.520 --> 00:12:28.640]  今天約書亞對一群以色列民
[00:12:28.640 --> 00:12:30.320]  作出一個很重要的挑戰
[00:12:30.320 --> 00:12:33.160]  他給他們一個機會重新再選擇
[00:12:34.160 --> 00:12:36.160]  但為什麼要放下今天上帝
[00:12:36.160 --> 00:12:38.160]  都讓我們重新再選擇
[00:12:38.160 --> 00:12:41.160]  今天如果你要選擇
[00:12:41.160 --> 00:12:43.160]  走在一條跟從上帝的道路
[00:12:43.160 --> 00:12:46.160]  當你踏上這條路之前
[00:12:46.160 --> 00:12:48.160]  祂讓我們重新選擇
[00:12:48.160 --> 00:12:52.160]  今天你覺得侍奉耶和華好不好
[00:12:52.160 --> 00:12:56.160]  如果你覺得今天侍奉耶和華不好的時候
[00:12:56.160 --> 00:12:58.160]  祂說你可以去選擇
[00:12:58.160 --> 00:13:02.160]  其他你認為適合你走的道路
[00:13:03.160 --> 00:13:07.160]  但今天如果你繼續要侍奉耶和華的話
[00:13:07.160 --> 00:13:09.160]  你首要的是什麼
[00:13:09.160 --> 00:13:13.160]  祂說你要首要的持守敬畏
[00:13:13.160 --> 00:13:15.160]  你要去敬畏耶和華
[00:13:15.160 --> 00:13:18.160]  但今天我們問一個問題
[00:13:18.160 --> 00:13:19.160]  我們說要敬畏耶和華
[00:13:19.160 --> 00:13:21.160]  什麼叫敬畏耶和華
[00:13:21.160 --> 00:13:25.160]  你知不知道對舊日一群以色列民來說
[00:13:25.160 --> 00:13:27.160]  最重要的教導是什麼
[00:13:27.160 --> 00:13:29.160]  他其中一個最重要的教導
[00:13:29.160 --> 00:13:32.160]  就是當日摩西所領受的十誡
[00:13:32.160 --> 00:13:35.160]  那十誡第一誡是什麼
[00:13:35.160 --> 00:13:37.160]  祂說除了我以外
[00:13:37.160 --> 00:13:41.160]  你不可有別的神
[00:13:41.160 --> 00:13:43.160]  祂說得很清楚
[00:13:43.160 --> 00:13:46.160]  你要敬畏侍奉耶和華的話
[00:13:46.160 --> 00:13:47.160]  你只有一個選擇
[00:13:47.160 --> 00:13:51.160]  你不可以有其他東西去取代
[00:13:51.160 --> 00:13:53.160]  耶和華在你心目當中的位置
[00:13:53.160 --> 00:13:56.160]  任何的事情不能夠
[00:13:56.160 --> 00:13:58.160]  任何的人不能夠
[00:13:58.160 --> 00:14:01.160]  甚至乎在他們的歷史裏面
[00:14:01.160 --> 00:14:03.160]  任何的國家不能夠
[00:14:03.160 --> 00:14:04.160]  埃及不能夠取代耶和華
[00:14:04.160 --> 00:14:05.160]  巴比利不能夠
[00:14:05.160 --> 00:14:08.160]  再過後的羅馬帝國不能夠
[00:14:08.160 --> 00:14:12.160]  任何的東西都不能夠去取代
[00:14:12.160 --> 00:14:15.160]  耶和華在他們心目當中的位置
[00:14:15.160 --> 00:14:17.160]  你要去侍奉耶和華
[00:14:17.160 --> 00:14:19.160]  就要認定祂是你唯一的主
[00:14:19.160 --> 00:14:22.160]  各位兄弟姐妹各位朋友
[00:14:22.160 --> 00:14:26.160]  這個世界在我們的信仰裏沒有兩者兼得
[00:14:27.160 --> 00:14:28.160]  你要侍奉耶和華
[00:14:28.160 --> 00:14:31.160]  就要侍奉耶和華到底
[00:14:31.160 --> 00:14:35.160]  沒有任何的東西能夠取代
[00:14:35.160 --> 00:14:38.160]  上帝在你心目當中的位置
[00:14:38.160 --> 00:14:42.160]  有一個很出名的德國神學教授
[00:14:42.160 --> 00:14:43.160]  我相信很多人都認識他 潘霍華
[00:14:43.160 --> 00:14:45.160]  他有一個很出名的觀念
[00:14:45.160 --> 00:14:48.160]  叫做廉價恩典和重價恩典的觀念
[00:14:48.160 --> 00:14:51.160]  亦作為今時今日我們每一個信徒的提醒
[00:14:51.160 --> 00:14:54.160]  特別是在現代社會我們的信徒
[00:14:54.160 --> 00:14:57.160]  一個很大很大的提醒
[00:14:57.160 --> 00:14:59.160]  什麼叫廉價恩典
[00:14:59.160 --> 00:15:03.160]  廉價恩典是不需付任何門徒代價的恩典
[00:15:03.160 --> 00:15:04.160]  很簡單的
[00:15:04.160 --> 00:15:07.160]  你喜歡上教會就上教會
[00:15:07.160 --> 00:15:08.160]  你喜歡來敬拜就來敬拜
[00:15:08.160 --> 00:15:10.160]  喜歡的就騎騎兜
[00:15:10.160 --> 00:15:11.160]  喜歡聽那一堂就聽那一堂
[00:15:11.160 --> 00:15:14.160]  不喜歡就關掉電話不聽就算了
[00:15:14.160 --> 00:15:17.160]  不需要付任何代價
[00:15:17.160 --> 00:15:21.160]  喜歡按你的喜好或者自我感覺良好
[00:15:21.160 --> 00:15:23.160]  這樣就行了
[00:15:24.160 --> 00:15:26.160]  如果我們今天抱著這樣的心態
[00:15:26.160 --> 00:15:28.160]  去面對我們的信仰的時候
[00:15:28.160 --> 00:15:31.160]  其實我們仍然都不明白
[00:15:31.160 --> 00:15:33.160]  什麼叫敬畏和和
[00:15:33.160 --> 00:15:36.160]  這是廉價的恩典
[00:15:36.160 --> 00:15:38.160]  什麼是重價的恩典
[00:15:38.160 --> 00:15:44.160]  重價的恩典是因為他願意使人付上生命為代價
[00:15:44.160 --> 00:15:46.160]  一個你願意付上代價
[00:15:46.160 --> 00:15:50.160]  而同樣願意去領受的恩典
[00:15:50.160 --> 00:15:52.160]  這個恩典才是寶貴
[00:15:53.160 --> 00:15:55.160]  今天我們無可否認
[00:15:55.160 --> 00:15:59.160]  是面對一個充滿挑戰和艱難的時代
[00:15:59.160 --> 00:16:04.160]  今天信仰裏能夠為我們帶來一個啟迪
[00:16:04.160 --> 00:16:08.160]  很相信無論將來發生任何事情
[00:16:08.160 --> 00:16:10.160]  是疫情也好是政局也好
[00:16:10.160 --> 00:16:11.160]  如果作為信徒的
[00:16:11.160 --> 00:16:16.160]  願意繼續專心去仰賴去敬畏和和的時間
[00:16:16.160 --> 00:16:19.160]  沒有任何東西能夠取代和和
[00:16:19.160 --> 00:16:21.160]  在你心目當中的位置的時間
[00:16:22.160 --> 00:16:26.160]  很相信對信徒也好對教會也好
