
[00:00:00.000 --> 00:00:03.520]  世界,只要心意更新而變化
[00:05:52.680 --> 00:05:53.680]  但是
[00:05:53.680 --> 00:05:54.680]  我想告訴大家
[00:05:54.680 --> 00:05:58.680]  當他一去到十一章尾
[00:05:58.680 --> 00:05:59.680]  33節開始
[00:05:59.680 --> 00:06:01.680]  他說了一番說話
[00:06:01.680 --> 00:06:02.680]  就進入第十二章
[00:06:02.680 --> 00:06:04.680]  請你記得這番說話
[00:06:04.680 --> 00:06:06.680]  在他剛才這麼軟弱的情況下
[00:06:06.680 --> 00:06:07.680]  他問了一個問題
[00:06:07.680 --> 00:06:11.680]  誰能夠救我脫離這個取死的身體
[00:06:11.680 --> 00:06:12.680]  但是他說
[00:06:12.680 --> 00:06:13.680]  心哉
[00:06:13.680 --> 00:06:15.680]  神豐富的智慧和知識
[00:06:15.680 --> 00:06:18.680]  他的判斷何其難測
[00:06:18.680 --> 00:06:20.680]  他的蹤跡何其難尋
[00:06:20.680 --> 00:06:22.680]  誰知道主的心
[00:06:22.680 --> 00:06:24.680]  誰作過他的謀事
[00:06:24.680 --> 00:06:25.680]  誰是先給了他
[00:06:25.680 --> 00:06:27.680]  使他後來償還
[00:06:27.680 --> 00:06:30.680]  因為萬有都本於他
[00:06:30.680 --> 00:06:31.680]  依靠他
[00:06:31.680 --> 00:06:32.680]  為他
[00:06:32.680 --> 00:06:33.680]  願榮耀歸給他
[00:06:33.680 --> 00:06:34.680]  直到永遠
[00:06:34.680 --> 00:06:37.680]  阿門
[00:06:37.680 --> 00:06:39.680]  保羅他用一個態度
[00:06:39.680 --> 00:06:41.680]  全然謙卑
[00:06:41.680 --> 00:06:43.680]  來到上帝的面前
[00:06:43.680 --> 00:06:45.680]  告訴所有人
[00:06:45.680 --> 00:06:47.680]  告訴自己
[00:06:47.680 --> 00:06:52.680]  今天一切都是上帝
[00:06:52.680 --> 00:06:54.680]  不是你做了什麼好
[00:06:54.680 --> 00:06:56.680]  不是你做了什麼
[00:06:56.680 --> 00:06:58.680]  所以我去拯救你
[00:06:58.680 --> 00:07:01.680]  是上帝白白拯救你
[00:07:01.680 --> 00:07:03.680]  然後他就告訴你
[00:07:03.680 --> 00:07:06.680]  真正的出路在哪裏
[00:07:06.680 --> 00:07:07.680]  在上帝那裏
[00:07:07.680 --> 00:07:08.680]  所以我經常說
[00:07:08.680 --> 00:07:10.680]  基督教裏面這個很重要
[00:07:10.680 --> 00:07:11.680]  頂姐妹
[00:07:11.680 --> 00:07:13.680]  當你今天不是去擁抱上帝
[00:07:13.680 --> 00:07:16.680]  你不是和上帝建立一個很緊密的關係的話
[00:07:16.680 --> 00:07:17.680]  我想告訴你
[00:07:17.680 --> 00:07:20.680]  你搞不定的
[00:07:20.680 --> 00:07:22.680]  然後第十二章第三節開始
[00:07:22.680 --> 00:07:23.680]  他就跟你說
[00:07:23.680 --> 00:07:26.680]  其實基督徒的生命應該怎樣
[00:07:26.680 --> 00:07:29.680]  所以第一節和第二節是很重要的
[00:07:29.680 --> 00:07:30.680]  頂姐妹
[00:07:30.680 --> 00:07:32.680]  這個是由你舊生命裏面
[00:07:32.680 --> 00:07:38.680]  進入新生命裏面的一個很重要的關卡
[00:07:38.680 --> 00:07:41.680]  你能夠按著第一節和第二節裏面
[00:07:41.680 --> 00:07:43.680]  你能夠做到
[00:07:43.680 --> 00:07:44.680]  你能夠向著這個方向做
[00:07:44.680 --> 00:07:45.680]  我想告訴你
[00:07:45.680 --> 00:07:49.680]  你就能夠順利進入基督徒的生命裏面
[00:07:49.680 --> 00:07:51.680]  你不會再虛假
[00:07:51.680 --> 00:07:52.680]  剛才那裏說
[00:07:52.680 --> 00:07:53.680]  其實我什麼都不是
[00:07:53.680 --> 00:07:54.680]  根本我在神的面前
[00:07:54.680 --> 00:07:56.680]  我就不需要去裝假
[00:07:56.680 --> 00:07:57.680]  我經常都說
[00:07:57.680 --> 00:07:58.680]  基督徒最可怕的地方
[00:07:58.680 --> 00:08:00.680]  你千萬不要裝假
[00:08:00.680 --> 00:08:01.680]  我在你面前的時候
[00:08:01.680 --> 00:08:02.680]  哇,我是一個怎樣好的人
[00:08:02.680 --> 00:08:03.680]  哇,原來背對背
[00:08:03.680 --> 00:08:04.680]  我是多麼的污穢
[00:08:04.680 --> 00:08:05.680]  我現在這麼骯髒
[00:08:05.680 --> 00:08:08.680]  我裏面的時間其實有多少的問題
[00:08:08.680 --> 00:08:10.680]  這個是最大的問題
[00:08:10.680 --> 00:08:12.680]  當我們能夠明白第一節和第二節之後
[00:08:12.680 --> 00:08:14.680]  你就能夠很順利進入第三節開始
[00:08:14.680 --> 00:08:17.680]  怎樣去學做一個基督徒
[00:08:17.680 --> 00:08:19.680]  所以我今天給你這段經文
[00:08:19.680 --> 00:08:22.680]  叫做得勝必及
[00:08:22.680 --> 00:08:24.680]  原因是因為
[00:08:24.680 --> 00:08:27.680]  這個真的會令到我們得勝
[00:08:27.680 --> 00:08:29.680]  但是你記住
[00:08:29.680 --> 00:08:31.680]  是上帝的話語
[00:08:31.680 --> 00:08:33.680]  當你行出來的時候
[00:08:33.680 --> 00:08:34.680]  你就得勝
[00:08:34.680 --> 00:08:36.680]  為什麼你不敢說
[00:08:36.680 --> 00:08:39.680]  一開始我以神的慈悲勸你們
[00:08:39.680 --> 00:08:40.680]  你記住
[00:08:40.680 --> 00:08:43.680]  是在剛才的一至十一章的時候
[00:08:43.680 --> 00:08:47.680]  因為上帝對大家做了這麼多的救恩
[00:08:47.680 --> 00:08:49.680]  給了這麼多的恩典給大家
[00:08:49.680 --> 00:08:51.680]  所以記住
[00:08:51.680 --> 00:08:55.680]  我們的能力永遠都是從哪裡來
[00:08:55.680 --> 00:08:57.680]  十字架
[00:08:57.680 --> 00:09:01.680]  我經常說我們信的是一個很古舊的十字架
[00:09:01.680 --> 00:09:05.680]  但是一個萬世都能夠用的十字架
[00:09:05.680 --> 00:09:08.680]  因為我們全部的力量就是憑十字架
[00:09:08.680 --> 00:09:10.680]  所以
[00:09:10.680 --> 00:09:13.680]  我以神的慈悲勸你們
[00:09:13.680 --> 00:09:15.680]  我們今天每一個人做一件事
[00:09:15.680 --> 00:09:17.680]  我們都需要一個動機
[00:09:17.680 --> 00:09:18.680]  我想問問大家
[00:09:18.680 --> 00:09:20.680]  今天大家為什麼要上班
[00:09:20.680 --> 00:09:22.680]  為什麼你們要上班
[00:09:22.680 --> 00:09:26.680]  你不是張活柔吧
[00:09:26.680 --> 00:09:28.680]  有些人不認識張活柔了
[00:09:28.680 --> 00:09:29.680]  我小時候看張活柔的節目
[00:09:29.680 --> 00:09:31.680]  我為人民服務
[00:09:31.680 --> 00:09:33.680]  是不是
[00:09:33.680 --> 00:09:35.680]  是不是這麼崇高
[00:09:35.680 --> 00:09:37.680]  有些是的
[00:09:37.680 --> 00:09:39.680]  但大部分不是
[00:09:39.680 --> 00:09:40.680]  為什麼你們要上班
[00:09:40.680 --> 00:09:42.680]  賺錢
[00:09:42.680 --> 00:09:44.680]  你試試你老闆不給你薪水
[00:09:44.680 --> 00:09:46.680]  你上不上班
[00:09:46.680 --> 00:09:47.680]  是不是
[00:09:47.680 --> 00:09:48.680]  你明白我的意思嗎
[00:09:48.680 --> 00:09:50.680]  每一個人做一件事有一個動機
[00:09:50.680 --> 00:09:52.680]  你今天為什麼我們上教會
[00:09:52.680 --> 00:09:54.680]  我們有時沒有力量
[00:09:54.680 --> 00:09:56.680]  我們上來教會都沒有動機
[00:09:56.680 --> 00:09:58.680]  為什麼上
[00:09:58.680 --> 00:10:00.680]  敬拜上帝
[00:10:00.680 --> 00:10:02.680]  敬拜上帝是什麼
[00:10:02.680 --> 00:10:04.680]  你試試一直問下去
[00:10:04.680 --> 00:10:06.680]  你再解釋一下
[00:10:06.680 --> 00:10:08.680]  有時我們原來自己做什麼都不知道
[00:10:08.680 --> 00:10:10.680]  我過個星期習慣了
[00:10:10.680 --> 00:10:11.680]  我上來教會
[00:10:11.680 --> 00:10:12.680]  我敬拜上帝
[00:10:12.680 --> 00:10:14.680]  敬拜上帝
[00:10:14.680 --> 00:10:16.680]  用你的心靈和誠實去敬拜他
[00:10:16.680 --> 00:10:18.680]  你記得嗎
[00:10:18.680 --> 00:10:20.680]  你人坐在這裏是不是代表你正在敬拜他
[00:10:20.680 --> 00:10:21.680]  不是的
[00:10:21.680 --> 00:10:23.680]  你弄清楚
[00:10:23.680 --> 00:10:25.680]  所以你會發覺這個動機很重要
[00:10:25.680 --> 00:10:27.680]  原來這個是動機
[00:10:27.680 --> 00:10:29.680]  因為是神慈悲的緣故
[00:10:29.680 --> 00:10:31.680]  所以我們要做以下的事
[00:10:31.680 --> 00:10:33.680]  什麼是上帝的慈悲
[00:10:33.680 --> 00:10:35.680]  就是今天上帝
[00:10:35.680 --> 00:10:37.680]  將他的救恩
[00:10:37.680 --> 00:10:38.680]  神的憐憫
[00:10:38.680 --> 00:10:40.680]  將主耶穌都已經賜給我們
[00:10:40.680 --> 00:10:42.680]  這個就是我們的動機
[00:10:42.680 --> 00:10:44.680]  他用一個無限的愛去愛你
[00:10:44.680 --> 00:10:48.680]  他用一個你本身不配的去愛你
[00:10:48.680 --> 00:10:50.680]  這個就是我們的動機
[00:10:50.680 --> 00:10:53.680]  你就會發覺一件事
[00:10:53.680 --> 00:10:55.680]  我們今天有動機
[00:10:55.680 --> 00:10:57.680]  才知道我們怎樣走
[00:10:57.680 --> 00:10:59.680]  而很實際
[00:10:59.680 --> 00:11:01.680]  我不想說我們有耶穌的愛
[00:11:01.680 --> 00:11:02.680]  怎樣愛呢
[00:11:02.680 --> 00:11:04.680]  我經常鼓勵大家學講見證
[00:11:04.680 --> 00:11:07.680]  每一個裏面你都找一下上帝怎樣愛你
[00:11:07.680 --> 00:11:09.680]  你才有動力
[00:11:09.680 --> 00:11:11.680]  而接著最實在的就是
[00:11:11.680 --> 00:11:13.680]  請你去回望
[00:11:13.680 --> 00:11:15.680]  去回望
[00:11:15.680 --> 00:11:17.680]  你在昔日裏面
[00:11:17.680 --> 00:11:21.680]  上帝怎樣去愛你
[00:11:21.680 --> 00:11:23.680]  其實這個是非常重要
[00:11:23.680 --> 00:11:24.680]  第一件事
[00:11:24.680 --> 00:11:26.680]  在舊約他們有個習慣
[00:11:26.680 --> 00:11:28.680]  叫做納石遺跡
[00:11:28.680 --> 00:11:30.680]  去到每一個很重要的地方
[00:11:30.680 --> 00:11:31.680]  他們就會納石
[00:11:31.680 --> 00:11:33.680]  就會在那個地方堆一堆石頭
[00:11:33.680 --> 00:11:35.680]  很清楚地告訴你
[00:11:35.680 --> 00:11:37.680]  我們要叫我們的後代
[00:11:37.680 --> 00:11:38.680]  見到這堆石頭
[00:11:38.680 --> 00:11:39.680]  就記得上帝的恩典
[00:11:39.680 --> 00:11:40.680]  是不是呀
[00:11:40.680 --> 00:11:41.680]  靜姐妹
[00:11:41.680 --> 00:11:43.680]  大家有沒有這個習慣
[00:11:43.680 --> 00:11:45.680]  其實我想教大家一樣東西
[00:11:45.680 --> 00:11:47.680]  就是今天現代很多東西
[00:11:47.680 --> 00:11:49.680]  你不要讓它去玩你
[00:11:49.680 --> 00:11:50.680]  你去利用它
[00:11:50.680 --> 00:11:51.680]  很簡單
[00:11:51.680 --> 00:11:53.680]  今天有Facebook
[00:11:53.680 --> 00:11:55.680]  我不知道大家喜歡放什麼在Facebook
[00:11:55.680 --> 00:11:58.680]  最近在玩一個十年挑戰
[00:11:58.680 --> 00:12:00.680]  十年前什麼樣子
[00:12:00.680 --> 00:12:01.680]  十年後什麼樣子
[00:12:01.680 --> 00:12:03.680]  現在在玩這個
[00:12:03.680 --> 00:12:05.680]  但反過來其實這個Facebook
[00:12:05.680 --> 00:12:06.680]  我覺得我想反過來
[00:12:06.680 --> 00:12:07.680]  你可以用的
[00:12:07.680 --> 00:12:09.680]  用來做什麼
[00:12:09.680 --> 00:12:10.680]  你有沒有留意
[00:12:10.680 --> 00:12:11.680]  你放在上面全部都是
[00:12:11.680 --> 00:12:12.680]  如果你想放在上面
[00:12:12.680 --> 00:12:13.680]  全部都只不過是
[00:12:13.680 --> 00:12:14.680]  我在幾年幾月
[00:12:14.680 --> 00:12:15.680]  去到哪裡吃什麼呢
[00:12:15.680 --> 00:12:17.680]  其實是沒有用的
[00:12:17.680 --> 00:12:19.680]  它只是會令到你更加想放假
[00:12:19.680 --> 00:12:21.680]  你有沒有發覺
[00:12:21.680 --> 00:12:23.680]  但如果你在裡面
[00:12:23.680 --> 00:12:25.680]  全部都是承載著
[00:12:25.680 --> 00:12:27.680]  上帝所給你的恩典
[00:12:27.680 --> 00:12:29.680]  Facebook有個功能
[00:12:29.680 --> 00:12:30.680]  很好的
[00:12:30.680 --> 00:12:31.680]  是不是
[00:12:31.680 --> 00:12:32.680]  在多少年之前的今天
[00:12:32.680 --> 00:12:33.680]  你發生了什麼事
[00:12:33.680 --> 00:12:35.680]  它會彈出來
[00:12:35.680 --> 00:12:37.680]  你想像一下多漂亮
[00:12:38.680 --> 00:12:40.680]  我已經忘記了
[00:12:40.680 --> 00:12:41.680]  人的記性很奇怪
[00:12:41.680 --> 00:12:43.680]  我們專門記住一些不開心的事
[00:12:43.680 --> 00:12:44.680]  有沒有留意
[00:12:44.680 --> 00:12:45.680]  我們都開心忘記了
[00:12:45.680 --> 00:12:46.680]  所以叫它數算恩典
[00:12:46.680 --> 00:12:47.680]  大家就啞了
[00:12:47.680 --> 00:12:49.680]  一說這些不開心的事
[00:12:49.680 --> 00:12:51.680]  可以說一個小時
[00:12:51.680 --> 00:12:52.680]  你就會發覺
[00:12:52.680 --> 00:12:53.680]  原來這個功能
[00:12:53.680 --> 00:12:54.680]  很好的幫到大家
[00:12:54.680 --> 00:12:55.680]  就是什麼
[00:12:55.680 --> 00:12:56.680]  彈回十年前
[00:12:56.680 --> 00:12:57.680]  是喔 我都已經忘記了
[00:12:57.680 --> 00:12:59.680]  十年前原來我曾經去過那個地方
[00:12:59.680 --> 00:13:01.680]  我曾經去過退休
[00:13:01.680 --> 00:13:03.680]  原來在那裡我曾經
[00:13:03.680 --> 00:13:05.680]  和上帝去納了一個約
[00:13:05.680 --> 00:13:06.680]  是不是
[00:13:06.680 --> 00:13:08.680]  原來上帝曾經
[00:13:08.680 --> 00:13:09.680]  在多少年前的時候
[00:13:09.680 --> 00:13:10.680]  我一個病的裡面
[00:13:10.680 --> 00:13:12.680]  祂曾經怎樣去醫治過我的
[00:13:12.680 --> 00:13:13.680]  頂展梅
[00:13:13.680 --> 00:13:15.680]  當你的生命越儲這些東西的時候
[00:13:15.680 --> 00:13:16.680]  你就越見到
[00:13:16.680 --> 00:13:17.680]  上帝在你生命當中
[00:13:17.680 --> 00:13:18.680]  實際的慈悲
[00:13:18.680 --> 00:13:20.680]  是不是
[00:13:20.680 --> 00:13:22.680]  你就能夠有這種動力
[00:13:22.680 --> 00:13:23.680]  是喔 上帝
[00:13:23.680 --> 00:13:24.680]  因為你這麼愛我的緣故
[00:13:24.680 --> 00:13:25.680]  所以什麼
[00:13:25.680 --> 00:13:26.680]  我要去愛你
[00:13:26.680 --> 00:13:27.680]  我要去回報你
[00:13:27.680 --> 00:13:28.680]  頂展梅
[00:13:28.680 --> 00:13:31.680]  我們今天有沒有將上帝
[00:13:31.680 --> 00:13:32.680]  這一點一滴的東西
[00:13:32.680 --> 00:13:33.680]  去放下去
[00:13:33.680 --> 00:13:35.680]  成為納石遺跡
[00:13:35.680 --> 00:13:38.680]  有沒有記住上帝的恩典
[00:13:38.680 --> 00:13:40.680]  當你越是記得的時候
[00:13:40.680 --> 00:13:43.680]  你就越願意去回應上帝
[00:13:43.680 --> 00:13:45.680]  很實在
[00:13:45.680 --> 00:13:47.680]  主耶穌今天為你死
[00:13:47.680 --> 00:13:50.680]  今天我們是一群得了救恩的人
[00:13:50.680 --> 00:13:53.680]  你願意為祂做什麼
[00:13:53.680 --> 00:13:58.680]  我經常都說這個不是一個等價的交換
[00:13:58.680 --> 00:13:59.680]  有沒有發覺
[00:13:59.680 --> 00:14:02.680]  就算你傾盡了你一生所有的東西
[00:14:02.680 --> 00:14:03.680]  你所有的錢財
[00:14:03.680 --> 00:14:07.680]  你都不夠回報給上帝
[00:14:07.680 --> 00:14:10.680]  但上帝每次當你能夠回報祂
[00:14:10.680 --> 00:14:12.680]  祂就已經很快樂
[00:14:12.680 --> 00:14:15.680]  祂就已經很開心
[00:14:15.680 --> 00:14:18.680]  因為祂就見到你生命裡面的時候
[00:14:18.680 --> 00:14:20.680]  你能夠怎樣去跟隨祂
[00:14:20.680 --> 00:14:21.680]  是不是
[00:14:21.680 --> 00:14:22.680]  這個是非常重要的
[00:14:22.680 --> 00:14:23.680]  第二個
[00:14:23.680 --> 00:14:25.680]  當我們知道如果上帝
[00:14:25.680 --> 00:14:28.680]  原來我們跟隨祂是有一個動機之後
[00:14:28.680 --> 00:14:30.680]  第二個是要求
[00:14:30.680 --> 00:14:31.680]  好了
[00:14:31.680 --> 00:14:32.680]  我們要跟隨上帝
[00:14:32.680 --> 00:14:34.680]  上帝要什麼要求
[00:14:34.680 --> 00:14:37.680]  將身體獻上當作活祭
[00:14:37.680 --> 00:14:38.680]  是聖潔的
[00:14:38.680 --> 00:14:40.680]  是神所喜悅的
[00:14:40.680 --> 00:14:44.680]  你們如此侍奉乃是理所當然的
[00:14:44.680 --> 00:14:46.680]  獻上
[00:14:46.680 --> 00:14:53.680]  它的意思是誠心和專注
[00:14:53.680 --> 00:14:55.680]  今天我們回教會
[00:14:55.680 --> 00:14:57.680]  我們去跟隨上帝
[00:14:57.680 --> 00:14:58.680]  頂智妹
[00:14:58.680 --> 00:15:01.680]  你夠不夠誠心和專注
[00:15:01.680 --> 00:15:04.680]  我要很實在的說
[00:15:04.680 --> 00:15:07.680]  有時候我不知道大家的祈禱內容
[00:15:07.680 --> 00:15:08.680]  記住
[00:15:08.680 --> 00:15:09.680]  鄧先生說的這些
