
[00:00:00.000 --> 00:00:04.000]  各位頂智媒主你們平安
[00:02:01.000 --> 00:02:05.000]  但是沒有人去囂觀你一樣不會有收成
[00:02:05.000 --> 00:02:08.000]  其實這個即是雞仙和蛋仙的問題
[00:02:08.000 --> 00:02:13.000]  彷彿兩個都重要的只不過是大家是不同的崗位
[00:02:13.000 --> 00:02:17.000]  但是人很奇怪的我覺得不是說只是哥倫多教會
[00:02:17.000 --> 00:02:20.000]  或者是聖經時代的人是這樣
[00:02:20.000 --> 00:02:23.000]  現代有些很有趣的例子
[00:02:23.000 --> 00:02:27.000]  最近我去學車四十多歲才來學車
[00:02:27.000 --> 00:02:31.000]  去某大駕駛學院上課
[00:02:31.000 --> 00:02:34.000]  要上一個不史精進班
[00:02:34.000 --> 00:02:38.000]  其實是教你怎樣去到考不史
[00:02:38.000 --> 00:02:41.000]  一開始那位教車師傅
[00:02:41.000 --> 00:02:46.000]  他第一件做的不是去講考試的秘訣
[00:02:46.000 --> 00:02:49.000]  不是去講課程的內容
[00:02:49.000 --> 00:02:51.000]  他在那裡跟我們說
[00:02:51.000 --> 00:02:55.000]  你知不知道我們駕駛學院是誰的老闆
[00:02:55.000 --> 00:02:57.000]  知不知道我們老闆有多少條隧道
[00:02:57.000 --> 00:03:00.000]  一年又賺多少錢
[00:03:00.000 --> 00:03:03.000]  很有趣的他講得眉飛色舞
[00:03:03.000 --> 00:03:08.000]  但是看這位教車師傅年紀都有這麼上下
[00:03:08.000 --> 00:03:10.000]  我斷估他都不是太子爺
[00:03:10.000 --> 00:03:14.000]  你老闆賺多少錢關你什麼事
[00:03:14.000 --> 00:03:16.000]  講了十幾分鐘
[00:03:16.000 --> 00:03:19.000]  講到好像他自己有股份一樣
[00:03:19.000 --> 00:03:21.000]  我覺得很奇怪
[00:03:21.000 --> 00:03:24.000]  現實其實我們有時候都會這樣
[00:03:24.000 --> 00:03:29.000]  我們會以身邊一些人為榮或者自豪
[00:03:29.000 --> 00:03:30.000]  我覺得很正常的
[00:03:30.000 --> 00:03:32.000]  好像我們感受堂一樣
[00:03:32.000 --> 00:03:35.000]  如果我們有一些很出名的人
[00:03:35.000 --> 00:03:37.000]  或者是很傑出的人士
[00:03:37.000 --> 00:03:38.000]  我們會感到自豪
[00:03:38.000 --> 00:03:40.000]  我們有神學家
[00:03:40.000 --> 00:03:41.000]  我們有傑青
[00:03:41.000 --> 00:03:42.000]  我們有CEO
[00:03:42.000 --> 00:03:44.000]  很多出色的人物
[00:03:44.000 --> 00:03:46.000]  或者是他自己的行業
[00:03:46.000 --> 00:03:49.000]  他自己學術裡面很有成就的人
[00:03:49.000 --> 00:03:51.000]  我會感到自豪
[00:03:51.000 --> 00:03:54.000]  我認識誰誰誰
[00:03:54.000 --> 00:03:58.000]  但是事實上只是認識
[00:03:58.000 --> 00:04:01.000]  那個又不是我爸爸又不是我兒子
[00:04:01.000 --> 00:04:03.000]  又不是我女兒又不是我媽媽
[00:04:03.000 --> 00:04:04.000]  講到眉飛色舞
[00:04:04.000 --> 00:04:06.000]  好像我有份一樣
[00:04:06.000 --> 00:04:08.000]  這樣就有點奇怪
[00:04:08.000 --> 00:04:10.000]  好像故意去偷別人的光
[00:04:10.000 --> 00:04:13.000]  沾別人的光
[00:04:13.000 --> 00:04:16.000]  事實上我見到很多人都是這樣
[00:04:16.000 --> 00:04:21.000]  他們彷彿總是要找一些東西去崇拜
[00:04:21.000 --> 00:04:24.000]  去自豪
[00:04:24.000 --> 00:04:27.000]  有時候是身邊一些人物
[00:04:27.000 --> 00:04:29.000]  有時候是一個國家
[00:04:29.000 --> 00:04:31.000]  一個組織
[00:04:31.000 --> 00:04:34.000]  講到好像全宇宙最強最無敵
[00:04:34.000 --> 00:04:36.000]  全世界都妒忌我的國家
[00:04:36.000 --> 00:04:40.000]  妒忌一些邪惡的國家來攻擊我們
[00:04:40.000 --> 00:04:42.000]  沒有講哪個國家
[00:04:42.000 --> 00:04:43.000]  我認識很多不同國籍
[00:04:43.000 --> 00:04:45.000]  以免敏感
[00:04:45.000 --> 00:04:49.000]  我認識很多國家
[00:04:49.000 --> 00:04:51.000]  每個人都自己
[00:04:51.000 --> 00:04:54.000]  有一些他崇拜堅持
[00:04:54.000 --> 00:04:59.000]  或者去到引以為榮的組織國家
[00:04:59.000 --> 00:05:03.000]  或者人物
[00:05:03.000 --> 00:05:06.000]  有這些不是問題
[00:05:06.000 --> 00:05:08.000]  但如果到了一個盲目崇拜
[00:05:08.000 --> 00:05:11.000]  或者盲目支持的地步
[00:05:11.000 --> 00:05:13.000]  那就有問題
[00:05:13.000 --> 00:05:15.000]  很多時候我見到這些人
[00:05:15.000 --> 00:05:18.000]  他總是會對於他支持的那種偶像
[00:05:18.000 --> 00:05:21.000]  他堅持的自豪人物
[00:05:21.000 --> 00:05:23.000]  或者他擁護的國家
[00:05:23.000 --> 00:05:25.000]  甚至是球隊
[00:05:25.000 --> 00:05:27.000]  明星
[00:05:27.000 --> 00:05:29.000]  總是刻意去美化
[00:05:29.000 --> 00:05:34.000]  和為他去到淘之沒份
[00:05:34.000 --> 00:05:36.000]  很多時候藉口就是
[00:05:36.000 --> 00:05:39.000]  誰沒有刻歷史
[00:05:39.000 --> 00:05:43.000]  誰沒有做過錯事
[00:05:43.000 --> 00:05:45.000]  誰不是這樣
[00:05:45.000 --> 00:05:47.000]  你說我偶像
[00:05:47.000 --> 00:05:49.000]  為什麼你不說你那個
[00:05:49.000 --> 00:05:51.000]  很奇怪
[00:05:51.000 --> 00:05:53.000]  但你看聖經不是這樣
[00:05:53.000 --> 00:05:57.000]  聖經不會幫一些人物淘之沒份
[00:05:57.000 --> 00:06:01.000]  相反地他會揭示那些人物有刻歷史
[00:06:01.000 --> 00:06:04.000]  例如亞伯拉罕
[00:06:04.000 --> 00:06:06.000]  祖宗來的
[00:06:06.000 --> 00:06:07.000]  他不認老婆
[00:06:07.000 --> 00:06:10.000]  兩次不認老婆
[00:06:10.000 --> 00:06:13.000]  他還意圖謀殺自己的兒子
[00:06:13.000 --> 00:06:15.000]  不過這是上帝的心意
[00:06:15.000 --> 00:06:17.000]  上帝要求的
[00:06:17.000 --> 00:06:22.000]  不過這個又影響了他下一代
[00:06:22.000 --> 00:06:24.000]  雅各他十一個兒子
[00:06:24.000 --> 00:06:28.000]  雅各他本身也試過不認老婆
[00:06:28.000 --> 00:06:30.000]  他十一個兒子都意圖殺人
[00:06:30.000 --> 00:06:32.000]  想著殺了約瑟
[00:06:32.000 --> 00:06:35.000]  殺人不成就販賣人口
[00:06:35.000 --> 00:06:38.000]  將約瑟賣給埃及
[00:06:38.000 --> 00:06:40.000]  以色列人你看史詩記
[00:06:40.000 --> 00:06:44.000]  壞事做盡
[00:06:44.000 --> 00:06:48.000]  大衛我們稱耶穌為大衛的子孫
[00:06:48.000 --> 00:06:50.000]  大衛很厲害
[00:06:50.000 --> 00:06:52.000]  大衛也勾引人家老婆
[00:06:52.000 --> 00:06:57.000]  最終還殺人家老公
[00:06:57.000 --> 00:06:59.000]  我想整本聖經除了耶穌之外
[00:06:59.000 --> 00:07:02.000]  沒有人是沒有刻歷史
[00:07:02.000 --> 00:07:04.000]  聖經沒有圖紙抹粉
[00:07:04.000 --> 00:07:07.000]  聖經將很多人物不好的地方
[00:07:07.000 --> 00:07:08.000]  都會公開
[00:07:08.000 --> 00:07:12.000]  因為我們面對這些公開的刻歷史
[00:07:12.000 --> 00:07:15.000]  或者面對這些有問題的地方
[00:07:15.000 --> 00:07:18.000]  才能夠吸取到經驗
[00:07:18.000 --> 00:07:21.000]  才能夠以這些經驗為鑑
[00:07:21.000 --> 00:07:23.000]  沒有一個人是完美
[00:07:23.000 --> 00:07:25.000]  沒有一個組織是完美
[00:07:25.000 --> 00:07:29.000]  沒有一個國家是完美
[00:07:29.000 --> 00:07:31.000]  任何人都有刻歷史
[00:07:31.000 --> 00:07:33.000]  甚至教會都有刻歷史
[00:07:33.000 --> 00:07:37.000]  我讀神學的時候有一份功課
[00:07:37.000 --> 00:07:41.000]  就是要寫你所屬教會的刻歷史
[00:07:41.000 --> 00:07:45.000]  當場聽到的人都有點擔心
[00:07:45.000 --> 00:07:48.000]  就像揭自己教會的刻歷史
[00:07:48.000 --> 00:07:51.000]  哪裏有人肯告訴你
[00:07:51.000 --> 00:07:57.000]  不過事實上我們很多同學都能夠交到這份功課
[00:07:57.000 --> 00:07:59.000]  我們當中有一位同學
[00:07:59.000 --> 00:08:04.000]  他堅稱自己的堂會是沒有刻歷史的
[00:08:04.000 --> 00:08:08.000]  自己的堂會每個傳道人牧師都很好的
[00:08:08.000 --> 00:08:11.000]  整個堂會的弟妹都是很好的
[00:08:11.000 --> 00:08:15.000]  我們教會是沒有負面的東西
[00:08:15.000 --> 00:08:20.000]  他那間還不是小堂會是超級大堂會
[00:08:20.000 --> 00:08:22.000]  我覺得人很有趣
[00:08:22.000 --> 00:08:25.000]  他總是會將一些他所崇拜
[00:08:25.000 --> 00:08:31.000]  所尊重所敬拜的人群體偶像那些美化
[00:08:31.000 --> 00:08:33.000]  成為自己崇拜的對象
[00:08:33.000 --> 00:08:38.000]  我稱之為一種造神的行為
[00:08:38.000 --> 00:08:40.000]  小至演戲的偶像
[00:08:40.000 --> 00:08:41.000]  唱歌的偶像
[00:08:41.000 --> 00:08:44.000]  大至國家民族
[00:08:44.000 --> 00:08:47.000]  有時候我們會有一種造神的傾向
[00:08:47.000 --> 00:08:50.000]  將他變成了神
[00:08:50.000 --> 00:08:52.000]  而這個造神的特徵
[00:08:52.000 --> 00:08:56.000]  如果你發覺有些人將一些東西變成了神
[00:08:56.000 --> 00:08:57.000]  有什麼特徵呢
[00:08:57.000 --> 00:09:01.000]  就是他會將那東西變成神聖不可侵犯
[00:09:01.000 --> 00:09:02.000]  講什麼都可以
[00:09:02.000 --> 00:09:05.000]  你講那樣東西我就跟你翻臉
[00:09:05.000 --> 00:09:06.000]  你講什麼不好都可以
[00:09:06.000 --> 00:09:09.000]  你不要講我的偶像
[00:09:09.000 --> 00:09:11.000]  有不對有錯
[00:09:11.000 --> 00:09:13.000]  你不要講我國家有錯
[00:09:13.000 --> 00:09:15.000]  你不要講我球隊有錯
[00:09:15.000 --> 00:09:18.000]  你不要講我喜歡的明星偶像有錯
[00:09:18.000 --> 00:09:20.000]  不可以
[00:09:20.000 --> 00:09:23.000]  哥倫多教會的爭執
[00:09:23.000 --> 00:09:26.000]  其實就是保羅阿波羅這類的同工
[00:09:26.000 --> 00:09:29.000]  被人推上了神台
[00:09:29.000 --> 00:09:32.000]  他們雖然都是教會的領袖
[00:09:32.000 --> 00:09:39.000]  但是他們被人推上去造神
[00:09:39.000 --> 00:09:44.000]  你絕對不可以在教會出現
[00:09:44.000 --> 00:09:46.000]  但我們都要小心
[00:09:46.000 --> 00:09:49.000]  事實上在基督教圈子有無
[00:09:49.000 --> 00:09:53.000]  間中我們都會有一些明星級的講員
[00:09:53.000 --> 00:09:55.000]  有一些很出名
[00:09:55.000 --> 00:10:00.000]  或者他事業很成功的屬靈領袖
[00:10:00.000 --> 00:10:02.000]  他可能在他的專業上
[00:10:02.000 --> 00:10:04.000]  可能在他的事業
[00:10:04.000 --> 00:10:08.000]  在他的崗位上他做得很出色
[00:10:08.000 --> 00:10:13.000]  你可以欣賞他尊重他
[00:10:13.000 --> 00:10:16.000]  但是你不可以造神
[00:10:16.000 --> 00:10:19.000]  你不可以像哥倫多教會那樣
[00:10:19.000 --> 00:10:20.000]  將他推上神台
[00:10:20.000 --> 00:10:22.000]  彷彿他是神聖不可侵犯
[00:10:22.000 --> 00:10:25.000]  並且他講的所有東西都是真理
[00:10:25.000 --> 00:10:29.000]  他所教導的全部都是對的
[00:10:29.000 --> 00:10:31.000]  他都可能有他的黑歷史
[00:10:31.000 --> 00:10:33.000]  也有可能有他做錯的地方
[00:10:33.000 --> 00:10:36.000]  做得不好的地方
[00:10:36.000 --> 00:10:42.000]  他不是神
[00:10:42.000 --> 00:10:45.000]  不過我們看回保羅這段經文
[00:10:45.000 --> 00:10:46.000]  他很清楚指出
[00:10:46.000 --> 00:10:51.000]  神先是這個田地的主人
[00:10:51.000 --> 00:10:53.000]  這個田地是什麼?
[00:10:53.000 --> 00:10:56.000]  就是教會
[00:10:56.000 --> 00:11:01.000]  他和阿波羅只是負責栽種和灌溉
[00:11:01.000 --> 00:11:06.000]  唯有上帝才叫人可以在裡面成長
[00:11:06.000 --> 00:11:11.000]  我們信徒作為這塊田地裡面的莊稼
[00:11:11.000 --> 00:11:14.000]  上帝的農作物
[00:11:14.000 --> 00:11:18.000]  神的工人只是分工合作地栽培我們
[00:11:18.000 --> 00:11:20.000]  栽種我們
[00:11:20.000 --> 00:11:25.000]  但是上帝才可以叫人成長
[00:11:25.000 --> 00:11:28.000]  如果世界上有一個完美無瑕的人
[00:11:28.000 --> 00:11:31.000]  值得我們驕傲引以為榮
[00:11:31.000 --> 00:11:35.000]  那個只可以是耶穌基督
[00:11:35.000 --> 00:11:37.000]  如果這個世界上有一個國家
[00:11:37.000 --> 00:11:42.000]  你是值得去驕傲自豪
[00:11:42.000 --> 00:11:46.000]  那個只可以是天國
[00:11:46.000 --> 00:11:48.000]  這個才是我們作為教徒
[00:11:48.000 --> 00:11:54.000]  最重要最需要持守我們的身份
[00:11:54.000 --> 00:11:57.000]  如果將寄望錯誤地放在一些人
[00:11:57.000 --> 00:12:00.000]  或者事 或者組織上面
[00:12:00.000 --> 00:12:02.000]  你只會越走越錯
[00:12:02.000 --> 00:12:07.000]  你只會越來越失望
[00:12:07.000 --> 00:12:12.000]  保羅又用第二個比喻去講教會
[00:12:12.000 --> 00:12:14.000]  就是建築物
[00:12:14.000 --> 00:12:16.000]  第十節到第十一節這樣說
[00:12:16.000 --> 00:12:18.000]  我照神所給我的恩典
[00:12:18.000 --> 00:12:21.000]  好在一個聰明的公頭立好這條根基
[00:12:21.000 --> 00:12:23.000]  別人在上面建造
[00:12:23.000 --> 00:12:27.000]  只是各人要謹慎怎樣在上面建造
[00:12:27.000 --> 00:12:31.000]  因為那已經立好的根基就是耶穌基督
[00:12:31.000 --> 00:12:36.000]  此外沒有人能立別的根基
[00:12:36.000 --> 00:12:39.000]  剛才我說過
[00:12:39.000 --> 00:12:40.000]  很多教會的人
[00:12:40.000 --> 00:12:42.000]  甚至其實現代教會的人
[00:12:42.000 --> 00:12:46.000]  很多時候都有種造神的傾向
[00:12:46.000 --> 00:12:49.000]  其實這段經文也在說這件事
[00:12:49.000 --> 00:12:51.000]  如果教會是一棟建築物
[00:12:51.000 --> 00:12:54.000]  它的根基就只可以是耶穌基督
[00:12:54.000 --> 00:12:56.000]  別無其他
[00:12:56.000 --> 00:12:59.000]  如果將一些人或者事物
[00:12:59.000 --> 00:13:02.000]  或者是一些其他的東西
[00:13:02.000 --> 00:13:06.000]  成為了教會的根基
[00:13:06.000 --> 00:13:12.000]  後果可以是毀滅性
[00:13:12.000 --> 00:13:16.000]  教會的根基只可以是耶穌基督
[00:13:16.000 --> 00:13:19.000]  不可以放其他東西進去
[00:13:19.000 --> 00:13:21.000]  不可以放一些教條
[00:13:21.000 --> 00:13:25.000]  什麼主義什麼思想進去
[00:13:25.000 --> 00:13:28.000]  如果一座樓的地基不好
[00:13:28.000 --> 00:13:31.000]  我想大家上網可能也見過一些圖片
[00:13:31.000 --> 00:13:35.000]  一棟幾十層的大廈一反轉
[00:13:35.000 --> 00:13:38.000]  下面是沒有地基的
[00:13:38.000 --> 00:13:41.000]  一個根基不好的建築物
[00:13:41.000 --> 00:13:43.000]  無論上面建得多漂亮
[00:13:43.000 --> 00:13:48.000]  一下子就會毀於一旦
[00:13:48.000 --> 00:13:50.000]  還有後面的經文這樣說
[00:13:50.000 --> 00:13:53.000]  若有人用金銀寶石草木和街
[00:13:53.000 --> 00:13:55.000]  在這根基上建造
[00:13:55.000 --> 00:13:57.000]  各人的工程必將顯露
[00:13:57.000 --> 00:14:00.000]  因為那日子將要將它顯明
[00:14:00.000 --> 00:14:02.000]  有火把它暴露出來
[00:14:02.000 --> 00:14:05.000]  這火要試煉各人的工程怎樣
[00:14:05.000 --> 00:14:07.000]  人在那根基上所建造的工程
[00:14:07.000 --> 00:14:09.000]  若能保得住
[00:14:09.000 --> 00:14:11.000]  它將要得賞賜
[00:14:11.000 --> 00:14:13.000]  人的工程若被燒了
[00:14:13.000 --> 00:14:14.000]  它將損失
[00:14:14.000 --> 00:14:16.000]  雖然它自己將得救
[00:14:16.000 --> 00:14:19.000]  但它必須像從火裡經過一樣
[00:14:19.000 --> 00:14:22.000]  我們要處理一個問題
[00:14:22.000 --> 00:14:28.000]  這個建築物到底是什麼呢?
[00:14:28.000 --> 00:14:32.000]  有些人會理解這個建築物是人的行為
[00:14:32.000 --> 00:14:34.000]  信了耶穌要做善事
[00:14:34.000 --> 00:14:36.000]  要傳福音
[00:14:36.000 --> 00:14:40.000]  做些好事就是用金銀寶石
[00:14:40.000 --> 00:14:43.000]  做些不好事就是草木和街
[00:14:43.000 --> 00:14:45.000]  有些人是這樣理解的
[00:14:45.000 --> 00:14:53.000]  但之前保羅是用田地去形容教會
[00:14:53.000 --> 00:14:55.000]  神的房屋
[00:14:55.000 --> 00:14:58.000]  如果我們順著這個比喻
[00:14:58.000 --> 00:15:01.000]  應該都是在說教會
[00:15:01.000 --> 00:15:03.000]  而教會是什麼呢?
[00:15:03.000 --> 00:15:06.000]  就是信徒本身
[00:15:06.000 --> 00:15:11.000]  即是說這個建築物不是信徒的行為這麼簡單
[00:15:11.000 --> 00:15:14.000]  而是信徒本身,即是你自己
[00:15:14.000 --> 00:15:19.000]  你自己就是神的建築物
[00:15:19.000 --> 00:15:21.000]  而這個建築物
[00:15:21.000 --> 00:15:23.000]  保羅正在跟我們說
[00:15:23.000 --> 00:15:28.000]  如果用金銀寶石和草木和街來做
[00:15:28.000 --> 00:15:32.000]  是有不同的結果的
[00:15:32.000 --> 00:15:33.000]  即是說
[00:15:33.000 --> 00:15:35.000]  今天我們要思想的是
[00:15:35.000 --> 00:15:36.000]  各位頂尖姊妹
[00:15:36.000 --> 00:15:41.000]  你自己是金銀寶石還是草木和街
[00:15:41.000 --> 00:15:44.000]  不是在說你的行為,而是你本身
[00:15:44.000 --> 00:15:47.000]  你到底是什麼?
[00:15:47.000 --> 00:15:49.000]  第十三節更加恐怖
[00:15:49.000 --> 00:15:51.000]  「國人的工程必將顯露
[00:15:51.000 --> 00:15:53.000]  因為那日子將要將它顯明
[00:15:53.000 --> 00:15:55.000]  有火把它暴露出來
[00:15:55.000 --> 00:15:59.000]  這火要試煉,國人的工程怎樣?」
[00:15:59.000 --> 00:16:02.000]  那日子、火這些說法
[00:16:02.000 --> 00:16:07.000]  明顯是指向一種末世的觀念
[00:16:07.000 --> 00:16:12.000]  在末世會有災難、會有試煉臨到
[00:16:12.000 --> 00:16:14.000]  當這些災難試煉臨到的時候
[00:16:14.000 --> 00:16:17.000]  教會這個工程,即是我們
[00:16:17.000 --> 00:16:19.000]  就會受到考驗
[00:16:19.000 --> 00:16:23.000]  如果有新屋入伙的經驗,大家就知道
[00:16:23.000 --> 00:16:27.000]  在風和日麗的日子裏面
[00:16:27.000 --> 00:16:29.000]  你去看房子
[00:16:29.000 --> 00:16:31.000]  某程度上沒有什麼特別的東西好看
[00:16:31.000 --> 00:16:35.000]  你最多就看看是否西斜,陽光那些
[00:16:35.000 --> 00:16:39.000]  但是,到打風下雨你就知道
[00:16:39.000 --> 00:16:42.000]  哎呀,原來這個位置入水
[00:16:42.000 --> 00:16:44.000]  哎呀,那個位置原來是滲水的
[00:16:44.000 --> 00:16:48.000]  那個位置原來走過雷就會跳濟
[00:16:48.000 --> 00:16:52.000]  這些東西通常在一些
[00:16:52.000 --> 00:16:55.000]  狂風暴雨或者打風的日子
[00:16:55.000 --> 00:16:57.000]  你才會看得出
[00:16:57.000 --> 00:17:00.000]  一個工程的質素好不好
[00:17:00.000 --> 00:17:03.000]  往往就是要在試煉底下才會知道
[00:17:03.000 --> 00:17:07.000]  金銀寶石,草木和街
[00:17:07.000 --> 00:17:10.000]  明顯分成兩組,是不是?
[00:17:10.000 --> 00:17:12.000]  一組貴重一點
[00:17:12.000 --> 00:17:15.000]  一組廉價一點
[00:17:15.000 --> 00:17:17.000]  我都聽過有些人說
[00:17:17.000 --> 00:17:19.000]  我們要好像聰明的公頭那樣
[00:17:19.000 --> 00:17:22.000]  去用好的東西,即是寶貴的東西
[00:17:22.000 --> 00:17:25.000]  就是我們的好行為獻給上帝
[00:17:25.000 --> 00:17:26.000]  但我剛才都說過了
[00:17:26.000 --> 00:17:30.000]  我們的理解是不是你的行為
[00:17:30.000 --> 00:17:32.000]  信徒當然要有好行為
[00:17:32.000 --> 00:17:34.000]  但我們的理解是
[00:17:34.000 --> 00:17:39.000]  你自己就是金銀寶石或者草木和街
[00:17:39.000 --> 00:17:41.000]  這個理解是很重要的
[00:17:41.000 --> 00:17:44.000]  呼應火這個試煉
[00:17:44.000 --> 00:17:47.000]  金銀寶石草木和街一組是燒不著的
[00:17:47.000 --> 00:17:50.000]  另一組是燒得著的
[00:17:50.000 --> 00:17:54.000]  燒完之後是渣都沒得剩的
[00:17:54.000 --> 00:17:56.000]  第十四節到十五節這樣說
[00:17:56.000 --> 00:18:00.000]  人在那根基上所建造的工程若能保得住
[00:18:00.000 --> 00:18:02.000]  他將要得省錢
[00:18:02.000 --> 00:18:05.000]  人的工程若被燒了他將損失
[00:18:05.000 --> 00:18:07.000]  雖然他自己將得救
[00:18:07.000 --> 00:18:10.000]  卻要像從火裡經過一樣
[00:18:10.000 --> 00:18:13.000]  按這個比喻的脈絡
[00:18:13.000 --> 00:18:15.000]  這句說話指向公頭
[00:18:15.000 --> 00:18:19.000]  即是說和保羅一樣是教會的領袖
[00:18:19.000 --> 00:18:22.000]  即是我們教會很多領袖的人物
[00:18:22.000 --> 00:18:24.000]  如果教會的領袖
[00:18:24.000 --> 00:18:28.000]  他可以在耶穌基督這個根基上面
[00:18:28.000 --> 00:18:30.000]  用金銀寶石
[00:18:30.000 --> 00:18:34.000]  即是一些屬於金銀寶石的肢體去建立這間教會
[00:18:34.000 --> 00:18:38.000]  將來這間教會在試煉之中就得而存留
[00:18:38.000 --> 00:18:42.000]  將來就會得到賞賜
[00:18:42.000 --> 00:18:46.000]  反過來他就會損失
[00:18:46.000 --> 00:18:49.000]  保羅沒有說這個損失是甚麼
[00:18:49.000 --> 00:18:51.000]  可能是失去上帝的賞賜
[00:18:51.000 --> 00:18:55.000]  但留意這個公頭雖然失去賞賜
[00:18:55.000 --> 00:18:57.000]  但不影響他的得救
[00:18:57.000 --> 00:18:59.000]  他依然得救
[00:18:59.000 --> 00:19:01.000]  這是保羅一向都強調的
[00:19:01.000 --> 00:19:03.000]  即是我們得救不是因為你的行為
[00:19:03.000 --> 00:19:05.000]  是因為你的信
[00:19:05.000 --> 00:19:07.000]  但在這場試煉中
[00:19:07.000 --> 00:19:11.000]  這個公頭就像從火裡經過一樣
[00:19:11.000 --> 00:19:14.000]  非常狼狽
[00:19:14.000 --> 00:19:16.000]  可能這裡燒傷了
[00:19:16.000 --> 00:19:17.000]  那裡受了傷
[00:19:17.000 --> 00:19:19.000]  或者分到黑了
[00:19:19.000 --> 00:19:25.000]  總之他形容是一種經過試煉之後非常狼狽的光景
[00:19:26.000 --> 00:19:30.000]  保羅這個教導帶給我們甚麼啟示呢
[00:19:30.000 --> 00:19:34.000]  首先是對教會領袖一個很重要的提醒
[00:19:34.000 --> 00:19:37.000]  你們是神的公頭
[00:19:37.000 --> 00:19:39.000]  負責建立教會
[00:19:39.000 --> 00:19:42.000]  當教會要面臨試煉的時候
[00:19:42.000 --> 00:19:47.000]  你們要令信徒可以經得起考驗
[00:19:47.000 --> 00:19:49.000]  其實由聖經時代
[00:19:49.000 --> 00:19:51.000]  由耶穌時代
[00:19:51.000 --> 00:19:54.000]  教會是受到不停的試煉
[00:19:54.000 --> 00:19:57.000]  教會是受到不停的攻擊
[00:19:57.000 --> 00:20:01.000]  不同的地方有不同程度的打壓
[00:20:01.000 --> 00:20:03.000]  由有生命危險
[00:20:03.000 --> 00:20:08.000]  去到可能是生活上的不便
[00:20:08.000 --> 00:20:11.000]  不同程度的打壓
[00:20:11.000 --> 00:20:14.000]  在香港很幸福
[00:20:14.000 --> 00:20:16.000]  事實上香港很幸福
[00:20:16.000 --> 00:20:19.000]  甚少聽到去到有白痴
[00:20:19.000 --> 00:20:23.000]  最多都是生活上的不便
[00:20:23.000 --> 00:20:28.000]  不同的地方可能要負上生命的代價
[00:20:28.000 --> 00:20:33.000]  或者整間教堂被燒了拆了
[00:20:33.000 --> 00:20:37.000]  但現在沒有不代表將來沒有
[00:20:37.000 --> 00:20:40.000]  使徒行傳初期教會發展得很好
[00:20:40.000 --> 00:20:44.000]  只給一下子就幫三千人受洗了
[00:20:44.000 --> 00:20:49.000]  我們二十多年來都未至於洗了三千人
[00:20:49.000 --> 00:20:53.000]  但打壓一到門徒就分散
[00:20:53.000 --> 00:20:56.000]  雖然從結果來看可能是好事
[00:20:56.000 --> 00:20:58.000]  因為福音傳開了
[00:20:58.000 --> 00:21:02.000]  被打壓的門徒他們去到不同的地方
[00:21:02.000 --> 00:21:04.000]  因此福音傳開了
[00:21:04.000 --> 00:21:07.000]  但打壓始終是苦難
