
[00:00:00.000 --> 00:00:02.000]  祖堂的弟兄姊妹早晨
[00:03:36.360 --> 00:03:39.360]  一而再稱呼神是他的父
[00:03:39.360 --> 00:03:42.360]  猶太人就要打他要追殺他
[00:03:42.360 --> 00:03:44.360]  因為你不是
[00:03:44.360 --> 00:03:47.360]  單只是傳一些異端這麼簡單
[00:03:47.360 --> 00:03:50.360]  你更加說神是你的父
[00:03:50.360 --> 00:03:52.360]  他們覺得很嚴重
[00:03:52.360 --> 00:03:58.360]  但是使徒保羅明白了這個真理
[00:03:58.360 --> 00:04:00.360]  做物主藉著他的愛子
[00:04:00.360 --> 00:04:03.360]  將人帶到他的面前
[00:04:03.360 --> 00:04:08.360]  現在這位不是再是遠遠的高高在上的神
[00:04:08.360 --> 00:04:11.360]  更加是我們全人類的父
[00:04:11.360 --> 00:04:15.360]  所以保羅用一個很親暱的說話
[00:04:15.360 --> 00:04:18.360]  我在父的面前屈膝
[00:04:18.360 --> 00:04:21.360]  然後再加一個形容
[00:04:21.360 --> 00:04:24.360]  這個形容真的很大很大
[00:04:24.360 --> 00:04:30.360]  我上兩個星期收到一個短信
[00:04:30.360 --> 00:04:33.360]  你有一個包裹很久沒有拿了
[00:04:33.360 --> 00:04:35.360]  你現在快點揭進去
[00:04:35.360 --> 00:04:36.360]  來要給錢
[00:04:36.360 --> 00:04:38.360]  然後那個包裹就送到你那裏了
[00:04:38.360 --> 00:04:41.360]  我肯定就是我沒有訂貨
[00:04:41.360 --> 00:04:43.360]  最近沒有在淘寶訂貨
[00:04:43.360 --> 00:04:46.360]  所以那個短信一定是假的
[00:04:46.360 --> 00:04:50.360]  所以我一知道就不揭進去了
[00:04:50.360 --> 00:04:52.360]  在2021年的12月
[00:04:52.360 --> 00:04:54.360]  警方告訴我們
[00:04:54.360 --> 00:04:56.360]  最近很多這些
[00:04:56.360 --> 00:04:58.360]  你猜一下我是誰的騙案
[00:04:58.360 --> 00:05:00.360]  那就騙了你幾十萬了
[00:05:00.360 --> 00:05:02.360]  你就會跟著
[00:05:02.360 --> 00:05:03.360]  你是猜一下我是誰
[00:05:03.360 --> 00:05:04.360]  我是弟弟
[00:05:04.360 --> 00:05:06.360]  我剛剛有什麼事
[00:05:06.360 --> 00:05:07.360]  我轉了電話
[00:05:07.360 --> 00:05:08.360]  你打這個電話
[00:05:08.360 --> 00:05:10.360]  就會有人跟你聯絡了
[00:05:10.360 --> 00:05:12.360]  一步一步一步一步
[00:05:12.360 --> 00:05:14.360]  很想告訴你
[00:05:14.360 --> 00:05:15.360]  令你很模糊
[00:05:15.360 --> 00:05:18.360]  以為他真的是你的親戚
[00:05:18.360 --> 00:05:20.360]  使徒保羅
[00:05:20.360 --> 00:05:23.360]  他居然這樣說
[00:05:23.360 --> 00:05:26.360]  天上的靈體
[00:05:26.360 --> 00:05:28.360]  天上的國家
[00:05:28.360 --> 00:05:31.360]  地上的每一個家庭
[00:05:31.360 --> 00:05:36.360]  都是由這位造物主所賦予的存在
[00:05:36.360 --> 00:05:39.360]  這樣來做開場白
[00:05:39.360 --> 00:05:42.360]  是向這位造物主祈禱
[00:05:42.360 --> 00:05:44.360]  是為現在在他面前
[00:05:44.360 --> 00:05:46.360]  在外面
[00:05:46.360 --> 00:05:49.360]  為他擔心的已忽所的教會
[00:05:49.360 --> 00:05:51.360]  因為13節
[00:05:51.360 --> 00:05:54.360]  保羅這樣來求他們
[00:05:54.360 --> 00:05:56.360]  所以我求你們
[00:05:56.360 --> 00:05:58.360]  不要因為我現在受的患難
[00:05:58.360 --> 00:06:00.360]  來去喪膽
[00:06:00.360 --> 00:06:05.360]  其實原本是你們的榮耀
[00:06:05.360 --> 00:06:07.360]  因為我是為你們外邦人
[00:06:07.360 --> 00:06:10.360]  做這位主耶穌的門徒
[00:06:10.360 --> 00:06:11.360]  使徒
[00:06:11.360 --> 00:06:13.360]  去傳這個福音
[00:06:13.360 --> 00:06:16.360]  是和你們外邦人有關的
[00:06:16.360 --> 00:06:18.360]  所以我不覺得我自己是受苦
[00:06:18.360 --> 00:06:22.360]  我不覺得我自己現在面對的是一個逆境
[00:06:22.360 --> 00:06:25.360]  我現在覺得我自己很榮耀
[00:06:25.360 --> 00:06:26.360]  所以你們外邦人
[00:06:26.360 --> 00:06:30.360]  都要覺得自己是很榮耀
[00:06:30.360 --> 00:06:33.360]  在座應該不會有鏡粉
[00:06:33.360 --> 00:06:36.360]  七月的演唱會應該不會瘋狂的
[00:06:36.360 --> 00:06:38.360]  現在有三成的門票
[00:06:38.360 --> 00:06:41.360]  可以是實名制去排隊買
[00:06:41.360 --> 00:06:43.360]  他們感覺到
[00:06:43.360 --> 00:06:45.360]  其中一個被訪問的朋友
[00:06:45.360 --> 00:06:47.360]  一個女孩
[00:06:47.360 --> 00:06:49.360]  我感覺人生有盼望
[00:06:49.360 --> 00:06:51.360]  我可以去排隊買實名制
[00:06:51.360 --> 00:06:54.360]  買鏡粉的票進門圈
[00:06:54.360 --> 00:06:56.360]  第一行握手的位置
[00:06:56.360 --> 00:06:59.360]  炒到四千元
[00:06:59.360 --> 00:07:02.360]  原來可以排隊
[00:07:02.360 --> 00:07:04.360]  但是又有另外的方式
[00:07:04.360 --> 00:07:06.360]  有人代幫你扣
[00:07:06.360 --> 00:07:07.360]  你講你的名字
[00:07:07.360 --> 00:07:08.360]  給錢
[00:07:08.360 --> 00:07:10.360]  不過要三倍價錢
[00:07:10.360 --> 00:07:12.360]  都叫做有盼望
[00:07:12.360 --> 00:07:16.360]  因為他們很瘋狂的去追逐
[00:07:16.360 --> 00:07:18.360]  這些他們的偶像
[00:07:18.360 --> 00:07:21.360]  感覺是一個榮耀
[00:07:21.360 --> 00:07:24.360]  感覺不會是辛苦
[00:07:24.360 --> 00:07:25.360]  當然了
[00:07:25.360 --> 00:07:28.360]  這些就沒有什麼無傷大雅的
[00:07:28.360 --> 00:07:30.360]  在人生某個階段
[00:07:30.360 --> 00:07:33.360]  這樣的理想無傷大雅
[00:07:33.360 --> 00:07:35.360]  關乎人生
[00:07:35.360 --> 00:07:37.360]  關乎生命
[00:07:37.360 --> 00:07:39.360]  試圖告訴我們
[00:07:39.360 --> 00:07:40.360]  人只有一生
[00:07:40.360 --> 00:07:42.360]  你為什麼奔跑
[00:07:42.360 --> 00:07:44.360]  為什麼而活
[00:07:44.360 --> 00:07:45.360]  你的整個生命
[00:07:45.360 --> 00:07:47.360]  你的理想
[00:07:47.360 --> 00:07:49.360]  是朝向哪個方向
[00:07:49.360 --> 00:07:51.360]  特別下面講的是
[00:07:51.360 --> 00:07:54.360]  我們心裡面的人
[00:07:54.360 --> 00:07:56.360]  這個element裡面的人
[00:07:56.360 --> 00:07:58.360]  要剛強
[00:07:58.360 --> 00:08:02.360]  以致你就有一個很穩固的信心
[00:08:02.360 --> 00:08:07.360]  去承載的是基督的愛
[00:08:07.360 --> 00:08:09.360]  如果大家有開車
[00:08:09.360 --> 00:08:10.360]  你會知道
[00:08:10.360 --> 00:08:12.360]  你去油站入油
[00:08:12.360 --> 00:08:14.360]  油站的
[00:08:14.360 --> 00:08:15.360]  通常是那些老人家
[00:08:15.360 --> 00:08:17.360]  現在退休的
[00:08:17.360 --> 00:08:19.360]  有些問你
[00:08:19.360 --> 00:08:21.360]  你入什麼油啊
[00:08:21.360 --> 00:08:23.360]  你的車是什麼車啊
[00:08:23.360 --> 00:08:26.360]  你要超級的無緣
[00:08:26.360 --> 00:08:27.360]  還是普通啊
[00:08:27.360 --> 00:08:29.360]  原來有些車
[00:08:29.360 --> 00:08:31.360]  表面看一定是電油車
[00:08:31.360 --> 00:08:33.360]  原來不是
[00:08:33.360 --> 00:08:35.360]  是油渣車
[00:08:35.360 --> 00:08:37.360]  如果入錯油
[00:08:37.360 --> 00:08:39.360]  就很大件事了
[00:08:39.360 --> 00:08:41.360]  那個引擎就會受損耗
[00:08:41.360 --> 00:08:43.360]  甚至嚴重的
[00:08:43.360 --> 00:08:44.360]  可能要來到去
[00:08:44.360 --> 00:08:45.360]  不單止抽走油
[00:08:45.360 --> 00:08:47.360]  可能那個引擎
[00:08:47.360 --> 00:08:49.360]  要來維修
[00:08:49.360 --> 00:08:51.360]  留意一下第十四節
[00:08:51.360 --> 00:08:53.360]  試圖保羅告訴我們
[00:08:53.360 --> 00:08:56.360]  他的祈禱就是
[00:08:56.360 --> 00:09:00.360]  求這一位的主
[00:09:00.360 --> 00:09:03.360]  按照著他豐盛的榮耀
[00:09:03.360 --> 00:09:05.360]  藉著的是聖靈
[00:09:05.360 --> 00:09:09.360]  使到你們內心的力量剛強
[00:09:09.360 --> 00:09:12.360]  裡面的人剛強
[00:09:12.360 --> 00:09:14.360]  這個是一個準備
[00:09:14.360 --> 00:09:16.360]  有一個土壤
[00:09:16.360 --> 00:09:18.360]  來到去接載什麼呢
[00:09:18.360 --> 00:09:20.360]  承載什麼呢
[00:09:20.360 --> 00:09:22.360]  令到我們有能力的
[00:09:22.360 --> 00:09:24.360]  是那個燃料
[00:09:24.360 --> 00:09:26.360]  來到去
[00:09:26.360 --> 00:09:28.360]  就是第十七節
[00:09:28.360 --> 00:09:33.360]  使到基督恩著你們的信心
[00:09:33.360 --> 00:09:36.360]  就住在你們的心裡
[00:09:36.360 --> 00:09:39.360]  相信我們不會混亂了
[00:09:39.360 --> 00:09:42.360]  為什麼又要我們缺志啊
[00:09:42.360 --> 00:09:44.360]  很多年前已經缺志了
[00:09:44.360 --> 00:09:45.360]  又缺志?
[00:09:45.360 --> 00:09:47.360]  基督住在我的心裡?
[00:09:47.360 --> 00:09:49.360]  缺志的時候已經住了
[00:09:49.360 --> 00:09:51.360]  相信這裡說的是
[00:09:51.360 --> 00:09:53.360]  基督的愛
[00:09:53.360 --> 00:09:56.360]  我們是充分的體會
[00:09:56.360 --> 00:09:58.360]  好像我們裡面
[00:09:58.360 --> 00:10:00.360]  聖靈就是那個入油源
[00:10:00.360 --> 00:10:01.360]  入滿了油
[00:10:01.360 --> 00:10:03.360]  在你的心靈裡面
[00:10:03.360 --> 00:10:06.360]  你這輛行駛的車
[00:10:06.360 --> 00:10:08.360]  這個心靈的引擎
[00:10:08.360 --> 00:10:10.360]  就充滿了力量
[00:10:10.360 --> 00:10:12.360]  向著一個方向
[00:10:12.360 --> 00:10:14.360]  來到去進發
[00:10:14.360 --> 00:10:16.360]  有一個目標
[00:10:16.360 --> 00:10:18.360]  後面就是十八節
[00:10:18.360 --> 00:10:20.360]  能夠和眾聖徒
[00:10:20.360 --> 00:10:22.360]  一同明白
[00:10:22.360 --> 00:10:23.360]  基督的愛
[00:10:23.360 --> 00:10:27.360]  到底是有多麼的長、闊、高、深
[00:10:27.360 --> 00:10:31.360]  原文很多的解經家都告訴我們
[00:10:31.360 --> 00:10:33.360]  保羅在這裡
[00:10:33.360 --> 00:10:35.360]  沒有什麼文法可言
[00:10:35.360 --> 00:10:36.360]  好像一個呼喊
[00:10:36.360 --> 00:10:38.360]  長啊、闊啊、高啊、深啊
[00:10:38.360 --> 00:10:40.360]  這樣的意思
[00:10:40.360 --> 00:10:42.360]  這樣來去運用
[00:10:42.360 --> 00:10:46.360]  希利文他自己的這種修辭
[00:10:46.360 --> 00:10:48.360]  就是說在這裡他自己的內心
[00:10:48.360 --> 00:10:50.360]  其實要很安靜的
[00:10:50.360 --> 00:10:52.360]  你在監獄裡面寫信
[00:10:52.360 --> 00:10:54.360]  是要很安靜的
[00:10:54.360 --> 00:10:58.360]  但是他內心併發的就是
[00:10:58.360 --> 00:11:02.360]  想起外邦人可以透過耶穌得救
[00:11:02.360 --> 00:11:04.360]  想起自己能夠過去
[00:11:04.360 --> 00:11:06.360]  逼迫這位耶穌
[00:11:06.360 --> 00:11:08.360]  現在被神大大的使用
[00:11:08.360 --> 00:11:12.360]  可以成為基督耶穌的一個囚徒
[00:11:12.360 --> 00:11:14.360]  他內心併發的就是
[00:11:14.360 --> 00:11:16.360]  長啊、闊啊、高啊、深啊
[00:11:16.360 --> 00:11:18.360]  見到不同的人
[00:11:18.360 --> 00:11:20.360]  這樣信耶穌
[00:11:20.360 --> 00:11:22.360]  這樣來被主用
[00:11:22.360 --> 00:11:24.360]  有很多的年輕人提摩泰
[00:11:24.360 --> 00:11:26.360]  特羅非摩
[00:11:26.360 --> 00:11:32.360]  很多的提多、推基古、亞利西姆
[00:11:32.360 --> 00:11:34.360]  他見到這些外邦人
[00:11:34.360 --> 00:11:38.360]  信主被主使用
[00:11:38.360 --> 00:11:42.360]  願意跟隨保羅、路加醫生
[00:11:42.360 --> 00:11:45.360]  很多這些外邦人
[00:11:45.360 --> 00:11:47.360]  這樣被主使用
[00:11:47.360 --> 00:11:49.360]  保羅就感受到
[00:11:49.360 --> 00:11:52.360]  原來基督的愛
[00:11:52.360 --> 00:11:56.360]  可以帶來生命這麼大的力量
[00:11:56.360 --> 00:12:00.360]  當時是一個很小的群體
[00:12:00.360 --> 00:12:03.360]  領袖現在都要坐牢
[00:12:03.360 --> 00:12:08.360]  這個這麼小的都還沒有成形的教會
[00:12:08.360 --> 00:12:11.360]  基督的教會
[00:12:11.360 --> 00:12:13.360]  沒有任何組織可言
[00:12:13.360 --> 00:12:16.360]  保羅面對的是尼祿
[00:12:16.360 --> 00:12:18.360]  羅馬的皇帝
[00:12:18.360 --> 00:12:20.360]  一個根據歷史說
[00:12:20.360 --> 00:12:22.360]  他已經是目空一切的
[00:12:22.360 --> 00:12:25.360]  瘋狂的一個領袖
[00:12:25.360 --> 00:12:27.360]  將舊的羅馬城燒了
[00:12:27.360 --> 00:12:29.360]  希望重建新的
[00:12:29.360 --> 00:12:33.360]  但是就被元老院的人質疑他
[00:12:33.360 --> 00:12:35.360]  好大喜功
[00:12:35.360 --> 00:12:37.360]  所以就要嫁禍
[00:12:37.360 --> 00:12:39.360]  燒了羅馬城的是基督徒
[00:12:39.360 --> 00:12:43.360]  因此很多就開始要坐牢
[00:12:43.360 --> 00:12:48.360]  保羅面對的政權是這樣的勢力
[00:12:48.360 --> 00:12:50.360]  但是保羅看到的
[00:12:50.360 --> 00:12:53.360]  神國道的能力
[00:12:53.360 --> 00:12:55.360]  是在人的心靈裏面
[00:12:55.360 --> 00:12:57.360]  每一個基督徒
[00:12:57.360 --> 00:13:01.360]  內心裏面植著聖靈
[00:13:01.360 --> 00:13:04.360]  灌注的是甚麼燃料呢
[00:13:04.360 --> 00:13:07.360]  基督的愛
[00:13:07.360 --> 00:13:10.360]  有一個見證
[00:13:10.360 --> 00:13:13.360]  我問准了當事人的家人
[00:13:13.360 --> 00:13:17.360]  來講這個見證
[00:13:17.360 --> 00:13:19.360]  我的弟父的哥哥
[00:13:19.360 --> 00:13:21.360]  他的五哥
[00:13:21.360 --> 00:13:24.360]  是一個很出色的律師
[00:13:24.360 --> 00:13:25.360]  大律師
[00:13:25.360 --> 00:13:28.360]  有自己的事務所
[00:13:28.360 --> 00:13:31.360]  住的是香港的背山灣
[00:13:31.360 --> 00:13:33.360]  很有錢
[00:13:33.360 --> 00:13:35.360]  非常成功的事業
[00:13:35.360 --> 00:13:37.360]  但原來他家裏
[00:13:37.360 --> 00:13:39.360]  是耕田的
[00:13:39.360 --> 00:13:41.360]  很窮
[00:13:41.360 --> 00:13:43.360]  很多都讀不到書
[00:13:43.360 --> 00:13:46.360]  這個哥哥
[00:13:46.360 --> 00:13:48.360]  中一的時候
[00:13:48.360 --> 00:13:51.360]  他有一個三哥
[00:13:51.360 --> 00:13:53.360]  我也認識的
[00:13:53.360 --> 00:13:55.360]  是阮木
[00:13:55.360 --> 00:13:57.360]  一些很小的誤會
[00:13:57.360 --> 00:14:01.360]  這個弟弟就恨了這個哥哥
[00:14:01.360 --> 00:14:04.360]  但在心裏面沒有告訴別人
[00:14:04.360 --> 00:14:06.360]  所以福音對他來說
[00:14:06.360 --> 00:14:08.360]  是絕緣的
[00:14:08.360 --> 00:14:09.360]  不要跟我說福音
[00:14:09.360 --> 00:14:11.360]  我不需要你的耶穌
[00:14:11.360 --> 00:14:13.360]  為甚麼每次都是你講不是我講
[00:14:13.360 --> 00:14:15.360]  我沒得講
[00:14:15.360 --> 00:14:17.360]  這個是中一的時候
[00:14:17.360 --> 00:14:22.360]  已經種下的那種對基督的反感
[00:14:22.360 --> 00:14:24.360]  一直讀書
[00:14:24.360 --> 00:14:25.360]  讀得不是很厲害
[00:14:25.360 --> 00:14:29.360]  在屯門一間Band 5的學校
[00:14:29.360 --> 00:14:30.360]  我不起名了
[00:14:30.360 --> 00:14:32.360]  標籤不好
[00:14:32.360 --> 00:14:36.360]  去到中五會考
[00:14:36.360 --> 00:14:37.360]  不是考得很好
[00:14:37.360 --> 00:14:39.360]  但都夠分
[00:14:39.360 --> 00:14:43.360]  讀的是瑪利亞中六
[00:14:43.360 --> 00:14:45.360]  突然間發憤
[00:14:45.360 --> 00:14:47.360]  知道自己家裏這麼窮
[00:14:47.360 --> 00:14:49.360]  拼命讀書
[00:14:49.360 --> 00:14:53.360]  考到入港大的法律系
[00:14:53.360 --> 00:14:55.360]  接著就平步青雲
[00:14:55.360 --> 00:14:57.360]  他的路就一直很順暢
[00:14:57.360 --> 00:14:59.360]  而且不單止是這樣
[00:14:59.360 --> 00:15:03.360]  努力的去保持健康
[00:15:03.360 --> 00:15:05.360]  我弟弟給我的照片
[00:15:05.360 --> 00:15:08.360]  在他還沒有病之前
[00:15:08.360 --> 00:15:10.360]  是六塊腹肌
[00:15:10.360 --> 00:15:12.360]  一個大律師
[00:15:12.360 --> 00:15:14.360]  去到50歲
[00:15:14.360 --> 00:15:16.360]  還是有六塊腹肌
[00:15:16.360 --> 00:15:18.360]  誰不羨慕
[00:15:18.360 --> 00:15:19.360]  你想想
[00:15:19.360 --> 00:15:22.360]  哪個男士不羨慕自己沒有肚腩
[00:15:22.360 --> 00:15:26.360]  跑山很勤力
[00:15:26.360 --> 00:15:29.360]  自己的辦公室有器械
[00:15:29.360 --> 00:15:33.360]  來操練自己
[00:15:33.360 --> 00:15:36.360]  最成功的時候
[00:15:36.360 --> 00:15:39.360]  婚姻開始出了問題
[00:15:39.360 --> 00:15:42.360]  開始亮起紅燈
[00:15:42.360 --> 00:15:46.360]  太太和他分居
[00:15:46.360 --> 00:15:48.360]  他當然很沮喪
[00:15:48.360 --> 00:15:49.360]  但當然知道什麼事
[00:15:49.360 --> 00:15:51.360]  那我不方便說了
[00:15:51.360 --> 00:15:53.360]  就在那個時候
[00:15:53.360 --> 00:15:56.360]  其實是兩年前
[00:15:56.360 --> 00:15:58.360]  突然間
[00:15:58.360 --> 00:16:00.360]  是不吸煙的一個人
[00:16:00.360 --> 00:16:02.360]  不喝酒不吸煙
[00:16:02.360 --> 00:16:05.360]  突然間呼吸有困難
[00:16:05.360 --> 00:16:08.360]  你想想一個跑山的中年人
[00:16:08.360 --> 00:16:11.360]  突然間呼吸很困難
[00:16:11.360 --> 00:16:13.360]  不知道什麼原因
[00:16:13.360 --> 00:16:14.360]  不驗悠志河
[00:16:14.360 --> 00:16:16.360]  其實要到很後期才去驗
[00:16:16.360 --> 00:16:18.360]  驗完之後
[00:16:18.360 --> 00:16:21.360]  有末期的肺癌
[00:16:21.360 --> 00:16:24.360]  原來是那些基因的突變
[00:16:24.360 --> 00:16:26.360]  不關你飲食事
[00:16:26.360 --> 00:16:28.360]  原來不吸煙的人
[00:16:28.360 --> 00:16:30.360]  是會有這個突變的可能
[00:16:30.360 --> 00:16:32.360]  當然很少數
[00:16:32.360 --> 00:16:35.360]  原來不吸煙都可以有肺癌
[00:16:35.360 --> 00:16:37.360]  他就是其中一個
[00:16:37.360 --> 00:16:39.360]  已經末期了
[00:16:39.360 --> 00:16:42.360]  整個人突然間改變
[00:16:42.360 --> 00:16:45.360]  三哥再和他說福音
[00:16:45.360 --> 00:16:47.360]  他居然信主
[00:16:47.360 --> 00:16:49.360]  然後告訴三哥
[00:16:49.360 --> 00:16:51.360]  他想這麼多年他不肯信
[00:16:51.360 --> 00:16:53.360]  是因為這個嚴規
[00:16:53.360 --> 00:16:55.360]  三哥向他道歉
[00:16:55.360 --> 00:16:57.360]  他信得很好
[00:16:57.360 --> 00:16:59.360]  已經是末期
[00:16:59.360 --> 00:17:01.360]  呼吸不來
[00:17:01.360 --> 00:17:03.360]  他堅持要回教會
[00:17:03.360 --> 00:17:05.360]  在質魚衝的浸信會
[00:17:05.360 --> 00:17:07.360]  堅持回教會
[00:17:07.360 --> 00:17:09.360]  帶著氧氣筒回教會
[00:17:09.360 --> 00:17:13.360]  向太太道歉認錯
[00:17:13.360 --> 00:17:15.360]  向自己的兒子認錯
[00:17:15.360 --> 00:17:17.360]  兩個兒子在英國的牛津
[00:17:17.360 --> 00:17:19.360]  對不起 劍橋
[00:17:19.360 --> 00:17:22.360]  爸爸不可能信耶穌
[00:17:22.360 --> 00:17:24.360]  他每次有人去說
[00:17:24.360 --> 00:17:25.360]  他就拒絕
[00:17:25.360 --> 00:17:27.360]  因為他太厲害了
[00:17:27.360 --> 00:17:30.360]  太自己靠自己成功了
[00:17:30.360 --> 00:17:33.360]  但在過去這一年多的時候
[00:17:33.360 --> 00:17:36.360]  基督的愛就是這樣改變他
[00:17:36.360 --> 00:17:39.360]  他見到哪些人就向人道歉
[00:17:39.360 --> 00:17:41.360]  他自己過去做錯的事
[00:17:41.360 --> 00:17:46.360]  當然因為知道自己的大限已經到了
[00:17:46.360 --> 00:17:49.360]  我有參加他的安息聚會
[00:17:49.360 --> 00:17:51.360]  很多的朋友
[00:17:51.360 --> 00:17:54.360]  很多的律師來到他出席
[00:17:54.360 --> 00:17:58.360]  他的太太在聚會裡面講述
[00:17:58.360 --> 00:18:01.360]  基督怎樣來到去拯救他們的家庭
[00:18:01.360 --> 00:18:03.360]  他們的婚姻
[00:18:03.360 --> 00:18:06.360]  親愛的弟兄姊妹
[00:18:06.360 --> 00:18:09.360]  保羅告訴我們
[00:18:09.360 --> 00:18:11.360]  最重要不是那個環境
[00:18:11.360 --> 00:18:13.360]  那個處境改變
[00:18:13.360 --> 00:18:16.360]  最重要是每一個基督徒
[00:18:16.360 --> 00:18:19.360]  你感受到基督的愛在你的內心
[00:18:19.360 --> 00:18:21.360]  就是你內心裡
[00:18:21.360 --> 00:18:24.360]  如果我們的心就是引擎
[00:18:24.360 --> 00:18:27.360]  帶我們去一個地方就是天家
[00:18:27.360 --> 00:18:29.360]  就是人生的路
[00:18:29.360 --> 00:18:32.360]  引擎需要的燃料
[00:18:32.360 --> 00:18:34.360]  保羅告訴我們
[00:18:34.360 --> 00:18:37.360]  就是基督的愛
[00:18:37.360 --> 00:18:39.360]  每個的聖徒
[00:18:39.360 --> 00:18:42.360]  你明白基督的愛的長闊高深
