
[00:00:00.000 --> 00:00:01.800]  各位大人 節哀平安
[00:10:06.600 --> 00:10:08.600]  要植物向上
[00:10:08.600 --> 00:10:10.600]  要去生長
[00:10:10.600 --> 00:10:12.600]  你一定做很多功夫
[00:10:12.600 --> 00:10:14.600]  要除蟲、施肥
[00:10:14.600 --> 00:10:16.600]  要燒罐
[00:10:16.600 --> 00:10:18.600]  有很多事情要做
[00:10:18.600 --> 00:10:20.600]  或者打風的時候
[00:10:20.600 --> 00:10:22.600]  可能你所做的努力都沒有了
[00:10:22.600 --> 00:10:24.600]  所以要花很多心機
[00:10:24.600 --> 00:10:26.600]  怎樣可以生根建造呢?
[00:10:26.600 --> 00:10:28.600]  原來
[00:10:28.600 --> 00:10:30.600]  在教會裡
[00:10:30.600 --> 00:10:32.600]  對於頂尖寺門的
[00:10:32.600 --> 00:10:34.600]  屬靈的生命
[00:10:34.600 --> 00:10:36.600]  是要教導真理的
[00:10:36.600 --> 00:10:38.600]  上次我們有福音聚會
[00:10:38.600 --> 00:10:40.600]  報道會
[00:10:40.600 --> 00:10:42.600]  或者有個人報道
[00:10:42.600 --> 00:10:44.600]  領了人歸主
[00:10:44.600 --> 00:10:46.600]  他決志了
[00:10:46.600 --> 00:10:48.600]  但之後怎樣呢?
[00:10:48.600 --> 00:10:50.600]  之後有沒有好好跟進呢?
[00:10:50.600 --> 00:10:52.600]  去栽培他呢?
[00:10:52.600 --> 00:10:54.600]  做栽培的人要花很多功夫
[00:10:54.600 --> 00:10:56.600]  我們其實不是
[00:10:56.600 --> 00:10:58.600]  只是陪他聽一聽
[00:10:58.600 --> 00:11:00.600]  報道會
[00:11:00.600 --> 00:11:02.600]  我們就贊就完了
[00:11:02.600 --> 00:11:04.600]  不是的,你要時時陪他聚會
[00:11:04.600 --> 00:11:06.600]  關心他
[00:11:06.600 --> 00:11:08.600]  打電話問候他
[00:11:08.600 --> 00:11:10.600]  有很多事情要跟進
[00:11:10.600 --> 00:11:12.600]  教栽培班的導師就行了
[00:11:12.600 --> 00:11:14.600]  還有很多事情要跟進
[00:11:14.600 --> 00:11:16.600]  可能他又遇到什麼事情呢?
[00:11:16.600 --> 00:11:18.600]  所以其實
[00:11:18.600 --> 00:11:20.600]  是希望他
[00:11:20.600 --> 00:11:22.600]  是好的
[00:11:22.600 --> 00:11:24.600]  在神的話語裡打好根基
[00:11:24.600 --> 00:11:26.600]  如果他只是信主
[00:11:26.600 --> 00:11:28.600]  今天舉了手
[00:11:28.600 --> 00:11:30.600]  但之後就不見了人
[00:11:30.600 --> 00:11:32.600]  他就流失了
[00:11:32.600 --> 00:11:34.600]  因為他根本就不明白
[00:11:34.600 --> 00:11:36.600]  神的話語是什麼
[00:11:36.600 --> 00:11:38.600]  不明白這群人
[00:11:38.600 --> 00:11:40.600]  為什麼我們要祈禱
[00:11:40.600 --> 00:11:42.600]  完全沒有人教他
[00:11:42.600 --> 00:11:44.600]  他不知道
[00:11:44.600 --> 00:11:46.600]  所以他就流失了
[00:11:46.600 --> 00:11:48.600]  因為我回來不回來也不要緊
[00:11:48.600 --> 00:11:50.600]  所以保羅
[00:11:50.600 --> 00:11:52.600]  去教導提摩太
[00:11:52.600 --> 00:11:54.600]  去栽培他成為一個
[00:11:54.600 --> 00:11:56.600]  教會的領袖之外
[00:11:56.600 --> 00:11:58.600]  他還教導他怎樣呢?
[00:11:58.600 --> 00:12:00.600]  他說你要教導其他人
[00:12:00.600 --> 00:12:02.600]  正如提摩太後書2:15
[00:12:02.600 --> 00:12:04.600]  要竭力在神面前
[00:12:04.600 --> 00:12:06.600]  做一個經得起考驗的
[00:12:06.600 --> 00:12:08.600]  無愧的工人
[00:12:08.600 --> 00:12:10.600]  就應該安著正義
[00:12:10.600 --> 00:12:12.600]  去講解真理的話
[00:12:12.600 --> 00:12:14.600]  自己都要去
[00:12:14.600 --> 00:12:16.600]  好好努力
[00:12:16.600 --> 00:12:18.600]  才可以去告訴別人
[00:12:18.600 --> 00:12:20.600]  所以這裡是說
[00:12:20.600 --> 00:12:22.600]  要教導的人要花點功夫
[00:12:22.600 --> 00:12:24.600]  你要實際的
[00:12:24.600 --> 00:12:26.600]  去教導他
[00:12:26.600 --> 00:12:28.600]  讓他明白
[00:12:28.600 --> 00:12:30.600]  明白之後他要做得出來
[00:12:30.600 --> 00:12:32.600]  才算數
[00:12:32.600 --> 00:12:34.600]  你教導他可能水過阿背
[00:12:34.600 --> 00:12:36.600]  可能那晚精神狀態
[00:12:36.600 --> 00:12:38.600]  不太好
[00:12:38.600 --> 00:12:40.600]  可能他下班了也很累了
[00:12:40.600 --> 00:12:42.600]  你那晚跟他說了一個小時
[00:12:42.600 --> 00:12:44.600]  可能下星期他都忘記了
[00:12:44.600 --> 00:12:46.600]  可能你又會很失望
[00:12:46.600 --> 00:12:48.600]  但不要緊的
[00:12:48.600 --> 00:12:50.600]  神要我們用心
[00:12:50.600 --> 00:12:52.600]  要竭力
[00:12:52.600 --> 00:12:54.600]  去教導他
[00:12:54.600 --> 00:12:56.600]  所以我們要花點
[00:12:56.600 --> 00:12:58.600]  功夫去責任
[00:12:58.600 --> 00:13:00.600]  另外就是大家很熟悉的
[00:13:00.600 --> 00:13:02.600]  馬太福音28章
[00:13:02.600 --> 00:13:04.600]  講到大使命的經文
[00:13:04.600 --> 00:13:06.600]  他教導我們
[00:13:06.600 --> 00:13:08.600]  就要去教導
[00:13:08.600 --> 00:13:10.600]  教導他
[00:13:10.600 --> 00:13:12.600]  去遵守
[00:13:12.600 --> 00:13:14.600]  不是教導他
[00:13:14.600 --> 00:13:16.600]  要他去遵守
[00:13:16.600 --> 00:13:18.600]  直到世代的終結
[00:13:18.600 --> 00:13:20.600]  是很長時間的
[00:13:20.600 --> 00:13:22.600]  一個培訓
[00:13:22.600 --> 00:13:24.600]  所以教導是很重要的
[00:13:24.600 --> 00:13:26.600]  因為教導
[00:13:26.600 --> 00:13:28.600]  弟兄姊妹就會
[00:13:28.600 --> 00:13:30.600]  有根有機
[00:13:30.600 --> 00:13:32.600]  如果他缺志
[00:13:32.600 --> 00:13:34.600]  沒有英武裝
[00:13:34.600 --> 00:13:36.600]  就什麼都沒有了
[00:13:36.600 --> 00:13:38.600]  因為他都不知道
[00:13:38.600 --> 00:13:40.600]  主耶穌跟他的關係
[00:13:40.600 --> 00:13:42.600]  原來我是這麼卑微的
[00:13:42.600 --> 00:13:44.600]  原來我要去敬畏神
[00:13:44.600 --> 00:13:46.600]  如果沒有人教他就不會了
[00:13:46.600 --> 00:13:48.600]  是不是
[00:13:48.600 --> 00:13:50.600]  當你慢慢讀正經的時候
[00:13:50.600 --> 00:13:52.600]  發現原來我們這麼卑微的時候
[00:13:52.600 --> 00:13:54.600]  我們應該要感恩
[00:13:54.600 --> 00:13:56.600]  我們每一天對神應該有一個敬畏的態度
[00:13:56.600 --> 00:13:58.600]  神給我生命氣息
[00:13:58.600 --> 00:14:00.600]  我們應該珍惜
[00:14:00.600 --> 00:14:02.600]  神叫我們要去傳福音
[00:14:02.600 --> 00:14:04.600]  我們要去講
[00:14:04.600 --> 00:14:06.600]  不懂得講也要講
[00:14:06.600 --> 00:14:08.600]  因為神在你身上有太多恩典
[00:14:08.600 --> 00:14:10.600]  你要跟別人分享
[00:14:10.600 --> 00:14:12.600]  所以要教導
[00:14:12.600 --> 00:14:14.600]  教導之後
[00:14:14.600 --> 00:14:16.600]  你就會對基本的認識
[00:14:16.600 --> 00:14:18.600]  知道一點
[00:14:18.600 --> 00:14:20.600]  還有你發現
[00:14:20.600 --> 00:14:22.600]  房子有了框架
[00:14:22.600 --> 00:14:24.600]  有了槓根
[00:14:24.600 --> 00:14:26.600]  加上水泥
[00:14:26.600 --> 00:14:28.600]  鑽石
[00:14:28.600 --> 00:14:30.600]  砌好了
[00:14:30.600 --> 00:14:32.600]  是不是就完了
[00:14:32.600 --> 00:14:34.600]  原來不是的
[00:14:34.600 --> 00:14:36.600]  教會裡每一個信徒
[00:14:36.600 --> 00:14:38.600]  要怎樣去生根建造在整個話語裡
[00:14:38.600 --> 00:14:40.600]  不是說
[00:14:40.600 --> 00:14:42.600]  你自己好好的追求就夠了
[00:14:42.600 --> 00:14:44.600]  原來大家要一起
[00:14:44.600 --> 00:14:46.600]  因為大家都是在耶穌基督的身體裡
[00:14:46.600 --> 00:14:48.600]  所以
[00:14:48.600 --> 00:14:50.600]  生根建造
[00:14:50.600 --> 00:14:52.600]  還要合而為一
[00:14:52.600 --> 00:14:54.600]  如果我們
[00:14:54.600 --> 00:14:56.600]  每一個都追求
[00:14:56.600 --> 00:14:58.600]  當然好
[00:14:58.600 --> 00:15:00.600]  但每一個都追求的時候
[00:15:00.600 --> 00:15:02.600]  會不會每一個都去比較
[00:15:02.600 --> 00:15:04.600]  我比你厲害
[00:15:04.600 --> 00:15:06.600]  我今天去哪裡進修
[00:15:06.600 --> 00:15:08.600]  大家好像要拿學位去比較
[00:15:08.600 --> 00:15:10.600]  這樣就完蛋了
[00:15:10.600 --> 00:15:12.600]  原來我們讀了
[00:15:12.600 --> 00:15:14.600]  是為了怎樣去侍奉
[00:15:14.600 --> 00:15:16.600]  怎樣去討神的喜悅
[00:15:16.600 --> 00:15:18.600]  於是我們這群人走在一起的時候
[00:15:18.600 --> 00:15:20.600]  我不行
[00:15:20.600 --> 00:15:22.600]  你幫我
[00:15:22.600 --> 00:15:24.600]  做功課
[00:15:24.600 --> 00:15:26.600]  大家一起討論的時候
[00:15:26.600 --> 00:15:28.600]  就會領悟多一點
[00:15:28.600 --> 00:15:30.600]  大家要
[00:15:30.600 --> 00:15:32.600]  合適才行
[00:15:32.600 --> 00:15:34.600]  教會裡也要合適
[00:15:34.600 --> 00:15:36.600]  無論你來的年數
[00:15:36.600 --> 00:15:38.600]  是早一點或是晚一點
[00:15:38.600 --> 00:15:40.600]  可能有些年紀大一點
[00:15:40.600 --> 00:15:42.600]  有些年輕一點
[00:15:42.600 --> 00:15:44.600]  可能混不來
[00:15:44.600 --> 00:15:46.600]  但聖經教我們要合而為一
[00:15:46.600 --> 00:15:48.600]  怎樣合而為一
[00:15:48.600 --> 00:15:50.600]  因為我們的基礎就在耶穌基督裡
[00:15:50.600 --> 00:15:52.600]  無論你是老還是年輕
[00:15:52.600 --> 00:15:54.600]  其實可以混在一起
[00:15:54.600 --> 00:15:56.600]  可以互相扶持
[00:15:56.600 --> 00:15:58.600]  所以合而為一
[00:15:58.600 --> 00:16:00.600]  是很重要的
[00:16:00.600 --> 00:16:02.600]  因為
[00:16:02.600 --> 00:16:04.600]  《避一前書》2章5節教導我們
[00:16:04.600 --> 00:16:06.600]  你們作為活石
[00:16:06.600 --> 00:16:08.600]  原來我們每個人
[00:16:08.600 --> 00:16:10.600]  在神裡
[00:16:10.600 --> 00:16:12.600]  在靈宮裡是一個活石
[00:16:12.600 --> 00:16:14.600]  這個活石要
[00:16:14.600 --> 00:16:16.600]  發揮你的功能
[00:16:16.600 --> 00:16:18.600]  所以我們
[00:16:18.600 --> 00:16:20.600]  每一個人都是耶穌基督
[00:16:20.600 --> 00:16:22.600]  耕種的田地
[00:16:22.600 --> 00:16:24.600]  也是
[00:16:24.600 --> 00:16:26.600]  他建造的房屋
[00:16:26.600 --> 00:16:28.600]  所以你不可以藉口說
[00:16:28.600 --> 00:16:30.600]  多一個不重要
[00:16:30.600 --> 00:16:32.600]  少一個也不重要
[00:16:32.600 --> 00:16:34.600]  反正我都沒什麼用
[00:16:34.600 --> 00:16:36.600]  多一個也不多
[00:16:36.600 --> 00:16:38.600]  只不過多一個人擺位置
[00:16:38.600 --> 00:16:40.600]  教會就會興旺嗎
[00:16:40.600 --> 00:16:42.600]  如果有這樣的想法就錯了
[00:16:42.600 --> 00:16:44.600]  因為在屬靈的生命裡
[00:16:44.600 --> 00:16:46.600]  因為在說屬靈的生命的建立
[00:16:46.600 --> 00:16:48.600]  所以不能少了你一個
[00:16:48.600 --> 00:16:50.600]  這些磚頭
[00:16:50.600 --> 00:16:52.600]  少了你一個
[00:16:52.600 --> 00:16:54.600]  就不完整了
[00:16:54.600 --> 00:16:56.600]  人們走路
[00:16:56.600 --> 00:16:58.600]  就掉下去
[00:16:58.600 --> 00:17:00.600]  所以少了你一個是不行的
[00:17:00.600 --> 00:17:02.600]  所以是活石
[00:17:02.600 --> 00:17:04.600]  這些磚沒有泥
[00:17:04.600 --> 00:17:06.600]  就會掉下去
[00:17:06.600 --> 00:17:08.600]  所以要黏在一起
