
[00:00:00.000 --> 00:00:06.360]  今天早上很高興有吳克定牧師在我們中間正道
[00:05:50.560 --> 00:05:52.560]  當上帝對阿伯拉罕說
[00:05:52.560 --> 00:05:53.640]  阿伯拉罕的時候
[00:05:53.640 --> 00:05:55.720]  他就說「我在這裡」
[00:05:55.720 --> 00:05:57.880]  今天無論你在哪裡
[00:05:57.880 --> 00:06:00.280]  上帝對你說話
[00:06:00.280 --> 00:06:02.080]  祂說
[00:06:02.080 --> 00:06:03.800]  保羅
[00:06:03.800 --> 00:06:05.040]  Simon
[00:06:05.040 --> 00:06:06.080]  Mary
[00:06:06.080 --> 00:06:07.080]  John
[00:06:07.080 --> 00:06:08.480]  你都同樣的
[00:06:08.480 --> 00:06:10.320]  你都向祂回應說
[00:06:10.320 --> 00:06:13.040]  我在這裡
[00:06:13.040 --> 00:06:15.680]  比拉前書這樣對我們說
[00:06:15.680 --> 00:06:19.200]  「叫你們的信心既被試驗
[00:06:19.200 --> 00:06:21.400]  就比那被火試驗
[00:06:21.400 --> 00:06:23.840]  仍能懷的金子
[00:06:23.840 --> 00:06:25.920]  更顯寶貴
[00:06:25.920 --> 00:06:27.520]  可以在耶穌基督
[00:06:27.520 --> 00:06:29.200]  顯現的時候得著
[00:06:29.200 --> 00:06:30.520]  稱贊
[00:06:30.520 --> 00:06:31.720]  榮耀
[00:06:31.720 --> 00:06:34.280]  和尊貴」
[00:06:34.280 --> 00:06:36.720]  為什麼我又叫這個題目
[00:06:36.720 --> 00:06:39.680]  分題叫做福音三部曲呢
[00:06:39.680 --> 00:06:40.720]  很多人說
[00:06:40.720 --> 00:06:42.400]  福音不是在新約里嗎
[00:06:42.400 --> 00:06:44.080]  說主耶穌為我們死
[00:06:44.080 --> 00:06:44.760]  我們埋葬
[00:06:44.760 --> 00:06:45.240]  我們復活
[00:06:45.240 --> 00:06:47.120]  那個才是福音
[00:06:47.120 --> 00:06:48.280]  沒錯
[00:06:48.280 --> 00:06:49.240]  但是
[00:06:49.240 --> 00:06:52.480]  整本聖經都是福音
[00:06:52.480 --> 00:06:56.720]  舊約、新約聖經都是上帝的啓示
[00:06:56.720 --> 00:06:59.560]  舊約就是預表這個福音
[00:06:59.560 --> 00:07:02.080]  新約就是福音的承傳
[00:07:02.080 --> 00:07:04.720]  所以在這個剛才熟悉的故事裡面
[00:07:04.720 --> 00:07:07.760]  已經吻含了福音
[00:07:07.760 --> 00:07:10.720]  保羅的神學就是這樣證明的
[00:07:10.720 --> 00:07:13.520]  因為在《迦拉提書》第三章第八節
[00:07:13.520 --> 00:07:16.800]  他說「並且聖經既然預先看明
[00:07:16.800 --> 00:07:18.600]  神要叫外邦人
[00:07:18.600 --> 00:07:20.640]  因信是輕易
[00:07:20.640 --> 00:07:25.680]  就早已傳福音給阿伯拉罕
[00:07:25.680 --> 00:07:30.520]  說萬國都必因你得福」
[00:07:30.520 --> 00:07:32.720]  所以福音的三部曲
[00:07:32.720 --> 00:07:33.880]  第一
[00:07:33.880 --> 00:07:35.680]  就是首先我們要經歷一個
[00:07:35.680 --> 00:07:40.920]  「喀西瑪利園土告」的掙扎
[00:07:40.920 --> 00:07:42.000]  你想想
[00:07:42.000 --> 00:07:46.400]  當阿伯拉罕接受了上帝的指示
[00:07:46.400 --> 00:07:48.600]  要帶著他的兒子
[00:07:48.600 --> 00:07:51.240]  走三天的路程
[00:07:51.240 --> 00:07:54.040]  你猜他那天想些什麼呢?
[00:07:54.040 --> 00:07:56.560]  我想他一直睡不著
[00:07:56.560 --> 00:07:58.320]  他嘮嘮擼
[00:07:58.320 --> 00:08:01.000]  他自言自語在那裡跟神
[00:08:01.000 --> 00:08:03.440]  討價還價
[00:08:03.440 --> 00:08:11.160]  我也猜他沒有跟他的太太撒拉商量這件事
[00:08:11.160 --> 00:08:15.080]  今天是三八婦女節
[00:08:15.080 --> 00:08:21.720]  我要先向所有在座的姐妹、女性、媽媽
[00:08:21.720 --> 00:08:23.240]  來道恭賀
[00:08:23.240 --> 00:08:25.080]  因為是我們的基督信仰
[00:08:25.080 --> 00:08:29.400]  才能夠幫助女性的地位被提高
[00:08:29.400 --> 00:08:32.120]  是一視同仁
[00:08:32.120 --> 00:08:34.720]  所以不可以大男人主義
[00:08:34.720 --> 00:08:38.640]  我們大家都是上帝的兒女和後裔
[00:08:38.640 --> 00:08:41.080]  不過我推測阿伯拉罕
[00:08:41.080 --> 00:08:43.960]  沒有跟他的太太商量這件事
[00:08:43.960 --> 00:08:46.360]  因為如果跟他一說
[00:08:46.360 --> 00:08:49.880]  我想撒拉就跟他拼命
[00:08:49.880 --> 00:08:53.160]  我這麼辛苦努力生子的那個出來
[00:08:53.160 --> 00:08:55.160]  你現在說要把他獻了
[00:08:55.160 --> 00:08:57.160]  不是吧
[00:08:57.160 --> 00:09:00.680]  所以阿伯拉罕是一個很痛苦的
[00:09:00.680 --> 00:09:04.520]  厄西瑪利元的祖告的偵責
[00:09:04.520 --> 00:09:06.800]  為什麼要受這種試驗呢?
[00:09:06.800 --> 00:09:09.720]  因為上帝常常要問你和我
[00:09:09.720 --> 00:09:12.160]  究竟你是不是真的愛我的?
[00:09:12.160 --> 00:09:15.760]  還是你只是要愛我所賜的那些禮物?
[00:09:15.760 --> 00:09:19.560]  所以厄西瑪利元的偵責就是叫我們要
[00:09:19.560 --> 00:09:20.800]  察驗自己
[00:09:20.800 --> 00:09:26.360]  你是愛神多過愛神所賜的禮物嗎?
[00:09:26.360 --> 00:09:28.760]  上帝賜給你很多東西
[00:09:28.760 --> 00:09:30.480]  有好的職業
[00:09:30.480 --> 00:09:32.200]  有好的家庭
[00:09:32.200 --> 00:09:35.160]  甚至有好的教會
[00:09:35.160 --> 00:09:36.920]  你是不是只是為了這一切
[00:09:36.920 --> 00:09:38.760]  你就跟隨耶穌呢?
[00:09:38.760 --> 00:09:41.160]  當有大難臨頭了
[00:09:41.160 --> 00:09:44.080]  有全世界的病毒
[00:09:44.080 --> 00:09:46.480]  你就要左思右想了
[00:09:46.480 --> 00:09:48.640]  你就棄他而去
[00:09:48.640 --> 00:09:49.960]  大家記得
[00:09:49.960 --> 00:09:54.240]  彼得當他在三次不認主之後
[00:09:54.240 --> 00:09:56.000]  在主耶穌復活之後
[00:09:56.000 --> 00:09:59.160]  就在提比利亞的海邊
[00:09:59.160 --> 00:10:01.800]  主耶穌問彼得三次
[00:10:01.800 --> 00:10:03.800]  你愛我嗎?你愛我嗎?
[00:10:03.800 --> 00:10:04.840]  然後還有一句
[00:10:04.840 --> 00:10:08.800]  你愛我比這些更深嗎?
[00:10:08.800 --> 00:10:10.360]  那些是什麼呢?
[00:10:10.360 --> 00:10:12.040]  沒有交代的
[00:10:12.040 --> 00:10:15.080]  可能是打回來的很多的魚
[00:10:15.080 --> 00:10:18.080]  可能是他養生的工具
[00:10:18.080 --> 00:10:21.440]  因為彼得差不多要想回去重操故業了
[00:10:21.440 --> 00:10:22.600]  是不是那些漁船呢?
[00:10:22.600 --> 00:10:25.200]  是不是那些打魚器具呢?
[00:10:25.200 --> 00:10:28.320]  還是他這群一起出海的老友呢?
[00:10:28.320 --> 00:10:33.760]  他們的兄弟經常手足都以彼得為一哥來的
[00:10:33.760 --> 00:10:36.840]  但是主耶穌問了彼得之後
[00:10:36.840 --> 00:10:39.520]  三次的要求
[00:10:39.520 --> 00:10:43.200]  你愛我就要餵養我的羊
[00:10:43.200 --> 00:10:45.280]  服侍我的羊
[00:10:45.280 --> 00:10:48.560]  你來看顧我的羊
[00:10:48.560 --> 00:10:49.360]  記住哦
[00:10:49.360 --> 00:10:50.600]  不是你自己的羊
[00:10:50.600 --> 00:10:51.920]  是主耶穌的羊
[00:10:51.920 --> 00:10:54.000]  教托給你去看顧
[00:10:54.000 --> 00:10:56.880]  所以我們有時要經歷不同的事情
[00:10:56.880 --> 00:11:00.640]  有「喀西瑪利園」掙扎的禱告
[00:11:00.640 --> 00:11:03.760]  因為上帝要你愛上帝
[00:11:03.760 --> 00:11:06.880]  還是多過愛祂所賜的禮物
[00:11:06.880 --> 00:11:09.360]  然後也同時要知道
[00:11:09.360 --> 00:11:11.840]  我們要按神的旨意
[00:11:11.840 --> 00:11:15.840]  不是照自己的意思
[00:11:15.840 --> 00:11:20.040]  因為當時在主耶穌的祈禱裡面
[00:11:20.040 --> 00:11:22.480]  祂三次都是這樣掙扎
[00:11:22.480 --> 00:11:23.760]  祂說「父啊」
[00:11:23.760 --> 00:11:25.280]  「如果可以的話」
[00:11:25.280 --> 00:11:28.240]  「就將這個杯,這個虎杯挪開」
[00:11:28.240 --> 00:11:30.640]  「然而不要照我的意思」
[00:11:30.640 --> 00:11:34.840]  「乃是要照你的意思」
[00:11:34.840 --> 00:11:38.520]  有些人都知道我以前曾經是做醫生
[00:11:38.520 --> 00:11:40.480]  在加拿大醫科畢業
[00:11:40.480 --> 00:11:41.640]  做了十五年的醫生
[00:11:41.640 --> 00:11:43.560]  但是上帝的呼召臨到我
[00:11:43.560 --> 00:11:45.400]  我就後來放下
[00:11:45.400 --> 00:11:48.880]  改行做一個傳道人、一個牧師
[00:11:48.880 --> 00:11:52.200]  但是過程都很多曲折離奇
[00:11:52.200 --> 00:11:54.800]  起初是出於一個悲劇
[00:11:54.800 --> 00:11:57.760]  因為當我醫科畢業不久
[00:11:57.760 --> 00:12:01.000]  我在加拿大收到香港一個
[00:12:01.000 --> 00:12:03.240]  惡號、壞消息
[00:12:03.240 --> 00:12:05.240]  我有七兄弟姐妹
[00:12:05.240 --> 00:12:07.480]  我的大姐姐叫Pauline
[00:12:07.480 --> 00:12:09.240]  很聰明、很厲害
[00:12:09.240 --> 00:12:10.360]  雖然她沒有讀大學
[00:12:10.360 --> 00:12:12.400]  但是她能夠英文講得好
[00:12:12.400 --> 00:12:17.240]  做到很跨國的企業的很高職
[00:12:17.240 --> 00:12:19.000]  賺很多錢
[00:12:19.000 --> 00:12:24.520]  但可惜她的婚姻失敗、離婚
[00:12:24.520 --> 00:12:28.920]  所以精神受到很大的刺激
[00:12:28.920 --> 00:12:32.040]  她就嚴重的憂鬱症
[00:12:32.040 --> 00:12:33.080]  有一天看不開
[00:12:33.080 --> 00:12:38.920]  竟然是從十八樓層這麼高跳樓自殺
[00:12:38.920 --> 00:12:41.000]  當時我在加拿大收到這個消息
[00:12:41.000 --> 00:12:43.480]  我是晴天霹靂
[00:12:43.480 --> 00:12:46.000]  除了問上帝為什麼
[00:12:46.000 --> 00:12:47.680]  很多質問之外
[00:12:47.680 --> 00:12:51.400]  當時我就萌芽一個思想
[00:12:51.400 --> 00:12:53.400]  上帝似乎跟我說
[00:12:53.400 --> 00:12:56.320]  你為你的姐姐Pauline這麼憂傷嗎?
[00:12:56.320 --> 00:12:58.720]  其實全世界都不知道
[00:12:58.720 --> 00:13:01.720]  有上千萬億的Pauline
[00:13:01.720 --> 00:13:05.440]  都是因為人的無助
[00:13:05.440 --> 00:13:09.800]  那個罪惡帶來的捆綁與抑鬱
[00:13:09.800 --> 00:13:11.880]  而破碎
[00:13:11.880 --> 00:13:17.120]  唯有福音能夠給她有盼望和拯救
[00:13:17.120 --> 00:13:21.680]  我在那時就很想放下醫務
[00:13:21.680 --> 00:13:24.600]  去讀神學、去傳福音
[00:13:24.600 --> 00:13:26.400]  殊不知第一關過不了
[00:13:26.400 --> 00:13:28.720]  就是我的岳父岳母
[00:13:28.720 --> 00:13:30.800]  他們都是基督徒
[00:13:30.800 --> 00:13:33.680]  在香港每個星期都有上教會
[00:13:33.680 --> 00:13:37.760]  但是聽到女婿說要不做醫生去做牧師
[00:13:37.760 --> 00:13:39.960]  就以為我瘋了
[00:13:39.960 --> 00:13:44.120]  又不知道我日後還能不能養她女兒
[00:13:44.120 --> 00:13:46.040]  可以極力的反對
[00:13:46.040 --> 00:13:47.960]  所以當時我就很困擾
[00:13:47.960 --> 00:13:49.160]  我就問很多問題
[00:13:49.160 --> 00:13:52.120]  究竟上帝是你的子弟還是你的子女
[00:13:52.120 --> 00:13:55.240]  當時還想很強行衝過去
[00:13:55.240 --> 00:13:56.920]  我都二十多歲人了
[00:13:56.920 --> 00:13:59.000]  還要聽你的
[00:13:59.000 --> 00:14:01.160]  但是後來我終於乖乖地
[00:14:01.160 --> 00:14:02.920]  仍然做醫生
[00:14:02.920 --> 00:14:04.680]  繼續養妻活兒
[00:14:04.680 --> 00:14:05.840]  但是我又不甘心
[00:14:05.840 --> 00:14:07.360]  我開始讀神學了
[00:14:07.360 --> 00:14:10.160]  我晚上去完診所
[00:14:10.160 --> 00:14:11.160]  看完病回到家
[00:14:11.160 --> 00:14:12.320]  八九點都還沒吃飯
[00:14:12.320 --> 00:14:13.600]  開始看那本
[00:14:13.600 --> 00:14:15.640]  讀那些希列文聖經
[00:14:15.640 --> 00:14:17.440]  曾牧師都知道
[00:14:17.440 --> 00:14:19.160]  Luo, I lose
[00:14:19.160 --> 00:14:20.000]  記住那些生字
[00:14:20.000 --> 00:14:20.800]  多辛苦
[00:14:20.800 --> 00:14:22.440]  還要寫論文
[00:14:22.440 --> 00:14:25.360]  搞到半夜一點兩點才睡覺
[00:14:25.360 --> 00:14:28.160]  所以人家三年的道學石子課程
[00:14:28.160 --> 00:14:29.920]  我要六年加倍
[00:14:29.920 --> 00:14:33.080]  一部分時間讀才能讀完
[00:14:33.080 --> 00:14:33.840]  後來怎麼樣呢
[00:14:33.840 --> 00:14:35.560]  我後悔分解
[00:14:35.560 --> 00:14:38.920]  所以當時一直在掙扎
[00:14:38.920 --> 00:14:40.560]  喀西瑪利亞人的祈禱
[00:14:40.560 --> 00:14:43.440]  上帝是你的子弟還是你的子女
[00:14:43.440 --> 00:14:46.120]  然而阿巴拉罕也是這樣掙扎
[00:14:46.120 --> 00:14:47.640]  這樣祈禱的時候
[00:14:47.640 --> 00:14:50.600]  我們就要學好像主耶穌
[00:14:50.600 --> 00:14:52.880]  不要照我的意思
[00:14:52.880 --> 00:14:54.880]  乃是照你的意思
[00:14:54.880 --> 00:14:55.800]  為什麼呢
[00:14:55.800 --> 00:14:56.800]  聖經的應許
[00:14:56.800 --> 00:14:58.800]  以塞亞書告訴我們
[00:14:58.800 --> 00:14:59.760]  耶和華說
[00:14:59.760 --> 00:15:02.280]  我的意念非同你的意念
[00:15:02.280 --> 00:15:04.880]  我的道路非同你的道路
[00:15:04.880 --> 00:15:06.920]  天怎麼高過地呢
[00:15:06.920 --> 00:15:09.760]  我的道路高過你們的道路
[00:15:09.760 --> 00:15:11.840]  我的意念高過你們的意念
[00:15:11.840 --> 00:15:13.560]  甚至我的時間
[00:15:13.560 --> 00:15:16.720]  是和你的時間表不同的
[00:15:16.720 --> 00:15:18.320]  所以求主幫助我們
[00:15:18.320 --> 00:15:20.960]  不知道你現在人生的制約裡面
[00:15:20.960 --> 00:15:23.120]  除了香港疫情之外
[00:15:23.120 --> 00:15:26.320]  有什麼事業臨到你呢
[00:15:26.320 --> 00:15:29.320]  是不是工作上有些不如意
[00:15:29.320 --> 00:15:31.520]  是不是家庭裡面有糾紛
[00:15:31.520 --> 00:15:33.680]  是不是子女不聽話
[00:15:33.680 --> 00:15:35.240]  是不是有些事令到你
[00:15:35.240 --> 00:15:36.600]  覺得是想這樣做
[00:15:36.600 --> 00:15:38.960]  但是上帝息令似乎又感動你呢
[00:15:38.960 --> 00:15:41.400]  千萬不要隨便來
[00:15:41.400 --> 00:15:43.000]  我們就進入
[00:15:43.000 --> 00:15:46.360]  福音三部曲的第二部曲
[00:15:46.360 --> 00:15:50.280]  就是加勒山獻上的梵祭
[00:15:50.280 --> 00:15:52.680]  阿伯羅罕要帶著以撒
[00:15:52.680 --> 00:15:55.200]  一路走了三天的路程
[00:15:55.200 --> 00:15:56.880]  去到一個叫做
[00:15:56.880 --> 00:15:59.160]  是摩尼亞山那裡
[00:15:59.160 --> 00:16:01.120]  摩尼亞山你好好地讀一下
[00:16:01.120 --> 00:16:02.960]  聖經的背景歷史地圖
[00:16:02.960 --> 00:16:03.680]  你就知道
[00:16:03.680 --> 00:16:06.800]  就是今天其實耶路撒冷的山上
[00:16:06.800 --> 00:16:08.960]  後來就是以色列人
[00:16:08.960 --> 00:16:11.240]  獻聖殿的地方
[00:16:11.240 --> 00:16:13.560]  加勒山上的土告
[00:16:13.560 --> 00:16:17.800]  也是主耶穌在那裡釘十字架的地方
[00:16:17.800 --> 00:16:18.960]  福音的三部曲
[00:16:18.960 --> 00:16:23.440]  我們就要走到一個叫做加勒山那裡
[00:16:23.440 --> 00:16:29.200]  是將自己是一個祭神傳言的獻上
[00:16:29.200 --> 00:16:30.760]  以色列人
[00:16:30.760 --> 00:16:32.360]  他們的梵祭
[00:16:32.360 --> 00:16:33.560]  有很多祭
[00:16:33.560 --> 00:16:36.640]  其中一樣梵祭叫做Burnt Offering
[00:16:36.640 --> 00:16:38.640]  是不可以保留的
[00:16:38.640 --> 00:16:41.160]  整個要燒掉的在祭壇上
[00:16:41.160 --> 00:16:43.200]  傳言的獻上
[00:16:43.200 --> 00:16:43.880]  弟兄姊妹
[00:16:43.880 --> 00:16:45.040]  你和我都很熟的
[00:16:45.040 --> 00:16:47.440]  這節聖經羅馬書十二章第一節
[00:16:47.440 --> 00:16:48.480]  和我一起讀好嗎
[00:16:48.480 --> 00:16:50.040]  和我一起背
[00:16:50.040 --> 00:16:52.440]  所以弟兄姊妹們
[00:16:52.440 --> 00:16:55.200]  我以神的慈悲勸你們
[00:16:55.200 --> 00:16:57.240]  將身體獻上
[00:16:57.240 --> 00:16:58.840]  當作活祭
[00:16:58.840 --> 00:17:00.400]  是聖潔的
[00:17:00.400 --> 00:17:02.480]  是神所喜悅的
[00:17:02.480 --> 00:17:05.040]  你們如此侍奉
[00:17:05.040 --> 00:17:07.800]  是理所當然的
[00:17:07.800 --> 00:17:10.440]  你識希列文聖經你就知道
[00:17:10.440 --> 00:17:12.080]  你們如此侍奉
[00:17:12.080 --> 00:17:14.600]  也是如此敬拜
[00:17:14.600 --> 00:17:16.160]  艾伯拉罕帶著他的兒子
[00:17:16.160 --> 00:17:19.120]  去到山上的祭壇就是敬拜神
[00:17:19.120 --> 00:17:23.080]  也是如此侍奉上帝
[00:17:23.080 --> 00:17:25.320]  你記得主耶穌也是這樣
[00:17:25.320 --> 00:17:26.960]  默默無聲的
[00:17:26.960 --> 00:17:29.320]  背著自己的十字架
[00:17:29.320 --> 00:17:31.680]  阿們就把耶穌帶了去
[00:17:31.680 --> 00:17:35.880]  耶穌就帶著自己的十字架出來
[00:17:35.880 --> 00:17:39.240]  到了一個地方叫做足留地
[00:17:39.240 --> 00:17:43.120]  希伯來話就叫做「各各他」
[00:17:43.120 --> 00:17:46.640]  當兒子在問爸爸
[00:17:46.640 --> 00:17:50.000]  「柴又有了,火又有了」
[00:17:50.000 --> 00:17:53.640]  「為什麼沒有祭生的,那只羊在哪裡?」
[00:17:53.640 --> 00:17:55.320]  爸爸不回答他
[00:17:55.320 --> 00:17:57.280]  其實心知肚明
[00:17:57.280 --> 00:17:59.760]  但是繼續向前走
[00:17:59.760 --> 00:18:03.000]  你有沒有留意到這個環節
[00:18:03.000 --> 00:18:06.560]  就是我們的天父與他的愛子耶穌
[00:18:06.560 --> 00:18:08.720]  那種彼此信服
[00:18:08.720 --> 00:18:10.400]  是同行呢?
