
[00:00:00.000 --> 00:00:02.440]  各位朋友 各位親愛的兄弟姐妹
[00:10:42.080 --> 00:10:45.080]  當年天使的報喜
[00:10:45.080 --> 00:10:46.080]  大家都很熟悉
[00:10:46.080 --> 00:10:48.080]  在至高之處
[00:10:48.080 --> 00:10:51.080]  榮耀歸於神
[00:10:51.080 --> 00:10:53.080]  在地上平安
[00:10:53.080 --> 00:10:56.080]  歸於祂所喜悅的人
[00:10:56.080 --> 00:10:57.080]  就是說
[00:10:57.080 --> 00:11:00.080]  聖誕節最重要是講平安
[00:11:00.080 --> 00:11:03.080]  剛才的見證是不平安的見證
[00:11:03.080 --> 00:11:06.080]  但是在主的帶領之下
[00:11:06.080 --> 00:11:07.080]  他得到平安
[00:11:07.080 --> 00:11:09.080]  但是今天這個世界上
[00:11:09.080 --> 00:11:12.080]  有很多人再沒有機會了
[00:11:12.080 --> 00:11:13.080]  各位
[00:11:13.080 --> 00:11:17.080]  我很欣賞有一個聖誕卡
[00:11:17.080 --> 00:11:20.080]  近來很少收到聖誕卡
[00:11:20.080 --> 00:11:22.080]  間中只有一兩張
[00:11:22.080 --> 00:11:24.080]  聖誕卡寫了幾個字
[00:11:24.080 --> 00:11:26.080]  是很精準的
[00:11:26.080 --> 00:11:30.080]  就是說聖誕的精神就是平安
[00:11:30.080 --> 00:11:34.080]  聖誕的喜樂就是希望
[00:11:34.080 --> 00:11:37.080]  聖誕的忠心就是至愛
[00:11:37.080 --> 00:11:38.080]  沒錯
[00:11:38.080 --> 00:11:40.080]  聖誕就應該這三樣東西
[00:11:40.080 --> 00:11:44.080]  就是聖誕的精神就是平安
[00:11:44.080 --> 00:11:46.080]  各位我們有沒有平安
[00:11:46.080 --> 00:11:48.080]  你說我沒有痛
[00:11:48.080 --> 00:11:50.080]  沒有頭痛
[00:11:50.080 --> 00:11:51.080]  睡一覺
[00:11:51.080 --> 00:11:52.080]  吃得睡得
[00:11:52.080 --> 00:11:53.080]  我平安
[00:11:53.080 --> 00:11:54.080]  不是的
[00:11:54.080 --> 00:11:56.080]  其實我想問一下
[00:11:56.080 --> 00:11:59.080]  你的心靈有沒有平安呢
[00:11:59.080 --> 00:12:00.080]  還有
[00:12:00.080 --> 00:12:01.080]  我們喜樂
[00:12:01.080 --> 00:12:03.080]  待會吃大餐
[00:12:03.080 --> 00:12:05.080]  但是這個喜樂
[00:12:05.080 --> 00:12:08.080]  是在乎我們有沒有希望
[00:12:08.080 --> 00:12:09.080]  今天這個世界上
[00:12:09.080 --> 00:12:13.080]  很多人活在沒有希望的當中
[00:12:13.080 --> 00:12:14.080]  你看看
[00:12:14.080 --> 00:12:15.080]  打開報紙
[00:12:15.080 --> 00:12:17.080]  其實
[00:12:17.080 --> 00:12:20.080]  失望灰心的消息
[00:12:20.080 --> 00:12:24.080]  比希望平安的消息多得多
[00:12:24.080 --> 00:12:27.080]  其實聖誕的忠心就是愛
[00:12:27.080 --> 00:12:30.080]  但是我們感不感受到愛呢
[00:12:30.080 --> 00:12:31.080]  各位今晚
[00:12:31.080 --> 00:12:34.080]  我們真的有幾種的心情
[00:12:34.080 --> 00:12:37.080]  我們有沒有這種的質素呢
[00:12:37.080 --> 00:12:38.080]  各位
[00:12:38.080 --> 00:12:40.080]  我的題目就是
[00:12:40.080 --> 00:12:44.080]  我們要過不一樣的聖誕
[00:12:44.080 --> 00:12:45.080]  這樣
[00:12:45.080 --> 00:12:47.080]  可能你說牧師
[00:12:47.080 --> 00:12:49.080]  過不一樣的聖誕
[00:12:49.080 --> 00:12:52.080]  是不是表示我們取消了慶祝呢
[00:12:52.080 --> 00:12:56.080]  是不是我們取消了一切的活動呢
[00:12:56.080 --> 00:12:58.080]  我們睡在家裡
[00:12:58.080 --> 00:13:00.080]  安安靜靜就算了
[00:13:00.080 --> 00:13:02.080]  不是的
[00:13:02.080 --> 00:13:04.080]  其實我們能不能說
[00:13:04.080 --> 00:13:06.080]  是聖誕快樂呢
[00:13:06.080 --> 00:13:10.080]  我們能不能夠大聲說普世歡騰呢
[00:13:10.080 --> 00:13:11.080]  各位
[00:13:11.080 --> 00:13:12.080]  今晚
[00:13:12.080 --> 00:13:16.080]  我就說一些很特別的
[00:13:16.080 --> 00:13:19.080]  配合今晚我的講題
[00:13:19.080 --> 00:13:21.080]  和大家分享
[00:13:21.080 --> 00:13:24.080]  我逢禮拜四
[00:13:24.080 --> 00:13:26.080]  都有查經班的
[00:13:26.080 --> 00:13:29.080]  這個查經班
[00:13:29.080 --> 00:13:31.080]  是開了40年了
[00:13:31.080 --> 00:13:35.080]  40年我在不同的教會當中
[00:13:35.080 --> 00:13:38.080]  我逢禮拜四晚上都有查經
[00:13:38.080 --> 00:13:41.080]  一方面逼自己研究聖經
[00:13:41.080 --> 00:13:43.080]  一方面和大家分享
[00:13:43.080 --> 00:13:46.080]  在今年的年底
[00:13:46.080 --> 00:13:48.080]  我的查經班
[00:13:48.080 --> 00:13:50.080]  每個禮拜都有幾十人
[00:13:50.080 --> 00:13:54.080]  而且在網上的直播
[00:13:54.080 --> 00:13:57.080]  看到的有幾百人
[00:13:57.080 --> 00:14:01.080]  我覺得在這個時候
[00:14:01.080 --> 00:14:04.080]  我決定不再教了
[00:14:04.080 --> 00:14:07.080]  因為我已經很大年紀了
[00:14:07.080 --> 00:14:10.080]  暫時不要說我幾歲
[00:14:10.080 --> 00:14:12.080]  大家都猜到的
[00:14:12.080 --> 00:14:13.080]  我只是說
[00:14:13.080 --> 00:14:16.080]  我侍奉了主60年了
[00:14:16.080 --> 00:14:20.080]  但是我說我暫時不教了
[00:14:20.080 --> 00:14:22.080]  要停一停才行
[00:14:22.080 --> 00:14:25.080]  萬事都有一個結束的時候
[00:14:25.080 --> 00:14:27.080]  當然很多人是很捨不得
[00:14:27.080 --> 00:14:29.080]  我自己也捨不得
[00:14:29.080 --> 00:14:34.080]  但是我在這個查經班
[00:14:34.080 --> 00:14:36.080]  有一晚
[00:14:36.080 --> 00:14:40.080]  我特別放映了一個短片
[00:14:40.080 --> 00:14:43.080]  這個短片是介紹一首詩歌
[00:14:43.080 --> 00:14:45.080]  這首詩歌
[00:14:45.080 --> 00:14:47.080]  很聞名
[00:14:47.080 --> 00:14:50.080]  一會兒大家就知道是什麼詩歌了
[00:14:50.080 --> 00:14:52.080]  這首詩歌
[00:14:52.080 --> 00:14:57.080]  竟然有個很富裕的弟兄
[00:14:57.080 --> 00:14:59.080]  他竟然請了
[00:14:59.080 --> 00:15:02.080]  世界上第三位
[00:15:02.080 --> 00:15:05.080]  第三位頂級的男高音
[00:15:05.080 --> 00:15:07.080]  特別唱這首歌
[00:15:07.080 --> 00:15:09.080]  做了一個短片
[00:15:09.080 --> 00:15:11.080]  我那晚找了一個短片
[00:15:11.080 --> 00:15:13.080]  放給弟兄
[00:15:13.080 --> 00:15:15.080]  大家不記得我說什麼
[00:15:15.080 --> 00:15:17.080]  只是看了短片
[00:15:17.080 --> 00:15:21.080]  各位,很多人看了之後流眼淚
[00:15:21.080 --> 00:15:23.080]  而且
[00:15:23.080 --> 00:15:26.080]  有人說不如這樣吧
[00:15:26.080 --> 00:15:28.080]  用這首歌來開個報道會
[00:15:28.080 --> 00:15:30.080]  找一班師班來
[00:15:30.080 --> 00:15:32.080]  我不知道今晚大家唱得這麼好聽
[00:15:32.080 --> 00:15:34.080]  就找你們唱就好了
[00:15:34.080 --> 00:15:36.080]  我聽得這麼好聽
[00:15:36.080 --> 00:15:38.080]  就找一班師班來唱
[00:15:38.080 --> 00:15:40.080]  本來計劃著
[00:15:40.080 --> 00:15:44.080]  但是太過匆忙了
[00:15:44.080 --> 00:15:46.080]  不能夠邀請大家
[00:15:46.080 --> 00:15:48.080]  而且
[00:15:48.080 --> 00:15:50.080]  我很感謝幾位弟兄姊妹
[00:15:50.080 --> 00:15:52.080]  他們拍拍心口
[00:15:52.080 --> 00:15:54.080]  說今晚我來唱
[00:15:54.080 --> 00:15:56.080]  來唱的時候
[00:15:56.080 --> 00:15:58.080]  大家看這首歌
[00:15:58.080 --> 00:16:00.080]  大家先聽了
[00:16:00.080 --> 00:16:02.080]  我先介紹這首歌給大家知道
[00:16:02.080 --> 00:16:04.080]  這首歌的背景
[00:16:04.080 --> 00:16:06.080]  很感人
[00:16:06.080 --> 00:16:08.080]  而且在平安夜的時候
[00:16:08.080 --> 00:16:10.080]  讓大家知道
[00:16:10.080 --> 00:16:12.080]  怎樣獲得真正的平安
[00:16:12.080 --> 00:16:14.080]  現在我請
[00:16:14.080 --> 00:16:16.080]  幾位弟兄姊妹
[00:16:16.080 --> 00:16:18.080]  來唱這首歌給大家聽
[00:16:18.080 --> 00:16:20.080]  而且有字幕打出來
[00:16:20.080 --> 00:16:22.080]  大家留心聽
[00:16:22.080 --> 00:16:24.080]  這首歌
[00:16:24.080 --> 00:16:26.080]  我播出來的時候
[00:16:26.080 --> 00:16:28.080]  很多人流眼淚
[00:16:28.080 --> 00:16:30.080]  而且很感動
[00:16:30.080 --> 00:16:32.080]  但是
[00:16:32.080 --> 00:16:34.080]  不是容易
[00:16:34.080 --> 00:16:36.080]  人人都可以得到這種經驗
[00:16:36.080 --> 00:16:38.080]  現在我請這幾位
[00:16:38.080 --> 00:16:40.080]  我們轉來的弟兄姊妹
[00:16:40.080 --> 00:16:42.080]  跟大家分享
[00:16:42.080 --> 00:17:04.080]  (音樂)
[00:17:04.080 --> 00:17:10.080]  有時想不到
[00:17:10.080 --> 00:17:16.080]  天上何必高崗
[00:17:16.080 --> 00:17:21.080]  有時也不想到
[00:17:21.080 --> 00:17:25.080]  天上何必高崗
[00:17:25.080 --> 00:17:29.080]  我愛我自己
[00:17:29.080 --> 00:17:34.080]  我為何在平淵
[00:17:34.080 --> 00:17:45.080]  我心念我愛我自己
[00:17:45.080 --> 00:17:54.080]  我心念我愛我自己
[00:17:54.080 --> 00:18:00.080]  我為何在平淵
[00:18:00.080 --> 00:18:08.080]  我心念我愛我自己
[00:18:08.080 --> 00:18:13.080]  我為何在平淵
[00:18:13.080 --> 00:18:19.080]  我心念我愛我自己
[00:18:19.080 --> 00:18:24.080]  我為何在平淵
[00:18:24.080 --> 00:18:27.080]  在我心裡
[00:18:27.080 --> 00:18:32.080]  我為何在平淵
[00:18:32.080 --> 00:18:37.080]  我為何在平淵
[00:18:37.080 --> 00:18:47.080]  我心念我愛我自己
[00:18:47.080 --> 00:18:59.080]  我心念我愛我自己
[00:18:59.080 --> 00:19:08.080]  我為何在平淵
[00:19:08.080 --> 00:19:13.080]  我為何在平淵
[00:19:13.080 --> 00:19:18.080]  在我心裡
[00:19:18.080 --> 00:19:26.080]  我為何在平淵
[00:19:26.080 --> 00:19:31.080]  我為何在平淵
[00:19:31.080 --> 00:19:36.080]  我心念我愛我自己
[00:19:36.080 --> 00:19:41.080]  我為何在平淵
[00:19:41.080 --> 00:19:59.080]  我心念我愛我自己
[00:19:59.080 --> 00:20:09.080]  我心念我愛我自己
[00:20:09.080 --> 00:20:14.080]  祝福我太陽
