
[00:00:00.000 --> 00:00:03.000]  以下是宣導時間
[00:04:11.000 --> 00:04:15.000]  然後由第七到二十四節
[00:04:15.000 --> 00:04:18.000]  耶穌講了兩個言直的比喻
[00:04:18.000 --> 00:04:20.000]  讓在場的人知道
[00:04:20.000 --> 00:04:22.000]  能夠跟隨耶穌
[00:04:22.000 --> 00:04:25.000]  並非我們有什麼個人之處
[00:04:25.000 --> 00:04:29.000]  反而只是白白地得著好處
[00:04:29.000 --> 00:04:32.000]  就好像在比喻裡面
[00:04:32.000 --> 00:04:35.000]  那群原本沒有被邀請
[00:04:35.000 --> 00:04:38.000]  卻能夠參與坐席的人一樣
[00:04:38.000 --> 00:04:40.000]  原本不配參與
[00:04:40.000 --> 00:04:44.000]  卻因著耶穌能夠一同坐席
[00:04:44.000 --> 00:04:46.000]  我換一個說法
[00:04:46.000 --> 00:04:48.000]  原本天賦擺酒
[00:04:48.000 --> 00:04:50.000]  我們沒有資格
[00:04:50.000 --> 00:04:53.000]  也沒有禮服可以穿去喝的
[00:04:53.000 --> 00:04:55.000]  卻因著耶穌
[00:04:55.000 --> 00:04:58.000]  讓我們拉著他的衣服
[00:04:58.000 --> 00:05:01.000]  我們自有資格進去喝
[00:05:01.000 --> 00:05:03.000]  所以跟隨耶穌的
[00:05:03.000 --> 00:05:05.000]  需要待人憐憫
[00:05:05.000 --> 00:05:07.000]  因為大家彼此之間
[00:05:07.000 --> 00:05:09.000]  都只是拉著衣服而已
[00:05:09.000 --> 00:05:12.000]  沒有什麼特別的威風
[00:05:12.000 --> 00:05:14.000]  如果耶穌說
[00:05:14.000 --> 00:05:16.000]  跟隨耶穌的人
[00:05:16.000 --> 00:05:19.000]  要憐憫、要憐憫
[00:05:19.000 --> 00:05:22.000]  相信很多人都會接受
[00:05:22.000 --> 00:05:23.000]  甚至聽完之後
[00:05:23.000 --> 00:05:25.000]  會覺得自己
[00:05:25.000 --> 00:05:27.000]  我真是很有福氣
[00:05:27.000 --> 00:05:29.000]  正如十五節一樣
[00:05:29.000 --> 00:05:31.000]  於是跟隨耶穌的人
[00:05:31.000 --> 00:05:33.000]  就越來越多了
[00:05:33.000 --> 00:05:35.000]  出現二十五節
[00:05:35.000 --> 00:05:38.000]  有一大群人和耶穌同行的場面
[00:05:38.000 --> 00:05:40.000]  無可否認
[00:05:40.000 --> 00:05:43.000]  當時的耶穌是非常出名的
[00:05:43.000 --> 00:05:45.000]  就好像今時今日的名人
[00:05:45.000 --> 00:05:47.000]  名嘴
[00:05:47.000 --> 00:05:50.000]  你知道月頭香港有一位名嘴
[00:05:50.000 --> 00:05:53.000]  他講了一場棟篤笑
[00:05:53.000 --> 00:05:56.000]  換票一季都有人買
[00:05:56.000 --> 00:05:58.000]  耶穌在當時平民的眼中
[00:05:58.000 --> 00:06:00.000]  是一個名嘴
[00:06:00.000 --> 00:06:02.000]  而且去聽耶穌
[00:06:02.000 --> 00:06:04.000]  完全免費
[00:06:04.000 --> 00:06:07.000]  不需要去請黃牛票
[00:06:07.000 --> 00:06:09.000]  自然很多人想去見耶穌
[00:06:09.000 --> 00:06:12.000]  想去聽祂講話
[00:06:12.000 --> 00:06:13.000]  除此之外
[00:06:13.000 --> 00:06:14.000]  跟隨耶穌
[00:06:14.000 --> 00:06:17.000]  隨時會有任食的機會
[00:06:17.000 --> 00:06:18.000]  你還記不記得
[00:06:18.000 --> 00:06:20.000]  第九章發生什麼事
[00:06:20.000 --> 00:06:22.000]  五餅二魚
[00:06:22.000 --> 00:06:24.000]  五餅二魚
[00:06:24.000 --> 00:06:26.000]  又有東西聽
[00:06:26.000 --> 00:06:28.000]  又有東西吃
[00:06:28.000 --> 00:06:30.000]  甚至會有神蹟
[00:06:30.000 --> 00:06:32.000]  是不是很好呢
[00:06:32.000 --> 00:06:37.000]  雖然的確會有很多好處
[00:06:37.000 --> 00:06:40.000]  而且還要是白白得著
[00:06:40.000 --> 00:06:43.000]  不用買票入場
[00:06:43.000 --> 00:06:47.000]  但這樣並不是跟隨耶穌的真正意思
[00:06:47.000 --> 00:06:49.000]  到底欠了什麼呢
[00:06:49.000 --> 00:06:51.000]  我們看下去
[00:06:51.000 --> 00:06:53.000]  在二十六節那裡說
[00:06:53.000 --> 00:06:55.000]  首先耶穌說
[00:06:55.000 --> 00:06:58.000]  無論什麼人到我這裡來
[00:06:58.000 --> 00:07:00.000]  耶穌即將要說的話
[00:07:00.000 --> 00:07:02.000]  並非只對當時的猶太人
[00:07:02.000 --> 00:07:04.000]  或者外邦人
[00:07:04.000 --> 00:07:06.000]  並非只對法利塞人
[00:07:06.000 --> 00:07:08.000]  或者什葉使徒
[00:07:08.000 --> 00:07:09.000]  相反
[00:07:09.000 --> 00:07:11.000]  耶穌即將要說的話
[00:07:11.000 --> 00:07:13.000]  是對所有跟隨
[00:07:13.000 --> 00:07:16.000]  或者準備跟隨耶穌的人
[00:07:16.000 --> 00:07:18.000]  用今天的角度說
[00:07:19.000 --> 00:07:23.000]  即是包括教會的傳道同工
[00:07:23.000 --> 00:07:27.000]  也包括認識耶穌的慕道朋友
[00:07:27.000 --> 00:07:30.000]  無論他是DSE狀元
[00:07:30.000 --> 00:07:33.000]  或者會考志得零分
[00:07:33.000 --> 00:07:36.000]  無論他是大公司的老闆
[00:07:36.000 --> 00:07:38.000]  或者只是拿著頌門
[00:07:38.000 --> 00:07:41.000]  無論以往是黑社會的大佬
[00:07:41.000 --> 00:07:45.000]  或者曾經幫人看過風水
[00:07:45.000 --> 00:07:48.000]  都是耶穌說話的對象
[00:07:48.000 --> 00:07:50.000]  清楚了吧
[00:07:50.000 --> 00:07:54.000]  耶穌對跟隨者提出了一樣要求
[00:07:54.000 --> 00:07:58.000]  要愛耶穌勝過愛自己的父母
[00:07:58.000 --> 00:08:01.000]  妻子兒女兄弟姐妹
[00:08:01.000 --> 00:08:04.000]  耶穌要求我們愛人如己
[00:08:04.000 --> 00:08:06.000]  雖然大家都有聽過
[00:08:06.000 --> 00:08:09.000]  但耶穌同樣要求我們愛他
[00:08:09.000 --> 00:08:11.000]  愛到一個程度
[00:08:11.000 --> 00:08:15.000]  超過愛父母、妻子兒女兄弟姐妹
[00:08:15.000 --> 00:08:17.000]  如果要你跟著去做的話
[00:08:17.000 --> 00:08:19.000]  難不難呢
[00:08:19.000 --> 00:08:20.000]  都幾難的
[00:08:20.000 --> 00:08:22.000]  不如我們一起去想想
[00:08:22.000 --> 00:08:25.000]  先從一個最低的難度開始入手
[00:08:25.000 --> 00:08:27.000]  從一些見不到的人開始
[00:08:27.000 --> 00:08:31.000]  想在在已婚或者正在拍拖
[00:08:31.000 --> 00:08:32.000]  想你想一想
[00:08:32.000 --> 00:08:34.000]  要留心聽清楚
[00:08:34.000 --> 00:08:36.000]  假如你的情人
[00:08:36.000 --> 00:08:39.000]  包括妻子、丈夫或者男女朋友
[00:08:39.000 --> 00:08:41.000]  假如你的情人要求你
[00:08:41.000 --> 00:08:45.000]  愛他超過愛自己的兄弟姐妹
[00:08:45.000 --> 00:08:47.000]  你覺得是難的
[00:08:47.000 --> 00:08:49.000]  可不可以舉手
[00:08:49.000 --> 00:08:51.000]  都有舉手的
[00:08:51.000 --> 00:08:54.000]  換個問題
[00:08:54.000 --> 00:08:56.000]  假如你的情人
[00:08:56.000 --> 00:09:01.000]  要求你愛他超過愛自己的父母
[00:09:01.000 --> 00:09:03.000]  你覺得困難的
[00:09:03.000 --> 00:09:05.000]  又可不可以再舉手呢
[00:09:05.000 --> 00:09:08.000]  都有零星的舉手
[00:09:08.000 --> 00:09:11.000]  到底是不敢舉手還是
[00:09:11.000 --> 00:09:13.000]  還是沒什麼困難呢
[00:09:13.000 --> 00:09:15.000]  我自己都有去想過
[00:09:15.000 --> 00:09:19.000]  假如要愛情人超過兄弟姐妹
[00:09:19.000 --> 00:09:21.000]  有多難呢
[00:09:21.000 --> 00:09:24.000]  你對兄弟姐妹很好嗎
[00:09:24.000 --> 00:09:28.000]  兄弟姐妹之間不是至少打架打到大嗎
[00:09:28.000 --> 00:09:31.000]  所以要愛一個情人超過兄弟姐妹
[00:09:31.000 --> 00:09:33.000]  我覺得沒什麼困難
[00:09:33.000 --> 00:09:35.000]  沒問題
[00:09:35.000 --> 00:09:38.000]  要愛情人超過愛父母
[00:09:38.000 --> 00:09:41.000]  又是否困難呢
[00:09:41.000 --> 00:09:43.000]  我覺得這樣會比較難
[00:09:43.000 --> 00:09:45.000]  你試試問問在座的
[00:09:45.000 --> 00:09:47.000]  當了人的丈夫的
[00:09:47.000 --> 00:09:50.000]  當了人的丈夫的
[00:09:50.000 --> 00:09:54.000]  婆媳問題有多難處理
[00:09:54.000 --> 00:09:57.000]  你愛媽媽還是愛老婆
[00:09:57.000 --> 00:09:59.000]  兩個掉進水裡救誰
[00:09:59.000 --> 00:10:02.000]  這已經是很久很久的問題
[00:10:02.000 --> 00:10:04.000]  所以相信大家很明白
[00:10:04.000 --> 00:10:06.000]  反過來
[00:10:06.000 --> 00:10:08.000]  如果你敢愛一個人
[00:10:08.000 --> 00:10:11.000]  超過愛自己的妻子和丈夫
[00:10:11.000 --> 00:10:14.000]  你猜會有什麼後果
[00:10:14.000 --> 00:10:17.000]  加變了
[00:10:17.000 --> 00:10:19.000]  來到終極
[00:10:19.000 --> 00:10:22.000]  要愛配偶超過愛兒女
[00:10:22.000 --> 00:10:25.000]  又是否困難呢
[00:10:25.000 --> 00:10:27.000]  最近電視劇都在播
[00:10:27.000 --> 00:10:29.000]  大家應該很清楚
[00:10:29.000 --> 00:10:31.000]  電視劇都有說
[00:10:31.000 --> 00:10:33.000]  女士生了嬰兒之後
[00:10:33.000 --> 00:10:35.000]  只會愛嬰兒不再愛丈夫
[00:10:35.000 --> 00:10:37.000]  電視劇裡面所說的
[00:10:37.000 --> 00:10:39.000]  不會再愛丈夫
[00:10:39.000 --> 00:10:41.000]  是否這樣呢
[00:10:41.000 --> 00:10:43.000]  中國人的家庭
[00:10:43.000 --> 00:10:46.000]  主要都是以子女為他們的中心
[00:10:46.000 --> 00:10:48.000]  兩夫婦逛街
[00:10:48.000 --> 00:10:50.000]  看的是嬰兒的東西
[00:10:50.000 --> 00:10:52.000]  聊的是嬰兒的東西
[00:10:52.000 --> 00:10:54.000]  想的是嬰兒的東西
[00:10:54.000 --> 00:10:55.000]  在嬰兒面前
[00:10:55.000 --> 00:10:57.000]  連見到的配偶都沒有
[00:10:57.000 --> 00:11:00.000]  那位見不到的耶穌
[00:11:00.000 --> 00:11:02.000]  又可以站在那裡呢
[00:11:02.000 --> 00:11:05.000]  要愛耶穌超過愛兒女
[00:11:05.000 --> 00:11:07.000]  真的很不容易
[00:11:07.000 --> 00:11:09.000]  可能你會反過來
[00:11:09.000 --> 00:11:11.000]  去了另一種極端
[00:11:11.000 --> 00:11:13.000]  我什麼人都不愛
[00:11:13.000 --> 00:11:15.000]  我愛什麼呢
[00:11:15.000 --> 00:11:16.000]  我只愛一樣東西
[00:11:16.000 --> 00:11:18.000]  就是螢光幕
[00:11:18.000 --> 00:11:20.000]  即是愛電視
[00:11:20.000 --> 00:11:21.000]  愛手機
[00:11:21.000 --> 00:11:22.000]  愛ipad
[00:11:22.000 --> 00:11:23.000]  愛電腦
[00:11:23.000 --> 00:11:25.000]  愛各式各樣的娛樂
[00:11:25.000 --> 00:11:27.000]  又或者是愛工作
[00:11:27.000 --> 00:11:29.000]  愛財富
[00:11:29.000 --> 00:11:31.000]  簡單地說
[00:11:31.000 --> 00:11:33.000]  其實就是愛自己
[00:11:33.000 --> 00:11:36.000]  26節的下半節提醒我們
[00:11:36.000 --> 00:11:38.000]  無論是愛家人
[00:11:38.000 --> 00:11:40.000]  或者愛自己
[00:11:40.000 --> 00:11:43.000]  假如超過愛耶穌的話
[00:11:43.000 --> 00:11:47.000]  都不能作耶穌的門徒
[00:11:47.000 --> 00:11:49.000]  不能夠跟隨耶穌
[00:11:49.000 --> 00:11:51.000]  這樣的要求難嗎
[00:11:51.000 --> 00:11:52.000]  你覺得
[00:11:52.000 --> 00:11:54.000]  很難吧
[00:11:54.000 --> 00:11:56.000]  不過耶穌還沒說完
[00:11:56.000 --> 00:11:58.000]  27節的下半節提到
[00:11:58.000 --> 00:12:01.000]  跟隨耶穌的另一樣要求
[00:12:01.000 --> 00:12:05.000]  凡不背著自己的十字架來跟從我的
[00:12:05.000 --> 00:12:08.000]  也不能作我的門徒
[00:12:08.000 --> 00:12:10.000]  背十字架
[00:12:10.000 --> 00:12:12.000]  對當時的人來說
[00:12:12.000 --> 00:12:14.000]  即是準備去受死
[00:12:14.000 --> 00:12:16.000]  被人釘十字架
[00:12:16.000 --> 00:12:18.000]  正如耶穌他自己
[00:12:18.000 --> 00:12:20.000]  其實同樣是一步一步
[00:12:20.000 --> 00:12:24.000]  向著耶路撒冷前進
[00:12:24.000 --> 00:12:26.000]  真正等待他的
[00:12:26.000 --> 00:12:30.000]  並不是海船歸來的歡迎儀式
[00:12:30.000 --> 00:12:33.000]  不是和煞那和煞那
[00:12:33.000 --> 00:12:36.000]  反而是被釘在十字架上
[00:12:36.000 --> 00:12:40.000]  釘死他釘死他
[00:12:40.000 --> 00:12:42.000]  耶穌希望門徒明白
[00:12:42.000 --> 00:12:45.000]  可能都會受到同樣的命運
[00:12:45.000 --> 00:12:48.000]  若果要跟隨耶穌
[00:12:48.000 --> 00:12:52.000]  就要準備隨時犧牲生命
[00:12:52.000 --> 00:12:55.000]  聽過很多弟兄姊妹這樣說
[00:12:55.000 --> 00:12:59.000]  這樣的要求哪有人做到
[00:12:59.000 --> 00:13:02.000]  這些要求是對全道同工
[00:13:02.000 --> 00:13:05.000]  很可惜不是
[00:13:05.000 --> 00:13:08.000]  耶穌所說是對所有的人
[00:13:08.000 --> 00:13:11.000]  事實上世上有很多信徒
[00:13:11.000 --> 00:13:14.000]  都活在這樣的情況下
[00:13:14.000 --> 00:13:16.000]  可能你未必留意到
[00:13:16.000 --> 00:13:20.000]  近在家裡的工人姐姐
[00:13:20.000 --> 00:13:22.000]  他們的祖國
[00:13:22.000 --> 00:13:26.000]  正正是以伊斯蘭教為國教
[00:13:26.000 --> 00:13:29.000]  他們要成為基督徒
[00:13:29.000 --> 00:13:33.000]  不是舉過手缺過志就可以
[00:13:33.000 --> 00:13:35.000]  雖然舉手缺志
[00:13:35.000 --> 00:13:38.000]  好像拍一下手指那麼容易
[00:13:38.000 --> 00:13:40.000]  但缺志之後
[00:13:40.000 --> 00:13:42.000]  除了要面對失去家庭
[00:13:42.000 --> 00:13:46.000]  甚至要負上自己的生命
[00:13:46.000 --> 00:13:49.000]  好像之前來到本堂分享的
[00:13:49.000 --> 00:13:51.000]  一個時工叫做Z7
[00:13:51.000 --> 00:13:55.000]  我相信可能在座部分的人有參與
[00:13:55.000 --> 00:13:57.000]  Z7的時工
[00:13:57.000 --> 00:14:02.000]  他們向中東地區的人傳福音
[00:14:02.000 --> 00:14:06.000]  他提到曾經為大約十名左右的
[00:14:06.000 --> 00:14:10.000]  改信基督教的中東人進行施洗
[00:14:10.000 --> 00:14:14.000]  我忘記了在施洗之後的一個星期還是一個月
[00:14:14.000 --> 00:14:18.000]  但是已經已剩下一個人生還
[00:14:18.000 --> 00:14:20.000]  如果沒有記錯的話
[00:14:20.000 --> 00:14:24.000]  在三個月之內其實已經全部殉道
[00:14:24.000 --> 00:14:27.000]  這話甚難誰難聽呢
[00:14:27.000 --> 00:14:29.000]  求主幫助我們
[00:14:29.000 --> 00:14:33.000]  我們的信仰並不是因吃餅得飽
[00:14:33.000 --> 00:14:36.000]  並不是單單祝福兒女保你平安
[00:14:36.000 --> 00:14:39.000]  助你事業的黃大仙信仰
[00:14:39.000 --> 00:14:43.000]  相反我們是信耶穌從死裡復活
[00:14:43.000 --> 00:14:45.000]  戰勝死亡
[00:14:45.000 --> 00:14:48.000]  是信為主喪失生命
[00:14:48.000 --> 00:14:50.000]  要得著生命
[00:14:50.000 --> 00:14:53.000]  是充滿生命力的真實信仰
[00:14:53.000 --> 00:14:55.000]  親愛的弟兄姊妹
[00:14:55.000 --> 00:14:57.000]  我們生活在香港
[00:14:57.000 --> 00:15:00.000]  仍然算是有宗教自由
[00:15:00.000 --> 00:15:03.000]  即使要與罪惡相爭
[00:15:03.000 --> 00:15:07.000]  即使會因為信仰而被拒絕
[00:15:07.000 --> 00:15:11.000]  卻還沒有抵擋到流血的地步
[00:15:11.000 --> 00:15:13.000]  很少會因為宗教信仰
[00:15:13.000 --> 00:15:16.000]  令到我們的生命受到威脅
[00:15:16.000 --> 00:15:20.000]  反而我們受到自己的工作
[00:15:20.000 --> 00:15:24.000]  前途 理想 財富 娛樂
[00:15:24.000 --> 00:15:26.000]  或其他慾望
[00:15:26.000 --> 00:15:29.000]  奪去對耶穌的愛
[00:15:29.000 --> 00:15:33.000]  事實上耶穌並不是叫我們不愛家人
[00:15:33.000 --> 00:15:36.000]  並不是要我們傷害自己的身體
[00:15:36.000 --> 00:15:40.000]  並不是要我們無端去奪苦彌生
[00:15:40.000 --> 00:15:44.000]  相反聖經讓我們知道要愛家人
[00:15:44.000 --> 00:15:46.000]  要愛惜自己
[00:15:46.000 --> 00:15:48.000]  但最重要的是
[00:15:48.000 --> 00:15:51.000]  耶穌只是你愛的首位
[00:15:51.000 --> 00:15:54.000]  必須愛耶穌勝過愛家人
[00:15:54.000 --> 00:15:55.000]  勝過愛自己
[00:15:55.000 --> 00:15:58.000]  才能夠跟隨耶穌
[00:15:58.000 --> 00:16:01.000]  當耶穌在26,27節
[00:16:01.000 --> 00:16:04.000]  講出了近乎苛刻的要求之後
[00:16:04.000 --> 00:16:07.000]  在28至32節講了兩個比喻
[00:16:07.000 --> 00:16:10.000]  你們哪一個要蓋一座樓
[00:16:10.000 --> 00:16:12.000]  不先坐下來計算費用
[00:16:12.000 --> 00:16:14.000]  看能不能蓋成
[00:16:14.000 --> 00:16:16.000]  免得安了地基
[00:16:16.000 --> 00:16:17.000]  不能蓋成
[00:16:17.000 --> 00:16:19.000]  看見的人都笑話他
[00:16:19.000 --> 00:16:23.000]  說:這個人開了宮卻不能完工
[00:16:23.000 --> 00:16:27.000]  或是一個王出去跟和別的王打仗
[00:16:27.000 --> 00:16:29.000]  豈不先坐下來著涼
[00:16:29.000 --> 00:16:32.000]  他能不能用一萬兵去抵抗
[00:16:32.000 --> 00:16:35.000]  那另二萬兵來攻打他的嗎?
[00:16:35.000 --> 00:16:37.000]  若是不能
[00:16:37.000 --> 00:16:39.000]  他就趁敵人還原的時候
[00:16:39.000 --> 00:16:43.000]  派使者去談和平的條件
[00:16:43.000 --> 00:16:45.000]  就這樣聽
[00:16:45.000 --> 00:16:49.000]  你可能以為耶穌在說客
[00:16:49.000 --> 00:16:51.000]  粗俗一點說
[00:16:51.000 --> 00:16:53.000]  如果斯文一點說
[00:16:53.000 --> 00:16:54.000]  好聽一點說
[00:16:54.000 --> 00:16:58.000]  是有少少勸退他們的意味
[00:16:58.000 --> 00:16:59.000]  事實上
[00:16:59.000 --> 00:17:02.000]  耶穌要求跟隨者先計算成本
[00:17:02.000 --> 00:17:04.000]  不是想趕人走
[00:17:04.000 --> 00:17:07.000]  耶穌不是想趕人走
[00:17:07.000 --> 00:17:09.000]  因為無論怎樣計
[00:17:09.000 --> 00:17:10.000]  誰計都好
[00:17:10.000 --> 00:17:14.000]  都不可能單靠自己去完成工程
[00:17:14.000 --> 00:17:18.000]  也不可能單靠自己去打贏這場仗
[00:17:18.000 --> 00:17:23.000]  反而耶穌要求我們知道自己有限
[00:17:23.000 --> 00:17:28.000]  必須專心一致地跟隨耶穌
[00:17:28.000 --> 00:17:30.000]  否則最終只會失敗
[00:17:30.000 --> 00:17:32.000]  被人譏笑
[00:17:32.000 --> 00:17:33.000]  受人侮辱
[00:17:33.000 --> 00:17:35.000]  甚至好像戰敗一樣
[00:17:35.000 --> 00:17:39.000]  面對很嚴重的後果
[00:17:39.000 --> 00:17:42.000]  在我們的職場或學校裏
[00:17:42.000 --> 00:17:46.000]  我們的信仰有時會讓我們成為笑柄
[00:17:46.000 --> 00:17:47.000]  被譏笑
[00:17:47.000 --> 00:17:49.000]  被戲弄
[00:17:49.000 --> 00:17:51.000]  不知道你有沒有試過
[00:17:51.000 --> 00:17:53.000]  我已經試過很多
[00:17:53.000 --> 00:17:55.000]  吃飯的時候要祈禱
[00:17:55.000 --> 00:17:57.000]  已經有人會說
[00:17:57.000 --> 00:18:00.000]  最近世界盃是否合資格賭球
[00:18:00.000 --> 00:18:01.000]  每個人都合資格
[00:18:01.000 --> 00:18:02.000]  你這麼不合群
[00:18:02.000 --> 00:18:04.000]  為甚麼不合資格
[00:18:04.000 --> 00:18:06.000]  這些很基本
[00:18:06.000 --> 00:18:08.000]  不肯考試通水
[00:18:08.000 --> 00:18:11.000]  不肯集體蛇王
[00:18:11.000 --> 00:18:13.000]  會被視為不懂做人
[00:18:13.000 --> 00:18:15.000]  阻礙地球轉
[00:18:15.000 --> 00:18:17.000]  又或者相反
[00:18:17.000 --> 00:18:19.000]  我們的工作粗手
[00:18:19.000 --> 00:18:20.000]  私人生活
[00:18:20.000 --> 00:18:23.000]  親情友情感情生活
[00:18:23.000 --> 00:18:27.000]  和沒有信仰的人無異
[00:18:27.000 --> 00:18:31.000]  甚至比他們的底線更低
[00:18:31.000 --> 00:18:34.000]  於是就不敢讓人知道我們是基督徒
[00:18:34.000 --> 00:18:38.000]  不敢讓人知道我們是返教會
[00:18:38.000 --> 00:18:41.000]  今時今日有些基督徒
[00:18:41.000 --> 00:18:44.000]  被人譏笑被戲弄
[00:18:44.000 --> 00:18:47.000]  並非是因為信仰的內容
[00:18:47.000 --> 00:18:50.000]  而是因為說一套做一套
[00:18:50.000 --> 00:18:54.000]  講信仰講原則的時候就頭頭是道
[00:18:54.000 --> 00:18:58.000]  但是做出來卻完全是另一回事
[00:18:58.000 --> 00:19:00.000]  信仰的態度兒戲
[00:19:00.000 --> 00:19:03.000]  反映了做人的態度兒戲
[00:19:03.000 --> 00:19:05.000]  有心無力是軟弱
[00:19:05.000 --> 00:19:08.000]  害怕受到報復是膽小
[00:19:08.000 --> 00:19:12.000]  沒辦法面對複雜處境是缺少了智慧
[00:19:12.000 --> 00:19:14.000]  但是如果欺善怕惡
