
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹我們一起祈禱
[00:03:04.000 --> 00:03:08.000]  怕大衛是間諜
[00:03:08.000 --> 00:03:10.000]  假意地投誠
[00:03:10.000 --> 00:03:12.000]  所以懷疑他
[00:03:12.000 --> 00:03:15.000]  大衛是很識時務
[00:03:15.000 --> 00:03:19.000]  很識時務去保護自己
[00:03:19.000 --> 00:03:23.000]  即時好似去金蟬脫殼
[00:03:23.000 --> 00:03:29.000]  即時在他們面前裝瘋
[00:03:29.000 --> 00:03:32.000]  所以他就被人趕出去
[00:03:32.000 --> 00:03:35.000]  即是他在城牆周圍
[00:03:35.000 --> 00:03:38.000]  在胡亂畫字
[00:03:38.000 --> 00:03:40.000]  又流口水
[00:03:40.000 --> 00:03:43.000]  所以人們見到他的舉動
[00:03:43.000 --> 00:03:46.000]  好像有了很大的depression
[00:03:46.000 --> 00:03:49.000]  抑鬱、情緒病
[00:03:49.000 --> 00:03:52.000]  因為掃羅追得他很急
[00:03:52.000 --> 00:03:54.000]  他想投靠
[00:03:54.000 --> 00:03:58.000]  怎知又會招致這種誤會
[00:03:58.000 --> 00:04:00.000]  雙重打擊
[00:04:00.000 --> 00:04:02.000]  都很合情理
[00:04:02.000 --> 00:04:04.000]  他用這個來脫身
[00:04:04.000 --> 00:04:08.000]  正正就代表他很識時務去保護自己
[00:04:08.000 --> 00:04:11.000]  23章我們回來看這一段聖經
[00:04:11.000 --> 00:04:14.000]  跟著他搶奪和牆之後
[00:04:14.000 --> 00:04:17.000]  所以大衛就求問耶和華說
[00:04:17.000 --> 00:04:19.000]  我去攻打那些非利人
[00:04:19.000 --> 00:04:20.000]  可不可以呢?
[00:04:20.000 --> 00:04:22.000]  耶和華對大衛說
[00:04:22.000 --> 00:04:24.000]  你可以去攻打非利人
[00:04:24.000 --> 00:04:26.000]  拯救基拉
[00:04:26.000 --> 00:04:28.000]  跟隨大衛的人對他說
[00:04:28.000 --> 00:04:30.000]  我們在猶大地
[00:04:30.000 --> 00:04:32.000]  這類尚且懼怕
[00:04:32.000 --> 00:04:34.000]  何況我們去基拉
[00:04:34.000 --> 00:04:36.000]  去攻打非利人的軍旅
[00:04:36.000 --> 00:04:39.000]  即是現在你還好似反客為主
[00:04:39.000 --> 00:04:42.000]  本來自己都在逃亡
[00:04:42.000 --> 00:04:45.000]  現在你聽到基拉的人
[00:04:45.000 --> 00:04:47.000]  受到非利人的攻擊
[00:04:47.000 --> 00:04:50.000]  你就很想去幫手
[00:04:50.000 --> 00:04:53.000]  去驅逐這些非利人
[00:04:53.000 --> 00:04:56.000]  所以跟隨大衛的匪徒
[00:04:56.000 --> 00:04:58.000]  大概有600人
[00:04:58.000 --> 00:05:03.000]  就去勸說大衛
[00:05:03.000 --> 00:05:04.000]  不要了
[00:05:04.000 --> 00:05:08.000]  因為自己現在的性命都難保
[00:05:08.000 --> 00:05:11.000]  還要去救這些基拉人
[00:05:11.000 --> 00:05:14.000]  大衛就不知怎算
[00:05:14.000 --> 00:05:15.000]  第四節
[00:05:15.000 --> 00:05:17.000]  大衛又求問耶和華
[00:05:17.000 --> 00:05:19.000]  耶和華回答說
[00:05:19.000 --> 00:05:22.000]  你起身下基拉去
[00:05:22.000 --> 00:05:25.000]  我必將非利人交在你手裡
[00:05:25.000 --> 00:05:28.000]  大衛和跟隨他的人往基拉去
[00:05:28.000 --> 00:05:30.000]  與非利人打仗
[00:05:30.000 --> 00:05:32.000]  大大殺敗他們
[00:05:32.000 --> 00:05:35.000]  又奪獲他們的生畜
[00:05:35.000 --> 00:05:38.000]  這樣大衛救了基拉的居民
[00:05:38.000 --> 00:05:40.000]  這裡告訴我們大衛
[00:05:40.000 --> 00:05:42.000]  在這一段聖經
[00:05:42.000 --> 00:05:49.000]  一方面有那種對自己的同胞的關愛
[00:05:49.000 --> 00:05:52.000]  不會自己有困難
[00:05:52.000 --> 00:05:57.000]  又忘記了他自己的國民的安危
[00:05:57.000 --> 00:06:01.000]  這個是不是為他自己將來去做王
[00:06:01.000 --> 00:06:04.000]  來儲備人心呢
[00:06:04.000 --> 00:06:06.000]  但是這一段
[00:06:06.000 --> 00:06:08.000]  剛才我們讀的
[00:06:08.000 --> 00:06:09.000]  在在告訴我們
[00:06:09.000 --> 00:06:11.000]  他不斷去求問神
[00:06:11.000 --> 00:06:12.000]  當然求問神
[00:06:12.000 --> 00:06:15.000]  因為第22章已經告訴我們
[00:06:15.000 --> 00:06:18.000]  有祭司已經投奔了他
[00:06:18.000 --> 00:06:22.000]  祭司帶著那些求問神的
[00:06:22.000 --> 00:06:24.000]  譬如烏靈、土明
[00:06:24.000 --> 00:06:26.000]  或者是以弗德
[00:06:26.000 --> 00:06:28.000]  在那裡來公職
[00:06:28.000 --> 00:06:31.000]  就是說有祭司來獻祭等等
[00:06:31.000 --> 00:06:34.000]  所以也有祭司為大衛去禱告
[00:06:34.000 --> 00:06:36.000]  為大衛去求問神
[00:06:36.000 --> 00:06:42.000]  所以大衛就不是自己去做那個求問
[00:06:42.000 --> 00:06:44.000]  他仍然尊重祭司的制度
[00:06:44.000 --> 00:06:47.000]  因為是神設立的
[00:06:47.000 --> 00:06:51.000]  所以大衛就不是自己自作主張去做
[00:06:51.000 --> 00:06:54.000]  他知道了神的心意之後
[00:06:54.000 --> 00:06:59.000]  他就真的去和非利士人打
[00:06:59.000 --> 00:07:00.000]  這裡告訴我們
[00:07:00.000 --> 00:07:03.000]  他就奪取了很多的生畜
[00:07:03.000 --> 00:07:05.000]  也打敗了非利士人
[00:07:05.000 --> 00:07:09.000]  就是說他就很願意在這個部分
[00:07:09.000 --> 00:07:12.000]  就履行神的旨意
[00:07:12.000 --> 00:07:14.000]  去遵行神的旨意
[00:07:14.000 --> 00:07:15.000]  第六節
[00:07:15.000 --> 00:07:17.000]  阿彼米勒的兒子
[00:07:17.000 --> 00:07:18.000]  阿彼亞他
[00:07:18.000 --> 00:07:20.000]  就是上文說的祭司
[00:07:20.000 --> 00:07:22.000]  因為這個多益
[00:07:22.000 --> 00:07:24.000]  大家可能很淡忘了
[00:07:24.000 --> 00:07:26.000]  這個多益
[00:07:26.000 --> 00:07:27.000]  我們之前說過
[00:07:27.000 --> 00:07:29.000]  第52篇的詩篇
[00:07:29.000 --> 00:07:31.000]  就說這個多益
[00:07:31.000 --> 00:07:34.000]  在素羅面前做一個小賊
[00:07:34.000 --> 00:07:36.000]  素羅要殺光那些祭司
[00:07:36.000 --> 00:07:39.000]  洩他心頭的恨
[00:07:39.000 --> 00:07:43.000]  但是沒有一個將領敢殺祭司
[00:07:43.000 --> 00:07:47.000]  多益就義不容辭
[00:07:47.000 --> 00:07:49.000]  去殺光那些祭司
[00:07:49.000 --> 00:07:53.000]  就有一個叫阿彼亞他
[00:07:53.000 --> 00:07:56.000]  在阿彼米勒的兒子
[00:07:56.000 --> 00:07:57.000]  就走了
[00:07:57.000 --> 00:08:00.000]  就現在來投奔了大衛
[00:08:00.000 --> 00:08:02.000]  這裡告訴我們第六節
[00:08:02.000 --> 00:08:04.000]  阿彼米勒的兒子
[00:08:04.000 --> 00:08:05.000]  阿彼亞他
[00:08:05.000 --> 00:08:08.000]  逃到基拉見大衛的時候
[00:08:08.000 --> 00:08:10.000]  手裡拿著的是以弗德
[00:08:10.000 --> 00:08:12.000]  有人就告訴素羅
[00:08:12.000 --> 00:08:14.000]  大衛去了基拉
[00:08:14.000 --> 00:08:16.000]  素羅就說
[00:08:16.000 --> 00:08:19.000]  他進了有門有山的城
[00:08:19.000 --> 00:08:21.000]  困閉在裡面
[00:08:21.000 --> 00:08:25.000]  這個是神將他交在我手裡
[00:08:25.000 --> 00:08:28.000]  於是素羅焦醉眾聞
[00:08:28.000 --> 00:08:33.000]  要下去攻打基拉城
[00:08:33.000 --> 00:08:36.000]  圍困大衛和跟隨他的人
[00:08:36.000 --> 00:08:39.000]  大衛知道素羅設計謀害他
[00:08:39.000 --> 00:08:42.000]  就對祭司阿彼亞他說
[00:08:42.000 --> 00:08:45.000]  將以弗德拿過來
[00:08:45.000 --> 00:08:47.000]  再一次輾轉告訴我們
[00:08:47.000 --> 00:08:51.000]  素羅都感覺到神要將他
[00:08:51.000 --> 00:08:53.000]  大衛交給他
[00:08:53.000 --> 00:08:56.000]  因為他進了一個城裡面
[00:08:56.000 --> 00:08:59.000]  就可以收窄圍攻的範圍
[00:08:59.000 --> 00:09:01.000]  如果你在那些曠野
[00:09:01.000 --> 00:09:02.000]  在那些山寨
[00:09:02.000 --> 00:09:05.000]  在那些洞穴
[00:09:05.000 --> 00:09:07.000]  猶大有很多洞穴
[00:09:07.000 --> 00:09:08.000]  你就很難去捉
[00:09:08.000 --> 00:09:11.000]  等於阿富汗拉登
[00:09:11.000 --> 00:09:13.000]  你想捉他都不容易
[00:09:13.000 --> 00:09:16.000]  因為巴基斯坦和阿富汗那邊界
[00:09:16.000 --> 00:09:18.000]  很多很多山洞
[00:09:18.000 --> 00:09:21.000]  你根本上沒辦法去逐個山洞去搜尋
[00:09:21.000 --> 00:09:24.000]  人家在裡面更加安全
[00:09:24.000 --> 00:09:27.000]  所以這個就告訴我們
[00:09:27.000 --> 00:09:30.000]  大衛去求問神
[00:09:30.000 --> 00:09:34.000]  因為阿彼亞他帶著祭司的制服
[00:09:34.000 --> 00:09:36.000]  來去投奔他
[00:09:36.000 --> 00:09:39.000]  而素羅一心以為
[00:09:39.000 --> 00:09:43.000]  神現在給他一個機會去殺大衛
[00:09:43.000 --> 00:09:47.000]  因為大衛是頭號的通緝犯
[00:09:47.000 --> 00:09:48.000]  現在你想想
[00:09:48.000 --> 00:09:50.000]  自己的國家裡面
[00:09:50.000 --> 00:09:53.000]  有一個這樣的內戰
[00:09:53.000 --> 00:09:57.000]  有一個這樣的自己的敵對
[00:09:57.000 --> 00:10:02.000]  為什麼菲律賓人不會來坐大
[00:10:02.000 --> 00:10:06.000]  不會來攻打周邊的城
[00:10:06.000 --> 00:10:10.000]  來欺負周邊的猶太人
[00:10:10.000 --> 00:10:11.000]  很大的原因
[00:10:11.000 --> 00:10:13.000]  就是素羅將那個焦點
[00:10:13.000 --> 00:10:16.000]  不是對外的外敵
[00:10:16.000 --> 00:10:20.000]  不是來復興自己的國家的寧性
[00:10:20.000 --> 00:10:23.000]  或者裝備自己國家的軍隊
[00:10:23.000 --> 00:10:27.000]  或者在民生上做好自己的事情
[00:10:27.000 --> 00:10:32.000]  而是每天就想著怎樣去殺大衛
[00:10:32.000 --> 00:10:35.000]  這個是很令人感覺到
[00:10:35.000 --> 00:10:37.000]  為什麼會這樣呢
[00:10:37.000 --> 00:10:41.000]  為什麼每個時代都是會這樣呢
[00:10:41.000 --> 00:10:43.000]  譬如我們看《士徒行傳》
[00:10:43.000 --> 00:10:45.000]  又是一些歷史的記載
[00:10:45.000 --> 00:10:51.000]  你看到每一次保羅去到哪一個猶太的會堂
[00:10:51.000 --> 00:10:54.000]  總是那些猶太人逼迫他
[00:10:54.000 --> 00:10:58.000]  總是自己的同胞來拒絕他
[00:10:58.000 --> 00:10:59.000]  攻擊他
[00:10:59.000 --> 00:11:03.000]  特意毀謗他說的道
[00:11:03.000 --> 00:11:06.000]  說他糟踐神的聖所
[00:11:06.000 --> 00:11:11.000]  要將我們祖宗的律法來廢棄
[00:11:11.000 --> 00:11:14.000]  這些是很大的罪名
[00:11:14.000 --> 00:11:21.000]  真的將幾代的香燈、神主牌都要扔掉
[00:11:21.000 --> 00:11:23.000]  很大逆不道的罪
[00:11:23.000 --> 00:11:25.000]  對保羅的指控
[00:11:25.000 --> 00:11:27.000]  現在一樣的
[00:11:27.000 --> 00:11:29.000]  相信到處都有告示
[00:11:29.000 --> 00:11:31.000]  大衛是被通緝的
[00:11:31.000 --> 00:11:33.000]  是頭號通緝犯
[00:11:33.000 --> 00:11:36.000]  似乎有懸紅賞賜
[00:11:36.000 --> 00:11:38.000]  誰抓到大衛呢
[00:11:38.000 --> 00:11:43.000]  所以基拉人恩將仇報
[00:11:43.000 --> 00:11:45.000]  很難想像
[00:11:45.000 --> 00:11:47.000]  第十節
[00:11:47.000 --> 00:11:49.000]  大衛禱告
[00:11:49.000 --> 00:11:51.000]  耶和華以色列的神
[00:11:51.000 --> 00:11:53.000]  你僕人聽真了
[00:11:53.000 --> 00:11:55.000]  訴羅要往基拉來
[00:11:55.000 --> 00:11:57.000]  為我的緣故滅城
[00:11:57.000 --> 00:12:01.000]  基拉人將不將我交在訴羅手裡
[00:12:01.000 --> 00:12:07.000]  訴羅照著你僕人所聽的話下來
[00:12:07.000 --> 00:12:09.000]  你下來嗎
[00:12:09.000 --> 00:12:11.000]  耶和華以色列的神
[00:12:11.000 --> 00:12:13.000]  求你指示僕人
[00:12:13.000 --> 00:12:16.000]  耶和華說訴羅必下來
[00:12:16.000 --> 00:12:20.000]  大衛又說基拉人將我和跟隨我的人
[00:12:20.000 --> 00:12:22.000]  交在訴羅手裡不交
[00:12:22.000 --> 00:12:25.000]  耶和華說必交出來
[00:12:25.000 --> 00:12:28.000]  剛剛才救了基拉城
[00:12:28.000 --> 00:12:30.000]  救了這些人
[00:12:30.000 --> 00:12:34.000]  現在他在城裏
[00:12:34.000 --> 00:12:40.000]  訴羅的消息正在下來
[00:12:40.000 --> 00:12:42.000]  馬上祈禱
[00:12:42.000 --> 00:12:44.000]  訴羅會不會下來
[00:12:44.000 --> 00:12:46.000]  真的下來
[00:12:46.000 --> 00:12:50.000]  但是基拉人救不救我
[00:12:50.000 --> 00:12:52.000]  將我交不交給訴羅
[00:12:52.000 --> 00:12:54.000]  神說一定交
[00:12:54.000 --> 00:12:57.000]  你真是很難過
[00:12:57.000 --> 00:12:59.000]  因為你剛剛才救了這班人
[00:12:59.000 --> 00:13:02.000]  脫離非利士人的手
[00:13:02.000 --> 00:13:04.000]  你可想而知
[00:13:04.000 --> 00:13:07.000]  訴羅已經在整個民間的輿論
[00:13:07.000 --> 00:13:10.000]  說大衛是一個大魔頭
[00:13:10.000 --> 00:13:15.000]  是整個國家的敵人
[00:13:15.000 --> 00:13:17.000]  頭號的敵人
[00:13:17.000 --> 00:13:19.000]  任何一個城的人
[00:13:19.000 --> 00:13:23.000]  如果你包庇窩藏大衛
[00:13:23.000 --> 00:13:30.000]  你都要面對訴羅王的審判的攻擊
[00:13:30.000 --> 00:13:32.000]  所以你會看到
[00:13:32.000 --> 00:13:34.000]  大衛在這個時候
[00:13:34.000 --> 00:13:36.000]  我們稍後從他的心路歷程
[00:13:36.000 --> 00:13:38.000]  來講
[00:13:38.000 --> 00:13:40.000]  因為十五節
[00:13:40.000 --> 00:13:42.000]  有一個人走過來安慰他
[00:13:42.000 --> 00:13:43.000]  很奇怪的
[00:13:43.000 --> 00:13:45.000]  這個人就是約拿丹
[00:13:45.000 --> 00:13:48.000]  訴羅到處找大衛找不到
[00:13:48.000 --> 00:13:50.000]  但是約拿丹一來就找到他
[00:13:50.000 --> 00:13:51.000]  也不是找他
[00:13:51.000 --> 00:13:53.000]  是見他
[00:13:53.000 --> 00:13:54.000]  你會看到作者
[00:13:54.000 --> 00:13:57.000]  用這些巧妙的形容詞
[00:13:57.000 --> 00:14:00.000]  來將兩個人的對比
[00:14:00.000 --> 00:14:02.000]  來凸顯
[00:14:02.000 --> 00:14:07.000]  透過這樣來襯托
[00:14:07.000 --> 00:14:09.000]  大衛在這個時候
[00:14:09.000 --> 00:14:12.000]  面對極深的情緒困擾
[00:14:12.000 --> 00:14:16.000]  內心極大的感懷身世
[00:14:16.000 --> 00:14:20.000]  自己都面對這麼大的難處
[00:14:20.000 --> 00:14:25.000]  都救了基爾拉人
[00:14:25.000 --> 00:14:29.000]  而基爾拉人現在不單不感恩
[00:14:29.000 --> 00:14:32.000]  還要交給訴羅
[00:14:32.000 --> 00:14:35.000]  所以大衛的祈禱
[00:14:35.000 --> 00:14:37.000]  真的很重要
[00:14:37.000 --> 00:14:40.000]  他知道事情還沒發生
[00:14:40.000 --> 00:14:43.000]  可能基爾拉人還在跟他一起吃東西
[00:14:43.000 --> 00:14:45.000]  招呼他
[00:14:45.000 --> 00:14:48.000]  不過大衛就很知道
[00:14:48.000 --> 00:14:49.000]  那個情勢
[00:14:49.000 --> 00:14:52.000]  沒有人敢得罪訴羅
[00:14:52.000 --> 00:14:55.000]  沒有人敢得罪訴羅
[00:14:55.000 --> 00:14:57.000]  這個就是第十三節
[00:14:57.000 --> 00:15:00.000]  大衛和跟隨他的六百人
[00:15:00.000 --> 00:15:02.000]  就起身離開了基爾拉
[00:15:02.000 --> 00:15:05.000]  往他們所能夠往的地方
[00:15:05.000 --> 00:15:07.000]  能夠往的地方
[00:15:07.000 --> 00:15:09.000]  拼命快點走
[00:15:09.000 --> 00:15:10.000]  因為大軍
[00:15:10.000 --> 00:15:12.000]  人家是幾千的徵兵
[00:15:12.000 --> 00:15:17.000]  一定是最好的裝備的軍隊
[00:15:17.000 --> 00:15:19.000]  訴羅和阿尼爾
[00:15:19.000 --> 00:15:21.000]  這個二十六章有說到
[00:15:21.000 --> 00:15:25.000]  阿尼爾當時已經是一個很出色的元帥
[00:15:25.000 --> 00:15:28.000]  你就可以想像到
[00:15:28.000 --> 00:15:30.000]  如果你在這個時候
[00:15:30.000 --> 00:15:32.000]  你用大衛的心情去想
[00:15:32.000 --> 00:15:35.000]  一定是極度極度的低落
[00:15:35.000 --> 00:15:37.000]  低落到一個地步
[00:15:37.000 --> 00:15:39.000]  真的可以想像
[00:15:39.000 --> 00:15:41.000]  不再逃跑了
[00:15:41.000 --> 00:15:42.000]  由他抓
[00:15:42.000 --> 00:15:43.000]  由他自罪
[00:15:43.000 --> 00:15:46.000]  由他帶我回去
[00:15:46.000 --> 00:15:49.000]  最多就是按公平來審判我
[00:15:49.000 --> 00:15:52.000]  一個公義的法庭審判我
[00:15:52.000 --> 00:15:55.000]  就不再逃命了
[00:15:55.000 --> 00:15:57.000]  你想想那個時候
[00:15:57.000 --> 00:15:59.000]  大衛去到這樣的光景
[00:15:59.000 --> 00:16:03.000]  接著我們再看下面
[00:16:03.000 --> 00:16:06.000]  有人就告訴訴羅
[00:16:06.000 --> 00:16:08.000]  大衛離開了基爾拉逃走
[00:16:08.000 --> 00:16:11.000]  於是訴羅就不再出來了
[00:16:11.000 --> 00:16:13.000]  大衛住在曠野的山寨
[00:16:13.000 --> 00:16:16.000]  常常在西忽曠野的山地
[00:16:16.000 --> 00:16:19.000]  訴羅就天天尋索大衛
[00:16:19.000 --> 00:16:23.000]  神卻不將大衛交在他手裡
[00:16:23.000 --> 00:16:26.000]  這句話就是可圈可點了
[00:16:26.000 --> 00:16:28.000]  訴羅一起來就想起
[00:16:28.000 --> 00:16:31.000]  要做的大事就是要殺大衛
[00:16:31.000 --> 00:16:33.000]  一起來就想起大衛
[00:16:33.000 --> 00:16:34.000]  一起來就想起
[00:16:34.000 --> 00:16:36.000]  慢慢要去到一種
[00:16:36.000 --> 00:16:40.000]  很自然的心靈的調教
[00:16:40.000 --> 00:16:42.000]  你有沒有一起來就想起一個人
[00:16:42.000 --> 00:16:43.000]  很少的
[00:16:43.000 --> 00:16:45.000]  起來就說很累
[00:16:45.000 --> 00:16:46.000]  最多想一下
[00:16:46.000 --> 00:16:49.000]  一會有什麼大事要做
[00:16:49.000 --> 00:16:50.000]  如果你在讀書
[00:16:50.000 --> 00:16:51.000]  讀大學的
[00:16:51.000 --> 00:16:53.000]  或者現在你想找工作的
[00:16:53.000 --> 00:16:55.000]  你一起來就擔心那些事
[00:16:55.000 --> 00:16:57.000]  或者你有小朋友的
[00:16:57.000 --> 00:16:59.000]  最近發高燒的
[00:16:59.000 --> 00:17:01.000]  你一起來就擔心他
[00:17:01.000 --> 00:17:02.000]  很少一起來
[00:17:02.000 --> 00:17:04.000]  特別一個成年人
[00:17:04.000 --> 00:17:06.000]  就算你多麼沒人喜歡
[00:17:06.000 --> 00:17:08.000]  你都不會一起來就想起
[00:17:08.000 --> 00:17:11.000]  你公司最壞那個人
[00:17:11.000 --> 00:17:12.000]  你就想他死
[00:17:12.000 --> 00:17:13.000]  沒理由這樣的
[00:17:13.000 --> 00:17:14.000]  一起來
[00:17:14.000 --> 00:17:16.000]  天天去尋索
[00:17:16.000 --> 00:17:18.000]  你是一個王
[00:17:18.000 --> 00:17:21.000]  你怎麼可能天天去尋索呢
[00:17:21.000 --> 00:17:23.000]  這個就是訴羅
[00:17:23.000 --> 00:17:27.000]  這個尋索可能在思想裏面
[00:17:27.000 --> 00:17:32.000]  一定是由思想裏面化做一個行動
[00:17:32.000 --> 00:17:34.000]  所以我們基督徒
[00:17:34.000 --> 00:17:37.000]  有時候我們不要說得這麼偉大
[00:17:37.000 --> 00:17:39.000]  我們說恩順清義
[00:17:39.000 --> 00:17:41.000]  我們都是由信
[00:17:41.000 --> 00:17:42.000]  沒錯
[00:17:42.000 --> 00:17:44.000]  信但是有行動
[00:17:44.000 --> 00:17:47.000]  這個信是因為主耶穌的救恩
[00:17:47.000 --> 00:17:49.000]  我們就用行動去表明
[00:17:49.000 --> 00:17:53.000]  我們真的得到生命的改變
[00:17:53.000 --> 00:17:55.000]  所以我們拆開說
[00:17:55.000 --> 00:17:57.000]  我們禮拜呼籲頂子妹
[00:17:57.000 --> 00:17:59.000]  我們有一個感恩節
[00:17:59.000 --> 00:18:01.000]  我們去對身邊的人表達感謝
[00:18:01.000 --> 00:18:03.000]  頂子妹真的有回應
[00:18:03.000 --> 00:18:06.000]  我們又收到一些奉獻
[00:18:06.000 --> 00:18:09.000]  我們這個禮拜就買了一些暖袋
[00:18:09.000 --> 00:18:10.000]  送給一些職工
[00:18:10.000 --> 00:18:12.000]  冬天可以拿著暖一點
[00:18:12.000 --> 00:18:14.000]  勿輕情意重
[00:18:14.000 --> 00:18:18.000]  送二百份小禮物
[00:18:18.000 --> 00:18:20.000]  去表達教會
[00:18:20.000 --> 00:18:22.000]  我們在這個社區
[00:18:22.000 --> 00:18:24.000]  對這些低下層的職工
[00:18:24.000 --> 00:18:26.000]  表達我們的感謝
[00:18:26.000 --> 00:18:28.000]  有時候要做出來的
[00:18:28.000 --> 00:18:31.000]  有時候真的不要只是在思想上
[00:18:31.000 --> 00:18:34.000]  是要做有行動的去做
[00:18:34.000 --> 00:18:36.000]  這樣就能夠表達出
[00:18:36.000 --> 00:18:38.000]  我們的信心是真的
[00:18:38.000 --> 00:18:41.000]  素羅他也做了
[00:18:41.000 --> 00:18:44.000]  不過就是從他的思想
[00:18:44.000 --> 00:18:46.000]  越轉越牛角尖
[00:18:46.000 --> 00:18:51.000]  越轉越來越從他自己的利益
[00:18:51.000 --> 00:18:53.000]  個人的自私
[00:18:53.000 --> 00:18:55.000]  已經不是為了國家
[00:18:55.000 --> 00:18:57.000]  是為了他自己的私利
[00:18:57.000 --> 00:18:59.000]  要來尋索大位
[00:18:59.000 --> 00:19:02.000]  這個尋索一定是思想裏面
[00:19:02.000 --> 00:19:04.000]  醞釀得很深入
[00:19:04.000 --> 00:19:07.000]  那種行義去到一個境界
[00:19:07.000 --> 00:19:09.000]  已經付諸於行動
[00:19:09.000 --> 00:19:11.000]  任何的機會
[00:19:11.000 --> 00:19:13.000]  他都要不錯過
[00:19:13.000 --> 00:19:16.000]  就要發光那些善眼
[00:19:16.000 --> 00:19:19.000]  要來將大位
[00:19:19.000 --> 00:19:21.000]  務求置於死地
[00:19:21.000 --> 00:19:25.000]  這樣的一個心靈的狀態
[00:19:25.000 --> 00:19:28.000]  所以很少人想一些壞事
[00:19:28.000 --> 00:19:30.000]  只是一個想字
[00:19:30.000 --> 00:19:32.000]  很少的
[00:19:32.000 --> 00:19:34.000]  一定是想壞事想得多
[00:19:34.000 --> 00:19:36.000]  就會有行動
[00:19:36.000 --> 00:19:38.000]  但是想好的事
[00:19:38.000 --> 00:19:42.000]  往往有時我們未必有很強烈的行動
