
[00:00:00.000 --> 00:00:03.000]  請我們同心的祈禱
[00:03:59.000 --> 00:04:03.000]  他怎麼樣來去有那個良善呢
[00:04:03.000 --> 00:04:06.000]  就是整篇詩篇的內容
[00:04:06.000 --> 00:04:10.000]  尤其是去到222324節
[00:04:10.000 --> 00:04:14.000]  一般我們都比較少去解這三節聖經
[00:04:14.000 --> 00:04:20.000]  而來到這裡就很快就應用在那個字面裡面
[00:04:20.000 --> 00:04:25.000]  在美國最近留意到有一位女士
[00:04:25.000 --> 00:04:26.000]  很年輕的
[00:04:26.000 --> 00:04:28.000]  是一個女醫生
[00:04:28.000 --> 00:04:33.000]  她就是做一些老人科
[00:04:33.000 --> 00:04:35.000]  就看到有很多那些
[00:04:35.000 --> 00:04:37.000]  你知道外國
[00:04:37.000 --> 00:04:39.000]  你入了院
[00:04:39.000 --> 00:04:42.000]  一般都會送花
[00:04:42.000 --> 00:04:45.000]  親人朋友就會送花
[00:04:45.000 --> 00:04:46.000]  香港都有的
[00:04:46.000 --> 00:04:48.000]  現在都多的
[00:04:48.000 --> 00:04:53.000]  開始在學校這個很好的一個榜樣
[00:04:53.000 --> 00:04:54.000]  送花
[00:04:54.000 --> 00:04:56.000]  但是她觀察到
[00:04:56.000 --> 00:04:59.000]  很多那些獨居
[00:04:59.000 --> 00:05:01.000]  沒有朋友的
[00:05:01.000 --> 00:05:02.000]  她的桌面
[00:05:02.000 --> 00:05:06.000]  她病床的桌面沒有花
[00:05:06.000 --> 00:05:08.000]  特別孤單一點
[00:05:08.000 --> 00:05:10.000]  不知道是不是會足景傷情
[00:05:10.000 --> 00:05:12.000]  人家有自己沒有
[00:05:12.000 --> 00:05:15.000]  她就下班之後
[00:05:15.000 --> 00:05:18.000]  一次就去參加婚禮
[00:05:18.000 --> 00:05:21.000]  突然間有個聯想
[00:05:21.000 --> 00:05:24.000]  為什麼那些婚禮的花用完
[00:05:24.000 --> 00:05:26.000]  丟掉很可惜
[00:05:26.000 --> 00:05:30.000]  她就開始問那些婚禮的人
[00:05:30.000 --> 00:05:33.000]  可不可以把花給我
[00:05:33.000 --> 00:05:36.000]  給她之後她就稍微整理一下
[00:05:36.000 --> 00:05:37.000]  可能她真的愛花的人
[00:05:37.000 --> 00:05:39.000]  又喜歡插花
[00:05:39.000 --> 00:05:40.000]  整理之後
[00:05:40.000 --> 00:05:41.000]  變成一束鮮花
[00:05:41.000 --> 00:05:42.000]  很漂亮的
[00:05:42.000 --> 00:05:45.000]  就送給那些病人
[00:05:45.000 --> 00:05:48.000]  那個病人的病況
[00:05:48.000 --> 00:05:51.000]  因為這樣那種孤單感除去了
[00:05:51.000 --> 00:05:52.000]  有醫生關心她
[00:05:52.000 --> 00:05:54.000]  送花給她
[00:05:54.000 --> 00:05:55.000]  其實不用錢的
[00:05:55.000 --> 00:05:57.000]  因為她都是問人拿的
[00:05:57.000 --> 00:06:01.000]  好像是環保再用那樣
[00:06:01.000 --> 00:06:03.000]  這個效果帶來
[00:06:03.000 --> 00:06:04.000]  那些孤單
[00:06:04.000 --> 00:06:07.000]  慢慢可以令到病情都好
[00:06:07.000 --> 00:06:10.000]  這個女醫生就好像不務正業
[00:06:10.000 --> 00:06:12.000]  當然她是真的做醫生
[00:06:12.000 --> 00:06:14.000]  她下班之後
[00:06:14.000 --> 00:06:17.000]  她就找一些義工
[00:06:17.000 --> 00:06:19.000]  幫忙一起
[00:06:19.000 --> 00:06:20.000]  這次就不是去那些婚禮
[00:06:20.000 --> 00:06:22.000]  因為不認識你的
[00:06:22.000 --> 00:06:24.000]  你沒理由這樣去做的
[00:06:24.000 --> 00:06:25.000]  那她怎樣呢
[00:06:25.000 --> 00:06:28.000]  就找那些婚禮籌備公司
[00:06:28.000 --> 00:06:31.000]  就說我是這間醫院的醫生
[00:06:31.000 --> 00:06:33.000]  我們很想有這個project
[00:06:33.000 --> 00:06:36.000]  能不能夠你們花用完之後給我們
[00:06:36.000 --> 00:06:38.000]  我們會有義工來收集的
[00:06:38.000 --> 00:06:40.000]  那些義工又是很喜歡整花的
[00:06:40.000 --> 00:06:42.000]  就是拆花的
[00:06:42.000 --> 00:06:44.000]  又是慢慢慢慢收集了之後
[00:06:44.000 --> 00:06:45.000]  整理好之後
[00:06:45.000 --> 00:06:46.000]  一束一束
[00:06:46.000 --> 00:06:48.000]  就送給醫院裏面
[00:06:48.000 --> 00:06:50.000]  但是講得很明白的
[00:06:50.000 --> 00:06:51.000]  就是沒朋友
[00:06:51.000 --> 00:06:53.000]  沒家人
[00:06:53.000 --> 00:06:54.000]  在醫院裏面
[00:06:54.000 --> 00:06:56.000]  自己一個人的
[00:06:56.000 --> 00:06:58.000]  你上網查一查
[00:06:58.000 --> 00:07:00.000]  這位女士
[00:07:00.000 --> 00:07:03.000]  已經成為了一個NGO的組織
[00:07:03.000 --> 00:07:05.000]  由這樣
[00:07:05.000 --> 00:07:07.000]  很感動的就是
[00:07:07.000 --> 00:07:11.000]  打破人的孤單
[00:07:11.000 --> 00:07:14.000]  讓那種孤單除去
[00:07:14.000 --> 00:07:17.000]  她是不是基督徒我不知道
[00:07:17.000 --> 00:07:19.000]  但是
[00:07:19.000 --> 00:07:21.000]  怎樣能夠我們可以內心裏面
[00:07:21.000 --> 00:07:24.000]  不要有一種內心越來越積
[00:07:24.000 --> 00:07:25.000]  越積越內
[00:07:25.000 --> 00:07:28.000]  越來越厚的那種孤寂感呢
[00:07:28.000 --> 00:07:32.000]  現代人會不會在這種狀態裏面
[00:07:32.000 --> 00:07:35.000]  慢慢慢慢萌生的就是絕望
[00:07:35.000 --> 00:07:37.000]  灰心
[00:07:37.000 --> 00:07:41.000]  被遺棄的這些情緒呢
[00:07:41.000 --> 00:07:43.000]  甚至乎
[00:07:43.000 --> 00:07:46.000]  會不會帶來的就是對神的埋怨呢
[00:07:46.000 --> 00:07:48.000]  這一篇詩篇
[00:07:48.000 --> 00:07:50.000]  很重要的主題
[00:07:50.000 --> 00:07:51.000]  當然
[00:07:51.000 --> 00:07:53.000]  結果是很清楚的
[00:07:53.000 --> 00:07:55.000]  要稱頌主的聖名
[00:07:55.000 --> 00:07:59.000]  它是永遠常存的愛
[00:07:59.000 --> 00:08:01.000]  但是裏面的內容
[00:08:01.000 --> 00:08:05.000]  是叫我們不可以在逆境裏面埋怨
[00:08:05.000 --> 00:08:08.000]  更加不要灰心絕望
[00:08:08.000 --> 00:08:11.000]  我們進入經文裏面
[00:08:11.000 --> 00:08:12.000]  讓我們看到
[00:08:12.000 --> 00:08:17.000]  作者為甚麼可以稱頌這位上主呢
[00:08:17.000 --> 00:08:20.000]  很快和大家做一點釋經
[00:08:20.000 --> 00:08:23.000]  剛才說過了
[00:08:23.000 --> 00:08:25.000]  以色列家
[00:08:25.000 --> 00:08:27.000]  亞倫子孫
[00:08:27.000 --> 00:08:29.000]  亞倫子孫就是祭司的行列
[00:08:29.000 --> 00:08:31.000]  舊約當時的背景
[00:08:31.000 --> 00:08:34.000]  作者似乎是君王
[00:08:34.000 --> 00:08:35.000]  因為他要打仗
[00:08:35.000 --> 00:08:37.000]  有戰爭的
[00:08:37.000 --> 00:08:39.000]  所以他要海船回來
[00:08:39.000 --> 00:08:41.000]  他要進入那個公義的門
[00:08:41.000 --> 00:08:42.000]  你打開那個城門
[00:08:42.000 --> 00:08:44.000]  我們要進入了
[00:08:44.000 --> 00:08:46.000]  因為這個是公義的門
[00:08:46.000 --> 00:08:48.000]  這個是後面那裏會再說的了
[00:08:48.000 --> 00:08:50.000]  這裏告訴我們
[00:08:50.000 --> 00:08:52.000]  無論是整個以色列
[00:08:52.000 --> 00:08:54.000]  然後收窄的範圍就是
[00:08:54.000 --> 00:08:56.000]  服侍主的
[00:08:56.000 --> 00:08:59.000]  在聖殿裏面服侍的亞倫子孫
[00:08:59.000 --> 00:09:02.000]  和一切敬畏可能外邦人
[00:09:02.000 --> 00:09:06.000]  歸入猶太教的那些外邦的迦南人
[00:09:06.000 --> 00:09:10.000]  都要來去稱頌主
[00:09:10.000 --> 00:09:14.000]  因為他的慈愛永遠長存
[00:09:14.000 --> 00:09:18.000]  作出一個這麼大的呼籲
[00:09:18.000 --> 00:09:22.000]  相信這個人的身份都不是普通人這麼簡單
[00:09:22.000 --> 00:09:25.000]  所以極多的解經家都告訴我們
[00:09:25.000 --> 00:09:27.000]  能夠這樣公開性的呼籲
[00:09:27.000 --> 00:09:29.000]  就是這位大衛王
[00:09:29.000 --> 00:09:31.000]  如果是的時候
[00:09:31.000 --> 00:09:33.000]  他就將他的人生
[00:09:33.000 --> 00:09:35.000]  在一個很大的逆境裏面
[00:09:35.000 --> 00:09:38.000]  和我們來做一個掃描
[00:09:38.000 --> 00:09:39.000]  告訴我們
[00:09:39.000 --> 00:09:42.000]  他是怎樣在這麼大的逆境裏面
[00:09:42.000 --> 00:09:44.000]  他去依靠神
[00:09:44.000 --> 00:09:46.000]  很快了第五節就已經說了
[00:09:46.000 --> 00:09:49.000]  我在急難裏面求告耶和華
[00:09:49.000 --> 00:09:51.000]  耶和華就應運我了
[00:09:51.000 --> 00:09:53.000]  將我安置在寬闊之地
[00:09:53.000 --> 00:09:55.000]  耶和華在我這一邊
[00:09:55.000 --> 00:09:57.000]  我必定不會改變
[00:09:57.000 --> 00:10:00.000]  人可以把我怎樣呢
[00:10:00.000 --> 00:10:03.000]  這篇詩篇都說新約很多作者引用
[00:10:03.000 --> 00:10:06.000]  保羅羅馬書八章就引用
[00:10:06.000 --> 00:10:09.000]  誰能使我與基督的愛隔絕呢
[00:10:09.000 --> 00:10:11.000]  難道是什麼什麼
[00:10:11.000 --> 00:10:14.000]  他是在我這一邊的
[00:10:14.000 --> 00:10:19.000]  第五節第六節就已經是保羅引述了
[00:10:19.000 --> 00:10:22.000]  第七節在那幫助我的人中
[00:10:22.000 --> 00:10:24.000]  有耶和華幫助我
[00:10:24.000 --> 00:10:27.000]  所以我要看見那些恨我的人遭報
[00:10:27.000 --> 00:10:31.000]  投靠耶和華強恃依賴人
[00:10:31.000 --> 00:10:35.000]  投靠耶和華強恃依賴權貴
[00:10:35.000 --> 00:10:38.000]  投靠這個字已經不止出現一次了
[00:10:38.000 --> 00:10:40.000]  投靠神
[00:10:40.000 --> 00:10:42.000]  祂是我的幫助
[00:10:42.000 --> 00:10:45.000]  然後第十節
[00:10:45.000 --> 00:10:47.000]  列邦圍繞我
[00:10:47.000 --> 00:10:49.000]  我靠耶和華的名
[00:10:49.000 --> 00:10:51.000]  必剿滅他們
[00:10:51.000 --> 00:10:53.000]  他們圍繞我圍困我
[00:10:53.000 --> 00:10:55.000]  我靠耶和華的名
[00:10:55.000 --> 00:10:57.000]  必剿滅他們
[00:10:57.000 --> 00:11:00.000]  他們如同蜜蜂一般地圍繞我
[00:11:00.000 --> 00:11:04.000]  他們熄滅好像燒荊棘的火
[00:11:04.000 --> 00:11:07.000]  我靠耶和華的名
[00:11:07.000 --> 00:11:09.000]  必剿滅他們
[00:11:10.000 --> 00:11:13.000]  這裡讓我們看到一個段落
[00:11:13.000 --> 00:11:15.000]  已經出現不止一次
[00:11:15.000 --> 00:11:17.000]  原來祂面對的困難
[00:11:17.000 --> 00:11:19.000]  祂靠誰呢?
[00:11:19.000 --> 00:11:20.000]  就是靠耶和華
[00:11:20.000 --> 00:11:22.000]  靠耶和華的名字
[00:11:22.000 --> 00:11:24.000]  祂就能夠有力量
[00:11:24.000 --> 00:11:28.000]  這樣來面對困難
[00:11:28.000 --> 00:11:31.000]  而且祂說靠耶和華
[00:11:31.000 --> 00:11:33.000]  比靠人重要
[00:11:33.000 --> 00:11:37.000]  王子也未必能夠幫助到他
[00:11:37.000 --> 00:11:40.000]  第十三節
[00:11:40.000 --> 00:11:42.000]  祢用力推我
[00:11:42.000 --> 00:11:44.000]  要叫我跌倒
[00:11:44.000 --> 00:11:46.000]  但耶和華幫助了我
[00:11:46.000 --> 00:11:48.000]  耶和華是我的力量
[00:11:48.000 --> 00:11:50.000]  是我的師哥
[00:11:50.000 --> 00:11:52.000]  祂也成了我的拯救
[00:11:52.000 --> 00:11:54.000]  第十五節
[00:11:54.000 --> 00:11:56.000]  在二人的帳壇裡
[00:11:56.000 --> 00:11:59.000]  有歡呼拯救的聲音
[00:11:59.000 --> 00:12:02.000]  耶和華的右手施展大能
[00:12:02.000 --> 00:12:05.000]  耶和華的右手高舉
[00:12:05.000 --> 00:12:08.000]  耶和華的右手施展大能
[00:12:08.000 --> 00:12:10.000]  我必不至於死
[00:12:10.000 --> 00:12:12.000]  仍要存活
[00:12:12.000 --> 00:12:16.000]  並要傳揚耶和華的作為
[00:12:16.000 --> 00:12:18.000]  好像再一次告訴我們
[00:12:18.000 --> 00:12:21.000]  不單止祂感受到神的幫助
[00:12:21.000 --> 00:12:25.000]  而且祂感受到有敵人
[00:12:25.000 --> 00:12:27.000]  在祂的治理
[00:12:27.000 --> 00:12:29.000]  在祂的身邊
[00:12:29.000 --> 00:12:31.000]  有人要攻擊祂
[00:12:31.000 --> 00:12:32.000]  迫害祂
[00:12:32.000 --> 00:12:34.000]  甚至要推倒祂
[00:12:34.000 --> 00:12:35.000]  要祂跌倒
[00:12:35.000 --> 00:12:36.000]  但是
[00:12:36.000 --> 00:12:37.000]  祂看到的是
[00:12:37.000 --> 00:12:40.000]  在祂的右邊有耶和華
[00:12:40.000 --> 00:12:45.000]  有這一位坐在寶座右邊的主
[00:12:45.000 --> 00:12:47.000]  我們不太知道
[00:12:47.000 --> 00:12:50.000]  這一位作者或大衛
[00:12:50.000 --> 00:12:52.000]  他是如何理解
[00:12:52.000 --> 00:12:55.000]  眾物主的同在
[00:12:55.000 --> 00:12:58.000]  但是在他的詩篇裡
[00:12:58.000 --> 00:13:00.000]  所流露出的就是
[00:13:00.000 --> 00:13:02.000]  有一種信心
[00:13:02.000 --> 00:13:04.000]  有一種力量
[00:13:04.000 --> 00:13:07.000]  使他面對這些困難
[00:13:07.000 --> 00:13:12.000]  甚至在二人的帳篷裡
[00:13:12.000 --> 00:13:14.000]  有歡呼的聲音
[00:13:14.000 --> 00:13:16.000]  當然
[00:13:16.000 --> 00:13:19.000]  同樣也有惡人
[00:13:19.000 --> 00:13:22.000]  對他的攻擊
[00:13:22.000 --> 00:13:24.000]  十八節
[00:13:24.000 --> 00:13:28.000]  耶和華雖然嚴嚴懲治我
[00:13:28.000 --> 00:13:31.000]  但未曾將我交於死亡
[00:13:31.000 --> 00:13:34.000]  接著就是闖開二門
[00:13:34.000 --> 00:13:37.000]  我要進去清謝耶和華
[00:13:37.000 --> 00:13:40.000]  這是耶和華的二門
[00:13:40.000 --> 00:13:43.000]  二人才可以進入
[00:13:43.000 --> 00:13:45.000]  大概的含義
[00:13:45.000 --> 00:13:47.000]  在詩篇的描述裡
[00:13:47.000 --> 00:13:49.000]  大衛
[00:13:49.000 --> 00:13:51.000]  他好像面對一場戰爭
[00:13:51.000 --> 00:13:56.000]  但是隱隱約約有敵人攻擊他
[00:13:56.000 --> 00:13:59.000]  下面就說那些匠人
[00:13:59.000 --> 00:14:03.000]  那些建造耶路撒冷的人
[00:14:03.000 --> 00:14:05.000]  有權勢的
[00:14:05.000 --> 00:14:07.000]  來到耶路撒冷
[00:14:07.000 --> 00:14:12.000]  來對他一個很嚴重的針對
[00:14:12.000 --> 00:14:14.000]  但是大衛說
[00:14:14.000 --> 00:14:16.000]  他感受到的不是一位
[00:14:16.000 --> 00:14:19.000]  只是什麼都站在他那邊
[00:14:19.000 --> 00:14:24.000]  來到去無論他做對做錯都不計較的神
[00:14:24.000 --> 00:14:26.000]  這裡十八節告訴我們
[00:14:26.000 --> 00:14:31.000]  耶和華是嚴嚴的懲治他
[00:14:31.000 --> 00:14:37.000]  但是這個懲治是一種愛的管教
[00:14:37.000 --> 00:14:42.000]  不是一種置他於死地的滅絕
[00:14:42.000 --> 00:14:47.000]  這是一個基督徒我們要學習的功課
[00:14:47.000 --> 00:14:49.000]  我們的主
[00:14:49.000 --> 00:14:51.000]  他是我們的父親
[00:14:51.000 --> 00:14:54.000]  希伯來書十二章就是這樣說
[00:14:54.000 --> 00:14:57.000]  焉有兒子不被父親管教
[00:14:57.000 --> 00:15:01.000]  管教原來是眾子所共受的
[00:15:01.000 --> 00:15:03.000]  如果我們不被管教
[00:15:03.000 --> 00:15:05.000]  我們就是私生子
[00:15:05.000 --> 00:15:09.000]  所以受神的管教其實是一個愛
[00:15:09.000 --> 00:15:11.000]  就是因為看到你做錯
[00:15:11.000 --> 00:15:14.000]  就要矯正你的行為
[00:15:14.000 --> 00:15:18.000]  希望你整個人繼續的屬靈的生命的成長
[00:15:18.000 --> 00:15:22.000]  所以這裡說雖然他嚴嚴的懲治我
[00:15:22.000 --> 00:15:25.000]  作者能夠分辨到
[00:15:25.000 --> 00:15:28.000]  有惡人要推倒他
[00:15:28.000 --> 00:15:31.000]  但是神是他的幫助
[00:15:31.000 --> 00:15:33.000]  但同時間他又看到
[00:15:33.000 --> 00:15:36.000]  神是懲治他
[00:15:36.000 --> 00:15:39.000]  這個懲治不是要置他於死地
[00:15:39.000 --> 00:15:42.000]  而是要扶持他更加的堅強
[00:15:42.000 --> 00:15:44.000]  更加的靈明
[00:15:44.000 --> 00:15:49.000]  來跟神有更好的相交
[00:15:49.000 --> 00:15:54.000]  所以他看到的就是十九二十節
[00:15:54.000 --> 00:15:56.000]  闖開的是二門
[00:15:56.000 --> 00:15:59.000]  他要進去清謝耶和華
[00:15:59.000 --> 00:16:03.000]  彷彿他打完仗回來
[00:16:03.000 --> 00:16:06.000]  那些守衛就開城門
[00:16:06.000 --> 00:16:11.000]  讓這些勇士騎馬的可以進城
[00:16:11.000 --> 00:16:16.000]  他用這個形象來講述自己
[00:16:16.000 --> 00:16:19.000]  一方面是為神而打仗
[00:16:19.000 --> 00:16:22.000]  另一方面當他進入的時候
[00:16:22.000 --> 00:16:24.000]  他看到的就是
[00:16:24.000 --> 00:16:27.000]  這個是聖潔公義的地方
[00:16:27.000 --> 00:16:29.000]  我現在進去
[00:16:29.000 --> 00:16:33.000]  都是因為神在我生命裡有公義
[00:16:33.000 --> 00:16:35.000]  這裡告訴我們
[00:16:35.000 --> 00:16:37.000]  給我闖開二門
[00:16:37.000 --> 00:16:39.000]  我要進去清謝耶和華
[00:16:39.000 --> 00:16:41.000]  再講多一次
[00:16:41.000 --> 00:16:43.000]  這是耶和華的門
[00:16:43.000 --> 00:16:46.000]  二人要進去
[00:16:46.000 --> 00:16:48.000]  再一次講
[00:16:48.000 --> 00:16:49.000]  我要清謝你
[00:16:49.000 --> 00:16:52.000]  因為你已經應運了我的祈禱
[00:16:52.000 --> 00:16:54.000]  成了我的拯救
[00:16:54.000 --> 00:16:56.000]  來到這裡的時候
[00:16:56.000 --> 00:16:59.000]  就已經有好幾個向導告訴我們
[00:16:59.000 --> 00:17:03.000]  他為什麼呼籲以色列
[00:17:03.000 --> 00:17:04.000]  呼籲阿倫的支派
[00:17:04.000 --> 00:17:06.000]  呼籲所有敬畏神的人
[00:17:06.000 --> 00:17:08.000]  都要清謝耶和華呢
[00:17:08.000 --> 00:17:10.000]  為什麼呢
[00:17:10.000 --> 00:17:13.000]  因為我經歷過他的幫助
[00:17:13.000 --> 00:17:15.000]  我經歷過他的拯救
[00:17:15.000 --> 00:17:17.000]  他是站在我這一邊的
[00:17:17.000 --> 00:17:19.000]  好像保羅所說的
[00:17:19.000 --> 00:17:21.000]  神是為我的
[00:17:21.000 --> 00:17:23.000]  他是為我的
[00:17:23.000 --> 00:17:25.000]  他是站在我這一邊
[00:17:25.000 --> 00:17:27.000]  我是站在神的陣營
[00:17:27.000 --> 00:17:29.000]  神也都和我同在
[00:17:29.000 --> 00:17:32.000]  所以他面對的困難
[00:17:32.000 --> 00:17:35.000]  面對有人要推倒他
[00:17:35.000 --> 00:17:38.000]  有神在他的身邊
[00:17:38.000 --> 00:17:40.000]  成為他的力量
[00:17:40.000 --> 00:17:43.000]  然後神在他的生命裡面
[00:17:43.000 --> 00:17:47.000]  來去嚴嚴懲治他
[00:17:47.000 --> 00:17:49.000]  嚴嚴
[00:17:49.000 --> 00:17:51.000]  有多嚴呢
[00:17:51.000 --> 00:17:56.000]  當著先知的面前
[00:17:56.000 --> 00:17:59.000]  暴露你一個國王的罪
[00:17:59.000 --> 00:18:02.000]  你就是那個殺人兇手
[00:18:02.000 --> 00:18:05.000]  夠不夠嚴不嚴呢
[00:18:05.000 --> 00:18:08.000]  《十五義記》下的十一章
[00:18:08.000 --> 00:18:11.000]  和拔士巴同房
[00:18:11.000 --> 00:18:13.000]  東昌事發
[00:18:13.000 --> 00:18:15.000]  沒有任何一個人知道
[00:18:15.000 --> 00:18:18.000]  其實連先知拿丹都不知道
[00:18:18.000 --> 00:18:20.000]  不過神告訴他
[00:18:20.000 --> 00:18:23.000]  他早就去和大衛王
[00:18:23.000 --> 00:18:27.000]  王就以為先知又來找我
[00:18:27.000 --> 00:18:29.000]  談一下聖經也好
[00:18:29.000 --> 00:18:31.000]  問一下聖經問題
[00:18:31.000 --> 00:18:33.000]  先知就用了一個比喻
[00:18:33.000 --> 00:18:36.000]  有一個很有錢的富戶
[00:18:36.000 --> 00:18:38.000]  有隻羊羔自己都不捨得吃
[00:18:38.000 --> 00:18:40.000]  就拿給窮人
[00:18:40.000 --> 00:18:42.000]  大衛就很生氣
[00:18:42.000 --> 00:18:45.000]  哇 這麼沒憐憫的
[00:18:45.000 --> 00:18:48.000]  你就是那人
[00:18:48.000 --> 00:18:51.000]  嚴的懲治
[00:18:51.000 --> 00:18:53.000]  求主幫助我們
[00:18:53.000 --> 00:18:57.000]  上主我們來到神的面前
[00:18:57.000 --> 00:19:00.000]  你的內心 我的內心
[00:19:00.000 --> 00:19:03.000]  神是會嚴不嚴的懲治
[00:19:03.000 --> 00:19:05.000]  這個是愛的懲治
[00:19:05.000 --> 00:19:08.000]  你可以隱瞞目者
[00:19:08.000 --> 00:19:11.000]  或者目者隱瞞其他目者
[00:19:11.000 --> 00:19:13.000]  或者我們其他人
[00:19:13.000 --> 00:19:15.000]  沒人知沒人見
[00:19:15.000 --> 00:19:17.000]  真的沒人知沒人見
[00:19:17.000 --> 00:19:20.000]  甚至乎都沒有CCTV
[00:19:20.000 --> 00:19:22.000]  但是耶和華
[00:19:22.000 --> 00:19:25.000]  嚴不嚴的懲治
[00:19:25.000 --> 00:19:27.000]  是愛的懲治
[00:19:27.000 --> 00:19:32.000]  絕不會使我交於死亡
[00:19:32.000 --> 00:19:35.000]  是一個愛的管教
[00:19:35.000 --> 00:19:37.000]  做物主是要來到
