
[00:00:00.000 --> 00:00:05.380]  很感恩再一次晚上和大家有機會去分享
[00:04:45.360 --> 00:04:47.380]  是一個非同小可
[00:04:47.380 --> 00:04:49.940]  非常強大的帝國
[00:04:49.940 --> 00:04:52.740]  所以他問這些問題
[00:04:52.740 --> 00:04:57.300]  是更加反映他本身就是一個有智慧的人
[00:04:57.300 --> 00:05:02.940]  不是衝動不是做了才算
[00:05:02.940 --> 00:05:06.080]  我們有大把的資源
[00:05:06.080 --> 00:05:10.220]  相信他是非常認識自己現在的光景
[00:05:10.220 --> 00:05:18.980]  以及又認識埃及裡面以色列國民的素質等等
[00:05:18.980 --> 00:05:24.000]  所以摩西問這些問題是非常恰當
[00:05:24.000 --> 00:05:29.540]  我想一個蒙召的人都應該會問這些問題
[00:05:29.540 --> 00:05:32.880]  應該首先要對自己有一個了解
[00:05:32.880 --> 00:05:37.680]  然後我們就要看到神到底在我們的生命裡面
[00:05:37.680 --> 00:05:39.680]  祂有什麼的印證呢
[00:05:39.680 --> 00:05:43.280]  有什麼的給我們的應許呢
[00:05:43.280 --> 00:05:46.840]  所以稍後我們又有機會
[00:05:46.840 --> 00:05:51.180]  去看看另外一個舊約的先知的蒙召
[00:05:51.180 --> 00:05:56.780]  或者一個當時的事司一個領袖
[00:05:56.780 --> 00:06:01.980]  三章的十四節我們上一次講到這裡
[00:06:01.980 --> 00:06:04.080]  神就跟摩西說
[00:06:04.080 --> 00:06:06.180]  他是誰呢
[00:06:06.180 --> 00:06:07.680]  叫什麼名字呢
[00:06:07.680 --> 00:06:10.520]  神就提到他自己的名字
[00:06:10.520 --> 00:06:12.520]  我是自有永有的
[00:06:12.520 --> 00:06:18.200]  一個非常足夠身份的認證
[00:06:18.200 --> 00:06:20.200]  自有永有的主
[00:06:20.200 --> 00:06:21.940]  打發摩西
[00:06:21.940 --> 00:06:28.380]  所以埃及無論什麼的神都不夠耶和華大
[00:06:28.380 --> 00:06:31.400]  而且是這位造物主
[00:06:31.400 --> 00:06:34.080]  差遣摩西回去
[00:06:34.080 --> 00:06:37.300]  所以我們要記得我們信的神
[00:06:37.300 --> 00:06:40.800]  是萬君之耶和華
[00:06:40.800 --> 00:06:43.200]  是自有永有的主
[00:06:43.200 --> 00:06:46.520]  所以我們就不需要懼怕
[00:06:46.520 --> 00:06:50.280]  上一次講完這裡之後
[00:06:50.280 --> 00:06:54.120]  第二天就有收到姐妹問我一些問題
[00:06:54.120 --> 00:06:57.560]  因為有個鄰居非常之有心
[00:06:57.560 --> 00:07:03.160]  送了一條開光了的鍊
[00:07:03.160 --> 00:07:08.040]  真是在廟宇裏面求回來的
[00:07:08.040 --> 00:07:10.040]  送給他的女兒
[00:07:10.040 --> 00:07:15.520]  是一份很深的一份大家鄰居的愛
[00:07:15.520 --> 00:07:17.520]  完全沒有惡意的
[00:07:17.520 --> 00:07:20.360]  但是姐妹就很擔心
[00:07:20.360 --> 00:07:24.660]  怎樣去不要得失
[00:07:24.660 --> 00:07:27.260]  但是又要婉轉
[00:07:27.260 --> 00:07:30.880]  所以不知道是不是剛剛聽完這裡
[00:07:30.880 --> 00:07:36.840]  我鼓勵她很正面的講
[00:07:36.840 --> 00:07:43.140]  但是講得來又不會令到對方很難堪等等
[00:07:43.140 --> 00:07:45.140]  其實很重要的
[00:07:45.140 --> 00:07:49.400]  我想我們在面對的人生
[00:07:49.400 --> 00:07:54.660]  我們都真是需要在不同的人生認定
[00:07:54.660 --> 00:07:59.340]  造物主在我們生命裏面的帶領
[00:07:59.340 --> 00:08:01.020]  既然是帶領
[00:08:01.020 --> 00:08:04.480]  有時那種奇妙
[00:08:04.480 --> 00:08:07.520]  有時真是我們現在越來越大個
[00:08:07.520 --> 00:08:09.120]  我們不是很信
[00:08:09.120 --> 00:08:13.040]  一祈禱有時真是會即刻應驗
[00:08:13.040 --> 00:08:16.120]  昨晚我出街吃飯
[00:08:16.120 --> 00:08:20.840]  那條街出了名都不用想有車位
[00:08:20.840 --> 00:08:26.500]  又不是有什麼特別重要的趕時間
[00:08:26.500 --> 00:08:29.620]  真是內心裏面祈禱
[00:08:29.620 --> 00:08:32.240]  如果可以給我有個車位
[00:08:32.240 --> 00:08:33.920]  一轉入條街道
[00:08:33.920 --> 00:08:36.760]  剛剛在我的車頭隔離
[00:08:36.760 --> 00:08:41.480]  就有個車準備上車開車走了
[00:08:41.480 --> 00:08:50.440]  其實在我前面有一架車剛剛過了準備離開的車
[00:08:50.440 --> 00:08:52.340]  即是說它已經離開了
[00:08:52.340 --> 00:08:54.340]  它不可以再退後
[00:08:54.340 --> 00:08:56.920]  反過來那個位置就給了我
[00:08:56.920 --> 00:08:59.800]  真是說時遲那時快
[00:08:59.800 --> 00:09:03.320]  兩秒鐘一轉入那個路口
[00:09:03.320 --> 00:09:04.980]  就有那個車位
[00:09:04.980 --> 00:09:06.760]  我又不是迷信
[00:09:06.760 --> 00:09:11.940]  但是我就感覺到最近有這樣的思想
[00:09:11.940 --> 00:09:16.320]  原來祈禱真是要單純
[00:09:16.320 --> 00:09:20.140]  好像我們有一個很單純的信心
[00:09:20.140 --> 00:09:21.960]  去倚靠神
[00:09:21.960 --> 00:09:25.060]  所以我們記住
[00:09:25.060 --> 00:09:28.280]  當然我們不要像求王大仙那樣
[00:09:28.280 --> 00:09:30.840]  即是說你應許我
[00:09:30.840 --> 00:09:34.360]  你成就我就會怎樣怎樣還神
[00:09:34.360 --> 00:09:36.000]  我們不需要這樣的
[00:09:36.000 --> 00:09:39.540]  眾物主是自有永有的真神
[00:09:39.540 --> 00:09:42.220]  即是說祂說有就有
[00:09:42.220 --> 00:09:43.840]  祂命立就立
[00:09:43.840 --> 00:09:48.020]  祂是將無有創造成萬有的
[00:09:48.020 --> 00:09:50.200]  本來就沒有這個宇宙
[00:09:50.200 --> 00:09:52.060]  本來就沒有我們人類的
[00:09:52.060 --> 00:09:55.960]  但是祂要這個世界這個宇宙出現
[00:09:55.960 --> 00:09:58.600]  祂要我們人類得到救恩
[00:09:58.600 --> 00:10:02.080]  所以我們真是在這個宇宙當中
[00:10:02.080 --> 00:10:05.680]  我們人類是唯一認識祂
[00:10:05.680 --> 00:10:07.600]  和可以親近祂
[00:10:07.600 --> 00:10:10.600]  當然就是後來需要透過耶穌的救恩
[00:10:10.600 --> 00:10:15.260]  我們才能夠和祂恢復神人的關係
[00:10:15.260 --> 00:10:18.620]  所以我們的信仰就不應該是
[00:10:18.620 --> 00:10:21.740]  好像一種說是這麼說
[00:10:21.740 --> 00:10:23.980]  怎會這麼深的經歷
[00:10:23.980 --> 00:10:26.080]  有時都是心理作用
[00:10:26.080 --> 00:10:29.540]  我們有時變成我們的信仰
[00:10:29.540 --> 00:10:32.040]  我們對這位眾物主
[00:10:32.040 --> 00:10:34.260]  有時我們根本就是不信
[00:10:34.260 --> 00:10:37.100]  這其實就不是正確的神學
[00:10:37.100 --> 00:10:39.780]  正確的神學我們既不迷信
[00:10:39.780 --> 00:10:43.220]  我們既不是追求每天都要有神蹟
[00:10:43.220 --> 00:10:44.700]  但是我們要記住
[00:10:44.700 --> 00:10:47.540]  我們是與這位眾物主同行
[00:10:47.540 --> 00:10:50.200]  同在一起的生活
[00:10:50.200 --> 00:10:55.940]  所以有時我們真是憑著一個簡單的信心
[00:10:55.940 --> 00:10:57.600]  來去依靠神
[00:10:57.600 --> 00:11:00.840]  有時會有很奇妙的事情出現
[00:11:00.840 --> 00:11:02.960]  有時我們預備講道
[00:11:02.960 --> 00:11:06.580]  突然間會有些靈感湧進來
[00:11:06.580 --> 00:11:09.440]  有時其實我上次講過一次
[00:11:09.440 --> 00:11:12.040]  我剛好看到一個廣告
[00:11:12.040 --> 00:11:14.360]  就激發我有那個靈感
[00:11:14.360 --> 00:11:17.660]  一直都想那個例子想不到
[00:11:17.660 --> 00:11:23.940]  後來輾轉那個廣告就引發我去搜尋一些事件的背後
[00:11:23.940 --> 00:11:27.500]  就有一個靈感去預備那個例子
[00:11:27.500 --> 00:11:29.380]  至少我講道的時候
[00:11:29.380 --> 00:11:33.860]  我能夠串通到我自己講道的那個經文
[00:11:33.860 --> 00:11:36.900]  所以那些靈感有時是突然間出現的
[00:11:36.900 --> 00:11:39.500]  與那件事本身無關的
[00:11:39.500 --> 00:11:43.200]  透過剛剛看開電視一個廣告
[00:11:43.200 --> 00:11:45.840]  就讓我能夠知道
[00:11:45.840 --> 00:11:49.300]  所以原來眾物主真是往往
[00:11:49.300 --> 00:11:51.700]  在我們意想不到的時候
[00:11:51.700 --> 00:11:55.920]  會讓我們看到他的作為
[00:11:55.920 --> 00:11:59.320]  所以摩西問這個問題
[00:11:59.320 --> 00:12:02.840]  他們問我你叫什麼名字
[00:12:02.840 --> 00:12:06.240]  這是一個很寶貴很重要的印證
[00:12:06.240 --> 00:12:10.540]  當然稍後還有三個神蹟
[00:12:10.540 --> 00:12:13.560]  摩西可以帶著回埃及的
[00:12:13.560 --> 00:12:16.380]  本來那支杖是他的
[00:12:16.380 --> 00:12:18.540]  他是一個牧羊人
[00:12:18.540 --> 00:12:20.220]  他都八十歲了
[00:12:20.220 --> 00:12:23.700]  所以那支杖本來是非常實用的
[00:12:23.700 --> 00:12:27.440]  但是那支杖變成一個可以行神蹟的
[00:12:27.440 --> 00:12:31.160]  他一扔那支杖那支杖就變蛇了
[00:12:31.160 --> 00:12:35.320]  他捉住那條尾巴就立即變回那支杖
[00:12:35.320 --> 00:12:36.820]  這是第一個神蹟
[00:12:36.820 --> 00:12:37.980]  第二個神蹟
[00:12:37.980 --> 00:12:41.940]  他的手放在衣袋立即變大麻蜂
[00:12:41.940 --> 00:12:43.700]  生大麻蜂
[00:12:43.700 --> 00:12:45.800]  然後再放回去
[00:12:45.800 --> 00:12:46.940]  然後就沒事了
[00:12:46.940 --> 00:12:51.820]  又好像正常那樣很光亮的雪白
[00:12:51.820 --> 00:12:53.820]  而第三個神蹟就是
[00:12:53.820 --> 00:12:57.600]  你在尼羅河拿些水那些是河水
[00:12:57.600 --> 00:12:59.600]  你一倒在那些乾地
[00:12:59.600 --> 00:13:01.780]  那些河水就變血了
[00:13:01.780 --> 00:13:05.380]  所以摩西帶著這三個印證
[00:13:05.380 --> 00:13:07.100]  三個神蹟
[00:13:07.100 --> 00:13:11.160]  回去埃及告訴他的國民
[00:13:11.160 --> 00:13:14.100]  到底誰差遣我來
[00:13:14.100 --> 00:13:15.580]  這些就是證據了
[00:13:15.580 --> 00:13:19.780]  這些是印證摩西這個領袖的身份
[00:13:19.780 --> 00:13:21.980]  所以他問這個問題
[00:13:21.980 --> 00:13:23.980]  其實都是我們自己要問
[00:13:23.980 --> 00:13:24.980]  所以如果今天
[00:13:24.980 --> 00:13:26.380]  我上一次都講過了
[00:13:26.380 --> 00:13:27.980]  如果你去酒店
[00:13:27.980 --> 00:13:29.980]  每次都不好意思
[00:13:29.980 --> 00:13:32.860]  我現在來住在你的酒店
[00:13:32.860 --> 00:13:34.860]  有怪莫怪
[00:13:34.860 --> 00:13:36.180]  你麻煩借尾
[00:13:36.180 --> 00:13:37.580]  如果你這樣
[00:13:37.580 --> 00:13:39.020]  我會很生氣的
[00:13:39.020 --> 00:13:40.700]  如果我們的弟兄姊妹
[00:13:40.700 --> 00:13:44.540]  如果到今天還停留在這些迷信
[00:13:44.540 --> 00:13:46.540]  其實我們所信的神
[00:13:46.540 --> 00:13:48.940]  比那些鬼還差
[00:13:48.940 --> 00:13:51.460]  我們要為那些鬼
[00:13:51.460 --> 00:13:53.460]  你不要這樣
[00:13:53.460 --> 00:13:54.980]  其實不需要
[00:13:54.980 --> 00:13:56.260]  我們有主
[00:13:56.260 --> 00:13:58.660]  就已經有神的同在
[00:13:58.660 --> 00:14:01.940]  我們真的不需要懼怕
[00:14:01.940 --> 00:14:03.300]  我們的主
[00:14:03.300 --> 00:14:04.940]  他是耶和華
[00:14:04.940 --> 00:14:07.460]  是自有永有的神
[00:14:07.460 --> 00:14:09.460]  所以這些金句
[00:14:09.460 --> 00:14:12.380]  不妨寫在自己的紀念冊
[00:14:12.380 --> 00:14:14.100]  寫在自己的簿子
[00:14:14.100 --> 00:14:16.460]  久不久坐飛機的時候
[00:14:16.460 --> 00:14:18.140]  很害怕的時候拿出來
[00:14:18.140 --> 00:14:21.540]  我的主是自有永有
[00:14:21.540 --> 00:14:22.780]  還用怕嗎?
[00:14:22.780 --> 00:14:24.860]  我們要記住
[00:14:24.860 --> 00:14:28.660]  第二個摩西問神的問題
[00:14:28.660 --> 00:14:31.780]  接著說
[00:14:31.780 --> 00:14:33.300]  這是神說
[00:14:33.300 --> 00:14:34.220]  又說
[00:14:34.220 --> 00:14:36.620]  你要對以色列人這樣說
[00:14:36.620 --> 00:14:39.180]  這是第十四節的下半節
[00:14:39.180 --> 00:14:42.660]  那自由的打發我到你們這裡來
[00:14:42.660 --> 00:14:44.660]  神又對摩西說
[00:14:44.660 --> 00:14:47.060]  你要對以色列人這樣說
[00:14:47.060 --> 00:14:49.500]  耶和華你們祖宗的神
[00:14:49.500 --> 00:14:51.740]  就是阿伯拉罕的神
[00:14:51.740 --> 00:14:53.420]  以色列的神
[00:14:53.420 --> 00:14:54.700]  瓦國的神
[00:14:54.700 --> 00:14:57.500]  打發我到你們這裡來
[00:14:57.500 --> 00:14:59.500]  耶和華是我的名
[00:14:59.500 --> 00:15:01.500]  直到永遠
[00:15:01.500 --> 00:15:04.100]  這也是我的紀念
[00:15:04.100 --> 00:15:05.700]  直到萬代
[00:15:05.700 --> 00:15:07.180]  自有永有
[00:15:07.180 --> 00:15:09.180]  就是這位耶和華
[00:15:09.180 --> 00:15:11.180]  更加重要的是
[00:15:11.180 --> 00:15:14.620]  不是摩西是一個過客
[00:15:14.620 --> 00:15:16.900]  不是摩西是一個外人
[00:15:16.900 --> 00:15:19.980]  摩西是一路承接著
[00:15:19.980 --> 00:15:22.780]  阿伯拉罕的英許
[00:15:22.780 --> 00:15:25.020]  神對阿伯拉罕
[00:15:25.020 --> 00:15:27.020]  在《創世紀》十五章
[00:15:27.020 --> 00:15:29.020]  說到的第四代
[00:15:29.020 --> 00:15:31.260]  阿伯拉罕的子孫
[00:15:31.260 --> 00:15:33.060]  就要興起
[00:15:33.060 --> 00:15:35.620]  就要回歸英許之地
[00:15:35.620 --> 00:15:36.900]  現在摩西
[00:15:36.900 --> 00:15:40.900]  就是接續那個英許的領袖
[00:15:40.900 --> 00:15:43.940]  所以神去到那個時候
[00:15:43.940 --> 00:15:44.620]  夠了
[00:15:44.620 --> 00:15:48.940]  就差遣摩西去成為領袖
[00:15:48.940 --> 00:15:51.420]  所以你可以說摩西
[00:15:51.420 --> 00:15:55.420]  對這件事有一個更大的保證
[00:15:55.420 --> 00:15:58.820]  因為他自己曾經有一段長時間
[00:15:58.820 --> 00:16:01.900]  是生活在埃及的文化
[00:16:01.900 --> 00:16:04.140]  埃及的養育底下
[00:16:04.140 --> 00:16:07.540]  他有時候真的會那個認受性
[00:16:07.540 --> 00:16:12.700]  不夠一個一直都在苦難裡面的同胞
[00:16:12.700 --> 00:16:15.220]  那個身份
[00:16:15.220 --> 00:16:17.540]  但是原來有不一定的
[00:16:17.540 --> 00:16:19.860]  摩西他現在
[00:16:19.860 --> 00:16:22.180]  雖然他有一段這麼長的時間
[00:16:22.180 --> 00:16:24.580]  離開了自己的同胞
[00:16:24.580 --> 00:16:29.340]  沒有受到那些做苦工的辛苦
[00:16:29.340 --> 00:16:33.100]  但是不代表他在皇宮裡面
[00:16:33.100 --> 00:16:36.020]  不是神的那個人育
[00:16:36.020 --> 00:16:39.020]  所以原來神的工作是很奇妙的
[00:16:39.020 --> 00:16:43.900]  連一個領袖都可以在埃及的皇宮裡面
[00:16:43.900 --> 00:16:45.460]  去被孕育
[00:16:45.460 --> 00:16:46.860]  埃及的文化
[00:16:46.860 --> 00:16:50.220]  不可以改變不了他的生命
[00:16:50.220 --> 00:16:52.340]  他裡面的DNA
[00:16:52.340 --> 00:16:54.580]  他裡面的初心
[00:16:54.580 --> 00:16:58.340]  他裡面的小時候
[00:16:58.340 --> 00:16:59.820]  可能是母親
[00:16:59.820 --> 00:17:02.220]  可能是他的姐姐米利安
[00:17:02.220 --> 00:17:07.180]  灌輸給他的希伯來的身份
[00:17:07.180 --> 00:17:12.860]  所以原來小時候所得到的生命教育
[00:17:12.860 --> 00:17:14.940]  原來可以是這麼重要的
[00:17:14.940 --> 00:17:19.020]  所以原來什麼裝備都不重要
[00:17:19.020 --> 00:17:22.860]  重要的是他真的保有了這個根
[00:17:22.860 --> 00:17:24.380]  屬靈的根
[00:17:24.380 --> 00:17:27.340]  使得摩西更加知道
[00:17:27.340 --> 00:17:30.540]  不過現在再經由神告訴他
[00:17:30.540 --> 00:17:33.540]  你不是一個離開了
[00:17:33.540 --> 00:17:37.500]  好像抽空了一個世代一個時空
[00:17:37.500 --> 00:17:45.900]  你從來都是阿伯拉罕以撒瓦國的族裔
[00:17:45.900 --> 00:17:49.100]  那個英雄的兌現
[00:17:49.100 --> 00:17:51.660]  你就是我所準備
[00:17:51.660 --> 00:17:55.380]  為以色列所預備的那個救主
[00:17:55.380 --> 00:17:57.300]  那個拯救者
[00:17:57.300 --> 00:17:58.380]  就是摩西了
[00:17:58.380 --> 00:18:00.460]  所以第二個問題
[00:18:00.460 --> 00:18:02.260]  問你叫什麼呢
[00:18:02.260 --> 00:18:03.660]  摩西這樣問
[00:18:03.660 --> 00:18:08.220]  其實神給他有很充分的一個的應許
[00:18:08.220 --> 00:18:09.340]  印證
[00:18:09.340 --> 00:18:11.460]  就是神將他自己
[00:18:11.460 --> 00:18:15.500]  和他自己在阿伯拉罕時代
[00:18:15.500 --> 00:18:17.500]  應許了要做的
[00:18:17.500 --> 00:18:18.980]  現在兌現
[00:18:18.980 --> 00:18:26.740]  讓摩西有更加充分的歷史的脈絡
[00:18:26.740 --> 00:18:32.020]  原來神一直沒有放棄我們這個民族
[00:18:32.020 --> 00:18:35.020]  時間和那些苦楚
[00:18:35.020 --> 00:18:44.100]  原來只不過是讓這個民族更加成熟的一個種子
[00:18:44.100 --> 00:18:47.140]  或者是那些經歷等等
[00:18:47.140 --> 00:18:53.540]  所以摩西就是這樣來得到充分的歷史觀
[00:18:53.540 --> 00:18:57.540]  和神對他的那個啟示
[00:18:57.540 --> 00:19:00.420]  比一般人沒有知道那麼多
[00:19:00.420 --> 00:19:04.180]  一般人都已經忘記了自己的祖宗
[00:19:04.180 --> 00:19:06.260]  我們的祖宗怎樣好
[00:19:06.260 --> 00:19:08.900]  但是摩西所認識的祖宗
[00:19:08.900 --> 00:19:12.220]  原來神一路這樣來等待
[00:19:12.220 --> 00:19:15.100]  一路一代一代這樣過去
[00:19:15.100 --> 00:19:18.060]  以撒、瓦國、約瑟
[00:19:18.060 --> 00:19:19.620]  現在到了摩西了
[00:19:19.620 --> 00:19:23.420]  到了有四十年他都要逃難
[00:19:23.420 --> 00:19:28.420]  似乎我們見不到有任何的救恩
[00:19:28.420 --> 00:19:29.820]  任何的出路
[00:19:29.820 --> 00:19:33.420]  但是現在居然一個寂寂無聞
[00:19:33.420 --> 00:19:36.980]  已經心如止水的老人家
[00:19:36.980 --> 00:19:44.820]  現在就好像見到一個很大的宏偉的屬靈的藍圖
[00:19:44.820 --> 00:19:51.540]  摩西可能年輕的時候有些內心的一個感動
[00:19:51.540 --> 00:19:53.540]  很想幫一下自己的國民
[00:19:53.540 --> 00:20:01.540]  但是現在摩西就真的得到一個非常清晰的神的救恩計劃
[00:20:01.540 --> 00:20:05.220]  就是說摩西我就是你們祖宗的神了
[00:20:05.220 --> 00:20:09.620]  我當年的應許我從來都沒有忘懷到
[00:20:09.620 --> 00:20:13.780]  一定會兌現我對這個民族
[00:20:13.780 --> 00:20:18.220]  阿巴拉罕你們的子孫那個的應許的
[00:20:18.220 --> 00:20:25.020]  所以這裏就是給摩西有一個很大的感恩的印證
[00:20:25.020 --> 00:20:33.540]  所以侍奉的人是會比一般弟兄姊妹知道神的心意更多的
[00:20:33.540 --> 00:20:42.380]  侍奉的人參與侍奉的人或多或少你會知道更多的
[00:20:42.380 --> 00:20:49.660]  真的我們作為牧者參與在教會的弟兄姊妹的侍奉、牧養
[00:20:49.660 --> 00:20:54.060]  有時比起一般的弟兄姊妹我們知道更加多的事情
[00:20:54.060 --> 00:20:58.500]  所以會使得我們更加有時看東西全面
[00:20:58.500 --> 00:21:00.660]  有時我們會更加客觀
[00:21:00.660 --> 00:21:03.540]  有時我們會有一種屬靈的眼光
[00:21:03.540 --> 00:21:07.060]  其實這些都是慢慢累積的日積月累的
[00:21:07.060 --> 00:21:14.140]  所以真是一個超過60歲以上的牧者傳道
[00:21:14.140 --> 00:21:18.460]  應該是更加有屬靈的眼光經驗
[00:21:18.460 --> 00:21:23.620]  看人看事物那個研判的客觀程度
[00:21:23.620 --> 00:21:26.300]  應該比一個剛剛出來侍奉的
[00:21:26.300 --> 00:21:30.420]  或者從來都不參與侍奉的一般弟兄姊妹
[00:21:30.420 --> 00:21:36.260]  肯定那個屬靈的閱歷屬靈的眼光肯定是會多
[00:21:36.260 --> 00:21:41.740]  摩西知道整個圖畫神的救贖計劃
[00:21:41.740 --> 00:21:48.340]  一直都說我是阿伯拉罕以撒瓦國約瑟的神
[00:21:48.340 --> 00:21:53.380]  即是摩西從來沒有斷對這個民族的應許
[00:21:53.380 --> 00:21:58.300]  所以那些苦難其實是必須的元素
[00:21:58.300 --> 00:22:00.580]  不是神割席
[00:22:00.580 --> 00:22:03.620]  不是神離開了這個民族
[00:22:03.620 --> 00:22:08.900]  不是神的憤怒隨便你了不理你了
[00:22:08.900 --> 00:22:10.740]  其實就不是
[00:22:10.740 --> 00:22:16.780]  所以這就是第二個神對摩西的啟示
[00:22:16.780 --> 00:22:23.100]  第十六節我們看下去
[00:22:23.100 --> 00:22:26.700]  你去焦聚以色列的長老對他們說
[00:22:26.700 --> 00:22:29.140]  耶和華你們祖宗的神
[00:22:29.140 --> 00:22:35.100]  第二次說就是阿伯拉罕的神以撒的神瓦國的神
[00:22:35.100 --> 00:22:39.140]  向我顯現說我實在眷顧了你們
[00:22:39.140 --> 00:22:42.460]  我也看見埃及人怎樣待你們
[00:22:42.460 --> 00:22:46.940]  我也說要將你們從埃及的困苦中領出來
[00:22:46.940 --> 00:22:50.380]  黃加林人黑人阿摩尼人比利西人
[00:22:50.380 --> 00:22:52.820]  希美人耶布斯人的地去
