
[00:00:00.000 --> 00:00:05.160]  同心禱告 再一次感恩天父又招聚我們
[00:07:58.360 --> 00:08:03.400]  何況你帶著的是200萬人 整個國家的人
[00:08:03.400 --> 00:08:06.800]  一次過離開埃及
[00:08:06.800 --> 00:08:11.940]  你可以想象得到 從來古往今來都沒有試過
[00:08:11.940 --> 00:08:17.280]  整個國家去移民走 是難以想象的
[00:08:17.280 --> 00:08:21.820]  所以都不會在摩西的法蒙 她的老海
[00:08:21.820 --> 00:08:25.580]  日間 晚上都不會這樣想事情的
[00:08:25.580 --> 00:08:30.560]  但是原來這40年 就是神的時間和計劃
[00:08:30.560 --> 00:08:35.300]  一直這樣準備 所以你看聖經你就會看到
[00:08:35.300 --> 00:08:37.520]  神一個這麼大的工程
[00:08:37.520 --> 00:08:40.060]  原來默默的在預備一個人
[00:08:40.060 --> 00:08:44.380]  如果這個部份 舊約就相當充沛的
[00:08:44.380 --> 00:08:47.640]  其實新約都有 主耶穌都預備12個使徒
[00:08:47.640 --> 00:08:51.860]  都有很多的教導 差不多一半時間
[00:08:51.860 --> 00:08:58.020]  一年半都是教導 對不起 應該這麼說
[00:08:58.020 --> 00:09:01.840]  頭一年半 耶穌就是公開的傳道
[00:09:01.840 --> 00:09:04.920]  去累積到一定程度的反對
[00:09:04.920 --> 00:09:09.320]  很多人對耶穌的誤會 那個困惑
[00:09:09.320 --> 00:09:15.200]  那耶穌就在頭一年半就開始低調的
[00:09:15.200 --> 00:09:19.460]  弟兄姊妹如果還沒有關掉那個喇叭
[00:09:19.460 --> 00:09:22.160]  麻煩大家自己靜音
[00:09:22.160 --> 00:09:24.540]  那就不會影響其他弟兄姊妹
[00:09:24.540 --> 00:09:28.800]  你會看到 後期有人就說
[00:09:28.800 --> 00:09:32.980]  哥薩尼亞、菲律賓那裡是一個稍微的分水嶺
[00:09:32.980 --> 00:09:36.200]  耶穌就不再太公開的傳道
[00:09:36.200 --> 00:09:39.340]  不是說祂不去 而是不再是大規模
[00:09:39.340 --> 00:09:42.820]  有很多群眾這樣的 而之後後一年半
[00:09:42.820 --> 00:09:47.520]  主力訓練門徒 預備他們將來
[00:09:47.520 --> 00:09:51.400]  主耶穌升天之後 這幫使徒
[00:09:51.400 --> 00:09:56.220]  就會成為耶路撒冷的獨當一面的領袖
[00:09:56.220 --> 00:10:00.900]  所以你會看到 無論舊約 無論新約
[00:10:00.900 --> 00:10:05.660]  主耶穌訓練門徒 或者神預備他的工人
[00:10:05.660 --> 00:10:09.140]  都是會有明確的訓練過程的
[00:10:09.140 --> 00:10:15.000]  例如以塞亞書的頭六章 就是以塞亞的夢召
[00:10:15.000 --> 00:10:22.960]  耶利米書的頭六章 當然第一、二章比較明顯
[00:10:22.960 --> 00:10:26.260]  就是耶利米的夢召
[00:10:26.260 --> 00:10:30.000]  其實很多的先知都是這樣的
[00:10:30.000 --> 00:10:34.940]  例如撒姆爾記上的頭三章
[00:10:34.940 --> 00:10:41.140]  又是說撒姆爾由他的媽媽用信心去祈禱
[00:10:41.140 --> 00:10:43.680]  得到一個兒子 奉獻給神
[00:10:43.680 --> 00:10:47.920]  奉獻給一個混亂的時思時代
[00:10:47.920 --> 00:10:52.080]  成為神的一個很重要的人
[00:10:52.080 --> 00:10:55.320]  去扭轉整個國家的命運
[00:10:55.320 --> 00:11:01.060]  頭三章的撒姆爾記 又是說撒姆爾的成長
[00:11:01.060 --> 00:11:06.500]  甚至在聖殿裏面 在以利的面前
[00:11:06.500 --> 00:11:12.200]  就是一個不好的老師底下來栽培成長的
[00:11:12.200 --> 00:11:16.140]  你想想你將一個小朋友放在兒童主義學
[00:11:16.140 --> 00:11:18.660]  放他在錦宣或者在紅恩
[00:11:18.660 --> 00:11:21.860]  那個主要的老師又不教聖經
[00:11:21.860 --> 00:11:24.340]  說那些無無畏畏的東西
[00:11:24.340 --> 00:11:27.980]  有時候說一下風水 說一下命運 說一下命理
[00:11:27.980 --> 00:11:32.960]  你作為爸爸聽到就慘了 為什麼那個主要的老師會這樣
[00:11:32.960 --> 00:11:35.780]  當然這個是開玩笑的 其實沒有的
[00:11:35.780 --> 00:11:41.800]  接著他就帶那些小朋友走去做很多不好的事情
[00:11:41.800 --> 00:11:44.940]  接著他又躲在門口在麥當勞
[00:11:44.940 --> 00:11:48.640]  接著在外面吸煙 說這個是你的主要的老師
[00:11:48.640 --> 00:11:51.820]  如果你是那個爸爸 你是那個媽媽 你也會害怕
[00:11:51.820 --> 00:11:56.500]  但是聖經說 撒姆爾是在以利的面前
[00:11:56.500 --> 00:12:01.340]  來去侍奉耶和華 在頭三章講了兩次
[00:12:01.340 --> 00:12:06.580]  所以舊約相當明顯的 頭那一段的記載
[00:12:06.580 --> 00:12:12.740]  是慰藥這個先知 或者慰藥這個神的工人
[00:12:12.740 --> 00:12:18.140]  他是將來怎麼去面對那個時代的改變
[00:12:18.140 --> 00:12:22.580]  所以是需要那個工人自己先有那個生命改變
[00:12:22.580 --> 00:12:28.180]  裡面非常的硬朗 硬朗到好像to be water那樣
[00:12:28.180 --> 00:12:32.280]  那就可以真是無論別人的攻擊
[00:12:32.280 --> 00:12:37.580]  無論別人的誇獎 你都來到去用一個很平常的心
[00:12:37.580 --> 00:12:41.380]  看到一切的榮耀都是應該歸給神
[00:12:41.380 --> 00:12:46.100]  一切的攻擊 問心無愧就算了
[00:12:46.100 --> 00:12:48.780]  不需要介意別人怎麼樣的說法
[00:12:48.780 --> 00:12:52.900]  不是不介意 而是真是要有反思
[00:12:52.900 --> 00:12:57.460]  是不斷反思 所以這裡就是神預備的
[00:12:57.460 --> 00:13:03.040]  工人的那個formula 或者說一個的pattern
[00:13:03.040 --> 00:13:07.460]  給大家來看到 所以如果我們有心服侍的
[00:13:07.460 --> 00:13:11.000]  大家看看這個powerpoint 都相當重要
[00:13:11.000 --> 00:13:14.820]  一定是要先看到自己的軟弱
[00:13:14.820 --> 00:13:17.960]  看到自己的無助無有
[00:13:17.960 --> 00:13:21.340]  因為如果什麼都行 就不需要依靠神
[00:13:21.340 --> 00:13:24.860]  如果真正你覺得需要的時候
[00:13:24.860 --> 00:13:30.480]  那就變成你真是不斷去依靠神的一個機會
[00:13:30.480 --> 00:13:38.080]  和一個這樣的人生 接著就是那個預備期了
[00:13:38.080 --> 00:13:42.480]  神就為他預備在曠野的一個人生
[00:13:42.480 --> 00:13:48.880]  很奇妙的 很自然的 投奔了別人一個家庭
[00:13:48.880 --> 00:13:54.220]  那個岳父又看中他 而那個太太西波拉
[00:13:54.220 --> 00:13:58.480]  又很願意嫁給摩西 摩西已經
[00:13:58.480 --> 00:14:01.760]  我想男士就不是叫做洗盡原話的
[00:14:01.760 --> 00:14:05.480]  她已經沒有那些在埃及的傲氣
[00:14:05.480 --> 00:14:10.760]  穿那些王子的漂亮衣服 走到去是走爛的
[00:14:10.760 --> 00:14:16.960]  是急速的走爛 不是現在乾隆皇下江南
[00:14:16.960 --> 00:14:21.860]  或者一些很貴族的王子去渡假 不是的
[00:14:21.860 --> 00:14:27.560]  是真的走爛去到曠野 所以什麼都不計較了
[00:14:27.560 --> 00:14:34.180]  現在人家收留你 甚至願意將女兒許配給你
[00:14:34.180 --> 00:14:37.060]  你真是覺得是一個很大的祝福
[00:14:37.060 --> 00:14:42.060]  安安靜靜的就生了兩個兒子了
[00:14:42.060 --> 00:14:46.220]  接著原來我們上一次說的就是那個呼召
[00:14:46.220 --> 00:14:51.740]  很特別的 一般人看到的就是那些荊棘燒著
[00:14:51.740 --> 00:14:56.540]  燒不著 燒不壞 燒不壞 很尋常的
[00:14:56.540 --> 00:15:00.480]  曠野你一向都有山火的 有山火有什麼稀奇呢?
[00:15:00.480 --> 00:15:03.240]  摩西也不是又有山火 很稀奇的
[00:15:03.240 --> 00:15:06.500]  不可能的 你天天看到 基本上經常都有山火
[00:15:06.500 --> 00:15:08.320]  你就天天都稀奇 這樣不行的
[00:15:08.320 --> 00:15:14.100]  我《駐大公報》每年的清明 秋天就會多一些
[00:15:14.100 --> 00:15:17.420]  因為秋天沒有雨水 秋天的重陽
[00:15:17.420 --> 00:15:21.260]  一定有山火的 因為那些人免得麻煩
[00:15:21.260 --> 00:15:25.920]  你想一下要帶個鋤頭上山 鋤開一些草
[00:15:25.920 --> 00:15:30.100]  沒有人這麼傻的 拿個打火機就簡單了
[00:15:30.100 --> 00:15:34.820]  燒了那些草 有時候就是他們燒不完那些火種
[00:15:34.820 --> 00:15:38.300]  那些人走了之後 他們自己會再燒
[00:15:38.300 --> 00:15:40.380]  所以一般都會有山火的
[00:15:40.380 --> 00:15:44.900]  基本上你住在新界區 錦田一帶
[00:15:44.900 --> 00:15:48.140]  你就會知道重陽一定有山火的
[00:15:48.140 --> 00:15:51.760]  有很多時候是人為的 除非現在這樣的雨季
[00:15:51.760 --> 00:15:54.300]  突然間有山火 那就可能是天然的了
[00:15:54.300 --> 00:15:58.580]  有時候太陽的折射 令到太高溫 那就不奇怪
[00:15:58.580 --> 00:16:03.740]  但是如果是重陽等等 一定是有大部分人為的了
[00:16:03.740 --> 00:16:10.220]  所以你可以想象到 摩西這次看到這個異象
[00:16:10.220 --> 00:16:14.700]  它看起來是一個很大的異象 也就是說很特殊
[00:16:14.700 --> 00:16:18.680]  特殊到要引起摩西的關注
[00:16:18.680 --> 00:16:22.020]  他要過去看 為什麼會有山火
[00:16:22.020 --> 00:16:25.540]  而這些山火 居然燒那些荊棘
[00:16:25.540 --> 00:16:29.180]  那些荊棘是燒不壞的 荊棘根本是野草
[00:16:29.180 --> 00:16:31.320]  燒不燒得壞有什麼所謂的
[00:16:31.320 --> 00:16:34.740]  又不是一個很大很漂亮的葡萄園 是不是?
[00:16:34.740 --> 00:16:40.660]  現在不是一些很重要的花卉 去有大的問題
[00:16:40.660 --> 00:16:44.540]  例如如果你在法國 有一些很漂亮的葡萄園
[00:16:44.540 --> 00:16:48.680]  那個收成的季節 如果有大火是不得了的
[00:16:48.680 --> 00:16:51.920]  說馬上找一些人去搶購那些葡萄
[00:16:51.920 --> 00:16:56.700]  大家都會明白這些了 在一個曠野燒野草
[00:16:56.700 --> 00:17:04.780]  很小的事 但是居然燒野草而引發摩西高度的關注
[00:17:04.780 --> 00:17:08.700]  而他走過去 走過去之後聽到聲音
[00:17:08.700 --> 00:17:13.500]  所以這些是很獨特的 一般的現象
[00:17:13.500 --> 00:17:19.440]  成為神的異象 明顯就是一個很明顯的枯燥
[00:17:19.440 --> 00:17:21.980]  在這個獨特的人身上
[00:17:21.980 --> 00:17:26.140]  所以不需要去製造 人為的去複製
[00:17:26.140 --> 00:17:30.940]  去重複它 因為每個人神的呼召的臨到
[00:17:30.940 --> 00:17:35.480]  都有不同的方式的 因為呼召的是神
[00:17:35.480 --> 00:17:38.320]  我們不是現在聽完今晚的講道
[00:17:38.320 --> 00:17:42.340]  我們明天就走去行山 就看看周圍有沒有野火
[00:17:42.340 --> 00:17:45.980]  接著看到就走過去 等一下有沒有聲音
[00:17:45.980 --> 00:17:50.020]  那你就不會有的 因為神是用不同的方法
[00:17:50.020 --> 00:17:54.000]  在那個人 祂呼召的人的生命裏面
[00:17:54.000 --> 00:18:00.020]  那個channel好像是校對了那個臺
[00:18:00.020 --> 00:18:04.140]  可以接收到那個channel 接收到那個呼召的
[00:18:04.140 --> 00:18:09.000]  所以重要的是 我們準備好我們的生命
[00:18:09.000 --> 00:18:13.620]  去接受神的呼召 其實摩西根本沒有準備
[00:18:13.620 --> 00:18:16.880]  他沒有準備原來就是神的預備
[00:18:16.880 --> 00:18:19.840]  我們很難想像的 摩西現在不是
[00:18:19.840 --> 00:18:24.740]  我現在先這麼有空 牧羊嘛 我就讀一讀
[00:18:24.740 --> 00:18:29.120]  那些《孫子兵法》 將來怎麼去行軍調將
[00:18:29.120 --> 00:18:33.360]  將來怎麼去管理這麼多的百姓
[00:18:33.360 --> 00:18:37.120]  有沒有千夫長 百夫長 我都有了
[00:18:37.120 --> 00:18:40.240]  當年和我一起的 現在都80歲的
[00:18:40.240 --> 00:18:45.120]  那幫喜伯來的領袖 將來就可以給我用了
[00:18:45.120 --> 00:18:49.640]  相信摩西什麼都沒有 肯定不會有任何的連繫
[00:18:49.640 --> 00:18:51.560]  也都不敢回埃及了
[00:18:51.560 --> 00:18:56.040]  所以根本是一個心如止水的一個老人家
[00:18:56.040 --> 00:18:59.880]  但這個就是摩西 但是呼召就臨到
[00:18:59.880 --> 00:19:03.840]  今晚我們看的就是在最後這個部份
[00:19:03.840 --> 00:19:09.460]  就是神的那個裝備 預備他真是身心靈
[00:19:09.460 --> 00:19:15.240]  都能夠具備成為神的功能的那個想法
[00:19:15.240 --> 00:19:19.500]  上一次本來有一個很寶貴的一個見證
[00:19:19.500 --> 00:19:22.940]  長話短說 很感動的
[00:19:22.940 --> 00:19:33.600]  這位國立台灣大學的一個環境管理的博士生
[00:19:33.600 --> 00:19:38.540]  非常之振奮的一個心路歷程
[00:19:38.540 --> 00:19:41.640]  因為他其實是一個肯尼亞
[00:19:41.640 --> 00:19:46.420]  一個相當窮的非洲部落的一個小朋友
[00:19:46.420 --> 00:19:50.860]  窮到吃那些地瓜
[00:19:50.860 --> 00:19:54.780]  有時候一餐都未必能夠一天有一餐吃
[00:19:54.780 --> 00:19:58.000]  那種窮法是我們難以想象的
[00:19:58.000 --> 00:20:03.240]  不會有鞋穿 那些地下有時候會踩到東西
[00:20:03.240 --> 00:20:07.540]  又會有寄生蟲 所以他說他小時候
[00:20:07.540 --> 00:20:15.300]  晚上爸爸會幫他用一些針挑那些寄生蟲
[00:20:15.300 --> 00:20:20.280]  挑的時候流血、痛 他說這樣都不是最痛苦
[00:20:20.280 --> 00:20:26.200]  最痛苦就是要在傷口上灑點鹽 因為要消毒
[00:20:26.200 --> 00:20:30.160]  所以那些灑鹽的時候那種痛是難以想象的
[00:20:30.160 --> 00:20:35.460]  但是有一個人改變了Levin的一生
[00:20:35.460 --> 00:20:39.840]  就是這位叫做曾古德 大家可能不認識的了
[00:20:39.840 --> 00:20:46.560]  是在肯尼亞一個研究大猩猩的一位女士
[00:20:46.560 --> 00:20:52.260]  終生整個人生就是研究大猩猩的生態
[00:20:52.260 --> 00:20:55.400]  和他們的習性 拿了博士學位
[00:20:55.400 --> 00:21:02.900]  拿了很多學位 一生在肯尼亞做這個研究
[00:21:02.900 --> 00:21:10.280]  真是每天埋身去看、去觀察那些大猩猩的習性等等
[00:21:10.280 --> 00:21:16.700]  所以是一個人類學家裡面相當重要的一個博士
[00:21:16.700 --> 00:21:22.840]  就是去到肯尼亞 因為不懂得講當地話
[00:21:22.840 --> 00:21:34.700]  剛好這位Levin是相當勤力讀書、相當努力去成功的一個學生
[00:21:34.700 --> 00:21:39.860]  所以在小學、中學都已經是全校最厲害的
[00:21:39.860 --> 00:21:46.420]  學校安排了他和這位曾古德做一個翻譯
[00:21:46.420 --> 00:21:51.200]  所以就這樣的緣故讓他認識了曾古德
[00:21:51.200 --> 00:21:55.820]  曾古德這位女士就看到這個黑人的少年人
[00:21:55.820 --> 00:22:00.540]  這麼有上進心就鼓勵他讀書
[00:22:00.540 --> 00:22:04.580]  還有如果你真的經濟有困難 你來找我
[00:22:04.580 --> 00:22:07.640]  我可以幫你拿獎學金來讀書
[00:22:07.640 --> 00:22:13.480]  所以輾轉這位黑人少年就完成了高中
[00:22:13.480 --> 00:22:17.280]  後來就在升大學的時候
[00:22:17.280 --> 00:22:24.280]  曾古德這位女士就鼓勵他去台灣進修
[00:22:24.280 --> 00:22:30.120]  所以輾轉他就去到台灣之後讀大學
[00:22:30.120 --> 00:22:35.520]  接著就進了台灣大學 就是台灣最高的學府
[00:22:35.520 --> 00:22:40.260]  就完成了他的博士學位 由一句中文都不懂
[00:22:40.260 --> 00:22:47.840]  到他能夠講流利的國語和台灣的土話
[00:22:47.840 --> 00:22:51.140]  你可以想像到他的成長的故事
[00:22:51.140 --> 00:22:56.160]  就是受著曾古德這位女士、這位教授的影響
[00:22:56.160 --> 00:22:59.700]  帶來他整個人生就是這樣
[00:22:59.700 --> 00:23:10.400]  他應該是今年的台灣大學學生代表的支持人
[00:23:10.400 --> 00:23:12.820]  所以你今晚上網去聽
[00:23:12.820 --> 00:23:17.420]  很感動人的十幾分鐘的一個故事
[00:23:17.420 --> 00:23:19.860]  一個很勵志的故事
[00:23:19.860 --> 00:23:25.860]  所以原來我們去認識自己是誰
[00:23:25.860 --> 00:23:32.380]  還有有人能夠在你的生命裏面
[00:23:32.380 --> 00:23:36.140]  去加一點點的色彩
[00:23:36.140 --> 00:23:40.860]  帶給你有一個生命的盼望都是很重要的
[00:23:40.860 --> 00:23:45.260]  所以今天我們要灌輸給其他人的
[00:23:45.260 --> 00:23:49.100]  應該是盼望、夢想
[00:23:49.100 --> 00:23:52.700]  應該是對人的生命的建立
[00:23:52.700 --> 00:23:56.600]  例如扶他在最需要的時候
[00:23:56.600 --> 00:24:01.320]  扶他一把讓他去展現他自己的夢想
[00:24:01.320 --> 00:24:07.680]  所以這位Levin他會回去肯尼亞
[00:24:07.680 --> 00:24:15.480]  在那裏去幫助更多當地的窮苦的小朋友
[00:24:15.480 --> 00:24:20.880]  有機會像他這樣透過學業
[00:24:20.880 --> 00:24:25.220]  透過一路的成長去改變自己的命運
[00:24:25.220 --> 00:24:27.260]  和改變國家的命運
[00:24:27.260 --> 00:24:32.580]  所以偶然間上一次我看到這個YouTube的短片
[00:24:32.580 --> 00:24:34.400]  都很感動我自己
[00:24:34.400 --> 00:24:40.400]  所以你看到神下來拯救這位摩西
[00:24:40.400 --> 00:24:44.240]  所以其實是神給這個異象
[00:24:44.240 --> 00:24:47.360]  異象背後就是一個理想、一個夢想
[00:24:47.360 --> 00:24:49.360]  這個摩西
[00:24:49.360 --> 00:24:54.300]  所以我們今天在教會我們來查經班
[00:24:54.300 --> 00:24:58.260]  我們其實是要裝備下一代的信徒
[00:24:58.260 --> 00:25:01.100]  讓他們身懷那個理想
[00:25:01.100 --> 00:25:06.440]  胸懷一個普世的價值觀來服侍主
[00:25:06.440 --> 00:25:12.700]  所以如果我們有足夠的人生資源和經歷際遇
[00:25:12.700 --> 00:25:17.860]  而我們沒有去運用、沒有去讓神
[00:25:17.860 --> 00:25:20.800]  在我們的生命裏面去運用
[00:25:20.800 --> 00:25:23.660]  原因只是一個
[00:25:23.660 --> 00:25:28.140]  他還沒有尋找到他的那個夢想
[00:25:28.140 --> 00:25:31.740]  他還沒有看到那個異象
[00:25:31.740 --> 00:25:39.400]  可能是我們現在仍然在位的
[00:25:39.400 --> 00:25:43.760]  沒有將那個異象給到弟兄姊妹
[00:25:43.760 --> 00:25:48.700]  弟兄姊妹只會在自己有限的知識的領域
[00:25:48.700 --> 00:25:53.280]  追尋他認為的理想、他認為的異象
[00:25:53.280 --> 00:25:58.180]  例如反正生活都不太擔心了
[00:25:58.180 --> 00:26:01.240]  現在時間也多了 可以多點去旅行
[00:26:01.240 --> 00:26:04.800]  多點去遊歷 多點去做自己喜歡的事
[00:26:04.800 --> 00:26:07.540]  也不想太多煩惱的事
[00:26:07.540 --> 00:26:10.300]  不想太多人事的紛爭
[00:26:10.300 --> 00:26:13.260]  這些全部是很正確的思想
[00:26:13.260 --> 00:26:15.460]  但是有時忘記了就是
[00:26:15.460 --> 00:26:19.820]  想的仍然是在地上的那個短短的人生
[00:26:19.820 --> 00:26:23.480]  沒有為神的國度去思想
[00:26:23.480 --> 00:26:27.280]  沒有在主統文的六個向度
[00:26:27.280 --> 00:26:32.460]  有頭三個耶穌教我們的人生
[00:26:32.460 --> 00:26:36.760]  其實第一件事你要想的就是神的名得到榮耀
