
[00:00:00.000 --> 00:00:03.880]  我們一起禱告 感謝天父讓我們在過年
[00:11:25.700 --> 00:11:27.700]  聖經是不是真的無誤
[00:11:27.700 --> 00:11:29.700]  那已經是沒得談的了
[00:11:29.700 --> 00:11:31.820]  這個都是很重要的
[00:11:31.820 --> 00:11:34.620]  其實回頭看回這裡的時候
[00:11:34.620 --> 00:11:36.780]  你就看到上個星期我們講了
[00:11:36.780 --> 00:11:41.340]  祭司他嘴裡應該常傳知識
[00:11:41.340 --> 00:11:43.100]  第七節
[00:11:43.100 --> 00:11:49.420]  人應該由他的口去尋求神的律法
[00:11:49.420 --> 00:11:53.820]  因為他是萬鈞之耶和華的使者
[00:11:53.820 --> 00:11:57.620]  就是差遣來奉神的名
[00:11:57.620 --> 00:12:01.980]  去傳遞真理的媒介
[00:12:01.980 --> 00:12:08.940]  所以他就是那個讓人去認識實的那個宗教
[00:12:08.940 --> 00:12:14.220]  當然絕對不是天主教所講的那些神父
[00:12:14.220 --> 00:12:18.380]  那個好像教皇那個宗保
[00:12:18.380 --> 00:12:19.860]  那個中間人
[00:12:19.860 --> 00:12:22.780]  你不透過他是不可以去到神那裡
[00:12:22.780 --> 00:12:26.180]  這個當然是後來天主教的謬誤
[00:12:26.180 --> 00:12:28.540]  那個等一下我們看到使者那裡
[00:12:28.540 --> 00:12:32.100]  再給大家一些類似的教導
[00:12:32.100 --> 00:12:36.180]  一些大家可能透過一些這樣的宗教的研究
[00:12:36.180 --> 00:12:39.260]  系統神學裡面的一些關乎到
[00:12:39.260 --> 00:12:40.940]  辨別一些的錯謬
[00:12:40.940 --> 00:12:43.460]  可以有一點點的涉獵
[00:12:43.460 --> 00:12:47.140]  大家可能從來都很少會聽到這些
[00:12:47.140 --> 00:12:49.020]  但是這裡就告訴我們
[00:12:49.020 --> 00:12:54.700]  原本祭司是應該要扮演著這個角色的
[00:12:54.700 --> 00:12:58.220]  第八節就是你們卻偏離正道
[00:12:58.220 --> 00:13:02.060]  使許多的人在律法上跌倒
[00:13:02.060 --> 00:13:07.300]  你們廢棄了我和你未所立的這個永約
[00:13:07.300 --> 00:13:10.940]  所以就是那個此消彼長
[00:13:10.940 --> 00:13:16.060]  就是當祭司自己的那個職份放低了
[00:13:16.060 --> 00:13:18.660]  所以你試一下想一下有一天
[00:13:18.660 --> 00:13:20.500]  你回來教會
[00:13:20.500 --> 00:13:23.420]  那個講台今天我們不講了
[00:13:23.420 --> 00:13:26.180]  講到太悶了 一講就每個人都睡覺了
[00:13:26.180 --> 00:13:27.580]  今天我們不講到
[00:13:27.580 --> 00:13:30.620]  我們講這套上次我看的電影
[00:13:30.620 --> 00:13:31.980]  大家評論一下
[00:13:31.980 --> 00:13:34.540]  還要不是我一個人講完
[00:13:34.540 --> 00:13:37.380]  是大家可以在位置上拿著麥克風
[00:13:37.380 --> 00:13:39.020]  大家講一下東西的
[00:13:39.020 --> 00:13:41.180]  接著我們唱一些流行曲
[00:13:41.180 --> 00:13:43.460]  你可以想一下一個地步就是
[00:13:43.460 --> 00:13:46.180]  那個教會越來越開心了
[00:13:46.180 --> 00:13:48.940]  不過記住開心完之後
[00:13:48.940 --> 00:13:51.500]  下個禮拜再下個禮拜再下個禮拜
[00:13:51.500 --> 00:13:52.660]  我用不著聽你說
[00:13:52.660 --> 00:13:55.620]  我聽其他人說更開心更好玩
[00:13:55.620 --> 00:13:57.660]  我就不再回教會了
[00:13:57.660 --> 00:14:02.020]  教會的存在就是要將真道
[00:14:02.020 --> 00:14:05.340]  來講明神的心意
[00:14:05.340 --> 00:14:08.420]  所以福音派很重要很強的
[00:14:08.420 --> 00:14:13.020]  或者再重一些就是宗教改革很強的
[00:14:13.020 --> 00:14:16.020]  就是《釋經》講道
[00:14:16.020 --> 00:14:22.100]  按上下文的正確的解經是很重要的
[00:14:22.100 --> 00:14:24.020]  就不是拿一節聖經
[00:14:24.020 --> 00:14:25.420]  將它無限的
[00:14:25.420 --> 00:14:28.740]  我今天覺得這節聖經對我有什麼幫助
[00:14:28.740 --> 00:14:31.420]  我和大家分享我的感受
[00:14:31.420 --> 00:14:34.700]  接著讀完那節聖經之後連解都不解了
[00:14:34.700 --> 00:14:39.220]  接著就講一些生活
[00:14:39.220 --> 00:14:42.300]  講一下電影、講一下時事
[00:14:42.300 --> 00:14:43.900]  這就叫做Pitching
[00:14:43.900 --> 00:14:46.140]  嚴格來說就不是Pitching了
[00:14:46.140 --> 00:14:52.300]  這個可能是你個人的在這裡分享
[00:14:52.300 --> 00:14:55.500]  嚴格來說這個就不是《釋經》講道
[00:14:55.500 --> 00:14:57.260]  所以大家要記得
[00:14:57.260 --> 00:15:00.980]  真是需要有《釋經》講道
[00:15:00.980 --> 00:15:05.540]  因為唯有神的道才可以帶領我們去認識神
[00:15:05.540 --> 00:15:08.940]  最終回來教會不是開心
[00:15:08.940 --> 00:15:10.740]  開心你可以打一張牌
[00:15:10.740 --> 00:15:12.540]  開心你可以去旅遊
[00:15:12.540 --> 00:15:13.660]  開心你可以
[00:15:13.660 --> 00:15:15.860]  當然我不是叫大家打牌
[00:15:15.860 --> 00:15:19.460]  開心是可以看一場電影都很開心的
[00:15:19.460 --> 00:15:22.540]  但是來到神的家、神的面前
[00:15:22.540 --> 00:15:25.140]  我們不是尋求開心
[00:15:25.140 --> 00:15:29.860]  我們是尋求認識、敬拜這位真神
[00:15:29.860 --> 00:15:35.580]  所以我們透過一個很開心的環境去敬拜神
[00:15:35.580 --> 00:15:40.100]  不是尋求終極的目標是開心
[00:15:40.100 --> 00:15:43.060]  所以我們要搞清楚那個目的
[00:15:43.060 --> 00:15:46.860]  如果不是其實就很可憐了
[00:15:46.860 --> 00:15:51.140]  所以我們要透過這件事再一次回到思想
[00:15:51.140 --> 00:15:54.540]  接著第十節開始出現了四至五次
[00:15:54.540 --> 00:15:57.860]  其實在這本書總共有六次
[00:15:57.860 --> 00:16:02.340]  一、二、三、四、五、六次講鬼詐
[00:16:02.340 --> 00:16:05.780]  在第二章出現了四次
[00:16:05.780 --> 00:16:08.260]  第十節開始了
[00:16:08.260 --> 00:16:11.380]  我們豈不是都是一位父嗎?
[00:16:11.380 --> 00:16:13.140]  就是這位真神
[00:16:13.140 --> 00:16:16.660]  猶太人豈不是一位神所做的嗎?
[00:16:16.660 --> 00:16:20.420]  我們各人怎麼以鬼詐代弟兄
[00:16:20.420 --> 00:16:26.260]  背棄了神與我們列祖所立的約呢?
[00:16:26.260 --> 00:16:29.700]  接著就講那個民間的日常生活
[00:16:29.700 --> 00:16:32.020]  就是各行各業
[00:16:32.020 --> 00:16:34.420]  不同的人
[00:16:34.420 --> 00:16:36.820]  猶太人行事鬼詐
[00:16:36.820 --> 00:16:40.140]  並且在以色列和耶路撒冷中
[00:16:40.140 --> 00:16:42.300]  行一件可憎的事
[00:16:42.300 --> 00:16:45.980]  因為猶太人褻瀆耶和華所喜愛的聖潔
[00:16:45.980 --> 00:16:48.220]  或者聖地都可以
[00:16:48.220 --> 00:16:53.060]  娶那些侍奉愛邦神的女子為妻
[00:16:53.060 --> 00:16:56.100]  凡是行者事的無論何人
[00:16:56.100 --> 00:16:59.300]  就是獻供物給萬君子耶和華
[00:16:59.300 --> 00:17:04.140]  耶和華也必從雅各的帳篷中剪除他
[00:17:04.140 --> 00:17:06.700]  這是一個普遍現象
[00:17:06.700 --> 00:17:09.300]  猶太人行事鬼詐
[00:17:09.300 --> 00:17:12.420]  第十節就在講
[00:17:12.420 --> 00:17:16.020]  各人怎麼以鬼詐代弟兄
[00:17:16.020 --> 00:17:18.940]  我想印一兩段經文
[00:17:18.940 --> 00:17:22.860]  我今天在鬼詐這個字
[00:17:22.860 --> 00:17:26.300]  搜尋一下聖經出現的次數
[00:17:26.300 --> 00:17:30.340]  用法都頗多和頗明顯的
[00:17:30.340 --> 00:17:32.740]  真言就很多
[00:17:32.740 --> 00:17:35.660]  特別提到關於鬼詐
[00:17:35.660 --> 00:17:39.580]  和正直的對比
[00:17:39.580 --> 00:17:42.060]  和大家揭一揭真言
[00:17:42.060 --> 00:17:45.700]  比較多的是真言的十二章
[00:17:45.700 --> 00:17:49.700]  又出現好幾次關於正直、鬼詐
[00:17:49.700 --> 00:17:55.460]  會走的人生的路是很不同很詭異的
[00:17:55.460 --> 00:18:00.500]  十二章第一節
[00:18:00.500 --> 00:18:04.660]  他說喜愛管教就是喜愛知識
[00:18:04.660 --> 00:18:08.860]  恨惡責備卻是畜類
[00:18:08.860 --> 00:18:11.380]  畜生才不喜歡人責備他
[00:18:11.380 --> 00:18:14.100]  善人必蒙耶和華
[00:18:14.100 --> 00:18:18.580]  因為善人很有善心
[00:18:18.580 --> 00:18:20.180]  很kind heart
[00:18:20.180 --> 00:18:23.700]  聖靈所寄的果子
[00:18:23.700 --> 00:18:25.980]  人愛就是第一個
[00:18:25.980 --> 00:18:29.980]  設詭計的人
[00:18:29.980 --> 00:18:32.460]  耶和華必定他的罪
[00:18:32.460 --> 00:18:34.460]  我們再看第五節
[00:18:34.460 --> 00:18:36.700]  其實整篇都很好看
[00:18:36.700 --> 00:18:41.580]  第五節 義人的思念是公平
[00:18:41.580 --> 00:18:44.700]  惡人的計謀是鬼詐
[00:18:44.700 --> 00:18:47.180]  善惡就在這裡分野
[00:18:47.180 --> 00:18:49.980]  善不只是人好這麼簡單
[00:18:49.980 --> 00:18:53.260]  而是你思考的方式
[00:18:53.260 --> 00:18:56.060]  即是你的內心的價值觀
[00:18:56.060 --> 00:18:58.180]  內心的做人態度
[00:18:58.180 --> 00:19:00.780]  內心的思想
[00:19:00.820 --> 00:19:07.300]  暫時都找不到有什麼儀器可以照到那個思想
[00:19:07.300 --> 00:19:09.460]  心啊
[00:19:09.460 --> 00:19:11.460]  連那些芯片圖
[00:19:11.460 --> 00:19:14.340]  心的血管
[00:19:14.340 --> 00:19:17.460]  其他的都已經可以發明了
[00:19:17.460 --> 00:19:19.460]  但是思想就發明不了
[00:19:19.460 --> 00:19:20.260]  也都不需要了
[00:19:20.260 --> 00:19:22.620]  因為聖經就是真正的
[00:19:22.620 --> 00:19:25.100]  可以探究到人心靈
[00:19:25.100 --> 00:19:26.780]  這裡就特別提到
[00:19:26.780 --> 00:19:30.180]  好像將一樣東西極端化了
[00:19:30.180 --> 00:19:33.260]  就是那個人已經是這樣的人為人
[00:19:33.260 --> 00:19:34.940]  就是一個善人
[00:19:34.940 --> 00:19:36.340]  或者一個義人
[00:19:36.340 --> 00:19:39.780]  他是怎樣在神眼中的義呢?
[00:19:39.780 --> 00:19:43.220]  原來他的思想是很公平的
[00:19:43.220 --> 00:19:45.500]  即是他人很正直的
[00:19:45.500 --> 00:19:48.980]  他的人正直到一個地步就是
[00:19:48.980 --> 00:19:51.380]  聖經說的正直到一個地步
[00:19:51.380 --> 00:19:54.820]  就是守樂賢
[00:19:54.820 --> 00:19:57.860]  是一個在神眼中的義人
[00:19:57.860 --> 00:20:04.140]  但是惡人他的計謀就是詭詐
[00:20:04.140 --> 00:20:07.620]  即是如果經常想辦法的
[00:20:07.620 --> 00:20:10.460]  每樣東西都計算著人的
[00:20:10.460 --> 00:20:14.180]  不知不覺自己變成一個詭詐的惡人
[00:20:14.180 --> 00:20:16.700]  所以我們要很小心
[00:20:16.700 --> 00:20:18.420]  不要說一個惡念
[00:20:18.420 --> 00:20:22.900]  對別人應該要常常待人以善
[00:20:22.900 --> 00:20:25.620]  那你自己會變成善人的
[00:20:25.620 --> 00:20:27.700]  你自己會變成義人的
[00:20:27.700 --> 00:20:30.020]  不知不覺你自己變成一個公平的人
[00:20:30.020 --> 00:20:31.100]  正直的人
[00:20:31.100 --> 00:20:32.620]  守樂賢的人
[00:20:32.620 --> 00:20:38.060]  這些不單是重要
[00:20:38.060 --> 00:20:40.340]  而是你變成怎樣的人
[00:20:40.340 --> 00:20:42.420]  這個是真的很重要
[00:20:42.420 --> 00:20:46.140]  很快又看看第17節
[00:20:46.140 --> 00:20:49.420]  說出真話的顯明公義
[00:20:49.420 --> 00:20:52.260]  作假見證的顯出詭詐
[00:20:52.260 --> 00:20:54.540]  又做了一個明顯的對比
[00:20:54.540 --> 00:20:56.220]  一個分野
[00:20:56.220 --> 00:20:59.140]  就是常常都講真話的人
[00:20:59.140 --> 00:21:00.900]  這個都簡單
[00:21:00.900 --> 00:21:03.500]  我不記得哪個明星講過
[00:21:03.500 --> 00:21:06.220]  講大話就很難
[00:21:06.220 --> 00:21:08.820]  因為你時時都要想一下自己有沒有講大話
[00:21:08.820 --> 00:21:11.900]  講真話就相對容易
[00:21:11.900 --> 00:21:14.900]  因為你不需要每次修飾
[00:21:14.900 --> 00:21:17.420]  不需要每次去想一下
[00:21:17.420 --> 00:21:21.220]  所以我們能夠不斷講真話
[00:21:21.220 --> 00:21:25.300]  似乎聖經不單是舊約
[00:21:25.300 --> 00:21:27.220]  新約都是這樣教導我們
[00:21:27.220 --> 00:21:31.220]  說謊言的嘴都是神所恨惡的
[00:21:31.220 --> 00:21:32.980]  就顯明我們是公義
[00:21:32.980 --> 00:21:35.380]  裏面是公義和真理
[00:21:35.380 --> 00:21:40.020]  主耶穌是誠信真實的主
[00:21:40.020 --> 00:21:42.900]  這裏說作假見證
[00:21:42.900 --> 00:21:44.700]  顯出詭詐
[00:21:44.700 --> 00:21:47.500]  我們就要留心
[00:21:47.500 --> 00:21:50.820]  我們去到甚麼情況
[00:21:50.820 --> 00:21:53.700]  有時要這樣作假見證
[00:21:53.700 --> 00:21:55.980]  這個真的要小心
