
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹轉來 平安
[00:07:18.000 --> 00:07:20.000]  飯都還沒吃完
[00:07:20.000 --> 00:07:22.000]  就去洗腳
[00:07:22.000 --> 00:07:26.000]  其實這個舉動也很特別
[00:07:26.000 --> 00:07:28.000]  會不會是因為
[00:07:28.000 --> 00:07:29.000]  耶穌吃了一口飯不安心
[00:07:29.000 --> 00:07:32.000]  覺得腳太髒了
[00:07:32.000 --> 00:07:33.000]  進來之後
[00:07:33.000 --> 00:07:36.000]  但他沒有洗腳就坐下
[00:07:36.000 --> 00:07:38.000]  不要忘記當時的地
[00:07:38.000 --> 00:07:40.000]  應該沒有我們現在這樣的
[00:07:40.000 --> 00:07:42.000]  鋪滿地板
[00:07:42.000 --> 00:07:45.000]  外面的街道也不是石屎路
[00:07:45.000 --> 00:07:48.000]  他們穿的可能是涼鞋
[00:07:48.000 --> 00:07:51.000]  所以滿腳都是沙塵泥土
[00:07:51.000 --> 00:07:54.000]  來到家裡
[00:07:54.000 --> 00:07:58.000]  其實按照以色列人當時的習慣
[00:07:58.000 --> 00:08:01.000]  他們會有一盆水在門外
[00:08:01.000 --> 00:08:04.000]  讓大家可以洗乾淨
[00:08:04.000 --> 00:08:06.000]  才進去
[00:08:06.000 --> 00:08:09.000]  又或者幫一些進屋的人洗腳
[00:08:09.000 --> 00:08:12.000]  通常是在牢房
[00:08:12.000 --> 00:08:14.000]  甚至是在牢底
[00:08:14.000 --> 00:08:17.000]  所以是屬於一個很卑微的工作
[00:08:17.000 --> 00:08:20.000]  但是我們可以想像
[00:08:20.000 --> 00:08:22.000]  當時可能根本沒有牢房
[00:08:22.000 --> 00:08:25.000]  在他們聚集的地方
[00:08:25.000 --> 00:08:26.000]  那你會說
[00:08:26.000 --> 00:08:28.000]  為什麼他們不互相洗呢
[00:08:28.000 --> 00:08:32.000]  自己又不幫自己洗呢
[00:08:32.000 --> 00:08:33.000]  大概就是
[00:08:33.000 --> 00:08:35.000]  大家都是看大家
[00:08:35.000 --> 00:08:38.000]  你和我都是這麼高
[00:08:38.000 --> 00:08:39.000]  這麼低
[00:08:39.000 --> 00:08:41.000]  地位差不多
[00:08:41.000 --> 00:08:43.000]  誰可以主動去做一個
[00:08:43.000 --> 00:08:47.000]  這麼卑微的行動呢
[00:08:47.000 --> 00:08:48.000]  他們可能記得
[00:08:48.000 --> 00:08:51.000]  耶穌曾經教過他們一個
[00:08:51.000 --> 00:08:54.000]  多行一里路的教導
[00:08:54.000 --> 00:08:56.000]  弟兄姊妹還記不記得
[00:08:56.000 --> 00:08:59.000]  什麼叫多行一里路
[00:08:59.000 --> 00:09:01.000]  如果有人叫你行一里路
[00:09:01.000 --> 00:09:04.000]  你就行夠兩里路給他
[00:09:04.000 --> 00:09:07.000]  其實如果裡面只要有一個人
[00:09:07.000 --> 00:09:09.000]  肯主動
[00:09:09.000 --> 00:09:11.000]  屈膝做這件事
[00:09:11.000 --> 00:09:14.000]  這件事就完結了
[00:09:14.000 --> 00:09:16.000]  但是偏偏
[00:09:16.000 --> 00:09:19.000]  門徒裡面沒有一個去做這件事
[00:09:19.000 --> 00:09:20.000]  不單止這樣
[00:09:20.000 --> 00:09:23.000]  其實在路加封22章24到27節
[00:09:23.000 --> 00:09:26.000]  同樣是記載最後晚餐
[00:09:26.000 --> 00:09:30.000]  接著就是設立這個聖餐
[00:09:30.000 --> 00:09:36.000]  緊接著設立聖餐之後那段的記載是什麼
[00:09:36.000 --> 00:09:38.000]  路加封22章24節說
[00:09:38.000 --> 00:09:41.000]  門徒中間也起了爭論
[00:09:41.000 --> 00:09:49.000]  他們中哪一個可算偉大
[00:09:49.000 --> 00:09:51.000]  你怎麼會想到
[00:09:51.000 --> 00:09:56.000]  剛剛才設立了聖餐
[00:09:56.000 --> 00:10:00.000]  耶穌舉起杯子
[00:10:00.000 --> 00:10:03.000]  舉起餅
[00:10:03.000 --> 00:10:04.000]  吃完之後
[00:10:04.000 --> 00:10:06.000]  接著他們下一件事竟然是爭論
[00:10:06.000 --> 00:10:08.000]  誰比較大
[00:10:08.000 --> 00:10:10.000]  誰是領袖
[00:10:10.000 --> 00:10:14.000]  誰是頭
[00:10:14.000 --> 00:10:17.000]  所以掛著爭論的時候
[00:10:17.000 --> 00:10:30.000]  還怎麼會想到誰去服侍其他人呢
[00:10:30.000 --> 00:10:31.000]  不要忘記
[00:10:31.000 --> 00:10:35.000]  其實這班門徒跟隨了耶穌已經三年
[00:10:35.000 --> 00:10:38.000]  跟耶穌一起起居飲食
[00:10:38.000 --> 00:10:45.000]  他們應該很熟悉耶穌的想法
[00:10:45.000 --> 00:10:48.000]  但其實真的一點也不知道耶穌的心怎麼想
[00:10:48.000 --> 00:10:49.000]  在那個時間
[00:10:49.000 --> 00:10:54.000]  從這個爭論高低位置
[00:10:54.000 --> 00:10:58.000]  路加封第一節的下半節這樣說
[00:10:58.000 --> 00:11:01.000]  耶穌一向愛世間熟悉自己的人
[00:11:01.000 --> 00:11:05.000]  愛他們到底
[00:11:05.000 --> 00:11:06.000]  第三節
[00:11:06.000 --> 00:11:10.000]  耶穌知道父已經將萬有交於祂手裏
[00:11:10.000 --> 00:11:13.000]  而且知道自己是從神那裏出來
[00:11:13.000 --> 00:11:16.000]  又要回到神那裏
[00:11:16.000 --> 00:11:19.000]  就離席站起來脫了衣服
[00:11:19.000 --> 00:11:23.000]  拿一條手巾束腰
[00:11:23.000 --> 00:11:24.000]  但是這兩節經文
[00:11:24.000 --> 00:11:30.000]  其實已經將耶穌是神的屬性很清楚表達
[00:11:30.000 --> 00:11:34.000]  第一就是耶穌是一個全愛的神
[00:11:34.000 --> 00:11:38.000]  第二是一個全權的神
[00:11:38.000 --> 00:11:40.000]  第一節下半節
[00:11:40.000 --> 00:11:43.000]  他一向愛世間熟悉自己的人
[00:11:43.000 --> 00:11:45.000]  就愛他們到底
[00:11:45.000 --> 00:11:47.000]  英文聖經一曰
[00:11:47.000 --> 00:11:48.000]  愛他們到底
[00:11:48.000 --> 00:11:51.000]  是說Love to the end
[00:11:51.000 --> 00:11:53.000]  即是去到最後
[00:11:53.000 --> 00:11:55.000]  去到盡頭
[00:11:55.000 --> 00:11:58.000]  耶穌都是愛他們
[00:11:58.000 --> 00:12:00.000]  這個時間已經是距離
[00:12:00.000 --> 00:12:02.000]  可能再過幾個小時
[00:12:02.000 --> 00:12:05.000]  他就會被人出賣
[00:12:05.000 --> 00:12:06.000]  但是在這一刻
[00:12:06.000 --> 00:12:08.000]  他都不放過任何的機會
[00:12:08.000 --> 00:12:09.000]  去教導門徒
[00:12:09.000 --> 00:12:12.000]  去幫他們明白一個道理
[00:12:12.000 --> 00:12:15.000]  所以他愛他們
[00:12:15.000 --> 00:12:19.000]  真是愛到底
[00:12:19.000 --> 00:12:21.000]  第二節那裏就說
[00:12:21.000 --> 00:12:24.000]  其實魔鬼這時候已經將出賣耶穌的意思
[00:12:24.000 --> 00:12:28.000]  放在加勒人西門的兒子猶大心裏
[00:12:28.000 --> 00:12:30.000]  但是同一時間
[00:12:30.000 --> 00:12:33.000]  一切都是掌握在耶穌的手裏
[00:12:33.000 --> 00:12:34.000]  因為第三節說
[00:12:34.000 --> 00:12:38.000]  他知道父已經將萬有交在他的手裏
[00:12:38.000 --> 00:12:41.000]  他又知道自己是從神那裏來
[00:12:41.000 --> 00:12:44.000]  也都要回到神那裏
[00:12:44.000 --> 00:12:45.000]  萬有
[00:12:45.000 --> 00:12:47.000]  甚麼叫萬有
[00:12:47.000 --> 00:12:49.000]  擁有萬有的神
[00:12:49.000 --> 00:12:51.000]  即是擁有所有的管理權
[00:12:51.000 --> 00:12:53.000]  控制權
[00:12:53.000 --> 00:12:56.000]  他知道一切將會發生的事
[00:12:56.000 --> 00:13:01.000]  所以他是完全的掌權
[00:13:01.000 --> 00:13:03.000]  神的全愛
[00:13:03.000 --> 00:13:05.000]  全權
[00:13:05.000 --> 00:13:07.000]  因為耶穌基督
[00:13:07.000 --> 00:13:10.000]  他又愛又有能力
[00:13:10.000 --> 00:13:15.000]  但是去到第四節
[00:13:15.000 --> 00:13:17.000]  他又全愛又全權
[00:13:17.000 --> 00:13:19.000]  但他竟然就離席
[00:13:19.000 --> 00:13:20.000]  站起來
[00:13:20.000 --> 00:13:22.000]  這個就可能中文你沒有那麼覺得
[00:13:22.000 --> 00:13:24.000]  甚麼意思
[00:13:24.000 --> 00:13:25.000]  原來你看英文
[00:13:25.000 --> 00:13:27.000]  那個就是用so that
[00:13:27.000 --> 00:13:29.000]  即是說
[00:13:29.000 --> 00:13:31.000]  他自己又全愛又全權
[00:13:31.000 --> 00:13:34.000]  因此他就站起來
[00:13:34.000 --> 00:13:39.000]  要做一個洗腳的行動
[00:13:39.000 --> 00:13:41.000]  你不理解到
[00:13:41.000 --> 00:13:44.000]  當你愛一個人真的愛到底的時候
[00:13:44.000 --> 00:13:48.000]  你真的甘願可以放下自己所有的利益
[00:13:48.000 --> 00:13:50.000]  甚至放下自己
[00:13:50.000 --> 00:13:52.000]  所謂的放下身段
[00:13:52.000 --> 00:13:55.000]  就是為別人服侍
[00:13:55.000 --> 00:13:57.000]  同一時間其實他是全權
[00:13:57.000 --> 00:13:59.000]  他甚麼都掌握到
[00:13:59.000 --> 00:14:01.000]  他甚麼都知道
[00:14:01.000 --> 00:14:03.000]  知道猶大將會做甚麼
[00:14:03.000 --> 00:14:07.000]  但他因此站起來
[00:14:07.000 --> 00:14:11.000]  就是要進行這個洗腳的事件
[00:14:11.000 --> 00:14:13.000]  我記得很多年前
[00:14:13.000 --> 00:14:17.000]  在兒校侍奉的時候
[00:14:17.000 --> 00:14:20.000]  當時我是兒校的一個負責同工
[00:14:20.000 --> 00:14:22.000]  我還記得那時候
[00:14:22.000 --> 00:14:26.000]  兒校搬了去伯特利中學
[00:14:26.000 --> 00:14:28.000]  用那個地方舉行
[00:14:28.000 --> 00:14:30.000]  大家如果去過這個學校都知道
[00:14:30.000 --> 00:14:32.000]  其實不小的
[00:14:32.000 --> 00:14:36.000]  在那裏要教兒校
[00:14:36.000 --> 00:14:38.000]  有很多導師幫忙
[00:14:38.000 --> 00:14:40.000]  我還記得
[00:14:40.000 --> 00:14:42.000]  因為很多小朋友
[00:14:42.000 --> 00:14:44.000]  通常有一個地方一定會去
[00:14:44.000 --> 00:14:46.000]  就是洗手間
[00:14:46.000 --> 00:14:48.000]  小朋友用完洗手間
[00:14:48.000 --> 00:14:49.000]  是甚麼樣子呢?
[00:14:49.000 --> 00:14:51.000]  大家可以想像得到
[00:14:51.000 --> 00:14:53.000]  我記得當時有一次
[00:14:53.000 --> 00:14:55.000]  聚會完結之後
[00:14:55.000 --> 00:14:57.000]  還在那裏求除
[00:14:57.000 --> 00:14:59.000]  有姐妹走來跟我說
[00:14:59.000 --> 00:15:01.000]  洗手間很骯髒
[00:15:01.000 --> 00:15:03.000]  怎麼辦呢?
[00:15:03.000 --> 00:15:05.000]  當時還在想
[00:15:05.000 --> 00:15:07.000]  怎樣去清潔好呢?
[00:15:07.000 --> 00:15:09.000]  當時還沒有僱用
[00:15:09.000 --> 00:15:12.000]  外面一些兼職的同工幫忙
[00:15:12.000 --> 00:15:14.000]  即是余姐、羅太那些
[00:15:14.000 --> 00:15:16.000]  後來有人走來跟我說
[00:15:16.000 --> 00:15:18.000]  我們竟然有一個姐妹
[00:15:18.000 --> 00:15:20.000]  走了去洗廁所
[00:15:20.000 --> 00:15:22.000]  我真的很驚訝
[00:15:22.000 --> 00:15:24.000]  而那個姐妹
[00:15:24.000 --> 00:15:26.000]  其實她只有十八、九歲
[00:15:26.000 --> 00:15:30.000]  是一個剛剛在讀裕科的女孩
[00:15:30.000 --> 00:15:32.000]  我心裏都在想
[00:15:32.000 --> 00:15:34.000]  這個真是好女孩
[00:15:34.000 --> 00:15:36.000]  誰能娶到她呢?真是好幸福
[00:15:36.000 --> 00:15:38.000]  不介意
[00:15:38.000 --> 00:15:40.000]  她已經默默地
[00:15:40.000 --> 00:15:42.000]  她也沒有跟我說
[00:15:42.000 --> 00:15:44.000]  她就做了這件事
[00:15:44.000 --> 00:15:46.000]  後來我們就知道
[00:15:46.000 --> 00:15:48.000]  原來我們真的需要
[00:15:48.000 --> 00:15:50.000]  僱用一些特別的人去幫忙
[00:15:50.000 --> 00:15:52.000]  完成這件事
[00:15:52.000 --> 00:15:54.000]  但我想說的就是
[00:15:54.000 --> 00:15:57.000]  原來愛的服事
[00:15:57.000 --> 00:15:59.000]  是不用想太多的
[00:15:59.000 --> 00:16:01.000]  不用想得太複雜
[00:16:01.000 --> 00:16:03.000]  願意去做
[00:16:03.000 --> 00:16:05.000]  就做到的
[00:16:05.000 --> 00:16:07.000]  而且那個姐妹她真的很把握
[00:16:07.000 --> 00:16:09.000]  當時可以有機會做到
[00:16:09.000 --> 00:16:10.000]  這個服事
[00:16:10.000 --> 00:16:12.000]  當然後來我們真的請了
[00:16:12.000 --> 00:16:14.000]  兼職的同工
[00:16:14.000 --> 00:16:17.000]  不用自己的弟兄姐妹去做了
[00:16:17.000 --> 00:16:19.000]  只是一個很簡單的例子
[00:16:19.000 --> 00:16:21.000]  但何況耶穌在這裏
[00:16:21.000 --> 00:16:24.000]  不是就這樣做一些清潔
[00:16:24.000 --> 00:16:27.000]  祂不是單純是為了門徒的腳很骯髒
[00:16:27.000 --> 00:16:29.000]  就是祂忍受不住
[00:16:29.000 --> 00:16:31.000]  你們不做讓我來吧
[00:16:31.000 --> 00:16:33.000]  我幫你們洗吧
[00:16:33.000 --> 00:16:34.000]  其實祂洗腳的背後
[00:16:34.000 --> 00:16:36.000]  還有很多重的意義
[00:16:36.000 --> 00:16:39.000]  其中一個人物
[00:16:39.000 --> 00:16:41.000]  在約翰記載這件事件
[00:16:41.000 --> 00:16:43.000]  祂特別提了兩個人
[00:16:43.000 --> 00:16:46.000]  一個就是彼得
[00:16:46.000 --> 00:16:50.000]  彼得都是一向以率直的性格
[00:16:50.000 --> 00:16:51.000]  第一句就說
[00:16:51.000 --> 00:16:53.000]  主啊 祢洗我的腳嗎?
[00:16:53.000 --> 00:16:58.000]  即是不好意思
[00:16:58.000 --> 00:17:01.000]  又覺得很難看
[00:17:01.000 --> 00:17:03.000]  又或者祂覺得
[00:17:03.000 --> 00:17:08.000]  那個根本不合尊卑
[00:17:08.000 --> 00:17:11.000]  也不合乎當時的文化習慣
[00:17:11.000 --> 00:17:14.000]  竟然是奴僕奴隸才會做的
[00:17:14.000 --> 00:17:17.000]  有甚麼可能是我們的老師耶穌祢做的呢?
[00:17:17.000 --> 00:17:20.000]  主啊 祢洗我的腳嗎?
[00:17:20.000 --> 00:17:22.000]  即是祢給個理由
[00:17:22.000 --> 00:17:24.000]  接著耶穌的回答
[00:17:24.000 --> 00:17:26.000]  在第七節
[00:17:26.000 --> 00:17:27.000]  祂說
[00:17:27.000 --> 00:17:30.000]  我所做的祢現在不知道
[00:17:30.000 --> 00:17:32.000]  但以後會明白
[00:17:32.000 --> 00:17:37.000]  的確當時其實所有門徒都不明白
[00:17:37.000 --> 00:17:39.000]  包括約翰也不明白
[00:17:39.000 --> 00:17:41.000]  十二個門徒是沒有人明白
[00:17:41.000 --> 00:17:43.000]  為甚麼祂一定要做這樣的事
[00:17:43.000 --> 00:17:46.000]  是否一定不洗不行呢?
[00:17:46.000 --> 00:17:48.000]  即是骯髒一點
[00:17:48.000 --> 00:17:51.000]  過了那一晚就算了
[00:17:51.000 --> 00:17:53.000]  但為甚麼要洗呢?
[00:17:53.000 --> 00:17:56.000]  原來那個現在不明白
[00:17:56.000 --> 00:17:58.000]  現在不知道
[00:17:58.000 --> 00:18:00.000]  以後會明白
[00:18:00.000 --> 00:18:03.000]  是直至過了十多個小時之後
[00:18:03.000 --> 00:18:05.000]  耶穌被釘十字架
[00:18:05.000 --> 00:18:08.000]  再過了三天之後的復活
[00:18:08.000 --> 00:18:10.000]  再過了升天
[00:18:10.000 --> 00:18:14.000]  其實約翰一直回憶當晚發生的事
[00:18:14.000 --> 00:18:18.000]  他記錄了耶穌說過的那些話
[00:18:18.000 --> 00:18:20.000]  以後會明白
[00:18:20.000 --> 00:18:23.000]  真的 門徒後來的確會明白
[00:18:23.000 --> 00:18:26.000]  為甚麼耶穌當時要做這樣的事
[00:18:26.000 --> 00:18:29.000]  但這一刻彼得在第八節
[00:18:29.000 --> 00:18:32.000]  他說 祢絕對不可以洗我的腳
[00:18:32.000 --> 00:18:33.000]  耶穌就回答說
[00:18:33.000 --> 00:18:35.000]  如果我不洗祢
[00:18:35.000 --> 00:18:38.000]  祢就和我沒有份
[00:18:38.000 --> 00:18:40.000]  You don't have a share with me
[00:18:40.000 --> 00:18:42.000]  You don't have a part with me
[00:18:42.000 --> 00:18:45.000]  這是英文的譯本
[00:18:45.000 --> 00:18:47.000]  即是我的東西祢沒有份
[00:18:47.000 --> 00:18:50.000]  祢和我沒有關係
[00:18:50.000 --> 00:18:52.000]  彼得一聽到這樣
[00:18:52.000 --> 00:18:53.000]  就連續說
[00:18:53.000 --> 00:18:55.000]  主啊 祢不單止我的腳
[00:18:55.000 --> 00:18:56.000]  我的手 我的頭
[00:18:56.000 --> 00:18:58.000]  總之甚麼都洗
[00:18:58.000 --> 00:19:04.000]  我要完全和耶穌一起
[00:19:04.000 --> 00:19:07.000]  完全的彼此擁有
[00:19:07.000 --> 00:19:12.000]  但當然耶穌就很幽默地說
[00:19:12.000 --> 00:19:15.000]  其實凡洗過醋的人就不需要再洗
[00:19:15.000 --> 00:19:17.000]  只要將腳一洗
[00:19:17.000 --> 00:19:19.000]  全身就乾淨了
[00:19:24.000 --> 00:19:29.000]  彼得向來都是想到那句就說那句
[00:19:29.000 --> 00:19:32.000]  未必完全知道自己想說甚麼
[00:19:32.000 --> 00:19:34.000]  他就照樣說了出來
[00:19:34.000 --> 00:19:38.000]  將他的想法很快就說了出來
[00:19:38.000 --> 00:19:41.000]  但你會看到他的轉變
[00:19:41.000 --> 00:19:43.000]  其實都很自我
