
[00:00:00.000 --> 00:00:02.600]  我們一起有簡單的禱告
[00:05:43.780 --> 00:05:44.980]  就是有遷欺憐的了
[00:05:44.980 --> 00:05:47.180]  應該這麼說
[00:05:47.180 --> 00:05:51.660]  我們看回第20章的第4節
[00:05:51.660 --> 00:05:54.060]  因為第3節就講了
[00:05:54.060 --> 00:05:58.780]  撒旦是被捆綁在無底坑
[00:05:58.780 --> 00:06:00.940]  一位天使就可以將他捆綁的了
[00:06:00.940 --> 00:06:04.620]  所以原來他所謂的權力不是無限的
[00:06:04.620 --> 00:06:06.420]  他不是神來的
[00:06:06.420 --> 00:06:10.140]  一位天使就可以將他捆綁的了
[00:06:10.140 --> 00:06:11.940]  一千年
[00:06:11.940 --> 00:06:20.180]  前遷可以說是幾根據字面
[00:06:20.180 --> 00:06:22.860]  所以你不根據字面是沒有問題的
[00:06:22.860 --> 00:06:26.220]  不過你要合理化你自己不根據字面
[00:06:26.220 --> 00:06:29.700]  你要解釋到為什麼你不根據字面
[00:06:29.700 --> 00:06:32.460]  那你要有一套很好的完整的解釋
[00:06:32.460 --> 00:06:35.340]  那你才能令到我去信服
[00:06:35.340 --> 00:06:37.900]  但是現在這裡就字面告訴我們
[00:06:37.900 --> 00:06:40.140]  為什麼不可以字面呢?
[00:06:40.140 --> 00:06:43.900]  近代的人就覺得不需要按字面去理解
[00:06:43.900 --> 00:06:46.380]  那就不會有遷欺憐了
[00:06:46.380 --> 00:06:48.500]  那個爭論就是這樣
[00:06:48.500 --> 00:06:50.260]  留意一下第4節
[00:06:50.260 --> 00:06:53.620]  我等一下會將大家帶上去第13章
[00:06:53.620 --> 00:06:56.740]  就是之前約翰講過
[00:06:56.740 --> 00:06:59.060]  有將來的日子
[00:06:59.060 --> 00:07:02.060]  基督和那些假使徒會出現
[00:07:02.060 --> 00:07:03.860]  那些假的宗教
[00:07:03.860 --> 00:07:06.220]  就是拜那個666
[00:07:06.220 --> 00:07:07.340]  第4節
[00:07:07.340 --> 00:07:12.460]  我又看見幾個寶座也有坐在上面的
[00:07:12.460 --> 00:07:15.620]  並有審判的權柄賜給他們
[00:07:15.620 --> 00:07:19.500]  我又看見那些因為給耶穌作見證
[00:07:19.500 --> 00:07:21.060]  接著留意
[00:07:21.060 --> 00:07:25.260]  並為神之道被斬者的靈魂
[00:07:25.260 --> 00:07:28.780]  和那沒有拜過獸與獸匠
[00:07:28.780 --> 00:07:31.980]  也沒有在額上和手上
[00:07:31.980 --> 00:07:35.060]  受過他印記之人的靈魂
[00:07:35.060 --> 00:07:36.860]  他們都復活了
[00:07:36.860 --> 00:07:37.980]  接著留意
[00:07:37.980 --> 00:07:41.820]  是與基督一同作王一千年
[00:07:41.820 --> 00:07:43.020]  復活
[00:07:43.020 --> 00:07:47.260]  接著就在地上與基督作王一千年
[00:07:47.260 --> 00:07:48.540]  哪些人呢?
[00:07:48.540 --> 00:07:50.060]  什麼條件呢?
[00:07:50.060 --> 00:07:51.460]  哪些人會復活呢?
[00:07:51.460 --> 00:07:54.340]  就是很明顯講到
[00:07:54.340 --> 00:07:56.380]  在災難的時候
[00:07:56.380 --> 00:08:01.020]  沒有拜、獸和沒有受印記
[00:08:01.020 --> 00:08:02.100]  不肯受印記
[00:08:02.100 --> 00:08:02.820]  不是沒有受
[00:08:02.820 --> 00:08:05.340]  是不肯受印記的人
[00:08:05.340 --> 00:08:08.740]  就是忠於信仰的基督徒
[00:08:08.740 --> 00:08:10.260]  那就是
[00:08:10.260 --> 00:08:12.780]  他們當然都死了
[00:08:12.780 --> 00:08:14.660]  因為耶穌還沒回來
[00:08:14.660 --> 00:08:18.660]  都是按照著神給你的肉身的年紀
[00:08:18.660 --> 00:08:20.020]  那你就離開世界了
[00:08:20.020 --> 00:08:21.300]  但是呢
[00:08:21.300 --> 00:08:22.620]  你在你的人生
[00:08:22.620 --> 00:08:26.380]  是沒有拜、獸和受印記的
[00:08:26.380 --> 00:08:29.740]  接著這些人就復活了
[00:08:29.740 --> 00:08:31.580]  與基督一同作王一千年
[00:08:31.580 --> 00:08:32.300]  記住
[00:08:32.300 --> 00:08:33.860]  接著再一次強調
[00:08:33.860 --> 00:08:36.420]  這只不過是那個理論
[00:08:36.420 --> 00:08:38.660]  其實不是我的理論
[00:08:38.660 --> 00:08:44.900]  是極多人對這個前線的看法
[00:08:44.900 --> 00:08:47.660]  留意一下後面那裡
[00:08:47.660 --> 00:08:52.580]  這裡提到這是頭一次的復活
[00:08:52.580 --> 00:08:55.100]  其餘的死人
[00:08:55.100 --> 00:08:57.100]  還沒有復活
[00:08:57.100 --> 00:08:59.940]  直到一千年完了
[00:08:59.940 --> 00:09:01.580]  在頭一次復活的
[00:09:01.580 --> 00:09:04.700]  一定是因為與主同在
[00:09:04.700 --> 00:09:06.620]  因為在再生的時候
[00:09:06.620 --> 00:09:08.620]  是沒有拜過獸像
[00:09:08.620 --> 00:09:11.180]  和認主是基督的
[00:09:11.180 --> 00:09:13.700]  也沒有受印記的
[00:09:13.700 --> 00:09:15.220]  所以是有福的
[00:09:15.220 --> 00:09:17.900]  他們有份於第一次的復活
[00:09:17.900 --> 00:09:19.380]  就是有福了
[00:09:19.380 --> 00:09:20.380]  聖潔了
[00:09:20.380 --> 00:09:22.180]  接著還要強調
[00:09:22.180 --> 00:09:24.180]  第二次的死
[00:09:24.180 --> 00:09:26.180]  就不是第二次的復活
[00:09:26.180 --> 00:09:27.780]  因為他們已經復活了
[00:09:27.780 --> 00:09:29.140]  第二次的死
[00:09:29.140 --> 00:09:30.900]  就是像夏文說的
[00:09:30.900 --> 00:09:32.900]  白色大寶座的
[00:09:32.900 --> 00:09:35.100]  那幫第二次復活
[00:09:35.100 --> 00:09:37.340]  一復活就馬上死的人
[00:09:37.340 --> 00:09:39.340]  當然是審他之後死的
[00:09:39.340 --> 00:09:43.380]  所以是有兩次復活
[00:09:43.380 --> 00:09:45.620]  而中間的時間
[00:09:45.620 --> 00:09:48.620]  無長無短就是一千年
[00:09:48.620 --> 00:09:50.380]  所以前天
[00:09:50.380 --> 00:09:56.180]  其實那個理據是強過無遷和後遷的
[00:09:56.180 --> 00:09:58.820]  而且是講明了
[00:09:58.820 --> 00:10:02.660]  是忠於信仰沒有拜獸像的
[00:10:02.660 --> 00:10:04.940]  所以現在我們就要回頭
[00:10:04.940 --> 00:10:07.380]  就是第十三章
[00:10:07.380 --> 00:10:10.340]  這些我們曾經說啟示錄的時候
[00:10:10.340 --> 00:10:11.540]  已經說過
[00:10:11.540 --> 00:10:13.540]  所以大家上YouTube
[00:10:13.540 --> 00:10:15.540]  找回啟示錄去聽
[00:10:15.540 --> 00:10:17.260]  就會比較完整一些
[00:10:17.260 --> 00:10:18.460]  十三章
[00:10:18.460 --> 00:10:20.460]  因為我們很快的跳一跳
[00:10:20.460 --> 00:10:25.540]  我們因為想帶出二十章的重點
[00:10:25.540 --> 00:10:29.900]  就是約翰之前已經說過有大災難
[00:10:29.900 --> 00:10:34.860]  有為信仰而受逼迫的信仰群體
[00:10:34.860 --> 00:10:39.780]  教會要面對迪基督將來的欺凌
[00:10:39.780 --> 00:10:41.780]  但是原來有一幫人
[00:10:41.780 --> 00:10:44.500]  是忠於信仰不跟隨的
[00:10:44.500 --> 00:10:46.140]  十三章
[00:10:46.140 --> 00:10:50.540]  我又看見一個獸從海中上來
[00:10:50.540 --> 00:10:52.540]  就是所謂的海獸
[00:10:52.540 --> 00:10:54.540]  有十角七頭
[00:10:54.540 --> 00:10:58.260]  在十角上戴著十個冠冕
[00:10:58.260 --> 00:11:01.380]  七頭上有蝕毒的名號
[00:11:01.380 --> 00:11:05.180]  我所看見的獸形狀像炮
[00:11:05.180 --> 00:11:07.180]  腳像紅的腳
[00:11:07.180 --> 00:11:09.180]  口像獅子的口
[00:11:09.180 --> 00:11:11.180]  相當怪獸
[00:11:11.340 --> 00:11:13.660]  那龍將自己的能力
[00:11:13.660 --> 00:11:17.340]  座位和大權並都吸了他
[00:11:17.340 --> 00:11:19.340]  所以這是邪惡的三位一體
[00:11:19.340 --> 00:11:22.860]  這個龍就代表著聖父聖子聖靈
[00:11:22.860 --> 00:11:25.540]  所以現在這個龍就是魔鬼
[00:11:25.540 --> 00:11:30.820]  就將他的權力全部移交給海獸
[00:11:30.820 --> 00:11:32.820]  就是迪基督
[00:11:32.820 --> 00:11:33.820]  留意一下
[00:11:33.820 --> 00:11:35.020]  第三節
[00:11:35.020 --> 00:11:37.340]  我看見獸的七頭中
[00:11:37.340 --> 00:11:39.820]  有一個似乎受了死傷
[00:11:39.820 --> 00:11:41.820]  那死傷卻醫好了
[00:11:41.820 --> 00:11:43.820]  全地的人都稀奇
[00:11:43.820 --> 00:11:45.820]  跟從那獸
[00:11:45.820 --> 00:11:47.820]  其實描述的是一個人
[00:11:47.820 --> 00:11:49.820]  所以這裡告訴我們
[00:11:49.820 --> 00:11:51.820]  他的形態
[00:11:51.820 --> 00:11:53.820]  他背後的
[00:11:53.820 --> 00:11:56.820]  你可以說他裡面的靈
[00:11:56.820 --> 00:12:00.820]  一定是和邪惡和魔鬼拉上關係的
[00:12:00.820 --> 00:12:03.820]  接著這裡告訴我們
[00:12:03.820 --> 00:12:05.820]  有一個似乎受了死傷
[00:12:05.820 --> 00:12:07.820]  那死傷卻醫好了
[00:12:07.820 --> 00:12:09.820]  全地的人都稀奇
[00:12:09.820 --> 00:12:11.820]  跟從那獸
[00:12:11.820 --> 00:12:12.820]  又拜那龍
[00:12:12.820 --> 00:12:15.820]  因為他將自己的權力吸了獸
[00:12:15.820 --> 00:12:17.820]  也拜獸說
[00:12:17.820 --> 00:12:19.820]  誰能比這獸
[00:12:19.820 --> 00:12:21.820]  誰能與他交戰呢?
[00:12:21.820 --> 00:12:23.820]  所以是一個聯合
[00:12:23.820 --> 00:12:25.820]  不過是一個邪惡的聯合
[00:12:25.820 --> 00:12:27.820]  等於我們敬拜主耶穌
[00:12:27.820 --> 00:12:29.820]  就是敬拜父了
[00:12:29.820 --> 00:12:33.820]  所以魔鬼都會自己搞一個邪惡的三位一體
[00:12:33.820 --> 00:12:35.820]  接著第五節
[00:12:35.820 --> 00:12:40.820]  「又賜給他說誇大褻瀆華的口
[00:12:40.820 --> 00:12:42.820]  又有權並賜給他」
[00:12:42.820 --> 00:12:44.820]  就是這個海獸
[00:12:44.820 --> 00:12:47.820]  「可以任意而行四十二個月三年半」
[00:12:47.820 --> 00:12:51.820]  也是啟示錄經常這樣提的
[00:12:51.820 --> 00:12:56.820]  「獸就開口向神說褻瀆的話
[00:12:56.820 --> 00:12:59.820]  褻瀆神的名並他的帳幕
[00:12:59.820 --> 00:13:02.820]  以及那些住在天上的」
[00:13:02.820 --> 00:13:05.820]  即是對造物主的褻瀆
[00:13:05.820 --> 00:13:07.820]  咒罵
[00:13:07.820 --> 00:13:12.820]  以及任意的去罵神
[00:13:12.820 --> 00:13:16.820]  「又任憑他與聖徒爭戰
[00:13:16.820 --> 00:13:18.820]  並且得勝
[00:13:18.820 --> 00:13:21.820]  也把權並賜給他
[00:13:21.820 --> 00:13:25.820]  制服各族、各民、各方、各國
[00:13:25.820 --> 00:13:27.820]  凡住在地上
[00:13:27.820 --> 00:13:29.820]  明志從創世以來
[00:13:29.820 --> 00:13:33.820]  沒有記載被殺之羔羊生命賊上的人
[00:13:33.820 --> 00:13:35.820]  都要拜他」
[00:13:35.820 --> 00:13:36.820]  很特別的
[00:13:36.820 --> 00:13:38.820]  因為第八節這裡
[00:13:38.820 --> 00:13:40.820]  去到二十章的後半段
[00:13:40.820 --> 00:13:42.820]  講到那個白色大寶座
[00:13:42.820 --> 00:13:44.820]  就是再講那個生命賊
[00:13:44.820 --> 00:13:46.820]  明志沒有記載生命賊
[00:13:46.820 --> 00:13:48.820]  就要被拎入火壺
[00:13:48.820 --> 00:13:50.820]  又是再次提醒
[00:13:50.820 --> 00:13:52.820]  原來歷世歷代
[00:13:52.820 --> 00:13:54.820]  因為不只是某個時間
[00:13:54.820 --> 00:13:56.820]  歷世歷代都有這個大的原則
[00:13:56.820 --> 00:14:00.820]  就是魔鬼都要帶人去褻瀆神
[00:14:00.820 --> 00:14:02.820]  否認神 否認祂的存在
[00:14:02.820 --> 00:14:04.820]  否認祂是那位絕對的榮耀者
[00:14:04.820 --> 00:14:07.820]  我們要敬拜祂 敬畏祂
[00:14:07.820 --> 00:14:09.820]  和我們一會兒晚一點
[00:14:09.820 --> 00:14:11.820]  我們講的中國改革
[00:14:11.820 --> 00:14:17.820]  當時他們是有一個很強烈的信仰
[00:14:17.820 --> 00:14:19.820]  當然那個信仰已經去到一個
[00:14:19.820 --> 00:14:27.820]  很混亂的地步
[00:14:27.820 --> 00:14:29.820]  怎樣去撥開那個混亂呢?
[00:14:29.820 --> 00:14:34.820]  就是燒烤已經那些炭堆滿了灰
[00:14:34.820 --> 00:14:36.820]  你要撥開那些灰
[00:14:36.820 --> 00:14:38.820]  那些炭火才能再旺盛
[00:14:38.820 --> 00:14:41.820]  其中一個人就是馬丁路德
[00:14:41.820 --> 00:14:43.820]  這個我們稍後再講
[00:14:43.820 --> 00:14:47.820]  這個時候很嚴肅
[00:14:47.820 --> 00:14:49.820]  凡是在地上名字在創世以來
[00:14:49.820 --> 00:14:52.820]  沒有記載被殺之羔羊生命冊的人
[00:14:52.820 --> 00:14:54.820]  都要拜祂
[00:14:54.820 --> 00:14:56.820]  凡有意的就應當聽
[00:14:56.820 --> 00:14:58.820]  擄掠人的必被擄掠
[00:14:58.820 --> 00:15:00.820]  用刀殺人的必被刀殺
[00:15:00.820 --> 00:15:04.820]  聖徒的忍耐和信心就是在此
[00:15:04.820 --> 00:15:06.820]  你可以想像得到
[00:15:06.820 --> 00:15:10.820]  你表面就是拜魔鬼
[00:15:10.820 --> 00:15:14.820]  實際上原來是令到你的內心
[00:15:14.820 --> 00:15:16.820]  應該這樣說 反過來
[00:15:16.820 --> 00:15:18.820]  可能會更加好一點
[00:15:18.820 --> 00:15:21.820]  就是你表面上就以為自己的信仰
[00:15:21.820 --> 00:15:24.820]  是你自己可以去選擇
[00:15:24.820 --> 00:15:26.820]  可以去操控
[00:15:26.820 --> 00:15:30.820]  所以我不會這麼盲目的拜真神
[00:15:30.820 --> 00:15:34.820]  但其實背後你自己不知不覺間
[00:15:34.820 --> 00:15:36.820]  其實你是被魔鬼迷惑
[00:15:36.820 --> 00:15:41.820]  你對神的絕對和權威和榮耀
[00:15:41.820 --> 00:15:44.820]  你根本就沒有那個認識
[00:15:44.820 --> 00:15:48.820]  這樣不會使你變成中立國 中性
[00:15:48.820 --> 00:15:53.820]  反而令你更加偏向魔鬼的迷惑裏面
[00:15:53.820 --> 00:15:56.820]  越來越對真理是一個模糊
[00:15:56.820 --> 00:15:59.820]  讀完十一節下面這一段
[00:15:59.820 --> 00:16:02.820]  我又看見另有一個獸
[00:16:02.820 --> 00:16:04.820]  這個就是地獸
[00:16:04.820 --> 00:16:06.820]  這裏說有兩隻角
[00:16:06.820 --> 00:16:09.820]  好像羊羔的 所以是假的才知道
[00:16:09.820 --> 00:16:12.820]  說話很像龍
[00:16:12.820 --> 00:16:17.820]  他在頭一個獸面前
[00:16:17.820 --> 00:16:19.820]  就是在海獸面前
[00:16:19.820 --> 00:16:22.820]  施行頭一個獸所有的權柄
[00:16:22.820 --> 00:16:26.820]  並且叫地和住在地上的人
[00:16:26.820 --> 00:16:30.820]  都拜這個死傷醫好的頭一個獸
[00:16:30.820 --> 00:16:32.820]  而且又能夠行大騎士
[00:16:32.820 --> 00:16:34.820]  甚至在人面前
[00:16:34.820 --> 00:16:37.820]  叫火從天降在地上
[00:16:37.820 --> 00:16:39.820]  他因此給他權柄
[00:16:39.820 --> 00:16:42.820]  在獸面前能夠行騎士
[00:16:42.820 --> 00:16:45.820]  就迷惑住在地上的人
[00:16:45.820 --> 00:16:47.820]  做這麼多事其實都是想迷惑
[00:16:47.820 --> 00:16:49.820]  所以是三位一體的
[00:16:49.820 --> 00:16:52.820]  對真理的那個否認
[00:16:52.820 --> 00:16:55.820]  和要迷惑人不要信真神
[00:16:55.820 --> 00:16:57.820]  不要信真理
[00:16:57.820 --> 00:16:59.820]  不要信這個世界有審判
[00:16:59.820 --> 00:17:04.820]  不要信我們的生命要由神去主宰
[00:17:04.820 --> 00:17:07.820]  這些妖言惑眾的東西
[00:17:07.820 --> 00:17:09.820]  其實歷史歷代都有的
[00:17:09.820 --> 00:17:12.820]  很多有些名人都提出自己的價值觀
[00:17:12.820 --> 00:17:14.820]  有人信的
[00:17:14.820 --> 00:17:17.820]  譬如美國Tom Cruise
[00:17:17.820 --> 00:17:19.820]  他是信科學教的
[00:17:19.820 --> 00:17:22.820]  很怪的宗教都信的
[00:17:22.820 --> 00:17:24.820]  他不是一個沒有知識的人
[00:17:24.820 --> 00:17:25.820]  很厲害
[00:17:25.820 --> 00:17:29.820]  躋身在整個美國最上流的階層的人
[00:17:29.820 --> 00:17:31.820]  錢多到
[00:17:31.820 --> 00:17:33.820]  但是信科學教
[00:17:33.820 --> 00:17:36.820]  那你就可以想像是極之迷信的一件事
[00:17:36.820 --> 00:17:38.820]  已經是其中一個例子
[00:17:38.820 --> 00:17:41.820]  他公開這樣說
[00:17:41.820 --> 00:17:43.820]  你可以想像到
[00:17:43.820 --> 00:17:47.820]  假先知就是要帶人去敬拜魔鬼
[00:17:47.820 --> 00:17:49.820]  用一些
[00:17:49.820 --> 00:17:52.820]  可能是一些似是而非
[00:17:52.820 --> 00:17:54.820]  因為他能夠
[00:17:54.820 --> 00:17:57.820]  他說話好像龍一樣
[00:17:57.820 --> 00:17:59.820]  說話好像龍
[00:17:59.820 --> 00:18:01.820]  像魔鬼
[00:18:01.820 --> 00:18:04.820]  有兩隻角好像羊羔
[00:18:04.820 --> 00:18:07.820]  像羊羔的其實是魔鬼
[00:18:07.820 --> 00:18:09.820]  你可以想像到
[00:18:09.820 --> 00:18:11.820]  這樣的形態的出現
[00:18:11.820 --> 00:18:13.820]  叫我們非常小心
[00:18:13.820 --> 00:18:15.820]  似是而非
[00:18:15.820 --> 00:18:19.820]  會帶來一個使我們無伶兩可
[00:18:19.820 --> 00:18:21.820]  接著繼續說
[00:18:21.820 --> 00:18:23.820]  這裡告訴我們第十四節
[00:18:23.820 --> 00:18:27.820]  他因此給他權並在獸面前能夠行其事
[00:18:27.820 --> 00:18:30.820]  就迷惑住在地上的人說
[00:18:30.820 --> 00:18:34.820]  要給那受刀傷還活著的獸
[00:18:34.820 --> 00:18:35.820]  作個像
[00:18:35.820 --> 00:18:37.820]  就是幫這個海獸
[00:18:37.820 --> 00:18:39.820]  其實基督做了一個像
[00:18:39.820 --> 00:18:41.820]  接著下面就說
[00:18:41.820 --> 00:18:43.820]  要拜這個像
[00:18:43.820 --> 00:18:45.820]  第十五節
[00:18:45.820 --> 00:18:47.820]  又有權並賜給他
[00:18:47.820 --> 00:18:49.820]  叫獸像有生氣
[00:18:49.820 --> 00:18:51.820]  並且能夠說話
[00:18:51.820 --> 00:18:53.820]  那幅相也會說話
[00:18:53.820 --> 00:18:56.820]  又叫所有不拜獸像的人
[00:18:56.820 --> 00:18:58.820]  都被殺害
[00:18:58.820 --> 00:19:00.820]  你就可以想像到
[00:19:00.820 --> 00:19:02.820]  去到一個大災難
[00:19:02.820 --> 00:19:05.820]  真是要為信仰而犧牲
[00:19:05.820 --> 00:19:06.820]  第十六節
[00:19:06.820 --> 00:19:08.820]  他又叫眾人
[00:19:08.820 --> 00:19:12.820]  無論大小貧富自主為奴
[00:19:12.820 --> 00:19:15.820]  都在右手或在額上
[00:19:15.820 --> 00:19:16.820]  受一個印記
[00:19:16.820 --> 00:19:18.820]  以前我們小時候紋身
[00:19:18.820 --> 00:19:23.820]  我肯定被我媽媽和我爸打到飛起
[00:19:23.820 --> 00:19:25.820]  因為那時候紋身一定是黑社會
[00:19:25.820 --> 00:19:27.820]  和黑社會有關
[00:19:27.820 --> 00:19:29.820]  想做一隻龍
[00:19:29.820 --> 00:19:31.820]  一隻老虎
[00:19:31.820 --> 00:19:32.820]  現在不同了
[00:19:32.820 --> 00:19:33.820]  現在什麼圖案都有
[00:19:33.820 --> 00:19:35.820]  現在是普遍到
[00:19:35.820 --> 00:19:37.820]  年輕女孩的腿
[00:19:37.820 --> 00:19:39.820]  都印上了
[00:19:39.820 --> 00:19:41.820]  我真是很有興趣
[00:19:41.820 --> 00:19:43.820]  是貼水紙
[00:19:43.820 --> 00:19:45.820]  還是真的紋上去
[00:19:45.820 --> 00:19:46.820]  其實很痛的
[00:19:46.820 --> 00:19:48.820]  是終身的
[00:19:48.820 --> 00:19:50.820]  但是將來
[00:19:50.820 --> 00:19:54.820]  一點都不會覺得是一件噁心的事
[00:19:54.820 --> 00:19:55.820]  反過來
[00:19:55.820 --> 00:19:57.820]  受印記
[00:19:57.820 --> 00:19:59.820]  就不能買賣
[00:19:59.820 --> 00:20:03.820]  除了受印記
[00:20:03.820 --> 00:20:04.820]  有了壽命
[00:20:04.820 --> 00:20:06.820]  或者有壽命數目的
[00:20:06.820 --> 00:20:08.820]  都不得作買賣
[00:20:08.820 --> 00:20:13.820]  現在上內地沒有支付寶都麻煩
