
[00:00:00.000 --> 00:00:05.000]  多謝主讓今天晚上我們能夠再一次聚集
[00:02:49.000 --> 00:02:51.000]  他行以色列諸王的道
[00:02:51.000 --> 00:02:53.000]  與亞撒加一樣
[00:02:53.000 --> 00:02:57.000]  因他娶了亞撒的女兒為妻
[00:02:57.000 --> 00:03:00.000]  亞撒的女兒就是亞撒利亞
[00:03:00.000 --> 00:03:02.000]  媽媽就是耶洗別
[00:03:02.000 --> 00:03:08.000]  今晚想和大家看看亞撒利亞這個女性
[00:03:08.000 --> 00:03:10.000]  聖經如何評價她
[00:03:10.000 --> 00:03:13.000]  和她帶來的時代
[00:03:13.000 --> 00:03:18.000]  特別是她的家人,即是她的後代
[00:03:18.000 --> 00:03:21.000]  是如何受她影響
[00:03:21.000 --> 00:03:23.000]  這裡就告訴我們
[00:03:23.000 --> 00:03:27.000]  約蘭的太太亞撒的女兒
[00:03:27.000 --> 00:03:31.000]  就行耶和華眼中看為惡的事
[00:03:31.000 --> 00:03:36.000]  第七節,耶和華卻因自己與大衛所立的約
[00:03:36.000 --> 00:03:38.000]  不肯滅大衛的家
[00:03:38.000 --> 00:03:46.000]  照他所應許的永遠似燈光與大衛和他的子孫
[00:03:46.000 --> 00:03:51.000]  接著我們看第十一節
[00:03:51.000 --> 00:03:53.000]  因為有些經文我們要跳一跳
[00:03:53.000 --> 00:03:55.000]  因為都很多經文
[00:03:55.000 --> 00:03:58.000]  第十一節,講到約蘭
[00:03:58.000 --> 00:04:02.000]  她又在猶大珠山建築休壇
[00:04:02.000 --> 00:04:07.000]  使耶路撒冷的居民行邪淫誘惑猶大人
[00:04:07.000 --> 00:04:11.000]  接著又先知,當然是以利亞
[00:04:11.000 --> 00:04:15.000]  先知以利亞達信與約蘭說
[00:04:15.000 --> 00:04:18.000]  耶和華你祖大衛的神如此說
[00:04:18.000 --> 00:04:24.000]  因為你不行你父約沙發和猶大王亞撒的道
[00:04:24.000 --> 00:04:26.000]  乃行以色列諸王的道
[00:04:26.000 --> 00:04:31.000]  使猶大人和耶路撒冷的居民行邪淫
[00:04:31.000 --> 00:04:33.000]  像阿哈加一樣
[00:04:33.000 --> 00:04:37.000]  又殺了你父家,給你好的諸兄弟
[00:04:37.000 --> 00:04:43.000]  故此,耶和華降大災於你的百姓和你的妻子兒女
[00:04:43.000 --> 00:04:47.000]  並你一切所有的你的長子必患病
[00:04:47.000 --> 00:04:52.000]  日加沉重,以致你的長子墜落下來
[00:04:52.000 --> 00:04:55.000]  講到明他怎樣死
[00:04:55.000 --> 00:04:57.000]  第十六節
[00:04:57.000 --> 00:04:59.000]  以後耶和華激動非利士人
[00:04:59.000 --> 00:05:03.000]  和靠近古實的阿拉伯人來攻擊約蘭
[00:05:03.000 --> 00:05:05.000]  他們上來攻擊猶大
[00:05:05.000 --> 00:05:07.000]  侵入境內
[00:05:07.000 --> 00:05:11.000]  擄掠了王宮裡所有的財貨和他的妻子兒女
[00:05:11.000 --> 00:05:15.000]  除了他小兒子約哈斯之外
[00:05:15.000 --> 00:05:17.000]  沒有留下一個兒子
[00:05:17.000 --> 00:05:23.000]  約哈斯其實有更加準確的名字就是阿哈謝
[00:05:23.000 --> 00:05:25.000]  多數都會用阿哈謝這個名字
[00:05:25.000 --> 00:05:28.000]  約哈斯這個名字就不多用
[00:05:28.000 --> 00:05:33.000]  當然因為和合本他就將這個名字
[00:05:33.000 --> 00:05:35.000]  可能原文都有寫過
[00:05:35.000 --> 00:05:36.000]  所以就列出來
[00:05:36.000 --> 00:05:37.000]  其實更加多
[00:05:37.000 --> 00:05:39.000]  其他經文就說阿哈謝
[00:05:39.000 --> 00:05:40.000]  第十八節
[00:05:40.000 --> 00:05:42.000]  這些事以後
[00:05:42.000 --> 00:05:44.000]  耶和華使到約蘭的長子
[00:05:44.000 --> 00:05:46.000]  患不能夠醫治的病
[00:05:46.000 --> 00:05:48.000]  即是一個絕症
[00:05:48.000 --> 00:05:50.000]  不知道那時候是不是叫癌症
[00:05:50.000 --> 00:05:53.000]  就腸的cancer都不一定
[00:05:53.000 --> 00:05:56.000]  他患此病前年日久
[00:05:56.000 --> 00:05:58.000]  過了兩年
[00:05:58.000 --> 00:06:00.000]  腸子墜落下來
[00:06:00.000 --> 00:06:01.000]  病重而死
[00:06:01.000 --> 00:06:04.000]  他的民沒有為他燒什麼物件
[00:06:04.000 --> 00:06:08.000]  像從前為他列祖所燒的一樣
[00:06:08.000 --> 00:06:11.000]  不知道什麼時候開始他們就有這些習俗
[00:06:11.000 --> 00:06:13.000]  是不是燒衣呢?
[00:06:13.000 --> 00:06:14.000]  都有些特別的
[00:06:14.000 --> 00:06:15.000]  第二十節
[00:06:15.000 --> 00:06:19.000]  約蘭登基的時候年三十二歲
[00:06:19.000 --> 00:06:21.000]  在耶路撒冷作王八年
[00:06:21.000 --> 00:06:23.000]  他去世無人思慕
[00:06:23.000 --> 00:06:25.000]  眾人葬他在大衛城
[00:06:25.000 --> 00:06:27.000]  不過不是葬在列祖
[00:06:27.000 --> 00:06:29.000]  列王的墳墓
[00:06:29.000 --> 00:06:31.000]  不是葬在大衛的墳墓
[00:06:31.000 --> 00:06:33.000]  是在大衛城裏面
[00:06:33.000 --> 00:06:35.000]  在耶路撒冷
[00:06:35.000 --> 00:06:40.000]  即是說他連死都沒有人去紀念
[00:06:40.000 --> 00:06:42.000]  即是說他的惡
[00:06:42.000 --> 00:06:50.000]  即是說連人死都沒有人去為他哀哭
[00:06:50.000 --> 00:06:52.000]  沒有人去思念他
[00:06:52.000 --> 00:06:54.000]  為他開追悼會
[00:06:54.000 --> 00:06:56.000]  為他流淚
[00:06:56.000 --> 00:06:59.000]  即是說他的政績是很差很差
[00:06:59.000 --> 00:07:01.000]  即是說人們怡得他快點死
[00:07:01.000 --> 00:07:05.000]  甚至是拍手掌燒炮掌的軍王
[00:07:05.000 --> 00:07:07.000]  都很悲哀
[00:07:07.000 --> 00:07:12.000]  連他的屍體都不能進入列王的墳墓
[00:07:12.000 --> 00:07:14.000]  你可想而知
[00:07:14.000 --> 00:07:17.000]  那個不是風光大葬
[00:07:17.000 --> 00:07:19.000]  更加不是等待復活
[00:07:19.000 --> 00:07:23.000]  而是根本沒有人會再理會他
[00:07:23.000 --> 00:07:30.000]  將神透過人的投射
[00:07:30.000 --> 00:07:33.000]  即是說讓我們更加看到
[00:07:33.000 --> 00:07:37.000]  神對若蘭的審判的刑罰
[00:07:37.000 --> 00:07:40.000]  一方面就是透過先知
[00:07:40.000 --> 00:07:42.000]  以利亞都說了
[00:07:42.000 --> 00:07:44.000]  他是會患腸病
[00:07:44.000 --> 00:07:46.000]  很重的腸病
[00:07:46.000 --> 00:07:48.000]  腸是會墜落的
[00:07:48.000 --> 00:07:50.000]  都幾痛
[00:07:50.000 --> 00:07:51.000]  這樣死
[00:07:51.000 --> 00:07:54.000]  而且死都不是一了百了
[00:07:54.000 --> 00:07:55.000]  是沒有人施墓
[00:07:55.000 --> 00:07:57.000]  沒有人燒物件
[00:07:57.000 --> 00:08:00.000]  沒有葬在列王的墳墓
[00:08:00.000 --> 00:08:03.000]  這樣就很嚴重的
[00:08:03.000 --> 00:08:06.000]  在神眼中的一個大的罪人
[00:08:06.000 --> 00:08:11.000]  記住他的太太是亞他利亞
[00:08:11.000 --> 00:08:13.000]  這個亞他利亞
[00:08:13.000 --> 00:08:17.000]  就帶來猶大國
[00:08:17.000 --> 00:08:19.000]  你可以說都幾黑暗
[00:08:19.000 --> 00:08:21.000]  所謂的黑暗
[00:08:21.000 --> 00:08:23.000]  未必是他們的政治上
[00:08:23.000 --> 00:08:27.000]  軍事上有列強進攻
[00:08:27.000 --> 00:08:29.000]  上文有少少
[00:08:29.000 --> 00:08:32.000]  但是這裡說的黑暗
[00:08:32.000 --> 00:08:34.000]  一定是離開神
[00:08:34.000 --> 00:08:38.000]  整個猶大國
[00:08:38.000 --> 00:08:40.000]  南面的猶大國
[00:08:40.000 --> 00:08:42.000]  他們對神的祭祀
[00:08:42.000 --> 00:08:45.000]  對神的敬拜
[00:08:45.000 --> 00:08:49.000]  已經是越來越去到一個
[00:08:49.000 --> 00:08:50.000]  黑暗
[00:08:50.000 --> 00:08:51.000]  屬靈的黑暗
[00:08:51.000 --> 00:08:53.000]  由誰帶來呢
[00:08:53.000 --> 00:08:56.000]  是由亞他利亞
[00:08:56.000 --> 00:08:59.000]  也都影響丈夫若蘭
[00:08:59.000 --> 00:09:01.000]  若蘭的岳父
[00:09:01.000 --> 00:09:02.000]  就是阿哈
[00:09:02.000 --> 00:09:04.000]  若蘭的舅子
[00:09:04.000 --> 00:09:08.000]  就是阿哈姐
[00:09:08.000 --> 00:09:11.000]  所以這裡有少少重疊
[00:09:11.000 --> 00:09:12.000]  大家要留意
[00:09:12.000 --> 00:09:13.000]  有些不同的
[00:09:13.000 --> 00:09:16.000]  因為猶大王若蘭
[00:09:16.000 --> 00:09:17.000]  他自己的兒子
[00:09:17.000 --> 00:09:18.000]  就叫做阿哈姐
[00:09:18.000 --> 00:09:20.000]  但是若蘭的舅子
[00:09:20.000 --> 00:09:21.000]  就是阿哈
[00:09:21.000 --> 00:09:22.000]  另外一個兒子
[00:09:22.000 --> 00:09:24.000]  就是阿哈姐
[00:09:24.000 --> 00:09:25.000]  所以大家要留意
[00:09:25.000 --> 00:09:28.000]  有少少這些相同的名字
[00:09:28.000 --> 00:09:31.000]  我們看第22章
[00:09:31.000 --> 00:09:34.000]  就開始記載阿哈姐
[00:09:34.000 --> 00:09:36.000]  耶路撒冷的居民
[00:09:36.000 --> 00:09:38.000]  納若蘭的小兒子
[00:09:38.000 --> 00:09:40.000]  阿哈姐接續他作王
[00:09:40.000 --> 00:09:43.000]  因為跟隨阿拉伯人來
[00:09:43.000 --> 00:09:45.000]  攻營的軍兵
[00:09:45.000 --> 00:09:48.000]  曾經殺了阿哈姐的重兄長
[00:09:48.000 --> 00:09:50.000]  這樣猶大王若蘭的兒子
[00:09:50.000 --> 00:09:52.000]  阿哈姐作了王
[00:09:52.000 --> 00:09:54.000]  阿哈姐登基的時候
[00:09:54.000 --> 00:09:56.000]  年四十二歲
[00:09:56.000 --> 00:09:58.000]  或者在獵王紀下就有記載
[00:09:58.000 --> 00:10:00.000]  說只不過是二十二歲
[00:10:00.000 --> 00:10:03.000]  應該就不會這麼大年紀作王
[00:10:03.000 --> 00:10:06.000]  在耶路撒冷作王一年
[00:10:06.000 --> 00:10:08.000]  他母親名叫阿他利亞
[00:10:08.000 --> 00:10:10.000]  是暗尼的孫
[00:10:10.000 --> 00:10:12.000]  就是阿哈的女兒
[00:10:12.000 --> 00:10:15.000]  暗尼是一個很出色的以色列王
[00:10:15.000 --> 00:10:17.000]  接著第三節
[00:10:17.000 --> 00:10:20.000]  阿哈姐也行阿哈家的道
[00:10:20.000 --> 00:10:23.000]  因為他母親給他主謀
[00:10:23.000 --> 00:10:25.000]  使他行惡
[00:10:25.000 --> 00:10:28.000]  就是說這個阿他利亞
[00:10:28.000 --> 00:10:31.000]  被他的媽媽耶洗別
[00:10:31.000 --> 00:10:33.000]  都是有過之而無不及
[00:10:37.000 --> 00:10:39.000]  這個阿他利亞
[00:10:39.000 --> 00:10:41.000]  也是對自己的兒子
[00:10:41.000 --> 00:10:44.000]  有很大的操權
[00:10:44.000 --> 00:10:46.000]  出謀獻策
[00:10:46.000 --> 00:10:48.000]  不過那些謀略
[00:10:48.000 --> 00:10:50.000]  全部是行惡的謀略
[00:10:50.000 --> 00:10:54.000]  就帶來阿哈姐都很悲哀
[00:10:54.000 --> 00:10:57.000]  你留意一下他只是作王一年
[00:10:57.000 --> 00:11:01.000]  接著我們繼續讀下去
[00:11:01.000 --> 00:11:03.000]  讀完之後
[00:11:03.000 --> 00:11:05.000]  今晚我們陸續有頂姐妹入
[00:11:05.000 --> 00:11:09.000]  今晚我們的焦點是想講外祖母
[00:11:09.000 --> 00:11:10.000]  講祖母
[00:11:10.000 --> 00:11:12.000]  聖經講的祖母
[00:11:12.000 --> 00:11:16.000]  我們就去看看這個阿他利亞這個婦人
[00:11:16.000 --> 00:11:19.000]  帶來由大國上上下下
[00:11:19.000 --> 00:11:23.000]  那個幾嚴重的離開神
[00:11:23.000 --> 00:11:26.000]  所以阿哈的出現
[00:11:26.000 --> 00:11:29.000]  娶了這個耶洗別
[00:11:29.000 --> 00:11:32.000]  耶洗別又生了阿他利亞
[00:11:32.000 --> 00:11:37.000]  阿他利亞本來是北國以色列的人
[00:11:37.000 --> 00:11:39.000]  其實他是外邦人
[00:11:39.000 --> 00:11:43.000]  他是西頓人
[00:11:43.000 --> 00:11:46.000]  即是他媽媽是西頓人
[00:11:46.000 --> 00:11:49.000]  西頓的薩納法王
[00:11:49.000 --> 00:11:52.000]  西頓王那邊的
[00:11:52.000 --> 00:11:55.000]  阿哈是北面的以色列國
[00:11:55.000 --> 00:11:57.000]  娶了外族的
[00:11:57.000 --> 00:11:58.000]  對不起
[00:11:58.000 --> 00:12:00.000]  這個耶洗別
[00:12:00.000 --> 00:12:03.000]  生了個女兒叫阿他利亞
[00:12:03.000 --> 00:12:06.000]  另外生了個兒子叫阿哈謝
[00:12:06.000 --> 00:12:10.000]  怎不知約沙發
[00:12:10.000 --> 00:12:12.000]  約沙發是很好的王
[00:12:12.000 --> 00:12:15.000]  約沙發的兒子是若蘭
[00:12:15.000 --> 00:12:17.000]  不知什麼原因
[00:12:17.000 --> 00:12:20.000]  約沙發要和阿哈做親家
[00:12:20.000 --> 00:12:24.000]  就娶了阿他利亞
[00:12:24.000 --> 00:12:27.000]  來入門
[00:12:27.000 --> 00:12:29.000]  嫁給他的兒子若蘭
[00:12:29.000 --> 00:12:33.000]  剛才我們開始的時候就說若蘭年老了
[00:12:33.000 --> 00:12:35.000]  差不多死了
[00:12:35.000 --> 00:12:39.000]  就來講她的情況
[00:12:39.000 --> 00:12:42.000]  講她是非常非常得罪神的
[00:12:42.000 --> 00:12:44.000]  得罪到一個地步
[00:12:44.000 --> 00:12:47.000]  神要透過先知來告訴她
[00:12:47.000 --> 00:12:51.000]  你將來要那些腸有事死的
[00:12:51.000 --> 00:12:53.000]  死的時候是很痛苦的
[00:12:53.000 --> 00:12:55.000]  肉身的痛苦都不夠
[00:12:55.000 --> 00:12:59.000]  所有以色列人不為她哀哭
[00:12:59.000 --> 00:13:01.000]  不思念她
[00:13:01.000 --> 00:13:04.000]  不思慕她等等
[00:13:04.000 --> 00:13:07.000]  而且不准她葬在皇陵
[00:13:07.000 --> 00:13:11.000]  不准她葬在大衛城裏面的列祖墳墓
[00:13:11.000 --> 00:13:15.000]  也不會幫她燒一些物件
[00:13:15.000 --> 00:13:17.000]  你就可以想像到
[00:13:17.000 --> 00:13:19.000]  在百姓的內心
[00:13:19.000 --> 00:13:22.000]  若蘭王帶來的影響
[00:13:22.000 --> 00:13:26.000]  原因一定是因為她的太太
[00:13:26.000 --> 00:13:28.000]  亞他利亞
[00:13:28.000 --> 00:13:30.000]  現在就去到第二代了
[00:13:30.000 --> 00:13:32.000]  其實應該是第三代了
[00:13:32.000 --> 00:13:34.000]  因為我們由若沙發講起
[00:13:34.000 --> 00:13:36.000]  若沙發之後就到若蘭
[00:13:36.000 --> 00:13:39.000]  若蘭之後就到阿哈謝
[00:13:39.000 --> 00:13:42.000]  現在我們就講阿哈謝
[00:13:42.000 --> 00:13:46.000]  我們再看回第22章這一段聖經
[00:13:46.000 --> 00:13:48.000]  第四節開始
[00:13:48.000 --> 00:13:50.000]  就講阿哈謝
[00:13:50.000 --> 00:13:52.000]  「曾耶和華眼中看為惡的事
[00:13:52.000 --> 00:13:54.000]  像阿哈迦一樣
[00:13:54.000 --> 00:13:56.000]  因他父親死後
[00:13:56.000 --> 00:13:59.000]  有阿哈迦的人給他主謀」
[00:13:59.000 --> 00:14:03.000]  當然就是他媽媽亞他利亞幫他主謀
[00:14:03.000 --> 00:14:05.000]  「以致敗壞」
[00:14:05.000 --> 00:14:07.000]  即是說自己做王
[00:14:07.000 --> 00:14:11.000]  但是那個權在媽媽身上
[00:14:11.000 --> 00:14:14.000]  猶大人是應該敬拜神
[00:14:14.000 --> 00:14:16.000]  聖殿還是在耶路撒冷的
[00:14:16.000 --> 00:14:19.000]  南北分了兩邊的了
[00:14:19.000 --> 00:14:22.000]  北面的以色列的十個支派
[00:14:22.000 --> 00:14:28.000]  他們的祭壇是在丹和伯特利
[00:14:28.000 --> 00:14:30.000]  但是猶大支派
[00:14:30.000 --> 00:14:32.000]  即是南面的猶大國
[00:14:32.000 --> 00:14:35.000]  他們的祭壇就在耶路撒冷的
[00:14:35.000 --> 00:14:38.000]  但是有個祭壇都沒有用
[00:14:38.000 --> 00:14:40.000]  有個聖殿都沒有用
[00:14:40.000 --> 00:14:43.000]  因為有一個惡的女人
[00:14:43.000 --> 00:14:45.000]  這個亞他利亞
[00:14:45.000 --> 00:14:49.000]  絕對有媽媽的風範
[00:14:49.000 --> 00:14:51.000]  而且有過之而無不及
[00:14:51.000 --> 00:14:54.000]  嫁了來南面的猶大國
[00:14:54.000 --> 00:14:57.000]  不單止那個信仰
[00:14:57.000 --> 00:14:59.000]  即是猶大的信仰
[00:14:59.000 --> 00:15:01.000]  那個靈性
[00:15:01.000 --> 00:15:05.000]  他的家翁就是若蘭
[00:15:05.000 --> 00:15:08.000]  家翁的爸爸就是約沙發
[00:15:08.000 --> 00:15:10.000]  約沙發是一個很好的王
[00:15:10.000 --> 00:15:13.000]  但是你想想
[00:15:13.000 --> 00:15:16.000]  都不能夠令到
[00:15:16.000 --> 00:15:20.000]  這個嫁入來猶大國的亞他利亞
[00:15:20.000 --> 00:15:23.000]  有一點的屬靈的氣質
[00:15:23.000 --> 00:15:25.000]  相反現在
[00:15:25.000 --> 00:15:27.000]  當丈夫死了之後
[00:15:27.000 --> 00:15:29.000]  自己的兒子阿哈謝做王了
[00:15:29.000 --> 00:15:33.000]  現在他還要操控著整個猶大國
[00:15:33.000 --> 00:15:36.000]  出謀獻策
[00:15:36.000 --> 00:15:39.000]  不過聖經說是敗壞的謀略
[00:15:39.000 --> 00:15:41.000]  敗壞的政策
[00:15:41.000 --> 00:15:45.000]  使猶大國從來沒有試過這麼黑暗
[00:15:45.000 --> 00:15:47.000]  那個靈性去到這麼黑暗
[00:15:47.000 --> 00:15:51.000]  當然這是第一個階段的黑暗
[00:15:51.000 --> 00:15:54.000]  因為往後還有另外的王
[00:15:54.000 --> 00:15:58.000]  全個猶大國有19個王
[00:15:58.000 --> 00:16:00.000]  最壞最差的王
[00:16:00.000 --> 00:16:02.000]  就叫馬拿西
[00:16:02.000 --> 00:16:04.000]  他作王是55年
[00:16:04.000 --> 00:16:07.000]  所有猶大王最長命是他
[00:16:07.000 --> 00:16:09.000]  是這個馬拿西
[00:16:09.000 --> 00:16:11.000]  是一層一層的
[00:16:11.000 --> 00:16:13.000]  現在這一層就是去到第一次
[00:16:13.000 --> 00:16:16.000]  猶大去到最黑暗的時候
[00:16:16.000 --> 00:16:19.000]  其實是南北都黑暗了
[00:16:19.000 --> 00:16:21.000]  其實北面的以色列
[00:16:21.000 --> 00:16:22.000]  從來都黑暗的
[00:16:22.000 --> 00:16:24.000]  從來沒有好的
[00:16:24.000 --> 00:16:26.000]  但是南面
[00:16:26.000 --> 00:16:28.000]  久不久會有中興的王
[00:16:28.000 --> 00:16:31.000]  所以其實阿哈謝的兒子
[00:16:31.000 --> 00:16:33.000]  就是第四代
[00:16:33.000 --> 00:16:34.000]  這個約阿斯
[00:16:34.000 --> 00:16:36.000]  就是一個中興的王
[00:16:36.000 --> 00:16:38.000]  所以我們等一下有機會也會讀
[00:16:38.000 --> 00:16:45.000]  給大家看到聖經這麼詳細描繪亞他尼亞
[00:16:45.000 --> 00:16:47.000]  我幫大家組織完之後
[00:16:47.000 --> 00:16:52.000]  你就會看到一個很嚴肅的訊息
[00:16:52.000 --> 00:16:54.000]  還有之後
[00:16:54.000 --> 00:16:58.000]  我們沒辦法不用另一個祖母去做比較
[00:16:58.000 --> 00:17:04.000]  新約對他的評價是非常正面的
[00:17:04.000 --> 00:17:08.000]  我們回頭看第四節的下半節
[00:17:08.000 --> 00:17:10.000]  其實又拆開一點
[00:17:10.000 --> 00:17:15.000]  平常大家讀經的深度不夠
[00:17:15.000 --> 00:17:18.000]  變成舊約我要用很多背景去解
[00:17:18.000 --> 00:17:21.000]  變成有時候都需要用多一點時間
[00:17:21.000 --> 00:17:23.000]  給大家消化背景
[00:17:23.000 --> 00:17:26.000]  然後就可以入到那個訊息
[00:17:26.000 --> 00:17:28.000]  因為可能很多的王
[00:17:28.000 --> 00:17:30.000]  你還是混得很亂
[00:17:30.000 --> 00:17:33.000]  所以大家有時候回家放長假
[00:17:33.000 --> 00:17:35.000]  你都要做一下功課
[00:17:35.000 --> 00:17:37.000]  將猶大的列王你自己列了
[00:17:37.000 --> 00:17:39.000]  找一本記事簿也好
[00:17:39.000 --> 00:17:41.000]  找一個ipad也好
[00:17:41.000 --> 00:17:42.000]  記下他
[00:17:42.000 --> 00:17:44.000]  坐車的時候沒什麼事做
[00:17:44.000 --> 00:17:46.000]  拿出來背一下
[00:17:46.000 --> 00:17:48.000]  自己去背了他
[00:17:48.000 --> 00:17:54.000]  羅波安、阿比亞、阿薩、約沙發、約蘭、阿哈謝、約阿斯
[00:17:54.000 --> 00:17:56.000]  然後就是約哈斯
[00:17:56.000 --> 00:17:58.000]  然後就是阿瑪謝
[00:17:58.000 --> 00:17:59.000]  自己一路背
[00:17:59.000 --> 00:18:04.000]  譬如烏西亞約坦、阿哈斯、皮西加等等
[00:18:04.000 --> 00:18:06.000]  這樣背了他
[00:18:06.000 --> 00:18:09.000]  有時候就將軍王發生的事
[00:18:09.000 --> 00:18:11.000]  自己嘗試套進去
[00:18:11.000 --> 00:18:15.000]  慢慢對聖經整個舊約的軍王
[00:18:15.000 --> 00:18:17.000]  有個背景
[00:18:17.000 --> 00:18:18.000]  有個籠
[00:18:18.000 --> 00:18:19.000]  不然有時候說
[00:18:19.000 --> 00:18:23.000]  你都未必很快get到那個訊息
[00:18:23.000 --> 00:18:25.000]  我們繼續下去
[00:18:25.000 --> 00:18:27.000]  第四節下半節
[00:18:27.000 --> 00:18:29.000]  就到第五節
[00:18:29.000 --> 00:18:31.000]  他聽從阿哈加的計謀
[00:18:31.000 --> 00:18:33.000]  就是這個阿哈謝
[00:18:33.000 --> 00:18:36.000]  和以色列王阿哈的兒子約蘭
[00:18:36.000 --> 00:18:40.000]  就是說約蘭就是他的舅父
[00:18:40.000 --> 00:18:44.000]  就是阿哈謝的舅父
[00:18:44.000 --> 00:18:46.000]  阿哈的兒子約蘭
[00:18:46.000 --> 00:18:48.000]  王基列的拉末去
[00:18:48.000 --> 00:18:50.000]  與阿蘭王哈舍爭戰
[00:18:50.000 --> 00:18:52.000]  阿蘭人打傷了約蘭
[00:18:52.000 --> 00:18:54.000]  約蘭回到耶穌列
[00:18:54.000 --> 00:18:59.000]  依字在拉末與阿蘭王哈舍打仗所受的傷
[00:18:59.000 --> 00:19:02.000]  有大王約蘭的兒子亞撒尼亞
[00:19:02.000 --> 00:19:04.000]  就是阿哈謝
[00:19:04.000 --> 00:19:07.000]  因為阿哈的兒子約蘭病了
[00:19:07.000 --> 00:19:10.000]  就下到耶穌列看望他
[00:19:10.000 --> 00:19:11.000]  接著第七節
[00:19:11.000 --> 00:19:15.000]  阿哈謝去見約蘭就被害了
[00:19:15.000 --> 00:19:17.000]  這是出乎神
[00:19:17.000 --> 00:19:21.000]  兩父子都是被神這樣來救助
[00:19:21.000 --> 00:19:22.000]  因為他到了
[00:19:22.000 --> 00:19:27.000]  就和約蘭出去攻擊靈士的孫子耶穌
[00:19:27.000 --> 00:19:29.000]  所以真的不要混淆
[00:19:29.000 --> 00:19:32.000]  阿哈謝的爸爸就是約蘭
[00:19:32.000 --> 00:19:36.000]  但是阿哈的另外一個兒子又是叫約蘭
[00:19:36.000 --> 00:19:39.000]  所以爸爸叫約蘭
[00:19:39.000 --> 00:19:41.000]  舅父又叫約蘭
[00:19:41.000 --> 00:19:44.000]  這個就是阿哈謝的家譜
[00:19:44.000 --> 00:19:47.000]  所以大家不要混淆就OK了
[00:19:47.000 --> 00:19:51.000]  第七節就繼續說下去
[00:19:51.000 --> 00:19:52.000]  這是出乎神
[00:19:52.000 --> 00:19:56.000]  因為他到了就和約蘭出去攻擊靈士的孫子耶穌
[00:19:56.000 --> 00:19:58.000]  這耶穌是耶和華所告
[00:19:58.000 --> 00:20:01.000]  使他剪除阿哈家的
[00:20:01.000 --> 00:20:03.000]  耶穌討阿哈家罪的時候
[00:20:03.000 --> 00:20:08.000]  遇見猶大的眾首領和阿哈謝的眾侄子
[00:20:08.000 --> 00:20:12.000]  服侍阿哈謝就把他們都殺了
