
[00:00:00.000 --> 00:00:02.000]  聽著會晚安
[00:02:47.000 --> 00:02:49.000]  和是Plan A Plan B
[00:02:49.000 --> 00:02:51.000]  怎樣做
[00:02:51.000 --> 00:02:53.000]  你要想贏
[00:02:53.000 --> 00:02:55.000]  你要想minimize
[00:02:55.000 --> 00:02:59.000]  你想將你自己的危險最小化
[00:02:59.000 --> 00:03:02.000]  將你自己的贏面最大化
[00:03:02.000 --> 00:03:05.000]  因為不只是你自己要動的
[00:03:05.000 --> 00:03:06.000]  不只是你採取主動
[00:03:06.000 --> 00:03:08.000]  對方都會主動
[00:03:08.000 --> 00:03:10.000]  有敵對的場景
[00:03:10.000 --> 00:03:12.000]  又有各方面的條件限制下
[00:03:12.000 --> 00:03:16.000]  你怎樣能夠將你的贏面擴到最大
[00:03:16.000 --> 00:03:19.000]  將你自己失敗的風險
[00:03:19.000 --> 00:03:21.000]  尤其是縮到最小
[00:03:21.000 --> 00:03:26.000]  這些全部都是講求一些博弈的手段
[00:03:26.000 --> 00:03:29.000]  按照著我們有的資訊
[00:03:29.000 --> 00:03:31.000]  我們最熟悉的當然是數學
[00:03:31.000 --> 00:03:33.000]  數學本身
[00:03:33.000 --> 00:03:36.000]  博弈理論在數學裏面本身是一個很大的
[00:03:36.000 --> 00:03:38.000]  我們說sub discipline
[00:03:38.000 --> 00:03:40.000]  其實都是一個很大的discipline
[00:03:40.000 --> 00:03:44.000]  我們平時接觸博弈比較多的
[00:03:44.000 --> 00:03:49.000]  除了過大海去澳門賭場那種博弈之外
[00:03:49.000 --> 00:03:53.000]  我們平時是消遣幾個朋友一起打一張牌
[00:03:53.000 --> 00:03:55.000]  中國人都是四個人
[00:03:55.000 --> 00:03:57.000]  打麻將
[00:03:57.000 --> 00:03:59.000]  下棋
[00:03:59.000 --> 00:04:02.000]  這些全部都是博弈行為
[00:04:02.000 --> 00:04:05.000]  當然如果單純是隨機
[00:04:05.000 --> 00:04:07.000]  你沒有什麼技巧
[00:04:07.000 --> 00:04:10.000]  完全被動就不算博弈行為
[00:04:10.000 --> 00:04:12.000]  所以大家下飛行棋那些
[00:04:12.000 --> 00:04:14.000]  就不是博弈行為
[00:04:14.000 --> 00:04:16.000]  當然飛行棋都有少少skill
[00:04:16.000 --> 00:04:18.000]  你什麼時候起飛
[00:04:18.000 --> 00:04:20.000]  你走那裏就先不起飛
[00:04:20.000 --> 00:04:22.000]  寧可走路你都走了
[00:04:22.000 --> 00:04:24.000]  你就不想起飛
[00:04:24.000 --> 00:04:26.000]  因為你有某些部署
[00:04:26.000 --> 00:04:28.000]  這些小小的博弈
[00:04:28.000 --> 00:04:30.000]  絕大部分都是隨機的
[00:04:30.000 --> 00:04:32.000]  其實是靠雜色制的
[00:04:32.000 --> 00:04:34.000]  但是其他
[00:04:34.000 --> 00:04:36.000]  如果你說國際象棋、象棋、圍棋
[00:04:36.000 --> 00:04:39.000]  這些差不多是百分百的博弈
[00:04:39.000 --> 00:04:42.000]  在一個有規範
[00:04:42.000 --> 00:04:46.000]  不論你想怎樣就怎樣的環境下
[00:04:46.000 --> 00:04:49.000]  有一個特定的目標
[00:04:49.000 --> 00:04:50.000]  你要贏
[00:04:50.000 --> 00:04:52.000]  還有對手
[00:04:52.000 --> 00:04:54.000]  有風險
[00:04:54.000 --> 00:04:56.000]  有敵人
[00:04:56.000 --> 00:04:58.000]  有競爭者
[00:04:58.000 --> 00:05:00.000]  如果講得好聽一點的情況下
[00:05:00.000 --> 00:05:04.000]  你怎樣做來達到你所想達到的目標
[00:05:04.000 --> 00:05:08.000]  這個就是博弈理論的研究對象
[00:05:08.000 --> 00:05:11.000]  如果我們看蕩耳里
[00:05:11.000 --> 00:05:13.000]  他自己本身
[00:05:13.000 --> 00:05:15.000]  由於蕩耳里都是
[00:05:15.000 --> 00:05:17.000]  我們剛才讀的那段經文
[00:05:17.000 --> 00:05:19.000]  在第八節已經講得很清楚
[00:05:19.000 --> 00:05:24.000]  講完蕩耳里面對一個什麼情況之後
[00:05:24.000 --> 00:05:26.000]  一去到第八節
[00:05:26.000 --> 00:05:29.000]  就立刻說蕩耳里是納至不以王的善
[00:05:29.000 --> 00:05:31.000]  和王所飲的酒是玷污自己
[00:05:31.000 --> 00:05:33.000]  大家應該剛才已經讀
[00:05:33.000 --> 00:05:34.000]  大家在用和修版
[00:05:34.000 --> 00:05:36.000]  我還在用舊和合本
[00:05:36.000 --> 00:05:38.000]  但是這段經文裡面
[00:05:38.000 --> 00:05:40.000]  基本上差不多多少
[00:05:40.000 --> 00:05:41.000]  次序有些調換
[00:05:41.000 --> 00:05:43.000]  所以我用回和合本
[00:05:43.000 --> 00:05:47.000]  大家都應該知道我在講什麼
[00:05:47.000 --> 00:05:50.000]  第八節已經講到明蕩耳里是納至
[00:05:50.000 --> 00:05:56.000]  他自己有一個面對著他的處境
[00:05:56.000 --> 00:05:59.000]  他就不是完全被動
[00:05:59.000 --> 00:06:01.000]  處境某個程度上
[00:06:01.000 --> 00:06:03.000]  很大程度上對蕩耳里來說
[00:06:03.000 --> 00:06:05.000]  他沒有什麼能夠做的
[00:06:05.000 --> 00:06:07.000]  他現在身為亡國奴
[00:06:07.000 --> 00:06:09.000]  在尼泊爾撒旺第一次
[00:06:09.000 --> 00:06:11.000]  攻入耶路撒冷之後
[00:06:11.000 --> 00:06:13.000]  將皇親國戚
[00:06:13.000 --> 00:06:19.000]  將皇帝貴族和大官都露走
[00:06:19.000 --> 00:06:20.000]  將精英
[00:06:20.000 --> 00:06:23.000]  基本上猶大在耶路撒冷的精英
[00:06:23.000 --> 00:06:24.000]  全部帶走
[00:06:24.000 --> 00:06:26.000]  然後放一個傀儡王在西帝加
[00:06:26.000 --> 00:06:28.000]  雖然西帝加後來都造反
[00:06:28.000 --> 00:06:30.000]  結果吃大虧
[00:06:30.000 --> 00:06:32.000]  他就被
[00:06:32.000 --> 00:06:34.000]  他作為猶大之派
[00:06:34.000 --> 00:06:36.000]  他和哈尼迪亞
[00:06:36.000 --> 00:06:38.000]  米沙尼亞 薩尼亞
[00:06:38.000 --> 00:06:41.000]  四個都是猶大之派的少年人
[00:06:41.000 --> 00:06:43.000]  就算他不是嫡系
[00:06:43.000 --> 00:06:45.000]  不是大衛的嫡系也好
[00:06:45.000 --> 00:06:47.000]  他不是皇子
[00:06:47.000 --> 00:06:49.000]  但起碼是貴族
[00:06:49.000 --> 00:06:51.000]  貴族中親
[00:06:51.000 --> 00:06:53.000]  在那支派裏面
[00:06:53.000 --> 00:06:55.000]  當然我們說猶大
[00:06:55.000 --> 00:06:58.000]  猶大國南國不是猶大之派
[00:06:58.000 --> 00:07:00.000]  就是變眼泯之派
[00:07:00.000 --> 00:07:02.000]  有一半人都是猶大之派
[00:07:02.000 --> 00:07:05.000]  但仍然是第一批人被擄
[00:07:05.000 --> 00:07:07.000]  所以他是猶大之派
[00:07:07.000 --> 00:07:12.000]  血緣應該靠近大衛的直線系統裏面
[00:07:12.000 --> 00:07:15.000]  而且選的時候
[00:07:15.000 --> 00:07:19.000]  是武殘疾 尚茂俊美 通達各樣學問知識
[00:07:19.000 --> 00:07:21.000]  聰明俱備
[00:07:21.000 --> 00:07:23.000]  本身就已經受過教育
[00:07:23.000 --> 00:07:26.000]  所以平民老百姓即使是猶大之派
[00:07:26.000 --> 00:07:28.000]  那時候都沒有什麼機會受教育
[00:07:28.000 --> 00:07:30.000]  所以這又一個證明
[00:07:30.000 --> 00:07:33.000]  其實不是一般的猶大之派的以色列人
[00:07:33.000 --> 00:07:37.000]  而是貴族的血統本身
[00:07:37.000 --> 00:07:39.000]  是令到他有各式各樣
[00:07:39.000 --> 00:07:43.000]  小時候已經有很優越的裝備
[00:07:43.000 --> 00:07:47.000]  而被擄到巴比倫的時候
[00:07:47.000 --> 00:07:48.000]  做了亡國奴
[00:07:48.000 --> 00:07:50.000]  都有某些的
[00:07:50.000 --> 00:07:52.000]  你可以說是優待
[00:07:52.000 --> 00:07:54.000]  起碼被召入宮
[00:07:54.000 --> 00:07:56.000]  他又不是太小
[00:07:56.000 --> 00:08:01.000]  至於經文說他通達各樣學問
[00:08:01.000 --> 00:08:02.000]  知識聰明俱備
[00:08:02.000 --> 00:08:04.000]  他就不可能是十二三歲
[00:08:04.000 --> 00:08:06.000]  十二三歲看不到什麼知識通達
[00:08:06.000 --> 00:08:08.000]  通曉各樣學問
[00:08:08.000 --> 00:08:10.000]  看不到的十二三歲
[00:08:10.000 --> 00:08:12.000]  起碼十七八九歲
[00:08:12.000 --> 00:08:14.000]  基本上我們說
[00:08:14.000 --> 00:08:16.000]  要去到入大學的階段
[00:08:16.000 --> 00:08:18.000]  現在的年齡 入大學階段
[00:08:18.000 --> 00:08:21.000]  你看得出那個小朋友其實真是厲害的
[00:08:21.000 --> 00:08:22.000]  可以做一些事
[00:08:22.000 --> 00:08:24.000]  而且學東西
[00:08:24.000 --> 00:08:26.000]  所知識的東西
[00:08:26.000 --> 00:08:27.000]  都是有實力的
[00:08:27.000 --> 00:08:28.000]  所以大概
[00:08:28.000 --> 00:08:32.000]  但以你是那個這樣的年齡
[00:08:32.000 --> 00:08:34.000]  但是他大部分的
[00:08:34.000 --> 00:08:35.000]  我們說用打牌的比喻
[00:08:35.000 --> 00:08:37.000]  他手上的牌
[00:08:37.000 --> 00:08:40.000]  我們說要出牌
[00:08:40.000 --> 00:08:43.000]  你自己看看你手上有什麼牌
[00:08:43.000 --> 00:08:45.000]  是怎樣一回事
[00:08:45.000 --> 00:08:49.000]  他是被召入宮
[00:08:49.000 --> 00:08:51.000]  被人改名
[00:08:51.000 --> 00:08:53.000]  要學外族的語言
[00:08:53.000 --> 00:08:55.000]  將來鋪路
[00:08:55.000 --> 00:08:58.000]  是為將來他做管理層
[00:08:58.000 --> 00:09:01.000]  管理層當然仍然在巴比倫人底下
[00:09:01.000 --> 00:09:03.000]  但是這個對他來說
[00:09:03.000 --> 00:09:05.000]  將來都不是太差的
[00:09:05.000 --> 00:09:06.000]  其實是
[00:09:06.000 --> 00:09:08.000]  你可以想像我們看戲
[00:09:08.000 --> 00:09:10.000]  看葉問
[00:09:10.000 --> 00:09:12.000]  所尼報到來到香港
[00:09:12.000 --> 00:09:14.000]  三不識七
[00:09:14.000 --> 00:09:16.000]  經常都因為他教
[00:09:16.000 --> 00:09:18.000]  要開設館授徒
[00:09:18.000 --> 00:09:20.000]  就給其他同行
[00:09:20.000 --> 00:09:22.000]  又要試下他
[00:09:22.000 --> 00:09:24.000]  又怎樣怎樣
[00:09:24.000 --> 00:09:26.000]  以前的香港
[00:09:26.000 --> 00:09:28.000]  又要和紅黃藍白黑道
[00:09:28.000 --> 00:09:30.000]  都要打交道
[00:09:30.000 --> 00:09:31.000]  中間就多了一個角色
[00:09:31.000 --> 00:09:33.000]  和警察都要打交道
[00:09:33.000 --> 00:09:35.000]  因為其他人又和警察打交道
[00:09:35.000 --> 00:09:37.000]  如果他不來又不行
[00:09:37.000 --> 00:09:38.000]  警察
[00:09:38.000 --> 00:09:40.000]  當時候的香港警方
[00:09:40.000 --> 00:09:42.000]  我們年紀大一點都知道
[00:09:42.000 --> 00:09:44.000]  再早期一點
[00:09:44.000 --> 00:09:46.000]  都要用一些華探長
[00:09:46.000 --> 00:09:48.000]  不能夠只是清一色鬼佬
[00:09:48.000 --> 00:09:51.000]  在前線裏面
[00:09:51.000 --> 00:09:53.000]  做警民關係
[00:09:53.000 --> 00:09:55.000]  因為他們不明白
[00:09:55.000 --> 00:09:56.000]  中國人是怎樣
[00:09:56.000 --> 00:09:58.000]  又不懂得太講唐話
[00:09:58.000 --> 00:10:00.000]  雞同鴨講
[00:10:00.000 --> 00:10:02.000]  所以就找了
[00:10:02.000 --> 00:10:04.000]  是不是鄭則時
[00:10:04.000 --> 00:10:06.000]  有個胖佬中間探長
[00:10:06.000 --> 00:10:08.000]  就識幾句番話
[00:10:08.000 --> 00:10:10.000]  就做中間人
[00:10:10.000 --> 00:10:13.000]  管一管香港人
[00:10:13.000 --> 00:10:16.000]  這個都是同樣的道理
[00:10:16.000 --> 00:10:18.000]  就是巴比倫老了
[00:10:18.000 --> 00:10:19.000]  所向披靡
[00:10:19.000 --> 00:10:20.000]  打到邊贏到邊
[00:10:20.000 --> 00:10:22.000]  老了很多不同的民族
[00:10:22.000 --> 00:10:24.000]  所以一大堆的少年人
[00:10:24.000 --> 00:10:25.000]  不只是猶大人
[00:10:25.000 --> 00:10:27.000]  不只是那四個
[00:10:27.000 --> 00:10:29.000]  其他人都一起來
[00:10:29.000 --> 00:10:33.000]  為了管治他們本身本地的Ghetto
[00:10:33.000 --> 00:10:34.000]  就是猶太人的聚集
[00:10:34.000 --> 00:10:36.000]  在巴比倫某個區裏面
[00:10:36.000 --> 00:10:38.000]  Ghetto裏面
[00:10:38.000 --> 00:10:40.000]  猶太人一直到中世紀都住在Ghetto
[00:10:40.000 --> 00:10:42.000]  這個有其他因素
[00:10:42.000 --> 00:10:44.000]  但是我們可以想像
[00:10:44.000 --> 00:10:46.000]  巴比倫的時候
[00:10:46.000 --> 00:10:48.000]  都是這樣
[00:10:48.000 --> 00:10:50.000]  做管治的工作
[00:10:50.000 --> 00:10:52.000]  所以將來不是太差
[00:10:52.000 --> 00:10:54.000]  不過問題就是
[00:10:54.000 --> 00:10:56.000]  你自己心裏面
[00:10:56.000 --> 00:10:58.000]  有沒有一套東西你想做
[00:10:58.000 --> 00:11:00.000]  或者是你自己心裏面
[00:11:00.000 --> 00:11:02.000]  有沒有一些東西
[00:11:02.000 --> 00:11:04.000]  你明不明白
[00:11:04.000 --> 00:11:06.000]  你目前所見到的狀況
[00:11:06.000 --> 00:11:08.000]  那個狀況
[00:11:08.000 --> 00:11:10.000]  是要將你塑造
[00:11:10.000 --> 00:11:12.000]  你能不能夠
[00:11:12.000 --> 00:11:16.000]  完全接受那種塑造的方式
[00:11:16.000 --> 00:11:18.000]  這個就是但與利
[00:11:18.000 --> 00:11:20.000]  他自己想到
[00:11:20.000 --> 00:11:22.000]  他自己思考過
[00:11:22.000 --> 00:11:24.000]  然後他自己做了一個決定
[00:11:24.000 --> 00:11:26.000]  當中他被選入宮
[00:11:26.000 --> 00:11:28.000]  是受訓練三年
[00:11:28.000 --> 00:11:32.000]  好像我們那些神學生
[00:11:32.000 --> 00:11:34.000]  在長洲見到讀MDiv讀三年
[00:11:34.000 --> 00:11:36.000]  出來做事
[00:11:36.000 --> 00:11:38.000]  出來服侍
[00:11:38.000 --> 00:11:40.000]  皇帝是恩代他來
[00:11:40.000 --> 00:11:42.000]  皇帝自己的
[00:11:42.000 --> 00:11:46.000]  他的食物裏面
[00:11:46.000 --> 00:11:48.000]  他自己有酒
[00:11:48.000 --> 00:11:50.000]  有酒莊、有農莊、有動物園、有菜園
[00:11:50.000 --> 00:11:52.000]  什麼都有
[00:11:52.000 --> 00:11:54.000]  是專門供奉皇帝
[00:11:54.000 --> 00:11:56.000]  裏面每天就有一份
[00:11:56.000 --> 00:11:58.000]  給這班少年人吃
[00:11:58.000 --> 00:12:00.000]  但是皇帝一定有肉食
[00:12:00.000 --> 00:12:02.000]  以前的世界
[00:12:02.000 --> 00:12:04.000]  不要說以前的世界
[00:12:04.000 --> 00:12:06.000]  我自己小時候六十年代
[00:12:06.000 --> 00:12:08.000]  天天都有肉食的幾乎
[00:12:08.000 --> 00:12:10.000]  現在的肉都有便宜、有貴、有漂亮
[00:12:10.000 --> 00:12:12.000]  但沒有那麼漂亮
[00:12:12.000 --> 00:12:14.000]  你真的要買隻雞來宰的話
[00:12:14.000 --> 00:12:16.000]  一般都是過時過節才是
[00:12:16.000 --> 00:12:18.000]  在以前吃肉
[00:12:18.000 --> 00:12:20.000]  就不可能天天有肉食
[00:12:20.000 --> 00:12:22.000]  我們以色列
[00:12:22.000 --> 00:12:24.000]  都是要獻祭
[00:12:24.000 --> 00:12:26.000]  羅馬世界、希臘羅馬世界
[00:12:26.000 --> 00:12:28.000]  都是
[00:12:28.000 --> 00:12:30.000]  市場上
[00:12:30.000 --> 00:12:32.000]  是很多一定比例的
[00:12:32.000 --> 00:12:34.000]  所謂的肉類
[00:12:34.000 --> 00:12:36.000]  都是在殿裏面
[00:12:36.000 --> 00:12:38.000]  拜神獻祭
[00:12:38.000 --> 00:12:40.000]  祭司的下蘭
[00:12:40.000 --> 00:12:42.000]  食剩、用剩拿出來賣
[00:12:42.000 --> 00:12:44.000]  我們看哥倫多前書
[00:12:44.000 --> 00:12:46.000]  當地的外邦人
[00:12:46.000 --> 00:12:48.000]  信徒就面對
[00:12:48.000 --> 00:12:50.000]  一個這樣的問題
[00:12:50.000 --> 00:12:52.000]  能不能夠吃市場上
[00:12:52.000 --> 00:12:54.000]  所賣的拜過神的肉類
[00:12:54.000 --> 00:12:56.000]  這個就保羅
[00:12:56.000 --> 00:12:58.000]  就和他解決這件事
[00:12:58.000 --> 00:13:00.000]  所以吃肉其實都不是一件
[00:13:00.000 --> 00:13:02.000]  很經常的事情
[00:13:02.000 --> 00:13:04.000]  但是有肉食的話
[00:13:04.000 --> 00:13:06.000]  幾乎就拜過
[00:13:06.000 --> 00:13:10.000]  皇帝要敬天
[00:13:10.000 --> 00:13:12.000]  所以什麼都要拜過
[00:13:12.000 --> 00:13:14.000]  他才吃
[00:13:14.000 --> 00:13:16.000]  所以從那裏來的
[00:13:16.000 --> 00:13:18.000]  都同樣是這樣
[00:13:18.000 --> 00:13:20.000]  但以你那個決定
[00:13:20.000 --> 00:13:22.000]  就是說他手上的牌
[00:13:22.000 --> 00:13:24.000]  面對的情況是這樣
[00:13:24.000 --> 00:13:26.000]  但他仍然有一個目的
[00:13:26.000 --> 00:13:28.000]  就是我不會
[00:13:28.000 --> 00:13:30.000]  拜偶像
[00:13:30.000 --> 00:13:32.000]  意思就是說我不能夠吃皇帝
[00:13:32.000 --> 00:13:34.000]  分派給我們的飲食
[00:13:34.000 --> 00:13:36.000]  因為那些東西
[00:13:36.000 --> 00:13:38.000]  是拜過偶像、拜過神的
[00:13:38.000 --> 00:13:40.000]  就是我們所謂的中國人的拜神
[00:13:40.000 --> 00:13:42.000]  當然不是指真神
[00:13:42.000 --> 00:13:44.000]  他有一個目的在這裏
[00:13:44.000 --> 00:13:48.000]  但他亦都手上
[00:13:48.000 --> 00:13:50.000]  不是什麼都由得他來
[00:13:50.000 --> 00:13:52.000]  他有限制的
[00:13:52.000 --> 00:13:54.000]  他就要再
[00:13:54.000 --> 00:13:56.000]  看清楚自己手上的牌
[00:13:56.000 --> 00:13:58.000]  看他能夠
[00:13:58.000 --> 00:14:00.000]  怎樣做來達到
[00:14:00.000 --> 00:14:02.000]  他的目的
[00:14:02.000 --> 00:14:04.000]  在《但義理書》裏面
[00:14:04.000 --> 00:14:06.000]  就說了給我們一件事知道
[00:14:06.000 --> 00:14:08.000]  但義理自己當然知道
[00:14:08.000 --> 00:14:10.000]  這就是第九節
[00:14:10.000 --> 00:14:12.000]  所以《但義理書》第一章八節
[00:14:12.000 --> 00:14:14.000]  一說了但義理他自己的堅持
[00:14:14.000 --> 00:14:16.000]  他在皇宮裏面
[00:14:16.000 --> 00:14:20.000]  基本上什麼都可以
[00:14:20.000 --> 00:14:22.000]  不過這件事就不行
[00:14:22.000 --> 00:14:24.000]  他堅持之後
[00:14:24.000 --> 00:14:26.000]  然後就立刻說
[00:14:26.000 --> 00:14:28.000]  但義理有一個
[00:14:28.000 --> 00:14:30.000]  有一樣東西對他來說
[00:14:30.000 --> 00:14:32.000]  是有利的
[00:14:32.000 --> 00:14:34.000]  就是第九節
[00:14:34.000 --> 00:14:36.000]  上帝洗但義理太監
[00:14:36.000 --> 00:14:38.000]  亞斯比那太監長
[00:14:38.000 --> 00:14:40.000]  眼前蒙恩衛
[00:14:40.000 --> 00:14:42.000]  受憐憫
[00:14:42.000 --> 00:14:44.000]  沒有說為什麼
[00:14:44.000 --> 00:14:46.000]  結果就說了
[00:14:46.000 --> 00:14:48.000]  為什麼太監長
[00:14:48.000 --> 00:14:50.000]  對但義理恩譽有加
[00:14:50.000 --> 00:14:52.000]  我們現在說是親他
[00:14:52.000 --> 00:14:54.000]  為什麼就不知道了
[00:14:54.000 --> 00:14:56.000]  但是起碼
[00:14:56.000 --> 00:14:58.000]  但義理知道
[00:14:58.000 --> 00:15:00.000]  太監長疼他
[00:15:00.000 --> 00:15:02.000]  有張特別的牌在手上
[00:15:02.000 --> 00:15:04.000]  就看何時用
[00:15:04.000 --> 00:15:06.000]  和怎樣用
[00:15:06.000 --> 00:15:08.000]  但義理就著
[00:15:08.000 --> 00:15:10.000]  吃皇帝
[00:15:10.000 --> 00:15:12.000]  吃御膳
[00:15:12.000 --> 00:15:14.000]  喝御酒這件事情
[00:15:14.000 --> 00:15:16.000]  他覺得既然太監長這麼疼他
[00:15:16.000 --> 00:15:18.000]  他應該可以和太監長講情
[00:15:18.000 --> 00:15:20.000]  不如就撤走他
[00:15:20.000 --> 00:15:22.000]  他就和太監長講
[00:15:22.000 --> 00:15:24.000]  求太監長容他不玷污自己
[00:15:24.000 --> 00:15:26.000]  這個聖經的說法
[00:15:26.000 --> 00:15:28.000]  但義理用什麼說話呢
[00:15:28.000 --> 00:15:30.000]  我們這裡都沒有記載
[00:15:30.000 --> 00:15:32.000]  但實際上
[00:15:32.000 --> 00:15:34.000]  基本上
[00:15:34.000 --> 00:15:36.000]  但義理所說的話
[00:15:36.000 --> 00:15:38.000]  就是求太監長容他不玷污自己
[00:15:38.000 --> 00:15:40.000]  就算
[00:15:40.000 --> 00:15:42.000]  但義理所說的
[00:15:42.000 --> 00:15:44.000]  實際的說話本身沒有用這幾個字
[00:15:44.000 --> 00:15:46.000]  但是必然是
[00:15:46.000 --> 00:15:48.000]  表達這個意思
[00:15:48.000 --> 00:15:50.000]  就是我不想玷污自己
[00:15:50.000 --> 00:15:52.000]  意思就是我不想
[00:15:52.000 --> 00:15:54.000]  吃敗你們神的東西
[00:15:54.000 --> 00:15:56.000]  你要記住
[00:15:56.000 --> 00:15:58.000]  這件事
[00:15:58.000 --> 00:16:00.000]  我們就問
[00:16:00.000 --> 00:16:02.000]  但義理有張牌
[00:16:02.000 --> 00:16:04.000]  他這個情況下他覺得
[00:16:04.000 --> 00:16:06.000]  可以用這張牌
[00:16:06.000 --> 00:16:08.000]  讓自己不受黃善黃酒
[00:16:08.000 --> 00:16:10.000]  來玷污
[00:16:10.000 --> 00:16:12.000]  成不成功
[00:16:12.000 --> 00:16:14.000]  他出牌
[00:16:14.000 --> 00:16:16.000]  他想達到目標嗎
[00:16:16.000 --> 00:16:18.000]  成不成功
[00:16:18.000 --> 00:16:20.000]  成功的舉手
[00:16:20.000 --> 00:16:22.000]  成功的舉手
[00:16:22.000 --> 00:16:26.000]  說到都需要有些互動
[00:16:26.000 --> 00:16:28.000]  因為我們大家都一直在思考
[00:16:28.000 --> 00:16:30.000]  這個人說的話
[00:16:30.000 --> 00:16:32.000]  是不是亂說
[00:16:32.000 --> 00:16:34.000]  一直在思考
[00:16:34.000 --> 00:16:36.000]  所以可以有互動
[00:16:36.000 --> 00:16:38.000]  第十節
[00:16:38.000 --> 00:16:40.000]  八九十三節
[00:16:40.000 --> 00:16:42.000]  是很緊湊的
[00:16:42.000 --> 00:16:44.000]  基本上中間沒有什麼虛位
[00:16:44.000 --> 00:16:46.000]  就馬上第十節
[00:16:46.000 --> 00:16:48.000]  就說太監長
[00:16:48.000 --> 00:16:52.000]  即是說但義理的請求
[00:16:52.000 --> 00:16:54.000]  第十節就說太監長的回應
[00:16:54.000 --> 00:16:56.000]  太監長答應
[00:16:56.000 --> 00:16:58.000]  我怕我主我王
[00:16:58.000 --> 00:17:00.000]  他已經派定你們的飲食
[00:17:00.000 --> 00:17:02.000]  如果他見到你們的面貌
[00:17:02.000 --> 00:17:04.000]  被你們同稅的少年人羈授
[00:17:04.000 --> 00:17:06.000]  那怎麼辦
