
[00:00:00.000 --> 00:00:03.600]  又是我,看到我是不是很開心呢?
[00:02:04.640 --> 00:02:12.240]  第一,竟然有婦女在天氣最熱的正午出來打水,有別於常人。
[00:02:12.240 --> 00:02:18.000]  第二,她竟然是獨自一個人,兩樣加在一起,
[00:02:18.000 --> 00:02:22.640]  很可能暗示這位婦人想避開其他人。
[00:02:22.640 --> 00:02:28.640]  不過奇怪的事還沒完,因為耶穌作為一位男性,
[00:02:28.640 --> 00:02:33.760]  竟然在公開的場合向一位婦女說話,
[00:02:33.760 --> 00:02:39.120]  而且還向她提出要求,要她請給我水喝。
[00:02:39.120 --> 00:02:42.960]  耶穌的要求在當時來說是不尋常的。
[00:02:42.960 --> 00:02:52.560]  我想像就好像回到過去,剛才提到很喜歡晚上來裝修的鄰居,
[00:02:52.560 --> 00:02:58.240]  你走過去想說可不可以借個電鑽給我,我剛好又有些東西想弄一下。
[00:02:58.240 --> 00:03:00.880]  就是有一點很奇怪的情況。
[00:03:00.880 --> 00:03:05.600]  猶太和撒瑪利亞人有仇口,彼此不相往來,
[00:03:05.600 --> 00:03:10.640]  所以撒瑪利亞婦人對耶穌所說的話感到很驚訝,
[00:03:10.640 --> 00:03:13.920]  於是就反問耶穌,既然你身為猶太人,
[00:03:13.920 --> 00:03:20.480]  為什麼要問我這個你們看不起的撒瑪利亞婦人要水喝呢?
[00:03:20.480 --> 00:03:27.040]  就這樣聽這句話,婦人就好像想撩交捱,挑起爭執。
[00:03:27.040 --> 00:03:32.480]  不過耶穌並沒有理會,但反過來,可能對我們來說就發了火。
[00:03:32.480 --> 00:03:36.240]  總之,耶穌繼續進入核心的話題,就是
[00:03:36.240 --> 00:03:41.760]  「你若知道神的恩賜,我對你說,給我水喝的是誰,
[00:03:41.760 --> 00:03:47.360]  你早就會求他,他也早就會給你活水。」
[00:03:47.360 --> 00:03:51.440]  耶穌將婦人的焦點帶回到核心的事情上,
[00:03:51.440 --> 00:03:58.800]  就是婦人一直很想得到的活水,其實已經在她的眼前,
[00:03:58.800 --> 00:04:02.480]  不要被民族的仇恨所影響。
[00:04:02.480 --> 00:04:06.640]  假如你和你的鄰舍發生過爭吵,
[00:04:06.640 --> 00:04:12.160]  你還會不會向他傳福音?我猜也會的。
[00:04:12.160 --> 00:04:18.640]  「是的,他這麼壞,整天在吵,讓他相信耶穌,反省一下就好了。」
[00:04:18.640 --> 00:04:21.280]  你可能仍然會向他傳福音,
[00:04:21.280 --> 00:04:25.920]  不過你又會不會關心他真正的需要?
[00:04:25.920 --> 00:04:32.000]  會不會關心他為什麼每晚都這麼吵?
[00:04:32.000 --> 00:04:36.960]  撒瑪利亞婦人聽到耶穌一個不帶仇恨的回應,
[00:04:36.960 --> 00:04:40.160]  耶穌不是來吵架,而是想來幫你。
[00:04:40.160 --> 00:04:45.440]  不過,婦人卻未明白耶穌所說的話,於是就說:
[00:04:45.440 --> 00:04:48.000]  「先生,你沒有打水的器具,
[00:04:48.000 --> 00:04:51.840]  那個井有心,你怎樣拿到活水?」
[00:04:51.840 --> 00:04:56.800]  婦人以為耶穌所說的活水,是井裡的水,
[00:04:56.800 --> 00:04:58.560]  於是繼續說:
[00:04:58.560 --> 00:05:02.400]  「我們的祖宗雅各將這口井留給我們,
[00:05:02.400 --> 00:05:04.880]  難道你比他厲害嗎?」
[00:05:04.880 --> 00:05:06.800]  說得直接一點,
[00:05:06.800 --> 00:05:10.320]  「耶穌,你會不會自大了一點?
[00:05:10.320 --> 00:05:14.080]  難道你比我們的祖宗雅各還要大?
[00:05:14.080 --> 00:05:16.800]  雅各留給子孫這口井,
[00:05:16.800 --> 00:05:21.760]  造福了世世代代,過千年的子孫和牲口?
[00:05:21.760 --> 00:05:26.960]  耶穌,你的活水又有多厲害?」
[00:05:26.960 --> 00:05:33.200]  雖然這位婦人並沒有按照耶穌應受的尊敬去對耶穌,
[00:05:33.200 --> 00:05:36.000]  不過,耶穌並沒有生氣,
[00:05:36.000 --> 00:05:40.160]  反而再次將焦點帶回婦人的需要,
[00:05:40.160 --> 00:05:41.680]  耶穌就說:
[00:05:41.680 --> 00:05:44.720]  「凡學者水的,還要再學。
[00:05:44.720 --> 00:05:49.520]  人若學我所賜的水,就永遠不學。
[00:05:49.520 --> 00:05:52.400]  喝了耶穌所賜的活水,就永遠不學。」
[00:05:52.400 --> 00:05:53.840]  為什麼呢?
[00:05:53.840 --> 00:05:56.080]  因為會得到聖靈。
[00:05:56.080 --> 00:05:59.200]  「口渴」所代表的就是人的需要,
[00:05:59.200 --> 00:06:02.640]  例如生活上的衣食住行。
[00:06:02.640 --> 00:06:06.160]  如果再深一層,就是心靈裡面的需要,
[00:06:06.160 --> 00:06:09.200]  例如被愛、被尊重。
[00:06:09.200 --> 00:06:12.400]  我相信你和我都需要,
[00:06:12.400 --> 00:06:17.200]  不過人往往依靠自己的努力,想去滿足它,
[00:06:17.200 --> 00:06:20.320]  但唯有聖靈住在人的心裡,
[00:06:20.320 --> 00:06:25.040]  才能帶來真正的滿足。
[00:06:25.040 --> 00:06:29.200]  這一刻,婦人雖然未明白,
[00:06:29.200 --> 00:06:31.520]  不過既然有這麼好的東西,
[00:06:31.520 --> 00:06:33.040]  於是就說:
[00:06:33.040 --> 00:06:37.600]  「先生,請把這水賜給我,叫我不學,
[00:06:37.600 --> 00:06:40.720]  也不用來這摩羽打水。」
[00:06:40.720 --> 00:06:45.280]  婦人這次的回答,沒有了之前那份惡意,
[00:06:45.280 --> 00:06:51.680]  不過仍然以為耶穌所說的只是生活上的食水。
[00:06:51.680 --> 00:06:56.000]  耶穌和婦人的對話,終於由一開始被敵視,
[00:06:56.000 --> 00:06:58.240]  去到躺開心扉。
[00:06:58.240 --> 00:07:00.720]  不過耶穌並沒有見好就收,
[00:07:00.720 --> 00:07:04.000]  不願意只是停留在表面的交談,
[00:07:04.000 --> 00:07:07.200]  反而繼續冒險,直接向婦人說:
[00:07:07.200 --> 00:07:09.200]  「去叫你丈夫來。」
[00:07:10.160 --> 00:07:13.200]  婦人的說話觸碰了,
[00:07:13.200 --> 00:07:17.200]  耶穌的說話觸碰了婦人最深的傷痛,
[00:07:17.200 --> 00:07:19.200]  但婦人只是回答:
[00:07:19.200 --> 00:07:21.200]  「我沒有丈夫。」
[00:07:21.200 --> 00:07:23.200]  婦人拒絕了耶穌的好意,
[00:07:23.200 --> 00:07:26.480]  不過耶穌並沒有放棄她,
[00:07:26.480 --> 00:07:29.200]  不惜繼續冒險地說:
[00:07:29.200 --> 00:07:32.080]  「你說你沒有丈夫,的確是,
[00:07:32.080 --> 00:07:35.200]  不過你曾經有五個丈夫,
[00:07:35.200 --> 00:07:38.240]  你現在有的,並不是你的丈夫,
[00:07:38.240 --> 00:07:41.200]  所以你所說的是真的。」
[00:07:41.200 --> 00:07:45.600]  婦人聽得出耶穌對她的生活,
[00:07:45.600 --> 00:07:49.600]  知道得那麼清楚,絕非一個普通的人,
[00:07:49.600 --> 00:07:52.800]  她認為耶穌是一位先知。
[00:07:52.800 --> 00:07:57.200]  撒瑪利亞人雖然離開了最純正的信仰,
[00:07:57.200 --> 00:08:02.000]  但其實他們也在等候聖經中的尼塞亞,
[00:08:02.000 --> 00:08:04.000]  去拯救他們。
[00:08:04.000 --> 00:08:07.200]  同樣,其實今時今日,
[00:08:07.200 --> 00:08:09.200]  無數未認識耶穌的人,
[00:08:09.200 --> 00:08:11.200]  包括我們身邊的朋友,
[00:08:11.200 --> 00:08:13.200]  甚至敵人,
[00:08:13.200 --> 00:08:15.200]  其實內心深處
[00:08:15.200 --> 00:08:17.200]  也在等候一位救主,
[00:08:17.200 --> 00:08:20.160]  去解決他們內心的乾渴,
[00:08:20.160 --> 00:08:25.200]  去擺脫為了滿足乾渴而做過的種種才是。
[00:08:25.200 --> 00:08:29.200]  你有沒有發現你身邊有這樣的人呢?
[00:08:29.200 --> 00:08:33.200]  或者他就是你所討厭的人?
[00:08:33.200 --> 00:08:35.200]  當撒瑪利亞婦人
[00:08:35.200 --> 00:08:39.200]  明白到耶穌是基督的時候,
[00:08:39.200 --> 00:08:41.200]  剛好本土買完食物回來,
[00:08:41.200 --> 00:08:43.200]  本土很驚訝,
[00:08:43.200 --> 00:08:47.200]  為什麼耶穌會和一位婦人談話呢?
[00:08:47.200 --> 00:08:51.200]  因為按照當時拉比的文獻,
[00:08:51.200 --> 00:08:53.200]  拉比就是老師,拉比的文獻,
[00:08:53.200 --> 00:08:55.200]  拉比這樣做,
[00:08:55.200 --> 00:08:57.200]  分分鐘會被人說閒話,
[00:08:57.200 --> 00:09:03.200]  和一個男人和別人的婦人在街上聊天,
[00:09:03.200 --> 00:09:07.200]  分分鐘被人說閒話。
[00:09:07.200 --> 00:09:10.200]  門徒也不理解耶穌這樣做,
[00:09:10.200 --> 00:09:11.200]  為什麼?
[00:09:11.200 --> 00:09:13.200]  不過出於尊敬老師,
[00:09:13.200 --> 00:09:15.200]  不敢問。
[00:09:15.200 --> 00:09:17.200]  反而婦人好像受了刺激,
[00:09:17.200 --> 00:09:21.200]  衝回她居住的城裡。
[00:09:21.200 --> 00:09:24.200]  這位撒瑪利亞婦人,
[00:09:24.200 --> 00:09:26.200]  曾經有五個丈夫,
[00:09:26.200 --> 00:09:30.200]  而現在在她身邊的男人卻原來不是。
[00:09:30.200 --> 00:09:32.200]  相信在外人看來,
[00:09:32.200 --> 00:09:34.200]  是一種很混亂的狀態,
[00:09:34.200 --> 00:09:36.200]  我們很難想像,
[00:09:36.200 --> 00:09:39.200]  她到底經歷過什麼,
[00:09:39.200 --> 00:09:43.200]  內心有多少苦澀和難堪,
[00:09:43.200 --> 00:09:46.200]  以至於要避開所有的人,
[00:09:46.200 --> 00:09:48.200]  就好像我們身邊,
[00:09:48.200 --> 00:09:52.200]  其實也有一些經歷過很多打擊,
[00:09:52.200 --> 00:09:55.200]  內心充滿難堪的人,
[00:09:55.200 --> 00:09:59.200]  以至於不想再和任何人交往,
[00:09:59.200 --> 00:10:02.200]  甚至不再相信任何人。
[00:10:02.200 --> 00:10:05.200]  但是,只要他們能夠認識耶穌,
[00:10:05.200 --> 00:10:09.200]  仍然可以有出路。
[00:10:09.200 --> 00:10:11.200]  當婦人離開後,
[00:10:11.200 --> 00:10:13.200]  門徒就請耶穌進食,
[00:10:13.200 --> 00:10:15.200]  不過耶穌卻回應,
[00:10:15.200 --> 00:10:18.200]  「我有食物吃,是你們不知道的。」
[00:10:18.200 --> 00:10:21.200]  門徒不明白耶穌想說什麼,
[00:10:21.200 --> 00:10:23.200]  以為有人在他們走開時,
[00:10:23.200 --> 00:10:26.200]  就給耶穌食物。
[00:10:26.200 --> 00:10:29.200]  耶穌說,「我的食物就是要遵行
[00:10:29.200 --> 00:10:32.200]  差我來那位的旨意,
[00:10:32.200 --> 00:10:34.200]  完成他的工作。」
[00:10:34.200 --> 00:10:37.200]  門徒就像撒瑪利亞婦人一樣,
[00:10:37.200 --> 00:10:40.200]  關注的是生活上的需要,
[00:10:40.200 --> 00:10:43.200]  耶穌所說的食物,
[00:10:43.200 --> 00:10:45.200]  就是遵行神的旨意,
[00:10:45.200 --> 00:10:48.200]  完成天父交托的工作。
[00:10:48.200 --> 00:10:52.200]  正如耶穌最初從猶大回到加利利,
[00:10:52.200 --> 00:10:55.200]  必須經過撒瑪利亞,
[00:10:55.200 --> 00:10:57.200]  才能簡單地做,
[00:10:57.200 --> 00:10:59.200]  因為受到天父所託,
[00:10:59.200 --> 00:11:03.200]  去拯救那位很可憐的撒瑪利亞婦人,
[00:11:03.200 --> 00:11:05.200]  和當地的居民。
[00:11:05.200 --> 00:11:07.200]  人的需要,
[00:11:07.200 --> 00:11:10.200]  不只限於生活或身體上,
[00:11:10.200 --> 00:11:12.200]  雖然都重要,
[00:11:12.200 --> 00:11:14.200]  但正如人活著,
[00:11:14.200 --> 00:11:16.200]  不是單靠食物,
[00:11:16.200 --> 00:11:18.200]  更重要的是有神在生命中,
[00:11:18.200 --> 00:11:22.200]  完成神的旨意。
[00:11:22.200 --> 00:11:25.200]  於是,耶穌繼續對門徒說:
[00:11:25.200 --> 00:11:26.200]  「你們不是說,
[00:11:26.200 --> 00:11:29.200]  到收割的時候還有四個月嗎?
[00:11:29.200 --> 00:11:31.200]  我告訴你們,
[00:11:31.200 --> 00:11:33.200]  舉目向前觀看,
[00:11:33.200 --> 00:11:34.200]  裝甲熟了,
[00:11:34.200 --> 00:11:36.200]  可以收割了。
[00:11:36.200 --> 00:11:39.200]  到收割的時候還有四個月。」
[00:11:39.200 --> 00:11:41.200]  這句話所指,
[00:11:41.200 --> 00:11:43.200]  是收割農作物的時間,
[00:11:43.200 --> 00:11:45.200]  是人逼不來的。
[00:11:45.200 --> 00:11:50.200]  正如你去市中心買即叫即製的薄餅,
[00:11:50.200 --> 00:11:52.200]  你也要等,
[00:11:52.200 --> 00:11:54.200]  你不能跟爐說快點熟,
[00:11:54.200 --> 00:11:56.200]  是不可以的。
[00:11:56.200 --> 00:11:59.200]  不過,耶穌並不是要教門徒種田,
[00:11:59.200 --> 00:12:05.200]  你千萬不要用這句話來回答拜訪的題目。
[00:12:05.200 --> 00:12:08.200]  耶穌只是想用來做比喻,
[00:12:08.200 --> 00:12:10.200]  耶穌想門徒轉移到,
[00:12:10.200 --> 00:12:15.200]  福音在撒瑪利亞人當中已經接近完成,
[00:12:15.200 --> 00:12:19.200]  完全超出了人的估算,
[00:12:19.200 --> 00:12:21.200]  耶穌接著說,
[00:12:21.200 --> 00:12:24.200]  「收割的人已經得到工錢,
[00:12:24.200 --> 00:12:26.200]  為永生儲蓄五穀,
[00:12:26.200 --> 00:12:30.200]  使撒種的和收割的一同快樂。」
[00:12:30.200 --> 00:12:33.200]  耶穌向撒瑪利亞婦人傳福音,
[00:12:33.200 --> 00:12:39.200]  一個從關心生活到關心生命的整傳福音,
[00:12:39.200 --> 00:12:42.200]  現在即將得到他的功架,
[00:12:42.200 --> 00:12:45.200]  功架就是喜樂,
[00:12:45.200 --> 00:12:47.200]  因為能夠親眼目睹,
[00:12:47.200 --> 00:12:51.200]  甚至有份參與收取莊稼。
[00:12:51.200 --> 00:12:53.200]  正如你參加朋友的婚禮,
[00:12:53.200 --> 00:12:56.200]  雖然你比較年輕,
[00:12:56.200 --> 00:13:01.200]  參加一些表哥表姐的婚禮,
[00:13:01.200 --> 00:13:03.200]  你見到對方找到幸福樂,
[00:13:03.200 --> 00:13:05.200]  有個好的歸宿樂,
[00:13:05.200 --> 00:13:07.200]  你都會覺得開心,
[00:13:07.200 --> 00:13:12.200]  同樣,你知道對方心靈找到永恆的歸宿,
[00:13:12.200 --> 00:13:14.200]  你都會替他開心,
[00:13:14.200 --> 00:13:18.200]  特別當你曾經向他傳福音,
[00:13:18.200 --> 00:13:21.200]  或者帶他回教會。
[00:13:21.200 --> 00:13:23.200]  耶穌繼續說:
[00:13:23.200 --> 00:13:27.200]  「我差你們去收你們沒有奴婦的、新奴的,
[00:13:27.200 --> 00:13:32.200]  別人新奴,你們享受他們新奴的成果。」
[00:13:32.200 --> 00:13:38.200]  門豪所收割的除了是舊日先知所撒的種子,
[00:13:38.200 --> 00:13:41.200]  亦很可能是施洗藥巷,
[00:13:41.200 --> 00:13:44.200]  但無論是誰撒種,誰收割,
[00:13:44.200 --> 00:13:47.200]  真正的主角是耶穌,
[00:13:47.200 --> 00:13:50.200]  只要耶穌的名字被高舉,
[00:13:50.200 --> 00:13:53.200]  我們就可以歡喜快樂。
[00:13:53.200 --> 00:13:55.200]  如果看得更闊,
[00:13:55.200 --> 00:13:58.200]  其實舊約裏歷代的先知們,
[00:13:58.200 --> 00:14:00.200]  付出了很多努力去撒種,
[00:14:00.200 --> 00:14:02.200]  甚至給了一條命,
[00:14:02.200 --> 00:14:07.200]  相比起來,門豪,或者我們,
[00:14:07.200 --> 00:14:10.200]  沒有付出過什麼,就已經有收穫。
[00:14:10.200 --> 00:14:13.200]  今時今日,你在香港傳福音,
[00:14:13.200 --> 00:14:15.200]  今時今日還是,
[00:14:15.200 --> 00:14:17.200]  一般你不會有任何危險,
[00:14:17.200 --> 00:14:20.200]  最多給人反彈你兩句,
[00:14:20.200 --> 00:14:22.200]  並沒有很大的犧牲。
[00:14:22.200 --> 00:14:24.200]  就算另一方面,
[00:14:24.200 --> 00:14:27.200]  我們有時去短宣,去傳福音,
[00:14:27.200 --> 00:14:30.200]  能夠帶領人決志信耶穌,
[00:14:30.200 --> 00:14:33.200]  其實並非自己的功勞,
[00:14:33.200 --> 00:14:35.200]  因為我們不知道,
[00:14:35.200 --> 00:14:38.200]  決志的人,其實之前他聽過什麼,
[00:14:38.200 --> 00:14:41.200]  神使用過哪些人向他撒種,
[00:14:41.200 --> 00:14:43.200]  撒過多少次種,
[00:14:43.200 --> 00:14:45.200]  回過頭來,
[00:14:45.200 --> 00:14:48.200]  我們也不會因為別人拒絕我們,
[00:14:48.200 --> 00:14:50.200]  而灰心失望,
[00:14:50.200 --> 00:14:54.200]  因為對方很可能只是剛剛認識福音,
[00:14:54.200 --> 00:14:57.200]  還需要一段時間才成熟,
[00:14:57.200 --> 00:14:59.200]  才可以收穫。
[00:14:59.200 --> 00:15:02.200]  總之耶穌的名字被高舉,
[00:15:02.200 --> 00:15:04.200]  我們就歡喜快樂。
[00:15:04.200 --> 00:15:06.200]  事實上,
[00:15:06.200 --> 00:15:09.200]  撒瑪利亞婦人被拯救後,
[00:15:09.200 --> 00:15:14.200]  她令到城內很多撒瑪利亞的居民,
[00:15:14.200 --> 00:15:17.200]  都要出城見耶穌,
[00:15:17.200 --> 00:15:21.200]  還求耶穌去他們那處住。
[00:15:21.200 --> 00:15:23.200]  當我細心地去想,
[00:15:23.200 --> 00:15:26.200]  其實撒瑪利亞人和猶太人之間,
[00:15:26.200 --> 00:15:29.200]  有幾百年的冤仇,
[00:15:29.200 --> 00:15:33.200]  於是你再看回身為猶太人的耶穌,
[00:15:33.200 --> 00:15:38.200]  現在在撒瑪利亞人中間受到熱烈歡迎,
[00:15:38.200 --> 00:15:40.200]  可能你就會很驚訝,
[00:15:40.200 --> 00:15:42.200]  是怎樣做到的呢?
[00:15:42.200 --> 00:15:45.200]  有時候我們實在不要輕看,
[00:15:45.200 --> 00:15:49.200]  在我們中間任何一個最小的弟兄姊妹,
[00:15:49.200 --> 00:15:52.200]  一個看似很卑微的肢體,
[00:15:52.200 --> 00:15:55.200]  因為任何一個人的見證,
[00:15:55.200 --> 00:15:57.200]  一次的交談,
[00:15:57.200 --> 00:15:59.200]  一份的關懷,
[00:15:59.200 --> 00:16:01.200]  甚至只是一時的忍耐,
[00:16:01.200 --> 00:16:03.200]  都可以被神使用,
[00:16:03.200 --> 00:16:07.200]  帶來你意想不到的影響力。
[00:16:07.200 --> 00:16:09.200]  婦人的見證,
[00:16:09.200 --> 00:16:13.200]  再加上直接去認識耶穌,
[00:16:13.200 --> 00:16:16.200]  令到信的人越來越多。
[00:16:16.200 --> 00:16:18.200]  現在我們信,
[00:16:18.200 --> 00:16:20.200]  不是因為你的話,
[00:16:20.200 --> 00:16:23.200]  是我們親自聽見了,
[00:16:23.200 --> 00:16:27.200]  知道這真是救世主。
[00:16:27.200 --> 00:16:30.200]  撒瑪利亞婦人讓我們看見,
[00:16:30.200 --> 00:16:34.200]  親自去經歷耶穌的重要。
[00:16:34.200 --> 00:16:36.200]  我們信徒能夠去講見證,
[00:16:36.200 --> 00:16:38.200]  可以傳福音,
[00:16:38.200 --> 00:16:40.200]  不過更重要的是讓別人,
[00:16:40.200 --> 00:16:44.200]  直接認識耶穌的話語,
[00:16:44.200 --> 00:16:48.200]  直接透過禱告去經歷耶穌。
[00:16:48.200 --> 00:16:51.200]  我相信但凡被聖靈光照,
[00:16:51.200 --> 00:16:53.200]  心眼明亮的人,
[00:16:53.200 --> 00:16:55.200]  都能夠認出耶穌,
[00:16:55.200 --> 00:16:57.200]  就是人的心,
[00:16:57.200 --> 00:17:01.200]  向來所等候的各位救主。
[00:17:01.200 --> 00:17:07.200]  捱了大半年的疫情,
[00:17:07.200 --> 00:17:12.200]  很多人原定在今年想做的計劃,
[00:17:12.200 --> 00:17:14.200]  都暫停了,
[00:17:14.200 --> 00:17:16.200]  甚至取消了,
[00:17:16.200 --> 00:17:18.200]  不知道你是不是也一樣。
[00:17:18.200 --> 00:17:21.200]  不要說是報道會,
[00:17:21.200 --> 00:17:22.200]  教會來說,
[00:17:22.200 --> 00:17:24.200]  甚至連崇拜的實體都很難進行,
[00:17:24.200 --> 00:17:26.200]  正如我們錄影,
[00:17:26.200 --> 00:17:28.200]  都很難進行。
[00:17:28.200 --> 00:17:31.200]  有時我覺得就好像連教會的工作,
[00:17:31.200 --> 00:17:33.200]  都進入了淡季一樣。
[00:17:33.200 --> 00:17:36.200]  當我們望向人群,
[00:17:36.200 --> 00:17:41.200]  好像只能看到他們生活上的需要,
[00:17:41.200 --> 00:17:43.200]  但其實想深一層,
[00:17:43.200 --> 00:17:45.200]  人的心的需要,
[00:17:45.200 --> 00:17:47.200]  其實都非常之大。
[00:17:47.200 --> 00:17:53.200]  而傳福音並沒有分旺季淡季,
[00:17:53.200 --> 00:17:58.200]  也沒有分好人還是壞人,
[00:17:58.200 --> 00:18:01.200]  所有人都需要福音。
[00:18:01.200 --> 00:18:06.200]  我記得我以往去參加傳福音的訓練,
[00:18:06.200 --> 00:18:08.200]  頂著一張圖片,
[00:18:08.200 --> 00:18:12.200]  於是會去各種大大小小的報道會,
[00:18:12.200 --> 00:18:14.200]  這張圖片有四張,
[00:18:14.200 --> 00:18:17.200]  是例子,搜尋了圖片。
[00:18:17.200 --> 00:18:21.200]  會去各種大大小小的報道會當中擔任陪談員,
[00:18:21.200 --> 00:18:25.200]  有時人是很壞的,
[00:18:25.200 --> 00:18:27.200]  當你經驗多了,
[00:18:27.200 --> 00:18:29.200]  認識的多了,
[00:18:29.200 --> 00:18:30.200]  會怎樣呢?
[00:18:30.200 --> 00:18:32.200]  當然會有自己的看法,
[00:18:32.200 --> 00:18:35.200]  甚至覺得自己很厲害。
[00:18:35.200 --> 00:18:37.200]  總之基本上,
[00:18:37.200 --> 00:18:41.200]  聽完講員所講的訊息之後,
[00:18:41.200 --> 00:18:43.200]  還沒有去到呼召,
[00:18:43.200 --> 00:18:45.200]  其實我心裏已經猜測了,
[00:18:45.200 --> 00:18:47.200]  到底有多少人會缺席呢?
[00:18:47.200 --> 00:18:49.200]  心裏已經有個看法了。
[00:18:49.200 --> 00:18:51.200]  試過有一次,
[00:18:51.200 --> 00:18:54.200]  講員所講的內容,
[00:18:54.200 --> 00:18:58.200]  基本上是傳福音訓練時聽到的內容,
[00:18:58.200 --> 00:19:02.200]  再加上直接讀出聖經經文,
[00:19:02.200 --> 00:19:04.200]  並沒有一些很感人的見證,
[00:19:04.200 --> 00:19:05.200]  即是哭了,
[00:19:05.200 --> 00:19:07.200]  沒有一些很感人的見證,
[00:19:07.200 --> 00:19:09.200]  亦沒有一些很美的修辭,
[00:19:09.200 --> 00:19:11.200]  即是有人會引手師,
[00:19:11.200 --> 00:19:12.200]  中國這樣,
[00:19:12.200 --> 00:19:14.200]  亦沒有笑位,
[00:19:14.200 --> 00:19:16.200]  而講完講的時候,
[00:19:16.200 --> 00:19:19.200]  除了有些掉落之外,
[00:19:19.200 --> 00:19:21.200]  亦要經常看稿,
[00:19:21.200 --> 00:19:25.200]  報道會的對象是未信的人。
[00:19:25.200 --> 00:19:27.200]  作為陪談員的我,
[00:19:27.200 --> 00:19:29.200]  當時就心想,
[00:19:29.200 --> 00:19:32.200]  這次應該都是吃白果,
[00:19:32.200 --> 00:19:33.200]  沒有修成,
[00:19:33.200 --> 00:19:35.200]  因為參加傳福音訓練,
[00:19:35.200 --> 00:19:38.200]  我們都會有個目標,
[00:19:38.200 --> 00:19:42.200]  想能夠和多少人分享多少次福音,
[00:19:42.200 --> 00:19:46.200]  所以服事員沒有收我,
[00:19:46.200 --> 00:19:49.200]  其實都會有些微微有些謝的機會,
[00:19:49.200 --> 00:19:51.200]  總之那次都是想吃白果,
[00:19:51.200 --> 00:19:52.200]  沒有修成,
[00:19:52.200 --> 00:19:55.200]  所以當時的狀態是有些鬆懈了,
[00:19:55.200 --> 00:19:57.200]  我衰,不對。
[00:19:57.200 --> 00:20:00.200]  但怎知道去到呼召的時候,
[00:20:00.200 --> 00:20:02.200]  很多人舉手,
[00:20:02.200 --> 00:20:04.200]  多到要每個陪談員,
[00:20:04.200 --> 00:20:06.200]  一個mark十幾個人,
[00:20:06.200 --> 00:20:08.200]  你知道陪談員最多談一個對一個,
[00:20:08.200 --> 00:20:10.200]  談兩個很厲害,
[00:20:10.200 --> 00:20:12.200]  談幾個都談不成,
[00:20:12.200 --> 00:20:14.200]  一個要mark十幾個人,
[00:20:14.200 --> 00:20:16.200]  我當時除了反應不及之外,
[00:20:16.200 --> 00:20:19.200]  事後亦都很驚嘆神的作為,
[00:20:19.200 --> 00:20:22.200]  因為其實我都是第一次在那種情況下,
[00:20:22.200 --> 00:20:27.200]  見識到神話語本身已經是大著能力,
[00:20:27.200 --> 00:20:30.200]  你試試打開聖經向一個同學讀一次,
[00:20:30.200 --> 00:20:32.200]  你看他會否決自信耶穌,
[00:20:32.200 --> 00:20:34.200]  我相信你未必成功,
[00:20:34.200 --> 00:20:36.200]  但我可以見識到,
[00:20:36.200 --> 00:20:38.200]  神話語本身就大著能力,
[00:20:38.200 --> 00:20:42.200]  雖然我們不是每個人都會做陪談員,
[00:20:42.200 --> 00:20:47.200]  但我相信每個基督徒都會努力傳福音,
[00:20:47.200 --> 00:20:52.200]  我們有時候會否低估了神的能力,
[00:20:52.200 --> 00:20:56.200]  見時機不好就放棄傳福音呢?
