
[00:00:00.000 --> 00:00:07.680]  很榮幸來到你們當中嘉欣樓分享神的話語
[00:02:22.400 --> 00:02:24.400]  很多年輕人都玩
[00:02:24.400 --> 00:02:26.400]  如果你可以選擇遊戲人物設定的話
[00:02:26.400 --> 00:02:28.400]  我想沒有什麼人會選擇一個
[00:02:28.400 --> 00:02:30.400]  難看的造型
[00:02:30.400 --> 00:02:32.400]  低的能力
[00:02:32.400 --> 00:02:34.400]  或者污穢的出身
[00:02:34.400 --> 00:02:36.400]  你一定會選擇一些盡美
[00:02:36.400 --> 00:02:38.400]  有型可愛
[00:02:38.400 --> 00:02:40.400]  有地位有身份的形象
[00:02:40.400 --> 00:02:44.400]  但聖經說他無家迎美容
[00:02:44.400 --> 00:02:46.400]  沒什麼美貌
[00:02:46.400 --> 00:02:48.400]  我那時候就在想是不是主耶穌在提醒我們
[00:02:48.400 --> 00:02:50.400]  當我們今天的審美標準變得很單一的時候
[00:02:50.400 --> 00:02:52.400]  我們不要輕易以貌取人呢
[00:02:52.400 --> 00:02:54.400]  當我們追求新光景的時候
[00:02:54.400 --> 00:02:56.400]  我們有沒有嫌棄出身寒美呢
[00:02:56.400 --> 00:02:58.400]  經文說他被藐視被人嫌棄
[00:02:58.400 --> 00:03:00.400]  同樣被藐視被嫌棄
[00:03:00.400 --> 00:03:02.400]  即是不被尊重
[00:03:02.400 --> 00:03:04.400]  我有時想
[00:03:04.400 --> 00:03:06.400]  我們這個城市裏
[00:03:06.400 --> 00:03:08.400]  是不是這個城市裏
[00:03:08.400 --> 00:03:10.400]  某些人的感受呢
[00:03:10.400 --> 00:03:12.400]  這個感受就是你不屬於這裏
[00:03:12.400 --> 00:03:14.400]  麻煩你離開
[00:03:14.400 --> 00:03:16.400]  在過去一年的時候
[00:03:16.400 --> 00:03:18.400]  其實我很深的體會
[00:03:18.400 --> 00:03:20.400]  世界各地都有一個問題
[00:03:20.400 --> 00:03:22.400]  就是新冠肺炎
[00:03:22.400 --> 00:03:24.400]  圍繞著整個世界的時候
[00:03:24.400 --> 00:03:26.400]  在疫情裏面
[00:03:26.400 --> 00:03:28.400]  都想不單止是病患
[00:03:28.400 --> 00:03:30.400]  令到人很艱難
[00:03:30.400 --> 00:03:32.400]  甚至病患衍生了一種
[00:03:32.400 --> 00:03:34.400]  有些人覺得自己被歧視
[00:03:34.400 --> 00:03:36.400]  就好像美國的黑人一樣
[00:03:36.400 --> 00:03:40.400]  佔全美其實大概有13%左右
[00:03:40.400 --> 00:03:42.400]  但是當中竟然
[00:03:42.400 --> 00:03:44.400]  死亡的人數在美國
[00:03:44.400 --> 00:03:46.400]  曾經最高的研究是有33%是黑人
[00:03:46.400 --> 00:03:48.400]  那些黑人就問
[00:03:48.400 --> 00:03:50.400]  是不是我的治療永遠都是白人優先
[00:03:50.400 --> 00:03:52.400]  為什麼不治療我呢
[00:03:52.400 --> 00:03:54.400]  我有很多朋友在英國
[00:03:54.400 --> 00:03:56.400]  他們都很艱難
[00:03:56.400 --> 00:03:58.400]  因為英國有一個政策
[00:03:58.400 --> 00:04:00.400]  60多歲的就不醫先
[00:04:00.400 --> 00:04:02.400]  先後生的
[00:04:02.400 --> 00:04:04.400]  那些60多歲打拼了這麼多年的時候
[00:04:04.400 --> 00:04:06.400]  他就問我一生為這個國家打拼
[00:04:06.400 --> 00:04:08.400]  為什麼他不會先處理我呢
[00:04:08.400 --> 00:04:10.400]  是不是我要被歧視
[00:04:10.400 --> 00:04:12.400]  我被輕描
[00:04:12.400 --> 00:04:14.400]  是不是我已經被排拒呢
[00:04:14.400 --> 00:04:16.400]  同樣地我們在香港都見到
[00:04:16.400 --> 00:04:18.400]  在疫情底下有些行業很艱難
[00:04:18.400 --> 00:04:20.400]  有些行業
[00:04:20.400 --> 00:04:22.400]  健身啊或者某些行業
[00:04:22.400 --> 00:04:24.400]  他們都呼喊
[00:04:24.400 --> 00:04:26.400]  政府你可不可以聽我們啊
[00:04:26.400 --> 00:04:28.400]  可不可以不要丟下我們啊
[00:04:28.400 --> 00:04:30.400]  我們都很需要資助啊
[00:04:30.400 --> 00:04:32.400]  你是不是藐視我們
[00:04:32.400 --> 00:04:34.400]  或者你不想我們在城市裡面生活
[00:04:34.400 --> 00:04:36.400]  這些聲音其實都有時我們想想
[00:04:36.400 --> 00:04:38.400]  我們今天有沒有這樣的狀態
[00:04:38.400 --> 00:04:40.400]  聽不到某些人的聲音
[00:04:40.400 --> 00:04:42.400]  或者我們聽不聽到城市某些人
[00:04:42.400 --> 00:04:44.400]  他呼喊著
[00:04:44.400 --> 00:04:46.400]  你不要丟下我的聲音
[00:04:46.400 --> 00:04:48.400]  經文提到一樣東西很有趣
[00:04:48.400 --> 00:04:50.400]  耶穌選樣子選出生
[00:04:50.400 --> 00:04:52.400]  選樣子已經很特別
[00:04:52.400 --> 00:04:54.400]  其實選出生都很特別
[00:04:54.400 --> 00:04:56.400]  你再試想想
[00:04:56.400 --> 00:04:58.400]  耶穌的出生的時候
[00:04:58.400 --> 00:05:00.400]  他是在瑪利亞
[00:05:00.400 --> 00:05:02.400]  童貞女瑪利亞所生
[00:05:02.400 --> 00:05:04.400]  瑪利亞其實嚴格來說
[00:05:04.400 --> 00:05:06.400]  其實還沒有分懷孕
[00:05:06.400 --> 00:05:08.400]  雖然我們是聖靈感孕
[00:05:08.400 --> 00:05:10.400]  但我們想想幾千年來
[00:05:10.400 --> 00:05:12.400]  耶穌受了一種歧視
[00:05:12.400 --> 00:05:14.400]  我今天來到你們教會
[00:05:14.400 --> 00:05:16.400]  有一個神學生介紹給我認識
[00:05:16.400 --> 00:05:18.400]  我覺得讀神很有趣
[00:05:18.400 --> 00:05:20.400]  讀神學其中一科叫Historical Jesus
[00:05:20.400 --> 00:05:22.400]  他就在討論耶穌
[00:05:22.400 --> 00:05:24.400]  究竟是不是兵兵所生
[00:05:24.400 --> 00:05:26.400]  都爭論了很多年
[00:05:26.400 --> 00:05:28.400]  到今時今日都還在爭論
[00:05:28.400 --> 00:05:30.400]  有些人還在攻擊耶穌
[00:05:30.400 --> 00:05:32.400]  我就在想耶穌為什麼要選一個這樣的出生
[00:05:32.400 --> 00:05:34.400]  其實是不是有時意味著
[00:05:34.400 --> 00:05:36.400]  一樣東西
[00:05:36.400 --> 00:05:38.400]  好像令我們有同一個感受
[00:05:38.400 --> 00:05:40.400]  和某些人同一個感受
[00:05:40.400 --> 00:05:42.400]  有些人來自破碎的家庭
[00:05:42.400 --> 00:05:44.400]  有些人的家庭
[00:05:44.400 --> 00:05:46.400]  一出生的時候已經被取笑
[00:05:46.400 --> 00:05:48.400]  是不是耶穌刻意
[00:05:48.400 --> 00:05:52.400]  在家庭暴力或破碎成長的小朋友
[00:05:52.400 --> 00:05:54.400]  告訴他們
[00:05:54.400 --> 00:05:56.400]  感受到他們被輕忽的痛楚
[00:05:56.400 --> 00:05:58.400]  感受到他們被取笑的痛苦
[00:05:58.400 --> 00:06:00.400]  事實上
[00:06:00.400 --> 00:06:02.400]  香港
[00:06:02.400 --> 00:06:04.400]  有一個研究曾經是北區的研究
[00:06:04.400 --> 00:06:06.400]  就是十個家庭有七個
[00:06:06.400 --> 00:06:08.400]  破碎,這個研究已經講了十年前
[00:06:08.400 --> 00:06:10.400]  離婚率也很高
[00:06:10.400 --> 00:06:12.400]  香港平均三對有一對離婚
[00:06:12.400 --> 00:06:14.400]  想想如果小朋友長大的時候
[00:06:14.400 --> 00:06:16.400]  是不是好像
[00:06:16.400 --> 00:06:18.400]  耶穌也感受到他們生命的不完整
[00:06:18.400 --> 00:06:20.400]  事實上
[00:06:20.400 --> 00:06:22.400]  耶穌一生走來的時候也不公平
[00:06:22.400 --> 00:06:24.400]  耶穌也不公平
[00:06:24.400 --> 00:06:26.400]  如果我們說整個香港都變成一個很政治的環境
[00:06:26.400 --> 00:06:28.400]  其實耶穌也是
[00:06:28.400 --> 00:06:30.400]  耶穌出生的時候
[00:06:30.400 --> 00:06:32.400]  就是被希律王的刀劍追斬
[00:06:32.400 --> 00:06:34.400]  幼童的耶穌
[00:06:34.400 --> 00:06:36.400]  已經成為政治難民
[00:06:36.400 --> 00:06:38.400]  他跟著約瑟和瑪利亞
[00:06:38.400 --> 00:06:40.400]  去到埃及遠離家鄉
[00:06:40.400 --> 00:06:42.400]  到後來
[00:06:42.400 --> 00:06:44.400]  遇到羅馬的巡撫
[00:06:44.400 --> 00:06:46.400]  比拉多,明知耶穌沒有犯罪
[00:06:46.400 --> 00:06:48.400]  但是因為民粹的底下
[00:06:48.400 --> 00:06:50.400]  在如意節的時候
[00:06:50.400 --> 00:06:52.400]  比拉多釋放了大盜巴拉巴馬
[00:06:52.400 --> 00:06:54.400]  將耶穌釘在十字架上
[00:06:54.400 --> 00:06:56.400]  嚴格來說
[00:06:56.400 --> 00:06:58.400]  耶穌是政治遊戲的受害者
[00:06:58.400 --> 00:07:00.400]  不知道是比拉多為了自己的權力
[00:07:00.400 --> 00:07:02.400]  還是選票
[00:07:02.400 --> 00:07:04.400]  他沒有公平的立場
[00:07:04.400 --> 00:07:06.400]  對待受害的耶穌基督
[00:07:06.400 --> 00:07:08.400]  我那時候也在想
[00:07:08.400 --> 00:07:10.400]  這個底下很有趣
[00:07:10.400 --> 00:07:12.400]  比拉多的反應也令我們想到一件事
[00:07:12.400 --> 00:07:14.400]  我們會不會因為討好某些人
[00:07:14.400 --> 00:07:16.400]  而放棄某些立場
[00:07:16.400 --> 00:07:18.400]  跟大隊放棄我們心裡的良知
[00:07:18.400 --> 00:07:20.400]  我們會不會為了保住飯碗
[00:07:20.400 --> 00:07:22.400]  在過去一年裡
[00:07:22.400 --> 00:07:24.400]  犧牲了身邊的人
[00:07:24.400 --> 00:07:26.400]  寧願解僱他,也保住自己的工作
[00:07:26.400 --> 00:07:28.400]  我們又會不會不經不覺
[00:07:28.400 --> 00:07:30.400]  永遠好像很民主
[00:07:30.400 --> 00:07:32.400]  民主到一個地步
[00:07:32.400 --> 00:07:34.400]  將神的地位放下
[00:07:34.400 --> 00:07:36.400]  將聖經的價值放下
[00:07:36.400 --> 00:07:38.400]  民粹到一個地步
[00:07:38.400 --> 00:07:40.400]  我們可以將上帝放下
[00:07:40.400 --> 00:07:42.400]  還是想想
[00:07:42.400 --> 00:07:44.400]  如果公義忠誠有愛
[00:07:44.400 --> 00:07:46.400]  都被罪可以扭曲的話
[00:07:46.400 --> 00:07:48.400]  扭曲我們的人性
[00:07:48.400 --> 00:07:50.400]  我經常想一個問題
[00:07:50.400 --> 00:07:52.400]  我們拒絕暴力
[00:07:52.400 --> 00:07:54.400]  但我們自己有用暴力
[00:07:54.400 --> 00:07:56.400]  去對待人的話
[00:07:56.400 --> 00:07:58.400]  其實本身也是很複雜的問題
[00:07:58.400 --> 00:08:00.400]  我們會不會有時民主到一個地步
[00:08:00.400 --> 00:08:02.400]  民粹到一個地步
[00:08:02.400 --> 00:08:04.400]  就不再將聖經的價值
[00:08:04.400 --> 00:08:06.400]  放在一個很重要的位置呢
[00:08:06.400 --> 00:08:08.400]  經文第二話
[00:08:08.400 --> 00:08:10.400]  為我們的罪被壓傷
[00:08:10.400 --> 00:08:12.400]  經文說
[00:08:12.400 --> 00:08:14.400]  我們卻以為他受責罰
[00:08:14.400 --> 00:08:16.400]  被神擊打苦待
[00:08:16.400 --> 00:08:18.400]  哪知他為我們的過犯受害
[00:08:18.400 --> 00:08:20.400]  為我們的罪孽壓傷
[00:08:20.400 --> 00:08:22.400]  經文很有趣
[00:08:22.400 --> 00:08:24.400]  你看清楚
[00:08:24.400 --> 00:08:26.400]  經文說耶穌被我們壓傷
[00:08:26.400 --> 00:08:28.400]  所以畫面是釘十字架的耶穌
[00:08:28.400 --> 00:08:30.400]  一個是被他救贖的我們
[00:08:30.400 --> 00:08:32.400]  但有一個強烈的對比
[00:08:32.400 --> 00:08:34.400]  我們以為他
[00:08:34.400 --> 00:08:36.400]  我們以為他
[00:08:36.400 --> 00:08:38.400]  是受責罰
[00:08:38.400 --> 00:08:40.400]  我們誤會了上帝
[00:08:40.400 --> 00:08:42.400]  底下就好像
[00:08:42.400 --> 00:08:44.400]  強烈的對比
[00:08:44.400 --> 00:08:46.400]  這位為我們受苦的耶穌基督為我們犧牲
[00:08:46.400 --> 00:08:48.400]  但我們反過來調轉
[00:08:48.400 --> 00:08:50.400]  我們誤會了他
[00:08:50.400 --> 00:08:52.400]  我們不理解他
[00:08:52.400 --> 00:08:54.400]  但我們又以為自己很認識上帝
[00:08:54.400 --> 00:08:56.400]  其實這個情況
[00:08:56.400 --> 00:08:58.400]  就像彼得和耶穌的相遇
[00:08:58.400 --> 00:09:00.400]  彼得和耶穌相遇的時候
[00:09:00.400 --> 00:09:02.400]  在一個底下
[00:09:02.400 --> 00:09:04.400]  耶穌問彼得
[00:09:04.400 --> 00:09:06.400]  我是誰
[00:09:06.400 --> 00:09:08.400]  彼得說你是永生神的兒子
[00:09:08.400 --> 00:09:10.400]  但到耶穌告訴彼得
[00:09:10.400 --> 00:09:12.400]  我要為福音的緣故
[00:09:12.400 --> 00:09:14.400]  釘十字架的時候
[00:09:14.400 --> 00:09:16.400]  彼得對他說
[00:09:16.400 --> 00:09:18.400]  你不要死
[00:09:18.400 --> 00:09:20.400]  你千萬不要死
[00:09:20.400 --> 00:09:22.400]  耶穌說
[00:09:22.400 --> 00:09:24.400]  你要遠離
[00:09:24.400 --> 00:09:26.400]  你要體貼
[00:09:26.400 --> 00:09:28.400]  人的意思,不體貼神的意思
[00:09:28.400 --> 00:09:30.400]  經文有時值得思考
[00:09:30.400 --> 00:09:32.400]  我們以為自己很認識上帝
[00:09:32.400 --> 00:09:34.400]  但我們會否只是將我們主觀的意願
[00:09:34.400 --> 00:09:36.400]  強加在上帝的身上呢?
[00:09:36.400 --> 00:09:38.400]  我們會否
[00:09:38.400 --> 00:09:40.400]  去到一個地步
[00:09:40.400 --> 00:09:42.400]  以為他是自作自受
[00:09:42.400 --> 00:09:44.400]  誤會了上帝的意思呢?
[00:09:44.400 --> 00:09:46.400]  其實這段經文很值得基督徒思考
[00:09:46.400 --> 00:09:48.400]  我們基督徒很容易將自己的主觀意願
[00:09:48.400 --> 00:09:50.400]  強加在上帝的身上
[00:09:50.400 --> 00:09:52.400]  將我們自己主觀的意願
[00:09:52.400 --> 00:09:54.400]  扭化成為上帝的照明
[00:09:54.400 --> 00:09:56.400]  我想今年我們可能有一個大挑戰
[00:09:56.400 --> 00:09:58.400]  教會界經常說有一個大挑戰
[00:09:58.400 --> 00:10:00.400]  就是97的時候
[00:10:00.400 --> 00:10:02.400]  有移民潮
[00:10:02.400 --> 00:10:04.400]  包括了木仔移民潮
[00:10:04.400 --> 00:10:06.400]  很多木仔突然間深受感動
[00:10:06.400 --> 00:10:08.400]  去了一個發達的地方
[00:10:08.400 --> 00:10:10.400]  我們有時想想移民也不是一個問題
[00:10:10.400 --> 00:10:12.400]  每一個頂尖的都有權選擇
[00:10:12.400 --> 00:10:14.400]  但我們一定要小心
[00:10:14.400 --> 00:10:16.400]  不要將移民
[00:10:16.400 --> 00:10:18.400]  宣教
[00:10:18.400 --> 00:10:20.400]  照明
[00:10:20.400 --> 00:10:22.400]  胡亂地扭曲
[00:10:22.400 --> 00:10:24.400]  概念模糊
[00:10:24.400 --> 00:10:26.400]  要問清楚是不是神的意思
[00:10:26.400 --> 00:10:28.400]  經文提到一件事
[00:10:28.400 --> 00:10:30.400]  我們是否真的認識神呢?
[00:10:30.400 --> 00:10:32.400]  以賽亞說得很有趣
[00:10:32.400 --> 00:10:34.400]  我們也不尊重他
[00:10:34.400 --> 00:10:36.400]  這個我們是甚麼呢?
[00:10:36.400 --> 00:10:38.400]  大家留意一下
[00:10:38.400 --> 00:10:40.400]  以賽亞罵我們
[00:10:40.400 --> 00:10:42.400]  但他不是罵他
[00:10:42.400 --> 00:10:44.400]  而是罵自己
[00:10:44.400 --> 00:10:46.400]  我們是在提升自己
[00:10:46.400 --> 00:10:48.400]  有很大提醒
[00:10:48.400 --> 00:10:50.400]  在罵人的時候
[00:10:50.400 --> 00:10:52.400]  以賽亞提出一個很大的提醒
[00:10:52.400 --> 00:10:54.400]  他也說自己不夠認識上帝
[00:10:54.400 --> 00:10:56.400]  其實這個經文也很值得思考
[00:10:56.400 --> 00:10:58.400]  其實不要說以賽亞
[00:10:58.400 --> 00:11:00.400]  保羅也這樣說
[00:11:00.400 --> 00:11:02.400]  當保羅去
[00:11:02.400 --> 00:11:04.400]  侍奉上帝的時候
[00:11:04.400 --> 00:11:06.400]  保羅竟然得出一個結論
[00:11:06.400 --> 00:11:08.400]  我們是罪人中的罪魁
[00:11:08.400 --> 00:11:10.400]  我們越認識上帝的時候
[00:11:10.400 --> 00:11:12.400]  我們發現我們有時不太明白上帝
[00:11:12.400 --> 00:11:14.400]  我們有時甚至扭曲上帝的意思
[00:11:14.400 --> 00:11:16.400]  甚至我們看到我們生命的不足
[00:11:16.400 --> 00:11:18.400]  這個就是這樣的理解
[00:11:18.400 --> 00:11:20.400]  我不知道你過去一年
[00:11:20.400 --> 00:11:22.400]  或者你在上帝和上帝的親密旅程中
[00:11:22.400 --> 00:11:24.400]  你有沒有覺得自己
[00:11:24.400 --> 00:11:26.400]  反而是越來越
[00:11:26.400 --> 00:11:28.400]  需要更加認識上帝呢?
[00:11:28.400 --> 00:11:30.400]  還是說你覺得
[00:11:30.400 --> 00:11:32.400]  自己永遠都是明白上帝的心呢?
[00:11:32.400 --> 00:11:34.400]  所以這個平衡就是這樣
[00:11:34.400 --> 00:11:36.400]  我想我們基督徒有時也明白
[00:11:36.400 --> 00:11:38.400]  越認識上帝的時候
[00:11:38.400 --> 00:11:40.400]  我們反而覺得上帝我們要更加認識
[00:11:40.400 --> 00:11:42.400]  再掌握多一點
[00:11:42.400 --> 00:11:44.400]  你的心思是在想甚麼
[00:11:44.400 --> 00:11:46.400]  因他受的鞭傷
[00:11:46.400 --> 00:11:48.400]  我們便得醫治
[00:11:48.400 --> 00:11:50.400]  在經文中說的一個這樣的狀態
[00:11:50.400 --> 00:11:52.400]  因為他受的鞭傷我們得到醫治
[00:11:52.400 --> 00:11:54.400]  如果這樣說的話
[00:11:54.400 --> 00:11:56.400]  挺特別的
[00:11:56.400 --> 00:11:58.400]  我們經常以為出來的救世主
[00:11:58.400 --> 00:12:00.400]  一定是健健康康、很有型、很有地位
[00:12:00.400 --> 00:12:02.400]  耶穌選了一個很差的身份
[00:12:02.400 --> 00:12:04.400]  耶穌願意選擇一個破碎的環境長大
[00:12:04.400 --> 00:12:06.400]  耶穌亦都願意
[00:12:06.400 --> 00:12:08.400]  就算你被誤解了
[00:12:08.400 --> 00:12:10.400]  祂都願意為我們受苦
[00:12:10.400 --> 00:12:12.400]  到了這段經文的時候
[00:12:12.400 --> 00:12:14.400]  甚麼侍奉者呢?
[00:12:14.400 --> 00:12:16.400]  侍奉者一定很健康、沒有傷痕
[00:12:16.400 --> 00:12:18.400]  無瑕疵
[00:12:18.400 --> 00:12:20.400]  不是的
[00:12:20.400 --> 00:12:22.400]  原來起碼一件事就是耶穌說
[00:12:22.400 --> 00:12:24.400]  因他受的鞭傷我們得醫治
[00:12:24.400 --> 00:12:26.400]  平衡就是當耶穌受傷的時候
[00:12:26.400 --> 00:12:28.400]  帶著傷痕的時候
[00:12:28.400 --> 00:12:30.400]  祂反而能夠醫治我們
[00:12:30.400 --> 00:12:32.400]  又反過來這樣說
[00:12:32.400 --> 00:12:34.400]  最能夠明白人心的人就是帶著傷痕的人
[00:12:34.400 --> 00:12:36.400]  有時我們帶著傷痕的時候
[00:12:36.400 --> 00:12:38.400]  更加明白對方的心
[00:12:38.400 --> 00:12:40.400]  這個是1972年
[00:12:40.400 --> 00:12:42.400]  大學靈修學的教授
[00:12:42.400 --> 00:12:44.400]  勞雲神父寫了一本書
[00:12:44.400 --> 00:12:46.400]  叫做《負傷的治療者》
[00:12:46.400 --> 00:12:48.400]  這個書到現在都風行一時
[00:12:48.400 --> 00:12:50.400]  很多搞小組打一城的都會看一看
[00:12:50.400 --> 00:12:52.400]  其中一個原因就是
[00:12:52.400 --> 00:12:54.400]  他在說一個狀態
[00:12:54.400 --> 00:12:56.400]  這個狀態不是醫學上的狀態
[00:12:56.400 --> 00:12:58.400]  是勞雲提出的
[00:12:58.400 --> 00:13:00.400]  你要明白對方的感受
[00:13:00.400 --> 00:13:02.400]  有時反過來
[00:13:02.400 --> 00:13:04.400]  你亦都要開放你自己
[00:13:04.400 --> 00:13:06.400]  你開放自己的底下
[00:13:06.400 --> 00:13:08.400]  亦都接受自己有可能
[00:13:08.400 --> 00:13:10.400]  帶著傷痕去幫助身邊的人
[00:13:10.400 --> 00:13:12.400]  這個也是
[00:13:12.400 --> 00:13:14.400]  有時我們面對人生的限制感到無助的時候
[00:13:14.400 --> 00:13:16.400]  而真正感到無助的時候
[00:13:16.400 --> 00:13:18.400]  你又願意躺開
[00:13:18.400 --> 00:13:20.400]  又是得力的時間
[00:13:20.400 --> 00:13:22.400]  你再細心想想耶穌的人生裏面
[00:13:22.400 --> 00:13:24.400]  最大的失落是何時
[00:13:24.400 --> 00:13:26.400]  耶穌人生裏面最大的得力又是何時
[00:13:26.400 --> 00:13:28.400]  就是在赫西瑪利園
[00:13:28.400 --> 00:13:30.400]  在赫西瑪利園裏面
[00:13:30.400 --> 00:13:32.400]  耶穌是將自己的傷痕
[00:13:32.400 --> 00:13:34.400]  將自己的失落
[00:13:34.400 --> 00:13:36.400]  將自己的難關和上帝來分享
[00:13:36.400 --> 00:13:38.400]  甚至控訴
[00:13:38.400 --> 00:13:40.400]  但同一時間
[00:13:40.400 --> 00:13:42.400]  轉眼間
[00:13:42.400 --> 00:13:44.400]  耶穌在上帝裏面得到力量
[00:13:44.400 --> 00:13:46.400]  在分享完
[00:13:46.400 --> 00:13:48.400]  赫西瑪利園禱告之後
[00:13:48.400 --> 00:13:50.400]  他很有力量
[00:13:50.400 --> 00:13:52.400]  背起十戒為人的緣故
[00:13:52.400 --> 00:13:54.400]  所以有些人說當我們願意躺開的時候
[00:13:54.400 --> 00:13:56.400]  當我們願意被上帝來醫治我們的時候
[00:13:56.400 --> 00:13:58.400]  亦都是我們得力的時候
[00:13:58.400 --> 00:14:00.400]  這個就是這麼特別的地方
[00:14:00.400 --> 00:14:02.400]  所以當我們想想
[00:14:02.400 --> 00:14:04.400]  今天我們都有一個狀態
[00:14:04.400 --> 00:14:06.400]  我們可能都是帶著傷痕去侍奉上帝
[00:14:06.400 --> 00:14:08.400]  亦都可能我們真是很需要
[00:14:08.400 --> 00:14:10.400]  在這個底下裏面
[00:14:10.400 --> 00:14:12.400]  來依靠主
[00:14:12.400 --> 00:14:14.400]  有時我們想想今天是這樣的
[00:14:14.400 --> 00:14:16.400]  我們今天有一個狀態就是我們會願意為人祈禱
[00:14:16.400 --> 00:14:18.400]  但我們又不願意
[00:14:18.400 --> 00:14:20.400]  將自己的禱告和人分享
[00:14:20.400 --> 00:14:22.400]  因為我們經常覺得自己很好
[00:14:22.400 --> 00:14:24.400]  所以有時在教會裏面經常問人有沒有代禱事案
[00:14:24.400 --> 00:14:26.400]  那些人沒有的,我家裏很好
[00:14:26.400 --> 00:14:28.400]  我經常都問
[00:14:28.400 --> 00:14:30.400]  如果你沒有代禱事案,你為甚麼信耶穌呢
[00:14:30.400 --> 00:14:32.400]  我們信耶穌就是因為我們覺得自己不足
[00:14:32.400 --> 00:14:34.400]  我們有軟弱
[00:14:34.400 --> 00:14:36.400]  我們有軟弱不可怕
[00:14:36.400 --> 00:14:38.400]  蓋過軟弱才可怕
[00:14:38.400 --> 00:14:40.400]  我們想想我們何時
[00:14:40.400 --> 00:14:42.400]  用一個很極端的例子
