
[00:00:00.000 --> 00:00:04.000]  頂姐妹晚安,我們一起祈禱
[00:05:16.000 --> 00:05:19.000]  後面我們會在第九章結尾
[00:05:19.000 --> 00:05:21.000]  好像表面有些衝突
[00:05:21.000 --> 00:05:22.000]  耶穌自己講
[00:05:22.000 --> 00:05:24.000]  待會我們先處理
[00:05:24.000 --> 00:05:25.000]  現在告訴我們
[00:05:25.000 --> 00:05:29.000]  法利祖人很快就定性了一個結論
[00:05:29.000 --> 00:05:31.000]  這個結論當然我們就知道
[00:05:31.000 --> 00:05:34.000]  是帶著一個很大的成見
[00:05:34.000 --> 00:05:38.000]  因為這個人在安息日去醫病
[00:05:38.000 --> 00:05:41.000]  在安息日叫一個人工作
[00:05:41.000 --> 00:05:43.000]  走去西羅亞池
[00:05:43.000 --> 00:05:46.000]  用一些來洗
[00:05:46.000 --> 00:05:48.000]  那裡就是一個乾飯族安息日
[00:05:48.000 --> 00:05:52.000]  所以他們都算是很客氣
[00:05:52.000 --> 00:05:56.000]  很想透過這個黑眼得好的人
[00:05:56.000 --> 00:06:01.000]  來尋找到那個乾飯安息日的那個人
[00:06:01.000 --> 00:06:04.000]  他們還不知道是耶穌
[00:06:04.000 --> 00:06:07.000]  當然這個黑眼就更加不知道
[00:06:07.000 --> 00:06:09.000]  因為他看不到
[00:06:09.000 --> 00:06:11.000]  接著就說
[00:06:11.000 --> 00:06:15.000]  第十六節那裡就有一部分的法利賽人
[00:06:15.000 --> 00:06:17.000]  法利賽人中有的說
[00:06:17.000 --> 00:06:19.000]  這個人不是從神來的
[00:06:19.000 --> 00:06:20.000]  因為他不守安息日
[00:06:20.000 --> 00:06:22.000]  又有人說
[00:06:22.000 --> 00:06:25.000]  一個罪人怎能行這樣的神蹟呢
[00:06:25.000 --> 00:06:27.000]  所以是有一部分人
[00:06:27.000 --> 00:06:32.000]  是有一點點感覺
[00:06:32.000 --> 00:06:38.000]  就是不要這麼快就斷言這個人行神蹟
[00:06:38.000 --> 00:06:42.000]  這麼快就斷定他不是從神那裡而來
[00:06:42.000 --> 00:06:44.000]  那就會很武斷
[00:06:44.000 --> 00:06:46.000]  所以有部分的法利賽人
[00:06:46.000 --> 00:06:49.000]  就認為要看看那個人
[00:06:49.000 --> 00:06:51.000]  我們再去調查一下
[00:06:51.000 --> 00:06:53.000]  清楚問清楚先
[00:06:53.000 --> 00:06:55.000]  就不要這麼快斷定
[00:06:55.000 --> 00:06:57.000]  所以就起了紛爭
[00:06:57.000 --> 00:06:59.000]  第十七節他們又對核子說
[00:06:59.000 --> 00:07:02.000]  他既然開了你的眼睛
[00:07:02.000 --> 00:07:04.000]  你認為他是怎樣的人呢
[00:07:04.000 --> 00:07:08.000]  這個核子就說他是一個先知
[00:07:08.000 --> 00:07:14.000]  就會捉弄了剛才第一批的法利賽人
[00:07:14.000 --> 00:07:17.000]  猶太人不信他從前是黑眼
[00:07:17.000 --> 00:07:19.000]  後來能看見
[00:07:19.000 --> 00:07:21.000]  等到叫了他的父母來
[00:07:21.000 --> 00:07:22.000]  問他們說
[00:07:22.000 --> 00:07:24.000]  這是你們的兒子嗎
[00:07:24.000 --> 00:07:27.000]  你們說他生來是黑眼
[00:07:27.000 --> 00:07:32.000]  如今怎麼能看見呢
[00:07:32.000 --> 00:07:35.000]  連父母都要被邀請來
[00:07:35.000 --> 00:07:37.000]  不是一個對質
[00:07:37.000 --> 00:07:42.000]  又不是一個有法定的審判權的刑事調查
[00:07:42.000 --> 00:07:46.000]  而是很想了解整件事
[00:07:46.000 --> 00:07:48.000]  本來這樣是好事
[00:07:48.000 --> 00:07:50.000]  但他們已經扣實了
[00:07:50.000 --> 00:07:53.000]  那個人無論做過什麼都好
[00:07:53.000 --> 00:07:58.000]  他是違反神的誡命
[00:07:58.000 --> 00:08:01.000]  他干犯我們法利賽人
[00:08:01.000 --> 00:08:03.000]  已經行之有效
[00:08:03.000 --> 00:08:07.000]  安息日是任何功都不可作
[00:08:07.000 --> 00:08:10.000]  所以耶穌這樣來挑戰安息日
[00:08:10.000 --> 00:08:13.000]  只會帶來法利賽人
[00:08:13.000 --> 00:08:18.000]  對他的身份有很大質疑
[00:08:18.000 --> 00:08:22.000]  所以更加黑眼的人說他是先知
[00:08:22.000 --> 00:08:26.000]  更加觸動了這班法利賽人的神經
[00:08:26.000 --> 00:08:29.000]  所以就叫了他的父母來
[00:08:29.000 --> 00:08:33.000]  希望能找到一個更加客觀的證據
[00:08:33.000 --> 00:08:35.000]  原來是一個誤會
[00:08:35.000 --> 00:08:37.000]  原來他真的沒有盲
[00:08:37.000 --> 00:08:39.000]  所以就不是神跡
[00:08:39.000 --> 00:08:42.000]  所以就不需要去介懷
[00:08:42.000 --> 00:08:45.000]  現在到底一個犯罪的人
[00:08:45.000 --> 00:08:47.000]  為什麼可以行神跡呢
[00:08:47.000 --> 00:08:50.000]  是他們的矛盾
[00:08:50.000 --> 00:08:53.000]  所以很想由他的父母的口中
[00:08:53.000 --> 00:08:58.000]  讓他們有下台階
[00:08:58.000 --> 00:09:01.000]  第20節
[00:09:01.000 --> 00:09:03.000]  他父母回答說
[00:09:03.000 --> 00:09:05.000]  他是我們的兒子
[00:09:05.000 --> 00:09:07.000]  生下來就黑眼
[00:09:07.000 --> 00:09:09.000]  這是我們知道的
[00:09:09.000 --> 00:09:12.000]  至於他如今怎麼能看見
[00:09:12.000 --> 00:09:14.000]  即是說在他們面前的
[00:09:14.000 --> 00:09:17.000]  是一個看到東西的青年人
[00:09:17.000 --> 00:09:20.000]  是無話可說
[00:09:20.000 --> 00:09:21.000]  一個人看到東西
[00:09:21.000 --> 00:09:24.000]  現在和這些法利賽人面對面
[00:09:24.000 --> 00:09:28.000]  真的三口六面地對質
[00:09:28.000 --> 00:09:31.000]  來講你的見證
[00:09:31.000 --> 00:09:33.000]  你是不是真的盲
[00:09:33.000 --> 00:09:34.000]  是生下來就盲
[00:09:34.000 --> 00:09:36.000]  天生就盲
[00:09:36.000 --> 00:09:38.000]  那個盲人就說
[00:09:38.000 --> 00:09:40.000]  是的,我是天生盲的
[00:09:40.000 --> 00:09:43.000]  是有一個人叫我去西羅瓦池洗
[00:09:43.000 --> 00:09:45.000]  那就好了
[00:09:45.000 --> 00:09:48.000]  就被人帶到法利賽人當中
[00:09:48.000 --> 00:09:50.000]  那個人就
[00:09:50.000 --> 00:09:52.000]  一來還不知道那個爭論
[00:09:52.000 --> 00:09:57.000]  是去到這種後來要被趕出會堂
[00:09:57.000 --> 00:10:00.000]  所以他的父母在這裡
[00:10:00.000 --> 00:10:02.000]  作了一個表面的
[00:10:02.000 --> 00:10:04.000]  很客觀的見證
[00:10:04.000 --> 00:10:06.000]  是的,他生下來就盲
[00:10:06.000 --> 00:10:09.000]  不知道會不會有些很自卑感
[00:10:09.000 --> 00:10:11.000]  有一個兒子這樣
[00:10:11.000 --> 00:10:13.000]  有一定的人會說
[00:10:13.000 --> 00:10:15.000]  是不是有罪呢
[00:10:15.000 --> 00:10:17.000]  是不是天生有罪呢
[00:10:17.000 --> 00:10:18.000]  連那些門徒
[00:10:18.000 --> 00:10:19.000]  耶穌的門徒
[00:10:19.000 --> 00:10:21.000]  在第九章的第一節已經問耶穌
[00:10:21.000 --> 00:10:23.000]  這個人生下來就盲
[00:10:23.000 --> 00:10:25.000]  是不是他有罪
[00:10:25.000 --> 00:10:27.000]  是不是他的父母有罪
[00:10:27.000 --> 00:10:30.000]  這樣令到聽的人很痛
[00:10:30.000 --> 00:10:32.000]  今天的香港就是
[00:10:32.000 --> 00:10:34.000]  可以告他歧視
[00:10:34.000 --> 00:10:36.000]  我盲已經慘了
[00:10:36.000 --> 00:10:37.000]  你說我有罪
[00:10:37.000 --> 00:10:39.000]  而且是神的懲罰
[00:10:39.000 --> 00:10:41.000]  這些可能評姬會告得入
[00:10:41.000 --> 00:10:42.000]  但當時
[00:10:42.000 --> 00:10:46.000]  有一定的人他們會有這樣的觀感
[00:10:46.000 --> 00:10:47.000]  連門徒都是這樣的
[00:10:47.000 --> 00:10:49.000]  所以父母這樣說
[00:10:49.000 --> 00:10:51.000]  是很factual(事實)
[00:10:51.000 --> 00:10:53.000]  將事實反映出來
[00:10:53.000 --> 00:10:55.000]  未必帶有一個批判性
[00:10:55.000 --> 00:10:58.000]  或者他們到底
[00:10:58.000 --> 00:10:59.000]  在這麼多年裡
[00:10:59.000 --> 00:11:01.000]  他們怎樣去處理
[00:11:01.000 --> 00:11:05.000]  這個家庭的際遇呢
[00:11:05.000 --> 00:11:07.000]  有時疏理得不好
[00:11:07.000 --> 00:11:09.000]  當時哪有心理醫生
[00:11:09.000 --> 00:11:11.000]  或者臨床心理學家
[00:11:11.000 --> 00:11:13.000]  來輔導
[00:11:13.000 --> 00:11:15.000]  Dr. B碰難了
[00:11:15.000 --> 00:11:17.000]  那個小朋友就很害怕
[00:11:17.000 --> 00:11:22.000]  然後有心理的專家出來
[00:11:22.000 --> 00:11:24.000]  說小朋友的心靈
[00:11:24.000 --> 00:11:26.000]  你不要再激他了
[00:11:26.000 --> 00:11:27.000]  不要再嚇他了
[00:11:27.000 --> 00:11:29.000]  他有童年陰影
[00:11:29.000 --> 00:11:31.000]  長大了就會怎樣
[00:11:31.000 --> 00:11:33.000]  但生下來就盲
[00:11:33.000 --> 00:11:36.000]  被社會這樣討論
[00:11:36.000 --> 00:11:39.000]  你想想那種心理會更加大
[00:11:39.000 --> 00:11:44.000]  但讀下去就發現
[00:11:44.000 --> 00:11:46.000]  不是這麼簡單
[00:11:46.000 --> 00:11:49.000]  因為第二節
[00:11:49.000 --> 00:11:51.000]  他父母說者說
[00:11:51.000 --> 00:11:53.000]  是怕猶太人
[00:11:53.000 --> 00:11:56.000]  因為猶太人已經商議定了
[00:11:56.000 --> 00:11:59.000]  如果有認耶穌是基督
[00:11:59.000 --> 00:12:02.000]  要把他趕出會堂
[00:12:02.000 --> 00:12:05.000]  他說了什麼呢
[00:12:05.000 --> 00:12:08.000]  就是上文俄詩我還沒讀
[00:12:08.000 --> 00:12:11.000]  至於他如今為何能夠看見
[00:12:11.000 --> 00:12:13.000]  我們就不知道了
[00:12:13.000 --> 00:12:14.000]  或者他不在現場
[00:12:14.000 --> 00:12:16.000]  對的他們不知道
[00:12:16.000 --> 00:12:19.000]  是誰開了他的眼睛
[00:12:19.000 --> 00:12:21.000]  我們都不知道
[00:12:21.000 --> 00:12:24.000]  他已經是成人了
[00:12:24.000 --> 00:12:26.000]  你們去問他吧
[00:12:26.000 --> 00:12:29.000]  他自己必定能夠作見證的
[00:12:29.000 --> 00:12:32.000]  但原來作者告訴我們
[00:12:32.000 --> 00:12:37.000]  後續背後的原因
[00:12:37.000 --> 00:12:40.000]  是父母清楚知道
[00:12:40.000 --> 00:12:43.000]  如果他們承認
[00:12:43.000 --> 00:12:45.000]  那個叫他的兒子
[00:12:45.000 --> 00:12:48.000]  去西羅瓦茨洗的那個人
[00:12:48.000 --> 00:12:51.000]  承認他是基督
[00:12:51.000 --> 00:12:53.000]  就要被趕出會堂
[00:12:53.000 --> 00:12:58.000]  所以作者已經幫我們做了結論
[00:12:58.000 --> 00:13:00.000]  告訴我們
[00:13:00.000 --> 00:13:02.000]  寫這本書的目的
[00:13:02.000 --> 00:13:07.000]  就是無論有多少困難
[00:13:07.000 --> 00:13:10.000]  你認識了耶穌
[00:13:10.000 --> 00:13:15.000]  他是神差遣而來的基督
[00:13:15.000 --> 00:13:19.000]  你就要為這個信仰付代價
[00:13:19.000 --> 00:13:22.000]  所以修信的讀者
[00:13:22.000 --> 00:13:24.000]  因為有兩批人
[00:13:24.000 --> 00:13:26.000]  一批人歸入猶太教
[00:13:26.000 --> 00:13:27.000]  他們未必是猶太人
[00:13:27.000 --> 00:13:29.000]  有些是猶太教裏面
[00:13:29.000 --> 00:13:31.000]  開始對耶穌
[00:13:31.000 --> 00:13:34.000]  這個在當時福音書時代
[00:13:34.000 --> 00:13:36.000]  耶穌離世之後
[00:13:36.000 --> 00:13:38.000]  產生一個極大的好奇
[00:13:38.000 --> 00:13:41.000]  到底耶穌是不是真是
[00:13:41.000 --> 00:13:45.000]  他所聲稱的尼塞亞呢
[00:13:45.000 --> 00:13:48.000]  所以作者約翰就有個責任
[00:13:48.000 --> 00:13:51.000]  當然是有神給他的託付
[00:13:51.000 --> 00:13:54.000]  要從這個角度去講述
[00:13:54.000 --> 00:13:57.000]  耶穌到底是一個普通人
[00:13:57.000 --> 00:14:01.000]  還是我們所有猶太人的生命的皈依
[00:14:01.000 --> 00:14:03.000]  他就是我們的尼塞亞
[00:14:03.000 --> 00:14:05.000]  他就是我們的基督
[00:14:05.000 --> 00:14:07.000]  所以在哲學行間
[00:14:07.000 --> 00:14:09.000]  作者一直鋪排
[00:14:09.000 --> 00:14:10.000]  告訴我們
[00:14:10.000 --> 00:14:13.000]  他們不信耶穌是神差遣而來
[00:14:13.000 --> 00:14:16.000]  他們要定性耶穌
[00:14:16.000 --> 00:14:19.000]  刻意去干犯律法
[00:14:19.000 --> 00:14:24.000]  其中以安息日來做計算單位
[00:14:24.000 --> 00:14:28.000]  這樣來認定耶穌是一個罪人
[00:14:28.000 --> 00:14:31.000]  所以他不是神差遣而來
[00:14:31.000 --> 00:14:33.000]  所以你想想
[00:14:33.000 --> 00:14:35.000]  連一個平民百姓都感受到
[00:14:35.000 --> 00:14:43.000]  如果我們壓著在耶穌身上
[00:14:43.000 --> 00:14:45.000]  說耶穌行神蹟
[00:14:45.000 --> 00:14:47.000]  醫好我的兒子
[00:14:47.000 --> 00:14:50.000]  他們相信他的兒子是被醫好
[00:14:50.000 --> 00:14:52.000]  但是怎樣醫好呢?
[00:14:52.000 --> 00:14:54.000]  其實可能知道的
[00:14:54.000 --> 00:14:56.000]  兒子回家一定會說
[00:14:56.000 --> 00:14:58.000]  不過是有一個人
[00:14:58.000 --> 00:15:00.000]  因為兒子都不知道是誰
[00:15:00.000 --> 00:15:06.000]  所以父母說了那個背景
[00:15:06.000 --> 00:15:10.000]  但是他們不敢和兒子同心
[00:15:10.000 --> 00:15:15.000]  去面對法利塞人的質詢
[00:15:15.000 --> 00:15:19.000]  因為最終要被趕出會堂
[00:15:19.000 --> 00:15:21.000]  到底那個趕出會堂
[00:15:21.000 --> 00:15:24.000]  是整個猶太的會堂
[00:15:24.000 --> 00:15:27.000]  因為有不同地區有不同的會堂
[00:15:27.000 --> 00:15:31.000]  是不是自己家附近的範圍的會堂呢?
[00:15:31.000 --> 00:15:33.000]  還是整個聖殿
[00:15:33.000 --> 00:15:35.000]  因為當時還有聖殿
[00:15:35.000 --> 00:15:37.000]  你都不可以進去
[00:15:37.000 --> 00:15:41.000]  似乎還沒有去到這麼大權力
[00:15:41.000 --> 00:15:43.000]  可能是地方的
[00:15:43.000 --> 00:15:45.000]  或者是亞伯隆的會堂
[00:15:45.000 --> 00:15:47.000]  他們就不可以再進去
[00:15:47.000 --> 00:15:50.000]  所以其實都是一個很大的
[00:15:50.000 --> 00:15:52.000]  很嚴重的歧視
[00:15:52.000 --> 00:15:54.000]  一個很批判的
[00:15:54.000 --> 00:15:58.000]  你是被驅逐離開我們這個族群
[00:15:58.000 --> 00:16:01.000]  就是說太公分豬肉你沒有份
[00:16:01.000 --> 00:16:03.000]  你是原居民
[00:16:03.000 --> 00:16:06.000]  你不能分丁
[00:16:06.000 --> 00:16:09.000]  十八歲你不能去拿你的丁權
[00:16:09.000 --> 00:16:11.000]  這麼嚴重的
[00:16:11.000 --> 00:16:15.000]  更加嚴重的就是太公的廟裡面
[00:16:15.000 --> 00:16:16.000]  沒有你的神主牌
[00:16:16.000 --> 00:16:18.000]  沒有你的家譜
[00:16:18.000 --> 00:16:19.000]  沒有你的名字
[00:16:19.000 --> 00:16:23.000]  沒有你的家庭的記錄
[00:16:23.000 --> 00:16:26.000]  這樣就很嚴重了
[00:16:26.000 --> 00:16:29.000]  所以我們今天太個人主義的社會
[00:16:29.000 --> 00:16:31.000]  就沒有這些煩惱
[00:16:31.000 --> 00:16:33.000]  沒有就沒有有什麼問題
[00:16:33.000 --> 00:16:36.000]  但是當時是一個族群的社會
[00:16:36.000 --> 00:16:40.000]  有些人說日本的罪案率特別低
[00:16:40.000 --> 00:16:42.000]  其中一個原因就是
[00:16:42.000 --> 00:16:47.000]  有這種榮辱
[00:16:47.000 --> 00:16:49.000]  就是說如果你對我們的村
[00:16:49.000 --> 00:16:52.000]  對我們這個社區是有建樹的
[00:16:52.000 --> 00:16:53.000]  例如你是諾貝爾
[00:16:53.000 --> 00:16:55.000]  你是奧運金牌
[00:16:55.000 --> 00:16:57.000]  你整條村就很開心了
[00:16:57.000 --> 00:16:59.000]  很榮幸了
[00:16:59.000 --> 00:17:01.000]  如果你犯了一些罪
[00:17:01.000 --> 00:17:03.000]  是令到家族家庭
[00:17:03.000 --> 00:17:05.000]  或者我們的社區蒙羞的
[00:17:05.000 --> 00:17:09.000]  你會被我們整個家族整條村
[00:17:09.000 --> 00:17:15.000]  以為你不認識什麼路人
[00:17:15.000 --> 00:17:16.000]  猶太人也是
[00:17:16.000 --> 00:17:18.000]  耶穌的時代也是這樣的
[00:17:18.000 --> 00:17:22.000]  如果你和外邦人通婚
[00:17:22.000 --> 00:17:25.000]  他會將你趕走
[00:17:25.000 --> 00:17:29.000]  或者有些爸爸嚴重到幫你出殯
[00:17:29.000 --> 00:17:32.000]  就是說已經當你死了
[00:17:32.000 --> 00:17:37.000]  所以這些都是一個很大的代價
[00:17:37.000 --> 00:17:40.000]  所以你想想約翰的年代
[00:17:40.000 --> 00:17:43.000]  他們是要這樣的代價
[00:17:43.000 --> 00:17:46.000]  跟隨這位耶穌
[00:17:46.000 --> 00:17:49.000]  他如果真的是聖經所描述的
[00:17:49.000 --> 00:17:52.000]  神差遣而來的基督
[00:17:52.000 --> 00:17:55.000]  你就要有這個生命的形訊
[00:17:55.000 --> 00:17:59.000]  因為他們找不到任何的把柄
[00:17:59.000 --> 00:18:02.000]  所以就正正式式
[00:18:02.000 --> 00:18:06.000]  去嚴刑逼供這個盲人
[00:18:06.000 --> 00:18:08.000]  第23節
[00:18:08.000 --> 00:18:10.000]  因此他父母說他已經成了人
[00:18:10.000 --> 00:18:12.000]  你們問他吧
[00:18:12.000 --> 00:18:13.000]  24節
[00:18:13.000 --> 00:18:15.000]  所以法利錯人第二次叫了
[00:18:15.000 --> 00:18:18.000]  從前赫然的人來對他說
[00:18:18.000 --> 00:18:20.000]  你該將榮耀歸給神
[00:18:20.000 --> 00:18:23.000]  我們知道這人是個罪人
[00:18:23.000 --> 00:18:25.000]  他說
[00:18:25.000 --> 00:18:28.000]  就是這個已經開眼的核字
[00:18:28.000 --> 00:18:30.000]  他是個罪人
[00:18:30.000 --> 00:18:32.000]  不是我不知道
[00:18:32.000 --> 00:18:34.000]  有一件事我知道
[00:18:34.000 --> 00:18:37.000]  就是講他自己的見證
[00:18:37.000 --> 00:18:39.000]  從前我是眼核
[00:18:39.000 --> 00:18:41.000]  如今能夠看見
[00:18:41.000 --> 00:18:44.000]  一直在說的是肉身的眼睛
[00:18:44.000 --> 00:18:46.000]  生下來就盲
[00:18:46.000 --> 00:18:48.000]  無論今天都可能沒得醫
[00:18:48.000 --> 00:18:50.000]  何況當時代
[00:18:50.000 --> 00:18:52.000]  肯定沒得醫
[00:18:52.000 --> 00:18:55.000]  就是說一個不是掩眼法
[00:18:55.000 --> 00:18:58.000]  不是一種魔術
[00:18:58.000 --> 00:19:00.000]  談花一言的
[00:19:00.000 --> 00:19:04.000]  一些故弄玄虛
[00:19:04.000 --> 00:19:07.000]  是真真實實一個大的神蹟
[00:19:07.000 --> 00:19:10.000]  做物主介入自然界
[00:19:10.000 --> 00:19:13.000]  連我們身體的機能
[00:19:13.000 --> 00:19:14.000]  因為是他創造的
[00:19:14.000 --> 00:19:17.000]  他都可以使他復甦
[00:19:17.000 --> 00:19:18.000]  如何復甦
[00:19:18.000 --> 00:19:20.000]  就用我們認為
[00:19:20.000 --> 00:19:22.000]  可能是當時他們一聽就明白的
[00:19:22.000 --> 00:19:25.000]  某些可能是一些傳統
[00:19:25.000 --> 00:19:27.000]  一些泥
[00:19:27.000 --> 00:19:29.000]  再加上一些口水
[00:19:29.000 --> 00:19:31.000]  我們今天這個時代就不明白
[00:19:31.000 --> 00:19:34.000]  我們覺得是極之不合衛生
[00:19:34.000 --> 00:19:36.000]  但是在那個時代
[00:19:36.000 --> 00:19:39.000]  沒有人去爭論那個衛生問題
[00:19:39.000 --> 00:19:42.000]  是爭論那個神蹟
[00:19:42.000 --> 00:19:44.000]  由哪個人去施行的問題
[00:19:44.000 --> 00:19:47.000]  他們不再去討論那些
[00:19:47.000 --> 00:19:49.000]  是不是衛生
[00:19:49.000 --> 00:19:52.000]  要報給衛生防護中心聽
[00:19:52.000 --> 00:19:54.000]  你這樣去製造病毒
[00:19:54.000 --> 00:19:56.000]  不是這回事
[00:19:56.000 --> 00:19:58.000]  所以我們要捉到
[00:19:58.000 --> 00:20:01.000]  作者想討論的問題
[00:20:01.000 --> 00:20:04.000]  講完見證之後
[00:20:04.000 --> 00:20:06.000]  第27節
[00:20:06.000 --> 00:20:08.000]  他回答說
[00:20:08.000 --> 00:20:11.000]  對不起26節我們還沒看完
[00:20:11.000 --> 00:20:13.000]  他們就問他說
[00:20:13.000 --> 00:20:15.000]  他向你作什麼
[00:20:15.000 --> 00:20:17.000]  是怎麼開了你的眼睛
[00:20:17.000 --> 00:20:19.000]  他回答說
[00:20:19.000 --> 00:20:21.000]  我方才不是告訴了你們
[00:20:21.000 --> 00:20:22.000]  告訴了你們知道
[00:20:22.000 --> 00:20:23.000]  你們不聽
