
[00:00:00.000 --> 00:00:02.000]  鄧小姐 早安
[00:03:38.720 --> 00:03:46.360]  剛才文禄讀了這個哥羅西斯一連串的名單
[00:03:46.360 --> 00:03:48.560]  有沒有內容的?
[00:03:48.560 --> 00:03:49.720]  沒有什麼內容
[00:03:49.720 --> 00:03:53.200]  整個這麼多節的聖經裡面沒有什麼內容的
[00:03:53.200 --> 00:03:55.080]  這個就是教會安排了
[00:03:55.080 --> 00:03:57.640]  在這一段經文裡面
[00:03:57.640 --> 00:04:03.640]  他就是這個保羅在寫信給哥羅西教會的時候
[00:04:03.640 --> 00:04:05.880]  到結束的時候
[00:04:05.880 --> 00:04:11.120]  就列出了一連串很長很長的問候的一些話
[00:04:11.120 --> 00:04:12.960]  其他書信都是這樣
[00:04:12.960 --> 00:04:14.960]  這個是保羅的習慣
[00:04:14.960 --> 00:04:19.360]  就寫出了他們的名單
[00:04:19.360 --> 00:04:21.680]  但其實這個名單裡面
[00:04:21.680 --> 00:04:23.120]  我們可以看到
[00:04:23.120 --> 00:04:28.920]  反映了這些童宮和保羅之間的關係
[00:04:28.920 --> 00:04:35.520]  也透過保羅在每一個名字上加一些形容
[00:04:35.520 --> 00:04:40.000]  顯示了這個童宮的一些特性
[00:04:40.000 --> 00:04:41.280]  我們先看一下
[00:04:41.280 --> 00:04:43.280]  從這些名單裡面
[00:04:43.280 --> 00:04:47.640]  我們先看一下保羅對他的童宮
[00:04:47.640 --> 00:04:49.880]  一對宣教的童宮
[00:04:49.880 --> 00:04:54.200]  他怎樣跟他們一起去相處
[00:04:54.200 --> 00:04:57.320]  我們看到在整個名單裡面
[00:04:57.320 --> 00:04:59.320]  總共有八個名字
[00:04:59.320 --> 00:05:06.000]  有推基古、阿彌西茂、阿里達古、馬可、耶穌
[00:05:06.000 --> 00:05:09.680]  以巴忽、路加、底瑪
[00:05:09.680 --> 00:05:13.400]  好像只有兩三個我們比較熟悉
[00:05:13.400 --> 00:05:15.560]  其他都不知道是什麼人
[00:05:15.560 --> 00:05:18.040]  我們看其中一些
[00:05:18.040 --> 00:05:24.000]  我們先看一下保羅對童宮接納的肯定
[00:05:24.000 --> 00:05:26.600]  第一個 推基古
[00:05:26.600 --> 00:05:28.600]  他說在這個第七節
[00:05:28.600 --> 00:05:33.040]  他說推基古是保羅親愛的弟兄
[00:05:33.040 --> 00:05:35.400]  一個很好的關係
[00:05:35.400 --> 00:05:38.320]  如果跟你關係不是這麼好的時候
[00:05:38.320 --> 00:05:41.800]  我真的不會說親愛的什麼什麼
[00:05:41.800 --> 00:05:43.800]  是一個很好的關係
[00:05:43.800 --> 00:05:47.800]  同時也說他是一個忠心的僕人
[00:05:47.800 --> 00:05:51.400]  是一個很努力、很忠心的人
[00:05:51.400 --> 00:05:53.400]  但他們兩個是怎樣呢?
[00:05:53.400 --> 00:05:56.400]  一起都是作主的僕人
[00:05:56.400 --> 00:05:59.680]  他們都是為上帝工作的
[00:05:59.680 --> 00:06:02.840]  這個推基古是做些什麼的呢?
[00:06:02.840 --> 00:06:06.800]  他是將保羅 他在這個監獄
[00:06:06.800 --> 00:06:10.960]  當時保羅在羅馬坐牢的
[00:06:10.960 --> 00:06:13.920]  不過那段時間他比較自由一些
[00:06:13.920 --> 00:06:17.360]  可以有些朋友來探望他
[00:06:17.360 --> 00:06:19.600]  不過他不可以出去的
[00:06:19.600 --> 00:06:21.200]  就一定在監獄裡面
[00:06:21.200 --> 00:06:23.200]  就有些朋友來探望他
[00:06:23.200 --> 00:06:26.120]  他就可以去講福音的
[00:06:26.120 --> 00:06:29.280]  所以在這個監獄裡面
[00:06:29.280 --> 00:06:31.880]  保羅就寫了其中一本書
[00:06:31.880 --> 00:06:33.880]  就是《哥羅西書》
[00:06:33.880 --> 00:06:36.440]  保羅寫完這本書的信是怎樣的呢?
[00:06:36.440 --> 00:06:38.840]  就是透過這個推基古
[00:06:38.840 --> 00:06:41.520]  就將保羅這一封信
[00:06:41.520 --> 00:06:44.600]  就拿到了哥羅西
[00:06:44.600 --> 00:06:47.000]  同時因為寫的不多
[00:06:47.000 --> 00:06:50.120]  他在羅馬一些實質的情況
[00:06:50.120 --> 00:06:51.720]  或者一些實質的
[00:06:51.720 --> 00:06:55.120]  要哥羅西教會怎樣去侍奉
[00:06:55.120 --> 00:06:56.760]  怎樣去面對異端呢?
[00:06:56.760 --> 00:06:59.680]  就全部告訴推基古
[00:06:59.680 --> 00:07:04.520]  由推基古帶到哥羅西
[00:07:04.520 --> 00:07:07.520]  所以這個推基古是保羅
[00:07:07.520 --> 00:07:11.760]  在監獄裡面一個很親密的戰友
[00:07:11.760 --> 00:07:16.800]  第二個 阿尼西姆 或者阿尼西謀
[00:07:16.800 --> 00:07:18.600]  這個名字熟悉了
[00:07:18.600 --> 00:07:23.120]  他在這個《斐理門書》那裡就告訴我們
[00:07:23.120 --> 00:07:25.520]  他原來是一個奴隸
[00:07:25.520 --> 00:07:29.800]  這個哥羅西書又是告訴我們
[00:07:29.800 --> 00:07:33.200]  他是一個很忠心的童工
[00:07:33.200 --> 00:07:35.520]  保羅同樣稱呼他
[00:07:35.520 --> 00:07:39.360]  是一個很親愛、忠心的童工
[00:07:39.360 --> 00:07:42.800]  他不會覺得他是一個奴隸 看小他
[00:07:42.800 --> 00:07:48.600]  最糟糕的是這個奴隸他曾經偷過主人的錢
[00:07:48.600 --> 00:07:51.320]  偷走 後來被人抓到
[00:07:51.320 --> 00:07:54.320]  就抓了他在羅馬坐牢
[00:07:54.320 --> 00:07:59.880]  所以保羅在坐牢的裡面認識了阿尼西謀
[00:07:59.880 --> 00:08:03.160]  在當中他就信了主
[00:08:03.160 --> 00:08:05.480]  阿尼西謀很大的轉變
[00:08:05.480 --> 00:08:08.920]  從一個本來是賊人、偷東西的人
[00:08:08.920 --> 00:08:13.560]  不誠實的人 也是道德上很墮落的人
[00:08:13.560 --> 00:08:15.560]  當他信了主之後
[00:08:15.560 --> 00:08:20.360]  保羅對他完全的信任
[00:08:20.360 --> 00:08:26.920]  他就稱呼他親愛的、忠心的僕人
[00:08:26.920 --> 00:08:29.120]  這個阿尼西謀做什麼呢?
[00:08:29.120 --> 00:08:33.720]  就是倒過來 他就去到哥羅西教會
[00:08:33.720 --> 00:08:36.600]  將哥羅西教會實質的情況
[00:08:36.600 --> 00:08:40.280]  就回來匯報給保羅知道
[00:08:40.280 --> 00:08:42.520]  所以保羅在裡面的童工
[00:08:42.520 --> 00:08:46.400]  他安排好了不同的工作
[00:08:46.400 --> 00:08:52.560]  但是他全部都是稱呼他們是親愛的、忠心的
[00:08:52.560 --> 00:08:55.560]  第三 另外一個了
[00:08:55.560 --> 00:08:57.800]  就跳一跳下去就是馬可了
[00:08:57.800 --> 00:08:59.800]  馬可可能會認識多一些
[00:08:59.800 --> 00:09:05.160]  馬可就是寫馬可福音作者的人
[00:09:05.160 --> 00:09:10.640]  他和保羅在第一次旅程的時候
[00:09:10.640 --> 00:09:14.040]  馬可就跟著表哥巴拿巴
[00:09:14.040 --> 00:09:18.080]  一起出去做宣教的
[00:09:18.080 --> 00:09:23.880]  但是去到半個小時就太辛苦了
[00:09:23.880 --> 00:09:27.680]  於是就說我不去了 走了 我回頭了
[00:09:27.680 --> 00:09:29.600]  你真的很掃興的
[00:09:29.600 --> 00:09:35.080]  一大堆人一起去準備傳福音報道
[00:09:35.080 --> 00:09:38.640]  但是去到半個小時就不去了 走了
[00:09:38.640 --> 00:09:42.480]  又要幫他搞一些船 搞一些東西
[00:09:42.480 --> 00:09:45.320]  所以保羅就不太喜歡這個人
[00:09:45.320 --> 00:09:49.320]  對馬可也有些失望
[00:09:49.320 --> 00:09:52.800]  到第二次宣教旅程了 第二次了
[00:09:52.800 --> 00:09:57.000]  巴拿巴就說要繼續帶馬可
[00:09:57.000 --> 00:10:01.080]  他的表弟去 要給他多一次機會
[00:10:01.080 --> 00:10:03.760]  保羅不肯 給了
[00:10:03.760 --> 00:10:06.400]  就連累了整個宣教隊伍
[00:10:06.400 --> 00:10:09.800]  有些失落 有些不開心
[00:10:09.800 --> 00:10:12.680]  第二次還要不要帶?
[00:10:12.680 --> 00:10:16.120]  巴拿巴說要帶 保羅說不帶
[00:10:16.120 --> 00:10:19.360]  所以就帶來了很不開心的
[00:10:19.360 --> 00:10:21.280]  結果一拍兩散
[00:10:21.280 --> 00:10:24.720]  保羅走這邊 巴拿巴就帶著馬可
[00:10:24.720 --> 00:10:27.000]  走另外一邊
[00:10:27.000 --> 00:10:31.560]  但是事件之後 保羅就有反省了
[00:10:31.560 --> 00:10:33.600]  就是17上高
[00:10:33.600 --> 00:10:36.480]  我想在道義上高 保羅沒有錯的
[00:10:36.480 --> 00:10:38.640]  這個馬可實在太麻煩了
[00:10:38.640 --> 00:10:41.480]  他第一次是這樣 第二次又是這樣
[00:10:41.480 --> 00:10:44.760]  阻塞了整個地球 是不是?
[00:10:44.760 --> 00:10:49.720]  但是在愛心和人情上高
[00:10:49.720 --> 00:10:55.960]  保羅自己都反省了 是不是太過嚴厲呢?
[00:10:55.960 --> 00:11:02.040]  當人做錯了 是不是不可以給人第二次機會呢?
[00:11:02.040 --> 00:11:06.880]  他又實質看到 當馬可跟著巴拿巴
[00:11:06.880 --> 00:11:11.880]  跟著他的表哥 一路繼續宣教旅程的時候
[00:11:11.880 --> 00:11:16.040]  他看到馬可的轉變
[00:11:16.040 --> 00:11:23.040]  所以接著保羅在提摩太后書裡面
[00:11:23.040 --> 00:11:30.480]  甚至說馬可對保羅是很有益處的
[00:11:30.480 --> 00:11:33.320]  是有很多的幫助的
[00:11:33.320 --> 00:11:39.280]  馬可之後一直跟著彼得 即是耶穌的門徒
[00:11:39.280 --> 00:11:43.480]  知道了很多耶穌基督的事蹟
[00:11:43.480 --> 00:11:47.560]  他就寫成了這個馬可福音
[00:11:47.560 --> 00:11:52.880]  看到保羅當時是一個很出名的人物
[00:11:52.880 --> 00:11:55.960]  在整個基督教裡面 教會裡面
[00:11:55.960 --> 00:11:58.640]  他真是很厲害的 是不是?
[00:11:58.640 --> 00:12:04.280]  但是他要承認 承認自己之前看錯了東西
[00:12:04.280 --> 00:12:09.960]  覺得太過嚴厲 承認自己做得太嚴厲
[00:12:09.960 --> 00:12:13.920]  但是要這樣公開 做一些書信裡面
[00:12:13.920 --> 00:12:17.960]  說到原本這個中途走路的人
[00:12:17.960 --> 00:12:20.200]  現在變成一個很有用
[00:12:20.200 --> 00:12:23.520]  並且向哥羅西教會推薦這個人
[00:12:23.520 --> 00:12:28.160]  叫使用這個人 我想不容易的
[00:12:28.160 --> 00:12:31.960]  保羅他可以在法國工作做到這麼多事情
[00:12:31.960 --> 00:12:37.160]  就是因為有很多很多忠心的同工跟他一起
[00:12:37.160 --> 00:12:44.720]  但是保羅他自己先要在他自己的屬靈的品性裡面
[00:12:44.720 --> 00:12:50.080]  他要做得好 有那份謙卑 有那份肯饒恕
[00:12:50.080 --> 00:12:53.200]  有那份肯去接納
[00:12:53.200 --> 00:12:57.160]  他對這個同工 他不是當他是上司
[00:12:57.160 --> 00:13:00.120]  也不是當他們是奴隸 奴僕
[00:13:00.120 --> 00:13:03.880]  他稱呼他們都是弟兄 是平等的
[00:13:03.880 --> 00:13:08.200]  大家都是上帝的僕人 他說沒錯 我們都是僕人
[00:13:08.200 --> 00:13:12.480]  但都是上帝的僕人
[00:13:12.480 --> 00:13:15.160]  在當中他除了這樣之外
[00:13:15.160 --> 00:13:18.920]  他還懂得去尊重其他人
[00:13:18.920 --> 00:13:23.400]  尊重是一個人與人之間的相處
[00:13:23.400 --> 00:13:27.080]  一個很重要的素質
[00:13:27.080 --> 00:13:30.400]  在那裡怎麼樣去接受人
[00:13:30.400 --> 00:13:33.000]  怎麼樣去欣賞人
[00:13:33.000 --> 00:13:37.520]  怎麼樣去將其他人不會去踩低
[00:13:37.520 --> 00:13:40.400]  這個素質很重要
[00:13:40.400 --> 00:13:43.840]  所以保羅他可以在宣教
[00:13:43.840 --> 00:13:47.320]  或者在這個全方位的事情裡面這麼多的發展
[00:13:47.320 --> 00:13:49.600]  除了上帝的恩典之外
[00:13:49.600 --> 00:13:52.400]  他有一個很廣闊的胸襟
[00:13:52.400 --> 00:13:59.400]  懂得欣賞 懂得接納 懂得去尊重其他人
[00:13:59.400 --> 00:14:02.800]  我們看看 在保羅的侍奉裡面
[00:14:02.800 --> 00:14:11.400]  他在大馬路上遇到耶穌 信了主
[00:14:11.400 --> 00:14:14.000]  之後就立即開始侍奉
[00:14:14.000 --> 00:14:18.360]  當時大約是36歲左右
[00:14:18.360 --> 00:14:21.920]  到他今天寫這個哥羅西書的時候
[00:14:21.920 --> 00:14:28.400]  在羅馬坐牢的時候 大約是63歲
[00:14:28.400 --> 00:14:34.480]  就是說他在前前後後侍奉了27年了
[00:14:34.480 --> 00:14:37.480]  這27年我們從《使徒行傳》
[00:14:37.480 --> 00:14:39.520]  各樣的書信裡面
[00:14:39.520 --> 00:14:44.040]  我們看到他遇到很多的逼迫
[00:14:44.040 --> 00:14:48.400]  又遇到被人追得很厲害
[00:14:48.400 --> 00:14:50.960]  又要逃難的離開
[00:14:50.960 --> 00:14:53.800]  又被蛇咬很多各方面
[00:14:53.800 --> 00:14:55.400]  面對很多的逼迫
[00:14:55.400 --> 00:15:01.640]  也都面對很多的民事、法利塞人、猶太人的對抗
[00:15:01.640 --> 00:15:02.360]  是不是?
[00:15:02.360 --> 00:15:06.120]  就是整個不斷都要走去和人對質的
[00:15:06.120 --> 00:15:11.680]  但是呢 看到他這個仍然很有熱誠
[00:15:11.680 --> 00:15:14.200]  在剛才的第11節裡面說
[00:15:14.200 --> 00:15:19.000]  他說他為上帝的國去服侍
[00:15:19.000 --> 00:15:22.200]  他仍然很有那份的熱誠
[00:15:22.200 --> 00:15:24.840]  很有那份的負擔
[00:15:24.840 --> 00:15:30.040]  也都對人仍然有那份的情在那裡
[00:15:30.040 --> 00:15:33.400]  有一個拉比 猶太的教師
[00:15:33.400 --> 00:15:35.640]  他一路在那邊走路
[00:15:35.640 --> 00:15:38.800]  走路的時候 他看到一個乞丐
[00:15:38.800 --> 00:15:40.680]  那個乞丐在那邊走的時候
[00:15:40.680 --> 00:15:43.640]  那個乞丐說「我很餓啊」
[00:15:43.640 --> 00:15:46.440]  「很餓啊 你可不可以給我點東西吃啊」
[00:15:46.440 --> 00:15:49.040]  一路在那邊亂跑
[00:15:49.040 --> 00:15:50.520]  但是這個拉比呢
[00:15:50.520 --> 00:15:53.200]  只是一眨一眨他的眼睛
[00:15:53.200 --> 00:15:56.440]  繼續就向前走了
[00:15:56.440 --> 00:15:59.480]  沒多久又看到一個婦人
[00:15:59.480 --> 00:16:02.240]  看到一個婦人抱著一個嬰兒
[00:16:02.240 --> 00:16:04.360]  那個嬰兒快要死了
[00:16:04.360 --> 00:16:07.760]  那個婦人就在那裡哭著求那個拉比
[00:16:07.760 --> 00:16:10.480]  「拉比啊 拉比 求你可憐我啦」
[00:16:10.480 --> 00:16:13.960]  「你可不可以為嬰兒有個祝福的祈禱啊」
[00:16:13.960 --> 00:16:18.720]  「他快要死了 求你為他祈禱啦」
[00:16:18.720 --> 00:16:21.680]  拉比呢 又一眨一眨他的眼睛
[00:16:21.680 --> 00:16:24.720]  繼續向前走
[00:16:24.720 --> 00:16:26.800]  那個學生就問他
[00:16:26.800 --> 00:16:30.520]  「老師 為什麼你會這樣啊」
[00:16:30.520 --> 00:16:32.880]  「看到一個窮乞丐你又不理他」
[00:16:32.880 --> 00:16:34.440]  「看到一個快要死的嬰兒」
[00:16:34.440 --> 00:16:36.320]  「要你為他祈禱你又不理」
[00:16:36.320 --> 00:16:39.320]  「為什麼你會這樣啊」
[00:16:39.320 --> 00:16:42.080]  那個拉比就說
[00:16:42.080 --> 00:16:46.400]  他說「我已經做了幾十年拉比」
[00:16:46.400 --> 00:16:49.280]  「看了很多很多這些東西」
[00:16:49.280 --> 00:16:51.960]  「我現在心裡覺得很累」
[00:16:51.960 --> 00:16:53.960]  「很想休息」
[00:16:53.960 --> 00:16:57.560]  「我要試著做一個視而不見」
[00:16:57.560 --> 00:17:01.720]  「聽而不聞的人」
[00:17:01.720 --> 00:17:03.600]  有時候我們都會這樣的
[00:17:03.600 --> 00:17:05.800]  當我們在工作裡面
[00:17:05.800 --> 00:17:08.880]  在侍奉的裡面做久了
[00:17:08.880 --> 00:17:12.680]  做久了 已經會失去了那份熱誠
[00:17:12.680 --> 00:17:15.240]  最初的時候是興和的
[00:17:15.240 --> 00:17:18.240]  忠心的 要怎樣繼續
[00:17:18.240 --> 00:17:20.120]  但做久了的時候
[00:17:20.120 --> 00:17:23.120]  我們就再沒有那份熱誠了
[00:17:23.120 --> 00:17:25.240]  特別做人的工作的時候
[00:17:25.240 --> 00:17:30.080]  我們就已經再沒有先前那份的愛心了
[00:17:30.080 --> 00:17:32.000]  就算有時候在家裡
[00:17:32.000 --> 00:17:33.880]  對著自己的太太
[00:17:33.880 --> 00:17:35.600]  對著自己的丈夫
[00:17:35.600 --> 00:17:37.160]  有時候我們最流行說的
[00:17:37.160 --> 00:17:38.800]  老夫老妻
[00:17:38.800 --> 00:17:43.680]  什麼愛 什麼感動都沒有了
[00:17:43.680 --> 00:17:46.440]  但當我們人生在工作
[00:17:46.440 --> 00:17:48.320]  在侍奉 在婚姻上
[00:17:48.320 --> 00:17:51.160]  全部都落下了一些很平淡
[00:17:51.160 --> 00:17:54.120]  什麼都好像沒有什麼特別的東西
[00:17:54.120 --> 00:17:55.760]  沒有動力的時候
[00:17:55.760 --> 00:17:57.880]  什麼都好像百無聊賴的時候
[00:17:57.880 --> 00:17:59.880]  那怎麼辦呢?
[00:17:59.880 --> 00:18:04.240]  但是我們怎樣可以衝破
[00:18:04.240 --> 00:18:06.440]  在這些很平淡
[00:18:06.440 --> 00:18:07.880]  沒有什麼興趣
[00:18:07.880 --> 00:18:09.400]  沒有什麼動力
[00:18:09.440 --> 00:18:10.680]  再沒有什麼方向
[00:18:10.680 --> 00:18:13.680]  沒有什麼感覺的境況呢?
[00:18:13.680 --> 00:18:19.600]  就是要繼續向前走
[00:18:19.600 --> 00:18:21.280]  找新的方向
[00:18:21.280 --> 00:18:22.680]  找新的侍奉
[00:18:22.680 --> 00:18:24.480]  不過不可以找新的太太
[00:18:24.480 --> 00:18:26.480]  新的丈夫
[00:18:26.480 --> 00:18:28.040]  我們要去想想
[00:18:28.040 --> 00:18:29.040]  在我們的侍奉
[00:18:29.040 --> 00:18:30.800]  在我們已經平淡了
[00:18:30.800 --> 00:18:33.880]  失去了知覺的環境裡面
[00:18:33.880 --> 00:18:37.480]  我們有什麼東西可以去突破
[00:18:37.480 --> 00:18:38.560]  我們千萬不要說
[00:18:38.560 --> 00:18:40.200]  「是 我不會做的」
[00:18:40.200 --> 00:18:41.080]  「我不行的」
[00:18:41.080 --> 00:18:42.440]  「不要再做 不要再理我」
[00:18:42.440 --> 00:18:44.240]  「我就是這樣了」
[00:18:44.240 --> 00:18:45.640]  如果是這樣的時候
[00:18:45.640 --> 00:18:49.000]  我們就將我們自己去下閘
[00:18:49.000 --> 00:18:53.240]  阻礙了上帝大能的工作
[00:18:53.240 --> 00:18:57.080]  當以色列人去過約旦河的時候
[00:18:57.080 --> 00:19:00.920]  這個上帝什麼時候行神蹟
[00:19:00.920 --> 00:19:06.600]  當以色列人由約書亞帶去過約旦河的時候
[00:19:06.600 --> 00:19:09.480]  河水是很漲的
[00:19:09.480 --> 00:19:12.160]  水流也很急速的
[00:19:12.160 --> 00:19:16.360]  但什麼時候上帝行神蹟呢?
[00:19:16.360 --> 00:19:19.520]  就是當抬著約櫃的祭司
[00:19:19.520 --> 00:19:24.440]  他一踏入約旦河水的時候
[00:19:24.440 --> 00:19:26.120]  上帝大能的手
[00:19:26.120 --> 00:19:28.160]  就將約旦河的河水
[00:19:28.160 --> 00:19:31.200]  上流和下流去分開
[00:19:31.200 --> 00:19:36.440]  以致差不多200萬人的以色列人
[00:19:36.440 --> 00:19:39.960]  就走過了約旦河
[00:19:39.960 --> 00:19:43.320]  很安全地走過去
[00:19:43.320 --> 00:19:46.840]  所以上帝要我們一群信徒
[00:19:46.840 --> 00:19:49.040]  先對他有信心
[00:19:49.040 --> 00:19:52.760]  然後大膽地向前走一步
[00:19:52.760 --> 00:19:54.560]  你不踢腿的話
[00:19:54.560 --> 00:19:57.200]  上帝就不會施展大能
[00:19:57.200 --> 00:19:59.320]  所以一定要憑著信心
[00:19:59.320 --> 00:20:01.400]  向前走一步
[00:20:01.400 --> 00:20:04.800]  經歷上帝的神蹟騎士
[00:20:05.800 --> 00:20:07.800]  好
[00:20:07.800 --> 00:20:10.280]  第二方面
[00:20:10.280 --> 00:20:13.840]  我們看看在保羅那幫童工
[00:20:13.840 --> 00:20:17.680]  在他們侍奉上又有什麼特性呢?
[00:20:17.680 --> 00:20:19.040]  剛才說了
[00:20:19.040 --> 00:20:21.760]  推基古和亞彌西姆
[00:20:21.760 --> 00:20:23.520]  他們都是被稱為
[00:20:23.520 --> 00:20:26.640]  保羅的忠心童工
[00:20:26.640 --> 00:20:28.640]  親愛的弟兄
[00:20:28.640 --> 00:20:32.320]  然後另外一個就叫做以巴弗
[00:20:32.320 --> 00:20:36.640]  作基督耶穌僕人的以巴弗問候你們
[00:20:36.640 --> 00:20:37.840]  他們是怎樣的呢?
[00:20:37.840 --> 00:20:41.840]  他們上上竭力祈求
[00:20:41.840 --> 00:20:43.520]  祈求什麼呢?
[00:20:43.520 --> 00:20:47.120]  願你們能暫立而成熟
[00:20:47.120 --> 00:20:51.520]  充分確信上帝一切的旨意
[00:20:51.520 --> 00:20:57.640]  保羅未去過哥羅西
[00:20:57.640 --> 00:21:02.680]  但他只一路督導著哥羅西教會的成立
[00:21:02.680 --> 00:21:09.440]  在當中他們面對著很多異端的攻擊
[00:21:09.440 --> 00:21:13.200]  這個人叫做以巴弗
[00:21:13.200 --> 00:21:17.240]  他說他是時時來祈禱
[00:21:17.240 --> 00:21:21.640]  他說時時還要用竭力的祈求
[00:21:21.640 --> 00:21:24.040]  什麼叫做竭力呢?
[00:21:24.040 --> 00:21:27.760]  是用盡力氣
[00:21:27.760 --> 00:21:32.280]  這個竭力就是說到差不多是一種鬥爭
[00:21:32.280 --> 00:21:37.600]  好像摔角一樣很激烈的鬥爭
[00:21:37.600 --> 00:21:42.040]  原來其實在我們每一次祈禱的裡面
[00:21:42.040 --> 00:21:44.880]  都是一個屬靈的爭戰
[00:21:44.880 --> 00:21:48.480]  就算剛才我說的一群常青的弟兄姊妹
[00:21:48.480 --> 00:21:53.720]  他們只是拿著程序表的第九頁去讀的時候
[00:21:53.720 --> 00:21:57.440]  都是這樣讀的
[00:21:57.440 --> 00:22:01.800]  當我們奉耶穌的名去禱告的時候
[00:22:01.800 --> 00:22:06.160]  上帝的能力就出來了
[00:22:06.160 --> 00:22:12.680]  有一位姐妹剛出院差不多一個星期
[00:22:12.680 --> 00:22:17.000]  她住了在醫院大約兩個星期
[00:22:17.000 --> 00:22:21.400]  她在天水圍被人拋去博愛
[00:22:21.400 --> 00:22:25.200]  博愛又被拋回天水圍
[00:22:25.200 --> 00:22:27.680]  很辛苦很辛苦
[00:22:27.680 --> 00:22:31.240]  但是有一晚她有很特別的經歷
[00:22:31.240 --> 00:22:34.280]  就在對面的床上面有位婆婆
