
[00:00:00.000 --> 00:00:02.000]  弟子們早安
[00:01:55.000 --> 00:01:57.000]  也都有很多的艱難很多的挑戰
[00:01:57.000 --> 00:01:59.000]  按從人的角度
[00:01:59.000 --> 00:02:02.000]  其實是很多問題都解決不了
[00:02:02.000 --> 00:02:04.000]  或者從我們的力量的角度
[00:02:04.000 --> 00:02:06.000]  我們覺得人很有限
[00:02:06.000 --> 00:02:08.000]  但求你幫助我們
[00:02:08.000 --> 00:02:11.000]  讓我們特別今天從傳道書的訊息
[00:02:11.000 --> 00:02:13.000]  去讓我們得到一個鼓勵
[00:02:13.000 --> 00:02:15.000]  或者得到一個啟發
[00:02:15.000 --> 00:02:18.000]  能夠從傳道書的一些智慧文學
[00:02:18.000 --> 00:02:22.000]  去幫助我們去明白主你的工作
[00:02:22.000 --> 00:02:25.000]  是更加讓我們更加對於生命
[00:02:25.000 --> 00:02:27.000]  有更多的體會
[00:02:27.000 --> 00:02:31.000]  也對我們向別人去分享福音的時候
[00:02:31.000 --> 00:02:34.000]  能夠有更闊的角度去明白
[00:02:34.000 --> 00:02:36.000]  怎樣去從一個人生
[00:02:36.000 --> 00:02:39.000]  一個生命的一些限制的角度
[00:02:39.000 --> 00:02:41.000]  去跟人分享福音
[00:02:41.000 --> 00:02:43.000]  願你親自的去與我同在
[00:02:43.000 --> 00:02:45.000]  保守我們 帶領我們以下的時間
[00:02:45.000 --> 00:02:47.000]  同心祈禱奉救主耶穌
[00:02:47.000 --> 00:02:49.000]  得勝命自求 阿們
[00:02:49.000 --> 00:02:52.000]  我估計如果不是我講到的話
[00:02:52.000 --> 00:02:54.000]  不知道大家有沒有機會看過這段經文
[00:02:54.000 --> 00:02:58.000]  可能我們揭傳道書都不多機會
[00:02:58.000 --> 00:03:00.000]  我記得我自己入神學院
[00:03:00.000 --> 00:03:02.000]  讀一科傳道書的時候
[00:03:02.000 --> 00:03:05.000]  老師跟我說那時候我還不夠30歲
[00:03:05.000 --> 00:03:09.000]  傳道書是要40歲以上的人才明白的
[00:03:09.000 --> 00:03:12.000]  隨著年華歲月增長
[00:03:12.000 --> 00:03:14.000]  我發覺真的
[00:03:14.000 --> 00:03:17.000]  偶爾我都會拿傳道書來讀
[00:03:17.000 --> 00:03:20.000]  特別在這幾年的香港環境
[00:03:20.000 --> 00:03:25.000]  也更加有時會讀多了傳道書經文
[00:03:25.000 --> 00:03:27.000]  我偶然就讀到這段經文
[00:03:27.000 --> 00:03:28.000]  令我有一個很深的體會
[00:03:28.000 --> 00:03:30.000]  想跟大家分享
[00:03:30.000 --> 00:03:32.000]  不知道在座的你還不夠40歲的時候
[00:03:32.000 --> 00:03:36.000]  希望你都能夠讀得明白傳道書今天的訊息
[00:03:38.000 --> 00:03:40.000]  不知道大家是否認同
[00:03:40.000 --> 00:03:43.000]  我們都會在一個比較逆境的情況下
[00:03:43.000 --> 00:03:45.000]  我們今天疫情
[00:03:45.000 --> 00:03:47.000]  一種環境
[00:03:47.000 --> 00:03:49.000]  我們都說一種叫抗疫
[00:03:49.000 --> 00:03:55.000]  一種對於整個香港或整個世界的大洗牌
[00:03:55.000 --> 00:03:59.000]  各種的生活節奏、習慣、經濟
[00:03:59.000 --> 00:04:01.000]  各樣的環境關係
[00:04:01.000 --> 00:04:04.000]  都給我們面臨一個很大的挑戰
[00:04:04.000 --> 00:04:12.000]  所以產生一個對我們來說是一個艱難挑戰的一種逆境
[00:04:12.000 --> 00:04:14.000]  在一種逆境當中
[00:04:14.000 --> 00:04:17.000]  其實我們在信仰當中
[00:04:17.000 --> 00:04:20.000]  更加需要主一同行
[00:04:20.000 --> 00:04:22.000]  有主一同行裏面
[00:04:22.000 --> 00:04:24.000]  更加需要有弟兄姊妹
[00:04:24.000 --> 00:04:27.000]  身邊有人支持去同行
[00:04:27.000 --> 00:04:29.000]  因為大環境的衝擊
[00:04:29.000 --> 00:04:32.000]  令到我們生命裏面可能都很乏力
[00:04:32.000 --> 00:04:34.000]  對前景感到不光明
[00:04:34.000 --> 00:04:36.000]  我不知道大家的生活節奏如何
[00:04:36.000 --> 00:04:38.000]  或者睡得好不好
[00:04:38.000 --> 00:04:40.000]  有時我們從自己的生活裏面
[00:04:40.000 --> 00:04:42.000]  就可以檢視一下自己
[00:04:42.000 --> 00:04:44.000]  有時我自己都睡得不好
[00:04:44.000 --> 00:04:46.000]  各種原因
[00:04:46.000 --> 00:04:48.000]  有時都很容易會累
[00:04:48.000 --> 00:04:50.000]  不知道大家覺得會不會這幾年的生活裏面
[00:04:50.000 --> 00:04:52.000]  除了年紀增長之外
[00:04:52.000 --> 00:04:54.000]  是喔 容易累了
[00:04:54.000 --> 00:04:57.000]  或者休息得好像休息都不夠
[00:04:57.000 --> 00:04:59.000]  不知道有沒有這種狀態
[00:04:59.000 --> 00:05:04.000]  所以大家要好好鍛鍊好自己
[00:05:04.000 --> 00:05:08.000]  希望在神裏面我們可以重新得力
[00:05:08.000 --> 00:05:10.000]  重新在神裏面捉緊一番
[00:05:10.000 --> 00:05:15.000]  對生命的一種妥善的節奏
[00:05:15.000 --> 00:05:17.000]  讓我們休息有時 工作有時
[00:05:17.000 --> 00:05:21.000]  讓我們能夠沉默有時
[00:05:21.000 --> 00:05:24.000]  回應上帝的使命有時
[00:05:24.000 --> 00:05:27.000]  我們需要有主的力量
[00:05:27.000 --> 00:05:29.000]  特別是群體的支持
[00:05:29.000 --> 00:05:33.000]  讓我們分享內心的感受和掙扎
[00:05:33.000 --> 00:05:35.000]  這個都是很重要的
[00:05:35.000 --> 00:05:39.000]  如果我們有什麼感受
[00:05:39.000 --> 00:05:41.000]  或者有什麼情緒
[00:05:41.000 --> 00:05:43.000]  你埋在自己裏面
[00:05:43.000 --> 00:05:44.000]  其實大家都明白
[00:05:44.000 --> 00:05:46.000]  不會是一個解決的良方
[00:05:46.000 --> 00:05:50.000]  我們需要一個適切的渠道去抒發自己
[00:05:50.000 --> 00:05:53.000]  甚至最好每天都去抒發
[00:05:53.000 --> 00:05:55.000]  你就不會積累了一些
[00:05:55.000 --> 00:05:58.000]  壓抑了的一些感覺或者感受等等
[00:05:58.000 --> 00:06:00.000]  你最好有一個渠道
[00:06:00.000 --> 00:06:02.000]  有身邊一些信任的朋友
[00:06:02.000 --> 00:06:05.000]  家人 教會的弟兄姊妹
[00:06:05.000 --> 00:06:08.000]  讓你可以定期地將自己生命裏面
[00:06:08.000 --> 00:06:12.000]  體會到一些可能是負面的東西
[00:06:12.000 --> 00:06:13.000]  可以有機會分享
[00:06:13.000 --> 00:06:14.000]  這個是非常重要的
[00:06:14.000 --> 00:06:16.000]  所以我們需要同路人
[00:06:16.000 --> 00:06:18.000]  我自己都是特別做年輕人工作
[00:06:18.000 --> 00:06:21.000]  特別覺得年輕人都需要同路人
[00:06:21.000 --> 00:06:23.000]  雖然可能他們覺得不需要
[00:06:23.000 --> 00:06:25.000]  或者他們覺得我自己能夠應付
[00:06:25.000 --> 00:06:26.000]  其實不是的
[00:06:26.000 --> 00:06:29.000]  他們定時定候都需要有導師
[00:06:29.000 --> 00:06:31.000]  有人陪伴他們 開解他們
[00:06:31.000 --> 00:06:33.000]  面對他們生活的問題
[00:06:33.000 --> 00:06:35.000]  我們需要有信任的關係
[00:06:35.000 --> 00:06:38.000]  去真誠面對不同的問題
[00:06:38.000 --> 00:06:40.000]  這份真誠是很重要的
[00:06:40.000 --> 00:06:45.000]  直接去坦誠地將我們生命的掙扎
[00:06:45.000 --> 00:06:50.000]  我們不需要強裝自己是很有能力
[00:06:50.000 --> 00:06:53.000]  很有把握可以處理得到
[00:06:53.000 --> 00:06:56.000]  有時候我們需要儘早向人求助
[00:06:56.000 --> 00:07:00.000]  去讓人知道我們生命有軟弱的時候
[00:07:00.000 --> 00:07:02.000]  需要有弟兄姊妹代禱 守望
[00:07:02.000 --> 00:07:05.000]  甚至需要一些專業的援助
[00:07:05.000 --> 00:07:06.000]  去支持我們的生命
[00:07:06.000 --> 00:07:08.000]  以致我們能夠身心靈
[00:07:08.000 --> 00:07:10.000]  才能夠重新回復看見
[00:07:10.000 --> 00:07:13.000]  我們就從傳道書去智慧文學裏面
[00:07:13.000 --> 00:07:16.000]  我們去體會一下主的訊息
[00:07:16.000 --> 00:07:19.000]  智慧文學是一個很特別的一種文體
[00:07:19.000 --> 00:07:28.000]  讓我們更加從一個生活和社會世界的現實
[00:07:28.000 --> 00:07:33.000]  去參透人生的處境和狀況
[00:07:33.000 --> 00:07:35.000]  它不是不講信心
[00:07:35.000 --> 00:07:37.000]  不過它會提示我們
[00:07:37.000 --> 00:07:39.000]  我們的信心都不可以麻木
[00:07:39.000 --> 00:07:44.000]  我們的信心都需要衡量我們的處境之下
[00:07:44.000 --> 00:07:46.000]  來去調節好
[00:07:46.000 --> 00:07:50.000]  以致我們投放在主的信心是更加準確
[00:07:50.000 --> 00:07:53.000]  我相信 特別是Mr. Quat 弟兄
[00:07:53.000 --> 00:07:56.000]  我們在阿拉伯的世界裏面
[00:07:56.000 --> 00:07:59.000]  可能在做福音工作裏面
[00:07:59.000 --> 00:08:01.000]  其實有很多挫折
[00:08:01.000 --> 00:08:03.000]  譬如我們在香港
[00:08:03.000 --> 00:08:06.000]  至少我們還有一個宗教自由
[00:08:06.000 --> 00:08:09.000]  譬如我們教會搞街頭報道
[00:08:09.000 --> 00:08:11.000]  出元朗 起碼你都會接觸到一些人
[00:08:11.000 --> 00:08:12.000]  可能你回來跟牧師說
[00:08:12.000 --> 00:08:14.000]  我起碼跟了三個人做福音
[00:08:14.000 --> 00:08:16.000]  他信不信就另一個回事
[00:08:16.000 --> 00:08:19.000]  但起碼我們不會有困難
[00:08:19.000 --> 00:08:21.000]  你走過去接觸他
[00:08:21.000 --> 00:08:23.000]  他聽不聽就對方問題
[00:08:23.000 --> 00:08:28.000]  我們起碼不會有一個障礙去接觸到人
[00:08:28.000 --> 00:08:31.000]  但你在一個敵對基督教環境裏面
[00:08:31.000 --> 00:08:32.000]  就完全不是一回事
[00:08:32.000 --> 00:08:34.000]  可能我們很艱難
[00:08:34.000 --> 00:08:38.000]  又要衡量很多的環境
[00:08:38.000 --> 00:08:39.000]  是否安全
[00:08:39.000 --> 00:08:41.000]  校園裏面就不可以做
[00:08:41.000 --> 00:08:43.000]  要在一個私人的暗角裏面
[00:08:43.000 --> 00:08:45.000]  找到一個方向對象
[00:08:45.000 --> 00:08:47.000]  暗暗才能跟他說
[00:08:47.000 --> 00:08:49.000]  可能找到一個已經很難得 很感恩
[00:08:49.000 --> 00:08:51.000]  那個現實的困難
[00:08:51.000 --> 00:08:54.000]  是不能跟我們相比
[00:08:54.000 --> 00:08:57.000]  所以某程度上在傳道書裏面的經文
[00:08:57.000 --> 00:09:01.000]  就是一種讓我們去看透現實
[00:09:01.000 --> 00:09:03.000]  但又卻不被現實打倒
[00:09:03.000 --> 00:09:07.000]  來繼續為主而活
[00:09:07.000 --> 00:09:09.000]  繼續為主發光發熱
[00:09:09.000 --> 00:09:10.000]  相信這個都是
[00:09:10.000 --> 00:09:13.000]  特別對於宣教工作是更加需要的時候
[00:09:13.000 --> 00:09:16.000]  我們除了念讀大使命的經文
[00:09:16.000 --> 00:09:21.000]  對於智慧文學其實都需要很有認識
[00:09:21.000 --> 00:09:24.000]  以致我們能夠不被現實打倒
[00:09:24.000 --> 00:09:28.000]  不會被困難所令自己有挫敗和洩氣
[00:09:28.000 --> 00:09:32.000]  能夠可以持續地為主去工作去而活
[00:09:32.000 --> 00:09:34.000]  這本經文我的講題是
[00:09:34.000 --> 00:09:37.000]  「不知道中的信仰」
[00:09:37.000 --> 00:09:38.000]  很有趣
[00:09:38.000 --> 00:09:43.000]  我這本《采信經文》裏面有三至四個「不知道」
[00:09:43.000 --> 00:09:48.000]  我都在經文上用紅色讓大家提示得到
[00:09:48.000 --> 00:09:50.000]  我不再重讀一次
[00:09:50.000 --> 00:09:52.000]  剛才多謝主席幫我讀了一篇經文
[00:09:52.000 --> 00:09:54.000]  在第一節裏面有一個「不知道」
[00:09:54.000 --> 00:09:58.000]  將來有什麼的災禍臨到
[00:09:58.000 --> 00:09:59.000]  在第五節
[00:09:59.000 --> 00:10:06.000]  「不知道」風和懷孕的婦人的胎兒怎樣成長
[00:10:06.000 --> 00:10:10.000]  行萬事的神的作為我們就更加不知道
[00:10:10.000 --> 00:10:12.000]  是一個比較
[00:10:12.000 --> 00:10:13.000]  那些事你都不知道
[00:10:13.000 --> 00:10:17.000]  何況行萬事的上帝你更加不知道
[00:10:17.000 --> 00:10:18.000]  第六節很有意思
[00:10:18.000 --> 00:10:19.000]  亦是我最喜歡的一節
[00:10:19.000 --> 00:10:21.000]  不知道怎樣都好
[00:10:21.000 --> 00:10:25.000]  你就要繼續好好把握機會去殺種
[00:10:25.000 --> 00:10:29.000]  這就是我們到最後的時候會去到一個很鼓勵性的訊息
[00:10:29.000 --> 00:10:33.000]  這三個的「不知道」
[00:10:33.000 --> 00:10:37.000]  是不知道災禍何時來到
[00:10:37.000 --> 00:10:41.000]  不知道創造主隱密的作為
[00:10:41.000 --> 00:10:42.000]  它是真實的
[00:10:42.000 --> 00:10:45.000]  但其實不在我們能夠眼見
[00:10:45.000 --> 00:10:46.000]  就立刻捉到上帝的工作
[00:10:46.000 --> 00:10:48.000]  隱密的作為
[00:10:48.000 --> 00:10:51.000]  第三個就是不知道效果怎樣
[00:10:51.000 --> 00:10:54.000]  但卻是對於我們來說
[00:10:54.000 --> 00:10:56.000]  它是要盡力去回應
[00:10:56.000 --> 00:10:58.000]  做好自己的本份
[00:10:58.000 --> 00:11:01.000]  做好自己把握機會的工作
[00:11:01.000 --> 00:11:05.000]  既然因為我們的效果不在我們手上控制
[00:11:05.000 --> 00:11:09.000]  這就給大家一個總結的訊息
[00:11:09.000 --> 00:11:14.000]  知道自己的限制的時候
[00:11:14.000 --> 00:11:17.000]  其實我們的回應是怎樣呢
[00:11:17.000 --> 00:11:20.000]  我們不是要去否認
[00:11:20.000 --> 00:11:23.000]  有時候我們不認自己有限制
[00:11:23.000 --> 00:11:24.000]  譬如我剛才說了
[00:11:24.000 --> 00:11:26.000]  可能體力下降了
[00:11:26.000 --> 00:11:27.000]  我說不是的
[00:11:27.000 --> 00:11:29.000]  怎樣怎樣的時候
[00:11:29.000 --> 00:11:32.000]  我們希望自己十幾二十小時都可以不做工作
[00:11:32.000 --> 00:11:33.000]  其實是不行的
[00:11:33.000 --> 00:11:36.000]  那就是一個人生的限制
[00:11:36.000 --> 00:11:38.000]  我們要面對現實就是這樣
[00:11:38.000 --> 00:11:43.000]  我們要擁抱我們生命裏面的一些限制
[00:11:43.000 --> 00:11:46.000]  然後就能夠找到自己的範圍之內
[00:11:46.000 --> 00:11:49.000]  就在那裏盡力為主而做
[00:11:49.000 --> 00:11:53.000]  上帝就會在其中為我們成就大事
[00:11:53.000 --> 00:11:55.000]  這個就是大概在傳道書裏面
[00:11:55.000 --> 00:11:57.000]  我們可以從這個角度去理解
[00:11:57.000 --> 00:11:59.000]  我們面對現實之下
[00:11:59.000 --> 00:12:00.000]  也都擁抱現實
[00:12:00.000 --> 00:12:04.000]  也都能夠不被現實所困
[00:12:04.000 --> 00:12:08.000]  我們先從第一段去分享
[00:12:08.000 --> 00:12:10.000]  第一段裏面講到
[00:12:10.000 --> 00:12:12.000]  其實在傳道書裏面
[00:12:12.000 --> 00:12:13.000]  或者很多真言裏面
[00:12:13.000 --> 00:12:14.000]  都是很多的
[00:12:14.000 --> 00:12:17.000]  好像一些謎語
[00:12:17.000 --> 00:12:18.000]  或者很多的
[00:12:18.000 --> 00:12:21.000]  可能從一些當時的猶太社會當中
[00:12:21.000 --> 00:12:23.000]  一些日常的生活當中
[00:12:23.000 --> 00:12:24.000]  就拿一些
[00:12:24.000 --> 00:12:26.000]  隨意拿一些身邊發生的事
[00:12:26.000 --> 00:12:28.000]  拿出來講
[00:12:28.000 --> 00:12:30.000]  所以可能你聽下去的時候
[00:12:30.000 --> 00:12:31.000]  有些爭執
[00:12:31.000 --> 00:12:33.000]  你不知道他為甚麼要講這些東西
[00:12:33.000 --> 00:12:35.000]  但是你多看幾次
[00:12:35.000 --> 00:12:36.000]  你讀多幾次
[00:12:36.000 --> 00:12:38.000]  你體會那一節裏面
[00:12:38.000 --> 00:12:40.000]  他其實是想有甚麼寓意
[00:12:40.000 --> 00:12:41.000]  想帶出來的時候
[00:12:41.000 --> 00:12:45.000]  你就會得到當中的味道
[00:12:45.000 --> 00:12:47.000]  我們不會將糧食灑在水面
[00:12:47.000 --> 00:12:48.000]  這是第一件事
[00:12:48.000 --> 00:12:49.000]  你不知道他在講甚麼
[00:12:49.000 --> 00:12:52.000]  他說為甚麼要這樣做呢
[00:12:52.000 --> 00:12:55.000]  因為日久必得著
[00:12:55.000 --> 00:12:57.000]  然後就將你有的東西分給七份
[00:12:57.000 --> 00:12:58.000]  分給七個人
[00:12:58.000 --> 00:12:59.000]  分給八個人
[00:12:59.000 --> 00:13:01.000]  我們今天就講分散投資
[00:13:01.000 --> 00:13:02.000]  就是這件事
[00:13:02.000 --> 00:13:04.000]  如果你有錢
[00:13:04.000 --> 00:13:07.000]  你去買一些股票
[00:13:07.000 --> 00:13:08.000]  叫做甚麼
[00:13:08.000 --> 00:13:09.000]  我不懂得說
[00:13:09.000 --> 00:13:11.000]  叫做甚麼
[00:13:11.000 --> 00:13:12.000]  風險大一點
[00:13:12.000 --> 00:13:13.000]  風險小一點
[00:13:13.000 --> 00:13:14.000]  你都會分頭去做
[00:13:14.000 --> 00:13:15.000]  一邊你蝕了
[00:13:15.000 --> 00:13:17.000]  一邊你會賺回來
[00:13:17.000 --> 00:13:20.000]  其實就是講類似這個概念
[00:13:20.000 --> 00:13:21.000]  或者這個行動
[00:13:21.000 --> 00:13:23.000]  分開分攤去給不同的人
[00:13:23.000 --> 00:13:26.000]  有些人可能會風生水起
[00:13:26.000 --> 00:13:28.000]  有些人可能會倒楣
[00:13:28.000 --> 00:13:29.000]  但不要緊
[00:13:29.000 --> 00:13:32.000]  有部份人你給了他一個禮
[00:13:32.000 --> 00:13:35.000]  他將來會回饋給你
[00:13:35.000 --> 00:13:36.000]  其實是講這件事
[00:13:36.000 --> 00:13:39.000]  你不知道將來有甚麼禍患
[00:13:39.000 --> 00:13:42.000]  會淋到你身上
[00:13:42.000 --> 00:13:45.000]  所以可能你說
[00:13:45.000 --> 00:13:47.000]  嘩 這麼現實
[00:13:47.000 --> 00:13:51.000]  你這麼講一些風險評估
[00:13:51.000 --> 00:13:55.000]  不是我們的生命全憑信心嗎
[00:13:55.000 --> 00:13:57.000]  第一節我想跟大家分享一點
[00:13:57.000 --> 00:14:00.000]  就是說我們的主
[00:14:00.000 --> 00:14:03.000]  如果只是叫我們一味憑信心的時候
[00:14:03.000 --> 00:14:08.000]  但卻不去了解我們真實
[00:14:08.000 --> 00:14:10.000]  面對一個甚麼處境的時候
[00:14:10.000 --> 00:14:11.000]  其實可能我們信心
[00:14:11.000 --> 00:14:13.000]  剛才講了都是麻木的
[00:14:13.000 --> 00:14:16.000]  我們要了解現實那種虛實
[00:14:16.000 --> 00:14:19.000]  傳道書來說那種虛空
[00:14:19.000 --> 00:14:20.000]  虛空的意思就是說
[00:14:20.000 --> 00:14:24.000]  是一些我們不能夠把握得到的事情
[00:14:24.000 --> 00:14:27.000]  我們想盡辦法
[00:14:27.000 --> 00:14:30.000]  用盡人的有的知識
[00:14:30.000 --> 00:14:32.000]  其實你都把握不到
[00:14:32.000 --> 00:14:34.000]  你不能夠為將來控制得很好
[00:14:34.000 --> 00:14:36.000]  這個就是那種生命
[00:14:36.000 --> 00:14:38.000]  傳道者講到的那種虛空
[00:14:38.000 --> 00:14:41.000]  他能夠看透那種虛空
[00:14:41.000 --> 00:14:43.000]  當我們能夠看透虛空的時候
[00:14:43.000 --> 00:14:45.000]  我們第一時間
[00:14:45.000 --> 00:14:47.000]  或者生命裏面有甚麼反應呢
[00:14:47.000 --> 00:14:52.000]  就是一種不會過份樂觀的反應
[00:14:52.000 --> 00:14:55.000]  不會單單以為憑信心
[00:14:55.000 --> 00:14:57.000]  就一切就可以解決到
[00:14:57.000 --> 00:14:58.000]  當我們感覺好像很小心
[00:14:58.000 --> 00:15:01.000]  就是說其實我們的信心同時間
[00:15:01.000 --> 00:15:05.000]  是了解我們真實現實的環境
[00:15:05.000 --> 00:15:10.000]  我們分配我們擁有的東西
[00:15:10.000 --> 00:15:13.000]  相反有時候我們憑信心的時候
[00:15:13.000 --> 00:15:14.000]  就是上帝工作的
[00:15:14.000 --> 00:15:16.000]  我們就會反而忽略了人的工作
[00:15:16.000 --> 00:15:18.000]  容易跌落一種守株待兔的心態
[00:15:18.000 --> 00:15:21.000]  我們反而會傾向了自己
[00:15:21.000 --> 00:15:23.000]  應該要盡力的那一部分
[00:15:23.000 --> 00:15:25.000]  其實我們不是只想等上帝工作
[00:15:25.000 --> 00:15:27.000]  我們要盡我們那一份
[00:15:27.000 --> 00:15:29.000]  做好自己的那一部分
[00:15:29.000 --> 00:15:32.000]  原因是因為事情發展不在我們掌握裏面
[00:15:32.000 --> 00:15:36.000]  隨時都要迎接不同的結果
[00:15:36.000 --> 00:15:38.000]  不同的結果是隨時發生
[00:15:38.000 --> 00:15:43.000]  甚至是一些事與願違的結果都會發生
[00:15:43.000 --> 00:15:45.000]  所以傳道士第一節就講
[00:15:45.000 --> 00:15:47.000]  其實我們不知道災禍何時會來到
[00:15:47.000 --> 00:15:49.000]  所以我們要有心理準備
[00:15:49.000 --> 00:15:53.000]  我們要為自己的生命做好準備
[00:15:53.000 --> 00:15:55.000]  當這些事情發生的時候
[00:15:55.000 --> 00:15:57.000]  我們能夠處變不驚
[00:15:57.000 --> 00:16:00.000]  能夠靠著上帝
[00:16:00.000 --> 00:16:03.000]  可以應對到這些災難或者苦難
[00:16:03.000 --> 00:16:06.000]  來到自己的生命當中
[00:16:06.000 --> 00:16:09.000]  這就是第一點他所表達的意思
[00:16:09.000 --> 00:16:11.000]  所以那種分散
[00:16:11.000 --> 00:16:14.000]  去擺上你自己的生命的資源
[00:16:14.000 --> 00:16:20.000]  其實是講一種我們自己要為自己做好準備
[00:16:20.000 --> 00:16:24.000]  既然我們不被災禍
[00:16:24.000 --> 00:16:27.000]  不能夠知道何時來到
[00:16:27.000 --> 00:16:28.000]  或者這樣說
[00:16:28.000 --> 00:16:30.000]  其實沒有一個定律
[00:16:30.000 --> 00:16:33.000]  沒有一個定律或者沒有一些規則
[00:16:33.000 --> 00:16:38.000]  我們能夠所謂預測到災禍何時來到
[00:16:38.000 --> 00:16:40.000]  其實是怎樣呢
[00:16:40.000 --> 00:16:42.000]  是不是要悲觀
[00:16:42.000 --> 00:16:43.000]  我們控制不了
[00:16:43.000 --> 00:16:45.000]  等那些禍患能到
[00:16:45.000 --> 00:16:47.000]  還是一種過份樂觀
[00:16:47.000 --> 00:16:50.000]  不如我們今早有酒今早醉就算了
[00:16:50.000 --> 00:16:51.000]  也不是
[00:16:51.000 --> 00:16:53.000]  也不是一種過份悲觀
[00:16:53.000 --> 00:16:56.000]  也不是一種過份樂觀的心情
[00:16:56.000 --> 00:16:58.000]  其實傳道書很現實又很務實
[00:16:58.000 --> 00:17:02.000]  既然苦難來到何時你都不知道
[00:17:02.000 --> 00:17:06.000]  那就不如豁出去吧
[00:17:06.000 --> 00:17:08.000]  自由地將自己的生命
[00:17:08.000 --> 00:17:10.000]  擺給上帝去使用吧
[00:17:10.000 --> 00:17:12.000]  不要被那些經驗困住
[00:17:12.000 --> 00:17:15.000]  不要被聽到別人的生命的經歷
[00:17:15.000 --> 00:17:16.000]  嚇怕自己
[00:17:16.000 --> 00:17:18.000]  別人是這樣我也會是這樣
[00:17:18.000 --> 00:17:19.000]  每個人都獨特的
[00:17:19.000 --> 00:17:22.000]  你自己有上帝帶領你走的路
[00:17:22.000 --> 00:17:23.000]  你就豁出去
[00:17:23.000 --> 00:17:27.000]  痛痛快快為上帝活出你的生命
[00:17:27.000 --> 00:17:29.000]  第二段是最難解的
[00:17:29.000 --> 00:17:30.000]  第三第四節
[00:17:30.000 --> 00:17:34.000]  不要被現實嚇怕而行動
[00:17:34.000 --> 00:17:35.000]  它說什麼呢
[00:17:35.000 --> 00:17:37.000]  我將經文都分開了一點
[00:17:37.000 --> 00:17:43.000]  它說雲若滿了雨傾倒在地上
[00:17:43.000 --> 00:17:46.000]  樹若向南倒向北倒
[00:17:46.000 --> 00:17:49.000]  倒在那裡它就在那裡了
[00:17:49.000 --> 00:17:50.000]  這兩節說什麼呢
[00:17:50.000 --> 00:17:53.000]  它說的一種就是
[00:17:53.000 --> 00:17:56.000]  所有的結果必有因
[00:17:56.000 --> 00:18:01.000]  所有的結果必有因
[00:18:01.000 --> 00:18:02.000]  當場大雨的時候
[00:18:02.000 --> 00:18:04.000]  因為雲再滿了雨水
[00:18:04.000 --> 00:18:06.000]  所以就淋下來
[00:18:06.000 --> 00:18:08.000]  你看到那棵樹掉在那裡
[00:18:08.000 --> 00:18:10.000]  因為有風吹向著它
[00:18:10.000 --> 00:18:11.000]  它就掉在那裡了
