
[00:00:00.000 --> 00:00:06.000]  多謝主再一次招聚我們在晚上有研習聖經的時間
[00:06:51.500 --> 00:06:54.100]  耶穌自己就是那一位的尼塞亞了
[00:06:54.100 --> 00:06:57.600]  所以救恩是從猶太人出來的
[00:06:57.600 --> 00:06:58.900]  第23節
[00:06:58.900 --> 00:07:01.800]  「時後將到如今就是了
[00:07:01.800 --> 00:07:04.100]  那真正拜父的
[00:07:04.100 --> 00:07:07.800]  要用心靈和誠實拜他
[00:07:07.800 --> 00:07:11.900]  要在靈裡在真理裡敬拜神」
[00:07:11.900 --> 00:07:13.000]  為什麼呢
[00:07:13.000 --> 00:07:16.400]  因為父要這樣的人拜他
[00:07:16.400 --> 00:07:18.900]  為什麼父要這樣的人拜他呢
[00:07:18.900 --> 00:07:20.400]  要有心靈
[00:07:20.400 --> 00:07:21.800]  要有誠實
[00:07:21.800 --> 00:07:24.100]  或者說在靈裡面
[00:07:24.100 --> 00:07:26.800]  在真理裡面去敬拜神
[00:07:26.800 --> 00:07:28.800]  接著第24節就解釋
[00:07:28.800 --> 00:07:32.600]  為什麼父要這樣的人去拜他
[00:07:32.600 --> 00:07:36.200]  這個我們首先就已經有一個很重要的前設了
[00:07:36.200 --> 00:07:37.400]  來到禮拜堂
[00:07:37.400 --> 00:07:40.800]  真的要有性靈才可以敬拜神
[00:07:40.800 --> 00:07:42.600]  沒有性靈
[00:07:42.600 --> 00:07:43.200]  當然了
[00:07:43.200 --> 00:07:44.500]  你來聽報道會
[00:07:44.500 --> 00:07:46.100]  你不需要有性靈
[00:07:46.100 --> 00:07:48.900]  性靈會在你的心裡面工作
[00:07:48.900 --> 00:07:51.800]  所以性靈才叫人得救的
[00:07:51.800 --> 00:07:53.300]  不是明講完
[00:07:53.300 --> 00:07:55.500]  不是好聽好笑的笑話
[00:07:55.500 --> 00:07:57.500]  更加不是那些見證
[00:07:57.500 --> 00:07:59.900]  可以讓人讚人熱淚
[00:07:59.900 --> 00:08:02.800]  那些全部是可以被性靈用
[00:08:02.800 --> 00:08:05.400]  但是真正要一個人悔改
[00:08:05.400 --> 00:08:07.800]  交出他自己的心靈
[00:08:07.800 --> 00:08:10.600]  是性靈在他心裡面的工作
[00:08:10.600 --> 00:08:12.600]  所以這個是很重要的
[00:08:12.600 --> 00:08:15.900]  一些大的神學原則
[00:08:15.900 --> 00:08:18.700]  為什麼父要這樣的人敬拜他呢
[00:08:18.700 --> 00:08:20.600]  重要點就是這裡了
[00:08:20.600 --> 00:08:24.000]  所以這裡大家一定要掌握得很準確
[00:08:24.000 --> 00:08:24.700]  為什麼呢
[00:08:24.700 --> 00:08:25.700]  第24節
[00:08:25.700 --> 00:08:27.400]  神是靈
[00:08:27.400 --> 00:08:30.500]  所以原文是沒有個字的
[00:08:30.500 --> 00:08:32.800]  當然有某些抄本有
[00:08:32.800 --> 00:08:34.600]  所以這裡要搞清楚的
[00:08:34.600 --> 00:08:38.400]  神不是眾多靈界的一個靈
[00:08:38.400 --> 00:08:41.000]  這個就一定是異端的了
[00:08:41.000 --> 00:08:42.000]  絕對不是
[00:08:42.000 --> 00:08:43.200]  神是靈
[00:08:43.200 --> 00:08:46.100]  就是說是有別於物質的世界
[00:08:46.100 --> 00:08:48.400]  他所做的物質的世界
[00:08:48.400 --> 00:08:50.800]  物質的世界有我們的軀殼
[00:08:50.800 --> 00:08:52.800]  有我們的場景
[00:08:52.800 --> 00:08:55.000]  有我們的時間等等
[00:08:55.000 --> 00:08:56.200]  有我們的物質
[00:08:56.200 --> 00:08:59.800]  但是相對於靈界就不是這樣了
[00:08:59.800 --> 00:09:01.500]  所以神是靈
[00:09:01.500 --> 00:09:02.800]  不是物質
[00:09:02.800 --> 00:09:05.600]  也不是神是虛無縹緲
[00:09:05.600 --> 00:09:06.200]  不是
[00:09:06.200 --> 00:09:08.600]  這個就是斯多瓦門派
[00:09:08.600 --> 00:09:10.000]  就是當時的哲學
[00:09:10.000 --> 00:09:12.200]  保羅時代是很盛行的
[00:09:12.200 --> 00:09:14.400]  就是說是靈體來的
[00:09:14.400 --> 00:09:16.200]  不會有物質的
[00:09:16.200 --> 00:09:18.400]  不會有身體的
[00:09:18.400 --> 00:09:20.800]  要否定耶穌的人性的
[00:09:20.800 --> 00:09:21.900]  這個斯多瓦
[00:09:21.900 --> 00:09:23.600]  或者他們當時的哲學
[00:09:23.600 --> 00:09:27.600]  就是神靈是住在一些我們去不到的地方
[00:09:27.600 --> 00:09:31.000]  當時希羅的文化是很多這些哲學
[00:09:31.000 --> 00:09:34.300]  所以這裡作者約翰
[00:09:34.300 --> 00:09:36.800]  給我們一個很清楚的界定
[00:09:36.800 --> 00:09:39.200]  或者說由主耶穌親口說出來
[00:09:39.200 --> 00:09:42.600]  因為他是從天上來到地上
[00:09:42.600 --> 00:09:45.300]  所以他知道父的神性
[00:09:45.300 --> 00:09:46.200]  屬性
[00:09:46.200 --> 00:09:47.600]  永恆的屬性
[00:09:47.600 --> 00:09:48.800]  神是靈
[00:09:48.800 --> 00:09:51.600]  所以拜這位神
[00:09:51.600 --> 00:09:55.200]  必須用心靈和誠實拜他
[00:09:55.200 --> 00:09:57.400]  所以這兩節聖經
[00:09:57.400 --> 00:10:02.400]  是一個很重要的基督教的核心信仰
[00:10:02.400 --> 00:10:05.800]  我們必須要用聖靈
[00:10:05.800 --> 00:10:09.400]  真理去敬拜這位真神
[00:10:09.400 --> 00:10:12.000]  否則我們一切的敬拜
[00:10:12.000 --> 00:10:16.200]  無論你那個情感是多麼澎湃
[00:10:16.200 --> 00:10:17.400]  如果沒有聖靈
[00:10:17.400 --> 00:10:18.600]  沒有真理
[00:10:18.600 --> 00:10:21.000]  就一定不是在敬拜神
[00:10:21.000 --> 00:10:23.400]  你是可能在敬拜你自己
[00:10:23.400 --> 00:10:24.600]  那種氣氛
[00:10:24.600 --> 00:10:26.800]  或者是各方面的
[00:10:26.800 --> 00:10:28.600]  其他的你的想法
[00:10:28.600 --> 00:10:31.800]  或者你自己營造出來的那個神
[00:10:31.800 --> 00:10:36.000]  就不是聖經所啟示的那一位真神
[00:10:36.000 --> 00:10:38.600]  所以既然如此的時候
[00:10:38.600 --> 00:10:40.600]  就有好幾方面要留意了
[00:10:40.600 --> 00:10:42.400]  如果他不向我們啟示
[00:10:42.400 --> 00:10:44.600]  不向我們人類去啟示
[00:10:44.600 --> 00:10:47.600]  因為我們不斷問自己
[00:10:47.600 --> 00:10:50.000]  這個世界是誰創造
[00:10:50.000 --> 00:10:52.600]  問人類有什麼目的
[00:10:52.600 --> 00:10:55.600]  為什麼人是有別於所有的動物
[00:10:55.600 --> 00:10:57.000]  是懂得思考
[00:10:57.000 --> 00:11:00.200]  懂得有很多的策劃
[00:11:00.200 --> 00:11:01.600]  意志等等
[00:11:01.600 --> 00:11:04.200]  就要回到最重要的源頭
[00:11:04.200 --> 00:11:08.000]  就是說這位造物主創造了我們之後
[00:11:08.000 --> 00:11:11.600]  我們必須要用靈跟他相交
[00:11:11.600 --> 00:11:14.000]  所以他如果不啟示他自己
[00:11:14.000 --> 00:11:17.600]  我們人類永遠沒有人可以
[00:11:17.600 --> 00:11:21.000]  找到一條通道去敬拜他
[00:11:21.000 --> 00:11:22.000]  認識他
[00:11:22.000 --> 00:11:25.200]  回到他面前
[00:11:25.200 --> 00:11:29.800]  所以聖經最重要的主題
[00:11:29.800 --> 00:11:33.600]  就是神已經自我啟示他自己
[00:11:33.600 --> 00:11:35.800]  向人類啟示
[00:11:35.800 --> 00:11:38.200]  這是希伯來書第一章第一節
[00:11:38.200 --> 00:11:39.800]  一開始就說
[00:11:39.800 --> 00:11:41.400]  神既在古時
[00:11:41.400 --> 00:11:42.400]  就是古代
[00:11:42.400 --> 00:11:43.800]  舊約的時代
[00:11:43.800 --> 00:11:51.600]  藉著他的先知多次多方的啟示他自己
[00:11:51.600 --> 00:11:57.400]  到末世就藉著他的兒子來去曉喻我們
[00:11:57.400 --> 00:11:58.800]  這裡告訴我們
[00:11:58.800 --> 00:12:00.400]  就是這個原因
[00:12:00.400 --> 00:12:02.600]  所以神是靈
[00:12:02.600 --> 00:12:05.600]  我們就要用靈跟他敬拜
[00:12:05.600 --> 00:12:06.800]  跟他相交
[00:12:06.800 --> 00:12:09.200]  還有就要在真理裡面
[00:12:09.200 --> 00:12:10.800]  這個很重要就是說
[00:12:10.800 --> 00:12:13.000]  他已經向我們啟示了
[00:12:13.000 --> 00:12:16.200]  他已經藉著耶穌他的愛子
[00:12:16.200 --> 00:12:17.800]  向我們啟示
[00:12:17.800 --> 00:12:21.400]  他是懷著一個怎樣的心意
[00:12:21.400 --> 00:12:23.200]  向我們人類啟示
[00:12:23.200 --> 00:12:28.800]  所以這是我們可知可尋的信仰
[00:12:28.800 --> 00:12:31.400]  如果邪靈尚且可以令到人
[00:12:31.400 --> 00:12:33.000]  有一種失控
[00:12:33.000 --> 00:12:35.200]  或者一種相交
[00:12:35.200 --> 00:12:37.800]  交軌那些就是了
[00:12:37.800 --> 00:12:40.000]  何況這一位造物主
[00:12:40.000 --> 00:12:42.800]  這一位至善至美的神
[00:12:42.800 --> 00:12:47.200]  一定是跟我們可以在靈裡面相交的
[00:12:47.200 --> 00:12:51.600]  所以必須是透過我們對聖經的真理的掌握
[00:12:51.600 --> 00:12:55.200]  這個約翰福音第十四章開始就會說很多
[00:12:55.200 --> 00:13:01.200]  聖靈正正式式成為另外一位的保衛師
[00:13:01.200 --> 00:13:03.000]  臨到地上的
[00:13:03.000 --> 00:13:05.400]  現在沒有這一種全面性
[00:13:05.400 --> 00:13:08.600]  因為耶穌還未得榮耀
[00:13:08.600 --> 00:13:10.600]  就是說他還未釘十字架
[00:13:10.600 --> 00:13:12.000]  未由死復活
[00:13:12.000 --> 00:13:15.000]  所以聖靈就未被賜下下來
[00:13:15.000 --> 00:13:18.400]  這些神學大家是需要掌握的
[00:13:18.400 --> 00:13:20.400]  有它的時代性
[00:13:20.400 --> 00:13:22.400]  有它的時間性
[00:13:22.400 --> 00:13:25.400]  舊約當然也有聖靈
[00:13:25.400 --> 00:13:27.000]  有些人有聖靈
[00:13:27.000 --> 00:13:28.200]  例如大衛
[00:13:28.200 --> 00:13:29.400]  例如君王
[00:13:29.400 --> 00:13:30.800]  例如撒姆爾
[00:13:30.800 --> 00:13:31.800]  就有了
[00:13:31.800 --> 00:13:33.800]  有些先知也有聖靈
[00:13:33.800 --> 00:13:35.000]  有靈感的
[00:13:35.000 --> 00:13:38.000]  但是不是普遍性的
[00:13:38.000 --> 00:13:40.400]  直到什麼時候是普遍性呢
[00:13:40.400 --> 00:13:43.200]  就是耶穌得到榮耀之後
[00:13:43.200 --> 00:13:45.200]  自從五旬節
[00:13:45.200 --> 00:13:47.800]  耶穌復活之後的五旬節
[00:13:47.800 --> 00:13:54.200]  聖靈就普遍降臨在每一個信徒的心裏面
[00:13:54.200 --> 00:13:56.600]  而且是永遠的同住的
[00:13:56.600 --> 00:13:59.200]  所以我們每一個信耶穌
[00:13:59.200 --> 00:14:01.400]  是立即得到聖靈
[00:14:01.400 --> 00:14:04.600]  作為一個印記在我們的心靈裏面
[00:14:04.600 --> 00:14:08.400]  聖靈是會一路引導我們進入真理
[00:14:08.400 --> 00:14:10.200]  來認識神
[00:14:10.200 --> 00:14:11.400]  敬拜神
[00:14:11.400 --> 00:14:14.400]  所以大家明白之後
[00:14:14.400 --> 00:14:16.200]  你就掌握到
[00:14:16.200 --> 00:14:20.000]  作者在這裏捕捉了耶穌說得很清楚
[00:14:20.000 --> 00:14:21.000]  很重要
[00:14:21.000 --> 00:14:24.000]  現在不再是地域的問題
[00:14:24.000 --> 00:14:26.000]  不再是宗教的問題
[00:14:26.000 --> 00:14:30.000]  而在於主耶穌來到這個世界
[00:14:30.000 --> 00:14:34.400]  就是將人帶進去唯一的道路
[00:14:34.400 --> 00:14:35.600]  就是認識神
[00:14:35.600 --> 00:14:37.400]  所以我們今天
[00:14:37.400 --> 00:14:38.800]  有生之年
[00:14:38.800 --> 00:14:42.200]  我們為何可以祈禱向神禱告
[00:14:42.200 --> 00:14:43.400]  神垂聽
[00:14:43.400 --> 00:14:45.600]  我們可以在禮拜堂敬拜
[00:14:45.600 --> 00:14:48.200]  我們不是在演唱會唱詩歌
[00:14:48.200 --> 00:14:50.200]  有些名人在說話
[00:14:50.200 --> 00:14:51.600]  很有point
[00:14:51.600 --> 00:14:53.000]  很有insight
[00:14:53.000 --> 00:14:54.800]  他說話很動聽
[00:14:54.800 --> 00:14:56.800]  都不是這件事
[00:14:56.800 --> 00:14:59.600]  而是我們在這裏
[00:14:59.600 --> 00:15:03.000]  以靈以神敬拜神
[00:15:03.000 --> 00:15:08.400]  和聆聽祂藉著不同的僕人的教導
[00:15:08.400 --> 00:15:12.200]  這是最重要的組合部分
[00:15:12.200 --> 00:15:14.400]  所以我們要記住
[00:15:14.400 --> 00:15:16.600]  崇拜就是這個目的
[00:15:16.600 --> 00:15:20.200]  所以以靈以神是很重要的
[00:15:20.200 --> 00:15:22.600]  接著我們看看第25節
[00:15:22.600 --> 00:15:26.000]  被這番說話打動之後
[00:15:26.000 --> 00:15:31.200]  婦人一來門徒都走過來的時候
[00:15:31.200 --> 00:15:33.400]  她不知所措
[00:15:33.400 --> 00:15:37.000]  突然間這麼多猶太男士
[00:15:37.000 --> 00:15:39.000]  她就要立即離開
[00:15:39.000 --> 00:15:41.400]  還要留下水罐
[00:15:41.400 --> 00:15:43.000]  第25節
[00:15:43.000 --> 00:15:44.200]  婦人說
[00:15:44.200 --> 00:15:46.400]  我知道尼塞亞
[00:15:46.400 --> 00:15:49.200]  就是那稱為基督的要來
[00:15:49.200 --> 00:15:52.600]  他來了必將一切的事都告訴我們
[00:15:52.600 --> 00:15:57.000]  所以婦人是有些心動
[00:15:57.000 --> 00:16:00.800]  她真的感覺到這個面前的猶太人
[00:16:00.800 --> 00:16:07.400]  這位可能不是兇神惡煞
[00:16:07.400 --> 00:16:09.400]  不是很粗魯的人
[00:16:09.400 --> 00:16:12.200]  一定在婦人的眼中
[00:16:12.200 --> 00:16:14.200]  至少是善良
[00:16:14.200 --> 00:16:17.200]  至少不會有一種歧視
[00:16:17.200 --> 00:16:18.600]  不會敵視
[00:16:18.600 --> 00:16:20.400]  我們上個星期說過
[00:16:20.400 --> 00:16:22.400]  我做了一些功課
[00:16:22.400 --> 00:16:25.200]  在福音書裏面出現撒瑪利亞
[00:16:25.200 --> 00:16:26.600]  我看看時間夠不夠
[00:16:26.600 --> 00:16:27.600]  一會兒再說
[00:16:27.600 --> 00:16:31.400]  因為你是猶太人
[00:16:31.400 --> 00:16:34.200]  其實你一見到撒瑪利亞人
[00:16:34.200 --> 00:16:37.000]  你立即你的面容都會改變
[00:16:37.000 --> 00:16:39.400]  你會出現一種歧視
[00:16:39.400 --> 00:16:41.200]  你立即有一種優越
[00:16:41.200 --> 00:16:42.600]  你們是猶太人
[00:16:42.600 --> 00:16:45.800]  他們是不純種的撒瑪利亞人
[00:16:45.800 --> 00:16:49.400]  我們比較容易明白
[00:16:49.400 --> 00:16:52.800]  那個根源不是很好
[00:16:52.800 --> 00:16:56.600]  或者說好像內地有一段時間文革的時候
[00:16:56.600 --> 00:17:01.000]  我突然忘記了名字
[00:17:01.000 --> 00:17:05.000]  如果大家記得就告訴我
[00:17:05.000 --> 00:17:07.000]  就是他們的問題
[00:17:07.000 --> 00:17:10.400]  所以面前的耶穌
[00:17:10.400 --> 00:17:14.400]  很肯定在這個婦人的內心那種觀感
[00:17:14.400 --> 00:17:16.800]  他一定不會有一種歧視
[00:17:16.800 --> 00:17:18.600]  一種傲慢
[00:17:18.600 --> 00:17:21.200]  一種不可一世
[00:17:21.200 --> 00:17:24.200]  不屑和一個婦人對談
[00:17:24.200 --> 00:17:27.600]  主耶穌一定是帶著很親切很溫柔
[00:17:27.600 --> 00:17:29.600]  但亦都是很肯定的
[00:17:29.600 --> 00:17:34.600]  來引導這個婦人來信主
[00:17:34.600 --> 00:17:37.000]  所以第26節
[00:17:37.000 --> 00:17:39.200]  既然你問這個問題
[00:17:39.200 --> 00:17:43.000]  一個外邦的撒瑪利亞人
[00:17:43.000 --> 00:17:45.000]  一個婦人
[00:17:45.000 --> 00:17:47.000]  一個連自己撒瑪利亞城
[00:17:47.000 --> 00:17:49.800]  贅加城的村民
[00:17:49.800 --> 00:17:52.800]  都來歧視的婦人
[00:17:52.800 --> 00:17:58.800]  居然她第一個認識這位尼塞亞
[00:17:58.800 --> 00:18:02.800]  你想想作者想帶出的特顯對比
[00:18:02.800 --> 00:18:07.800]  尼哥底姆飽學經倫
[00:18:07.800 --> 00:18:09.800]  猶太教的律法
[00:18:09.800 --> 00:18:11.600]  是這麼精通
[00:18:11.600 --> 00:18:13.600]  是一個教法師
[00:18:13.600 --> 00:18:16.000]  是一個以色列人的先生
[00:18:16.000 --> 00:18:19.200]  是一個法尼塞人的官
[00:18:19.200 --> 00:18:22.400]  但是見不到神的國
[00:18:22.400 --> 00:18:25.000]  但是現在一個這樣的婦人
[00:18:25.000 --> 00:18:29.000]  在光天化日遇見尼塞亞
[00:18:29.000 --> 00:18:31.000]  第26節
[00:18:31.000 --> 00:18:33.000]  這些金句很少人背
[00:18:33.000 --> 00:18:35.000]  因為好像不是很顯眼
[00:18:35.000 --> 00:18:37.000]  但其實很重要
[00:18:37.000 --> 00:18:39.000]  耶穌說
