
[00:00:00.000 --> 00:00:05.000]  在我們看神的話語之前 我們一起祈禱
[00:06:43.000 --> 00:06:46.000]  但是我們認為不體面的
[00:06:46.000 --> 00:06:48.000]  反而要加上體面
[00:06:48.000 --> 00:06:50.000]  其實我們通常
[00:06:50.000 --> 00:06:52.000]  人的角度不會這樣看的
[00:06:52.000 --> 00:06:55.000]  但是神的做事方法是不同的
[00:06:55.000 --> 00:06:57.000]  他說越是不體面的
[00:06:57.000 --> 00:06:59.000]  你就要幫他
[00:06:59.000 --> 00:07:01.000]  更加加上體面
[00:07:01.000 --> 00:07:03.000]  不雅觀的
[00:07:03.000 --> 00:07:05.000]  越裝飾得雅觀
[00:07:05.000 --> 00:07:08.000]  這個是神的角度去教你的
[00:07:08.000 --> 00:07:10.000]  在哥倫多教會
[00:07:10.000 --> 00:07:12.000]  他有諸般的聖靈恩賜
[00:07:12.000 --> 00:07:14.000]  是給他們教會的
[00:07:14.000 --> 00:07:17.000]  有人會講方言、翻方言
[00:07:17.000 --> 00:07:20.000]  有做先知、行義能
[00:07:20.000 --> 00:07:23.000]  但真是大有恩賜
[00:07:23.000 --> 00:07:25.000]  應該是很好的
[00:07:25.000 --> 00:07:27.000]  他有這麼多恩賜
[00:07:27.000 --> 00:07:29.000]  但是保羅呢
[00:07:29.000 --> 00:07:31.000]  他怎麼說呢?
[00:07:31.000 --> 00:07:33.000]  他說他們是屬狐肉體
[00:07:33.000 --> 00:07:35.000]  他沒有說他們是屬靈
[00:07:35.000 --> 00:07:37.000]  他說屬狐肉體
[00:07:37.000 --> 00:07:40.000]  因為他們沒有體貼聖靈的意思
[00:07:40.000 --> 00:07:44.000]  因為我們說屬靈就是要信服聖靈
[00:07:44.000 --> 00:07:46.000]  要跟著他走
[00:07:46.000 --> 00:07:48.000]  他指引你的時候
[00:07:48.000 --> 00:07:50.000]  要體貼他的意思
[00:07:50.000 --> 00:07:54.000]  但這裡就說到他們當中是相咬相吞
[00:07:54.000 --> 00:07:56.000]  嫉妒紛爭
[00:07:56.000 --> 00:07:58.000]  這是人的血氣
[00:07:58.000 --> 00:08:00.000]  所以他說他們是屬肉體的
[00:08:00.000 --> 00:08:02.000]  但他不追求
[00:08:02.000 --> 00:08:05.000]  聖潔又缺乏愛心
[00:08:05.000 --> 00:08:08.000]  其實要愛不難
[00:08:08.000 --> 00:08:11.000]  但要你愛一個你不喜歡的
[00:08:11.000 --> 00:08:13.000]  就很難
[00:08:13.000 --> 00:08:15.000]  你不可愛的
[00:08:15.000 --> 00:08:17.000]  你覺得他不好看
[00:08:17.000 --> 00:08:19.000]  你怎麼會愛他呢?
[00:08:19.000 --> 00:08:21.000]  在信望愛的兒童之家
[00:08:21.000 --> 00:08:25.000]  那個院長叫做王守秀師母
[00:08:25.000 --> 00:08:28.000]  每次回到兒童之家的時候
[00:08:28.000 --> 00:08:32.000]  人們就快點抱幼童給他看
[00:08:32.000 --> 00:08:36.000]  但他好像不太在意
[00:08:36.000 --> 00:08:39.000]  他專留意那些在哭的
[00:08:39.000 --> 00:08:41.000]  他就快點過去抱他
[00:08:41.000 --> 00:08:43.000]  甚至流鼻涕
[00:08:43.000 --> 00:08:45.000]  人們覺得他這麼髒你還抱他
[00:08:45.000 --> 00:08:47.000]  他說你們抱一些漂亮的
[00:08:47.000 --> 00:08:49.000]  乖巧的
[00:08:49.000 --> 00:08:51.000]  不哭的
[00:08:51.000 --> 00:08:53.000]  哭的沒人理他
[00:08:53.000 --> 00:08:55.000]  我當然要理他
[00:08:55.000 --> 00:08:57.000]  所以他抱他
[00:08:57.000 --> 00:08:59.000]  那個小朋友很開心
[00:08:59.000 --> 00:09:01.000]  他覺得有人在意他
[00:09:01.000 --> 00:09:03.000]  有人關心他
[00:09:03.000 --> 00:09:05.000]  有人疼他
[00:09:05.000 --> 00:09:07.000]  所以這個小朋友
[00:09:07.000 --> 00:09:09.000]  可以很自然的靠著這位師母
[00:09:09.000 --> 00:09:11.000]  我覺得就是
[00:09:11.000 --> 00:09:13.000]  愛是元素在當中
[00:09:13.000 --> 00:09:15.000]  這個愛是讓這個小朋友都知道的
[00:09:15.000 --> 00:09:17.000]  他感覺到
[00:09:17.000 --> 00:09:19.000]  這個師母
[00:09:19.000 --> 00:09:21.000]  愛他 愛惜他
[00:09:21.000 --> 00:09:23.000]  但長大了
[00:09:23.000 --> 00:09:25.000]  就覺得他很煩很吵
[00:09:25.000 --> 00:09:27.000]  沒人喜歡和他在一起
[00:09:27.000 --> 00:09:29.000]  抱都不抱他
[00:09:29.000 --> 00:09:31.000]  他就更加會哭
[00:09:31.000 --> 00:09:33.000]  他就被別人分得很清楚
[00:09:33.000 --> 00:09:35.000]  這個人是
[00:09:35.000 --> 00:09:37.000]  不愛的 髒的
[00:09:37.000 --> 00:09:39.000]  沒人喜歡的
[00:09:39.000 --> 00:09:41.000]  但這個師母
[00:09:41.000 --> 00:09:43.000]  有個愛在當中
[00:09:43.000 --> 00:09:45.000]  愛就是這樣發生的
[00:09:45.000 --> 00:09:47.000]  當你看到他的需要
[00:09:47.000 --> 00:09:49.000]  去關心他
[00:09:49.000 --> 00:09:51.000]  多走一步 你就不同了
[00:09:51.000 --> 00:09:53.000]  其實
[00:09:53.000 --> 00:09:55.000]  每個人有不同的恩賜
[00:09:55.000 --> 00:09:57.000]  有些人可能超過一樣
[00:09:57.000 --> 00:09:59.000]  也不一定
[00:09:59.000 --> 00:10:01.000]  我們在做當中你會發現
[00:10:01.000 --> 00:10:03.000]  你自己也知道
[00:10:03.000 --> 00:10:05.000]  可能你超過一樣
[00:10:05.000 --> 00:10:07.000]  但記得每一樣恩賜
[00:10:07.000 --> 00:10:09.000]  都比別的恩賜高級
[00:10:09.000 --> 00:10:11.000]  大家都是平等的
[00:10:11.000 --> 00:10:13.000]  因為這個都是聖靈
[00:10:13.000 --> 00:10:15.000]  派給你的
[00:10:15.000 --> 00:10:17.000]  他覺得你適合的東西
[00:10:17.000 --> 00:10:19.000]  他就給你
[00:10:19.000 --> 00:10:21.000]  所以沒有哪一樣是高級
[00:10:21.000 --> 00:10:23.000]  哪一樣是比較像
[00:10:23.000 --> 00:10:25.000]  一樣的
[00:10:25.000 --> 00:10:27.000]  目的是什麼?
[00:10:27.000 --> 00:10:29.000]  他給你的恩賜就是要你去造就教會
[00:10:29.000 --> 00:10:31.000]  去建立耶穌基督的身體
[00:10:31.000 --> 00:10:33.000]  這個教會
[00:10:33.000 --> 00:10:35.000]  所以他看到
[00:10:35.000 --> 00:10:37.000]  原來聖經所說的恩賜的重點
[00:10:37.000 --> 00:10:39.000]  是指一個侍奉的機會
[00:10:39.000 --> 00:10:41.000]  因為這個侍奉的機會
[00:10:41.000 --> 00:10:43.000]  你才可以侍奉
[00:10:43.000 --> 00:10:45.000]  原來恩賜
[00:10:45.000 --> 00:10:47.000]  是這麼看的重點
[00:10:47.000 --> 00:10:49.000]  是因為神給你的恩賜
[00:10:49.000 --> 00:10:51.000]  是給你機會的
[00:10:51.000 --> 00:10:53.000]  給你機會你可以侍奉
[00:10:53.000 --> 00:10:57.000]  第一點
[00:10:57.000 --> 00:10:59.000]  恩賜原來是神給我們的救恩
[00:10:59.000 --> 00:11:03.000]  但是
[00:11:03.000 --> 00:11:05.000]  過犯不如恩賜
[00:11:05.000 --> 00:11:07.000]  一人的過犯
[00:11:07.000 --> 00:11:09.000]  眾人都死了
[00:11:09.000 --> 00:11:11.000]  那麼神的恩典
[00:11:11.000 --> 00:11:13.000]  原來因耶穌基督一人而來的恩典中的賞賜
[00:11:13.000 --> 00:11:15.000]  豈不加倍
[00:11:15.000 --> 00:11:17.000]  臨到眾人嗎?
[00:11:17.000 --> 00:11:19.000]  因一人犯罪
[00:11:19.000 --> 00:11:21.000]  而來的後果
[00:11:21.000 --> 00:11:23.000]  也不如賞賜
[00:11:23.000 --> 00:11:25.000]  原來審判是由一人而定罪
[00:11:25.000 --> 00:11:27.000]  因此乃是
[00:11:27.000 --> 00:11:29.000]  由許多過犯而稱義
[00:11:29.000 --> 00:11:33.000]  六章23字
[00:11:33.000 --> 00:11:35.000]  你們更加清楚
[00:11:35.000 --> 00:11:37.000]  愛傳福音的人更加要你背
[00:11:37.000 --> 00:11:39.000]  罪的功架就是死
[00:11:39.000 --> 00:11:41.000]  為神的恩賜
[00:11:41.000 --> 00:11:43.000]  在我們主耶穌基督裡
[00:11:43.000 --> 00:11:45.000]  乃是永生
[00:11:45.000 --> 00:11:47.000]  因此是神給我們的救恩
[00:11:47.000 --> 00:11:51.000]  從肉體來看
[00:11:51.000 --> 00:11:53.000]  我們是屬於亞當的家庭
[00:11:53.000 --> 00:11:55.000]  面對死亡
[00:11:55.000 --> 00:11:57.000]  亞當的罪
[00:11:57.000 --> 00:11:59.000]  和我們犯罪傾向的行為
[00:11:59.000 --> 00:12:01.000]  他遺傳給我們
[00:12:01.000 --> 00:12:03.000]  我們要承受
[00:12:03.000 --> 00:12:05.000]  惡果和神的應罰
[00:12:05.000 --> 00:12:07.000]  但今天有耶穌基督
[00:12:07.000 --> 00:12:09.000]  赦免我們的罪
[00:12:09.000 --> 00:12:11.000]  我們不用受應罰
[00:12:11.000 --> 00:12:13.000]  去彰顯神的公義
[00:12:13.000 --> 00:12:15.000]  耶穌基督
[00:12:15.000 --> 00:12:17.000]  我們得到永生
[00:12:17.000 --> 00:12:19.000]  可以成為屬靈的家庭一份子
[00:12:19.000 --> 00:12:21.000]  我們本來是屬於亞當的
[00:12:21.000 --> 00:12:23.000]  要面對惡行
[00:12:23.000 --> 00:12:25.000]  面對應罰
[00:12:25.000 --> 00:12:27.000]  但今天
[00:12:27.000 --> 00:12:29.000]  因為耶穌基督給我們
[00:12:29.000 --> 00:12:31.000]  成為屬靈的家庭一份子
[00:12:31.000 --> 00:12:33.000]  另外就是
[00:12:33.000 --> 00:12:35.000]  因此
[00:12:35.000 --> 00:12:37.000]  是神給信徒生活上的
[00:12:37.000 --> 00:12:39.000]  恩福
[00:12:39.000 --> 00:12:41.000]  大家有沒有看到
[00:12:41.000 --> 00:12:43.000]  我常為你們感謝我的神
[00:12:43.000 --> 00:12:45.000]  因神在基督耶穌裡
[00:12:45.000 --> 00:12:47.000]  所賜給你們的恩惠
[00:12:47.000 --> 00:12:49.000]  因為你們在他裡面凡事富足
[00:12:49.000 --> 00:12:51.000]  具有各種口才
[00:12:51.000 --> 00:12:53.000]  各樣知識
[00:12:53.000 --> 00:12:55.000]  正如我為基督作的見證
[00:12:55.000 --> 00:12:57.000]  在你們心裡得以兼顧
[00:12:57.000 --> 00:12:59.000]  以致你們在恩賜上
[00:12:59.000 --> 00:13:01.000]  一無欠缺
[00:13:01.000 --> 00:13:05.000]  切切等候我們主耶穌基督的顯現
[00:13:05.000 --> 00:13:07.000]  原來在經文裡
[00:13:07.000 --> 00:13:09.000]  保羅也肯定他們是神的兒女
[00:13:09.000 --> 00:13:11.000]  也去感謝神
[00:13:11.000 --> 00:13:13.000]  在安德拉教會
[00:13:13.000 --> 00:13:15.000]  他們有這些恩賜
[00:13:15.000 --> 00:13:17.000]  他們有這麼多屬靈恩賜
[00:13:17.000 --> 00:13:19.000]  本來可以彰顯基督
[00:13:19.000 --> 00:13:21.000]  但他反而
[00:13:21.000 --> 00:13:23.000]  為了一些
[00:13:23.000 --> 00:13:25.000]  爭取最大的恩賜
[00:13:25.000 --> 00:13:27.000]  反而他沒有辦法
[00:13:27.000 --> 00:13:29.000]  去對抗異端
[00:13:29.000 --> 00:13:31.000]  和世俗的敗壞
[00:13:31.000 --> 00:13:33.000]  神給他們這麼多
[00:13:33.000 --> 00:13:35.000]  好的恩賜
[00:13:35.000 --> 00:13:37.000]  很可惜他們為了爭取
[00:13:37.000 --> 00:13:39.000]  最大的恩賜
[00:13:39.000 --> 00:13:41.000]  而忽略了他們的功用
[00:13:41.000 --> 00:13:43.000]  在身體裡
[00:13:43.000 --> 00:13:45.000]  每個不同的器官
[00:13:45.000 --> 00:13:47.000]  都有他們的功用
[00:13:47.000 --> 00:13:49.000]  很奇妙的是
[00:13:49.000 --> 00:13:51.000]  當我們去看保羅
[00:13:51.000 --> 00:13:53.000]  他用身體去形容恩賜的時候
[00:13:53.000 --> 00:13:55.000]  我們就會領悟得快一點
[00:13:55.000 --> 00:13:59.000]  第三個就是
[00:13:59.000 --> 00:14:01.000]  恩賜是指侍奉上面的恩賜
[00:14:01.000 --> 00:14:03.000]  恩賜有很多種
[00:14:03.000 --> 00:14:07.000]  但卻是由同一位聖靈所賜
[00:14:07.000 --> 00:14:09.000]  又有人
[00:14:09.000 --> 00:14:11.000]  由同一位聖靈
[00:14:11.000 --> 00:14:13.000]  領受信心
[00:14:13.000 --> 00:14:15.000]  由同一個聖靈
[00:14:15.000 --> 00:14:17.000]  去領受
[00:14:17.000 --> 00:14:19.000]  醫病的恩賜
[00:14:19.000 --> 00:14:21.000]  神在教會裡設立了
[00:14:21.000 --> 00:14:23.000]  第一是使徒
[00:14:23.000 --> 00:14:25.000]  第二是先知
[00:14:25.000 --> 00:14:27.000]  第三是教師
[00:14:27.000 --> 00:14:29.000]  然後他們又說
[00:14:29.000 --> 00:14:31.000]  提次是行二能
[00:14:31.000 --> 00:14:33.000]  再次就是醫病的恩賜
[00:14:33.000 --> 00:14:35.000]  幫助人
[00:14:35.000 --> 00:14:37.000]  治理事
[00:14:37.000 --> 00:14:39.000]  他在提摩大前傳4章14節
[00:14:39.000 --> 00:14:41.000]  提摩太
[00:14:41.000 --> 00:14:43.000]  他在一個層出不窮的教會裡
[00:14:43.000 --> 00:14:45.000]  做領袖
[00:14:45.000 --> 00:14:47.000]  必定是遇到很多壓力
[00:14:47.000 --> 00:14:49.000]  會感到很害怕
[00:14:49.000 --> 00:14:51.000]  所以就要求他
[00:14:51.000 --> 00:14:53.000]  按手告誡他
[00:14:53.000 --> 00:14:55.000]  要盡責運用神賜給你的恩賜
[00:14:55.000 --> 00:15:01.000]  所以恩賜並不是指
[00:15:01.000 --> 00:15:03.000]  侍奉的能力
[00:15:03.000 --> 00:15:05.000]  而是指侍奉的機會
[00:15:05.000 --> 00:15:07.000]  只有一個機會
[00:15:07.000 --> 00:15:09.000]  你才能侍奉
[00:15:09.000 --> 00:15:11.000]  所以我們要留意
[00:15:11.000 --> 00:15:13.000]  不是為了能力
[00:15:13.000 --> 00:15:15.000]  沒有能力就沒有了
[00:15:15.000 --> 00:15:17.000]  不是因為能力
[00:15:17.000 --> 00:15:19.000]  在這個時代
[00:15:19.000 --> 00:15:21.000]  不是每個人都有機會
[00:15:21.000 --> 00:15:23.000]  去會幕
[00:15:23.000 --> 00:15:25.000]  去聖殿前侍奉
[00:15:25.000 --> 00:15:27.000]  雖然新約的侍奉職位
[00:15:27.000 --> 00:15:29.000]  是不同的
[00:15:29.000 --> 00:15:31.000]  但每個人都有機會去參與
[00:15:31.000 --> 00:15:33.000]  今天我們更加
[00:15:33.000 --> 00:15:35.000]  去侍奉
[00:15:35.000 --> 00:15:37.000]  不知在座
[00:15:37.000 --> 00:15:39.000]  其實我們來到教會
[00:15:39.000 --> 00:15:41.000]  去敬拜
[00:15:41.000 --> 00:15:43.000]  也是一個侍奉
[00:15:43.000 --> 00:15:45.000]  我們甚至
[00:15:45.000 --> 00:15:47.000]  去練習
[00:15:47.000 --> 00:15:49.000]  準備去唱
[00:15:49.000 --> 00:15:51.000]  也是一個侍奉
[00:15:51.000 --> 00:15:53.000]  當我們看到
[00:15:53.000 --> 00:15:55.000]  我們有一個侍奉的機會
[00:15:55.000 --> 00:15:57.000]  我們有沒有感恩呢?
[00:15:57.000 --> 00:15:59.000]  不知你每次來到教會
[00:15:59.000 --> 00:16:01.000]  或是叫你做師士
[00:16:01.000 --> 00:16:03.000]  你會不會覺得
[00:16:03.000 --> 00:16:05.000]  又輪到我了
[00:16:05.000 --> 00:16:07.000]  你的心情
[00:16:07.000 --> 00:16:09.000]  是怎樣的呢?
[00:16:09.000 --> 00:16:11.000]  你會覺得為了責任
[00:16:11.000 --> 00:16:13.000]  或是你敬拜了
[00:16:13.000 --> 00:16:15.000]  最近大家都很忙
[00:16:15.000 --> 00:16:17.000]  或是你經常要做打鼓
[00:16:17.000 --> 00:16:19.000]  或是迫著你要做
[00:16:19.000 --> 00:16:21.000]  那件事
[00:16:21.000 --> 00:16:23.000]  不知你的心情
[00:16:23.000 --> 00:16:25.000]  是否感恩的心呢?
[00:16:25.000 --> 00:16:27.000]  你有沒有珍惜
[00:16:27.000 --> 00:16:29.000]  這個侍奉是機會
[00:16:29.000 --> 00:16:31.000]  原來神給我一個機會
[00:16:31.000 --> 00:16:33.000]  我才可以侍奉
[00:16:33.000 --> 00:16:35.000]  我有沒有看到
[00:16:35.000 --> 00:16:37.000]  我要去感恩
[00:16:37.000 --> 00:16:39.000]  感恩的時候
[00:16:39.000 --> 00:16:41.000]  你就會盡心去做
[00:16:41.000 --> 00:16:43.000]  今次和財幹是怎樣的
[00:16:43.000 --> 00:16:45.000]  有沒有什麼高低的
[00:16:45.000 --> 00:16:47.000]  結婚的
[00:16:47.000 --> 00:16:49.000]  分析好一輪
[00:16:49.000 --> 00:16:51.000]  然後才去做
[00:16:51.000 --> 00:16:53.000]  好像是浪費了時間
[00:16:53.000 --> 00:16:55.000]  其實我們應該是一個感恩的心去做的時候
[00:16:55.000 --> 00:16:57.000]  你自然就會盡心的去侍奉
[00:16:57.000 --> 00:16:59.000]  因為感恩
[00:16:59.000 --> 00:17:01.000]  感謝神給你這個機會
[00:17:01.000 --> 00:17:03.000]  所以我們要把握機會
[00:17:03.000 --> 00:17:07.000]  因為這個是
[00:17:07.000 --> 00:17:09.000]  你和神之間的關係
[00:17:09.000 --> 00:17:11.000]  是不一樣的
[00:17:11.000 --> 00:17:13.000]  不要浪費了神給你的恩賜
[00:17:13.000 --> 00:17:15.000]  多一個少一個
[00:17:15.000 --> 00:17:17.000]  不要緊
[00:17:17.000 --> 00:17:19.000]  我不做
[00:17:19.000 --> 00:17:21.000]  一定有人會做
[00:17:21.000 --> 00:17:23.000]  但你沒有做
[00:17:23.000 --> 00:17:25.000]  你將來會拿什麼給神呢
[00:17:25.000 --> 00:17:27.000]  要交賬
[00:17:27.000 --> 00:17:29.000]  交什麼呢
[00:17:29.000 --> 00:17:31.000]  你也看到
[00:17:31.000 --> 00:17:33.000]  當我們去感恩計較的時候
[00:17:33.000 --> 00:17:35.000]  有一個人
[00:17:35.000 --> 00:17:37.000]  他的兒子
[00:17:37.000 --> 00:17:39.000]  玩鞦韆
[00:17:39.000 --> 00:17:41.000]  小朋友玩鞦韆的時候
[00:17:41.000 --> 00:17:43.000]  有時候也會受傷的
[00:17:43.000 --> 00:17:45.000]  跌下來
[00:17:45.000 --> 00:17:47.000]  結果手斷了
[00:17:47.000 --> 00:17:49.000]  那天要去
[00:17:49.000 --> 00:17:51.000]  弄一輪
[00:17:51.000 --> 00:17:53.000]  但更加糟糕的
[00:17:53.000 --> 00:17:55.000]  不只是割斷了骨頭那麼簡單
[00:17:55.000 --> 00:17:57.000]  然後他碰到泥土
[00:17:57.000 --> 00:17:59.000]  他又感染了
[00:17:59.000 --> 00:18:01.000]  那些菌
[00:18:01.000 --> 00:18:03.000]  結果弄到前臂要切除
[00:18:03.000 --> 00:18:05.000]  他的媽媽
