
[00:00:00.000 --> 00:00:04.320]  各位弟兄姊妹 復活節快樂
[00:04:49.520 --> 00:04:51.600]  但那個電話是很急
[00:04:51.600 --> 00:04:54.240]  一定要有童工去探
[00:04:54.240 --> 00:04:57.080]  去到伊尼沙伯
[00:04:57.080 --> 00:04:59.400]  這個年輕的童工
[00:04:59.400 --> 00:05:01.320]  我認識的傳道人
[00:05:01.320 --> 00:05:02.840]  就很為難
[00:05:02.840 --> 00:05:04.480]  因為從來沒有試過
[00:05:04.480 --> 00:05:06.440]  因為沒有想過要自己
[00:05:07.000 --> 00:05:09.280]  一個人要去
[00:05:09.280 --> 00:05:12.120]  搶救靈魂的心態
[00:05:12.120 --> 00:05:13.840]  他祈禱
[00:05:13.840 --> 00:05:17.600]  他自己過去都受過遠牧的訓練
[00:05:17.600 --> 00:05:21.640]  都需要去安慰這些家屬等等
[00:05:21.640 --> 00:05:24.280]  大家都知道他去到的時間
[00:05:24.280 --> 00:05:25.600]  其實是不准進入的
[00:05:25.600 --> 00:05:28.120]  因為隔離的原因
[00:05:28.120 --> 00:05:29.280]  很特別
[00:05:29.280 --> 00:05:33.280]  去到醫院的留房時間
[00:05:33.280 --> 00:05:35.240]  這個太太
[00:05:35.240 --> 00:05:37.160]  其實她是不信耶穌的
[00:05:37.160 --> 00:05:39.440]  是她的妹妹信耶穌
[00:05:39.440 --> 00:05:41.400]  這個太太是很想她的丈夫
[00:05:41.400 --> 00:05:43.200]  在醫院裏面離留
[00:05:43.200 --> 00:05:44.440]  真的離留
[00:05:44.440 --> 00:05:46.800]  很想她的丈夫信耶穌
[00:05:46.800 --> 00:05:48.800]  太太就不信耶穌
[00:05:48.800 --> 00:05:51.040]  是她的妹妹信耶穌
[00:05:51.040 --> 00:05:55.000]  這個童工突然間神給她有點感動
[00:05:55.000 --> 00:05:56.800]  就跟她說了一樣東西
[00:05:56.800 --> 00:06:00.080]  為什麼你這麼想你的丈夫信耶穌
[00:06:00.080 --> 00:06:02.840]  想他回天堂
[00:06:02.840 --> 00:06:03.880]  很正常
[00:06:03.880 --> 00:06:07.280]  叫傳道人來當然是想他這樣
[00:06:07.280 --> 00:06:09.160]  這個傳道人
[00:06:09.160 --> 00:06:11.560]  其實是一個年輕的童工
[00:06:11.560 --> 00:06:14.160]  對著一位太太
[00:06:14.160 --> 00:06:15.920]  都已經六十歲以上
[00:06:15.920 --> 00:06:18.320]  人生經驗都很豐富
[00:06:18.320 --> 00:06:19.680]  她說
[00:06:19.680 --> 00:06:22.200]  為什麼你不信耶穌
[00:06:22.200 --> 00:06:23.680]  你不信耶穌
[00:06:23.680 --> 00:06:25.840]  將來你就見不到你的丈夫
[00:06:25.840 --> 00:06:29.080]  你想你的丈夫信耶穌
[00:06:29.080 --> 00:06:30.440]  這個太太
[00:06:30.440 --> 00:06:33.280]  沒有想過要自己信耶穌
[00:06:33.280 --> 00:06:37.360]  當下突然間神給她有一個感動
[00:06:37.360 --> 00:06:38.360]  其實她不信
[00:06:38.360 --> 00:06:41.080]  是她的妹妹回去教會而已
[00:06:41.080 --> 00:06:44.600]  先帶著這個太太信耶穌
[00:06:44.600 --> 00:06:50.240]  但之後因為醫生堅決不准非親屬進入病房
[00:06:50.240 --> 00:06:55.600]  傳道人就隔著玻璃用事像
[00:06:55.600 --> 00:06:59.160]  來帶這位在離留的病者
[00:06:59.160 --> 00:07:01.040]  六十三歲
[00:07:01.040 --> 00:07:02.840]  這位先生
[00:07:02.840 --> 00:07:04.640]  來信耶穌
[00:07:04.640 --> 00:07:07.240]  她說一定要跟我分享
[00:07:07.240 --> 00:07:10.320]  很特別神給她的經歷就是
[00:07:10.320 --> 00:07:11.520]  沒有想過
[00:07:11.520 --> 00:07:13.680]  自己一個年輕的牧者
[00:07:13.680 --> 00:07:16.480]  都可以做到一些長輩
[00:07:16.480 --> 00:07:20.560]  又可以帶著一對夫婦去接受耶穌
[00:07:20.560 --> 00:07:23.120]  得到永恆的生命
[00:07:23.120 --> 00:07:25.640]  過去的星期二晚
[00:07:25.640 --> 00:07:26.920]  又有機會
[00:07:26.920 --> 00:07:31.920]  真的和一位很有決心要信主的姐妹
[00:07:31.920 --> 00:07:33.720]  來洗禮
[00:07:33.720 --> 00:07:37.520]  神的恩典在她的生命裏面
[00:07:37.520 --> 00:07:40.160]  回教會很多年
[00:07:40.160 --> 00:07:42.360]  懂得說關於耶穌
[00:07:42.360 --> 00:07:44.000]  知道要信耶穌
[00:07:44.000 --> 00:07:45.440]  但一直不知道什麼原因
[00:07:45.440 --> 00:07:48.360]  無論如何都不肯做最後
[00:07:48.360 --> 00:07:50.080]  最終的決志
[00:07:50.080 --> 00:07:51.560]  無論如何都不肯
[00:07:51.560 --> 00:07:54.560]  但最近自己柔軟
[00:07:54.560 --> 00:07:57.800]  自己的心要牧師快點來給我洗禮
[00:07:57.800 --> 00:07:59.560]  我要信耶穌
[00:07:59.560 --> 00:08:01.360]  又很特別
[00:08:01.360 --> 00:08:02.800]  在一個星期裏面
[00:08:02.800 --> 00:08:05.400]  神要我看到幾件事
[00:08:05.400 --> 00:08:09.000]  因他活著
[00:08:09.000 --> 00:08:11.120]  今天這一段聖經
[00:08:11.120 --> 00:08:16.320]  其實主要保羅是要責備哥倫多教會的人
[00:08:16.320 --> 00:08:20.840]  開始他們傳一個接近異端
[00:08:20.840 --> 00:08:25.600]  他們不敢否定耶穌是真的肉身復活了
[00:08:25.600 --> 00:08:31.600]  但他們有一個不知道從什麼來的錯誤
[00:08:31.600 --> 00:08:36.720]  就是他們不相信人離開世界是會復活
[00:08:36.720 --> 00:08:39.320]  他們不敢否定耶穌復活
[00:08:39.320 --> 00:08:45.120]  但他們一直在傳死人是不會復活的
[00:08:45.120 --> 00:08:47.360]  所以在這一章聖經裏面
[00:08:47.360 --> 00:08:50.560]  保羅用了好幾個的向導
[00:08:50.560 --> 00:08:53.680]  首先用客觀的事實解釋
[00:08:53.680 --> 00:08:57.040]  剛才一至第十節已經很清楚
[00:08:57.040 --> 00:09:00.440]  保羅告訴哥倫多人
[00:09:00.440 --> 00:09:05.080]  很多人親眼見過復活的耶穌
[00:09:05.080 --> 00:09:07.360]  然後由第十一節開始
[00:09:07.360 --> 00:09:11.120]  解釋如果不信耶穌復活
[00:09:11.120 --> 00:09:14.040]  會有什麼改變呢
[00:09:14.040 --> 00:09:19.080]  就是你的價值觀會隨著世界來影響
[00:09:19.080 --> 00:09:24.080]  你就不會有一種熱心去追求這位主
[00:09:24.080 --> 00:09:29.440]  所以十一一直到第十九節
[00:09:29.440 --> 00:09:32.840]  就告訴我們如果基督不復活
[00:09:32.840 --> 00:09:38.320]  就會帶來一個非常負面的人生的生活
[00:09:38.320 --> 00:09:39.960]  沒有了一種積極性
[00:09:39.960 --> 00:09:41.960]  沒有了那種盼望
[00:09:41.960 --> 00:09:44.680]  接著相信最重要的就是今天
[00:09:44.680 --> 00:09:47.400]  特別要強調的第二十節
[00:09:47.400 --> 00:09:49.840]  保羅就開始去解釋
[00:09:49.840 --> 00:09:53.000]  復活帶給我們有什麼的盼望
[00:09:53.000 --> 00:09:54.320]  沒錯
[00:09:54.320 --> 00:09:56.120]  要說受苦節
[00:09:56.120 --> 00:09:58.880]  說耶穌怎樣來為我們人
[00:09:58.880 --> 00:10:00.640]  受盡那個痛苦
[00:10:00.640 --> 00:10:04.200]  特別剛剛星期五晚的受苦節崇拜
[00:10:04.200 --> 00:10:07.040]  受苦的意義
[00:10:07.040 --> 00:10:10.400]  吳全道他用《二乘書》五十三章
[00:10:10.400 --> 00:10:14.400]  說到這位主是怎樣無家營美容
[00:10:14.400 --> 00:10:16.840]  我們見到的時候都沒有美貌
[00:10:16.840 --> 00:10:18.520]  使我們去羨慕他
[00:10:18.520 --> 00:10:23.000]  他受痛苦常經憂患
[00:10:23.000 --> 00:10:25.520]  一位叫做憂患之子
[00:10:25.520 --> 00:10:26.920]  整個人生
[00:10:26.920 --> 00:10:29.200]  偏激的就是憂患
[00:10:29.200 --> 00:10:32.240]  可想而知那種
[00:10:32.240 --> 00:10:34.320]  我們中國人說的命運
[00:10:34.320 --> 00:10:36.520]  命途的坎坷
[00:10:36.520 --> 00:10:40.080]  你想一下你就知道那種痛苦
[00:10:40.080 --> 00:10:44.200]  但是耶穌是充滿了憂患
[00:10:44.200 --> 00:10:46.000]  要說受苦節不難
[00:10:46.000 --> 00:10:48.760]  因為活生生有一位耶穌
[00:10:48.760 --> 00:10:50.880]  在歷史裏面來過這個世界
[00:10:50.880 --> 00:10:52.360]  祂為我們死
[00:10:52.360 --> 00:10:54.600]  但是要說復活
[00:10:54.600 --> 00:10:59.120]  你和我都未見過死人復活
[00:10:59.120 --> 00:11:01.800]  你和我都未見過一個死了的人
[00:11:01.800 --> 00:11:04.160]  復活之後是永活
[00:11:04.160 --> 00:11:07.800]  這個全部是將來當耶穌再回來
[00:11:07.800 --> 00:11:11.240]  才會兌現和實踐到
[00:11:11.240 --> 00:11:14.880]  所以是我們大家每個弟兄姊妹
[00:11:14.880 --> 00:11:17.880]  必須透過聖經的啟示
[00:11:17.880 --> 00:11:19.480]  保羅告訴我們
[00:11:19.480 --> 00:11:25.000]  我們相信自己就是那個的果子
[00:11:25.000 --> 00:11:28.200]  是基督為我們所結的果子
[00:11:28.200 --> 00:11:30.440]  所以第20節這一節就很重要
[00:11:30.440 --> 00:11:34.320]  保羅開始去解釋復活的盼望
[00:11:34.320 --> 00:11:38.280]  其實基督已經從死人中復活
[00:11:38.280 --> 00:11:40.480]  成為了睡了之人
[00:11:40.480 --> 00:11:42.440]  初熟的果子
[00:11:42.440 --> 00:11:45.080]  祂是首先復活
[00:11:45.080 --> 00:11:46.400]  永活
[00:11:46.400 --> 00:11:47.240]  所以
[00:11:47.240 --> 00:11:49.240]  不過這裏有一個時間
[00:11:49.240 --> 00:11:52.880]  第21節
[00:11:52.880 --> 00:11:55.760]  既然死是因一人而來
[00:11:55.760 --> 00:11:58.640]  死人復活也因一人而來
[00:11:58.640 --> 00:12:00.360]  接著第23節
[00:12:00.360 --> 00:12:01.320]  因為我不詳細
[00:12:01.320 --> 00:12:03.280]  想今天解釋太詳細
[00:12:03.280 --> 00:12:04.640]  第23節
[00:12:04.640 --> 00:12:08.960]  但各人是按著自己的次序去復活
[00:12:08.960 --> 00:12:10.240]  初熟的果子
[00:12:10.240 --> 00:12:11.360]  再提多一次
[00:12:11.360 --> 00:12:12.560]  就是基督
[00:12:12.560 --> 00:12:13.800]  然後
[00:12:13.800 --> 00:12:16.200]  然後是很長的時間
[00:12:16.200 --> 00:12:19.000]  是主再回來的時候
[00:12:19.000 --> 00:12:21.720]  肉身再回來地球的時候
[00:12:21.720 --> 00:12:22.680]  然後
[00:12:22.680 --> 00:12:24.600]  再祂來的時候
[00:12:24.600 --> 00:12:27.320]  就是屬於基督的
[00:12:27.320 --> 00:12:29.960]  最後當然就是
[00:12:29.960 --> 00:12:32.600]  整個世界、宇宙
[00:12:32.600 --> 00:12:36.000]  復歸於神的統治
[00:12:36.000 --> 00:12:40.360]  復歸於神起初創造的旨意
[00:12:40.360 --> 00:12:42.600]  最後第24節
[00:12:42.600 --> 00:12:44.280]  最後終結到了
[00:12:44.280 --> 00:12:47.680]  那時基督既將一切執政掌權
[00:12:47.680 --> 00:12:49.480]  有權能的都毀滅
[00:12:49.480 --> 00:12:53.280]  就把國家給負責
[00:12:53.280 --> 00:12:56.760]  這個就是次序
[00:12:56.760 --> 00:12:58.360]  所以我們今天
[00:12:58.360 --> 00:13:00.400]  由耶穌復活之後
[00:13:00.400 --> 00:13:02.800]  所有歷世歷代的聖徒
[00:13:02.800 --> 00:13:07.960]  我們已經被主耶穌來拯救
[00:13:07.960 --> 00:13:10.080]  祂就是初熟的果子
[00:13:10.080 --> 00:13:12.880]  我們就是要等待復活
[00:13:12.880 --> 00:13:15.160]  當耶穌回來的時候
[00:13:15.160 --> 00:13:19.560]  我們就會一直跟隨次序復活
[00:13:19.560 --> 00:13:21.160]  這個次序
[00:13:21.160 --> 00:13:22.760]  不能夠詳細講
[00:13:22.760 --> 00:13:25.040]  後面保羅講了很多
[00:13:25.040 --> 00:13:26.440]  因為有人會問
[00:13:26.440 --> 00:13:28.760]  死的人
[00:13:28.760 --> 00:13:31.000]  將來怎樣可以去天堂
[00:13:31.000 --> 00:13:33.600]  都不同的特質
[00:13:33.600 --> 00:13:36.520]  保羅用了很詳細去解釋
[00:13:36.520 --> 00:13:39.880]  我今天不想太解經地
[00:13:39.880 --> 00:13:42.120]  在今天的正道裏面
[00:13:42.120 --> 00:13:45.680]  很想只是要凸顯一件事
[00:13:45.680 --> 00:13:50.360]  我們需要對復活有信心
[00:13:50.360 --> 00:13:52.240]  有盼望
[00:13:52.240 --> 00:13:53.960]  而且這個盼望
[00:13:53.960 --> 00:13:56.160]  是建基在很多很多
[00:13:56.160 --> 00:13:58.160]  活生生的見證人
[00:13:58.160 --> 00:13:59.520]  所以你留意一下保羅
[00:13:59.520 --> 00:14:03.520]  他在第31節
[00:14:03.520 --> 00:14:05.920]  或者29節就比較全面了
[00:14:05.920 --> 00:14:09.840]  他開始勸勉哥林的教會
[00:14:09.840 --> 00:14:12.800]  你們自己看一下
[00:14:12.800 --> 00:14:16.760]  你們看一下在你身邊的那些慰主
[00:14:16.760 --> 00:14:19.240]  來勞苦的聖徒
[00:14:19.240 --> 00:14:22.680]  不然那些為死人受洗的
[00:14:22.680 --> 00:14:24.400]  能夠做什麼呢?
[00:14:24.400 --> 00:14:26.280]  如果死人不復活
[00:14:26.280 --> 00:14:29.080]  為什麼要替他們受洗呢?
[00:14:29.080 --> 00:14:30.840]  我不想詳細在這裡解釋
[00:14:30.840 --> 00:14:31.920]  有四個解釋
[00:14:31.920 --> 00:14:32.760]  為什麼
[00:14:32.760 --> 00:14:35.200]  什麼叫做為死人受洗呢?
[00:14:35.200 --> 00:14:36.440]  就是說
[00:14:36.440 --> 00:14:37.880]  受洗是很重要的
[00:14:37.880 --> 00:14:39.680]  死了都要立刻為他受洗
[00:14:39.680 --> 00:14:42.800]  這個一定不是聖經一貫的真理
[00:14:42.800 --> 00:14:43.840]  關於洗禮
[00:14:43.840 --> 00:14:45.080]  今天就不想在這裡說
[00:14:45.080 --> 00:14:48.040]  因為整個的意思是保羅告訴我們
[00:14:48.040 --> 00:14:50.640]  哥林多教會弟兄姊妹
[00:14:50.640 --> 00:14:52.680]  你留意一下在你身邊
[00:14:52.680 --> 00:14:55.920]  那些為主而活的人
[00:14:55.920 --> 00:14:57.360]  第30節
[00:14:57.360 --> 00:15:00.560]  我們為什麼要時刻冒險呢?
[00:15:00.560 --> 00:15:01.520]  弟兄們
[00:15:01.520 --> 00:15:04.280]  我在我們的主基督耶穌裡
[00:15:04.280 --> 00:15:05.440]  指著你們
[00:15:05.440 --> 00:15:07.960]  我所誇的極力的說
[00:15:07.960 --> 00:15:10.720]  我是天天冒死的
[00:15:10.720 --> 00:15:12.520]  從人的觀點來看
[00:15:12.520 --> 00:15:14.680]  我當日在二忽所
[00:15:14.680 --> 00:15:16.520]  和野獸搏鬥
[00:15:16.520 --> 00:15:18.360]  對我有什麼益處呢?
[00:15:18.360 --> 00:15:20.720]  如果死人沒有復活
[00:15:20.720 --> 00:15:24.440]  讓我們就吃吃喝喝吧
[00:15:24.440 --> 00:15:26.400]  因為明天要死了
[00:15:26.400 --> 00:15:28.440]  不要被欺騙
[00:15:28.440 --> 00:15:30.440]  這裡就是33節
[00:15:30.440 --> 00:15:32.120]  凸顯了哥林多教會
[00:15:32.120 --> 00:15:36.920]  受到一些假的使徒的影響
[00:15:36.920 --> 00:15:39.560]  濫交朋友敗壞品德
[00:15:39.560 --> 00:15:41.520]  你們要醒悟為善
[00:15:41.520 --> 00:15:43.040]  不再犯罪
[00:15:43.040 --> 00:15:45.080]  因為有人不認識神
[00:15:45.080 --> 00:15:46.320]  我說者說
[00:15:46.320 --> 00:15:48.640]  是要使你們羞愧
[00:15:48.640 --> 00:15:51.400]  這是一個很重要的分水嶺
[00:15:51.400 --> 00:15:53.160]  原來我們的信心
[00:15:53.160 --> 00:15:55.200]  建立在對聖經的真理
[00:15:55.200 --> 00:15:57.200]  整體的認識
[00:15:57.200 --> 00:16:01.320]  包括我們能夠和不同的弟兄姊妹相交
[00:16:01.320 --> 00:16:06.040]  帶來我們的生命是一種向上建立的
[00:16:06.040 --> 00:16:07.640]  相反
[00:16:07.640 --> 00:16:09.160]  會不會
[00:16:09.160 --> 00:16:11.840]  哥林多教會就是受一些人
[00:16:11.840 --> 00:16:15.840]  他們只是有自己的價值觀
[00:16:15.840 --> 00:16:19.680]  對神的那種他認為的限制
[00:16:19.680 --> 00:16:21.520]  不相信有復活
[00:16:21.520 --> 00:16:23.640]  有死人會復活
[00:16:23.640 --> 00:16:25.680]  所以就帶來這一種
[00:16:25.680 --> 00:16:29.360]  在他們那個環境裏面
[00:16:29.360 --> 00:16:33.600]  已經有一種互相的傳染
[00:16:33.600 --> 00:16:36.440]  帶來慢慢地
[00:16:36.440 --> 00:16:39.480]  可能會將連耶穌復活這件事
[00:16:39.480 --> 00:16:41.560]  都完全廢棄了
[00:16:41.560 --> 00:16:44.040]  所以保羅看得很嚴重
[00:16:44.040 --> 00:16:47.200]  如果你們不相信有死人復活
[00:16:47.200 --> 00:16:49.120]  即是你不相信基督復活
[00:16:49.120 --> 00:16:51.480]  那你就不能夠有這個福音
[00:16:51.480 --> 00:16:54.800]  福音是在說耶穌為我們的罪死
[00:16:54.800 --> 00:16:57.560]  記住是照聖經所說
[00:16:57.560 --> 00:16:59.040]  說了好幾次
[00:16:59.040 --> 00:17:01.560]  是照聖經的應許
[00:17:01.560 --> 00:17:04.240]  這樣來兌現了耶穌基督
[00:17:04.240 --> 00:17:08.560]  即是說這個是神的救恩的永恆計劃
[00:17:08.560 --> 00:17:10.480]  不是偶然的
[00:17:10.480 --> 00:17:14.760]  所以今天我們每一個弟兄姊妹
[00:17:14.760 --> 00:17:16.400]  在復活節
[00:17:16.400 --> 00:17:19.600]  不單純是一種慶祝這麼簡單
[00:17:19.600 --> 00:17:22.360]  是我們共同的認順
[00:17:22.360 --> 00:17:24.520]  耶穌一定要再回來
[00:17:24.520 --> 00:17:26.400]  一定會再回來
[00:17:26.400 --> 00:17:29.360]  來更新整個宇宙
[00:17:29.360 --> 00:17:31.600]  我們就會得到一個永恆
[00:17:31.600 --> 00:17:34.200]  屬靈的生命
[00:17:34.200 --> 00:17:35.360]  身體
[00:17:35.360 --> 00:17:41.200]  我們就進入永遠不再扭曲的天堂
[00:17:41.200 --> 00:17:44.560]  最後我想用一個例子
[00:17:44.560 --> 00:17:47.440]  來跟大家給點面子
[00:17:47.440 --> 00:17:50.840]  超過50歲的弟兄姊妹
[00:17:50.840 --> 00:17:53.160]  我超過了當然
[00:17:53.200 --> 00:17:59.760]  你一定會看過一個有獎遊戲
[00:17:59.760 --> 00:18:02.800]  可以是很早期的
[00:18:02.800 --> 00:18:04.240]  70年代
[00:18:04.240 --> 00:18:06.760]  艾夫勒金燒還是哪裡呢
[00:18:06.760 --> 00:18:10.240]  有一個叫胡張超的主持人
[00:18:10.240 --> 00:18:13.400]  你已經有見到一些50歲以上的頭頭
[00:18:13.400 --> 00:18:15.720]  那個叫花王俱樂部
[00:18:15.720 --> 00:18:19.320]  很出名很瘋狂的
[00:18:19.320 --> 00:18:22.800]  其中特別的地方有趣的地方
[00:18:22.800 --> 00:18:24.400]  刺激的地方
[00:18:24.400 --> 00:18:26.120]  就不像百萬富翁那樣
[00:18:26.120 --> 00:18:28.760]  你要回答一些很刁鑽的問題
[00:18:28.760 --> 00:18:29.920]  看你運氣好不好
[00:18:29.920 --> 00:18:31.440]  看你有沒有膊角
[00:18:31.440 --> 00:18:35.840]  你回答到經過了一級一級上
[00:18:35.840 --> 00:18:37.640]  然後有保險線
[00:18:37.640 --> 00:18:39.520]  然後去到最高最終極
[00:18:39.520 --> 00:18:41.400]  就是回答了所有問題
[00:18:41.400 --> 00:18:42.400]  完全沒有錯
[00:18:42.400 --> 00:18:44.160]  就有100萬大獎
[00:18:44.160 --> 00:18:47.120]  又有些可能不同的方式幫助你
[00:18:47.120 --> 00:18:50.040]  打電話問朋友或者其他錦囊
[00:18:50.040 --> 00:18:52.720]  但是這個花王俱樂部就很簡單
[00:18:52.720 --> 00:18:54.720]  問題都很簡單
[00:18:54.720 --> 00:18:57.280]  很想送出獎品
[00:18:57.280 --> 00:19:00.280]  當時就是花王這個日本的品牌
[00:19:00.280 --> 00:19:01.840]  在香港建立
[00:19:01.840 --> 00:19:04.240]  當時你想想70年代
[00:19:04.240 --> 00:19:06.400]  是剛剛經濟起飛
[00:19:06.400 --> 00:19:07.840]  都還沒有起飛
[00:19:07.840 --> 00:19:10.960]  所以很多都是草根參加的
[00:19:10.960 --> 00:19:13.680]  你能夠抽到你上去電視台
