
[00:00:00.000 --> 00:00:05.000]  約瑟把他們從以色列兩室中間領出來,
[00:05:10.000 --> 00:05:14.000]  這個我相信是上帝逐步向這個整個的,
[00:05:14.000 --> 00:05:18.000]  由阿伯拉罕以撒雅各一路顯然來到雅各,
[00:05:18.000 --> 00:05:21.000]  現在要在一個很關鍵的時候,
[00:05:21.000 --> 00:05:25.000]  他就告訴你,你要在那裡成為大國,
[00:05:25.000 --> 00:05:26.000]  你要在那裡成為大國,
[00:05:26.000 --> 00:05:27.000]  他沒有這樣跟阿伯拉罕說,
[00:05:27.000 --> 00:05:29.000]  也沒有這樣跟以撒說,
[00:05:29.000 --> 00:05:31.000]  是在這裡,
[00:05:31.000 --> 00:05:35.000]  到已經是臨老臨終之前,
[00:05:35.000 --> 00:05:39.000]  還要他這樣去抽身離開,
[00:05:39.000 --> 00:05:41.000]  然後告訴你,
[00:05:41.000 --> 00:05:47.000]  我的應許要這樣實現,
[00:05:47.000 --> 00:05:48.000]  上帝說你不要害怕,
[00:05:48.000 --> 00:05:51.000]  但是你再讀下去的時候,
[00:05:51.000 --> 00:05:53.000]  雅各就再不是在那裡掙扎,
[00:05:53.000 --> 00:05:55.000]  再不是在那裡痛苦,
[00:05:55.000 --> 00:05:56.000]  經文我不再讀下去了,
[00:05:56.000 --> 00:05:59.000]  於是雅各就舉家離開,
[00:05:59.000 --> 00:06:00.000]  下到埃及,
[00:06:00.000 --> 00:06:03.000]  這個就是經文接著說,
[00:06:03.000 --> 00:06:06.000]  神跟他一起可能就已經足夠,
[00:06:06.000 --> 00:06:08.000]  哪怕去到年老的時候,
[00:06:08.000 --> 00:06:13.000]  還要去到移民到一個很陌生的地方,
[00:06:13.000 --> 00:06:14.000]  這個是那個起點,
[00:06:14.000 --> 00:06:15.000]  雅各原來,
[00:06:15.000 --> 00:06:18.000]  你知道約瑟做了宰相,
[00:06:18.000 --> 00:06:20.000]  然後兄弟在這裡遇到他,
[00:06:20.000 --> 00:06:24.000]  然後約瑟很想見到他父親,
[00:06:24.000 --> 00:06:25.000]  然後對於雅各來說,
[00:06:25.000 --> 00:06:27.000]  是上帝跟他顯現之下,
[00:06:27.000 --> 00:06:28.000]  來告訴他,
[00:06:28.000 --> 00:06:30.000]  你要下到埃及,
[00:06:30.000 --> 00:06:34.000]  到七章一來到的時候,
[00:06:34.000 --> 00:06:37.000]  雅各為法老祝福,
[00:06:37.000 --> 00:06:39.000]  約瑟帶他父親雅各去,
[00:06:39.000 --> 00:06:41.000]  站在法老面前,
[00:06:41.000 --> 00:06:43.000]  雅各就為法老說,
[00:06:43.000 --> 00:06:44.000]  法老祝福,
[00:06:44.000 --> 00:06:46.000]  法老對雅各說,
[00:06:46.000 --> 00:06:49.000]  你平生的日子是多少呢?
[00:06:49.000 --> 00:06:51.000]  雅各對法老說,
[00:06:51.000 --> 00:06:54.000]  我在世寄居日子是一百三十年,
[00:06:54.000 --> 00:06:57.000]  我一生的年歲月又短又苦,
[00:06:57.000 --> 00:07:02.000]  比不上我祖先在世寄居的日子,
[00:07:02.000 --> 00:07:04.000]  雅各又為法老祝福,
[00:07:04.000 --> 00:07:10.000]  就從法老面前出去了,
[00:07:10.000 --> 00:07:11.000]  讀到這裡,
[00:07:11.000 --> 00:07:13.000]  不知道大家有沒有感觸,
[00:07:13.000 --> 00:07:18.000]  如果一個很年長的長者,
[00:07:18.000 --> 00:07:21.000]  法老當時應該是一些精年的時候,
[00:07:21.000 --> 00:07:22.000]  精壯的時候,
[00:07:22.000 --> 00:07:23.000]  見到他,
[00:07:23.000 --> 00:07:24.000]  跟他分享,
[00:07:24.000 --> 00:07:26.000]  我想也有一個輩分上,
[00:07:26.000 --> 00:07:29.000]  因為長者來到他面前,
[00:07:29.000 --> 00:07:31.000]  問他一生的日子,
[00:07:31.000 --> 00:07:32.000]  他第一個反應是說,
[00:07:32.000 --> 00:07:35.000]  我是在世寄居,
[00:07:35.000 --> 00:07:39.000]  漂泊流離的一生,
[00:07:39.000 --> 00:07:42.000]  這是一個sojourning,
[00:07:42.000 --> 00:07:45.000]  就是一直在走動的一生,
[00:07:45.000 --> 00:07:50.000]  這是他自己在稱呼自己的日子,
[00:07:50.000 --> 00:07:52.000]  再說的時候,
[00:07:52.000 --> 00:07:54.000]  是又短又苦,
[00:07:54.000 --> 00:07:58.000]  比不上他的父親,
[00:07:58.000 --> 00:08:01.000]  比不上他的祖父,
[00:08:01.000 --> 00:08:04.000]  大概大家都不會聽到一位,
[00:08:04.000 --> 00:08:06.000]  如果你去安息禮拜的時候,
[00:08:06.000 --> 00:08:09.000]  你不會聽到一個術士或者僧平的描述說,
[00:08:09.000 --> 00:08:12.000]  一生又短又苦,
[00:08:12.000 --> 00:08:15.000]  這是雅各這樣去稱呼自己,
[00:08:15.000 --> 00:08:17.000]  我最後會再回到這個位置,
[00:08:17.000 --> 00:08:19.000]  再跟大家分享,
[00:08:19.000 --> 00:08:22.000]  這個雅各自己對人生的總結,
[00:08:22.000 --> 00:08:24.000]  有什麼意義呢?
[00:08:24.000 --> 00:08:26.000]  他不是去到,
[00:08:26.000 --> 00:08:27.000]  有時候我們想像,
[00:08:27.000 --> 00:08:29.000]  我最初講道也講過,
[00:08:29.000 --> 00:08:31.000]  有時候我們期盼一個人,
[00:08:31.000 --> 00:08:32.000]  信了主,
[00:08:32.000 --> 00:08:33.000]  他一生,
[00:08:33.000 --> 00:08:36.000]  可能他前半生經歷很多罪惡,
[00:08:36.000 --> 00:08:37.000]  或者離開上人帝,
[00:08:37.000 --> 00:08:39.000]  但是信了主之後,可能我們期望,
[00:08:39.000 --> 00:08:41.000]  他肯定是很豐足,
[00:08:41.000 --> 00:08:43.000]  很多祝福,
[00:08:43.000 --> 00:08:46.000]  一生就很順暢地走在上帝的路上,
[00:08:46.000 --> 00:08:48.000]  至少雅各不是這樣,
[00:08:48.000 --> 00:08:51.000]  我不知道大家覺得自己的生命是不是這樣,
[00:08:51.000 --> 00:08:56.000]  這是一個很真實的人生的經歷,
[00:08:56.000 --> 00:08:57.000]  我去到最後的時候,
[00:08:57.000 --> 00:09:02.000]  會再重提雅各對自己人生的總結,
[00:09:02.000 --> 00:09:06.000]  所以去到第十八章的時候,
[00:09:06.000 --> 00:09:08.000]  這是剛剛之前,
[00:09:08.000 --> 00:09:10.000]  我們剛才讀經前面那段,
[00:09:10.000 --> 00:09:11.000]  雅各病了,
[00:09:11.000 --> 00:09:13.000]  他撐起自己的身體,
[00:09:13.000 --> 00:09:17.000]  坐在床上去見若瑟,
[00:09:17.000 --> 00:09:20.000]  他可能知道自己都差不多了,
[00:09:20.000 --> 00:09:24.000]  所以他呼叫他最愛的兒子,
[00:09:24.000 --> 00:09:27.000]  來到他床邊,身邊,
[00:09:27.000 --> 00:09:29.000]  預備去祝福他,
[00:09:29.000 --> 00:09:32.000]  於是你看到若瑟的兒子就說,
[00:09:32.000 --> 00:09:34.000]  這些是誰來的?
[00:09:34.000 --> 00:09:35.000]  若瑟對他父親說,
[00:09:35.000 --> 00:09:38.000]  這是神在這裡賜給我的兒子,
[00:09:38.000 --> 00:09:39.000]  以色列說,
[00:09:39.000 --> 00:09:41.000]  領他們到我庚前,
[00:09:41.000 --> 00:09:43.000]  我要為他們祝福,
[00:09:43.000 --> 00:09:44.000]  以色列年紀老邁,
[00:09:44.000 --> 00:09:47.000]  眼睛昏花,不能看見,
[00:09:47.000 --> 00:09:50.000]  若瑟帶他們到他面前,
[00:09:50.000 --> 00:09:54.000]  他就和他們親吻,抱著他們,
[00:09:54.000 --> 00:09:55.000]  以色列對若瑟說,
[00:09:55.000 --> 00:10:00.000]  我沒有想到能夠見到你的面,
[00:10:00.000 --> 00:10:06.000]  看啊,神還讓我看見你的兒子,
[00:10:06.000 --> 00:10:08.000]  簡直是超乎他所想所求,
[00:10:08.000 --> 00:10:12.000]  他見到若瑟,他最痛愛的兒子,
[00:10:12.000 --> 00:10:14.000]  以為一生都見不到,以為他死了,
[00:10:14.000 --> 00:10:16.000]  想不到他臨終之前,
[00:10:16.000 --> 00:10:18.000]  臨自己一生完結之前,
[00:10:18.000 --> 00:10:24.000]  能夠再見到他心愛的妻子所生的兒子,
[00:10:24.000 --> 00:10:26.000]  的長子,
[00:10:26.000 --> 00:10:28.000]  心願已足,
[00:10:28.000 --> 00:10:33.000]  他作為人生終結時,
[00:10:33.000 --> 00:10:37.000]  他已經滿足離開世上,
[00:10:37.000 --> 00:10:39.000]  還見到他們兩個孫兒,
[00:10:39.000 --> 00:10:43.000]  遠遠超乎他所望所想,
[00:10:43.000 --> 00:10:45.000]  是上帝給他恩典,
[00:10:45.000 --> 00:10:48.000]  能夠在臨終的時候,
[00:10:48.000 --> 00:10:53.000]  有這樣的跟家人相遇的時候,
[00:10:53.000 --> 00:10:57.000]  剛才讀經文的時候,
[00:10:57.000 --> 00:11:02.000]  我們聽到他在馬來西亞和以法蓮的頭上,
[00:11:02.000 --> 00:11:04.000]  交叉手,大家都明白,
[00:11:04.000 --> 00:11:06.000]  他的經歷就是,
[00:11:06.000 --> 00:11:08.000]  他是一生中,
[00:11:08.000 --> 00:11:12.000]  他揹著哥哥祝福的一個弟弟,
[00:11:12.000 --> 00:11:14.000]  他見到兩個兄弟,
[00:11:14.000 --> 00:11:18.000]  他將更大的祝福給了他弟弟的孫兒,
[00:11:18.000 --> 00:11:21.000]  將一個本來是弟弟的祝福,
[00:11:21.000 --> 00:11:24.000]  給了他的大的孫兒,
[00:11:24.000 --> 00:11:25.000]  這個很有趣,
[00:11:25.000 --> 00:11:31.000]  這個是他自己的人生的一個反照,
[00:11:31.000 --> 00:11:37.000]  不需要限制在一個自己的血肉關係之中,
[00:11:37.000 --> 00:11:40.000]  但要限制著上帝給他的祝福,
[00:11:40.000 --> 00:11:43.000]  上帝他要成就他的事情,
[00:11:43.000 --> 00:11:45.000]  超乎在我們自己,
[00:11:45.000 --> 00:11:46.000]  在人生裏面,
[00:11:46.000 --> 00:11:47.000]  在我們的傳統,
[00:11:47.000 --> 00:11:52.000]  在習俗之中所去承傳的一些習慣,
[00:11:52.000 --> 00:11:55.000]  我和大家特別留心,
[00:11:55.000 --> 00:11:59.000]  專注在三個雅各,
[00:11:59.000 --> 00:12:01.000]  在這個祝福裏面,
[00:12:01.000 --> 00:12:04.000]  所對上帝的稱呼,
[00:12:04.000 --> 00:12:08.000]  這個是在第十四、十五節裏面,
[00:12:08.000 --> 00:12:10.000]  他這樣說的,
[00:12:10.000 --> 00:12:12.000]  第一個是說,
[00:12:12.000 --> 00:12:14.000]  這個是一個怎樣的上帝呢?
[00:12:14.000 --> 00:12:19.000]  是我祖父阿伯拉罕和我父親以撒所侍奉的神,
[00:12:19.000 --> 00:12:22.000]  第二個就是一生沒養我,
[00:12:22.000 --> 00:12:25.000]  直到今日的神,
[00:12:25.000 --> 00:12:31.000]  第三個就是救贖我脫離一切患難的那位使者,
[00:12:31.000 --> 00:12:34.000]  這三個對上帝的稱呼,
[00:12:34.000 --> 00:12:39.000]  大概是一個很好的對於雅各的人生的總結,
[00:12:39.000 --> 00:12:41.000]  雅各他總結人生,
[00:12:41.000 --> 00:12:44.000]  其中一個很關鍵的元素,
[00:12:44.000 --> 00:12:50.000]  是他對上帝一個認識的總結,
[00:12:50.000 --> 00:12:53.000]  這個認識不是從第一天就有的,
[00:12:53.000 --> 00:12:57.000]  你又說這個認識是他一生當中,
[00:12:57.000 --> 00:12:59.000]  從不認識上帝到認識,
[00:12:59.000 --> 00:13:01.000]  到和上帝出交之後,
[00:13:01.000 --> 00:13:02.000]  到他臨終的時候,
[00:13:02.000 --> 00:13:04.000]  上帝再和他顯明的時候,
[00:13:04.000 --> 00:13:09.000]  他自己一個很深刻對上帝的認識,
[00:13:09.000 --> 00:13:10.000]  所以就說,
[00:13:10.000 --> 00:13:12.000]  我用雅各的上帝,
[00:13:12.000 --> 00:13:17.000]  在他獨特的人生中經歷的上帝和大家分享,
[00:13:17.000 --> 00:13:20.000]  去讓我們認識到,
[00:13:20.000 --> 00:13:24.000]  雅各他一個這麼多經歷的人生中,
[00:13:24.000 --> 00:13:27.000]  其實是一位怎樣的上帝,
[00:13:27.000 --> 00:13:35.000]  第一點是我祖父阿巴拉罕和我父親以撒所去侍奉的上帝,
[00:13:35.000 --> 00:13:39.000]  不知道大家在座有沒有信二代,
[00:13:39.000 --> 00:13:41.000]  即是你父母都信了主,
[00:13:41.000 --> 00:13:43.000]  大概你這樣想的時候,
[00:13:43.000 --> 00:13:45.000]  雅各都是信二代,
[00:13:45.000 --> 00:13:47.000]  他的朵更厲害,
[00:13:47.000 --> 00:13:48.000]  阿巴拉罕是祖父,
[00:13:48.000 --> 00:13:50.000]  以撒是父親,
[00:13:50.000 --> 00:13:52.000]  來到雅各,
[00:13:52.000 --> 00:13:58.000]  以素雅各簡直是光環盡界在頭上,
[00:13:58.000 --> 00:14:00.000]  但如果你有跟著我一直讀的時候,
[00:14:00.000 --> 00:14:02.000]  由他欺騙哥哥的長子,
[00:14:02.000 --> 00:14:05.000]  去到在二十九章,
[00:14:05.000 --> 00:14:09.000]  去到伯特利當中夢中見到上帝,
[00:14:09.000 --> 00:14:13.000]  其實你可以看為他在伯特利的夢中,
[00:14:13.000 --> 00:14:17.000]  才真真正正第一次去認識上帝,
[00:14:17.000 --> 00:14:21.000]  即是可能他聽了很多父母講很多上帝的東西,
[00:14:21.000 --> 00:14:24.000]  講了很多上帝多好,上帝多偉大,
[00:14:24.000 --> 00:14:26.000]  可能他都是左耳入右耳出都不一定,
[00:14:26.000 --> 00:14:28.000]  就好像我們很多子女一樣,
[00:14:28.000 --> 00:14:30.000]  你講很多東西給他聽,
[00:14:30.000 --> 00:14:32.000]  其實你這樣做有很多道理,
[00:14:32.000 --> 00:14:38.000]  我們很希望能夠跟到我們那套方式來他繼續去上教會,
[00:14:38.000 --> 00:14:41.000]  但可能我們,如果你有青少年的兒女,你明白,
[00:14:41.000 --> 00:14:43.000]  整件事不是這樣的,
[00:14:43.000 --> 00:14:47.000]  他不會照重複複製你本身,
[00:14:47.000 --> 00:14:50.000]  你以前怎樣經歷信仰的模式,
[00:14:50.000 --> 00:14:53.000]  這個我們對信義代有時的掙扎,
[00:14:53.000 --> 00:14:57.000]  就好像你說,他聽很多二手信仰,
[00:14:57.000 --> 00:15:00.000]  但一手親身經歷的時候,
[00:15:00.000 --> 00:15:02.000]  那個信仰在哪裏呢?
[00:15:02.000 --> 00:15:05.000]  雅各是經歷了他親身的信仰,
[00:15:05.000 --> 00:15:10.000]  在伯特利開始,
[00:15:10.000 --> 00:15:12.000]  他夢中見到上帝,
[00:15:12.000 --> 00:15:16.000]  他說原來上帝是真的,
[00:15:16.000 --> 00:15:18.000]  這句說話都很諷刺,
[00:15:18.000 --> 00:15:21.000]  一路聽的時候他都不知道是真是假,
[00:15:21.000 --> 00:15:25.000]  直至到他自己經歷的時候,原來上帝是真的,
[00:15:25.000 --> 00:15:30.000]  是這麼真實,面對面跟他說話,
[00:15:30.000 --> 00:15:32.000]  所以你再這樣想的時候,再讀一句,
[00:15:32.000 --> 00:15:36.000]  我祖父阿伯拉罕和我父親以撒所使用的神的時候,
[00:15:36.000 --> 00:15:40.000]  不知道大家讀的時候有什麼感受,
[00:15:40.000 --> 00:15:41.000]  你記住這句說話,
[00:15:41.000 --> 00:15:45.000]  去到後面再祝福那兩位孫兒的時候,
[00:15:45.000 --> 00:15:46.000]  我第二點的時候,
[00:15:46.000 --> 00:15:47.000]  祝福那兩位少年人的時候,
[00:15:47.000 --> 00:15:56.000]  他說: 悅瓦各、阿伯拉罕、以撒的名都傳頌在他們當中,
[00:15:56.000 --> 00:15:59.000]  由他自己經歷了信仰,
[00:15:59.000 --> 00:16:02.000]  他改名叫以色列,
[00:16:02.000 --> 00:16:06.000]  他覺得他原來知道他人生不是再屬於自己為自己,
[00:16:06.000 --> 00:16:07.000]  要肯定自己,
[00:16:07.000 --> 00:16:09.000]  要證明自己有存在價值,
[00:16:09.000 --> 00:16:11.000]  這樣去生活,
[00:16:11.000 --> 00:16:15.000]  他將他一生命放在上帝的國度,
[00:16:15.000 --> 00:16:19.000]  放在上帝整個民族的裡面,
[00:16:19.000 --> 00:16:20.000]  他再看回他父親,
[00:16:20.000 --> 00:16:22.000]  看回他祖父,
[00:16:22.000 --> 00:16:26.000]  再看回他跟著約瑟和他兩個孫兒,
[00:16:26.000 --> 00:16:30.000]  他明白到生命在上帝裡面的構連,
[00:16:30.000 --> 00:16:33.000]  不是再孤立而活,
[00:16:33.000 --> 00:16:36.000]  他不只是為自己一個人,
[00:16:36.000 --> 00:16:38.000]  我自己個人的滿足,
[00:16:38.000 --> 00:16:42.000]  我自己的價值去追求,
[00:16:42.000 --> 00:16:45.000]  這個是上帝對雅各一個很大,
[00:16:45.000 --> 00:16:47.000]  很重要的改變,
[00:16:47.000 --> 00:16:49.000]  他就明白多一點了,
[00:16:49.000 --> 00:16:50.000]  我的先父,
[00:16:50.000 --> 00:16:51.000]  我的祖父,
[00:16:51.000 --> 00:16:53.000]  原來是關上,
[00:16:53.000 --> 00:16:55.000]  行在上帝面前,
[00:16:55.000 --> 00:16:59.000]  是同一位上帝,
[00:16:59.000 --> 00:17:00.000]  同一位上帝,
[00:17:00.000 --> 00:17:03.000]  在他的祖先,
[00:17:03.000 --> 00:17:04.000]  在他的生命,
[00:17:04.000 --> 00:17:06.000]  也都在他的下一代裡面,
[00:17:06.000 --> 00:17:08.000]  同樣帶領他們,
[00:17:08.000 --> 00:17:10.000]  與他們同在,
[00:17:10.000 --> 00:17:15.000]  經歷生命上的起起跌跌,
[00:17:15.000 --> 00:17:18.000]  頂尖我再這樣想的時候,
[00:17:18.000 --> 00:17:19.000]  特別是今天這個資本主義社會,
[00:17:19.000 --> 00:17:23.000]  不知大家怎樣看,
[00:17:23.000 --> 00:17:27.000]  我發覺很多人都很孤立地追求個人的目標,
[00:17:27.000 --> 00:17:33.000]  為自己,為個人去追求,
[00:17:33.000 --> 00:17:36.000]  如果是有利的時候就去做,
[00:17:36.000 --> 00:17:40.000]  很功利主義地去看自己人生,
[00:17:40.000 --> 00:17:41.000]  但同時間,
[00:17:41.000 --> 00:17:42.000]  如果想的時候,
[00:17:42.000 --> 00:17:45.000]  都有很多生命裡面的脆弱,
[00:17:45.000 --> 00:17:48.000]  可能一個失敗經驗,
[00:17:48.000 --> 00:17:51.000]  就全盤否定以前的努力,
[00:17:51.000 --> 00:17:53.000]  又或者對將來很灰暗,
[00:17:53.000 --> 00:17:55.000]  沒什麼希望,
[00:17:55.000 --> 00:17:56.000]  最近我看了一本書,
[00:17:56.000 --> 00:17:58.000]  叫做《情感政治》,
[00:17:58.000 --> 00:18:02.000]  一位領大教授許寶強所寫,
[00:18:02.000 --> 00:18:08.000]  他在說今天的一種集體的抑鬱的現象,
[00:18:08.000 --> 00:18:09.000]  不只是個人的問題,
[00:18:09.000 --> 00:18:11.000]  不是個人精神出了問題,
[00:18:11.000 --> 00:18:12.000]  而整個社會,
[00:18:12.000 --> 00:18:15.000]  他就用資本主義社會的那種產生之下,
[00:18:15.000 --> 00:18:17.000]  每個個體很孤單,
[00:18:17.000 --> 00:18:19.000]  去餵著自己,
[00:18:19.000 --> 00:18:21.000]  去證明自己有用,
[00:18:21.000 --> 00:18:23.000]  有好處,
[00:18:23.000 --> 00:18:27.000]  而卻在一個很無形的壓力之下,
[00:18:27.000 --> 00:18:30.000]  而產生了一種集體的灰暗,
[00:18:30.000 --> 00:18:33.000]  絕望的氣氛。
[00:18:33.000 --> 00:18:35.000]  如果看回雅各的時候,
[00:18:35.000 --> 00:18:36.000]  雅各也很灰的,
[00:18:36.000 --> 00:18:41.000]  他一生裡面被拉班騙了二十年,
[00:18:41.000 --> 00:18:43.000]  如果想想你自己,
[00:18:43.000 --> 00:18:44.000]  最年壯的人生,
[00:18:44.000 --> 00:18:47.000]  投放在你做生意也好,
[00:18:47.000 --> 00:18:48.000]  你和人合作也好,
[00:18:48.000 --> 00:18:50.000]  你最信得過的人,
[00:18:50.000 --> 00:18:53.000]  原來他是欺騙得最深的人,
[00:18:53.000 --> 00:18:56.000]  你整個二十年的青春人生,
[00:18:56.000 --> 00:18:58.000]  白白的摧毀了,
[00:18:58.000 --> 00:19:03.000]  能不能夠重新起來呢?
[00:19:03.000 --> 00:19:07.000]  雅各怎樣可以重新過來呢?
[00:19:07.000 --> 00:19:10.000]  我相信最寶貴的,
[00:19:10.000 --> 00:19:15.000]  是他漸漸看到自己在上帝的手中,
[00:19:15.000 --> 00:19:16.000]  他開始connected了,
[00:19:16.000 --> 00:19:21.000]  他開始和上帝扣連,
[00:19:21.000 --> 00:19:23.000]  和身邊的人扣連,
[00:19:23.000 --> 00:19:26.000]  和他的祖父、父親、
[00:19:26.000 --> 00:19:28.000]  和他的家庭扣連,
[00:19:28.000 --> 00:19:31.000]  找回自己在上帝的角度裡面,
[00:19:31.000 --> 00:19:33.000]  生命的意義,
[00:19:33.000 --> 00:19:35.000]  他改名為以色列,
[00:19:35.000 --> 00:19:37.000]  就是一個這樣的意思,
[00:19:37.000 --> 00:19:40.000]  不再孤立、孤單而活,
[00:19:40.000 --> 00:19:42.000]  而在上帝裡面,
[00:19:42.000 --> 00:19:43.000]  生命和生命之間,
[00:19:43.000 --> 00:19:46.000]  互相的扣連,
[00:19:46.000 --> 00:19:48.000]  這件事對我們的生命,
[00:19:48.000 --> 00:19:49.000]  是相當重要的,
[00:19:49.000 --> 00:19:51.000]  就是說我們在上帝的角度裡面,
[00:19:51.000 --> 00:19:54.000]  我們在一個什麼位置裡面呢?
[00:19:54.000 --> 00:19:56.000]  我們不是為了自己的成就,
[00:19:56.000 --> 00:19:58.000]  為了自己的名利去追求,
[00:19:58.000 --> 00:20:00.000]  我把自己的生命投放在上帝的角度裡面,
