
[00:00:00.000 --> 00:00:05.000]  各位嘉欣樓弟兄姊妹 主內平安
[00:17:17.000 --> 00:17:20.000]  他說:神啊!耶穌本有神的形象
[00:17:20.000 --> 00:17:23.000]  卻不堅持自己與神同等
[00:17:23.000 --> 00:17:25.000]  反倒虛己
[00:17:25.000 --> 00:17:27.000]  取了奴僕的形象
[00:17:27.000 --> 00:17:29.000]  成為人的樣式
[00:17:29.000 --> 00:17:31.000]  既有人的樣子
[00:17:31.000 --> 00:17:33.000]  卻謙卑自己
[00:17:33.000 --> 00:17:34.000]  全心信服
[00:17:34.000 --> 00:17:35.000]  以至於死
[00:17:35.000 --> 00:17:37.000]  且死在十字架上
[00:17:37.000 --> 00:17:39.000]  耶穌基督倒空自己
[00:17:39.000 --> 00:17:41.000]  謙卑服事
[00:17:41.000 --> 00:17:43.000]  我們有一些不配的罪人
[00:17:43.000 --> 00:17:47.000]  愛那些很不可愛的人
[00:17:47.000 --> 00:17:50.000]  耶穌是很不喜歡
[00:17:50.000 --> 00:17:52.000]  很厭惡我們的罪
[00:17:52.000 --> 00:17:53.000]  但他們很愛
[00:17:53.000 --> 00:17:55.000]  他就是這樣走上十字架
[00:17:55.000 --> 00:17:57.000]  愛我們這一班
[00:17:57.000 --> 00:18:00.000]  充滿罪污的罪人
[00:18:00.000 --> 00:18:02.000]  耶穌吩咐門徒
[00:18:02.000 --> 00:18:04.000]  要彼此相愛
[00:18:04.000 --> 00:18:06.000]  不是因為他們性格可愛
[00:18:06.000 --> 00:18:07.000]  相反
[00:18:07.000 --> 00:18:09.000]  在三年多的相處中
[00:18:09.000 --> 00:18:11.000]  耶穌的十二個門徒
[00:18:11.000 --> 00:18:12.000]  他們每一個的性格
[00:18:12.000 --> 00:18:13.000]  他們的優點
[00:18:13.000 --> 00:18:14.000]  他們的缺點
[00:18:14.000 --> 00:18:16.000]  他們的軟弱
[00:18:16.000 --> 00:18:18.000]  耶穌是完完全全知道
[00:18:18.000 --> 00:18:19.000]  很了解
[00:18:19.000 --> 00:18:20.000]  他們這十二個人
