
[00:00:00.000 --> 00:00:03.200]  好 我們開始一起祈禱
[00:13:41.120 --> 00:13:44.040]  大家可以回去聽
[00:13:44.040 --> 00:13:46.040]  我不知道當時有沒有錄音
[00:13:46.040 --> 00:13:48.040]  我今晚回去看一看
[00:13:48.040 --> 00:13:49.800]  有我就給大家一條鏈接
[00:13:49.800 --> 00:13:53.440]  因為有些新加入的就沒有聽過巴蘭先知
[00:13:53.440 --> 00:13:56.600]  待會我們稍微快一點去看一看
[00:13:56.600 --> 00:13:59.840]  它怎樣引進那個絆腳石頭呢?
[00:13:59.840 --> 00:14:03.240]  接著就不只是講它
[00:14:03.240 --> 00:14:06.720]  是講回在約翰的時代
[00:14:06.720 --> 00:14:11.000]  有另外一個教訓在迷惑教會
[00:14:11.000 --> 00:14:12.400]  是什麼教訓呢?
[00:14:12.400 --> 00:14:15.000]  就是這個尼哥拉的教訓
[00:14:15.000 --> 00:14:19.320]  留意一下就是第14節
[00:14:19.320 --> 00:14:20.840]  我們先讀下面
[00:14:20.840 --> 00:14:23.840]  絆腳石放在以色列人面前
[00:14:23.840 --> 00:14:26.480]  叫他們吃掉偶像之物
[00:14:26.480 --> 00:14:28.160]  行奸淫的事
[00:14:28.160 --> 00:14:34.920]  你那裡也有人照樣服從了尼哥拉一黨人的教訓
[00:14:34.920 --> 00:14:38.720]  尼哥拉一黨人是教會人士
[00:14:38.720 --> 00:14:41.360]  不是教外的人士
[00:14:41.360 --> 00:14:44.640]  教外的可以是猶太人
[00:14:44.640 --> 00:14:48.040]  上面我們講的善美娜教會
[00:14:48.040 --> 00:14:51.440]  那些是疑似基督徒
[00:14:51.440 --> 00:14:52.440]  其實不是
[00:14:52.440 --> 00:14:55.440]  也都不是敬虔的猶太人
[00:14:55.440 --> 00:14:58.240]  也就是說已經離經半道的猶太人
[00:14:58.240 --> 00:15:01.440]  但是這裡講的尼哥拉一黨人
[00:15:01.440 --> 00:15:03.720]  一定是教會裏面的
[00:15:03.720 --> 00:15:07.240]  所以就要我們非常留心
[00:15:07.240 --> 00:15:13.080]  因為我們雖然不是說每一個教會就代表一個時代
[00:15:13.080 --> 00:15:18.320]  但是每一個教會它們有的優點
[00:15:18.320 --> 00:15:23.840]  有的需要耶穌去警告的、悔改的
[00:15:23.840 --> 00:15:28.400]  可能就是歷世歷代教會都可能會有的事情
[00:15:28.400 --> 00:15:32.640]  所以這些經文雖然已經是2000年前
[00:15:32.640 --> 00:15:36.960]  但是對於任何一個時代的後世的教會
[00:15:36.960 --> 00:15:42.360]  我們都需要透過聖靈的幫助去研讀
[00:15:42.360 --> 00:15:45.440]  去得到那個教訓
[00:15:45.440 --> 00:15:49.840]  還有是不是和我們有那個相關聯的
[00:15:49.840 --> 00:15:55.200]  以致我們就要及早的去預防和逃避
[00:15:55.200 --> 00:15:59.000]  接著就說16節
[00:15:59.000 --> 00:16:03.160]  所以你要悔改 你當悔改 若不悔改
[00:16:03.160 --> 00:16:07.240]  我就快到你那裏 就是說是可以悔改的
[00:16:07.240 --> 00:16:11.200]  當然更容易就是不悔改 掉以輕心
[00:16:11.200 --> 00:16:14.480]  或者根本就不看這些是警告
[00:16:14.480 --> 00:16:18.840]  是最後的一個可以選擇
[00:16:18.840 --> 00:16:23.520]  回到神的面前的唯一機會
[00:16:23.520 --> 00:16:26.440]  所以你要悔改 如果不悔改
[00:16:26.440 --> 00:16:32.040]  我就快到你那裏 再一次回應它有兩人離間
[00:16:32.040 --> 00:16:35.400]  用我口中的劍攻擊它們
[00:16:35.400 --> 00:16:41.520]  口中的劍相當明顯就是要帶我們去看舊約的經文
[00:16:41.520 --> 00:16:48.640]  還有一直怎樣去用這些詞彙的新約的教導
[00:16:48.640 --> 00:16:52.440]  就會很清楚讓我們知道
[00:16:52.440 --> 00:16:54.440]  不是有一個科學怪人
[00:16:54.440 --> 00:17:00.400]  或者一個不知道什麼的怪物來主宰著教會
[00:17:00.400 --> 00:17:03.360]  而是那些是屬靈的含義
[00:17:03.360 --> 00:17:07.680]  不是我們用物質的想法
[00:17:07.680 --> 00:17:11.840]  來套用在耶穌現在這個描述裏面的
[00:17:11.840 --> 00:17:16.480]  口中的劍就相當明顯是神的真道
[00:17:20.840 --> 00:17:24.840]  第17節 每一次都有這一句話
[00:17:24.840 --> 00:17:26.840]  每個教會都有的
[00:17:26.840 --> 00:17:29.560]  聖靈向眾教會所說的話
[00:17:29.560 --> 00:17:31.560]  凡是有意的就應當聽
[00:17:31.560 --> 00:17:33.240]  就是我剛才所說的
[00:17:33.240 --> 00:17:37.720]  雖然是針對別加摩教會現在的處境
[00:17:37.720 --> 00:17:40.840]  現在他們當時在約翰時代的問題
[00:17:40.840 --> 00:17:43.880]  的而且確他們真的有撒旦座位
[00:17:43.880 --> 00:17:47.200]  在別加摩城 該撒雅古士督
[00:17:47.200 --> 00:17:51.080]  作為他們的守護 作為他們的隱蔽
[00:17:51.080 --> 00:17:55.080]  作為他們最為國待遇的來源
[00:17:55.080 --> 00:17:59.560]  但是在教會裏面 好像有相約的
[00:17:59.560 --> 00:18:01.880]  一些有影響力 有勢力的人
[00:18:01.880 --> 00:18:06.320]  在教會裏面好像坐了一個座位
[00:18:06.320 --> 00:18:08.920]  這樣的一個情況的描述
[00:18:08.920 --> 00:18:14.400]  而引進了有兩方面必須要立即
[00:18:14.400 --> 00:18:17.920]  來清理錯誤的教訓
[00:18:17.920 --> 00:18:24.960]  這樣讓教會走回耶穌基督的真道裏面
[00:18:24.960 --> 00:18:27.440]  接著就是賞賜了
[00:18:27.440 --> 00:18:30.920]  警告完 最後一個是呼籲
[00:18:30.920 --> 00:18:33.800]  這個呼籲之後 就有賞賜了
[00:18:33.800 --> 00:18:35.800]  就是得勝者的賞賜
[00:18:35.800 --> 00:18:41.600]  得勝者就是Overcomer
[00:18:41.600 --> 00:18:45.200]  其實大家都認識這個希臘文的
[00:18:45.200 --> 00:18:48.200]  就是Nike這個字 Nike這個字
[00:18:48.200 --> 00:18:51.720]  希臘文就是這個字 得勝
[00:18:51.720 --> 00:18:55.880]  所以Nike就是得勝者的意思
[00:18:55.880 --> 00:19:00.360]  所以這個就是告訴我們
[00:19:00.360 --> 00:19:03.160]  每一個教會都有得勝者
[00:19:03.160 --> 00:19:07.760]  有人會聽 雖然那個代價很沉重
[00:19:07.760 --> 00:19:12.320]  致死忠心 或者要剔除那些巴蘭教訓
[00:19:12.320 --> 00:19:14.720]  尼哥拉一黨人的教訓
[00:19:14.720 --> 00:19:17.520]  你要和他勢不兩立 在教會裏面
[00:19:17.520 --> 00:19:21.760]  這樣就會帶來那個代價很沉重
[00:19:21.760 --> 00:19:26.920]  但是記住有賞賜 也是可以悔改的
[00:19:26.920 --> 00:19:29.720]  因為耶穌說 若不悔改
[00:19:29.720 --> 00:19:34.040]  就是說大家聽完 你看這件事是嚴肅
[00:19:34.040 --> 00:19:38.040]  你是可以有那個力量去悔改的
[00:19:38.040 --> 00:19:43.840]  首先賞賜就是會將那隱藏的瑪娜切割它
[00:19:43.840 --> 00:19:47.920]  並刺它一塊白石 石上寫著生命
[00:19:47.920 --> 00:19:53.040]  除了那領受的以外 沒有人能夠認識
[00:19:53.040 --> 00:19:59.480]  就是強調白和生 而且沒有人可以認識
[00:19:59.480 --> 00:20:04.400]  要留意就是白色在啟示錄是耶穌專利的
[00:20:04.400 --> 00:20:09.920]  所以大家要記住 就是說連這個白石
[00:20:09.920 --> 00:20:14.440]  當時有一些典故 似乎當時有一些的習俗
[00:20:14.440 --> 00:20:18.080]  就是你要去法庭 你要去有一些的
[00:20:18.080 --> 00:20:21.840]  好像類似公投那樣 你投一個白的石
[00:20:21.840 --> 00:20:26.320]  就好像代表著你去認同那件事那樣
[00:20:26.320 --> 00:20:30.320]  類似一些法庭上的比較嚴肅的
[00:20:30.320 --> 00:20:33.600]  一些重要的決策那樣的
[00:20:33.600 --> 00:20:38.840]  有些地方都是 你扔一些白手巾
[00:20:38.840 --> 00:20:40.440]  或者是另外一些那樣
[00:20:40.440 --> 00:20:44.680]  都代表著某些的動作 或者遊戲的規則的
[00:20:44.680 --> 00:20:47.680]  我不知道美國的籃球是不是都是這樣的
[00:20:47.680 --> 00:20:51.200]  所以是有這些這樣的歷史裡面
[00:20:51.200 --> 00:20:53.200]  人類都有這些這樣的典故
[00:20:53.200 --> 00:20:55.520]  所以我們今天就很少會這樣
[00:20:55.520 --> 00:20:58.200]  可能我們就是根本就用一個選票
[00:20:58.200 --> 00:21:01.160]  一張大家都已經有的 或者按鍵
[00:21:01.160 --> 00:21:05.680]  按鍵的投票 電子化的這樣
[00:21:05.680 --> 00:21:08.560]  所以這個就告訴我們
[00:21:08.560 --> 00:21:15.040]  那個得勝者是會擁有了他的生命
[00:21:15.040 --> 00:21:19.720]  唯有他 當然就是唯有耶穌基督能夠認識
[00:21:19.720 --> 00:21:22.520]  沒有人能夠認識的
[00:21:22.520 --> 00:21:29.280]  隱藏的瑪拿就是給我們看到這個生命
[00:21:29.280 --> 00:21:33.080]  因為等一下我們再看那個典故
[00:21:33.080 --> 00:21:37.680]  瑪拿的出現 和新約哪裡再講瑪拿呢?
[00:21:37.680 --> 00:21:40.720]  和現在得到的是一個隱藏的瑪拿
[00:21:40.720 --> 00:21:42.400]  就是沒有人可以找到的
[00:21:42.400 --> 00:21:45.360]  因為已經失傳了的了 沒有的了
[00:21:45.360 --> 00:21:47.600]  這個神蹟已經不再出現的了
[00:21:47.600 --> 00:21:49.480]  但是為什麼?
[00:21:49.480 --> 00:21:54.080]  別加摩教會的得勝者又可以有這個瑪拿
[00:21:54.080 --> 00:21:55.880]  可以來吃呢?
[00:21:55.880 --> 00:21:58.880]  就是隱藏不再出現的
[00:21:58.880 --> 00:22:04.200]  居然給一些這樣的得勝者的弟兄姊妹
[00:22:04.200 --> 00:22:09.080]  可以來享用神這個神蹟
[00:22:09.080 --> 00:22:12.920]  好 別加摩教會 我們要留意
[00:22:12.920 --> 00:22:16.160]  因為這裡特別強調的就是
[00:22:16.160 --> 00:22:19.400]  教會已經有撒旦座位
[00:22:19.400 --> 00:22:23.280]  安提帕來去
[00:22:23.280 --> 00:22:27.840]  圍著這個真道在教會裡面
[00:22:27.840 --> 00:22:32.320]  他來去捍衛 而來去被殺
[00:22:32.320 --> 00:22:38.640]  接著教會仍然可以堅守耶穌基督的名
[00:22:38.640 --> 00:22:42.640]  和沒有棄絕耶穌基督的道
[00:22:42.640 --> 00:22:46.240]  就是說已經有相當的勇氣
[00:22:46.240 --> 00:22:52.800]  可以抗衡這些邪惡和逼迫
[00:22:52.800 --> 00:22:57.760]  就是說那個代價已經是很大的了
[00:22:57.760 --> 00:23:00.240]  因為是要被殺害的
[00:23:00.240 --> 00:23:04.800]  似乎是在教會裡面被捉拿、殺害
[00:23:04.800 --> 00:23:07.280]  這裡告訴我們知道
[00:23:07.280 --> 00:23:11.320]  安提帕是忠心的見證人
[00:23:12.320 --> 00:23:18.400]  對神的道忠心 對耶穌基督效忠
[00:23:18.400 --> 00:23:24.040]  這樣的形容在別加摩教會裡面
[00:23:24.040 --> 00:23:28.120]  不過仍然因為教會已經有撒旦的座位
[00:23:28.120 --> 00:23:33.480]  所以就會引進這些異端、錯誤的教訓
[00:23:33.480 --> 00:23:38.840]  所以耶穌基督不會因為只是個別有一些的得勝者
[00:23:38.840 --> 00:23:44.680]  個別的忠心的見證人 就來去疏忽、不去責備
[00:23:44.680 --> 00:23:48.320]  別加摩教會已經有嚴重的
[00:23:48.320 --> 00:23:51.120]  整個教會再不處理
[00:23:51.120 --> 00:23:55.360]  就會離開整個的真理
[00:23:55.360 --> 00:23:59.120]  來進入那個錯謬的敬拜
[00:23:59.120 --> 00:24:01.600]  不再敬拜真神
[00:24:01.600 --> 00:24:05.760]  在真神以外有很多的錯謬
[00:24:05.760 --> 00:24:10.560]  牽連到的是教訓帶來的道德
[00:24:10.560 --> 00:24:17.040]  因為下面講的就是第14節這裡說
[00:24:17.040 --> 00:24:21.000]  你們那裡有人服從巴蘭的教訓
[00:24:21.000 --> 00:24:22.680]  接著作者的解釋
[00:24:22.680 --> 00:24:27.960]  就不需要我們再去揣摩哪一個巴蘭
[00:24:27.960 --> 00:24:36.360]  就是《文素記》第25章那個的巴蘭
[00:24:36.360 --> 00:24:39.200]  這個巴蘭曾經教導巴勒
[00:24:39.200 --> 00:24:43.400]  巴勒就是摩押王 這個巴勒是一個王
[00:24:43.400 --> 00:24:45.240]  他們要來到去
