
[00:00:00.000 --> 00:00:03.640]  儲穎華牧師為我們正道
[00:02:27.240 --> 00:02:29.400]  在普世的教會裡面
[00:02:29.400 --> 00:02:33.440]  我們會將整個一年裡面
[00:02:33.440 --> 00:02:37.040]  我們分開做幾個大的節期
[00:02:37.040 --> 00:02:38.440]  然後在節期裡面
[00:02:38.440 --> 00:02:42.240]  就會讀一些不同的經文
[00:02:42.240 --> 00:02:43.800]  《馬克福音》第一章一到八節
[00:02:43.800 --> 00:02:47.120]  是其中一段所讀的經文
[00:02:47.120 --> 00:02:48.960]  到四段之後
[00:02:48.960 --> 00:02:50.600]  聖誕節就到了
[00:02:50.600 --> 00:02:54.120]  所以教會裡面稱這段日子
[00:02:54.120 --> 00:02:57.480]  叫做「預降期」
[00:02:57.480 --> 00:03:00.680]  「預備主耶穌基督降生」
[00:03:00.680 --> 00:03:01.880]  但這些日子裡面
[00:03:01.880 --> 00:03:03.280]  除了提醒我們
[00:03:03.280 --> 00:03:05.000]  聖誕節要來了
[00:03:05.000 --> 00:03:06.880]  耶穌基督就快要降生了
[00:03:06.880 --> 00:03:08.760]  每年到了現在這個時候
[00:03:08.760 --> 00:03:11.080]  我們都會將耶穌變成一個嬰兒
[00:03:11.080 --> 00:03:12.400]  再來一輩子
[00:03:12.400 --> 00:03:14.600]  每年都一輩子
[00:03:14.600 --> 00:03:16.760]  但實際上在聖經裡面
[00:03:16.760 --> 00:03:18.600]  它的意義是多過
[00:03:18.600 --> 00:03:20.400]  讓我們再來一輩子的
[00:03:20.400 --> 00:03:22.200]  它的意義總是說
[00:03:22.200 --> 00:03:24.760]  當千年以前
[00:03:24.760 --> 00:03:27.720]  耶穌基督「道成肉真」來到我們中間
[00:03:27.720 --> 00:03:29.600]  上帝成為人
[00:03:29.600 --> 00:03:32.520]  而來到我們的歷史裡面
[00:03:32.520 --> 00:03:34.040]  是耶穌基督降生
[00:03:34.040 --> 00:03:36.640]  但同樣我們的信仰告訴我們
[00:03:36.640 --> 00:03:39.920]  有一天祂會再回來
[00:03:39.920 --> 00:03:41.040]  這是我們的信仰裡面
[00:03:41.040 --> 00:03:43.240]  一個很基本的地方
[00:03:43.240 --> 00:03:46.200]  祂曾經來到我們中間
[00:03:46.200 --> 00:03:50.040]  但是有一天祂仍會再來
[00:03:50.040 --> 00:03:52.440]  所以每逢到聖誕節的時候
[00:03:52.440 --> 00:03:55.680]  我們不單止慶祝耶穌降生
[00:03:55.680 --> 00:03:57.400]  同時基督又提醒我們
[00:03:57.400 --> 00:04:00.720]  有一天祂還會再回來
[00:04:00.720 --> 00:04:02.960]  所以當我們在購物
[00:04:02.960 --> 00:04:05.600]  彼此在送禮物
[00:04:05.600 --> 00:04:08.200]  因為在當初的聖誕節
[00:04:08.200 --> 00:04:11.120]  上帝將最寶貴的禮物給過我們
[00:04:11.120 --> 00:04:13.000]  耶穌基督降生
[00:04:13.000 --> 00:04:14.640]  但是終有一天
[00:04:14.640 --> 00:04:19.960]  上帝會透過這位主耶穌基督降臨地上
[00:04:19.960 --> 00:04:22.760]  所以馬克福音第一章一到第八節
[00:04:22.760 --> 00:04:24.520]  不單止提醒我們
[00:04:24.520 --> 00:04:27.280]  基督曾經在我們中間
[00:04:27.280 --> 00:04:30.640]  祂還會再來在我們中間
[00:04:30.640 --> 00:04:35.000]  兩個的中心都會集中在這個地方
[00:04:35.000 --> 00:04:37.560]  聖誕節會是很歡樂的時間
[00:04:37.560 --> 00:04:39.960]  但是當主耶穌基督再回來的時候
[00:04:39.960 --> 00:04:42.160]  可能是一個審判的時刻
[00:04:42.160 --> 00:04:43.760]  所以同時提醒我們
[00:04:43.760 --> 00:04:45.120]  在歡樂之中
[00:04:45.120 --> 00:04:47.560]  不要忘記我們的責任
[00:04:47.560 --> 00:04:51.280]  也不要忘記我們自己做信徒的生活
[00:04:51.280 --> 00:04:55.160]  我們不能夠永恆地活在聖誕中間
[00:04:55.160 --> 00:04:59.080]  而忘記了有一天祂還會再來
[00:04:59.080 --> 00:05:05.320]  要將聖誕馬槽、聖誕紅
[00:05:05.320 --> 00:05:08.440]  和主耶穌基督還會再來
[00:05:08.440 --> 00:05:10.560]  正如我們的信經所講
[00:05:10.560 --> 00:05:13.000]  有一天祂還會再來
[00:05:13.000 --> 00:05:17.000]  審判活人、死人
[00:05:17.000 --> 00:05:19.120]  當主耶穌基督再來的時候
[00:05:19.120 --> 00:05:22.800]  對於我們來說是一個歡樂的時刻
[00:05:22.800 --> 00:05:25.720]  或是一個哀動的時刻
[00:05:25.720 --> 00:05:27.160]  當主耶穌基督再回來的時候
[00:05:27.160 --> 00:05:32.400]  我們會得到怎樣的一句話呢?
[00:05:32.400 --> 00:05:35.680]  「你者又忠心又良善的僕人」
[00:05:35.680 --> 00:05:39.760]  或者說「你者又惡又懶的人」
[00:05:39.760 --> 00:05:41.960]  又或者說祂會對我們說
[00:05:41.960 --> 00:05:45.360]  好像《馬太福音》裡面所記載的十個同類
[00:05:45.360 --> 00:05:50.920]  「你者又聰明又勤力又警醒的」
[00:05:50.920 --> 00:05:52.240]  那五個
[00:05:52.240 --> 00:05:59.520]  或者是「你那個又放縱又不懂得準備疏懶的」
[00:05:59.520 --> 00:06:01.320]  那五個
[00:06:01.320 --> 00:06:03.040]  所以當我們讀這些經文的時候
[00:06:03.040 --> 00:06:04.640]  祖國提醒我們
[00:06:04.640 --> 00:06:09.120]  不要單單只是沉醉在聖誕的歡樂裡面
[00:06:09.120 --> 00:06:10.840]  要想到有一天
[00:06:10.840 --> 00:06:13.080]  上帝會再來
[00:06:13.080 --> 00:06:14.880]  這位微塞俠會再來
[00:06:14.880 --> 00:06:17.360]  這位耶穌基督會再來
[00:06:17.360 --> 00:06:22.080]  會審判活人與死人
[00:06:22.080 --> 00:06:23.880]  在經文的一開始
[00:06:23.880 --> 00:06:29.400]  祂說「上帝的兒子耶穌基督福音的開始」
[00:06:29.400 --> 00:06:33.280]  「福音的起頭」
[00:06:33.280 --> 00:06:34.840]  當這些說話一出來的時候
[00:06:34.840 --> 00:06:36.720]  我們所有讀經的人都說
[00:06:36.720 --> 00:06:39.520]  哦!原來這個上帝
[00:06:39.520 --> 00:06:42.240]  我們所信仰的這位上帝的兒子
[00:06:42.240 --> 00:06:43.480]  耶穌基督
[00:06:43.480 --> 00:06:46.040]  來到這個世界裡面
[00:06:46.040 --> 00:06:48.200]  有一個實際的
[00:06:48.200 --> 00:06:49.760]  有一個實質上的
[00:06:49.760 --> 00:06:51.360]  有一個開始
[00:06:51.360 --> 00:06:53.920]  有一個開始
[00:06:53.920 --> 00:06:55.280]  祂這裡所記載的
[00:06:55.280 --> 00:06:57.880]  跟我們慣常所讀到的
[00:06:57.880 --> 00:06:59.400]  《若寒福音》第一章第一節
[00:06:59.400 --> 00:07:02.120]  很明顯是不一樣的
[00:07:02.120 --> 00:07:05.320]  在《若寒福音》第一章第一節那一句話給我們聽
[00:07:05.320 --> 00:07:10.440]  「太初」在時間之先的時間
[00:07:10.440 --> 00:07:11.800]  沒有時間
[00:07:11.800 --> 00:07:15.200]  在上帝永恆的時間裡面
[00:07:15.200 --> 00:07:18.040]  上帝說「太初有道」
[00:07:18.040 --> 00:07:20.440]  在什麼都沒有的時候
[00:07:20.440 --> 00:07:22.440]  「道」就在那裡
[00:07:22.440 --> 00:07:24.480]  「道」就是上帝
[00:07:24.480 --> 00:07:26.160]  「道」成肉身
[00:07:26.160 --> 00:07:27.520]  住在我們中間
[00:07:27.520 --> 00:07:29.120]  充充滿滿的有因典
[00:07:29.120 --> 00:07:30.120]  有真理
[00:07:30.120 --> 00:07:33.040]  我們《若寒福音》第一章那一句所說的
[00:07:33.040 --> 00:07:34.680]  這位上帝的兒子
[00:07:34.680 --> 00:07:35.960]  這位耶穌
[00:07:35.960 --> 00:07:37.160]  這位「道」
[00:07:37.160 --> 00:07:39.560]  「道」成肉身住在我們中間
[00:07:39.560 --> 00:07:43.000]  我們只知道祂在時間之先
[00:07:43.000 --> 00:07:44.120]  是怎樣的
[00:07:44.120 --> 00:07:47.000]  「他」與上帝同等的
[00:07:47.000 --> 00:07:49.640]  「他」
[00:07:49.640 --> 00:07:51.920]  在「了無」時間裡面
[00:07:51.920 --> 00:07:55.080]  上帝在祂永恆的沉醉之中
[00:07:55.080 --> 00:07:56.960]  沉寂之中
[00:07:56.960 --> 00:08:00.520]  曾經有一位猶太的拉比
[00:08:00.520 --> 00:08:01.920]  在思考
[00:08:01.920 --> 00:08:03.800]  創世的第一章第一節
[00:08:03.800 --> 00:08:07.720]  「起初上帝創造天地」那一句話
[00:08:07.720 --> 00:08:11.440]  猶太拉比很多時候就用「問問題」來開始教書
[00:08:11.440 --> 00:08:12.880]  先問你一個問題
[00:08:12.880 --> 00:08:14.600]  然後等學生回答
[00:08:14.600 --> 00:08:16.240]  在問題裡面他就說
[00:08:16.240 --> 00:08:19.200]  在創造宇宙萬物之先
[00:08:19.200 --> 00:08:23.800]  上帝到底在做什麼呢?
[00:08:23.800 --> 00:08:26.480]  到底在時間之先
[00:08:26.480 --> 00:08:30.080]  「起初上帝創造天地」之先
[00:08:30.080 --> 00:08:33.400]  上帝到底在做什麼?
[00:08:33.400 --> 00:08:35.800]  上帝到底在永恆之中
[00:08:35.800 --> 00:08:39.640]  我是怎樣的?
[00:08:39.640 --> 00:08:41.920]  後來這個拉比就開估了
[00:08:41.920 --> 00:08:44.880]  原來在未有一切之先
[00:08:44.880 --> 00:08:49.680]  上帝在祂永恆的沉默之中
[00:08:49.680 --> 00:08:52.240]  在祂永恆的沉默裡面
[00:08:52.240 --> 00:08:54.840]  在永恆的思緒之中
[00:08:54.840 --> 00:08:57.760]  上帝說出了一句有能力的話
[00:08:57.760 --> 00:09:01.920]  上帝說「有光就有了光」
[00:09:01.920 --> 00:09:04.400]  在上帝的靜默之中
[00:09:04.400 --> 00:09:07.840]  所說出來的說話是有能力的
[00:09:07.840 --> 00:09:10.240]  但是這句有能力的話沒多久
[00:09:10.240 --> 00:09:11.880]  就被人家
[00:09:11.880 --> 00:09:14.360]  被祂所創造的人類
[00:09:14.360 --> 00:09:18.000]  被下當、被下駡來產生挑戰
[00:09:18.000 --> 00:09:22.360]  上帝開始創造的第一章第一節的說話
[00:09:22.360 --> 00:09:25.840]  上帝說「有光就有了光」
[00:09:25.840 --> 00:09:30.680]  「事就這樣成了」
[00:09:30.680 --> 00:09:33.440]  但是上帝對他創造的人說
[00:09:33.440 --> 00:09:37.440]  「圓中樹上所有的果子你都可以吃」
[00:09:37.440 --> 00:09:38.760]  這個你不可以吃
[00:09:38.760 --> 00:09:41.040]  因為你吃的時候必定死
[00:09:41.040 --> 00:09:44.120]  這是上帝的說話
[00:09:44.120 --> 00:09:47.000]  但是上帝在永恆的沉默之中
[00:09:47.000 --> 00:09:49.000]  說出了祂有能力的話
[00:09:49.000 --> 00:09:53.160]  整個宇宙是上帝說出來的
[00:09:53.160 --> 00:09:54.080]  除了做人那裡
[00:09:54.080 --> 00:09:57.360]  祂要用地上的塵土做人
[00:09:57.360 --> 00:10:01.040]  但是祂對人的所吩咐的說話
[00:10:01.040 --> 00:10:05.040]  竟然被人所不尊重
[00:10:05.040 --> 00:10:11.280]  上帝說「你吃的日子必定死」
[00:10:11.280 --> 00:10:14.840]  這個事引有這個夏娃對他說
[00:10:14.840 --> 00:10:19.000]  「上帝起時真說」
[00:10:19.000 --> 00:10:22.520]  「你們吃的日子不一定死」
[00:10:22.520 --> 00:10:24.200]  「你們吃的日子」
[00:10:24.200 --> 00:10:33.280]  「你就會得著智慧好像上帝」
[00:10:33.280 --> 00:10:37.120]  上帝所說的話
[00:10:37.120 --> 00:10:49.240]  很多人是刻意地拒絕的
[00:10:49.240 --> 00:10:53.120]  上帝曾經吩咐過耶利米
[00:10:53.120 --> 00:10:55.720]  「耶利米,你在母腹之中」
[00:10:55.720 --> 00:10:57.200]  「我又呼召了你」
[00:10:57.200 --> 00:11:01.120]  「你要出去宣講我的話」
[00:11:01.120 --> 00:11:02.840]  「耶利米,我去」
[00:11:02.840 --> 00:11:06.880]  但是耶利米在他宣告上帝說話的過程中間
[00:11:06.880 --> 00:11:09.560]  受了很多苦
[00:11:09.560 --> 00:11:11.800]  因為他講的道理不中聽
[00:11:11.800 --> 00:11:14.000]  不中聽,人們不中聽
[00:11:14.000 --> 00:11:15.240]  耶利米對我們說
[00:11:15.240 --> 00:11:16.640]  「你快點悔改」
[00:11:16.640 --> 00:11:18.200]  「你如果不悔改的話」
[00:11:18.200 --> 00:11:23.200]  「你的日子很難過」
[00:11:23.200 --> 00:11:26.760]  「甚至上帝會將你的國家覆亡」
[00:11:26.760 --> 00:11:29.040]  「讓你的敵人來欺負你」
[00:11:29.040 --> 00:11:34.520]  「但是有一天上帝必定會為你報仇」
[00:11:34.520 --> 00:11:35.800]  但是上帝就說
[00:11:35.800 --> 00:11:36.680]  「你要出去講」
[00:11:36.680 --> 00:11:37.400]  「你要去講」
[00:11:37.400 --> 00:11:38.800]  「你要去講」
[00:11:38.800 --> 00:11:40.600]  耶利米就出去講
[00:11:40.600 --> 00:11:42.000]  耶利米自己回頭對上帝說
[00:11:42.000 --> 00:11:44.840]  「上帝,你的工作真的不太好」
[00:11:44.840 --> 00:11:46.800]  「我講的時候,人們就打我」
[00:11:46.800 --> 00:11:48.440]  「打得我死死的」
[00:11:48.440 --> 00:11:50.160]  「將我關在監牢裡面」
[00:11:50.160 --> 00:11:51.680]  「但是我不講的時候」
[00:11:51.680 --> 00:11:53.400]  「因為我領受了這個使命」
[00:11:53.400 --> 00:11:54.640]  「我不講的話」
[00:11:54.640 --> 00:11:57.640]  「我好像有火在我骨中焚燒一樣」
[00:11:57.640 --> 00:12:01.960]  「很痛苦的事情來的」
[00:12:01.960 --> 00:12:03.520]  上帝對伊剎說
[00:12:03.520 --> 00:12:05.320]  「你要去講」
[00:12:05.320 --> 00:12:07.040]  以下是第六章的經文
[00:12:07.040 --> 00:12:08.920]  我們很熟悉的
[00:12:08.920 --> 00:12:13.200]  耶和華坐在高高的寶座上
[00:12:13.200 --> 00:12:15.440]  被伊剎見到
[00:12:15.440 --> 00:12:18.920]  伊剎說「我見到上帝」
[00:12:18.920 --> 00:12:20.320]  「我怎樣能夠生存呢?」
[00:12:20.320 --> 00:12:22.320]  「我才是一個有罪的人」
[00:12:22.320 --> 00:12:24.280]  上帝就說
[00:12:24.280 --> 00:12:26.040]  「我赦免你」
[00:12:26.040 --> 00:12:28.280]  有一個很象徵性的行動
[00:12:28.280 --> 00:12:33.160]  用火箭剪住那些炭上面的炭
[00:12:33.160 --> 00:12:34.520]  來壓他的嘴唇
[00:12:34.520 --> 00:12:37.080]  「我捷證你」
[00:12:37.080 --> 00:12:40.160]  然後告訴他
[00:12:40.160 --> 00:12:42.560]  「誰肯為我們去呢?」
[00:12:42.560 --> 00:12:44.120]  「我可以差遣誰呢?」
[00:12:44.120 --> 00:12:47.880]  我們大家都很熟悉這些經文
[00:12:47.880 --> 00:12:48.920]  然後伊剎就說
[00:12:48.920 --> 00:12:51.520]  「我在這裡請差遣我」
[00:12:51.520 --> 00:12:53.520]  但是接著上帝就說
[00:12:53.520 --> 00:12:54.760]  「你去講吧」
[00:12:54.760 --> 00:12:57.040]  「但是你講的東西沒有人肯聽」
[00:12:57.040 --> 00:13:00.400]  「因為他們的心好像蒙了一層油一樣」
[00:13:00.400 --> 00:13:03.040]  「沒有人肯聽」
[00:13:03.040 --> 00:13:04.560]  「你要講吧」
[00:13:04.560 --> 00:13:09.000]  「沒有人肯聽」
[00:13:09.000 --> 00:13:15.800]  但是伊剎竟然問上帝一個很奇特的問題
[00:13:15.800 --> 00:13:18.680]  也都是很天真的問題
[00:13:18.680 --> 00:13:20.520]  他問上帝
[00:13:20.520 --> 00:13:22.160]  「我去講」
[00:13:22.160 --> 00:13:25.240]  「講你吩咐我要講的東西」
[00:13:25.240 --> 00:13:26.480]  「他們不聽」
[00:13:26.480 --> 00:13:29.560]  「這樣的環境要到何時呢?」
[00:13:29.560 --> 00:13:31.800]  「要到何時為止呢?」
[00:13:31.800 --> 00:13:33.680]  即是等於我們現在去見工
[00:13:33.680 --> 00:13:35.080]  老闆說「我現在請你了」
[00:13:35.080 --> 00:13:36.720]  不過那份工不容易做
[00:13:36.720 --> 00:13:38.800]  人工達八折
[00:13:38.800 --> 00:13:40.480]  講低一點 七折
[00:13:40.480 --> 00:13:41.800]  工作很辛苦
[00:13:41.800 --> 00:13:42.920]  工作那麼多
[00:13:42.920 --> 00:13:44.640]  你搜一下就行
[00:13:44.640 --> 00:13:45.640]  就來了
[00:13:45.640 --> 00:13:47.080]  工作給了你
[00:13:47.080 --> 00:13:48.240]  「是呀 你要去做」
[00:13:48.240 --> 00:13:52.120]  「很辛苦的 你做不做啊?」
[00:13:52.120 --> 00:13:53.280]  這個員工就說
[00:13:53.280 --> 00:13:55.680]  「這樣的環境要多久?」
[00:13:55.680 --> 00:13:59.600]  「這樣的環境要捱多久?」
[00:13:59.600 --> 00:14:04.040]  當日的伊剎就問這個問題
[00:14:04.040 --> 00:14:05.680]  「我去講 沒人肯聽」
[00:14:05.680 --> 00:14:06.760]  「講多久都沒人聽」
[00:14:06.760 --> 00:14:08.200]  「要到何時為止呢?」
[00:14:08.200 --> 00:14:09.200]  上帝就說
[00:14:09.200 --> 00:14:13.440]  「直到他們被擄到外邦」
[00:14:13.440 --> 00:14:15.600]  「直到苦難臨到」
[00:14:15.600 --> 00:14:16.760]  「他們就知道了」
[00:14:16.760 --> 00:14:19.520]  「原來先知所講的話」
[00:14:19.520 --> 00:14:22.120]  「句句你也要聽」
[00:14:22.120 --> 00:14:23.880]  希伯來斯第一章那裡說
[00:14:23.880 --> 00:14:26.200]  「上帝既在古時」
[00:14:26.200 --> 00:14:32.360]  「藉著先知多次多方的曉如列祖」
[00:14:32.360 --> 00:14:33.920]  那句話的意思是
[00:14:33.920 --> 00:14:36.240]  上帝在不同的歷史時間
[00:14:36.240 --> 00:14:38.880]  藉著不同的方法多次多方
[00:14:38.880 --> 00:14:40.920]  用著不同的方法
[00:14:40.920 --> 00:14:42.080]  藉著先知
[00:14:42.080 --> 00:14:45.160]  向時代不同的人來說話
[00:14:45.160 --> 00:14:46.480]  但是這些人聽不聽呢?
[00:14:46.480 --> 00:14:48.760]  如果聽的話
[00:14:48.760 --> 00:14:50.760]  環境完全不一樣
[00:14:50.760 --> 00:14:52.760]  原來上帝所講的話
[00:14:52.760 --> 00:14:54.640]  由聖經的歷史給我們見到
[00:14:54.640 --> 00:14:57.720]  很多時候是沒有人聽的
[00:14:57.720 --> 00:14:59.520]  沒有人肯聽
[00:14:59.520 --> 00:15:03.680]  沒有人肯聽
[00:15:03.680 --> 00:15:06.960]  上帝的兒子耶穌基督的呼音的開頭
[00:15:06.960 --> 00:15:13.360]  正如先知以冊書上所記的
[00:15:13.360 --> 00:15:18.720]  在一個很不平順的歷史
[00:15:18.720 --> 00:15:20.600]  在一個人人對上帝的話語
[00:15:20.600 --> 00:15:23.280]  有所質疑不肯接受的歷史裡面
[00:15:23.280 --> 00:15:27.840]  上帝說:你要出去宣講
[00:15:27.840 --> 00:15:29.920]  你要站在你的位置
[00:15:29.920 --> 00:15:33.200]  講我要你講的東西
[00:15:33.200 --> 00:15:34.840]  昔日的先知以冊
[00:15:34.840 --> 00:15:37.440]  昔日的耶利米
[00:15:37.440 --> 00:15:40.680]  昔日的施洗約翰
[00:15:40.680 --> 00:15:41.960]  都是那樣
[00:15:41.960 --> 00:15:43.760]  站在崗位上面
[00:15:43.760 --> 00:15:47.960]  不斷地在呼喊
[00:15:47.960 --> 00:15:50.480]  在經文裡面有一次這樣的說話
[00:15:50.480 --> 00:15:52.800]  他說:我是一個怎樣的人呢?
[00:15:52.800 --> 00:15:57.200]  他說:我是一個曠野裡面的呼聲
[00:15:57.200 --> 00:16:04.240]  我只不過在曠野裡面呼喊
[00:16:04.240 --> 00:16:07.560]  你呼喊都去一個有人煙的地方
[00:16:07.560 --> 00:16:10.920]  但是上帝交託給施洗約翰的
[00:16:10.920 --> 00:16:12.400]  你出去吧
[00:16:12.400 --> 00:16:14.600]  在野地裡面生活吧
[00:16:14.600 --> 00:16:16.440]  用你自己的生活
[00:16:16.440 --> 00:16:19.280]  用你自己的人生
[00:16:19.280 --> 00:16:20.600]  用你在世界裡面
[00:16:20.600 --> 00:16:24.400]  所遭受到的各種不禮貌的對待
[00:16:24.400 --> 00:16:26.280]  用你很特殊的生活
[00:16:26.280 --> 00:16:27.080]  衣著
[00:16:27.080 --> 00:16:28.680]  向這個世界宣告
[00:16:28.680 --> 00:16:29.560]  去講吧
[00:16:29.560 --> 00:16:35.040]  講我要你講的訊息
[00:16:35.040 --> 00:16:37.080]  施洗約翰
[00:16:37.080 --> 00:16:39.760]  在野地裡面呼喊
[00:16:39.760 --> 00:16:42.040]  好像我們今天的教會
[00:16:42.040 --> 00:16:44.280]  好像千百年以來的教會
[00:16:44.280 --> 00:16:46.600]  都在曠野裡面
[00:16:46.600 --> 00:16:48.200]  在荒原裡面
[00:16:48.200 --> 00:16:50.120]  在沒有人接納的地方
[00:16:50.120 --> 00:16:51.960]  沒有人肯聽的地方
[00:16:51.960 --> 00:16:54.960]  來宣講上帝自己的訊息
[00:16:54.960 --> 00:16:56.760]  我們相信上帝
[00:16:56.760 --> 00:16:58.400]  因為終有一天
[00:16:58.400 --> 00:17:00.000]  那些人會聽的
[00:17:00.000 --> 00:17:02.520]  我們只是處於一個這樣的盼望
[00:17:02.520 --> 00:17:04.720]  我們終有一天
[00:17:04.720 --> 00:17:05.800]  在我們的信仰裡面
[00:17:05.800 --> 00:17:07.040]  這個終有一天
[00:17:07.040 --> 00:17:08.760]  給我們一個極大的鼓勵
[00:17:08.760 --> 00:17:10.040]  但是我們現代的人
[00:17:10.040 --> 00:17:13.360]  很難接受這個終有一天的
[00:17:13.360 --> 00:17:14.960]  我們希望這個終有一天
[00:17:14.960 --> 00:17:16.880]  在我們現代的時刻裡面
[00:17:16.880 --> 00:17:18.720]  由我們自己所做的事
[00:17:18.720 --> 00:17:20.000]  來將它實現它
[00:17:20.000 --> 00:17:22.000]  我們希望這個終有一天
[00:17:22.000 --> 00:17:24.640]  是越來越短就越好
[00:17:24.640 --> 00:17:26.040]  而且越來越短到
[00:17:26.040 --> 00:17:30.480]  在我的掌握之中最好
[00:17:30.480 --> 00:17:32.800]  但是聖經總是將一個訊息
[00:17:32.800 --> 00:17:33.800]  告訴我們
[00:17:33.800 --> 00:17:36.560]  時間不在你控制
[00:17:36.560 --> 00:17:38.840]  人事不在你控制
[00:17:38.840 --> 00:17:41.320]  歷史不在你控制
[00:17:41.320 --> 00:17:43.400]  警員不在你控制
[00:17:43.400 --> 00:17:45.280]  健康不在你控制
[00:17:45.280 --> 00:17:47.000]  經濟不在你控制
[00:17:47.000 --> 00:17:49.480]  一切都不在你控制
[00:17:49.480 --> 00:17:52.640]  在這些不受控制的所有因素裡面
[00:17:52.640 --> 00:17:54.600]  只有一件事它給我們鼓勵
[00:17:54.600 --> 00:17:58.560]  終有一天
[00:17:58.560 --> 00:18:00.160]  但是這個訊息
[00:18:00.160 --> 00:18:03.520]  是很不受歡迎的
[00:18:03.520 --> 00:18:05.880]  但是我們站在方圓上就要說
[00:18:05.880 --> 00:18:08.520]  這是我們所領受的使命
[00:18:08.520 --> 00:18:09.720]  是
[00:18:09.720 --> 00:18:12.680]  你現在可以做一些事
[00:18:12.680 --> 00:18:15.080]  你就儘管做
[00:18:15.080 --> 00:18:18.000]  請你再做的時候都要想一想
[00:18:18.000 --> 00:18:19.600]  終有一天
[00:18:19.600 --> 00:18:21.840]  當上帝要做事的時候
[00:18:21.840 --> 00:18:26.160]  一切都擺平了
[00:18:26.160 --> 00:18:29.040]  當上帝的兒子
[00:18:29.040 --> 00:18:31.640]  耶穌基督來到這個世界裡面
[00:18:31.640 --> 00:18:32.800]  道成肉身
[00:18:32.800 --> 00:18:34.240]  住在我們中間
[00:18:34.240 --> 00:18:36.360]  充足滿命的有恩典
[00:18:36.360 --> 00:18:37.400]  有真理
[00:18:37.400 --> 00:18:39.880]  有慈愛
[00:18:39.880 --> 00:18:41.840]  有公義
[00:18:41.840 --> 00:18:44.000]  只有在十字架上面
[00:18:44.000 --> 00:18:45.920]  上帝將他的兒子
[00:18:45.920 --> 00:18:47.440]  掛在十字架上面
[00:18:47.440 --> 00:18:49.440]  給我們見到
