
[00:00:00.000 --> 00:00:04.200]  孩子我去一步一步去成為你的僕人
[00:02:14.000 --> 00:02:16.400]  其實過往我們路加福音
[00:02:16.400 --> 00:02:19.400]  已經看了1至22章
[00:02:19.400 --> 00:02:20.800]  今日我們進入
[00:02:20.800 --> 00:02:26.200]  22章的尾段至24章之間
[00:02:26.200 --> 00:02:32.800]  而當中其實在18章的時候
[00:02:32.800 --> 00:02:36.000]  在18章31節開始
[00:02:36.000 --> 00:02:41.600]  至23章56節的範圍
[00:02:41.600 --> 00:02:44.800]  其實最重點就是講到
[00:02:44.800 --> 00:02:48.000]  基督受苦犧牲的過程
[00:02:48.000 --> 00:02:50.400]  和經歷
[00:02:50.400 --> 00:02:53.400]  在我讀這篇經文的時候
[00:02:53.400 --> 00:02:56.400]  我都會有一種很好奇
[00:02:56.400 --> 00:02:58.800]  彼得算是甚麼呢?
[00:02:58.800 --> 00:03:01.200]  為何在講耶穌
[00:03:01.200 --> 00:03:05.200]  如何為我們世人去受苦的歷程
[00:03:05.200 --> 00:03:08.400]  中間要插入彼得
[00:03:08.400 --> 00:03:14.400]  和耶穌中間的劇情呢?
[00:03:14.400 --> 00:03:18.000]  路加是一位醫生
[00:03:18.000 --> 00:03:21.200]  他寫上這篇聖經
[00:03:21.200 --> 00:03:23.400]  這張聖經
[00:03:23.400 --> 00:03:25.400]  目的是要很細緻地
[00:03:25.400 --> 00:03:28.200]  去講出耶穌在世
[00:03:28.200 --> 00:03:31.400]  祂所做的事
[00:03:31.400 --> 00:03:33.200]  在這一段裏面
[00:03:33.200 --> 00:03:37.200]  我選擇去找這個小人物
[00:03:37.200 --> 00:03:41.800]  人人看似一個不認主的彼得
[00:03:41.800 --> 00:03:45.000]  但我卻要從另一個角度
[00:03:45.000 --> 00:03:48.400]  去看耶穌眼中的彼得
[00:03:48.400 --> 00:03:50.600]  我們一起去想
[00:03:50.600 --> 00:03:52.200]  我們去想想
[00:03:52.200 --> 00:03:56.200]  我們對彼得的印象是甚麼
[00:03:56.200 --> 00:03:59.000]  可能就是剛才所讀的經文
[00:03:59.000 --> 00:04:01.200]  第一次、第二次和第三次
[00:04:01.200 --> 00:04:04.000]  都不認耶穌
[00:04:04.000 --> 00:04:06.000]  但今天很想大家
[00:04:06.000 --> 00:04:08.000]  再從多一點的角度
[00:04:08.000 --> 00:04:10.600]  我們進入當時的處境
[00:04:10.600 --> 00:04:15.400]  再多一點了解彼得的狀況
[00:04:15.400 --> 00:04:23.600]  在剛才提到
[00:04:23.600 --> 00:04:27.600]  基督受苦犧牲的預言
[00:04:27.600 --> 00:04:32.800]  本身耶穌已經和一群門徒說
[00:04:32.800 --> 00:04:36.000]  我們進入耶路撒冷裏面
[00:04:36.000 --> 00:04:38.800]  我們將要面對這些事
[00:04:38.800 --> 00:04:42.400]  人子將要受苦、受死
[00:04:42.400 --> 00:04:45.400]  亦都會三天復活
[00:04:45.400 --> 00:04:49.200]  可惜一群門徒
[00:04:49.200 --> 00:04:52.000]  聽到都聽不明白
[00:04:52.000 --> 00:04:56.000]  不明白和我們跟隨的老師
[00:04:56.000 --> 00:04:58.000]  耶穌有甚麼關係
[00:04:58.000 --> 00:05:01.000]  和他們本身的關係
[00:05:01.000 --> 00:05:02.600]  耶穌說了
[00:05:02.600 --> 00:05:04.400]  但他們未明白
[00:05:04.400 --> 00:05:07.200]  有時說書也是
[00:05:07.200 --> 00:05:10.000]  老師們一開始已經告訴你
[00:05:10.000 --> 00:05:11.400]  這是重點
[00:05:11.400 --> 00:05:12.800]  到測驗的時候
[00:05:12.800 --> 00:05:15.800]  測過、考試再考過
[00:05:15.800 --> 00:05:19.600]  但有些同學
[00:05:19.600 --> 00:05:24.600]  忘記了老師提過十萬次這個重點
[00:05:24.600 --> 00:05:26.400]  最後的成績
[00:05:26.400 --> 00:05:28.800]  當然是因為他們忘記了
[00:05:28.800 --> 00:05:31.800]  老師的提醒而失分
[00:05:31.800 --> 00:05:33.600]  同樣在門徒
[00:05:33.600 --> 00:05:38.800]  繼續去經歷與主同行的關係當中
[00:05:38.800 --> 00:05:41.000]  他們沒有認真去思考
[00:05:41.000 --> 00:05:47.800]  耶穌給他們一開始的預言
[00:05:47.800 --> 00:05:56.400]  進入到這個被不認主的場景
[00:05:56.400 --> 00:06:01.400]  當大家在最後的晚餐裏面
[00:06:01.400 --> 00:06:05.200]  耶穌再叮囑他們要小心
[00:06:05.200 --> 00:06:12.400]  不要為了爭權而忽略了一些更重要的事
[00:06:12.400 --> 00:06:17.400]  耶穌更鄭重特別去跟門徒說
[00:06:17.400 --> 00:06:21.200]  當中更起以彼得為先
[00:06:21.200 --> 00:06:23.600]  祂說到西門
[00:06:23.600 --> 00:06:26.600]  西門亦是我們現在認識的彼得
[00:06:26.600 --> 00:06:29.200]  撒旦要得著你們
[00:06:29.200 --> 00:06:32.800]  好西你們就是物質一樣
[00:06:32.800 --> 00:06:34.800]  以前的農業社會
[00:06:34.800 --> 00:06:37.000]  不知道大家有沒有見過
[00:06:37.000 --> 00:06:39.400]  一個籃子好像一個篩
[00:06:39.400 --> 00:06:41.600]  中間有不同的洞
[00:06:41.600 --> 00:06:45.000]  當你的物質去篩的時候
[00:06:45.000 --> 00:06:48.400]  中間一些不要的東西就會拿走
[00:06:48.400 --> 00:06:51.800]  其實在信仰的過程當中
[00:06:51.800 --> 00:06:54.600]  同樣撒旦一些試探
[00:06:54.600 --> 00:06:59.000]  一樣會一起去試驗我們
[00:06:59.000 --> 00:07:03.400]  例如我們說要做一個基督徒
[00:07:03.400 --> 00:07:05.400]  做一個好的基督徒
[00:07:05.400 --> 00:07:10.400]  當然我們每個星期都要回來崇拜
[00:07:10.400 --> 00:07:15.200]  平時的生活我們有讀經和親近神的時間
[00:07:15.200 --> 00:07:18.600]  可能這些被你篩的撒旦
[00:07:18.600 --> 00:07:21.000]  可能會跟你說很多話
[00:07:21.000 --> 00:07:23.400]  其實你今天都很累
[00:07:23.400 --> 00:07:26.800]  平時上班已經很累了
[00:07:26.800 --> 00:07:28.600]  不如讓自己休息一下
[00:07:28.600 --> 00:07:30.200]  讓你舒服一下
[00:07:30.200 --> 00:07:33.000]  好吧,那我留在星期六日吧
[00:07:33.000 --> 00:07:35.000]  可能好像今天這樣
[00:07:35.000 --> 00:07:39.200]  難得家人一家人的時間
[00:07:39.200 --> 00:07:42.000]  當然要出去玩一下
[00:07:42.000 --> 00:07:47.200]  當你沒有去堅守
[00:07:47.200 --> 00:07:50.600]  你本身信仰上的一些原則
[00:07:50.600 --> 00:07:53.400]  和神的承諾的話
[00:07:53.400 --> 00:07:59.600]  你就好像當中的物質一樣
[00:07:59.600 --> 00:08:02.600]  你被篩走,你是當中的被子
[00:08:02.600 --> 00:08:08.400]  在耶穌認識彼得的過程當中
[00:08:08.400 --> 00:08:10.800]  祂很知道祂這個門徒
[00:08:10.800 --> 00:08:14.200]  祂鄭重去叮囑他
[00:08:14.200 --> 00:08:15.600]  甚至跟他說
[00:08:15.600 --> 00:08:20.600]  我已經為你將要面對的事去禱告、去祈求
[00:08:20.600 --> 00:08:24.200]  以致你不至於失去信心
[00:08:24.200 --> 00:08:28.800]  以致你不致離開我
[00:08:28.800 --> 00:08:34.200]  但是彼得的態度和反應又是怎樣呢?
[00:08:34.200 --> 00:08:36.000]  主啊,我已經預備好了
[00:08:36.000 --> 00:08:38.000]  我會跟你同死下監
[00:08:38.000 --> 00:08:44.600]  但無論如何我都會靠心和你共苦
[00:08:44.600 --> 00:08:50.800]  耶穌再跟他說一番話
[00:08:50.800 --> 00:08:54.000]  彼得,我告訴你
[00:08:54.000 --> 00:08:57.600]  今天在雞還沒叫之前
[00:08:57.600 --> 00:09:05.200]  你將會有三次不認我
[00:09:05.200 --> 00:09:07.400]  對彼得來說
[00:09:07.400 --> 00:09:14.600]  你們猜猜他聽完後又覺得怎樣了?
[00:09:14.600 --> 00:09:20.400]  哎,總之我已經預備好了
[00:09:20.400 --> 00:09:23.200]  可能很快說完這幾句
[00:09:23.200 --> 00:09:26.600]  他已經忘記了耶穌鄭重聲明
[00:09:26.600 --> 00:09:33.400]  和他提醒些什麼了
[00:09:33.400 --> 00:09:41.000]  在剛才主席為大家讀的經文裏面
[00:09:41.000 --> 00:09:48.400]  經歷了不足一晚的時間
[00:09:48.400 --> 00:09:52.400]  彼得三次不認主
[00:09:52.400 --> 00:09:55.600]  這件事就逐一發生
[00:09:55.600 --> 00:09:57.600]  中間發生了什麼事呢?
[00:09:57.600 --> 00:10:01.400]  在什麼情景出現這些對話呢?
[00:10:01.400 --> 00:10:04.400]  當他們吃完如月節的晚餐
[00:10:04.400 --> 00:10:06.400]  耶穌就跟他們說
[00:10:06.400 --> 00:10:08.400]  我們要上山禱告了
[00:10:08.400 --> 00:10:11.400]  我們要警醒禱告
[00:10:11.400 --> 00:10:16.400]  我們將要面對很重要的事
[00:10:16.400 --> 00:10:19.400]  耶穌獨自自己跪下來
[00:10:19.400 --> 00:10:22.400]  向天父去禱告
[00:10:22.400 --> 00:10:24.400]  他同樣去問道
[00:10:24.400 --> 00:10:30.400]  其實這個虎杯可不可以不要呢?
[00:10:30.400 --> 00:10:33.400]  如果是主的吩咐
[00:10:33.400 --> 00:10:41.400]  就讓他有足夠的力量去堅持了
[00:10:41.400 --> 00:10:44.400]  當耶穌禱告完之後
[00:10:44.400 --> 00:10:51.400]  就見到一班叛徒已經累到睡著了
[00:10:51.400 --> 00:10:53.400]  耶穌還很關心他們
[00:10:53.400 --> 00:10:55.400]  不知道他們是不是也很擔心
[00:10:55.400 --> 00:10:57.400]  日後發生什麼事
[00:10:57.400 --> 00:11:00.400]  會不會有時候休息呢?
[00:11:00.400 --> 00:11:03.400]  不過耶穌同時也叫醒他們
[00:11:03.400 --> 00:11:04.400]  責備他們
[00:11:04.400 --> 00:11:07.400]  你們真的要警醒禱告
[00:11:07.400 --> 00:11:09.400]  事情將要發生
[00:11:09.400 --> 00:11:13.400]  我們一定要靠主
[00:11:13.400 --> 00:11:15.400]  在說話講完之後
[00:11:15.400 --> 00:11:17.400]  就有一班兵兵
[00:11:17.400 --> 00:11:19.400]  就有一班祭司
[00:11:19.400 --> 00:11:22.400]  甚至祭司的木人、瀑人
[00:11:22.400 --> 00:11:27.400]  他們來找耶穌
[00:11:27.400 --> 00:11:33.400]  當時他們要找耶穌
[00:11:33.400 --> 00:11:37.400]  目的是因為耶穌在當時的處境
[00:11:37.400 --> 00:11:39.400]  政治、宗教的處境
[00:11:39.400 --> 00:11:43.400]  其實站在一個很危險的位置
[00:11:43.400 --> 00:11:48.400]  因為當時很多人在等彌賽
[00:11:48.400 --> 00:11:53.400]  耶穌不停宣講祂的福音
[00:11:53.400 --> 00:11:56.400]  讓人去威信祂
[00:11:56.400 --> 00:11:59.400]  同時當然得罪了一班
[00:11:59.400 --> 00:12:03.400]  不肯認耶穌為彌賽的大祭司
[00:12:03.400 --> 00:12:06.400]  和一班宗教領袖
[00:12:06.400 --> 00:12:10.400]  他們很想私底下解決這件事
[00:12:10.400 --> 00:12:12.400]  對香港人來說
[00:12:12.400 --> 00:12:14.400]  究竟哪個記者
[00:12:14.400 --> 00:12:17.400]  為什麼過不了關
[00:12:17.400 --> 00:12:20.400]  為什麼過不了去哪個地方
[00:12:20.400 --> 00:12:22.400]  我們都會很執著
[00:12:22.400 --> 00:12:24.400]  很堅持要問到
[00:12:24.400 --> 00:12:27.400]  為什麼發生什麼事
[00:12:27.400 --> 00:12:31.400]  是誰決定
[00:12:31.400 --> 00:12:34.400]  我們不喜歡這麼多私下的解決
[00:12:34.400 --> 00:12:37.400]  私下的處理
[00:12:37.400 --> 00:12:40.400]  但是當時這一班大祭司
[00:12:40.400 --> 00:12:44.400]  他們正是想私下處理
[00:12:44.400 --> 00:12:50.400]  私下去審判耶穌
[00:12:50.400 --> 00:12:53.400]  在當時的處境裏
[00:12:53.400 --> 00:12:58.400]  耶穌問到一班人
[00:12:58.400 --> 00:12:59.400]  他們問祂
[00:12:59.400 --> 00:13:02.400]  究竟祢是找誰
[00:13:02.400 --> 00:13:03.400]  耶穌說
[00:13:03.400 --> 00:13:07.400]  他們說是找耶穌
[00:13:07.400 --> 00:13:09.400]  耶穌說我就是
[00:13:09.400 --> 00:13:11.400]  其他人的
[00:13:11.400 --> 00:13:14.400]  你就放走他吧
[00:13:14.400 --> 00:13:16.400]  剩下的就是耶穌
[00:13:16.400 --> 00:13:19.400]  他們終於捉到主角了
[00:13:19.400 --> 00:13:22.400]  當很多門徒聽見可以走了
[00:13:22.400 --> 00:13:25.400]  那就是走為上著
[00:13:25.400 --> 00:13:28.400]  唯一剩下的
[00:13:28.400 --> 00:13:32.400]  就是經文所提及的彼得
[00:13:32.400 --> 00:13:34.400]  他目睹著耶穌
[00:13:34.400 --> 00:13:37.400]  怎樣被人捉拿
[00:13:37.400 --> 00:13:41.400]  怎樣苦待他
[00:13:41.400 --> 00:13:44.400]  但是他不敢走近
[00:13:44.400 --> 00:13:51.400]  他只能夠遠遠地去觀察
[00:13:51.400 --> 00:13:56.400]  在54至55節提及到
[00:13:56.400 --> 00:13:59.400]  彼得跟著這一班人
[00:13:59.400 --> 00:14:03.400]  甚至趁天氣這麼冷
[00:14:03.400 --> 00:14:05.400]  他們有個火爐
[00:14:05.400 --> 00:14:07.400]  走過去取暖
[00:14:07.400 --> 00:14:17.400]  探聽耶穌在裏面發生的情況
[00:14:17.400 --> 00:14:21.400]  當時有一個侍女
[00:14:21.400 --> 00:14:25.400]  她很定睛地望見耶穌
[00:14:25.400 --> 00:14:28.400]  可能因為在火盆裏面出現
[00:14:28.400 --> 00:14:31.400]  可以看清對方的樣子
[00:14:31.400 --> 00:14:35.400]  她定睛注目望著耶穌
[00:14:35.400 --> 00:14:37.400]  跟他講了一句
[00:14:37.400 --> 00:14:43.400]  這個人素來都是跟那人一起的
[00:14:43.400 --> 00:14:46.400]  她對著彼得說
[00:14:46.400 --> 00:14:52.400]  你這個人是跟耶穌經常走在一起的
[00:14:52.400 --> 00:14:58.400]  但是彼得當時不承認
[00:14:58.400 --> 00:15:00.400]  他的回應是
[00:15:00.400 --> 00:15:04.400]  你這個女人我不認得她
[00:15:04.400 --> 00:15:07.400]  你這個女人我不認識她
[00:15:07.400 --> 00:15:11.400]  我跟她沒有關係
[00:15:11.400 --> 00:15:18.400]  第一次彼得當時面對著
[00:15:18.400 --> 00:15:22.400]  這麼多不是自己人
[00:15:22.400 --> 00:15:26.400]  這一班對自己有威脅的人
[00:15:26.400 --> 00:15:32.400]  在當中不敢承認自己認識耶穌
[00:15:32.400 --> 00:15:38.400]  甚至不敢承認自己是耶穌的門徒
[00:15:38.400 --> 00:15:40.400]  她很怕自己有事
[00:15:40.400 --> 00:15:45.400]  她不知道會否跟耶穌的遭遇一樣
[00:15:45.400 --> 00:15:47.400]  她很掙扎
[00:15:47.400 --> 00:15:50.400]  但她仍然表達
[00:15:50.400 --> 00:15:52.400]  很快地跟別人說
[00:15:52.400 --> 00:15:55.400]  不是不是,我不認識他
[00:15:55.400 --> 00:15:59.400]  到了第二次
[00:15:59.400 --> 00:16:02.400]  過了一會兒
[00:16:02.400 --> 00:16:04.400]  有一個男人走過來
[00:16:04.400 --> 00:16:06.400]  又跟耶穌說
[00:16:06.400 --> 00:16:10.400]  你是跟那班人一起的
[00:16:10.400 --> 00:16:12.400]  你們是一夥人
[00:16:12.400 --> 00:16:17.400]  那一夥人再不是單單指他跟耶穌
[00:16:17.400 --> 00:16:21.400]  而是還指明是一班門徒
[00:16:21.400 --> 00:16:24.400]  他們很多時十幾個出來
[00:16:24.400 --> 00:16:30.400]  但彼得當時說
[00:16:30.400 --> 00:16:36.400]  我不是,我跟他們沒有關係
[00:16:36.400 --> 00:16:43.400]  她不單是第一次不敢承認認識耶穌
[00:16:43.400 --> 00:16:46.400]  跟耶穌的關係
[00:16:46.400 --> 00:16:53.400]  她更不敢承認跟那班門徒有關
[00:16:53.400 --> 00:16:57.400]  可能她一樣很擔心
[00:16:57.400 --> 00:17:02.400]  如果被人知道他們是同一夥人的話
[00:17:02.400 --> 00:17:05.400]  她真的會有機會被抓
[00:17:05.400 --> 00:17:08.400]  他們正在找這一夥人
[00:17:08.400 --> 00:17:16.400]  隔了一個小時
[00:17:16.400 --> 00:17:22.400]  彼得再有機會
[00:17:22.400 --> 00:17:26.400]  去說不
[00:17:26.400 --> 00:17:30.400]  又有一個人很堅持
[00:17:30.400 --> 00:17:33.400]  跟耶穌說跟彼得說
[00:17:33.400 --> 00:17:35.400]  你們一定是一夥人
[00:17:35.400 --> 00:17:37.400]  你們一定有關係
[00:17:37.400 --> 00:17:39.400]  聽你們的口音
[00:17:39.400 --> 00:17:42.400]  都是加里里人
[00:17:42.400 --> 00:17:46.400]  不知道你們明不明白這一句
[00:17:46.400 --> 00:17:50.400]  就好像我們香港人說廣東話
[00:17:50.400 --> 00:17:55.400]  跟你聽新加坡人和馬來西亞人說廣東話
[00:17:55.400 --> 00:17:57.400]  是有點不同的
[00:17:57.400 --> 00:18:00.400]  是有些音不同
[00:18:00.400 --> 00:18:09.400]  這就是他們所辨別的口音的分別
[00:18:09.400 --> 00:18:12.400]  第三次
[00:18:12.400 --> 00:18:18.400]  在《約翰福音》裏面也有記載一個小的片段
[00:18:18.400 --> 00:18:22.400]  為什麼這個男人這麼肯定
[00:18:22.400 --> 00:18:29.400]  彼得是跟耶穌甚至是這班門徒一夥人呢
[00:18:29.400 --> 00:18:36.400]  是因為當耶穌被大祭司捉拿的時候
[00:18:36.400 --> 00:18:40.400]  彼得做了一個很衝動的行為
[00:18:40.400 --> 00:18:47.400]  他拿起一把刀來削了大祭司僕人的耳朵
[00:18:47.400 --> 00:18:55.400]  這個男人正正是這個僕人被人削了耳朵的親戚
[00:18:55.400 --> 00:18:59.400]  所以我很肯定這個人跟耶穌有關係
[00:18:59.400 --> 00:19:03.400]  不然的話你不會幫他做這件事
[00:19:03.400 --> 00:19:09.400]  甚至在當時的場景當中是一起的
[00:19:09.400 --> 00:19:14.400]  但是彼得再一次不敢承認
[00:19:14.400 --> 00:19:18.400]  甚至叫他們不要亂說
[00:19:18.400 --> 00:19:24.400]  如果有一天
[00:19:24.400 --> 00:19:28.400]  孫家發生什麼事
[00:19:28.400 --> 00:19:32.400]  有人問你
[00:19:32.400 --> 00:19:36.400]  喂!你是不是回這間教會的
[00:19:36.400 --> 00:19:39.400]  沒有沒有沒有
[00:19:39.400 --> 00:19:42.400]  你說什麼呀
[00:19:42.400 --> 00:19:46.400]  如果再有人問你
[00:19:46.400 --> 00:19:51.400]  不是呀!我經常都見到你們一班人
[00:19:51.400 --> 00:19:56.400]  那個你經常跟著的牧師在大家樓吃東西
[00:19:56.400 --> 00:20:00.400]  沒有沒有沒有!你認錯人
[00:20:00.400 --> 00:20:04.400]  但是第三個再問你
[00:20:04.400 --> 00:20:08.400]  不是呀!見到你中秋節晚會
[00:20:08.400 --> 00:20:12.400]  你在其中一個櫃檯幫人拍照
[00:20:12.400 --> 00:20:14.400]  見到你都幫忙的
[00:20:14.400 --> 00:20:17.400]  還帶著牌子的工作人員
[00:20:17.400 --> 00:20:20.400]  沒有沒有!你不要亂說話
[00:20:20.400 --> 00:20:29.400]  不知道當一次又一次
[00:20:29.400 --> 00:20:32.400]  你去不承認
[00:20:32.400 --> 00:20:37.400]  孫家其中一個分子的身份的時候
[00:20:37.400 --> 00:20:39.400]  你的心是怎樣的呢?
[00:20:39.400 --> 00:20:42.400]  不知道好不好受呢?
[00:20:42.400 --> 00:20:47.400]  在當時這麼生死關頭的處境
[00:20:47.400 --> 00:20:56.400]  彼得默默去等候耶穌的消息的時候
[00:20:56.400 --> 00:21:00.400]  有人一次又一次要指明他的身份
[00:21:00.400 --> 00:21:05.400]  他的掙扎、他的心情和矛盾在哪裡呢?
[00:21:05.400 --> 00:21:14.400]  但是在彼得當他說最後一句
[00:21:14.400 --> 00:21:16.400]  你不要亂說話
[00:21:16.400 --> 00:21:21.400]  總之我跟他們沒有關係的時候
[00:21:21.400 --> 00:21:26.400]  預言,耶穌的預言
[00:21:26.400 --> 00:21:31.400]  他會在雞叫之前有三次不認他
[00:21:31.400 --> 00:21:34.400]  這一刻雞啼就發生了
[00:21:34.400 --> 00:21:36.400]  咕咕咕咕!
[00:21:36.400 --> 00:21:43.400]  於是這個雞啼
[00:21:43.400 --> 00:21:47.400]  在喚醒著
[00:21:47.400 --> 00:21:50.400]  一直隱藏著
[00:21:50.400 --> 00:21:56.400]  不敢讓人知道自己和耶穌有什麼關係的彼得
[00:21:56.400 --> 00:22:03.400]  在這幅圖片裡
[00:22:03.400 --> 00:22:07.400]  上面的是耶穌
[00:22:07.400 --> 00:22:09.400]  被人捉住的是耶穌
[00:22:09.400 --> 00:22:16.400]  他正正被人拉去另外一個地方繼續受審
[00:22:16.400 --> 00:22:22.400]  在那時正正就是彼得說
[00:22:22.400 --> 00:22:25.400]  不要亂說話,我跟他們沒有關係的
[00:22:25.400 --> 00:22:30.400]  雞叫就在那一刻發起
[00:22:30.400 --> 00:22:37.400]  那一刻耶穌就轉身看著他
[00:22:37.400 --> 00:22:40.400]  經文說得很特別
[00:22:40.400 --> 00:22:46.400]  當耶穌望見彼得的時候
[00:22:46.400 --> 00:22:49.400]  彼得就痛哭了
[00:22:49.400 --> 00:22:57.400]  大家想想
[00:22:57.400 --> 00:22:59.400]  如果你不望人,人家怎麼會望你呢?
[00:22:59.400 --> 00:23:01.400]  就好像我們常常說
[00:23:01.400 --> 00:23:04.400]  你不瞭人,人家怎麼會瞭你呢?
[00:23:04.400 --> 00:23:08.400]  其實他在說
[00:23:08.400 --> 00:23:10.400]  那個目光
[00:23:10.400 --> 00:23:18.400]  不單止耶穌主動轉頭看著他的門徒彼得
[00:23:18.400 --> 00:23:24.400]  同時當彼得一次又一次不認的時候
[00:23:24.400 --> 00:23:27.400]  到聽到雞叫的時候
[00:23:27.400 --> 00:23:30.400]  他就再找回耶穌的影蹤
[00:23:30.400 --> 00:23:36.400]  望見這個不敢承認他是自己主的人
[00:23:36.400 --> 00:23:50.400]  剛才也請大家幫忙想這個問題
[00:23:50.400 --> 00:23:56.400]  為什麼在基督受苦的篇章裡
[00:23:56.400 --> 00:24:04.400]  為什麼要插段仔細描述彼得和耶穌的劇情呢?
[00:24:04.400 --> 00:24:08.400]  和我們今天的我們有什麼關係呢?
[00:24:13.400 --> 00:24:22.400]  我們試試從耶穌目仰彼得的心腸的角度去想
[00:24:22.400 --> 00:24:27.400]  我們首先去分析一下
[00:24:27.400 --> 00:24:29.400]  透過這件事
[00:24:29.400 --> 00:24:37.400]  我們看到彼得對自己有什麼方面的認識
[00:24:38.400 --> 00:24:43.400]  第一,自以為是耶穌的忠實門徒
[00:24:43.400 --> 00:24:46.400]  即是耶穌的忠實粉絲
[00:24:46.400 --> 00:24:49.400]  無論去哪裡,甚至死
[00:24:49.400 --> 00:24:51.400]  他都會願意的
[00:24:51.400 --> 00:24:54.400]  他以為他可以
[00:24:54.400 --> 00:25:00.400]  但這件事似乎反映到一個很實際的現況
[00:25:00.400 --> 00:25:07.400]  原來不是真的能夠和他同甘共苦
[00:25:07.400 --> 00:25:12.400]  原來不是那麼容易兩臂插刀
[00:25:12.400 --> 00:25:17.400]  原來面對分死的關頭
[00:25:17.400 --> 00:25:20.400]  是真的不敢的
[00:25:20.400 --> 00:25:26.400]  自以為有能力去勝過撒旦
[00:25:26.400 --> 00:25:32.400]  輕視了耶穌對他的提醒
[00:25:32.400 --> 00:25:38.400]  並且輕視了耶穌對他的警告
[00:25:38.400 --> 00:25:48.400]  究竟耶穌對彼得的看法又是怎樣呢?
[00:25:48.400 --> 00:25:50.400]  我用紅色字去highlight了
[00:25:50.400 --> 00:25:54.400]  源於耶穌對彼得的認識
[00:25:54.400 --> 00:26:02.400]  這份認識不單是耶穌認識彼得軟弱的一面
[00:26:02.400 --> 00:26:08.400]  他認識彼得的本質,他那份人
[00:26:08.400 --> 00:26:12.400]  他的軟弱是他的限制
[00:26:12.400 --> 00:26:20.400]  但他還有很多方面可以讓耶穌對他作評估
[00:26:20.400 --> 00:26:30.400]  不知道大家讀書或工作時
[00:26:30.400 --> 00:26:34.400]  有沒有遇到一些不幸
[00:26:34.400 --> 00:26:39.400]  一些你想起感謝的人
[00:26:39.400 --> 00:26:41.400]  你會想起他嗎?
[00:26:41.400 --> 00:26:48.400]  我記得我在中五的時候
[00:26:48.400 --> 00:26:53.400]  我經常哭,但不知道自己為何哭
[00:26:53.400 --> 00:26:57.400]  可能我會很害怕,沒有信心
[00:26:57.400 --> 00:27:00.400]  甚至我不認識自己
[00:27:00.400 --> 00:27:03.400]  我記得有個社工跟我說
[00:27:03.400 --> 00:27:08.400]  你可以哭,但你要知道為甚麼
[00:27:08.400 --> 00:27:13.400]  我記得這番對話
[00:27:13.400 --> 00:27:16.400]  原來他也接納我去哭
[00:27:16.400 --> 00:27:18.400]  但他對我有一個要求
[00:27:18.400 --> 00:27:22.400]  他希望我明白自己
