
[00:00:00.000 --> 00:00:03.000]  各位姐妹,早安
[00:09:15.000 --> 00:09:17.000]  原來整個阿伯拉罕的生平
[00:09:17.000 --> 00:09:19.000]  都是上帝去安排的
[00:09:19.000 --> 00:09:22.000]  上帝不單單是阿伯拉罕的將來
[00:09:22.000 --> 00:09:24.000]  上帝更加安排阿伯拉罕的將來
[00:09:24.000 --> 00:09:27.000]  上帝是阿伯拉罕生命的掌管者
[00:09:27.000 --> 00:09:32.000]  上帝是阿伯拉罕生命遭遇每件事的原因
[00:09:32.000 --> 00:09:36.000]  但為什麼不是呢?
[00:09:36.000 --> 00:09:42.000]  世界上只有兩種人能夠知道阿伯拉罕的未來
[00:09:42.000 --> 00:09:44.000]  第一就是上帝
[00:09:44.000 --> 00:09:47.000]  第二大概就是未來人
[00:09:47.000 --> 00:09:50.000]  作為2000年之後的斯蒂法人
[00:09:50.000 --> 00:09:53.000]  他能夠回望阿伯拉罕一生的時候
[00:09:53.000 --> 00:09:57.000]  他是看得更加清楚
[00:09:57.000 --> 00:10:01.000]  因此原來我們如果用一個未來人的視野
[00:10:01.000 --> 00:10:03.000]  去回望阿伯拉罕生平的時候
[00:10:03.000 --> 00:10:08.000]  我們會發現原來阿伯拉罕早在他小時候
[00:10:08.000 --> 00:10:12.000]  跟著爸爸離開梧椅的時候
[00:10:12.000 --> 00:10:16.000]  其實上帝的呼召、上帝的心意
[00:10:16.000 --> 00:10:19.000]  早就已經顯明了
[00:10:19.000 --> 00:10:22.000]  當時阿伯拉罕還是很小
[00:10:22.000 --> 00:10:25.000]  沒有自己一個自處的能力
[00:10:25.000 --> 00:10:29.000]  跟著爸爸收拾行李就移民了
[00:10:29.000 --> 00:10:32.000]  離開了自己的家
[00:10:32.000 --> 00:10:35.000]  離開了他自己成長的地方
[00:10:35.000 --> 00:10:37.000]  離開了梧椅
[00:10:37.000 --> 00:10:41.000]  去到一個叫做哈蘭的地方
[00:10:41.000 --> 00:10:43.000]  你問之後會怎樣?
[00:10:43.000 --> 00:10:45.000]  之後會去哪裡?
[00:10:45.000 --> 00:10:47.000]  會發生什麼事?
[00:10:47.000 --> 00:10:49.000]  都不知道
[00:10:49.000 --> 00:10:52.000]  原來有時候我們人生都奇妙
[00:10:52.000 --> 00:10:53.000]  大家都會這樣
[00:10:53.000 --> 00:10:56.000]  特別是上下一年的時候都是這樣發現
[00:10:56.000 --> 00:10:59.000]  我們回望自己生命的時候
[00:10:59.000 --> 00:11:02.000]  那一刻,小時候年輕的時候
[00:11:02.000 --> 00:11:05.000]  很多事情都不知道為什麼
[00:11:05.000 --> 00:11:08.000]  當你原來自己站在未來的角度
[00:11:08.000 --> 00:11:10.000]  回望自己生命的時候
[00:11:10.000 --> 00:11:13.000]  你才發現原來上帝的心意
[00:11:13.000 --> 00:11:15.000]  上帝的呼召
[00:11:15.000 --> 00:11:18.000]  早就有了命中的安排
[00:11:18.000 --> 00:11:24.000]  上帝早在梧椅就已經呼召他
[00:11:24.000 --> 00:11:26.000]  縱然對他來說
[00:11:26.000 --> 00:11:28.000]  可能是在哈蘭的時候
[00:11:28.000 --> 00:11:32.000]  才更加清楚上帝的心意和呼召
[00:11:32.000 --> 00:11:35.000]  其實上帝在他生命年幼的時候
[00:11:35.000 --> 00:11:39.000]  就已經安排了這個生命
[00:11:39.000 --> 00:11:41.000]  不知道大家有沒有看過
[00:11:41.000 --> 00:11:45.000]  日本最近一個麥當勞的廣告
[00:11:45.000 --> 00:11:47.000]  很有趣的
[00:11:47.000 --> 00:11:51.000]  他請了一位70年代的電影明星
[00:11:51.000 --> 00:11:53.000]  叫做黑奇美子
[00:11:53.000 --> 00:11:55.000]  可能已經是一個婆婆
[00:11:55.000 --> 00:11:58.000]  以前拍過黑澤明的電影
[00:11:58.000 --> 00:11:59.000]  70年代的時候
[00:11:59.000 --> 00:12:00.000]  一個很漂亮的
[00:12:00.000 --> 00:12:04.000]  大家看到這個就是日本的神幻院
[00:12:04.000 --> 00:12:07.000]  用一些技術就變回一個年輕時
[00:12:07.000 --> 00:12:10.000]  二十多歲的一個心奇美子
[00:12:10.000 --> 00:12:12.000]  那個廣告故事是這麼說
[00:12:12.000 --> 00:12:16.000]  是說回1971年銀座第一間麥當勞
[00:12:16.000 --> 00:12:18.000]  開幕時候的情景
[00:12:18.000 --> 00:12:20.000]  這個二十多歲的女孩
[00:12:20.000 --> 00:12:22.000]  就約了一個男孩
[00:12:22.000 --> 00:12:24.000]  在1971年時間
[00:12:24.000 --> 00:12:26.000]  在銀座第一間麥當勞裏面
[00:12:26.000 --> 00:12:30.000]  一起去吃飯和拍拖
[00:12:30.000 --> 00:12:32.000]  這個女孩就看到
[00:12:32.000 --> 00:12:34.000]  很日本很典型的
[00:12:34.000 --> 00:12:37.000]  很含蓄很害羞的女孩
[00:12:37.000 --> 00:12:38.000]  在吃的時候
[00:12:38.000 --> 00:12:40.000]  她們一人叫了一個巨無霸
[00:12:40.000 --> 00:12:42.000]  這個女孩很特別
[00:12:42.000 --> 00:12:43.000]  她一聲也不吭
[00:12:43.000 --> 00:12:45.000]  很害羞地看著男孩
[00:12:45.000 --> 00:12:47.000]  又不吃那個巨無霸
[00:12:47.000 --> 00:12:49.000]  然後整個情不發聲
[00:12:49.000 --> 00:12:51.000]  巨無霸就放在那裏
[00:12:51.000 --> 00:12:53.000]  然後男孩就慢慢地
[00:12:53.000 --> 00:12:55.000]  就拜拜走了
[00:12:55.000 --> 00:12:58.000]  然後故事的下幕
[00:12:58.000 --> 00:13:02.000]  就看到這個就是原本的明星
[00:13:02.000 --> 00:13:04.000]  就是今天這個老婆婆
[00:13:04.000 --> 00:13:08.000]  這個老婆婆就帶著她的孫子
[00:13:08.000 --> 00:13:11.000]  在麥當勞裏面來吃巨無霸
[00:13:11.000 --> 00:13:14.000]  然後她就跟她的孫子說
[00:13:14.000 --> 00:13:17.000]  就想起原來以前這樣的回憶
[00:13:17.000 --> 00:13:19.000]  然後她就問
[00:13:19.000 --> 00:13:24.000]  原來她為什麼不出聲不吃東西
[00:13:24.000 --> 00:13:26.000]  原來她覺得很害羞
[00:13:26.000 --> 00:13:27.000]  不敢在男孩面前
[00:13:27.000 --> 00:13:29.000]  大口地吃巨無霸
[00:13:29.000 --> 00:13:31.000]  所以整個情她就不開口
[00:13:31.000 --> 00:13:33.000]  就吃這個巨無霸
[00:13:33.000 --> 00:13:35.000]  然後她的孫子就問
[00:13:35.000 --> 00:13:37.000]  為什麼你在爺爺面前又肯吃呢
[00:13:37.000 --> 00:13:38.000]  然後她就說
[00:13:38.000 --> 00:13:39.000]  很奇怪
[00:13:39.000 --> 00:13:42.000]  我在爺爺面前又這樣吃
[00:13:42.000 --> 00:13:43.000]  然後她的爺爺
[00:13:43.000 --> 00:13:44.000]  就是她的老公
[00:13:44.000 --> 00:13:47.000]  就跟她的另一個孫子回到這裏
[00:13:47.000 --> 00:13:48.000]  很奇妙
[00:13:48.000 --> 00:13:49.000]  然後她就說
[00:13:49.000 --> 00:13:53.000]  如果我當日夠膽去張開口吃巨無霸的話
[00:13:53.000 --> 00:13:57.000]  可能這個孫子就不在了
[00:13:57.000 --> 00:14:01.000]  所以從一個未來人的角度
[00:14:01.000 --> 00:14:04.000]  去回望自己的過去
[00:14:04.000 --> 00:14:07.000]  原來是很奇妙的事情
[00:14:07.000 --> 00:14:10.000]  很多事情我們又怎麼知道呢
[00:14:10.000 --> 00:14:12.000]  對於阿伯拉罕來說
[00:14:12.000 --> 00:14:16.000]  他又怎麼會知道這麼多前面的事情呢
[00:14:16.000 --> 00:14:18.000]  好像我們每個人一樣
[00:14:18.000 --> 00:14:21.000]  阿伯拉罕站在自己的時代裏面
[00:14:21.000 --> 00:14:24.000]  又怎麼能夠看到自己的將來呢
[00:14:24.000 --> 00:14:27.000]  又怎麼知道自己離開的決定
[00:14:27.000 --> 00:14:29.000]  是這麼正確
[00:14:29.000 --> 00:14:30.000]  還是上帝的心意
[00:14:30.000 --> 00:14:33.000]  是否上帝五秒鐘安排呢
[00:14:33.000 --> 00:14:37.000]  人生就好像我們一個小朋友的迷宮一樣
[00:14:37.000 --> 00:14:38.000]  對於大人來說
[00:14:38.000 --> 00:14:40.000]  小朋友迷宮就沒有什麼好玩的
[00:14:40.000 --> 00:14:44.000]  因為你都能夠看到整個迷宮的出口
[00:14:44.000 --> 00:14:45.000]  但對於小朋友來說
[00:14:45.000 --> 00:14:46.000]  他因為矮小
[00:14:46.000 --> 00:14:52.000]  他就在迷宮裏面不斷地尋索出路
[00:14:52.000 --> 00:14:54.000]  斯蒂反作為一個未來人就說
[00:14:54.000 --> 00:14:59.000]  上帝使他從那裏搬到你們所住之地
[00:14:59.000 --> 00:15:02.000]  這句話對阿伯拉罕談何容易呢
[00:15:02.000 --> 00:15:06.000]  他怎麼知道這是上帝的心意叫他離開呢
[00:15:06.000 --> 00:15:07.000]  未來人說
[00:15:07.000 --> 00:15:09.000]  上帝並沒有給他產業
[00:15:09.000 --> 00:15:11.000]  連納足之地都沒有
[00:15:11.000 --> 00:15:13.000]  你怎麼知道是沒有呢
[00:15:13.000 --> 00:15:14.000]  還是還沒有呢
[00:15:14.000 --> 00:15:16.000]  還是要等下去呢
[00:15:16.000 --> 00:15:17.000]  未來人說
[00:15:17.000 --> 00:15:20.000]  那時貪玩而此都沒有
[00:15:20.000 --> 00:15:23.000]  原來我連兒子都沒有
[00:15:23.000 --> 00:15:27.000]  所以對於沒有一個上帝視野
[00:15:27.000 --> 00:15:29.000]  或者未來人視野的阿伯拉罕來說
[00:15:29.000 --> 00:15:33.000]  當時他只是站在一個十字路口當中
[00:15:33.000 --> 00:15:37.000]  不知道自己的生命應該怎樣走下去
[00:15:37.000 --> 00:15:39.000]  應該留下
[00:15:39.000 --> 00:15:40.000]  應該離開
[00:15:40.000 --> 00:15:43.000]  離開是不是上帝的心意
[00:15:43.000 --> 00:15:45.000]  留下是不是上帝的心意
[00:15:45.000 --> 00:15:49.000]  這些都是一個未知之數
[00:15:49.000 --> 00:15:53.000]  或者我們可能都面對同樣的處境
[00:15:53.000 --> 00:15:55.000]  不知道你這段時間裏面
[00:15:55.000 --> 00:15:58.000]  吃了多少頓告別的晚飯
[00:15:58.000 --> 00:16:00.000]  可能這大半年裏面
[00:16:00.000 --> 00:16:02.000]  可能一個月都同樣吃一次飯
[00:16:02.000 --> 00:16:04.000]  可能是親戚朋友
[00:16:04.000 --> 00:16:06.000]  可能是同事
[00:16:06.000 --> 00:16:08.000]  可能是教會弟兄姊妹
[00:16:08.000 --> 00:16:12.000]  很多人都是離開要移民
[00:16:12.000 --> 00:16:15.000]  去到另一個地方裏面
[00:16:15.000 --> 00:16:17.000]  我自己剛剛上個月
[00:16:17.000 --> 00:16:18.000]  就是婚禮訓練
[00:16:18.000 --> 00:16:20.000]  訓練了一對我自己
[00:16:20.000 --> 00:16:23.000]  在神樂山時候一對中學生
[00:16:23.000 --> 00:16:26.000]  現在都是三十多歲就結婚
[00:16:26.000 --> 00:16:28.000]  他們打算結婚之後
[00:16:28.000 --> 00:16:29.000]  就是年底
[00:16:29.000 --> 00:16:32.000]  兩個人就搬到英國那裏
[00:16:32.000 --> 00:16:34.000]  問他搬到哪裏
[00:16:34.000 --> 00:16:35.000]  做些什麼
[00:16:35.000 --> 00:16:38.000]  他們說不知道
[00:16:38.000 --> 00:16:41.000]  到時做些什麼不知道
[00:16:41.000 --> 00:16:43.000]  住在哪裏不知道
[00:16:43.000 --> 00:16:45.000]  可以怎樣都不知道
[00:16:45.000 --> 00:16:48.000]  總之就先移民過去
[00:16:48.000 --> 00:16:49.000]  總之就結婚
[00:16:49.000 --> 00:16:52.000]  大家一起走下去
[00:16:52.000 --> 00:16:54.000]  所以有時候我們站在
[00:16:54.000 --> 00:16:57.000]  我們生命裏面的十字路口的時候
[00:16:57.000 --> 00:17:00.000]  我們都是不知道是怎樣
[00:17:00.000 --> 00:17:03.000]  不知道這是不是你最近在想的東西
[00:17:03.000 --> 00:17:05.000]  是不是應該走
[00:17:05.000 --> 00:17:07.000]  是不是應該留
[00:17:07.000 --> 00:17:10.000]  但是我們發現原來
[00:17:10.000 --> 00:17:12.000]  上帝的呼召
[00:17:12.000 --> 00:17:14.000]  上帝的心意
[00:17:14.000 --> 00:17:18.000]  一早就已經在我們生命裏面
[00:17:18.000 --> 00:17:23.000]  我自己是1999年在錦宣信署
[00:17:23.000 --> 00:17:27.000]  然後就2001年的時間
[00:17:27.000 --> 00:17:30.000]  讀大學的時候就夢召
[00:17:30.000 --> 00:17:32.000]  就感覺到上帝呼召
[00:17:32.000 --> 00:17:36.000]  我自己就想讀完書就去讀神學
[00:17:36.000 --> 00:17:40.000]  現在回望20年前的時候
[00:17:40.000 --> 00:17:42.000]  哪裏想到原來
[00:17:42.000 --> 00:17:45.000]  上帝呼召我在這個年代服侍
[00:17:45.000 --> 00:17:50.000]  面對香港這麼多不同的處境
[00:17:50.000 --> 00:17:52.000]  但這些處境對於上帝來說
[00:17:52.000 --> 00:17:55.000]  上帝在2001年呼召我的時候
[00:17:55.000 --> 00:17:57.000]  其實上帝知道的
[00:17:57.000 --> 00:17:59.000]  上帝知道呼召我正正就是
[00:17:59.000 --> 00:18:01.000]  服侍這個年代
[00:18:01.000 --> 00:18:04.000]  服侍這個年代的教會
[00:18:04.000 --> 00:18:07.000]  服侍這個年代的香港
[00:18:07.000 --> 00:18:10.000]  對於我們來說可能是改變了
[00:18:10.000 --> 00:18:14.000]  時代改變或是我們地方都改變
[00:18:14.000 --> 00:18:16.000]  但上帝的呼召
[00:18:16.000 --> 00:18:19.000]  上帝對我們生命裏面的安排
[00:18:19.000 --> 00:18:21.000]  他一早就知道
[00:18:21.000 --> 00:18:24.000]  你小時候他已經知道
[00:18:24.000 --> 00:18:26.000]  你應該怎樣走
[00:18:26.000 --> 00:18:30.000]  你為了甚麼而去活
[00:18:30.000 --> 00:18:33.000]  所以更加重要的是
[00:18:33.000 --> 00:18:39.000]  我們去找回上帝的心意是怎樣
[00:18:39.000 --> 00:18:45.000]  不知道大家知不知道這個地方在哪裏
[00:18:45.000 --> 00:18:50.000]  見到前面這幅相裏面是一班美軍
[00:18:50.000 --> 00:18:56.000]  這個地方一班美軍去踐踏過一片歷史的荒土
[00:18:56.000 --> 00:19:00.000]  原來就是今天的吳爾
[00:19:00.000 --> 00:19:03.000]  四千年前
[00:19:03.000 --> 00:19:07.000]  一個米索不達米亞一個非常繁榮
[00:19:07.000 --> 00:19:10.000]  貿易宗教的都會
[00:19:10.000 --> 00:19:12.000]  四千年之後
[00:19:12.000 --> 00:19:16.000]  成為了今天伊拉克一個叫做烏爾的地方
[00:19:16.000 --> 00:19:19.000]  一個被稱為費丘的地方
[00:19:19.000 --> 00:19:22.000]  一個已經蕩然無存
[00:19:22.000 --> 00:19:25.000]  沒有人居住的地方
[00:19:25.000 --> 00:19:27.000]  烏爾或者吳爾
[00:19:27.000 --> 00:19:30.000]  經歷過很多很多時代的變遷
[00:19:30.000 --> 00:19:33.000]  歷史皇朝的改變
[00:19:33.000 --> 00:19:38.000]  從阿富汗去到慢慢慢慢越來越少人居住
[00:19:38.000 --> 00:19:42.000]  這個地方在1625年再次被人類發現
[00:19:42.000 --> 00:19:45.000]  在1825年再次被一個國家確認
[00:19:45.000 --> 00:19:50.000]  稱之為以前叫做吳爾的地方
[00:19:50.000 --> 00:19:53.000]  所以這個很有趣的歷史練習
[00:19:53.000 --> 00:19:58.000]  原來當我們將一個地方放在幾千年的歷史洪流裏面的時候
