
[00:00:00.000 --> 00:00:03.000]  請姐妹主裡面平安
[00:01:49.000 --> 00:01:52.000]  神的保守、祝福、國度
[00:01:52.000 --> 00:01:55.000]  是一路延續的
[00:01:55.000 --> 00:01:58.000]  當然去到獵王紀夏
[00:01:58.000 --> 00:01:59.000]  最後一章
[00:01:59.000 --> 00:02:02.000]  告訴我們他們的國
[00:02:02.000 --> 00:02:04.000]  終於要亡了
[00:02:04.000 --> 00:02:07.000]  因為不厭其煩的
[00:02:07.000 --> 00:02:12.000]  在第23、24章裡面
[00:02:12.000 --> 00:02:14.000]  不厭其煩的說
[00:02:14.000 --> 00:02:19.000]  以色列人違背了摩西的律法
[00:02:19.000 --> 00:02:22.000]  沒有根據先祖
[00:02:22.000 --> 00:02:25.000]  來到去對神的效忠
[00:02:25.000 --> 00:02:27.000]  是作者
[00:02:27.000 --> 00:02:31.000]  或者編修獵王紀的作者
[00:02:31.000 --> 00:02:35.000]  來到去給我們的結論
[00:02:35.000 --> 00:02:38.000]  所以獵王紀上一開始的時候
[00:02:38.000 --> 00:02:40.000]  一開始第一節就說
[00:02:40.000 --> 00:02:43.000]  大衛王年紀老邁了
[00:02:43.000 --> 00:02:46.000]  就是說他的日子要過去了
[00:02:46.000 --> 00:02:48.000]  但是這個人的聰明
[00:02:48.000 --> 00:02:49.000]  這個人的敬虔
[00:02:49.000 --> 00:02:51.000]  這個人的智慧
[00:02:51.000 --> 00:02:57.000]  就是他知道神會保守他自己的約
[00:02:57.000 --> 00:03:02.000]  一定可以來延續他的後人
[00:03:02.000 --> 00:03:05.000]  可以坐穩國位
[00:03:05.000 --> 00:03:07.000]  他自己是過來人
[00:03:07.000 --> 00:03:09.000]  他被數落王
[00:03:09.000 --> 00:03:12.000]  這樣來到他一生的
[00:03:12.000 --> 00:03:13.000]  特別是後半生
[00:03:13.000 --> 00:03:15.000]  來到去追殺他
[00:03:15.000 --> 00:03:18.000]  導致他要面對很多很多的困難
[00:03:18.000 --> 00:03:20.000]  但是即便如此
[00:03:20.000 --> 00:03:24.000]  數落的國度只是延續了一任
[00:03:24.000 --> 00:03:26.000]  就已經瓦解
[00:03:26.000 --> 00:03:31.000]  他的後人都不能夠再延續
[00:03:31.000 --> 00:03:34.000]  但是很明白這個問題所在
[00:03:34.000 --> 00:03:37.000]  就是數落王沒有敬畏神
[00:03:37.000 --> 00:03:40.000]  所以他現在臨離開世界
[00:03:40.000 --> 00:03:43.000]  他在他自己這個時候
[00:03:43.000 --> 00:03:46.000]  很有趣的第一章形容的大衛
[00:03:46.000 --> 00:03:49.000]  是很虛弱的
[00:03:49.000 --> 00:03:50.000]  虛弱到一個地步
[00:03:50.000 --> 00:03:53.000]  要找人陪他睡
[00:03:53.000 --> 00:03:55.000]  那個時候沒有暖氣
[00:03:55.000 --> 00:03:57.000]  沒有中央空調
[00:03:57.000 --> 00:04:00.000]  更加不會有暖爐
[00:04:00.000 --> 00:04:04.000]  要找一個宮女陪他睡
[00:04:04.000 --> 00:04:07.000]  很特別的
[00:04:07.000 --> 00:04:09.000]  很漂亮的
[00:04:09.000 --> 00:04:11.000]  其實發熱就可以了
[00:04:11.000 --> 00:04:13.000]  不用漂亮的
[00:04:13.000 --> 00:04:15.000]  整個以色列最漂亮的差不多
[00:04:15.000 --> 00:04:17.000]  亞比薩
[00:04:17.000 --> 00:04:19.000]  這個宮女
[00:04:19.000 --> 00:04:20.000]  漂亮到一個地步
[00:04:20.000 --> 00:04:22.000]  她的兒子
[00:04:22.000 --> 00:04:30.000]  這個亞多尼亞
[00:04:30.000 --> 00:04:34.000]  要娶這個宮女
[00:04:34.000 --> 00:04:38.000]  但是聖經給我們看到的第一章的大衛
[00:04:38.000 --> 00:04:41.000]  身體極度極度的虛弱
[00:04:41.000 --> 00:04:45.000]  似乎是差不多離開世界了
[00:04:45.000 --> 00:04:48.000]  但是屬靈的智慧
[00:04:48.000 --> 00:04:50.000]  屬靈的眼光
[00:04:50.000 --> 00:04:52.000]  是一點都沒有短淺
[00:04:52.000 --> 00:04:55.000]  這個是很重要的訊息
[00:04:55.000 --> 00:04:57.000]  所以這個遺憤
[00:04:57.000 --> 00:05:00.000]  就不是普通人個人的私心
[00:05:00.000 --> 00:05:01.000]  私慾
[00:05:01.000 --> 00:05:05.000]  為自己的兒子要來千秋萬世
[00:05:05.000 --> 00:05:09.000]  為他怎樣來鋪平這條國道的路
[00:05:09.000 --> 00:05:17.000]  很大部分是有上主在大衛心靈裏面的感動
[00:05:17.000 --> 00:05:19.000]  那個引導
[00:05:19.000 --> 00:05:25.000]  我們可以看到第二章的第十二節
[00:05:25.000 --> 00:05:28.000]  剛才我們還沒讀的經文
[00:05:28.000 --> 00:05:31.000]  如果比較完整的就是第十節
[00:05:31.000 --> 00:05:34.000]  大衛與他列祖同睡
[00:05:34.000 --> 00:05:36.000]  葬在大衛城
[00:05:36.000 --> 00:05:39.000]  即是完了這個遺憤之後
[00:05:39.000 --> 00:05:42.000]  所羅門順利登基做王
[00:05:42.000 --> 00:05:45.000]  大衛就葬在大衛城
[00:05:45.000 --> 00:05:49.000]  大衛作以色列王四十年
[00:05:49.000 --> 00:05:51.000]  在希伯倫作王七年
[00:05:51.000 --> 00:05:54.000]  在耶路撒冷作王三十三年
[00:05:54.000 --> 00:05:58.000]  所羅門助他父親大衛的為
[00:05:58.000 --> 00:06:01.000]  他的國甚是堅固
[00:06:01.000 --> 00:06:04.000]  其實這樣描述已經很足夠了
[00:06:04.000 --> 00:06:06.000]  但去到四十六節
[00:06:06.000 --> 00:06:09.000]  又有一個結論
[00:06:09.000 --> 00:06:12.000]  這個結論其實就是上文
[00:06:12.000 --> 00:06:15.000]  由十三節開始去到四十五節
[00:06:15.000 --> 00:06:16.000]  大衛就做了
[00:06:16.000 --> 00:06:17.000]  對不起
[00:06:17.000 --> 00:06:19.000]  所羅門做了很多事
[00:06:19.000 --> 00:06:24.000]  就是對付了他的哥哥亞多尼亞
[00:06:24.000 --> 00:06:27.000]  殺了約克
[00:06:27.000 --> 00:06:31.000]  遣散了祭司亞比亞他
[00:06:31.000 --> 00:06:34.000]  和對付這個仕妹
[00:06:34.000 --> 00:06:38.000]  而且是過了幾年的圈禁之後才殺他
[00:06:38.000 --> 00:06:42.000]  所羅門的智慧就在這裡浮現
[00:06:42.000 --> 00:06:45.000]  去到四十六節就是這個總結句
[00:06:45.000 --> 00:06:47.000]  就是這一章聖經的總結句
[00:06:47.000 --> 00:06:52.000]  於是王吩咐耶和耶帶子彼蘭雅
[00:06:52.000 --> 00:06:55.000]  就是當時的祭司
[00:06:55.000 --> 00:06:57.000]  他就去殺死仕妹
[00:06:57.000 --> 00:07:00.000]  接著第二章最後的總結
[00:07:00.000 --> 00:07:05.000]  這樣便堅定了所羅門的國為
[00:07:05.000 --> 00:07:09.000]  之前是繼承爸爸的國為
[00:07:09.000 --> 00:07:11.000]  現在做了事了
[00:07:11.000 --> 00:07:14.000]  動了這幾個人了
[00:07:14.000 --> 00:07:19.000]  就告訴我們堅定他自己的國為
[00:07:19.000 --> 00:07:21.000]  值得我們去想一想
[00:07:21.000 --> 00:07:26.000]  第二章剛才主席已經讀了的經文
[00:07:26.000 --> 00:07:29.000]  一個這麼重要的國家的遺訓
[00:07:29.000 --> 00:07:33.000]  如果不是個人的父親的遺囑遺言
[00:07:33.000 --> 00:07:35.000]  是國家的遺訓
[00:07:35.000 --> 00:07:38.000]  應該關乎到的是整個國度
[00:07:38.000 --> 00:07:41.000]  應該怎樣施政
[00:07:41.000 --> 00:07:46.000]  大家如果有看過總理的遺囑
[00:07:46.000 --> 00:07:51.000]  孫中山先生在1925年3月11日簽名的
[00:07:51.000 --> 00:07:54.000]  是由他身邊很重要的大臣
[00:07:54.000 --> 00:07:57.000]  其中草擬的是汪精衛
[00:07:57.000 --> 00:08:02.000]  在2月24日1925年在北京
[00:08:02.000 --> 00:08:04.000]  因為差不多真的要死了
[00:08:04.000 --> 00:08:08.000]  就草擬了緊急草擬了這個遺囑
[00:08:08.000 --> 00:08:12.000]  就給孫中山先生我們的國父去過目
[00:08:12.000 --> 00:08:14.000]  一字不需要改
[00:08:14.000 --> 00:08:16.000]  就簽名作實
[00:08:16.000 --> 00:08:19.000]  果然3月12日就離世了
[00:08:19.000 --> 00:08:22.000]  簽完名第二天就離開世界
[00:08:22.000 --> 00:08:26.000]  那個遺囑是告訴我們過去40年
[00:08:26.000 --> 00:08:29.000]  中國的革命事業
[00:08:29.000 --> 00:08:31.000]  但是還有很多東西未竟全功
[00:08:31.000 --> 00:08:34.000]  希望後人繼續的努力
[00:08:34.000 --> 00:08:37.000]  其中就是那個大綱
[00:08:37.000 --> 00:08:39.000]  還有個人的
[00:08:39.000 --> 00:08:41.000]  有兩個部分的
[00:08:41.000 --> 00:08:48.000]  第二個部分就是爸爸對自己的子女和太太的叮囑
[00:08:48.000 --> 00:08:52.000]  本人一生為革命事業
[00:08:52.000 --> 00:08:54.000]  沒有什麼財富
[00:08:54.000 --> 00:08:56.000]  僅有的是一些書
[00:08:56.000 --> 00:09:00.000]  一些其他的物件和居住的地方
[00:09:00.000 --> 00:09:03.000]  全數給太太送慶靈
[00:09:03.000 --> 00:09:05.000]  還有一句
[00:09:05.000 --> 00:09:07.000]  我的子女都長大了
[00:09:07.000 --> 00:09:09.000]  就沒有什麼給你們了
[00:09:09.000 --> 00:09:11.000]  你們都要秉承我的遺訓
[00:09:11.000 --> 00:09:14.000]  來好好地生活
[00:09:14.000 --> 00:09:16.000]  就是這麼多了
[00:09:16.000 --> 00:09:19.000]  很少會講到一些
[00:09:19.000 --> 00:09:24.000]  我們看這個的第五節開始
[00:09:24.000 --> 00:09:27.000]  去到第九節
[00:09:27.000 --> 00:09:30.000]  是血腥的遺言
[00:09:30.000 --> 00:09:31.000]  有兩個人
[00:09:31.000 --> 00:09:34.000]  他現在臨死還記住他
[00:09:34.000 --> 00:09:37.000]  約阿是妹
[00:09:37.000 --> 00:09:39.000]  為什麼會這樣呢
[00:09:39.000 --> 00:09:42.000]  所以令到很多解經家覺得很大話不解
[00:09:42.000 --> 00:09:47.000]  為什麼大衛臨死還要記仇記恨呢
[00:09:47.000 --> 00:09:50.000]  所以如果我們從這個角度
[00:09:50.000 --> 00:09:53.000]  就有些東西我們要去梳理一下
[00:09:53.000 --> 00:09:55.000]  到底是為他自己
[00:09:55.000 --> 00:09:59.000]  還是為所羅門往後
[00:09:59.000 --> 00:10:03.000]  能夠真的照著神的律法
[00:10:03.000 --> 00:10:05.000]  這樣來施政
[00:10:05.000 --> 00:10:10.000]  和讓國家恢復公義和平
[00:10:10.000 --> 00:10:13.000]  所以這裡很值得我們去想想
[00:10:13.000 --> 00:10:15.000]  這一段聖經
[00:10:15.000 --> 00:10:17.000]  一個將死的人
[00:10:17.000 --> 00:10:19.000]  他的內心
[00:10:19.000 --> 00:10:22.000]  如果我們真的認定他是一個屬靈人
[00:10:22.000 --> 00:10:26.000]  他的智慧一點都沒有衰敗
[00:10:26.000 --> 00:10:29.000]  身體是真的衰敗了
[00:10:29.000 --> 00:10:33.000]  但是智慧眼光沒有衰敗的時候
[00:10:33.000 --> 00:10:35.000]  就要帶我們去看
[00:10:35.000 --> 00:10:37.000]  這個不是個人恩怨這麼簡單
[00:10:37.000 --> 00:10:39.000]  這個就是對所羅門
[00:10:39.000 --> 00:10:43.000]  他往後到底他是一個聰明人
[00:10:43.000 --> 00:10:44.000]  他的聰明在哪裡呢
[00:10:44.000 --> 00:10:46.000]  不斷提他是智慧人
[00:10:46.000 --> 00:10:49.000]  作者很快的第三章第四章
[00:10:49.000 --> 00:10:51.000]  就已經告訴我們
[00:10:51.000 --> 00:10:54.000]  所羅門的智慧是怎樣出神入化的
[00:10:54.000 --> 00:10:56.000]  有兩個兒子死了的
[00:10:56.000 --> 00:10:58.000]  妓女生的
[00:10:58.000 --> 00:11:00.000]  這些我們不詳細說了
[00:11:00.000 --> 00:11:04.000]  顯示了所羅門的智慧
[00:11:04.000 --> 00:11:07.000]  但是更重要的就是
[00:11:07.000 --> 00:11:11.000]  相信第二章的第五節
[00:11:11.000 --> 00:11:15.000]  是很重要的一節聖經
[00:11:15.000 --> 00:11:20.000]  第四第五節
[00:11:20.000 --> 00:11:24.000]  第二章第四節開始
[00:11:24.000 --> 00:11:28.000]  說了所羅門必須要跟隨
[00:11:28.000 --> 00:11:32.000]  遵守摩西的律法
[00:11:32.000 --> 00:11:34.000]  所寫的去行主的道
[00:11:34.000 --> 00:11:36.000]  謹守他的律例
[00:11:36.000 --> 00:11:39.000]  誡命 典章 法道
[00:11:39.000 --> 00:11:43.000]  重重複複說相同的同類的同義詞
[00:11:43.000 --> 00:11:45.000]  是什麼意思呢
[00:11:45.000 --> 00:11:49.000]  就是摩西的律法的原備性
[00:11:49.000 --> 00:11:52.000]  不只是十誡這麼簡單
[00:11:52.000 --> 00:11:54.000]  在這個大的綱領底下
[00:11:54.000 --> 00:11:56.000]  衍生的你的施政
[00:11:56.000 --> 00:11:59.000]  你的設立不同的律法
[00:11:59.000 --> 00:12:01.000]  都是在這個大的綱領裏面
[00:12:01.000 --> 00:12:03.000]  所以主耶穌也說
[00:12:03.000 --> 00:12:05.000]  神的律法
[00:12:05.000 --> 00:12:08.000]  盡心盡義盡性盡力愛主你的神
[00:12:08.000 --> 00:12:10.000]  其次都是相仿
[00:12:10.000 --> 00:12:13.000]  就是要愛人如己
[00:12:13.000 --> 00:12:19.000]  所以你又見到這麼沉醉的老人家
[00:12:19.000 --> 00:12:22.000]  你說摩西的律法不就夠了嗎
[00:12:22.000 --> 00:12:24.000]  可想而知
[00:12:24.000 --> 00:12:29.000]  大衛王對於舊約摩西的律法書
[00:12:29.000 --> 00:12:32.000]  那個尊重 重視
[00:12:32.000 --> 00:12:35.000]  一生來到虔誠的遵守
[00:12:35.000 --> 00:12:39.000]  可想而知他就去到這個心境
[00:12:39.000 --> 00:12:43.000]  其實也是根據摩西的律法書說的
[00:12:43.000 --> 00:12:47.000]  十一章 如果你們將來要立王
[00:12:47.000 --> 00:12:51.000]  那個王就要自己抄一本的律法書
[00:12:51.000 --> 00:12:54.000]  要平生的重讀
[00:12:54.000 --> 00:12:56.000]  很敬畏耶和華
[00:12:56.000 --> 00:12:59.000]  免得他心高氣傲
[00:12:59.000 --> 00:13:01.000]  是有規定的
[00:13:01.000 --> 00:13:03.000]  所以大衛就是自己一個人
[00:13:03.000 --> 00:13:06.000]  第一個人以身作則
[00:13:06.000 --> 00:13:09.000]  也可以想像得到就是素羅
[00:13:09.000 --> 00:13:12.000]  可能慢慢已經沒有讀聖經
[00:13:12.000 --> 00:13:14.000]  沒有回主一學
[00:13:14.000 --> 00:13:17.000]  他可能忙於國事
[00:13:17.000 --> 00:13:20.000]  已經對神的話語不感興趣
[00:13:20.000 --> 00:13:22.000]  更重要是第四節
[00:13:22.000 --> 00:13:24.000]  各位弟兄姊妹
[00:13:24.000 --> 00:13:28.000]  耶和華必承就向我所應許的話說
[00:13:28.000 --> 00:13:33.000]  你的子孫若謹慎自己的行為
[00:13:33.000 --> 00:13:35.000]  盡心盡意誠誠實實地
[00:13:35.000 --> 00:13:37.000]  行在我的面前
[00:13:37.000 --> 00:13:41.000]  就不斷人坐以色列的國位
[00:13:41.000 --> 00:13:46.000]  這個就是神和大衛所立的約
[00:13:46.000 --> 00:13:49.000]  那個典故的原因就是
[00:13:49.000 --> 00:13:51.000]  大衛做了皇坐定之後
[00:13:51.000 --> 00:13:53.000]  突然有一天想起
[00:13:53.000 --> 00:13:56.000]  我住在一個香塔木的皇宮
[00:13:56.000 --> 00:13:59.000]  但是神的約櫃
[00:13:59.000 --> 00:14:02.000]  還在一個回眸裏面
[00:14:02.000 --> 00:14:04.000]  那怎麼行呢
[00:14:04.000 --> 00:14:07.000]  怎麼可以這樣呢
[00:14:07.000 --> 00:14:09.000]  就叫先知來
[00:14:09.000 --> 00:14:12.000]  我很想為神建一個殿
[00:14:12.000 --> 00:14:14.000]  先知說好 當然好
[00:14:14.000 --> 00:14:16.000]  應該的
[00:14:16.000 --> 00:14:18.000]  然後晚上
[00:14:18.000 --> 00:14:20.000]  神就不是和大衛說
[00:14:20.000 --> 00:14:22.000]  是和先知拿丹說
[00:14:22.000 --> 00:14:26.000]  你幫我告訴我的僕人
[00:14:26.000 --> 00:14:29.000]  他建殿這個心意是好的
[00:14:29.000 --> 00:14:31.000]  不過不是他去做
[00:14:31.000 --> 00:14:33.000]  是他的兒子去做
[00:14:33.000 --> 00:14:37.000]  大衛就來到去敬拜神
[00:14:37.000 --> 00:14:39.000]  神就和大衛說
[00:14:39.000 --> 00:14:41.000]  你要為我建殿
[00:14:41.000 --> 00:14:44.000]  我要為你建立家室
[00:14:44.000 --> 00:14:48.000]  好像大衛很緊張神的家
[00:14:48.000 --> 00:14:50.000]  神就和大衛說
[00:14:50.000 --> 00:14:53.000]  我更加緊張你的家
[00:14:53.000 --> 00:14:54.000]  你的家族
[00:14:54.000 --> 00:14:56.000]  你的往後的子孫
[00:14:56.000 --> 00:14:58.000]  所以大衛銘記在心靈裏面
[00:14:58.000 --> 00:15:00.000]  現在死了
[00:15:00.000 --> 00:15:02.000]  他很緊張這個約
[00:15:02.000 --> 00:15:04.000]  他要告訴所羅門
[00:15:04.000 --> 00:15:06.000]  什麼都不重要
[00:15:06.000 --> 00:15:10.000]  最重要的是你要成為大丈夫
[00:15:10.000 --> 00:15:13.000]  你要謹守摩西的律法
[00:15:13.000 --> 00:15:15.000]  你要銘記
[00:15:15.000 --> 00:15:18.000]  要走在這個恩約底下
[00:15:18.000 --> 00:15:22.000]  就是神和我大衛所納的約
[00:15:22.000 --> 00:15:25.000]  所以來到這裏就應該完
[00:15:25.000 --> 00:15:27.000]  這個遺訓很漂亮
[00:15:27.000 --> 00:15:29.000]  不過突然之間出現了第五節
[00:15:29.000 --> 00:15:31.000]  突然間轉了口風
[00:15:31.000 --> 00:15:36.000]  你要記住這個約所行的
[00:15:36.000 --> 00:15:39.000]  然後就告訴我們
[00:15:39.000 --> 00:15:42.000]  他在平安太平的時候
[00:15:42.000 --> 00:15:45.000]  殺了這兩個元帥
[00:15:45.000 --> 00:15:50.000]  心靈裏面完全容不下另外一個人
[00:15:50.000 --> 00:15:54.000]  內心裏面極度的權力慾
[00:15:54.000 --> 00:15:57.000]  用最詭詐的手段
[00:15:57.000 --> 00:15:59.000]  古代打仗
[00:15:59.000 --> 00:16:01.000]  通常是兩個將領
[00:16:01.000 --> 00:16:03.000]  或者兩個很好打的
[00:16:03.000 --> 00:16:05.000]  大家記得大衛和哥利亞
[00:16:05.000 --> 00:16:06.000]  是對戰的
[00:16:06.000 --> 00:16:07.000]  兩個明刀明槍
[00:16:07.000 --> 00:16:09.000]  那個巨人就拿著
[00:16:09.000 --> 00:16:12.000]  很長很粗的機槍
[00:16:12.000 --> 00:16:14.000]  長的矛
[00:16:14.000 --> 00:16:18.000]  大衛就拿著一些扁的石
[00:16:18.000 --> 00:16:20.000]  所以那個巨人就當這個小子
[00:16:20.000 --> 00:16:21.000]  有沒有搞錯
[00:16:21.000 --> 00:16:22.000]  找個小子來跟我打
[00:16:22.000 --> 00:16:24.000]  就已經輕敵了
[00:16:24.000 --> 00:16:25.000]  類似是這樣
[00:16:25.000 --> 00:16:28.000]  所以古代打仗是這樣的
[00:16:28.000 --> 00:16:31.000]  但這個約就不是了
[00:16:31.000 --> 00:16:33.000]  用很詭詐的手段
[00:16:33.000 --> 00:16:36.000]  甚至殺這個亞馬遜的時候
[00:16:36.000 --> 00:16:37.000]  捉住他的鬍鬚
[00:16:37.000 --> 00:16:38.000]  說和他親嘴
[00:16:38.000 --> 00:16:41.000]  然後拿著劍就插進他的肚腹
[00:16:41.000 --> 00:16:44.000]  這個就是約壓
[00:16:44.000 --> 00:16:47.000]  所以我個人認為
[00:16:47.000 --> 00:16:49.000]  由第五節到第九節
[00:16:49.000 --> 00:16:51.000]  處理這三類人
[00:16:51.000 --> 00:16:54.000]  是關乎到國家的公義
[00:16:54.000 --> 00:16:57.000]  和和平
[00:16:57.000 --> 00:16:59.000]  是關乎到所羅門
[00:16:59.000 --> 00:17:02.000]  他要來到去心領神會
[00:17:02.000 --> 00:17:06.000]  對於國家裏面的公義
[00:17:06.000 --> 00:17:08.000]  一定要達到最好的
[00:17:08.000 --> 00:17:10.000]  盡量達到最好的
[00:17:10.000 --> 00:17:12.000]  所以他第一個最棘手的
[00:17:12.000 --> 00:17:14.000]  繼位之後要做的事
[00:17:14.000 --> 00:17:17.000]  就是要動這個親戚約壓
[00:17:17.000 --> 00:17:20.000]  其實第三章已經告訴我們了
[00:17:20.000 --> 00:17:23.000]  約壓原來已經歸附了
[00:17:23.000 --> 00:17:31.000]  支持這個亞比亞他
[00:17:31.000 --> 00:17:33.000]  其實是他的哥
[00:17:33.000 --> 00:17:36.000]  是所羅門的三哥
[00:17:36.000 --> 00:17:40.000]  大哥暗戀已經死於非命
[00:17:40.000 --> 00:17:42.000]  二哥但以理
[00:17:42.000 --> 00:17:45.000]  什麼都不理
[00:17:45.000 --> 00:17:48.000]  他很溫柔很安靜
[00:17:48.000 --> 00:17:51.000]  什麼都不出聲
[00:17:51.000 --> 00:17:53.000]  對不起
[00:17:53.000 --> 00:17:56.000]  這個亞比亞他是四哥
[00:17:56.000 --> 00:17:58.000]  因為三哥是亞沙龍
[00:17:58.000 --> 00:18:02.000]  亞沙龍也是死在約壓的手下
[00:18:02.000 --> 00:18:06.000]  在這個時候約壓已經來到去支持
[00:18:06.000 --> 00:18:10.000]  壓住在亞多尼亞身上
[00:18:10.000 --> 00:18:14.000]  所以對於所羅門來說
[00:18:14.000 --> 00:18:17.000]  要動這個約壓一點都不容易
[00:18:17.000 --> 00:18:21.000]  不過大衛很想這個兒子
[00:18:21.000 --> 00:18:23.000]  面對這個人
[00:18:23.000 --> 00:18:26.000]  不單止是他的手染了鮮血
[00:18:26.000 --> 00:18:29.000]  而是這個人的內心的深處
[00:18:29.000 --> 00:18:31.000]  是很壞的
[00:18:31.000 --> 00:18:33.000]  不可以用他
[00:18:33.000 --> 00:18:35.000]  其中我想到一樣東西就是
[00:18:35.000 --> 00:18:39.000]  在他的內心容不下另外一個人
[00:18:39.000 --> 00:18:42.000]  要不就完全的勝利
[00:18:42.000 --> 00:18:45.000]  要不就完全的失敗
[00:18:45.000 --> 00:18:48.000]  好像不能夠在勝利和失敗中間
[00:18:48.000 --> 00:18:51.000]  能夠有一個圓滿
[00:18:51.000 --> 00:18:53.000]  有一個中間的路線
[00:18:53.000 --> 00:18:55.000]  有另外一個元帥
[00:18:55.000 --> 00:19:00.000]  能不能一起輔助自己的國王大衛
[00:19:00.000 --> 00:19:04.000]  來到國家裏面更加的好
[00:19:04.000 --> 00:19:07.000]  有那個力量呢
[00:19:07.000 --> 00:19:10.000]  往往廉頗論相如
[00:19:10.000 --> 00:19:13.000]  好像不能夠並存的
[00:19:13.000 --> 00:19:16.000]  端乎我們是不是有那種智慧
[00:19:16.000 --> 00:19:19.000]  好像這個論相如這樣
[00:19:19.000 --> 00:19:22.000]  人往往好像一生不能夠藏二虎
[00:19:22.000 --> 00:19:25.000]  是不是勝利和失敗
[00:19:25.000 --> 00:19:27.000]  就好像一定永遠的對立呢
[00:19:27.000 --> 00:19:30.000]  在座的弟兄姊妹在你的職場
[00:19:30.000 --> 00:19:32.000]  在你的教會生活
[00:19:32.000 --> 00:19:35.000]  是不是不是你死就是我亡呢
[00:19:35.000 --> 00:19:38.000]  不是的 可以是有圓滿的
[00:19:38.000 --> 00:19:42.000]  尤其是教會生活就更加應該圓滿
[00:19:42.000 --> 00:19:47.000]  職場都可能有那個競爭
[00:19:47.000 --> 00:19:49.000]  世界盃當然要有冠軍
[00:19:49.000 --> 00:19:51.000]  不可以說雙冠軍
[00:19:51.000 --> 00:19:54.000]  但那個只是一個競技的運動
[00:19:54.000 --> 00:19:57.000]  但人與人之間是不可能的
[00:19:57.000 --> 00:19:58.000]  但是弱額
[00:19:58.000 --> 00:20:00.000]  殺完一個又一個
[00:20:00.000 --> 00:20:02.000]  你可想而知
[00:20:02.000 --> 00:20:05.000]  大衛絕對不是個人的恩怨
[00:20:05.000 --> 00:20:10.000]  是要所羅門認清這樣的人
[00:20:10.000 --> 00:20:17.000]  絕對不可以容許他成為他自己內閣的大臣
[00:20:17.000 --> 00:20:23.000]  國防部長或者其他的元帥
[00:20:23.000 --> 00:20:27.000]  有一個律師年輕的時候
[00:20:27.000 --> 00:20:31.000]  他為了要爭取那個業績
[00:20:31.000 --> 00:20:34.000]  每場官司都要打贏
[00:20:34.000 --> 00:20:35.000]  所以很進取
[00:20:35.000 --> 00:20:37.000]  他認為如果打輸了
[00:20:37.000 --> 00:20:39.000]  就是他自己的失敗
[00:20:39.000 --> 00:20:43.000]  所以他要累積很多打贏的官司
[00:20:43.000 --> 00:20:49.000]  有一天有個醫生來光顧他
[00:20:49.000 --> 00:20:55.000]  講述為什麼要請這個律師打官司
