
[00:00:00.000 --> 00:00:06.000]  今天很感恩很開心有周小嫻姑娘在我們這裡正道
[00:03:59.000 --> 00:04:03.000]  所以還是有一個流產的手術在當中
[00:04:03.000 --> 00:04:06.000]  所以警察會就安排了
[00:04:06.000 --> 00:04:10.000]  我在這裡休養半年的時間
[00:04:10.000 --> 00:04:12.000]  這半年的時間
[00:04:12.000 --> 00:04:15.000]  現在看來是上帝的憐憫
[00:04:15.000 --> 00:04:20.000]  讓我可以和香港一起多同行半年
[00:04:20.000 --> 00:04:25.000]  我們一起祈禱
[00:04:25.000 --> 00:04:28.000]  天父
[00:04:28.000 --> 00:04:33.000]  現在是似乎最壞的時間
[00:04:33.000 --> 00:04:37.000]  但是也是最好的時間
[00:04:37.000 --> 00:04:40.000]  因為人心枯乾
[00:04:40.000 --> 00:04:42.000]  需要你的話語
[00:04:42.000 --> 00:04:48.000]  比香港以前任何一個時候都更加迫切
[00:04:48.000 --> 00:04:49.000]  天父
[00:04:49.000 --> 00:04:53.000]  今天說的經文有點艱難
[00:04:53.000 --> 00:04:55.000]  我求聖靈你幫助我們
[00:04:55.000 --> 00:04:57.000]  幫助我們每一位
[00:04:57.000 --> 00:05:01.000]  在你的話語裡面去逼著力量
[00:05:01.000 --> 00:05:03.000]  我們不貪心
[00:05:03.000 --> 00:05:06.000]  我們知道是明白的
[00:05:06.000 --> 00:05:09.000]  但是我們只求明足夠的
[00:05:09.000 --> 00:05:11.000]  讓我們去應對
[00:05:11.000 --> 00:05:15.000]  接下來這個星期我們所要應對的
[00:05:15.000 --> 00:05:16.000]  我們禱告
[00:05:16.000 --> 00:05:18.000]  奉教主耶穌基督
[00:05:18.000 --> 00:05:20.000]  得聖名字而求
[00:05:20.000 --> 00:05:22.000]  阿們
[00:05:22.000 --> 00:05:26.000]  今天說的是撒加利亞書
[00:05:26.000 --> 00:05:29.000]  撒加利亞跟她爺爺說起
[00:05:29.000 --> 00:05:32.000]  她爺爺叫做易多
[00:05:32.000 --> 00:05:33.000]  是祭司
[00:05:33.000 --> 00:05:39.000]  所以撒加利亞成長在一個祭司的家庭
[00:05:39.000 --> 00:05:45.000]  她爺爺易多跟隨所羅巴伯和耶穌亞
[00:05:45.000 --> 00:05:52.000]  一同回到一個已經變成廢墟的耶路撒冷
[00:05:52.000 --> 00:05:55.000]  因為猶太人被擄去到巴比倫
[00:05:55.000 --> 00:05:57.000]  大家記得我吧
[00:05:57.000 --> 00:06:00.000]  我們回憶一下
[00:06:00.000 --> 00:06:06.000]  以色列人被擄去到巴比倫
[00:06:06.000 --> 00:06:11.000]  巴比倫後來被波斯帝國打敗了
[00:06:11.000 --> 00:06:15.000]  所以去到波斯國王的時候
[00:06:15.000 --> 00:06:17.000]  有一個神蹟出現
[00:06:17.000 --> 00:06:20.000]  竟然由一個外邦人的國王去下令
[00:06:20.000 --> 00:06:22.000]  叫猶太人回去
[00:06:22.000 --> 00:06:25.000]  重建你們的聖殿
[00:06:25.000 --> 00:06:30.000]  所以才分了第一批回到耶路撒冷
[00:06:30.000 --> 00:06:36.000]  第一批的以色列人回到耶路撒冷
[00:06:36.000 --> 00:06:43.000]  他們建了聖殿的根基
[00:06:43.000 --> 00:06:47.000]  但是因為敵人有很多的阻撓
[00:06:47.000 --> 00:06:52.000]  又因為百姓開始貪圖自己的享受
[00:06:52.000 --> 00:06:57.000]  以時機未到為理由停了工
[00:06:57.000 --> 00:07:06.000]  令到聖殿的建築工程荒廢了16年之久
[00:07:06.000 --> 00:07:11.000]  在停留了16年的建殿工程
[00:07:11.000 --> 00:07:17.000]  神又在大樓侍王波斯的一個國王的名字
[00:07:17.000 --> 00:07:19.000]  在他做王第二年的時候
[00:07:19.000 --> 00:07:22.000]  神興起了一個先知
[00:07:22.000 --> 00:07:24.000]  叫做哈該
[00:07:24.000 --> 00:07:28.000]  所以我們先知書裏面有哈該書
[00:07:28.000 --> 00:07:31.000]  他發出了很有力的訊息
[00:07:31.000 --> 00:07:33.000]  呼籲以色列人
[00:07:33.000 --> 00:07:39.000]  我們是時候要重建聖殿的工作了
[00:07:39.000 --> 00:07:44.000]  而撒加利亞和哈該同工
[00:07:44.000 --> 00:07:48.000]  他被哈該遲了幾個月出來講預言
[00:07:48.000 --> 00:07:53.000]  這就是我們今天要看的撒加利亞書
[00:07:53.000 --> 00:07:57.000]  撒加利亞書的結構
[00:07:57.000 --> 00:08:00.000]  我們可以分為兩個部分
[00:08:00.000 --> 00:08:03.000]  第一個部分是一至八章
[00:08:03.000 --> 00:08:09.000]  就是撒加利亞在上帝裏面看了的異象
[00:08:09.000 --> 00:08:10.000]  今天我們沒有講到
[00:08:10.000 --> 00:08:13.000]  但是大家回去可以再看
[00:08:13.000 --> 00:08:16.000]  裏面有八個異象
[00:08:16.000 --> 00:08:19.000]  有人將撒加利亞書
[00:08:19.000 --> 00:08:24.000]  比喻為舊約的啟示錄
[00:08:24.000 --> 00:08:27.000]  是講述過去、現在
[00:08:27.000 --> 00:08:29.000]  亦是講述將來
[00:08:29.000 --> 00:08:35.000]  裏面有很多將來異象
[00:08:35.000 --> 00:08:37.000]  但我們今天要看的是第二部分
[00:08:37.000 --> 00:08:39.000]  九至十四章
[00:08:39.000 --> 00:08:45.000]  九至十四章是關於盼望中的尼塞亞
[00:08:45.000 --> 00:08:48.000]  很多預言耶穌基督的經文
[00:08:48.000 --> 00:08:52.000]  在九至十四章裏面我們會看到
[00:08:52.000 --> 00:08:57.000]  但今天我們更加聚焦在最後的審判部分
[00:08:57.000 --> 00:09:02.000]  所以今天的標題是上帝的審判
[00:09:02.000 --> 00:09:07.000]  今天經文我們剛才誠希為我們讀出的十一章
[00:09:07.000 --> 00:09:11.000]  我們選了四至十七字
[00:09:11.000 --> 00:09:15.000]  其實這個經文是頗令人費解的
[00:09:15.000 --> 00:09:18.000]  我當然讀神學院的時候
[00:09:18.000 --> 00:09:20.000]  有機會有一個密集課程
[00:09:20.000 --> 00:09:23.000]  就是去讀撒加利亞書
[00:09:23.000 --> 00:09:26.000]  而當年就是正正2015年
[00:09:26.000 --> 00:09:30.000]  就是佔領中環的時候
[00:09:30.000 --> 00:09:31.000]  在讀這本書裏面
[00:09:31.000 --> 00:09:34.000]  神給我在裏面得到很大的安慰
[00:09:34.000 --> 00:09:36.000]  支取了很多的力量
[00:09:36.000 --> 00:09:40.000]  我當然在青年部牧養青年人
[00:09:40.000 --> 00:09:46.000]  有很多青年人都去到中環去佔領
[00:09:46.000 --> 00:09:51.000]  也有牧養的正在做警察的弟兄
[00:09:51.000 --> 00:09:53.000]  在讀這本書裏面
[00:09:53.000 --> 00:09:59.000]  神給我很多的看見和智慧
[00:09:59.000 --> 00:10:02.000]  去怎樣度過那個時刻
[00:10:02.000 --> 00:10:06.000]  今天我們香港也都是在面對
[00:10:06.000 --> 00:10:13.000]  甚至比2015年更加更加嚴峻的社會運動
[00:10:13.000 --> 00:10:16.000]  神讓我去翻這本書
[00:10:16.000 --> 00:10:20.000]  讓我拿回當日我做的一份功課
[00:10:20.000 --> 00:10:24.000]  就是四至十七字的這個《釋經》
[00:10:24.000 --> 00:10:28.000]  上帝有預備
[00:10:28.000 --> 00:10:31.000]  當日我都看得模模糊糊
[00:10:31.000 --> 00:10:33.000]  今天的處境裏面去看
[00:10:33.000 --> 00:10:35.000]  又明白多了
[00:10:35.000 --> 00:10:38.000]  我願意今天和大家分享
[00:10:38.000 --> 00:10:40.000]  我先給大家一個耐性
[00:10:40.000 --> 00:10:42.000]  很多字
[00:10:42.000 --> 00:10:45.000]  需要耐性一起進入這段經文
[00:10:45.000 --> 00:10:48.000]  我求聖靈去加力給大家
[00:10:48.000 --> 00:10:50.000]  昨晚一定睡得不是太好
[00:10:50.000 --> 00:10:55.000]  我求聖靈去加力給我們
[00:10:55.000 --> 00:10:59.000]  首先又出個名詞嚇嚇大家
[00:10:59.000 --> 00:11:03.000]  這段經文裏面究竟是甚麼題材呢
[00:11:03.000 --> 00:11:05.000]  有些學者說
[00:11:05.000 --> 00:11:08.000]  它叫做象徵性行動的指引
[00:11:08.000 --> 00:11:10.000]  甚麼來的呢
[00:11:10.000 --> 00:11:11.000]  這個詞是甚麼呢
[00:11:11.000 --> 00:11:13.000]  原來在舊約時代
[00:11:13.000 --> 00:11:18.000]  上帝常常藉著一些象徵來教導他的百姓
[00:11:18.000 --> 00:11:22.000]  是很特別的方式去傳達訊息
[00:11:22.000 --> 00:11:28.000]  所以就出現了一些象徵性的行動指引給先知
[00:11:28.000 --> 00:11:29.000]  我舉一個例子
[00:11:29.000 --> 00:11:31.000]  耶利米
[00:11:31.000 --> 00:11:36.000]  耶利米做先知去到多準
[00:11:36.000 --> 00:11:40.000]  他為了要傳達上帝的訊息
[00:11:40.000 --> 00:11:43.000]  將自己成為象徵
[00:11:43.000 --> 00:11:47.000]  使百姓更加明白他傳講的訊息
[00:11:47.000 --> 00:11:49.000]  上帝吩咐他
[00:11:49.000 --> 00:11:52.000]  不要娶妻生子
[00:11:52.000 --> 00:11:53.000]  不要結婚
[00:11:53.000 --> 00:11:56.000]  不要生小朋友
[00:11:56.000 --> 00:11:59.000]  來象徵那些叛逆的百姓
[00:11:59.000 --> 00:12:01.000]  將要受刑罰
[00:12:01.000 --> 00:12:03.000]  他的淒涼警方
[00:12:03.000 --> 00:12:08.000]  就好像一個沒有家室姑父的人一樣
[00:12:08.000 --> 00:12:13.000]  耶利米為了要令自己象徵由大人
[00:12:13.000 --> 00:12:16.000]  因罪受懲罰的痛苦
[00:12:16.000 --> 00:12:20.000]  他就馴服上帝一直單身沒有結婚
[00:12:20.000 --> 00:12:23.000]  所以這個例子
[00:12:23.000 --> 00:12:25.000]  我嘗試去解釋給大家聽
[00:12:25.000 --> 00:12:30.000]  原來舊約有這種傳達訊息
[00:12:30.000 --> 00:12:32.000]  而今天的經文
[00:12:32.000 --> 00:12:34.000]  四至十七節裏面
[00:12:34.000 --> 00:12:37.000]  就有三個行動的指引
[00:12:37.000 --> 00:12:39.000]  第一個
[00:12:39.000 --> 00:12:44.000]  通常有三個部分
[00:12:44.000 --> 00:12:46.000]  就是採取行動的吩咐
[00:12:46.000 --> 00:12:48.000]  所以第四節
[00:12:48.000 --> 00:12:50.000]  上帝就下命令
[00:12:50.000 --> 00:12:52.000]  他跟撒加利亞說
[00:12:52.000 --> 00:12:56.000]  你要穆養這群張宰的羊
[00:12:56.000 --> 00:12:58.000]  然後就有行動的記錄
[00:12:58.000 --> 00:13:00.000]  就是第七節
[00:13:00.000 --> 00:13:04.000]  於是我穆養這群張宰的羊
[00:13:04.000 --> 00:13:06.000]  在第六節有一個解釋
[00:13:06.000 --> 00:13:09.000]  就是我不再憐憫這地的居民
[00:13:09.000 --> 00:13:10.000]  看吶
[00:13:10.000 --> 00:13:14.000]  我要將這四人交在各人的鄰舍和君王手中
[00:13:14.000 --> 00:13:16.000]  他們必毀滅這地
[00:13:16.000 --> 00:13:20.000]  我卻不救任何一個脫離他們的手
[00:13:20.000 --> 00:13:27.000]  這是耶和華說的
[00:13:27.000 --> 00:13:30.000]  在第一個象徵性的行動指引裏面
[00:13:30.000 --> 00:13:32.000]  神吩咐撒加利亞
[00:13:32.000 --> 00:13:36.000]  去穆養一群將要被宰的羊
[00:13:36.000 --> 00:13:39.000]  而且有買羊的
[00:13:39.000 --> 00:13:40.000]  有人買羊
[00:13:40.000 --> 00:13:42.000]  亦有人賣羊
[00:13:42.000 --> 00:13:46.000]  羊就是象徵著神的子民
[00:13:46.000 --> 00:13:51.000]  這亦反映當時群體裏面
[00:13:51.000 --> 00:13:54.000]  在經濟上有壓迫者
[00:13:54.000 --> 00:13:56.000]  亦有剝削者出現
[00:13:56.000 --> 00:14:02.000]  買羊和賣羊的很大可能就是指萬民
[00:14:02.000 --> 00:14:05.000]  包括其他列國在內
[00:14:05.000 --> 00:14:06.000]  在舊約裏面
[00:14:06.000 --> 00:14:09.000]  穆養人通常都是指君王
[00:14:09.000 --> 00:14:13.000]  但在這裏是指猶大的領袖
[00:14:13.000 --> 00:14:15.000]  包括皇室的人員
[00:14:15.000 --> 00:14:18.000]  祭司和先知
[00:14:18.000 --> 00:14:20.000]  第六節解釋
[00:14:20.000 --> 00:14:24.000]  因為連穆養人都不憐憫羊群
[00:14:24.000 --> 00:14:27.000]  神將他們放在敵人鄰國
[00:14:27.000 --> 00:14:30.000]  或是他們敗壞的皇守裏
[00:14:30.000 --> 00:14:34.000]  所以羊這些以色列子民
[00:14:34.000 --> 00:14:37.000]  是內外都受敵
[00:14:37.000 --> 00:14:40.000]  這亦反映當時波斯時期
[00:14:40.000 --> 00:14:42.000]  以色列民的境況
[00:14:42.000 --> 00:14:45.000]  內外受敵
[00:14:45.000 --> 00:14:49.000]  當先知收到他的人工後
[00:14:49.000 --> 00:14:52.000]  即是說這個穆養人有人工
[00:14:52.000 --> 00:14:57.000]  第二個象徵性的行動指引又出現
[00:14:57.000 --> 00:14:59.000]  神指示穆養人
[00:14:59.000 --> 00:15:06.000]  要將工錢放到窯戶
[00:15:06.000 --> 00:15:07.000]  燒窯
[00:15:07.000 --> 00:15:11.000]  即是在窯窖裏燒土窯
[00:15:11.000 --> 00:15:15.000]  語氣是反映著很強烈的
[00:15:15.000 --> 00:15:17.000]  拒絕這份俸祿
[00:15:17.000 --> 00:15:22.000]  亦在突破與萬邦的關係而破裂
[00:15:22.000 --> 00:15:25.000]  承接經文第十節
[00:15:25.000 --> 00:15:29.000]  「截斷那稱為榮美的象
[00:15:29.000 --> 00:15:33.000]  表明我廢棄與萬民所立的約」
[00:15:33.000 --> 00:15:37.000]  這是第二個象徵性行動指引
[00:15:37.000 --> 00:15:41.000]  在這裏沒有解釋
[00:15:41.000 --> 00:15:44.000]  第一個剛才有解釋為何他會這樣做
[00:15:44.000 --> 00:15:47.000]  然後第三個
[00:15:47.000 --> 00:15:51.000]  神又再吩咐先知做事
[00:15:51.000 --> 00:15:52.000]  這次做甚麼呢?
[00:15:52.000 --> 00:15:54.000]  第十五節
[00:15:54.000 --> 00:15:59.000]  「你再擺愚昧穆人所用的器具拿來」
[00:15:59.000 --> 00:16:01.000]  行動的紀錄
[00:16:01.000 --> 00:16:02.000]  他有沒有這樣做呢?
[00:16:02.000 --> 00:16:03.000]  經文沒有記載
[00:16:03.000 --> 00:16:05.000]  不過也有做
[00:16:05.000 --> 00:16:08.000]  而解釋就有解釋了
[00:16:08.000 --> 00:16:12.000]  「因為看吶,我要在這地立一個穆人」
[00:16:12.000 --> 00:16:19.000]  神指示先知要去取走愚昧穆人的器具
[00:16:19.000 --> 00:16:23.000]  因為要興起一個很壞的穆人
[00:16:23.000 --> 00:16:26.000]  而這個壞的穆人經文告訴我們
[00:16:26.000 --> 00:16:29.000]  他不單不照顧自己的羊
[00:16:29.000 --> 00:16:31.000]  還吃自己的羊
[00:16:31.000 --> 00:16:34.000]  再次回應剛才第六節所說的
[00:16:34.000 --> 00:16:37.000]  「我不再憐憫這地的居民
[00:16:37.000 --> 00:16:43.000]  將這民交給人的淪舍和貪潑的黃壽眾」
[00:16:43.000 --> 00:16:47.000]  就是內外受敵的境地
[00:16:47.000 --> 00:16:57.000]  總結《撒加利亞書》這三個象徵性行動的指引
[00:16:57.000 --> 00:17:00.000]  我們看到是在描述兩個穆人
[00:17:00.000 --> 00:17:02.000]  第一個被神委任之後
[00:17:02.000 --> 00:17:05.000]  他很敏銳羊的需要
[00:17:05.000 --> 00:17:06.000]  他也有裝備
[00:17:06.000 --> 00:17:08.000]  有兩斤象
[00:17:08.000 --> 00:17:10.000]  就是榮美和聯合
[00:17:10.000 --> 00:17:15.000]  但是當有張力出現在穆羊和羊群之間
[00:17:15.000 --> 00:17:18.000]  穆羊人就終止了他的工作
[00:17:18.000 --> 00:17:20.000]  他和萬民的約
[00:17:20.000 --> 00:17:23.000]  聯合猶大和以色列的希望
[00:17:23.000 --> 00:17:25.000]  都終止了
[00:17:25.000 --> 00:17:29.000]  然後第二位穆羊人委任
[00:17:29.000 --> 00:17:33.000]  但是完全不負責任和敗壞
[00:17:33.000 --> 00:17:35.000]  這段經文
[00:17:35.000 --> 00:17:37.000]  無論是用字還是題材
[00:17:37.000 --> 00:17:40.000]  和其他兩卷的先知書
[00:17:40.000 --> 00:17:43.000]  就是耶利米書和以色列書
[00:17:43.000 --> 00:17:46.000]  都有很多的相似
[00:17:46.000 --> 00:17:49.000]  耶利米書
[00:17:49.000 --> 00:17:50.000]  我為大家讀出
[00:17:50.000 --> 00:17:52.000]  大家看不看到字?
[00:17:52.000 --> 00:17:55.000]  有些小吧?
[00:17:55.000 --> 00:17:56.000]  你們留心聽
[00:17:56.000 --> 00:17:58.000]  二十三章一至四節
[00:17:58.000 --> 00:18:00.000]  這是在耶利米先知書
[00:18:00.000 --> 00:18:03.000]  都用羊這樣說過
[00:18:03.000 --> 00:18:05.000]  耶和華說
[00:18:05.000 --> 00:18:08.000]  「何在那些殘害
[00:18:08.000 --> 00:18:11.000]  趕散我草場之羊的牧人?」
[00:18:11.000 --> 00:18:13.000]  耶和華以色列的神
[00:18:13.000 --> 00:18:17.000]  論到那些牧養他百姓的牧人如此說
[00:18:17.000 --> 00:18:19.000]  「你們趕散我的羊群
[00:18:19.000 --> 00:18:21.000]  並未看顧他們
[00:18:21.000 --> 00:18:24.000]  看那我必懲罰你們的惡行」
[00:18:24.000 --> 00:18:26.000]  這是耶和華說的
[00:18:26.000 --> 00:18:30.000]  「我要從我趕他們到的各國召集
[00:18:30.000 --> 00:18:32.000]  我羊群中剩餘的
[00:18:32.000 --> 00:18:35.000]  令他們歸回本處
[00:18:35.000 --> 00:18:37.000]  他們必生養眾多
[00:18:37.000 --> 00:18:41.000]  我必設立牧人照管牧養他們
[00:18:41.000 --> 00:18:43.000]  他們不再懼怕
[00:18:43.000 --> 00:18:45.000]  不再驚惶
[00:18:45.000 --> 00:18:48.000]  沒有一個失散的」
[00:18:48.000 --> 00:18:50.000]  這是耶和華說的
[00:18:50.000 --> 00:18:52.000]  這也是耶利米書
[00:18:52.000 --> 00:18:54.000]  另外一個先知
[00:18:54.000 --> 00:18:58.000]  他曾經聽到耶和華
[00:18:58.000 --> 00:19:03.000]  對他講羊這個象徵的比喻
[00:19:03.000 --> 00:19:06.000]  再到以色列的書
[00:19:06.000 --> 00:19:12.000]  在更長的一段經文
[00:19:12.000 --> 00:19:14.000]  我用稍為快一點的速度
[00:19:14.000 --> 00:19:16.000]  讀給大家聽
[00:19:16.000 --> 00:19:20.000]  第34章的一至十節
[00:19:20.000 --> 00:19:23.000]  「耶和華的話臨到我說
[00:19:23.000 --> 00:19:24.000]  人子啊
[00:19:24.000 --> 00:19:27.000]  你要向以色列的牧人說預言
[00:19:27.000 --> 00:19:28.000]  對他們說
[00:19:28.000 --> 00:19:30.000]  主耶和華如此說
[00:19:30.000 --> 00:19:31.000]  和哉
[00:19:31.000 --> 00:19:34.000]  以色列的牧人只知牧養自己
[00:19:34.000 --> 00:19:37.000]  牧人豈不當牧養群羊嗎
[00:19:37.000 --> 00:19:39.000]  你們吃肥油
[00:19:39.000 --> 00:19:40.000]  穿羊毛
[00:19:40.000 --> 00:19:41.000]  宰殺肥羊
[00:19:41.000 --> 00:19:43.000]  卻不牧養群羊
[00:19:43.000 --> 00:19:45.000]  受虐的你們不調養
[00:19:45.000 --> 00:19:47.000]  有病的你們不醫治
[00:19:47.000 --> 00:19:50.000]  受傷的你們未包紮
[00:19:50.000 --> 00:19:52.000]  被俗的你們不去領會
[00:19:52.000 --> 00:19:54.000]  失喪的你們不尋找
[00:19:54.000 --> 00:19:58.000]  卻用暴力嚴嚴地核製他們
[00:19:58.000 --> 00:20:01.000]  他們因無牧人就分散
[00:20:01.000 --> 00:20:05.000]  既分散就成為一切野獸的食物
[00:20:05.000 --> 00:20:09.000]  我的羊流落眾山之間和各高崗上
[00:20:09.000 --> 00:20:10.000]  分散在全地
[00:20:10.000 --> 00:20:11.000]  無人去尋
[00:20:11.000 --> 00:20:13.000]  無人去找
[00:20:13.000 --> 00:20:15.000]  所以你們這些牧人
[00:20:15.000 --> 00:20:17.000]  要聽耶和華的話
[00:20:17.000 --> 00:20:18.000]  主耶和華說
[00:20:18.000 --> 00:20:21.000]  我指著我的永生起誓
[00:20:21.000 --> 00:20:25.000]  我的羊因無牧人就成為掠物
[00:20:25.000 --> 00:20:28.000]  也作了一切野獸的食物
[00:20:28.000 --> 00:20:30.000]  我的牧人不等找我的羊
[00:20:30.000 --> 00:20:33.000]  這些牧人只知餵養自己
[00:20:33.000 --> 00:20:35.000]  並不餵養我的羊
[00:20:35.000 --> 00:20:36.000]  所以你們這些牧人
[00:20:36.000 --> 00:20:38.000]  要聽耶和華的話
[00:20:38.000 --> 00:20:40.000]  主耶和華如此說
[00:20:40.000 --> 00:20:44.000]  看哪!我必與牧人為敵
[00:20:44.000 --> 00:20:46.000]  從他們手裡討回我的羊
[00:20:46.000 --> 00:20:50.000]  使他們不再牧放群羊
[00:20:50.000 --> 00:20:53.000]  牧人也不再餵養自己
[00:20:53.000 --> 00:20:56.000]  我必救我的羊脫離他們的口
[00:20:56.000 --> 00:20:59.000]  不再作他們的食物
[00:20:59.000 --> 00:21:02.000]  聽完這兩段經文
[00:21:02.000 --> 00:21:04.000]  大概有個印象就是
[00:21:04.000 --> 00:21:06.000]  先有壞的牧羊人
[00:21:06.000 --> 00:21:09.000]  沒有做好牧羊人的工作
[00:21:09.000 --> 00:21:13.000]  然後神就去憐憫成為牧者
[00:21:13.000 --> 00:21:16.000]  或者去呼召一些牧者
[00:21:16.000 --> 00:21:19.000]  去代替牧羊群羊
[00:21:19.000 --> 00:21:22.000]  由負面轉成正面
[00:21:22.000 --> 00:21:25.000]  這是耶利米蘇伊西結書
[00:21:25.000 --> 00:21:30.000]  在經文裡的發展
[00:21:30.000 --> 00:21:34.000]  但是撒加利亞書正正相反
[00:21:34.000 --> 00:21:36.000]  牧羊人才是委任牧羊人
[00:21:36.000 --> 00:21:38.000]  他敏銳羊的需要
[00:21:38.000 --> 00:21:41.000]  他有好的配套兩斤雀
[00:21:41.000 --> 00:21:47.000]  但是第二個牧羊人是不好的
[00:21:47.000 --> 00:21:49.000]  特別是在十六字
[00:21:49.000 --> 00:21:52.000]  同樣用幾乎相同的字
[00:21:52.000 --> 00:21:54.000]  他不看顧將亡的
[00:21:54.000 --> 00:21:56.000]  不尋找分散的
[00:21:56.000 --> 00:21:57.000]  不醫治受傷的
[00:21:57.000 --> 00:21:59.000]  也不牧養強壯的
[00:21:59.000 --> 00:22:02.000]  卻要吞吃肥羊的肉
[00:22:02.000 --> 00:22:04.000]  撕裂他們的體
[00:22:04.000 --> 00:22:08.000]  很明顯撒加利亞的作者
[00:22:08.000 --> 00:22:10.000]  他這樣的編排
[00:22:10.000 --> 00:22:13.000]  他是熟知以色列人
